,Postcentral_L,Frontal_Sup_2_L,Rectus_L,Hippocampus_R,Vermis_8,ParaHippocampal_L,SN_pr_R,Thal_VL_R,Putamen_L,Thal_IL_R,Cingulate_Post_R,Thal_PuI_R,Temporal_Pole_Mid_R,Temporal_Sup_L,Thal_LGN_R,ACC_pre_L,Precuneus_R,Vermis_7,Thal_LP_R,Parietal_Inf_R,Fusiform_R,Amygdala_L,Vermis_4_5,ParaHippocampal_R,Caudate_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,Cerebellum_8_R,OFClat_R,Thal_MDl_R,SN_pc_L,Cingulate_Post_L,SupraMarginal_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_R,ACC_sup_L,Calcarine_L,Caudate_L,Thal_VL_L,Pallidum_R,Lingual_R,Occipital_Mid_L,Thal_AV_R,Temporal_Sup_R,Hippocampus_L,VTA_L,Occipital_Sup_R,Thal_PuA_R,Frontal_Mid_2_R,Precuneus_L,Red_N_L,Frontal_Inf_Tri_R,SN_pc_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Thal_VA_L,Precentral_L,Frontal_Sup_Medial_R,OFCpost_L,Lingual_L,Parietal_Sup_L,Occipital_Mid_R,Rectus_R,Frontal_Mid_2_L,OFCmed_R,Frontal_Med_Orb_R,Thal_LP_L,Raphe_D,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_L,Thal_PuL_R,Cerebellum_7b_L,Thal_VPL_L,Thal_MDl_L,Olfactory_L,Cerebellum_3_R,OFClat_L,Vermis_6
VTA_L,0.17076847620441604,0.5116554010483625,0.12249701988014934,0.7346378475842208,0.39530063460795856,0.5866838032526376,0.24953674773071427,0.6923847310403917,0.6816653187349866,0.22566604108492405,0.5965182844099368,0.14003605847643122,0.25692245159728727,0.5418859382329062,0.5125961627463055,0.20665256448106678,0.31614385460240974,0.34122741724717115,0.5063834682961096,0.06577942954945848,0.4475301397969227,0.5419972449465978,0.45657846435044097,0.5092527390314809,0.6652985719938853,0.16104682023586242,0.46292797726071294,-0.031772846947203316,0.5543587486476445,0.5988890364673856,0.4904490074423274,0.4644930764668882,0.42982336539858307,0.5457406203114115,0.6206262094042221,0.178488743555436,0.5226555526717318,0.1725699483122644,0.605869931741677,0.6322692160150437,0.479102530702735,0.2113447006494689,0.15656697833535374,0.31405563037661305,0.532536620665024,0.4329342948753383,1.0,0.24720440637241645,0.5030591232044048,0.5264374554368016,0.4128330085376145,0.42341393262639865,0.653312253334635,0.30193946188205684,0.5553583761078785,0.41660420181212715,0.5348390814588097,0.12531946144633027,0.49255692912301097,0.3415660791980946,0.12761864226960917,0.16361783270564634,0.2635640607276222,0.11438398775357303,0.5476368784926743,0.02975510482165233,0.10996751268143201,0.3489569169068347,0.5465778925602737,0.011927534807107511,0.3680104304227907,-0.07294768886261133,0.4449229184922556,0.0845021624737999,0.4813391466068412,0.6367949139287129,0.3907365629224489,0.1463125676688192,0.2564310071617991,0.12893306007937774
Occipital_Sup_R,0.5285225109588103,0.2941843124043182,0.11299157143388365,0.29107827590262075,0.1473159260760215,0.3420334767586382,-0.11743782865837306,0.26184338257265266,0.1884345347052911,0.32847345959734814,0.38500928469856255,0.26852257587746514,-0.007889326705907251,0.40513947484794355,-0.14734004687909402,-0.24031338196460642,0.6019580540563274,0.12897468262563305,0.18076622061015565,0.6041032570919437,0.43366755836520915,0.049604281949360805,0.45086944410480806,0.3680891909057808,0.08571084945353068,0.4677631134953111,0.2704213078887016,0.3627109746908175,0.024065021990880158,0.21271295632759465,0.1667738942185915,0.48081147374668914,0.7068022724809772,0.4995512432746932,-0.09738061726224428,0.09958611393886722,0.14488878404376668,0.5032729092647634,0.0009714617756321122,0.27864878433385254,0.1780417888638332,0.5653233413771882,0.7633636278696602,0.1609703228738354,0.5384423036546169,0.19994665428578937,0.24720440637241645,1.0,0.10651176923563323,0.3962824231822089,0.5906450084630527,0.40066087547221363,0.2556437899850953,0.0021209477256942484,0.3864653518875562,0.22872223794262955,-0.07231074686485514,0.43314181432634685,0.1688885152851566,0.14194273857141962,0.6089663383750711,0.771011899440154,0.7526633159980763,-0.04265863812653974,0.37777029257155254,0.2079151675166499,0.05160003193423529,0.1362853263579441,-0.2656193212318004,0.7203117524578219,0.08464798960421269,0.120024127033672,0.25290526818769293,0.4529643979441723,0.22468395529340718,0.49666421399043026,-0.23190397664542012,0.4838352682871098,0.0467058087270773,0.4414194185419848
Thal_PuA_R,-0.2851693421009683,0.09583395369151936,0.1620400132317627,0.6028160320051942,0.3833178222334396,0.30117537203566014,0.4323170558504277,0.4177775227035537,0.43647353379131215,0.37312134510953776,0.3350220057079897,0.1995675410737932,0.5278071688160039,0.34314630835733867,0.7896075393334184,0.0171826212550592,-0.18105808056482234,0.44802773546179925,0.5478222671518007,-0.45062804427715125,0.2568160373781984,0.24185201878909487,0.24518147112638305,0.07627363708334652,0.5136584479885647,-0.4489472287354556,0.20670593697225964,-0.03647446659911577,0.3399961652778216,0.7376683780303571,0.5868950758142724,0.07077191294540318,0.3002030930224344,0.4021165599857993,0.266142333327837,0.5278085034385972,0.45139009926016654,-0.03555296282016388,0.5130472472792401,0.4946968106270523,0.1322571761343121,0.14647472537423814,0.20110443497806632,0.11955804765905668,0.21742433293293303,0.23248356846798826,0.5030591232044048,0.10651176923563323,1.0,0.18060757167516456,-0.12051525233894719,0.6303031251726566,0.38665278686940213,0.4581286780715359,0.5664450675903211,0.2262062638924498,0.305790379269733,-0.3424289334826801,0.1665076413347385,0.06696700870558955,-0.032003260614797545,-0.1525616793975663,0.412855534593693,0.06378186570801624,0.13809002612857516,-0.07807165130221122,0.13949828782366427,0.33581204896531974,0.48972675144123173,-0.08920738885017407,0.12310365883250038,0.06416258460903723,0.5621544327702439,0.18970852598900104,0.5104098504071887,0.4956191470637105,0.19485756378858493,-0.2825458373205347,-0.18978685848147875,0.012557912494437882
Frontal_Mid_2_R,0.6817692449675969,0.8223022769183178,0.2644943901703787,0.5876455583062623,0.16675333311136148,0.5265237504725125,0.24210248705954635,0.7643627984910558,0.585834685849754,-0.002470543639091606,0.7927771295488641,0.03887091566801711,-0.2333067935325963,0.89922586750942,0.15842455212453016,0.34084510029862447,0.8300768296139145,0.5496535116730823,0.42309311656956633,0.40944824852176065,0.778904433806079,0.24626041763866552,0.8616696726690686,0.7954043830702372,0.6770988783530157,0.5676543829398079,0.8802030125934663,0.25754850545981584,0.5804280321891911,0.3498800991359607,0.2816159814594719,0.8312090631315364,0.7244017215209906,0.8280337998490473,0.6564690131046474,-0.058645376470866734,0.5362848176647883,0.7141925773086134,0.6386949801976006,0.6701921619550932,0.713873422531747,0.6958199342560197,0.37220706796595093,0.20761385468120172,0.8670864367199853,0.7784980246441915,0.5264374554368016,0.3962824231822089,0.18060757167516456,1.0,0.7834190615521018,0.4093280700060614,0.7562912110760147,0.4270040874217986,0.5973356946068799,0.706682755475087,0.7194137490624617,0.72505046953451,0.5284323053659145,0.29181586419566197,0.5934393763554761,0.3472825736237466,0.09589900963290951,0.437720348691029,0.8407896020976786,0.16737991617391978,-0.09855118680062414,0.14151486997514717,0.5123724781167205,0.39963017743006873,0.4664348432978083,-0.023076784074525448,0.35250961617821613,0.007306682475029132,0.45129447592539484,0.38278842003595,0.4116689923700196,0.7173567943375724,0.5130187027814107,0.5846086294112193
Precuneus_L,0.73399011153463,0.6255193543853045,0.1716253672342972,0.3699232603661086,0.2131781981534147,0.4671487929156475,-0.08002139437590874,0.5129918473659796,0.40512454861480995,0.038969883569080294,0.6963008363929934,0.10248976332576591,-0.34103752591811837,0.6879325926490771,-0.18128988959589884,0.0704704453880265,0.9456995726190899,0.3418136587926291,0.17238299225983839,0.6734766697834265,0.6929794700956257,0.19266242241137954,0.7227708510198771,0.7522576958733959,0.31863477710762184,0.8628404223498916,0.5635391691070498,0.39564524660624534,0.2952475257873751,0.23324398759716689,0.18463192945181683,0.8477164772048995,0.6674929731219997,0.6432402954185447,0.40647140580270613,-0.20502307312502377,0.17938769997158968,0.7800550768505663,0.2758407939887369,0.4117439626201876,0.6013378444786488,0.6465351665307453,0.5428246592056029,0.1060360932867244,0.7628723020020415,0.6450500897485039,0.4128330085376145,0.5906450084630527,-0.12051525233894719,0.7834190615521018,1.0,0.2412703378840621,0.46645725197523485,0.09501083882736691,0.2968970863838438,0.4373474605058664,0.38189360008109785,0.8041236411425473,0.30827110419326065,0.2249803614605589,0.6853318124094994,0.6050145124577667,0.23215262741195747,0.26469414989683987,0.6360624043279135,0.21048504996225628,-0.07779095514633716,-0.04444740022045143,0.1452864996034248,0.6269244787468887,0.36251914724352546,0.025024343157573927,0.050676149545802136,0.0661155864821467,0.19086282499403792,0.38102540983097793,0.1137494406348848,0.8282865117686982,0.39142960247599246,0.5593769156538144
Red_N_L,0.16842882618459026,0.31583907047955057,0.2710105077537027,0.5786230352106726,0.2737356636698671,0.13530338969809394,0.5034461301008841,0.5122659923745709,0.4784090805368573,0.4793408649162989,0.4349266402351458,0.15252727364542665,0.36210068704793763,0.4745594260096532,0.42150490456429457,0.015325759670993947,0.24156635347833652,0.4637129037447283,0.4363995483958029,-0.02602541548997646,0.532648694111759,0.04031973314889564,0.38286062774099094,0.25543472549702684,0.47706829384767774,0.015922930381884304,0.44075873228455115,0.20094038397168262,0.3473755428825014,0.662191065174598,0.6755165043788609,0.31897857848466854,0.38748109691481153,0.5225787408347944,0.13999075316311851,0.6869101250461772,0.48362973194729497,0.3405038838167973,0.5044911912588016,0.5739505439250994,0.2667236615878658,0.5600520200903177,0.49571061266828115,0.1968281819572561,0.5060490018040769,0.4446704925567023,0.42341393262639865,0.40066087547221363,0.6303031251726566,0.4093280700060614,0.2412703378840621,1.0,0.4667671344518629,0.4390946304847616,0.6547321523342252,0.5033693137880882,0.24829756485531992,0.1299983742213054,0.2539929892017021,0.004100525413675381,0.5179276568904705,0.16433426520597155,0.46455636669317807,-0.10468296965024426,0.2718862072785714,-0.09976240016882713,-0.02068228354114667,0.28610718055819495,0.31259934961232,0.3805837407384212,0.36383735490105545,0.15437231121137548,0.5191217065593678,0.30076456818372266,0.5488031933557798,0.4304355290370216,0.04227117929729583,0.24732372234180272,0.0037903387327272125,0.21673687224467544
Frontal_Inf_Tri_R,0.3402974155498002,0.70338958734092,0.1680032898906055,0.7812459103563154,0.2551491907978446,0.6609333868083537,0.5067843133158898,0.8373783268404675,0.7942850801678413,0.24963134055845496,0.7781019131952855,0.15581901210292992,0.07214441614483803,0.7666225522223062,0.4052435366992026,0.2805756074487996,0.4908885257963899,0.45284731615341645,0.5808397734912359,0.22363583655358463,0.522983704147408,0.5657542695047727,0.6508891529643335,0.7021171187406469,0.8948760338979688,0.21964083127354855,0.7266843896193416,-0.041109422475865375,0.6892320791654564,0.4458805285784152,0.34653638341388115,0.618584225061974,0.5377168287024376,0.7872322681884983,0.6716143313529688,0.1713647758962115,0.6701385018746285,0.2869453371220394,0.7479297413637228,0.6947880584718791,0.6805947310573406,0.3652809226355318,0.12367281997854704,0.3510138286550436,0.7991942455361736,0.659625805382346,0.653312253334635,0.2556437899850953,0.38665278686940213,0.7562912110760147,0.46645725197523485,0.4667671344518629,1.0,0.5511027379729173,0.7999551154033713,0.7469243598499318,0.6805707359319181,0.3121432319226294,0.622583161019682,0.47179175332897705,0.23108167448632458,0.1753655074317721,0.20573045422306518,0.26989831415619103,0.764391304381076,0.11153044028505914,-0.11800418439663975,0.38608886499406997,0.6505028311399044,0.09876734763620339,0.5237269528599175,-0.14431446679682391,0.5061320652262946,0.05033070500502907,0.5552839555836447,0.44929317413854847,0.5962327672363789,0.3193809792854337,0.44024161409040874,0.1883968264727258
SN_pc_R,0.0753645201852097,0.4469386685278633,0.1399973636357941,0.43082880682356994,0.1222152776267944,0.3838939126717215,0.7862759789943172,0.5319382586641827,0.30715603586072576,-0.05955222737260776,0.4710390369152227,0.10770128073159256,0.21145836162534046,0.4836925594395728,0.4723995026999103,0.4683910826981391,0.13173135119285787,0.4224564050323072,0.5000193978689106,-0.10303985770769117,0.3143839345744065,0.188125052074994,0.4335964118344045,0.3145462691828267,0.6365659125987044,-0.05592382039097281,0.4522872239465841,-0.05830989889573707,0.49413198738272696,0.33678367815702853,0.305031290130692,0.2878884645205928,0.2857845299634101,0.5353991679487542,0.4801352413553822,0.14019187338612624,0.5296732014648604,0.1942525657088026,0.5095196977038656,0.4563802550747152,0.1857195591778071,0.2880701752326855,0.06006431745571944,0.24072477854965654,0.43879518452703564,0.48036016752256644,0.30193946188205684,0.0021209477256942484,0.4581286780715359,0.4270040874217986,0.09501083882736691,0.4390946304847616,0.5511027379729173,1.0,0.553898740811275,0.47947525973128624,0.5262653837816461,0.11880538601398469,0.39176562247365737,0.33436418396990786,0.09647169624476248,-0.11025971131675076,0.10417077744091713,0.4085203496783118,0.3944009310234921,-0.029485065977421985,-0.16635121758717256,0.2965560955663529,0.558658255291354,0.07193352427910217,0.18199417786992797,0.07020391116550748,0.5026125924692004,-0.03995289196191157,0.5116811080354655,0.13297369736884881,0.5529855674375014,0.07608647972249823,0.14378823415365452,0.2358927540964062
Rolandic_Oper_R,0.36617009804895767,0.6045793080901432,0.14299363447811023,0.7273761103692923,0.21953598005825609,0.44540681916485864,0.5703337625957305,0.7047409531215533,0.665078035616721,0.4113576334349063,0.594128731129515,0.3052367272511341,0.17679265214302176,0.6842170970879402,0.446063120162489,0.1466599638615885,0.3623599741055661,0.34698609460141744,0.754911335807598,0.19536767498829283,0.38143542833148597,0.3302329712570758,0.49385780831279746,0.5169883628595612,0.747243127831817,0.09063450043874301,0.6300461717701619,-0.09405394766804635,0.5086169003353849,0.5079581452959068,0.45776550707886837,0.49991167725083535,0.5481927386997534,0.7783809258861936,0.3495081726512113,0.4639218219497803,0.7647948906423774,0.21169494426348812,0.7289489532807573,0.6855533282545445,0.5175758080612967,0.4056522777845583,0.35959940901672816,0.40877475695626975,0.6883504195390365,0.5268653482632928,0.5553583761078785,0.3864653518875562,0.5664450675903211,0.5973356946068799,0.2968970863838438,0.6547321523342252,0.7999551154033713,0.553898740811275,1.0,0.7493531256075137,0.45398931571154794,0.23474465835089994,0.477582159558693,0.238297041240861,0.35852571439151343,0.27622033694549114,0.33873729248837026,0.01453423469545999,0.580760350015177,0.1025981061396337,-0.12887913685325433,0.5481386189304873,0.5015357625069027,0.27900515852900815,0.4473329602235126,-0.032322855313649694,0.7202945025485095,0.20652296504440956,0.5813064720463327,0.3994675901016773,0.2960782739951167,0.2460960207023318,0.2581412050072939,0.09034379929376732
Frontal_Inf_Oper_L,0.4334532976613358,0.7567941517228035,0.19078960228213532,0.6116409447621558,0.12842327822856275,0.372923412464577,0.46923719476850606,0.7495186787334973,0.6547837647599074,0.24783248168763414,0.6026639565185405,0.25215581186034725,-0.20741134273294412,0.72485816017609,0.18015081335894206,0.28600281100649005,0.5423436690433837,0.4357034105182083,0.5674349471668187,0.37748727233443996,0.5098500303009246,0.2821154115374984,0.5703321566030891,0.6629327212107747,0.7138722170474296,0.3099073177305476,0.7404239571722676,0.054063119111951254,0.4046719263045999,0.3610610785553537,0.45103350670423986,0.5649722202602084,0.3726832848630271,0.7108699215279828,0.47927638951519386,0.2987571121894687,0.72098686311134,0.4311577583226925,0.7840995160237576,0.7111773139447509,0.6931054025246227,0.5222370682714388,0.15666511940978428,0.4012223776671646,0.7410631154063183,0.7925159280034347,0.41660420181212715,0.22872223794262955,0.2262062638924498,0.706682755475087,0.4373474605058664,0.5033693137880882,0.7469243598499318,0.47947525973128624,0.7493531256075137,1.0,0.5977720388510259,0.47967727154542217,0.508353469332147,0.3228531172841468,0.4845230178001243,0.07251395525124818,0.009441241508779506,0.06381845661495193,0.6870116143718883,0.12902290794354598,-0.1318761505924266,0.3859773883599504,0.578640439519888,0.24611126844356193,0.6957345321873686,-0.1264334068686432,0.4459985797702898,-0.1800773494729839,0.6172375463973371,0.23376393468333626,0.4108183386067769,0.5434699312443986,0.562518952535121,0.21012469620528942
Thal_VA_L,0.24048288933364448,0.7541453377094749,0.22135462467437345,0.5525843405918475,0.10429821047270986,0.4980726666228217,0.40489687662273627,0.8010746320601619,0.5629333416056507,-0.201905454648935,0.6017438589709991,-0.04586065704112312,-0.064608197521612,0.7125530186156085,0.5022211219154553,0.5805383694549415,0.429780846388616,0.494497571315235,0.4179218066409833,0.06035704685285167,0.5150986049679885,0.4119303365617319,0.6358809839210411,0.5768269931326031,0.7773438746490497,0.2028098789126496,0.7279854482884532,-0.043812326542966865,0.6106339757427653,0.3217249757000599,0.28273993856320334,0.5361196322685781,0.3166733322265975,0.5839635900473042,0.8983901313494095,-0.11780727004110046,0.6132822254653595,0.3745501183285681,0.7548253686864533,0.7238898694121589,0.5573193841945471,0.3416893882473807,-0.13228136366119728,0.3521196015754324,0.5580772525272201,0.6368202115618119,0.5348390814588097,-0.07231074686485514,0.305790379269733,0.7194137490624617,0.38189360008109785,0.24829756485531992,0.6805707359319181,0.5262653837816461,0.45398931571154794,0.5977720388510259,1.0,0.3530444754208136,0.6395636490075435,0.4250849227529511,0.08819462436162905,-0.13172288627903647,-0.23260517826572286,0.5494870243250539,0.7420563222772207,0.06242544800571558,0.0043225030198113905,0.20828687000444837,0.7916012028577949,-0.12506687680977277,0.45931421742218176,-0.18579924111387827,0.338666137128893,-0.3103653613698954,0.5679209107708405,0.3025707994041304,0.7576798477456984,0.2917164433525461,0.5996480124348141,0.2943861781887646
Precentral_L,0.9013048590645768,0.6582432455934466,0.15529837636207738,0.12767229410573738,-0.11964909575418337,0.17733285807070975,-0.049245965253882064,0.3563093747726342,0.14768524543180037,-0.1672298985864985,0.4481304857479222,-0.04027441244797546,-0.4504703097965875,0.5810915573904754,-0.3117977533762731,0.21351378955391168,0.8897142596532053,0.25137561143331005,0.08895422251166898,0.6613077402058417,0.5945448591596905,-0.0918214118189186,0.6311087993833534,0.5890929070315026,0.19539237121055728,0.8831936501495682,0.593145258413098,0.38180711445113363,0.16572698426830174,-0.04583021585233424,-0.001651878092962649,0.7043985494795156,0.5023832971549694,0.5473004836175125,0.2870966260708932,-0.2564701625598859,0.1856624686469328,0.7923177241433396,0.18958628518285206,0.28146264680075633,0.4481812475545042,0.7032700257629397,0.39761837083611223,0.10221695929963301,0.6119180891575415,0.5386787743551753,0.12531946144633027,0.43314181432634685,-0.3424289334826801,0.72505046953451,0.8041236411425473,0.1299983742213054,0.3121432319226294,0.11880538601398469,0.23474465835089994,0.47967727154542217,0.3530444754208136,1.0,0.30733979652690685,0.07346904821681433,0.7376754608788979,0.48014769136666197,-0.04705433411578148,0.26588222542835127,0.5937975641267792,0.20281090307563163,-0.12201081783416802,-0.05941711325337409,0.0847638200563536,0.5907747407693208,0.27363585815078284,0.03240075347993202,0.03630390905125796,-0.0636619825547738,0.10470367628008759,0.006184486523826757,0.04931304727783876,0.9009899945315066,0.4583637504076426,0.5687309235647645
Frontal_Sup_Medial_R,0.31868020492894455,0.7711563734129145,0.21720184771206702,0.3791445410746058,0.015969488840149898,0.34016420492852795,0.2769451098354674,0.6761089815278778,0.3944627845146959,-0.10114674953106091,0.48291099322353354,0.03540894139097084,0.23328520739505093,0.43969238136739386,0.2686304511968502,0.5650143792622503,0.3584784371245723,0.15263324638188946,0.44844742693914746,0.2982009844688964,0.33624697694247135,0.16773785838233732,0.4537134133815722,0.3105601909958163,0.6433574419520497,0.27314436081592186,0.6743368572047251,-0.20220623273186636,0.5598423494940695,0.1968738986776673,0.19434877162162487,0.41313716559292585,0.27819935395156375,0.4547677100912223,0.5985422312566675,-0.031187633132339375,0.6401167199862934,0.22666542963920977,0.5478598746838947,0.6068727253834255,0.26650533119626624,0.27079879073122876,-0.007546854359358782,0.4608905149049165,0.5278237010003666,0.3625919223348198,0.49255692912301097,0.1688885152851566,0.1665076413347385,0.5284323053659145,0.30827110419326065,0.2539929892017021,0.622583161019682,0.39176562247365737,0.477582159558693,0.508353469332147,0.6395636490075435,0.30733979652690685,1.0,0.352910926385405,0.18048245702249627,0.08281330721369858,0.017451310554977784,0.31807581176910055,0.7098891085687896,-0.08160530030133432,-0.03546011471079205,0.38231709837953143,0.4258990518836868,0.0585811795368987,0.2903451773194498,-0.19641293077493524,0.4038989918750602,0.0640665410354816,0.5308252224091425,0.4204770607788847,0.4447904435470441,0.26509369509782926,0.5957061664894672,0.2208947131318722
OFCpost_L,-0.006699382000553243,0.39175680280088343,0.02125567241708498,0.4079825336212429,0.178239405662109,0.6619713114188001,0.25408413351753006,0.461443863350674,0.4531128648961847,0.01583367256962274,0.3437803156791146,0.14862968487166026,-0.060797757460694345,0.34185771828872596,0.15341914821823818,0.2196146358815661,0.22332036919953452,0.3095506123057906,0.1699866820950723,0.20031837383316273,0.2726299587339613,0.6654205474988306,0.3335780471631906,0.5003534057565312,0.5198615800641218,0.05253306061657915,0.28016328451411454,-0.007060589260493785,0.2585149513925203,0.16447886445861634,0.13596292360500414,0.20636649447355457,0.13283748903938883,0.28348964670879234,0.5452766545048168,-0.1356348384332309,0.28031213953565853,0.1383687553202203,0.33905021813413855,0.3628741640750231,0.33991532950743936,0.13409712698990658,-0.14238345891888363,0.24214456772528226,0.3948260653907378,0.4057231465764734,0.3415660791980946,0.14194273857141962,0.06696700870558955,0.29181586419566197,0.2249803614605589,0.004100525413675381,0.47179175332897705,0.33436418396990786,0.238297041240861,0.3228531172841468,0.4250849227529511,0.07346904821681433,0.352910926385405,1.0,-0.030033012876325323,-0.0622181713108886,0.10397997908646953,0.3705487115583102,0.5113830591106798,0.16617657866207106,0.1372379151113804,0.12742874747982497,0.34370463420720526,-0.09352566253971695,0.4651041697618909,-0.24509239715673356,0.11098754469878438,-0.21326759278300636,0.4192605577669847,0.2659902943240555,0.7209481438449717,0.12684272047614606,0.5376097154464734,0.1505357721800441
Lingual_L,0.7200185497485295,0.47284874329178184,0.2298606916942047,0.182652793712462,0.1037769105956182,0.026869994294319598,-0.025463265929812528,0.30492952932251843,0.1908043299533196,0.2142736386224867,0.4107234076038016,0.18067657238473994,-0.17273682888623015,0.4921693104892314,-0.26254165423490494,0.025766401803385262,0.7227619092820124,0.32280490956509783,0.1698754999365284,0.5154055455303135,0.6388999748027012,-0.26955589360197957,0.5561485998470996,0.42948416149212587,0.12609227536485731,0.6325321584799616,0.5367491137514602,0.4662819781804753,0.06181426686655811,0.26954485040169474,0.31948860202981466,0.5891934372499409,0.5345420456583018,0.4956794172996119,-0.009331792859441032,0.17136517883301142,0.21444973634567727,0.7800401888388673,0.2225238736673387,0.3530010990031703,0.367157199331779,0.835918952531661,0.7246691527983483,0.07841082127782745,0.5975813327548519,0.5478290132990594,0.12761864226960917,0.6089663383750711,-0.032003260614797545,0.5934393763554761,0.6853318124094994,0.5179276568904705,0.23108167448632458,0.09647169624476248,0.35852571439151343,0.4845230178001243,0.08819462436162905,0.7376754608788979,0.18048245702249627,-0.030033012876325323,1.0,0.4970843670880423,0.2760172290188245,-0.016898975797121907,0.39708437168814387,0.06450234858288934,-0.09455448879103964,0.047530312437875526,-0.07888039169695076,0.7954985461262597,0.31529690883418277,0.16295317654703,0.1624620021294106,0.2649588460772912,0.2209887330794927,0.19123397499099534,-0.21780390134409838,0.8466794539299196,0.25121477428515016,0.5858353841313316
Parietal_Sup_L,0.6966106069272242,0.2745815729055351,0.08614800867246253,0.09420608989305386,0.0485927161581678,0.19437684384454149,-0.17621618815952111,0.13070874611382305,0.05703537560439683,0.18225164164834354,0.23338203531157242,0.13648937920479115,-0.007972170474255856,0.28744516821142885,-0.2758021528859123,-0.13264722775327975,0.6049250655258089,-0.24081627438241757,0.1679621012621818,0.6721243249205642,0.13458063931970668,-0.04849632162486418,0.2310766464575238,0.2829947415134612,-0.042167964125638245,0.6155240526941684,0.2728842901015325,0.19038816610172674,0.14394815707398348,-0.05805084215460405,-0.037278279277810834,0.4900822835974093,0.6529503270555734,0.3976831088241158,-0.13268643956853884,-0.021092158976986262,0.10575107635558595,0.2911083851141503,-0.061214043898966466,0.10621334701118106,0.1186317827327316,0.2721327107475474,0.743794040100959,0.191054521322168,0.3674748349302067,0.017778777550400988,0.16361783270564634,0.771011899440154,-0.1525616793975663,0.3472825736237466,0.6050145124577667,0.16433426520597155,0.1753655074317721,-0.11025971131675076,0.27622033694549114,0.07251395525124818,-0.13172288627903647,0.48014769136666197,0.08281330721369858,-0.0622181713108886,0.4970843670880423,1.0,0.46739648009198537,0.00814385971416941,0.20366205152826836,0.053374176584889944,-0.17604228745558628,0.13593976983767136,-0.3218057404348524,0.7720804539893349,-0.04513039231805739,0.21549460924727673,0.18771186890830624,0.558272566458771,-0.08263842227746844,0.2261394541106144,-0.2790137813674954,0.41849154967252156,-0.055735089853493805,0.21422746868653453
Occipital_Mid_R,0.04623663234682942,-0.06550249155769391,0.04881657762809145,0.3678683186278416,0.31668419735281267,0.36894364631527243,0.024394496392241775,0.17346531139401225,0.18583044517683348,0.4454977623975617,0.3578748392879622,0.2594236217589049,0.3398234302065858,0.17780274580623515,0.08541280069642362,-0.3539278532925152,0.13833804872167724,0.16348658405058386,0.1931150047163935,0.1566202415125953,0.3046789061703332,0.12562747038755376,0.2882276558389839,0.12253593811207136,0.0976139198992837,0.017886291123583392,-0.015816899670450902,0.17758406794287315,0.03176354078322683,0.3613606607078954,0.20513224676690256,0.1675061398757256,0.5588013442475988,0.35184974506457806,-0.18864004699842313,0.2973029693281861,0.039169502804298345,0.22616904699205134,-0.10387615809410997,0.20500459574195776,-0.0329496147301561,0.3253312918002535,0.597333919265347,0.07757384403435996,0.3784858317837414,-0.008093370243634178,0.2635640607276222,0.7526633159980763,0.412855534593693,0.09589900963290951,0.23215262741195747,0.46455636669317807,0.20573045422306518,0.10417077744091713,0.33873729248837026,0.009441241508779506,-0.23260517826572286,-0.04705433411578148,0.017451310554977784,0.10397997908646953,0.2760172290188245,0.46739648009198537,1.0,-0.10894013311559768,0.12442305703698352,0.16219840685105363,0.14412342719218052,0.17003807625816228,-0.25753024080568404,0.4525822988054632,-0.10771492722081484,0.03973896899604677,0.21834983154667248,0.5107599505914481,0.28845329080739507,0.6124502405293214,-0.2522064570648566,0.05499463726400258,-0.26522828953489286,0.3236786792936779
Rectus_R,0.16261863404494195,0.3886328984525136,0.1953151681074665,0.06731240274817153,0.043760507029589446,0.31287825110947254,0.08702545776394421,0.29822571473836756,0.016824213528389448,-0.46857750030888323,0.34093974605478755,-0.14522669289762094,-0.028836107747290285,0.36505130280315873,0.1350640410386755,0.5501086504037582,0.2773769635163449,0.2641365389714263,0.07377033107388435,0.01633672703358026,0.30318374497678585,0.08590895629878179,0.447871762114918,0.25677693925708817,0.32189670888042693,0.16396793892543163,0.4287788471684805,0.08569944319515226,0.3754488196725337,-0.003350815112666104,-0.13403760971615772,0.3194711656364224,0.3237751124540523,0.30654972259124535,0.5633536328194492,-0.4757339003913119,0.1389664005549723,0.3139712216437075,0.1681487445524391,0.22533536572059926,0.0764510030134481,0.18424303340569603,-0.025300051716277014,0.01145357806481016,0.2571946176293505,0.2655955325806722,0.11438398775357303,-0.04265863812653974,0.06378186570801624,0.437720348691029,0.26469414989683987,-0.10468296965024426,0.26989831415619103,0.4085203496783118,0.01453423469545999,0.06381845661495193,0.5494870243250539,0.26588222542835127,0.31807581176910055,0.3705487115583102,-0.016898975797121907,0.00814385971416941,-0.10894013311559768,1.0,0.4075042790498043,-0.03410923507299062,0.03726946983436447,-0.1082515175669804,0.3235590187258438,-0.005557038708801099,-0.08169001846013019,0.011325769028110604,0.07022935373268115,-0.1307154513444046,0.15155825370358614,0.08869521361899158,0.5162412053562339,0.15861832268740098,0.23457418173670888,0.46125460700463733
