,Precentral_R,Cerebellum_Crus2_L,Insula_L,Thal_LGN_R,Frontal_Inf_Orb_2_R,Thal_MDl_L,Vermis_6,OFCpost_R,Cerebellum_3_R,Lingual_R,SupraMarginal_L,OFClat_L,Cerebellum_9_R,Parietal_Inf_R,Thal_PuI_L,Fusiform_R,Frontal_Inf_Oper_L,Supp_Motor_Area_R,Red_N_R,Frontal_Inf_Oper_R,Supp_Motor_Area_L,Thal_LP_R,Vermis_9,Rectus_L,SN_pr_R,Cingulate_Post_R,Temporal_Pole_Sup_L,Thal_VA_R,Pallidum_L,Thal_MDm_L,Thal_VPL_R,Postcentral_R,Thal_PuA_L,Raphe_D,Cerebellum_Crus1_R,Temporal_Sup_R,SN_pr_L,N_Acc_L,Temporal_Mid_R,OFCmed_R,VTA_R,Thal_IL_R,Paracentral_Lobule_R,Occipital_Mid_R,ACC_sub_R,Precuneus_R,Calcarine_L,Amygdala_R,Frontal_Mid_2_L,Fusiform_L,Thal_MGN_R,Temporal_Inf_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Vermis_3,Cerebellum_Crus1_L,Precentral_L,Thal_AV_R,Occipital_Mid_L,ParaHippocampal_R,Cerebellum_7b_L,VTA_L,Temporal_Sup_L,Olfactory_R,Cingulate_Post_L,Cerebellum_8_L,Olfactory_L,Calcarine_R,Vermis_1_2,Cingulate_Mid_L,Occipital_Sup_R,Vermis_7,Caudate_R,Thal_VPL_L,Rolandic_Oper_R,Thal_PuA_R,Cerebellum_6_R,Frontal_Med_Orb_L,Parietal_Inf_L,Cerebellum_3_L,Thal_VL_R,Thal_VL_L,N_Acc_R,Hippocampus_R,Frontal_Mid_2_R,SupraMarginal_R,Parietal_Sup_L,ParaHippocampal_L,Thal_MDm_R,Rolandic_Oper_L,Angular_L,OFCant_L,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_10_L,Cerebellum_8_R,ACC_sup_L,Lingual_L,Caudate_L,Thal_MDl_R,Thal_Re_L,SN_pc_L,Cingulate_Mid_R,Frontal_Sup_2_R,Cuneus_R,Frontal_Inf_Tri_R,Cerebellum_9_L,Hippocampus_L,Putamen_R,Thal_AV_L,ACC_sup_R,Vermis_10,Postcentral_L,Thal_LP_L,Cuneus_L,Cerebellum_4_5_L,Thal_PuM_L,OFClat_R,Parietal_Sup_R,Pallidum_R,Frontal_Sup_2_L,Insula_R,Thal_PuM_R,Raphe_M,Temporal_Mid_L,Frontal_Sup_Medial_L,OFCant_R,Cerebellum_10_R,Frontal_Inf_Tri_L,Angular_R
ACC_sup_R,0.21803990252598338,0.07849540397418624,0.6528377862797136,0.49560260508153553,0.2967480712016705,0.29952443707795134,-0.11965747937139162,0.2576945517765886,0.03965033905619617,0.02589432134389389,0.20040903045578862,0.3077617746219488,-0.11538767859540225,0.14863459900252546,0.13061756137610012,0.08494079132194662,0.5640149188494117,0.25646696818325193,0.3313877446837234,0.48927069147826685,0.07476356292633399,0.77644011470827,-0.09081185528217918,0.15381249327643198,0.44827681220948284,0.3759811844361637,0.1588308948194133,0.5439651331996918,0.3859760689869574,0.12374007620117976,0.6895529782644771,0.19964401614036476,0.3778676106614745,0.6007544491474076,-0.29763046415543093,0.3794047761737919,0.5324701392625324,0.5605445363502934,0.1845571789112497,-0.1793371663255612,0.434276635093968,0.1978280837603925,-0.13078780941417265,0.0453878318923642,0.28990579712628267,0.11844059249889491,-0.050624388944410056,0.4572566901027565,0.4150549434076399,0.26183163048642566,0.04048582728724208,0.2669416333924927,-0.011498983226755046,0.43140188821991465,0.02279926550273312,-0.12258158378037243,0.06887942187440625,0.7409070775824214,-0.03570916009429587,0.2384952569380102,0.0497478457193423,0.4930831517888299,0.3934162873863204,0.4068537706491248,0.25804669964477195,0.14735370963804356,0.4316370204481138,-0.0757200192906272,0.28876825785267046,0.4609912424747812,0.05862958981341137,0.04898012347032848,0.707530212150269,0.7003123928277232,0.63095058731844,0.41468170550369515,-0.07935542096980393,-0.012974518800563247,0.08634316894646521,0.37930831783846575,0.7111527079813057,0.6898264608832695,0.1405052694802712,0.5561123535204031,0.3710089942352166,0.4384115769999496,0.05089177824119837,0.35117074914405505,0.32782653259575917,0.3636789155438069,0.04420945944001864,0.23127116923817106,0.06457884174739356,0.04085918179970074,0.620260268867058,-0.22360266913366314,0.9054672560192224,0.0474247246756461,0.7295413191675715,0.36600065338982646,0.2388964628697967,0.4815984543493937,0.28548051755673876,0.3606917206735872,-0.024928865265466175,0.6115143749487875,-0.1432316430573717,0.3508274736232565,0.5007578232596984,0.5195706080855226,1.0,0.41376615658846017,0.17613687095868233,0.7040693562804854,-0.061021719139434896,0.2925116383327732,0.49912744235404266,0.6047844767408258,0.03916131657956732,0.21519002636856657,0.6753888405914966,0.5426633617891148,0.480942057979577,0.49626384539539076,0.16231401068531381,0.5212910435062306,0.5234761438874364,0.1759262152568515,0.48827777542109974,0.23364264479427763
Vermis_10,0.3587688401620929,-0.009438267191660405,0.6572108808739202,0.1937984737697621,0.4588859475997018,0.3744453411583194,0.11585721396291422,0.3801501623808507,0.41750581812121534,0.34277406763685486,0.539949171934253,0.2966330950693101,0.38070194592894807,0.3885158067850368,0.06692927237122062,0.3612597971699877,0.5514158819741929,0.5200400405366175,0.11753632612031632,0.6421308592543342,0.48288692368781677,0.4763469176744455,0.41399865914575806,0.21356303705853244,0.18265980957960834,0.6304621222819712,0.19575598303355088,0.4246303913437361,0.5686874724190469,0.520414565723586,0.43725438717769183,0.40408734460358736,0.0038297290958987573,0.43320970681539156,-0.06735118385649638,0.6192603877909942,0.35307499484706434,0.07731980302449254,0.38155458394611425,-0.0280127345763633,0.261449065778257,0.2595481599143755,0.42730604160761526,0.11352957111681253,0.16677493862265638,0.6056232833792868,0.29684435790542246,0.09243480380029842,0.5401942467364711,0.652446018769136,0.2431198535810645,0.3754292772737477,0.5488501500706995,0.3360710814095754,0.633169417135802,0.20612193146059268,0.41746225056024355,0.23494245663034452,0.4396295345887837,0.5256014127473934,0.29796132921725377,0.5709204901115171,0.6478886334001875,0.23278203793035204,0.6886804873519536,0.30086341065578137,0.17877376949561377,0.40589684668431497,0.6086192020235857,0.5843545248374185,0.367126347357297,0.21632305960241885,0.5672139014220315,0.22955000168143355,0.5889662263337745,0.2566003092519677,0.2410495902949331,-0.2633814792221556,0.5701281058370781,0.6193916318908554,0.5919729458222039,0.5066552145611302,0.17207628137828146,0.4595763398990707,0.6487709466024172,0.46882812271977636,0.42836999701273915,0.33649231218512254,0.6575683975952775,0.4093187608456109,0.3896608917499908,-0.010053740218040234,0.2585884135628307,0.47628618785106736,0.4016750953969829,0.07388856274821864,0.5009294192174566,0.44282992386306363,0.6173345475616431,0.4120470041004973,0.20471377687828213,0.3726418064675213,0.4271008263000816,0.6741593791716263,0.41516035073371066,0.6521657384035445,0.18679006820398292,0.5644913833936298,0.623472029003205,0.3003641550143155,0.41376615658846017,1.0,0.48953047958691687,0.22529105789815024,0.35405246767430837,0.6720573289524971,0.44402772995538314,0.45426647588183106,0.08767443323700734,0.6161830700486642,0.6408837928696772,0.5229977656505482,0.37551924469716813,0.5157612727780175,0.6454230723233372,0.6307962603410765,0.4723515895983458,0.20448105891206644,0.4994107156387506,0.19390814240373144
Postcentral_L,0.7728450443789052,0.09927869613499149,0.43233725351550906,-0.2936081096150734,0.18868472533839825,0.05638340410275952,0.4315759791204509,0.21284370850596124,0.7892847448464436,0.5717755814144332,0.5760170132356676,0.3662849434784205,0.47240973111095275,0.6747199229236026,0.08759622121671659,0.445348903087303,0.4334532976613358,0.730039526535229,-0.13020732685495723,0.5349403748723617,0.845319356723876,0.21346929701458062,0.3156640953082848,0.13702442291865988,-0.06502641352892434,0.38767293007460146,0.22853577801280106,0.18809331431063678,0.2907529696547294,0.29066770839159056,-0.03278555645497205,0.7587625817520898,-0.18825547776104037,0.01431027746081198,0.15090603855110094,0.5562237583414922,-0.04491765587727992,-0.18309953476242768,0.3172316516012822,0.10375638395312294,0.15743109728572588,-0.019650415314137037,0.8059235189101585,0.04623663234682942,-0.20509068070770722,0.830316339147701,0.5998556267450337,-0.1835453462389172,0.539113549146283,0.48140788403523577,0.07664424307606792,0.08359616560207012,0.360561238148698,-0.07026056604431016,0.7036650612389023,0.1590326791366728,0.9013048590645768,0.20121632732192743,0.523344737883939,0.5333177272315348,0.19892336935667912,0.17076847620441604,0.5169480498086453,-0.04762570795099732,0.6849205591633751,0.20363783516684225,-0.06001433759250191,0.6867021572027532,0.3325986525589171,0.6671133274225576,0.5285225109588103,0.05779019759324645,0.19608156560766843,0.051905454189335336,0.36617009804895767,-0.2851693421009683,0.29145080733067424,-0.20665359931140953,0.730768205014304,0.38427802143602807,0.34483412460742424,0.28421283042521617,-0.16718099811848236,0.15052703354062164,0.6817692449675969,0.4012141506239874,0.6966106069272242,0.17560109584221117,0.34582981684974556,0.3465959118014636,0.45107944150527535,0.027228823034894642,0.2108995222458013,0.8148594542208554,0.02346277349690097,0.2846564381005326,0.3135582191204461,0.7200185497485295,0.21708635273077526,-0.037729019370544556,0.28452307759464285,0.014352472909338398,0.7951359166495235,0.8131314112430242,0.667158925287155,0.3402974155498002,0.39690119786162587,0.391694650180009,0.4368582961987936,0.0933305572146236,0.17613687095868233,0.48953047958691687,1.0,0.12642564613725335,0.6062358125363747,0.6716434959115348,0.20380833681051225,0.2729285033668698,0.3928650049541987,0.409278645065334,0.6396865348025921,0.1548579082051669,-0.03954937295634767,0.10759737730089063,0.5079788514448705,0.6001478558811533,0.08438691832248414,0.13859009881434717,0.31620310487449066,0.2616287293469847
Thal_LP_L,0.04609660044375775,0.04891514248757533,0.39960644208800733,0.33975237993505375,0.2131599571052903,0.28626063547486175,-0.1693004009546052,0.07389145004308516,-0.06707642140462125,-0.03803487341378349,0.11848845033792321,0.10862904213350606,-0.10847080044805453,0.09307036328863937,0.10301238937900625,-0.03978674835026496,0.3859773883599504,0.07134969984080292,0.33965560749012835,0.31092931097287857,-0.05169656938386302,0.7280141271225683,-0.033785329486861256,0.07890431712835551,0.2636320860484263,0.19416277121724163,-9.639174226377668e-05,0.18549246216295792,0.16563111838787284,0.10519050294193562,0.5668133579071438,0.05474967691583349,0.37572969324416006,0.3226462949385846,-0.17401513070329877,0.185758965794865,0.2790378749519678,0.2720948099902948,0.14796464676439497,-0.07406024027361031,0.298384351363267,0.3133477380922229,-0.17397612848110808,0.17003807625816228,0.12506224712100317,-0.016322408434188626,-0.15015939614673324,0.22844190345428464,0.24236412943716715,0.03973904068017613,0.01269655365742722,0.017490089943138578,-0.06953631818408539,0.36840644465331157,-0.037799910982748444,-0.08945126773876087,-0.05941711325337409,0.6686342932399564,0.09093079751628454,0.09344971768617895,0.09965458083140397,0.3489569169068347,0.16396813168962157,0.12241021515271117,0.12275705876596665,0.10276222523088749,0.11327968133384049,-0.18333212315601685,0.15419733701842156,0.3215767756812829,0.1362853263579441,-0.06484644461537743,0.4150764319140609,0.5703211524744329,0.5481386189304873,0.33581204896531974,-0.1310793973968451,0.10617542470052746,0.1166991174949202,0.23229407110246986,0.49044467185123103,0.5616852992497893,0.27113996542813606,0.4345028498926715,0.14151486997514717,0.3098802686896041,0.13593976983767136,0.24333023659175734,0.23054258014208664,0.13426963230266756,0.1593950470866102,0.12295518364830735,-0.0001727853736135046,-0.058196326711095064,0.4014126338663173,-0.23543432658643637,0.7185925461045005,0.047530312437875526,0.4977492177011263,0.3177466364512513,0.042052002941455585,0.4050875405885641,0.24656112284720944,0.14006040580898393,-0.058044854154677125,0.38608886499406997,-0.06251583997304647,0.14188303087749132,0.2672243546564151,0.3891454179864357,0.7040693562804854,0.22529105789815024,0.12642564613725335,1.0,-0.0854264063673612,0.08797572380118716,0.3997209242137601,0.3256574883063542,0.10279035401907405,0.09476465307674427,0.38534560169470666,0.40823940664809744,0.42480673119295137,0.33720618204729425,0.005844603037976782,0.25545129018874435,0.2175982801683805,0.018196677540232697,0.40408810080156293,0.2912098223829547
Cuneus_L,0.4944126830380855,0.13049962126506015,0.08021288874078718,-0.37364658776544585,-0.12148048815535421,0.31393113678351303,0.6959443552737082,0.11257768581348544,0.738313117145701,0.6384756548179679,0.6193567629359026,0.10574580948525027,0.5985951147663583,0.5826219032274464,0.42441388783500866,0.5336499829623123,0.18446992725629738,0.6488209463846597,-0.23378391697383005,0.4535469543131746,0.6824181873158545,0.01743045852281963,0.317098246714941,0.09074603181629724,-0.28567980315316055,0.4923232128701143,0.26226635145680827,0.023567904965389855,0.09981537484213501,0.456155381688502,-0.13152302692567833,0.515960444703942,0.188922726005185,-0.21441737619558765,0.3764078588650802,0.5337246635668246,-0.29305939073719844,-0.38867404922370935,0.526561375106281,0.07730001382852254,0.14436810793090538,-0.004007232934908621,0.6564334984635922,0.4090694892620617,-0.30681329759675824,0.701629866534597,0.7626962185154842,-0.30525080748636785,0.36476242427680017,0.5039463877436723,-0.15925670047008272,0.10259575995016688,0.3142541519159921,-0.0009152831025359022,0.732031260018237,0.4231816758438792,0.6577059492000333,-0.018749510094148894,0.6662077085373763,0.3312709688753195,0.22183141573768203,0.12306396428426886,0.3472501728062888,-0.28780694870319046,0.5830559410838494,0.46475457783869256,-0.25373829454510033,0.7335062691052812,0.4853404829868017,0.5104118411483359,0.649655781026547,0.20490402355739948,-0.018623933217023148,0.060250013522374496,0.13219306988634594,-0.14898529522228623,0.5194985136371094,-0.45560674525959793,0.6600294770464366,0.4838413871786039,0.18620342116612046,0.16904227853686288,-0.3844626081856507,0.016091776576554657,0.5016664063223197,0.4887373189807038,0.5764283351450412,0.19051818637253135,0.460726582956534,0.270625928962008,0.4947955817999266,-0.05371524182366962,0.4083713485407753,0.700029093853555,-0.17235950290384194,0.5133741199829659,-0.022329391492010398,0.7326369672600888,-0.0506514567392306,0.14519920615790782,0.009764257164993972,0.03528902061503921,0.4662355307794786,0.630417082822521,0.8738731785807033,0.14791829464505937,0.5562256223007694,0.35535587813536057,0.05012135953722664,0.2469059283114741,-0.061021719139434896,0.35405246767430837,0.6062358125363747,-0.0854264063673612,1.0,0.6180443125611694,0.4047784485166346,-0.00866770590372859,0.25268980538450747,0.1918802960910747,0.35126594075823037,-0.08694404553267632,-0.02123883201192251,-0.013592766191610248,0.5183656227215856,0.3291779654003958,-0.09315078001995208,0.19465515673485673,0.01772247456574621,0.3749176191164649
Cerebellum_4_5_L,0.5722166125241605,-0.06487552299346039,0.6730340380585653,0.048153958727498496,0.4971925834279842,0.4177801160401049,0.5640059204574177,0.4999025312406627,0.8120161108834666,0.7462046640883416,0.702897723505496,0.4826758107685113,0.6742165319196092,0.5558055028446794,0.46174802436612306,0.7765848828105737,0.7011108692953202,0.8871718003020065,-0.043957280370130074,0.8177439784048633,0.8589960145385053,0.3911598009976694,0.49150476923010283,0.18429765691291888,0.195188180237632,0.8247046715749279,0.5863573888289563,0.5576675390426684,0.67790463862357,0.688225448716556,0.22620550804671208,0.6013823002156411,0.22121908370619972,0.3769463420470808,0.2843921068464646,0.9082279274215167,0.31149852185414334,0.09296068996499578,0.6503180136417716,0.22915434607831553,0.2507182280378967,0.08077133283872481,0.7475853038479832,0.21336139415417218,-0.08619570349715909,0.8778291095258646,0.7822942756210454,0.17228777183336846,0.7831126108753979,0.886640553784685,0.24368341817378836,0.597934297726831,0.6333650970746925,0.11057860207249208,0.7358903699470852,0.4682325605865871,0.7613160702516627,0.19118879109293324,0.422725341145524,0.8243473673826014,0.02025535660362141,0.4963083504820895,0.850402069666883,0.216465726032418,0.8455519035352551,0.5381165365975619,0.2866399084213468,0.7915953548224902,0.6978530242841744,0.7461098349498295,0.5011799357908635,0.5112897329283038,0.6015668319110925,0.43043606030720916,0.5646543823919417,0.10282662100773948,0.6340019049101604,-0.3748700317278304,0.6523757173433856,0.769421778627553,0.7231958609060235,0.6060000932570367,-0.11009736322143615,0.572630108939285,0.9113071639543345,0.6234052614866659,0.4056121151193559,0.5460525462889744,0.7705759462445549,0.756168457668806,0.3499054029139911,0.1822671662031921,0.5981991217764261,0.6906669152464187,0.3307753162984189,0.28836168734575657,0.4211081456262211,0.6789634513449484,0.5293546520350809,0.3358402913197753,0.34586953565165246,0.2856300869937198,0.6275660959130205,0.8909474828382785,0.7762505149457004,0.7081493778870334,0.4952064266701233,0.786485917282579,0.7232253942946406,0.4132056052718787,0.2925116383327732,0.6720573289524971,0.6716434959115348,0.08797572380118716,0.6180443125611694,1.0,0.5696149793801839,0.4359971429064078,-0.01036011833479746,0.7197018156131537,0.7614185206121928,0.44554595940985225,0.2367984260572328,0.4994167801238045,0.8134118920029402,0.7501088145424727,0.18131254073204547,0.48946776491457117,0.5180573838541861,0.1562145690538621
Thal_PuM_L,0.12202814673513182,0.06362061317044206,0.39108131138788194,0.28361327186595525,0.3841374637695791,0.6733676363922914,0.3550359088176557,0.29666468785275607,0.3484286890843356,0.5114982994589647,0.5697403167130806,0.08673321022953805,0.4411906155846139,0.2645030637638545,0.7341837629563743,0.5237800643443149,0.5412181342808711,0.46326783498008456,0.4731063823153858,0.6534831065041351,0.28279037445768523,0.6055894756227248,0.43421334895680813,0.2209686679407199,0.34659287599564714,0.64187633834741,0.38827041119748007,0.24811828787989526,0.33178149861641093,0.6553567620572247,0.5179424783756866,0.1335339681227751,0.7845767395471364,0.2651181205034074,0.315230256028045,0.7022091750870361,0.34378243395674474,0.05610820995104479,0.7227353327628584,0.09122390982913073,0.5443522230342606,0.4745249697385402,0.1446405957366572,0.6542717690194584,-0.05742144522127389,0.3570839999825392,0.42582135636196755,0.270824299654906,0.4030429602212712,0.5197291524960691,0.21653785116920482,0.33886007350170394,0.216253414566232,0.5274341053967365,0.4634280748271664,0.4972859202469169,0.18076574435663972,0.40241249755747754,0.5106047534598751,0.4229932019279175,0.2954813059170488,0.4914897723231079,0.5525355796284626,0.06708933385360381,0.4271790433432187,0.652409521999705,0.06526148251350938,0.28717562727267737,0.6600953842017387,0.5353417853919662,0.5537833204227861,0.3561694241834724,0.5537299872653989,0.7336111806410407,0.6576730787949014,0.5530570213798218,0.5047948080084418,-0.26511824024604164,0.44473980896602744,0.6941149395118655,0.6586385242939147,0.676876335901501,0.2082415360206301,0.6466581525016953,0.4854009941942544,0.6230136357767797,0.3070986080143034,0.4182231243332806,0.6893974246453927,0.45260583176070857,0.4475594376362736,-0.04047821028428868,0.5824798633089853,0.18496293319686052,0.2890724015634016,0.19166638135204014,0.5548210007676903,0.49112474350171775,0.4996344109178058,0.610084729218328,-0.08899149807119264,0.5867856865454428,0.30009092948327704,0.4408805795219755,0.4992936480545478,0.5486584250929419,0.45345389846446976,0.5166389695946887,0.41606205831483234,0.6794850111652494,0.49912744235404266,0.44402772995538314,0.20380833681051225,0.3997209242137601,0.4047784485166346,0.5696149793801839,1.0,0.3392355240804403,-0.04293637042185729,0.3463174784877763,0.4642114517857297,0.5542555909904024,0.6466839337451818,0.3334896031576609,0.4681176876093827,0.4491290828760381,0.09943288369992512,0.46262552352762426,0.49854632050999276,0.44418389953986764
OFClat_R,0.05321512841375061,0.015947227327546897,0.6188352954657249,0.47126320935487953,0.4691427064585844,0.30857724742500164,0.08356778567112307,0.5148917663439149,0.1291585848982578,0.14454912103234793,0.311050496630719,0.3243490797959471,0.26946135805945737,-0.048635247909935134,0.03680742543605521,0.3778215929675706,0.4046719263045999,0.3442335958945329,0.1399788148792913,0.48106459171775506,0.222917043866695,0.4848700229696957,0.19986507884334836,0.25713754110431464,0.4436619054711444,0.5186232293206445,0.24806449266210326,0.6691870770980343,0.5299145111296342,0.37280672869763726,0.5184428317167225,0.03373700243830423,0.17337914728998452,0.573619032540927,-0.026328790738517512,0.48751597102827093,0.4948528302548413,0.5153342214626797,0.4119691827546052,-0.20352957604942323,0.31916148255786303,0.07788431549350422,0.10817340660430982,0.03176354078322683,0.36694082051764676,0.2884249535329881,0.11124723506187408,0.7207018635454435,0.5098057083877208,0.35693331628725466,0.18040578361190693,0.22879471127528192,0.37988694057632155,0.4955316993855614,0.12931007605420394,0.07843693478331194,0.16572698426830174,0.2702214205391324,0.04116203705057251,0.4157214416540653,0.09355051664200886,0.5543587486476445,0.5172009831134752,0.6768653124182109,0.46178024413469043,0.2156254594301486,0.5622172020744305,0.12038117624716158,0.3630588424194914,0.34958057984951585,0.024065021990880158,0.2851301529972253,0.7337631638919414,0.38510858974409734,0.5086169003353849,0.3399961652778216,0.2130521331340097,-0.07432983445267342,0.29096383609583615,0.37412142588232683,0.6515202151327295,0.536513454045781,0.08561465721606386,0.5940118599194623,0.5804280321891911,0.1865593985724387,0.14394815707398348,0.43751192545046397,0.4254123803301149,0.3255640021530454,0.16205908141949116,0.245347448900443,0.40055204382022414,0.10225048661117551,0.3733395502937721,-0.19684388542729703,0.5758366496306034,0.06181426686655811,0.6025143816750974,0.3535423945062747,0.3272247276818597,0.32850059120953395,0.07693737621770057,0.41295917913328256,0.09839299280468211,0.6892320791654564,0.14061143134919837,0.39660144212701903,0.6167546864093513,0.40700340772956084,0.6047844767408258,0.45426647588183106,0.2729285033668698,0.3256574883063542,-0.00866770590372859,0.4359971429064078,0.3392355240804403,1.0,-0.25493094013583867,0.41502974427858835,0.5450053215783608,0.6255287834945719,0.3584053687605941,0.527112010764097,0.22151746156720073,0.6334430839057624,0.6676751113598269,0.4019775066541886,0.4328713590160846,-0.09420665220279975
Parietal_Sup_R,0.5857724874124228,0.16852246688988837,-0.0991723543275037,-0.6016676632200201,-0.16804888828014417,-0.21886670119522864,-0.23762677346959232,-0.1966319009673163,0.22040291615814708,-0.1741438611923381,0.0009094986806026741,-0.008772271054495066,-0.3389779167376691,0.7614530447270551,-0.08500105757584016,-0.4282732823119787,-0.02306955624478324,0.004459630389026579,-0.07892741647960735,-0.08010257764786095,0.1337787483382188,0.0055023264296242555,-0.27120898939119664,-0.08764751337106881,-0.263275007316074,-0.2251388724592618,-0.1750314020648238,-0.3883977421590896,-0.2650851938189701,-0.15228321079527565,-0.45305691699223677,0.6423326868614988,-0.25176913876193874,-0.48113011515532156,-0.43177590315083053,-0.03937123745504183,-0.3890526613779145,-0.3432620550962367,-0.30799669142997815,0.04102064291210822,-0.18834150183439644,0.07191531346378698,0.1396397073616449,0.0008963883283941926,-0.2198156693167919,0.2382463586283503,-0.10160657809429216,-0.4494961931974206,-0.18516348128533194,-0.2188183528488163,0.047787714718114625,-0.41198399349730874,-0.3378842361986988,-0.3716277298385782,0.1610971534522225,-0.5194233671646937,0.25908597261986105,0.2600101558953516,0.22318565264152307,-0.08587888091678897,0.23678724998432812,-0.2774430308558885,-0.20721213371503056,-0.3938261287664581,0.019432886406465857,-0.41659827838513397,-0.372851661918296,-0.031729937422313496,-0.39562401413262605,0.1669311938665924,0.3177449409866975,-0.6703763662212568,-0.34151885704761936,-0.24583097797232228,-0.07405353073218716,-0.5752774621341441,-0.5155556061301528,0.009494425642901212,0.19456599232892274,-0.26968272555324474,-0.20656430949992705,-0.238806340440783,0.014537844842528892,-0.3620200872351453,-0.15477668184425764,0.3957923402270554,0.5992705242419739,-0.18415280183098762,-0.25285757244697676,-0.16910879979879154,0.2712793355611098,-0.19932138550070308,-0.5508202077722766,0.5021150983640987,0.05333220448817307,-0.03053327622591485,-0.01068488071585913,0.1927753312235838,-0.25644803882624323,-0.46433529820762265,-0.1597035805429397,-0.23821058274296597,0.47843023310379024,0.14215080341027672,0.09452571985325776,-0.20471176789035303,-0.2861015564231588,-0.2072774711594051,-0.1528235007492119,-0.24505727560323273,0.03916131657956732,0.08767443323700734,0.3928650049541987,0.10279035401907405,0.25268980538450747,-0.01036011833479746,-0.04293637042185729,-0.25493094013583867,1.0,-0.15283805822473417,0.09776378673896456,-0.2195571232150552,-0.43281153030054953,-0.33459628887151927,-0.12197155892754437,-0.11087141857554914,-0.04641258373490725,-0.4120194502414655,-0.05687190367207517,0.7173423016161068
Pallidum_R,0.30800842580020626,-0.27997905248993527,0.6765451814038174,0.10123797170013195,0.8090373324345502,0.3333737946241853,0.17199295773365497,0.48040379990987003,0.5110512227842048,0.39094844388761746,0.384887207837265,0.5411066112858433,0.4673504046960831,0.2980124245406997,0.2239138311768385,0.5611384834265742,0.6931054025246227,0.5742315771748183,0.09285843625989885,0.6353526536770773,0.5772801085979336,0.3585439954154677,0.4421442469685522,0.13383436087697212,0.1754436840102673,0.6475954668664501,0.5398272246655602,0.5728806999606569,0.8621908915914398,0.667556286950771,0.28265601590828965,0.3685963782188552,0.07502978413802955,0.5575048893567708,0.1785639018102459,0.7031426699691894,0.5344125956315513,0.2005164546610747,0.4125328807994288,0.19707294067424327,0.04187272507747506,0.37477623387434134,0.5375104963703576,-0.0329496147301561,0.1893173175396605,0.6073650613193371,0.418777092300381,0.20714901013742734,0.6363216909336208,0.6600466943569719,0.42581001492785897,0.5615931302954646,0.6485418523035963,0.022455551408235953,0.3997707568906526,0.3058124297265842,0.4481812475545042,0.11846171185980607,0.12529972349907909,0.8540569294613002,-0.17158939260981967,0.479102530702735,0.7173925264252525,0.3492401039878302,0.6189276524824481,0.38359619740318396,0.39862866576269573,0.46485430079117196,0.5505356875527273,0.46959280254498537,0.1780417888638332,0.5146374669426719,0.6464303165810937,0.3305369928197416,0.5175758080612967,0.1322571761343121,0.3976605059502725,-0.28565982200642676,0.3620316889114648,0.5574446157240812,0.6560205748211613,0.5481321725085706,0.3523005954273947,0.6052672090084406,0.713873422531747,0.3632016084357649,0.1186317827327316,0.5243584515572279,0.7271407997588815,0.6978486207359577,0.07405949035395462,0.23443301608851905,0.44135217963661194,0.3866602202695944,0.29888252627531176,0.12054625283541556,0.4239336215121932,0.367157199331779,0.6837076251685912,0.4499774954095459,0.165257852311684,0.39959393015089245,0.4082055634636151,0.63520464710753,0.37838764934745966,0.6805947310573406,0.3462651495305358,0.8020733386596607,0.8180679601365974,0.1889975322707186,0.21519002636856657,0.6161830700486642,0.409278645065334,0.09476465307674427,0.1918802960910747,0.7197018156131537,0.3463174784877763,0.41502974427858835,-0.15283805822473417,1.0,0.5761122342386088,0.5992496263530135,0.19055058682739442,0.6311089804279181,0.6313144427928721,0.6009118646171974,0.246235589423979,0.3736088445182594,0.5863427529629683,-0.09963119750902251
