,Cerebellum_9_L,Frontal_Inf_Oper_L,Fusiform_R,Lingual_R,SN_pc_R,Paracentral_Lobule_L,Cuneus_L,Thal_LP_L,Parietal_Inf_L,Thal_Re_L,Thal_PuL_L,Amygdala_R,Cerebellum_Crus1_R,Putamen_R,Angular_L,Thal_VPL_R,Red_N_L,Precentral_L,Cerebellum_6_R,Cerebellum_10_R,OFClat_L,SN_pr_R,Fusiform_L,SupraMarginal_L,Vermis_3,Putamen_L,ParaHippocampal_R,Vermis_9,Thal_MDl_L,Temporal_Inf_R,Cingulate_Post_R,OFClat_R,Raphe_M,Pallidum_R,Thal_PuA_L,OFCant_L,OFCant_R,Parietal_Inf_R,Thal_MGN_L,Cerebellum_8_R,Rolandic_Oper_L,Occipital_Sup_L,Frontal_Inf_Oper_R,Thal_VL_R,Temporal_Pole_Mid_R,Vermis_6,Postcentral_L,ParaHippocampal_L,Thal_AV_L,Thal_PuA_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_L,Amygdala_L,OFCmed_L,ACC_sub_L,Cerebellum_3_R,Red_N_R,OFCpost_L,Thal_VA_R,Vermis_8,SupraMarginal_R,Precentral_R,Frontal_Sup_2_L,Occipital_Inf_L,Raphe_D,ACC_sup_R,Supp_Motor_Area_R,ACC_pre_L,Temporal_Inf_L,Cerebellum_Crus2_L,Thal_AV_R,Temporal_Sup_R,Thal_VPL_L,Cerebellum_9_R,Insula_L,Thal_VA_L,Vermis_7,Cerebellum_8_L,Thal_PuL_R,OFCpost_R,Parietal_Sup_L,Thal_MDm_L,ACC_sub_R,Heschl_L,Calcarine_L,Occipital_Mid_R,Occipital_Sup_R,Postcentral_R,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Olfactory_R,Cerebellum_3_L,SN_pr_L,SN_pc_L,Thal_PuM_R,Frontal_Mid_2_L,Thal_MDm_R,Hippocampus_L,Precuneus_L,Frontal_Sup_2_R,Thal_VL_L,ACC_pre_R,Temporal_Mid_R,Thal_LP_R,Rectus_R,Cingulate_Mid_L,N_Acc_L,Calcarine_R,Thal_PuI_R,Thal_MGN_R,Thal_PuM_L,Supp_Motor_Area_L,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Caudate_R,Cerebellum_6_L,Cerebellum_4_5_R,Temporal_Mid_L,Cerebellum_7b_L,Angular_R
Temporal_Inf_L,0.19686067763883264,0.5994106345669505,0.6194455568603776,0.5173464976575767,0.39683113730466524,0.1939633431151672,0.10259575995016688,0.017490089943138578,0.08731005085452061,0.42786487142540863,0.17944216836310953,0.3235819981024322,0.160715028088416,0.6059500419678595,-0.14385990635150744,0.43054361578956063,0.3283760738746909,0.3364787700950647,0.5321876422701345,0.5094951987400553,0.48875075412242475,0.3552134386337728,0.8232373189567345,0.27526297930005966,0.23533707549597738,0.4910882143609316,0.596452115223545,0.24885316786375883,0.2821236476922937,0.4700072725709542,0.5376166248937999,0.22879471127528192,0.6076949240241273,0.5615931302954646,0.23774444733425512,0.31411432643039533,0.15169669548290965,0.09501029948595392,0.5199177436813336,0.1541675195544204,0.8077946822928663,-0.023395727976227687,0.5584194990559734,0.6269078061080566,-0.23112250576355955,0.30003111872321003,0.08359616560207012,0.4216296877787488,0.3821972607188267,0.3661693035068526,0.5572042735794444,0.3297598762886998,0.39749162628395035,0.23328543716708866,0.3602593166761734,0.3507949511995373,0.006896568377857265,0.40120704270070684,0.6669655582427066,0.13182173272996803,0.24962658857679929,0.24105641587534973,0.5713010421603869,0.11575147590885128,0.6574753016824815,0.2669416333924927,0.5499868046170424,0.23251901944819856,1.0,-0.15985673067371697,0.1612435412958551,0.5528966497766021,0.5632824378289935,0.4014833311353872,0.6103566935262096,0.7757229831280185,0.6785284544627361,0.42911775760661414,0.20729764625012895,0.42700609157906855,-0.2250051594127789,0.3342923048033991,0.16897662076391903,-0.06657777133509299,0.5177451941604123,-0.09421803934686535,0.07161331277997235,0.22029870186108363,-0.036190817324121535,0.5752180521940643,0.4316121831112868,0.6221642668858566,0.6180527841035476,0.39046759484569477,0.3786272633745798,0.6000500657356017,0.5484912561478957,0.7284020652837543,0.41557879040214996,0.5087283144157853,0.6073255573345467,0.4177017488577042,0.33504476733038685,0.2739161136803818,0.3344387246667329,0.3391987329087086,0.5006661371505138,0.5152304336863858,0.03175917647849877,0.162545269184649,0.33886007350170394,0.4486843689898521,0.6118121434213382,0.013568045697991958,0.5855531748264856,0.6907826637506139,0.5806534627972619,0.7697734770294191,-0.42395860259521767,-0.28654110761131496
Cerebellum_Crus2_L,-0.06206234785747623,-0.1264334068686432,-0.0554312508480964,0.03513788186689022,0.07020391116550748,0.047099946716822445,0.13049962126506015,0.04891514248757533,0.12147949088118841,-0.0751767262850062,0.10324744516824176,-0.059147841741960555,0.04181343699613284,-0.18162565192859703,0.25485633895417437,0.04154966858362307,0.15437231121137548,0.03240075347993202,-0.04814912242633014,0.11792997601648769,-0.4349903109147367,-0.007127589872942295,-0.12374276788929581,-0.0018795782429434091,0.09983285551671862,-0.26056660060756975,-0.19379209935643638,-0.11109555290336022,-0.18545637592936492,-0.10757178452821466,-0.06281724161536151,0.015947227327546897,-0.32688520012372535,-0.27997905248993527,-0.03785578900542041,-0.2549978510368498,0.14727703457541091,-0.0009921327348850783,-0.21487691403543052,0.23870651257049255,-0.16806335519027218,0.2591856460917208,-0.04362088647134081,-0.1711241885873788,0.17097788571208372,-0.04873226434850953,0.09927869613499149,-0.24561035956344013,-0.07015376002220604,0.06416258460903723,-0.18943413435710132,-0.264521107162631,-0.26508162754134934,0.140376105559692,-0.06257067295243533,0.052247020345046705,0.1397453067403991,-0.24509239715673356,-0.1581016603286719,-0.08128516164085509,-0.1303203670048473,0.1605894766419727,-0.054023228319748505,-0.18963106502998625,-0.10830015979277123,0.07849540397418624,0.03371335269317571,0.11424952327523231,-0.15985673067371697,1.0,-0.022095780343235023,-0.11062274668349789,-0.09276722430644727,0.018934375525789728,-0.15646390977309774,-0.18579924111387827,-0.13356298598792826,0.008841193118663099,0.2704244487830806,0.13112143965391054,0.21549460924727673,-0.22300395745527268,0.0740940856994293,0.27621469669506404,-0.0289620094024279,0.03973896899604677,0.120024127033672,0.0526490581365678,0.2775135346441801,-0.1293237698881819,0.016789408933933467,-0.13964086159993408,-0.11633484723845172,0.098774222467971,0.16860543662931776,-0.3214390176346525,-0.1413166524881233,-0.13127156020653016,0.025024343157573927,0.01569064208618998,-0.15509334861219218,0.003281610741937477,-0.04883161224115239,0.016350049427487426,0.011325769028110604,-0.040695579955085256,-0.20296569243699666,-0.0007545170112323322,-0.05688225564500463,-0.1691785916576812,0.06362061317044206,-0.020609141649292496,-0.023076784074525448,0.09061265615979111,-0.12542638944169796,-0.05691457817207803,-0.06415583612341405,0.007754846844492174,0.31950144800781294,0.11705769466375199
Thal_AV_R,-0.07559609622827351,0.4012223776671646,-0.01260784091890559,-0.0030673681998144645,0.24072477854965654,0.16227272145889998,-0.018749510094148894,0.6686342932399564,0.11854499317274256,0.1421373004407382,0.625826017718814,0.18057065546709294,-0.24461113792347275,0.33616850410865723,0.14071146783181482,0.4503272997426659,0.1968281819572561,0.10221695929963301,-0.16423251880401685,0.05527995823923989,0.33465819372737154,0.16194053764953267,0.16074152281865922,0.1646163279710442,-0.0019059263985961848,0.31287487427763655,0.20201223461190662,-0.13773760739784577,0.26127326440865084,-0.06365129501548629,0.16866057282249866,0.2702214205391324,0.3563994160948651,0.11846171185980607,0.32711528423906144,0.16484711001253236,0.1986813231318195,0.3420246062995292,-0.01728539278916925,-0.22421200540922265,0.25913601268449893,0.09857100761368026,0.303255586263024,0.597018744155648,0.13605582196042398,-0.09176231463462886,0.20121632732192743,0.2573572646933226,0.5023087482331916,0.11955804765905668,0.13473104531722893,0.3311231773622532,0.22939267015491158,0.124661519373656,0.06730415717462453,0.09021849899502132,0.24270954866284578,0.24214456772528226,0.3104656570731314,0.11107301480412994,0.46295506450367757,0.2914617574881555,0.5224249119517066,0.01634282361027859,0.316209429138807,0.7409070775824214,0.17163921091673895,0.33626233862352617,0.1612435412958551,-0.022095780343235023,1.0,0.25709956655583915,0.6540696329960797,-0.11987916878271872,0.43308920584146726,0.3521196015754324,-0.13131819150287402,0.08019515660594072,0.45034901674908906,0.08775680338360274,0.191054521322168,0.07006165003623649,0.10617946728706709,0.11804562897660408,0.006103429971737993,0.07757384403435996,0.1609703228738354,0.2989415147746522,0.01759012520210558,0.3232627519171081,0.11972628622056376,0.2775582799677457,0.3049042421155851,0.3594604200684766,0.22707065071541596,0.3025179918684986,0.1928382931965994,0.200428123051397,0.1060360932867244,0.29294939628247624,0.6560826604898607,0.46871979258071883,0.08511180682179076,0.6034546064044599,0.01145357806481016,0.33827063898186677,0.34398901188511055,-0.07030249592997342,0.2047599843472571,0.0161477597182854,0.40241249755747754,0.106748845218835,0.20761385468120172,0.148716078022267,0.3931915074832359,-0.018717103688491197,0.07981422714255479,0.133890312763014,-0.0121467826984142,0.377408162799274
Temporal_Sup_R,0.5382858837592638,0.7410631154063183,0.7629782377680159,0.7022210500933571,0.43879518452703564,0.5374160623227594,0.5337246635668246,0.185758965794865,0.6055388146929139,0.24832702201544748,0.4277818612262296,0.3039514653975494,0.32870702025144766,0.7442988934487149,0.3451207683842109,0.2922329458171559,0.5060490018040769,0.6119180891575415,0.6478949747228049,0.541497447409269,0.45300797414595806,0.3117115691842637,0.8143915434815896,0.7087948147331248,0.6282334960269458,0.6541181058414304,0.8038857428503846,0.5394639886811267,0.5432745937826685,0.6744229114593164,0.8741807840922231,0.48751597102827093,0.5110791884833985,0.7031426699691894,0.3806904261303926,0.2633727746399641,0.13509761667462647,0.5105414759771517,0.7225665082452879,0.2157206966385311,0.7297622467065409,0.4736793063128685,0.8372427684987328,0.7821656342803465,-0.1687866219902879,0.5396403196465044,0.5562237583414922,0.624049575402606,0.5348127626641276,0.21742433293293303,0.677358315543192,0.6476385456674415,0.34843399818343906,0.18516450807464022,0.29620600737785874,0.6828872875336771,0.08340417113302638,0.3948260653907378,0.5280080300714995,0.2548438050945733,0.7394913313176045,0.4372637558071916,0.741231506578926,0.13147310736681084,0.3935692270505497,0.3794047761737919,0.8304970643681563,0.16457377459368583,0.5528966497766021,-0.11062274668349789,0.25709956655583915,1.0,0.5531042963050095,0.6611871801014026,0.6974440819990889,0.5580772525272201,0.5305394685559236,0.6302947902163081,0.37405678030712175,0.5006194300908852,0.3674748349302067,0.7656792092163263,-0.10196180854672104,0.12807250354902674,0.6764401358424526,0.3784858317837414,0.5384423036546169,0.49327051843067915,0.3982203123530297,0.4993652897500355,0.24723528666878422,0.771513037412374,0.3906602093327131,0.31717336707400334,0.3550204258135989,0.7993527776485726,0.8016791726808294,0.7611315940458743,0.7628723020020415,0.7982657131100561,0.6647666602877774,0.2948737503238648,0.7763030522885288,0.4696925278115746,0.2571946176293505,0.7778933224642158,0.1708795225503612,0.6472180544154277,0.23042849016421013,0.2935988904822697,0.7022091750870361,0.7350599950097211,0.8670864367199853,0.2579148908210223,0.6998423295439401,0.7117914968499882,0.8468773522540698,0.7165828749342208,0.08526640699203263,0.2683466785698588
Thal_VPL_L,0.2969337306958445,0.6172375463973371,0.46766713084732214,0.3854334066658511,0.5116811080354655,0.0050491447138140775,0.060250013522374496,0.5703211524744329,0.09585646436001719,0.1352226188424364,0.6157286183917428,0.44974686425270316,0.17550766738929938,0.50411536480761,0.038981287816007563,0.6332837903704049,0.5488031933557798,0.10470367628008759,0.3786566192046387,0.42960487571784756,0.4104192831993591,0.43458813681236264,0.5006073392596793,0.2816777602637809,0.10957726283887995,0.5393103258410494,0.41919085080667057,0.1529097035860111,0.557721392275421,0.4703153604119494,0.47354645986897936,0.38510858974409734,0.5298993906011918,0.3305369928197416,0.7424963940612721,0.30846448888525735,0.11503429542359565,0.10123087866790212,0.28079419125327537,-0.026958016023194517,0.6097816429558277,0.05009062016537016,0.5346633080531742,0.7980743453242508,0.16799717862224756,0.23695655505594998,0.051905454189335336,0.44976018346613555,0.738625601686064,0.5104098504071887,0.4810484342933221,0.48708039563301647,0.3456498411778788,0.2712775252795919,0.20239219349246423,0.2045784913415253,0.3774112699543296,0.4192605577669847,0.5291038352952891,0.33736509947006993,0.47242255517893483,0.10174049860380727,0.6004925739105563,0.187058883970965,0.5401684725959613,0.7003123928277232,0.38488798405591557,0.3091695652052826,0.5632824378289935,-0.09276722430644727,0.6540696329960797,0.5531042963050095,1.0,0.25054890348741443,0.5280558674273301,0.5679209107708405,0.41785989205309465,0.5388638834284429,0.5232609930513431,0.23510482610011227,-0.08263842227746844,0.39630120524023305,0.11117477866332102,-0.003907066819352142,0.31122656701961443,0.28845329080739507,0.22468395529340718,0.08866803799135646,0.06355218070590038,0.512352930928208,0.2763950584855189,0.6276671857895714,0.5612229634725475,0.6101702648607896,0.5703696954784777,0.537779930498296,0.5155655819274284,0.5343668628523975,0.19086282499403792,0.3702985165534883,0.8606641237383561,0.45866482664853436,0.4923245867092398,0.6365262555514208,0.15155825370358614,0.40790378894392637,0.4881781142188932,0.16116353884944626,0.1512312210375963,0.08269277058266784,0.7336111806410407,0.1984014852609388,0.45129447592539484,0.3556990802756013,0.6820303075376762,0.4674879274698874,0.35060843625424054,0.38604797205419555,-0.12656557259523238,0.1373392517167396
Cerebellum_9_R,0.875893490365509,0.3513967954521981,0.8897918992542301,0.8235535516145447,0.15479667691987395,0.38146013340243373,0.5985951147663583,-0.10847080044805453,0.6496851759419894,0.10236324774713244,0.02749687830270299,0.06992295210235301,0.7556261239470581,0.3707149141930495,0.43401681577196444,0.143892097872186,0.4786793664826135,0.5400055119248294,0.9119546552963121,0.5951965520763042,0.25390210379920247,-0.007796623900859589,0.6993102058738355,0.6391455766997418,0.7043948472665271,0.38992557984946496,0.562664799403545,0.7105229353127974,0.4657782945868759,0.8248988172526645,0.6161680362623133,0.26946135805945737,0.22815339734046255,0.4673504046960831,0.2676835081524493,0.1709304659602119,-0.11452585527363508,0.16700856493022523,0.6071691610561133,0.5188792892602784,0.4653599779726155,0.44488179674651357,0.5105311795013818,0.41223245878400655,-0.1281701277667844,0.7746561438369735,0.47240973111095275,0.32813348273880527,0.41112294538390526,0.19570060476631249,0.5189644521674791,0.2652820634810292,0.05651128438725097,0.17726687705067867,0.03257234280459766,0.643808036273529,-0.015767013851878106,0.14267551045833776,0.26560790477439794,0.28454327098022325,0.2155242580607202,0.1497201870122016,0.3628476497735942,0.2956531296696198,0.10924863110995509,-0.11538767859540225,0.6828896740170914,-0.018752563508655687,0.4014833311353872,0.018934375525789728,-0.11987916878271872,0.6611871801014026,0.25054890348741443,1.0,0.283218314035826,0.3107162743157708,0.6585743861894736,0.7437404065552365,0.08964053596862814,0.32820366166997467,0.3240959717824327,0.6677682441318523,-0.16097620007722488,-0.07501436878985224,0.7919689892466533,0.40647646645773816,0.5611532462740347,0.14783955774185029,0.5884147943996957,0.23552207363891722,0.06288745041105948,0.6757869582550922,0.11360859338166343,0.23707601664508296,0.31349619715462385,0.6075647905848444,0.6715667943066076,0.5450085768930233,0.6930478407622884,0.6076600328388155,0.41680868742022603,0.016274817074142734,0.7891949906828181,0.023233788407149982,0.22601550971127607,0.4132651307545776,-0.1322955012916214,0.7646031251334243,0.09352094916729865,0.05646939107222661,0.4411906155846139,0.6687725849686846,0.6976419263694484,0.23690809097746204,0.3005244943873343,0.8635547177764579,0.748257292797422,0.6924911764977192,0.13972147043396166,-0.07439802273714605
Insula_L,0.09126495257672318,0.7748064813763663,0.4323127036976715,0.34644893824133377,0.5414530547055307,0.290134208815134,0.08021288874078718,0.39960644208800733,0.3805857347697709,0.5032631538795438,0.5704524129606642,0.5065360425292116,-0.08539953089614324,0.8602397324403636,0.12548270497710878,0.5489859344781449,0.33149873036358063,0.40837020527392326,0.273161956370334,0.41081707574463844,0.5841107700282202,0.4868294202608056,0.6740237770120548,0.46123750693943527,0.3096826910655808,0.7317607782036117,0.7119770054803056,0.295266987601034,0.291800289016184,0.3211421493465843,0.6481179791208016,0.6188352954657249,0.6969375627754498,0.6765451814038174,0.0890673477076133,0.4379209387921617,0.45821454248064797,0.29867003011800886,0.5301636999374467,-0.0709115569378908,0.6829002433866516,0.10199852880329602,0.7458010209331357,0.8119435250871372,-0.01446025315313816,0.11148141113688452,0.43233725351550906,0.6205573865094257,0.40076777188953444,0.30054243126069363,0.5418700454458237,0.7256381861421876,0.564876096861361,0.19302679356082736,0.4865112957325257,0.33632802122839,0.09956601226692097,0.5341129166821172,0.7359382158194575,0.14942052919342538,0.4893595623325847,0.33396329945878667,0.8065985499764708,-0.23206369160288537,0.6997031074064107,0.6528377862797136,0.6067297408306043,0.4032043817283438,0.6103566935262096,-0.15646390977309774,0.43308920584146726,0.6974440819990889,0.5280558674273301,0.283218314035826,1.0,0.7827560285143704,0.3768246401845215,0.30647997900351626,0.5374600931424276,0.6205518237257016,0.17060795117580563,0.42518138900994995,0.2219549616469963,0.33754021076925345,0.26841116579272795,-0.024341012636447428,0.19701848776756495,0.3679243364313389,0.07585701477526247,0.5881070446202127,0.6249641121532117,0.5683350994717643,0.6432709998906345,0.317209948736112,0.4088039465801997,0.7790995292172117,0.5959849071840063,0.6680505148054166,0.4547500869106308,0.6495038926666458,0.7038890753261042,0.65112430946678,0.3845568306121531,0.6046920169708587,0.3319698334201821,0.6469010894070959,0.6071088523990662,0.33085919757109084,0.15886930832235927,0.32528933521892517,0.39108131138788194,0.4887620789478296,0.7404959422216792,0.2791821107496113,0.8472412567597373,0.4086148814831291,0.5654591410783195,0.5880892426197987,-0.06342368724529476,0.03584544453600659
Thal_VA_L,0.12658312606045005,0.5977720388510259,0.5150986049679885,0.3416893882473807,0.5262653837816461,0.2028098789126496,0.03827955095576568,0.20828687000444837,0.15718136851825612,0.6352777263182462,0.353804798340246,0.5355445040010991,-0.043470635419281776,0.754850680845704,-0.13165274645111547,0.5352894634334056,0.24829756485531992,0.3530444754208136,0.3638812674991305,0.46553048443052114,0.5996480124348141,0.40489687662273627,0.7026590531098172,0.3166733322265975,0.16596772155140493,0.5629333416056507,0.5768269931326031,0.13712803707461116,0.3025707994041304,0.37153264565819666,0.6017438589709991,0.6106339757427653,0.7077480060810762,0.5573193841945471,0.11567375722734881,0.41034110141128416,0.4533245195417865,0.06035704685285167,0.39008232319775044,-0.043812326542966865,0.7081229579611211,-0.12506687680977277,0.5839635900473042,0.8010746320601619,-0.064608197521612,0.2943861781887646,0.24048288933364448,0.4980726666228217,0.4792091424529693,0.305790379269733,0.46856030327390774,0.4153064358184991,0.4119303365617319,0.18023287349427622,0.5006499451332868,0.2917164433525461,-0.11780727004110046,0.4250849227529511,0.8983901313494095,0.10429821047270986,0.2581615564002379,0.2559295833995876,0.7541453377094749,-0.1601938889906144,0.7916012028577949,0.546785154670468,0.5650878183564827,0.5805383694549415,0.7757229831280185,-0.18579924111387827,0.3521196015754324,0.5580772525272201,0.5679209107708405,0.3107162743157708,0.7827560285143704,1.0,0.494497571315235,0.3336859466723969,0.338666137128893,0.4934172731735762,-0.13172288627903647,0.2846004840077901,0.2571463906586822,-0.0012747725125501377,0.3745501183285681,-0.23260517826572286,-0.07231074686485514,0.2526247407400096,-0.13228136366119728,0.45931421742218176,0.6467134106981778,0.6080880144156426,0.615867220352559,0.28273993856320334,0.33169704269617817,0.7420563222772207,0.5151692051215024,0.6368202115618119,0.38189360008109785,0.5887034256556273,0.7238898694121589,0.7145067269844554,0.2897219607073953,0.4179218066409833,0.5494870243250539,0.4885595187661177,0.7150012128308039,0.3803857914745701,-0.04586065704112312,0.11380033813063115,0.2705332657090952,0.45494709575082837,0.7194137490624617,0.13755475530627267,0.7773438746490497,0.4636717102857205,0.549602423203935,0.5802021501630084,-0.3103653613698954,-0.3150090263713163
Vermis_7,0.5411907124015399,0.4357034105182083,0.785117157621051,0.6407434854343317,0.4224564050323072,0.014107012155544637,0.20490402355739948,-0.06484644461537743,0.16323506639304,0.11558888477127612,0.0411049286691967,0.32713337649747504,0.5719920343666162,0.4210392671830734,-0.054613877330417164,0.407139583157272,0.4637129037447283,0.25137561143331005,0.7932412263849273,0.5496997988178474,0.25784569053764983,0.3054731230088115,0.6572697010660853,0.3160425368761374,0.28211441986094676,0.4788717948884867,0.5057437911218808,0.512094702828961,0.31426729831346595,0.7780002597438135,0.5407179244236695,0.2851301529972253,0.4820679005559569,0.5146374669426719,0.3706642309548598,0.2847200657130746,-0.005472339088756635,-0.1815403613539152,0.6322204747621722,0.3267821706233606,0.6071999646484367,-0.013520050748578196,0.49493782360459976,0.4566814531754823,-0.08111624997239154,0.485937047292213,0.05779019759324645,0.39811543278039013,0.33543429520538237,0.44802773546179925,0.5448058538408524,0.3267255430913404,0.28265950960548863,0.21495382153528586,0.21428511966671815,0.33020689019271604,0.10633537465425155,0.3095506123057906,0.45861979797615343,0.3174811406931341,0.05449715257004539,-0.06297189508745905,0.28632710967329156,0.1893362278827873,0.47714486685227747,0.04898012347032848,0.48751503517118105,0.005164106022096424,0.6785284544627361,-0.13356298598792826,-0.13131819150287402,0.5305394685559236,0.41785989205309465,0.6585743861894736,0.3768246401845215,0.494497571315235,1.0,0.6446490461870599,0.1253658206333646,0.3684155474211643,-0.24081627438241757,0.4926979463351197,0.08528986429570462,-0.12412961961053562,0.574888070550275,0.16348658405058386,0.12897468262563305,-0.10052757785585141,0.10931233636852186,0.38714495731175474,0.3342605815026021,0.558354518532097,0.5065425965642327,0.42512204357312966,0.4372629369521155,0.4968413003639883,0.6131246777956545,0.6744201608926879,0.3418136587926291,0.3455090685978756,0.45501463051679397,0.16309775069923663,0.6077139193106214,0.11925971190803603,0.2641365389714263,0.22061474911691517,0.1943935628141358,0.5402419813407678,0.03885097863229381,0.14432764295602704,0.3561694241834724,0.38277806793584934,0.5496535116730823,0.2677150793570692,0.5088654452751185,0.767120046670157,0.5410763251635211,0.5916137396307264,-0.2534224243856131,-0.3985192752088432
Cerebellum_8_L,0.7983374101018531,0.3512678055498675,0.7407212930923203,0.6531512862404693,0.3480969869825344,0.10723370575103007,0.46475457783869256,0.10276222523088749,0.49299997052903566,-0.015807246350834556,0.2782770892628177,0.19118386473412055,0.6523116132546032,0.32069011290061655,0.35115983151086855,0.39551324964916873,0.5380025254065831,0.23647472749030704,0.8009724969023525,0.5626810743114493,0.17041456805706506,0.07981760842656806,0.5967834012120188,0.6247206756633581,0.5066457511352049,0.47738198210586275,0.49696078197614607,0.5349538726961343,0.6904578021801896,0.7758260376429073,0.6166138765316157,0.2156254594301486,0.2711218031037337,0.38359619740318396,0.5502210991440809,0.27203438285568493,-0.07464482289224468,0.05450914765826755,0.48742219751033816,0.3694946378478916,0.41948071204032017,0.3185990592252591,0.5334773553415957,0.5225826705973233,0.07711075782094401,0.694152696642932,0.20363783516684225,0.5111895353710876,0.6310260873959035,0.4933395471373539,0.5830775209237712,0.2846337009765924,0.20403492444787766,0.31617519953272116,-0.13408324029272783,0.3968057341204258,0.11781067466298806,0.3561739870945721,0.3472062217658234,0.4985847196787141,0.3703801607472465,-0.054790274424600265,0.35870535707396783,0.36883425974293715,0.22856865251537392,0.14735370963804356,0.5880140303256908,0.06609230705202565,0.42911775760661414,0.008841193118663099,0.08019515660594072,0.6302947902163081,0.5388638834284429,0.7437404065552365,0.30647997900351626,0.3336859466723969,0.6446490461870599,1.0,0.3064118127271945,0.383639545961421,0.14837347002286266,0.6601015352784302,-0.04374469624959385,-0.06386454300755622,0.592430525706883,0.5641194614546201,0.5210481486872823,-0.03348627919133159,0.49021451231265495,0.19284849864989154,0.0914570712033409,0.698256157872804,0.19379650880147148,0.44427909297152535,0.5610040749210778,0.5345518180767584,0.7249115988194049,0.5342794510554658,0.4553062608477747,0.44717854248113525,0.5737017969003904,0.01210184976657214,0.8082714666175901,0.26644725632677285,0.2771742092053222,0.4242382430469014,0.045588415384176025,0.4658582639139897,0.23398263656168664,-0.03556425584274547,0.652409521999705,0.4108027115217302,0.564534825315366,0.43880975723564863,0.44926693054319705,0.7963187205200248,0.5380467206064637,0.5500654929737179,0.24083025848365866,0.06219378252516874
Thal_PuL_R,0.001837860479470995,0.4459985797702898,0.1374811003953721,0.16620256538595626,0.5026125924692004,-0.06381437048703616,-0.05130223699312749,0.5919835916956342,0.2722724764836155,0.20083132776201562,0.8044818943505342,0.31221319037519896,-0.07170922008153213,0.44886280148638125,0.3028687177719362,0.6711389473427883,0.5191217065593678,0.03630390905125796,0.09474819905150823,0.3677872469697733,0.005053213715065655,0.44632620663659445,0.21762579482013966,0.35061973722469914,0.19198462373118663,0.4009040939619933,0.20926547108752733,0.16453204489698495,0.31319249218882944,0.1369533325721275,0.3914234227927419,0.42229708954483297,0.22256371431672212,0.19269910287229663,0.24595817050623198,0.060622383333417226,0.26617571557359326,0.043507455307793895,0.06116621352694678,0.03375411065172841,0.2129733711436894,0.11124517064225087,0.45992884545571505,0.5157095757424778,0.28542845651816623,-0.05202965914751069,0.21103395956679766,0.26714559566887874,0.41955689763734366,0.5621544327702439,0.11546520356131913,0.4535850301210873,0.1631200012178027,0.275504405820956,0.15398461119136717,0.028906638317401867,0.41839438473556934,0.11098754469878438,0.31282563106567085,0.19758055200730992,0.30313466705417136,0.11437090887325854,0.4912929395008077,-0.22689980577290433,0.46901959803834387,0.6988371512881171,0.30370569194538694,0.3288060015598176,0.20729764625012895,0.2704244487830806,0.45034901674908906,0.37405678030712175,0.5232609930513431,0.08964053596862814,0.5374600931424276,0.338666137128893,0.1253658206333646,0.3064118127271945,1.0,0.3055697762207822,0.18771186890830624,0.14468411222989394,0.14135004092365253,0.5887440737463623,-0.03236282903963042,0.21834983154667248,0.25290526818769293,0.08143530406675771,0.22541739414004558,0.14507053780715806,0.2843044490946115,0.3421222037648954,0.4636769532298659,0.44664424704451466,0.7463203560940478,0.29174558285862734,0.3073255365004388,0.257846343641392,0.050676149545802136,0.3052907080998769,0.4996597568541949,0.34447756362791504,0.26562995748144785,0.7547270456767924,0.07022935373268115,0.54068630441774,0.2675219588889207,-0.04688364294857819,0.28953328932191597,0.023333276605440337,0.5217205120940462,0.09170829287639702,0.35250961617821613,0.4746700301020071,0.6081242525200137,0.16315274076278533,0.1467958090199874,0.2320183632430593,0.27519972711052315,0.24523437553543154
