,Thal_PuA_R,Cerebellum_9_R,OFCpost_L,Cingulate_Post_L,Thal_MGN_L,Cerebellum_6_R,Occipital_Mid_L,VTA_R,Cuneus_R,Frontal_Inf_Orb_2_L,Rectus_L,Occipital_Sup_L,Cerebellum_8_R,Vermis_4_5,Cerebellum_Crus1_R,Insula_R,Putamen_L,Supp_Motor_Area_R,Vermis_10,Lingual_R,Thal_MDm_L,Thal_VPL_R,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Calcarine_R,Temporal_Pole_Sup_R,N_Acc_R,Temporal_Mid_L,Thal_LP_L,Occipital_Inf_L,Thal_PuI_R,Red_N_R,Cingulate_Post_R,SN_pr_L,Frontal_Inf_Oper_L,Thal_MDm_R,Frontal_Sup_2_L,OFCant_R,Thal_LGN_L,Frontal_Inf_Oper_R,Red_N_L,Parietal_Sup_R,Temporal_Inf_L,Cerebellum_7b_R,Thal_VPL_L,Vermis_7,Caudate_L,Heschl_R,Cerebellum_4_5_L,Temporal_Sup_R,Fusiform_R,Thal_MGN_R,Caudate_R,SN_pr_R,Amygdala_R,Cerebellum_10_L,Raphe_M,SupraMarginal_R,OFCmed_R,OFCpost_R,Thal_PuM_R,Amygdala_L,Insula_L,Frontal_Med_Orb_R,Thal_PuI_L,SN_pc_R,ACC_sub_R,Occipital_Inf_R,Cerebellum_7b_L,Frontal_Sup_2_R
Fusiform_R,0.2568160373781984,0.8897918992542301,0.2726299587339613,0.6460616203760726,0.6758654831872704,0.9328547598135307,0.3696390323190669,0.3633820696296871,0.7616601400533535,0.41722156928850745,0.27031690797143315,0.33910358825541004,0.45103859570499605,0.8347005200881088,0.6920755208061883,0.3534788115219763,0.5043858985436025,0.7505942573458821,0.3612597971699877,0.8689809104475968,0.6831562423298913,0.25131244165568817,-0.21818893336371467,-0.0554312508480964,0.8058991701340528,0.24097422041986732,-0.1481264673331349,0.7224820901117529,-0.03978674835026496,0.27435492197930944,-0.008983727859460819,0.03170241603498377,0.7018736534339256,0.31294501368074634,0.5098500303009246,0.7266740399885532,0.5181467532760902,-0.026544061181016144,0.05029998029328491,0.6140906818019184,0.532648694111759,-0.4282732823119787,0.6194455568603776,0.6419871879210066,0.46766713084732214,0.785117157621051,0.3833162339184258,0.05187402009913773,0.7765848828105737,0.7629782377680159,1.0,0.06605300953391889,0.4996082405810779,0.1521280409214816,0.23356888341591317,-0.008581126316496879,0.39857673383752334,0.30406137934632854,0.19468901305686068,0.37459783450162054,0.34505079030452107,0.19657422251464282,0.4323127036976715,0.1515853729855015,0.5773330684560981,0.3143839345744065,-0.029770663707811656,0.415666342933871,-0.07932160911045891,0.6752537439852203
Thal_MGN_R,0.12438375182384616,0.05646939107222661,0.13913561588339438,0.1512518805074654,0.3318120587537655,0.020752335142221297,0.10708009917785181,0.19097261611026844,-0.045770082399170235,0.5212301400108212,0.013473445644286968,0.1591866749997723,-0.14609517743440614,0.06145110797189555,0.005196931667171039,0.46722077194387673,0.4287329615868281,0.011529440008954884,0.2431198535810645,0.09534771896797711,0.3102793350033416,0.13840297551050335,-0.17614756937368448,-0.1691785916576812,0.033880363679284896,0.08263454579701944,0.5011835195487805,0.22344103433449988,0.01269655365742722,0.006970054326469308,0.1876014281430243,0.36744607741297036,0.1826639416608072,0.4118486085690718,0.43454451419677415,0.2762076335745006,0.09327729209748495,0.16637383436180075,0.19096794960797858,0.30710543723555217,0.2934593763452248,0.047787714718114625,0.162545269184649,0.22967924224317307,0.08269277058266784,0.14432764295602704,0.34659416844704133,0.11177275350048313,0.24368341817378836,0.2935988904822697,0.06605300953391889,1.0,0.30825918393889085,0.5278237082787405,0.20132432426632219,0.17449556679916597,0.30999032370293406,0.12016525890410804,0.11675860156892688,0.27041119024972976,0.0864502420337029,0.27995875918426655,0.32528933521892517,-0.2859069625742935,0.044769546650789666,0.27401557957225725,-0.007911399532972681,0.04023172213463182,-0.018349283406082065,0.09453233421910111
Caudate_R,0.5136584479885647,0.3005244943873343,0.5198615800641218,0.5123534915083633,0.5184132931262193,0.366330213678979,-0.014080626680087385,0.4268410989528317,0.1684338318398004,0.5431877239451952,0.17623552560266578,-0.06007059990461923,-0.10991274724143658,0.592771087123705,0.04191090101885994,0.75460572860701,0.805163026497894,0.5064578512653929,0.5672139014220315,0.3059818038665063,0.5162676540163577,0.6588372062996622,0.10261550564225885,-0.12542638944169796,0.2008681269980158,0.4539193282003005,0.1734796749696869,0.45000783476459016,0.4150764319140609,-0.2290813184539439,0.1392182909277084,0.2294489927130661,0.7201935019868111,0.7329900916667662,0.7138722170474296,0.6476992228422895,0.7146442700821036,0.44946540679684827,0.11807136439760618,0.68153417397438,0.47706829384767774,-0.34151885704761936,0.5855531748264856,0.4534288175804974,0.6820303075376762,0.5088654452751185,0.8389278498141989,0.48548353833811736,0.6015668319110925,0.6998423295439401,0.4996082405810779,0.30825918393889085,1.0,0.5821764815296822,0.662091075471521,0.5732671026506678,0.7060697878128928,0.44120059420180385,0.07668966211620433,0.5576360411460255,0.5594478311115655,0.5777472651450953,0.8472412567597373,-0.0005104008711711823,0.2487464089472093,0.6365659125987044,0.275741991224431,-0.04031126559260865,-0.0538728453760219,0.5120048756485426
SN_pr_R,0.4323170558504277,-0.007796623900859589,0.25408413351753006,0.10935170098239862,0.11415862119639995,0.12261681493355793,-0.06262393212363357,0.576322920241962,-0.12954458271657748,0.3704734642687552,0.13759488865476444,-0.03780439928541097,-0.20102606136926301,0.16704801516014434,-0.07828412453396319,0.574105135795519,0.3294858762820017,0.05928377796567902,0.18265980957960834,0.16202256850986446,0.10994192993076486,0.5012283784518476,0.09626577788883584,-0.007127589872942295,-0.042784845923428926,0.37901939700622284,0.17367441466046843,0.18133117763403947,0.2636320860484263,-0.20934832294936054,0.01897467239409364,0.3928388482819992,0.2713066041336177,0.6635541176821389,0.46923719476850606,0.18215415572940197,0.28549363807883155,0.3404197587759609,-0.14352384801962675,0.38373353921079606,0.5034461301008841,-0.263275007316074,0.3552134386337728,0.04403837401793318,0.43458813681236264,0.3054731230088115,0.4978084505299159,0.46001103697815193,0.195188180237632,0.3117115691842637,0.1521280409214816,0.5278237082787405,0.5821764815296822,1.0,0.6137490583129497,0.3434485603686565,0.38590966675131916,0.08966879992227643,-0.038661247470756846,0.3469760167786498,0.44781477390810215,0.28058766313076794,0.4868294202608056,-0.32340412703990973,0.05162135138838264,0.7862759789943172,0.09993920056627131,0.04425902398015691,-0.043797113788418815,0.06229219917706446
Amygdala_R,0.45523159554350895,0.06992295210235301,0.47176770474031093,0.12263407441808569,0.2079770118090754,0.18229648516073965,-0.19432517439432007,0.2490242975717638,-0.13790863410240262,0.2891328194599567,0.17989236894922528,-0.2687126993644799,-0.3355328246337945,0.24498410072310958,0.009775230360870623,0.5582097398130829,0.4358835000296396,0.10526417383945301,0.09243480380029842,-0.016713685618281928,0.24387751468149915,0.4741010582758538,0.05583551372044847,-0.059147841741960555,-0.16634887719355254,0.49080466454186383,0.09206004125872069,0.0386384576847536,0.22844190345428464,-0.3758195406306362,-0.17300623835437298,0.15374043721033545,0.34761517123552743,0.5382502143178111,0.21888470837276547,0.21014529843848032,0.24023221358431113,0.4816850923285031,-0.20608631977796202,0.3318872729460359,0.23796748914120508,-0.4494961931974206,0.3235819981024322,0.19216241490551514,0.44974686425270316,0.32713337649747504,0.43501767402731095,0.5982369504558158,0.17228777183336846,0.3039514653975494,0.23356888341591317,0.20132432426632219,0.662091075471521,0.6137490583129497,1.0,0.44170900020066456,0.44833036706674106,0.10752190983717297,-0.08824144258999667,0.5890952752107773,0.4006995415970207,0.5856192413478475,0.5065360425292116,-0.08184649436972034,0.06323595227396585,0.5894085726145466,0.3663832010592516,0.08703363322427791,-0.03096017460964991,0.00872080621107097
Cerebellum_10_L,0.2673103265560299,-0.21245425404381285,0.281009149102945,0.2286717952272265,0.15096837127816878,-0.14875937924895824,-0.23112328931919615,-0.011286683033761576,-0.051993365344341166,0.2842143595365253,-0.005675882317272025,-0.15516908771690519,-0.2893110029700381,0.19388729442815145,-0.38340111376478736,0.3972545449724798,0.4535214560156367,0.21378621260658032,0.4016750953969829,-0.13694877573622116,0.20490264797278115,0.40971432434404903,0.050551834211471504,-0.17669095482449898,-0.13702748816383298,0.20117298564352057,0.1268086065440444,0.14825186294032655,0.4014126338663173,-0.3695213057105326,0.12048746994727966,0.049271886315933516,0.40644889038101484,0.37507375053219744,0.40715457583264225,0.26980882138923895,0.46987545733953867,0.3508892470771475,0.1587951610749038,0.42925410806225056,0.054484337797906034,0.05333220448817307,0.3818258013437278,0.12168275385983579,0.42713535500739325,-0.01369015505804631,0.5128523395628602,0.2445478567498302,0.3307753162984189,0.364925916896736,-0.008581126316496879,0.17449556679916597,0.5732671026506678,0.3434485603686565,0.44170900020066456,1.0,0.5031974924079003,0.5376163158017044,0.14184078296709404,0.37861775509851026,0.25034025906220797,0.5423004636896418,0.6197332840330366,-0.09576780128505315,0.05935898727694768,0.3343143928898379,0.216383188542388,-0.3357964651624215,-0.08856326633809224,0.2636187327935433
Raphe_M,0.365601252580115,0.22815339734046255,0.41282287538384677,0.42023617635560007,0.5001364362476312,0.2468286664446446,-0.09349735093854458,0.17266939837382983,0.12373249271402444,0.5432699914063296,0.17723552525887462,-0.1410170817565744,-0.17683471433820463,0.4857760001977276,-0.03876058512151139,0.511082001797719,0.6988444543671103,0.3606086477373422,0.5157612727780175,0.20673301723978027,0.46521865901185605,0.5750143746960676,-0.11044586783062534,-0.32688520012372535,0.23128129941422304,0.2524573025722933,0.19270406504254176,0.47473736545427403,0.33720618204729425,-0.10938233368455821,0.19828800278774208,0.04881742935449763,0.5463742852588025,0.6356170735244266,0.6212098682051366,0.6373735975131471,0.5710287608057931,0.4121739940526206,0.020199946720027815,0.5679190312037268,0.2766113558638426,-0.33459628887151927,0.6076949240241273,0.5254166009000604,0.5298993906011918,0.4820679005559569,0.7440788126171417,0.3087744110406333,0.4994167801238045,0.5110791884833985,0.39857673383752334,0.30999032370293406,0.7060697878128928,0.38590966675131916,0.44833036706674106,0.5031974924079003,1.0,0.303983234016654,0.004053989950784913,0.3505479334333467,0.32322653762625114,0.534385992061671,0.6969375627754498,-0.038740068626499,0.09214164006274446,0.4608067220193483,0.2959288247877219,-0.06779801346291832,-0.33235743967790676,0.4253426565966553
SupraMarginal_R,0.029004164350004386,0.2155242580607202,0.3966976060043188,0.4624044927308688,0.4003117904313645,0.21356220429512207,0.2883095235238978,0.1931451957226531,0.548476429680663,0.25702389437127154,0.05856786758616319,0.46899948293138627,0.05194239841357862,0.4830194540409849,-0.0075643125218351195,0.26076048307344046,0.41629151910359424,0.5952204679351231,0.46882812271977636,0.3151072538175364,0.5747484711716385,0.09620835876429766,-0.11942666122734151,-0.1303203670048473,0.29665003323003514,0.1438061920104996,-0.011803576766974666,0.36431424444805777,0.3098802686896041,0.11841781913140623,0.30352363316875486,-0.0032158227430093386,0.6168930073481587,0.07551564599003154,0.4971026119200815,0.5250293047698525,0.5871458878770406,-0.0010159186569054966,0.32655236509742225,0.6080150882847297,0.23393552115370783,0.3957923402270554,0.24962658857679929,0.20433160134347608,0.47242255517893483,0.05449715257004539,0.2851315454905675,3.850582444837051e-06,0.6234052614866659,0.7394913313176045,0.30406137934632854,0.12016525890410804,0.44120059420180385,0.08966879992227643,0.10752190983717297,0.5376163158017044,0.303983234016654,1.0,0.27986057557265354,0.26893003879911587,0.14698206765518124,0.3229577012139159,0.4893595623325847,-0.0233828568826026,0.5043631802379718,0.24189271099128698,-0.168151668460251,-0.0017313643322987376,0.18246517614006266,0.5764678009465793
OFCmed_R,-0.07807165130221122,0.2029947862264833,0.16617657866207106,0.17460636786083997,0.1749045222899729,0.2242758214991909,0.03458196932830203,-0.17028508621595606,0.25712957431936995,0.09502004605057042,-0.08556463156340705,0.06645721733688464,0.18940394850718012,0.2177606696000147,0.20235079309599188,0.018721252483028816,0.11045406209056513,0.29960232297610406,-0.0280127345763633,0.2081811700091663,0.16000015396266745,-0.1844567537944848,-0.16841201280552737,-0.15006302428027324,0.20080521211052993,-0.28013004752651655,-0.02605902303983372,0.21245353796865518,-0.07406024027361031,0.12914733447499352,0.17114505865503898,-0.17065951907589272,0.21209603359319384,0.004327802985041254,0.12902290794354598,0.10635458077398141,0.07132164344468697,-0.46386983634241974,-0.016519415611127845,0.16378256292725563,-0.09976240016882713,0.04102064291210822,0.25119650144383165,0.1951247608848831,0.08504035742985369,0.12051065634400075,-0.08035751545610782,-0.24596962851017962,0.22915434607831553,0.2717620668120859,0.19468901305686068,0.11675860156892688,0.07668966211620433,-0.038661247470756846,-0.08824144258999667,0.14184078296709404,0.004053989950784913,0.27986057557265354,1.0,0.14680389570829927,-0.009002560526386781,0.2410748871541976,0.09530428615273438,0.1872080122060907,0.26052622017743965,-0.029485065977421985,-0.37068791707537474,0.08970299554317113,-0.1726762919561717,0.16603857867241312
OFCpost_R,0.3265087856396046,0.32820366166997467,0.5359438953286095,0.4778808214859626,0.4706050178938553,0.33595369950743215,0.22187234909086254,0.12518592684032193,0.2953111516652797,0.36875195099723673,0.13496202016071887,0.172914135122152,0.11057599498302119,0.4660006077042553,0.09941055267112771,0.6326182125871516,0.49171340903840866,0.47156629395350375,0.3801501623808507,0.23328519327725092,0.4057274023365401,0.3635129499170647,-0.11299769857277303,0.13112143965391054,0.21299379885026956,0.2861629146881982,0.10540885802356881,0.4811194689456934,0.07389145004308516,-0.2550184338386226,0.028371622374825656,-0.0007100431226142064,0.5216921037223745,0.3767038685047186,0.2994853733852818,0.44593517416841716,0.35926456878027657,0.4889221909733963,0.15877136237538192,0.5731707249177265,0.19758749994971478,-0.1966319009673163,0.42700609157906855,0.4077758379929418,0.23510482610011227,0.3684155474211643,0.44472300256223163,0.24431693466673338,0.4999025312406627,0.5006194300908852,0.37459783450162054,0.27041119024972976,0.5576360411460255,0.3469760167786498,0.5890952752107773,0.37861775509851026,0.3505479334333467,0.26893003879911587,0.14680389570829927,1.0,0.3415822633407523,0.6085439328898022,0.6205518237257016,-0.11260753922136661,0.0844996217052465,0.41213901214721577,0.2683604595187584,-0.009113451959853629,0.10306341762801335,0.37971896462514304
Thal_PuM_R,0.9138795923963344,0.31349619715462385,0.07826233414285572,0.2311969334073666,0.20827517055194605,0.4075167707999773,0.3547777263355659,0.5271607931018057,0.16333982663987187,0.16786082663410043,0.2077841782342236,0.07751115590730241,0.07208479820748277,0.3322327205399784,0.26671538970977204,0.6507116968899795,0.4632323205738993,0.2330694843295009,0.37551924469716813,0.31111785130468,0.3244302837875848,0.836076807066297,0.43172311394035,0.16860543662931776,0.013145549075870518,0.7455128790020572,0.2752328459121618,0.3523075989981051,0.42480673119295137,-0.019193498813972473,0.26213251940305243,0.543207222270991,0.41268614733427283,0.5045244987371386,0.33465938741352624,0.4972330976716415,0.26211869250755354,0.16651651025491626,-0.020434222334195472,0.5065692055828452,0.725329125325524,-0.43281153030054953,0.3786272633745798,0.18092195007372694,0.5703696954784777,0.4372629369521155,0.5447994138271999,0.6904519270394839,0.2367984260572328,0.3550204258135989,0.34505079030452107,0.0864502420337029,0.5594478311115655,0.44781477390810215,0.4006995415970207,0.25034025906220797,0.32322653762625114,0.14698206765518124,-0.009002560526386781,0.3415822633407523,1.0,0.2196932161010748,0.4088039465801997,0.14390666392335208,0.3279175416529096,0.4864753496615687,0.1700080097579464,0.28940421531348165,0.3101230311488039,0.1460439730292211
Amygdala_L,0.24185201878909487,0.05651128438725097,0.6654205474988306,0.18892796911240164,0.4756223875469135,0.11177969394907582,-0.252330629982765,-0.12110581236463477,-0.005904200714874376,0.5270797738528987,-0.045804780072177864,-0.30880597353955896,-0.16316747543356602,0.21762142241766716,0.0400933685715027,0.5768578522318902,0.7013829151996905,0.1912792397934659,0.20493381656410264,-0.08473180639776787,0.4766029296513639,0.2913203980515565,-0.10459535103188203,-0.26508162754134934,-0.11939804817299718,0.19814854794064393,0.41533794976334537,0.13277957911962507,0.17620137606825242,-0.3291116794968124,0.06907965543885342,0.04723481780582675,0.37489176885425,0.4723054293242424,0.2821154115374984,0.3692094517487679,0.2248385833677145,0.15843193860909557,0.08975858026245025,0.3261705622089119,0.04031973314889564,-0.23160215278304236,0.39749162628395035,0.26762356425297973,0.3456498411778788,0.28265950960548863,0.4187477259796103,0.21667838220313643,0.2635669952424255,0.34843399818343906,0.19657422251464282,0.27995875918426655,0.5777472651450953,0.28058766313076794,0.5856192413478475,0.5423004636896418,0.534385992061671,0.3229577012139159,0.2410748871541976,0.6085439328898022,0.2196932161010748,1.0,0.564876096861361,0.13496875168570444,0.06882784365651742,0.188125052074994,0.40452156530680344,-0.04084931546785586,-0.19626987451698544,0.10971990249817437
Insula_L,0.30054243126069363,0.283218314035826,0.5341129166821172,0.6238686411640028,0.5301636999374467,0.273161956370334,0.07585701477526247,0.302229929897684,0.2757774610663703,0.5881070446202127,0.15487697465586722,0.10199852880329602,-0.0709115569378908,0.5843715504972667,-0.08539953089614324,0.6707654279136467,0.7317607782036117,0.6067297408306043,0.6572108808739202,0.34644893824133377,0.42518138900994995,0.5489859344781449,-0.034827149096519815,-0.15646390977309774,0.33085919757109084,0.2791821107496113,0.1326381975796922,0.5880892426197987,0.39960644208800733,-0.23206369160288537,0.15886930832235927,0.09956601226692097,0.6481179791208016,0.6432709998906345,0.7748064813763663,0.5959849071840063,0.8065985499764708,0.45821454248064797,0.32330466125784013,0.7458010209331357,0.33149873036358063,-0.0991723543275037,0.6103566935262096,0.5308203482528315,0.5280558674273301,0.3768246401845215,0.8110142974025896,0.2341028773886046,0.6730340380585653,0.6974440819990889,0.4323127036976715,0.32528933521892517,0.8472412567597373,0.4868294202608056,0.5065360425292116,0.6197332840330366,0.6969375627754498,0.4893595623325847,0.09530428615273438,0.6205518237257016,0.4088039465801997,0.564876096861361,1.0,-0.1192390332917243,0.07943106328234698,0.5414530547055307,0.2219549616469963,-0.18332616389830633,-0.06342368724529476,0.6495038926666458
Frontal_Med_Orb_R,0.13949828782366427,0.10765592584140629,0.1372379151113804,-0.1120948769565962,-0.032838618841786994,0.18275011067374583,-0.11179253678660626,-0.11477752692840244,0.05790305996497832,-0.055795488125902376,-0.16922812364084197,-0.2107570650552497,0.21840641495848817,0.025418600930350577,0.2945689750251426,-0.08854640818129547,0.08257526539337874,0.02074518532222968,-0.19399524940208654,0.0072296582296388565,0.07293609575151325,0.04991683487979854,0.1516305089109874,-0.03063201535430056,-0.03419747343973855,0.027474743219461927,0.0032259563053670783,-0.10587255102951497,0.016150442908139363,0.09884007356874346,0.0381656123305507,-0.05769903690672152,0.0215426600887897,-0.07466946472216913,-0.1318761505924266,0.05963327791503863,-0.06266442134214363,-0.312919890207385,-0.1974518847707556,-0.11136066349682135,-0.02068228354114667,-0.2253504635620841,0.05610946824068591,-0.02894204930196591,0.15584173305732357,0.1446955562999067,-0.05954123206811888,0.02609796420583001,-0.09576333479983684,-0.07270243598709332,0.1515853729855015,-0.2859069625742935,-0.0005104008711711823,-0.32340412703990973,-0.08184649436972034,-0.09576780128505315,-0.038740068626499,-0.0233828568826026,0.1872080122060907,-0.11260753922136661,0.14390666392335208,0.13496875168570444,-0.1192390332917243,1.0,0.20117745509965856,-0.16635121758717256,0.08195908923785813,0.20203759204964136,-0.11942267627151895,-0.07669385937132397
Thal_PuI_L,0.3132032497946075,0.4763269784616605,0.16089954056762995,0.25117271407937247,0.34037692906625583,0.5807848659954497,0.3324370104660235,0.24952817341379077,0.5126513193896443,0.2941934996501155,0.16160237274127429,0.37539396919129814,0.28493445483044855,0.4668289255586918,0.4816651804652803,0.19431588762996857,0.28155692857848075,0.414823236425579,0.06692927237122062,0.5434463034496553,0.5460019873828595,0.10563813071739465,-0.06399455390969624,-0.014318128077746826,0.34762237308837973,0.17175586218700298,0.020934053574598013,0.36078837284587717,0.10301238937900625,0.43072462065734707,0.19012644525132302,0.2554383443717014,0.43079574609644367,0.06001409579070815,0.37291114172032663,0.49638326177929754,0.25631350369970074,-0.22716593730670587,-0.12632119135731346,0.4040579183715755,0.4695146672775445,-0.08500105757584016,0.33342706537653644,0.16651374329678556,0.59144527726726,0.34314652337201657,0.17267472072465634,0.05185517348102601,0.46174802436612306,0.5682230908950284,0.5773330684560981,0.044769546650789666,0.2487464089472093,0.05162135138838264,0.06323595227396585,0.05935898727694768,0.09214164006274446,0.5043631802379718,0.26052622017743965,0.0844996217052465,0.3279175416529096,0.06882784365651742,0.07943106328234698,0.20117745509965856,1.0,0.13848326810208694,-0.19115030936621366,0.46412252649201885,0.027021958056654184,0.32961006667785986
SN_pc_R,0.4581286780715359,0.15479667691987395,0.33436418396990786,0.2878884645205928,0.14664023261192646,0.2836629426328298,0.06006431745571944,0.6431803025450085,0.10494459882762126,0.18199417786992797,0.1399973636357941,0.07193352427910217,-0.05830989889573707,0.4335964118344045,-0.024540636005533967,0.44116691180931494,0.30715603586072576,0.32736956250666116,0.2411685015985096,0.2880701752326855,0.1919454007262302,0.5655451525015974,0.07016017217212564,0.07020391116550748,0.14374833837765147,0.37841800822963234,-0.11617036772218364,0.2970157875420028,0.2965560955663529,-0.14203061101049877,0.10770128073159256,0.14019187338612624,0.4710390369152227,0.5131936828116427,0.47947525973128624,0.37339060492911696,0.4469386685278633,0.36986437766843905,-0.17065528020872986,0.5353991679487542,0.4390946304847616,-0.3172859672414953,0.39683113730466524,0.2230755015872388,0.5116811080354655,0.4224564050323072,0.5095196977038656,0.46108332184695283,0.3359838759067912,0.43879518452703564,0.3143839345744065,0.27401557957225725,0.6365659125987044,0.7862759789943172,0.5894085726145466,0.3343143928898379,0.4608067220193483,0.24189271099128698,-0.029485065977421985,0.41213901214721577,0.4864753496615687,0.188125052074994,0.5414530547055307,-0.16635121758717256,0.13848326810208694,1.0,0.00678978864478435,0.05203975682429032,-0.03995289196191157,0.2707972227399965
ACC_sub_R,0.2548438029196597,-0.16097620007722488,0.23016060160391863,-0.061121201570369925,0.1029561141572019,-0.1655762474522439,-0.268958659156374,-0.04819037097653067,-0.27688914652972113,0.3401005878330982,0.14978552965821523,-0.35249616246778587,-0.1477017062690315,-0.18185483935376748,-0.1063066872651794,0.3565548813381551,0.3529472250026603,-0.1516992738228666,0.16677493862265638,-0.28238811419699794,0.05767070395695871,0.35613091266557256,0.08618902819255361,0.0740940856994293,-0.25343756694585046,0.2601130662509959,0.391505712525704,-0.031671185965711016,0.12506224712100317,-0.28018972323082875,-0.05860221584940993,0.20107697185584683,-0.009075552327490237,0.382345936013475,0.004465722263953254,0.0957523804938972,0.08721731419737533,0.5553476900860064,0.044486095295017916,-0.020413488832904517,0.053089427676738674,-0.2198156693167919,0.16897662076391903,0.030454544644054594,0.11117477866332102,0.08528986429570462,0.37527259752589887,0.21245781652414242,-0.08619570349715909,-0.10196180854672104,-0.029770663707811656,-0.007911399532972681,0.275741991224431,0.09993920056627131,0.3663832010592516,0.216383188542388,0.2959288247877219,-0.168151668460251,-0.37068791707537474,0.2683604595187584,0.1700080097579464,0.40452156530680344,0.2219549616469963,0.08195908923785813,-0.19115030936621366,0.00678978864478435,1.0,-0.2374688271666912,-0.09934678563979767,-0.017516056978757483
Occipital_Inf_R,0.3183133541169911,0.4696956530631248,-0.01125226354140033,-0.0044460276525716495,0.17839167395769928,0.5677075436775384,0.3485053903799428,0.261632809077661,0.3182000136840193,-0.034497629228088154,0.08859351753066674,0.19655723857492308,0.24467403573384605,0.23828605771175415,0.6816487825831388,0.09405183238384479,0.07020835894922262,0.08597232260978076,-0.22009226684579566,0.40828537633131906,0.34472024010897595,0.12174708526346943,-0.019131019371075062,-0.0675356269133041,0.17020377080025798,0.395475142874635,0.09729962378506961,0.05239274360234049,0.028779050511973665,0.39530164305853643,0.07458338558915795,0.3059366115082564,0.1441381367176603,-0.02280462993999786,-0.008122534756148981,0.25081574733825845,-0.2214757838619521,-0.39787601407788276,-0.22882716733852476,0.172113833507476,0.41684723628103265,-0.34929574326813834,-0.04322112634893945,0.06946622866829863,0.21948598960632754,0.3930805686751714,-0.12507112409280824,0.29354493028031686,0.06183513804480831,0.18207381312250803,0.415666342933871,0.04023172213463182,-0.04031126559260865,0.04425902398015691,0.08703363322427791,-0.3357964651624215,-0.06779801346291832,-0.0017313643322987376,0.08970299554317113,-0.009113451959853629,0.28940421531348165,-0.04084931546785586,-0.18332616389830633,0.20203759204964136,0.46412252649201885,0.05203975682429032,-0.2374688271666912,1.0,0.16361460737231803,-0.0978270400286884
Cerebellum_7b_L,0.18970852598900104,0.13972147043396166,-0.21326759278300636,0.07214681033474908,-0.08349589747004342,0.013439960134523452,0.5951459150672174,0.26004991987324205,0.16906169642194294,-0.2820096746817301,0.07746406272658031,0.4699355921536439,-0.03530749399959634,-0.036860459861364867,0.12975384029473638,0.16484788434243663,-0.04162783392099497,0.0048221784073165215,0.29796132921725377,0.06162628766750999,0.15092073586747431,0.09447498255563927,0.29638868148321107,0.31950144800781294,-0.09429815682769878,0.5308015855459544,0.13290696454375664,-0.05042963398656746,0.09965458083140397,0.025707507427373988,0.11776117601802459,0.2712794970767266,0.06150387810788087,-0.23011435370224395,-0.1800773494729839,0.07261293500459995,-0.06402342394005194,0.10687618803606495,0.34226107096979985,0.0949235005780395,0.30076456818372266,0.23678724998432812,-0.42395860259521767,-0.06729564771726979,-0.12656557259523238,-0.2534224243856131,-0.117534191070519,0.324215727494162,0.02025535660362141,0.08526640699203263,-0.07932160911045891,-0.018349283406082065,-0.0538728453760219,-0.043797113788418815,-0.03096017460964991,-0.08856326633809224,-0.33235743967790676,0.18246517614006266,-0.1726762919561717,0.10306341762801335,0.3101230311488039,-0.19626987451698544,-0.06342368724529476,-0.11942267627151895,0.027021958056654184,-0.03995289196191157,-0.09934678563979767,0.16361460737231803,1.0,0.017650767739753208
Frontal_Sup_2_R,-0.03314952096481945,0.6076600328388155,0.2294819163233967,0.8426526342877423,0.5534151964189793,0.4912827149746106,0.4250477853163961,0.24006608452500844,0.7451308608459527,0.43393755186614696,0.23696993255015925,0.5383396242851808,0.3291883992153049,0.7552329987069273,0.17250926379316256,0.3194227103247091,0.461852910886246,0.8937547456779948,0.6741593791716263,0.6671110647667039,0.5268825764683995,0.19411425830016,-0.23274615419732447,0.01569064208618998,0.7830014417957352,-0.001161514323035951,-0.1727382559120929,0.7808786674480297,0.14006040580898393,0.1053890152140704,0.12024401065817923,-0.1341352447062329,0.6940520238895362,0.22118691082903402,0.6574433101393937,0.6682253717057443,0.8720339488852339,0.24387010163973172,0.4260880626674068,0.7318245277901466,0.31016860666330603,0.14215080341027672,0.5087283144157853,0.597705901431243,0.3702985165534883,0.3455090685978756,0.5242957206948566,-0.2060166622242349,0.8909474828382785,0.7982657131100561,0.6752537439852203,0.09453233421910111,0.5120048756485426,0.06229219917706446,0.00872080621107097,0.2636187327935433,0.4253426565966553,0.5764678009465793,0.16603857867241312,0.37971896462514304,0.1460439730292211,0.10971990249817437,0.6495038926666458,-0.07669385937132397,0.32961006667785986,0.2707972227399965,-0.017516056978757483,-0.0978270400286884,0.017650767739753208,1.0
