,Thal_Re_L,Caudate_R,Thal_LP_L,Cerebellum_4_5_R,Occipital_Inf_R,Thal_VPL_R,Thal_PuI_R,Insula_R,Frontal_Sup_2_R,OFCant_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Inf_L,VTA_R,Frontal_Mid_2_L,Thal_LGN_L,Thal_MGN_R,Cerebellum_3_L,Thal_MDm_R,VTA_L,Frontal_Inf_Oper_L,Thal_VL_L,Postcentral_R,Amygdala_L,Insula_L,ACC_pre_L,Temporal_Pole_Sup_R,N_Acc_L,Heschl_R,Thal_AV_R,Olfactory_R,Cerebellum_8_R,SN_pc_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Thal_VL_R,Pallidum_R,Cerebellum_9_R,Thal_VA_R,OFCmed_L,Putamen_R,Red_N_R,ACC_sup_L,Thal_PuL_R,SupraMarginal_L,Vermis_6,SupraMarginal_R,Vermis_3,Rolandic_Oper_R,ParaHippocampal_R,ACC_sub_L,Frontal_Sup_2_L,Occipital_Mid_L,Occipital_Sup_R,Paracentral_Lobule_L,Fusiform_R,Cerebellum_Crus1_L,Pallidum_L,Precentral_R,Temporal_Mid_R,Thal_LP_R,Vermis_4_5,Angular_R,Temporal_Sup_R,Olfactory_L,Thal_VPL_L,Putamen_L,Fusiform_L,Hippocampus_L,Thal_MDm_L,Temporal_Sup_L,Precuneus_R,N_Acc_R,Occipital_Sup_L,Thal_PuI_L,Lingual_L,Rolandic_Oper_L,OFClat_L,Vermis_10,Vermis_9,ACC_pre_R,SN_pr_L,Thal_PuA_L,Cerebellum_9_L,Hippocampus_R,Thal_IL_L,Lingual_R,Thal_PuA_R,Cerebellum_Crus1_R,Cuneus_L,Vermis_8,SN_pc_R,ParaHippocampal_L,OFCpost_R,Postcentral_L
Putamen_R,0.4667607047660339,0.8232158469440013,0.2672243546564151,0.6652947820152028,-0.12553640356970291,0.4585246651090078,0.13317461381514054,0.6729216838044664,0.6700733897589256,0.4157831050832535,-0.21141852618207047,-0.14745539950021563,0.6059500419678595,0.2505666986210206,0.7298485268118415,0.26891745990631155,0.5055378432313673,0.6062497383994149,0.6336079579731153,0.5242736853776048,0.8045219069735863,0.6935011047015815,0.3950548605466203,0.48272949206945187,0.8602397324403636,0.34455915472867804,0.1339821985049203,0.4952166747510036,0.15596242584174178,0.33616850410865723,0.5793824727813572,-0.04979986329292202,0.33037658781562623,0.8250112040962165,0.32903505013099793,0.8173256570467932,0.8180679601365974,0.3707149141930495,0.6966916887809883,0.19065841855128307,1.0,0.13902913473327524,0.6838371931043352,0.44886280148638125,0.44518283544518095,0.18050549512980404,0.41553477054213656,0.31839736985504585,0.7020879263518474,0.7910907650330505,0.5564139809555017,0.7482681727875318,0.08734167790861812,0.10724269978729015,0.3001161009892142,0.5005015508093771,0.18908200858358257,0.7750269217859898,0.35589786095718057,0.3704969931669372,0.561286631992181,0.6102816805125776,-0.07399548633270167,0.7442988934487149,0.6098848760389431,0.50411536480761,0.7777144678465663,0.6717005090523829,0.7554928339658231,0.5007290266747079,0.8109590440744103,0.5620396835906969,0.22172649598243663,0.12386285200981058,0.20269706357217024,0.28594530643066435,0.7461073925294613,0.5624239259496293,0.623472029003205,0.4154646971104868,0.5639472198968621,0.6537593036737724,0.09763361849298521,0.21724200363021423,0.6809822041271497,0.7646379476108577,0.3898271924875818,0.25110057080857245,-0.005076940434643658,0.05012135953722664,0.15633236790308228,0.5074924428390684,0.5393565466938396,0.5644630672634945,0.4368582961987936
Red_N_R,-0.35508867678049716,0.2294489927130661,0.33965560749012835,-0.12530375983492018,0.3059366115082564,0.494075323587734,0.1263274967635536,0.5493497882086603,-0.1341352447062329,0.08202236967127084,0.19711154011757906,-0.05769903690672152,0.006896568377857265,0.4691061949237463,-0.17519352282493014,0.13345912257660794,0.36744607741297036,0.13454266401183046,0.16997284236552773,0.178488743555436,0.2987571121894687,0.2924207293794521,-0.2705163784042006,0.04723481780582675,0.09956601226692097,-0.21987840788143861,0.5266280533099451,-0.040533650980297826,0.45805289027219825,0.24270954866284578,0.043700066297890215,-0.07766449504608268,0.6256755439216007,0.1713647758962115,0.02557173662244837,0.1833788351209309,0.09285843625989885,-0.015767013851878106,-0.17037715192338415,0.15292020238623513,0.13902913473327524,1.0,0.3910594507218174,0.41839438473556934,-0.036640948688033526,-0.3417168400087411,-0.0032158227430093386,0.053521977521921574,0.4639218219497803,-0.05220192584063549,0.17295846357168232,-0.028260039189484953,0.21274759373038832,0.09958611393886722,-0.302740761238424,0.03170241603498377,0.19799090798343577,0.022675110201356707,-0.21512804316780568,0.19331466547191783,0.37326664492961514,-0.18051192382704112,0.14432287663520427,0.08340417113302638,-0.13025076996163137,0.3774112699543296,0.34901164004266244,-0.053538300032054474,0.11124546476377303,0.14289762565927108,0.06273316063956223,-0.18671593893901675,0.6967850355248899,0.11218333990539461,0.2554383443717014,0.17136517883301142,0.055360787623926155,-0.13929220080047733,0.11753632612031632,0.2709126701531999,0.08448605123525953,0.48962151467725246,0.46563456716941665,0.06921131957948175,0.4119533805520809,0.09816499009569252,0.08265722719962072,0.5278085034385972,0.18538474167572835,-0.23378391697383005,0.18518827795755538,0.14019187338612624,-0.11094781949867549,-0.0007100431226142064,-0.13020732685495723
ACC_sup_L,0.27390548437610474,0.756487803926264,0.7185925461045005,0.31997764130500717,-0.10300705251626886,0.7274116653488489,0.25261675690704466,0.6228473729732379,0.5025925240964597,0.4317186373209668,-0.08482768464946755,-0.005558801661755862,0.3878696029904194,0.446485659497831,0.5569652801272837,0.2070255488476974,0.21132715950102682,0.5470486999088305,0.48179046090719607,0.5226555526717318,0.72098686311134,0.8139836237747837,0.275054047940278,0.27567999302845103,0.7394620559461842,0.4934907724824234,0.37835230339943876,0.5143072622220967,0.358286922175729,0.7166811455245804,0.3819146265770142,-0.1254621122572499,0.5579479414372864,0.6701385018746285,0.07352223076331611,0.8011936744821229,0.4239336215121932,0.08382712352349023,0.5426011183709948,0.18457850420104743,0.6838371931043352,0.3910594507218174,1.0,0.7504119256055524,0.32819686107177426,-0.01039153114212558,0.43249302018215735,0.18293612388461147,0.7647948906423774,0.4121562902290719,0.32863990663398224,0.7638256203035911,0.09356695489855087,0.14488878404376668,0.08432447442692315,0.2356657153010751,0.04425931553721461,0.5249356311349134,0.26996674417327665,0.25860741816088134,0.83506191225231,0.3466739191349456,0.17048504977654597,0.5115208480725886,0.4067582493897587,0.7501633844078212,0.6024054494167344,0.4036275657708049,0.5097720895278819,0.2559771991516438,0.5691349308645421,0.2626023643603084,0.24822705073567833,0.08986126891823895,0.22374378024253358,0.21444973634567727,0.5253564924609497,0.4258483663461604,0.5009294192174566,0.12707825179322282,0.6891165196460096,0.5974688030690116,0.34329682260980887,0.06457594750405157,0.6349788645032218,0.4469098208022573,0.19589572256611779,0.45139009926016654,-0.15266114159321167,-0.022329391492010398,0.22384488496735,0.5296732014648604,0.3790638520580515,0.28849777517961506,0.3135582191204461
Thal_PuL_R,0.20083132776201562,0.6081242525200137,0.5919835916956342,0.1467958090199874,-0.026411959272425928,0.6711389473427883,0.28953328932191597,0.6168557888509838,0.3052907080998769,0.26617571557359326,0.02805239973707249,0.013284455247908304,0.20729764625012895,0.5128852706726234,0.29174558285862734,0.18097455977906327,0.023333276605440337,0.3421222037648954,0.3073255365004388,0.4449229184922556,0.4459985797702898,0.4996597568541949,0.08143530406675771,0.1631200012178027,0.5374600931424276,0.3288060015598176,0.4746700301020071,0.2675219588889207,0.4579086532246582,0.45034901674908906,0.2843044490946115,0.03375411065172841,0.44664424704451466,0.5061320652262946,0.09474819905150823,0.5157095757424778,0.19269910287229663,0.08964053596862814,0.31282563106567085,0.275504405820956,0.44886280148638125,0.41839438473556934,0.7504119256055524,1.0,0.35061973722469914,-0.05202965914751069,0.30313466705417136,0.19198462373118663,0.7202945025485095,0.20926547108752733,0.15398461119136717,0.4912929395008077,0.22541739414004558,0.25290526818769293,-0.06381437048703616,0.1374811003953721,0.11268917021741329,0.22677759400182498,0.11437090887325854,0.26562995748144785,0.7547270456767924,0.23746050254641454,0.24523437553543154,0.37405678030712175,0.1795488839300553,0.5232609930513431,0.4009040939619933,0.21762579482013966,0.257846343641392,0.14468411222989394,0.46439639332397514,0.12629736735927607,0.20807585326405964,0.11124517064225087,0.15822343833692468,0.1624620021294106,0.2129733711436894,0.005053213715065655,0.41598648446654996,0.16453204489698495,0.34447756362791504,0.4636769532298659,0.24595817050623198,0.001837860479470995,0.54214152978156,0.22008576720086126,0.16620256538595626,0.5621544327702439,-0.07170922008153213,-0.05130223699312749,0.19758055200730992,0.5026125924692004,0.26714559566887874,0.3055697762207822,0.21103395956679766
SupraMarginal_L,0.2582629580637073,0.3630751923911233,0.11848845033792321,0.6261934725602348,0.24989647741752533,0.3088127998234599,0.1589441163779748,0.3447964863694846,0.66042078630983,0.10340423643569793,-0.4158754504896753,-0.06271117596892577,0.27526297930005966,0.2740845149949921,0.5840986034391427,0.2805526304571915,0.06488579660996727,0.6448759433124379,0.6480808498120122,0.42982336539858307,0.3726832848630271,0.4744274691140724,0.29751487948480415,0.10991596188340096,0.46123750693943527,0.04217843606469391,0.3514244022136296,-0.06326346778085988,0.18148962831679716,0.1646163279710442,0.09968898611173257,0.26830442608947264,0.1375579588885761,0.5377168287024376,0.5767274265045221,0.5037894889114182,0.384887207837265,0.6391455766997418,0.26658892836612746,0.09234592914927159,0.44518283544518095,-0.036640948688033526,0.32819686107177426,0.35061973722469914,1.0,0.5983358048398907,0.58654354980025,0.6789872516441908,0.5481927386997534,0.5366407270456236,-0.017050329181305862,0.4838492991287808,0.683842977191054,0.7068022724809772,0.44899407416207926,0.5512642608159385,0.443437996768769,0.33688803216119523,0.26377806482290156,0.6859921867052917,0.3817495700302909,0.7412099754129595,0.36932947994321813,0.7087948147331248,0.02551605474924166,0.2816777602637809,0.3533255991239547,0.613892537765901,0.4187106349762923,0.5679421561354228,0.7244125415877501,0.6480320483914094,-0.11525508793533126,0.5993892615309595,0.40501559163640355,0.5345420456583018,0.3238599166481848,0.08103370486525723,0.539949171934253,0.5066342121624753,0.027205659813359883,0.03746818602907804,0.22455272180218253,0.5163338478431357,0.4266457742025468,0.5361813102813319,0.5807170195167353,0.3002030930224344,0.30424741341985206,0.6193567629359026,0.2162321219467045,0.2857845299634101,0.5157824258577143,0.5012924627094753,0.5760170132356676
Vermis_6,0.20908087215350024,0.13499021861013183,-0.1693004009546052,0.6447312653648771,0.41783605281388125,-0.04956936725573463,-0.002038419886644811,-0.13832709492273607,0.5467116565517669,-0.20847070193582187,-0.43957267259491783,0.1551422915742278,0.30003111872321003,0.2226869350977408,0.54822859551138,-0.14012220767294206,-0.18682972608257822,0.5960381440457448,0.46494937998049557,0.12893306007937774,0.21012469620528942,0.30330854206255914,0.25650822196234846,-0.19537619732408976,0.11148141113688452,0.2048002788706696,0.015766168420356504,-0.09282802265135415,-0.11767905983747946,-0.09176231463462886,-0.08329105273223895,0.464739263284278,-0.04435940385512201,0.1883968264727258,0.7963967414077686,0.29976846260394685,0.17199295773365497,0.7746561438369735,0.23960848564020543,0.03604297518567312,0.18050549512980404,-0.3417168400087411,-0.01039153114212558,-0.05202965914751069,0.5983358048398907,1.0,0.27786092789036626,0.5617863809455271,0.09034379929376732,0.35855849960697206,-0.12061757226071863,0.34805180043564504,0.4389705201507242,0.4414194185419848,0.39657825132724245,0.7443129130921424,0.6383570207908469,0.15408372769526388,0.252571438314227,0.6223372676574318,-0.05063475733149378,0.7649074283289157,-0.031626089554879167,0.5396403196465044,0.03383393638701412,0.23695655505594998,0.033889888983830364,0.5736999181428014,0.39068701277146267,0.41357824719394737,0.46684402789453805,0.5413421296714205,-0.5579518995760113,0.4393933125798325,0.5148263047276985,0.5858353841313316,0.3985092586147303,0.22276035150893528,0.11585721396291422,0.4415278995341561,-0.040497979603361794,-0.1650963278486278,0.27939004452253474,0.777734052022805,0.0879198481489134,0.44177924363589155,0.7558772286862842,0.012557912494437882,0.5648500642426333,0.6959443552737082,0.09937617865634366,0.2358927540964062,0.26543082598290485,0.14740461517033898,0.4315759791204509
SupraMarginal_R,0.10354267717349155,0.44120059420180385,0.3098802686896041,0.48765477600263357,-0.0017313643322987376,0.09620835876429766,0.30352363316875486,0.26076048307344046,0.5764678009465793,-0.0010159186569054966,-0.24382500317180122,-0.0233828568826026,0.24962658857679929,0.1931451957226531,0.5525365535952649,0.32655236509742225,0.12016525890410804,0.501718767448034,0.5250293047698525,0.39883613130234435,0.4971026119200815,0.4732056529711315,0.557899771379046,0.3229577012139159,0.4893595623325847,0.08025704820858863,0.1438061920104996,0.07877347379115351,3.850582444837051e-06,0.46295506450367757,-0.04189822727065573,0.05194239841357862,0.1461688552678704,0.5791854487585171,0.21356220429512207,0.5886211287210632,0.3632016084357649,0.2155242580607202,0.28283685557372334,0.09534810013233813,0.41553477054213656,-0.0032158227430093386,0.43249302018215735,0.30313466705417136,0.58654354980025,0.27786092789036626,1.0,0.4104555624497774,0.499817476579575,0.5300957372327918,0.011325531567951326,0.5871458878770406,0.2883095235238978,0.6126185290787833,0.5309132173494624,0.30406137934632854,0.057631545688997435,0.375372795619781,0.443414244022517,0.539636736668807,0.4455652354467769,0.4830194540409849,0.7271080295817349,0.7394913313176045,0.13011829140575593,0.47242255517893483,0.41629151910359424,0.4914724955821718,0.40293524878497095,0.5747484711716385,0.4814404212732505,0.5560691840522185,-0.011803576766974666,0.46899948293138627,0.5043631802379718,0.33898539062401134,0.39787345167257515,0.3052111715858216,0.46882812271977636,0.15203441542807747,0.09682398646634709,0.07551564599003154,0.3867777775147857,0.17743204181342181,0.43228778214195657,0.46850576398182175,0.3151072538175364,0.029004164350004386,-0.0075643125218351195,0.4887373189807038,0.1611306371528078,0.24189271099128698,0.5977653227635205,0.26893003879911587,0.4012141506239874
Vermis_3,0.07652568516236248,0.1820384025043084,-0.037799910982748444,0.7249999952685933,0.16988906762767467,0.08247515438163443,0.15516559325974255,0.21212653661811845,0.7134951643167183,-0.03204535981888798,-0.26408468015050235,-0.028153100005281147,0.23533707549597738,0.23902152838953614,0.4885013167875071,0.48864712853619424,0.08463114236352952,0.6613202313656834,0.5914980518621368,0.264468750035329,0.39439064255530376,0.3322455503609612,0.47336126581074484,-0.16329157215930937,0.3096826910655808,-0.040301928854031985,0.19801496751377687,-0.34859305457093265,-0.12532122319307318,-0.0019059263985961848,-0.20779661710766265,0.4102365143815622,0.20371194249186975,0.3226973906895953,0.5710331397183718,0.3282706147369669,0.3997707568906526,0.7043948472665271,0.06479885755498868,0.12200751295042854,0.31839736985504585,0.053521977521921574,0.18293612388461147,0.19198462373118663,0.6789872516441908,0.5617863809455271,0.4104555624497774,1.0,0.4094099531769591,0.4465255326124324,-0.0002924764779282829,0.4674035917148236,0.7356365449698212,0.6954790023697601,0.6173987894746449,0.6103794679119996,0.5645996873662747,0.26477963684688166,0.47072339816463105,0.5554295507630651,0.16076454753758695,0.6280922812144557,0.27471627562114737,0.6282334960269458,-0.22330542663892963,0.10957726283887995,0.25027247978687867,0.656944780929899,0.42636613229464226,0.5275119394166451,0.5623126981648594,0.7435971538627016,-0.10815313379067518,0.7195839916886883,0.3834823780235545,0.8463300741286242,0.3727867281305738,0.22036562173598123,0.633169417135802,0.5573841749539734,0.028087545177437525,-0.04833582723784369,0.06876842192519626,0.6219425137653533,0.2238697197035106,0.5008768962507898,0.7514322346273555,0.06595255898663538,0.3998814441475896,0.732031260018237,0.06356858356415764,0.010624867049314533,0.15958504922155878,0.1903267966289247,0.7036650612389023
Rolandic_Oper_R,0.2117790884301506,0.747243127831817,0.5481386189304873,0.43175775152571133,0.1452939801333152,0.6755717097137545,0.3052367272511341,0.7809564201220089,0.4789711780899719,0.2586744267492694,-0.1204552887693792,-0.12887913685325433,0.3749765368935473,0.5146875041385187,0.580760350015177,0.30348713075730566,0.4258317863650082,0.6090591822492396,0.618694542739335,0.5553583761078785,0.7493531256075137,0.6855533282545445,0.17559821375325596,0.3302329712570758,0.7443341994867456,0.1466599638615885,0.5496899480823916,0.294440443390413,0.4924691232196193,0.40877475695626975,0.32883778279558273,-0.09405394766804635,0.45776550707886837,0.7999551154033713,0.30864229816525923,0.7047409531215533,0.5175758080612967,0.3075235481232212,0.3495081726512113,0.2414117182559434,0.7020879263518474,0.4639218219497803,0.7647948906423774,0.7202945025485095,0.5481927386997534,0.09034379929376732,0.499817476579575,0.4094099531769591,1.0,0.5169883628595612,0.2923279075066842,0.6045793080901432,0.35959940901672816,0.3864653518875562,0.09063450043874301,0.38143542833148597,0.28195446788488854,0.48450361989006857,0.15750117919446416,0.5176650144133735,0.754911335807598,0.49385780831279746,0.25450513408887665,0.6883504195390365,0.2960782739951167,0.5813064720463327,0.665078035616721,0.5035844221332774,0.5268653482632928,0.4717053091248605,0.6842170970879402,0.3623599741055661,0.33239429583562125,0.27900515852900815,0.305443199419419,0.35852571439151343,0.5071638069889133,0.2581412050072939,0.5889662263337745,0.48853693837279843,0.3573305392788493,0.5905480159269316,0.3591519487945982,0.23676962828931813,0.7273761103692923,0.6243186439762975,0.4056522777845583,0.5664450675903211,0.0901556333784122,0.13219306988634594,0.21953598005825609,0.553898740811275,0.44540681916485864,0.40206204305819704,0.36617009804895767
ParaHippocampal_R,0.27524287665186,0.6229346260089322,0.09344971768617895,0.8155375772681407,0.026166022488964075,0.21247514699266476,0.13593443210015943,0.5527069367385934,0.7433192606551403,0.16071025273048894,-0.2549193486212523,0.01878179618794763,0.596452115223545,0.08063676759526661,0.741612541775947,0.35197628184650265,0.3635421500784021,0.5979698836216646,0.7245034668390107,0.5092527390314809,0.6629327212107747,0.5830696081237752,0.47078242995369224,0.6198060277292763,0.7119770054803056,0.06487884096072268,0.01802644603380355,0.26167060476257586,-0.10856467308577783,0.20201223461190662,0.36189082637592795,0.2306984911203887,0.3408508407786765,0.7021171187406469,0.5141235801577277,0.7058416767087324,0.8540569294613002,0.562664799403545,0.6230795519201772,0.15269515502374092,0.7910907650330505,-0.05220192584063549,0.4121562902290719,0.20926547108752733,0.5366407270456236,0.35855849960697206,0.5300957372327918,0.4465255326124324,0.5169883628595612,1.0,0.22795379568486837,0.6557845937980007,0.20732849630510275,0.3680891909057808,0.5310184571540564,0.6762171889699172,0.3520062080183076,0.8204009890725691,0.4093671461184026,0.5528258958065971,0.36208176036307665,0.6952775626490529,0.06144667607669025,0.8038857428503846,0.4624330768760573,0.41919085080667057,0.7390779082447572,0.7528535520572042,0.7990766088001616,0.7126785086824924,0.7846179973475941,0.7512155226728703,0.1769555487182915,0.26257306583033435,0.3657123783385082,0.42948416149212587,0.7239417088193304,0.5588818844504423,0.5256014127473934,0.40948647173033986,0.30612437194347353,0.4026493391862678,0.141604401661978,0.41798792500285714,0.684097996858117,0.7634573730408282,0.5167217119706381,0.07627363708334652,0.27788602292130477,0.3312709688753195,0.3136464606738856,0.3145462691828267,0.7146975859855222,0.6172863690155345,0.5333177272315348
ACC_sub_L,0.28274182449375757,0.48122416170368215,-0.002832232640307915,0.25072809456653006,-0.22860414161768736,0.2527953019757569,-0.07191347902823618,0.3936528274187741,0.21279637318250783,0.5046729060972343,-0.16995414633088676,-0.41888373821372343,0.3602593166761734,0.2690257156566602,0.2580887564486289,0.03463574052421085,0.43849718000645604,0.13019427521807578,0.15508969502855394,0.10407574374396274,0.4495643903473586,0.23009671637322227,0.15122942020079128,0.1668593590616535,0.4865112957325257,0.32317585069987775,0.04969154454871799,0.4800854033353197,0.1678889443094485,0.06730415717462453,0.6453515110041954,-0.19999876201474837,0.09140813902680726,0.45464784372108596,0.03739676200333395,0.3604599373631389,0.3875606016417518,0.03257234280459766,0.39317858622155577,0.030254467944774512,0.5564139809555017,0.17295846357168232,0.32863990663398224,0.15398461119136717,-0.017050329181305862,-0.12061757226071863,0.011325531567951326,-0.0002924764779282829,0.2923279075066842,0.22795379568486837,1.0,0.3587651080532939,-0.12306719795416791,-0.2145061845751883,0.030990823025041067,0.14024748827050992,-0.06502436195619084,0.339023758469309,0.16911682574820427,-0.00605691755579585,0.16955849772145276,0.18904214826088392,-0.24072420394831337,0.29620600737785874,0.6024686316869968,0.20239219349246423,0.28686208244633493,0.2958252541680559,0.41681810401453223,0.08382886996972876,0.3712122060648185,0.18980388777809842,0.06141140183110399,-0.026764480804267084,-0.14508558211228204,0.027236156489520824,0.48167932306828487,0.3053718228722208,0.3198696251171297,0.19402845258199114,0.5748726317570493,0.6018446924708482,-0.040355167979308146,-0.12805259374474282,0.22223326928680295,0.4032744695028023,0.1259499126463684,0.08285513290383144,-0.206835722355548,-0.16429056048169358,-0.1218546421214024,0.3848522251342821,0.01685819500684174,0.31406973596615234,0.07160070224948858
Frontal_Sup_2_L,0.43748528987536445,0.7146442700821036,0.38534560169470666,0.722853609835025,-0.2214757838619521,0.3919571354746962,0.11989109325213561,0.40741964313103957,0.8720339488852339,0.3738071497201049,-0.2757494476269002,-0.06266442134214363,0.5713010421603869,0.32919533902143056,0.8268352588382187,0.3014995661772796,0.09327729209748495,0.6700541294422626,0.5739079444375024,0.5116554010483625,0.7567941517228035,0.7400866678798869,0.6630049053607334,0.2248385833677145,0.8065985499764708,0.5604986458144854,0.08931916025728398,0.4296776917668922,-0.026116017461668792,0.5224249119517066,0.339651536775333,0.08941932825646828,0.32675007674988527,0.70338958734092,0.30745667756526257,0.8117154606825198,0.5761122342386088,0.3628476497735942,0.6919634895357201,0.1246354349335002,0.7482681727875318,-0.028260039189484953,0.7638256203035911,0.4912929395008077,0.4838492991287808,0.34805180043564504,0.5871458878770406,0.4674035917148236,0.6045793080901432,0.6557845937980007,0.3587651080532939,1.0,0.18708717741648792,0.2941843124043182,0.5659761482288896,0.5181467532760902,0.15217378582207083,0.6715489328893742,0.6409846889528613,0.37089314066282675,0.5785874204599476,0.6450647344762477,0.13707707565163504,0.741231506578926,0.473763103821396,0.6004925739105563,0.5321912304645269,0.7270376814308542,0.69881493272487,0.3893146605373471,0.7554592614698763,0.7056000859566354,-0.13274718813875258,0.30682243202984233,0.25631350369970074,0.47284874329178184,0.738328506330458,0.6756964823102863,0.6408837928696772,0.19744182839156932,0.7048495436257419,0.4347073450456821,0.16560139595062925,0.25024853814826853,0.5106259653312133,0.6319845260377331,0.4914983898338623,0.09583395369151936,-0.06446474864711481,0.35126594075823037,0.1246887280601565,0.4469386685278633,0.4495617297045852,0.35926456878027657,0.6396865348025921
Occipital_Mid_L,-0.12750577682602773,-0.014080626680087385,0.09093079751628454,0.4122757421204178,0.3485053903799428,0.15084348953952836,0.24300411632117824,0.22392033722956947,0.4250477853163961,0.001247172407425918,-0.2567820991575757,-0.11179253678660626,-0.036190817324121535,0.33196794065035384,0.17491584395457233,0.34911649258492444,0.10708009917785181,0.4100026428157885,0.4336881251754178,0.15656697833535374,0.15666511940978428,0.21162384743782725,0.2145243913693927,-0.252330629982765,0.07585701477526247,-0.14807190720669877,0.3244845733898517,-0.4296783220740352,0.08571037314016428,0.01759012520210558,-0.19139867197084692,0.31941143729914984,0.2090706410210179,0.12367281997854704,0.43204089024730663,0.12304668895835082,0.12529972349907909,0.5884147943996957,-0.21021667155880652,0.07871529874469133,0.08734167790861812,0.21274759373038832,0.09356695489855087,0.22541739414004558,0.683842977191054,0.4389705201507242,0.2883095235238978,0.7356365449698212,0.35959940901672816,0.20732849630510275,-0.12306719795416791,0.18708717741648792,1.0,0.7633636278696602,0.4056187243628848,0.3696390323190669,0.5076301322210336,-0.04361182012069551,0.23157626757436844,0.5077191388480459,0.2011376136973012,0.3730393534678894,0.44602923731799915,0.3982203123530297,-0.3539106196054075,0.06355218070590038,0.07638682253903303,0.3540289599070162,0.21491967910590276,0.4149581281234532,0.3643633081050494,0.5065719487432355,0.03107857460246731,0.8483665140900144,0.3324370104660235,0.7246691527983483,0.06223047442742057,-0.1379824639048312,0.4396295345887837,0.5609880302708489,-0.1600450035909423,-0.15355642343081694,0.21002691564911014,0.5730204165726361,0.14151823421755289,0.26115988561126224,0.5556098694445258,0.20110443497806632,0.38717071634844785,0.6662077085373763,0.19886346003612582,0.06006431745571944,0.055538093644112795,0.22187234909086254,0.523344737883939
Occipital_Sup_R,-0.06978727990682908,0.08571084945353068,0.1362853263579441,0.4533979271526086,0.34364043316729764,0.042596034244498114,0.26852257587746514,0.20211598694588503,0.47442405763460677,-0.24841828685385867,-0.19858932285906686,0.05160003193423529,0.07161331277997235,0.2534768918402109,0.37777029257155254,0.3424609810540242,0.0016306330972696776,0.4373192000196112,0.4515209697981629,0.24720440637241645,0.22872223794262955,0.27864878433385254,0.32022348137600704,0.049604281949360805,0.19701848776756495,-0.24031338196460642,0.2583910687821171,-0.32059564400070467,-0.019649777107989912,0.1609703228738354,-0.24423603186450446,0.3627109746908175,0.1667738942185915,0.2556437899850953,0.472747030054652,0.26184338257265266,0.1780417888638332,0.5611532462740347,-0.09738061726224428,0.1238467033214757,0.10724269978729015,0.09958611393886722,0.14488878404376668,0.25290526818769293,0.7068022724809772,0.4414194185419848,0.6126185290787833,0.6954790023697601,0.3864653518875562,0.3680891909057808,-0.2145061845751883,0.2941843124043182,0.7633636278696602,1.0,0.4677631134953111,0.43366755836520915,0.41108623903967195,0.09120533992412941,0.2904084694703369,0.6523666402302182,0.18076622061015565,0.45086944410480806,0.690882424658164,0.5384423036546169,-0.23190397664542012,0.22468395529340718,0.1884345347052911,0.4303177899007406,0.19994665428578937,0.5308718150388081,0.40513947484794355,0.6019580540563274,-0.008635070750301503,0.7203117524578219,0.4902003702945275,0.6089663383750711,0.15111817598820276,0.0467058087270773,0.367126347357297,0.41674886642384645,-0.21187583579770722,-0.15551012214053628,0.2854895260114174,0.5287984943983252,0.29107827590262075,0.31076502333360856,0.5653233413771882,0.10651176923563323,0.39258764405810825,0.649655781026547,0.1473159260760215,0.0021209477256942484,0.3420334767586382,0.20845270101983546,0.5285225109588103
Paracentral_Lobule_L,0.20442067951627235,0.0743149173245602,-0.058196326711095064,0.7231262136168091,-0.16557682312130215,-0.23918648770856588,0.029829017014310833,-0.03158912439662343,0.7899960270902058,0.055923845914527655,-0.27279986243405724,-0.15848332918966035,0.1939633431151672,-0.0532385604203381,0.43771677996625047,0.5074896168808233,-0.005356698825045449,0.341160430179918,0.3509376990576551,0.16104682023586242,0.3099073177305476,0.1855527507053411,0.8612412716038503,-0.03162742637727256,0.290134208815134,0.1108097243278752,-0.2773732926323473,-0.2283129779733381,-0.50397789702794,0.16227272145889998,-0.15222281199067655,0.3132737984022933,-0.006169173108732655,0.21964083127354855,0.22898697299514947,0.2939794080678717,0.3866602202695944,0.38146013340243373,0.22117945961561142,-0.10796144220327696,0.3001161009892142,-0.302740761238424,0.08432447442692315,-0.06381437048703616,0.44899407416207926,0.39657825132724245,0.5309132173494624,0.6173987894746449,0.09063450043874301,0.5310184571540564,0.030990823025041067,0.5659761482288896,0.4056187243628848,0.4677631134953111,1.0,0.4091368274034409,0.08891474874292206,0.32546634675395353,0.8509841641455661,0.2602935088293319,0.06741777202594765,0.4688817903559705,0.33647392799471276,0.5374160623227594,-0.06642000341222246,0.0050491447138140775,0.11967344937858883,0.542878326551675,0.42860889116516615,0.35929045306127627,0.42565914592576104,0.8595804226797737,-0.2606915650207363,0.6400215905187989,0.16208736910089785,0.6325321584799616,0.3715258092147128,0.35048740755939084,0.47628618785106736,0.13910795261936873,0.14748156606494672,-0.14652267181536086,-0.12607397233626963,0.24484072512754268,0.05147008659868538,0.34937477398977995,0.48254705269558656,-0.4489472287354556,0.050067920204105394,0.700029093853555,-0.04874534876016365,-0.05592382039097281,0.20700560314759625,0.1787232751702117,0.8148594542208554
