,Thal_AV_R,Angular_L,Hippocampus_R,Precuneus_L,Temporal_Inf_L,Thal_VL_R,Rectus_L,Cerebellum_9_L,Supp_Motor_Area_R,Cerebellum_10_L,VTA_L,Thal_PuM_L,Thal_VPL_L,Thal_MDl_L,Temporal_Inf_R,Vermis_1_2,Cingulate_Post_L,Cerebellum_8_R,Frontal_Med_Orb_R,SupraMarginal_R,Thal_MDm_R,ACC_sup_R,Parietal_Inf_R,Red_N_L,Heschl_R,Parietal_Sup_L,ACC_sup_L,Thal_PuM_R,Temporal_Pole_Mid_R,Lingual_L,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Putamen_R,Parietal_Inf_L,Occipital_Sup_R,Supp_Motor_Area_L,Occipital_Inf_R,Thal_PuL_R,N_Acc_L,Thal_VA_L,Temporal_Pole_Sup_R,Postcentral_R,Thal_VPL_R,Calcarine_R,Thal_PuI_R,OFClat_L,Thal_LGN_R,Thal_MGN_L,Temporal_Sup_R,OFClat_R,Thal_IL_R,ACC_sub_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Thal_AV_L,Calcarine_L,Cerebellum_9_R,Cuneus_R,Pallidum_L,Cuneus_L,Cerebellum_3_L,Precuneus_R,Cerebellum_3_R,Rectus_R,Rolandic_Oper_L,ACC_pre_L,Occipital_Sup_L,Thal_MDl_R,Occipital_Mid_R,Thal_PuL_L,ParaHippocampal_L,Cerebellum_4_5_L,ACC_pre_R
Temporal_Sup_R,0.25709956655583915,0.3451207683842109,0.6684119841056244,0.7628723020020415,0.5528966497766021,0.7821656342803465,0.23987986056319893,0.5382858837592638,0.8304970643681563,0.364925916896736,0.532536620665024,0.7022091750870361,0.5531042963050095,0.5432745937826685,0.6744229114593164,0.7254237916085462,0.7686000091316932,0.2157206966385311,-0.07270243598709332,0.7394913313176045,0.8016791726808294,0.3794047761737919,0.5105414759771517,0.5060490018040769,0.09942488010402317,0.3674748349302067,0.5115208480725886,0.3550204258135989,-0.1687866219902879,0.5975813327548519,-0.19390215443022865,-0.11062274668349789,0.7442988934487149,0.6055388146929139,0.5384423036546169,0.7350599950097211,0.18207381312250803,0.37405678030712175,0.1708795225503612,0.5580772525272201,0.2579148908210223,0.49327051843067915,0.2922329458171559,0.6472180544154277,0.23042849016421013,0.45300797414595806,0.09629658887479688,0.7225665082452879,1.0,0.48751597102827093,0.2085881459912566,-0.10196180854672104,0.4993652897500355,0.7991942455361736,0.5539039966538551,0.13147310736681084,0.5348127626641276,0.6764401358424526,0.6611871801014026,0.7113074123349454,0.6573119563369961,0.5337246635668246,0.771513037412374,0.7723431043337535,0.6828872875336771,0.2571946176293505,0.7297622467065409,0.16457377459368583,0.4736793063128685,0.4074891111500103,0.3784858317837414,0.4277818612262296,0.624049575402606,0.9082279274215167,0.2948737503238648
OFClat_R,0.2702214205391324,0.16205908141949116,0.5940118599194623,0.2952475257873751,0.22879471127528192,0.6515202151327295,0.25713754110431464,0.14061143134919837,0.3442335958945329,0.3733395502937721,0.5543587486476445,0.3392355240804403,0.38510858974409734,0.30857724742500164,0.40055204382022414,0.3630588424194914,0.46178024413469043,-0.19684388542729703,-0.11754228903410928,0.1865593985724387,0.4254123803301149,0.6047844767408258,-0.048635247909935134,0.3473755428825014,0.5207006925115011,0.14394815707398348,0.5758366496306034,0.3584053687605941,0.3414740635825202,0.06181426686655811,0.05526460197074865,0.015947227327546897,0.6167546864093513,0.29096383609583615,0.024065021990880158,0.222917043866695,-0.058811383923848354,0.42229708954483297,0.5153342214626797,0.6106339757427653,0.4955316993855614,0.03373700243830423,0.5184428317167225,0.12038117624716158,-0.09364463963457036,0.3243490797959471,0.47126320935487953,0.3529229146519927,0.48751597102827093,1.0,0.07788431549350422,0.36694082051764676,0.33411890647763504,0.6892320791654564,0.4691427064585844,-0.4371815996825443,0.40700340772956084,0.11124723506187408,0.26946135805945737,0.09839299280468211,0.5299145111296342,-0.00866770590372859,0.37412142588232683,0.2884249535329881,0.1291585848982578,0.3754488196725337,0.3255640021530454,0.41099686345237074,-0.023761394205209247,0.3535423945062747,0.03176354078322683,0.37652808095989654,0.43751192545046397,0.4359971429064078,0.6625433217773143
Thal_IL_R,0.18916668458218516,0.272527253719169,0.4314796215933769,0.038969883569080294,-0.06653337476571498,0.1956753047808232,0.06293580960008803,0.17972023687640398,-0.056081206900774054,0.026924018273094586,0.22566604108492405,0.4745249697385402,0.24929125554084883,0.3331825210684767,0.2240480757664876,0.19460875568428848,0.008314666623624708,0.08369493354106322,0.05017980815267093,0.21677431640971404,0.40427453059262175,0.1978280837603925,0.06187852741164397,0.4793408649162989,0.31625247833854253,0.18225164164834354,0.28026985327149667,0.4119206021255378,0.20144265738347075,0.2142736386224867,0.2426108688475929,0.008842305759767959,0.13536560232026537,0.17177490786085037,0.32847345959734814,-0.12367544484908652,0.2843721808968232,0.28496461097901266,-0.23390035846599366,-0.201905454648935,0.4297142346246842,-0.13333046157516434,0.33337231621584335,-0.12132955417839461,0.3557043600510621,-0.08623037818999091,0.10667680956973151,0.4611481373886744,0.2085881459912566,0.07788431549350422,1.0,0.17365564126894847,0.4156453393682543,0.24963134055845496,0.5706253717849972,0.16184504544114625,0.14423899858674527,-0.10389223836401829,0.10104672571360773,0.0709833596839179,0.2387263723070103,-0.004007232934908621,0.13920436155601362,0.0016048976203371528,-0.02415749240461004,-0.46857750030888323,0.03725982687613917,-0.41819972126196014,0.173678480893658,0.5608126771838965,0.4454977623975617,0.31548412124881126,0.12393268471091809,0.08077133283872481,-0.09889558135565883
ACC_sub_R,0.10617946728706709,-0.19163811235878092,0.30964611433318945,-0.0480393398202991,0.16897662076391903,0.18951131910665503,0.14978552965821523,-0.21327217277053218,-0.1516992738228666,0.216383188542388,0.40449975257090093,-0.05742144522127389,0.11117477866332102,0.09604269862435537,0.009601248493217673,0.04854577467343088,-0.061121201570369925,-0.1477017062690315,0.08195908923785813,-0.168151668460251,0.0957523804938972,0.28990579712628267,-0.25436344270237143,0.053089427676738674,0.21245781652414242,-0.19582751481887592,0.22273536462143112,0.1700080097579464,0.2916961891151156,-0.2432449674034455,0.08618902819255361,0.0740940856994293,0.13415893790754804,-0.19071200064187113,-0.3114436432141759,-0.21085749843308127,-0.2374688271666912,0.14135004092365253,0.35794640411673534,0.2571463906586822,0.2601130662509959,-0.2082693413528996,0.35613091266557256,-0.25343756694585046,-0.05860221584940993,0.09892332826663108,0.43122742088343013,0.1029561141572019,-0.10196180854672104,0.36694082051764676,0.17365564126894847,1.0,0.3401005878330982,0.1580830437061751,0.37152508381667887,-0.28018972323082875,0.0899314048199735,-0.30279851025573834,-0.16097620007722488,-0.27688914652972113,0.3806261337489015,-0.30681329759675824,-0.01878125975328594,-0.125534470919747,-0.2478450770539,0.10941609668216978,0.03144929741836592,0.1600231286482806,-0.35249616246778587,0.36522709392181385,-0.25266130214314453,0.056188568066209615,0.17356651224588407,-0.08619570349715909,0.4618641924547419
Frontal_Inf_Orb_2_L,0.3232627519171081,-0.10579145469364541,0.6017441961554566,0.36251914724352546,0.5752180521940643,0.5853906412091184,0.17234242276317108,0.18924753089085597,0.30689133453050665,0.2842143595365253,0.3680104304227907,0.3509961676804946,0.512352930928208,0.15713194876309303,0.284301949333182,0.3110602555749464,0.32219410365983403,0.013715558305404774,-0.055795488125902376,0.25702389437127154,0.49048821371214846,0.3432865254474986,0.26756400122016816,0.36383735490105545,-0.0787192758888506,-0.04513039231805739,0.4874266311841434,0.16786082663410043,-0.16764258138992724,0.31529690883418277,-0.1394241811363747,-0.1293237698881819,0.6355844709394862,0.06048986951338638,0.08464798960421269,0.3264162007724321,-0.034497629228088154,0.14507053780715806,0.37067195070797726,0.45931421742218176,0.03973702361142987,0.2997115178422071,0.2898639759339479,0.3025584624217058,0.11686940590642327,0.6209536952888374,0.19158925573138766,0.6256340647713301,0.4993652897500355,0.33411890647763504,0.4156453393682543,0.3401005878330982,1.0,0.5237269528599175,0.8182824720948639,0.07842325771922147,0.18597218229865814,0.26433539830060876,0.23552207363891722,0.1796553230725269,0.7051928495480476,-0.02759251527437432,0.41055084958127736,0.4134142378479448,0.38167749010737534,-0.08169001846013019,0.7433729720029842,0.011112967635689761,0.07223410057488466,0.3697311693880245,-0.10771492722081484,0.19353696294958964,0.3130785293520537,0.49525483641712953,0.5007063658857038
Frontal_Inf_Tri_R,0.3510138286550436,0.1949983790220302,0.7812459103563154,0.46645725197523485,0.49892387702956953,0.8373783268404675,0.1680032898906055,0.22191812916125683,0.5992764488666238,0.5707052917589699,0.653312253334635,0.5486584250929419,0.5552839555836447,0.44929317413854847,0.5193957922136487,0.6037789803335323,0.618584225061974,-0.041109422475865375,-0.11800418439663975,0.5791854487585171,0.7053779196964806,0.6115143749487875,0.22363583655358463,0.4667671344518629,0.4397815299550566,0.1753655074317721,0.6701385018746285,0.4567608695940201,0.07214441614483803,0.23108167448632458,-0.03443115974748434,-0.14431446679682391,0.8250112040962165,0.4316472135381801,0.2556437899850953,0.43623174944140847,0.028812458299011467,0.5061320652262946,0.48782201378941203,0.6805707359319181,0.4528982254556975,0.22956484673930297,0.5466763009864889,0.2982643186401033,0.15581901210292992,0.44024161409040874,0.4052435366992026,0.6256287233688673,0.7991942455361736,0.6892320791654564,0.24963134055845496,0.1580830437061751,0.5237269528599175,1.0,0.6546254007049441,-0.2201955763190054,0.5042098481283125,0.2869453371220394,0.40294818945240046,0.31493167894952456,0.7162632217658702,0.14791829464505937,0.6272900720482727,0.4908885257963899,0.3193809792854337,0.26989831415619103,0.6273256687002903,0.2805756074487996,0.09876734763620339,0.4458805285784152,0.20573045422306518,0.5184772773840285,0.6609333868083537,0.7081493778870334,0.5200642077017428
Frontal_Inf_Orb_2_R,0.23522182051128965,0.059006359160465,0.7614361941155007,0.36063742630418955,0.4485991433800678,0.6047590214914919,0.164053035366801,0.21272775391775728,0.30011724804892775,0.33468069819284224,0.5107818981915049,0.3841374637695791,0.41262589205354483,0.28552161277017996,0.3986669195951074,0.3683876799723744,0.386857036096012,-0.023361335079635306,-0.010280868227694412,0.254046940024879,0.576366994886353,0.2967480712016705,0.13335776299101434,0.4220925132360048,0.1642118854636606,0.04441030435963304,0.4646768201230041,0.30940618962747213,-0.1203577600908096,0.20431077172710307,-0.07615656043295449,-0.1590160578612593,0.7211911403888074,0.2027581828533256,0.1075495211056404,0.2723281658660508,0.05261684275575229,0.2757177040043587,0.250059468568076,0.4033978239026088,0.2198376651020204,0.1295331810546508,0.3800276134703951,0.16942430988452098,0.15540797159877973,0.4053652328527369,0.29520874401408437,0.6934040429223784,0.5539039966538551,0.4691427064585844,0.5706253717849972,0.37152508381667887,0.8182824720948639,0.6546254007049441,1.0,-0.09180342854419624,0.22855498919525946,0.1412556088243543,0.30485819240898127,0.1341267964146981,0.7372023030293676,-0.12148048815535421,0.3898026824164148,0.367271851561058,0.25375649293637625,-0.14826503641862307,0.5541171452222305,-0.11653568635854215,-0.01957525470801772,0.48549356452884296,0.04859666404424021,0.23321547840709636,0.43824740161203835,0.4971925834279842,0.32316015990879393
Occipital_Inf_L,0.01634282361027859,0.05825627489875943,-0.13066793054781262,0.14870520199219933,0.11575147590885128,-0.03755852958908167,0.13747614855037235,0.5069279094515776,0.09973550349476508,-0.3695213057105326,-0.16831126715368372,0.2804078641466625,0.187058883970965,0.14499167475007205,0.23064896853346686,0.2618677977213914,-0.048838786392864486,0.27333482231640654,0.09884007356874346,0.11841781913140623,0.18624094886674203,-0.24290077697437681,0.16907322381297055,0.21560759784400765,-0.25606632491244624,0.034275289689686184,-0.1281965780266651,-0.019193498813972473,-0.16756234201574857,0.48188917602578546,-0.13567820957824728,-0.18963106502998625,-0.15967664444882612,0.07665950657257777,0.2712096171670691,0.17704038678678405,0.39530164305853643,-0.22689980577290433,-0.3396424851685626,-0.1601938889906144,-0.09935551656173851,0.09793268203486466,-0.11743591449012532,0.3487274770098911,0.11531778219660403,0.07263341783370295,-0.3136212647001654,0.12004008405997924,0.13147310736681084,-0.4371815996825443,0.16184504544114625,-0.28018972323082875,0.07842325771922147,-0.2201955763190054,-0.09180342854419624,1.0,0.10045385630292895,0.43276303152571066,0.2956531296696198,0.3456311252586941,-0.093423366282583,0.3639174505477019,0.27281223229383955,0.13150269154229619,0.3103114124516763,-0.0756175827280397,0.20096997581852338,-0.1772944313977481,0.3976891455725441,0.11399326899258862,0.24047079516345035,-0.04731789291571526,-0.16473584453219356,0.09858586841687221,-0.23779263973685175
Thal_AV_L,0.5023087482331916,0.2740611758626639,0.635122472338472,0.3115848757506215,0.3821972607188267,0.7047200351901042,0.18733511672176434,0.4036461970402294,0.4386304739151348,0.3844546713866109,0.6390615301654662,0.6794850111652494,0.738625601686064,0.8219556815253186,0.5787047577337233,0.6287153147004619,0.32701040740267634,0.05001962564769724,0.3552214449780465,0.5240828135270895,0.5493097973140796,0.5195706080855226,0.11499848290047043,0.4853811546121468,0.4002021504461377,0.15818366376941087,0.5019735874321238,0.5643904288520452,0.3145389696526843,0.1689696484779799,0.15792245288501175,-0.07015376002220604,0.29752699162411606,0.326351741695895,0.42942057350619023,0.2165823796814703,0.279557389076936,0.41955689763734366,0.2971945198631171,0.4792091424529693,0.5202285495504874,-0.020748969533414405,0.5032052992557362,0.18204643334696158,0.1100246735355825,0.2498956211916323,0.4286592753219062,0.25021502495774617,0.5348127626641276,0.40700340772956084,0.14423899858674527,0.0899314048199735,0.18597218229865814,0.5042098481283125,0.22855498919525946,0.10045385630292895,1.0,0.3359215747627842,0.41112294538390526,0.3804561045311911,0.37432883220065083,0.2469059283114741,0.6491280965199046,0.2374419051262231,0.16124432965234758,0.24058125349927895,0.31751264397060447,0.2307260967222961,0.08571690746332321,0.4953352899240943,0.5222621223369784,0.4613742601831261,0.5162641242526735,0.4132056052718787,0.2461353123617293
Calcarine_L,0.006103429971737993,0.2804672223121701,0.23461247500690818,0.7800550768505663,0.5177451941604123,0.4154019262436216,0.21637526102733212,0.703870381837607,0.8002419377148361,-0.13718945689452816,0.1725699483122644,0.42582135636196755,0.31122656701961443,0.2836547032044249,0.648102721030474,0.6518987059862229,0.6770963169074882,0.505069075558178,0.04727623761141555,0.35332682407831817,0.5832377485902321,-0.050624388944410056,0.42780594402925337,0.3405038838167973,-0.26434419610032966,0.2911083851141503,0.09136267094834939,0.08459387656938262,-0.35417760212896515,0.7800401888388673,-0.31459333701524955,-0.0289620094024279,0.3503707705769636,0.5423318971342,0.5032729092647634,0.8461279615856013,0.30828605707266327,-0.03236282903963042,-0.12883661756482706,0.3745501183285681,-0.07063959335421932,0.49948295166562634,0.006601346806268889,0.9466487796505129,-0.008543068059323753,0.3799696476842701,-0.14411108554506144,0.5414389603843777,0.6764401358424526,0.11124723506187408,-0.10389223836401829,-0.30279851025573834,0.26433539830060876,0.2869453371220394,0.1412556088243543,0.43276303152571066,0.3359215747627842,1.0,0.7919689892466533,0.8751513664866576,0.3601447162867081,0.7626962185154842,0.6656921757956804,0.785347529922564,0.853260981701346,0.3139712216437075,0.6386185436530767,0.10465975617547879,0.5747562967819729,0.2239287237603679,0.22616904699205134,0.03532350175098776,0.25076477426159605,0.7822942756210454,0.07916292771684301
Cerebellum_9_R,-0.11987916878271872,0.43401681577196444,0.4089149841336207,0.6930478407622884,0.4014833311353872,0.41223245878400655,0.2584850018376119,0.875893490365509,0.6828896740170914,-0.21245425404381285,0.34349393005346607,0.4411906155846139,0.25054890348741443,0.4657782945868759,0.8248988172526645,0.7594640817065808,0.6762570341270656,0.5188792892602784,0.10765592584140629,0.2155242580607202,0.6715667943066076,-0.11538767859540225,0.16700856493022523,0.4786793664826135,0.023179774035929405,0.3240959717824327,0.08382712352349023,0.31349619715462385,-0.1281701277667844,0.6715638674826757,-0.2094146303258707,0.018934375525789728,0.3707149141930495,0.6496851759419894,0.5611532462740347,0.6687725849686846,0.4696956530631248,0.08964053596862814,-0.1322955012916214,0.3107162743157708,0.23690809097746204,0.14783955774185029,0.143892097872186,0.7646031251334243,0.09352094916729865,0.25390210379920247,0.008683069179508916,0.6071691610561133,0.6611871801014026,0.26946135805945737,0.10104672571360773,-0.16097620007722488,0.23552207363891722,0.40294818945240046,0.30485819240898127,0.2956531296696198,0.41112294538390526,0.7919689892466533,1.0,0.7842036002091456,0.39294819337803966,0.5985951147663583,0.6757869582550922,0.6617939500678344,0.643808036273529,0.22601550971127607,0.4653599779726155,-0.018752563508655687,0.44488179674651357,0.39514519782576535,0.40647646645773816,0.02749687830270299,0.32813348273880527,0.6742165319196092,0.016274817074142734
Cuneus_R,0.023580361121029684,0.5350511775870804,0.28614286513629766,0.8671576083119465,0.35922541869746233,0.37094955204012514,0.15824349907104854,0.6692047292328692,0.8160182896176807,-0.051993365344341166,0.266301807344701,0.4992936480545478,0.2264213322043599,0.422411333513354,0.6345717417688129,0.641194722669442,0.71404330378756,0.5475231843192357,0.05790305996497832,0.548476429680663,0.6208740921237105,-0.024928865265466175,0.5884093621925285,0.35303316815466745,-0.20812809438483204,0.576782990074336,0.07955086201623736,0.16333982663987187,-0.23390611535620726,0.7798007718262419,-0.2524128512582391,0.08818360655190809,0.25461392947986083,0.7454433579986861,0.77465120657689,0.8081115865841599,0.3182000136840193,0.06496688557787055,-0.273440004285851,0.20664212989413097,0.07666320596729674,0.5081620140831493,-0.0012446690436121058,0.8581614501224694,0.12966204019356417,0.22116714880310265,-0.1884103620070248,0.5638992967636852,0.7113074123349454,0.09839299280468211,0.0709833596839179,-0.27688914652972113,0.1796553230725269,0.31493167894952456,0.1341267964146981,0.3456311252586941,0.3804561045311911,0.8751513664866576,0.7842036002091456,1.0,0.32081974948645725,0.8738731785807033,0.6115792745850641,0.8484783052679169,0.8027255920823638,0.22011784235427218,0.4447263540857466,-0.033458237015826786,0.7284773921181505,0.2762411607015245,0.4946715861747361,0.12836750588219598,0.3811875358344246,0.7762505149457004,-0.05518709689267028
Pallidum_L,0.24288912236930407,-0.04705650127311926,0.6766757472416037,0.5546005726834754,0.7128772146016519,0.7627176835024446,0.160234582142613,0.23504549431632712,0.5763009053566233,0.49144521957212495,0.62046775045391,0.33178149861641093,0.47431351554417844,0.43718560898835235,0.4619017939805036,0.5749588178794796,0.5645103030009279,0.047820472605860496,0.025049153774346883,0.375372795619781,0.713013192014362,0.3859760689869574,0.22188579945705245,0.23104391501863708,0.0433636847899292,-0.006675982924067143,0.5249356311349134,0.2617304927798313,-0.21533425585050756,0.19016261045937513,-0.2070957891818788,-0.2899064671584433,0.7750269217859898,0.2500065959410665,0.09120533992412941,0.5087806481282715,-0.12286734073176164,0.22677759400182498,0.4637290852744697,0.7642844268990756,0.11355001723155085,0.30489259598476437,0.4174898248339389,0.3943981666958742,0.10650277787422405,0.6327263821437169,0.31045395191724035,0.750563756969469,0.6573119563369961,0.5299145111296342,0.2387263723070103,0.3806261337489015,0.7051928495480476,0.7162632217658702,0.7372023030293676,-0.093423366282583,0.37432883220065083,0.3601447162867081,0.39294819337803966,0.32081974948645725,1.0,0.09981537484213501,0.6040748433358099,0.5399912055476864,0.3894558786360816,0.25809983008745413,0.7134263326438706,0.1923070062024692,-0.05727126614143776,0.5000386416498843,-0.08897991991048851,0.2636413653921322,0.6500003296309071,0.67790463862357,0.5198663313480208
Cuneus_L,-0.018749510094148894,0.4947955817999266,0.016091776576554657,0.7548669363658465,0.10259575995016688,0.18620342116612046,0.09074603181629724,0.5562256223007694,0.6488209463846597,-0.17235950290384194,0.12306396428426886,0.4047784485166346,0.060250013522374496,0.31393113678351303,0.4083713485407753,0.4853404829868017,0.5830559410838494,0.5133741199829659,-0.0037479817104758666,0.4887373189807038,0.460726582956534,-0.061021719139434896,0.5826219032274464,0.2205420934215752,-0.23257142724590932,0.5764283351450412,-0.022329391492010398,-0.02123883201192251,-0.19860314019629952,0.7326369672600888,-0.2376741380708843,0.13049962126506015,0.05012135953722664,0.6600294770464366,0.649655781026547,0.6824181873158545,0.22896038677913036,-0.05130223699312749,-0.38867404922370935,0.03827955095576568,-0.0009152831025359022,0.515960444703942,-0.13152302692567833,0.7335062691052812,0.12880651014073094,0.10574580948525027,-0.37364658776544585,0.37946435321721367,0.5337246635668246,-0.00866770590372859,-0.004007232934908621,-0.30681329759675824,-0.02759251527437432,0.14791829464505937,-0.12148048815535421,0.3639174505477019,0.2469059283114741,0.7626962185154842,0.5985951147663583,0.8738731785807033,0.09981537484213501,1.0,0.4838413871786039,0.701629866534597,0.738313117145701,0.22031132959812738,0.270625928962008,0.031319932553440344,0.7525243182750455,0.14519920615790782,0.4090694892620617,0.07253666064237901,0.19051818637253135,0.6180443125611694,-0.09543121945845869
Cerebellum_3_L,0.2775582799677457,0.2614826442988137,0.6032626453201191,0.6022355653440642,0.6221642668858566,0.7709867765432337,0.25205321344869425,0.614311472910055,0.6784277440424664,0.29683984192748936,0.5938707368113754,0.6941149395118655,0.6276671857895714,0.6732436487715107,0.6439645903887208,0.874717451141002,0.64378733440946,0.20806590956651286,0.10665220567571536,0.501718767448034,0.8391112223093286,0.37930831783846575,0.25670977456080346,0.5931623270768669,0.18801489274586622,0.17153928125306608,0.5470486999088305,0.509255217451687,-0.02611600921438593,0.5802861168090041,-0.04896722186585666,-0.13964086159993408,0.6062497383994149,0.48920242546688036,0.4373192000196112,0.585288975251895,0.23730988574987658,0.3421222037648954,0.19039869292666378,0.6080880144156426,0.3614122058868702,0.2713948296409472,0.5014473919604683,0.6040376768770587,0.2025044540055646,0.43168891934982956,0.25622380141184325,0.5523448141504985,0.771513037412374,0.37412142588232683,0.13920436155601362,-0.01878125975328594,0.41055084958127736,0.6272900720482727,0.3898026824164148,0.27281223229383955,0.6491280965199046,0.6656921757956804,0.6757869582550922,0.6115792745850641,0.6040748433358099,0.4838413871786039,1.0,0.5698904971468073,0.5608936007547493,0.20837057698574957,0.6806764606453056,0.23067448341194274,0.34534351399245655,0.5626768032034986,0.30870537745863935,0.4517599131435934,0.45398417181576434,0.769421778627553,0.32477526754885777
Precuneus_R,0.14490010113977247,0.42415173858662825,0.3379082981554545,0.9456995726190899,0.45499655836459985,0.5126184249920711,0.18310250096665423,0.4760115457639709,0.872615510069058,0.1347380537249951,0.31614385460240974,0.3570839999825392,0.20075221180803451,0.23804428014953802,0.44558455936557095,0.545250319010698,0.8446229638680715,0.3998658102934403,-0.1178496950038262,0.5560691840522185,0.5830732792572624,0.11844059249889491,0.7343105859691708,0.24156635347833652,-0.3311569090945846,0.6049250655258089,0.2626023643603084,0.018945674056891838,-0.4096589881877636,0.7227619092820124,-0.3457219020501566,0.03904624418563776,0.5620396835906969,0.7302340981416036,0.6019580540563274,0.9313250073545746,-0.014315350087978658,0.12629736735927607,-0.06176560427943112,0.429780846388616,-0.10730679648686131,0.7601472441475009,-0.010714908287947408,0.8524871634454679,0.08183838344873542,0.4748666035691889,-0.19763839346473216,0.6130153961826321,0.7723431043337535,0.2884249535329881,0.0016048976203371528,-0.125534470919747,0.4134142378479448,0.4908885257963899,0.367271851561058,0.13150269154229619,0.2374419051262231,0.785347529922564,0.6617939500678344,0.8484783052679169,0.5399912055476864,0.701629866534597,0.5698904971468073,1.0,0.8732506144149291,0.2773769635163449,0.6131816277873899,0.13533648957551184,0.6369525040563597,0.11880212274412628,0.13833804872167724,0.1887148028001261,0.39137444339720423,0.8778291095258646,0.2551347889018065
Cerebellum_3_R,0.09021849899502132,0.24151378486179398,0.1870125565065562,0.8282865117686982,0.3507949511995373,0.399619121805364,0.15170643129891326,0.5746528545116264,0.786934069293518,-0.061825132928993935,0.1463125676688192,0.3484286890843356,0.2045784913415253,0.15410094112194783,0.4097623624088025,0.4956585433857483,0.7084894025476497,0.4986207484077268,-0.042514464774833505,0.43141245841047127,0.5144532397269127,0.03965033905619617,0.6568398198350075,0.24732372234180272,-0.4493276057107658,0.41849154967252156,0.1864818488417035,-0.09145463253503927,-0.4793713161831979,0.8466794539299196,-0.35462299940574404,0.052247020345046705,0.4193326528692766,0.5385088837744113,0.4838352682871098,0.9039307760914715,0.06305639905173677,0.028906638317401867,-0.199406774565759,0.2917164433525461,-0.22762692241560048,0.760526608754291,-0.14047220674521713,0.8906433331408968,0.0730166558595675,0.47664229574739264,-0.37620040540107047,0.5336598186667589,0.6828872875336771,0.1291585848982578,-0.02415749240461004,-0.2478450770539,0.38167749010737534,0.3193809792854337,0.25375649293637625,0.3103114124516763,0.16124432965234758,0.853260981701346,0.643808036273529,0.8027255920823638,0.3894558786360816,0.738313117145701,0.5608936007547493,0.8732506144149291,1.0,0.15861832268740098,0.6383345562509929,0.14190044515372124,0.6218312032220416,0.07960694093560934,0.05499463726400258,0.1397592013189945,0.20173873444716572,0.8120161108834666,0.17755235671849012
Rectus_R,0.01145357806481016,0.00403233544014049,0.06731240274817153,0.26469414989683987,0.3344387246667329,0.29822571473836756,0.1953151681074665,0.1258077012778472,0.4303656931156666,0.09972991442467727,0.11438398775357303,0.013982382190601403,0.15155825370358614,0.08869521361899158,0.24554045056614748,0.3184252149290912,0.3194711656364224,0.08569944319515226,0.03726946983436447,0.10413392829052473,0.1827866318734033,0.19517302737633563,0.01633672703358026,-0.10468296965024426,0.06647922664067278,0.00814385971416941,0.1389664005549723,0.037558246498129826,-0.028836107747290285,-0.016898975797121907,-0.14335085894344268,0.011325769028110604,0.25748470888532926,0.19316741348056377,-0.04265863812653974,0.3221647836996727,-0.107212988461444,0.07022935373268115,0.429609013882644,0.5494870243250539,0.01958745179240533,0.13911073746534158,0.1306398595433295,0.29325930731284666,-0.14522669289762094,0.23457418173670888,0.1350640410386755,0.07085198580226129,0.2571946176293505,0.3754488196725337,-0.46857750030888323,0.10941609668216978,-0.08169001846013019,0.26989831415619103,-0.14826503641862307,-0.0756175827280397,0.24058125349927895,0.3139712216437075,0.22601550971127607,0.22011784235427218,0.25809983008745413,0.22031132959812738,0.20837057698574957,0.2773769635163449,0.15861832268740098,1.0,0.2749595689409541,0.5501086504037582,-0.005557038708801099,-0.003350815112666104,-0.10894013311559768,0.008122166449137838,0.31287825110947254,0.27422149880231506,0.3948628796063285
Rolandic_Oper_L,0.25913601268449893,-0.10159840464872945,0.5288196865133669,0.5378992024027415,0.8077946822928663,0.7129500662340876,0.21847025192456535,0.34850310692161846,0.6680234224206311,0.2967267816731376,0.34983969453696184,0.45260583176070857,0.6097816429558277,0.22007788549460577,0.44340591641792726,0.5845067665908695,0.5699575533729176,0.22048222401473666,-0.04302172182251895,0.39787345167257515,0.6373482473735735,0.3636789155438069,0.3427764412669036,0.36905984249213264,-0.12124226486965231,-0.07427963212838877,0.5253564924609497,0.2136837121911839,-0.37445403951018147,0.4788877273229286,-0.22706282514590123,-0.16806335519027218,0.7461073925294613,0.1911310318066128,0.15111817598820276,0.6400302747409363,0.00574975782486265,0.2129733711436894,0.4068496679632722,0.7081229579611211,-0.07576804851357793,0.48439466186700264,0.3047688954448355,0.6395091597099684,0.13622727402758503,0.6613995705797328,0.15066033024213707,0.6294662104777533,0.7297622467065409,0.3255640021530454,0.03725982687613917,0.03144929741836592,0.7433729720029842,0.6273256687002903,0.5541171452222305,0.20096997581852338,0.31751264397060447,0.6386185436530767,0.4653599779726155,0.4447263540857466,0.7134263326438706,0.270625928962008,0.6806764606453056,0.6131816277873899,0.6383345562509929,0.2749595689409541,1.0,0.2912599797942811,0.18215176679154146,0.3382846187683661,-0.10280487030969707,0.28478818702978487,0.39963132872392176,0.756168457668806,0.5084720088548185
