,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L
Thal_VPL_R,0.5655451525015974,0.38496566012455197,0.3635129499170647,0.2922329458171559,0.06686500604445507,0.7095239471959326,-0.13152302692567833,0.12174708526346943,0.33081003777608714,0.5012283784518476,0.36401439283577336,0.5032052992557362,0.819263411036886,-0.16741539386346063,0.24829475799087528,0.4741010582758538,0.47791929888880774,0.7274116653488489,0.18416426887329582,-0.12367485750713111,0.6933870780281276,0.3800276134703951,0.5489859344781449,-0.03278555645497205,0.407139583157272,0.6658863747081373,0.3253921573410756,-0.08829762199274015,0.0020964103068018118,0.09620835876429766,-0.04956936725573463,0.6360595634983531,0.042596034244498114,0.3278251327807119,-0.0370556447209682,0.6733265246690697,0.042174228617089186,0.4503272997426659,0.2913203980515565,0.3527235205677236,0.3919571354746962,0.7047351672507948,0.43054361578956063,0.5316311592897055,0.6755717097137545,-0.08180771378227414,0.5352894634334056,0.7642326200123063,-0.28813392988872644,0.4059315300496698,1.0,0.42721698872603114,0.46698231374322646,0.04991683487979854,0.4174898248339389,0.21426266502201488,0.2191381451567774,0.33337231621584335,-0.24888689655370502,0.06563384608772806,0.04879290954368885,0.6556130441518345,0.5668133579071438,0.494075323587734,0.1306398595433295,0.5356807208984519,0.35631645103409454,0.47840106532612725,0.35128148035606865,0.1959753647363434
Frontal_Sup_Medial_L,0.4522872239465841,0.27533762353209706,0.4402774707189777,0.7330720945222294,0.5767442663048511,0.13007877555620487,0.3291779654003958,-0.014243466169357387,0.43949176993542355,0.3395908290868659,0.11567058640118955,0.3921936822975047,0.21189761781698582,0.5638978683409385,0.4273911356296172,0.3431987256040235,0.7939585587396759,0.6665394697131679,0.37103336827006134,0.593145258413098,0.5096497076145833,0.43446154019086713,0.7666289052646361,0.6001478558811533,0.4115933390542412,0.5044547830073827,0.367020364317673,0.2728842901015325,0.5635391691070498,0.3737170015247656,0.44913231317672525,0.49593363353875414,0.2704213078887016,0.32880039564739,0.6648688868224778,0.30412210841177184,0.10423764147259997,0.31890815884266405,0.1201130233294373,0.8802030125934663,0.8461162653315387,0.7079112311795288,0.5263413413177518,0.6141829934885885,0.6300461717701619,0.33727826605855443,0.7279854482884532,0.7254560129599995,0.32393591929536475,0.706610705739,0.42721698872603114,1.0,0.3989044250846004,-0.18911073100702258,0.6218084555126541,0.3634726160453008,0.4664464379600246,0.007354199606188591,0.44650792382048393,0.43282342703626253,0.5367491137514602,0.48349840051411336,0.25545129018874435,0.07357693331323317,0.4287788471684805,0.7324116068648802,0.7287626272455543,0.697347616744472,0.46307573757015924,0.5045024774615804
VTA_R,0.6431803025450085,0.14665780682848276,0.12518592684032193,0.3713537788015927,-0.0028728277627449368,0.4560175586747224,0.14436810793090538,0.261632809077661,0.412493081969102,0.576322920241962,0.18891086504165863,0.27578696005747355,0.2895801359848697,0.02784864594545912,0.4501331656801152,0.2490242975717638,0.3525669418688597,0.446485659497831,-0.08485939358964203,0.13187422647643265,0.2708232903407475,0.12609017065122324,0.302229929897684,0.15743109728572588,0.3566599767365263,0.33895601772627054,0.28551356400014405,0.05835286476121162,0.0763107825245945,0.1931451957226531,0.2226869350977408,0.5093584636138518,0.2534768918402109,0.030800391179572412,0.10793913593374183,0.43553836310787747,0.21043578323400636,0.17994442812344605,-0.12110581236463477,0.3133164303447141,0.32919533902143056,0.367345644890082,0.16993650130596172,0.44094027734975866,0.5146875041385187,0.3014315071788592,0.1706852087843078,0.3657179588380624,-0.05275055995521309,0.3228720399955067,0.46698231374322646,0.3989044250846004,1.0,-0.11477752692840244,0.028225772913168325,0.1925224035853779,0.3893783391033245,0.24004089628077102,-0.009660118796021668,0.2863371199969771,0.3882399138256163,0.44217779087788067,0.298384351363267,0.4691061949237463,0.08795585330402257,0.3650696729411246,0.2856318205880413,0.2852159684153893,0.14078139552064378,0.11067711506927132
Frontal_Med_Orb_R,-0.16635121758717256,0.3005034188713519,-0.11260753922136661,-0.07270243598709332,0.05920657393225288,0.02609796420583001,-0.0037479817104758666,0.20203759204964136,0.1541240070630446,-0.32340412703990973,0.17024986136005613,0.3552214449780465,0.045878032955425134,-0.0669271633024754,-0.18567804742022456,-0.08184649436972034,-0.07267817612049744,-0.005558801661755862,-0.10571580534687287,-0.12201081783416802,0.013438134505639535,-0.010280868227694412,-0.1192390332917243,-0.13808522123292827,0.1446955562999067,0.11704879088988128,0.16527952191429562,-0.17604228745558628,-0.07779095514633716,-0.0233828568826026,0.1551422915742278,-0.017619391106041712,0.05160003193423529,0.14811826642877013,-0.06890742568454872,0.09165915408484128,0.2945689750251426,0.06215640394932046,0.13496875168570444,-0.09855118680062414,-0.06266442134214363,0.1070092058352575,0.05610946824068591,0.15819082160842174,-0.12887913685325433,-0.2107570650552497,0.0043225030198113905,-0.05954123206811888,-0.1282889179318255,-0.04238601912496939,0.04991683487979854,-0.18911073100702258,-0.11477752692840244,1.0,0.025049153774346883,-0.16922812364084197,0.18275011067374583,0.05017980815267093,-0.20190799880686489,0.2040470682789654,-0.09455448879103964,-0.07466946472216913,0.016150442908139363,-0.05769903690672152,0.03726946983436447,-0.11136066349682135,-0.03665278182447614,-0.18073227720008667,-0.06941792715476211,-0.032838618841786994
Pallidum_L,0.29361760662680514,0.43718560898835235,0.5294725461072538,0.6573119563369961,0.6327263821437169,0.0433636847899292,0.09981537484213501,-0.12286734073176164,0.4619017939805036,0.24351651709966593,0.32917095528889245,0.37432883220065083,0.31045395191724035,0.44133013822966405,0.24752032769171925,0.3904098766920399,0.7073194077398063,0.5249356311349134,0.2991992967817763,0.36785667786303305,0.6877071438854874,0.7372023030293676,0.7640668624271385,0.2907529696547294,0.5505407849051699,0.6766757472416037,0.4564561604567473,-0.006675982924067143,0.5546005726834754,0.375372795619781,0.15408372769526388,0.2636413653921322,0.09120533992412941,0.6500003296309071,0.5087806481282715,0.4773112681547959,0.11364694665711517,0.24288912236930407,0.6486313493348331,0.7098533272763051,0.6715489328893742,0.669547723366363,0.7128772146016519,0.5749588178794796,0.48450361989006857,-0.05727126614143776,0.7642844268990756,0.747908719634922,0.22188579945705245,0.7855598670589898,0.4174898248339389,0.6218084555126541,0.028225772913168325,0.025049153774346883,1.0,0.160234582142613,0.38340796119467885,0.2387263723070103,0.30489259598476437,0.23504549431632712,0.19016261045937513,0.5838513812285023,0.16563111838787284,0.022675110201356707,0.25809983008745413,0.6311148327634146,0.7150978784381679,0.5198663313480208,0.5721957990674509,0.750563756969469
Rectus_L,0.1399973636357941,0.12987266716933069,0.13496202016071887,0.23987986056319893,0.11235606219951833,0.1087429895786567,0.09074603181629724,0.08859351753066674,0.25671551183289754,0.13759488865476444,0.12855361268389975,0.18733511672176434,0.18677919182845676,0.1685436088727511,0.17417464679608027,0.17989236894922528,0.2495088586856172,0.19952149081916898,-0.020772580358607216,0.15529837636207738,0.19647197121608054,0.164053035366801,0.15487697465586722,0.13702442291865988,0.18402762522533664,0.17977355055612534,0.19894079388632974,0.08614800867246253,0.1716253672342972,0.05856786758616319,0.16120100186751174,0.14430280768611034,0.11299157143388365,0.018590584373890124,0.1766749102753958,0.22933135225778994,0.12570166929348198,0.15157290681084726,-0.045804780072177864,0.2644943901703787,0.23752535467435054,0.27246293982694914,0.2058828491951237,0.2779123823418356,0.14299363447811023,0.1673730333463523,0.22135462467437345,0.25063270038118646,0.017514213681733417,0.2021533694938909,0.21426266502201488,0.3634726160453008,0.1925224035853779,-0.16922812364084197,0.160234582142613,1.0,0.22753093895148802,0.06293580960008803,0.06442604959412256,0.21438915793080188,0.2298606916942047,0.25532689239183387,0.07890431712835551,0.1458483145347954,0.1953151681074665,0.20704203714985941,0.2615238725394082,0.2898353482508844,0.13294399344525626,0.14449275410055573
Cerebellum_6_R,0.2836629426328298,0.4848461707114261,0.33595369950743215,0.6478949747228049,0.1916696467104488,0.13551678106371273,0.5194985136371094,0.5677075436775384,0.9186798819931773,0.12261681493355793,0.2725554300490004,0.4833693593679121,0.16448387638112988,0.5540379479825711,0.6580125658873565,0.18229648516073965,0.617295265946431,0.07352223076331611,0.12105257334104348,0.44007407641661256,0.19356231150556297,0.25872215523523767,0.273161956370334,0.29145080733067424,0.7932412263849273,0.4618612797507683,0.674361318431164,0.10232929273298605,0.5532545803609604,0.21356220429512207,0.7963967414077686,0.02388441009319577,0.472747030054652,0.37045068728411357,0.5675742308513578,0.2721899246475285,0.7873694244751951,-0.16423251880401685,0.11177969394907582,0.6360191393475786,0.30745667756526257,0.4256296452127902,0.5321876422701345,0.7725399342981963,0.30864229816525923,0.3159565091135603,0.3638812674991305,0.21920307431262775,0.022705307521633942,0.6504313542005292,0.2191381451567774,0.4664464379600246,0.3893783391033245,0.18275011067374583,0.38340796119467885,0.22753093895148802,1.0,0.06990315690838837,0.015486313567433995,0.8066308187986094,0.5690407943488953,0.21390795642418667,-0.1310793973968451,0.02557173662244837,0.2809178960831171,0.5196639272049279,0.7156900446989749,-0.009657146288841203,0.16029659186716005,0.5800736347410327
Thal_IL_R,-0.05955222737260776,0.3331825210684767,0.06674797334051481,0.2085881459912566,-0.08623037818999091,0.31625247833854253,-0.004007232934908621,0.2843721808968232,0.2240480757664876,0.08293418972522036,0.4264494314835405,0.14423899858674527,0.10667680956973151,-0.09521258939489886,0.2900154786222514,0.0009650396574181347,0.10159511052160061,0.28026985327149667,-0.5738729068475359,-0.1672298985864985,0.051033726518269984,0.5706253717849972,0.10907516631972884,-0.019650415314137037,0.13749423916816245,0.4314796215933769,0.10174455055402594,0.18225164164834354,0.038969883569080294,0.21677431640971404,-0.2782940212712183,0.31548412124881126,0.32847345959734814,0.12393268471091809,-0.12367544484908652,0.6139820276523864,0.24841206967622423,0.18916668458218516,0.2738048851820672,-0.002470543639091606,-0.02245646785268402,0.24959119409913433,-0.06653337476571498,0.19460875568428848,0.4113576334349063,0.173678480893658,-0.201905454648935,0.30207579244809846,0.06187852741164397,0.27732429886794124,0.33337231621584335,0.007354199606188591,0.24004089628077102,0.05017980815267093,0.2387263723070103,0.06293580960008803,0.06990315690838837,1.0,-0.13333046157516434,0.17972023687640398,0.2142736386224867,0.3241876933249762,0.3133477380922229,0.698395812023507,-0.46857750030888323,0.22664999054112325,0.006336497108470848,-0.09889558135565883,-0.21039039950157123,0.4611481373886744
Postcentral_R,0.02622777074439317,-0.0676561909741361,0.06760805767498355,0.49327051843067915,0.45982185108324825,-0.597049103290413,0.515960444703942,-0.3644014971962779,-0.10016311901982058,-0.08404017309032326,-0.17765821402052018,-0.020748969533414405,-0.46452631662167665,0.6921105574002431,0.007932248605473717,-0.3107235353024517,0.4011565874787899,0.275054047940278,0.24100042473579236,0.8102649521301634,0.030613043806854513,0.1295331810546508,0.3679243364313389,0.7587625817520898,-0.10052757785585141,-0.02543147537579165,-0.032473481466002437,0.46499190994258016,0.6611526866878454,0.557899771379046,0.25650822196234846,0.25228420909467014,0.32022348137600704,0.1110795316167213,0.7577375892552349,-0.05363462048441982,-0.1847163262674052,0.2989415147746522,-0.08883413558138831,0.5183985903745726,0.6630049053607334,0.20029980860681068,0.22029870186108363,0.13465788745913737,0.17559821375325596,0.5327950622939789,0.2526247407400096,0.1898710718565783,0.8809839516564733,0.25633288382697805,-0.24888689655370502,0.44650792382048393,-0.009660118796021668,-0.20190799880686489,0.30489259598476437,0.06442604959412256,0.015486313567433995,-0.13333046157516434,1.0,0.06045213496114429,0.5446339655763948,-0.03797977209862082,0.05474967691583349,-0.2705163784042006,0.13911073746534158,0.3820699693560259,0.4468558085193557,0.2702104873209057,0.016325431873622648,0.2482839764583469
Cerebellum_9_L,0.07275040940674173,0.49371060929275196,0.09892072213038809,0.5382858837592638,0.27258953493168436,-0.0046568547962953614,0.5562256223007694,0.5966043340625801,0.7436316910285211,-0.10663637172229712,0.3067382757578028,0.4036461970402294,-0.13749113406134003,0.5866748392218563,0.6358478557393686,-0.03148993945616249,0.4198558138993605,0.06457594750405157,-0.11743359898548184,0.4160239209509051,-0.0686113314700527,0.21272775391775728,0.09126495257672318,0.39690119786162587,0.5411907124015399,0.3001846771500122,0.3540584683670167,0.25631887205474924,0.5096750624738511,0.17743204181342181,0.777734052022805,0.04927878239552063,0.5287984943983252,0.21286877174150814,0.5209285618138039,0.23962545286198333,0.7878200938548395,-0.07559609622827351,-0.06615006948015008,0.5232042224335853,0.25024853814826853,0.4002074691754782,0.19686067763883264,0.6794401708670675,0.23676962828931813,0.44325577209172806,0.12658312606045005,0.12744601295511235,0.12273094122017411,0.5140944625751466,0.06563384608772806,0.43282342703626253,0.2863371199969771,0.2040470682789654,0.23504549431632712,0.21438915793080188,0.8066308187986094,0.17972023687640398,0.06045213496114429,1.0,0.6895909437719708,-0.01819329297965165,-0.06251583997304647,0.06921131957948175,0.1258077012778472,0.35861781370816065,0.49326037785612,-0.07024585667230401,-0.08085484068302014,0.46375547099735126
Lingual_L,0.09647169624476248,0.19123397499099534,0.11365066370007208,0.5975813327548519,0.25121477428515016,-0.22329551476395107,0.7326369672600888,0.2724935791489093,0.44128187451852907,-0.025463265929812528,0.1037769105956182,0.1689696484779799,-0.26254165423490494,0.7477584291275703,0.5629006531626334,-0.301472605036768,0.4921693104892314,0.21444973634567727,-0.0887448785459091,0.7376754608788979,-0.07888039169695076,0.20431077172710307,0.22544738381867946,0.7200185497485295,0.32280490956509783,0.182652793712462,0.14218150648472686,0.4970843670880423,0.6853318124094994,0.33898539062401134,0.5858353841313316,0.2630113354030022,0.6089663383750711,0.026869994294319598,0.7246314912406279,0.31948860202981466,0.46512329602232133,0.07841082127782745,-0.26955589360197957,0.5934393763554761,0.47284874329178184,0.3530010990031703,0.2119850420596837,0.562493733608633,0.35852571439151343,0.7954985461262597,0.08819462436162905,0.2225238736673387,0.5154055455303135,0.44642072311824,0.04879290954368885,0.5367491137514602,0.3882399138256163,-0.09455448879103964,0.19016261045937513,0.2298606916942047,0.5690407943488953,0.2142736386224867,0.5446339655763948,0.6895909437719708,1.0,0.03586918697683743,0.047530312437875526,0.17136517883301142,-0.016898975797121907,0.4956794172996119,0.5941490505209571,0.08859873485094324,-0.21780390134409838,0.44574445591617556
SN_pr_L,0.5131936828116427,0.07961231052512298,0.3767038685047186,0.3906602093327131,0.3439071128874572,0.41031360049448157,-0.29305939073719844,-0.02280462993999786,0.30701102666364377,0.6635541176821389,0.15735781900302456,0.2511700806042453,0.6295530817763247,-0.019140874829392213,0.28569470116197776,0.5382502143178111,0.5413861400426142,0.5974688030690116,0.15343464023156886,0.019214317628273133,0.7686641173994648,0.6740287198569543,0.6432709998906345,-0.04491765587727992,0.5065425965642327,0.6513701280365183,0.358662533306385,-0.2875638254630554,0.038491785527640425,0.07551564599003154,-0.1650963278486278,0.40129442251354935,-0.15551012214053628,0.2528020900193544,0.07382938474587204,0.5714222804416412,-0.0005492948553821481,0.3049042421155851,0.4723054293242424,0.3968536752329205,0.4347073450456821,0.5804644674176754,0.6180527841035476,0.3613664331911098,0.5905480159269316,-0.19664898675970452,0.615867220352559,0.7876359358756276,-0.1683377992811676,0.5463582945245586,0.6556130441518345,0.48349840051411336,0.44217779087788067,-0.07466946472216913,0.5838513812285023,0.25532689239183387,0.21390795642418667,0.3241876933249762,-0.03797977209862082,-0.01819329297965165,0.03586918697683743,1.0,0.2790378749519678,0.48962151467725246,0.09274145351197917,0.44834218790215435,0.4226215069147818,0.5626819007688042,0.6175465612249665,0.41439591116214053
Thal_LP_L,0.2965560955663529,0.28626063547486175,0.07389145004308516,0.185758965794865,0.10862904213350606,0.39753227133041985,-0.0854264063673612,0.028779050511973665,-0.0001727853736135046,0.2636320860484263,0.23474450123629106,0.3891454179864357,0.33975237993505375,-0.17397612848110808,-0.033785329486861256,0.22844190345428464,0.16396813168962157,0.7185925461045005,0.042052002941455585,-0.05941711325337409,0.3226462949385846,0.2131599571052903,0.39960644208800733,0.12642564613725335,-0.06484644461537743,0.4345028498926715,0.018196677540232697,0.13593976983767136,-0.04444740022045143,0.3098802686896041,-0.1693004009546052,0.6964780640974414,0.1362853263579441,0.24333023659175734,-0.05169656938386302,0.4050875405885641,-0.17401513070329877,0.6686342932399564,0.17620137606825242,0.14151486997514717,0.38534560169470666,0.5616852992497893,0.017490089943138578,0.15419733701842156,0.5481386189304873,0.037720540219027,0.20828687000444837,0.4977492177011263,0.09307036328863937,0.11334408531128684,0.5668133579071438,0.25545129018874435,0.298384351363267,0.016150442908139363,0.16563111838787284,0.07890431712835551,-0.1310793973968451,0.3133477380922229,0.05474967691583349,-0.06251583997304647,0.047530312437875526,0.2790378749519678,1.0,0.33965560749012835,-0.1082515175669804,0.31092931097287857,0.03973904068017613,0.3531894288015243,0.11327968133384049,-0.001133509951003231
Red_N_R,0.14019187338612624,0.11238163464736534,-0.0007100431226142064,0.08340417113302638,-0.13929220080047733,0.45805289027219825,-0.23378391697383005,0.3059366115082564,0.1529926978140606,0.3928388482819992,0.18518827795755538,0.12652234566683798,0.3749564736448138,-0.2582316089090811,0.2709126701531999,0.15374043721033545,0.06273316063956223,0.3910594507218174,-0.35508867678049716,-0.2564701625598859,0.16200078925650446,0.4397102894813633,0.09956601226692097,-0.13020732685495723,0.10633537465425155,0.4119533805520809,0.06800332240407586,-0.021092158976986262,-0.20502307312502377,-0.0032158227430093386,-0.3417168400087411,0.4121607580931895,0.09958611393886722,-0.11094781949867549,-0.27052715310779407,0.6256755439216007,0.18538474167572835,0.24270954866284578,0.04723481780582675,-0.058645376470866734,-0.028260039189484953,0.2924207293794521,0.006896568377857265,0.08224400632421215,0.4639218219497803,0.11218333990539461,-0.11780727004110046,0.3725215659965493,-0.19028218372355254,0.09816499009569252,0.494075323587734,0.07357693331323317,0.4691061949237463,-0.05769903690672152,0.022675110201356707,0.1458483145347954,0.02557173662244837,0.698395812023507,-0.2705163784042006,0.06921131957948175,0.17136517883301142,0.48962151467725246,0.33965560749012835,1.0,-0.4757339003913119,0.14111701607160185,-0.053538300032054474,0.08448605123525953,-0.13025076996163137,0.11996617473470414
Rectus_R,0.4085203496783118,0.08869521361899158,0.40766529503880433,0.2571946176293505,0.23457418173670888,0.06647922664067278,0.22031132959812738,-0.107212988461444,0.24554045056614748,0.08702545776394421,0.043760507029589446,0.24058125349927895,0.1350640410386755,0.20857601216571212,-0.06643327648690599,0.389337723216105,0.36505130280315873,0.1389664005549723,0.38774974259792727,0.26588222542835127,0.3235590187258438,-0.14826503641862307,0.3319698334201821,0.16261863404494195,0.2641365389714263,0.06731240274817153,0.340995598690049,0.00814385971416941,0.26469414989683987,0.10413392829052473,0.46125460700463733,0.008122166449137838,-0.04265863812653974,0.31287825110947254,0.3221647836996727,-0.13403760971615772,-0.041080791486193945,0.01145357806481016,0.08590895629878179,0.437720348691029,0.3886328984525136,0.22533536572059926,0.3344387246667329,0.3184252149290912,0.01453423469545999,-0.005557038708801099,0.5494870243250539,0.1681487445524391,0.01633672703358026,0.2393745580554479,0.1306398595433295,0.4287788471684805,0.08795585330402257,0.03726946983436447,0.25809983008745413,0.1953151681074665,0.2809178960831171,-0.46857750030888323,0.13911073746534158,0.1258077012778472,-0.016898975797121907,0.09274145351197917,-0.1082515175669804,-0.4757339003913119,1.0,0.30654972259124535,0.3365114571760551,0.3948628796063285,0.5162412053562339,0.07085198580226129
Frontal_Inf_Oper_R,0.5353991679487542,0.42305356957693047,0.5731707249177265,0.8372427684987328,0.3029628379001161,0.2791460431488651,0.4535469543131746,0.172113833507476,0.5456662428197551,0.38373353921079606,0.24929328072189375,0.4664271591085932,0.31350593900313806,0.458183130342684,0.46521977607243264,0.3318872729460359,0.8346111991368768,0.5935268733931559,0.30624103282534565,0.5473004836175125,0.49563529498870346,0.4891884956986284,0.7458010209331357,0.5349403748723617,0.49493782360459976,0.6831533372791593,0.4661176246821144,0.3976831088241158,0.6432402954185447,0.6080150882847297,0.39724185981873034,0.5203693316903054,0.4995512432746932,0.5955486519145381,0.6383385535128606,0.39126565732596774,0.16927510786614403,0.303255586263024,0.3261705622089119,0.8280337998490473,0.6978456718452307,0.6936435375393537,0.5584194990559734,0.6835567065052822,0.7783809258861936,0.44921845061536914,0.5839635900473042,0.6480397634249628,0.3870701250457995,0.7474468398326207,0.5356807208984519,0.7324116068648802,0.3650696729411246,-0.11136066349682135,0.6311148327634146,0.20704203714985941,0.5196639272049279,0.22664999054112325,0.3820699693560259,0.35861781370816065,0.4956794172996119,0.44834218790215435,0.31092931097287857,0.14111701607160185,0.30654972259124535,1.0,0.7602824267629248,0.34450810210354177,0.32621228983060563,0.6221473670019314
Fusiform_L,0.3828554251899835,0.44996320772606696,0.4752479307891758,0.8143915434815896,0.5124481571163021,-0.02931774036455629,0.5039463877436723,0.0666866953718476,0.6545614068094402,0.2457707021206407,0.18094147939578936,0.479248830779,0.2341814391377973,0.6846294060114478,0.5119303688203527,0.20138321537461926,0.8416255351766455,0.4036275657708049,0.37900125441844057,0.6466530816286152,0.4778225433586424,0.4489123994255278,0.6740237770120548,0.48140788403523577,0.6572697010660853,0.5658571761141875,0.5142548939904442,0.20169654959351002,0.7698084263696556,0.4914724955821718,0.5736999181428014,0.26780870793505124,0.4303177899007406,0.49981304787704733,0.7503380718587721,0.36710787281631413,0.31748005803687257,0.16074152281865922,0.2762072668115516,0.8517882168094294,0.7270376814308542,0.6683936149047585,0.8232373189567345,0.799905267574184,0.5035844221332774,0.37857325770432354,0.7026590531098172,0.5844149098686281,0.3872023761525594,0.7989122770213755,0.35631645103409454,0.7287626272455543,0.2856318205880413,-0.03665278182447614,0.7150978784381679,0.2615238725394082,0.7156900446989749,0.006336497108470848,0.4468558085193557,0.49326037785612,0.5941490505209571,0.4226215069147818,0.03973904068017613,-0.053538300032054474,0.3365114571760551,0.7602824267629248,1.0,0.38899071070389296,0.4004938901233972,0.6761761992255484
ACC_pre_R,0.45103717123851395,0.02850456815091726,0.2992921948734846,0.2948737503238648,0.5461454211479961,0.1651867906624616,-0.09543121945845869,-0.36089361561291505,0.07419190850606931,0.4343419543463466,0.04416625590354252,0.2461353123617293,0.3984839986621423,0.14958109770903014,-0.04166802971560276,0.4742664279518797,0.3964371960810473,0.6891165196460096,0.3646616005700577,0.2308748877888961,0.6293273938485713,0.32316015990879393,0.65112430946678,0.2410580384275704,0.16309775069923663,0.34997081410836534,0.1332369134123168,-0.08131033384694657,0.17898043793603952,0.09682398646634709,-0.040497979603361794,0.43707315581750733,-0.21187583579770722,0.1537829015763003,0.2188834594390001,0.3467160154753547,-0.2671358606005313,0.46871979258071883,0.1936951855544119,0.4840300012884305,0.7048495436257419,0.5761529612683155,0.4177017488577042,0.25598057816525777,0.3573305392788493,-0.0756956746195163,0.7145067269844554,0.7235461946744206,0.06912091496427256,0.36434535863080664,0.47840106532612725,0.697347616744472,0.2852159684153893,-0.18073227720008667,0.5198663313480208,0.2898353482508844,-0.009657146288841203,-0.09889558135565883,0.2702104873209057,-0.07024585667230401,0.08859873485094324,0.5626819007688042,0.3531894288015243,0.08448605123525953,0.3948628796063285,0.34450810210354177,0.38899071070389296,1.0,0.651437398531767,0.15859539464117944
Olfactory_L,0.5529855674375014,0.07755110649425401,0.5815041465535512,0.34059828661020325,0.5399221768217587,0.21564435280113564,-0.25373829454510033,-0.2027097139471074,0.24202047140740127,0.5610141785763281,0.03622575433996101,0.26701325180263097,0.4752132321929598,0.020929173396446215,0.05761154865297395,0.7506926539719357,0.4570801180704516,0.4067582493897587,0.5079673813339014,0.04931304727783876,0.6747832717214657,0.39645263264820596,0.680201067441222,-0.06001433759250191,0.36639373708621104,0.468142685463329,0.40229384229748355,-0.2790137813674954,0.1137494406348848,0.13011829140575593,0.03383393638701412,0.09721019575700822,-0.23190397664542012,0.5094176501041303,0.12512030745223285,0.10942382035024831,-0.13022202417612935,0.21978450883639686,0.6314484352161025,0.4116689923700196,0.473763103821396,0.43850112393724894,0.5796271953123583,0.24988544962660159,0.2960782739951167,-0.32032477842256896,0.7576798477456984,0.5667909643819332,-0.08810802585554176,0.46537173947742816,0.35128148035606865,0.46307573757015924,0.14078139552064378,-0.06941792715476211,0.5721957990674509,0.13294399344525626,0.16029659186716005,-0.21039039950157123,0.016325431873622648,-0.08085484068302014,-0.21780390134409838,0.6175465612249665,0.11327968133384049,-0.13025076996163137,0.5162412053562339,0.32621228983060563,0.4004938901233972,0.651437398531767,1.0,0.2652423634273384
Thal_MGN_L,0.14664023261192646,0.39411110752795714,0.4706050178938553,0.7225665082452879,0.39716359228399706,0.024561574547444395,0.37946435321721367,0.17839167395769928,0.6293559359928116,0.11415862119639995,0.35934838818763415,0.25021502495774617,0.06017098298792557,0.5306978751188658,0.49920471196064936,0.2079770118090754,0.6521636666878063,0.22006739277583803,-0.033510686496087155,0.41975469029593204,0.34647162495831857,0.6934040429223784,0.5301636999374467,0.33104795319377767,0.6322204747621722,0.5636516129618707,0.45952066428047095,0.16768714890363104,0.6427753438922544,0.4003117904313645,0.3025806309692575,0.09146798187857005,0.3502202056685522,0.5175138207196077,0.5550280742120615,0.40711176828682744,0.39689467785419,-0.01728539278916925,0.4756223875469135,0.649915003784318,0.41767843913799707,0.43967926616365605,0.5199177436813336,0.5707704099505236,0.4385769645264624,0.2347694803426213,0.39008232319775044,0.47493759480231157,0.2863971664640107,0.8057255967527224,0.1959753647363434,0.5045024774615804,0.11067711506927132,-0.032838618841786994,0.750563756969469,0.14449275410055573,0.5800736347410327,0.4611481373886744,0.2482839764583469,0.46375547099735126,0.44574445591617556,0.41439591116214053,-0.001133509951003231,0.11996617473470414,0.07085198580226129,0.6221473670019314,0.6761761992255484,0.15859539464117944,0.2652423634273384,1.0
