,Precentral_R,ACC_pre_L,Vermis_8,Paracentral_Lobule_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Raphe_M,Parietal_Sup_L,Frontal_Mid_2_R,Occipital_Mid_L,Parietal_Inf_L,Cerebellum_8_L,Cerebellum_9_L,Frontal_Mid_2_L,Amygdala_L,Cerebellum_Crus1_L,Thal_IL_L,N_Acc_L,Frontal_Sup_Medial_L,Thal_LP_R,Vermis_10,Thal_PuL_R,Olfactory_R,Caudate_R,Thal_VA_R,OFCant_R,Hippocampus_L,Rolandic_Oper_R,Cerebellum_6_L,SN_pr_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Pallidum_L,ParaHippocampal_L,Calcarine_L,Angular_L,Thal_AV_L,Rectus_L,Precuneus_L,Vermis_1_2,Thal_LGN_R,Cerebellum_10_L,Temporal_Sup_L,Temporal_Sup_R,Cerebellum_Crus2_L,Occipital_Mid_R,Cingulate_Post_R,Heschl_R,Insula_L,OFClat_L,Frontal_Med_Orb_L,SN_pc_R,Temporal_Inf_R,VTA_L,ACC_sup_R,Postcentral_L,Vermis_6,Vermis_3,Calcarine_R,OFCant_L,Thal_VL_R,Thal_MGN_L,Lingual_L,Vermis_9,Cerebellum_6_R,Cingulate_Mid_R,Supp_Motor_Area_R,SN_pr_L,ACC_sub_R,Frontal_Sup_Medial_R,Parietal_Sup_R,Thal_MDl_L,Paracentral_Lobule_R,Lingual_R,Temporal_Mid_R,Cingulate_Post_L,Putamen_L,Occipital_Inf_L,OFCpost_R,Vermis_4_5,Frontal_Sup_2_R,Thal_VA_L,Thal_MDl_R,Putamen_R,Temporal_Pole_Sup_L,Thal_IL_R,Heschl_L,Red_N_L,Cerebellum_Crus1_R
Vermis_1_2,0.05096907590970444,0.32368426527252653,0.0023838685114792105,0.0016522677261553702,0.4809445406527801,-0.3095285743515765,0.5782043837953951,0.036519892397347625,0.33110281411281123,-0.16624007106038136,-0.07402667872416556,0.3385117108535986,0.4469935132952799,0.1735682147859613,0.48151602458493364,0.054371826924708266,-0.23270478789497442,0.537021900309854,0.531189588241626,0.35634955793411155,0.5210235360357298,-0.2653055729954018,0.21470656063961802,0.23165112446470815,0.15430828941794283,0.09980366532473012,0.4513900238881244,0.30332231295445006,0.2450793846078269,0.3467196961932841,-0.11994699436253232,0.03862719905587308,0.3228852745955604,0.24441909243771376,0.27251370258911434,-0.05425468636157736,-0.3163827162803781,-0.1141913414020364,0.36135676977945547,-0.0456130630192859,1.0,-0.12669034797240242,0.26520747435975084,0.09010614370649933,0.23998892115073786,-0.23956207682106273,-0.20271852629526776,0.2991382178488953,0.23069368982855432,0.30750540582371605,0.34101939082587235,0.14932341850105071,-0.15964910484278033,0.3030753976722356,-0.24543182813764686,0.43218369851757316,-0.03075375517618501,0.11372340715411684,0.7411945161469596,-0.04235100023549579,0.2583240762373186,0.42844730936041653,0.10314966328228732,-0.07663788752423992,0.20703828278663855,0.20818189253499844,0.08814412375951602,0.014499347658511528,0.4570520006548178,0.5217894727908209,0.5086767360821125,-0.17738791093926337,-0.015445898859275916,-0.021411311165722754,0.1570492391997601,0.046051882250597774,0.1090010400489508,0.1962269317481486,-0.0555885604909245,-0.06413887716855296,0.525935445228884,0.40547268638974127,-0.023050248791611754,0.3614476886237378,0.36513140236073977,0.46007831430393065,0.43091493082169086,0.08584069336179875,-0.20110060105991207,-0.05872515364915528
Thal_LGN_R,0.6270892012610213,0.044664156881931726,0.3034713606828009,-0.23151681899853255,-0.13214511526957343,0.5613206955841735,-0.3922947214978371,-0.11868445032489426,0.4265281916092356,0.7156309489810314,0.5625698056387937,0.18489506472557934,0.1682368017163006,0.14853475098797359,-0.3878495342328144,0.07329317084949724,0.3605208252797301,-0.41887919580893584,-0.014994261643163946,-0.18032198531257165,-0.010812820202200674,0.29480646982798003,0.04807971576343575,-0.04886045181230377,0.37780871431046514,-0.5450835172817119,0.02624617499501949,0.23662631623989447,0.2939441756010773,0.5485191154726426,0.08723915904105571,-0.178541912191144,0.37709584265912793,0.05771531920286461,0.7031732626225842,0.7445134095471555,0.11655697258504584,0.33270448043965145,-0.5611863126591395,0.8065771344119643,-0.12669034797240242,1.0,0.29257369840483227,0.5956394462980965,0.6009233644941845,0.19607332948820227,0.588318238416303,0.41411903571883213,0.22259591400752055,0.23442848743398717,-0.6001100515247287,-0.681633588363642,0.8066611736746536,0.38867465931642436,-0.15291734951055497,0.3409495653097775,0.6692313965445165,0.5854347330151309,0.2263393054654874,0.6970443818463046,-0.6798358645788461,-0.28232620699265887,0.49287404640600047,0.5735809018057334,0.13161361886417292,0.16150418934397298,0.5492178894904551,0.58291018619037,-0.6766636125644346,-0.161614586334241,0.09241620505368932,0.01795726123639697,0.589117809777159,-0.25401089563017143,0.5685676394557622,0.6792858473362194,0.6673179002997075,0.28975146797453427,0.28751307837158585,0.40924154354690645,0.390820369031456,0.21234422016895022,0.1589141510248063,0.26819561581843754,0.3622936202813197,-0.1629616607885488,0.4118294491123453,-0.2216425630809065,0.8684891284123203,0.20041754291286473
Cerebellum_10_L,0.20796907327696573,0.24906790003549437,0.3830333608807676,-0.061865296156648486,0.3085257508395076,0.01828926688484864,0.2289928703190601,0.04429329331136951,0.4530875021238999,0.16227019720014813,0.14247516863978937,0.4450860505374985,0.6627778554856345,0.13622880436368737,0.31242800189120556,0.3209245891510585,-0.5232158855890584,0.25298915825786433,0.23155349906292963,0.3857992321604965,0.1472793524939398,-0.42586302481325,0.04829428685103777,-0.19676437867915655,0.27896918946697696,-0.3365048064593858,0.19298002541265805,0.3954856866734622,0.4121273044279863,0.38605498180358333,0.01263057712341258,0.18624008674976636,0.42183670881132235,0.054925742921894595,0.3918920604940663,0.49550102230730053,-0.1859493424926091,-0.39640989477084815,-0.1408120991986079,0.18053948158659405,0.26520747435975084,0.29257369840483227,1.0,0.10163450021901344,0.4157550434249496,0.05431924291270458,0.08465122997722187,0.3813060837353109,0.28201286153232874,0.279197371004198,-0.04448141768896315,-0.35159596316444064,0.3640904100164396,0.45628942574771647,-0.6184786351466622,0.4660461462900495,0.12466299584198118,0.45484277674826823,0.43488064209271227,0.1905914349362691,-0.32869033952210636,0.21067183159751407,0.22640327379033676,0.03972001662691577,0.33343869031248374,0.4247486789716287,0.25600228391841673,0.22839972328258085,0.011094634526970291,0.2022943612660058,0.27972052396992475,-0.08125723994128158,0.15923903503912257,-0.15560864706539454,0.4262508650961904,0.2938058069735471,0.38688630066719354,0.11170782423535747,0.1462425046950697,0.18573562369337027,0.45296201487661203,0.25964220635388613,-0.30706398700787446,0.0031766634906362046,0.37248231592969683,0.39576372997593584,0.6922921899027891,-0.05899909403598646,0.243905633834394,0.442414774416197
Temporal_Sup_L,0.5922235508700877,0.35070661833562755,0.17552307168065093,-0.3590998806643577,0.3434455497064182,0.30210803706731815,-0.11731452233134697,-0.08479063951178045,0.4921313301383812,0.7124350170985261,0.4921609449336255,0.21034344960959872,0.19333554542149653,0.5668406999971165,-0.1212028472864572,0.01723575716216749,0.357048076606095,-0.0019179977655022313,0.38322315346480806,-0.0043238538818882915,0.19090361513420853,0.27850393785165906,0.044362688710257295,0.21661212469011487,0.33953959460327904,-0.12824237103601405,0.24317965915081377,0.5081826127554153,0.39513704245225323,0.45457399344185856,0.13680757035409075,-0.22734544028661172,0.5458815803511465,0.11111091946381044,0.71055943121204,0.6291460461023458,0.31184852072257857,0.3892062906352965,-0.23909337161628552,0.8213163888439972,0.09010614370649933,0.5956394462980965,0.10163450021901344,1.0,0.731668564987831,0.16495652049993842,0.24902483386787014,0.6707043734774586,0.5974015230013697,0.4471129635836575,-0.02295832877327291,-0.33362721921722915,0.5129218568238865,0.3869973935114927,0.008140490832308424,0.5877347416493504,0.7525921472529129,0.41667307694171596,0.4221163332023729,0.8004707566158896,-0.25571112478894437,0.08922606873968518,0.24484817357233024,0.6196574722286219,0.1909169929891754,0.22729957241190524,0.7582651930842085,0.5923831301837278,-0.3156710073640749,0.006058262170579162,0.3934674948916319,-0.014015098037134905,0.3726232020012867,-0.08753643711895061,0.6445501106458885,0.6893668605592973,0.6643674492719397,0.41636467103205405,0.3405444416052977,0.5089508680669832,0.48826473545766114,0.519891918536701,0.4059456497355939,0.4744327528112257,0.23106257933399138,0.21069954924136525,0.2730950650172504,0.022160558358557663,0.4040770909226936,-0.08660517574356826
Temporal_Sup_R,0.6811736995142466,0.4483135359140352,0.44569692898649116,-0.18180285550849468,0.4500294310193893,0.3814534459255161,0.09559448504685311,-0.0775801118479295,0.6778746121217669,0.4630127345880505,0.2559987259417395,0.5360004296278534,0.5359927773805114,0.449075222168375,0.09566717995588168,0.36936315960603694,0.2849474257547785,0.11713297979983717,0.495184428962832,0.36181742686314505,0.3397266987470453,0.27077752752908635,0.2602291028184512,0.4535213736485114,0.4445057689129778,-0.24104557744491192,0.5435625129497343,0.7191472578098408,0.705464229938332,0.5659706746755663,0.28600730516668754,0.16981967790049574,0.6998174985259171,0.37247557077447835,0.6699275832261512,0.7122865147150094,-0.05051416580794113,0.25304117782817087,-0.2359489822982611,0.6947166589092072,0.23998892115073786,0.6009233644941845,0.4157550434249496,0.731668564987831,1.0,0.2746877323438453,0.282886728449651,0.8671187176023176,0.5296918356165706,0.7752465514611901,-0.031928930249087134,-0.3342559691969791,0.4718116407488168,0.7042763214184334,0.011084873477940588,0.7240216560181911,0.41232712426875306,0.5983828576290651,0.5279675086207701,0.7583113191576693,-0.2701262911560325,0.3093373063256489,0.2217470395388226,0.7109920404275538,0.5022722587347472,0.60502328036788,0.7503263344687271,0.5062530010175791,-0.17864895208507214,0.10488471079459134,0.5461438447705983,0.01620436847888213,0.40567999126907023,-0.2096287994095854,0.7558817265726765,0.8598852981156778,0.7957187285745708,0.6386447952286524,0.28921468397605543,0.5362744249880677,0.7642631925119973,0.6154198450297756,0.4038222198996512,0.505519377000253,0.4664861345046946,0.4550109574038164,0.4249016453359191,0.3534009145157869,0.5212871302141294,0.3621153316814713
Cerebellum_Crus2_L,0.20802397628524316,0.14426588799004467,0.5702982369568609,0.22526676269218168,-0.009892195779907756,0.7772464288017247,-0.3385388992194377,0.34316699579876464,0.010506057614879027,0.3154214208561254,-0.04668334916879217,0.2820666429418565,0.06307999709917361,-0.017038526644381196,-0.40498184457427233,0.8239022955040677,0.2696210112182152,-0.12151023816920513,-0.10325051796358076,0.043818023253617805,0.020944324364849783,0.3318785387338011,-0.12454916071250151,0.10479418417074732,-0.013239710540852462,-0.21319722315242617,-0.05418450611558947,0.052137604541765734,0.38789776546981347,-0.08946944977525156,0.9533338993671616,0.5408426531895575,0.2573163955356843,0.09584927718540166,-0.06174510502479768,0.3908860253590453,0.1678649300674423,0.01099440135895995,-0.571704749055282,0.1148478808788848,-0.23956207682106273,0.19607332948820227,0.05431924291270458,0.16495652049993842,0.2746877323438453,1.0,0.34609367136393615,0.1515413008942784,0.04756622112849475,0.2605829241662982,-0.11431905004173597,-0.13335179253915186,0.38507772934670625,0.3419003021898092,0.21189400231228336,0.002750306192044018,-0.007299081126148902,0.4318611403248414,0.13831205750168693,0.5007579889411374,-0.21642701918277957,-0.0916238184694295,-0.14981977978773087,0.49005644005709315,0.14030599836465255,0.5092999901937546,0.2436852249671702,0.0529218020389222,-0.3273138278356587,-0.5296290000505308,-0.049235696195016894,0.25583855822284113,-0.03854447043614073,0.2681132014618332,0.45582763514301095,0.41256642271527244,0.030577550530013316,0.10773247626933424,0.7853519459495639,0.4896175129828743,0.29268437496878713,0.014022574564103487,0.3175590871220021,0.07583658227960072,-0.3187547443696134,0.04783189162557827,-0.15434497631241967,0.4143856478473004,0.3826943646011893,0.6816969969310599
Occipital_Mid_R,0.4965619245076396,-0.15498071119897147,0.2848407288536183,-0.08874125675161192,-0.25537519008882237,0.532436959801875,-0.38423553298569824,0.03750872165742779,0.2822488942780709,0.5179459963232288,0.2949145507775957,0.08256284641700791,0.03018681715083934,-0.03114480907917448,-0.4436924183401738,0.24201262155090783,0.2869476937126083,-0.455918957014295,-0.1055008374924414,-0.20713066212311068,-0.035987777078792145,0.23275849448204608,-0.05070110207166789,-0.09616730253634981,0.11638468613318699,-0.5025759193234526,-0.15791152869356986,-0.022030598190602213,0.19604577245660584,0.18059242181616197,0.28457103247373744,0.06983094451194688,0.1708519725705617,-0.04949318300647421,0.22802065245230055,0.5500167284772213,0.11539095006939235,0.14048268974358058,-0.5204900256258391,0.4893536676086169,-0.20271852629526776,0.588318238416303,0.08465122997722187,0.24902483386787014,0.282886728449651,0.34609367136393615,1.0,0.16329970478000988,-0.06767895869630754,0.08299303750306534,-0.5195186064351304,-0.5096865485389591,0.5515911289234614,0.2982354838876448,-0.030509325590811816,0.11105213839124763,0.37934915547875236,0.47431051546003855,0.11857504243609825,0.5108290873855736,-0.5243888061693832,-0.3552214301237882,0.22727591685031254,0.4429711731958084,0.04486886958238365,0.17806820509988103,0.32404141802303593,0.4318554284277929,-0.5750807295625313,-0.3022034698733184,0.01274934742958718,0.0464718378450845,0.2782183029478668,-0.13012765988106773,0.44057166191974506,0.4821011645457659,0.3538851654992843,0.053279977070639216,0.382272667097829,0.2665602065111569,0.28776622212025277,0.0792465746106156,0.051209144509748394,0.16421741236585272,0.038309485729436626,-0.2311329592000613,0.13713157196803036,-0.1919913074461884,0.6111150599908327,0.33663476384492946
Cingulate_Post_R,0.6446635687075324,0.5340117797490914,0.4591834611009827,-0.23451049606592445,0.6496705239763366,0.2105689656269021,0.3259533247961363,-0.1772481637493084,0.7257871821003347,0.3833416201522024,0.15067429478971225,0.539600727593086,0.5445966344936257,0.5692786577403721,0.2636489968699373,0.2687398581261711,0.13800098358405657,0.28815386239959384,0.6840202667589013,0.45257694732619297,0.32057649512554276,0.15256221848395185,0.3325629069795059,0.4891674178752076,0.3620130703334522,-0.07271758809600737,0.5584193123073955,0.7353748233477857,0.6885649733238102,0.551287340429658,0.19611855971251532,0.15700839182169943,0.671553995323658,0.4083035674031841,0.6240133024326262,0.6108698920261629,-0.07556899201357233,0.18224419602697442,0.010792755644853073,0.6308157588536653,0.2991382178488953,0.41411903571883213,0.3813060837353109,0.6707043734774586,0.8671187176023176,0.1515413008942784,0.16329970478000988,1.0,0.5122994859496082,0.7454937183718262,0.24176193212178185,-0.15773053571385237,0.2851950928589097,0.6775810692319092,0.027842721740635894,0.7782326104511198,0.3552765631614555,0.6204825414435424,0.5519456332741127,0.6577043529698169,-0.06081427410387403,0.41710075214758635,0.2669188399259035,0.6380988313308561,0.5473772761277269,0.6097382201140353,0.8217139607711234,0.5199876589772242,0.024913878203103493,0.32239980560562376,0.7078738080667138,-0.052527044509964704,0.24419345032861048,-0.21943409964078497,0.777376439744822,0.7730904607339362,0.8038214306688146,0.6000663614358119,0.15181170983921424,0.45844541165877234,0.769590402779087,0.7126943211350203,0.3233348748129067,0.5765579064118949,0.5186995445320057,0.5738593693808571,0.4038277983390705,0.27470179901835506,0.2524139324259643,0.23809794156679617
Heschl_R,0.3269050436367744,0.23889332061772417,0.03186525711046464,-0.23079328969462806,0.3354225065232032,0.06390682076987876,0.2797269552100621,0.04043747725215927,0.43909812576146123,0.3119877941092845,0.4063390555603538,0.22468867472185722,0.27274601924433545,0.6694913431533659,0.1413338605503248,0.01894377322430681,-0.08290118059860827,0.269707352240943,0.4634450869692756,0.0024504925681906606,0.2826260123567198,-0.09699562465133402,-0.2593468045707809,0.009362442496724658,0.13623715666994607,0.007053251832195255,0.2599362785096838,0.21790633855206715,0.24992511991807617,0.10494805134738638,0.02712186344347242,-0.2510406729706167,0.5529890198715136,-0.026835112117062587,0.3878172114114647,0.31814716035279583,0.2374988654498787,-0.10219368876445804,-0.07995720066328753,0.4088913150751222,0.23069368982855432,0.22259591400752055,0.28201286153232874,0.5974015230013697,0.5296918356165706,0.04756622112849475,-0.06767895869630754,0.5122994859496082,1.0,0.31638558794360905,0.29431742013057904,-0.08007012961717329,0.18435355946399773,0.08728930528221134,-0.19859642149108736,0.3837116502900696,0.3964783948842924,0.14977907367288168,0.43155526582682635,0.35256599446677545,-0.06371092163560746,0.11596270999520722,-0.036622489596972826,0.19754024159663952,0.19536109700563373,0.09120453262258287,0.36985299028045765,0.3701304677819825,-0.06340131535717743,0.10339747557227556,0.49315726959993295,-0.10517678439982409,0.0513767067990678,-0.10721719721640996,0.2867594927030283,0.23826252348019133,0.3484119157202671,0.1258172468519247,0.161257450759346,0.1497158057214757,0.31597648342587514,0.5136817325660165,0.19406426120869763,0.12061219522004371,-0.04697197491376447,0.2967936020218479,0.2735657799676779,0.0026273210218884513,-0.029704157536691405,-0.192684650463302
Insula_L,0.3899343945571154,0.5552129907597837,0.47776529189486844,0.059942528546542286,0.5815517772665146,0.21880840070402272,0.24306158447710507,-0.06556110257800164,0.47920734058229286,0.06588759190953504,-0.14030036851150798,0.6969641132137185,0.6301027654075585,0.2847696933399362,0.31865990455614535,0.4765328579744153,0.25797951305731365,0.40062626354467,0.5368195652445329,0.5352901873400568,0.529088838965043,0.23821549590837549,0.48571488349553626,0.6992587875072297,0.4131533099666998,0.052172303384930445,0.7782386695412384,0.7593641252126833,0.7912986906918843,0.5135261196904674,0.3627623831208151,0.4834483466814109,0.5886339487517918,0.630619345517436,0.4803858261000895,0.3834386977110597,-0.16991548078444774,0.2140402205371521,0.0638589470739787,0.317909687223719,0.30750540582371605,0.23442848743398717,0.279197371004198,0.4471129635836575,0.7752465514611901,0.2605829241662982,0.08299303750306534,0.7454937183718262,0.31638558794360905,1.0,0.23335907471350045,0.06982812542545601,0.10129124106196769,0.7336058592564869,0.25299882348118086,0.6600598419276028,-0.020410776508764758,0.4481009425713215,0.48303956090738864,0.4964245556811461,0.13927032704806305,0.5697801676256999,0.10242652133090613,0.6561657302210491,0.6057157264642995,0.7177592542161599,0.5108172289797877,0.10895540014051344,0.22973770157014525,0.2586367114688246,0.49341897918365446,0.1339338084681878,0.23516171571692296,-0.03039370370095866,0.6303541479767766,0.7120891197315402,0.5339384422312845,0.8087628107435123,0.17838736712581094,0.5674917894284288,0.7256088826446246,0.45945189171111733,0.4872494356575408,0.4142692575197081,0.5038678358773049,0.6319307102678349,0.20908301040571214,0.6109925898664776,0.24478210890973492,0.43303345124664133
OFClat_L,-0.26029378124745617,0.42392978898362993,-0.016846894773895282,-0.06849291031539545,0.6742351655612039,-0.38777268126365727,0.5997883645103088,-0.001272922117952664,-0.01670735355760196,-0.3088451600269234,-0.30980747220398974,0.2464952635962864,0.22952786978416181,0.3002495104752725,0.6264447944070719,-0.0040139455989048715,-0.3146273176309323,0.728300107061665,0.5627841721097845,0.31449170225715606,0.2808789416203513,-0.26874800649512026,0.18942496931487102,0.2895759250218578,-0.023873564406097197,0.6973774136676567,0.31345598635624733,0.22293353293244858,0.141257706302262,-0.10902631876724606,0.020926621630130687,0.16772462603456648,0.06335690445490655,0.24702231293327367,-0.134213725012691,-0.335177718452495,-0.0405657072256199,-0.244961627564749,0.6966287363160553,-0.3497627973407434,0.34101939082587235,-0.6001100515247287,-0.04448141768896315,-0.02295832877327291,-0.031928930249087134,-0.11431905004173597,-0.5195186064351304,0.24176193212178185,0.29431742013057904,0.23335907471350045,1.0,0.7291619649962958,-0.6258898288090582,0.0564213257414038,0.16198271551940194,0.1778867210891349,-0.31122902439792516,-0.18821224820609117,0.2009352333207135,-0.24056972161390344,0.797086377346412,0.5341605357665972,-0.15307769550580733,-0.12630915262859943,0.19794747087426656,0.13627300158744282,0.057635567903627054,-0.25315007728648775,0.725337199338819,0.5018581982743477,0.4008071624844454,0.047520837905338266,-0.412910928102045,0.13134809365960132,-0.04894197792735217,-0.16593557916805537,-0.15387141355154987,0.10709267452506968,-0.15477988263551692,-0.059825540577759476,0.08073771598125574,0.27364453941790307,0.05058301485590099,0.09008944050295215,0.013359006487553534,0.6243215157064494,-0.14895883008033892,0.26878938436625477,-0.7351871602590803,-0.24560840974521808
Frontal_Med_Orb_L,-0.6618022064118723,0.3705996446758694,-0.18166186977651894,0.13118680613643524,0.2540020684345898,-0.34489842266255966,0.30738434257758307,0.012769441454286386,-0.5435092035217899,-0.5005624102806415,-0.4620794969512756,0.06733134451834762,-0.03495702389533669,-0.2283195166978716,0.3742485928382309,-0.07436687746409769,-0.09234732710436853,0.6086439221041643,0.16000893466874352,0.2116398706104066,0.19777873932939252,-0.08823799182262282,0.2507430972574316,0.3019593129161527,0.02225526374820076,0.9222094892889511,0.24029854170045348,0.046589195143882704,-0.06991769612437146,-0.22663792146578887,-0.008466411164498932,0.21869872358324788,-0.43389978146476216,0.23817585471840674,-0.4121797768586084,-0.5573339625908849,-0.014290987123616669,-0.08270119932089282,0.7227254915816079,-0.5068874377277143,0.14932341850105071,-0.681633588363642,-0.35159596316444064,-0.33362721921722915,-0.3342559691969791,-0.13335179253915186,-0.5096865485389591,-0.15773053571385237,-0.08007012961717329,0.06982812542545601,0.7291619649962958,1.0,-0.7573639164603542,-0.07040090812621583,0.3975392803606258,-0.10536991533492802,-0.5579447626562319,-0.45880578190666754,-0.09168011670287238,-0.456676380045691,0.9393280112853698,0.5236380395151751,-0.20746777619430856,-0.17324822366987566,-0.017057186287210032,-0.09061135499880546,-0.36190019940636625,-0.7352186169977083,0.7080746903601235,0.34822497262351265,-0.0958182912617875,0.21977169923597561,-0.407244632540307,0.24420632726296576,-0.3793019959692742,-0.34177646234387576,-0.35461124795595955,0.08545873373527665,-0.27456120502761344,-0.07773369789895102,-0.19629656795293599,-0.23472395405088675,0.07023268135131028,-0.048236941566365335,-0.01099787852001991,0.31671073492198537,-0.4148114682997824,0.41340034047090457,-0.628257899646526,-0.2596506661009467
SN_pc_R,0.5631400100545475,-0.006870632543438789,0.3533633756103805,-0.17979114091363416,-0.1600368569358479,0.5483041189606226,-0.4265970118999423,0.0890599635438365,0.37059740874493996,0.7134968339298313,0.45846115993510644,0.10993014380661738,0.10148894621972533,0.10046980839054419,-0.4906083134923997,0.2684036566302399,0.24445565286797444,-0.4249700710436328,-0.1235390903934855,-0.17929444761866606,-0.0382496433195863,0.1718070197176657,-0.1065319938351991,-0.22251904169181427,0.1421056806406611,-0.6670578127730715,-0.09378354287988208,0.1480513880393714,0.2713319736418836,0.46510018024204336,0.2605510653664555,-0.0647073270453669,0.3868968688415909,-0.08639285202088266,0.5559216251025844,0.7691965866474962,0.23112971184355052,0.19383854789716828,-0.6837766352055527,0.6899514304316821,-0.15964910484278033,0.8066611736746536,0.3640904100164396,0.5129218568238865,0.4718116407488168,0.38507772934670625,0.5515911289234614,0.2851950928589097,0.18435355946399773,0.10129124106196769,-0.6258898288090582,-0.7573639164603542,1.0,0.3341863103014806,-0.2268495547419073,0.23226787063882706,0.6261892103627229,0.6181891662981289,0.2374329077268966,0.7031864280704323,-0.7412406951788438,-0.37762651077412074,0.34037124769719235,0.467922569139318,0.05232204378639789,0.216929466596059,0.49116530874753794,0.5803182329695246,-0.6451832664913989,-0.3222809672733823,0.0018306328280074788,-0.030080816729712464,0.4725259634545101,-0.14515840992476928,0.5882685362515608,0.5767360614480388,0.4889864402735114,0.14031343083306824,0.5042455111222418,0.42508533622805916,0.35901724196089085,0.15139696561181154,0.09320041803860057,0.16950599970384586,0.1314918271330683,-0.1555098259914049,0.3710406041726261,-0.2570715965941379,0.7801643403046947,0.3559009742010874
Temporal_Inf_R,0.3484646133866239,0.6119716384119902,0.621300846580336,-0.06563432696180707,0.48834533561594357,0.29563501131685177,0.07393450956399625,0.006525456400546726,0.43572229468679075,0.32001286103785714,-0.07357160107585377,0.6866635777893783,0.6555125111779748,0.08941975683480798,0.2071731164347411,0.5977275674993191,0.1212138950124414,0.2839081921630138,0.4513475213388664,0.5065785400589708,0.43062842799710993,0.07139960765285591,0.42698288506171994,0.39271969801413986,0.5038493078807044,-0.028131637229455757,0.5659888867501357,0.7717934143311052,0.8394808047723827,0.5943628888067987,0.3992972383327169,0.5456151092910146,0.46889167647607183,0.49040270411178083,0.555925737202315,0.640043491473867,-0.13134233762285433,0.12522519623619469,-0.01585937423321035,0.386580127801909,0.3030753976722356,0.38867465931642436,0.45628942574771647,0.3869973935114927,0.7042763214184334,0.3419003021898092,0.2982354838876448,0.6775810692319092,0.08728930528221134,0.7336058592564869,0.0564213257414038,-0.07040090812621583,0.3341863103014806,1.0,0.034070482570992426,0.6903238386300271,0.1219351544042661,0.7061405338387144,0.5833160678481871,0.5751007343466821,-0.022135241537229334,0.4765756316304085,0.2857458887838953,0.644624280402303,0.5226067092255415,0.7960346347110604,0.5738509887224627,0.182893370608253,0.10004010250905475,0.2116778817191092,0.39125207303586135,0.11721244083957043,0.3076066037087504,-0.005269861357583878,0.7956227931501753,0.8196305254904421,0.645186016204067,0.659303727525025,0.34118882136471085,0.654977012195105,0.8467682697709787,0.3885011333653082,0.1770740704049932,0.5304931010903265,0.5975620372490508,0.5643623829495643,0.397038841674182,0.4254736300008859,0.4816042919014995,0.6225264501956662
VTA_L,0.009228837437895814,0.12645081149581816,0.06841765352211585,0.261347354364843,-0.08075671793646617,0.17431764317711876,-0.11050524097207716,-0.13999759570939205,-0.24230674311846753,-0.20162940669341325,-0.34363483082921387,0.1446755625849675,-0.17000556001379363,-0.08930756984250159,-0.10075237375803885,0.08325915409466998,0.7066810386697328,-0.07779199781874768,-0.045535793952870864,-0.14128759745072145,0.15385045846555837,0.6683411306260405,0.3087281707943654,0.6461549942286873,-0.02456987875996266,0.3575497680439242,0.22561052856867195,0.02760940441681156,0.14194330981584363,-0.04605388576113307,0.3138780031487807,0.3135728202376505,-0.11564148807829171,0.42452079576817153,-0.09555386948484257,-0.24325295190558976,-0.05042822795531819,0.5885761244957314,0.15273329243909978,-0.09458863970462257,-0.24543182813764686,-0.15291734951055497,-0.6184786351466622,0.008140490832308424,0.011084873477940588,0.21189400231228336,-0.030509325590811816,0.027842721740635894,-0.19859642149108736,0.25299882348118086,0.16198271551940194,0.3975392803606258,-0.2268495547419073,0.034070482570992426,1.0,-0.16820681713991373,-0.26901569573856315,-0.14158977806885953,-0.31301021982687394,0.11945694673231232,0.37703566173552855,0.08640365808491711,-0.12212545277468383,0.4307177816916417,0.1818996718487109,0.15695363988848124,0.062290051678113044,-0.21407546224103827,0.1553361203624927,-0.1333365289682145,-0.06834287561069088,0.3184479167187833,-0.04747022800019821,0.09141846427799905,-0.011636797257347656,0.14192025327665972,-0.13767254188195394,0.410994784450585,-0.10593357751145605,0.2752162149467933,-0.037218621455301845,-0.061141513740600964,0.6917131809961281,0.16643584351376137,-0.08539922735779845,-0.00653960180161345,-0.7189359458112915,0.5296058564161596,-0.06997040968186659,0.04187985237181056
