,Thal_VL_L,Cuneus_R,Lingual_L,Frontal_Sup_2_L,ACC_pre_L,Temporal_Pole_Sup_L,Frontal_Mid_2_R,Rolandic_Oper_L,Lingual_R,Vermis_8,Thal_MDm_L,Vermis_3,Thal_VPL_L,Raphe_D,Vermis_7,VTA_R,Thal_MGN_L,Cerebellum_6_L,Pallidum_L,Frontal_Inf_Oper_R,Amygdala_R,Raphe_M,Frontal_Inf_Oper_L,Thal_PuL_R,Thal_MGN_R,Precuneus_L,Frontal_Inf_Tri_L,Temporal_Sup_R,Cerebellum_4_5_L,Temporal_Inf_L,Temporal_Mid_R,Temporal_Inf_R,Calcarine_R,OFCant_L,Cerebellum_Crus1_L,Hippocampus_R,Pallidum_R,Putamen_R,Rolandic_Oper_R,Frontal_Sup_Medial_R,Vermis_1_2,Occipital_Inf_L,Parietal_Sup_L,Insula_L,Cerebellum_8_R,SN_pr_L,Calcarine_L,Thal_MDl_R,Putamen_L,Red_N_L,Caudate_R,Thal_PuI_L,Thal_VL_R,Cerebellum_Crus2_R,Thal_IL_R,SN_pc_L,SN_pr_R,ACC_pre_R,Frontal_Inf_Tri_R,Amygdala_L
Thal_MDl_R,0.19920560856167985,0.2729738828478354,0.44851475375466215,0.2601303431621311,0.42695714504796867,0.22487312863591552,0.38191243844501405,0.3592012231537581,0.4827856470598035,0.2510734281526778,0.20259953617092993,0.5238996650877527,0.27105718895329606,0.47703143029198036,0.11397826426247515,0.14435328899356126,0.13645712258987974,0.37244767492535114,0.2544396502943092,0.5537693470591173,0.25651789387100754,0.17719401087321912,0.425417229225583,0.2782935201751788,0.4224699761242275,0.4348122712628297,0.3558025237804022,0.505519377000253,0.39496373297186455,0.3841072665767791,0.5783608802436063,0.5304931010903265,0.46830152689574933,0.033136236647014365,0.08290935460907012,0.5216120418347974,0.4742501602726093,0.3876964572540848,0.5072072615752429,0.424539899352725,0.3614476886237378,0.0942820551545452,-0.15797773565107653,0.4142692575197081,0.3075886199376326,0.031676472695446975,0.35214362330786636,1.0,0.4220953339826631,0.22300298651696104,0.42602597794706065,0.3928267280113855,0.39423034514538724,0.060864543965936206,0.32261857288609097,0.10563530163715915,0.4060512489199161,0.5958269742883062,0.5203115107683273,0.046872138544139935
Putamen_L,0.221832395225784,0.12563795412158524,0.6682245671496683,0.1440058517656285,0.5212854748365057,0.4777340852214005,0.29081330273153316,0.5185816343998829,0.5453385923894084,0.3550242447734569,0.19858381610730838,0.28444174022292656,0.6326457221817877,0.3396796097342528,0.22632997542116043,0.05677043198753244,0.2500750418204746,0.6847852607149232,0.7863254447526886,0.5967052574486308,0.2989667439120064,0.1350143541504326,0.44686237199327217,0.32143038258370155,0.4694882914522356,0.31329186172381984,0.24745944453954094,0.6386447952286524,0.7010539494724977,0.48017915179629056,0.6582430540860066,0.659303727525025,0.46192042215580437,0.14547596251704387,0.2661291664605652,0.8411849718921979,0.6896777956318536,0.622796646889662,0.6918433771092803,0.27661298039027116,0.1962269317481486,0.013866039123907072,-0.22221542387086413,0.8087628107435123,0.5119784063945727,0.2315468035881326,0.31642413837480143,0.4220953339826631,1.0,0.29027476724982393,0.6669304982416651,0.27245422079968956,0.500366589233306,0.35511194762247195,0.05756318108561908,0.37766635803367127,0.5974026961804147,0.5399383000266118,0.5384900739431957,0.30779546271011676
Red_N_L,0.6903911904635021,0.5899790099373107,0.6087465374707458,-0.23321343560919452,0.036239133744279256,-0.21210468524234047,0.23275737768170143,0.018916897987259894,0.5260012183985938,0.41093536740984404,0.4977950268235965,0.1481024293816894,0.03949857442098955,0.5600653688948233,0.5022370638446363,0.8344921520232761,0.3365822353130646,0.37016781864889897,0.06552316780419608,0.03490343878494721,-0.22398924913195292,-0.5262789349714669,0.11404328710363683,0.3692047201788835,-0.16251865199767612,0.6493674323167324,-0.11116326772812353,0.5212871302141294,0.36007121865322955,0.03291125349744295,0.6851277106500292,0.4816042919014995,0.6455759493060146,-0.6784427561096846,0.313301302349151,0.1807911097341489,0.24946249354924607,0.2840485066952528,0.21764127005743275,-0.12039968757502341,-0.20110060105991207,0.39093608130148655,-0.008639547516714445,0.24478210890973492,0.45880715945569794,-0.677862108951076,0.7263450979590259,0.22300298651696104,0.29027476724982393,1.0,-0.0020595567292676516,0.2744154378053394,-0.23424099545654045,0.06734040008849325,0.3078955115340837,0.0441515205316188,0.4494320114150887,0.23086767819236514,0.12471426620210908,-0.4948761264152991
Caudate_R,-0.1396626005421431,-0.24943204263413016,0.5644082630908953,0.22348106798451017,0.3937210020981902,0.41002074601914634,0.23445350919915334,0.5974447301415049,0.2925043413290578,0.2661346099601602,-0.19179086624855207,0.14575009196792824,0.3957700034342043,0.08348617579067209,0.21042867025258624,-0.17905457141441256,-0.006560624810517804,0.47783068543574986,0.62500156635364,0.6296654281393592,0.20686614292322483,0.27807385073940066,0.2692677056517944,0.5572607665065537,0.6997399772277982,0.09349988216184682,0.37232650610092044,0.4535213736485114,0.4547485751781454,0.36920208562516077,0.4436195709894689,0.39271969801413986,0.27251159239329215,0.36273464789900195,0.18825176387392667,0.7384901950267434,0.8898401105285199,0.32520417727453665,0.4827122918973029,0.4166853214239342,0.23165112446470815,-0.13945319996778163,-0.17842813608207844,0.6992587875072297,0.3959335280556119,0.3539647758455686,-0.07510729127914939,0.42602597794706065,0.6669304982416651,-0.0020595567292676516,1.0,0.020771575912846382,0.5343252947397528,0.3602437736210182,-0.2351830890178426,0.15282132161410245,0.3232394531418435,0.6040159977619938,0.5078241444477922,0.242111295084486
Thal_PuI_L,0.3648034567601884,0.2763022767981531,0.2196465555132597,0.05672061982022107,0.22273486166656042,0.09467255355894483,0.09531560775417473,0.14840945607946407,0.26850890370469704,0.0279471332569701,0.39406771465266854,0.21106633033167574,0.45020693294177416,0.37923992966086406,-0.09091161298681098,0.20620473295549757,0.34852087459615805,0.13750834496646044,0.11712506179220995,0.10889708029534932,0.14764836075866503,-0.14307668400386264,0.3157746814827347,0.1038752773422557,-0.025694294386721238,0.40362087259200835,0.11872900090421475,0.2536398812549584,0.3767512482103162,0.07753251479316751,0.3143776889065244,0.23462488774394766,0.28396420144963475,-0.07541871821044957,-0.10989495801034131,0.3251193992041208,0.1649923619675509,0.3682764673355807,0.3500819571747709,0.006505253719687493,0.12094557716323229,0.06395219057897782,-0.2109935932178394,0.1224625705692396,0.042228297859911654,-0.07499553498342917,0.29604412227240234,0.3928267280113855,0.27245422079968956,0.2744154378053394,0.020771575912846382,1.0,0.14761211772475716,-0.14676036199749942,0.26758871967795267,0.17717814753626523,0.4414027809892962,0.20766576399394734,0.1850996956354724,-0.054417076752414896
Thal_VL_R,-0.1682428000333789,-0.15200904533894452,0.1348228725983617,0.1939830458194443,0.6307176460995644,0.6083110623354251,0.0796887580963081,0.49165718315915286,0.19010512613098088,0.12478303820614071,0.11945394140144153,0.3823641050913922,0.4646072710175666,0.060285971579467454,-0.12835491366498314,-0.5177404158385702,-0.04985169288107795,0.44260897779221914,0.4255327675498108,0.5288173836628309,0.4786016077010355,0.4979046610439495,0.3661909605371539,-0.16572461150656465,0.3950892794946827,-0.10297912319803841,0.18424647342311226,0.3093373063256489,0.5230937165546169,0.5745079729536002,0.2291496421466724,0.4765756316304085,-0.03498016599726318,0.5580961154029569,0.16606134217155014,0.5400585319017386,0.46922941469159757,0.5141846536374965,0.6843716758458057,0.2993733881726057,0.42844730936041653,-0.12033655173720102,-0.07856965066961837,0.5697801676256999,0.20205380429744388,0.6469588638657809,-0.03983995257220631,0.39423034514538724,0.500366589233306,-0.23424099545654045,0.5343252947397528,0.14761211772475716,1.0,0.3543512146352269,0.23950163182104062,0.6080726734619996,0.32378888382966403,0.5395878822398941,0.45359858073871706,0.5575068672939555
Cerebellum_Crus2_R,-0.1699995532290361,-0.020833690693503246,0.2825573703354303,-0.1742212939916316,0.2654219282842978,0.43300655574669494,0.0012459991186904427,0.2528838149608987,0.33238099275235344,0.5549109185805751,-0.09494909560495661,0.1476679404421999,0.18095573841007517,-0.11272739676006106,0.4825612446247029,-0.10998198548809268,-0.12944058111333825,0.6094522629322333,0.43087533056499944,0.27807466761172034,-0.08639377479247817,0.026480827957334988,-0.006388508753901748,0.03594828196176318,0.2669340035863665,-0.3005309800216106,-0.16150009477717792,0.16981967790049574,0.39702553817942,0.6404078875128075,0.2826840960493012,0.5456151092910146,0.09762305994691904,0.2122147358129947,0.8014801776201522,0.3020620062103876,0.2832333904757947,0.13773893605705864,0.36696108159486024,0.034110275643914556,0.03862719905587308,0.31871702480367736,0.15030682435840304,0.4834483466814109,0.5821216987738401,0.33690191708310685,0.11632389266000966,0.060864543965936206,0.35511194762247195,0.06734040008849325,0.3602437736210182,-0.14676036199749942,0.3543512146352269,1.0,-0.12923730517837767,0.370664297304498,0.09791920522804853,0.359305101973914,0.15203368819423452,0.20546004211675528
Thal_IL_R,0.42449279204548945,0.5262581845525569,-0.0138213623471267,0.32516216544530496,0.2216343997022477,0.2147732767485404,0.5291539859965757,0.1644009723554633,0.3894351829560405,0.1818123397847705,0.6725905014252133,0.5839972661720895,0.0029507437771879286,0.4554927785136475,-0.12252787807320928,0.13784611367503877,0.26657757419207206,0.244042702958409,-0.09231114198858768,0.2526701461049552,0.45195460895401257,0.2490544412501592,0.49496750091685077,-0.4480732390859227,-0.2884486979138105,0.3873529862120293,0.1606000073025605,0.4249016453359191,0.3785110782817259,0.26005012522920096,0.32868043202725494,0.397038841674182,0.2010825738290744,-0.3461530406929439,0.04300116549427745,0.05603038447174664,-0.07713964992643763,0.5010634976691756,0.42152641436848054,0.33625236437732525,0.43091493082169086,0.09411610612747323,0.011029344011417962,0.20908301040571214,0.10828937804986087,-0.0956600550945749,0.49880132108741576,0.32261857288609097,0.05756318108561908,0.3078955115340837,-0.2351830890178426,0.26758871967795267,0.23950163182104062,-0.12923730517837767,1.0,0.4647144002998731,0.45833994135142425,0.2730563016507537,0.39600613659283657,0.17463964333970544
SN_pc_L,0.0023973891588482503,0.13452430329713416,0.0031434443054907447,0.0530592502574428,0.37218939705564785,0.49330077236008796,0.13649163619790258,0.16218656515178018,0.2263215994324988,0.20511343691597883,0.3306991169747761,0.45942170242798047,0.401288618487954,0.0993077352082884,-0.06981148708448866,-0.3392664759166163,0.218821258288466,0.49897450182472836,0.3478581940373523,0.2304951243304539,0.4940845137550985,0.3725376537064805,0.27809241278672964,-0.44101249328212727,-0.04317617152561127,-0.1122934835175601,-0.10885933491734062,0.19401143717276018,0.7575073909757214,0.5407732075681179,0.18251655788851714,0.5087163362544359,-0.08235208048158528,0.20097210890261924,0.2670689579569273,0.3518862723952753,0.24668812341195948,0.6394758990763489,0.5335001973704295,0.14438921811526892,0.5143209780048145,-0.047941521646584995,0.005363727019431396,0.39522869559139057,0.1910025338683815,0.5704609763373713,0.13401217377999877,0.10563530163715915,0.37766635803367127,0.0441515205316188,0.15282132161410245,0.17717814753626523,0.6080726734619996,0.370664297304498,0.4647144002998731,1.0,0.6155178475473324,0.27286571398815385,0.2546544966769427,0.48784189744209333
SN_pr_R,0.44839216390746806,0.46365644504681497,0.4675193024752972,0.20839856765299525,0.4135120421881684,0.33799219852261014,0.4469103430096248,0.3037425959838915,0.5729578230250286,0.2922876156749242,0.4970600691235058,0.4639419934444993,0.4146072227375914,0.48575720897910607,0.07380734279930816,0.20322834040386817,0.5719830829438605,0.5372236231969859,0.4194483596374374,0.4474024373795932,0.39743790064541235,0.0894769556033474,0.5496002132466403,0.03216245452927729,0.020817865674192502,0.5141076862867014,0.21149202213528456,0.5659706746755663,0.7875367128742697,0.3590005720869897,0.6167394567070622,0.5943628888067987,0.45557781446362644,-0.120219497165278,0.0931825326466143,0.60698317049254,0.507969172272934,0.7683539232141329,0.6338186005222695,0.3188446165654743,0.3467196961932841,0.03977364149609626,-0.20127429023326332,0.5135261196904674,0.3865654247087903,0.11827702639910578,0.48067246400477126,0.4060512489199161,0.5974026961804147,0.4494320114150887,0.3232394531418435,0.4414027809892962,0.32378888382966403,0.09791920522804853,0.45833994135142425,0.6155178475473324,1.0,0.48812232845679304,0.5078631653241523,0.16225540133906088
ACC_pre_R,0.16048355228870548,0.22772860862627034,0.5496120261799714,0.24465341110995073,0.7626836163466829,0.5377159487265204,0.3922605433606369,0.6571170911084571,0.5967229319609075,0.44459954924718054,0.20953100561729032,0.46092097919601965,0.2549608356138179,0.3638550907433551,0.30287523925447934,0.08054265991328978,0.2138541600391402,0.5924405188083331,0.42222322222829767,0.7305315239834929,0.27610287102527264,0.11303170534686997,0.547711906558138,0.23496326189913397,0.3405372747734146,0.36710284731471,0.35927111651443866,0.6300156192972228,0.49874030877989933,0.6186698058813651,0.6516606609445795,0.7405597216685308,0.5048995548597396,0.1723060731609158,0.3596563971641436,0.6169191995031428,0.5977426363141194,0.4805099980017149,0.7665004632834357,0.5038664389135704,0.3486232489282574,0.20278361647377108,-0.03587583412215388,0.6695987455319083,0.5096778365262247,0.18545209380854497,0.3767686612738958,0.5958269742883062,0.5399383000266118,0.23086767819236514,0.6040159977619938,0.20766576399394734,0.5395878822398941,0.359305101973914,0.2730563016507537,0.27286571398815385,0.48812232845679304,1.0,0.6343590130635407,0.17521427031414238
Frontal_Inf_Tri_R,0.3470285362449394,0.35102758290715935,0.5439348037390884,0.7538775228845487,0.4829018012426973,0.5833171847655533,0.8141436172431987,0.7066010549435445,0.7148131894812706,0.42219958148511755,0.35862716624570506,0.5305048163361901,0.21858053120999502,0.40968812834904816,0.16005718742206007,0.06714486288642851,0.19659005942958738,0.6563239592797752,0.36457863185679673,0.9395366049163593,0.44159001134025305,0.40639620517686786,0.8685955183165371,0.07370672428499203,0.2890160463115812,0.4689700987465662,0.8041412189385712,0.751476334972638,0.49075277280657414,0.5458903257233904,0.7020083862336264,0.6189724156998101,0.5431927935394243,-0.00918537328992944,0.24127762073946554,0.6327790629577251,0.48030697655707155,0.44271038400791674,0.6938680597327911,0.813482757351452,0.3209945645858429,0.1487861987399005,-0.06696865612192153,0.7106106392069965,0.5022872674300973,0.16211150853290052,0.4398807450065763,0.5203115107683273,0.5384900739431957,0.12471426620210908,0.5078241444477922,0.1850996956354724,0.45359858073871706,0.15203368819423452,0.39600613659283657,0.2546544966769427,0.5078631653241523,0.6343590130635407,1.0,0.271728222435364
Amygdala_L,-0.33523103736805615,-0.2352397725924905,-0.20065853483499543,0.308385607926282,0.25731771600283576,0.5737647402677866,0.16027639725497708,0.20922223953703797,0.00564920798535861,0.0034769937968107084,0.03142311902421616,0.22139494923695707,0.2373538610904289,-0.11944095575760617,-0.312208444085623,-0.6250508386648285,-0.012966478562915888,0.25668296176419664,0.37050829454880757,0.3310863241096734,0.7196992127753025,0.6261346512552425,0.2370290428853183,-0.38947709342182024,0.19090475997963843,-0.3255696230818518,0.1537300694298575,0.09566717995588168,0.33420943670570563,0.3369797845562762,-0.10827810412600546,0.2071731164347411,-0.28714288724528353,0.48051953764119915,-0.05647897644799805,0.34185733438881166,0.12362529712403705,0.38106600071175006,0.38415251285773755,0.3404627070983437,0.48151602458493364,-0.41703122356216543,-0.20128033136192167,0.31865990455614535,-0.02366059380397583,0.7107329471408188,-0.22082733975048044,0.046872138544139935,0.30779546271011676,-0.4948761264152991,0.242111295084486,-0.054417076752414896,0.5575068672939555,0.20546004211675528,0.17463964333970544,0.48784189744209333,0.16225540133906088,0.17521427031414238,0.271728222435364,1.0
