,Thal_PuL_L,ACC_sub_R,Red_N_R,Putamen_L,Thal_VA_L,Cerebellum_4_5_R,Temporal_Inf_R,Thal_VA_R,Thal_MDm_L,Temporal_Pole_Sup_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,SN_pr_R,Fusiform_R,Lingual_L,SupraMarginal_R,Vermis_9,Cerebellum_4_5_L,Rolandic_Oper_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Parietal_Sup_L,Thal_IL_R,Temporal_Mid_L,Occipital_Mid_R,Thal_AV_L,Temporal_Inf_L,Thal_PuM_R,Thal_PuM_L,Cerebellum_Crus1_L,Cerebellum_Crus2_R,OFCant_L,Temporal_Pole_Mid_R,Cingulate_Post_R,Cerebellum_10_L,Rectus_L,Hippocampus_L,Heschl_R,Lingual_R,Vermis_1_2,Thal_MDl_L,Rectus_R,Thal_LP_R,SN_pc_L,Red_N_L,Calcarine_R,Cerebellum_10_R,Frontal_Mid_2_R,Cingulate_Mid_L,OFClat_R,ACC_pre_R,Parietal_Inf_L,N_Acc_R,Temporal_Sup_L,Supp_Motor_Area_L,Thal_LGN_L,Vermis_3,Occipital_Sup_L,Vermis_10,Olfactory_R,Precentral_L,Temporal_Pole_Sup_R,Temporal_Sup_R,Parietal_Inf_R,VTA_R,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_Medial_L,Angular_L,Postcentral_L,Supp_Motor_Area_R,Pallidum_L,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Thal_LP_L,Precuneus_L,Thal_PuI_L,Olfactory_L,Occipital_Sup_R,Caudate_L,Cerebellum_6_R,Postcentral_R,Amygdala_L,Amygdala_R,OFCpost_L,Cerebellum_7b_R,OFCpost_R,VTA_L,Putamen_R,Temporal_Mid_R,Thal_IL_L,Cerebellum_Crus2_L,N_Acc_L,Thal_MDm_R,Calcarine_L,Hippocampus_R,ParaHippocampal_R,Vermis_4_5
Thal_PuI_L,0.2639358385814929,0.174464027311987,-0.13738883859440706,0.27245422079968956,0.057743236669478434,0.36543308966735794,0.23462488774394766,0.29617302869136125,0.39406771465266854,0.09467255355894483,0.38668286210189956,0.3157746814827347,0.10889708029534932,0.4414027809892962,0.18857731592560778,0.2196465555132597,0.24821689023585347,-0.0050890343146778785,0.3767512482103162,0.3500819571747709,0.006505253719687493,0.18139126907806016,-0.2109935932178394,0.26758871967795267,0.28553790612746904,0.038813602901062685,0.3007812762690659,0.07753251479316751,0.11850930618912166,0.4002999929869251,-0.10989495801034131,-0.14676036199749942,-0.07541871821044957,0.09927416202525736,0.23936750837737253,0.08492763354151346,-0.00698856947139796,0.2024041973289523,0.07824647679090506,0.26850890370469704,0.12094557716323229,0.3592224029817447,0.028743424016766387,0.12860396579351485,0.17717814753626523,0.2744154378053394,0.28396420144963475,0.1560039006624758,0.09531560775417473,0.4062930240064688,-0.11104299079161419,0.20766576399394734,0.23678514408321663,0.04069777311440309,0.45975541648175666,0.1573385001655683,0.3657350700087799,0.21106633033167574,0.22903126430941714,-0.08236576037636699,0.12377083265925108,0.318192920278922,0.20138253498012423,0.2536398812549584,0.10774602115355306,0.20620473295549757,0.22273486166656042,0.3119362299348521,0.08828829601894134,0.11748709750321186,0.3702518028578356,0.1374350973557211,0.11712506179220995,0.28681737346437014,0.14101612140787162,0.08072466410380351,0.1521454080311587,0.40362087259200835,1.0,0.014708248463161957,-0.24294763875977665,0.2658551123590622,0.06715557827597408,0.09517540590270485,-0.054417076752414896,0.14764836075866503,0.17151201714597916,0.014946986164618831,0.2231807114132382,-0.09014757554562054,0.3682764673355807,0.3143776889065244,0.17806039460561554,-0.10601002662493894,0.006075473927051167,0.40459267393596826,0.29604412227240234,0.3251193992041208,0.3907491049756523,0.1882562061328992
Olfactory_L,0.044918732237391,0.49430742198343264,0.5224927593736071,0.2213795998867156,-0.021947973525701336,0.12496772220718978,0.3126587205635401,0.28942953468267674,0.01899278513331849,0.5996961103000216,0.04044299867338315,0.279656238872671,0.38113670117912574,0.2015981483258224,0.22892667184376272,-0.0021284127782163985,-0.4066149213338513,0.21793133063612763,0.3238864995624424,0.4813568149230061,0.22814141155490905,0.283051076620549,0.044791427004637646,0.16126518747974894,0.15393520700096652,-0.41923943112452117,-0.28190411599037396,0.5596036704547065,0.36176908421722415,0.26019089201828366,0.1979626678281049,0.3020816589130769,0.6068579769532866,0.7015540308634138,0.23167236244455244,0.2326058015280579,0.5399514511796178,0.37400802861078064,0.13665716749139065,0.0693189161046575,0.3888390540975068,-0.21457487923816576,0.6820996896405674,0.5585967974841699,0.49466726095930724,-0.34551103358696345,-0.13720751017984173,0.304047580446745,-0.07666310707250774,-0.03973656662750399,0.6223816041455684,0.512065802540636,-0.30977920627817673,0.4646197926183443,-0.03607072899348484,-0.41171079239239644,0.23833060451474114,0.30955231537400857,-0.2523525050575673,0.27705883182817365,0.4057694055270745,-0.2710093726159815,0.21843380460376496,0.09114806278105467,-0.24368921473176164,-0.4990813840494152,0.7290082962657257,-0.23086573783760253,0.4704049620414388,-0.09425837166395697,-0.27206670471641653,-0.3947288216186278,0.3103428363623908,-0.39348509982376806,-0.13508812342684118,0.09460737359042937,0.01736003726329426,-0.19294104318554844,0.014708248463161957,1.0,-0.20157724325714257,0.5606745966587815,0.2585001201913708,-0.47237837704503993,0.4524588038494807,0.38410338859558163,-0.14620352856183952,-0.27350898488394715,0.24209177559293116,-0.013169534207285791,0.3167296949739614,0.009678301008710859,-0.3598483993728434,-0.02728811750267709,0.8679461389457949,0.43573657110543795,-0.09326203839101961,0.32546831073718424,0.28990935867255424,0.2325746698460162
Occipital_Sup_R,-0.13753327995512588,-0.2061974888918632,-0.25305982814587247,-0.1386718466517308,-0.004332278760947861,0.13085937709989787,0.10470158173894774,-0.05080555335071008,0.029466636525187502,-0.07376706194090492,-0.10163283783710927,-0.07692787611308248,0.04893203045907685,-0.11770789241863476,0.07600298755231999,0.03367831296915257,0.17635167108492644,0.0009473468112221845,-0.07610997215303471,-0.24690243656618382,0.2172811667328034,0.06737075277600643,0.26193677997424075,0.07216351276490711,-0.016423102599456667,0.4104526300291173,-0.15640597734914394,0.20710642005792093,-0.11478906791603422,-0.13774419436497984,0.3633123876363458,0.16615834783699318,-0.24816504105768158,-0.23645440158126643,0.007942060180906374,0.16320995025625037,-0.3627107104461562,-0.13807563746235138,0.034339613489165595,0.13648897877527802,0.15289521376462073,-0.0737855808620189,-0.36363274314846195,-0.13732835933357096,-0.14220203168860954,0.14999921198608174,0.09980603316246954,0.05583150379542715,0.25420712872646833,-0.06777875433883931,0.08516256543422249,0.006517676960889498,0.08383185933435815,-0.08361687017830956,-0.10736001320225556,0.17979536257380183,-0.14356912473562297,0.25164973170033167,-0.10994978243303899,0.035476016022094346,-0.17663342091537976,0.050280601507260325,0.07571934842029632,0.10020328935457483,0.10635600259879188,0.18419399762336006,-0.18493238516426858,0.04865582565651869,0.04300260360077501,-0.16889201029413298,-0.0366461196435587,0.23645084351021173,0.018926108579564935,0.14452545584656554,0.3769232605935542,0.22088150769557763,-0.10405212296697802,-0.057065776472362426,-0.24294763875977665,-0.20157724325714257,1.0,-0.1517401189708596,0.14371932764046372,0.2669591399996305,-0.11662504831570336,-0.14350044398262202,0.18782889286729987,0.34347344601449586,0.005038922576681101,-0.1237938734354111,-0.24665717686890182,0.06567461807264671,-0.051028526939310155,0.36873991181643667,-0.15365904032447136,-0.361918410201592,0.09354344290022291,-0.1577675810209178,-0.19237950036525076,0.19791211305083378
Caudate_L,0.15300313120897602,0.3642039682000605,0.2097698351634167,0.7098642885497133,0.32798244813942756,0.5800988467954188,0.6882748751294786,0.5074062799808329,0.2749265730941952,0.5504730134056203,0.5002427520511722,0.48468070988739975,0.5668672716581895,0.60805801305673,0.7081096004818936,0.5431607460645823,0.012287923806745666,0.38197785101468074,0.7258215049324497,0.7271584015439758,0.28768043526368897,0.43223400322725725,-0.04943311643381686,0.2500900777968444,0.3105550511192243,-0.022483961392541493,0.15743288551304166,0.5983484683824336,0.46910702942593596,0.5405175041157004,0.3911371451658292,0.39195331181552806,0.157954580666103,0.4777968186928364,0.5395799162183165,0.2904440154111708,0.16560425405295875,0.6281409358022902,0.1070161313641758,0.5110050365607799,0.3189375116754682,0.23649083839229493,0.2127204599306791,0.6001175240646008,0.5865569963950117,0.2838505083888283,0.35260094266832254,0.3064428504864961,0.24422139427310852,0.2798546502282674,0.19696882566350318,0.6594466728573258,-0.11910798364249144,0.5824367229527417,0.30118579566962755,-0.14757170678128098,0.48293101381674547,0.3839743408185198,-0.09659067077534633,0.40066159242584093,0.4811489145738323,-0.018576333925300087,0.4844000091932251,0.5396120443526208,-0.20306923686676645,-0.03079143867626551,0.7131899004771377,0.05928013861609793,0.43217307482934075,-0.14442218060302406,-0.0059882128678929395,-0.08861418784527406,0.6054669095813743,0.0963938552247941,0.2941681117679306,0.3754241705439515,0.24244932606409217,0.27213544106905313,0.2658551123590622,0.5606745966587815,-0.1517401189708596,1.0,0.5575449880003125,0.026156358429810348,0.1931034211990894,0.29638702647567106,0.22832529797009488,0.09942874829882001,0.5317796150575047,0.12111728236819887,0.655670562874267,0.5684758932981598,0.15554676036760998,0.15393078381366943,0.5005626857590976,0.39751969581307295,0.3504839336191899,0.6639622226796499,0.6380591828957536,0.583429016970443
Cerebellum_6_R,-0.13756652140911632,0.08874517697181247,0.15448874774719737,0.5912743028232255,0.28761462545344696,0.601321622490557,0.7960346347110604,0.277621779866183,0.25444704157191034,0.5757524787035201,0.4006927252138377,0.434059920349164,0.6232636311188177,0.40051702413109336,0.7981042435755578,0.5882025061684023,0.02403349833093004,0.7031279836324447,0.6453725784840518,0.6476585108472733,0.38638946747801556,0.45957992999600594,0.03373267362806263,0.2050653136950028,0.4190678416964423,0.17806820509988103,0.027390983773332645,0.761838711596219,0.5149737968444943,0.35181917167361654,0.7887515844079936,0.7643869857196555,-0.0502375363626251,0.35152701083037174,0.6097382201140353,0.4247486789716287,-0.0900485363614438,0.563950641674483,0.09120453262258287,0.7551983233898288,0.20818189253499844,0.1630027142552262,-0.13918037336656253,0.5628405337282985,0.45785937010908456,0.285824763924228,0.4917570874942115,0.44038563751242177,0.45021515402509404,0.20351531324605418,0.11433082620351688,0.5567305608322956,-0.275930821013404,0.4054185911817875,0.22729957241190524,-0.05398713293802052,0.42365793627338044,0.44383016825248384,-0.24939623375762032,0.4170162289463025,0.3335149332996818,-0.10263597686355581,0.5613411770970396,0.60502328036788,-0.293008809035967,0.111154307111763,0.40483246729358885,0.05258223017567706,0.36279149732795357,-0.2226688522728627,-0.12004748409613253,0.13976290408423614,0.5417897049691206,0.216929466596059,0.4948198354335051,0.5725334660974201,-0.04717424332537732,0.12622591935975824,0.06715557827597408,0.2585001201913708,0.14371932764046372,0.5575449880003125,1.0,0.20606020537944503,0.27678595524084937,0.1402156862703468,0.39779817185379396,0.26446283588868896,0.5690973474352847,0.15695363988848124,0.3547832066633867,0.6740259145282579,0.09105805477079042,0.5092999901937546,0.29607551599282783,0.18361295309202572,0.49709301334717415,0.57000611145343,0.45497702265499324,0.7676672064095134
Postcentral_R,0.1791639906530375,-0.31098947691304096,-0.6090287356729631,0.2402369537959997,0.4629511951302134,0.4508114315487721,0.2305289231499415,0.10568645280991866,0.341565276665066,-0.09941337766630051,0.5055736241291556,0.4071592547155681,0.39407136399222986,0.2684538904110837,0.3795036168737245,0.6006378443583963,0.8369150692416438,0.2062802153640085,0.06476123186905601,0.10783646526664892,0.4210580563158797,0.009851687655424947,-0.030822478199463977,0.1568309984104628,0.486435089532537,0.521167313848521,0.40229623417713517,-0.06749971554273287,0.09905303416954472,0.13687882747791558,0.08880145056466596,-0.18727899280332763,-0.6193106668279484,-0.41721966780090286,0.5323606412427553,0.12342559958418772,-0.5839206903293568,0.004444135526449354,0.36338995061512686,0.5633910733494594,-0.11404843319937923,0.34492717336949325,-0.6635986230262905,-0.27073438886987283,-0.3778124677237454,0.5713162387161228,0.7545045898958617,0.008084129302481346,0.6640819076356683,0.5592512314536834,-0.314415398982909,0.23114214317098036,0.48941011592967093,0.07672230967816895,0.6336255763529615,0.8209306726897874,-0.05625662605198065,0.17188974377990135,0.4129663754016933,0.035200534458599615,-0.05154986408082276,0.6973776120123536,0.4837482103337241,0.648623870240805,0.2795793888089685,0.694773342078174,-0.0796348148048841,0.5879312591249554,0.1720126399626916,0.029356933825050068,0.6397947854611321,0.8139179658495896,0.0613104257757505,0.6455348769491025,0.5504101859131979,0.5981003752071306,0.18646828776153884,0.7271786705333965,0.09517540590270485,-0.47237837704503993,0.2669591399996305,0.026156358429810348,0.20606020537944503,1.0,-0.342097052141427,-0.132729709612062,0.6037574124568837,0.5841527476978364,0.3300213918774964,0.07900503500690396,0.024082304841132548,0.6340526817295651,0.4905282229943142,0.2903148802654197,-0.47857357045040955,-0.15451697850649795,0.5557126461179543,0.23313168218773153,0.17861454355549278,0.38166232628579283
Amygdala_L,-0.061703943351362145,0.6370660428362659,0.5075411261004259,0.30779546271011676,-0.14422933416881994,0.041082331111203726,0.2071731164347411,0.15825780575567194,0.03142311902421616,0.5737647402677866,0.004107293767224435,0.2370290428853183,0.3310863241096734,0.16225540133906088,0.16531258344431068,-0.20065853483499543,-0.4193950718738548,0.3553582191933148,0.33420943670570563,0.38415251285773755,0.3404627070983437,0.48244805937302165,-0.20128033136192167,0.17463964333970544,-0.07416765610263544,-0.4436924183401738,-0.22335518601006296,0.3369797845562762,0.3164312246298577,0.17713050254921892,-0.05647897644799805,0.20546004211675528,0.48051953764119915,0.615463221471641,0.2636489968699373,0.31242800189120556,0.6507521444774492,0.505884628745886,0.1413338605503248,0.00564920798535861,0.48151602458493364,-0.10921946953691468,0.5615745404020263,0.47175755431496286,0.48784189744209333,-0.4948761264152991,-0.28714288724528353,0.39210724559998805,0.16027639725497708,-0.14411142393628956,0.3042999287930492,0.17521427031414238,-0.3822224079850423,0.09125267178609944,-0.1212028472864572,-0.3165277338324339,0.2717521566749734,0.22139494923695707,-0.5367480471116213,0.3183942011875913,0.33156563604378886,-0.4317953745368019,0.08479164211050425,0.09566717995588168,-0.3845800641656376,-0.6250508386648285,0.25731771600283576,-0.45104465664118093,0.4153844055583061,-0.303846114482103,-0.37417681669497754,-0.19090304091766425,0.37050829454880757,-0.4906083134923997,-0.2512031537129604,0.11712909920813656,-0.16066437257346086,-0.3255696230818518,-0.054417076752414896,0.4524588038494807,-0.11662504831570336,0.1931034211990894,0.27678595524084937,-0.342097052141427,1.0,0.7196992127753025,-0.12374339324155399,-0.5446896823719508,-0.16372561054391147,-0.10075237375803885,0.38106600071175006,-0.10827810412600546,-0.4300480933542383,-0.40498184457427233,0.6031291035861764,0.29355657645965605,-0.22082733975048044,0.34185733438881166,0.3997425832127804,0.2275262350023918
Amygdala_R,0.02241170864697308,0.6799097924881046,0.24928868785856909,0.2989667439120064,-0.15528158633835984,0.2481137562292687,0.26404138764484625,0.30577232122236786,0.17027665459704894,0.4128534149568679,0.2893461069612725,0.40910736842720197,0.4013547357128167,0.39743790064541235,0.24243732350194033,-0.09510001026472104,-0.12547730652469993,0.345950428181505,0.412360533649773,0.4431361003217137,0.47899131915415843,0.5599349619146301,-0.35829611154244173,0.45195460895401257,-0.04198338123998963,-0.31336859374967646,-0.07443765360386796,0.19807120894350777,0.2712205755627063,0.1459849114712258,-0.28015346542217573,-0.08639377479247817,0.24780250165877046,0.515176165584205,0.3675617500516755,0.3719069880664154,0.5386481996507874,0.4681231105238996,0.21892709431079185,0.08637841896428969,0.5254354289376193,0.06088677110030149,0.5006831554838543,0.32249161394205395,0.4940845137550985,-0.22398924913195292,-0.15966497494146076,0.4647994334673652,0.3622569886501803,0.162223263292127,0.25628848135436316,0.27610287102527264,-0.1298312287609103,0.09135960551044282,0.07075292276283489,-0.021015862967517878,0.2568983916535956,0.31870327184041497,-0.3908149689554757,0.31531251389497417,0.39055443472714774,-0.1253019437321281,0.20160783945180794,0.2320628424281799,-0.38056095227013964,-0.40623853705847635,0.33186183552106563,-0.18925286970202634,0.5383767195216103,-0.23907404935530044,-0.042264634316919895,0.08028754847319765,0.2866451881657879,-0.2534769544673437,-0.13109500521137005,0.2539467227458181,-0.050938334831458036,-0.001557179509914349,0.14764836075866503,0.38410338859558163,-0.14350044398262202,0.29638702647567106,0.1402156862703468,-0.132729709612062,0.7196992127753025,1.0,0.017378865114737217,-0.5187000641183985,-0.058275189427851294,-0.2011033266729592,0.5983298024687725,0.06945474507002682,-0.31347739863811713,-0.5842958594807056,0.4896588155355608,0.4058942801374039,-0.026843897530738407,0.41442075645751997,0.6565556414446411,0.3205280057826565
OFCpost_L,0.05871328950423004,-0.14973964674903473,-0.3835253585425253,0.31751660272784066,0.2936833918691332,0.5090707992774978,0.44907236613138435,0.21379973709327696,0.4256093022450666,0.24303394412171764,0.5024024823584874,0.43169073248364986,0.3912780500018719,0.3306995726382544,0.45375264212213434,0.5334621774778705,0.5168750274009395,0.35884284641560343,0.30615873303531,0.3452762171648009,0.31481409404805305,0.23616232243562285,-0.056896100064909964,0.33264156458885213,0.4477389292292609,0.3944416654129608,0.27878537888101373,0.2157765278876497,0.19126344324624364,0.234504941848115,0.2698362658344923,0.13344565510133313,-0.3957718423275352,-0.015957812626671113,0.49400878609538657,0.27196067126119633,-0.34762832093392826,0.25050201714219733,0.1711597205238217,0.5766533466526199,0.009790358022103453,0.36074826910425456,-0.254418247440796,0.05970824461274845,-0.032587802640187756,0.5180574048660767,0.6070902348633569,0.2743313545908304,0.5088222401903576,0.47602259972005917,-0.037511468616701855,0.4245429163740527,0.2718779767036295,0.16964240638184566,0.5197485226132302,0.455526818390872,0.1554794233155768,0.30097265014748076,0.25932117588984216,0.1895512509442935,0.331950315170849,0.41653879925882303,0.7122827121003683,0.6058448388733322,0.05479640013102759,0.5150984195382858,0.14723749455678858,0.4353892010505247,0.22065489221576268,0.053431828982466664,0.3918507807375162,0.5086428591507375,0.11637084536738827,0.48061918937075865,0.5037016590246595,0.49873308723873716,0.10304925595769271,0.532195409918069,0.17151201714597916,-0.14620352856183952,0.18782889286729987,0.22832529797009488,0.39779817185379396,0.6037574124568837,-0.12374339324155399,0.017378865114737217,1.0,0.4486985828033179,0.5094898860935306,-0.042680355858343254,0.2555086207474688,0.6420387004860653,0.2777018851812253,0.27538765259794035,-0.17355749182299607,0.021689600418415656,0.5330585958760748,0.3631930130604863,0.3143921588964753,0.49281028810389255
Cerebellum_7b_R,-0.04837006326947447,-0.4824808971311712,-0.4380229705090202,0.14316405273363908,0.35569740062185823,0.3936008389687051,0.29563501131685177,0.11230322568760708,0.14589964580406126,-0.12901594105840583,0.23107203895485706,0.026857167202219395,0.15559598618588358,0.08380543901937176,0.3431197887872654,0.5774523051208492,0.46865648185180636,0.0967832900482884,0.05493883907657928,-0.03428916386002952,-0.010130518451699787,-0.17167215001531164,0.09510481953364745,-0.047896355442255394,0.363719844584152,0.532436959801875,0.22931139765614514,0.10384208342924679,0.0580557598289056,0.051577974084093696,0.4950187781271404,0.20115490896464416,-0.41433085702959027,-0.4041570413751914,0.2105689656269021,0.01828926688484864,-0.6523669122913756,-0.07599515883557903,0.06390682076987876,0.42080246958009404,-0.3095285743515765,0.16160994240957774,-0.6134481681858461,-0.18597014583921162,-0.295521507997719,0.6499073088550336,0.5587870550360737,-0.10014384497650934,0.12470669187382181,0.16504891115663958,-0.23834755049499462,0.199120086545729,0.24415191014783127,0.16916933572418746,0.30210803706731815,0.2886589404998895,0.007594362164159661,0.05421388237049706,0.43789598174764394,-0.056976022087676624,-0.03635574520096175,0.3073951685204546,0.29223704038562226,0.3814534459255161,0.3580361609793584,0.683074805393239,0.03336474372873073,0.4717886556016744,-0.12234864301011422,0.17593751569974067,0.2295660670001497,0.24879490945647018,0.06167743487925444,0.5483041189606226,0.5697563428639484,0.241379715201431,0.21426179370259127,0.4117122333830782,0.014946986164618831,-0.27350898488394715,0.34347344601449586,0.09942874829882001,0.26446283588868896,0.5841527476978364,-0.5446896823719508,-0.5187000641183985,0.4486985828033179,1.0,0.4376767740206511,0.17431764317711876,-0.1450059835907816,0.5258766946016582,0.4777658158740015,0.7772464288017247,-0.41651332430180926,-0.2131084272405099,0.4309044023990237,0.06257636518229173,-0.09840188003246757,0.24713935202632875
OFCpost_R,0.12891877661762557,-0.16598012551722915,-0.07041877426540548,0.5250208434642067,0.44874859191443134,0.5812172321893803,0.654977012195105,0.4702064298803542,0.3354041060293815,0.2450723904196212,0.43705039673967766,0.3480927155215271,0.456618795602222,0.38510485508910275,0.6591164482607096,0.7156619270979265,0.25295664816679003,0.3844995987752548,0.4338251740707369,0.5106563189784498,0.13496257824722668,0.2568287954978026,0.09129262792449241,0.11557788391253386,0.5957270279887035,0.2665602065111569,0.3476477934971562,0.4715396532201463,0.4616166726434666,0.3704878967167149,0.4886138529349982,0.38797363399033485,-0.10474376412285448,0.10692165814141008,0.45844541165877234,0.18573562369337027,-0.22693141534784456,0.32660842251128797,0.1497158057214757,0.6512468282172966,-0.06413887716855296,0.26722638513497377,-0.19529485033531724,0.11795405498377516,0.12272729695556761,0.5043070743133106,0.6515193255808178,0.24758799438740278,0.19091317825603543,0.3285044342448034,0.004226460846258032,0.5788560390731774,0.0843912883928383,0.4370991514374971,0.5089508680669832,0.12640563852155143,0.22083756074480987,0.34034807681843354,0.2992251880915409,0.2864698814671361,0.2609368673498636,0.27204351524106646,0.5543463326240385,0.5362744249880677,0.013166053324007648,0.4455618648855616,0.5271696282498102,0.43079785384506974,0.17939559329738655,0.1119973863476556,0.268161742897416,0.16224292277137248,0.3406942905897305,0.42508533622805916,0.48871519833021326,0.40993911994761933,0.06794649492433294,0.4442237798139325,0.2231807114132382,0.24209177559293116,0.005038922576681101,0.5317796150575047,0.5690973474352847,0.3300213918774964,-0.16372561054391147,-0.058275189427851294,0.5094898860935306,0.4376767740206511,1.0,0.2752162149467933,0.25719821310906643,0.7067054678088551,0.3559623163382819,0.4896175129828743,0.12950140239823915,0.3248409103141929,0.5454619811378094,0.5580038833343087,0.3697140647223459,0.55508744633573
VTA_L,-0.0938038794926668,-0.1333365289682145,0.5266642750119416,0.410994784450585,0.6917131809961281,-0.10157869011674629,0.034070482570992426,-0.02456987875996266,-0.5293418811579922,-0.00653960180161345,-0.13767254188195394,-0.18760161976279277,0.17235889715254074,-0.04605388576113307,0.26868231363124434,0.4307177816916417,-0.2888861844669724,0.1818996718487109,0.02026252954642152,0.02760940441681156,-0.06834287561069088,-0.22061290281834606,-0.13999759570939205,-0.7189359458112915,0.17080452383775138,-0.030509325590811816,0.5885761244957314,0.022674044088302838,0.5778129185270338,0.19283390543084758,0.08325915409466998,0.3135728202376505,0.37703566173552855,0.014199860554915306,0.027842721740635894,-0.6184786351466622,0.15273329243909978,0.22561052856867195,-0.19859642149108736,-0.011636797257347656,-0.24543182813764686,-0.04747022800019821,-0.11699104140133197,-0.14128759745072145,-0.26777850434307554,-0.06997040968186659,0.11945694673231232,-0.5048942745048873,-0.24230674311846753,-0.31044624499403406,-0.1536154838466141,0.18243546889614595,-0.34363483082921387,0.5631543734333249,0.008140490832308424,-0.19651926669173755,-0.11601085404502935,-0.31301021982687394,0.04822069242851049,0.15385045846555837,0.3087281707943654,-0.20898405872025208,-0.055315307966743,0.011084873477940588,-0.07690620846172613,-0.030172958849564387,0.12645081149581816,-0.20162940669341325,-0.045535793952870864,-0.05042822795531819,-0.26901569573856315,-0.21407546224103827,0.42452079576817153,-0.2268495547419073,-0.28008407771887284,-0.11564148807829171,0.13434246095196917,-0.09458863970462257,-0.09014757554562054,-0.013169534207285791,-0.1237938734354111,0.12111728236819887,0.15695363988848124,0.07900503500690396,-0.10075237375803885,-0.2011033266729592,-0.042680355858343254,0.17431764317711876,0.2752162149467933,1.0,-0.08539922735779845,0.14192025327665972,0.7066810386697328,0.21189400231228336,-0.07779199781874768,0.21431584031181786,-0.24325295190558976,0.43744103039707155,-0.016749371224325717,-0.037218621455301845
Putamen_R,-0.007352118000368665,0.6704163427655281,0.11031951191673615,0.622796646889662,-0.02123251859057178,0.5289959989139925,0.5975620372490508,0.5453259473070117,0.35115744890152206,0.42332542515523053,0.6199658205777899,0.4471814528018751,0.41351878604513614,0.7683539232141329,0.5311080522652748,0.29649681384127957,0.06664893949458181,0.36985958136009195,0.7431618938746698,0.6941316512442132,0.2642909382080882,0.6747649197492284,-0.319080334094075,0.5010634976691756,0.06378063142116865,0.038309485729436626,0.16766386639642333,0.3126259183548952,0.2529114928301735,0.3721305193197165,-0.037995903651619874,0.13773893605705864,0.06239797164597577,0.46971643783102907,0.5186995445320057,0.37248231592969683,0.3196795315024935,0.5679746682761943,-0.04697197491376447,0.400501130641599,0.36513140236073977,0.4603352091946407,0.35717848668945446,0.49521697459402897,0.6394758990763489,0.2840485066952528,0.18739421802887063,0.40990930917896556,0.33645070293645546,0.42146999480186903,-0.039005298592800476,0.4805099980017149,-0.038706432172573316,0.3410700348447136,0.23106257933399138,-0.07936713186821683,0.5738038347783277,0.33965830957055926,-0.13033400398045764,0.30087591337121955,0.6435105369846772,-0.10171226433250484,0.3575368036416498,0.4664861345046946,-0.23147149060915018,-0.06751737081764823,0.46020294575360154,0.08536157365122322,0.3768751583342225,-0.2565899653655202,0.12260617681129073,0.06671397722256187,0.4953447894889048,0.1314918271330683,0.19071170232804377,0.20414531354039236,0.11860457021608542,0.33747251628035296,0.3682764673355807,0.3167296949739614,-0.24665717686890182,0.655670562874267,0.3547832066633867,0.024082304841132548,0.38106600071175006,0.5983298024687725,0.2555086207474688,-0.1450059835907816,0.25719821310906643,-0.08539922735779845,1.0,0.48001075433645823,-0.022812930042942266,-0.3187547443696134,0.34166705004188586,0.4585827668627885,0.32589210624688025,0.5858856973782075,0.799184818169244,0.5005751894373905
Temporal_Mid_R,0.07357971632062746,-0.01821734982882965,-0.2326748999810485,0.6582430540860066,0.4467202058251081,0.7856427710967412,0.8196305254904421,0.4900509420129511,0.4480500509595938,0.34594230505369994,0.773955003986015,0.6130092009317112,0.6851425318102309,0.6167394567070622,0.819001038305179,0.8764670083226306,0.5526867733134634,0.47134583933225777,0.5975277316555905,0.6921317020554159,0.38438255898601104,0.33048043508322555,-0.051398298622504016,0.32868043202725494,0.6789141920612088,0.4821011645457659,0.39497229561244956,0.4892695770370318,0.4643202495234558,0.4188115963307019,0.4474719451993777,0.2826840960493012,-0.2911334228510016,0.13640384157455016,0.7730904607339362,0.2938058069735471,-0.29630526344326513,0.44846209952023197,0.23826252348019133,0.8823706333210823,0.046051882250597774,0.4513875889871729,-0.31212204282148165,0.2293924667235045,0.18251655788851714,0.6851277106500292,0.8662614579658602,0.28594680084348045,0.5642692237250126,0.6491619434439163,-0.09693698234753426,0.6516606609445795,0.1913060159045289,0.41660403210262303,0.6893668605592973,0.37041608598484566,0.31585602785548933,0.43735074711224303,0.2410773352545903,0.263868533153324,0.3202280891649854,0.4000080083251674,0.7214310112320651,0.8598852981156778,0.02183959749022254,0.5431242399172769,0.42410167386281494,0.5921867156404649,0.34312330288002874,0.013191123917066765,0.4341859849295727,0.47467701086513825,0.38646130990972744,0.5767360614480388,0.7006729000506164,0.5967940446996464,0.1358034453159289,0.7309125606278725,0.3143776889065244,0.009678301008710859,0.06567461807264671,0.5684758932981598,0.6740259145282579,0.6340526817295651,-0.10827810412600546,0.06945474507002682,0.6420387004860653,0.5258766946016582,0.7067054678088551,0.14192025327665972,0.48001075433645823,1.0,0.4481547171250267,0.41256642271527244,-0.01888087155045128,0.3101253451450809,0.7875127097117447,0.6437152261416915,0.5782228165528949,0.7570449406748461
