,Temporal_Sup_R,OFClat_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Postcentral_L,Cerebellum_6_R,Lingual_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Thal_MDl_L,Frontal_Med_Orb_L,Rectus_L,ACC_sub_R,Thal_PuL_L,Thal_PuI_L,Thal_MDm_L,Angular_L,Calcarine_L,Cerebellum_10_R,Occipital_Mid_L,Cerebellum_4_5_R,Thal_PuM_R,OFCpost_R,Lingual_L,Thal_PuI_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Precentral_R,Thal_VA_R,Rectus_R,OFCpost_L,Vermis_10,Thal_PuL_R,Putamen_R,Precuneus_R,Heschl_R,Thal_VL_L,Red_N_R,SN_pr_R,Cerebellum_3_R,Amygdala_L,Cerebellum_9_R,Thal_VA_L,Occipital_Inf_R,Cerebellum_9_L,N_Acc_L,Temporal_Pole_Mid_L,Cerebellum_7b_R,Insula_L,Thal_PuA_R,Caudate_R,Vermis_3,OFCmed_L,Frontal_Med_Orb_R,Pallidum_L,Parietal_Inf_R,Thal_PuM_L,Parietal_Sup_L,ACC_sup_R,Frontal_Sup_2_R,Thal_LGN_L,Supp_Motor_Area_R,Parietal_Sup_R,Fusiform_R,Cerebellum_3_L,Raphe_M,Pallidum_R,Temporal_Mid_L,Insula_R,Frontal_Inf_Tri_R,Red_N_L,Temporal_Pole_Mid_R,Cuneus_L,Frontal_Sup_Medial_R,N_Acc_R,Postcentral_R,OFCmed_R,Thal_VPL_L,Rolandic_Oper_L,ACC_sub_L,Caudate_L,Cerebellum_10_L,OFCant_R,Temporal_Inf_L,Frontal_Mid_2_R
Thal_VA_L,0.4038222198996512,0.05058301485590099,0.07792795564695136,0.43196927961362097,0.05941519275964781,0.28761462545344696,0.2950163467405759,0.4467202058251081,0.45697069804786483,0.12011852858575733,0.07023268135131028,-0.09498377940449407,-0.19346202824123263,0.230227858763006,0.057743236669478434,-0.08060646914050991,-0.08090378194390081,0.0322638675167789,-0.24935320188031573,0.06352789038514518,0.29899012021895927,0.6390781253462143,0.44874859191443134,0.6591311636017482,-0.5287007624291137,0.23972830716158644,0.2533690440683145,0.3984932944399009,0.1886568309908434,-0.27534010242625334,0.2936833918691332,0.2778357629245584,0.7442524358977595,-0.02123251859057178,0.2834571672891165,0.19406426120869763,0.20288450077485498,0.18163962941339504,0.2243344736800039,-0.20547299732716146,-0.14422933416881994,0.111200918656876,1.0,0.027707115469985992,0.027915602385954485,-0.011279435385305715,-0.20161173821326814,0.35569740062185823,0.4872494356575408,0.1824295548795216,0.7675005376526316,0.05779794474923747,0.07726799047393922,-0.17713796595142464,0.4304280216261723,0.03638313390811985,0.4514042921061569,0.002151516148508609,0.18014079964426466,0.3124270499592567,-0.016689357192869698,0.11134452222375821,0.3085018855287277,0.46156545526266707,-0.10298810631036955,-0.03576913545645343,0.7377124458530582,0.46000939964329673,0.4814343472888651,0.3817731108759553,0.1707527436477646,-0.0674198643791864,0.21677725932512437,0.2475156675656674,0.6207003556810522,0.4629511951302134,-0.13504128937656207,0.32886882408945606,0.5186530000097977,-0.1880467794870657,0.32798244813942756,-0.30706398700787446,0.05127474527029476,0.17706521114383938,0.17125478990341067
Occipital_Inf_R,0.5797018938065753,-0.31661820230432675,0.1262433373944981,0.38249107248487046,0.43975737030615564,0.4948198354335051,0.7973956014290305,0.7006729000506164,0.18009929370494474,0.2690183961940378,-0.5603181857251054,-0.544615392640404,-0.1666645436231233,0.0487293455581586,0.14101612140787162,0.5384427199057014,0.10076098234913868,0.8146639868830783,0.3516504302801625,0.6419375172513977,0.6066049589228343,-0.058387180372547455,0.48871519833021326,0.5497787132432939,0.11364191847512162,-0.13446117979675737,0.34005792342405394,0.5832897506288847,0.20358464604019846,-0.44523797904333806,0.5037016590246595,0.12846339916884789,0.020609940207526208,0.19071170232804377,0.7053365931419973,0.21120991156017285,0.642000909304277,-0.5687098712263237,0.40651751704873934,0.2887840091966962,-0.2512031537129604,0.18150336310215315,0.027707115469985992,1.0,0.3111226254921407,-0.16967773502999822,-0.0763693595915351,0.5697563428639484,0.3679128677492304,-0.49800056401729303,-0.0852274297097325,0.46864806556927624,-0.1678756600217448,-0.40812729549993215,0.0781361268300168,0.09417256464570974,0.09971704936570622,0.18579041757872994,0.4086578605853053,0.34617418935181243,0.274057405795391,0.5413586150299837,0.06811135019966616,0.6043225342911299,0.29321503041286745,-0.18834078225400064,0.014992237146157352,0.4512252189510046,0.4189551208615906,0.4231372342625446,0.6591028204041628,-0.10384124453737868,0.4684389484184988,0.2891528430022104,-0.04436327458983757,0.5504101859131979,-0.4214268978076981,-0.057865396011006175,0.2622597342940481,-0.10409257218865828,0.2941681117679306,0.5055679600639897,-0.5232125360038858,0.3845642478211138,0.525950916139699
Cerebellum_9_L,0.5359927773805114,0.22952786978416181,0.5119589040453911,0.5719927501265124,-0.0022229763993709965,0.6747165473264033,0.5236899089036239,0.47159819498170036,0.25371177787345045,0.1967183082060735,-0.03495702389533669,0.17406174961963397,0.38754548509347575,-0.027838113534229325,0.08648218263065435,0.36470765547598255,-0.24299489233432356,0.32394107994644106,0.747682178306002,0.021955356238730087,0.6106636481542422,0.29737209264540726,0.36573499051228114,0.2859675597064974,0.46035840256225047,-0.06269006033405751,0.6478384437540287,0.24995458374371085,0.37697370970422,0.1734142935875413,0.3427914320567887,0.6068941562112197,-0.19799033475445932,0.5183035671645365,0.17930965396398751,0.27274601924433545,0.1964955588403188,0.06631647827703853,0.48325880914269265,0.6313307442859806,0.4739593124988177,0.8773746331013657,0.027915602385954485,0.3111226254921407,1.0,0.43465498117056195,0.5586790460778874,0.03708178487916226,0.6301027654075585,0.12901980460033155,0.28706402671944964,0.547867120857146,0.437349694958334,0.09063505838341987,0.3642463838063137,-0.25614470262026234,0.33416607588470126,-0.06420750618363273,0.6097635171598476,0.39840005442674203,0.35114538690881136,0.13004218772137977,-0.025980507385789147,0.6021023176159714,0.6299447402434138,0.36547504132530456,0.30970027574850434,0.23431258721875428,0.5287928133759304,0.5837164448306333,0.15618197742405507,0.488570529243979,-0.13877218335566238,0.47649438729636423,0.243072627344602,0.1035913387410336,0.22995757392638738,0.2595250439401017,0.4302942356988137,0.4512190852277966,0.48947410628734916,0.6627778554856345,-0.06305172201805664,0.613992038441812,0.49549146043910497
N_Acc_L,0.11713297979983717,0.728300107061665,0.6938434180002456,0.4248123329001367,-0.2824778019601909,0.29607551599282783,0.08962684019677523,-0.01888087155045128,0.2307696029081937,-0.20310533855323215,0.6086439221041643,0.6170475244027297,0.6039713242190557,0.1252649437464341,0.006075473927051167,0.05412294543091576,-0.12840158453679176,-0.12895926797610857,0.32131183955169734,-0.2810529829669652,0.14618193218038072,0.4010921147508191,0.12950140239823915,-0.04437155846923001,0.4804065078524801,0.015840556200159953,0.3877210720259595,-0.32759929362002094,0.26622097113783316,0.6801968147919015,-0.17355749182299607,0.3750003346429239,-0.38942342796846424,0.34166705004188586,-0.22633600893658348,0.269707352240943,-0.2166711416687424,0.5476263839167809,0.19659549458341333,0.48460936650438574,0.6031291035861764,0.4587313859024846,-0.011279435385305715,-0.16967773502999822,0.43465498117056195,1.0,0.7110112892190885,-0.41651332430180926,0.40062626354467,0.6043552387529515,0.2832151487065753,0.4427774788420511,0.3548524921819061,0.556694210027113,0.33095153373850245,-0.35002237466103914,0.3526228422943379,0.06157430095347985,0.466176423465379,0.18945084694439318,0.2719763938523001,-0.3520020462511326,-0.01789052165729553,0.23396271573498087,0.3938674657433056,0.5613362487043636,0.15293709905655556,0.17701941039759586,0.32637117489319767,0.3557474202375747,-0.46733697339984104,0.7605345123127599,-0.44550776269868736,0.3153732688683846,0.3131823771291443,-0.47857357045040955,0.6978240635620739,0.35501197805577434,0.46239535372150464,0.7533217158316525,0.5005626857590976,0.25298915825786433,0.571801936361072,0.6106677087529587,0.021672407304455833
Temporal_Pole_Mid_L,0.13637357576487452,0.5576115053195089,0.629799358299069,0.3977142307532728,-0.3061386136205312,0.34656281745681233,0.148946123122686,0.06882214939591222,0.008074537457922373,-0.08953091169583646,0.44694999538459723,0.6996924889069334,0.677908866369814,-0.08025936022260481,0.09481575889041832,0.06715329454579301,-0.29803224929209854,-0.05855492480395552,0.5139963798922248,-0.2972071433927924,0.18434423747311757,0.2391614508873479,0.00962102755056285,-0.08882153191703285,0.6137986091508554,-0.11955067154785176,0.47995692153177144,-0.23723202359649842,0.22787629795607434,0.7296460186441377,-0.07667441412866802,0.35487864427563176,-0.4288356763551033,0.5857658385466201,-0.16109519108032,-0.049240235788125045,-0.29707043059819166,0.5076433852031352,0.3749022403489842,0.5935419946855565,0.7193021683080867,0.5496918260026294,-0.20161173821326814,-0.0763693595915351,0.5586790460778874,0.7110112892190885,1.0,-0.44738879243487967,0.3660880068821627,0.5117178937718454,0.23352885522987654,0.3215572948436909,0.5783444799228618,0.5106697183613088,0.34444173461498145,-0.31715275616090993,0.17482463468417422,-0.10404692271941093,0.45794698737880035,0.1329339244253695,0.39169238107872706,-0.2881330682677165,-0.03952164673142746,0.2902869022823672,0.5393226744511833,0.44839053979982685,0.22143409835704353,-0.013082117373410217,0.16673584253563656,0.31287331859006967,-0.31975926474799893,0.8616615560042538,-0.4608428539130889,0.2659206583409181,0.26644445228785296,-0.4475920644174259,0.6675603535144607,0.32281697111365454,0.25258109714965254,0.7794635348106624,0.46543389707447685,0.42278188520072346,0.4177675654947775,0.5473330463983517,0.08519779655449448
Cerebellum_7b_R,0.3814534459255161,-0.38777268126365727,-0.15295847696497086,0.15559598618588358,0.2295660670001497,0.26446283588868896,0.42080246958009404,0.5258766946016582,0.03125229514126197,0.16160994240957774,-0.34489842266255966,-0.6523669122913756,-0.4824808971311712,-0.04837006326947447,0.014946986164618831,0.14589964580406126,0.17593751569974067,0.4309044023990237,-0.10014384497650934,0.4717886556016744,0.3936008389687051,0.0580557598289056,0.4376767740206511,0.5774523051208492,-0.45237742202407133,0.09453756606393289,0.05493883907657928,0.43788513460963296,0.11230322568760708,-0.6134481681858461,0.4486985828033179,-0.056976022087676624,0.5147110046028289,-0.1450059835907816,0.4920659534399448,0.06390682076987876,0.44432722394350094,-0.4380229705090202,0.08380543901937176,-0.22243012542149784,-0.5446896823719508,-0.022314142209397245,0.35569740062185823,0.5697563428639484,0.03708178487916226,-0.41651332430180926,-0.44738879243487967,1.0,0.21880840070402272,-0.35615539031196647,0.11557919652405856,0.05421388237049706,-0.46407178487355194,-0.28161773370585014,0.06167743487925444,0.3580361609793584,0.051577974084093696,0.09510481953364745,0.03111186071122354,0.07086271297438876,0.007594362164159661,0.24879490945647018,0.23451195971890237,0.3431197887872654,-0.17167215001531164,-0.46435769374536146,0.169031612409144,0.363719844584152,0.20246344891154694,0.10166748518572868,0.6499073088550336,-0.4041570413751914,0.4828766783486585,-0.010130518451699787,0.16916933572418746,0.5841527476978364,-0.5835978935328957,-0.10506941816891967,0.17599316918336547,-0.41627442267035786,0.09942874829882001,0.01828926688484864,-0.36457835714880554,0.10384208342924679,0.12470669187382181
Insula_L,0.7752465514611901,0.23335907471350045,0.5815517772665146,0.7718299940541449,-0.020410776508764758,0.7177592542161599,0.6303541479767766,0.7120891197315402,0.4308107563905079,0.23516171571692296,0.06982812542545601,0.0638589470739787,0.2586367114688246,0.0895138221661023,0.1224625705692396,0.29121915503701645,-0.16991548078444774,0.3834386977110597,0.32803455061851505,0.06588759190953504,0.6157428549204061,0.6872806627449239,0.5674917894284288,0.6561657302210491,0.19085646960182473,0.059942528546542286,0.6730697650395362,0.3899343945571154,0.4131533099666998,0.03785807963259183,0.4706050070797396,0.529088838965043,0.23821549590837549,0.5038678358773049,0.3732334945365715,0.31638558794360905,0.246973959963599,0.20627016260884723,0.5135261196904674,0.3935213783651316,0.31865990455614535,0.625476299994749,0.4872494356575408,0.3679128677492304,0.6301027654075585,0.40062626354467,0.3660880068821627,0.21880840070402272,1.0,0.2869104566533728,0.6992587875072297,0.48303956090738864,0.32895654289599807,0.009759653440584354,0.630619345517436,-0.2773858950218246,0.6195318054505625,-0.06556110257800164,0.6600598419276028,0.45945189171111733,0.36574091623159416,0.10895540014051344,0.1339338084681878,0.7960298830380931,0.45339522380290476,0.24306158447710507,0.6662429474663164,0.4726368269294519,0.7899211277334255,0.7106106392069965,0.24478210890973492,0.43364819578846037,0.0027526769326836737,0.49341897918365446,0.5778999543244463,0.29582512336903,0.0969466614984853,0.4667463775498289,0.7694047991358214,0.3452497812434923,0.7127428524586985,0.279197371004198,0.052172303384930445,0.6807048681630122,0.47920734058229286
Thal_PuA_R,-0.15245732701411174,0.6113116513241083,0.3680198171239692,0.22082075893924627,-0.7135030438267709,0.27474886816492156,-0.20929418572895084,-0.16851597849598424,-0.07823826284794308,-0.3301611378670078,0.7791929181388718,0.6201424517635923,0.3337994747376716,-0.19792749795316483,-0.16551765750945535,-0.4619045713299295,-0.28547329831123713,-0.4893940530951977,-0.07757904445674273,-0.6400956674200479,-0.1978965312080408,0.6140799385785916,0.001749499564631326,-0.07078502338660095,0.1495827603885965,0.2946212408649462,0.1867410203786185,-0.5027339906655263,0.06029748104382824,0.5210797604009616,-0.3189771907000133,0.20038084987744934,-0.010426483163308041,0.11260210815696277,-0.5007504901597434,-0.25545576975422174,-0.6726162353798266,0.9246617974368694,-0.1024072763830546,0.06600225844676928,0.505718285850555,0.33503758578751897,0.1824295548795216,-0.49800056401729303,0.12901980460033155,0.6043552387529515,0.5117178937718454,-0.35615539031196647,0.2869104566533728,1.0,0.5506823228092168,-0.06903575021128223,0.31975723311859144,0.5267380292866473,0.41433247167430337,-0.3587878658250837,0.1790155786841756,-0.06921149825840714,0.030776343131753498,-0.1256088094023786,0.07417903043537763,-0.6542030396188683,0.1477311461210007,0.1028432171492473,0.05374899399117655,0.35735005229895744,0.3691731063896439,-0.11102644485611468,0.04573587096543004,0.03204358060688821,-0.5464077408215338,0.5880530513106531,-0.7101993798253547,0.011959515503516335,0.5275257477483295,-0.6090792783542395,0.5099180922504092,0.32932415908102985,0.23103982714997967,0.43183879726051644,0.299003955556624,-0.23015094782100437,0.6738137019458904,0.37280989762757,-0.3262176519712956
Caudate_R,0.4535213736485114,0.2895759250218578,0.38657803627705223,0.6296654281393592,-0.21826886959535804,0.45979771289814264,0.2925043413290578,0.4436195709894689,0.37232650610092044,0.05176574283487318,0.3019593129161527,0.27113110300553644,0.1968877857146247,0.06272935883641767,0.020771575912846382,-0.19179086624855207,-0.3303131211737908,-0.07510729127914939,-0.0976316526235142,-0.21418698154840876,0.32964316943884575,0.8323491409813112,0.35476939065031526,0.5644082630908953,-0.17284560835091223,0.21275411361811125,0.4547485751781454,0.2793927985532059,0.25353642336211984,0.09559885751346651,0.24869515746256954,0.39567981016095777,0.5572607665065537,0.32520417727453665,0.10459033740359504,0.009362442496724658,-0.1396626005421431,0.5130116356188599,0.3232394531418435,0.07493792973818526,0.242111295084486,0.391640050176792,0.7675005376526316,-0.0852274297097325,0.28706402671944964,0.2832151487065753,0.23352885522987654,0.11557919652405856,0.6992587875072297,0.5506823228092168,1.0,0.14575009196792824,0.398374578718658,0.10078231428459977,0.62500156635364,-0.19418309881523724,0.4704527835928568,-0.17842813608207844,0.3926781770676852,0.3742978164143586,0.13359654270552865,-0.046803821994614955,0.19568320813571793,0.5697870520653554,0.18872037238553546,0.27807385073940066,0.8898401105285199,0.2932838695553041,0.5339632880291282,0.5078241444477922,-0.0020595567292676516,0.35152776213861214,-0.13185197117712108,0.4166853214239342,0.8080737539691905,0.20693992487683696,0.19330186763608656,0.3957700034342043,0.5974447301415049,0.18431371700076946,0.5507908727264976,-0.19676437867915655,0.2596618094374097,0.36920208562516077,0.23445350919915334
Vermis_3,0.5279675086207701,0.2009352333207135,0.5013858114660034,0.5226685110636861,0.2610548467479169,0.44383016825248384,0.562210932123997,0.43735074711224303,0.3761824740992871,0.14046967402265226,-0.09168011670287238,0.010295613416584604,0.29786897778408133,0.20175817357179723,0.21106633033167574,0.4876475011692129,-0.1362249533247271,0.3886818458891246,0.4279235954545588,0.2786190904031106,0.7235646523142099,0.25284991599524403,0.34034807681843354,0.2375022383632723,0.41645662233197994,-0.08137273576017422,0.5894016985847899,0.300391025995516,0.29384854588555664,0.08601654137528941,0.30097265014748076,0.5083091987930516,-0.1937066337730547,0.33965830957055926,0.346005886008036,0.43155526582682635,0.3729176696833319,-0.12283231458324936,0.4639419934444993,0.6707205116479342,0.22139494923695707,0.32990101608792943,0.05779794474923747,0.46864806556927624,0.547867120857146,0.4427774788420511,0.3215572948436909,0.05421388237049706,0.48303956090738864,-0.06903575021128223,0.14575009196792824,1.0,0.17028626359108873,0.032755080031365374,0.16965085116548334,-0.15572161638253915,0.41615485736890717,0.20503471610630083,0.6147122936201403,0.5265412286479422,0.24137956859867876,0.265182915289951,-0.1148285178110512,0.4688211246700818,0.6993943005672153,0.40113480909786103,0.1663624841563997,0.4086050509041854,0.5537016969906735,0.5305048163361901,0.1481024293816894,0.3108762868427493,0.10761180466344777,0.5584720488238252,0.11935088261001386,0.17188974377990135,0.13217526137663702,0.22730719060302249,0.5115098170181265,0.4072538934065173,0.3839743408185198,0.43488064209271227,-0.10428936226601988,0.6990839353510733,0.5257064974110571
OFCmed_L,0.20941212429402295,0.4025774655933173,0.4690674197816824,0.4384534488092007,-0.047972686605563565,0.2535144917305627,0.20868569210415638,0.1608818237731404,0.2838176772651962,0.07445942187332398,0.1474852172618869,0.5943717849868858,0.6194153717489206,0.10806290261458303,0.18410525544534614,0.04562433218817259,-0.2987397384677215,-0.08056513894161488,0.2256381926316399,-0.18479978297907762,0.19010614592593914,0.354069896502316,0.02361505170594006,0.0691879465261594,0.3006603602426379,-0.16675367312700815,0.40365586979080575,0.12954406570039298,0.21265422906703987,0.38350052346306973,0.04128453103343925,0.28285467352908367,-0.08325617637693815,0.548671934328335,0.02086486885882711,0.013199658550423278,-0.1459116236249497,0.37802956886335165,0.4098288634543985,0.332756442720148,0.6467395029666851,0.4646385705675847,0.07726799047393922,-0.1678756600217448,0.437349694958334,0.3548524921819061,0.5783444799228618,-0.46407178487355194,0.32895654289599807,0.31975723311859144,0.398374578718658,0.17028626359108873,1.0,0.133168671742753,0.3681517637140873,-0.3024014331602953,0.21356917664928735,-0.3295670864008176,0.366801729870276,0.3096112458142596,0.22502948389374042,0.10805260321012326,-0.08655283088265613,0.3015881155718405,0.4258726704253809,0.46546902702928616,0.34974492102720633,0.13453055737108383,0.31419852650974983,0.43986144002781136,-0.24261728632565713,0.5293802986797075,-0.20992048997373647,0.371764409402679,0.15195047026523353,-0.05221423436061162,0.5060958120196832,0.2685042626894431,0.20233647349019324,0.4347121180171145,0.261660290658328,0.11238368131192204,0.2093165138925686,0.20406325822780627,0.31007606620162004
Frontal_Med_Orb_R,-0.2900464137059828,0.5618914748279991,0.3149326117393043,0.027871494116210774,-0.3214419775243086,-0.16472803727916618,-0.3007666784190547,-0.2684428581208814,-0.19975561271122652,-0.22803675276069812,0.7932866213598824,0.6738192477587753,0.4554444590087702,-0.003602866509049297,0.040463849915564475,-0.2856657624466724,0.03251949560970512,-0.40937142936894655,0.06464424075544474,-0.28755280118266896,-0.12689825401386085,0.17127678816726452,-0.07111197496224113,-0.252308906875125,0.23153497629013062,-0.007661761437300439,0.09530542870963486,-0.5795949849981482,0.14420626705435258,0.8010475570773883,-0.2527245181032942,0.17287102022452255,-0.2540335511180869,0.20790305964788386,-0.4078219207905533,-0.11189450438179858,-0.43155180072809946,0.5640241396005281,-0.03367636766093473,0.18550219532704473,0.34045971228205474,0.1451731878851805,-0.17713796595142464,-0.40812729549993215,0.09063505838341987,0.556694210027113,0.5106697183613088,-0.28161773370585014,0.009759653440584354,0.5267380292866473,0.10078231428459977,0.032755080031365374,0.133168671742753,1.0,0.09730062821902653,-0.08622218453730164,0.07541390930161479,-0.03432320038957776,0.06758376676160326,-0.18269936114832763,0.10346938457449473,-0.5811621925220903,0.12809597766372877,-0.11547322682813527,0.08687378859106254,0.24526907859557734,0.06029186205326875,-0.11244211028016293,-0.20241158376831736,-0.1089376356800571,-0.46197709261191044,0.5473747481544375,-0.33384823259059176,-0.041637610435883654,0.2175186020392558,-0.6270320482951909,0.6542603025134274,0.2913023756921137,-0.01704380538968949,0.6114453979242861,0.16954193504874437,-0.1341867047650471,0.7626034232931549,0.17541239903605357,-0.41281654770582366
Pallidum_L,0.37247557077447835,0.24702231293327367,0.3818990511107626,0.4698567891796737,-0.2379290323534468,0.5417897049691206,0.34605296751700143,0.38646130990972744,0.15483295381163964,0.14524485740309187,0.23817585471840674,0.21289371417198014,0.3494908275838132,-0.04821110054677831,0.11712506179220995,-0.03145790134033243,-0.24269046709460876,0.09384032153761059,0.10240134325238119,-0.1788406562065797,0.32176883645982396,0.5360185780778656,0.3406942905897305,0.48507525813066094,0.0595878813460666,0.19066000414222659,0.5907216552109462,0.12841772845894023,0.318873552920846,0.0739707472571387,0.11637084536738827,0.3506423463439881,0.24285256926871857,0.4953447894889048,0.08804188289190522,-0.026835112117062587,-0.031078146304629937,0.3847037722994849,0.4194483596374374,0.22881417367821133,0.37050829454880757,0.4238129346513945,0.4304280216261723,0.0781361268300168,0.3642463838063137,0.33095153373850245,0.34444173461498145,0.06167743487925444,0.630619345517436,0.41433247167430337,0.62500156635364,0.16965085116548334,0.3681517637140873,0.09730062821902653,1.0,-0.17498338721443668,0.4590586206093376,-0.2099326324777082,0.3188351576680801,0.2119680381786449,0.4905061129146014,-0.08330778431848927,0.23589206799935392,0.6326861102538004,0.39077240230097426,0.24176559716241885,0.5584723543415729,0.20519451418401177,0.5715575294009261,0.36457863185679673,0.06552316780419608,0.3305017796898631,-0.19712488648810444,0.27593448407281584,0.5166720041462015,0.0613104257757505,0.1796696780904208,0.5253036252992557,0.3965558902513984,0.2385290945635048,0.6054669095813743,0.054925742921894595,0.17325746526554578,0.4577241598133757,0.17670728569368443
Parietal_Inf_R,-0.06771698956033143,-0.2487276174840699,-0.2960904516317917,-0.2034971533654434,0.3269451130438794,-0.293008809035967,-0.029937838626259046,0.02183959749022254,-0.1427712172248436,0.08780635968307943,-0.15857207921815977,-0.3421591732855643,-0.37437984447644096,0.08272552743321433,0.10774602115355306,-0.014122613378307933,0.09375104455966772,0.06001865048988113,-0.16861797107704224,0.33890010703109413,-0.009172741038122613,-0.26009664094704404,0.013166053324007648,0.08099827628648293,-0.4623390327224901,-0.06713831197730402,-0.279087847340085,0.1277106635061318,0.07741352909226565,-0.29609317888285813,0.05479640013102759,-0.29331838601772964,0.29566464172733703,-0.23147149060915018,0.24809040251935138,-0.07750842537526738,0.2046840936393602,-0.3744293095714732,-0.16126445586456903,-0.23914511920953008,-0.3845800641656376,-0.3446883750070827,0.03638313390811985,0.09417256464570974,-0.25614470262026234,-0.35002237466103914,-0.31715275616090993,0.3580361609793584,-0.2773858950218246,-0.3587878658250837,-0.19418309881523724,-0.15572161638253915,-0.3024014331602953,-0.08622218453730164,-0.17498338721443668,1.0,-0.08034784777368432,0.11777189260871336,-0.19619399241396673,-0.11270580018006425,-0.20621460157265495,0.10759301951022678,0.188717154707478,-0.19865626863064,-0.3117407259692359,-0.4309492106668797,-0.14916456117689608,0.10535314112934281,-0.19329694049381477,-0.2413410508570185,0.24865010244720012,-0.36614130740547485,0.4362897948851358,-0.24287989666214846,-0.09839277191664282,0.2795793888089685,-0.2560964743951649,-0.1809594264257278,-0.1492202831800092,-0.32334986875555305,-0.20306923686676645,-0.07406644652314846,-0.1127886560106734,-0.29815764969493774,-0.17391370983631624
Thal_PuM_L,0.47478367757702833,0.13696281640789976,0.3219480364075767,0.3930004478038872,0.09115628096891995,0.35181917167361654,0.38378329235172914,0.4188115963307019,0.27799133144965604,0.28199560230798015,0.12088961603690111,0.06894965714921808,0.26185835995130086,0.3770093419226422,0.4002999929869251,0.3014843183277643,-0.07430945209985841,0.192243489165188,0.09082623120317233,0.05353331167190836,0.4879905389814338,0.4990842619091261,0.3704878967167149,0.4472430132704594,0.12655403193078374,0.06841531227870618,0.5588884764023203,0.1626132759853481,0.33299804005324374,0.05115438073400474,0.234504941848115,0.3961388216596688,0.1977751998752191,0.3721305193197165,0.25858608479545797,0.3302009602674011,0.28879199529388005,0.14654857386947964,0.4989944176757677,0.32886381182486274,0.17713050254921892,0.2733597217881287,0.4514042921061569,0.09971704936570622,0.33416607588470126,0.3526228422943379,0.17482463468417422,0.051577974084093696,0.6195318054505625,0.1790155786841756,0.4704527835928568,0.41615485736890717,0.21356917664928735,0.07541390930161479,0.4590586206093376,-0.08034784777368432,1.0,-0.04820845476950798,0.41143701505658425,0.17232936401826005,0.36904766332794603,-0.040462299572165676,0.07499504892863469,0.476437053971872,0.3433256207195822,0.16453858576340888,0.46310248308242796,0.359948628763224,0.5857093689126194,0.3905369312124984,0.12565571560450164,0.2505176281968472,0.10933092669004872,0.19426635800783668,0.3704331484618222,0.13687882747791558,0.057596269542243284,0.6021598255823644,0.5849241278571818,0.33768403644482703,0.5405175041157004,0.06712291383950325,0.09489575350405646,0.3804504788432001,0.19539104431495719
Parietal_Sup_L,-0.0775801118479295,-0.001272922117952664,-0.10946514719585888,-0.0710090627561134,0.032400236163236305,0.03373267362806263,0.023981460850205485,-0.051398298622504016,-0.05502301197250949,-0.133195125500512,0.012769441454286386,-0.19572963200872306,-0.30463551545683804,0.03919332744361862,-0.2109935932178394,0.05759028374615237,0.02623492806922884,0.003057139046610828,0.02110186905083519,0.08996291400466185,-0.0019394011295955,-0.16306576875480996,0.09129262792449241,-0.0968099635679233,-0.12282311046216045,0.07022987592258857,-0.120541554032919,-0.0442046023348671,-0.03546048131057874,-0.1076342369993717,-0.056896100064909964,0.09070371225684509,-0.11604138553448286,-0.319080334094075,-0.005465369186819628,0.04043747725215927,0.10875610320384553,-0.08230613542594575,-0.20127429023326332,-0.01820218896289412,-0.20128033136192167,-0.09771393063587133,0.002151516148508609,0.18579041757872994,-0.06420750618363273,0.06157430095347985,-0.10404692271941093,0.09510481953364745,-0.06556110257800164,-0.06921149825840714,-0.17842813608207844,0.20503471610630083,-0.3295670864008176,-0.03432320038957776,-0.2099326324777082,0.11777189260871336,-0.04820845476950798,1.0,-0.08376203446705613,-0.037722683476991266,-0.1777094535748938,-0.07498917536297423,0.07617041338372744,-0.056665106879713815,-0.10999560642655243,-0.04807279002404548,-0.2069113454464412,0.05941814900155117,-0.022897454998602417,-0.06696865612192153,-0.008639547516714445,-0.09589445616569646,-0.028205138057623133,-0.08665981582738344,-0.07315518919697307,-0.030822478199463977,-0.11222486072603986,-0.17227810593604273,0.047876459816291524,-0.05704156731591048,-0.04943311643381686,0.04429329331136951,-0.09605315746182032,0.2343012687797806,-0.05373803956458358
