,Cerebellum_Crus2_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_Re_L,Cerebellum_7b_L,ACC_sub_L,Paracentral_Lobule_L,Thal_MDl_L,Thal_VA_R,OFCmed_L,Thal_MDm_L,Occipital_Inf_L,Occipital_Mid_R,Caudate_L,OFCpost_L,Cerebellum_9_R,Red_N_R,Supp_Motor_Area_L,SN_pc_L,Vermis_1_2,Thal_IL_L,Pallidum_L,Thal_VPL_R,Cuneus_R,Thal_PuI_R,Precentral_L,Cerebellum_8_L,Thal_PuM_L,Rectus_L,N_Acc_R,SN_pr_R,Rolandic_Oper_L,Frontal_Mid_2_R,Vermis_3,Parietal_Inf_L,Thal_LP_R,Thal_IL_R,Calcarine_R,Frontal_Med_Orb_R,ParaHippocampal_R,Thal_PuA_R,Calcarine_L,Cerebellum_Crus2_L,Thal_MDl_R,Frontal_Inf_Tri_L,SN_pc_R,Thal_MDm_R,Putamen_R,ACC_pre_R,SupraMarginal_R,Thal_MGN_R,Thal_LGN_R,Insula_R,Amygdala_R,ACC_sup_R,Hippocampus_R,Insula_L,OFClat_R,Supp_Motor_Area_R,ParaHippocampal_L,Temporal_Sup_L,OFCpost_R,Thal_VPL_L,Cerebellum_9_L,Thal_LP_L,Cerebellum_6_L,Hippocampus_L,ACC_sup_L,Parietal_Inf_R,OFCant_L,Heschl_L,Raphe_D,Vermis_10,Frontal_Inf_Oper_R,Pallidum_R
Thal_MDm_R,-0.28188890561314806,0.811730310094716,0.38008997409712975,0.25782904101578974,-0.26670666144039806,-0.056181398459144355,0.42237694197061887,0.15523075836374592,0.3630232402092073,0.11089595287913497,0.41640832788647764,-0.06804722961493664,-0.09312221187316459,0.40385808149938324,0.028950837724476302,-0.2712884243254762,0.059930427611346926,0.21402425135320116,-0.07497619483100204,0.1717625310338384,-0.03806995948000933,0.44933914667605923,0.09520598962825186,0.06501149554968372,0.34368920661230096,0.3970513499642773,-0.005282075819741953,-0.07837735069009721,0.0762376974761646,0.322933307514781,0.3953180944500894,0.3055313188831275,0.39792842037218673,0.23212107542643515,0.3652155548968896,-0.30359125819701865,0.4767622921585697,0.05421790063748336,0.05157229333595393,0.04561159694087379,0.10122576682665413,0.04238592800388701,-0.2481830276747792,0.7102620872948172,0.46244273556440346,0.03228651479802596,1.0,0.32940523102776276,0.25786768523318715,0.30436199019743965,-0.05820226249306111,0.2027063582337282,0.3712759163212044,0.3804765035554676,0.5541920432044195,0.3384432762507573,-0.13640933123086352,0.32949518882721185,0.3528979520457076,0.011551717671131284,0.10969301326459546,0.325606733400424,0.2046173711538842,-0.25388857078645877,0.2134297504477903,-0.2515575049274434,0.26739673136564424,0.04564394018629041,0.3220169129555559,0.27109143637338917,-0.00871533559556305,0.03780447345916844,0.14562047173907763,0.4443195577290746,0.28570449614547033
Putamen_R,-0.15374227248642844,0.5435177380380417,0.6950072882216708,0.010139773025596216,-0.12911678194994292,0.25322649394930696,0.5493253125730716,0.08788514026637355,0.7304565807046792,0.10573568731427851,0.1642088062076138,-0.17991538720887196,-0.11003611866907015,0.40921350816279195,-0.006383815893611367,-0.012253641731966325,-0.2943421675086244,0.47984553235356486,-0.004647251098568153,0.31635769176891393,0.2894014090089328,0.8564861261710066,0.10693243253780971,0.16012991878784735,-0.12481109631301358,0.49221337956371464,0.1379348107808459,0.24492194182076418,0.6869439542656598,0.5357849332499868,0.44639501121620584,0.6085376451922977,0.6284071813630177,0.70693667759113,0.322335335612847,-0.24799413976766022,0.2320411880650995,0.28511613967513605,-0.12696153747598765,0.5848890985310375,0.5457926883774112,0.1369748547494193,-0.3147009512469266,0.389699354526756,0.6955513997742708,0.10067059483815256,0.32940523102776276,1.0,0.5818748364386425,0.4298251809293534,0.5148810012867452,0.4738063137057108,0.7614214851797036,0.5837648063044905,0.41548208743463577,0.7375146387327483,0.26013364071235373,0.5611680970246404,0.6007954441818617,0.3315088804012121,0.39472771203905965,0.668386969483069,0.4948396272587715,0.005500274438360017,0.2906155819850257,-0.14019751642249426,0.5441219657350957,0.19654138360712875,0.29032619459802367,0.6120698651519413,0.14962833105491558,-0.0936225788804638,0.5167946098932753,0.6546318337717631,0.7194303505325227
ACC_pre_R,-0.10616297776512827,0.21252922741145286,0.3547714859175742,0.059938297609239834,-0.24034076628238948,0.4538309609648457,0.14805171576639972,-0.06678300155003376,0.5789993289795826,0.4544226706131373,-0.14912538934790928,-0.1487622303290862,-0.3056846110040483,-0.093813947812664,0.42364858640414044,0.009537383523406584,-0.14972975326363147,0.31527516300245606,0.09570031702646106,0.06219369438304243,0.11362936460073644,0.5745861579287208,-0.2474422360049064,-0.23247227006109308,-0.18710351986530827,0.016193695513966735,0.12939122522705088,0.06692347951082261,0.5372594889172343,0.5305629220709842,0.2598887258097434,0.2786898148839341,0.38503877507772866,0.3677100214661619,-0.13472216438807008,-0.12607669602939844,0.021213480104984663,-0.10798907829851728,-0.09141520051802958,0.1983986415106151,0.09613373982919483,-0.18674008760553934,-0.29788537346733024,0.1504225610824616,0.49621663454964227,0.04729675700976377,0.25786768523318715,0.5818748364386425,1.0,0.055714083969602764,0.3614166380606076,0.15908723806004363,0.3257268664781055,0.25176828871652185,0.6808018262232114,0.3761261506200473,0.39740011501057887,0.4828278624021544,0.2706231346144857,0.21631257563107714,0.2554297158499097,0.5788672766803908,0.4217503116091743,0.04364366846897837,0.1753523511516426,-0.09228053468035716,0.034168905063296784,0.40172455788707495,-0.16262935044727858,0.6482258253195693,0.34197783585938846,0.03139655518414773,0.17064957262180294,0.13645798726993358,0.15680412656642267
SupraMarginal_R,-0.11078278517945644,0.3453329583872453,0.523542072015107,0.06030967792347933,-0.04078658105713935,0.008626525933262694,0.5585978389060027,0.026639100509881955,0.17363046355990855,0.0786160643248193,0.3078363461433756,-0.05849986835847723,0.26367700212623446,0.4740586063880861,0.1284068756980972,0.08454467680735601,-0.03526482328311121,0.5527932629122096,0.14436301277142335,0.4411169573776144,0.24507632133680762,0.44537275881865807,0.31358039498546014,0.4837097664548399,0.1814295889285371,0.5737400609243293,0.2449331848150771,0.20691511939018803,0.2721087292162683,0.1845209107076459,0.4434788699733986,0.5258309204729906,0.5809825239035922,0.3728655484505529,0.6007627291910121,0.1405650522128608,0.11557565304240441,0.22451370830490325,-0.062275263909836835,0.5342912689969735,0.044023605583797275,0.12266082497680983,-0.2903127512604519,0.17421144908683733,0.3859317899059708,-0.13240805074313186,0.30436199019743965,0.4298251809293534,0.055714083969602764,1.0,0.09296817848188808,0.1438736326468682,0.5859791410982242,0.44557975359457014,0.2873595042281387,0.5245097557436871,0.06422500753217918,0.5051274503863123,0.6556177939951041,0.4972982926722737,0.19682837740658055,0.4200831129965064,0.36652836545271966,0.04827522328506928,0.2745840616136598,-0.04731905601739336,0.5632430614425316,0.2976788256133349,0.7205238256888289,0.3409468231747102,0.265687546219876,-0.06815245809537214,0.5866304796033928,0.6250925029253406,0.33746316788066466
Thal_MGN_R,0.29635381916231673,0.1415433742299186,0.2632980867152774,-0.15087981011893842,0.17277581520373458,0.08334497681243595,-0.03505514468417493,0.38634275105240334,0.13312223176412336,-0.02195154093390793,0.04574874492674224,0.08317365548930251,0.18907949252376444,-0.08203932979618192,0.2547366114652431,0.47653110276170646,-0.025317988110086415,0.11426742527058875,0.15149919119625782,-0.046010629343663526,0.2571759394861231,0.2587066568692199,0.26861648798726606,0.1518160373643322,-0.287452291748174,-0.0795735439665089,0.36812918078764634,0.4029491228741991,0.28401775850755706,0.5996514174544265,0.17630334643879061,0.21327894125184943,0.012482883519114477,0.5574475303206985,-0.05157936966934127,0.14386381215434893,0.5131964368905158,0.24128718795606396,-0.007612681438195901,0.41885371401189897,0.23884129476588975,0.16317415459407014,0.23186189118028697,0.2652764598459308,0.2944362014205034,0.10802150410978001,-0.05820226249306111,0.5148810012867452,0.3614166380606076,0.09296817848188808,1.0,0.3335964747037244,0.21412409072905972,0.048892290394690015,0.15669171352326508,0.12811995866597964,0.5560247422584099,0.08318883857626708,0.03050721477961626,0.12287569702410647,0.3747516267879707,0.0537077113133122,0.4782498321817619,0.4915698701930511,0.008656078613499986,0.3862219075678585,0.13805549287077976,0.22106894708200048,-0.05094618784096983,0.21845171759456217,0.28862844401843474,0.036175718932161795,0.007405817382476074,0.19775322096997922,0.30920098338796276
Thal_LGN_R,0.1738922105772676,0.3006710487483485,0.2687005850430231,0.11561260462075378,0.17527203841128314,0.03843369194696128,0.046843346954039945,0.31282242039124475,0.2417869159644664,-0.12999253543166087,0.20814114772805575,0.13882597218659848,0.24870838950305282,0.1825605695340217,-0.04704556592793372,0.2587864091541211,-0.0001531535212312147,0.1063059728531043,0.22293776467748339,-0.12909046252523812,0.23494165022065816,0.28754536418063026,0.37654566632657005,0.23683642621191178,0.09129682715465622,-0.006797037993516382,0.14501657383617966,0.5002569434347948,0.10288944325026456,0.2567525131613045,0.12655368871683537,0.1315146125275032,0.18169948298513847,0.3242100000190596,-0.11057311527387458,-0.21411663525460264,0.29118237917255657,0.5280084566644975,-0.18074258063656362,0.24518673318673326,0.19306117924251315,0.43850739807483957,-0.02684145228734288,0.22995513243635304,0.1630025228713201,0.29873970815998974,0.2027063582337282,0.4738063137057108,0.15908723806004363,0.1438736326468682,0.3335964747037244,1.0,0.31299375915240646,0.09511732692732718,0.1245252573297424,0.35733070053816657,0.23629726376332572,0.047997036708414674,0.12212222443597245,0.037799429817148136,0.054200289467115186,0.2152677185189517,0.5119614181872681,0.2064258900172775,0.02021635051988641,0.15988603917672373,0.33464066055883884,-0.12121803945508292,0.17567501608107935,0.09187625447085608,0.11816740298851934,0.06267021795404086,0.10373295018723416,0.4132744398681352,0.29948169096074956
Insula_R,-0.17589536625134516,0.4448542512081418,0.7571244896101211,0.1378320795771907,-0.10866165574740821,0.0498070139849411,0.6811680731022389,0.051948920488128804,0.5672592227062783,0.14150920307375425,0.2668047964137316,-0.06717551522728912,0.008191647132187502,0.6027797659580623,-0.018956443048194885,0.03135418813368752,-0.07776084355399936,0.6471510162755338,0.11391991092987826,0.4231566404883661,0.2262018415347563,0.7441548976626609,0.15558280820096412,0.2915843750759718,0.03814399019201827,0.6752848346728583,0.21422748462482075,0.3022620182348843,0.5230565840726363,0.30482908589420055,0.4646147671983512,0.7186546707950088,0.7234990747636846,0.6773627023649854,0.42393873616876643,-0.21314109820194083,0.01106498738789748,0.3411082898683475,-0.09231017254078594,0.589727735071774,0.3882964483241169,0.21162347661299669,-0.23642105467132357,0.16254294266703803,0.6716933125965245,0.002887950760811379,0.3712759163212044,0.7614214851797036,0.3257268664781055,0.5859791410982242,0.21412409072905972,0.31299375915240646,1.0,0.6056683240779487,0.41906779872789107,0.7595693361332477,0.16101804273853726,0.5788621268000671,0.7519754359514698,0.5150041380927319,0.3532561944241313,0.6007912216398046,0.542941129407337,0.026167650594684486,0.3095399499012982,-0.14897377745675863,0.71739085289852,0.20035682238883945,0.3897557975560749,0.46774956453588135,0.21170946767061946,-0.012926297167183236,0.6838529015733426,0.7940367572986055,0.5873780581977429
Amygdala_R,-0.712741907701365,0.5063213590585515,0.7997517863095251,0.13865483277930712,-0.5005735113050899,0.2264180061368357,0.7359144248551648,-0.32321050230824533,0.6583987591454775,0.24961340994969267,0.15240017397277153,-0.41547765197930675,-0.41492134958267407,0.6744115209248758,-0.19970712239770028,-0.4933324442490717,-0.41528391824833666,0.5125439494010142,-0.42671789687506917,0.6277301803507904,-0.09908812424448304,0.7056559888843553,-0.14234263362538013,0.009259659230599392,-0.1459837622495028,0.7242742031882345,-0.3852565110929477,-0.21412337527217565,0.45343330689439837,0.47241061329257356,0.6041068853278406,0.5767540320683004,0.8143138779396623,0.4152441931182444,0.42551891235366895,-0.24834433974512288,0.022762536653417514,-0.08828535538773245,0.10904377150770313,0.7071204492564621,0.3248161427177383,-0.2033313217953655,-0.5619893935727975,0.30780837973878705,0.6667622974698336,0.08252889482994615,0.3804765035554676,0.5837648063044905,0.25176828871652185,0.44557975359457014,0.048892290394690015,0.09511732692732718,0.6056683240779487,1.0,0.2800096257775835,0.843535560233036,-0.29064517078329394,0.7156994330701364,0.628615904026881,0.36922063933882093,0.07054385216677998,0.5985030844614391,0.15211608149094882,-0.49860499480522985,0.5759603121454485,-0.6656660981140293,0.6303903181968015,0.06629158725068851,0.3915233590508389,0.608623971604378,-0.09949799562427072,-0.36051459279406767,0.6357672444351161,0.7543201107424797,0.7559696124557596
ACC_sup_R,-0.1400119022708095,0.4757760015114689,0.37802873828791483,0.0449503517647218,-0.238804912328095,0.2728602850402647,0.3691838213430265,-0.019382762437913315,0.4139172185191986,0.48528772377018337,0.12789249904094957,-0.08905433305243851,-0.11009457986957216,0.17141445859370028,0.4400958538963138,0.05070486460628095,-0.02206048219822097,0.4597463656110653,0.0668428530944219,0.17757458019352457,-0.05624782759395875,0.5095561982116175,0.018597316389589506,0.023517604875400944,0.07516296363703787,0.2428916023196937,0.214254538627151,0.09832642514748431,0.2997388267553133,0.3525064905020433,0.4142945494154311,0.33826567402433877,0.4808520214273705,0.18594204059396813,0.08807379220841988,-0.03758501767692734,0.12179858390260223,-0.044397049666003406,-0.0019436474027670324,0.1943032252394078,-0.1603334120782212,-0.13033229286361833,-0.2023932459460013,0.24055502204122503,0.46404877426670144,-0.06136381541572597,0.5541920432044195,0.41548208743463577,0.6808018262232114,0.2873595042281387,0.15669171352326508,0.1245252573297424,0.41906779872789107,0.2800096257775835,1.0,0.38357172813562374,0.1859253972653981,0.5448165902650483,0.46711110288473695,0.2987349943297401,0.1659498926348923,0.447869074664647,0.47124403076574656,0.06910299101030504,0.2694947359623068,-0.08784643235994292,0.20585745094733818,0.5126999307555632,0.062019869251816025,0.547346925190467,0.4090264794447029,-0.0180147040607518,0.2526254372297968,0.28983677140191666,0.07382973572193564
Hippocampus_R,-0.5634519114722196,0.43954810800604266,0.8492056445220564,0.06107621610629778,-0.37736741961461284,0.28312918379621355,0.7417285734702994,-0.21882683014161713,0.6533574321326793,0.3191328379443486,0.2290013041990145,-0.3516549876293006,-0.24267771966998372,0.7296965289654869,-0.05343488013201044,-0.28727597007548755,-0.4401540151068288,0.6807405537685375,-0.15812337669193738,0.6390874004442434,0.13664737194609552,0.840012230033887,0.008763369763483951,0.14444187939378342,-0.06564141060852123,0.7344171931101646,-0.21698463781695837,0.06866221955681555,0.5758646133223051,0.398450352021777,0.6234755837970214,0.6638810037321575,0.9221627031949164,0.5185468688308337,0.36220684487932037,-0.1427948506581901,-0.06300170566487771,0.0714996935932048,0.057088041638893396,0.754143159314784,0.26152406217301977,-0.10031656139974515,-0.6160962772939937,0.20476534080009384,0.6510472642795957,0.05530516744303351,0.3384432762507573,0.7375146387327483,0.3761261506200473,0.5245097557436871,0.12811995866597964,0.35733070053816657,0.7595693361332477,0.843535560233036,0.38357172813562374,1.0,-0.0637704551323733,0.7920782178701299,0.7667104904519383,0.5320053111516384,0.13827808045788695,0.7499903274573628,0.42721628313241744,-0.30406232524989424,0.6196210849616095,-0.529900611141365,0.8040304511901105,0.2945002571830897,0.3793226879049484,0.6275990679452567,0.11164689089492821,-0.31230424513663957,0.7756318503518874,0.79643849487598,0.7043054875016607
Insula_L,0.5678194124473273,-0.14853017435711907,0.0542577150777377,0.11626960148314766,0.2809830107697076,-0.027916386345983122,-0.16147466002078414,0.5323987305877116,-0.05363115054863392,0.21022971638088922,0.06749014407673837,0.23769359025742415,0.33933851799789433,-0.29093374260724686,0.6670350914298128,0.681787329463917,0.23316857468446248,0.18896860499843035,0.5761418431319819,-0.30904737614910677,0.505025785538479,0.09560149601105541,0.1890782940507345,0.17066528544373374,0.05335143377083538,-0.23795214168788442,0.6670814730436678,0.7230787616564536,0.259209995063488,0.2794955505223748,-0.02006833814454232,0.2972784239599431,-0.13371138888890985,0.4667961421960658,-0.14053230794532479,0.1935205820416319,0.15078525799182557,0.3122128544090526,-0.030646702205314718,0.1185267991086757,0.01506176657664408,0.28525756123131485,0.3041805473993531,-0.1275587491809377,0.25821294484812324,0.04566821079660482,-0.13640933123086352,0.26013364071235373,0.39740011501057887,0.06422500753217918,0.5560247422584099,0.23629726376332572,0.16101804273853726,-0.29064517078329394,0.1859253972653981,-0.0637704551323733,1.0,-0.169743491495044,0.0829688674470128,0.38473584808011585,0.6039045540977986,0.01307056493923928,0.6426375518704323,0.7625489719599626,-0.2165341609582475,0.6801967574387912,-0.015395033431776376,0.3759466086110508,-0.06589691795647466,0.16667578805346447,0.689539816973001,0.3173461994793763,-0.02389884789101497,-0.00048729928333034715,-0.07499926067928026
OFClat_R,-0.5830375944077715,0.32086435914098216,0.6958529198824563,-0.011194315809920568,-0.4718160674420589,0.4856373542183936,0.6365831911287759,-0.3711889203765941,0.48346156905336385,0.4967390220951319,0.1861918583735339,-0.37777099871888137,-0.23941120590313056,0.5722895356670417,0.14844466634794531,-0.31634193556812,-0.4523791357025239,0.6416861190810098,-0.23096306458789334,0.6703512218459003,0.011474190187229128,0.7359010457297648,-0.04387501537174245,0.10354092760913287,-0.04749480302861908,0.5761049322189502,-0.18875535856820458,-0.1524995591374023,0.47903360739289647,0.4414590674776989,0.5903058665932115,0.4664671654272986,0.8561251366952571,0.2513422311036938,0.36817311060971764,0.088834609033675,-0.08985603877158384,-0.1708125827487043,-0.010681839138357392,0.6613604791671235,-0.04207457097880099,-0.3003237280139735,-0.6572457547315935,0.15633460491914125,0.4665577272937207,-0.09287568490277202,0.32949518882721185,0.5611680970246404,0.4828278624021544,0.5051274503863123,0.08318883857626708,0.047997036708414674,0.5788621268000671,0.7156994330701364,0.5448165902650483,0.7920782178701299,-0.169743491495044,1.0,0.6389310906753413,0.4526346335809468,-0.04044265790356671,0.745732576474473,0.2607303035381648,-0.35753624052617167,0.65838368512295,-0.5907634490874991,0.5664586375459808,0.46207408765012903,0.2681461277516535,0.7200066606798664,0.0938847106911335,-0.3870508546461238,0.6812641473226464,0.5586321736956984,0.4041075929234473
Supp_Motor_Area_R,-0.3577406532478078,0.4562374351083609,0.7569517726712022,0.08798202963615862,-0.2646071692000944,0.21921841353981855,0.8932795518906177,-0.15755397347379527,0.4890197384478585,0.3072425192255508,0.30117180643176034,-0.23331911074734685,-0.08720524394982021,0.6525038873933228,0.05322129404716707,-0.1134774697714807,-0.30369691392844406,0.8308940021628559,-0.08472613302304811,0.6020274197500526,0.14249147853305436,0.7291773968879838,0.08537183260689794,0.2650121582193307,0.13282620517698207,0.843912170226721,0.1091692158159719,0.1856372736697523,0.5570578803661026,0.20324512513664833,0.570603153579125,0.7459460216850589,0.8330943430685971,0.48760713927137067,0.5754738415528727,-0.01766065590160009,-0.08846476548922999,0.07819627113241777,0.0021474762121351286,0.5902294045892512,0.1820807453819054,-0.06884027314102192,-0.4284170046986264,0.17004590159361022,0.7024183502418919,-0.02344799153386718,0.3528979520457076,0.6007954441818617,0.2706231346144857,0.6556177939951041,0.03050721477961626,0.12212222443597245,0.7519754359514698,0.628615904026881,0.46711110288473695,0.7667104904519383,0.0829688674470128,0.6389310906753413,1.0,0.592719115257055,0.3653718838240239,0.6846679123213514,0.38386512656227056,-0.0729865027926692,0.5156683265168353,-0.2789576556188097,0.6726980413908649,0.43340131986781877,0.5131329620543987,0.5785991799880813,0.2795073748319361,-0.17663698950220066,0.771506929458837,0.6999959933341686,0.5365226358287002
ParaHippocampal_L,-0.08069789472526255,-0.07227783504547215,0.46732772573167036,0.19580894906396756,-0.2286864842595679,0.12759715323347642,0.409216931137965,-0.01297814049112751,0.15523937876589133,0.5095169235835125,0.14832846357942653,-0.09966172737087661,0.05664793826275563,0.2969356698221865,0.4644699276986929,0.24741045613748125,-0.08509430470243265,0.5962081161718901,0.20722403177367085,0.3624625839210005,0.4675422831631583,0.4839447182066688,-0.04906905827072662,0.17152522152558458,0.15618443211678357,0.4013867889059127,0.24592919885086667,0.3498100382110253,0.42692298146768637,0.20784349561027815,0.3849626498669556,0.5675598235203475,0.4933746304910818,0.3487211745620214,0.28861457744370944,0.19566923713461082,-0.26836631673347244,0.0400208615384799,0.08678111206701719,0.6070514609353306,-0.1519925547796063,-0.09723859288171531,-0.31523240910112543,-0.30708209041839646,0.42048683853165525,-0.0931449784031873,0.011551717671131284,0.3315088804012121,0.21631257563107714,0.4972982926722737,0.12287569702410647,0.037799429817148136,0.5150041380927319,0.36922063933882093,0.2987349943297401,0.5320053111516384,0.38473584808011585,0.4526346335809468,0.592719115257055,1.0,0.38506607388678427,0.4329205679590726,0.5527436198138678,0.26290316019028453,0.2984425882591311,0.04418280818794041,0.4992577357328991,0.47570470567914763,0.22673832926996146,0.4081167948792812,0.5154023199352282,0.005996255640490204,0.6566338950628628,0.42733059610885316,0.16918147259468855
Temporal_Sup_L,0.22118404180678752,0.1873991156581341,0.1755157300239114,0.1809863996041923,-0.05133886481162107,-0.049693249644395705,0.29479530680378363,0.33730098352124155,0.1823856011747882,0.18859734951774265,0.06739205330314951,0.12010148665755709,0.14091850791165578,0.06805665472459493,0.2724322992197086,0.3340183576687119,0.19168614998262626,0.28267543209647666,0.2754681325608256,-0.05315385600678698,0.262201195419145,0.3545316065460545,0.02143962940981733,0.17135745963970675,-0.058821483188199346,0.30183515006805955,0.5662525494186746,0.4324404729775069,0.46311047516235077,0.2325366752270987,0.15851315480776654,0.6526650993121313,0.06365957053506345,0.6242674903945193,0.3827279166798765,-0.12064294023043762,0.1540727829711666,0.3801238650867645,0.09739374573863882,0.1992363728741875,0.3543432769942288,0.2839425898798863,0.17255992347298973,0.058442303814770745,0.5872736392689099,0.06395984881798299,0.10969301326459546,0.39472771203905965,0.2554297158499097,0.19682837740658055,0.3747516267879707,0.054200289467115186,0.3532561944241313,0.07054385216677998,0.1659498926348923,0.13827808045788695,0.6039045540977986,-0.04044265790356671,0.3653718838240239,0.38506607388678427,1.0,0.1559855586178014,0.4227499206957708,0.4797681351042239,-0.08059551974105472,0.40682934568985213,0.19387661477321844,0.15931476643528691,0.11377758034047958,0.32366367849540884,0.5245132199600314,0.3631302231193959,0.2688144281322273,0.2500819824175479,0.22871901459011176
OFCpost_R,-0.40047585375607264,0.3290340511979303,0.6486072729491809,0.06017368830206619,-0.39111424596391126,0.5296156942112386,0.6172118825360646,-0.3694684210940368,0.6720138773375253,0.3670184822943274,0.024111083193217833,-0.30560261358805285,-0.30396854538108364,0.41909285851336436,0.09167877649726076,-0.21624792928175532,-0.4565858833801035,0.605609523568421,-0.12934371496106867,0.4407344911832094,0.1533794512854501,0.7775636282646288,-0.20663688925555576,-0.032639259080170645,0.013496179362018563,0.5219638514802891,-0.08597074891430603,0.00876648366582097,0.6107985670360565,0.34169949928373466,0.42114816463129384,0.513958914047678,0.7820237226523427,0.3797558663903163,0.27567533563733215,-0.1162335702441075,-0.17810707509413687,-0.06010943973089703,-0.15914307319159,0.4742279471714782,0.10534615245033475,-0.2162198285060646,-0.6401426413619106,0.17025591852155542,0.5518726539523473,0.04540841267620955,0.325606733400424,0.668386969483069,0.5788672766803908,0.4200831129965064,0.0537077113133122,0.2152677185189517,0.6007912216398046,0.5985030844614391,0.447869074664647,0.7499903274573628,0.01307056493923928,0.745732576474473,0.6846679123213514,0.4329205679590726,0.1559855586178014,1.0,0.2989723452436297,-0.2319571832063589,0.5246244212839788,-0.4172545007155113,0.4557619554875363,0.3462852884378531,0.21035528721426414,0.7424410264097465,0.16023748456770684,-0.26166662431787335,0.5980677782006711,0.4926199419235916,0.43128146644031684
Thal_VPL_L,0.22485892861769693,0.17158643375572505,0.3932473220456925,0.1296084422879002,0.048175500191397894,0.05309926322753751,0.1933747538343013,0.39365360519825804,0.2128553927027404,0.33763385957774833,0.24470759075005233,0.08487009579387356,0.2753375161701339,0.16196637138700395,0.5199773630068236,0.5150851292110358,0.1282606858159181,0.48561098506465916,0.46203223102183777,0.025202589047628232,0.42757056178280883,0.4227114730586418,0.3166608218777906,0.3047428616975417,0.054657894328525004,0.11281300527139625,0.5202209510358167,0.7197008288734174,0.33482270770729383,0.4306318455427557,0.28095528592754404,0.44849064433422714,0.3137191968292809,0.5972227708025958,-0.010431215081701008,0.12910413522854552,0.16483603647344913,0.41103675623339336,-0.05252120642785477,0.43938845161212087,-0.022215779793669725,0.2858442280721089,0.039911593105125494,0.02872531962474567,0.4303483336582443,-0.0017427511521227387,0.2046173711538842,0.4948396272587715,0.4217503116091743,0.36652836545271966,0.4782498321817619,0.5119614181872681,0.542941129407337,0.15211608149094882,0.47124403076574656,0.42721628313241744,0.6426375518704323,0.2607303035381648,0.38386512656227056,0.5527436198138678,0.4227499206957708,0.2989723452436297,1.0,0.5216176810796043,0.17704095330837455,0.3563067475198812,0.46406373707914284,0.4270077295500016,0.2030012184396988,0.38739887670535667,0.6001931914714731,0.2066897043967292,0.3781013915335468,0.4315631685573167,0.20369957683566853
Cerebellum_9_L,0.7794266990857212,-0.23725344057180256,-0.18935902336560093,0.09259768329534034,0.4462929484916871,-0.16114425751898798,-0.2602183094584573,0.5130711567057985,-0.31984845270561213,-0.035791293888990085,0.027617434845694646,0.40398745287370064,0.5732627289405772,-0.3724088194372825,0.4901977596011197,0.957398683204896,0.4296986895419046,0.011623069464851,0.6071258930565785,-0.4207390308052698,0.28519210030217473,-0.19625042201003423,0.3562098652600853,0.2848063439363126,0.0515980472186719,-0.33286488523911323,0.7973589920501705,0.7615265667338097,-0.031850116620275905,0.10062134842829873,-0.15193275716642585,0.05898075136565465,-0.3648041260329067,0.27750636087043856,-0.13755815896616314,0.2768950827154308,0.18506667410249822,0.42897575940312194,-0.1092710051308287,0.023205026935896187,-0.1584958984832999,0.3893346069914982,0.5716669732915143,-0.22579534223109207,-0.015627044834040274,0.09434443872218852,-0.25388857078645877,0.005500274438360017,0.04364366846897837,0.04827522328506928,0.4915698701930511,0.2064258900172775,0.026167650594684486,-0.49860499480522985,0.06910299101030504,-0.30406232524989424,0.7625489719599626,-0.35753624052617167,-0.0729865027926692,0.26290316019028453,0.4797681351042239,-0.2319571832063589,0.5216176810796043,1.0,-0.32789082142914766,0.8925711816044475,-0.09634413127123981,0.20252264252602278,-0.09940618913229349,-0.1462457387063386,0.5917560227659495,0.4096278256517229,-0.152724800666771,-0.11576132116079574,-0.2832342534536691
Thal_LP_L,-0.5565531046726817,0.2573649144499581,0.5996576612818949,0.08702031955145961,-0.35906106063443205,0.46299961064621514,0.5238545629865858,-0.4134121011154592,0.33902829472017065,0.407993401207507,0.36747990230555044,-0.4949173298801604,-0.3910268892765339,0.664385478158159,0.021835006010647327,-0.28995517493961337,-0.601633974621958,0.6214002757295648,-0.36652265952950486,0.6364399611096415,-0.10496440146393501,0.5259512171602866,0.002070027543610198,-0.0933718577395119,0.03819346378046492,0.5156260224208631,-0.3037547197703065,-0.014973030429576326,0.23901045021460385,0.3478606683102964,0.43876002624526084,0.41938821333156473,0.6747073142153862,0.1657093994129632,0.20198635477850518,0.37406626970053325,-0.05439087555633483,-0.3598859516306502,0.18502309098434777,0.5311182978770813,-0.21370357117918737,-0.5114259467920521,-0.499586945923864,0.18306846719642325,0.3603604910139355,0.09701708118588094,0.2134297504477903,0.2906155819850257,0.1753523511516426,0.2745840616136598,0.008656078613499986,0.02021635051988641,0.3095399499012982,0.5759603121454485,0.2694947359623068,0.6196210849616095,-0.2165341609582475,0.65838368512295,0.5156683265168353,0.2984425882591311,-0.08059551974105472,0.5246244212839788,0.17704095330837455,-0.32789082142914766,1.0,-0.5539992957227178,0.5648069129355618,0.45762464220483606,0.09266525862648552,0.5163402913778878,0.15152279143313352,-0.49431849765883273,0.5324883003118783,0.4157113704454573,0.47038913434626334
