,Lingual_L,Vermis_9,Cuneus_R,Precuneus_R,Temporal_Pole_Sup_L,Rectus_R,Supp_Motor_Area_R,Insula_L,Rolandic_Oper_L,Fusiform_L,Frontal_Inf_Orb_2_R,Vermis_4_5,Cerebellum_4_5_L,Postcentral_L,ACC_sup_R,Temporal_Mid_R,Hippocampus_L,Thal_VL_R,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Cerebellum_4_5_R,ACC_sup_L,Temporal_Pole_Sup_R,Cerebellum_10_L,Cerebellum_9_L,Vermis_6,Cerebellum_6_L,Cerebellum_7b_R,Temporal_Pole_Mid_R,Cerebellum_3_L,Occipital_Inf_L,Cuneus_L,Thal_PuL_R,ParaHippocampal_R,Pallidum_R,Insula_R,Rectus_L,Thal_MDl_R,Parietal_Inf_R,Precuneus_L,Thal_AV_R,Putamen_R,Thal_AV_L,SupraMarginal_L,Rolandic_Oper_R,Thal_LP_L,Angular_R,Thal_IL_R,Vermis_1_2,Thal_PuL_L,OFCmed_L,Cerebellum_Crus1_L,Thal_VA_R,Thal_PuI_R,Precentral_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,OFClat_L,N_Acc_R,Frontal_Med_Orb_L,SN_pc_L,Frontal_Sup_2_L,Parietal_Sup_L,SupraMarginal_R,Frontal_Sup_Medial_L,Cingulate_Post_L,Thal_VA_L,Caudate_R,Occipital_Sup_R,Temporal_Inf_R,Thal_LGN_L,Thal_LGN_R,Thal_MDm_R,Putamen_L,Temporal_Pole_Mid_L,Pallidum_L,N_Acc_L,Temporal_Sup_R,Thal_VPL_L,Cingulate_Post_R,Postcentral_R,Amygdala_L,Parietal_Sup_R,Amygdala_R,SN_pr_L,Thal_PuA_L,Cerebellum_7b_L,Caudate_L,Angular_L,ACC_sub_R,SN_pc_R,Thal_LP_R,Red_N_R,OFCpost_R,OFCmed_R,Occipital_Inf_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_MDl_L,Olfactory_L,SN_pr_R,Frontal_Mid_2_L,Occipital_Sup_L,Thal_MGN_R,Vermis_7,Thal_VL_L,Temporal_Inf_L,Vermis_8,Cerebellum_9_R,Frontal_Inf_Oper_L,Raphe_D,Paracentral_Lobule_L,Thal_MDm_L,Thal_PuM_L,Occipital_Mid_L,Cerebellum_Crus2_L,VTA_L,Heschl_L,Thal_IL_L,Vermis_3
SN_pc_L,0.5552809753312177,0.5666660586395051,0.2621188516672819,-0.10061515635810686,0.615120368972815,-0.27237270407911385,-0.08472613302304811,0.5761418431319819,0.034543232340267536,0.41332627930503696,-0.2064849789865482,0.32775059348016455,0.3776528357593539,-0.3841833692072745,0.0668428530944219,0.4852792875984738,0.03549918274488032,-0.2272708208121708,-0.055929145609771025,0.002950726497769086,0.4307545099012122,0.146685411176764,0.5695946317297719,0.5631505090758704,0.6071258930565785,0.5302443051176644,0.6545744395628802,0.42104205706454334,0.48531984546334367,0.05729336774487762,0.3687141216014895,0.27434107182862694,0.05766754890907827,-0.10469463634675284,-0.32148483128086686,0.11391991092987826,-0.04549794507258504,-0.24059529214600783,-0.00018574781974390505,-0.16440403556066283,-0.14557799232505747,-0.004647251098568153,-0.3908019919445771,0.2217001486293255,0.1261070257094379,-0.36652265952950486,0.27237109631049333,0.07680727116066001,-0.3264617119721162,0.206303090845289,0.0447656205502592,-0.11056981836287375,-0.3218028264004935,0.1749111454001411,-0.07428487701703786,0.5959733742891168,0.410774232728067,0.6236144818128133,-0.02742412505661302,-0.03286019088761198,1.0,-0.1324618973910398,-0.3057334895219883,0.14436301277142335,-0.14931281509723315,0.1384155992431873,-0.3461300562920303,-0.012252887178457952,0.032253057668118305,0.41253178820588676,0.4448561342917389,0.22293776467748339,-0.07497619483100204,0.13714987829851552,0.17377347138050414,-0.12324438568363542,0.16758334619216567,0.22495504340612305,0.46203223102183777,0.27789503639660634,-0.16593313830848852,-0.49858293005316484,-0.2733667479127167,-0.42671789687506917,0.4149131693841043,0.42124134742364466,0.36983481371723165,-0.2595206386449377,0.2853810885070482,-0.24667659440641404,-0.13861432845325375,0.14529548507320422,0.47992484667455804,-0.12934371496106867,-0.1553946171782946,0.5430158575751903,-0.05139761255164188,0.1563618485521868,0.48734283577309917,-0.2786498548374637,-0.11224963564400983,0.03244768771158874,0.5294561559714476,0.15149919119625782,0.35304468494543306,-0.20239138012158786,0.1304830430021891,0.4074110685251201,0.5826850829820869,0.32127611625147584,0.5263268655876815,-0.2881759306267301,0.07877356647043561,0.5467832199363406,0.49454960161119166,0.3482695964673322,-0.14756824925422982,0.46678809787084324,0.3848047849597942,0.2263884922061277
Frontal_Sup_2_L,-0.3559419722830091,-0.603153861704257,0.1335182207217508,0.4643891999502819,-0.4537713086217824,0.7133211696502434,0.7889701772953623,0.11383553870354803,0.7309205907603377,0.43914385573199055,0.8141260399718651,0.12031717782005179,0.2718381033803686,0.6327094737294706,0.589577079113308,-0.12109347864711789,0.6779488095331089,0.36633672709425175,0.6489098328465073,0.8297803803863217,0.362366566805328,0.5481615202037043,-0.03206213833125242,-0.019200680861081613,-0.14499794071638655,-0.28257607445026856,-0.4138917671064373,-0.47392278336338395,-0.5692479358151922,0.7587281989969212,-0.3108887849087761,-0.10644172243983008,0.3069825618123196,0.6497579711711746,0.4998698537159882,0.6530353110870524,0.5453880487890458,0.1482064799567498,0.3464313919982372,0.5112375200381922,-0.05250303565010586,0.5726212950800783,0.7091215080119138,0.2943375147362867,0.572365887512319,0.7010458186820225,0.06236873823738211,-0.07234156606906264,0.6226812674756886,0.6254021314512777,0.5763501682046934,-0.0030070185993937067,0.5410384785664332,0.0009451848857283315,0.7863993796708386,-0.5040418051502364,0.3631814580707076,-0.2172270428979889,0.40877269087888424,0.2392994677836711,-0.1324618973910398,1.0,0.4470886698967782,0.5453303728513935,0.8580968030639825,0.4704589508960551,0.30066772119951096,0.504133300373389,0.39280481156778374,0.1123334514166929,0.027303265038339217,0.0964271916147393,0.34952336131475675,0.7510475665724572,-0.49931364416082064,0.7622991850678673,0.6710628103575206,0.5106829137660628,0.47943352534574424,0.31173400932130946,0.7162452302178469,0.7461574584892591,0.4066406536681231,0.6774499043347589,0.44037774844471117,0.17467919852945013,-0.40678441169587054,0.6433888557131985,-0.1908507264976875,0.2688695849273952,-0.05260691568415614,0.12660851747488672,-0.36626779637719414,0.7110967569480715,0.18324521537249713,-0.6490492646067916,0.8528807803552368,0.6916682276828606,-0.23130975549964755,0.7262513879882323,0.6012360842855152,0.8422786021518323,-0.3707392962566503,0.12089982959695789,-0.3493744324667596,0.8202942223430898,0.6131588960953573,-0.394235172015306,-0.17638500693506526,0.5009213501110201,-0.27151968071898125,0.7158275933533776,0.27337154442550937,0.13516611070412654,-0.38792083749516154,-0.5164686090851432,-0.26637365378172567,0.3896671481365197,0.11762199960530964,0.4438443850436638
Parietal_Sup_L,-0.18536924803878127,-0.4177168146628013,0.48289442283181744,0.8173834138704215,-0.3808653185306611,0.45751401406944714,0.5954879678065498,-0.34907628641689037,0.38166550761794216,0.13366775589547542,0.5137161243520716,0.25612577638382683,0.21589746768026136,0.8556467978641337,0.12170151481771332,0.016029999954040145,0.48180448612470905,0.4802562201411252,0.36246546608392394,0.27607952518393564,0.26406885234452887,-0.03506306394390708,-0.22326703571863402,-0.1646925263560684,-0.3937641905127369,-0.1854237820327409,-0.4395535864308035,-0.20567960886046133,-0.4774421353814557,0.23103038033003703,-0.11003612470703472,0.4660496690323162,-0.08541600173614394,0.45477828914622637,0.4822450018841058,0.44409494916794695,0.26216454586902693,0.29543520980955096,0.7268047249110933,0.8970148528631892,0.22318448002699334,0.41127496876401626,0.5766368347234526,0.25689942497010326,0.41400167379160885,0.29915642573575646,0.5854434429290931,0.1048020498809449,0.47573098657965796,-0.04801910893415078,-0.01766531469254982,0.12580330117315003,0.31178626048017993,0.11452629143093326,0.43584417333514486,-0.4528956265517854,-0.07359654444595143,-0.41306918500990797,0.14349798540590913,0.08899106880322517,-0.3057334895219883,0.4470886698967782,1.0,0.5449533680749973,0.5841263286167953,0.33410569158830333,0.5411748360324258,0.38944643549843166,0.7549611394524623,0.07221676810166441,-0.24389699102621012,0.03976416478666368,0.39130705893930495,0.4412083133196229,-0.25613302601182253,0.48313495564366865,0.08858014715486344,0.3818638951073039,-0.059699432356750834,0.18805303182780672,0.7894521021573684,0.5655797577130041,0.908188575886288,0.5962368334848044,-0.008792573009992814,0.012518165058624301,-0.29295003419357446,0.5550571895870252,0.3600785051264263,0.16496615609383675,-0.06976363455785062,-0.17842877772454369,-0.16971526517644395,0.4247543146683929,0.08733354362759381,-0.36548058187633753,0.4794842120217562,0.2033826134751327,-0.17434821022947625,0.41757551629754747,0.4201675987374273,0.3451206888974542,-0.0819604063609876,-0.13650934513256777,-0.24580554178172181,0.4286258347245761,0.315674344484058,-0.09729402704240375,-0.41347307697169805,0.1799220776972138,-0.21280167192950364,0.781922105204634,0.271498189149559,-0.16578627775690996,-0.03394709148001166,-0.42760003970878646,-0.031062777228936397,-0.17205009599785098,-0.060805756498689474,0.15992133855079244
SupraMarginal_R,-0.008102638925928548,-0.21817491321154914,0.4837097664548399,0.5896596836751752,-0.11276460566730571,0.32246386004165195,0.6556177939951041,0.06422500753217918,0.5258309204729906,0.41648793682122875,0.5229088594530852,0.3179384830411787,0.40042229792191525,0.517194178850818,0.2873595042281387,0.255995325183348,0.5632430614425316,0.3453329583872453,0.3859317899059708,0.5527932629122096,0.5111861056248224,0.2976788256133349,0.09254558970880895,0.2122406060986223,0.04827522328506928,0.05113603351860371,-0.04731905601739336,-0.12198980799110458,-0.21850184599081066,0.4990691871225102,-0.05849986835847723,0.3193625845430327,0.13857310889501737,0.5342912689969735,0.33746316788066466,0.5859791410982242,0.2721087292162683,0.17421144908683733,0.7205238256888289,0.6165844433035499,-0.13893891338422967,0.4298251809293534,0.42722405633149396,0.3092138427328186,0.5687708936455578,0.2745840616136598,0.5974863600392603,0.11557565304240441,0.4411169573776144,0.3750389329336697,0.0786160643248193,0.04746344095418386,0.17363046355990855,0.1814295889285371,0.63507095787003,-0.11078278517945644,0.3442646507332175,-0.07872067352379748,0.1845209107076459,0.1987124357466885,0.14436301277142335,0.5453303728513935,0.5449533680749973,1.0,0.601580251503119,0.5879849050056148,0.2591405925340772,0.4865038620563499,0.6095403995452047,0.3991125241758367,0.03104701800812503,0.1438736326468682,0.30436199019743965,0.6033358301044359,-0.1794352097653475,0.44537275881865807,0.29631223200158413,0.6557153802450596,0.36652836545271966,0.4030876362035808,0.6917342305274503,0.35153137346697644,0.4430226709418824,0.44557975359457014,0.26162455534172724,0.29847754911259966,-0.04078658105713935,0.4740586063880861,0.20390327300225175,0.053892723706832846,-0.13240805074313186,0.1405650522128608,-0.03526482328311121,0.4200831129965064,0.03167848947030727,-0.20093538638514435,0.640329559459119,0.5592291256903301,0.026639100509881955,0.4512609170352093,0.4434788699733986,0.541371801094212,0.03849249086652244,0.09296817848188808,-0.07748691167706759,0.5045616974232028,0.4223602750334296,-0.0833887950134493,0.08454467680735601,0.40548409548268527,-0.06815245809537214,0.5585978389060027,0.3078363461433756,0.20691511939018803,0.0693660601635541,-0.2903127512604519,-0.17088201729537628,0.265687546219876,0.24507632133680762,0.3728655484505529
Frontal_Sup_Medial_L,-0.44791452423131295,-0.6155703485532216,0.14363022179135043,0.5777014046127608,-0.44897932282957,0.6807331305505799,0.854458061433038,0.037383349945685825,0.7198372413684588,0.30278143882105696,0.7834644315563152,0.09483798855838141,0.29163461451334055,0.7289268897528676,0.5600301372699258,-0.13171574374202205,0.6523833115057602,0.46491179127074117,0.6888810702348032,0.7363280519793447,0.3458390670427846,0.4785012895736023,-0.10567093393506177,0.0002797376173549014,-0.2004076672414251,-0.24596892662144768,-0.42271002149470593,-0.40300953420765145,-0.6377384678510365,0.7486438911739975,-0.3168688067406107,-0.01813036037866043,0.2673039074233306,0.6019492388407868,0.5623506947287488,0.7164041061546723,0.550858745545761,0.2120280347155812,0.43198274435359174,0.6481371874920933,0.018971483009875827,0.6201418291869759,0.6981102539923897,0.3674172946549658,0.6063498858746392,0.6115429177112116,0.16042809977522335,-0.05865704493315176,0.6322653615084645,0.5320559576654572,0.44687240869677436,-0.05641464546841618,0.5650553342754263,0.021791490823345885,0.7859992919384108,-0.5040964187755331,0.34643598410752807,-0.30799149003979526,0.3484100510721676,0.1834624305456572,-0.14931281509723315,0.8580968030639825,0.5841263286167953,0.601580251503119,1.0,0.5335686243490558,0.3855431255012122,0.4977375918001278,0.47728697199266623,0.08940398106611468,0.06790768844372422,0.04039692595797834,0.4223922840666114,0.7737309699730401,-0.5398028459095447,0.782356966689818,0.5664922772937485,0.5302245921755946,0.39927106045512323,0.37776554499918963,0.7808879675627118,0.7625977484064049,0.49868316559206544,0.7298690700006223,0.45116157974149446,0.17735003464056665,-0.4350351638214479,0.6494750751969693,-0.03966434134573134,0.1520542920427228,-0.1115133907741624,-0.005604679143235169,-0.34259979955166164,0.706513699890981,0.2401390054759994,-0.6178295287142623,0.8728337677692761,0.7228768037613016,-0.2059281011123101,0.6570673503743534,0.6031057160259005,0.7897108481038303,-0.3077173135124278,0.05782830076127282,-0.34566621064871556,0.7907295367652166,0.5403103747091631,-0.44053005390655176,-0.22357259916849836,0.5457123578988999,-0.2509984693513735,0.8066555079772627,0.2600908599704215,0.0602820435724745,-0.3029374011147859,-0.5589300022080166,-0.27467025537496226,0.2533461917344253,0.12230475557321331,0.446987294943692
Cingulate_Post_L,0.1453648904587899,-0.10133715727622625,0.3252172631209752,0.5501274449841149,-0.08494837333131924,0.37211290721545154,0.54629148571479,0.09252051101171022,0.4586611585894624,0.38614145085460816,0.4376062957965929,0.3982087298386558,0.43608208032643736,0.342282281014734,0.3130682411971477,0.24529814693599036,0.5908944891088989,0.3620140692941207,0.3904880852048464,0.46924426152103504,0.5211824737599049,0.2095623449176441,-0.006443678499368229,0.3483786915182757,0.12713949810890668,0.03364179444095236,-0.029933503141024,-0.019932574437726742,-0.12759447531972198,0.39028364056419323,0.020444464571811722,0.15961542241956558,0.2207279885716468,0.5071393312943292,0.38606457298487074,0.5596359141146257,0.09043714304277095,0.07067431229202807,0.4182968828275641,0.500488419066736,0.10817599672018964,0.4217028679712784,0.4629363404185467,0.23536776330100123,0.6038688088014065,0.3888178506025027,0.40653158659219135,0.06202635019507348,0.26431167910941367,0.49611317852053877,0.044933131461120386,0.11885766682440345,0.21325172435971848,0.21547477610222251,0.5844159316483797,-0.04941529204239567,0.3826721824398242,-0.04319078461505702,0.24471204581833714,0.10537861547807484,0.1384155992431873,0.4704589508960551,0.33410569158830333,0.5879849050056148,0.5335686243490558,1.0,0.4076252960444202,0.39064492051131006,0.37616832871245787,0.4293337962372336,0.08755606289360772,0.413970246592071,0.28540501387840145,0.6408843246281603,-0.09209105931267007,0.456530474165883,0.2860219822466172,0.5761253365664182,0.5057098418751691,0.7713082335681607,0.5356783178857214,0.2587793407796399,0.2613890142190006,0.40320393742641075,0.28374480244025996,0.33470353724866253,-0.04229430455136355,0.4900718025325609,0.17922338131859947,0.10332014335794308,0.16125732051326128,0.13094763849792898,-0.08019702658512415,0.35916472624399576,-0.0996506605013882,-0.13558054743830558,0.5295515424480481,0.48871117673339415,0.10643852667956241,0.35881492244021984,0.2556200033065264,0.4653097660765604,0.029655886050982638,0.0730606984758675,-0.024324803370418438,0.5181025095809099,0.2940784970471912,-0.08929988139257751,0.16372578368827087,0.4579919157505973,-0.08275153701177386,0.4418212864355554,0.4382435644550671,0.4285102992500693,-0.011033128805601807,-0.1520723590411578,-0.048983046625889995,0.3251434843503592,0.08419216801404693,0.31325541274266633
Thal_VA_L,-0.11288179456485264,-0.27567212195575713,0.09163935561845826,0.5338864107012388,-0.34872940732775287,0.4241810060754943,0.36462610340939633,-0.3050519105086559,0.3208479969157987,-0.04694662529472998,0.353598828989301,0.2122277391665464,0.2768908750407703,0.5589146987484555,0.25103516966717837,-0.029632539180993397,0.3888134343758925,0.7467473457139718,0.4853778466958694,0.1926438013006423,0.23258694380644188,-0.21424687803838208,-0.37432776397612993,-0.08542840668523705,-0.31253390823067717,-0.16376007761517763,-0.3885800317597141,-0.08576855071945402,-0.3325570625348644,0.18583339317128558,-0.10882176880729864,0.07707867080686132,-0.25151763516844944,0.33823475241831996,0.6198718178466363,0.4051810772418735,0.06749457797191533,0.5219644507564251,0.2990142571102937,0.5365113334144372,0.37839747417746017,0.4565502661874541,0.6284641761731771,0.037327161639424726,0.4643649028048027,0.3303509145024406,0.1710949500878579,0.40798594391344023,0.26533212784618665,-0.04140715384418321,-0.11531560812981065,0.1175820115291125,0.4612708186593976,0.1521776843926079,0.36144017161141784,-0.3684403487621083,-0.1027805148396634,-0.3720471978371964,0.3799254531873695,0.20599485616158222,-0.3461300562920303,0.30066772119951096,0.5411748360324258,0.2591405925340772,0.3855431255012122,0.4076252960444202,1.0,0.6040923135891526,0.23622095677083785,0.09477622289295008,-0.11600411296147717,0.2630404792698889,0.6058088931681574,0.3364579434682385,-0.1438818997465788,0.452913375251453,0.11848292134715435,0.3195143911276916,0.01067058362250655,0.25325160914302297,0.5106283283456803,0.43350901612004833,0.49824347913702,0.5902964390614078,0.1070495417139763,0.03164076357094757,-0.20767567013105925,0.5163791136225133,0.11535870774158113,0.3124321112557385,0.2905777855438612,-0.3422582613986544,-0.1584514818948746,0.2870197339461804,0.12685043751803746,-0.25242116522826086,0.26242170300978246,0.1729995732767756,-0.023237658212854687,0.37495890576452223,0.31162153891773686,0.22938789182024533,-0.18107617586484845,0.024931345873079786,-0.2126362123791702,0.41853609545977033,0.07579729374371916,-0.2223526866835035,-0.3078639419013568,0.13323784721739187,-0.18536646916676539,0.5426383715432336,0.4233924261766772,-0.07131291206207241,-0.209781426041764,-0.1695241536635029,0.21304045521018497,-0.1841924277501467,-0.32517108781218607,0.2157752534110214
Caudate_R,-0.03551894627220015,-0.2104031096172887,0.23482274251818355,0.4565340913349423,-0.11697572614385568,0.30762296941454315,0.44790587868307274,0.0957942680174099,0.4336220405516895,0.21857782770865125,0.5138253670694265,0.2630230768430697,0.36065022525744894,0.4004404689208394,0.49566434327579895,0.14556185277101877,0.47101837813140385,0.7435304893597482,0.5851646204066233,0.4116353814683111,0.3714481444086372,0.24287291980488232,0.03846782137584349,0.11358237478760583,-0.07403219706503247,-0.006204726791504063,-0.14888289401691987,0.006414236004562067,-0.224721672227531,0.41476837001461364,-0.0986284999821753,0.14347662024323324,0.07413304242070543,0.41650694088819495,0.5225449454546749,0.5124637987500854,0.23463782475174694,0.7181189466942512,0.38184098900291624,0.4663658626039554,-0.08663930678044804,0.6073501772223302,0.5409994545094337,0.17087657096582132,0.48919265982364046,0.3729085032841143,0.2828603764219156,0.6212005717517528,0.34193493488894733,0.23328162122276147,0.1318639801189982,0.07386899269753194,0.4147687763686631,0.2526996086863215,0.4760246888197846,-0.1798131516278726,0.23899414747935213,-0.09440280707281608,0.6260775586369677,0.2502960814692878,-0.012252887178457952,0.504133300373389,0.38944643549843166,0.4865038620563499,0.4977375918001278,0.39064492051131006,0.6040923135891526,1.0,0.34074668754015314,0.20894880118793357,0.1287791942203366,0.3723501442314764,0.7387057077778539,0.5223850753415947,-0.19630689243226815,0.5706344062325208,0.45068863411731286,0.4582791734278914,0.418243914007031,0.28356883617368744,0.5303862184572973,0.3459778820891304,0.372909133025046,0.4938269279726305,0.38395720356426005,0.29704844523878493,-0.06738286289540295,0.5126874501239597,0.06952014128623717,0.25768095818710496,0.08844296164157243,-0.04000979316421226,-0.07082120954139848,0.4242819838528329,0.3269306577224566,-0.19436633519986485,0.5090056599974867,0.4626127504210749,0.21303937895581604,0.5501223199023841,0.550397492905655,0.535303783768728,-0.1105065490023622,0.3592339819996445,-0.11924081044756805,0.533517237071104,0.29509210521739127,-0.11583798610835794,-0.0836128629497221,0.41544235070312924,-0.02238385327513291,0.4731461599096275,0.5242921993683666,0.14041833354718528,-0.0752128526026914,-0.20853239774459498,0.009063244786907685,0.08971077892167881,0.1256763852352437,0.5415256188014589
Occipital_Sup_R,0.12930899486421008,-0.0816889658480468,0.7756158902989113,0.7373064281655195,-0.08656477859617265,0.1641522321700937,0.5749676132588166,0.03800661375580177,0.4264539929288196,0.4813301045846242,0.31568049526009384,0.3688219692469406,0.37351729466892636,0.6440206351981382,0.08854416198021031,0.19709863698238173,0.4892233859580508,0.3047961222484447,0.28622832057058356,0.3400918405290568,0.4702398797101687,0.13396390670540723,0.10573987380168834,0.20634050399006273,0.07322989519842577,0.07838934436107639,-0.02076143658439152,0.031277392216757086,-0.11746633225918006,0.2857171221046851,0.13084178260311277,0.67814559369158,0.038096173246053744,0.4176562040617589,0.2799979980857535,0.44883921775826313,0.2289375465417877,0.1819961950465287,0.7463214584161827,0.7559774110656737,0.012698697579930342,0.27220845061052923,0.2717521017693279,0.5959313977458042,0.40997027898541344,0.16243864958431598,0.7224346315184474,0.13827671177004155,0.28533221872954584,0.23499164314937837,0.035507902185142826,0.21293277385359458,0.0334915507029379,0.20483585863990572,0.39959244805349414,-0.08776340133240933,0.0427048254499927,-0.10010834081756706,0.08347192415322413,0.06546361175972254,0.032253057668118305,0.39280481156778374,0.7549611394524623,0.6095403995452047,0.47728697199266623,0.37616832871245787,0.23622095677083785,0.34074668754015314,1.0,0.22677852648342373,-0.04527600768074991,0.09017195758854268,0.27421907514782756,0.5428148798697436,-0.1567293985939457,0.2951829666159615,0.06779913328063021,0.36613630288788757,0.2340497051723949,0.41159763598749083,0.6901035044104055,0.28496173177747347,0.7147470804173421,0.3149591218548584,0.1627834147313813,0.20662249649741965,-0.0001460816396381617,0.4527427394939658,0.5924019941113472,-0.06254953658120847,-0.1552523267810835,0.03111208571329352,0.08902389337148699,0.21956623685306956,0.03834114841144336,-0.08206465705337752,0.4223190054636509,0.30640026981155216,0.1279270821498398,0.23910586565747835,0.3729366113770458,0.42642819501481594,0.2744384350056276,0.01621220991848846,0.01890741534833458,0.25933482744222436,0.48335358819967345,0.16554495635289793,0.007222349060047281,0.4128730458889697,0.012928073987436879,0.6489934560153745,0.356919503150539,0.2682117450670185,0.32521098804680804,-0.12189112550439513,-0.04389588747539453,0.14668210177948948,0.16780317593543842,0.3103141957197284
Temporal_Inf_R,0.5737519642854698,0.33488668216552947,0.5166085430006677,0.30960135250822673,0.3045798692844244,0.03989429322956086,0.1779020030241563,0.2791982508018796,0.13914719938555786,0.4407015985148377,0.1610537947924327,0.5887271573958537,0.4757790286668679,-0.026921930713428084,0.28357854041173247,0.7225313104734209,0.2767642988947807,0.02862438663978917,0.13570356672905823,0.1533454727316144,0.6149935659870601,0.10002902039918107,0.4041148732020002,0.44349840519495776,0.531338977004157,0.516913559464917,0.4694968953066641,0.13260834317210224,0.191213388960823,0.2241381271336037,0.25690845897394005,0.27989933996616795,0.028318467510012487,0.37908161456212186,-0.04924856336023781,0.40430586938326896,0.006724974510118376,-0.15797283592156894,0.2005432919148333,0.24663894470705716,-0.07016938952838453,0.269160140352704,-0.035551523536618244,0.12327154595267031,0.4556695768594979,-0.1314492422573163,0.4190070984833164,0.12342118566556974,-0.1053398795970723,0.24273014483150282,-0.09733144666215311,0.09440911513997507,-0.010776670054492458,0.06993687855507617,0.32649188475497415,0.33903576865045565,0.19152717499222466,0.2932913798643235,0.22179728747938857,0.32691790469255816,0.41253178820588676,0.1123334514166929,0.07221676810166441,0.3991125241758367,0.08940398106611468,0.4293337962372336,0.09477622289295008,0.20894880118793357,0.22677852648342373,1.0,0.3362916770826751,0.4094984352224872,0.014494101357981765,0.3316040157073288,0.2190473851140792,0.09251982616369533,0.2668812033432667,0.6793304258443345,0.5224558295021545,0.4613708051000165,0.2619628102679299,-0.2097747319623757,0.06776281100378669,-0.0002463094320099651,0.25259570293042916,0.3777960916526533,0.17185537133659673,-0.006009453070874416,0.2682484877098965,-0.029911710731625046,0.04643110620542644,0.1040784322788595,0.317244030888642,0.0872543672267804,-0.12446702386579567,0.3932305424357988,0.2008200619113105,0.336107641355276,0.20871995826309026,0.13227899204415475,0.033279109305136854,0.10670822424249589,0.5383344705645321,0.29393956633207746,0.49878786836650985,0.00339073310381833,0.19969670806124754,0.40878848199333806,0.5925366116618479,0.26709147445550385,0.2070249693514342,0.08664866500141502,0.05624261605417526,0.47950505361438045,0.30952592171406823,0.17788040521329496,-0.06845063285307364,0.39363985176788346,0.050994341718648535,0.2398040444668641
Thal_LGN_L,0.33034129162824016,0.42608601746493396,0.02570486792824242,0.10854909409952018,0.4125444638567594,-0.03675802685479377,0.0902107630523992,0.7267524554289485,0.2767096218352991,0.14504841343934374,-0.1869632501653989,0.45348571991999,0.6106464479557566,-0.22759467601050135,0.24471762960039822,0.49251841799256524,-0.03547511200259887,0.0696745071616444,0.3706185410572817,0.041241477219760195,0.5093179432070688,0.011099462236604135,0.3057886863933193,0.5205566585874798,0.5591323224191808,0.7212218830828037,0.5485745035652502,0.19012298259618185,0.11083836937305165,0.4257059257301142,0.1844667399950298,-0.03219928495770644,-0.1850383835919627,0.007698193785733308,0.07473473581266105,0.30883648789530216,0.40392287682905176,0.006987202939736602,-0.0042664712159130175,-0.04089761664358161,0.015200145358922418,0.45310936300146243,-0.20918867094923008,0.26143824229027274,0.35487849689764156,-0.37813128959323056,0.14478023693561332,0.10864763022302916,-0.37461339450832554,0.2380945422201884,0.051504625993647024,-0.4679295059447742,0.27883499169420767,-0.09146541649145372,0.1204264385339151,0.4544621045712303,0.14723776779248673,0.6214676799317651,0.2585361741931878,0.09930712803935443,0.4448561342917389,0.027303265038339217,-0.24389699102621012,0.03104701800812503,0.06790768844372422,0.08755606289360772,-0.11600411296147717,0.1287791942203366,-0.04527600768074991,0.3362916770826751,1.0,0.42231849138461947,0.054717519730036045,0.15799059195441195,-0.1104392836928338,0.25287505819895073,0.5114330063745336,0.3364920295581437,0.621499575253207,0.39335730632242893,0.0048279809735529535,-0.1774052793916968,-0.12568569116522985,-0.0904538794873389,0.637943995582484,0.6239396996715543,0.17277581132415823,-0.29294735913307435,0.26378312786366004,0.1546929772750512,0.05875363866191113,-0.3291331817024051,0.2949994836358646,0.14178161089208738,0.1753316228165742,0.4492527577821526,0.021753017570225255,0.37584332981660284,0.43514645066391855,-0.23252533674195913,0.024839345287246805,0.13041279738514375,0.5414502679088452,0.4469400796985944,0.1612281958672842,-0.03577565393863733,0.0006589189201764558,-0.006933624236737151,0.5035953562707021,0.42784397038404043,0.44163376928739184,-0.08244484203179492,-0.16041606531285427,0.507734488838216,0.3806730842913845,0.20521823812783774,-0.3951081461209731,0.38418189975991507,0.4064906950549642,0.5706084298448542
