,Thal_PuA_L,Fusiform_R,Cingulate_Post_L,Cuneus_R,Heschl_L,Caudate_R,Frontal_Inf_Orb_2_R,Vermis_10,Rolandic_Oper_R,Cerebellum_6_L,Olfactory_R,Thal_PuI_L,Thal_MDm_L,Vermis_6,Temporal_Pole_Sup_R,Calcarine_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_9_L,Rectus_L,Cerebellum_6_R,Amygdala_R,Thal_VPL_L,Thal_IL_R,Temporal_Inf_R,ACC_sub_R,Frontal_Inf_Tri_L,Angular_L,Putamen_R,Precentral_R,VTA_R,Frontal_Inf_Oper_L,Thal_VPL_R,Temporal_Sup_L,Postcentral_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_VL_R,OFCant_R,Vermis_9,Precuneus_L,Hippocampus_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Thal_PuA_R,Raphe_D,N_Acc_R,Cuneus_L,Frontal_Inf_Oper_R,Cingulate_Mid_L,Precuneus_R,Putamen_L,Temporal_Sup_R,Thal_VL_L,Thal_PuL_R,N_Acc_L,Cerebellum_10_R,Heschl_R,Parietal_Inf_L,Parietal_Inf_R,Thal_PuM_L,OFCmed_L,Thal_VA_R,Cerebellum_Crus2_L,Cerebellum_8_R,Vermis_3,Vermis_7,ACC_sup_L,Occipital_Mid_L,Rectus_R,Red_N_L,Thal_MGN_L,SN_pc_L,Cerebellum_10_L,Occipital_Sup_R,Temporal_Mid_R,Thal_PuI_R,Pallidum_L,Thal_MDm_R,Amygdala_L,OFCpost_L,Thal_MGN_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cerebellum_7b_L,Thal_AV_R,Cerebellum_Crus1_L,Cerebellum_4_5_L,Frontal_Mid_2_R,Frontal_Mid_2_L,Thal_PuL_L,Occipital_Inf_L,Vermis_4_5,Lingual_R,Thal_PuM_R,Supp_Motor_Area_L,Angular_R,ParaHippocampal_R,Thal_LGN_L,Frontal_Inf_Tri_R,Temporal_Mid_L,Fusiform_L,Thal_IL_L,Frontal_Sup_Medial_R,Thal_LGN_R,Temporal_Inf_L,ACC_sub_L,ACC_pre_R,Cerebellum_3_R,ParaHippocampal_L,Cingulate_Mid_R,Thal_VA_L,SN_pr_L,Calcarine_L,Vermis_1_2,Parietal_Sup_R,Thal_MDl_R,Frontal_Inf_Orb_2_L,Insula_L,Lingual_L,Cerebellum_9_R,OFClat_L,SN_pc_R
Thal_PuM_L,0.5863029705852995,0.5217585813306724,0.4285102992500693,0.4458182595693932,0.6125249577810252,0.14041833354718528,-0.12032421643823553,0.11802936260976293,0.3933961907133268,0.6353238159120762,0.11643355449643329,-0.13320758062454255,0.2986918255620004,0.529302020767483,0.4231854427575141,0.5670423731045116,0.17998421337116388,0.5382084083010013,-0.10120644168721213,-0.09023187241855768,0.7615265667338097,0.10667338104382157,0.6078134933451896,-0.21412337527217565,0.7197008288734174,0.1730410804894659,0.47950505361438045,-0.04250994965790927,0.15468712044941832,0.42992927579519996,0.24492194182076418,0.17498199394791844,0.4105986540452362,0.5158618856614938,0.537927282101064,0.4324404729775069,-0.20630594485775428,0.3844976561457055,0.13516611070412654,-0.040649832314432664,-0.13734913220807715,0.4890001653374595,0.02308801619307866,0.06866221955681555,0.1856372736697523,0.4786267631273218,-0.04298640636508575,0.24990129496546948,0.18500411360133015,0.2622224637640966,0.22165919321798708,0.051467842293199,0.18034897798054053,0.47220034506387887,0.35255152186349603,-0.013198565073922032,0.1300608502865468,0.2701761126050294,0.5002439820377507,0.3971505374988779,-0.022238606827909776,0.08747544443395688,1.0,0.029651206479968266,-0.08988907189929826,0.3435574452651935,0.5882720772059411,0.43235364225550693,0.4355372483207407,0.25926536184575233,0.5142980879053465,-0.12112476809527074,0.3690880658416876,0.02354860455674036,0.5467832199363406,0.6699388163799281,0.2682117450670185,0.5025072188800129,0.1709747226886237,0.06001712066624995,-0.07837735069009721,-0.3211686523746699,0.4024231087192661,0.4029491228741991,0.5984668485403262,0.09450947210568877,0.3721111878549927,-0.07020929648249348,0.04597844113458523,0.5122922398405114,-0.02899171956125868,0.24675337514001547,0.6363066319113477,0.3428874300900575,0.47264571677385175,0.6084905415898479,-0.04194644639133756,0.27017467667130385,0.3405254953555075,0.23170536849652054,0.507734488838216,0.10333969362037537,0.6377743403191285,0.5882202101814331,0.3533414394463604,0.10717180619684864,0.5002569434347948,0.31930201641184397,-0.10552114187497477,0.06692347951082261,0.34539351411833635,0.3498100382110253,0.25247810289119765,-0.07131291206207241,0.4237390967860888,0.5036505361648074,-0.23274845455644458,-0.13305781502368266,-0.11249456526837219,0.40179093124172194,0.7230787616564536,0.5947752645895461,0.7324659480803797,0.5925362752326918,0.16867236202154162
OFCmed_L,0.01573544012784429,-0.04100977340060339,0.044933131461120386,-0.14593041442266758,0.3607483777847082,0.1318639801189982,0.46634912573238074,0.32306548197719354,0.02752038070262803,-0.22183531208425933,0.2993004218030544,-0.3464905689347516,0.09573064982754527,-0.3042127675795063,0.19523786000550808,-0.31684602058027744,-0.008930972229272964,-0.2879623680520498,0.1282362231538895,0.6822691049641928,-0.035791293888990085,0.32033814865774984,-0.250796713861774,0.24961340994969267,0.33763385957774833,-0.22299966627223225,-0.09733144666215311,-0.0223343545058029,0.2876459101180408,-0.3107892077579099,0.10573568731427851,0.2827787352985258,-0.13422981432253578,0.34243687279590623,-0.1996924936513024,0.18859734951774265,0.14730465753449115,-0.32743274386238436,0.5763501682046934,-0.04495606555605364,0.4076501235517819,-0.4196081991915385,-0.008857676035438413,0.3191328379443486,0.3072425192255508,-0.16775525580164227,-0.3101812779636595,-0.05200314803204034,0.21179440180737077,-0.2035861331976054,0.09794298989935732,-0.012207216076186146,-0.10580304417130626,0.3103543112654215,0.07652385105663673,0.3483135901218909,0.34822240340049687,0.53274289021371,0.136116298676493,-0.1270145330841478,0.0014811559822110424,-0.08522622733358945,0.029651206479968266,1.0,0.1285170811476376,-0.3501145719008702,-0.24198950863448687,0.0878598631347447,-0.24436760625454526,0.513415658182943,-0.30159956558516093,0.4547030645551666,0.24921037457649495,0.1785538012647553,0.0447656205502592,-0.10683960060755618,0.035507902185142826,-0.30070154626718065,0.059416862153079765,0.3422678845370041,0.11089595287913497,0.3628643321703212,0.5647514960152228,-0.02195154093390793,-0.029226424457493513,-0.37934400375544897,-0.45136558373469543,-0.0734405569227582,-0.13528431736503682,-0.08864524821956164,0.363675899171447,0.5204050016282245,0.4622610837848557,-0.2630028932623147,-0.22469160143566422,-0.3015791536154218,0.0038725356796142237,0.4575459197148333,-0.2735192878046809,0.2434372962331774,0.051504625993647024,0.23498357904046882,0.01710441408402819,0.264031479587503,0.09424843381499051,0.53808602898973,-0.12999253543166087,0.3751774671406274,0.44805821075981256,0.4544226706131373,0.4108984458552273,0.5095169235835125,-0.06547093789805489,-0.11531560812981065,0.3529077536267507,-0.3523103813551599,0.2895767675867237,-0.0077160404487574994,-0.1686034696142206,0.37793249297332443,0.21022971638088922,-0.34600808116166654,-0.10503069953434604,-0.027910640352989027,-0.08586378227268673
Thal_VA_R,0.1832213238540088,0.28906700848335265,0.21325172435971848,-0.20816859702545998,-0.023485512355771225,0.4147687763686631,0.5022870808171946,0.3927456744145531,0.5330280253405908,-0.43780038432793406,0.5376933534113336,0.1378128535182459,-0.11142297559187363,-0.07812929356435495,-0.29672749540274007,-0.010133739795471634,0.38966063982730115,-0.43620153849304866,-0.059146385964648045,0.32766038276409726,-0.31984845270561213,0.5966927077467521,-0.5427699707807936,0.6583987591454775,0.2128553927027404,-0.020950111553457253,-0.010776670054492458,0.5329617301693914,0.6084394507752066,-0.26429651086999406,0.7304565807046792,0.5607736219830599,-0.35247657717054776,0.11450523708587136,-0.31953630965841934,0.1823856011747882,0.45476186948417946,-0.6516996339767055,0.5410384785664332,0.5219936102895265,0.6408089207787934,-0.4659152273361924,0.4211223241658806,0.6533574321326793,0.4890197384478585,-0.47652876266667404,0.4379835471845142,-0.22941708559150176,0.3632477561294044,-0.2971879232245562,0.48878273036381015,0.5154777397183334,0.4266489083606101,0.3655714680359317,0.44998536511576165,0.5759159033474612,-0.20157238358126223,0.5483826828783341,0.20581817327598795,0.33683813169813204,0.10316952158455145,0.13381792884208563,-0.08988907189929826,0.1285170811476376,1.0,-0.4560059824269298,-0.2911957868020358,0.4540560775741793,-0.48697512074145805,0.05220181917637602,-0.425018270422115,0.5829535110474938,0.373420507833637,0.8081412835003093,-0.3218028264004935,-0.10674420751830069,0.0334915507029379,0.021569321466454194,-0.1999855435224505,0.7133003224620343,0.3630232402092073,0.6527675278336916,-0.1615440268729533,0.13312223176412336,0.19961279261249748,-0.4441037422722286,-0.30849452102311836,0.16837421484066536,-0.3660606281243865,0.3275259907729962,0.613885122237305,0.37281154091677415,0.17974757353697154,-0.31678790068410806,0.18083694081391616,-0.19313177887814711,0.37447317678421127,0.4070884525232043,-0.06533757607902954,0.3344075156380333,0.27883499169420767,0.5820828980227832,-0.4393326072588006,-0.1675486832960516,0.005127968963700366,0.37489797027474037,0.2417869159644664,0.06252282773207311,0.2804919335089438,0.5789993289795826,0.42943343929161054,0.15523937876589133,0.3396368679384873,0.4612708186593976,0.34923326228600715,-0.1345387766320663,0.25229908565731757,0.32649934302751504,0.362723065652714,-0.09163452384546167,-0.05363115054863392,-0.3826330871499212,-0.3261342371285979,-0.24658402448648883,0.0884055639503501
Cerebellum_Crus2_L,0.03785698715592958,0.06257007294486733,-0.1520723590411578,0.1642675700502259,0.0576104494122614,-0.20853239774459498,-0.6406861889435824,-0.4712072506721573,-0.1874036833850637,0.6795299151633614,-0.4724394336689604,-0.04460614194674049,-0.0009741351900695595,0.5374102515864588,0.27245013900215964,0.35249313526731324,-0.2601560549668869,0.6327014097282583,-0.12400463672606506,-0.5011832457648294,0.5716669732915143,-0.3558528084393345,0.5814152565110938,-0.5619893935727975,0.039911593105125494,0.2958118038242636,0.17788040521329496,-0.17062598008800578,-0.23216491898327835,0.3294162472732749,-0.3147009512469266,-0.4318035791219731,0.42079060699011017,0.06385596711323588,0.35692728224508347,0.17255992347298973,-0.47329610188706517,0.7824201265388256,-0.5164686090851432,-0.17710237094788106,-0.6702285340744883,0.8053003188701952,-0.39035560312537954,-0.6160962772939937,-0.4284170046986264,0.6291809483607993,0.05027443591084443,0.4015279252832599,-0.10009321146107054,0.17488596498959363,-0.32244635455204623,-0.36392614379754273,-0.2230643781142761,-0.27622844581597605,-0.2305243030351685,-0.5207755993896674,-0.10303297389254047,-0.32607214692437153,0.0009163790497498139,-0.07276991593089778,-0.23185849110108459,-0.17999667832581007,0.3435574452651935,-0.3501145719008702,-0.4560059824269298,1.0,0.6375831137582383,0.007073796660295945,0.5793966792440827,-0.22465061383706297,0.5232222352174599,-0.5455803113938176,-0.13076280364171128,-0.3209299553071721,0.3482695964673322,0.5222316866538885,-0.12189112550439513,0.2494801961840487,0.025541605514010867,-0.5459887356541564,-0.2481830276747792,-0.7054405287368662,0.022700149686043152,0.23186189118028697,0.17873931176928493,0.502575528763969,0.5169045770976217,-0.20910459411227578,0.17950216803783978,0.19679755307778773,-0.6539928355634509,-0.33589320944448303,-0.1445715856128684,0.4047462583391483,0.2281773246783653,0.4684109626996621,-0.12787801577329552,-0.35430649735954783,0.0731867969544493,-0.31939102498251976,0.20521823812783774,-0.41328125293076584,0.5210992335326784,0.10982631781964368,-0.11541146338373288,-0.5479543328585572,-0.02684145228734288,-0.09040337854988013,-0.31807733183780473,-0.29788537346733024,-0.2965730377171502,-0.31523240910112543,-0.19124463940704947,-0.1695241536635029,-0.06927025435462669,0.45023477044429877,-0.495359765434458,-0.3349521835239174,-0.09626641127131359,-0.05467096463230171,0.3041805473993531,0.6414364376533029,0.5291958083902221,0.5175131441705009,0.0637767092322815
Cerebellum_8_R,0.44068315320845947,0.4478627326885924,0.07332368453188286,0.33104599021912356,0.39484374974353553,-0.027555335703361803,-0.4343928186491534,-0.23712036515130483,0.11543956433747819,0.882386771170873,-0.15997358892198857,-0.12900516184328362,-0.017660061428226292,0.8197431029783265,0.6853653281084299,0.5547200780579596,-0.01585363582472247,0.8705493695396657,-0.29112868849872564,-0.415621207211367,0.8284600530056112,-0.025384812896906826,0.8105937522860482,-0.5455741785146753,0.3678817979290722,0.21196602273170947,0.5191096331258584,-0.05132514557730688,-0.0932771846856094,0.48146691765874566,0.05270927832166386,-0.09907964342786547,0.42155066135115454,0.29709937844535633,0.3336339706947227,0.42961815968843176,-0.3994224650987414,0.6947157414612588,-0.3062033044359487,-0.16273060740351972,-0.4026790935846499,0.837588355308812,-0.2370656232289855,-0.3902867575730321,-0.15289477242845445,0.816712036286221,0.018758970069362387,0.5800396694116345,-0.0030110452792500362,0.29213083992623773,-0.16627573297990716,-0.2376938842575281,-0.09920493574224172,-0.014399577895799804,0.23047735822973248,-0.42444344150884444,-0.014202236998892476,0.06178214456035404,0.32633417011628824,0.14876566656180604,-0.056181370370783815,-0.03907002563610929,0.5882720772059411,-0.24198950863448687,-0.2911957868020358,0.6375831137582383,1.0,0.27007011664846964,0.657629475036209,0.038430735792033335,0.7126075245527488,-0.4170633237444881,0.33238256061133686,-0.1521055662983706,0.6541541993822383,0.71013595667744,0.06842358662755359,0.5918797146633297,0.12267893837770277,-0.21429146570072805,-0.1577816639562133,-0.6672163452215396,0.2640188652226442,0.41114818161168293,0.5033427533709686,0.36786921026107966,0.5411607365189101,-0.2336931576473121,-0.1192291667008698,0.41401886162849305,-0.44863361023272297,-0.14485341322630274,0.14381544734324805,0.5306861671180815,0.43859591367296474,0.6018106175710023,-0.16035537260616986,-0.1284797372929661,0.30537822840628975,-0.1468296864526073,0.5481071338204689,-0.2829635799444066,0.6464322204560612,0.29162836716143165,0.32007718740573937,-0.2029975703240771,0.19511778671688818,-0.014364543912357412,-0.2534507402927322,0.02180899628656288,0.069416069897798,0.0448505118661162,0.005097528312191457,-0.2759141098984127,0.24462541570844293,0.5470597407107287,-0.5078538488094918,-0.33105092130364294,-0.12319145287475369,0.10147030007993985,0.6164891647794111,0.7033402157094034,0.795278302435258,0.7467594407074958,0.036650123014576284
Vermis_3,0.4884490449180153,0.635885130972443,0.31325541274266633,0.194193802790042,0.2611541035729849,0.5415256188014589,0.24784495324495748,0.4696992230209965,0.6485242146934428,0.15143276591810517,0.4788070106693222,0.17265854543362139,0.1804330288570365,0.4303478912742795,0.10207219813378066,0.3564343895817809,0.35968356341184976,0.06348867500389264,-0.022267025068096705,0.17875083094797772,0.27750636087043856,0.5583872198510889,0.05686699696169344,0.4152441931182444,0.5972227708025958,0.3146004145736165,0.2398040444668641,0.31419262386826896,0.7054357138409437,0.19173934703449114,0.70693667759113,0.5425091300957879,-0.07354126416744848,0.6336284467344006,0.10951887823826845,0.6242674903945193,0.3198974550548224,-0.12160338218588322,0.4438443850436638,0.3509596276878311,0.2425722334232747,0.04909396991916526,0.31226015232942134,0.5185468688308337,0.48760713927137067,0.018906968436436404,0.5189440371245196,0.25724859666083416,0.5474307558244522,0.060367738337223274,0.5846711420764898,0.428534945215983,0.4366645611214366,0.5945309313528099,0.5178160453218775,0.4510216006620172,0.006968288374310282,0.5696258476429024,0.5412509622135921,0.4903259729199128,0.27332491527580927,0.22631667929821947,0.43235364225550693,0.0878598631347447,0.4540560775741793,0.007073796660295945,0.27007011664846964,1.0,-0.07980854160882195,0.17915804271255986,0.1220970860107629,0.21776175504092124,0.5840195999011185,0.5851477848650329,0.2263884922061277,0.4883825271496885,0.3103141957197284,0.2840097614258364,-0.14135407592773688,0.5906246158913515,0.23212107542643515,0.3108216375703962,0.11263704303712042,0.5574475303206985,0.7547014764572367,-0.2842332487844577,0.0736738916281421,-0.08355801905616757,-0.21793581051699457,0.7360073415647221,0.3871733481262147,0.5087309832400713,0.3873380651909495,-0.03930403452791906,0.5254166696466348,0.27620954930724345,0.3328148029678555,0.4603010568274583,0.18997858963287584,0.4820399611485186,0.5706084298448542,0.571689251793439,0.16566567731727547,0.355943412770785,0.36111072735162775,0.2877296807089712,0.3242100000190596,0.4488133072873706,-0.028004965282273555,0.3677100214661619,0.6855088966389298,0.3487211745620214,0.4305021088798204,0.2157752534110214,0.6417454400381052,0.2531642793981681,0.2410766373682709,0.16168324782654314,0.33352219063781935,0.16305943509552795,0.4667961421960658,0.07874537731980455,0.2080886220455178,0.22803896833635884,0.03317741086638367
Vermis_7,0.08310586588097446,0.18222083673215073,-0.024324803370418438,0.31384450548446186,0.26307335445795416,-0.11924081044756805,-0.36232667228410703,-0.27847179525309296,-0.11620889948660534,0.7167429725593962,-0.34761221218249483,-0.2013346727419006,0.04937297744074078,0.49044316304220714,0.5135454187953147,0.3760447975769908,-0.13250312153464783,0.6379236638573514,-0.09693261219906568,-0.2959881712040562,0.6765312861627263,-0.3712041188043846,0.7698111524442696,-0.5742651103291012,0.16361858467421372,0.19940829218024297,0.49878786836650985,-0.3260678942919501,-0.25839631980717126,0.3767653226026235,-0.2333285942795694,-0.21572336479245255,0.44491569495272904,0.15576155520876211,0.4506805980204913,0.14847921703793998,-0.362271352027078,0.6627332437112213,-0.3493744324667596,-0.22218072140165732,-0.4595509342072008,0.6585476475750406,-0.24746363809751581,-0.4676339493430628,-0.2200035316820925,0.6325181477321492,-0.2509039892888338,0.31818204503623776,-0.07555843385042166,0.2710284819764149,-0.2724316828750274,-0.31017441039151283,-0.17452818387493088,-0.05236385716913613,0.03990301803534319,-0.4876441416143609,0.12703403075287029,-0.18108764386749027,0.1706946701167019,-0.015256176297274512,-0.0929039030994384,-0.18175028975948446,0.4355372483207407,-0.24436760625454526,-0.48697512074145805,0.5793966792440827,0.657629475036209,-0.07980854160882195,1.0,0.09416985047604938,0.572863423751644,-0.4461178129396196,0.05832666001390807,-0.44368468198391037,0.35304468494543306,0.43100353688542953,0.01890741534833458,0.3715008948908656,0.1537397214261983,-0.3903271600290374,-0.18727334167789825,-0.6693140256643147,0.2146070052127435,0.25264598550517103,0.2017880807318464,0.452939343418513,0.4407879716189572,-0.19518852849682924,0.30394486492923695,0.05288081261037357,-0.41388328716227135,-0.20884299988731655,0.07950194121331727,0.40321398578277406,0.18954011700958528,0.47011317141333964,-0.19055911940781392,-0.1760087258908855,0.13217022549648477,-0.13389177336702165,0.1612281958672842,-0.3235364939851127,0.6342632366387531,0.2829877047215545,-0.0485786106112626,-0.189705392822654,0.04751045852276874,0.07435772069875118,-0.21128461762442888,-0.17502567955135395,-0.11227578524413785,-0.07872328246229045,-0.1414656127637827,-0.2126362123791702,-0.02740702467842917,0.38644130939864735,-0.33788486781786625,-0.2848707732038174,-0.18567451328970888,0.10846445509133587,0.33273749609143866,0.6216276296238359,0.7056166491889356,0.4576345426595901,0.09922285708822055
ACC_sup_L,0.11254412909842575,0.11883519758723443,0.2095623449176441,0.11397875572651457,0.5443091629342329,0.24287291980488232,0.47914988894236316,0.3863203172436088,0.07284117129500609,0.04093611617855241,0.2518602221354209,-0.4043943213151195,0.12943073935703908,-0.10614965433812099,0.39073100794235727,-0.21852669330694316,0.17058374480146224,-0.03524213627654128,0.13233409473884739,0.6891110651392915,0.20252264252602278,0.26460418752515763,0.10739071513866871,0.06629158725068851,0.4270077295500016,-0.0669948290969173,0.10002902039918107,-0.07205419055680344,0.22525567784789247,-0.20368071406386656,0.19654138360712875,0.41681866945834467,0.01225514076986176,0.49645632613054624,0.0803969045254007,0.15931476643528691,0.08699442871162605,-0.16742306538831217,0.5481615202037043,-0.0006828357706171495,0.38938750500392966,-0.24278855788871226,-0.008987844704344525,0.2945002571830897,0.43340131986781877,0.012468351254981977,-0.41895571875367205,-0.15791664196389302,0.24273413168917607,-0.09537779731487332,0.060884449379084785,0.016631525896177547,-0.03644989981116543,0.43069010477653746,0.20840881637966097,0.33450360367367815,0.7146400794636607,0.5081806513737457,0.2795169607409242,-0.02268158022555165,0.07577408045208948,-0.05766919304863739,0.25926536184575233,0.513415658182943,0.05220181917637602,-0.22465061383706297,0.038430735792033335,0.17915804271255986,0.09416985047604938,1.0,-0.11031420541362341,0.23955959286885709,0.2783456195006412,-0.035634577881498625,0.146685411176764,0.10558359805397573,0.13396390670540723,-0.127308984062839,0.025115082624024152,0.3185654354014782,0.04564394018629041,0.185695669296746,0.6058871613994002,0.22106894708200048,0.0943663216049168,-0.23246497924933404,-0.07578538857169087,-0.45326424627218936,0.04312339261209672,-0.07354447617793453,0.4038535479218178,0.6077132416264244,0.6376719129270192,-0.1914994724430849,-0.13161517231708317,-0.13059724045328572,-0.07214053724182827,0.592494589972549,-0.1337982549394199,0.3009056489058383,0.011099462236604135,0.2640070050728441,0.22189345886706272,0.39468004473304413,0.2697481873955982,0.6779565308600407,-0.12121803945508292,0.4528171606348225,0.25615036659800183,0.40172455788707495,0.5271006792801476,0.47570470567914763,0.16142345128535687,-0.21424687803838208,0.30061810014835383,-0.3153564318832988,0.33479615033463034,-0.13535900232940173,0.015297838732104854,0.540022657669981,0.3759466086110508,-0.19992841018598598,0.17750564330585542,0.009502168142428241,-0.19496636510461318
Occipital_Mid_L,0.3105543984388791,0.27571201341754975,-0.011033128805601807,0.49656518673739763,0.2347694873939216,-0.0752128526026914,-0.5037005220061761,-0.30277311688995623,-0.03315705415955568,0.7578257515247164,-0.28008646467206777,0.031049891627490136,0.10199081553365578,0.6521867210234871,0.5086975015025634,0.528925720218989,-0.015831309419734946,0.7299381802518939,-0.07559202009748718,-0.5014628099044449,0.6837021505796985,-0.137763996964902,0.7111027908765388,-0.530103018153214,0.20167531955648244,0.32966749082973623,0.30952592171406823,-0.22728766470559544,-0.1918116154931595,0.7528427392755214,-0.052278660121244415,-0.3034881750927658,0.35025019791726525,0.24972217598085966,0.4628759817477169,0.3736011354149276,-0.2930522140737856,0.6219530256139496,-0.38792083749516154,-0.1099591631118455,-0.5027428374197506,0.7164059147604652,-0.04205421224345697,-0.42627119546955033,-0.19197402773172909,0.6738437401191306,0.07677412535701596,0.3744257307516194,-0.0863230744695167,0.546631353543933,-0.13893970812621861,-0.1125886523113831,0.06876805168709434,0.007419032279484257,0.004565660448440427,-0.5060059654562928,-0.04470773827451906,-0.15394443586201811,0.2264163952693876,0.14896463590829653,0.19354808762003728,0.17101497976106936,0.5142980879053465,-0.30159956558516093,-0.425018270422115,0.5232222352174599,0.7126075245527488,0.1220970860107629,0.572863423751644,-0.11031420541362341,1.0,-0.5162155306248152,0.06226824254799633,-0.2682809694437592,0.49454960161119166,0.5077052501709922,0.32521098804680804,0.4558416457313273,0.13204348186007056,-0.28617328076562826,-0.15705727484999646,-0.6211102649331092,0.2190412674786736,0.3054340766605536,0.3493451951981176,0.32261465160186986,0.49026171557441517,-0.14096555876538813,0.04354466033069712,0.2463210590346493,-0.47842192686755314,-0.2262657164660273,-0.007117374002436634,0.4676688024497228,0.2981629017129796,0.5065524883908512,-0.12786289508015028,-0.2731212421228555,0.5260128553766008,-0.15734202068788378,0.3806730842913845,-0.36841077977243625,0.7268320094719607,0.3374765531022363,0.29614640426847993,-0.2305282472983193,0.16593569651734008,0.07511493986765637,-0.388147971063945,-0.21970345394140503,-0.10628849226423509,-0.026886599100721213,0.1040581955241491,-0.209781426041764,0.10280537101262689,0.598179079657273,-0.43960556272836404,-0.03156262536590503,-0.05562880367565079,0.1124846777876853,0.49805708706862445,0.6308278479727276,0.641308297163896,0.5677646195092395,-0.018896331438517783
Rectus_R,0.1147322433804389,0.20728645356287204,0.37211290721545154,-0.053870510789711876,0.08369577209189064,0.30762296941454315,0.743598976173719,0.619541086578868,0.44617214507571784,-0.5484993422793943,0.5600129812527691,-0.026566458012402917,0.09659360562459937,-0.31623619333304637,-0.241051889655377,-0.13339957270338762,0.4274675796629458,-0.5544362190516986,0.01004376673124929,0.5862694438712301,-0.3556978892179914,0.5316471639491562,-0.5130377299314094,0.6956321550955376,0.17577789326763762,-0.23621970503018522,0.03989429322956086,0.3994239129299297,0.5202308118243861,-0.2458227859188423,0.5582522832928644,0.6439885991307861,-0.36193539466556524,0.1909001835960101,-0.15096911246433642,0.09938383379779331,0.5951728697703552,-0.7004515290808412,0.7133211696502434,0.32704299484933863,0.771118728476518,-0.6467818927785313,0.47435018053087186,0.7363466871438885,0.6217787456842572,-0.5479663129948181,0.14243166054594983,-0.346426247046805,0.30037540283235054,-0.20902997860549657,0.45746864098719053,0.4762955156941473,0.3966827470834235,0.4769025354906399,0.46801661978357073,0.659645149474933,0.10135025964067274,0.585229285469179,0.2049106332336605,0.2326411541934373,0.2933649203431771,0.1667983350157796,-0.12112476809527074,0.4547030645551666,0.5829535110474938,-0.5455803113938176,-0.4170633237444881,0.21776175504092124,-0.4461178129396196,0.23955959286885709,-0.5162155306248152,1.0,0.3188326846364132,0.5600013096978464,-0.27237270407911385,-0.23910901869182613,0.1641522321700937,-0.14766936189682855,-0.06646311055675182,0.7321692500330537,0.2605410135210001,0.7626822624586458,-0.042423563482293085,-0.05344000775656372,0.16985620022902886,-0.42473964402799586,-0.47180134643324784,0.2601248589246156,-0.20710056934082893,0.155458481431682,0.7351122088441508,0.5163442220127089,0.29954751688500736,-0.3898706586396661,0.06406038129870906,-0.2443517101600381,0.3500071105862616,0.5358700102424053,-0.04573880240881698,0.4938200986334579,-0.03675802685479377,0.6106086801328631,-0.3996313333583919,0.06971820120434448,-0.1091964718032612,0.566405666465429,0.0932330482283405,0.23476255879260585,0.5332051704129953,0.44095712367536755,0.5155408813856565,0.3930284054381832,0.3317258656217889,0.4241810060754943,0.3086800893397657,-0.26898030187443256,0.5462996493371874,0.3751618490571941,0.040847893865590415,0.08689602466524085,-0.18786468555358976,-0.47046387807144113,-0.37064536476845317,-0.42299765874855244,0.06058592272056405
