,Fusiform_L,Vermis_10,Vermis_4_5,Paracentral_Lobule_R,Olfactory_R,ACC_sup_R,Thal_Re_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Precuneus_R,Occipital_Sup_R,Occipital_Mid_L,Vermis_9,Thal_PuA_L,Cingulate_Mid_L,Occipital_Inf_L,Thal_MGN_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Thal_MDm_R,Frontal_Sup_2_L,Putamen_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,OFCpost_L,OFClat_L,Vermis_1_2,Thal_PuL_R,N_Acc_L,OFCmed_R,ParaHippocampal_R,Calcarine_R,Cerebellum_10_R,Insula_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Cerebellum_6_R,Thal_VL_R,Cingulate_Post_L,Pallidum_L,Hippocampus_R,Thal_LP_R,Lingual_L,Precentral_R,Vermis_6,Cerebellum_7b_R,Cerebellum_10_L,Temporal_Sup_R,Angular_R,Thal_PuA_R,Postcentral_L,Caudate_L,Cerebellum_4_5_R,SupraMarginal_L,Hippocampus_L,Thal_AV_R,Calcarine_L,Cerebellum_3_L,Parietal_Inf_L,Thal_MDm_L,SupraMarginal_R,Thal_MGN_L,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_7,Rectus_L,Cerebellum_9_L,Thal_VPL_L,Occipital_Inf_R,Thal_IL_R,Frontal_Inf_Tri_L,Red_N_R,Thal_PuI_R,Precuneus_L,Rolandic_Oper_L,Paracentral_Lobule_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,ACC_sub_R,Thal_LP_L,Putamen_R,Frontal_Med_Orb_L,Thal_IL_L,Cerebellum_Crus2_R,Thal_LGN_L,Lingual_R,Cerebellum_8_L,Frontal_Sup_Medial_R,Postcentral_R,Parietal_Sup_L,Cerebellum_Crus1_R,Thal_PuM_L,Cingulate_Mid_R,Temporal_Inf_R,Angular_L,Pallidum_R,SN_pc_R,Temporal_Mid_R,Raphe_D,Thal_VL_L,Frontal_Inf_Orb_2_L,OFCpost_R,Cuneus_R,Red_N_L,Cerebellum_9_R,Parietal_Sup_R,OFCant_R,Olfactory_L,Thal_MDl_R,Frontal_Sup_Medial_L,Cuneus_L,Frontal_Mid_2_R,SN_pr_R,Rectus_R,Frontal_Mid_2_L
Frontal_Sup_Medial_R,0.30356565509222666,0.6027288116063717,0.0061133612628495185,0.524191148950929,0.49375679835391123,0.6918880109056145,0.09945961896438611,0.4783483376106778,0.45249119031438867,0.3791848541091372,0.39778925405589854,-0.2305282472983193,-0.5167085862528875,0.2533593592699208,0.46598187295452953,-0.21887956764828004,0.03899971968997162,0.8612727260150842,0.7070786265019035,0.5050458992985952,0.7901768011087645,0.6598177427429713,0.759179899196837,0.1201712516183447,0.39773750465655616,-0.1802791701113227,0.5166516735926764,0.3992021669188083,0.599396443333948,0.051690309662136585,0.42457183203093396,-0.12946618843238464,0.3711362009646037,0.5494973491287428,0.02859586088153674,0.14359618911867694,-0.24037792429524235,0.4013570834985732,0.43159936064172,0.6938194064487121,0.6437976773708564,0.14136385060990136,-0.3642941137997575,0.6823767041917382,-0.2567696090654778,-0.3044923032814962,-0.027817732682445424,0.4738644215946243,0.12032124051910557,-0.15580369841990221,0.5338147051066819,0.48708028664031816,0.212501112192888,0.3147713203371891,0.47747109502166135,-0.09410392072029046,-0.23567846694677744,0.6505869869415588,0.4196196176616244,0.3393898878883948,0.5315469927734078,0.2868484537839712,0.047161800766734846,-0.5479543328585572,-0.189705392822654,0.4468243537810733,-0.11068271079788461,0.42323356864151646,-0.5226061057358548,-0.008276595956307928,0.5293603911497567,-0.27542902851352846,0.23225198332819283,0.480498917127824,0.5405829371815681,0.6268727880792326,0.6159087915376753,-0.3293513018093459,0.05693772080819639,0.5395354278433305,0.4963920784805831,0.020960346853855026,0.2500363235685814,-0.34059508483613077,0.05002476765570083,-0.1775171978901706,0.07544734988158944,1.0,0.6074615878681994,0.43307135946858727,-0.4177430647191642,0.10717180619684864,0.503915345687945,0.08585189360292846,-0.072558882469198,0.2687976213152704,-0.15215705297035662,-0.093702397646486,-0.17363339167624406,0.6340328956161962,0.4339934169339018,0.6783900715791558,0.18224814447457788,0.37434778628210325,-0.12565095722542652,0.3270408108796291,0.6712119738655858,0.5946942522755853,0.2356472126171392,0.8377527461961163,0.03642566887466337,0.7623758980410134,0.5613362529586255,0.566405666465429,0.7884238914241993
Postcentral_R,0.30990904612172243,0.7391944413483708,0.41478413144533427,0.8376262184189485,0.44564545402571726,0.3685131160511279,0.04919112461524231,0.8031458878742187,0.48565871054586246,0.8418669155251709,0.6901035044104055,-0.18030833789669934,-0.42455312820557206,0.23186071026748445,0.8349549116907868,-0.20732431276733043,0.03776629576103837,0.7586288972621507,0.6617346269727947,0.426192499731238,0.7162452302178469,0.6915482464325324,0.6652291931287808,0.49304863294680135,-0.13002628392091845,-0.29539424947106424,0.5724494547318054,-0.01536434299829377,0.3678688139426101,0.2171352078433245,0.6573655554964054,0.23777960921762598,0.4528594286746206,0.7403412836407286,0.004826830925642857,-0.21361268036159678,-0.2843742168262027,0.5568093519740429,0.5356783178857214,0.6819717103631759,0.7870629079626814,-0.14729113796049753,-0.17678223453045414,0.8177621391702743,-0.07508645003050228,-0.2692568755806713,0.08612486915824313,0.6312365477505791,0.44936626360750803,0.32615946631904447,0.8689977093179092,0.6952443727796572,0.5195511795486705,0.33937905014760256,0.7233868262080382,0.1416584525513992,0.09669518656958716,0.5736134028902922,0.6519633900857847,0.282583722173964,0.6917342305274503,0.4716664579587751,-0.011424445369400474,-0.4163633202988336,-0.2665246497234997,0.47429701941035995,-0.21303251623710148,0.30728520942152954,-0.4245065570546635,0.05398539101259326,0.6798353893274722,-0.24530832620460827,0.08410059769183263,0.8933419822257916,0.6711838986381091,0.9309057753543375,0.7756661334366477,-0.28849252928729946,0.25056989599616447,0.4366336938724006,0.6174308975510254,0.20759064916860723,0.02144791025446519,-0.4575883759141747,0.0048279809735529535,0.11918358221224123,0.03190422935696166,0.6074615878681994,1.0,0.7894521021573684,-0.46199399007095077,0.05345385219606228,0.7071155238875938,0.2619628102679299,0.12680140943233706,0.624836582061604,-0.0037210043357270993,0.11496227245659676,-0.18538734442866492,0.66206876322271,0.09900870156784755,0.6213748302378143,0.40930762091437556,0.34889296222257826,-0.24643260343473733,0.7694949018984295,0.5293498754212356,0.5326066390152566,0.2813070222245039,0.7808879675627118,0.2508315695766672,0.833333184115588,0.55730760779846,0.5850000177867526,0.6781690951675096
Parietal_Sup_L,0.13366775589547542,0.5363296908773639,0.25612577638382683,0.6545177228591359,0.28070182336366445,0.12170151481771332,0.10069092874354085,0.5795995578614629,0.315674344484058,0.8173834138704215,0.7549611394524623,-0.03394709148001166,-0.4177168146628013,0.012518165058624301,0.7612476861039881,-0.11003612470703472,-0.13650934513256777,0.4794842120217562,0.27607952518393564,0.39130705893930495,0.4470886698967782,0.4412083133196229,0.5137161243520716,0.21589746768026136,-0.27442361790519854,-0.41306918500990797,0.47573098657965796,-0.08541600173614394,0.08858014715486344,0.08733354362759381,0.45477828914622637,0.2085433138367925,0.20423221299207348,0.44409494916794695,0.12580330117315003,-0.22326703571863402,-0.2992938714275852,0.4802562201411252,0.33410569158830333,0.48313495564366865,0.5343588125341311,-0.17842877772454369,-0.18536924803878127,0.43584417333514486,-0.1854237820327409,-0.20567960886046133,-0.1646925263560684,0.3818638951073039,0.5854434429290931,0.31829442174414124,0.8556467978641337,0.5550571895870252,0.26406885234452887,0.25689942497010326,0.48180448612470905,0.22318448002699334,0.15104607154661956,0.23103038033003703,0.8443665238020251,0.271498189149559,0.5449533680749973,0.24145912607039058,0.043850907041474436,-0.42760003970878646,-0.24580554178172181,0.26216454586902693,-0.3937641905127369,-0.059699432356750834,-0.36548058187633753,0.1048020498809449,0.36246546608392394,-0.16971526517644395,0.11452629143093326,0.8970148528631892,0.38166550761794216,0.781922105204634,0.4765620351443786,-0.29295003419357446,0.16496615609383675,0.29915642573575646,0.41127496876401626,0.08899106880322517,-0.060805756498689474,-0.4528956265517854,-0.24389699102621012,0.028392471746818148,-0.13648061118562826,0.43307135946858727,0.7894521021573684,1.0,-0.444754419860064,-0.16578627775690996,0.6099134965312375,0.07221676810166441,0.3600785051264263,0.4822450018841058,-0.06976363455785062,0.016029999954040145,-0.21280167192950364,0.4286258347245761,-0.07359654444595143,0.4247543146683929,0.48289442283181744,0.07827253523991365,-0.41347307697169805,0.908188575886288,0.39628397627940937,0.41757551629754747,0.29543520980955096,0.5841263286167953,0.4660496690323162,0.596700785546445,0.4201675987374273,0.45751401406944714,0.3451206888974542
Cerebellum_Crus1_R,0.24755906750947804,-0.48250955133405865,0.20874398252321383,-0.20551720929029832,-0.4655498608665601,-0.17400027886553976,-0.03495731903369912,-0.3576710948284211,-0.07668398185537668,-0.2793184521287969,-0.06801673705688445,0.7003752649132887,0.8745181204924595,0.15852110119424365,-0.4490480992152134,0.4958025886046143,0.2728195020244156,-0.47506393173050765,-0.34264265214830325,-0.2902860464212661,-0.5439734507309971,-0.21003645594179463,-0.5975071075975129,0.11382625284567949,0.25040399765101645,0.6485885159416678,-0.5275452347125187,0.05407313475056819,-0.2813556669059972,-0.20771490152972438,-0.27972718790884504,0.39115326770490494,0.10788979776422614,-0.25754021671250266,0.22013624972216791,0.550653988938668,0.8642027239421664,-0.3124562802458798,-0.04087507272332569,-0.5887527609634857,-0.6351118622932608,0.2998283811389016,0.7514735670477292,-0.41503777292496014,0.6035990340168988,0.6861804579950062,0.59805495135052,-0.07552638813527318,0.24079776773169798,-0.20576303612295566,-0.6239866756492489,-0.49674332094426155,0.22294768803664505,0.15517041472638402,-0.3011599080459232,-0.2991682112463681,0.4588122755405247,-0.3731781218143977,-0.2326411615998913,0.06848421179086944,-0.10381629259197497,-0.5656291485194421,-0.1508091737076121,0.7527433893187895,0.7545101772388297,-0.4548228421693492,0.7706617834231086,0.16609483351597396,0.806019988690761,0.28142148915476595,-0.3981626127705158,0.5788943404799569,0.13126927766700122,-0.4032590440790885,-0.3385085080288836,-0.5343168139763157,-0.4782679736253471,0.6201474660314208,-0.29596658651273444,-0.5288513869488404,-0.3301403825077758,0.01896408525410063,0.09925838652645941,0.8377871847817919,0.22786258018163438,0.5503336412985497,0.6523199253681409,-0.4177430647191642,-0.46199399007095077,-0.444754419860064,1.0,0.5095063112290993,-0.19181978756075005,0.43013232000644896,0.41907748101780434,-0.4753136131416581,0.028156790483203083,0.4514718463262654,0.4415724644273944,-0.6017329248650982,0.15098752068359228,-0.5965416337084818,0.31946715593662933,-0.024435274678828486,0.774360970541947,-0.42552796328195874,-0.6274521355062859,-0.4942465058744693,-0.18568837903886873,-0.5656287909268062,0.31685418043288127,-0.6569965941129189,-0.4042053512461823,-0.6687327936359218,-0.35830385866784553
Thal_PuM_L,0.5882202101814331,0.11802936260976293,0.47264571677385175,0.17998421337116388,0.11643355449643329,0.09832642514748431,0.20628738839223923,0.22165919321798708,0.31930201641184397,0.18034897798054053,0.2682117450670185,0.5142980879053465,0.4890001653374595,0.5863029705852995,0.051467842293199,0.3428874300900575,0.4029491228741991,0.09376326220468156,0.27017467667130385,-0.07837735069009721,0.13516611070412654,0.47220034506387887,-0.12032421643823553,0.5122922398405114,0.4024231087192661,0.5925362752326918,-0.23274845455644458,0.1300608502865468,0.2701761126050294,-0.10188345477323442,0.23170536849652054,0.5670423731045116,0.5002439820377507,0.3022620182348843,0.04597844113458523,0.4231854427575141,0.6078134933451896,-0.040649832314432664,0.4285102992500693,0.06001712066624995,0.06866221955681555,0.24927097244006613,0.5947752645895461,0.17498199394791844,0.529302020767483,0.2660616081231348,0.6699388163799281,0.35255152186349603,0.3405254953555075,-0.04298640636508575,-0.20630594485775428,-0.018217906981980454,0.5984668485403262,0.4405797605852811,0.27094920505722647,-0.07020929648249348,0.5036505361648074,0.28241187922577277,-0.022238606827909776,0.2986918255620004,0.20691511939018803,0.02354860455674036,-0.10120644168721213,0.3435574452651935,0.4355372483207407,0.10667338104382157,0.7615265667338097,0.7197008288734174,0.43288172624965454,0.1730410804894659,0.15468712044941832,0.28206561133933633,0.1709747226886237,0.02308801619307866,0.2589151675110127,-0.016574463610954424,0.10333969362037537,0.3721111878549927,-0.04250994965790927,-0.014973030429576326,0.24492194182076418,0.01776916966756293,0.3533414394463604,0.5382084083010013,0.507734488838216,0.6084905415898479,0.6505491090106382,0.10717180619684864,0.05345385219606228,-0.16578627775690996,0.5095063112290993,1.0,0.25247810289119765,0.47950505361438045,0.42992927579519996,0.03959114961334774,0.16867236202154162,0.5025072188800129,0.24990129496546948,-0.013198565073922032,0.40179093124172194,0.00876648366582097,0.4458182595693932,0.3690880658416876,0.7324659480803797,-0.13305781502368266,-0.13734913220807715,-0.1268863175187842,-0.11249456526837219,0.0602820435724745,0.2622224637640966,-0.02899171956125868,-0.036277337063749415,-0.12112476809527074,0.24675337514001547
Cingulate_Mid_R,0.2953865296648048,0.5206839950261252,0.2951348353668825,0.7447693664982147,0.33553779463731576,0.23156449347809915,0.1526448911020473,0.6375301016229494,0.36206909798912096,0.6868969734043385,0.6205653682508027,0.1040581955241491,-0.19404472477341148,0.3028631678044886,0.8433664928985377,-0.09467813176490954,0.04308036396383778,0.5854467417771465,0.5181635860566345,0.4004845556773528,0.5047702453541826,0.6355022274898948,0.36946479609640076,0.44874584725926514,-0.10888750885067401,-0.10743935372361575,0.4018520062544342,0.08431844534902716,0.2168450945070551,0.039534619310332725,0.37199802960108463,0.20919774125385177,0.4939751907803663,0.6172680065183125,0.05350959141569787,-0.16212602372892482,-0.051474461476532875,0.5468986044378997,0.6344815819561165,0.5228026887851908,0.5072056891611856,-0.03006148184793323,-0.0860610179189883,0.6078340423056511,0.041310819807204475,-0.039800356781998655,0.24986227353804066,0.4483301494277578,0.5091420530804569,0.27807243673518534,0.6241402253246966,0.5913399744018631,0.4726683048662897,0.42725430539907816,0.5500354629930068,0.1175012199137857,0.10893996684744438,0.4636880454839605,0.6870221882995706,0.44123529934302813,0.6990450112577609,0.2965279341732535,-0.04532734132524854,-0.19124463940704947,-0.1414656127637827,0.33527213541683576,-0.0069980893248697135,0.29145529378979784,-0.2424711654128324,0.14400498137246032,0.49376019017010303,-0.1813692369946512,0.22353335223919132,0.6520681319299885,0.5976413188964719,0.6952747652970506,0.5352485526082428,-0.03747152076679377,0.20643856876742783,0.38364664312396013,0.5090564046754051,0.024426767610017452,0.169853495764424,-0.12801074612161256,0.07370866092136785,0.11540906115517678,0.1620719444079895,0.503915345687945,0.7071155238875938,0.6099134965312375,-0.19181978756075005,0.25247810289119765,1.0,0.1381226560603387,0.35936629753456023,0.5715546906622109,-0.09620605626842034,0.03915728861640295,-0.14333762213263423,0.550830635976797,0.17898252506832749,0.42394743214032726,0.3659922471367431,0.24275156883653984,-0.01575329543691049,0.5234048554889605,0.30468605254252756,0.2659932604028742,0.3432311513017546,0.6755258455908493,0.2093096409415926,0.5388354877614667,0.38873832505615924,0.3317258656217889,0.5537079501415205
Temporal_Inf_R,0.4407015985148377,0.21805664006452305,0.5887271573958537,0.32397171610701536,0.010050263524982058,0.28357854041173247,0.1033096379236771,0.3357650948120606,0.19969670806124754,0.30960135250822673,0.22677852648342373,0.30952592171406823,0.33488668216552947,0.3777960916526533,0.10302479560856584,0.25690845897394005,0.29393956633207746,0.2008200619113105,0.1533454727316144,0.014494101357981765,0.1123334514166929,0.3316040157073288,0.1610537947924327,0.4757790286668679,0.1699026336114279,0.2932913798643235,-0.1053398795970723,0.028318467510012487,0.2668812033432667,-0.12446702386579567,0.37908161456212186,0.6149410474853138,0.42419491307881396,0.40430586938326896,0.09440911513997507,0.4041148732020002,0.5516448974131949,0.02862438663978917,0.4293337962372336,0.09251982616369533,0.17874213753895943,0.1040784322788595,0.5737519642854698,0.32649188475497415,0.516913559464917,0.13260834317210224,0.44349840519495776,0.6793304258443345,0.4190070984833164,-0.06642451430076082,-0.026921930713428084,-0.006009453070874416,0.6149935659870601,0.12327154595267031,0.2767642988947807,-0.07016938952838453,0.46140112943411343,0.2241381271336037,0.03798412482603279,0.05624261605417526,0.3991125241758367,-0.01311844982674798,-0.21908273975574755,0.17788040521329496,0.49878786836650985,0.006724974510118376,0.531338977004157,0.5224558295021545,0.3932305424357988,0.12342118566556974,0.13570356672905823,0.317244030888642,0.06993687855507617,0.24663894470705716,0.13914719938555786,0.08664866500141502,0.2145457076378289,0.17185537133659673,-0.029911710731625046,-0.1314492422573163,0.269160140352704,0.32691790469255816,0.050994341718648535,0.33903576865045565,0.3362916770826751,0.6660218214823126,0.4907557566832661,0.08585189360292846,0.2619628102679299,0.07221676810166441,0.43013232000644896,0.47950505361438045,0.1381226560603387,1.0,0.2682484877098965,-0.04924856336023781,0.04643110620542644,0.7225313104734209,0.2070249693514342,0.00339073310381833,0.19152717499222466,0.0872543672267804,0.5166085430006677,0.43329340053419874,0.5925366116618479,0.06776281100378669,0.05757198007592289,0.13227899204415475,-0.15797283592156894,0.08940398106611468,0.27989933996616795,0.15804494157123164,0.033279109305136854,0.03989429322956086,0.10670822424249589
Angular_L,0.38460939603010813,-0.005952196486362873,0.43097249877313004,0.2004157125075877,-0.15702574390214616,-0.17271931510010247,0.12656694732946686,0.14263828943868503,0.20088211040200057,0.41960450349587386,0.5924019941113472,0.7528427392755214,0.48541925114211426,0.2500817458534826,0.22545083816514433,0.4585660401236107,0.13159324703552244,-0.18064343417591153,-0.19515278589535376,0.07006375123698999,-0.1908507264976875,0.20226830924490058,-0.2787202254376336,0.41434521436762445,-0.009278715855053863,0.30691883682002197,-0.23644333881769838,-0.0621049954245353,-0.13672646759383839,-0.12156798635123214,0.0022959689242088278,0.6320666319032954,0.28990941415862276,0.11149773476233739,0.11508210681562406,0.2767141665218984,0.513960275127405,0.1146277300369145,0.17922338131859947,-0.06663946747608296,-0.14480963841023362,-0.1261131335502046,0.5346351515138462,-0.13938796874105208,0.5217792856414036,0.4114076728755327,0.4186170917894788,0.10211592753536487,0.6696177358824578,0.2743345789941563,0.1166990599611349,-0.05332397534011655,0.4768476868397056,0.5938024006352036,0.07042158733125056,0.06798434764956393,0.6691651953758657,-0.05326883739264814,0.5714528049690084,0.2366706148387459,0.20390327300225175,-0.07684267231549081,-0.03064986437727633,0.3294162472732749,0.3767653226026235,-0.046288396090478634,0.4278730841439082,0.15230895686757623,0.4916808665525206,0.2884730564929515,-0.012978682955107205,0.42981918924266743,0.19992390827822062,0.2984492887754566,0.09091658643793141,0.1077124714279212,-0.1666687493476294,0.28146577259177047,-0.14305134762823082,-0.37936253327276487,0.09933486974359876,0.003483879650839112,0.23866076652236537,0.4375806035796672,0.26378312786366004,0.5205980411694792,0.46142037945381503,-0.072558882469198,0.12680140943233706,0.3600785051264263,0.41907748101780434,0.42992927579519996,0.35936629753456023,0.2682484877098965,1.0,0.04265074211697116,-0.07015669343492636,0.36276116145175286,0.3542498923824934,-0.2278650218605274,-0.019971578328534377,-0.19493939109111078,0.6498731729046336,0.07366653105658238,0.36083673933916666,0.3172791271837272,-0.3465473385276667,-0.2628706383877032,0.06409537145643111,-0.03966434134573134,0.6423988897469288,-0.21601278001138993,-0.04371680713768285,-0.2458227859188423,-0.09101634384175868
Pallidum_R,0.09820194589390438,0.49449828922700934,0.3012850999780437,0.5028503382317542,0.4496005735392059,0.07382973572193564,0.06181817973605961,0.7119234681388321,0.30547419325792874,0.6144752931107255,0.2799979980857535,-0.22449051713665283,-0.38597504399710575,0.17364562482164414,0.6966485034334284,-0.3002704798921349,0.30920098338796276,0.4166957399759768,0.40516191691685016,0.28570449614547033,0.4998698537159882,0.5730330507702974,0.4397839323890039,0.4443731396957846,-0.30370085139011543,-0.3396398138166237,0.4815387189687342,-0.042106734816369416,0.32230186131334987,0.48646142568658857,0.6004309033596713,0.09016498073806983,0.3419408965678912,0.5873780581977429,-0.03162910435964284,-0.4575391661655295,-0.3977468436468093,0.5958147356151299,0.38606457298487074,0.6531816708151751,0.7043054875016607,-0.22726610588578047,-0.2470947369873352,0.5354434920728512,-0.09556324397636579,-0.26889098209780915,0.034071683111828455,0.33953402881616457,0.14710491885513688,0.5915800391905326,0.5928758268637071,0.6466638848757761,0.3840247172230014,0.16880655311594747,0.6551826736856037,0.08311465934455235,-0.01340549392869769,0.46168119638356686,0.4076324464494596,0.3054818419247042,0.33746316788066466,0.6058293641553139,0.11455699058712566,-0.272518265567652,-0.45851977309810843,0.44391728630715777,-0.2832342534536691,0.20369957683566853,-0.4011043316674708,0.2831026374719347,0.6591716667901429,-0.4046096546611829,-0.18047126079383308,0.5549396578440287,0.6095808895996014,0.6300382560159029,0.7097528251355089,-0.19533257188598793,0.43415482434263764,0.47038913434626334,0.7194303505325227,0.23182389632451011,0.043860158398230605,-0.4465098036498706,0.07473473581266105,-0.007755387903583157,-0.2188479912896237,0.2687976213152704,0.624836582061604,0.4822450018841058,-0.4753136131416581,0.03959114961334774,0.5715546906622109,-0.04924856336023781,0.04265074211697116,1.0,0.1316150217736709,-0.06305409390373946,-0.3079627111549675,0.671323869533556,0.06615609526420108,0.43128146644031684,0.08165129435296446,0.21942344620374796,-0.3091431302206553,0.4807661235834046,0.43271967222647534,0.435338421318493,0.4660728657550993,0.5623506947287488,-0.07557375650302268,0.590190483252861,0.46723765707556697,0.4736253849107119,0.4065187905181584
SN_pc_R,-0.056103208023157,-0.12189266461830826,0.11444990495687175,-0.012168032736084545,0.17686647700843194,-0.06136381541572597,0.22728369606193496,0.11638481470289982,-0.11553570988993744,-0.0018796512384805838,-0.1552523267810835,-0.018896331438517783,0.12642316536522685,0.02880279405437124,0.056615944043808236,-0.05102789211036598,0.10802150410978001,-0.12090114064239797,-0.0032529048721240145,0.03228651479802596,-0.05260691568415614,-0.00611867209492881,-0.0925879436402886,0.07147462565733421,-0.15518517984398894,0.01998536286241621,-0.09842197799689159,-0.29686446277366335,-0.003053529411591355,-0.0992978831496342,0.14647788239534418,0.10073373801005363,0.058416913948350774,0.002887950760811379,0.04120060649247609,-0.1561104785421688,0.04613568960650504,0.10175142362432273,0.16125732051326128,0.0708802876756188,0.05530516744303351,-0.0991058426050439,0.14508253696331616,0.0827055163348358,0.028284119558959736,0.06681888187385343,0.10510572225956381,0.07862805049559918,-0.11520791309152568,0.08302865258976937,-0.035458093861634433,0.06270391519888169,0.0692305000198379,-0.13552516640565815,0.0754522990971945,0.3915802791824924,0.07014371566847438,-0.036015662938072214,-0.17059012164996679,0.16259446439165676,-0.13240805074313186,0.08692646204540379,-0.09483580475273923,0.0637767092322815,0.09922285708822055,-0.12370098635699918,0.09434443872218852,-0.0017427511521227387,0.09051386715048627,0.14911706816130335,0.1548032466151213,-0.11537274548438876,0.17949173892219475,-0.023148378510536603,0.03624910505367422,0.022612660153417365,0.15554264158577344,0.043762839390371074,0.21017128678006305,0.09701708118588094,0.10067059483815256,-0.16323551792487204,-0.21799111792887121,0.09403905990362015,0.05875363866191113,0.09980918866023963,0.016640965911444816,-0.15215705297035662,-0.0037210043357270993,-0.06976363455785062,0.028156790483203083,0.16867236202154162,-0.09620605626842034,0.04643110620542644,-0.07015669343492636,0.1316150217736709,1.0,0.07940234170663062,-0.049256012372355086,-0.09920331144082242,-0.009637147423744337,0.04540841267620955,-0.1613019060798654,0.05913772127234415,0.11023864854527024,-0.06807087401960878,-0.027453629634159833,-0.05591974778296693,0.014855550891186902,-0.1115133907741624,-0.041380970345426024,0.0032267149197009112,-0.08923066854579835,0.06058592272056405,-0.03225655437344535
Temporal_Mid_R,0.15826504380414294,-0.0058246665559047095,0.6819436473698802,0.2516637778070287,-0.003769606601513922,0.05502147125877085,-0.061713629751267526,0.23370847355773422,-0.12796193118872104,0.3264869817159229,0.19709863698238173,0.4558416457313273,0.4938084730986745,0.5848642487621601,-0.013110382013835943,0.39117713605115684,0.3550840050664247,0.05407348774416319,-0.04992037017089494,-0.040450195171662054,-0.12109347864711789,0.15953379146454172,-0.059380262333570424,0.554993148837013,0.02376184185460646,0.40421403395626043,-0.3323575656797118,-0.2707365733083732,0.14802786955805194,-0.01974647867404457,0.16411093664655965,0.7822829636226122,0.30166643949796473,0.33667522076790296,-0.006480647739423481,0.4306902207334685,0.42672302337341833,-0.014345075069225463,0.24529814693599036,0.024991290840928233,0.08346702347410753,-0.1538781792012221,0.6652079458019229,0.12951705661096538,0.6210983780823667,0.2426672081274237,0.4452157501058226,0.6207360767769802,0.5882577650197193,0.22459363430508963,-0.2026930090273875,-0.17057244781765965,0.5403706082417616,-0.08818612141094838,0.11566954415524461,-0.06961703108051841,0.7393432566173327,0.001871840732787451,-0.08515167264694828,-0.058417848282793096,0.255995325183348,0.06966995091992191,-0.3216856124044417,0.2494801961840487,0.3715008948908656,0.06625181967357083,0.43804766894457825,0.4525106918316774,0.621275905706622,0.17217386165218532,-0.06226970126391229,0.33677901348695954,0.018059863338181385,0.2526556958941358,-0.04393188023927359,-0.11327371679271563,0.054384604378076296,0.38236228364064295,0.0017621279802224256,-0.4243088569246907,0.3381904905540596,0.14288325156671675,0.22753780624376393,0.4818282528697575,0.49251841799256524,0.7166037706138438,0.44552340332369567,-0.093702397646486,0.11496227245659676,0.016029999954040145,0.4514718463262654,0.5025072188800129,0.03915728861640295,0.7225313104734209,0.36276116145175286,-0.06305409390373946,0.07940234170663062,1.0,0.2863448162268598,-0.1446247145995079,-0.019508306600575065,0.01802201639248176,0.540918151672969,0.3668246301934467,0.5021923523139492,0.07073140116255654,-0.02120838905459842,-0.21161233360541196,-0.051106840814969384,-0.13171574374202205,0.46866126751845244,-0.013337701329665098,-0.14195286429649204,-0.14766936189682855,-0.16663086361322604
