,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_Crus2_L,Cerebellum_8_R,Red_N_L,Postcentral_L,Thal_MDm_R,Thal_MDl_L,ACC_sub_L,Thal_PuL_L,Precuneus_L,ParaHippocampal_L,Vermis_10,Occipital_Sup_R,Cingulate_Mid_R,Thal_AV_L,Frontal_Mid_2_L,Thal_VA_L,Cuneus_R,Frontal_Sup_Medial_L,OFCpost_R,Paracentral_Lobule_R,Precentral_L,Cerebellum_Crus1_R,Putamen_L,Angular_R,Cingulate_Post_L,Thal_VL_R,Cerebellum_Crus1_L,Cerebellum_4_5_L,Frontal_Sup_2_R,Thal_AV_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Frontal_Med_Orb_L,Temporal_Inf_L,Temporal_Sup_R,Insula_L,Lingual_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Inf_R,Cerebellum_9_L,Supp_Motor_Area_R,Thal_PuL_R,Thal_IL_R,Angular_L,N_Acc_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Vermis_9,Heschl_R,ParaHippocampal_R,Olfactory_R,Thal_LP_R,Cerebellum_9_R,VTA_R,Vermis_1_2,Occipital_Mid_L,Vermis_3,Thal_MDl_R,Temporal_Mid_L,Thal_LGN_L,Rolandic_Oper_L,Temporal_Mid_R,Thal_MDm_L,OFClat_R,Pallidum_L
Frontal_Inf_Tri_L,-0.06133788088303143,0.4491390046877793,0.10515204955142314,0.18983923651011228,0.13097806363075365,0.2785061559308363,0.321707809118286,0.39742005397314134,0.3254744644887184,0.16148023689897636,-0.09329896536520944,0.41468129657024383,-0.10380633923414244,-0.20463123831509775,0.4152904871317007,0.16135029190417344,0.6371104783321327,0.2868378359748649,0.048805109886055756,0.6026723080681772,-0.2448027544981528,0.07897338752028797,0.5804306076825001,-0.009441689064367768,0.30781250064206617,0.037979395957292876,0.07980133163703756,0.2615581486624952,0.022508237388664705,0.13401694398880257,0.43115435258252954,0.10732940965433417,0.3085007730720928,0.8586615791148624,0.4351398122001771,0.06979742772030366,-0.12746202655793737,0.45079181934082174,0.09693266141805211,0.45249163205736487,0.135826477104364,0.3022063313807868,0.10181281524144038,0.0008135672244003692,0.14926547551568323,0.46847052729909083,0.15627705179286333,0.3248754421726648,0.16071107624782283,-0.139252758050818,1.0,0.12620971493148947,0.09150851144238263,-0.009291610558474923,0.22746347328108177,-0.16265142214485157,0.2681832163775052,0.23660148753787053,-0.10259786654312048,-0.008106158252143234,-0.1628527188581362,0.13663079663392677,0.3125883805054806,0.5458971839243162,0.13014866480648177,0.5848682896740283,-0.010894741147228083,0.34613903876339225,0.26922409811215514,0.24193651332361432
Cerebellum_3_L,0.39245554704252994,0.2181015605384248,0.015152233556928544,0.27035840688116786,0.21379874948158464,-0.001544085388457524,0.031639725080638594,0.26834358354365784,0.12712600791012588,-0.42219851019912996,0.006612494787927591,0.4848813871651593,-0.603966982225464,-0.2915455679350589,0.3038877404195769,-0.09049498695560021,0.022574127144811378,0.23488066549723965,0.5579498032507647,-0.005416921526969605,0.15769071703359255,0.10479972407194274,0.1980792729080977,0.13417877347949966,0.16099391105640698,-0.5961440272659418,0.3059926324974917,0.2978990549008648,0.08224572653279026,0.80466507400689,-0.08884836584881008,0.1769604011852985,0.20495402312585803,0.32135729326962725,0.0804850955111962,-0.037126685018696974,0.11626790768738665,-0.029154832508491216,0.7293008146554077,-0.05586282280918834,0.4579377457204841,0.24759990774535504,0.7657600583253992,-0.16341061770460774,-0.08626626172151163,0.2348808842264656,0.4229807955553513,0.4197094216785112,0.2941705597784923,0.09429239740035467,0.12620971493148947,1.0,0.43412409592042833,-0.0842046574071141,0.7447589939903614,0.1145167712699402,0.04055540045024964,-0.3900042373720495,-0.4099880077550446,0.5634944575296639,-0.15264892463254037,0.5020688515984613,0.14433265976558363,0.4081679570550358,0.3442211626490832,0.34224219631210534,0.8002595348891791,0.18069773942364056,0.1017159271756457,0.20361760672004228
Vermis_9,-0.2882244074704571,-0.06389576801477972,0.15665327735845302,0.5852871846886415,-0.14464830418290525,-0.06557245905449975,0.10200912975695584,0.13368449188267678,-0.22363827906492964,-0.3176897331307133,0.08961164379155809,0.01442076394323176,-0.5159734697285437,-0.1480293931668509,0.028329847035181575,0.027475953218656368,-0.07825176581916035,0.25961577870425634,0.35001010159710516,-0.320317460545117,-0.3649573059716682,0.07244041639194336,0.06861872480665454,0.4648280761353344,-0.2970904500359864,-0.504918682452385,0.3173841253860593,0.12845705557963494,0.20454170159967253,0.5882791102126432,-0.29482196045023407,-0.09040876568425535,0.11661401722175184,0.1283907848605306,-0.3849319451359619,0.0738977720457997,0.15127540880910564,-0.03651183250812368,0.4599705046290145,-0.4517496739594783,0.5731580281621044,-0.009552567354009566,0.6678011558904888,-0.006251675703871286,0.295418348383739,0.08790781040372106,0.2091729384931128,0.11736567027428474,0.5457590674452326,-0.47142300148528044,0.09150851144238263,0.43412409592042833,1.0,-0.04863324896611281,0.3121840119445749,-0.3205226064778791,0.2838604230035977,0.035709427545547075,-0.13695880928718845,0.2076112557965262,0.047741525874374226,0.5030334373380714,-0.08105055280837149,0.40556593995704543,0.11001521783774189,0.08251161410031349,0.414265368493313,0.16825784923702666,0.025366724360642117,-0.05662656953949548
Heschl_R,0.1394238358382688,0.011587675564554117,-0.12451628248511833,-0.04444293208752387,0.5788077318475866,0.6089453117611924,0.47456541244273337,0.35779544806434366,-0.44273274650639377,-0.11493285266467308,0.575658768768684,0.06304807073818192,0.3251776468755611,0.2807112055205447,0.48712030875369694,0.5288317323938393,0.2937284137052911,0.31767772643337705,-0.4658340620391817,0.16939667663859878,0.3407819154918797,0.5565948786472633,0.2033315451432333,0.11701672504376151,0.13277419835207047,0.2602946276048515,0.3069412549197095,0.4971408953565264,0.1379823287188784,-0.05740961337913811,0.2791258384382172,0.6188933875478311,0.3597141184867558,0.10007286042103086,-0.29253968602021563,-0.11954157830639163,-0.028584825291026864,-0.04570426235932034,-0.01946266027993578,0.2832597077637349,0.25189017588349855,0.5296498632061603,-0.09051441341968612,0.6354390986242775,0.1926547312545291,0.2624012744166987,0.26609622553993256,-0.025960843039990418,-0.013531939990149967,0.17656284979403286,-0.009291610558474923,-0.0842046574071141,-0.04863324896611281,1.0,-0.004185333470566735,0.07875293456749656,0.23005340742609,0.2793741638011151,0.707683406284785,0.1704858620402428,0.04657027969337045,-0.031926398457453264,0.18350236286045524,-0.42712832803683526,0.51905925502921,0.3263346399197675,-0.08092940954268903,0.5649397720854902,-0.739107893020236,0.4904644105039109
ParaHippocampal_R,0.59465436352202,0.564810738248623,0.011316428390699056,0.3217093814790781,0.48264829389012903,0.22576753073131045,0.312837345416402,0.5410375997327602,0.2847380307463835,-0.1042266671437323,0.06802848684705676,0.7689085913238757,-0.5131602819320437,-0.3745654445957376,0.5869264175703021,0.1600063232536565,0.3456282981682969,0.5160149237917451,0.6029061285215362,0.25928032609142704,0.21487621747056035,0.28052634575053775,0.5198929007288965,0.08651009081314452,0.5725415658630039,-0.5537568839432145,0.5424235663020183,0.5705264875801944,-0.002988980969584357,0.7050749196971771,0.22696232671534278,0.3835590509722657,0.48506539267832666,0.5261080867400599,0.30669593712490256,-0.013798844393602305,0.24879870407773044,-0.03453375190807357,0.9216831675275545,0.2487685305409263,0.5006162698328149,0.5326926903745881,0.7387552761533808,-0.142440235108748,0.0019206411439304536,0.5626536261043419,0.5728834171143273,0.7223665756204821,0.1822118123667306,0.34828031436564716,0.22746347328108177,0.7447589939903614,0.3121840119445749,-0.004185333470566735,1.0,0.41993640746596317,0.3280667875999578,-0.29113447311479734,-0.23225688545694234,0.5762298410064394,-0.21493107471077252,0.5295978867051734,0.28448710110327574,0.4482800304692791,0.6219060135833566,0.6777088118971146,0.8852429435657202,0.4227359564713024,0.29728866382173563,0.5247965843963129
Olfactory_R,0.7540667355186285,0.5383252711204665,-0.15637719335380218,-0.0946497456076762,0.5295795428374779,0.17842645080848385,0.29406418234971055,0.2925277282503049,0.3970658056308825,0.3450139213305038,-0.012939775249557526,0.4420677087046759,0.12023672530930643,-0.05201775670431615,0.39889623675263236,0.25305921302179346,0.38630413665545404,0.26004245753888483,0.1966042884218062,0.4385016982745694,0.6480730431569484,0.10064938318498684,0.38215608813661056,-0.3113211793324763,0.7157476644143512,-0.020265246320003788,0.19665260408061833,0.4647271636377053,-0.24221517997933445,-0.08172568381230587,0.5269171055610997,0.491245129150767,0.3299083303411459,0.11806304309012816,0.458591398942634,-0.039861539935675705,0.4602136041651689,-0.15324630013837304,0.29956345110969884,0.5809473902669555,-0.10654542499106594,0.4284911459782493,0.00013719766908543252,-0.14192867561148864,0.01363940154358112,0.4007036521527388,0.18366678396193414,0.48893938810117893,-0.2803422536322713,0.9122352675644557,-0.16265142214485157,0.1145167712699402,-0.3205226064778791,0.07875293456749656,0.41993640746596317,1.0,0.03182553412683485,-0.008470419095573486,0.06637840069645914,0.1219941496109399,0.0900026341708306,-0.19824525306368934,0.4164505317815642,0.02734328784699643,0.35014226180659913,0.3575374831710674,0.2727479018885528,0.20621659042010387,0.2087821704598526,0.551288204700042
Thal_LP_R,-0.12450478425869609,0.2432147237967355,0.0743240219928216,0.21910071803890957,0.264301989993966,0.5140089636806134,0.614109852217326,0.5355933196682579,-0.10169292942086892,0.2609388907924214,0.408280568127289,0.2956451744135813,-0.1197723465777256,0.05094294017216286,0.526149698829592,0.5561156694490562,0.34364786807114456,0.7799537139344752,0.14493069237536424,0.04145402348438312,-0.17442040569858447,0.5865020706248768,0.45632056550928773,0.26619762492590643,0.24123470792103668,-0.00012543192616580406,0.7052330072010562,0.5785544562508693,0.21479218239184208,0.14511038889702635,0.18370994564101523,0.2004276912307493,0.614290031768192,0.39207199032510726,-0.10069044758415371,-0.02526574305772066,0.02646195375334897,0.029244837626728762,0.43364270002131217,0.048975016786005285,0.47931473321746837,0.5349702633135324,0.39224973320419326,0.2700462239136791,0.2700869323541167,0.522487537400349,0.20970494087992475,0.46075594081865184,0.1379067143738967,-0.13490699693659125,0.2681832163775052,0.04055540045024964,0.2838604230035977,0.23005340742609,0.3280667875999578,0.03182553412683485,1.0,0.1842965222010417,0.3192142491221167,-0.03540238325486262,-0.021254913813588072,0.39031249573619553,0.30956391803374184,0.24533822343382283,0.45074137746256593,0.5514246129386304,0.1545454435053541,0.6883939345577472,0.08760160085271974,0.41880273099338466
Cerebellum_9_R,-0.29791664185179867,0.22325762503919372,-0.03373632387673355,0.4032748826938093,0.15840580081705088,0.3432146149327085,0.41797124835347627,0.015336843601426493,-0.10458358205506932,0.3651849258743682,0.31257361896869273,0.006908430365718968,0.24780917793067003,0.3921278603885012,0.12417502913452166,0.3078395411836582,0.3066763080411028,0.13747389477280977,-0.40031419699264653,0.23574144184648377,-0.08807768058922202,0.15012033498514463,0.18476511988958189,0.18778577549112974,0.0897173507902982,0.439646766750291,0.07719843279448627,0.1063963902250346,-0.0034412077924564186,-0.3330855243119231,0.2889138059543488,0.03126109712351961,0.17232322901859765,0.07560688115694206,-0.056982223792676694,-0.04284679385506238,0.06620133287684239,0.20000447531783916,-0.30153578452999436,0.24221965142666824,0.09953369922045933,0.1312340543002358,-0.23542259421290984,0.38264796665941947,0.746164423506796,0.10184280095835158,-0.2637614454514142,0.028645886263755575,0.0063242052744251695,-0.06044682937587144,0.23660148753787053,-0.3900042373720495,0.035709427545547075,0.2793741638011151,-0.29113447311479734,-0.008470419095573486,0.1842965222010417,1.0,0.4752996690600197,-0.4745091029755184,0.2965940235454731,-0.1366783956413631,0.17330111122247197,0.011074865606449963,-0.0056361373632567826,0.056773003382393966,-0.4833184799057747,0.2813028807858833,-0.054564250527464345,0.23211971834413392
VTA_R,-0.10614623214989088,0.012545090340336509,-0.17649557413839045,-0.009313490651296503,0.4508388811222012,0.5460872720678668,0.5538040528812154,0.09635126885577754,-0.3403559299696593,0.2291723515126146,0.5781671901171542,-0.04620678518680605,0.47261670195745314,0.38808144851656956,0.3125709708992779,0.5087413760940975,0.2039404643035359,0.28428254470039094,-0.584504578014485,0.12460749393681894,0.13455273931963257,0.5018869175186684,0.11271007945104225,0.08566916537774545,0.04463661803962315,0.4116376154259565,0.34006946583969716,0.3622461497288137,-0.009601034556244519,-0.28943363158552504,0.30999911674712793,0.34898871158272743,0.3238204384581752,-0.12146439300951999,-0.3492790289035945,-0.11700437658196368,-0.062070779684775965,-0.028044798915825616,-0.18475979177673024,0.16623724899214903,0.1313853394217651,0.3735098741737488,-0.2810764028382708,0.5888442234936887,0.4163738129828559,0.1817273040697661,-0.11752045065078391,-0.03239457871918116,-0.19506061913782194,0.05134600957111792,-0.10259786654312048,-0.4099880077550446,-0.13695880928718845,0.707683406284785,-0.23225688545694234,0.06637840069645914,0.3192142491221167,0.4752996690600197,1.0,-0.1933755987389573,0.20578303798393988,-0.07698544736334505,0.2374265398296241,-0.39046090280165735,0.26364900823543164,0.09423492663081806,-0.32355547422039965,0.4531989755959755,-0.492947115148034,0.3950156256209408
Vermis_1_2,0.4465330590908242,0.14285122079935889,0.060478088029875594,0.1691855231332809,0.27238726044981315,0.10201592320766838,0.0023017438614861777,0.25372109298509643,-0.09985638161749985,-0.49406592415757405,0.10670104380295979,0.33443029689264053,-0.3739045437118634,-0.2769870208412162,0.3285172045077908,0.03350292255769408,0.08478869300760328,0.10538084688870322,0.3493780088837206,0.015521857003108402,0.23541148813190357,0.1291291708013907,0.19797872472663847,0.2742137460667097,0.14388387805615713,-0.3722182766427693,0.20284758781191423,0.2768167907603705,0.14046188362526266,0.6065536050704989,0.027839890393706886,0.35615136855086266,0.18918287555637142,0.20975507080119385,-0.022141311900345417,-0.007789164118834109,0.10188369613425204,-0.04482572683496084,0.5408473985478679,0.0006340474301452276,0.344298452199213,0.32729568319473956,0.5203549942886867,-0.017266972322726826,-0.3030096414457937,0.2746229937552206,0.4284070287580552,0.20238579344468643,0.23211948941382826,0.18539558803393597,-0.008106158252143234,0.5634944575296639,0.2076112557965262,0.1704858620402428,0.5762298410064394,0.1219941496109399,-0.03540238325486262,-0.4745091029755184,-0.1933755987389573,1.0,-0.14798721650741006,0.3707548760555955,0.03503225986009352,0.04350438156459122,0.35604854667588404,0.2877738843258803,0.6285671931367705,0.1001406484283345,-0.20392213726022415,0.185799410716305
Occipital_Mid_L,-0.0360699356757362,-0.011996914872118503,-0.13276494673962813,0.12272013810597322,0.027833397778913183,0.03631102217587264,0.14922991137736585,-0.04509533341515691,-0.10710131214855634,0.12250441557521428,0.10740055562173764,-0.12409615719736074,0.032220914825053,0.2981004830986433,-0.020863825292029375,0.12300182619207722,0.05849884752365751,-0.016653819507787774,-0.20839183435219139,-0.07342502756967771,0.03964017528344701,-0.08240537765378582,-0.024855296229016288,0.12523278144914804,-0.050584275092881686,0.0450942092123617,-0.09439860345465524,0.04080444655983273,-0.07807082369822124,-0.10743667647397073,0.08293751512058578,0.0477829409708103,-0.007006461122153218,-0.16848128572862167,-0.11528131743918438,-0.11640134858174321,0.1803704643396987,-0.033052235998575395,-0.13558370985361407,0.0301879732825603,0.009765768392934308,-0.0021407608056479405,-0.07539284397489306,0.06729949951893854,0.26211903442581946,-0.04442058852276128,-0.1860220820242256,-0.04809779592042859,-0.17742750134706897,0.06799008559754931,-0.1628527188581362,-0.15264892463254037,0.047741525874374226,0.04657027969337045,-0.21493107471077252,0.0900026341708306,-0.021254913813588072,0.2965940235454731,0.20578303798393988,-0.14798721650741006,1.0,-0.07429782130375284,0.11708177390896289,-0.007936827381334397,-0.1677397069101176,-0.18548875572337703,-0.18699431429534857,0.056334123748156606,-0.06285364242303401,0.11151867833878676
Vermis_3,-0.09412585210623352,0.12064961769774629,0.0864639667281934,0.3629667768358869,0.02674331929022357,0.20538588129673374,0.21555704216345595,0.1863911393525435,-0.12412180423953555,-0.3447302292431736,0.38874680282028334,0.38653973035774297,-0.6836368363229952,-0.05077634773451452,0.2655008444179714,0.07534280715904457,-0.02536007240983699,0.38098892873912776,0.33427695511975186,-0.16296576259132997,-0.24553651316339412,0.3165017531432317,0.14486519867024847,0.4539686724841332,-0.013208334993572246,-0.3676680109159306,0.5728901409687651,0.2593351874977541,0.21408419857152708,0.7305749763377648,-0.15401212535474662,-0.04020202055627531,0.260526691512247,0.1940289229892026,-0.16242584867670992,-0.012734160870666778,-0.16710893303552532,0.23394806037486435,0.6160143288997283,-0.2515924728688063,0.7366100282811597,0.2728044368055937,0.7454055637370594,0.10972652882118239,0.16666820707982202,0.21052618411482182,0.2149428302268742,0.33426664360580705,0.2884485831691855,-0.3116555201213923,0.13663079663392677,0.5020688515984613,0.5030334373380714,-0.031926398457453264,0.5295978867051734,-0.19824525306368934,0.39031249573619553,-0.1366783956413631,-0.07698544736334505,0.3707548760555955,-0.07429782130375284,1.0,0.10563568281504469,0.3987315260925923,0.38632861038619537,0.27688955774203766,0.49045135041280546,0.34222022547452813,0.06752272232251931,0.17673482923562903
Thal_MDl_R,0.3337309317499533,0.5557029396153134,0.05426913981490042,0.09873305078791972,0.45468501552127893,0.40667255718518586,0.7168799048170483,0.5085147313147077,0.2671495935311545,0.45445029054699343,0.10068660991910708,0.3833579811901534,0.06474777859509125,-0.024164572945638032,0.5684419732688943,0.5666139805430213,0.6173776065492236,0.5722277404304548,0.05623062640264828,0.6185061825945487,0.2107210646370507,0.2573259477790396,0.6335646070110577,0.025109648954403846,0.4848268419589659,0.056205179629299946,0.28495972211976367,0.7652734220911744,-0.05103549503997879,0.03150241122110541,0.659631523077447,0.3670831615184517,0.5049651822910509,0.38716713884626824,0.29369422152089414,0.08011480414054699,-0.0060587029456552225,0.32654861521156175,0.2544721379001148,0.5447548604378115,0.08446577136400206,0.5636702056529693,0.0768649818796154,-0.01394371942750264,0.16715801865922122,0.5851096727435169,0.09829699099971086,0.5865727423937859,-0.09073815614191479,0.32582058950789133,0.3125883805054806,0.14433265976558363,-0.08105055280837149,0.18350236286045524,0.28448710110327574,0.4164505317815642,0.30956391803374184,0.17330111122247197,0.2374265398296241,0.03503225986009352,0.11708177390896289,0.10563568281504469,1.0,0.183351101033605,0.3251283782790168,0.49143703406436096,0.12814300532715872,0.6069267904469963,0.14649792959662472,0.5656385211620674
Temporal_Mid_L,-0.0027800243196055645,0.4827193298546359,0.08321140477959886,0.35861233693230354,-0.07089079937934645,-0.11080359760034834,0.15240917324605818,0.24564964893014227,0.40960968211637877,0.13493052064175529,-0.2609363145208447,0.4813402936625836,-0.5725261642662622,-0.2989160498426826,0.1666081617751987,-0.04306895346126519,0.250716141883541,0.29441719763448,0.532981316406266,0.18913474522344892,-0.3147162961567574,-0.17782586205574935,0.3574231292226481,0.014912508751428435,0.2846055134358631,-0.3927925294514606,0.15010722888399938,0.1565818627027404,-0.058371395427951785,0.42589310699132743,0.11376196203577602,-0.11042385376725153,0.15408966666883153,0.5308150614382638,0.4280450754828254,0.10609527497560411,0.11003636247340803,0.3872006537268566,0.3947947759898514,0.18455607648139166,0.2707723959999392,0.08270457564792913,0.472152636047696,-0.4334976474156681,0.17865886964763653,0.27084474596454833,0.14000835684407356,0.5024755214932254,0.23624238537531297,-0.08316129778241786,0.5458971839243162,0.4081679570550358,0.40556593995704543,-0.42712832803683526,0.4482800304692791,0.02734328784699643,0.24533822343382283,0.011074865606449963,-0.39046090280165735,0.04350438156459122,-0.007936827381334397,0.3987315260925923,0.183351101033605,1.0,0.03833589756650126,0.3750158331905937,0.2593793705098217,0.1650383945514533,0.6399974346291449,0.17843852484922082
Thal_LGN_L,0.3338686935147345,0.35854077533779155,-0.07668718857533137,0.046143043441375896,0.5715538610778674,0.6084863539677956,0.5147359246088975,0.5907296181007319,-0.023678270786611808,-0.05978702087503787,0.5275066801113792,0.5433910914885545,-0.14106913862860754,0.03602694661104943,0.6735115784964687,0.4574082658654438,0.40201054744163217,0.6325202861607524,0.008229151222648183,0.2589577422979064,0.30915137344151633,0.6878964329421761,0.47782200082881254,0.071860264513399,0.4599199644485023,-0.14979550288922838,0.7267391775211042,0.6585014728241241,0.16033490694555252,0.32640045175426835,0.31074917695649473,0.471104916974351,0.6253819547471032,0.3792708144523212,0.01607671513211577,-0.00420719355051059,0.13877696036101073,-0.12409322591414264,0.5722989125306717,0.29923838362091615,0.5698149289142247,0.7072805466009094,0.44811280265809267,0.38558386985192755,0.13794040357020174,0.5807788849296248,0.49572574645483747,0.4629151355537922,0.1290204813558075,0.29324498037372093,0.13014866480648177,0.3442211626490832,0.11001521783774189,0.51905925502921,0.6219060135833566,0.35014226180659913,0.45074137746256593,-0.0056361373632567826,0.26364900823543164,0.35604854667588404,-0.1677397069101176,0.38632861038619537,0.3251283782790168,0.03833589756650126,1.0,0.6763369539456723,0.46379595264637713,0.65830527556105,-0.20938585835774048,0.6158265698574864
Rolandic_Oper_L,0.4384176917981746,0.6034149404604753,0.022535824132449974,0.1582318394210562,0.5743797409267253,0.6082434839147572,0.5824041371098769,0.8190791059581333,0.2402866162269936,0.16364460158962582,0.1745199862660831,0.7460256808002418,-0.1019389607337557,-0.23136233504660889,0.8116571765245878,0.5116766550153287,0.7376818588009569,0.7420531869952057,0.25976249579713634,0.5659886076214513,0.18592655185210258,0.5489492591820752,0.8260359858140762,-0.0183789502174888,0.7220916531583341,-0.15256062258766823,0.5077991218024901,0.7396387351275933,0.016706034503257677,0.2943808614429431,0.5626229622992299,0.5609516379770398,0.7832665876479565,0.8373877473809047,0.4197251833350492,0.005929560906570724,0.17861196359551887,0.11409082579123499,0.5876987673463612,0.6008148924334122,0.3374889004427565,0.7580929845623355,0.36718449427201794,0.12415874502107267,0.09460628470595513,0.8104162019946082,0.519861080665583,0.6886139071626116,0.08694415684586346,0.3521275568005177,0.5848682896740283,0.34224219631210534,0.08251161410031349,0.3263346399197675,0.6777088118971146,0.3575374831710674,0.5514246129386304,0.056773003382393966,0.09423492663081806,0.2877738843258803,-0.18548875572337703,0.27688955774203766,0.49143703406436096,0.3750158331905937,0.6763369539456723,1.0,0.40813376760063874,0.6932487936938465,0.13461472591546833,0.7129821594969714
Temporal_Mid_R,0.5244411068114709,0.2623531529870282,-0.01623107884873278,0.3087365178804666,0.28516657301021336,0.047428052044096,0.09398087069636941,0.38372791464967665,0.1947996763972853,-0.29776226739094613,0.007678563312787235,0.4765408096706447,-0.5257142179477635,-0.3921683770713124,0.3831420318423973,-0.015675041832426777,0.12135296843736261,0.32923928020061,0.5956582314377395,0.03069392547743631,0.20093142213253612,0.19882987041239078,0.30614458486417734,0.1733760167443992,0.26178668655318416,-0.68686896510431,0.4330223125124685,0.39294471256107977,-0.014505793812050994,0.7269125250074395,-0.0025442196047042137,0.26432027445400214,0.32413379126239206,0.2915762467996361,0.07776500635993774,-0.07196360645730486,0.22797243608019238,-0.2309524910670875,0.9026849986423063,-0.0655039557549708,0.4262378140836928,0.33882698051271326,0.7675864985280452,-0.16472983184122003,-0.14542926941687365,0.3736334940005511,0.5255570692040409,0.4941751665108851,0.17385555006553244,0.208813928495432,-0.010894741147228083,0.8002595348891791,0.414265368493313,-0.08092940954268903,0.8852429435657202,0.2727479018885528,0.1545454435053541,-0.4833184799057747,-0.32355547422039965,0.6285671931367705,-0.18699431429534857,0.49045135041280546,0.12814300532715872,0.2593793705098217,0.46379595264637713,0.40813376760063874,1.0,0.21813517968901996,0.18509361117905504,0.26453196640690135
Thal_MDm_L,0.18906328057797522,0.4694232677120734,0.03141306534342529,0.16819117324641422,0.6255840413997422,0.663942987978366,0.8464410767033569,0.7434441657130763,-0.0379761683216831,0.24563557829951002,0.47102263819083046,0.49357203503959013,-0.07406128237571655,0.0913171313259671,0.7595635099977364,0.7586444440593534,0.5727433203131181,0.838174439323244,-0.019865447007814733,0.3961962032062011,0.13822792952774268,0.5838993895310408,0.5863045079829258,0.16903147988851983,0.4796714380044042,0.020482700638102615,0.6319945803991507,0.8699513281978897,0.1856909535870519,0.1852733018100567,0.4777976598052613,0.5464388068001209,0.6323147616112228,0.4974935888394283,0.05308242159834632,-0.053027341878897134,0.036621323111128125,0.19404754334541843,0.4469366259167877,0.44011828871642666,0.48188423421176085,0.750105751043055,0.30986731670071727,0.3617372522076551,0.34487836516697024,0.5912803393936056,0.3637495039213507,0.5884300050899227,0.0966622923234293,0.14172052828209478,0.34613903876339225,0.18069773942364056,0.16825784923702666,0.5649397720854902,0.4227359564713024,0.20621659042010387,0.6883939345577472,0.2813028807858833,0.4531989755959755,0.1001406484283345,0.056334123748156606,0.34222022547452813,0.6069267904469963,0.1650383945514533,0.65830527556105,0.6932487936938465,0.21813517968901996,1.0,-0.09766959005212261,0.7478325214748619
OFClat_R,0.1212325502488381,0.4181971731024633,0.11951709590333154,0.12687953617814873,-0.1695186345730894,-0.3401459778276853,-0.042991433088391186,0.055018905178022874,0.7104059667588313,0.45724219859331294,-0.5496756735429943,0.3103628911459973,-0.25690315794055607,-0.37442577810365574,-0.09549266052830904,-0.17744465572347162,0.11048909587904218,0.11130464325217777,0.5138679495209748,0.19594222792364982,-0.24403937759801156,-0.3526533920139066,0.19752398854893657,-0.24089866321241302,0.3483171001689529,-0.2190857123694383,-0.07881031413651636,-0.05619084240733337,-0.21272234277091168,0.03521469123518592,0.09905842690919409,-0.267573486151994,-0.038641982977701335,0.283166256787556,0.6049314732105515,0.11299841085641849,0.08885080535342513,0.18792915911207472,0.2691680135560704,0.14932139276164935,-0.19421532188750865,-0.17452466998122276,0.1169830848076469,-0.6275695609455665,0.008445084964165543,0.07972369636072885,-0.018129874547492677,0.4502628734786082,-0.07490175712868764,0.08476130503590729,0.26922409811215514,0.1017159271756457,0.025366724360642117,-0.739107893020236,0.29728866382173563,0.2087821704598526,0.08760160085271974,-0.054564250527464345,-0.492947115148034,-0.20392213726022415,-0.06285364242303401,0.06752272232251931,0.14649792959662472,0.6399974346291449,-0.20938585835774048,0.13461472591546833,0.18509361117905504,-0.09766959005212261,1.0,-0.025673123203314448
Pallidum_L,0.5482028906027147,0.7315239102477704,-0.12882966452679048,0.08662329513536816,0.7964071138626594,0.6805255178718395,0.7841818793436633,0.6111533405826929,0.09930144267348666,0.30551041119589034,0.40935522737027974,0.710507356835109,-0.04072818695068811,0.10740975610702655,0.839578489401359,0.6757659684227797,0.6608131301269748,0.7042987476247335,0.028469096639505986,0.5824367662840838,0.41090526191013155,0.47400374401531686,0.6863746898178915,-0.10124004689874956,0.7613435755164629,0.047991881888821676,0.5083818206860674,0.8134868845483711,0.049701131093805646,0.19706435608570327,0.704992636688756,0.6856422873545498,0.6905955409216938,0.4382724628175128,0.2673688095224024,0.02587707492808774,0.23477490418083313,0.12688336551266813,0.47392266988854936,0.7111537989934182,0.3597995892064341,0.8377671344025309,0.2162741131259934,0.2536662680574023,0.3429903829968933,0.6799773205838414,0.28272327128049995,0.6955130519008059,0.012240752374291354,0.5532859839113152,0.24193651332361432,0.20361760672004228,-0.05662656953949548,0.4904644105039109,0.5247965843963129,0.551288204700042,0.41880273099338466,0.23211971834413392,0.3950156256209408,0.185799410716305,0.11151867833878676,0.17673482923562903,0.5656385211620674,0.17843852484922082,0.6158265698574864,0.7129821594969714,0.26453196640690135,0.7478325214748619,-0.025673123203314448,1.0
