,Temporal_Sup_L,Thal_VL_R,Parietal_Sup_R,Thal_VL_L,Precentral_R,SN_pc_R,Temporal_Inf_L,Thal_MGN_L,ACC_pre_L,Temporal_Mid_R,Thal_PuI_R,Thal_VA_R,Cingulate_Mid_L,Occipital_Mid_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Thal_PuM_R,Fusiform_L,Cerebellum_Crus1_R,Olfactory_R,ParaHippocampal_R,Fusiform_R,Red_N_R,Thal_VA_L,Amygdala_R,Supp_Motor_Area_R,Hippocampus_L,Caudate_L,Precuneus_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Paracentral_Lobule_R,Thal_PuL_L,Cuneus_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Thal_LP_L,Precentral_L,Parietal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Thal_MDl_L,Precuneus_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Heschl_R,Thal_MDl_R,Thal_IL_L,Cerebellum_8_R,Cerebellum_6_R,Vermis_6,VTA_R,Cingulate_Post_L,OFClat_R,Vermis_7,OFCant_L,Pallidum_L,Thal_Re_L,Frontal_Inf_Tri_R,Thal_MDm_R,Occipital_Inf_L,Thal_AV_R,Cerebellum_6_L,Vermis_10,Insula_R,Thal_AV_L,Occipital_Inf_R,Thal_MDm_L,Thal_LGN_R,N_Acc_L,SN_pr_L,N_Acc_R,Heschl_L,VTA_L,OFCmed_L,Thal_VPL_R,Vermis_1_2,ACC_sup_L,Cerebellum_7b_L,Thal_PuA_L,Parietal_Inf_L,Cerebellum_4_5_L,ParaHippocampal_L,Calcarine_R,ACC_sub_R,Thal_LGN_L,Cerebellum_3_R,Hippocampus_R,ACC_sup_R,Frontal_Med_Orb_R,Amygdala_L
ACC_sub_L,0.181083099655297,0.07509313822285496,-0.19464585718163274,-0.08049808166193449,0.3416296103742138,0.10654276550101327,0.13302622379246978,-0.2075980111726881,0.523369936935666,0.1947996763972853,-0.3256952890755263,0.020653269985008375,-0.017004916109250905,0.11717240890641296,0.07307682407861583,-0.1352551507334252,0.05457722386084818,0.17478227982946623,-0.3794605207676069,0.3970658056308825,0.2847380307463835,-0.03475795452410799,0.29291806707234425,0.0573345539493744,0.21484418124936056,0.21155945619824618,0.06162415567418011,0.3573053977403831,-0.5088746641876238,0.45945922635331676,0.09613792512146319,-0.24702298683080431,0.3446181936029502,-0.3655635247198531,-0.09673528369433708,0.36762886685683605,-0.22363827906492964,0.3254744644887184,-0.025867047715534563,1.0,0.13510578369012002,0.28980047770062195,-0.4808513104228682,-0.0728218178513854,-0.11368224325162227,0.15926842628790572,-0.4155642802350436,0.06772264395400461,0.49907175360529976,-0.44273274650639377,0.2671495935311545,0.0056358964068179244,-0.08596003740573809,0.0664941290851455,-0.270801825623141,-0.3403559299696593,-0.15500738473811596,0.7104059667588313,0.0,0.6079729243775313,0.09930144267348666,0.08627099048608293,0.39981783653103586,-0.009682019800114105,0.05474943139779263,-0.020878376187510993,-0.15357530989913276,-0.04582576454604297,0.36470762527017103,-0.1591659409538393,0.022183540457088466,-0.0379761683216831,0.18541981791146142,0.3498827793791092,0.40755931869461604,0.34877307250547135,0.045144415803669694,0.22849571757263415,0.2906381994409963,0.20550509682027038,-0.09985638161749985,0.23558081417678015,-0.21930488407753715,-0.21226184780765614,-0.4539538783093016,-0.09707220949560273,0.3037180087442666,-0.15382760610413174,0.6033928438949644,-0.023678270786611808,0.2262778457448491,0.1675107974122521,0.24541137859995865,-0.29101615815980325,0.389040730936569
Thal_LP_L,0.5580945400889702,0.40806374666025064,-0.46735598737586254,0.7832731159484481,0.4399161772104525,0.20496403648419273,-0.06985660791502754,-0.18010603662170035,-0.007346936113837902,0.6461978071930874,0.31150998885013265,0.4015632463712775,0.4098811087770137,0.45414917433916796,0.43662916861799017,-0.008696958610961814,0.6738559598867465,0.46913868111008156,0.1591314965615768,0.08175764099770469,0.696196677099612,0.5915731913415948,0.5511226023276704,0.5496403274702854,0.2203973539794626,0.5341808377803844,0.10715704037972619,0.41960280340259754,0.09695003486794601,0.05934973120257229,0.08177907545729936,0.41987763344129,-0.1378010157379852,-0.28550840279311207,-0.2889471712100359,0.2322369738241625,0.31736500101841497,0.2982377632754967,0.07307692084005922,0.13510578369012002,1.0,0.4204825229590017,-0.004829095462026818,0.366288326815637,0.35786030467878926,0.5917479296065103,0.1697595024458061,-0.24861968110047306,0.39650661525846165,0.04813949637454141,0.11787706585669669,0.3039607552962999,0.16234787076970225,-0.2496561500355529,-0.25568584140935,-0.12505337177094922,0.5461593168514344,0.1644574640316727,0.0,0.0017866122467285292,0.2413641988658015,0.4573826792829586,0.56625108546935,0.1602563167674436,-0.08073260236587812,0.23965703894497084,-0.2268141721955342,-0.3661576514380471,0.28150019297371986,0.10684411323995557,0.12894086766272048,0.4023175300020017,0.6084825526753417,0.15406644932518498,0.10070897995506732,0.021886808329990935,0.6178077754558212,-0.04063037793361439,-0.1270884045307901,0.7758403164283869,0.39914966737801105,0.23496341713089924,-0.25139492899503735,-0.14135538316120774,-0.10173109236493033,0.5348673366357735,0.4079079272486807,0.5484263197162355,0.1208775362821432,0.5516569029446167,0.523101923572161,0.550590614387366,0.05013651955440987,0.0882384707078328,0.15122350859428493
Precentral_L,0.48522147856417125,0.6904274410979406,0.0802449414232148,0.5739538119261759,0.9561284682547566,0.6747154200140142,0.16328480033492027,0.16495990617265605,0.5247817081376457,0.30614458486417734,0.14294651141456333,0.7239445564133711,0.7726087709387561,0.1186339138827565,0.800543926378967,-0.042604622149153136,0.559225743145122,0.38465534713907223,0.025760082049944285,0.38215608813661056,0.5198929007288965,0.2428398231158551,0.6040212637930437,0.6574932664306976,0.6501475857537592,0.9317223091089145,0.5381332618769544,0.747992904224094,0.1326671650159612,0.730996852007129,0.18393460969646946,0.4251391818037618,0.3688180585439099,-0.07755619418226761,0.05837936766338241,0.40712679338222113,0.06861872480665454,0.5804306076825001,0.0713540526737579,0.28980047770062195,0.4204825229590017,1.0,0.06635807590524559,0.7961629838039926,0.19588363946459939,0.683061781267295,0.13766878900950066,0.18388492907504703,0.3004633919713139,0.2033315451432333,0.6335646070110577,0.660778518145284,0.2453210667728265,0.12128716542043019,-0.05337195476708231,0.11271007945104225,0.40900992899326194,0.19752398854893657,0.0,0.0939835783054646,0.6863746898178915,0.31365159887772986,0.6372264142627792,0.6369675066612408,0.08135920898974773,0.45108295686223104,0.07053315715370735,-0.009157115561644577,0.6012243264622207,0.5213660260832651,0.0021348395423979962,0.5863045079829258,0.5077130784496143,0.3627043224705032,0.6106297109964056,0.35151900784492407,0.6778528348719108,0.5159116413181744,0.26427372033754665,0.5610998867437414,0.19797872472663847,0.7821191541565178,-0.06898193126596408,0.17049078778254487,0.23745483887232233,0.17217560420209027,0.5884256777551493,0.16612499216254947,0.26253435888727145,0.47782200082881254,0.21049163348253638,0.6217202481345836,0.7153904006053048,0.12369195709664706,0.6851673248355373
Parietal_Inf_R,0.011280197400124889,0.219062464063237,0.5362568737581563,0.31376078774459754,-0.053686480263624804,0.27205316599995943,-0.12804641214593504,0.48512508807580007,-0.13667635166726838,-0.16472983184122003,0.5051543837360253,0.2352731628142783,0.4131139172209758,-0.2257242022583958,0.35983709217330523,0.2138597308802043,0.07427686455689884,-0.14408894169191774,0.1539243076705174,-0.14192867561148864,-0.142440235108748,-0.055226362940813796,-0.08536503171901824,0.19206188674490232,0.0011223824420592454,0.16304671295910447,0.2751134532378364,0.04294568363334964,0.8418775482876312,-0.020288651111230467,-0.14175813784511473,0.7384689984310714,-0.17346797144838735,0.40691321766497657,0.0908645494650638,-0.22685370837343996,-0.006251675703871286,0.0008135672244003692,0.22997426736658494,-0.4808513104228682,-0.004829095462026818,0.06635807590524559,1.0,0.4025532038166154,-0.06562822361293905,0.03396549172740929,0.7384375357008278,0.13331614807445238,-0.07707797970985926,0.6354390986242775,-0.01394371942750264,0.31293946065269224,-0.04679204485573003,0.17320211077591663,0.3112259979130729,0.5888442234936887,0.4205538647523108,-0.6275695609455665,0.0,-0.3011005384052128,0.2536662680574023,-0.018300331293122567,-0.12949238487317816,0.3563097597680559,-0.11595368261914436,0.20993471027569338,0.23412756225260126,0.18359331262806564,-0.09690093555208674,0.35707767931512885,-0.23755163383217842,0.3617372522076551,-0.006136116010351586,-0.10834857179986246,-0.07399692666387879,-0.12760214038089174,0.21291860570302837,0.20614271159911,-0.12949663743957965,0.02869981818193983,-0.017266972322726826,0.04900262017573342,0.3297658367498068,0.39294987985759566,0.827347315160103,-0.08130927193234952,-0.003984473432434892,0.02874386764650687,-0.38798809907167553,0.38558386985192755,-0.28498347302789584,0.11531355358901657,0.14370615800349548,0.14703659014616594,-0.14777985281668016
Supp_Motor_Area_L,0.2617415997600339,0.6814503996998178,0.1991518550339411,0.6299441165603984,0.745075618001905,0.6738907629733297,-0.0021262952468939634,0.26426278127276853,0.2241810600459779,0.16558847342776065,0.41565341192320815,0.6315651225699002,0.810122888160161,0.03576373248296402,0.7951259628459336,0.1322395657308905,0.545525544306121,0.0993076384441035,0.14793183782618202,0.1922139004121288,0.28653527740910484,0.1358961990339436,0.3493105621328235,0.6414769767452159,0.4458762682828828,0.870232358999714,0.46923124291964674,0.5820854278432757,0.4139359163758434,0.5156374626003364,0.06776391225517851,0.6494523676180967,0.22815934131876656,0.048689687163553694,0.0023864885901344994,0.18577162177747403,0.10771764626839994,0.36141555887661453,0.12433757403784589,-0.0728218178513854,0.366288326815637,0.7961629838039926,0.4025532038166154,1.0,0.10948712933878764,0.6112349754853571,0.402622671256337,0.013082452413856256,0.10949071722119276,0.5207332239576576,0.49776022591283253,0.5844338836088558,0.1584211197264448,0.0483718639612833,0.07596962888202982,0.4249567575570471,0.5344706438963867,-0.2526081051510124,0.0,-0.1425144165129209,0.5827266919801318,0.14501477236703206,0.3796393812377479,0.6451267819287101,-0.009606113484331982,0.4603120721898038,0.13374127996459345,0.19375670080793697,0.3945879947742173,0.6144734341480639,-0.07856836579633746,0.6221786823636246,0.41503504119741985,0.24656582232003948,0.35974799436482596,0.16969316592852726,0.6480449151234167,0.46173034457248413,0.08658015814756956,0.49733086806797533,0.1502079831141149,0.587844143613451,0.04692567903823486,0.33854551354140744,0.4851239215428748,0.06181220972608859,0.29990285968901825,0.14546062680812794,-0.025825965300370235,0.542622056277411,-0.07350408378164651,0.5069181103934765,0.5781008510015536,0.18296083030263965,0.35714692922762004
Parietal_Sup_L,0.4576709664150463,0.16549728778956732,-0.4008206423745821,0.340606708876355,0.2450079597968285,0.06545198167701814,0.14219069914778268,-0.06940059781623618,-0.20908155491182934,0.41506581220018735,0.09833882163420647,0.24304883564164811,0.20740509318242673,0.23651882005195993,0.23902505699904297,0.09709475100965882,0.2729574408711841,0.449983029688886,0.24313268288638754,-0.10342796952516249,0.4477374764807889,0.5899506151196138,0.4008483184889893,0.23856085974575317,0.12636102319125095,0.20942900620325713,0.1786025624899162,0.07086786779555584,0.12478806757342249,-0.036645316613196754,-0.011284730265122488,0.05460705451323613,-0.19012010259056275,-0.05892018520342368,-0.2862784863914638,0.061446459412716425,0.4372778767233572,0.13921697049151993,0.056578793568401946,-0.11368224325162227,0.35786030467878926,0.19588363946459939,-0.06562822361293905,0.10948712933878764,1.0,0.14851276566299543,0.1649639102686762,0.03763260272695744,0.17932192006472963,-0.027083566317377936,-0.03800022030649288,0.2121498814976741,0.35532295483189613,-0.09420554784441022,-0.12346921272307722,-0.14071877223951532,0.27830538220692697,0.07365142578959501,0.0,-0.05959412914068234,0.2301578183321707,0.4025495816205135,0.40350120619450136,0.09656055227764687,-0.02872123610098348,0.0012860082816162435,-0.08551086648067543,-0.5596841467238421,0.07897147810031514,-0.02232612549623611,0.19595235353064971,0.15122689053997204,0.3696617862915203,0.03918684341766681,-0.05541779368229485,-0.09248552514321055,0.2659978837955491,-0.22480437828735825,-0.15501109280326691,0.2924398785424778,0.31162172668352084,0.12550077061294165,0.019854246852469216,-0.14110966268482744,0.012683469649673837,0.6506845622065633,0.3555194229777611,0.580973356408032,0.03953349591209765,0.1424838204315404,0.554267015174089,0.3504474577913418,0.028352284902660823,0.2574515061934038,0.18932443891049053
Thal_MDl_L,0.49663361744688045,0.7630548139881059,-0.1293458473116822,0.786680874557959,0.6969430159521105,0.4452922722472927,0.056192985232377576,0.18388912184107148,0.3021740985862222,0.38372791464967665,0.38081166801295274,0.6681175556470239,0.630578394335586,0.2039821903027709,0.6696380165197818,-0.11102370676479745,0.7534178990300369,0.38481070357394914,0.09420261980642512,0.2925277282503049,0.5410375997327602,0.32009543257070594,0.5358273244252755,0.7699366335429455,0.5061687095920298,0.6799951770139466,0.40264258260467745,0.7141807355869011,0.055022785474732515,0.418704476234068,0.20733201121498568,0.4154783862483205,0.18952976734340346,-0.25695991578271143,-0.026018868692436078,0.39293173921123176,0.13368449188267678,0.39742005397314134,0.048949909115277364,0.15926842628790572,0.5917479296065103,0.683061781267295,0.03396549172740929,0.6112349754853571,0.14851276566299543,1.0,0.08902275072470626,-0.03850368454922493,0.15930258866895705,0.35779544806434366,0.5085147313147077,0.7022802702530797,0.15448635056644971,-0.013422148194226786,-0.04351372797980958,0.09635126885577754,0.3523563517536802,0.055018905178022874,0.0,-0.0787771418287249,0.6111533405826929,0.4418798146766173,0.5283325704190142,0.5423336734629873,-0.06675198640938829,0.5687378510690014,-0.14704830381376888,-0.057471691510330616,0.5619910065376581,0.5610118810996059,-0.06784074806976957,0.7434441657130763,0.5372965862081351,0.3231465015748096,0.4295006717620412,0.2877934229305554,0.6929806163916109,0.32139365014510035,0.2667665139513445,0.7604740442934437,0.25372109298509643,0.6063146480196278,-0.11776696677771106,0.20604166399946747,0.060433724291821644,0.19251629153211836,0.46521929723594435,0.2699279219160249,0.13829950900302337,0.5907296181007319,0.2523840740253797,0.6080999497550827,0.4813509432932846,0.21654142425729403,0.4189618411467753
Precuneus_R,0.22260500548289536,0.3654773869089789,0.3586816084370085,0.43656636039996766,0.09914868131706447,0.39339273282930937,-0.039888131368724246,0.39056606600260707,-0.2776317085811454,0.057658628000647194,0.40640844200748855,0.3121395105054942,0.5231946209034588,-0.020809718774155578,0.42158902590974423,0.25220806475011426,0.21762287373312386,-0.02266080372550343,0.3009981292251538,-0.047792410274146255,0.13621406455287968,0.2500253694412424,0.15472963943109622,0.4424169581870346,0.06282550157336292,0.242816295246341,0.48384719245357366,0.11091725773063785,0.9206398833897325,-0.08656887471674232,-0.11509462106012358,0.7492677154553262,-0.07336274249907469,0.5419993211369349,0.06205052749256138,-0.246075697434455,0.19662964268170696,-0.055534434461304245,0.08155762599364216,-0.4155642802350436,0.1697595024458061,0.13766878900950066,0.7384375357008278,0.402622671256337,0.1649639102686762,0.08902275072470626,1.0,0.18110215541903502,0.0031186073482230574,0.45544329460948996,0.1305654018128031,0.411839586166902,0.16884929031606977,0.05180644772508212,0.20035783742185378,0.5241287741777555,0.7866458331156673,-0.369122722367945,0.0,-0.3028426181947719,0.35013801589103494,0.12360934021730675,0.10913416968885985,0.5298118152957835,-0.09554780500448554,0.07231987419186504,0.28434884181349196,-0.11595408958515599,-0.05595922379997178,0.39340995410098184,-0.09151981620013057,0.5283698287437442,0.4415937003246545,-0.07201751128343455,-0.030950064463837464,-0.17417563681446832,0.3226089495906941,0.16455113117608258,-0.20403568651571877,0.2859336639188982,0.03428468901223203,0.15984111941813847,0.22499238288907467,0.46619731045857155,0.7592323394542109,0.18712258161550904,0.20115701557677623,0.39381007420733494,-0.3244832236930282,0.5496439916971849,0.15501475060516748,0.3690796633068342,0.2098169764913809,0.2650777746370463,0.056207268221808944
Cerebellum_8_L,0.089892271047205,0.09281446191346383,0.31911120617513544,-0.09585841279122038,0.17800975782961168,0.2120715718395774,0.1813445709024504,0.1353753910346402,0.3104931640066636,-0.26178982238912724,-0.17605771824304955,0.09259472740883042,0.057287689978129046,-0.15022876202576027,0.08684296108845978,0.12690294914102346,-0.2869786183389844,-0.0074033706187220626,-0.021046787277850604,0.06564245169136655,-0.0831973739595442,-0.13369369844967974,0.07394915411591617,0.12299311990085961,0.10101784408248389,0.047922678984120594,0.2538045435802691,0.05243947212191774,0.15265302364900313,0.20720900930574404,0.11931155748305096,-0.006270218490569884,0.3341558100106115,0.3342234690412921,0.1372548096232253,-0.16218249634892742,0.11244951187100852,0.23965515037898757,0.03427385818959363,0.06772264395400461,-0.24861968110047306,0.18388492907504703,0.13331614807445238,0.013082452413856256,0.03763260272695744,-0.03850368454922493,0.18110215541903502,1.0,-0.014723673424924968,-0.016981632321924008,0.20753217937001242,0.20906256691480335,0.34416122300359475,0.48433281761526875,0.1832010765167955,0.2303189904655607,0.03067898393222356,0.23342606243519526,0.0,0.19213695392403896,0.2525337920167252,0.02148836461720057,0.08609124819078365,0.42548670442201014,0.05231395799112842,-0.014731961543468031,0.39785871679986984,-0.09590921444216786,0.002819110493175298,0.191511377672696,-0.08268704814099068,0.19890792478426705,0.04975833524139857,-0.15871812137907806,0.17517442838718733,-0.03846604800573678,-0.12574018789106917,0.15220478386722341,-0.06590827686120099,-0.06640430754631657,-0.34086453071570305,0.19909875699152105,0.22620480075913593,0.39693929416915896,0.3204806769114699,-0.061381689427700045,0.1428308017787622,-0.07290912834027344,0.013245785526663159,-0.11222867133284783,-0.006361671698090234,0.019582369598475532,0.2811989118712229,-0.0031832039999802088,0.357537671947293
Frontal_Inf_Orb_2_R,0.2236179938573449,0.13750039058940142,-0.26618598751851025,0.24515721273709745,0.3228305683036433,0.3784476911997832,0.09932059099425358,0.00045943816011316253,0.38074164428770824,0.43703171347715036,0.10263373042755444,0.1811438480383242,0.1756084418522822,0.224607380119788,0.23708710063785934,0.057562092407447286,0.22478603970750247,0.3054909946472207,-0.03183023255677997,0.05261774677065687,0.42968636551106,0.3569647922908616,0.42241813786205334,0.10337911263193773,0.12566609756532446,0.29096538720812326,0.1599115934459509,0.23386409598979102,-0.04847435141011767,0.4337237731835281,-0.1606129454317813,0.031796313355424495,0.05725032664518944,-0.28299365460896847,-0.2601091850663567,0.16325526170805474,0.026979212134971235,0.37703834805032765,0.3256754645371705,0.49907175360529976,0.39650661525846165,0.3004633919713139,-0.07707797970985926,0.10949071722119276,0.17932192006472963,0.15930258866895705,0.0031186073482230574,-0.014723673424924968,1.0,-0.17328806494442367,0.16237344138590257,0.1429968588980413,0.14241157862420492,-0.0228608226363412,-0.1737538270103831,-0.12201001311224732,0.1966636763060798,0.34240873490950136,0.0,0.3826830871006146,0.1281016309484995,0.1172949182358383,0.7085949180894504,0.13022419254042325,-0.021548047254985585,-0.011273027343384043,-0.09355020043093143,-0.25822927798116874,0.22866207652749246,-0.1265881890705221,-0.004457223335460623,0.11414603385086915,0.36460506274614113,0.08893352635765489,0.17841318257177774,-0.005363130266562533,0.29481759603402935,0.12939983720441273,-0.09941627465653173,0.3018754860729815,0.16766165499245167,0.13246389716139217,-0.16786189478250016,-0.09902407857630029,-0.1363920097366593,0.22869046458646172,0.29799564359866054,0.21201104702503126,0.3158497317275528,0.23802749039101054,0.3488840404534843,0.29661212495748285,0.21644158284310613,-0.12777519089352654,0.300412126774369
Heschl_R,-0.03968578081750596,0.4971408953565264,0.33702600422686885,0.45918114062753795,0.13714507778139254,0.3883578909955445,-0.04570426235932034,0.6142251511559187,0.02014985580486722,-0.08092940954268903,0.695238987292223,0.455109024474611,0.5296498632061603,-0.22138714665611967,0.48712030875369694,0.13100877370830977,0.454859225929884,-0.10342464612368586,0.11701672504376151,0.07875293456749656,-0.004185333470566735,-0.012533689806505053,0.08833977982083956,0.31767772643337705,0.32363122593175414,0.2624012744166987,0.3820903134920153,0.29915608491401924,0.575658768768684,0.16939667663859878,-0.028584825291026864,0.5565948786472633,-0.11493285266467308,0.042134666722523584,0.05040105067029616,0.1394238358382688,-0.04863324896611281,-0.009291610558474923,0.11227517240746354,-0.44273274650639377,0.04813949637454141,0.2033315451432333,0.6354390986242775,0.5207332239576576,-0.027083566317377936,0.35779544806434366,0.45544329460948996,-0.016981632321924008,-0.17328806494442367,1.0,0.18350236286045524,0.5171325403803556,-0.04444293208752387,0.048000806816522745,0.2464338053286953,0.707683406284785,0.3069412549197095,-0.739107893020236,0.0,-0.30744304900289726,0.4904644105039109,0.080259286236724,-0.008748079477446685,0.47456541244273337,-0.11954157830639163,0.6188933875478311,0.07862132592102052,0.3251776468755611,0.27771187436596323,0.5288317323938393,-0.08249022212571822,0.5649397720854902,0.07465056061565062,0.21175020269649059,0.11545009123562128,0.17656284979403286,0.5032014552857326,0.2976738206481078,0.14950910074937523,0.1599440376701626,0.1704858620402428,0.2342099843831728,0.23017587810479292,0.37969808496754,0.5582667606032952,-0.05740961337913811,0.06304807073818192,0.006507804469581595,-0.22260893031624465,0.51905925502921,-0.3302313966184976,0.31241430865220543,0.3037373150985732,0.31626652433023017,0.011587675564554117
Thal_MDl_R,0.2024706696805187,0.7652734220911744,0.166193187147065,0.3050419190640989,0.6648573220855069,0.5905661115835387,0.32654861521156175,0.310489520932483,0.37417207031268385,0.12814300532715872,0.06900115853055373,0.5914753630034941,0.5636702056529693,0.027184398206758498,0.5684419732688943,-0.0586533917564475,0.34383457741576906,0.13821157637922485,0.025109648954403846,0.4164505317815642,0.28448710110327574,0.07564799626968396,0.42940888691277923,0.5722277404304548,0.5311356426908405,0.5851096727435169,0.5763198122900778,0.7120749699321552,0.10068660991910708,0.6185061825945487,-0.0060587029456552225,0.2573259477790396,0.45445029054699343,0.022807828930720267,0.14613123354766425,0.3337309317499533,-0.08105055280837149,0.3125883805054806,0.020137998586695037,0.2671495935311545,0.11787706585669669,0.6335646070110577,-0.01394371942750264,0.49776022591283253,-0.03800022030649288,0.5085147313147077,0.1305654018128031,0.20753217937001242,0.16237344138590257,0.18350236286045524,1.0,0.5226283651489309,0.09873305078791972,0.1789186313018784,0.07549202559334783,0.2374265398296241,0.28495972211976367,0.14649792959662472,0.0,0.21955304004127754,0.5656385211620674,0.18462236966544335,0.4443976003603462,0.7168799048170483,0.08011480414054699,0.3670831615184517,0.20067981820574965,0.06474777859509125,0.4979522324788972,0.5666139805430213,0.003381786021876452,0.6069267904469963,0.30768804704069413,0.2835289185080504,0.5036997375214323,0.32582058950789133,0.38392693158473806,0.5008219747730092,0.36672206694724996,0.3341247795327736,0.03503225986009352,0.7281187671674746,-0.05596280452942692,0.2038239092113366,0.17884268507734719,0.03150241122110541,0.3833579811901534,0.022797862729624654,0.25757194391419114,0.3251283782790168,0.06089770510767634,0.427031942774581,0.700647204399811,0.03807808180886333,0.5557029396153134
Thal_IL_L,0.4865845742395969,0.7764648176405166,0.16314489022922457,0.6463878374716532,0.662496381888165,0.6386834593176901,0.1929063174405079,0.5109947843815087,0.35462938049468107,0.2910398035577743,0.4268410428213931,0.832933832297116,0.7939357701428957,0.0187895549242671,0.7980190134360782,-0.007434106929250363,0.6578085895512966,0.42427909958161386,0.06713232381129065,0.34647773954408206,0.5176192622497446,0.3297682694265641,0.6257201863178274,0.7071823329497691,0.6641484262479699,0.6477258871994369,0.6946776373680761,0.6672847194763761,0.44373334411733745,0.4963666263202041,0.19569928255996016,0.503212221047424,0.20029994661909056,0.04298426288387573,0.0664811575122413,0.4016818529181167,0.07437952359975797,0.3275124694795654,0.043807228904895294,0.0056358964068179244,0.3039607552962999,0.660778518145284,0.31293946065269224,0.5844338836088558,0.2121498814976741,0.7022802702530797,0.411839586166902,0.20906256691480335,0.1429968588980413,0.5171325403803556,0.5226283651489309,1.0,0.19951697461904364,0.09922904857928569,0.022237824703139557,0.3024875402906842,0.4948511490277567,-0.08487273724185743,0.0,-0.13028124849649686,0.8418201215389103,0.5106985152293622,0.5337493197279038,0.7715533059036382,-0.05247305805544827,0.6415246011306613,0.04261738379660233,-0.11062981486831124,0.620718762874746,0.6738637964373424,-0.08012251320645361,0.8034345056305943,0.5252033813043326,0.3165735374977047,0.5799416351210872,0.34818647422292787,0.7030330382841863,0.4809661522650301,0.2734648872886621,0.5100675470389716,0.2680513780777335,0.7248988170624932,0.0719155953374525,0.33751671122294,0.4343949642897521,0.24332401893417724,0.6156276793121788,0.34068178340124916,0.05973295057887574,0.6453504021113362,0.27379240014535483,0.7209304415278183,0.7063656252741409,0.4412290334693725,0.615134399917852
Cerebellum_8_R,0.332545183094772,0.15485018450775517,-0.3217136368158577,0.25618220667156943,0.2671931759325534,0.15105225613736514,0.13386514919448994,-0.10680924559272773,0.04587528168789468,0.3087365178804666,0.02906359220710324,0.13597448730886946,0.11355785130534377,0.3260912977042688,0.1480037601171861,0.05702749413902265,0.07057565683552927,0.2543940392650705,0.6363399780333536,-0.0946497456076762,0.3217093814790781,0.5023891265458166,0.26462249132710075,0.20613558207429633,0.1322617476336314,0.21278890622045094,0.16421883402063056,0.11043477385184791,0.07699692227003423,-0.009170438544381512,0.16780700746053506,0.019380984903041493,-0.040178009693291605,0.020401115792100667,0.27476667336515403,-0.12398473956311555,0.5852871846886415,0.18983923651011228,0.17600924258751524,-0.08596003740573809,0.16234787076970225,0.2453210667728265,-0.04679204485573003,0.1584211197264448,0.35532295483189613,0.15448635056644971,0.16884929031606977,0.34416122300359475,0.14241157862420492,-0.04444293208752387,0.09873305078791972,0.19951697461904364,1.0,0.2035930112158461,0.13982627445598092,-0.009313490651296503,0.24394899232533962,0.12687953617814873,0.0,-0.1274046040167808,0.08662329513536816,0.20213186541562614,0.3024562625340015,0.2192546085316557,-0.08411409043639585,-0.0548514644059229,0.08303590354548919,-0.2687617654317478,-0.06155039575642802,0.02908755473780707,0.052434067994135504,0.16819117324641422,0.3537744196935602,-0.12347084462972412,0.02787971584988855,-0.21948461791285834,0.18430925940824497,-0.10687613631228338,-0.1876914008722864,0.2465579662194239,0.1691855231332809,0.1342535207763375,-0.014986370013259804,0.10226570875265223,-0.008196161720398358,0.4160451308228466,0.19867678819199994,0.49234123775987654,0.001959289050276405,0.046143043441375896,0.3686856695226182,0.22669863336940052,0.15792644286592222,0.2357584235365624,0.2680309878434018
