,Fusiform_R,Vermis_3,Thal_MDm_R,Cerebellum_3_L,Temporal_Mid_R,Vermis_9,VTA_R,Insula_R,Cingulate_Mid_L,Cerebellum_8_L,Paracentral_Lobule_L,Cuneus_L,Pallidum_R,Cerebellum_10_R,Thal_MDl_R,Rolandic_Oper_L,Cerebellum_Crus1_R,Frontal_Sup_2_R,Thal_VL_L,Calcarine_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,ACC_pre_R,Thal_VPL_R,ACC_sub_L,Heschl_L,VTA_L,Thal_LP_R,Thal_LGN_L,Vermis_6,Cerebellum_6_L,Cerebellum_7b_L,Thal_PuM_L,Cingulate_Post_R,Putamen_R,OFCmed_L,Cingulate_Mid_R,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_R,SupraMarginal_R,Thal_MGN_R,Vermis_1_2,Parietal_Inf_R,Hippocampus_R,Angular_R,Frontal_Inf_Orb_2_L,Precentral_R,Amygdala_L,OFCmed_R,Thal_LP_L,Insula_L,Thal_VPL_L,Vermis_4_5,Amygdala_R,Thal_Re_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_L,ParaHippocampal_L,OFCpost_L,Thal_VL_R,Cerebellum_4_5_R,Frontal_Med_Orb_L,ACC_sup_R,Temporal_Mid_L,Thal_MGN_L,Thal_PuL_L,Parietal_Inf_L,Occipital_Inf_R,Cerebellum_Crus1_L,Occipital_Sup_R,ACC_pre_L,Pallidum_L,Cerebellum_9_L,SN_pc_L,Thal_MDl_L,Raphe_D,Thal_PuI_L,Temporal_Pole_Sup_L,Lingual_R,Heschl_R,OFCant_R,Thal_PuM_R,Thal_VA_R,Caudate_R,Thal_PuA_R,Frontal_Sup_Medial_R,Vermis_7,Rectus_R,Cerebellum_4_5_L,Thal_AV_L,Occipital_Inf_L,Cerebellum_10_L,Angular_L,SN_pr_R,SN_pr_L,Temporal_Sup_R,Calcarine_L,ACC_sub_R,Putamen_L,Thal_LGN_R,N_Acc_R,Olfactory_R,SN_pc_R,OFClat_L,Vermis_8,Fusiform_L,Thal_MDm_L,OFClat_R,Cerebellum_3_R,Caudate_L,Frontal_Inf_Oper_R,Thal_IL_R,Temporal_Inf_R,OFCpost_R,Cerebellum_7b_R,Postcentral_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Supp_Motor_Area_L,Occipital_Sup_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Precentral_L,Frontal_Mid_2_L
Frontal_Med_Orb_L,0.10882893588692436,-0.16710893303552532,0.09325266861386612,0.11626790768738665,0.22797243608019238,0.15127540880910564,-0.062070779684775965,0.37567983888191203,0.12761667844558902,0.11931155748305096,0.16670508075036797,-0.06694799412525307,0.30656367812743657,-0.10254894831296767,-0.0060587029456552225,0.17861196359551887,-0.03593394206713459,0.15298955404599798,0.07308307468161912,0.2015668511369399,-0.1606129454317813,0.023380222934586806,0.10638340607721014,0.07236171129870579,0.09613792512146319,0.16063780631383495,0.10669876775787358,0.02646195375334897,0.13877696036101073,0.03296575103114525,-0.009155550654645201,0.13800684473722494,0.08718241169055484,-0.2583031070220982,0.47290788870010364,0.22671059009146455,0.11432342903822855,0.24879870407773044,0.13107143032437774,0.29202495463724104,0.15868101855307434,0.10758227030169128,0.10188369613425204,-0.14175813784511473,0.2507961228724059,-0.175838005703048,-0.4160206065849285,0.22705088270254228,0.18175301749922676,0.13713436953880884,0.08177907545729936,0.17469425334165337,0.23153202881683937,0.1705829009079892,0.32193961020205114,0.19886100274048651,0.17695403397062534,-0.12746202655793737,0.15469207303201313,-0.030455686248659703,0.13136624272615893,0.04367727571503765,1.0,0.15767513187671536,0.11003636247340803,-0.17111684002127128,0.11604551460871834,-0.12980422397010277,0.089935270917373,-0.10706451109998642,-0.03298556957253481,0.3164584342729586,0.23477490418083313,0.06324511783671599,0.24237971888126425,0.20733201121498568,0.11827789702859767,0.2714633036006875,0.09395834723584726,0.043256639424884745,-0.028584825291026864,0.4815300080000667,0.16480703566172272,0.2532356657325419,0.3090600989186868,0.11554360043073039,0.07822102256343283,0.0,0.192559339128567,0.045464991189950926,0.08421921211070758,-0.03671613480992806,-0.026326084266455062,0.03983953586098517,0.19439982460911734,0.23596794479636918,0.25423538038389903,-0.03439021958701403,-0.0059054077132022825,0.3354874475778095,0.16823723883892047,0.4405503206110909,0.4602136041651689,0.046126842190447936,-0.163221026512731,-0.2055042122978887,0.09811507657671882,0.036621323111128125,0.08885080535342513,0.05227482316503045,0.28633080987625203,0.30843525677577566,0.2880894553814477,0.272128253023964,0.173346969272381,0.08038971787353649,-0.010052214453683369,-0.012014761295814486,0.1868613157389912,0.06776391225517851,0.15226472624095713,0.04672878050515339,0.017000514597154733,0.18393460969646946,0.2451634249374487
ACC_sup_R,0.12123457505311526,-0.04993079054160712,0.717240999325547,0.11889156416088674,0.1949814648429391,-0.15534943443392332,0.26409902903870147,0.7214765025149042,0.7275799901812273,0.2811989118712229,0.5983628024409622,0.04698900174455556,0.7571343673298335,0.3131346185989423,0.700647204399811,0.5696247699272028,-0.14699772069051145,0.8097806646293287,0.3110930871305164,0.08199527651940919,0.21644158284310613,-0.013670650469195645,0.5904201134462687,0.24404154681986476,0.24541137859995865,0.525158750273027,0.6194561694185351,0.23879406861685487,0.4393181750408059,0.0730706103116297,0.046833795024422344,0.1082368936658818,0.4840034404158326,0.20205434356389773,0.7079243845339401,0.4835754611263999,0.7361678879097173,0.4016813593890065,0.7174479825549033,0.8024263229842887,0.41862534032077164,0.07468961614870748,0.09876370587251589,0.14370615800349548,0.6124640805788886,0.10885725993881343,-0.07094190462181629,0.7264624347951791,0.7567279499525407,0.5573783369770515,0.05013651955440987,0.7305469048148827,0.4002012278820556,0.058033498461100966,0.7507989742952282,0.3054484293275463,-0.01257517421631381,0.2828523135526259,0.5579927111984083,0.4181881315031401,0.7329183678721388,0.022890247118347834,0.15767513187671536,1.0,0.1423927995630749,0.49077690130479557,0.4468863811960412,0.3169943703187105,-0.014881491787298744,-0.0788823570900391,0.048710061171853655,0.5370506649374291,0.7891626444566276,0.3063882866932261,0.5684980551235186,0.4813509432932846,0.4078144612465128,0.5515823631699407,0.35289133327008493,0.09290350108120442,0.3037373150985732,0.031958676835222743,0.39837023076143563,0.6791648928631044,0.6856729903719966,0.16042821026463341,0.8176515355202674,0.0,0.5283642582781171,0.0037037164614107648,0.5690010905878317,0.03401950840120249,0.26660651751419423,-0.0618354390363253,0.6069110119812382,0.7267476793357528,0.3244543593556151,-0.049430580338346,0.20133660821074884,0.6597362357539392,0.3425923325053042,0.56337879990181,0.6117981145569483,0.6996788474242888,0.07873418738291026,0.08892594682378585,0.23738028632327263,0.5813514165659573,0.07090877637678383,0.056930314304085225,0.7832817930226749,0.59403165718898,0.6018987077125638,0.23725846580805546,0.494813233362054,0.14673249050156068,0.57314409665734,-0.09194991365666164,0.6790583418198188,0.5781008510015536,-0.045950659792851116,0.3551379497227536,0.7847039973125479,0.7153904006053048,0.7075609572276672
Temporal_Mid_L,0.3380915787680445,0.3987315260925923,0.15240917324605818,0.4081679570550358,0.2593793705098217,0.40556593995704543,-0.39046090280165735,0.09216835002342598,0.08270457564792913,0.2767233209834555,0.15408966666883153,-0.06650622789338866,0.17764240237771842,-0.4448802438509779,0.183351101033605,0.3750158331905937,0.014912508751428435,0.11376196203577602,0.20261091807740722,0.34634103956071166,0.2128572769446294,-0.30007265942517564,-0.020258581573800855,0.41969632173771443,0.40960968211637877,0.1527559033862822,-0.0626208851150758,0.24533822343382283,0.03833589756650126,-0.23959749148320242,-0.08912399725795876,-0.12959224893293853,0.030832569417361524,-0.053137980244981065,0.2661065471564415,-0.05055448535472321,0.1666081617751987,0.4482800304692791,0.1664533234977491,0.333219987909,0.046404196051266805,0.2668404258524301,0.04350438156459122,-0.4334976474156681,0.292046570693396,-0.3927925294514606,0.11979370650505078,0.39478166980516366,0.4827193298546359,-0.03833650655691151,0.31931907120129954,0.18455607648139166,0.4261573426646696,0.472152636047696,0.11518373037903701,0.33357167299994406,-0.04963411657801889,0.5458971839243162,0.4813402936625836,-0.13763074049265508,0.1565818627027404,0.5175649494146707,0.11003636247340803,0.1423927995630749,1.0,-0.3152287261986049,0.13493052064175529,-0.26232286981460345,0.019414014156944357,-0.058371395427951785,-0.2989160498426826,0.15385402153850963,0.17843852484922082,0.17865886964763653,0.4267193253517383,0.24564964893014227,0.27418545383200255,0.1965177201643961,0.4280450754828254,0.2513820244131179,-0.42712832803683526,0.23665514149872244,0.13263316955078,0.16398180981935412,0.2892585951004144,0.31073856830573127,0.2306500198432056,0.0,-0.22769400618926713,0.42589310699132743,-0.04306895346126519,0.10609527497560411,-0.46311939685307096,0.23624238537531297,-0.05720114935395727,0.22060379957277995,0.3947947759898514,0.30912383115804903,0.28768665212504896,0.2846055134358631,0.49129986292660593,-0.08316129778241786,0.02734328784699643,0.09149653668384006,0.062076836148933306,-0.3748664606781977,0.5669368388157429,0.1650383945514533,0.6399974346291449,0.6588881373117089,0.19277575521714252,0.37638880124327007,0.5024755214932254,-0.21507685280394756,-0.3147162961567574,-0.2569892783266113,-0.11080359760034834,0.08321140477959886,0.27084474596454833,0.009082761422568818,0.5139416996836849,0.15010722888399938,0.18913474522344892,0.3574231292226481,0.250716141883541
Thal_MGN_L,-0.10668263224311618,-0.04134458097974598,0.4740820707688765,-0.14094038281424653,-0.1918765607876579,-0.31883466548302436,0.4497410431589569,0.32676681150673614,0.4543397073051742,0.1353753910346402,0.16561929510053475,0.08458485154610722,0.45805932003260635,0.5295511124621086,0.310489520932483,0.211207255835348,0.003953088749124393,0.40957573459437335,0.17175011422159642,-0.10207796378158847,0.00045943816011316253,0.25181686180758994,0.34457533698186416,-0.011541508197695336,-0.2075980111726881,0.2861846597814549,0.41527490555948343,0.06845208025264464,0.3926784453476326,0.1814779430585493,0.159541700088414,0.1024524014628508,0.4843787067595681,0.35637051410485815,0.23432033528878676,0.2996475640711061,0.4214049365905585,-0.00920429919642745,0.33127338282283847,0.29965812144414256,0.23619858909482083,0.04238267790345393,0.04543750961689547,0.48512508807580007,0.2785294200679288,0.4223352901515185,0.15790812214828473,0.09376521963461476,0.28233719701454696,0.24061312584692424,-0.18010603662170035,0.5018036046822112,0.033204950688884176,-0.23874817554497824,0.3635290057089879,0.0652357194206427,-0.050244398451341224,0.1319505120760614,0.23376069417699513,0.4638727190070065,0.41480689935031584,-0.1754418770740003,-0.17111684002127128,0.49077690130479557,-0.3152287261986049,1.0,0.16342888910042222,0.5259637242426447,-0.08577823814648255,0.19932395640323622,0.317457461142638,0.2274643136376843,0.4966565539199404,0.22197099264299866,0.0903709909370059,0.18388912184107148,0.011670900322466019,0.3645035503880435,0.035881798356262394,0.05381224844250915,0.6142251511559187,-0.19307052181756243,0.21039412624343257,0.42651441267806345,0.1296959972493642,0.006720931545870855,0.3665274471306403,0.0,0.34498652836555993,-0.1372164626444333,0.455884776817754,-0.012361789947948124,0.38233730273986544,-0.08159673287430447,0.45095416304683,0.3338089409974564,-0.11017166977810372,-0.041664974325093654,0.028658421785359323,0.32467540328823663,0.04023434371017764,0.23478773882044393,0.1501480653352904,0.4139352788101542,0.06729035037347103,0.27600195285653184,0.01764976670251102,0.48090318781069447,-0.3886784012946755,-0.1735653234806652,0.31353141623218905,0.0591593573128638,0.10785658908881551,0.15230519525560265,0.34210998537570503,0.2676375905692262,0.5079733215190748,-0.05799407123867438,0.16260566871023632,0.26426278127276853,-0.36666466883424764,0.2136537042674686,0.4159755409985566,0.16495990617265605,0.2857621905651089
Thal_PuL_L,-0.4196717838292395,-0.3447302292431736,0.42628399855834115,-0.42219851019912996,-0.29776226739094613,-0.3176897331307133,0.2291723515126146,0.28268903505938475,0.1709906702528851,0.3341558100106115,0.21296559351193786,0.04399768007521922,0.18878642396011797,0.26786343841765525,0.45445029054699343,0.16364460158962582,-0.21931029666369362,0.5578905283967768,-0.09279968561526901,-0.37501187056530927,0.05725032664518944,-0.02158053066361095,0.310241584545096,0.11594284408257029,0.3446181936029502,-0.03908012705513018,0.48384968259274014,0.2609388907924214,-0.05978702087503787,0.060087910878360754,0.47252193469844395,0.02216736048517133,0.005389873354830733,0.11401655844721746,0.264722016812911,0.19850544629640154,0.15925335266493953,-0.1042266671437323,0.5123243661001607,0.5382720411683208,-0.0910490821872043,-0.0440590455667705,-0.49406592415757405,-0.17346797144838735,0.08199095253920036,0.26517272316562207,-0.2492480290531304,0.3855899671295434,0.43928239045370826,0.28846788833368914,-0.1378010157379852,0.47634386787161276,0.3435050745171022,-0.3740557541621022,0.2695352010863136,-0.1234256257023696,-0.16560099952052268,0.16148023689897636,0.11649545851200677,-0.0450139844291726,0.23457880954856555,-0.4249237905447405,0.11604551460871834,0.4468863811960412,0.13493052064175529,0.16342888910042222,1.0,0.020435630802650262,-0.12570966521487234,-0.19035820080299737,-0.014795796631262171,0.4146346140370037,0.30551041119589034,0.2142478740954783,0.14230939643992288,0.18952976734340346,-0.017797547085258218,0.4052036733069691,0.3563063444690516,-0.3680289372026467,-0.11493285266467308,0.1871255224644988,-0.10233634550237652,0.1393248829943802,0.2823330949471387,-0.0015620470938285758,0.6167842511005374,0.0,0.22803455080522994,-0.46466996467943084,0.30228192770017565,0.03547268390234475,0.45570884759253294,-0.2767423853553565,-0.02449806245358656,0.5084286718522517,-0.11028203302782497,-0.37203867095019155,0.35023421081022243,0.44652103618235545,0.1161579869460737,0.2639090783640774,0.3450139213305038,0.3610218204977998,0.09517278997768565,-0.08037404330198807,-0.29987967010166644,0.24563557829951002,0.45724219859331294,-0.20351977495804408,0.26196746766634377,0.1978142397986764,0.3441276435822785,-0.3241966339803171,-0.027041708542514226,0.1768313933443019,0.11122017847703446,0.02737842084025686,0.29307513756443704,0.22815934131876656,-0.16155191423471454,0.03173869223291093,0.4715799138173287,0.3688180585439099,0.4308927572356953
Parietal_Inf_L,-0.08744013111118787,0.13473639517619537,0.5555776221728788,-0.20604098852909344,-0.25688616746110315,-0.06943674376539724,0.5824410051221665,-0.020100925638945777,0.5495807296682481,0.3204806769114699,0.4567749208985658,0.5741838796285688,0.22759291763060385,0.5155940484599009,0.17884268507734719,0.18065790804589918,0.11479854226268925,0.26421460527873675,0.26849969329867873,0.00412965094724902,-0.1363920097366593,0.32644919764680025,-0.05089139005545188,0.016114661262858043,-0.4539538783093016,0.1914795673576742,0.24796594344691728,0.40101774395411577,0.30685804627696867,0.26166958482089586,0.3532599622866173,0.2525002430925435,0.290217300779104,0.6502766884191286,0.06904813909074442,-0.05494712921863547,0.4842510974698521,-0.14441103619506002,0.07148922480037262,0.17148715073312198,0.5989293699997812,0.20703656332309536,-0.08573875969410698,0.827347315160103,0.1362833733109475,0.5068080204247902,0.20975798575669138,0.1383706715284854,0.0921329220347765,-0.01718609991879823,-0.10173109236493033,0.12855128669252355,-0.041469380897863804,-0.017991050123415966,0.14251516246229462,0.03446876444871658,0.025838019986967473,0.1221436124573677,0.08840315489602432,0.2084390441258777,0.3234675437551876,-0.12781196337439496,-0.12980422397010277,0.3169943703187105,-0.26232286981460345,0.5259637242426447,0.020435630802650262,1.0,-0.15413666663991954,0.25270682223529656,0.6634944307385474,-0.05609235539256364,0.4021881348662654,0.4822687166560688,-0.19709832233779903,0.060433724291821644,0.029342924972247386,0.1958023034462418,-0.329940663938488,0.22760487822471606,0.5582667606032952,0.023132241623951433,0.03274746706701585,0.36811218457434486,-0.025705263033328863,-0.10150024283585439,0.16589434145646192,0.0,0.14565647337698762,-0.09857044360307056,0.49976213455322804,-0.02296620909734661,0.42128140797341257,0.030833062516346876,0.08603933760450172,0.06009518887041147,-0.08459873789410072,0.3079548048778809,-0.35532409935799675,0.040208369584652084,0.06612408274789726,-0.09146853389763006,-0.0793943961313203,0.39723403986473266,0.057149265931268116,0.31447906473942117,-0.0878717041430456,0.4560428518311257,-0.48472142697336756,-0.22711022946352255,0.1027256654020577,-0.19062041733225482,0.06431007934129579,0.06087525463115969,0.1325842495112579,0.1739841308823299,0.835092005892029,-0.13104466114630114,0.2787020607356031,0.4851239215428748,-0.3267315724401423,0.430132523108732,0.13783394977118718,0.23745483887232233,0.25441240769870294
Occipital_Inf_R,0.20140850478694275,0.10966293225429967,-0.07483349059325717,0.16096921906753012,0.1906248008813444,-0.008696934611151643,-0.07806810762044761,0.1282097210945452,-0.006758554772125433,-0.08268704814099068,-0.05314060802653099,-0.0780656678345768,0.08619399393044068,-0.06334259417468631,0.003381786021876452,-0.026455054487518587,0.1398058427874933,-0.036552087509372305,-0.021333461414544553,0.1631397869393385,-0.004457223335460623,-0.06068176135284274,0.07053398679094987,-0.04086864302099639,0.022183540457088466,0.023890501183831823,-0.10322025555915615,-0.03684182942530836,-0.03180223079731793,-0.15557618283005042,-0.019895346216800048,-0.11808187939503742,0.02383631216144837,-0.14701598885065717,0.10731833293201772,-0.030171765966763842,0.0007038649964074049,0.1557364475763726,-0.046007981999475166,0.04723492961060801,-0.010562943206322629,0.09658635023795095,0.22610523137178729,-0.23755163383217842,0.08485894380360234,-0.14368655257084664,-0.07433136978675357,0.06541731359575485,-0.0031736738432360852,0.03948056939421583,0.12894086766272048,-0.03364643279978083,-0.015805046914294456,0.17799479552607206,0.10538128450714848,0.06124907028852758,0.04684905483189886,-0.07744696968346361,0.059445620065849865,-0.0344699080977049,-0.0014707135477416706,0.1646329559302323,0.089935270917373,-0.014881491787298744,0.019414014156944357,-0.08577823814648255,-0.12570966521487234,-0.15413666663991954,1.0,0.1288356186206388,-0.18156104079725605,-0.011674147747985746,-0.05588268640721101,-0.16676224121069586,0.1530394800600615,-0.06784074806976957,0.05441967524809885,-0.05865779110044931,-0.02922947167817143,0.09642158763001182,-0.08249022212571822,0.08723207790235843,0.08025582791032404,0.08611930916878864,0.11350193719184024,0.0386951982719987,-0.03530364515393221,0.0,0.03908975301087997,0.26313882110036607,-0.10407639660096725,0.006908607014891715,-0.2142178648414649,0.04241812189637153,0.13380967284938644,0.011506438285991849,0.14324511331543158,0.042202491555387356,0.05947302170588138,0.07791487696589328,-0.05464902789123179,0.12194588560085448,0.06629539564964428,-0.015186405001875321,-0.15956720317998002,-0.012767969361919887,0.1075477603903801,-0.07864867454776436,0.01431315583931386,0.1412554282460669,0.07746314989703104,0.14190485529175142,0.10486199605847285,0.24933740308954486,0.00250641249550935,0.05156668633813331,-0.14671912319983685,0.022845868784941548,0.005625912366044105,-0.07856836579633746,0.06408297470245798,0.03206702645803787,-0.033893009682257974,0.0021348395423979962,-0.06279441329813808
Cerebellum_Crus1_L,0.1587237964921632,0.21408419857152708,0.13654795056435384,0.08224572653279026,-0.014505793812050994,0.20454170159967253,-0.009601034556244519,-0.10207260860708968,0.09649336624863063,-0.029452741207222383,0.0777093857552405,0.29754201121989127,0.04844416900105494,0.07065733708559963,-0.05103549503997879,0.016706034503257677,0.19602843436245632,-0.14222321322179834,0.15072990499000677,0.16381392468160916,-0.11882557871156756,0.0725394743518496,-0.2547954753369457,0.06038672207140339,-0.33621699107198916,0.019857663914733845,-0.08436238346913637,0.21479218239184208,0.16033490694555252,0.03639974968566853,0.04125313541554859,-0.019188996810304833,0.17451487946037508,0.24064842737616315,-0.05897142771675437,-0.13943133026238766,0.06965515005174386,-0.002988980969584357,-0.17130304288601136,-0.0985546884307462,0.2846858135443682,0.2611281404774354,0.14046188362526266,0.2156301506953014,0.018557628351008784,0.15770863019082748,0.06114646571531577,-0.04532793376059727,-0.08205759417998508,-0.17291308798517843,0.03212014408532805,-0.13170039808136033,0.11140062627316559,0.2145384786891838,-0.02188911339532171,0.05627933072506224,0.04839681501790568,0.022508237388664705,-0.011342406091973527,-0.061520697577535824,0.08677397264039972,0.18692018179670103,-0.10706451109998642,-0.0788823570900391,-0.058371395427951785,0.19932395640323622,-0.19035820080299737,0.25270682223529656,0.1288356186206388,1.0,0.2194864566515945,-0.19644139382309503,0.049701131093805646,0.09112704805110224,-0.08967900740356549,-0.003793370540583305,0.03443473894708775,0.12945555306420062,-0.28428725165780644,0.24691942075544177,0.1379823287188784,0.06586123759317718,0.09680950942585195,0.16907002953404648,-0.08709495469833363,0.058118778522606475,-0.150510826555681,0.0,-0.1192100438863409,0.18658194199622719,0.22332210617431722,0.1715581053221776,-0.16539771137431025,0.37159930048130896,-0.07583785423506761,-0.2085177194133762,0.05573814202608955,0.29339247618388997,-0.3121515698213899,-0.08168021719205544,0.05642931860005392,-0.2188676201386392,-0.24221517997933445,0.03888588625743302,-0.09110248714318064,0.10244523810481337,0.08925141666717544,0.1856909535870519,-0.21272234277091168,0.10492769959644735,-0.07394638283162068,-0.153206303953267,0.0038924031314304685,0.11644075097008551,-0.09984659116699782,0.042345006146669806,0.16045525470916708,0.3482599206144348,-0.01739834628619943,0.04202380315467954,-0.1450780309480133,0.2132218762219448,-0.17484194002212183,-0.024963742258159585,-0.041535558280959374
Occipital_Sup_R,-0.26079584017698476,-0.05077634773451452,0.21680445114931482,-0.2915455679350589,-0.3921683770713124,-0.1480293931668509,0.38808144851656956,-0.16333633537488026,0.12403538283217258,0.2930979439838287,0.09203330898286187,0.6840116436010456,-0.10240036880641584,0.4133039925542608,-0.024164572945638032,-0.23136233504660889,-0.007369009131429529,0.011593513071974888,-0.14424988658987242,-0.12298491094140936,-0.2728878603454944,0.31989116732364936,-0.20763520796245702,-0.28763069425084703,-0.36648789661313447,-0.17642505877541062,0.13327773837797263,0.05094294017216286,0.03602694661104943,0.31086447750592067,0.4156795744154539,0.34494012907907046,-0.03656182669483432,0.3849610092022427,-0.11045918906356873,-0.05975578221056809,0.02800584864876376,-0.3745654445957376,-0.1705803415400104,-0.10813817990721682,0.23750275322457634,0.04832407772140413,-0.2769870208412162,0.6264449475509841,-0.17108142358693565,0.47138507094685195,-0.05749597119979887,-0.21202161084384116,-0.12394534449449518,0.003943463026330186,-0.4128165615940235,-0.02909729656384223,-0.21421136304770863,-0.17318432880468845,-0.07826438075543758,-0.2112451684346089,0.03440845315896364,-0.20463123831509775,-0.13082971057556214,0.06695095792319143,-0.045649077049360075,-0.26070788088649416,-0.03298556957253481,0.048710061171853655,-0.2989160498426826,0.317457461142638,-0.014795796631262171,0.6634944307385474,-0.18156104079725605,0.2194864566515945,1.0,-0.15401853237408672,0.10740975610702655,0.4266987296902881,-0.3995566352461994,-0.30370918619243453,-0.2836643049510515,-0.008582957078418009,-0.3228553274072384,0.0074769050736503495,0.2807112055205447,0.07104974928444963,-0.24569150690808353,-0.010147897090294124,-0.26810907554721086,-0.3262464594434169,-0.048385069021674776,0.0,0.13215710631817368,-0.24196098132259536,0.19814409621696408,-0.0082336534972571,0.4074348482966176,-0.05091213363460767,-0.16005717930317512,-0.13201987130803194,-0.33251455790787676,0.2152823162214796,-0.36561222318867054,-0.13188869907704856,-0.1585315252732913,-0.042825495115283864,-0.05201775670431615,0.08345398732831022,0.1850064368409605,0.1267061307384029,-0.27191098273787456,0.0913171313259671,-0.37442577810365574,-0.26991008482211915,-0.18270131434077339,-0.42699335062472427,-0.16602652491939174,-0.033873699250362224,0.11471596702485454,0.13429187218317087,0.41446708378164904,-0.11136254420383429,-0.1270327299094624,0.050661692800736,-0.34198734715060114,0.1710613155381729,-0.1307804329294927,-0.14594452507506056,-0.06792409956324065
ACC_pre_L,-0.1448702734198603,-0.321503446601263,0.2922028100536444,-0.07151500218912815,0.017902872633568708,-0.3306106948816311,-0.045466029703199226,0.5520621735486079,0.2880970714500783,0.3104931640066636,0.22341750071446498,-0.26174554914068393,0.5123575013044929,0.20324589111213692,0.37417207031268385,0.41214264738176454,-0.2797619269409428,0.6593912278447694,0.006616247339987249,-0.28906942510766526,0.38074164428770824,-0.08010457463453081,0.6579500537835169,0.07511961085168116,0.523369936935666,0.2797562034925055,0.463126409964953,-0.14580011919420832,0.12121098565655193,0.026634638287686252,0.15590367226728938,-0.06291268511769495,0.15423946084317777,-0.24082952366261595,0.4915928348860818,0.39594809418183824,0.3496687906521115,0.17924302001900877,0.748348522864635,0.6829211859708993,-0.07308808045236966,-0.23067706353132966,-0.059491385713402116,-0.13667635166726838,0.25352844907573213,0.14356532468920452,0.0812466719278932,0.47345953871001795,0.5602000554399333,0.1945262440360265,-0.007346936113837902,0.7143063471535629,0.20497661097125036,-0.19988880183577157,0.4792057251656803,0.07765738884913202,0.036554628340443665,0.5014995218170629,0.3898381853201329,0.3986372245693544,0.2262554753997863,-0.19897168883673577,0.3164584342729586,0.5370506649374291,0.15385402153850963,0.2274643136376843,0.4146346140370037,-0.05609235539256364,-0.011674147747985746,-0.19644139382309503,-0.15401853237408672,1.0,0.3832120962680214,0.12176173924561218,0.44608957657082327,0.3021740985862222,0.05758970690072598,0.4000226456447031,0.6311790446426708,-0.31330840188441383,0.02014985580486722,0.05872338127945794,0.12932500768666746,0.3806075645554657,0.4121295017732598,0.1242942127431643,0.6784540051626513,0.0,0.11237037413501219,-0.20007028963439658,0.1594576457084377,-0.0029128500011919405,0.1223052177607105,-0.2011865334934735,0.4487540500032727,0.5933523516099589,0.012990514781078811,-0.465863942470759,0.41882494118903313,0.594270214644499,0.08924601032530366,0.477659386067758,0.41162667129208447,0.3925617441395071,0.12809208847882939,-0.028989726026855202,0.22620409251041165,0.1720554289000284,0.28711022942978676,-0.07692793374674813,0.521241468188709,0.5550184771766047,0.371238657163104,-0.023418511237945364,0.21626212416100093,0.21067936058537906,0.18660413978408485,-0.04623237492561323,0.385050097228678,0.2241810600459779,-0.09403712997826379,-0.12446763882493236,0.7539784580885269,0.5247817081376457,0.6910312621170568
Pallidum_L,0.26605355185597546,0.17673482923562903,0.7841818793436633,0.20361760672004228,0.26453196640690135,-0.05662656953949548,0.3950156256209408,0.766978991114511,0.8377671344025309,0.2525337920167252,0.6905955409216938,0.0006847673960887201,0.8756661420115631,0.2601581856470733,0.5656385211620674,0.7129821594969714,-0.10124004689874956,0.704992636688756,0.5606934445737856,0.23640644416234413,0.1281016309484995,-0.0608794071817097,0.4631476187109769,0.3875377992600469,0.09930144267348666,0.6977958324476722,0.5996904058797748,0.41880273099338466,0.6158265698574864,-0.017782252642483336,0.055457747349035205,0.17042992675389007,0.657238800328294,0.28974950652683695,0.8286356138163955,0.42783910672901715,0.839578489401359,0.5247965843963129,0.5963732122031333,0.758487695298299,0.5892417834694321,0.27246795395215767,0.185799410716305,0.2536662680574023,0.7751676936051218,0.047991881888821676,-0.1423367264832556,0.7053944322337324,0.7315239102477704,0.47057297487857214,0.2413641988658015,0.7111537989934182,0.49038078373048827,0.2162741131259934,0.7807600891654823,0.5227008527170574,-0.1140214204571344,0.24193651332361432,0.710507356835109,0.4351427204841808,0.8134868845483711,0.16447036353331185,0.23477490418083313,0.7891626444566276,0.17843852484922082,0.4966565539199404,0.30551041119589034,0.4021881348662654,-0.05588268640721101,0.049701131093805646,0.10740975610702655,0.3832120962680214,1.0,0.3429903829968933,0.6017094724042966,0.6111533405826929,0.4958761559305959,0.5120499764086031,0.2673688095224024,0.28393298673082706,0.4904644105039109,0.17383144962989122,0.5718136024631987,0.8551201219754867,0.7085171432750486,0.3430174459460163,0.5855102693177885,0.0,0.5144214937798488,0.19706435608570327,0.6757659684227797,0.02587707492808774,0.1937096335631782,0.012240752374291354,0.6858143604313823,0.7210521199961771,0.47392266988854936,0.13287568807110972,0.14122447726157444,0.7613435755164629,0.4783570818513017,0.5532859839113152,0.551288204700042,0.7116907867047493,0.12406428694407436,0.063147620986326,0.3592474013160465,0.7478325214748619,-0.025673123203314448,0.19356875140113303,0.7552493088301115,0.591185703987135,0.6955130519008059,0.36432182506828603,0.41090526191013155,0.021187072047788878,0.6805255178718395,-0.12882966452679048,0.6799773205838414,0.5827266919801318,-0.003420151846710682,0.5083818206860674,0.5824367662840838,0.6863746898178915,0.6608131301269748
