,Occipital_Inf_R,Cerebellum_4_5_R,Fusiform_R,Calcarine_L,Angular_R,Cerebellum_7b_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Temporal_Sup_R,Cerebellum_10_R,Parietal_Inf_L,Temporal_Sup_L,Thal_MDm_L,Lingual_R,Insula_R,Heschl_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Cerebellum_7b_L,Precentral_L,Occipital_Mid_R,Pallidum_L,Frontal_Inf_Orb_2_R,Thal_VA_R,OFCant_R,Paracentral_Lobule_R,Vermis_3,ACC_pre_L,Temporal_Inf_R,Precuneus_R,Thal_AV_R,OFCpost_R,Rectus_R,Vermis_7,Vermis_4_5,ACC_pre_R,Temporal_Inf_L,Amygdala_L,ACC_sub_L,Thal_PuM_L,ACC_sup_L,Thal_LGN_L,Parietal_Inf_R,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Thal_LGN_R,Amygdala_R,Thal_MDl_L,Frontal_Inf_Oper_L,Vermis_6,Cerebellum_9_R,Thal_LP_R,Thal_PuA_L,Thal_PuM_R,Thal_VA_L,Parietal_Sup_L,Cingulate_Mid_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFClat_R,Temporal_Mid_R,Cerebellum_10_L,Insula_L,ParaHippocampal_R,Cerebellum_Crus2_L,Rolandic_Oper_R,VTA_R,Thal_LP_L,Thal_IL_R,Supp_Motor_Area_L,Occipital_Inf_L,Frontal_Mid_2_R,Cingulate_Post_L,Rectus_L,ACC_sub_R,OFCmed_R,Thal_PuA_R,Thal_MGN_L,Calcarine_R,SN_pr_R,SupraMarginal_R,Angular_L,Vermis_10,Thal_VPL_R,Postcentral_R,Cerebellum_6_R,Thal_MDm_R,ParaHippocampal_L,Hippocampus_R,Raphe_D,Thal_Re_L,Pallidum_R,Postcentral_L,Cerebellum_3_R,SN_pc_L,Thal_PuL_L
Rectus_L,0.08987493322301279,-0.2008739084799459,-0.08854047540154425,-0.3938081970301598,0.0976969433174557,0.21370393890728653,0.5601571156827854,-0.1554033667957128,0.08153897649518908,0.1623466166225822,-0.046214762268712024,-0.09221843273975495,0.08210440814277928,-0.25897751827260945,0.7665184680489605,0.0717602380826558,0.22746256005400034,-0.03649095712687828,0.3195331420263561,-0.009370552602378774,0.311886307241855,-0.12984598410731385,0.4915577993751856,0.02552466533709115,0.36378641193227773,0.07402547596541166,-0.01638631705559369,-0.2509539821298208,0.3681210964847946,0.26770661106883614,-0.1550170890533435,0.4157615440820017,0.6395332625395002,0.8679832290414037,0.0,-0.24796950497022782,0.6568989418034438,0.031163397285617605,0.5091754276317546,0.3398770013909074,0.26908639149497954,0.5328370290925504,0.17728361289134406,-0.12924609254528133,-0.48427377070364275,-0.04064258434179587,0.7544215119523617,0.006133850297625732,0.0020601756662071064,0.710691999677128,0.16439911539061872,0.0802034693326333,-0.014912075107497603,-0.0213923460433448,-0.11407232072876933,-0.12585625291465602,0.23802128143243673,0.06313454579962961,-0.08914969453303394,0.3417909741154124,0.358415782881229,0.27070499586534985,-0.10069387037335248,0.172740652836054,0.08227278267345167,0.12633264845070596,0.6709079596980594,0.2605329264506341,-0.17650664812542555,0.5426338893380998,0.07440553663209663,-0.06544467766736776,0.3122672162405463,0.12741575575139927,-0.02218168330032269,0.5302767341438652,-0.004567425062978146,1.0,0.4303564100967653,0.8143698554342511,0.043000883239868275,0.2813258221055059,-0.15273493564099583,0.6018927038979469,0.011854295271878503,-0.41390811726243815,0.18347302230592605,-0.07928134274049829,0.3160690112215249,-0.04842227616396824,0.15661358902172845,0.4001458372430754,0.3727405920988832,0.25457920067612694,0.14784126719286378,0.5117996965735129,0.15281145766405047,-0.06926292564397483,0.5321305772042211,0.330892641765547
ACC_sub_R,0.05947302170588138,-0.02805550888623659,-0.009673739015054774,-0.39161595652464276,-0.05273591632787191,0.11414571334268271,0.3481095335018026,-0.24143363136026774,0.11926128178015988,-0.10140770972284043,-0.35532409935799675,0.20327676280875523,0.01610429717139923,-0.21048785627086034,0.38885810632699697,-0.22260893031624465,0.04002862492676685,-0.11744468702329117,0.2660969862528616,-0.2844956241668021,0.26253435888727145,0.07659282974898676,0.14122447726157444,0.3158497317275528,0.10393289475220836,-0.07777370055182108,-0.1812239207234971,-0.0653528665869614,0.41882494118903313,-0.050990851330939134,-0.3244832236930282,0.04388095632951617,0.026554598773520715,0.22296798780954544,0.0,-0.155907483025599,0.48031905692301496,0.2875617873014851,0.3835650638862422,0.6033928438949644,0.0374706170167187,0.3084969663759289,-0.025912993580367354,-0.38798809907167553,-0.10657693784236998,0.28768665212504896,0.41835510323709046,0.013245785526663159,0.11508790243729804,0.3213983635389084,0.13829950900302337,0.31029083083807346,-0.1787120583773451,-0.06732475515347519,-0.11227738270778265,-0.17254046803118422,0.1286560991523514,0.013101130175167107,0.03953349591209765,0.14872260124187786,0.0726589840770828,-0.13781311918120467,0.018328201732564723,0.5107592685641362,0.10395485940967222,-0.1374465211866514,0.45856038881383687,0.2720069766374334,-0.027338971740114418,0.27532231469827956,-0.16996709707756438,0.1208775362821432,0.3622951538446095,-0.025825965300370235,-0.06224035727669063,0.4141824764265618,-0.11943569106286187,0.4303564100967653,1.0,0.31444896878466205,0.19900298657423038,0.028658421785359323,-0.1903612468530403,0.25975588390516635,-0.2239876273427618,-0.2999454815439723,0.05226102731829333,0.11022947891521497,-0.04811227699018446,0.2059520811087914,-0.009870149232235994,0.4233723895030108,0.24498231502794252,0.09573391690806171,0.07207767393787667,0.23339973151333834,-0.11312762025061741,0.20664207556224853,0.4758633946644018,0.35023421081022243
OFCmed_R,0.03948056939421583,-0.05349811305769429,0.09351942120589501,-0.1816666097490809,-0.015242483570150962,0.09199433678293895,0.47238407712382013,-0.19061577791939502,0.2796375014968109,0.108131856226274,-0.01718609991879823,-0.0788639031032251,0.21738390582319286,-0.026603438462644628,0.6976508388576836,0.09588494471806336,0.3236377866667433,0.0585538229429037,0.27534646138482094,-0.027777032341313613,0.3456371081522302,0.015446682568112876,0.47057297487857214,0.09853174896849509,0.36406602873913596,-0.06082822537826501,0.15804278697744756,-0.04152015319272252,0.1945262440360265,0.38389726707645594,0.014485860875061663,0.39045325337384884,0.6063457059743275,0.9079499404139132,0.0,-0.035581298654896884,0.5634610036622156,-0.011874126448224194,0.4584478123580093,0.30042001729129264,0.27689306484969844,0.5013435595552908,0.299680688311631,-0.06771920255829711,-0.508138354688021,-0.03833650655691151,0.6863397515267747,-0.00834322241130512,0.16044688037058422,0.6850269143880224,0.208467824726196,0.06656096570210912,-0.08192106384930031,-0.06171252788161233,0.044212650119527644,-0.12059474003257831,0.30700038836136245,0.2284299885672485,-0.04619843295907223,0.36289739085106876,0.3869423251322207,0.21046994354089218,-0.07483989136486498,0.17774872226508492,0.2799956818887545,0.12467579610709947,0.46222236359423124,0.39822368389055174,-0.11775465974795325,0.5212739524338338,0.12107469046137605,0.07921136120955559,0.3794795025342174,0.20407939566686686,0.017850068614883516,0.4612635004011459,0.20555667281838497,0.8143698554342511,0.31444896878466205,1.0,0.14629743839541987,0.24061312584692424,0.05324973180500725,0.5334536452820067,0.18183724516850755,-0.3163752709647307,0.10396783202968632,0.09637502418090738,0.32895263574509603,-0.16314383324999915,0.28067963483197766,0.37276356852482273,0.4788569972143841,0.3933910750591571,0.22642548751153374,0.46008664273715133,0.19671838487134966,0.028306102479765234,0.5015434633995386,0.28846788833368914
Thal_PuA_R,0.0386951982719987,0.41810565371556396,0.46634643648200924,0.16941415570250482,-0.360602456802833,-0.17567698123127964,0.15349127287203335,-0.21544595324886284,0.6149997153979995,-0.21757506771027657,-0.10150024283585439,0.4595547931100703,0.5387483760084092,0.45314809551033336,0.3870240034433855,0.1846343454814048,0.43238201180118957,-0.01673389058051879,0.3753145627258392,-0.17521744521228477,0.4638081552103488,0.34473199477917693,0.3430174459460163,0.32539125743773833,0.4307049510146061,0.09138287908687132,0.3479689535749035,0.3901991614244143,0.1242942127431643,0.34795996756785286,0.17212100664823396,0.32305495081789304,0.018211528630267083,0.04508765847503868,0.0,0.47093414326598415,0.19085330705302217,0.02627688160562942,0.2670845930938066,0.22047554796318297,0.5713835766096707,0.2856422872303545,0.6146136831257175,-0.062111974858675395,-0.023610493241146942,0.31073856830573127,0.31160475171339025,-0.18206785158760752,0.7195076093959402,0.3282240121741109,0.6556796981845261,0.5102657469974998,-0.24111148564111287,-0.19533886321558822,0.4910225144574277,0.09334841750471469,0.8237003980688176,0.5647496370835706,0.2634856843494796,0.45880982360495376,0.4514165848719367,0.1328177302722435,-0.1480320148191057,0.15700891537992667,0.5285383195369086,-0.2521325484837018,0.17955611851845402,0.6333053561481139,-0.004976259235911089,0.46628507519722573,-0.09813428385113555,0.7314436878237949,0.4838505468503857,0.3576696488575299,-0.10981560193448967,0.32693711993395747,0.444006505894217,0.043000883239868275,0.19900298657423038,0.14629743839541987,1.0,0.006720931545870855,0.4559866838561338,0.36549742898836746,0.36670684267243875,0.06188014680155355,-0.25999315493003583,0.8884661549205212,0.23388286838886999,-0.14097503274435635,0.2616514901319536,0.41305352709726006,0.5862252018546295,0.4793220625313086,0.394869600247993,0.42400190197584003,0.2108420186575335,0.48941363210753397,0.42871954978120647,-0.0015620470938285758
Thal_MGN_L,-0.08577823814648255,-0.1754418770740003,-0.10668263224311618,-0.041664974325093654,0.4223352901515185,0.2676375905692262,0.40957573459437335,0.25181686180758994,-0.11017166977810372,0.5295511124621086,0.5259637242426447,-0.003613161160456493,0.48090318781069447,0.05381224844250915,0.32676681150673614,0.6142251511559187,0.16561929510053475,-0.0034088845485983825,0.2857621905651089,0.1024524014628508,0.16495990617265605,-0.302121050713903,0.4966565539199404,0.00045943816011316253,0.42651441267806345,-0.19307052181756243,0.30573742600011067,-0.04134458097974598,0.2274643136376843,0.15230519525560265,0.39056606600260707,0.4124033554351657,0.34210998537570503,0.34498652836555993,0.0,-0.23874817554497824,0.34457533698186416,0.2645525164477834,0.28233719701454696,-0.2075980111726881,0.4843787067595681,0.39534452061757086,0.3926784453476326,0.48512508807580007,0.15790812214828473,-0.3152287261986049,0.18269023816673116,0.1353753910346402,0.04023434371017764,0.3635290057089879,0.18388912184107148,0.07403069102977168,0.1814779430585493,0.36831667871305773,0.06845208025264464,0.37486986616041673,0.21039412624343257,0.15825607303606407,-0.06940059781623618,0.4214049365905585,0.4543397073051742,0.1879440785006873,0.159541700088414,-0.3886784012946755,-0.1918765607876579,0.38233730273986544,0.5018036046822112,-0.00920429919642745,-0.05799407123867438,0.3574439237164931,0.4497410431589569,-0.18010603662170035,0.10785658908881551,0.26426278127276853,-0.012361789947948124,0.29965812144414256,0.2136537042674686,0.2813258221055059,0.028658421785359323,0.24061312584692424,0.006720931545870855,1.0,-0.10207796378158847,0.45095416304683,0.23619858909482083,-0.08159673287430447,0.2503355218036547,-0.011541508197695336,0.5340419743450154,0.2146161956936597,0.4740820707688765,0.23376069417699513,0.2785294200679288,0.011670900322466019,0.0652357194206427,0.45805932003260635,0.5079733215190748,-0.1735653234806652,0.0903709909370059,0.16342888910042222
Calcarine_R,0.1631397869393385,0.8877765387521052,0.8773334158717843,0.7838848581157911,-0.5992682466333258,-0.23888927433783158,-0.16853551513636647,-0.11016374009224733,0.805052519253153,-0.4940223146476707,0.00412965094724902,0.47024201219425005,0.3008111199416749,0.8880881848055031,0.13932721480320565,0.006507804469581595,0.26066412541517014,0.16094683512401864,-0.01157807606858973,-0.014017468928354697,0.16612499216254947,0.4779298365876488,0.23640644416234413,0.21201104702503126,0.3363731067447194,0.13664770718733693,0.22435577682294897,0.7258511563510884,-0.28906942510766526,0.5124623411034172,0.39381007420733494,0.1076802254737865,-0.03767091880923924,-0.02270925536056922,0.0,0.8958858182812712,-0.17455396813075727,-0.061937050996642116,0.16130949475889264,-0.15382760610413174,0.3792424686155948,0.1292717700548624,0.46114659567466665,0.02874386764650687,-0.06356224920195348,0.34634103956071166,0.12576766880925616,-0.07290912834027344,0.6572130355138937,0.17418719040890893,0.2699279219160249,0.12028423635232333,-0.15315104661668555,-0.2092805987724827,0.3322670277484414,-0.1510807875589445,0.49996649511679475,0.3606669055285836,0.580973356408032,0.3027688276155264,0.30876761405469266,0.4873591412878431,-0.24418246758730022,0.008238756003855405,0.7595743632371621,-0.4077321138609009,-0.2605249785209685,0.7166542847881531,-0.02883296792915521,0.19185677997839884,-0.1852720333816342,0.5484263197162355,0.4019382687457084,0.14546062680812794,-0.09470160062006787,-0.005439510885454611,0.5732017396284683,-0.15273493564099583,-0.1903612468530403,0.05324973180500725,0.4559866838561338,-0.10207796378158847,1.0,0.22192164081646473,0.6006493726332809,0.41264741952818434,-0.6940448346003879,0.48425052104237104,0.08675779456477,-0.31894054977562974,0.18579106748730742,0.37067850388041396,0.5700028953933992,0.5502949828636112,0.5456601562366782,0.3075918578786951,0.107280948858974,0.7288809463726701,0.3262574640652359,-0.37501187056530927
SN_pr_R,0.13380967284938644,0.18686933294734026,0.3671841279155089,-0.12495998929385523,-0.14776132860388144,0.022771085351387468,0.5791164975365559,-0.15081185692946264,0.43202329582283516,0.13264457150176195,0.08603933760450172,0.20302563739401328,0.4155605619294065,0.17163687402154534,0.8460127377706301,0.4601331630479016,0.41460823511038575,-0.09304591347404911,0.5151196576596024,-0.06001745983756552,0.5004941716072262,-0.014660273263138223,0.6858143604313823,0.27816371955065083,0.7236913235435689,-0.08693843949221662,0.25189123986786327,0.05041185030707044,0.4487540500032727,0.6396916369305529,0.014870825284957258,0.7477318066255709,0.6149648005522101,0.5584231105834192,0.0,0.14362780799267155,0.660808969357333,0.03551395646240918,0.518913151971943,0.154487403670155,0.6506229019612388,0.5853036472428318,0.536323471776559,0.10144794165203855,-0.09755277679188652,-0.05720114935395727,0.830059897699476,-0.15617410511582072,0.22664704644230402,0.7805616190125325,0.4776510877297222,0.39622840126600656,-0.1233579312537966,-0.15146482950056064,-0.01572146196161158,-0.21507632855157677,0.6631485420980376,0.2775275602589251,0.13708377117324622,0.6829643577987152,0.6560122976156063,0.45079416144595613,-0.259236138446874,-0.17590343714163958,0.4867674034869361,-0.02012339394720948,0.6441668925343533,0.5974982066409686,-0.1805093846962532,0.7507558876227238,0.14724331256268058,0.28850657021795695,0.43117089944895487,0.4081197892166991,-0.11133523595690144,0.5760524642101202,0.22914115567955326,0.6018927038979469,0.25975588390516635,0.5334536452820067,0.36549742898836746,0.45095416304683,0.22192164081646473,1.0,0.354861201962817,-0.1413051982992496,0.00723931350632763,0.23438491452970694,0.5036749408960823,-0.16895223251191183,0.37270644410361803,0.5888891603626062,0.6960455176844924,0.5093892992658936,0.4394925460882889,0.8327866075148137,0.3983992202249676,0.1290911034096312,0.6773847699285862,-0.02449806245358656
SupraMarginal_R,-0.010562943206322629,0.4691770392414145,0.571603791215742,0.5597084272070424,-0.06818493816754967,0.07223619354579888,0.27080423395137554,0.14162153937857844,0.6498231053347453,0.07696408513610482,0.5989293699997812,0.4232689115232816,0.632122476890062,0.6975142843087108,0.3292387192770331,0.40257544467970385,0.748353423910451,0.13091831257246136,0.41081408130284564,0.0727060854508185,0.5180787309454105,0.19922940256427657,0.5892417834694321,0.1036700740270636,0.6743705703610827,0.14043418094400623,0.726733174444097,0.5016147057984336,-0.07308808045236966,0.525983435282128,0.6933664636759629,0.4092047748600002,0.16973471725513667,0.22587433894450987,0.0,0.6181281494635027,0.022682660160761033,-0.10871613667201883,0.28606418694494384,-0.2501038483898599,0.5529950874858053,0.4474030186732587,0.6295692342454154,0.5720823330153588,-0.014460227403916729,0.046404196051266805,0.17622277270936257,0.10576452264185428,0.5299326733821282,0.427457075407056,0.46813319984417906,0.31310624556819716,0.10701575085735383,0.12679807993583417,0.6367585993466928,0.21980943058733765,0.5329061477837442,0.6732720040817975,0.3287680437900153,0.7330446715522928,0.7661920471376007,0.4236193167713823,0.08028345559646606,-0.22419850668170163,0.47416120043240967,0.01191747173130097,0.049804814282148835,0.5375605540838004,-0.014742563361789172,0.4560481225484971,0.28726401422723985,0.48783036431135707,0.47865131675791994,0.6077363523637448,-0.06659541253234753,0.34693150749469553,0.762683570081393,0.011854295271878503,-0.2239876273427618,0.18183724516850755,0.36670684267243875,0.23619858909482083,0.6006493726332809,0.354861201962817,1.0,0.24503184745637446,-0.29538263768406425,0.5023413480989204,0.7456490840325447,-0.12444056017706198,0.6106574759419019,0.43111367988903454,0.6229412760645193,0.5517360007342252,0.4779627753326907,0.543350597524932,0.735562448167449,0.3038146101537358,0.30096299619359457,-0.0910490821872043
Angular_L,0.04241812189637153,0.4879111851562789,0.3776847314691867,0.4990772729007942,-0.16624062461813308,-0.13001747330334898,-0.15393949022222572,0.0154830908916983,0.24393740686851337,-0.19526651653491173,0.030833062516346876,0.3236264989686724,0.0966622923234293,0.42793105336634174,-0.20027136704571985,-0.013531939990149967,0.05239197456078386,-0.04265695673490416,-0.02099771851890642,-0.013613202863125664,0.05127326960343934,0.17003476517879973,0.012240752374291354,-0.0006606681973112536,0.08649989830844211,0.041960946684129044,-0.012226712441015695,0.2884485831691855,-0.2011865334934735,-0.003224499710176314,0.13972437015723824,-0.07594149950730604,-0.2720767205965466,-0.32903966343255336,0.0,0.45966492076391113,-0.34657532400301955,0.015113696526102137,0.047129634418365665,-0.19492395748893088,0.09701688265021198,-0.031817670231117944,0.1290204813558075,0.03613124117468644,0.2625861334725788,0.23624238537531297,-0.2541926820035327,0.006955027953205834,0.2407222899000684,-0.09185975515151579,0.05576278567316543,0.09093375127752007,-0.0014327205544166785,0.0063242052744251695,0.1379067143738967,-0.045199447641999485,0.057130984631849895,0.15290247823486575,0.33845712955028107,0.059099644094479285,0.04981520001522556,0.1466493156652047,-0.15845830830270605,-0.07490175712868764,0.17385555006553244,-0.30201719931752263,-0.22826244313521862,0.1822118123667306,0.29495447922081597,-0.045342253132139125,-0.19506061913782194,0.1507656588995774,0.06675277678173216,0.09286842747839474,0.19515724817264182,-0.08566604025177388,0.20661868006694079,-0.41390811726243815,-0.2999454815439723,-0.3163752709647307,0.06188014680155355,-0.08159673287430447,0.41264741952818434,-0.1413051982992496,0.24503184745637446,1.0,-0.3871356920037124,0.17251576992875334,-0.06684097604409427,-0.08379951452041648,0.07381639232794432,0.08792518656394324,0.1007134075628998,0.1389001198409919,0.2717203444603362,0.01960719251247925,-0.00922732690344294,0.3465669769838483,-0.005463752135470329,-0.2767423853553565
Vermis_10,-0.10816048903138888,-0.8312966406292555,-0.6981594999519979,-0.6585595037651858,0.46582333254015396,0.30152617984599484,0.25257728530661633,0.30724343867924214,-0.5325913914163614,0.6998396077873119,0.12259493298885954,-0.5222824536680432,-0.07406128237571655,-0.5858723876459624,0.02905626195864978,0.3251776468755611,0.008808345083954765,-0.09084952013848854,0.1162237156873043,0.10945717426763205,-0.009157115561644577,-0.352356737335026,-0.04072818695068811,-0.25822927798116874,-0.1299109833980109,-0.051081190811530605,0.1182576829842751,-0.6836368363229952,0.2186257701336815,-0.13872197164282707,-0.11595408958515599,0.1523849330182207,0.18571875156476006,0.22261800095456455,0.0,-0.7383919772850461,0.23851923028428432,-0.1360890570318298,-0.12207202797722672,-0.04582576454604297,-0.12544236846604936,0.01742832628439806,-0.14106913862860754,0.18359331262806564,-0.04551483222053142,-0.5725261642662622,0.005652995596588452,-0.09590921444216786,-0.42679902413448145,0.03528175557806571,-0.057471691510330616,-0.15073661071240405,0.19543617942788294,0.24780917793067003,-0.1197723465777256,0.2567896979642216,-0.2113709802552065,-0.12916850116045525,-0.5596841467238421,-0.06348241542642297,-0.04050467345717564,-0.260702873711403,0.3075316553801589,-0.25690315794055607,-0.5257142179477635,0.6110852322188342,0.21579494982255093,-0.5131602819320437,-0.04268320483883719,0.02777675304432606,0.47261670195745314,-0.3661576514380471,-0.28475690504941936,0.19375670080793697,-0.09719347046523434,0.09929606297062166,-0.22906261241371137,0.18347302230592605,0.05226102731829333,0.10396783202968632,-0.25999315493003583,0.2503355218036547,-0.6940448346003879,0.00723931350632763,-0.29538263768406425,-0.3871356920037124,1.0,-0.27229389132386106,0.17008109752243397,0.20906730594790815,0.02662377671658695,-0.2970888520270139,-0.24488049413029092,-0.2943145837121458,-0.39534181278584496,-0.08971931301958654,0.13548934113006267,-0.7748504060576276,-0.23927331951515335,0.40398015572790813
Thal_VPL_R,-0.04086864302099639,0.4475031812890661,0.45871455000044353,0.28904270077711547,-0.35604409152499195,-0.20595162237049663,0.18844008928015404,-0.14552751649005624,0.647015253544699,-0.15344260338164065,0.016114661262858043,0.5887430047230445,0.6680754128089066,0.5286062131732194,0.29995639070805036,0.1599440376701626,0.5633553199839006,0.024840205498908828,0.4496835573688508,-0.12883628170471959,0.5610998867437414,0.34645044181793294,0.3875377992600469,0.3018754860729815,0.46131096157587065,0.12098001862328263,0.4588482224750834,0.416649724797233,0.07511961085168116,0.23485331931677805,0.2859336639188982,0.2654271799995816,-0.08447399068809842,-0.027162511805727155,0.0,0.5344835393153167,0.09055066932522869,0.054331260446031114,0.31630108492689835,0.20550509682027038,0.5684888644114633,0.3712012506928617,0.621020978570471,0.02869981818193983,0.07428600980370906,0.41969632173771443,0.14190367739390045,-0.06640430754631657,0.7853155525977336,0.28558259723347923,0.7604740442934437,0.6155813081605578,-0.20047671056022165,-0.054454075345884326,0.6963647321746639,0.2086340457858068,0.7390391075938894,0.7417196617117093,0.2924398785424778,0.5362948857627124,0.5119618310954417,0.05071032519817768,-0.08659576981211026,0.2184519020117358,0.48750213751032245,-0.1850549429767199,0.15463029880979362,0.6247852660607388,0.05407682075273487,0.45886172493478594,-0.026252284490335984,0.7758403164283869,0.5508424816166374,0.49733086806797533,-0.07459565832531496,0.3831971641586599,0.5774649000985838,-0.07928134274049829,0.11022947891521497,0.09637502418090738,0.8884661549205212,-0.011541508197695336,0.48425052104237104,0.23438491452970694,0.5023413480989204,0.17251576992875334,-0.27229389132386106,1.0,0.3041880390586291,-0.02618913293651027,0.4229475987480864,0.4319945528253306,0.603392011387139,0.5386807611035738,0.41176219562705335,0.3980866742030813,0.3200532532721473,0.4901121694775672,0.40558081736551355,0.11594284408257029
Postcentral_R,-0.10953823177964803,-0.04519366872650517,0.09498380810644744,0.10456081773483174,0.3298306844916964,0.2100424085840959,0.618599256764885,0.20485406437028703,0.25476494673441974,0.508799525616463,0.7572365756672336,0.23731167307729198,0.6561842445688459,0.260361454339557,0.48622444928615755,0.6303185924724526,0.8203667062841139,0.08430134397248847,0.6118398419351143,0.1791259683913693,0.6337387118445661,-0.1689604719273718,0.743063455922744,0.03738752733094425,0.7069387884819439,0.11463762781156774,0.8069077520688019,0.12404365666218806,0.2523424643389925,0.3566011690131652,0.633874509164176,0.5579423623062514,0.40503083713033755,0.45116541658163745,0.0,0.08748594621393421,0.3440807730853653,-0.03532304360883819,0.4019447539812552,-0.1360919247672785,0.561973090457389,0.6123408490646172,0.6294190106508559,0.7053787192320817,0.01665419355823676,-0.16320303649102721,0.28431610207959684,0.2232651877295045,0.29300369710703356,0.554895389191478,0.46782197769797995,0.33238345598676744,0.22365167757356272,0.3494888938769477,0.4757180548802979,0.39068958891519684,0.4487975416203897,0.5837868368541295,0.03264746844055747,0.800143968287749,0.8463779860536913,0.3160837239748275,0.227658780030583,-0.33069086973453865,0.07099031348289322,0.37642831415759814,0.46727044013692665,0.25458802984665785,-0.1610347282502564,0.5892285746101458,0.560774586761687,0.19391588066805177,0.4034882271000171,0.7355822115788616,-0.06064310065282959,0.5781136873378658,0.5743333665003884,0.3160690112215249,-0.04811227699018446,0.32895263574509603,0.23388286838886999,0.5340419743450154,0.08675779456477,0.5036749408960823,0.7456490840325447,-0.06684097604409427,0.17008109752243397,0.3041880390586291,1.0,0.11579023419965337,0.7217916314606029,0.43984528721127447,0.5569010479288333,0.3816100286306479,0.22721349866157478,0.6230655970147259,0.9521718017110699,-0.0868059256877734,0.24548830190226748,0.18621126998495618
Cerebellum_6_R,-0.14860363551011138,-0.26041996284265195,-0.3758072589526153,-0.1195507814113274,0.23517510139369757,0.16984843819409937,0.24253390592924126,0.34534565584156385,-0.3418120962058494,0.3540538268367616,0.15982591091762757,0.11465823701555192,0.17112655155658849,-0.23886427959061965,-0.13014542975132942,0.048000806816522745,0.012905357208885441,-0.008765224038176417,0.2979596756789389,0.21768360605321047,0.12128716542043019,-0.21284335214573757,0.0946995263145652,-0.0228608226363412,0.005611229765301255,0.18038980402022578,-0.04571447511820803,-0.12504841988700865,0.28981464461582807,-0.4145501316893009,0.05180644772508212,-0.11252020463636012,-0.30667620475039375,-0.150734410342243,0.0,-0.30793941450144924,0.11759608574317124,0.40510800915278616,0.19064766387442786,0.0664941290851455,-0.12491363047625599,0.16965536645305715,-0.15046762102940886,0.17320211077591663,0.27585313427490926,0.21106416855901353,-0.3171205700788853,0.48433281761526875,-0.0647395467872318,-0.05379167167951831,-0.013422148194226786,0.17972933117009562,0.21954263379980118,0.6387218512686896,0.04466280868369319,0.3569942719754596,-0.28648835335761347,0.053131702051681544,-0.09420554784441022,0.008270853638431221,-0.03511592813989876,-0.1747150267949066,0.4784735667425283,0.14567013938961615,-0.4805755559620434,0.4175858552297666,0.28363560109391733,-0.286301480961906,0.0718235594284856,0.01663029507852691,0.27465842163102,-0.2496561500355529,0.06653815492702143,0.0483718639612833,0.01220545588989158,0.22592757027536955,-0.10463792098564346,-0.04842227616396824,0.2059520811087914,-0.16314383324999915,-0.14097503274435635,0.2146161956936597,-0.31894054977562974,-0.16895223251191183,-0.12444056017706198,-0.08379951452041648,0.20906730594790815,-0.02618913293651027,0.11579023419965337,1.0,0.26577217042381923,0.08949797368828327,-0.11553699819062513,-0.2339725954818527,-0.18150411211522485,-0.01812281184179338,0.11648068218137322,-0.15204015405388427,-0.13109164318998892,0.41013200216338197
Thal_MDm_R,-0.07483349059325717,0.07623904555348282,0.15545745891430068,0.2527648279771882,0.17916675510883615,0.06981048819798218,0.6334492534293542,0.1179923585199383,0.34234486117372503,0.34919670484701315,0.5555776221728788,0.3175211751023979,0.8464410767033569,0.3181409571590553,0.46623470037339343,0.47456541244273337,0.6461291270442518,0.11251086765771341,0.6410299026745653,0.14212886125076138,0.6369675066612408,-0.07154430109572837,0.7841818793436633,0.13022419254042325,0.7467995968076009,0.16774614016984213,0.5268897628729649,0.21555704216345595,0.2922028100536444,0.18318499149740522,0.5298118152957835,0.5115633566611929,0.12029901468828663,0.27963025633827554,0.0,0.2014091677271519,0.3274400448890752,0.22664028286763716,0.6066119869220398,-0.009682019800114105,0.4780779424195729,0.710573696457143,0.5147359246088975,0.3563097597680559,0.07068671737834006,0.15240917324605818,0.16237243608889787,0.42548670442201014,0.4581277415072919,0.5361175650650537,0.5423336734629873,0.3929198612958661,0.09553005598381342,0.41797124835347627,0.614109852217326,0.4979267551281409,0.38363834740778224,0.7532271474756288,0.09656055227764687,0.7496960249456482,0.7519888461980501,0.2528938451958848,0.3524398499429971,-0.042991433088391186,0.09398087069636941,0.35176553834838376,0.5069998887161107,0.312837345416402,0.015710522079328028,0.6476120751953057,0.5538040528812154,0.1602563167674436,0.6549377868903337,0.6451267819287101,0.028047853997888124,0.668839777675705,0.5927382116745601,0.15661358902172845,-0.009870149232235994,0.28067963483197766,0.2616514901319536,0.4740820707688765,0.18579106748730742,0.37270644410361803,0.6106574759419019,0.07381639232794432,0.02662377671658695,0.4229475987480864,0.7217916314606029,0.26577217042381923,1.0,0.4873607106506599,0.5977678777297156,0.43612908957923713,0.306448271222693,0.6770561591849884,0.7112917827230747,0.07785342933179124,0.3337424532395296,0.42628399855834115
