,ACC_sub_R,Thal_LGN_R,Cerebellum_10_L,ACC_sup_R,Temporal_Sup_R,Fusiform_L,Caudate_R,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Amygdala_R,Thal_PuA_L,Frontal_Sup_Medial_L,Cerebellum_8_R,Insula_R,Rolandic_Oper_L,Occipital_Inf_L,Paracentral_Lobule_L,Cerebellum_4_5_R,OFCmed_L,Rolandic_Oper_R,Precuneus_R,Thal_IL_L,Occipital_Inf_R,Frontal_Sup_Medial_R,Thal_LP_L,OFClat_R,ACC_sup_L,Angular_L,N_Acc_R,Thal_PuM_R,OFCant_L,OFCpost_R,Putamen_L,Cuneus_R,Postcentral_R,Frontal_Inf_Orb_2_L,Calcarine_R,Frontal_Inf_Orb_2_R,Raphe_M,Paracentral_Lobule_R,Frontal_Sup_2_R,ACC_pre_L,Thal_MDm_R,Supp_Motor_Area_L,Thal_MDl_R,SN_pr_L,Cerebellum_9_L,Caudate_L,Heschl_L,Thal_AV_L,Vermis_9,Thal_MGN_L,Thal_PuL_R,OFCmed_R,Temporal_Sup_L,VTA_L,N_Acc_L,Occipital_Mid_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_R,ParaHippocampal_L,SN_pc_R,Cerebellum_10_R,Thal_IL_R,Rectus_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Precentral_L,Frontal_Inf_Tri_L,SupraMarginal_R,Frontal_Sup_2_L,Temporal_Pole_Sup_R,Vermis_7,Frontal_Inf_Oper_L,Thal_VA_R,Occipital_Mid_L,Cerebellum_6_L,Amygdala_L,Thal_PuI_R,Temporal_Mid_L,Vermis_8,Thal_LGN_L,Parietal_Inf_L,SN_pr_R,Thal_VL_R,Thal_PuL_L,Temporal_Inf_R,Cingulate_Post_L,Cuneus_L,Vermis_3,Cerebellum_Crus2_R,Thal_AV_R,Parietal_Sup_L,VTA_R,Lingual_L,Putamen_R,Thal_MDm_L,Cerebellum_9_R,Cerebellum_4_5_L,Raphe_D,OFCant_R,Fusiform_R,Thal_VL_L,OFClat_L,Insula_L,Vermis_1_2,Frontal_Mid_2_R,Temporal_Pole_Mid_R
Occipital_Mid_R,0.1880307494373881,-0.054553774664384526,0.1050738176079579,0.03280477885395607,0.013968185679341364,-0.019818732435467962,-0.15764930680110573,-0.20050354315560684,0.0003308504338613202,-0.2821217890110091,-0.12997882233870525,-0.17180028550573218,-0.04481458612728002,0.1549027376029221,-0.10428266075281205,0.1882478484665747,-0.03788820866812766,0.304629947484356,0.05511426345218443,0.03390375803668366,-0.04641184075261373,0.43024583730268573,-0.4608549991454739,0.35710624035207844,-0.1045906644179138,-0.09295077964174076,-0.13801077635707315,-0.01314609939975007,-0.28706280514166826,0.0829852383710563,-0.19650696457976732,-0.11593527909099807,0.032741564674918656,-0.096459954426282,-0.20995419592848494,0.22307443631469426,0.035712609037761044,0.38736060603250794,0.04744772127238861,-0.10870568554916746,0.0693142822701373,0.043525251031301684,-0.06569264579580258,-0.12354507186310953,0.20519458311524066,-0.027881449642503657,0.04592643159244404,-0.07046510032768184,-0.10334774806141223,0.024422457221301097,0.054555371092298924,-0.09753920328361093,0.05183382368926573,-0.10489632224134292,0.06313081893743527,0.2602595113580547,-0.14629826992576658,0.15854766285141328,1.0,0.001937218934030166,-0.20965086263196034,-0.036006797505819255,0.034444824194758875,-0.14410460648227258,-0.06391079322139723,-0.04580932662759338,-0.0405819379441286,-0.14102045493644955,0.24820379691957095,0.05502634842529859,-0.010615541067877954,0.2502591866187166,0.04073990173090567,-0.11463584856950502,-0.20041043372783662,-0.16275786860543112,0.00480737143484433,0.06556243940396399,0.13508834178047893,0.15256861825925386,0.05212680215555069,0.15473089090286885,0.2399284850883615,-0.2521455900879674,-0.2641167775253405,0.21667430017024736,-0.06468893322470447,-0.0731191365622629,-0.06562096765446132,0.3091078169206085,0.22448385930411474,0.07986191120537861,-0.28539490758493014,-0.03378779091882169,-0.12196833358757743,-0.052283499573083154,0.20929067067879767,-0.23461301503335857,0.11635948524962154,0.1820573202737786,0.20496510816756053,0.21478622206799328,-0.10577925244278392,0.05344944248546361,-0.1311131921944232,0.13440115371893427,-0.05031126007496929,0.09220261060316157,0.031354139391160316,0.004870669276170764
Frontal_Med_Orb_L,-0.21100000992620205,0.14416072113067618,-0.2555326691321149,0.09927988962585486,-0.18069923880936217,-0.11446790637347229,0.19536883182431486,0.18642155361419355,-0.035794301375565,-0.21702536107822284,0.1494121409972367,-0.1275109554547122,0.22023068167255727,-0.00745707737959599,0.16631201240825863,-0.18542053533353686,0.0927201456368586,-0.29513140125001686,0.07223925572156636,0.4146860898177388,-0.014904503945898573,-0.2149880809939531,0.09463863803989085,0.10754288880575481,0.571439001536934,0.12873649694653855,-0.09393554490236256,0.03816690645508347,0.16987685615337658,0.048518052021003,0.20337590703924843,0.045837116347459,-0.08482384791800626,0.15752860874835617,0.1876697604860313,-0.30082321720846655,0.07675681799877804,-0.41048063669731316,0.2615402443103138,-0.033033201772899604,-0.15133420507050432,0.21140804076870354,0.2024379971043657,0.020436413786348407,-0.18599679389124232,0.1845699863505982,0.07420005052385467,0.16488135549246813,0.2544408681100149,0.10755705464052039,-0.40167045577601973,-0.19733566971204353,0.217620239063618,0.05566790840664652,0.3559915629196582,-0.024177286324065298,-0.11509431762206698,0.1311654308580869,0.001937218934030166,1.0,0.18721157787453999,0.1620309631330211,0.30054933493966957,-0.11634686139449603,0.20876702243467593,0.2523576331946016,0.09657229257762329,-0.22044168388378815,-0.150145806046953,-0.17979464213325586,0.15763301307922184,-0.27259182531002174,0.31440661885199395,0.3173527849347116,-0.027452346956263692,0.00503850603444357,0.22961350314523987,0.18819345513625946,-0.30038363258796186,0.1363722535307361,-0.03442921775913708,-0.17064675088858994,0.04527918981186791,0.07067597330763503,-0.07198629357141499,-0.2078686260864256,0.24632281466447944,0.03771409079584273,0.0819300887382571,-0.2695088173828577,0.06840892849827274,0.15360204010110487,0.03939654766874601,0.10129129283322655,-0.18741049085083683,0.19851350304944293,-0.2439035526531623,0.15929175365996462,0.028044282920844436,-0.0816121712039864,-0.16399621781136278,-0.10651304985645621,0.13349291975964678,0.021713615148364156,-0.08079274436805843,0.17679980116835325,0.21481003702475757,0.1038574566595608,0.1180403366662501,0.38405878045966324
Frontal_Inf_Oper_R,-0.0935737488119559,0.0339065727505214,-0.17234605812321924,0.1331958279665679,0.0559324665825288,0.353729973686266,0.2757787507906453,0.5047852913487878,0.1772393512188461,0.07586478828181924,0.44241981746955333,0.2517708303648411,0.3690277540838968,-0.07098536544062606,0.5809643147255188,0.2592285834243827,-0.06890038116837392,-0.08974183280837186,0.16920912614366362,0.20623249898315468,0.5577314623597336,-0.11438808511302623,0.27423889315103406,-0.009968914196182092,0.43003789378242036,0.3881299313432142,-0.029938778248316714,0.25763008203381615,0.07544254545067129,0.19131922658114298,0.12229115666383089,-0.023806054415749876,0.18121111557297345,0.5312490310891326,0.09071822704485395,-0.0713666267560315,0.13648770220839782,-0.19060301555051667,0.16472073774818194,0.14365189120499947,0.12214450186436093,0.4422744088556411,0.2108372486131467,0.17713970522782643,0.09119631942163903,0.09364656193601788,0.34410599081115173,-0.05280727057321317,0.41922519283207516,-0.061859942802205775,-0.15232294415195247,-0.023088724272340284,0.15290751625440085,0.08622862712533257,0.00038501573085160965,-0.017048258614824577,0.12525297855332737,-0.011908608490217215,-0.20965086263196034,0.18721157787453999,1.0,0.4074321666602553,0.22035744501263252,0.026070074594179826,0.029323970259570682,0.005604929655555507,0.3826242530588477,0.012276846587583604,0.012017302203039449,0.328974229553651,0.5480255048604677,-0.05744388895855004,0.30779257870552157,0.3640484313249426,0.10781704193997164,0.6087308288646462,0.06150507482710448,-0.03884842635733278,-0.09132944006725732,0.23852949910356935,0.1156681493235159,-0.11935721873513158,-0.09027930715792302,0.23459416273652356,0.013466984203088915,0.02662589529398913,0.06352221299153556,0.11429321374177258,0.24746869538271565,0.04092405239012419,-0.0466915712743811,0.3424385529723826,0.11152300692238007,0.09530387072006538,-0.0176407215921571,0.2558666379617679,-0.017174486525776984,0.2707784997271061,0.20194610461554563,-0.03832006075931896,0.16274946820770914,0.0822111403545986,-0.007496907434118382,0.27793964594910714,0.3595724573660765,-0.07844414016230902,0.529743665182493,0.18155778079341506,0.519376273175875,0.23734561297470783
ParaHippocampal_L,-0.09058823698142651,0.4210130408893958,-0.15191562562723812,0.32228978712623135,0.06670472521079042,0.6526791112277746,0.5011952230385631,0.6418528238848734,0.39013590172326273,-0.1236818400787352,0.8111690027127008,0.18420745627214757,0.38265786561620163,-0.017118082094577457,0.5694273952285253,0.2947317275358854,0.07181014483760566,0.08167323350305093,0.6643262273395865,0.4331257250841264,0.5678368914466753,0.11256481689248886,0.19548378904357724,-0.07905195809733816,0.2709959569004285,0.7250157426671009,0.23391328757080798,0.4155002515266112,-0.00853555993974889,0.37092731163043974,0.010124783442419929,0.07778544895233581,0.2799813067661105,0.27285409519310827,-0.05505387923615568,0.03717212283109189,0.16903084585512848,-0.08572912486937906,0.3776449369957563,0.40082224241949904,0.06923765126528292,0.5525431635665478,0.415761807245088,0.18281371895192913,0.14565967924776427,0.1437290985085312,0.45449600297635123,0.025896153619881672,0.5793731562249057,0.06657379552236359,-0.265670493051846,-0.4878338218926336,0.17242928500107627,-0.001944435452903881,0.2744287256347404,0.041014003328453494,0.25855044136251526,0.34826758395345486,-0.036006797505819255,0.1620309631330211,0.4074321666602553,1.0,0.3324283375250472,-0.16307971024840962,-0.06859055448950288,0.33648313163625293,0.8534145409549074,-0.04665491855443107,0.26123869531315713,0.17973204681942623,0.16947579099757612,0.12499665995881902,0.5246471408266674,0.4956428374264954,-0.09637250887016977,0.16126966296747386,0.12563575677280986,0.10649568702661315,-0.02551883835568808,0.7653982280625146,0.1938150479668145,-0.04908925433669817,-0.07380840458290996,0.22071294918017847,-0.18837760332340384,0.25248680694848896,0.020959673455199192,0.03788588365750119,0.5924423432568416,0.30059271301528057,0.21908580560965552,0.6245325472131804,-0.11147707970238095,0.24360503190299118,0.029641792980442283,0.17182054403013344,0.38982553963138306,0.16098632525633283,0.4212798933022548,0.2088596449851202,0.5798131300868502,0.1431809277443777,0.19995896217684486,0.7461079388223021,0.27471615352789336,0.008830158914030026,0.5502573241379974,0.5939494859963736,0.6643755229141052,0.3418930994434216
SN_pc_R,-0.27992989269630675,0.20309264459325066,-0.008392679346567693,0.19535009228622285,0.04703514999697386,-0.02095062937781732,0.30157255267467786,0.19069875399521652,0.2825005117234973,-0.32068947043917356,0.41541338993180343,-0.03959596514488459,0.05935394340263466,0.03261743509873453,0.1369353324468892,-0.1667096048168095,0.025109306412878618,-0.15359898551655782,0.31919395530650435,0.3419736154889119,0.19735219226086048,-0.019435054562824162,0.07875248051160537,-0.02196010174775085,0.39674332054643435,0.32036646574204003,0.128023107939538,-0.08111230975427085,-0.06669759605225258,0.1712308862912503,0.05322180561166043,-0.04075600231892204,0.04968707921519259,0.13418618033452454,-0.10908014093098248,-0.006475677460449019,0.21709789779381433,-0.20904534674755806,0.25953742487340337,0.2750644521938874,-0.06079334338727172,0.18631296693185634,0.014405403412287103,0.07609519866106922,0.04128757404919628,0.2395596775126101,0.15345321255415176,0.2153973087913006,0.18008947561750716,-0.04500071009343306,-0.252198748301092,-0.3515197293885696,0.302456772149634,0.03447665837052337,0.3524632155755372,-0.07946878665982754,-0.12600122387643103,0.11671700561380524,0.034444824194758875,0.30054933493966957,0.22035744501263252,0.3324283375250472,1.0,-0.3751817831012368,0.24025029095297445,0.38661974555621187,0.30330610714619477,-0.1462013150668692,-0.02722423348006643,-0.12454787224000345,0.16160909960961467,0.02957881459178729,0.3553144650728473,0.409084109729607,-0.037414575093430304,-0.1208957904648477,0.32398379480275363,0.04651958235303984,-0.28542628413238336,0.3079189437263667,0.15369818996531603,-0.17600191762600328,0.07707759103555367,-0.12815205341627262,-0.24355753598977228,-0.17118036422657126,0.2512433713253227,0.009673874872374972,0.4875704287743364,-0.08269807044323062,0.05549462765807811,0.22558628726305238,-0.19022275148059792,0.2228771550503624,-0.12213018173114822,0.24268367372905325,-0.2476422744483907,0.0905794143320517,0.28469988672759655,0.1219557127068064,0.011752628156351886,0.1603771442947796,0.11508465037636445,0.2416349251852011,0.008659725016107922,0.10069617261542664,0.3226464038693329,0.3607250604755876,0.29547402291955877,0.5336912275556568
Cerebellum_10_R,-0.02089999819321791,-0.13996018592284476,0.0879324370831453,-0.11319342821620756,-0.03521450618864119,0.09375205470029084,-0.1258097096932354,-0.07517091998050111,-0.027803668133023318,0.4378185789553698,-0.1436738843871105,0.07021000697473508,0.037372360795180484,0.21618637111365716,-0.12900456990636072,0.015052961492703803,-0.03828671359979172,-0.03079787732980209,-0.22479648559539542,-0.027119564802198615,-0.10535297790702428,-0.13493881610727368,0.1447748888033993,-0.021072716371904825,-0.11731686513765353,-0.2514407358739995,-0.35342755092057965,-0.02399274632619378,0.10728532201575056,0.010697962190603122,0.1125169438508566,-0.2729504353991994,0.2609015380070389,-0.08875768691373269,0.2284037192218663,-0.06679774932478752,-0.4345101940917143,0.08257121451378376,-0.43251620701189214,-0.3171519510159961,-0.05727815754294341,-0.21543472338738293,0.10851321396186286,0.11352902394890214,-0.2648482283818491,0.07151319377342655,-0.12821069687195635,0.1290610388568515,-0.04301666010047712,0.03395384362089727,0.10496038289347454,0.3229732860699695,-0.10059021460546964,0.12210003416848055,-0.430620100418247,-0.13865954449227674,0.025467911282942447,-0.4300311010843127,-0.14410460648227258,-0.11634686139449603,0.026070074594179826,-0.16307971024840962,-0.3751817831012368,1.0,0.04363200182854751,-0.3462315444867017,-0.263028372526387,0.11328868163168111,0.09146868181983288,0.02906341594800803,-0.2014546524437842,-0.09754847742868726,-0.42495640367909554,-0.17370018096044437,0.02520278140105874,0.1440856188159714,0.0861014618734281,0.05889458016803377,0.32653158432921336,-0.4325115381338123,-0.07323305072510064,0.10496570967985426,0.029684812451070915,0.17869749093746778,0.1016106214995601,0.26388235971533625,0.022063909163888878,0.18458645358456757,-0.19423176754286756,0.09481560776316374,-0.06046366260733768,-0.12196677276688087,0.5349525009277005,-0.03949401509162859,0.06023014230036754,-0.21579376102157302,0.07117798026089929,-0.1655204485659751,-0.19045462961858844,-0.1472010141168556,0.030174245565701183,-0.12574402386352368,-0.4267553672053521,-0.08586213472452638,0.0645605945631311,-0.1458138002930803,-0.26961043769860965,-0.25497268116446103,-0.18932685035815078,-0.3251376480581075
Thal_IL_R,-0.03283700170976724,0.1210538490627061,0.323749076643061,0.04352050833489,0.1061879714532219,-0.2780385267137669,0.30187970962454663,-0.07071454977078799,0.022854418856776387,0.06280655450395818,0.07355384458633746,0.15084676368505118,-0.029389517160960547,0.06975830721950388,0.13809127045647776,-0.25499074083718426,0.013608155715887395,0.005806393536490351,0.017797891750527373,0.1773976663751221,-0.2791059434712911,-0.02430346103169783,0.18593812561453255,0.02380575787489512,0.11042835108057103,-0.2054059717114474,0.023620914757984647,-0.1460947715531691,0.1908236109123702,0.15929456156259697,0.7590704816526239,-0.018986027707566577,0.2539126918130115,0.22788615660309458,0.1251459070362526,-0.15107578193609558,0.24903362741826157,0.05063887863155705,0.09219623167389265,-0.14436117399911658,-0.04942091799469176,-0.05770958476755391,0.18456657215621178,0.6196612558630056,-0.13852523166693734,0.7430004926419544,0.017307621975934242,0.23124513979999917,0.11513245334047476,0.02093799816563058,0.12495508685562903,-0.06122143531889348,0.15636202073883862,0.36361053147085326,0.31415600628181317,0.04543981380260652,-0.17137652518455293,0.08267516641454146,-0.06391079322139723,0.20876702243467593,0.029323970259570682,-0.06859055448950288,0.24025029095297445,0.04363200182854751,1.0,0.15742082833739898,-0.1546142011161587,0.10363902179507113,0.04176557241314996,-0.0725219262508647,-0.058545725414778156,-0.24051341399222617,0.055988269217228194,0.12407141000858368,0.18107333020385355,-0.04782281940197988,0.5449465882782164,0.1313479473087678,0.059088936260098965,-0.10042807296289816,0.4076001270504543,-0.04723458008280239,0.2663976272314296,0.06995544749109384,-0.03977642435830543,0.099429623348358,0.8238877102300306,0.15176252217983685,0.016604279579451042,-0.09247306497984918,-0.16898944043494182,-0.06869585331010128,-0.011273568267869084,0.3457033974525468,0.039026124452321904,-0.09446889304339441,-0.15585121714373482,0.1601496719145859,0.2827087841850864,-0.06062244929458786,0.03709649689510087,0.18727070709688226,0.0020786561428549765,0.16096400744054715,0.08528975706635877,0.09529084414823116,0.007275613041641197,-0.14385365771369826,-0.25167895249984407,0.11520118992236159
Rectus_L,-0.3016160950684876,0.08096657812068564,-0.22494884124353667,0.39597667005521875,-0.1848978062760728,-0.09072819537650537,0.4828723420093752,0.2308516119253856,0.08397087608964253,-0.23433217331520223,0.28389843458084835,0.042183812003065445,0.15630919898572046,-0.010657664276148419,0.11539019683088746,-0.34466201119009365,0.10401335706082782,-0.15216368961420987,0.33119698706641687,0.5198259289341234,-0.04744841766630896,-0.27577403306187154,0.1256979095565668,0.00868973904710533,0.29041661674218733,0.23217461895135752,0.5343742640229264,0.07868199729847354,0.08800034842506328,0.4267326284123205,0.0713369226879479,0.4247649727979177,0.10424112963673401,-0.08294039073348054,-0.03193901557366089,-0.207291478868697,0.1240970769175957,-0.37559147898398226,0.14522095923505984,0.16333919624818607,-0.3052874642261759,0.0985611754738339,0.2602044689640429,0.05391494000359055,-0.08330739355874851,0.22735005877352096,-0.12746841931172223,0.27548744449661494,0.4077738078127405,-0.17776617019274774,-0.31535610998150654,-0.29365031925377727,0.3236456121913518,-0.17597749500856366,0.7203818721895718,-0.11285262331280203,-0.1954516363335839,0.4141555097680993,-0.04580932662759338,0.2523576331946016,0.005604929655555507,0.33648313163625293,0.38661974555621187,-0.3462315444867017,0.15742082833739898,1.0,0.26632313770878807,0.0032347711352514676,-0.2300858793959574,-0.12505192907654275,-0.03656348611837808,-0.15666250788493521,0.34808627769971034,0.38778923062101917,-0.12515719023925456,-0.18194633725409098,0.4098232952886619,-0.018564609473258716,-0.2753301126076301,0.3116474085722526,0.004619566016265711,-0.1065673345495676,-0.006547041939315398,0.05279447303418171,-0.09828431986506356,-0.2048483755851552,0.26790856161019044,-0.0834309539973847,0.3613734642112601,-0.35403743361568485,0.08116742610309843,0.038074816669565345,0.060630102094845324,0.25306346212449027,-0.06557286971772366,-0.15948800996838416,-0.26005476496278757,0.23446471688858306,0.3000705628310225,0.26856801965688576,-0.014439886070432952,0.15568320867891455,0.5994672435736951,0.353895046320086,0.06142320410909995,0.12722077465365897,0.17977369918553637,0.17200048261144182,0.0554701388340925,0.5169744404633487
Hippocampus_L,0.06765931565347968,0.4931206389880653,-0.10248332151097639,0.2902804754559151,0.1728387853252746,0.6388415787386855,0.39574540884170456,0.6546616346271915,0.521380614819347,-0.09661278147991641,0.7280365029224707,0.28226317014131624,0.3896947605808748,0.028511144822645287,0.6158854884323093,0.33489701081237044,0.04827950379546806,0.056712439268992415,0.6272227647539123,0.26877334097427436,0.5325399265844374,0.1442341504979811,0.17233141832210758,-0.06337515479714957,0.18407883821964313,0.6575415534152725,0.34932275342870506,0.42511895600779914,-0.013224957255872319,0.2478417138593586,0.03380241486552046,0.18639797375783473,0.16124837661313837,0.3312382586106949,-0.04045456674598143,0.043789057559118064,0.2701260044454998,-0.033650843478732304,0.45866168562034404,0.42829731821207534,0.21002778919126136,0.44394487684111844,0.2830762956237258,0.12739669646510973,0.16015609314622295,0.0678356365242307,0.4860659137864986,-0.04645902769037403,0.4874293442506597,0.14424833566970957,-0.11315076634101112,-0.36426312110378245,0.13576331519121157,0.04194516179415581,0.295216819301735,0.10510758617285819,0.35637825583023786,0.4349233425941054,-0.0405819379441286,0.09657229257762329,0.3826242530588477,0.8534145409549074,0.30330610714619477,-0.263028372526387,-0.1546142011161587,0.26632313770878807,1.0,0.032638789932297456,0.26460809204425567,0.21551423816603035,0.22894235381685288,0.1106077072791006,0.6008125749749883,0.5774052143891487,-0.014704653675950368,0.16206036367174737,-0.030963457534885323,0.057562268520014725,-0.03824802392895045,0.756710878189717,0.15268120725499862,-0.07135120817657999,-0.09629936341796004,0.23860515948417335,-0.12013787610943383,0.20041744952221696,-0.10142964075500271,0.06860586856268684,0.5956941500846211,0.32954221922207255,0.2597074781583834,0.5540432739199646,-0.202423240445199,0.1169834181089072,0.06530596540598343,0.33405933289260953,0.4442222433208822,0.27760042579207284,0.40953340136894456,0.11227251600720972,0.4869650639588696,0.16399246820691382,0.29358406675457505,0.6538288432104794,0.35721911161782943,0.005887873236322717,0.6412036002448325,0.5151922141629325,0.6370723804020707,0.2648709559984383
Thal_MDl_L,0.1525245244054812,-0.10203888096900478,0.3267660709959936,0.19167176745767625,0.22766935633975077,0.079337628326656,0.20812689213148183,0.04439864527124178,0.015604949874415132,0.3717088336207639,-0.07561581164979898,0.26919845053653574,0.12131828109552463,-0.08743462073188857,0.15465315807821448,-0.08643269940951583,-0.13604813420974723,0.1977397896560193,0.13926223427818463,-0.20425030890109633,-0.17126966684762898,0.12242596002028089,0.289668450005931,-0.15360093194532376,-0.19456940852886803,-0.13607760190431023,0.28035138864525133,0.26743179919586246,-0.01795086167054161,0.14738545914837367,0.17464587175198568,0.13585026028877858,0.19321033757056996,0.22783174904517503,0.02541116131731006,0.12153547093857982,0.045457321844404285,0.2529146383260272,0.007410481858366088,0.06477479805224395,0.05601730640521311,-0.0021091031827614993,0.22634597713593516,0.34823309749087644,0.01147484097307826,0.21987043021400773,0.10005494711514894,0.02123498195444036,0.15277941339428366,0.02453222430534215,0.5672180664281582,0.27452364391101985,0.0451746249329014,0.05213556586107569,-0.026548648311542463,0.033030582475438525,0.25852603404373764,0.07585927249158826,-0.14102045493644955,-0.22044168388378815,0.012276846587583604,-0.04665491855443107,-0.1462013150668692,0.11328868163168111,0.10363902179507113,0.0032347711352514676,0.032638789932297456,1.0,0.1316932647447848,0.07178587644019822,-0.2542988940152993,-0.045677251788821795,-0.10193910618586156,-0.07086768836402496,0.16330431632851852,-0.018607181528008707,-0.08200838606779001,0.12964298292131363,0.2317507429782847,-0.1003691090937302,0.12837307793210276,0.2226959962437343,-0.061995963666894124,0.21276085615122955,0.22491643722139024,0.19891756732707053,0.031617138041888614,0.11656104161885383,0.02761525097675213,-0.02575962955206203,-0.11284354599658442,-0.10732361195057222,0.1097321182840014,0.034010845220986484,0.08402118189357645,0.1298160069118078,0.12497047866282193,0.3681094570138756,0.18716314574242376,-0.015930062335885356,0.1611859014246962,0.08989346637547482,0.08711916026087443,0.23301587648900715,0.598793295063078,-0.012159952872161981,0.0719479290508094,-0.2042135591666051,-0.15118036035791552,-0.36849719693495164
Vermis_4_5,0.4143348866452885,0.21560775685687303,0.4505626559302427,-0.013526618945055345,0.4627563627967442,0.41461554783837506,0.2042022224006265,-0.05853055547135203,0.504102280551277,0.26627174133124576,0.19603256272800323,0.00795883847358571,0.07704881723640396,0.22863498927389167,0.22783121591167474,0.44457392080168284,0.015030598551431526,0.3758614165009375,0.6269400540159342,-0.2221245996840275,0.24971287928439964,0.6651916584354911,-0.09290317012664229,0.03081607024527914,-0.21403095441411005,0.030133279420035672,0.07007425585820506,0.06929569283052789,-0.1535647882673355,0.15252208152668087,0.15738631309942663,0.012327596476579583,0.21628343556549973,0.22266728114182469,-0.07217814806838753,0.2564569687068634,0.06536021961259421,0.6982814218656904,0.30032091721425,0.2583614181255893,0.2137156668932679,0.28192406622309885,0.1344873348561732,0.19976372554109137,0.2396415456117164,0.01945060526597286,0.4657224703088946,-0.07112695226420138,-0.03080537158901853,0.25279548030786103,0.38473354036269525,0.08468572218936145,-0.1811112632499037,0.3275225181645821,-0.15075736509024595,0.39351357586003,0.4562704631506007,0.19427019348631136,0.24820379691957095,-0.150145806046953,0.012017302203039449,0.26123869531315713,-0.02722423348006643,0.09146868181983288,0.04176557241314996,-0.2300858793959574,0.26460809204425567,0.1316932647447848,1.0,0.2083143686281537,-0.05164831612069217,0.36968644949289997,0.06631930715836404,0.13634433043142308,0.031415551549428274,0.025266190048719113,0.0016144516792093609,0.07840905752663838,0.5290948501114345,0.18573483256192508,0.4307159423722978,0.1256260219365096,0.2643756104941018,-0.013665748746929473,0.023376645107083704,0.5861941645564762,0.0424896467033087,0.11887208582252828,0.21093739560494726,0.5771826904613189,0.10752521057960066,0.5765719162678444,-0.07241600982727449,-0.04808657222120986,0.08301481349352308,0.25161902885369347,0.66268633575129,0.018621228733990768,0.14163695562973472,0.07270476820621284,0.7072253256141559,0.26941046190164836,-0.052194310069720896,0.48682051167839463,0.21407438764043607,-0.022727249694331486,0.23917736069111656,0.3920875637236808,0.3219256547843316,-0.3356748156087855
Precentral_L,0.06549484128708119,0.09597867832614478,0.21421054970828063,0.28786702549183446,-0.040798216994574976,0.05748329025521905,0.028806997417631403,0.05928828476691761,-0.07632152640908796,0.12735307948013092,0.28885664582343107,0.28784064654601255,-0.0708691305672685,-0.18161015593042143,0.15909220616370096,0.7508822388798413,0.053951657504179074,0.6379318892749541,0.08964384975716508,-0.35128403427866317,0.21604483300087088,0.09576134306356218,0.2608343854537357,-0.07872795216301921,-0.01180863788864722,0.24363495900702453,-0.05985466271697637,0.23453293790909632,0.20031414121121868,0.02220265767516216,-0.10855839495855843,-0.19410051526764988,0.1347444409681048,0.05123993552963406,0.028808500750318444,0.14900525838004447,0.00519923135332671,0.21771109738308245,-0.045164917727683926,0.04569171311364052,0.44237955422872016,0.4173354111994338,0.04122413344773191,0.03512023114904423,0.7668973858930529,-0.09066118388378923,0.43399229970752784,-0.4404649719485791,0.12868963844008594,-0.020855930884721544,0.26127062662809514,-0.1887879644305165,-0.10758405210228485,0.14275315606519903,-0.1894916705541755,0.006132591577124766,0.2250114247774985,0.10089918110407826,0.05502634842529859,-0.17979464213325586,0.328974229553651,0.17973204681942623,-0.12454787224000345,0.02906341594800803,-0.0725219262508647,-0.12505192907654275,0.21551423816603035,0.07178587644019822,0.2083143686281537,1.0,0.33218962066637586,0.08014348318673203,0.3641788891031431,-0.14165004029006767,0.32053355664633815,0.7357994763031164,-0.12788528691488185,0.03534192109291605,-0.08684118580429855,0.08699649837715644,0.11649094401019805,-0.4028328316944763,-0.16945284282904308,0.2687245099888874,0.32304495067457534,0.21723172588665696,-0.18558105518550402,-0.21922594388128405,-0.03091003172837412,0.4542149985213113,-0.1173826751536691,0.11866076873302904,0.042991331300159696,-0.2576734282392626,0.1863476073883021,0.06659469629485984,0.2833872770868409,-0.05625313950185828,0.0687117923675901,-0.1347721070234545,0.02745432616625424,0.3626101281836702,-0.18613240410740423,0.12380356352802856,0.23930310354065257,-0.5469707056322637,0.055889218545082,-0.03312261133523324,0.22528020740352767,-0.17023474883207193
