,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R
Hippocampus_L,0.4860659137864986,0.0678356365242307,0.16124837661313837,0.1728387853252746,0.005887873236322717,0.6933294763479128,0.2597074781583834,-0.06337515479714957,0.5956941500846211,0.3214309433466085,-0.09629936341796004,-0.11315076634101112,0.13576331519121157,0.21002778919126136,-0.36426312110378245,0.7280365029224707,0.10510758617285819,0.4349233425941054,0.40953340136894456,0.21551423816603035,0.16399246820691382,0.45866168562034404,0.6412036002448325,0.001633128573702857,-0.014704653675950368,0.6262194304920651,-0.263028372526387,0.06530596540598343,0.2323452167353042,0.1106077072791006,-0.23619564546368066,0.23571763188218098,-0.08342138066342293,0.8534145409549074,0.16015609314622295,0.42829731821207534,0.521380614819347,0.6370723804020707,0.6008125749749883,0.08095924791786055,0.5867902653851792,0.5151922141629325,0.16957753473582501,0.5325399265844374,0.048690121162897726,-0.10142964075500271,0.4874293442506597,0.04560868425744765,-0.09661278147991641,-0.030963457534885323,0.3896947605808748,0.30330610714619477,0.311905969122861,0.2993203886502026,0.26632313770878807,0.18350817839479827,0.06765931565347968,0.043789057559118064,-0.10248332151097639,0.4442222433208822,0.4727838681968117,0.19116038882125477,0.360515146096388,0.2731719093219297,0.3826242530588477,0.6388415787386855,0.35637825583023786,0.450299452128117,0.14825149988214847,0.18407883821964313,0.26877334097427436,0.6546616346271915,-0.07135120817657999,0.06357306537897495,0.32954221922207255,0.5774052143891487,0.056712439268992415,-0.025063212521235542,0.2478417138593586,1.0,0.032638789932297456,0.5540432739199646,-0.04045456674598143,0.12739669646510973,0.295216819301735,0.1169834181089072,0.05161391642607653,0.19557696198166682,0.10539912839907654,0.057562268520014725,-0.07052030660249177,0.7499642822382404,0.06860586856268684,0.14142242423179735,0.08403201631055257,0.29358406675457505,0.4869650639588696,0.32330056829712933,0.03380241486552046,0.46153014799794595,0.35721911161782943,0.27760042579207284,0.1442341504979811,0.3312382586106949,0.22548133748549268
Thal_MDl_L,0.10005494711514894,0.21987043021400773,0.19321033757056996,0.22766935633975077,-0.012159952872161981,-0.061773783541537446,-0.11284354599658442,-0.15360093194532376,0.02761525097675213,0.11665884906932322,-0.061995963666894124,0.5672180664281582,0.0451746249329014,0.05601730640521311,0.27452364391101985,-0.07561581164979898,0.033030582475438525,0.07585927249158826,0.18716314574242376,0.07178587644019822,0.08989346637547482,0.007410481858366088,0.0719479290508094,0.2592276160034496,0.16330431632851852,-0.025933489020106483,0.11328868163168111,0.08402118189357645,0.18677915282771876,-0.045677251788821795,0.24493578415638717,-0.14458216238699753,0.2724156016878795,-0.04665491855443107,0.01147484097307826,0.06477479805224395,0.015604949874415132,-0.15118036035791552,-0.10193910618586156,0.07496243747747454,-0.2366859198054063,-0.2042135591666051,0.3271208228658343,-0.17126966684762898,0.2987638341085322,0.031617138041888614,0.15277941339428366,0.06396993598779957,0.3717088336207639,-0.08200838606779001,0.12131828109552463,-0.1462013150668692,-0.20069417390911443,0.05364265630905514,0.0032347711352514676,0.1778046343774796,0.1525245244054812,0.12153547093857982,0.3267660709959936,0.12497047866282193,-0.19064537114615865,0.12591354703185229,0.3040797897402972,-0.04102863138740648,0.012276846587583604,0.079337628326656,0.25852603404373764,0.10315987482499715,0.17469974975473365,-0.19456940852886803,-0.20425030890109633,0.04439864527124178,0.2226959962437343,0.07723933046058605,-0.02575962955206203,-0.07086768836402496,0.1977397896560193,0.3637051180384675,0.14738545914837367,0.032638789932297456,1.0,-0.10732361195057222,0.02541116131731006,0.34823309749087644,-0.026548648311542463,0.034010845220986484,0.04935856077437101,-0.003676071851654646,0.45157250852125386,0.12964298292131363,-0.026922586849607324,0.1357875594964109,0.11656104161885383,-0.04300649564080365,0.07945230546218315,0.08711916026087443,0.1611859014246962,0.06783539029421473,0.17464587175198568,-0.03038127375043523,0.598793295063078,0.3681094570138756,0.12242596002028089,0.22783174904517503,0.13027494988585567
Vermis_3,0.5795859816300746,0.04595445723760443,0.1905446664124564,0.19016280107696287,0.1303809537169978,0.5585126375668462,0.21362861729661384,-0.013338683951549466,0.23273935205004342,0.16922401057756237,0.07493975676109708,-0.18994288151075472,-0.00994802122888462,0.08976857860190907,-0.22745952370036154,0.5876765527556161,0.231904685533506,0.31951666223500413,0.32025508110519607,0.11866076873302904,-0.005503165996145221,0.3827191780319995,0.4638361757958092,-0.1664455953828396,-0.21756465786929816,0.6055127505513659,-0.12196677276688087,0.07261687040911315,0.26434771281168695,0.09138240736539599,-0.19550469314904037,0.09580953073862111,-0.2184432008802235,0.6245325472131804,0.15030248458671838,0.35913440913065303,0.33429174306984255,0.5183302265353508,0.36214722389616916,0.19934825965445996,0.5472927416715395,0.7862457459001432,0.1975859645957685,0.4535489749484502,-0.2147800898560812,0.05699168311544169,0.2656478562847441,-0.13725934451715693,-0.1345768264161603,0.0872807112961268,0.26092954573890714,0.22558628726305238,0.19104911009741607,0.19046920280339458,0.038074816669565345,0.3480210502688373,0.14024286244833867,-0.021207014487054966,-0.049761032646856405,0.3797537169945534,0.48628370465347986,0.23919211033690116,0.26831495306466197,0.08522965652640921,0.3424385529723826,0.5139464545969216,0.45067966791394665,0.2882101688060577,0.17038953149067604,0.10001273541706442,0.2508725253660345,0.38187000251929926,0.005859904524569318,0.08079079041115465,0.3115686034150136,0.3402331898428774,0.05967399752226714,-0.024060755215266523,0.14000369605631394,0.5540432739199646,-0.10732361195057222,1.0,-0.04833332817783742,0.1697264479270188,0.09969245458433071,0.19481745097611355,0.11624500384518513,0.3284781433003162,0.06674580546477703,0.034427861532982586,-0.22458437073883647,0.7177708793264862,0.07946442935290458,0.15824615743986556,0.1133225473883335,0.17607310150298133,0.6016560623746474,0.4421444244535534,0.09395831154669111,0.26150700555055356,0.07396686366984077,0.07619217654301068,0.30855614913238016,0.28868909914653995,0.16465794400318426
Cuneus_R,0.016402926240131614,0.0082235276947996,0.04854782923020149,-0.07104117289775574,-0.07934687771317459,-0.005245806327835277,-0.26889701349147954,0.017773114581156293,0.01218735552342758,0.10138631687812885,-0.1664634090166027,0.09517724239384066,-0.16795595179616668,-0.06431995015981158,0.19163840076389252,0.04244548633340039,-0.21084566310906164,0.024414188225255946,-0.2762687928997732,0.028808500750318444,-0.13134859767530294,-0.15191084464494028,-0.06954004040874708,0.45311672837407563,0.28080065687629613,0.01809014408999849,0.2284037192218663,-0.1369572649474187,-0.22765331901290747,-0.18504338251104072,0.30943558586878916,-0.04231778813746273,0.4426968308866002,-0.05505387923615568,-0.1794882081042135,-0.003426932826107875,-0.0024509677910286376,-0.06704320935528679,-0.09850579161452842,-0.009217729654289984,-0.10874590853705425,-0.14480393801758407,0.19702949022460023,-0.16887688661151462,0.3275953106268486,0.02350911703582847,0.07088754873426503,0.36938801528908766,0.3259021010927664,0.08126597968635431,-0.03019516455584321,-0.10908014093098248,0.04117373675653142,-0.0020321493775961944,-0.03193901557366089,0.05940238330213005,-0.03899325899482304,-0.20446719073412917,-0.07179722707999103,-0.056078734695926384,-0.207339734343356,-0.22297012253470172,0.03869534440182292,-0.02760676816069054,0.09071822704485395,-0.05972233324167462,0.08729994604069743,0.02853045003290025,0.13123472106722897,0.06544550500101469,-0.04705039620222013,0.029267638271608012,-0.19878297173300555,-0.031776738968740885,-0.21919862303257726,-0.02655450760037884,-0.17500845229392248,-0.0061994338396835725,0.004913430010627893,-0.04045456674598143,0.02541116131731006,-0.04833332817783742,1.0,0.030409381703875426,-0.0894533582106322,-0.27147382028450606,-0.09581084127500981,0.03299734769998013,-0.017825065054395368,-0.11861581967094471,0.11733081572616812,-0.04262256079283333,-0.026455676636973197,-0.3263187118046995,-0.36134151191093616,0.015338249121815641,-0.11939580252590086,-0.19940552548790028,0.18099655574368947,0.013100168915367154,0.015783937790671082,0.2547542860798864,-0.3600189268912814,0.1358353442541532,-0.22790028032825432
Thal_MDm_R,0.21599501493235562,0.7746550919922793,0.2979419904851496,0.33375563874837194,0.08673001178269564,0.13357768833197028,-0.0957850267728619,-0.19027324651370014,0.04996026914672945,0.3192979254059308,-0.03763530830557217,0.15165160265125635,0.22000611894447758,0.042485633631601225,-0.0034145794381162746,0.26712993612554214,0.17216158913501706,0.040191276659607984,0.4865249078424933,0.03512023114904423,0.07434807375015097,0.1280558944537541,0.27715455755665713,0.1784641919497724,0.1317993609336436,0.19464566651879825,0.11352902394890214,0.10611960839829859,0.12402667746942321,-0.19133101641304412,0.0876289723206942,0.05621945826321863,0.0872876329483277,0.18281371895192913,-0.1489976853260257,0.035822329264096585,0.11619521410968287,-0.04767740618123606,0.12994420580253696,0.6529623577452185,0.05487439705393932,0.0436032042254168,0.3905311051323928,0.01496001036218418,0.11762798801943121,0.7035849750529666,0.3265272581706676,0.02126709864121118,0.22168616635695687,0.4418693586400735,0.23158082491653212,0.07609519866106922,0.06926869113064979,0.25123882526021996,0.05391494000359055,0.21853718753395165,0.05257207861149163,-0.187562680857989,0.1485377533999407,-0.007527185881139778,0.269860849875211,0.2625097551706843,0.21383209834245018,0.09154666574498295,0.17713970522782643,0.08748924883168806,0.18748900889711972,0.07388583465105163,0.18750638395987362,0.05639232691544781,0.1422444830830402,0.21125786460547535,0.07597487571706925,0.3385027574336702,-0.039425500223919524,0.2590360706839926,0.031680912563836386,0.2857157486148799,0.25851252556422205,0.12739669646510973,0.34823309749087644,0.1697264479270188,0.030409381703875426,1.0,0.08897024557850731,0.5932399347370786,0.0795850899348178,0.5553180775946316,0.1587227063472833,0.07679477638781058,0.0909450727511583,0.3286375292720896,0.3710759667485541,-0.1516944497260995,0.0693514509584426,-0.0035772811723804882,0.2543391285352058,0.14561629777737228,0.7107158680267893,0.21130810453554277,0.3856360908099289,0.30100507788549036,0.10805429956526882,0.3948359922226529,0.030603513185822554
OFCmed_R,-0.11526210179598913,0.3132653855417865,0.012161829082284848,-0.23912045842104349,0.3050884703521813,-0.11260066501816628,0.11769089853327365,0.06784619428620735,0.27930966454881156,0.3353069078968544,0.19043818967295634,-0.27148362012136684,0.32600346653087503,-0.17844638430047235,-0.2686714707473281,0.2119383447491715,0.13095730160452743,0.542595750756606,0.3235336768304847,-0.1894916705541755,0.08658549384529768,0.31967994079528045,0.15953678163240598,-0.2339490057609434,-0.13184758257175389,0.29082876954056053,-0.430620100418247,-0.028138698159668518,-0.14863675139837457,-0.32755877272313544,-0.18328507729418808,0.3295498206626794,-0.10650438198483159,0.2744287256347404,-0.13056517877241197,-0.0089270506576364,0.07726298474309741,-0.014791181645234684,0.42513121971035117,0.3177580662382302,0.3316127016823351,0.22061442682507093,-0.20343492376552688,-0.12860043577681968,-0.18628449275562275,0.319297274430971,0.2873960475466447,-0.08983566819440252,-0.2934453356782617,0.24883494278755502,0.18450413608287522,0.3524632155755372,0.6000813607586389,0.4079788461696052,0.7203818721895718,-0.10102975131595233,-0.020983016268184024,-0.27626325229016446,-0.027092408763531545,-0.08925617540110443,0.4513719410606086,-0.08958640960446985,-0.05821397904376854,0.7000599758067868,0.00038501573085160965,-0.0044673248560993225,-0.1480284252341076,0.5477093652014733,0.1126066476600526,0.25682456615591603,0.4100210225982945,0.19070712362936904,0.07452981340581366,0.21902656552328872,-0.1993693702936342,0.42877838620760605,-0.17615047047805774,-0.27582212575507026,0.167887685674187,0.295216819301735,-0.026548648311542463,0.09969245458433071,-0.0894533582106322,0.08897024557850731,1.0,0.20022220918251088,0.2212668830635993,0.2480209684107508,-0.24732092606680756,0.012823849435807534,0.2296494897848268,0.23291883455325255,-0.08031709175416758,-0.05252582525578469,0.14329871433327648,0.5981085093272811,0.10504644919028776,0.3502420813610768,0.25172894386407246,0.5550116443496361,0.016319705302198777,0.26177358498901987,-0.1236452396556224,0.036366765142381914,-0.09960083174287472
Thal_AV_R,-0.04058231643904989,0.5812969079607648,0.15857985908147226,0.16035554096968543,0.27621367300617233,0.13367742519098605,0.221873061527018,-0.19708554235807582,0.06925557262883138,0.05090018926216264,0.012641354944507171,-0.30073407182934286,0.39504181999549387,-0.08970366071209848,-0.22214215718878258,0.2038427488693112,0.11865897353300084,-0.0574739537866432,0.5650038529584849,-0.2576734282392626,-0.08615230169298863,0.13756468969004465,0.29987249924968945,-0.31228976266342595,-0.27816295094404425,0.06892942877389875,-0.03949401509162859,0.04258495516684897,-0.1414793877444364,-0.10634675716474234,-0.2460607767656641,0.3616312627208943,-0.22072796917649645,0.24360503190299118,-0.24829765774624504,-0.027275666236731645,-0.003947789985299336,0.020078341179179005,0.16503112366508038,0.5050416027224038,0.18894117660351148,0.15343029366088273,-0.039728941513780286,0.17871099288599077,-0.33898054181148957,0.6048804858791993,0.3745080896366372,-0.3692156094758011,-0.22804611588338458,0.5493860372705088,0.22789936083703344,0.2228771550503624,0.23550238994485234,0.276387603557253,0.25306346212449027,0.001391379752962118,-0.262373479563166,-0.19784134572077797,-0.1811201653986385,-0.23469637646084612,0.42763761491143853,0.10358902160068914,0.03271612890711138,0.26950300514355413,0.09530387072006538,0.059020724108579996,-0.14526360555823617,0.03573870611687745,0.15811124284637032,0.19077406898222302,0.44481005397095313,0.2868649635279665,0.1251579018002584,0.36841827696992707,-0.17015520855352206,0.26936979499843905,-0.1846526984452597,0.11762951079860469,0.2779670347154366,0.1169834181089072,0.034010845220986484,0.19481745097611355,-0.27147382028450606,0.5932399347370786,0.20022220918251088,1.0,0.21326829333686434,0.4771760862401363,-0.32510099963088057,0.14297082458315538,0.11984177818584642,0.2071675746805904,0.3348660327341902,-0.07933525416362501,0.33827107241184023,0.006701054666335855,0.13601745987618916,0.3557136074417836,0.37224034578864096,0.2962528123739612,0.11587043670456976,0.04052690090166838,0.07498738050640771,0.10527329858612894,-0.05008087505122132
Temporal_Pole_Sup_L,-0.25409789461506654,0.06218695261959369,0.019468327067526034,-0.1929390203903539,0.6798507360984228,-0.22007246211683462,0.3509254688807222,0.1798395248802321,-0.06549040659160252,-0.010603839695870665,0.29584878034119894,-0.19095649474301551,0.058043286791042446,-0.31458887456182677,0.3345285496217198,-0.1532410802837656,0.3889317509743743,0.1484588633964464,0.05804788181817053,-0.5829530417864385,-0.40956844805029075,0.052860541244469976,0.04927395471566654,-0.322956578964595,-0.4630565535152527,0.23882699099490645,0.09813291210774877,-0.047037175687843484,0.08031283594893564,-0.28620519185258997,0.23462002074945945,0.007567534729861426,-0.2139512971249455,0.05942653156499145,-0.5837388977957008,-0.07274085599099414,0.053280486489362365,-0.1683695323155346,-0.16061161140382735,0.08464231519202228,0.09342437098245715,0.23016545453460785,0.045281328976819614,-0.16246085559497786,-0.09973731910026283,0.091319905963305,0.0579456142472282,-0.2685158178348154,0.007637320382133472,0.007710938088553303,0.4620373403412949,-0.06610139164885898,0.37921531822985477,0.1456511905833358,0.024883081168774388,0.24089406968603377,0.3205657397694416,-0.37636142207622963,-0.1476689208896421,0.1591620241786023,0.1366634606583691,-0.18860704631417985,-0.08295217499166373,0.13758653065538276,-0.08413638275797924,0.41468919128389425,0.0705340330091784,0.22102467194080688,0.22389635366514252,-0.0832804385412123,0.3964975153077414,0.11612256345377853,0.7740391919290345,0.3838647620474865,-0.05546600904039361,0.13453305180561836,-0.46311538064970664,-0.19373215585436518,-0.03912627842261232,0.05161391642607653,0.04935856077437101,0.11624500384518513,-0.09581084127500981,0.0795850899348178,0.2212668830635993,0.21326829333686434,1.0,0.13645424916312904,-0.14514274252308232,0.032684457812595546,-0.09245423306078096,0.0741413630370993,0.22267525240425678,-0.48798294478865206,0.2974535431822635,0.3523210392554984,0.38738430663244966,0.5505547995351638,0.13208132606531311,0.03772569103943056,0.03031961436486021,0.1782216935748116,0.07201798733924934,0.04997704957446903,-0.22596914699132697
Thal_MGN_R,0.13226243661557366,0.49508756991967867,0.24505060018607172,0.34766697926787443,0.15947789957068376,0.2344397156731226,0.029728470354797292,0.09901599411701288,0.21008467562978209,0.11914672043279942,0.17521493837379262,-0.0011429339901884222,0.031466754256022335,0.0018694002581635108,-0.1329334754224178,0.2568110776138586,0.20157659372781633,0.20885642164393511,0.4287400687319936,-0.2018838528638987,-0.0213233228474753,0.3006641662033319,0.35539075827326455,-0.11808991228615255,-0.040749963518691104,0.29251629220766173,-0.10172369712543688,-0.07991750228377595,0.14484383333060277,-0.01685646063794771,-0.0010802797183421997,0.002301137479896732,-0.17772490190007437,0.22815068338433955,-0.16677968180691036,0.021306550085723616,0.29870961131396506,0.192186525771413,0.1648453226941608,0.775191145451719,0.2759443076217315,0.20629664566960595,0.2710802485568301,0.13137338518584957,-0.06558044915630248,0.6057926334443556,0.22740990809939768,-0.09201799511976726,-0.07830751780170253,0.5083716533829797,0.1531042221675229,0.21024516189821624,0.2637258194247682,0.313537001762672,0.1177452800609926,0.31383136506682713,0.06203093067028487,-0.05032998644433892,0.1658785829020622,0.1387240718331244,0.4912374991758995,0.07038817390307381,0.08279673252289516,0.20995369908742925,0.09195480114030426,0.16801806823567023,0.17231338215651995,0.20340734114712258,0.18439192534730955,0.24869469024887053,0.28327149209293273,0.14034434529038609,0.0337476410517079,0.3157433817681997,-0.014879737178706711,0.3852916297093871,-0.11805206157348525,0.007440289292054281,0.2948286289796287,0.19557696198166682,-0.003676071851654646,0.3284781433003162,0.03299734769998013,0.5553180775946316,0.2480209684107508,0.4771760862401363,0.13645424916312904,1.0,-0.00879208673521451,0.18416928341455838,0.0157668349861022,0.3077908455880397,0.32396256923473243,0.018921444038647373,0.06753361747656822,0.10729749482008732,0.2968763841177466,0.2764430538438454,0.6581957554045901,0.3128370180196241,0.059805167297318385,0.26430802062112807,0.2509151812785701,0.35258467262134935,-0.07202827551375394
Calcarine_L,0.2973234314369121,-0.0324145173422243,0.21259333055572727,0.328107350149925,-0.22256855134875558,0.1765042019003881,-0.15238273483163287,-0.027342344819299855,0.05485123498000127,0.05534703274274632,0.07685019647847252,0.7360388622119659,-0.1944335336551978,0.363743584479332,0.21447759407895672,0.021388064140498163,0.18286845342811067,0.06838429517284605,0.025560942119413423,0.4242882291051859,0.365970373027854,0.04117245171339505,-0.034240048983396804,0.3507887532232754,0.3607378996569238,-0.04563874829599282,0.17287867297924908,0.15017039174746427,0.7385877969261844,0.2920504886181265,0.31683978316736183,-0.39680662559345126,0.08983676127566959,0.03448420499389053,0.3509331178383693,0.11838779336674168,0.2422951243926405,0.10451847622013645,-0.09356958450284256,-0.016795435998021125,-0.08071658258421506,-0.06859924946455953,0.4649088351742972,0.016054149691083472,0.319408540592539,-0.20701773310384694,-0.05992249937814199,0.27069563771112193,0.48338045969958754,-0.27975981474745437,0.018279766102613306,-0.29112286202789267,-0.4830399498012638,-0.11900699392078781,-0.3769285868944523,0.4399732298266755,0.4590797532454197,0.39794792429724607,0.6234122719442691,0.646383046063488,-0.14828440757157763,0.28926366380249874,0.21107189529703188,-0.42832139498634764,-0.01974336308327978,0.269661689110556,0.3645151138685808,-0.09740331606086053,-0.0855303650087155,-0.38752838652380933,-0.5193121336837319,-0.16395831276910475,0.15503477566564827,-0.1696936290360424,0.5416708060784388,-0.1279703613289249,0.6115347507995237,0.40242781935727034,0.080303775506076,0.10539912839907654,0.45157250852125386,0.06674580546477703,-0.017825065054395368,0.1587227063472833,-0.24732092606680756,-0.32510099963088057,-0.14514274252308232,-0.00879208673521451,1.0,0.04243527267054926,-0.0808954005048089,0.17110839106511488,0.013011957320775414,0.240638835486367,0.007992256568917335,-0.21227696508683022,0.43256554376306894,-0.036616255735259146,0.08013779843258653,-0.33398757161830006,0.4197449604295011,0.06908970674917092,0.48643059038826136,0.15412302666519237,0.44551218412620497
Occipital_Mid_L,0.15328535644144853,0.19999004690700345,0.09174261133079367,0.1395031438002541,-0.018544104586160275,0.07406175607685339,0.1995932907410496,0.08591555491608187,0.024091400705899445,0.032330964861570215,-0.04862998970210156,0.013236122107203404,0.04176848275315393,0.13162517283583644,-0.09350890057999306,0.11855296323109378,-0.023211268847232427,0.031035717901519367,0.1292447152727425,0.03534192109291605,-0.0036072733654588154,0.037077386685650436,0.06897475266718078,-0.09380853763818771,-0.04812173721524237,-0.017118446356450642,0.05889458016803377,0.052460934697601706,0.04483228982111404,0.02490280491124107,-0.2020802765685916,0.08337605689288521,-0.022471770827948746,0.10649568702661315,0.0846615201842886,0.03760626511573963,0.032993707015989235,0.015396351353223328,0.07505955486641662,0.26224115179572727,0.00790925677799117,-0.01570073046455305,-0.032236847763290034,-0.00494006557551914,0.06072703964540007,0.16129797160975903,0.1989960865811508,0.004073559576146232,-0.06955219307087855,0.18852438399957522,0.13181029173790235,0.04651958235303984,0.13828002609224668,0.07299780655101895,-0.018564609473258716,0.10054196746336581,-0.10780730979367016,0.07609841316740032,0.07813299605514297,0.07128582006857109,0.17240253659203392,0.11298212524162861,0.19153250906896963,0.07486867697781309,-0.03884842635733278,-0.028103330407441198,0.015044374231224825,-0.03309886105274078,0.19635891679511372,0.13393816435117722,0.1829793316616025,-0.03710388561253987,-0.0071422818035068465,-0.06964701972821424,0.06893739799902285,0.050841387598923184,0.1582367936857876,0.11101524938571082,0.10606214795377752,0.057562268520014725,0.12964298292131363,0.034427861532982586,-0.11861581967094471,0.07679477638781058,0.012823849435807534,0.14297082458315538,0.032684457812595546,0.18416928341455838,0.04243527267054926,1.0,-0.10030125310029295,0.17043880221154573,0.259502372651767,0.1515963974721831,-0.03046600400989158,-0.029475570646556707,0.04766785338571235,0.05183491424409533,0.15380477653596497,0.15013870591573308,0.13443948458982216,0.03923425220369301,0.11614394790486302,0.08670747481861284,0.12886834208140216
Cerebellum_7b_R,-0.30861362919358104,0.1435731744976683,-0.026568679895786127,-0.0930932700129736,-0.007867243862791976,-0.08404624196553308,-0.1531851872968807,-0.07810401027836308,0.17121595110578774,0.16585860843519465,0.09796134923862336,-0.09650567183134762,0.31398718425313554,-0.1840865960209428,0.11419967228471042,0.05693187636262775,-0.17225451148262683,-0.07535998052855389,0.0014471770369499394,-0.07326949332258528,0.14918274594578818,-0.11180662916751007,-0.055076359353909955,0.10601650646246819,0.25633800664798273,-0.11496247676794481,0.09867157533101717,-0.04193599608608695,-0.23281379395525634,-0.1581989494890319,0.23612527795953636,0.2536199250384894,0.28457444569012424,-0.05421117277064821,-0.25247398075157007,-0.0800872562799152,0.0970064599523996,-0.07188644249186067,0.016957252933016115,-0.03747084591364868,-0.16544681643764128,-0.10552096326414899,-0.15813643301636207,-0.046394639605951894,0.12686610943744617,0.13173090995337866,0.10327461301721959,0.0717028525672447,0.21214063604945968,0.2890963708329286,0.11419526009999245,0.09934730241123552,0.07366866894138274,0.10187791215609716,0.3270177592532365,-0.012054073607782568,-0.3060310413468543,-0.22466603513206582,-0.049947723911988894,-0.2748187689710102,0.003947010813914941,-0.25500820326441026,-0.16260339522789471,0.23080973298189872,0.12023106094200635,-0.197440130263033,-0.2660943973658793,-0.051851980608045314,-0.17419415771035238,0.23291146748600242,0.14139826948842651,0.0033919947707017344,-0.04187334382284775,0.1740276993442457,-0.322488329476313,0.2999620074135702,-0.16200315727529863,-0.09246634938194198,0.17677039905932074,-0.07052030660249177,-0.026922586849607324,-0.22458437073883647,0.11733081572616812,0.0909450727511583,0.2296494897848268,0.11984177818584642,-0.09245423306078096,0.0157668349861022,-0.0808954005048089,-0.10030125310029295,1.0,-0.10987623173956977,0.06982611313738431,-0.27808813969555835,-0.026848476694187457,0.0025635089674279363,-0.15401074483918759,-0.017679604425809976,0.12006114295320489,0.028337036924255234,0.05629862809825081,0.022824253394446322,-0.2895216409398206,-0.10334376520729785,-0.09288076902518094
ParaHippocampal_R,0.6345799099385002,0.23109131960538773,0.2814605082988255,0.3679916953212483,0.12822271751007577,0.6387128040889789,0.11337065542561017,-0.05690441712941928,0.47921839087385965,0.3170566991934702,-0.012773389931521634,0.022565107019633865,0.1377136404310726,0.1564229517853962,-0.24435142248351452,0.7118566362840699,0.1584876918841391,0.4216270895162294,0.45624292653856713,0.13373328175064322,0.2138422548510643,0.569676642835491,0.6783046424767981,0.0025936319684685665,-0.030765857412655084,0.6813681472176611,-0.2350366993085358,-0.011915121193317455,0.26116871810751613,0.16026995347413397,-0.23969541468587116,0.2824809435500025,-0.04566315995558756,0.7831306659469633,0.09698714008037415,0.4764837985650448,0.4837740533660412,0.5778005535717295,0.48359252314514467,0.28531739820071367,0.37916857067406495,0.5447172731392632,0.31861536383073813,0.4731489619984642,0.0412858095728061,0.16756805130646865,0.5488914782729302,0.041110807722835464,-0.001318454424653134,0.1324617311660158,0.3754593654342016,0.3305964363567898,0.27999728279665625,0.41032267718998366,0.2570713482759894,0.339862488862549,0.07775439812324868,0.08497894771566236,-0.0015446706234540373,0.3499696417265388,0.4261094853989798,0.25254271759059066,0.47523792432718687,0.31315663047870645,0.38036931170147537,0.4853583895629688,0.4052612046995929,0.42445115067616823,0.2458845799012211,0.17126422147231685,0.31833528498107744,0.5459551954866708,-0.0400651078601991,0.23334048237134733,0.1837641667992161,0.5245418379923891,0.14395380248625866,0.07600811732821436,0.36399448153766506,0.7499642822382404,0.1357875594964109,0.7177708793264862,-0.04262256079283333,0.3286375292720896,0.23291883455325255,0.2071675746805904,0.0741413630370993,0.3077908455880397,0.17110839106511488,0.17043880221154573,-0.10987623173956977,1.0,0.1826722426755436,0.1154384047039872,0.012765972471221744,0.29636421413585323,0.6061734099002571,0.3914177618431159,0.17574501168515,0.5171033464582818,0.43794208042087635,0.38559723198509765,0.1931027646692981,0.5351821501934101,0.20457175526846128
