,Temporal_Mid_L,Cerebellum_Crus2_L,Angular_L,Precentral_L,Thal_MGN_R,Cerebellum_3_L,ParaHippocampal_L,Frontal_Mid_2_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Vermis_10,N_Acc_R,Parietal_Inf_L,Cerebellum_7b_R,Putamen_R,Supp_Motor_Area_L,Hippocampus_L,Cerebellum_3_R,Thal_PuL_R,N_Acc_L,LC_R,Thal_VPL_L,Heschl_L,OFClat_R,Thal_VPL_R,ACC_sup_L,Thal_LP_L,Occipital_Inf_R,Insula_L,OFCant_L,SupraMarginal_R,Vermis_8,Thal_PuM_R,ACC_pre_L,Olfactory_R,Amygdala_L,Frontal_Med_Orb_R,Thal_LGN_L,Calcarine_L,Thal_MDl_L,Frontal_Inf_Tri_L,SN_pc_L,Frontal_Inf_Oper_L,Rectus_R,OFCmed_R,Calcarine_R,Caudate_R,Precuneus_L,Thal_PuI_R,Rolandic_Oper_R,Thal_VA_R,Occipital_Mid_R,Rectus_L,Occipital_Inf_L,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Cuneus_L,Paracentral_Lobule_R,Cerebellum_Crus1_L
OFCmed_R,0.07452981340581366,-0.27582212575507026,-0.053178677437659236,-0.1894916705541755,0.2480209684107508,0.08644351022551905,0.2744287256347404,-0.014791181645234684,0.2212668830635993,0.31967994079528045,0.13095730160452743,0.3502420813610768,0.167887685674187,-0.23323129005037022,0.2296494897848268,0.26177358498901987,-0.13056517877241197,0.295216819301735,0.10639544291363405,-0.15934139367501432,0.542595750756606,-0.05821397904376854,0.21902656552328872,-0.19890309755629343,0.4084410339068791,0.3177580662382302,0.17760922882321137,0.16914792728697184,0.06784619428620735,0.15953678163240598,0.36680498765180425,-0.32755877272313544,0.19043818967295634,0.25172894386407246,0.24678728537159703,0.5550116443496361,0.43894928972416813,0.6000813607586389,-0.09541824762261998,-0.24732092606680756,-0.026548648311542463,0.10401246588344706,0.11110042727543087,-0.19985618949236073,0.7000599758067868,1.0,-0.2040577846893259,0.28775811632769244,-0.14863675139837457,-0.005829903703679663,-0.12860043577681968,0.24883494278755502,0.06313081893743527,0.7203818721895718,0.03396414230468386,0.17230811980067415,0.4334362882175091,0.11769089853327365,-0.17844638430047235,0.11851749395698996
Calcarine_R,0.311405868301483,0.3184141528587531,-0.2228105744271194,0.21771109738308245,0.09867969530919216,0.4506410299954339,-0.08572912486937906,0.026832110516037486,0.032517007500407605,0.05461991555423135,0.4278940034221562,0.15900396066677533,0.01974578345288346,0.05863534281587825,-0.17225373847150094,-0.16540409009560514,0.30609285049396373,-0.033650843478732304,-0.1331656053646866,0.16930749658047684,0.06245121118704072,0.08086220516680612,0.02969180633931252,0.18311420644931725,-0.08220127931318003,0.11359568596449633,-0.02281657883252395,-0.21725727073367238,0.23311382325207433,-0.0776525688634031,-0.1335931686550259,0.42691103099885047,0.36228456588199315,0.06807236564189326,-0.05007866291832079,-0.3741818585499945,-0.012702176714752583,-0.4417427127031546,-0.23638555215701398,0.743767314015825,0.2529146383260272,-0.17710495628260056,-0.030353160708974876,-0.09647300272935508,-0.43113260626983685,-0.2040577846893259,1.0,-0.12833687883762912,0.8181646040697039,0.3030154433667537,-0.005630193556313394,-0.10663603342937163,0.38736060603250794,-0.37559147898398226,-0.05185297258444416,-0.14464890273368722,-0.5404343408034954,0.007270793070558163,0.28041543931446894,0.040530888507250604
Caudate_R,-0.05275092190819693,0.12843236287576595,0.04165399453017029,0.028806997417631403,0.5484628718467698,0.1845785979593834,0.5011952230385631,0.39260065532896127,0.038272961773803245,0.2953725791486663,0.04604762722112813,0.23368416245084614,0.5970745253964932,-0.03506425940141033,0.06597763628992201,0.5279067001837155,0.027264483466332295,0.39574540884170456,0.4444427153314188,0.3895511348733041,0.33664131448257634,0.19901444206997712,0.2273037256336979,0.19865510584189333,0.3677567643178134,0.49695411690619945,0.28281712067256626,0.2681033747714074,-0.01350383859733965,0.4845428060142582,0.23226627431281258,0.02501178031593171,-0.0025839859493399136,0.41835969732742306,0.48924424451074616,0.5583624411998495,0.39208477005621173,0.25854571281711713,0.19972821656826734,-0.035759311014587125,0.20812689213148183,0.016265117641047808,0.20880689038668876,0.039397629935766065,0.5033484073469624,0.28775811632769244,-0.12833687883762912,1.0,-0.002628529374939051,0.49867971704142305,0.26423731013969326,0.5473165726401329,-0.15764930680110573,0.4828723420093752,-0.007979962243994007,0.07055217589810003,0.23099230950346333,0.08192760468935598,-0.10395940856501702,0.15985347484507492
Precuneus_L,0.29646029658140516,0.24295865728453014,-0.22531982544862322,0.27321598980600487,0.14484383333060277,0.4501574440828264,0.19367925854172463,0.27983639679395345,0.08031283594893564,0.21159468821491267,0.4942072157301621,0.20145960039824162,0.04971079825657732,-0.027256409818058915,-0.23281379395525634,-0.08228453965428438,0.31584562657953696,0.2323452167353042,0.10098956290794953,0.20818906798726955,0.14662145533916449,0.1334874763885019,-0.020068495806143716,0.16473895225178264,-0.041615228299404686,0.14734982933950197,0.12579467388209933,0.070999445558573,0.1416532641361469,0.09508749708589938,-0.14631280961913595,0.48155901135930534,0.24851685983758545,0.06798949750766718,0.05978224796654274,-0.2510701406379847,0.19181448993513828,-0.3307259882643107,-0.11156313527602368,0.7385877969261844,0.18677915282771876,-0.011961332002109535,0.11745457067869176,0.02817373069780905,-0.343885735235975,-0.14863675139837457,0.8181646040697039,-0.002628529374939051,1.0,0.3236945663494669,0.20846641019482667,-0.17516486766514291,0.38074756526491527,-0.3214689888336039,-0.05049511505045329,0.020506765025247224,-0.39746476771721784,0.13830067391391684,0.3880173565967692,0.0698910819007263
Thal_PuI_R,-0.12830464575706788,0.21066707064534868,0.051977224280019704,0.11649094401019805,0.5865452311146073,0.35493053999134866,0.1938150479668145,0.3280838258931225,-0.2852626243836728,0.23114887451221497,0.12089144170034088,-0.0009566274450638881,0.357244723489336,-0.039557760495204895,-0.026361151402981467,0.1318981996455669,0.187437737468967,0.15268120725499862,0.2557168022375101,0.6181508224380348,0.028752569062233613,0.2401675413048025,0.19062022974158746,0.37700943315100544,0.059164628527620486,0.625253199963026,-0.03765040879495082,0.09455805761711172,-0.05360692122455001,0.3284669563497406,-0.15393443296030704,0.40379338336159465,0.06726742826569503,0.48434897203112204,0.09650671250728143,0.10965273893410259,0.07637451384870245,-0.1482418249902038,0.10847041662841647,0.29576678941956625,0.12837307793210276,-0.11702024306024593,0.14110576768937466,-0.0618754080081422,-0.027222006921652574,-0.005829903703679663,0.3030154433667537,0.49867971704142305,0.3236945663494669,1.0,0.2731400736378528,0.3845040980915945,0.05212680215555069,0.004619566016265711,-0.08970172601734272,-0.18521429359849106,-0.10193112375802033,-0.16605739303367079,0.2594856052738746,-0.016813995742553493
Rolandic_Oper_R,-0.15757479610882483,0.03819301144940798,-0.1316165158367018,0.21604483300087088,0.13137338518584957,0.08642247964922854,0.5678368914466753,0.7425428297297764,-0.16246085559497786,0.30552875892083914,0.07266819479644666,0.1410534300816155,0.11730179345143295,-0.19275119438014748,-0.046394639605951894,0.035615580489413295,0.1828260205200676,0.5325399265844374,0.4785907367059152,0.19240718978003082,-0.13461578998737248,0.1765602079829306,0.10577126252030881,0.15872036121799513,-0.12077457330585238,-0.029182436472745696,0.15201192090743515,0.6608630540632728,-0.04044107560992331,0.5263502994768525,-0.18752698827395012,0.4773391361453981,-0.03043348412130499,-0.12455514696769891,0.07296668255825728,0.08302185382646272,0.41781435304794245,0.0204035151185621,0.04167569313678403,0.016054149691083472,-0.17126966684762898,0.4030300750212341,0.2796723165130926,0.28017813104822187,-0.028577777905344545,-0.12860043577681968,-0.005630193556313394,0.26423731013969326,0.20846641019482667,0.2731400736378528,1.0,0.05845363924052162,-0.04641184075261373,-0.04744841766630896,0.055149983262469573,0.2903026708887843,0.28512468172013117,0.15788492141290744,0.258653948217834,-0.15105815351219562
Thal_VA_R,-0.0554516492133263,-0.016228883818812396,0.09621359135086172,-0.12788528691488185,0.5083716533829797,0.16490864284054782,0.12563575677280986,0.03426642205381319,0.007710938088553303,-0.05281905201654363,0.0053726330580746665,0.16131235204713903,0.42116374048918453,-0.23448280895499143,0.2890963708329286,0.08382712028096734,-0.1176584281095331,-0.030963457534885323,0.03020151156817938,0.2746851212064518,-0.0007207088299384004,0.07479623533538333,0.326189159025697,0.13760523299142335,0.009778252111080219,0.5321773219377828,-0.09246011012524091,0.0032539279795643795,0.11340411570282523,0.1136218190984973,-0.024886729975542126,0.01658446948356973,0.15536655254486673,0.4614928180194762,0.25754647898663413,0.36438387690421437,0.09447234520591895,0.2077517760682825,-0.02152725539184091,-0.27975981474745437,-0.08200838606779001,-0.05185057016452071,-0.008566774008449124,-0.13576441503177042,0.42516703812292145,0.24883494278755502,-0.10663603342937163,0.5473165726401329,-0.17516486766514291,0.3845040980915945,0.05845363924052162,1.0,0.00480737143484433,0.4098232952886619,0.01342301303715095,-0.19293096665377088,0.4215557181889685,0.05285399531996032,-0.22391546237226156,0.25451749708622445
Occipital_Mid_R,0.15473089090286885,0.0009798630339537418,-0.28706280514166826,0.05502634842529859,0.036797344002917,0.18707030137698996,-0.036006797505819255,0.031354139391160316,0.039171306329308056,0.04744772127238861,0.2602595113580547,0.07753637970314854,0.0829852383710563,-0.2641167775253405,-0.13702126350879762,-0.23461301503335857,0.20519458311524066,-0.0405819379441286,-0.05641012007458377,-0.10489632224134292,0.15854766285141328,-0.013199169352553641,0.013586935738627563,0.024422457221301097,-0.13801077635707315,0.026286973965558392,-0.01314609939975007,-0.09295077964174076,0.35710624035207844,-0.05031126007496929,-0.11593527909099807,0.2502591866187166,0.2399284850883615,-0.19650696457976732,-0.06569264579580258,-0.004514752168170396,0.15256861825925386,-0.07400103671892273,-0.2521455900879674,0.09156184609054852,-0.14102045493644955,-0.010615541067877954,-0.044934661039546325,-0.16275786860543112,-0.09197089099250536,0.06313081893743527,0.38736060603250794,-0.15764930680110573,0.38074756526491527,0.05212680215555069,-0.04641184075261373,0.00480737143484433,1.0,-0.04580932662759338,-0.03788820866812766,0.08792784039198284,0.004870669276170764,0.22448385930411474,0.0693142822701373,0.19608296280886778
Rectus_L,-0.1065673345495676,-0.23923010755351198,0.08800034842506328,-0.12505192907654275,0.1177452800609926,0.12566394435931205,0.33648313163625293,0.0554701388340925,0.024883081168774388,0.14522095923505984,-0.11285262331280203,0.24299340277331336,0.4267326284123205,-0.09828431986506356,0.3270177592532365,0.23446471688858306,-0.08330739355874851,0.26632313770878807,0.23333806649514235,-0.17597749500856366,0.4141555097680993,-0.036459920996333474,0.10223639266691012,-0.17776617019274774,0.5343742640229264,0.15735454803514268,0.07868199729847354,0.23217461895135752,0.00868973904710533,0.17977369918553637,0.4247649727979177,-0.15666250788493521,-0.006547041939315398,0.0713369226879479,0.2602044689640429,0.6370609013652858,0.3116474085722526,0.4328860508496372,0.05279447303418171,-0.3769285868944523,0.0032347711352514676,-0.03656348611837808,-0.030998660027225646,-0.18194633725409098,0.8957258344091177,0.7203818721895718,-0.37559147898398226,0.4828723420093752,-0.3214689888336039,0.004619566016265711,-0.04744841766630896,0.4098232952886619,-0.04580932662759338,1.0,0.10401335706082782,0.14523340634604065,0.5169744404633487,0.08116742610309843,-0.3052874642261759,0.26477863173440397
Occipital_Inf_L,-0.11745728874678768,-0.05595701572274882,0.016874804400244792,0.053951657504179074,-0.2083104313017391,-0.0823439260863499,0.07181014483760566,-0.02580696534799371,-0.03780781261815388,0.049523475811694806,-0.10068578712438929,-0.0024918976193323405,-0.029341168489436152,0.00024855688482267247,-0.05577596911123824,-0.09041356518334925,0.07509114161364548,0.04827950379546806,0.005620187502599676,-0.04971633371880204,-0.011832750185600883,0.014867592853983631,-0.07198270966124509,-0.01710331467255926,-0.010601941854475952,-0.11949188064141793,0.009177791672683646,0.09313098909042403,-0.02696374474864962,-6.991370359469523e-05,0.02054731172726795,0.06962765091915608,0.00967594675399543,-0.13518663331122285,-0.02025349168757291,-0.030990727222277536,0.06864933944670243,0.08736308563329734,0.07149623829154297,-0.06780128394088547,-0.13604813420974723,0.011714867967997067,0.007838580257509975,0.01626586997858329,0.05333117733014565,0.03396414230468386,-0.05185297258444416,-0.007979962243994007,-0.05049511505045329,-0.08970172601734272,0.055149983262469573,0.01342301303715095,-0.03788820866812766,0.10401335706082782,1.0,0.10539201103041851,0.04367478680724294,-0.055154777654028916,0.009634354445694127,-0.027176276261544653
Frontal_Mid_2_L,-0.05463951181858691,-0.009670832316092701,-0.20447723753393027,0.4117654483627174,-0.1649118824119321,-0.12808362187796365,0.42007594636352885,0.382005987969832,-0.055065466179624094,0.24494003739179487,0.1607495569926698,0.008662562319766188,0.05143516204608981,-0.23961089881355027,-0.20388575560781344,-0.06848109993329513,0.4885487261478873,0.4169658735307997,0.30638999922378607,-0.23483234977944012,0.2750818296369582,-0.02474357544281561,-0.24665870923013564,-0.08066909894267163,-0.06979421964516659,-0.29948331506703746,0.3726407576105714,0.49552475372609167,-0.09631950497044124,0.29596329570854724,0.02803516839959667,-0.06272253067193204,-0.028255587220145744,-0.3740933731675486,0.1319726159699993,0.28545340477862424,0.5229326482209207,0.20994539971045453,-0.025708317224713655,-0.11848855502422274,-0.15677381830579198,0.5099359461047085,0.24661735441920907,0.3831573010972165,0.14958120885512197,0.17230811980067415,-0.14464890273368722,0.07055217589810003,0.020506765025247224,-0.18521429359849106,0.2903026708887843,-0.19293096665377088,0.08792784039198284,0.14523340634604065,0.10539201103041851,1.0,0.24682976158312406,0.2478245227736857,0.19730688552648526,-0.019760246766108956
Temporal_Pole_Mid_R,-0.12839343406345657,-0.3327211590250914,-0.040080164668150356,-0.17023474883207193,0.073310813197446,-0.10543156664377228,0.3418930994434216,0.22494324789139394,0.08274639775377578,0.2348895167437914,-0.008509067310162759,0.2300515405305463,0.07886511075220176,-0.3902330978001231,0.21105490100819385,0.0731083140933983,-0.14164905971511052,0.2648709559984383,0.2632098893581133,-0.18919960950996778,0.09166665216578361,0.02586558858779375,0.2597395967691225,-0.12189341341195938,0.06899940250617645,0.1517057545542748,0.03480127903617327,0.37683158588544713,-0.007929148584337482,0.28129321446844524,0.06146443552693742,-0.10060670173634507,-0.060844313651811734,-0.009699569790279089,0.18780403496031953,0.6003128670943692,0.38709556354946645,0.5673786856601776,-0.030130042913015336,-0.6513668000916519,-0.36849719693495164,0.3947327763151721,0.18956969296679577,-0.003212529066403441,0.5909603962067771,0.4334362882175091,-0.5404343408034954,0.23099230950346333,-0.39746476771721784,-0.10193112375802033,0.28512468172013117,0.4215557181889685,0.004870669276170764,0.5169744404633487,0.04367478680724294,0.24682976158312406,1.0,0.25816350191307774,-0.11308840463872269,0.08684144074059517
Cuneus_L,0.20967276400400459,-0.10617501017558074,-0.24449849696023251,-0.1173826751536691,0.029728470354797292,-0.11459730009835205,0.21908580560965552,0.13460706500978895,0.3509254688807222,0.10715933613867161,0.24234195637551217,0.41092730500659014,0.1450539961625837,-0.4409074664852078,-0.1531851872968807,-0.10645985031773564,-0.007994227400390987,0.2597074781583834,0.033905840366909426,-0.23248415681972517,0.1317752454931601,0.07482150664420494,0.05909534857929719,0.07430244948469387,-0.09681688077822234,0.003667941468302977,0.27738079487342826,0.15380129218541147,0.19485874006373285,0.13776186264627657,-0.007474067785891113,0.05249715689354052,0.09833172658691364,-0.13845992917441305,0.2091519698291539,0.10464375992608013,0.38781077393113106,0.14358242101810606,-0.11444282178196029,-0.15238273483163287,-0.11284354599658442,0.10714801620506753,0.036815443780221835,-0.14353661816856053,0.11156754796420165,0.11769089853327365,0.007270793070558163,0.08192760468935598,0.13830067391391684,-0.16605739303367079,0.15788492141290744,0.05285399531996032,0.22448385930411474,0.08116742610309843,-0.055154777654028916,0.2478245227736857,0.25816350191307774,1.0,-0.03842466862879477,0.3018299677832786
Paracentral_Lobule_R,-0.24787849726612968,0.15465352487671483,-0.024813043497007962,0.44237955422872016,0.0018694002581635108,0.15354779919070685,0.06923765126528292,0.22298801062170678,-0.31458887456182677,0.33216436909388747,0.18616928255453277,-0.22360317440258626,-0.1351558914756405,0.13029535275344714,-0.1840865960209428,0.011610294075806393,0.4389678841069989,0.21002778919126136,0.11125457757586313,0.276850471970558,0.004231768863942938,0.22203206299222977,-0.14441456971814035,0.20487943837979014,-0.04495465712444561,0.12028350117334341,0.17399848026147155,0.19081441726031176,-0.06915139620405089,0.22432756746060667,-0.13097955467345732,0.32659907174672925,-0.13243041072092382,0.019018300105295212,-0.06300049284907193,-0.11251653896150429,0.08003078479907919,-0.08292738273849436,0.18138376745787266,0.363743584479332,0.05601730640521311,0.298218012591964,0.21924059166199733,0.32493677794927917,-0.37647744927401927,-0.17844638430047235,0.28041543931446894,-0.10395940856501702,0.3880173565967692,0.2594856052738746,0.258653948217834,-0.22391546237226156,0.0693142822701373,-0.3052874642261759,0.009634354445694127,0.19730688552648526,-0.11308840463872269,-0.03842466862879477,1.0,-0.2812223055113314
Cerebellum_Crus1_L,0.22271918922099218,0.09634194560597584,-0.06472683886257968,-0.04904383658009634,0.030575835600232727,0.0889543229516741,0.07456910907108039,-0.03774416258629015,0.2573246462051059,-0.16461961835808708,0.06803070137949609,0.26796928422875516,0.2614709243660403,-0.1501741515479301,0.07429907765078184,-0.06894897864267412,-0.0710743703294029,0.022859676731001477,-0.01195737108862941,-0.1582999434035433,0.16053638019989097,-0.013600409680314948,0.03943089130115513,-0.0730139200278215,0.06960152813669851,0.0057488344340642095,0.07101734286028179,-0.12585128026426953,0.176405598924693,-0.049757254235891876,0.03454106850468751,-0.08023933741269366,0.17591553031475124,0.049206432221938066,0.24238624850081095,0.0868582972403565,0.12540784353373433,0.035681930728031434,-0.05827833403484814,-0.05392120160743784,-0.005015370048735071,-0.14772090977095537,-0.19207519595074107,-0.12326858961208811,0.16500267075244984,0.11851749395698996,0.040530888507250604,0.15985347484507492,0.0698910819007263,-0.016813995742553493,-0.15105815351219562,0.25451749708622445,0.19608296280886778,0.26477863173440397,-0.027176276261544653,-0.019760246766108956,0.08684144074059517,0.3018299677832786,-0.2812223055113314,1.0
