,Vermis_1_2,OFCmed_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Parietal_Inf_R,Cerebellum_Crus2_L,ACC_sub_L,SN_pr_R,Vermis_4_5,Lingual_R,Temporal_Sup_R,Occipital_Mid_R,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_10_R,SupraMarginal_L,Cerebellum_4_5_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_VA_R,Amygdala_L,N_Acc_R,Occipital_Mid_L,Rolandic_Oper_L,Thal_MDl_L,Supp_Motor_Area_L,Thal_VPL_R,Cuneus_R,Vermis_7,Temporal_Sup_L,Parietal_Inf_L,Cingulate_Mid_R,Precentral_R,Frontal_Inf_Tri_R,Rectus_L,Pallidum_L,ACC_sup_L,Postcentral_L,Thal_PuL_R,OFClat_R,Frontal_Inf_Oper_L,Thal_VA_L,Thal_PuM_L,Putamen_L,SN_pc_R,OFCpost_L,Supp_Motor_Area_R,Olfactory_L,Thal_MDm_R,Caudate_R,Paracentral_Lobule_L,Thal_PuL_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,Thal_LGN_L,Occipital_Sup_R,Raphe_M,Cerebellum_3_R,Caudate_L,Calcarine_R,Vermis_10,ACC_pre_R,Thal_MDm_L,Thal_LP_R,OFClat_L,SN_pr_L,Cerebellum_6_L,ACC_sub_R,Frontal_Inf_Tri_L,Thal_IL_L,Occipital_Sup_L,Thal_MDl_R,Angular_L,Lingual_L,Cerebellum_9_L,Temporal_Inf_L,VTA_R,Raphe_D,Temporal_Mid_R,ACC_pre_L,Precuneus_R,Temporal_Inf_R,LC_R,Pallidum_R,Thal_AV_L,Thal_MGN_R,Cerebellum_10_L,Frontal_Mid_2_L,Thal_PuI_L,Cerebellum_8_R,Amygdala_R,Cingulate_Mid_L,Heschl_R,SN_pc_L,Heschl_L,Frontal_Med_Orb_R,Thal_PuA_R,Red_N_R,SupraMarginal_R,Cerebellum_8_L,Cerebellum_7b_L,OFCant_R,OFCpost_R,Cerebellum_7b_R
Thal_LGN_L,-0.13174697193170132,-0.09541824762261998,0.1656521803861024,0.07067597330763503,0.2652872817302417,0.2929679530479402,0.13750739668055767,0.1117486896835507,0.0847468524962802,-0.013665748746929473,-0.18030388864200625,0.12742333831129285,-0.2521455900879674,0.09486818125691661,-0.058285050584635414,0.17869749093746778,0.18608278333128342,0.08846592306139286,-0.026092212542548805,0.21120537724846775,-0.02152725539184091,-0.03897705265952143,0.22221317767574095,0.08149605702461597,0.051706053057140856,0.21276085615122955,-0.02951491996344194,0.06511156527221902,0.24129784147268798,0.34400287162305837,-0.12565179266977372,0.294555397240153,-0.05706304426490637,-0.1757512111210675,0.23893876605782088,0.05279447303418171,0.0533930360115198,0.22140593201757536,0.4074503240365738,0.28040244926955477,0.23103576280888097,0.3235709478962205,0.030447184401763437,0.27185618270861894,0.3999443942490546,-0.12815205341627262,0.3963884702860781,-0.18733618444450306,0.15200126565970268,0.2742852768565327,0.19972821656826734,0.07178365051575457,0.09686949321997027,0.1586340874859694,-0.24794136672076386,1.0,0.3783558570419848,0.11718008860160949,0.2514491381623169,0.33465436858087416,-0.23638555215701398,-0.18881665344073523,0.17663154716756413,0.05530485712258644,0.2694037996871972,-0.15350185240468928,0.3125681752360433,-0.17420259438791316,-0.17936638812964434,0.04340134672036415,0.453064560143653,0.40340892072636253,0.16239246749684633,0.377048251043351,-0.03460442181328157,-0.1954528147855994,-0.06953057037764596,0.20262862579825008,-0.010656534089588107,0.05668580097682926,0.1655968732496619,-0.3201738518689225,0.030446011307296152,0.22672897076354903,0.0752527453230729,0.0811037543188066,0.021831048901517085,-0.1545930036398914,-0.025708317224713655,0.1657819091350098,-0.22308019870887794,0.2764033058669853,-0.10186647324052107,0.23451607704939298,0.16741903824263699,0.062333431411988965,0.08192280633570045,0.19057218238270454,0.3057268786725404,-0.1019473247726382,-0.042467838008595424,-0.09327115513966147,0.08298410197724948,0.1301694208360455,-0.03740643754467946
Occipital_Sup_R,-0.27784576057404625,-0.10650438198483159,-0.04894863987438241,0.12132630194049027,0.4940227663013021,0.39513239023933355,0.14200158407275731,0.027969903587154798,-0.33870025738386944,-0.2520751151935364,-0.3485064518935379,-0.12279944163487928,-0.39233796259296155,0.15714596936364808,-0.1181008400055089,0.14190066135686735,0.10774587642907273,-0.11328726534304764,0.3514006009906414,-0.1006154796403862,-0.10635915067788566,-0.34855709550255554,-0.06695702128016141,-0.022471770827948746,-0.13649873454325648,0.2724156016878795,-0.12651148028675774,-0.2192711524694038,0.4426968308866002,0.46839591428168265,-0.2814152488040613,0.5308918518072074,-0.22563335518160252,-0.32315064406324423,0.023741066778234156,-0.0066710019141578356,-0.13571938065558609,0.06016495962610893,0.6160984436818856,0.08548332388292451,0.1859822027127084,0.38220144675236606,-0.17894883397328976,0.03987336307271045,0.15815331770190055,-0.1293739653297503,0.28424315143373213,-0.39698318654781733,0.03312583952838192,0.0872876329483277,0.03159456754802351,-0.1336445089538815,-0.01421829023642387,-0.023315995962220944,-0.21133564999255253,0.3783558570419848,1.0,0.04974013885926101,0.023249096967236458,0.09480195054245592,-0.2761489862139042,-0.35125836407537203,0.18358668315175394,-0.2780939907903541,0.07891044592703343,-0.20531748991117135,0.013735008352512701,-0.1414490174111938,-0.20305804039906233,0.02194583108274257,0.5908133386062288,0.49678940937871374,-0.022798497068007156,0.3967311900979437,-0.24752265160445575,0.06889734601441887,-0.293445262674467,0.1271112034633372,-0.10138714053930002,-0.14099183279805755,0.028867273557085307,-0.5173542970893411,-0.07343858961035932,0.05971788558925835,0.035784965113709266,0.13926252192928346,-0.17772490190007437,-0.10584167774214095,-0.13632477790908654,0.0612670193609958,-0.28979596434142746,0.05166069798058974,-0.26787372853981256,-0.04553748335754784,-0.07112116370010067,-0.05685743949658368,-0.02953303876321616,0.13419484657295272,0.2509182217983518,-0.38660478318984404,-0.17341276124355284,-0.024328046803847488,0.05757803273931468,-0.09492478505193337,0.28457444569012424
Raphe_M,0.48013607436023886,-0.0089270506576364,0.15085771700962122,-0.033033201772899604,0.062765945584895,0.09132293311455923,0.0341478646060008,0.14047845080186808,0.026432215620970968,0.2583614181255893,0.29274988779412203,0.24763864204584876,-0.10870568554916746,-0.03419396699589815,-0.07992066679378286,-0.3171519510159961,0.026531233524575714,0.5338492300960835,-0.03721935553813918,0.189058044069825,-0.05004239951650905,0.27297483727891486,0.23179921441681275,0.03760626511573963,0.02502238433891999,0.06477479805224395,0.15767599557756679,-0.04107232184513184,-0.003426932826107875,0.06001221169718715,-0.13847335457425358,0.11401386645285007,0.14508496219470943,0.11611526432469618,0.2033732475166966,0.16333919624818607,0.07426425987871729,-0.05705965647908883,0.07602027799085023,-0.04909950362281005,0.384849849935932,-0.010177051686158518,-0.07018971208554282,0.22916698344423583,0.13523706359127735,0.2750644521938874,0.23862466567766788,0.11647536096174643,0.3623945784108475,0.035822329264096585,0.29124151589316966,0.04508968153410164,-0.12545598586318296,0.210722563785101,0.024814959826171847,0.11718008860160949,0.04974013885926101,1.0,0.584440066329439,0.14453267251231558,0.004664946730427705,0.16800244385468008,0.026292849844527618,-0.014097687012711392,0.11783025823785236,-0.039691219507416074,0.37429713967809414,-0.06984871081849943,-0.012444255949333436,-0.07226682839509666,0.24445720346775088,-0.0738106961062059,-0.04940299318682068,0.12480279524499974,0.1510750689424438,0.043364980817419976,0.19709799121751026,0.3044124108971883,0.17464395589583004,0.3527382550697748,-0.03348071423257152,0.07865365265825512,0.3726079685669087,0.3885456789468271,0.04166386610795519,0.07604782736861891,0.021306550085723616,-0.003207319964816183,0.19010051540717884,0.12882509678919338,-0.1174913018394143,0.4331061979687312,0.1610728561545213,0.3783205438123749,0.2543516476567795,0.008696952374195642,-0.003927499592281632,-0.10275689308125545,0.22067771785687057,0.17230364928157824,-0.13951895111186186,-0.1043937824254974,0.24900482864092172,0.0424684256114395,-0.0800872562799152
Cerebellum_3_R,0.6260008772253933,0.10639544291363405,0.3582761210000658,0.1057554878985826,-0.018438105541217033,-0.033279995455717554,-0.01351179073206763,0.1993037400273877,0.08182277221710119,0.35253765180908053,0.2969192399249123,0.22191916814824475,-0.05641012007458377,0.23677638649089816,0.04312295925050435,-0.1967312956437011,0.0031714941216618793,0.6645679221928472,-0.17128252282773093,0.42187463238036665,0.03020151156817938,0.44352948559898375,0.30073718626915286,0.0014365776348314785,0.1968446298698729,-0.053833673810857546,0.11916072467812183,0.06940121138310072,0.0835989700499371,0.020623845609656705,-0.02186444222981888,-0.04755456460670767,0.14764469404193564,0.04650335951709447,0.5288598353979369,0.23333806649514235,0.22589989414499628,0.19702187739160648,0.03906084098489113,0.0959690303631302,0.30056021863218746,0.23146064995238505,0.12550439876535965,0.49059093133985954,0.33899301477058447,0.3594139690990974,0.22071561397311393,0.10000969983660944,0.38537662106357673,0.09239849590540476,0.4444427153314188,-0.017216419863253767,-0.05565203943445091,0.42661482291062275,0.12665722617957745,0.2514491381623169,0.023249096967236458,0.584440066329439,1.0,0.4108461682752778,-0.1331656053646866,0.22323724542088452,0.1312815686806632,0.28853198812187547,0.06411369705041853,-0.034581948474379696,0.5534186393303062,-0.1182599703048079,-0.09406818757656255,0.23047135310814035,0.2756831121728731,-0.10328214344563756,-0.034654123797569394,0.010814726683703191,0.23989348515461956,-0.053905050134517865,0.4365868764044671,0.3531053658238702,0.16501076518233063,0.4127576175656591,0.22317703473557302,0.04114323039618182,0.4165991809166648,0.28655018985761577,0.07577954571261024,-0.11404256691964029,0.20353914070403328,-0.14794109667973057,0.30638999922378607,0.09878714735665022,-0.01739640916114154,0.6908644110910661,0.21990070214745344,0.6539232771885282,0.4611194141208091,-0.029552204322377644,0.22217674301992293,-0.029013453861382266,0.33934676909755174,0.1575480307200689,-0.14607819572905717,-0.0932468755241794,0.21949729080659755,0.10048113052679693,-0.010900921175473664
Caudate_L,0.17223616721752444,0.2873960475466447,0.4067986913499684,0.2544408681100149,-0.13755165983716966,0.007398160309928028,0.08348764871306585,0.4512289886560174,0.1105428598527312,-0.03080537158901853,-0.10676756557076547,0.024195214672722225,-0.10334774806141223,0.3835707988260832,0.22080146651440957,-0.04301666010047712,0.13283242320845234,0.2867629708251443,-0.3165145988919546,0.2553741513207908,0.3163106697140213,0.4419411003795033,0.5221026525245116,0.1989960865811508,0.0530510278606596,0.15277941339428366,0.021191052304209954,0.15530788298811418,0.07088754873426503,0.029360849822925396,0.06028309217775062,-0.06979525043304281,0.16276678515971024,-0.10095567387939515,0.3902711976115689,0.4077738078127405,0.4640844973381183,0.4559768923116479,0.049832900697606264,0.06821689027884338,0.17660252944033542,0.23964200774827618,0.23146953582802238,0.5634032306751,0.3491603381118611,0.18008947561750716,0.37200953562993044,-0.023130789042136186,0.18824444454360054,0.3265272581706676,0.6615927812193755,0.07314587316064335,0.12824178212577114,0.3788395799385678,0.2948469236388489,0.33465436858087416,0.09480195054245592,0.14453267251231558,0.4108461682752778,1.0,-0.26715554570907035,0.08279047893393296,0.3382482214225958,0.4858902898269275,0.06250015842090736,0.08806207624589682,0.2693608074578933,-0.1739773017073534,-0.19701670332289586,0.21068416793368772,0.30145757956702035,0.11354526553828494,0.27921405492780127,0.07429756690410155,-0.010063580858180337,0.029227187694623607,0.2762204019253529,-0.036252753314846634,0.09705389289126566,-0.01583108978768994,0.5288813521812542,-0.143791431868608,0.21107601469212867,0.207822561135631,0.3641632257116565,-0.1400705105924455,0.22740990809939768,-0.23351720551061103,0.2377482634229881,0.2658457378840142,0.016716740864958817,0.44061948041901444,0.12403813690301393,0.4134841311047479,0.10631525068576794,0.13916568880460606,0.2910055263407125,0.05239755789066451,0.17849703186094956,-0.0779154821213296,-0.12750754925983837,0.05977501865020697,0.13566124454870732,0.3447212574116281,0.10327461301721959
Calcarine_R,0.022825065062166406,-0.2040577846893259,0.09876708581512471,-0.41048063669731316,0.25033935006664654,0.0975429290248364,0.3184141528587531,-0.3916001607611429,0.5376808836079334,0.6982814218656904,0.728952135726218,0.35765383558577246,0.38736060603250794,-0.4517234860760027,0.02969180633931252,0.08257121451378376,0.17202553434067697,0.2056836277201437,0.30145045505414514,0.05461991555423135,-0.10663603342937163,-0.012702176714752583,0.01974578345288346,0.042279354838953065,0.4147227885117675,0.2529146383260272,0.30609285049396373,0.11359568596449633,-0.15494926494039563,0.10200862583864782,0.4278940034221562,0.05863534281587825,0.4748066677900961,0.14541834956260952,-0.11229361246059383,-0.37559147898398226,-0.07506522754701495,-0.02281657883252395,0.025618559333285437,0.16930749658047684,-0.08220127931318003,-0.09647300272935508,0.23873772429366222,-0.3231199414643161,0.04481207024343535,-0.20904534674755806,0.13928555977845128,0.35876986374561487,-0.14476926362567896,0.09296085589182944,-0.12833687883762912,0.5529082609661947,0.09738135899003364,-0.15762352549035782,-0.3625168416200704,-0.23638555215701398,-0.2761489862139042,0.004664946730427705,-0.1331656053646866,-0.26715554570907035,1.0,0.15900396066677533,-0.14062590608659498,0.036596231591914954,0.4037455372754565,-0.034571867719612154,0.15888744258139764,0.6763415919846696,0.5768104865275185,-0.17710495628260056,-0.2536608604003213,0.08437879479186283,-0.0009144600789850303,-0.2228105744271194,0.6455185164626124,-0.035498023798569034,0.0022029819602486954,0.0280391737562545,0.38237291678414514,0.3067838102271677,-0.05007866291832079,0.7788078044899864,0.029253922810618314,0.08086220516680612,0.37895375273359944,0.6584078842143458,0.09867969530919216,0.6582012682540092,-0.14464890273368722,-0.08700563308841322,0.22113864864506644,-0.14948922051693903,0.5098155241459833,-0.01595258521590263,-0.030353160708974876,0.18311420644931725,-0.4417427127031546,-0.13262248633974244,-0.15320112667225125,0.42691103099885047,0.49912824107696646,0.022923850161063176,-0.23931333785016815,0.19276757422109128,-0.17225373847150094
Vermis_10,0.5297660858930973,0.3502420813610768,-0.07958128273522157,-0.013753234121281176,-0.02545973095526544,-0.3431541708465575,-0.06680378327355772,0.16096210950537626,0.17743702929059796,0.3700349079087757,0.3508087413236186,0.056746307830506895,0.07753637970314854,-0.129923439110533,0.31191303418524974,-0.05593083097792302,-0.14474690874287363,0.5816944460920392,0.1354208679079404,0.2752232821412327,0.16131235204713903,0.42519611540628055,0.15291933411971506,0.05183491424409533,-0.17233245151967752,0.06783539029421473,-0.33418803590934154,0.25980075615987064,-0.19940552548790028,-0.4203793748624412,0.25015618357345,-0.42461337499034296,-0.08673421430553092,-0.2278762041803785,0.0359265628628208,0.24299340277331336,0.18046423311802676,0.11248679846042282,-0.4520814449152167,-0.1570503409680034,0.2059667080176266,-0.3881159332369576,-0.12562135845826775,0.17363822890305333,0.01726337515673327,0.2659731499233541,0.18734276251687487,-0.1477251176678563,0.31150792818957224,0.14561629777737228,0.23368416245084614,-0.24461317731736856,0.17738092726598598,0.030927128774969104,0.1851198463569072,-0.18881665344073523,-0.35125836407537203,0.16800244385468008,0.22323724542088452,0.08279047893393296,0.15900396066677533,1.0,-0.043053011060041425,0.27603080622052933,-0.008145274510899594,0.40681594509726193,-0.05627732747177565,0.34915054759892233,0.10198902317820349,-0.09108158568468017,-0.21504924663860708,-0.2600966192239942,0.17170035609178672,-0.36600143979213057,0.26315413947244265,0.4627778511183788,0.3072024177258202,0.12083828425084692,-0.12240012656944295,0.4462057797383057,0.27916648652373394,0.24626418523573815,0.4168099505598153,0.07438507088714408,0.2014307347646505,-0.20268852481607288,0.2764430538438454,0.036013483087652745,0.008662562319766188,0.07106927215935693,0.22860477657423445,0.23194519234358646,-0.05815853572291431,0.12140272517885552,0.20676818666794217,-0.065248141766241,0.23456339394847273,0.12646421162819232,0.11310060468931737,-0.022626837738621803,0.14323650738943164,-0.10301754068312374,0.29304422561920157,0.10092433900594086,-0.017679604425809976
ACC_pre_R,-0.0021950946087669473,0.3836009989420257,0.29701588837859055,0.33446233238957274,-0.0117400578874515,0.1413387961840268,-0.0501496603712059,0.2651681171097627,-0.228037069679711,-0.07646284947161028,-0.07343424919139803,-0.16331788021493326,-0.041133695905474346,0.4959950432237993,0.028863147199028712,-0.14093594977587384,0.09258422204039617,0.09731479040294523,-0.12238112029396311,0.22320108649015308,0.18327272937232938,0.0841617700921976,0.30839007711889255,-0.0976876083711042,0.03547295963903734,0.06071136373335929,0.07005129502469667,0.05578107231278125,0.14296018104668912,0.2539568286708995,0.03287231902301112,0.14512077686493044,0.009987030509209965,-0.11915328793064422,0.11065583021001225,0.47308149966774793,0.20975098495955632,0.052098698928836444,0.1408472765423513,-0.034957938323170595,0.08730316437603391,0.1769829040339066,0.028595997227437428,0.17655410590367593,0.00895596043792144,0.2243054176233269,0.09176227403637927,0.0025294202208675696,0.12636941529968737,0.061472420692820114,0.25533178643482557,0.04199727538719017,-0.13984645424784203,0.4612031818431835,0.22235967722127314,0.17663154716756413,0.18358668315175394,0.026292849844527618,0.1312815686806632,0.3382482214225958,-0.14062590608659498,-0.043053011060041425,1.0,0.22277727879652723,-0.09019733898023505,-0.09942457126538573,0.053010559155466305,-0.13515369801647067,-0.2563589814023285,0.16654879779963422,0.24042149827121015,0.04506771969383346,0.11428227003010212,0.23728159611953667,-0.06699340615787214,0.23852039426405028,0.17298669273219872,-0.11343789028317415,0.2940757128639973,0.025857570397530213,0.1239936563326299,-0.19010340529998998,0.20372019067136038,-0.07483166543761827,0.15001008134577312,-0.01913147789990366,0.03029168550277531,0.007227336497080339,0.19902451504206212,-0.06035990943032904,0.03303939156386837,0.2311047963928992,-0.054239539323388576,0.12303966183196882,0.06204831299298658,-0.03580646558597935,0.27353204548836957,0.10981203051861185,0.3631006303155906,-0.10742392186225738,-0.3058786475596793,0.1990068387048039,0.07133362553270077,-0.005737010589051624,0.3049040154496697
Thal_MDm_L,0.2798399894890349,0.3235336768304847,0.3525729209567335,0.028044282920844436,-0.3743927789407868,-0.2768649730422486,0.10378403311478385,0.28209410286656766,0.24763695291891114,0.14163695562973472,0.09927576998105836,0.28394486488877935,0.11635948524962154,0.21033988100844708,0.34311722304442155,-0.19045462961858844,0.21736567191471642,0.2362486406187787,-0.43450675527760213,0.34415870159881673,0.40977996371305314,0.47445640323443294,0.3366699061170721,0.1292447152727425,0.1800087726748819,0.18716314574242376,0.09001322797982848,0.4812820025542502,-0.2762687928997732,-0.11910188721628905,0.3564723769083034,-0.4284242181984079,0.2465575030586528,-0.000715706330344482,0.2522609999545929,0.3000705628310225,0.5991980062203917,0.3888406305201757,-0.24018479631694026,0.17751615235675094,0.05716988949182038,0.03876800522068645,0.4957964801028391,0.4166629721271065,0.27101035525146494,0.28469988672759655,0.14502619952175874,0.225109861599279,0.07840368963124969,0.4865249078424933,0.47359583204799693,0.17602196769180137,0.2759666517222863,0.3545141177584355,0.31184479448010693,0.05530485712258644,-0.2780939907903541,-0.014097687012711392,0.28853198812187547,0.4858902898269275,0.036596231591914954,0.27603080622052933,0.22277727879652723,1.0,-0.02687444862093743,0.1670935244936898,0.22573702344504182,-0.051240914708662585,-0.10971890010455182,0.25024696485005327,0.0009857980002615891,-0.21601297800837174,0.43521375096538994,-0.20292656478675233,0.09345592424419392,0.04440570210557743,0.3012361169522029,-0.05916875679495665,0.24598257762966574,0.13262708243110824,0.48291450144343334,0.25263391643656014,0.12472768738612365,0.21097926594549232,0.35980638510484875,-0.020526295583894127,0.4287400687319936,0.04486843291205612,0.1173292389760672,0.12154297740691443,0.08737134429751203,0.351990521667964,0.12129081383557866,0.3679717677561796,0.17296728356222288,0.11500437468993499,0.21144777388112457,0.10894953949732947,0.19104952544740036,0.10298686804174921,-0.05903128291390655,-0.020808563563157814,-0.001365719913373125,0.2994819701843363,0.0014471770369499394
Thal_LP_R,-0.10396179597186084,-0.20343492376552688,0.14009222759952664,-0.1784233656150229,0.3698524484164838,0.31637990876989414,0.22115888566219796,-0.23088722379309073,0.4177018221708648,0.4521056048458939,0.3675976531152399,0.3257285384644125,-0.0850227487370004,-0.16330910891977315,0.11186332692568132,0.1573368042820543,0.03680349298274004,0.2104729697243897,0.330219887336069,0.17198897770093893,-0.09432214420513696,0.0410298256384401,0.10546690611237307,-0.032236847763290034,0.15702657666671774,0.3271208228658343,0.042304214508260024,0.2140473066125909,0.19702949022460023,0.2728150070063517,0.22449854568122551,0.26113487414782643,0.1245798011428555,-0.0028147969327102463,0.1421387818319487,-0.2947064921306314,-0.031046737550528652,0.17337939432092697,0.343030888627741,0.3841705486972372,0.1497365528139927,0.14109164645204048,0.08022249716433942,0.015486919723637735,0.43042725579126934,-0.15280594447586632,0.576035184286249,-0.03375314674165132,0.0783897296374277,0.3905311051323928,0.18467129009445007,0.1729479710836278,0.16974395782432639,-0.029134988805987933,-0.4674300849303207,0.2694037996871972,0.07891044592703343,0.11783025823785236,0.06411369705041853,0.06250015842090736,0.4037455372754565,-0.008145274510899594,-0.09019733898023505,-0.02687444862093743,1.0,0.01874284820331791,0.3344085547486116,0.3678691245437709,0.4112855110895786,-0.08017233778935244,0.23700712604219432,0.3222443670442893,0.22205795629592215,0.09865403972026927,0.3599004316395931,-0.1506377863817472,-0.08089781916350404,0.22001009079357525,0.1515637814700335,0.2801005191414402,0.08755512907981797,0.2210076675968572,0.04642437927209171,0.2417453863003424,0.260204355604391,0.4761440954181894,0.2710802485568301,0.31982629850721145,-0.13254349779326458,0.13826791864296636,0.052282026490639774,0.08769875012265194,0.2076311038828268,0.12810430108726326,0.1653047740338989,0.2771053521115626,-0.16059261262542118,0.21396119583287165,0.08394517115438195,0.033557366176577876,0.3768591196284888,0.027887951110034743,-0.01240547420720054,0.3452416054152317,-0.15813643301636207
OFClat_L,0.1674878033980284,0.3050884703521813,-0.1718007100315217,0.17679980116835325,-0.1281036427348037,-0.2754824165093685,-0.2100305137577458,0.10677302656272522,-0.1291422088137893,-0.022727249694331486,0.046847840393263784,-0.008533183273162246,0.13440115371893427,0.04842971534794485,0.45320497476277277,-0.1458138002930803,-0.3752548595759624,0.16182911133430658,0.06376554755318457,0.24247996787447818,0.11930231747554933,0.1871565131418403,0.0011886321095521575,-0.018544104586160275,-0.3567138483687594,-0.012159952872161981,-0.44480404021388514,0.23894964265987043,-0.07934687771317459,-0.4010618678470919,0.4685055393880692,-0.3559356800195584,-0.16344804656447287,-0.13662297154363418,-0.09141865570018352,0.12722077465365897,0.27986525179769045,0.10188080239407066,-0.28660689032018566,-0.19514227776044718,0.18001660431974795,-0.32727786492915834,-0.09839927507920779,0.07537884857374047,0.17163854151564498,0.10069617261542664,0.1738379995414346,-0.3306305197402479,0.26812325899428724,0.08673001178269564,0.0668860102426857,-0.36296851063430763,0.23828452699982405,-0.013205039864656367,0.2465220252547153,-0.15350185240468928,-0.20531748991117135,-0.039691219507416074,-0.034581948474379696,0.08806207624589682,-0.034571867719612154,0.40681594509726193,-0.09942457126538573,0.1670935244936898,0.01874284820331791,1.0,-0.07530278973413296,0.19921189504876882,0.1919937799317192,0.0736901232563701,-0.29667090293045073,-0.24952237359528498,0.11602200975714064,-0.37596432968072413,-0.0562568135601403,0.42968982756775254,0.025404482060694133,0.16949500932057648,-0.301053349224986,0.02442799676609272,0.28332819876145937,0.06543989115875287,-0.10714306678650529,-0.05356268565462289,0.18355965029893584,-0.17546664408600832,0.15947789957068376,-0.21131870283754767,-0.09400227166347004,0.19588533148357196,0.22568377804019304,-0.11588830484665305,-0.3044603129781716,-0.19428687458750418,0.12280288264615873,0.01654921086837688,0.39003545706605686,0.16229755803922602,0.03167847872830306,-0.09542754156701394,0.17361073814871356,0.10962422419192641,0.35595538746828626,-0.054012605885416815,-0.007867243862791976
SN_pr_L,0.34272689158503156,-0.11526210179598913,0.46248051338292057,0.07420005052385467,0.04495347395909834,0.2520102112111232,0.22194645418024334,-0.07646144273740645,0.25963890008046303,0.4657224703088946,0.40506038574410663,0.36120857156987213,0.04592643159244404,0.0904120652099311,-0.051599270278302106,-0.12821069687195635,0.2018883790567476,0.48030402109387943,-0.20440267789932062,0.406328542498699,-0.04053769608657356,0.3409552933002015,0.11032540793275802,0.15328535644144853,0.46003363697091776,0.10005494711514894,0.3665676978203423,0.15681622424915537,0.016402926240131614,0.19021848527849794,0.2003556006989078,0.206665187742325,0.26544341199747384,0.0875245643017397,0.4932643335147346,-0.12746841931172223,0.04471099096755383,0.20050547263272256,0.2912117330600743,0.2860144050225827,0.21537358752208588,0.3968129615780886,0.44123308308915227,0.27780351351919996,0.4352568672031212,0.15345321255415176,0.3166698972920762,0.27792889597654813,0.19025766556243612,0.21599501493235562,0.27771258578119823,0.3812399396782818,-0.02195972767628256,0.3844274616379328,-0.10742856026630235,0.3125681752360433,0.013735008352512701,0.37429713967809414,0.5534186393303062,0.2693608074578933,0.15888744258139764,-0.05627732747177565,0.053010559155466305,0.22573702344504182,0.3344085547486116,-0.07530278973413296,1.0,-0.09921713196372424,0.11360502879946675,0.24281891945643552,0.21158542480763393,0.06370984591780496,0.021675538246309908,0.08521224251963827,0.33294507844425086,-0.34747769142534124,0.32276814193168396,0.4987383670593326,0.27604081316720747,0.229076807632723,0.0716525352529729,0.25404196234225235,0.0770665520258754,0.40129993060350405,0.12808549343584852,0.2104843838511334,0.13226243661557366,0.0386359407276058,0.22457802588673453,0.13194249001113206,-0.0860998027787021,0.5069011716722923,0.3320473666765499,0.5528864364379825,0.6065501340068816,0.12504288914492567,-0.012620022356575859,0.016587572475227425,0.3329722893369309,0.2737517828139555,0.08589593055218693,-0.16976023451654867,0.055472647211540535,0.1556774083712561,-0.30861362919358104
Cerebellum_6_L,0.0875451189059109,-0.10614734960740727,-0.04767602434439531,-0.30038363258796186,0.42246938875172285,0.04686224114203269,0.1378050170568107,-0.35068145449030125,0.38642533421917113,0.5290948501114345,0.5284690518661048,0.11614242526433964,0.13508834178047893,-0.33449093860570595,0.19914836955080314,0.32653158432921336,-0.08031696546970703,0.17407167819263414,0.5765600999178906,-0.04054949181287315,-0.05414237436273905,-0.02776137482642536,0.028351260449105724,-0.09269237564713557,0.11318769376279057,0.2317507429782847,-0.13444219737467344,0.07889470557630962,0.09325847143728545,0.001633632919988188,0.45064119425115073,-0.011887075365269414,0.1300873200451767,-0.05744815927402254,-0.11189151009401171,-0.2753301126076301,-0.06586522574729518,0.0340558344828872,0.022132848928671563,0.055886510345995156,-0.036676597790282046,-0.1034392378950623,-0.037064743994223895,-0.1902112350833265,0.08167999100061982,-0.28542628413238336,0.2177985778438959,-0.08695961877555806,-0.02850558384534853,0.1096216038678535,-0.03444560827442461,0.10829158176075972,0.15476827211998428,-0.2961376251019655,-0.28626863226612226,-0.17420259438791316,-0.1414490174111938,-0.06984871081849943,-0.1182599703048079,-0.1739773017073534,0.6763415919846696,0.34915054759892233,-0.13515369801647067,-0.051240914708662585,0.3678691245437709,0.19921189504876882,-0.09921713196372424,1.0,0.5104658755953715,-0.12476641494045376,-0.1435551267328981,0.11123801553359874,0.008584135392198667,-0.26061865123195777,0.6022227637577926,0.33279377320247283,0.011775765489916703,-0.042410621377612985,0.012069557397152394,0.2798508788901239,0.09636719528785655,0.4921236192790129,0.050402496848074345,-0.11018173256690214,0.42235874024465203,0.40329031686678046,0.18353926518911431,0.42007007205064567,-0.20297421803859508,-0.021871926990761487,0.3121330652985048,-0.1411855713205346,0.23903955413191094,-0.07830586781669839,-0.07021251452125297,0.06321118342854572,-0.1983282046458752,0.055341926273852614,-0.16886122745626964,0.15054044634189861,0.567310542825479,0.09235122538154333,-0.06577806777245247,0.18955764524323535,-0.026685956572693834
