,Precentral_L,ACC_sub_R,Frontal_Med_Orb_L,N_Acc_R,Fusiform_L,Frontal_Med_Orb_R,ACC_pre_R,Red_N_L,Cingulate_Post_R,Insula_L,OFCmed_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Raphe_M,ACC_sup_L,Cerebellum_Crus1_R,SN_pc_L,Thal_LP_R,Vermis_6,Cerebellum_6_R,Thal_IL_R,Cerebellum_10_R,Paracentral_Lobule_R,Heschl_R,Lingual_R,Temporal_Pole_Mid_R,Angular_R,Cerebellum_9_R,OFClat_L,SN_pr_R,Frontal_Sup_Medial_R,Cerebellum_3_R,Thal_LGN_R,N_Acc_L,Thal_MDl_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Rolandic_Oper_R,Temporal_Pole_Sup_L,Cuneus_R,Cerebellum_7b_R,Postcentral_R,Cerebellum_4_5_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,LC_R,Cerebellum_3_L,Red_N_R,OFCpost_L,LC_L,Temporal_Sup_L,Temporal_Inf_L,Insula_R,Temporal_Sup_R,Caudate_R,Olfactory_L,Cerebellum_Crus1_L,Cuneus_L,Heschl_L,Occipital_Inf_R,Cerebellum_8_L,Precentral_R,Frontal_Inf_Oper_L,Vermis_7,Occipital_Mid_L,Thal_VPL_L,Precuneus_R,Cerebellum_4_5_R,SN_pr_L,Fusiform_R,ACC_sub_L,Thal_MGN_L,Vermis_8,Thal_LGN_L,Thal_PuL_L,Vermis_1_2,Temporal_Pole_Mid_L,Olfactory_R,Thal_LP_L,OFCmed_R,OFCant_R,Cerebellum_10_L,Putamen_R,Calcarine_L,VTA_R,Thal_VA_L,Rolandic_Oper_L,ACC_sup_R,Precuneus_L,Amygdala_R,Frontal_Sup_Medial_L,Vermis_4_5,Pallidum_L,Parietal_Sup_R
Thal_MGN_L,-0.10758405210228485,-0.2983791943078521,0.217620239063618,0.1788251075741955,-0.07040649155474134,0.2697963253782037,0.34703739775769077,0.3300968658440717,-0.015721972270800407,0.15915087608838016,0.38883117366860426,0.008801018594784738,0.04783499106042944,-0.09485962929325849,0.19353438139425386,-0.2160790389568838,-0.018875379234750276,-0.21854220195419377,-0.24940108565791916,-0.19694204616882308,0.15636202073883862,-0.10059021460546964,-0.1427792362014162,0.08399371366527086,-0.2734802288177669,0.5216056885160983,-0.10916751994572964,0.19406246491216825,0.2277396667590067,-0.243608685233014,0.29832705662669734,0.0861383574970864,-0.03746269703075399,-0.02458113226749029,0.3058610771069179,0.09331322578237836,-0.06186491294907119,0.3390609635636777,0.06302394299683908,0.058043286791042446,-0.16795595179616668,0.31398718425313554,-0.18581506171829987,-0.05681598677063409,0.024201642680470713,0.33463837344472075,0.04138378998010154,0.27511679509738346,0.2190431584495268,0.04785117238243305,0.0006117330784260383,0.09692540755013991,0.10058740378107807,0.1562511785133536,-0.052179245032037795,0.15908445007139824,-0.031533419815812966,0.15303685271385326,0.15176307488336493,-0.04593861408633423,-0.1700998581696717,-0.19889680082832167,-0.08670492343808579,-0.006174418011636119,0.04298364837077424,0.04176848275315393,0.29542869762651314,-0.14210937901895615,0.019366609488879857,0.014486034835343152,0.21547420654660826,0.37873111620848765,1.0,-0.02334564992124181,0.06964626269539702,0.16659091148914967,0.06199594911394876,0.42029502688080955,0.34291762504706763,0.17123215008555973,0.32600346653087503,-0.008406754186503286,-0.18095808590820003,0.04299221694296428,-0.1944335336551978,-0.05973553779501544,0.07073644469887624,-0.12062836330986969,0.4450797499793282,-0.13933433634404818,0.14812865535426983,0.30199605186405615,-0.1811112632499037,0.28001054391258756,0.10275681682821741
Vermis_8,-0.16945284282904308,0.2345320168803669,0.04527918981186791,-0.02154565584217463,0.14651173285045888,0.019862051488608187,0.036008077188723876,0.1262548656773072,-0.08016892053897309,-0.05132923881364433,0.10385617288916706,-0.028255587220145744,-0.06372364992037839,-0.08977461332000009,-0.16275133426911717,-0.03178676940145483,-0.021143739223727226,0.11690385265428611,0.17462263135720116,0.3303438841652805,0.2663976272314296,0.029684812451070915,-0.13243041072092382,-0.15028959804594344,0.3067651820942831,-0.060844313651811734,0.22693475319947495,0.035044887915739426,0.26307190956556475,0.15809184438265145,-0.0053905857554004495,-0.16414727754819988,-0.10879097352677738,0.042796178277963566,0.09632201808471247,-0.2752129490944823,0.00967594675399543,0.15536655254486673,-0.03043348412130499,0.29584878034119894,-0.1664634090166027,0.09796134923862336,0.0982606717252712,0.32598332986663603,0.4254888089600857,0.09956246738074834,-0.128450773685095,0.13561371506668643,-0.06972978794067339,-0.015813263869452723,0.3588696853477602,0.3487617471185292,0.04697186016254923,-0.06016465574473804,-0.002577825398877029,-0.0025839859493399136,-0.061867925671930495,0.17591553031475124,0.09833172658691364,0.07238180303058503,0.2980857022673697,0.2277571054664222,0.15419379707287495,-0.17640125764254444,-0.09155009214993516,-0.04862998970210156,0.36923845454956433,0.3432867943975022,0.09353138903955145,-0.19071107975631577,0.04618751538967941,-0.08676176809073315,-0.02334564992124181,1.0,-0.34247439576022604,0.06545074223862463,0.16841688815407868,0.11025334170834697,-0.14112052469906688,-0.15262776774261452,0.19043818967295634,-0.03725486261652837,0.3549317900932649,-0.13812942747313953,0.07685019647847252,-0.21923796976165882,-0.05154421101275747,0.05292397413587559,-0.18876759620939568,0.24851685983758545,-0.09375797283136073,0.11900753137371617,0.2643756104941018,0.2246164424607366,0.13350073033850166
Thal_LGN_L,0.2687245099888874,-0.17936638812964434,0.07067597330763503,0.22221317767574095,0.015104944612950368,0.08192280633570045,0.17663154716756413,-0.0750023226997905,-0.0603105646842699,0.3194086453318462,0.0019691523071295623,-0.025708317224713655,0.23893876605782088,0.11718008860160949,0.22140593201757536,0.2652872817302417,0.16741903824263699,0.2694037996871972,-0.026092212542548805,0.0285305062312635,0.06995544749109384,0.17869749093746778,0.18138376745787266,0.23451607704939298,-0.18030388864200625,-0.030130042913015336,0.05810985139918638,-0.2389410760924809,-0.15350185240468928,0.0847468524962802,0.09486818125691661,0.2514491381623169,0.19491658061364572,0.09429231637400108,0.16239246749684633,0.453064560143653,0.07149623829154297,-0.02152725539184091,0.04167569313678403,-0.19232308000713916,0.24129784147268798,-0.03740643754467946,-0.06304006043700879,-0.08114287007947078,-0.22308019870887794,0.06142106842808959,0.22672897076354903,0.022209632312614167,0.3057268786725404,0.3963884702860781,-0.23113244054314086,-0.12565179266977372,-0.06953057037764596,0.36611940269597804,0.12742333831129285,0.19972821656826734,0.15200126565970268,-0.05827833403484814,-0.11444282178196029,0.062333431411988965,-0.3122094379532541,-0.042467838008595424,-0.1757512111210675,0.3235709478962205,0.34400287162305837,0.08149605702461597,-0.058285050584635414,-0.3201738518689225,0.08846592306139286,0.3125681752360433,0.23982248595188577,0.1117486896835507,0.06964626269539702,-0.34247439576022604,1.0,0.09686949321997027,-0.13174697193170132,-0.24794136672076386,0.22670294717393008,0.16273896424027787,-0.09541824762261998,0.08298410197724948,-0.1545930036398914,0.2742366922101524,0.10916538815484746,0.20262862579825008,0.030447184401763437,0.051706053057140856,0.32023157461346446,-0.11156313527602368,0.2764033058669853,0.0757215195312838,-0.013665748746929473,0.0533930360115198,-0.285372447746023
Thal_PuL_L,-0.21922594388128405,0.002679698979029396,0.03771409079584273,0.12209774807052445,0.10580538708166207,0.12259316043494807,-0.13984645424784203,0.10632770904998351,0.10696016486696047,0.31472934548905224,0.18793982206073734,-0.26564582975699436,0.12673131394743983,-0.12545598586318296,0.11277058386790821,0.08499703742367914,0.07560948399713294,0.16974395782432639,0.036640348559802825,0.18834535144349598,0.15176252217983685,0.18458645358456757,0.1444638697812734,0.15274266211328924,0.005615370562923507,0.12854740183456417,-0.06107306269602597,0.11104727376106205,0.23828452699982405,0.22535775447367265,0.16465899997152267,-0.05565203943445091,0.13197970639430825,-0.21229316462115638,0.2993673366012268,-0.013232299608664054,-0.09304367718654763,0.29897893768164496,0.2116775203759232,0.22267525240425678,-0.026455676636973197,0.06982611313738431,-0.019289478448189158,0.16312544920778857,0.2297239655667932,0.1119077505923231,0.2558454377404383,-0.005521986260804545,-0.08743827824078297,0.23218175368731145,0.1983324399053315,0.18766804801680512,-0.12039076169421953,0.2967337447989967,0.410375779159815,0.1804532846902418,-0.09263746036562855,-0.0833770795390034,0.18072751704483989,0.49785203427942404,0.006657333357928436,0.25891837005824275,-0.2020430801815713,-0.09914125732069999,-0.06929233870611483,0.259502372651767,0.3614352172331326,0.16342923411819016,0.011830158188706003,-0.02195972767628256,0.19482663959048166,0.03372485307228721,0.16659091148914967,0.06545074223862463,0.09686949321997027,1.0,-0.027840597924223696,-0.07325854830265212,-0.02066198583394172,-0.036520088470767785,-0.08031709175416758,-0.09499718227975879,-0.035838251033232335,0.15413281742207807,0.013011957320775414,0.11190158306150866,0.09364732755092997,-0.053419840364167706,-0.006680689785933639,0.07752265937270364,-0.019885481643196822,0.2610614274921911,0.11887208582252828,0.10602359976061024,0.017709977489762205
Vermis_1_2,-0.03312261133523324,0.05619783748442417,0.1038574566595608,0.07037761385773376,0.4973850627572235,0.2564759091996474,-0.0021950946087669473,0.5764532692389487,0.23509032463749704,0.3033277741239666,0.29405184456854494,0.40802203153589706,0.3591609550548279,0.48013607436023886,0.12152431517744965,-0.22210066659593086,0.4323609749850364,-0.10396179597186084,-0.15940099828795593,0.22913479116959584,-0.14385365771369826,-0.25497268116446103,-0.0377318163292414,0.45509828469248487,0.41211300297985504,0.3275449609209658,-0.013723425937613179,0.2976453903823602,0.1674878033980284,0.04164432732611745,0.10933294010047179,0.6260008772253933,0.24512184668054787,0.3063390913805388,-0.010935451895035087,-0.06985164538172171,0.005174971296062016,0.12850997279053838,0.39775441516888355,0.23016545453460785,-0.14480393801758407,-0.10552096326414899,-0.11422532044641419,0.5295025934339049,0.06472237245812025,0.1267468758746253,0.15460076623880636,0.023650789165527066,0.2086836202722048,0.011851226970821176,0.20514346478941123,0.2234981241794375,0.6018060552492587,0.3228895615245032,-0.012790461032477687,0.25007520808188305,0.3445321491619117,0.05169740749742182,0.23673823153145288,-0.0519649503153718,0.012117416551629645,-0.06760820967606049,-0.04226561465437495,-0.0044422819158951386,-0.3026553870579696,-0.01570073046455305,0.11036355467312442,0.2569366962663547,0.6630264762724255,0.34272689158503156,0.39965074887683616,0.17290202797621937,0.06199594911394876,0.16841688815407868,-0.13174697193170132,-0.027840597924223696,1.0,0.3489263158594759,0.2971408605887758,0.4390936483369268,0.22061442682507093,0.2404539906038535,-0.12847777903851762,-0.004612661425508017,-0.06859924946455953,0.28467029366958246,0.10193011638913747,0.19767253801118817,-0.0028049116886861287,0.19668977414422714,0.534915496512905,0.19058511841060674,0.3920875637236808,0.20581562412757348,0.21859275423815758
Temporal_Pole_Mid_L,-0.28535762844681023,-0.3025807328356577,0.3148348376359792,0.037669275428384656,0.07270328520702116,0.39360109771832036,0.22235967722127314,0.3934035116167466,0.09967800179009279,0.10542496103351363,0.64625158197176,0.17929003522563214,0.12681633483076035,0.024814959826171847,0.0021544905469563554,-0.5798916052164559,0.03492889334595318,-0.4674300849303207,-0.4342144837395515,-0.3559138965992353,-0.03778256839372554,-0.40270131748968147,-0.2794158202380079,0.05938940109883031,-0.24124989842144895,0.6683129031539412,-0.05479228656094187,0.22556882338028084,0.2465220252547153,-0.35893406418664286,0.3344887678718249,0.12665722617957745,0.017455979100660535,0.07083298950777885,-0.026877474434279625,-0.11589548036792753,0.03305564579622582,0.32418334768869195,0.1904044937337134,0.21106975476578863,-0.16133421773657183,0.18304543544001176,-0.10465906689948705,-0.041165175205646554,0.01329824878586067,0.1935390756070708,-0.117337482026793,0.053392737518896005,0.05053809666720869,-0.21959983221775728,0.1319174637945669,0.08348885538136688,0.36181777893561123,0.035550932293689864,-0.2442419462379067,0.15069964023282456,0.061079985851504835,0.04621098312614572,0.2121968174439232,-0.06893074478028749,0.11065000076063405,-0.445292475112395,0.08130927975908361,-0.19550918350324878,-0.21487718734923472,0.017487192526207642,0.195455666673487,-0.13660234376698638,0.02862146192241719,-0.10742856026630235,0.0762191444356359,0.49253757682111016,0.42029502688080955,0.11025334170834697,-0.24794136672076386,-0.07325854830265212,0.3489263158594759,1.0,0.4271878251474398,0.3040742835790811,0.4335736114091316,0.1515233483925384,-0.41521785657733135,-0.06488299883075986,-0.5282172533231799,-0.14196920093953003,-0.07071058901016508,-0.16282476988360245,0.13577739089062305,-0.2689794958161703,0.18424888224961006,0.17959991411241283,-0.3612744071491705,0.3515976098585621,0.2175830234602433
Olfactory_R,-0.006686832985804876,-0.14909992825030785,0.34821737763040206,0.3978865891600639,-0.009106958711393559,0.5501310868938772,0.3628930233564776,0.4491461073571269,0.13410162078517734,0.4334969782466938,0.5113231015992268,0.28545340477862424,0.27416372331762945,0.30270950184375417,0.21018098671975674,-0.34123760733002834,0.2718463209665795,-0.09647642125861564,-0.3840707299761493,-0.14628685303702885,0.21257350035146827,-0.5042372869907313,-0.11251653896150429,0.25961745254780355,-0.05006365845795844,0.6003128670943692,-0.1676181292827163,0.14901418247350026,0.24716145200932418,-0.1495595796769049,0.35369384328146586,0.4168065262342494,0.28377013889872765,0.5700327353056245,0.23312351843121018,0.19696052169986653,-0.030990727222277536,0.36438387690421437,0.08302185382646272,0.03772569103943056,0.013100168915367154,0.028337036924255234,-0.2354882366272762,0.06257429972583017,-0.057214972722762575,0.34457286639677476,0.166133741988517,0.013414099293576039,0.32633106089704217,0.35847494202163777,-0.20337538788955128,0.02364205225676639,0.3950536742692986,0.4594680350459046,-0.015591961577536626,0.5583624411998495,0.6405461324587445,0.0868582972403565,0.10464375992608013,-0.10631807557053989,-0.013442947936650422,-0.3196986468230702,-0.071379728858011,0.017495538057535925,-0.12214378736146268,0.15013870591573308,0.13764882254914856,-0.21132018027237087,0.4519323135012346,0.2897063625676781,0.40659832215359804,0.47196552161562855,0.34291762504706763,-0.14112052469906688,0.22670294717393008,-0.02066198583394172,0.2971408605887758,0.4271878251474398,1.0,0.3066672608259791,0.5550116443496361,0.5563427574498072,-0.3076270615251473,0.41168992539765165,-0.33398757161830006,0.1951668337519655,0.03375844089850485,-0.19597592090543023,0.36717926624639524,-0.2510701406379847,0.5100343332758156,0.19730891190826866,-0.1361130009055547,0.4746878108648474,-0.03027265227023831
Thal_LP_L,0.24363495900702453,-0.28595741748595777,0.12873649694653855,0.22199860282066444,0.39951457281950997,0.16213294125103947,0.3341356383357036,0.3768293672182007,0.3840330626826965,0.3743379379841605,0.21072528642077037,0.49552475372609167,0.5319476899945446,0.2974566742490576,0.18685332459357185,-0.185538252721733,0.2262173843472208,-0.23026845482593797,-0.34187134457117374,-0.07298518319520185,-0.2054059717114474,-0.2514407358739995,0.19081441726031176,0.6652129862826918,0.042978864968147325,0.37683158588544713,-0.004461267895707585,0.14955251946629627,-0.23711671849825905,-0.012698993547692616,0.3566880169470128,0.5130303282839673,0.3378839346571938,0.0615342003392901,-0.03955273621061901,0.13492903995341268,0.09313098909042403,0.0032539279795643795,0.6608630540632728,-0.21868126168646118,-0.08097846627403177,0.04039796789368236,0.10396670227944868,0.24123319380141364,-0.14156226075220968,0.11042458265066832,0.1341005977824882,0.12452786341306075,0.20554825799581702,-0.005968078154137409,0.035546372700524166,-0.10613050916789331,0.5371717936029118,0.33890513149133045,-0.017242732140374962,0.2681033747714074,0.15591900958690916,-0.12585128026426953,0.15380129218541147,0.0072812783522039366,-0.20830494967178143,-0.36772717317284365,0.08305479400886756,0.20481992823461792,-0.005369286603213648,-0.024381645439353793,-0.06368516687666192,0.007358878995833212,0.31718272688082894,0.26030550265964847,0.4589427088473104,0.26970531774973594,0.17123215008555973,-0.15262776774261452,0.16273896424027787,-0.036520088470767785,0.4390936483369268,0.3040742835790811,0.3066672608259791,1.0,0.16914792728697184,0.011374955472223159,-0.23850669273822278,-0.02819111342522765,-0.06763373895083857,0.08613380229106776,0.1881416684790142,0.31668236922881704,0.3141508993817225,0.070999445558573,0.6193717898898571,0.12749580474739677,0.030133279420035672,0.12899818670512453,0.05495048800964359
OFCmed_R,-0.1894916705541755,-0.020983016268184024,0.3559915629196582,0.167887685674187,-0.0044673248560993225,0.6000813607586389,0.3836009989420257,0.4513719410606086,-0.050279930834834834,0.15953678163240598,0.4100210225982945,0.17230811980067415,0.07673661791247306,-0.0089270506576364,0.17760922882321137,-0.2934453356782617,0.11110042727543087,-0.20343492376552688,-0.18328507729418808,-0.10102975131595233,0.31415600628181317,-0.430620100418247,-0.17844638430047235,-0.11260066501816628,0.028658771154342073,0.4334362882175091,-0.05992699818692075,0.24142950960819032,0.3050884703521813,-0.1835890850272448,0.25682456615591603,0.10639544291363405,0.11760696685038512,0.542595750756606,0.3132653855417865,-0.058906336219334575,0.03396414230468386,0.24883494278755502,-0.12860043577681968,0.2212668830635993,-0.0894533582106322,0.2296494897848268,-0.27626325229016446,0.10504644919028776,0.0670075215382518,0.35885949239437714,-0.05821397904376854,0.08644351022551905,0.3353069078968544,0.1840948633169792,-0.052068728683602704,0.13095730160452743,0.3316127016823351,0.26650535944233256,-0.23912045842104349,0.28775811632769244,0.5477093652014733,0.11851749395698996,0.11769089853327365,-0.19890309755629343,0.06784619428620735,-0.24764472366465853,-0.13074692644784713,-0.19985618949236073,-0.13184758257175389,0.012823849435807534,0.21902656552328872,-0.1236452396556224,0.27736665331675076,-0.11526210179598913,0.2544915852793324,0.3295498206626794,0.32600346653087503,0.19043818967295634,-0.09541824762261998,-0.08031709175416758,0.22061442682507093,0.4335736114091316,0.5550116443496361,0.16914792728697184,1.0,0.5981085093272811,-0.027092408763531545,0.26177358498901987,-0.24732092606680756,0.050858019234334605,-0.08958640960446985,-0.30037857046684346,0.20248765361334964,-0.14863675139837457,0.2119383447491715,0.18450413608287522,-0.15075736509024595,0.4079788461696052,0.14329871433327648
OFCant_R,-0.18613240410740423,0.12425017204615234,0.13349291975964678,0.10457245691852753,0.10331865043550773,0.5635775064275205,0.07133362553270077,0.13508698720770385,-0.10191595352104224,0.20700447524236143,0.20092909151285276,0.17941071114437984,0.100998256510062,0.24900482864092172,0.19510730966627604,-0.016453306849572722,0.19051946737343647,-0.01240547420720054,-0.019205038056350494,0.028775782176751034,0.0020786561428549765,-0.4267553672053521,-0.16563603505372318,-0.06876872440004907,0.1314647186717989,0.2469279160540392,-0.023317808096863277,0.13325300242020532,0.35595538746828626,-0.20446445672468494,0.07297715076158481,0.21949729080659755,0.08873342750606049,0.6652586490464892,0.02209725084874707,0.015073437850200709,0.05337615261293793,0.010898123598669174,-0.15299905516377002,0.3523210392554984,0.015338249121815641,0.0025635089674279363,-0.37232486887877,0.14479015071100856,-0.02011268921268572,0.12888819797992465,-0.007530282366470118,-0.17509052292789434,0.24174708844276804,0.4090577188560535,-0.13982595636265882,0.0781631842404055,0.2879803891554976,0.319312009016968,-0.1575127056507051,0.31533280201964997,0.8927038990231194,0.10757098936444548,0.09188257192211821,-0.24332402665502564,0.08436162125677826,-0.05726105594100485,-0.290360590808899,-0.11802401783610682,-0.24383829937641757,-0.029475570646556707,0.037544612236350125,-0.16207945676966934,0.4538037591900012,0.055472647211540535,0.2111836502951915,0.11168886748599363,-0.008406754186503286,-0.03725486261652837,0.08298410197724948,-0.09499718227975879,0.2404539906038535,0.1515233483925384,0.5563427574498072,0.011374955472223159,0.5981085093272811,1.0,-0.2426502975921051,0.506200985463597,-0.21227696508683022,0.2836928416175296,-0.17057622441236753,-0.36103441105322925,-0.028721233600809342,-0.17570432642960102,0.130276301247227,0.19514109553603554,-0.052194310069720896,0.17070071324156796,-0.025703956463435654
Cerebellum_10_L,0.21421054970828063,0.30809679352359254,-0.2555326691321149,0.006994736145574803,0.029631289287677814,-0.32882512370025957,0.007227336497080339,-0.001010817269696627,0.1340208378171517,-0.17867442029890232,-0.4110271882394201,-0.2044614265922203,-0.14882102863807659,-0.003207319964816183,-0.08487146251861374,0.2506673918047201,-0.023116488143179976,0.31982629850721145,0.24163880122031273,0.36056661261584494,0.323749076643061,0.0879324370831453,0.26812547632203,-0.11866827241778927,0.49845245398207266,-0.5280367466602531,0.0756260457661261,-0.037393519695911745,-0.21131870283754767,0.4769778171880284,-0.28417969793203757,-0.14794109667973057,0.07288385186899903,0.04603368223298387,0.2390166987548607,-0.00029180689112794946,0.08749424807188338,0.0035237753580666486,-0.19394073101663312,-0.1476689208896421,-0.07179722707999103,-0.049947723911988894,0.3732580572098141,0.25010958917437215,0.14656045062145953,0.027525366368164224,0.15852875963278748,0.3689918592169964,0.03161259050259227,0.09002539726631828,-0.020100495950185718,0.11411477563346029,-0.1046407610590765,-0.09709620632906184,0.3151888087069077,-0.0019263376270232486,-0.1851414228235226,-0.03130053192923791,-0.1610463248884095,0.17521628217681062,0.09567469385118885,0.29143370895934784,0.22400229220837445,-0.05388752040716732,0.20537605270837725,0.07813299605514297,-0.022990704085940925,0.47176914262315994,0.10721162063765227,0.0386359407276058,0.10890816674227606,-0.31133975842919775,-0.18095808590820003,0.3549317900932649,-0.1545930036398914,-0.035838251033232335,-0.12847777903851762,-0.41521785657733135,-0.3076270615251473,-0.23850669273822278,-0.027092408763531545,-0.2426502975921051,1.0,-0.06406548747781902,0.6234122719442691,-0.06956317553025385,0.1715303377897986,0.24813962045110902,-0.012856675650235863,0.5214729638779705,-0.07169405550287242,-0.10048189635109613,0.4505626559302427,0.007485297421113456,0.062361441233938934
Putamen_R,-0.05625313950185828,0.1333425958309939,0.15929175365996462,0.1902498144814844,0.10991544332762852,0.40351573623324183,0.2095286852323284,0.09831008861328405,-0.00825651445616013,0.4315174905227695,0.053312863240489373,-0.06848109993329513,0.24000352538284134,0.16445295468737717,0.3230706669582829,0.19151092690558863,0.2791123320726991,0.26405425891066053,0.04145757291771439,0.04440194542411005,0.1601496719145859,-0.1655204485659751,0.011610294075806393,0.13211919122814178,0.08198486826498103,0.0731083140933983,-0.08556343380689561,-0.0987670630746633,0.29416539454560836,-0.1071629755581025,0.20465394980841853,0.29077669400724665,0.26484328410753816,0.40914534633236554,0.18629752561947505,0.2965019284868864,-0.09041356518334925,0.08382712028096734,0.035615580489413295,0.1782216935748116,0.2547542860798864,0.022824253394446322,-0.22970752690646812,0.12463748796227246,0.04246723641893353,0.33095839431474383,0.2647991882871556,0.08469746818248217,0.3240294375907167,0.47469343281460863,-0.07199255575920303,0.10574714788736528,0.05417217120848866,0.5408590791664121,0.21783162287792718,0.5279067001837155,0.541789581624138,-0.06894897864267412,-0.10645985031773564,0.08774955022686803,-0.016765629733810725,0.07276768610793306,-0.27784381777120465,0.13866064752645205,0.08276112510579098,0.03923425220369301,0.25157954056294124,-0.1611503946977002,0.2918107121484368,0.24388738753851824,0.27315057935594844,-0.02838375519262174,0.04299221694296428,-0.13812942747313953,0.2742366922101524,0.15413281742207807,-0.004612661425508017,-0.06488299883075986,0.41168992539765165,-0.02819111342522765,0.26177358498901987,0.506200985463597,-0.06406548747781902,1.0,0.06908970674917092,0.3686889692066343,0.1291981140418487,-0.17904107327871,0.1568353688904307,-0.08228453965428438,0.14629093606922444,0.30514290581955605,0.018621228733990768,0.3091013023577823,-0.1264146243032717
Calcarine_L,0.4242882291051859,0.4590797532454197,-0.4248640704280468,0.080303775506076,0.269661689110556,-0.4830399498012638,-0.025912736391486443,-0.14828440757157763,0.06339734907054055,-0.034240048983396804,-0.5193121336837319,-0.11848855502422274,-0.04138876875986841,0.11838779336674168,0.1578012025873744,0.48338045969958754,-0.03548995579189928,0.4649088351742972,0.31683978316736183,0.4399732298266755,-0.015860943328657576,0.17287867297924908,0.363743584479332,0.1765042019003881,0.528540823400628,-0.6513668000916519,0.21180189363547255,-0.06353355043100947,-0.22256855134875558,0.5017844718705793,-0.38752838652380933,0.05013759627388565,0.08228010577335444,0.06838429517284605,-0.0324145173422243,0.1303839135855051,-0.06780128394088547,-0.27975981474745437,0.016054149691083472,-0.14514274252308232,-0.017825065054395368,-0.0808954005048089,0.39794792429724607,0.43256554376306894,0.03455859680172011,0.05206216676440332,0.21107189529703188,0.49710065190749403,0.05534703274274632,0.29057212004903277,0.02715679925288765,0.18286845342811067,-0.08071658258421506,0.07003428837395298,0.328107350149925,-0.035759311014587125,-0.09740331606086053,-0.05392120160743784,-0.15238273483163287,0.10553343785369584,-0.027342344819299855,0.43369741128773515,0.01577509055371213,0.16946190413772128,0.3607378996569238,0.04243527267054926,-0.1696936290360424,0.48643059038826136,0.19741412981050824,0.2973234314369121,0.28897540998282173,-0.39680662559345126,-0.1944335336551978,0.07685019647847252,0.10916538815484746,0.013011957320775414,-0.06859924946455953,-0.5282172533231799,-0.33398757161830006,-0.06763373895083857,-0.24732092606680756,-0.21227696508683022,0.6234122719442691,0.06908970674917092,1.0,0.08239159682887982,0.28926366380249874,0.46447176856135874,0.15591359147785902,0.7385877969261844,0.021388064140498163,0.018279766102613306,0.5850744318916825,-0.11900699392078781,0.007992256568917335
VTA_R,0.06659469629485984,0.22712593157421324,0.19851350304944293,-0.129435045006812,0.17596725245177355,0.29362933648898976,-0.11343789028317415,0.2515386659625697,0.14709635162340895,0.42866673544753103,-0.19818593649002011,0.22242017415712578,0.38782773118269337,0.3044124108971883,0.12286215309191378,0.0834108589070923,0.6385786627160782,0.22001009079357525,0.04782716938692748,0.006622168020476174,-0.09446889304339441,-0.21579376102157302,0.26276661931299145,0.1897247717247846,0.3296504742616332,0.015185743571192841,-0.008590801324812002,-0.04138491952067698,0.16949500932057648,-0.0913101683233537,0.11566964653726239,0.3531053658238702,0.22399922680477125,0.29964894321096314,-0.018216543241115327,0.08609612229898093,-0.03380201949044797,-0.21527136622988763,0.11711595532045396,0.07517493579183605,0.002188717232257381,-0.19875041122281034,-0.12587175609253393,0.15693486045394744,-0.10673828896873029,0.2638411856768044,0.2530694439074326,-0.1679993511911694,0.4191631019478005,0.2289240496191253,-0.057413192463998515,0.1953367627702248,0.22700875470039408,0.4251519012331103,0.2120554578370899,0.043807908683159064,0.41513357271495405,-0.25143242610053046,-0.04867748396543705,0.08239132184098609,-0.17062252773503236,-0.030878506643728505,-0.07497354097301515,0.16118681947990235,0.0150447837506122,0.0011965926614245395,-0.0018977598978252436,0.16544969482183894,0.36436902990187686,0.4987383670593326,0.12024221562137213,-0.21446597978395648,-0.05973553779501544,-0.21923796976165882,0.20262862579825008,0.11190158306150866,0.28467029366958246,-0.14196920093953003,0.1951668337519655,0.08613380229106776,0.050858019234334605,0.2836928416175296,-0.06956317553025385,0.3686889692066343,0.08239159682887982,1.0,0.1101441028355486,0.06201193836266525,-0.046175802243091646,0.0595774251652219,0.20644994894201618,0.05874350146808762,0.25161902885369347,-0.054314088269268125,-0.07715453405703661
