,Frontal_Sup_2_R,Thal_VL_R,N_Acc_R,Calcarine_L,Cerebellum_6_L,Cerebellum_8_L,Occipital_Sup_R,Cerebellum_6_R,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_4_5_R,ACC_pre_R,Occipital_Mid_L,Thal_MGN_R,Angular_L,Heschl_L,Vermis_8,Thal_IL_R,Thal_PuM_R,OFClat_R,Vermis_4_5,Precuneus_R,OFCmed_L,Cerebellum_7b_L,Thal_LP_R,LC_L,ParaHippocampal_L,Thal_MDm_L,Calcarine_R,Cerebellum_8_R,Parietal_Sup_L,Red_N_L,Caudate_L,Insula_L,Temporal_Pole_Sup_R,ACC_sup_R,ACC_pre_L,Cerebellum_7b_R,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,N_Acc_L,Pallidum_R,Thal_PuA_R,Fusiform_R,Lingual_L,SN_pc_L,Heschl_R,SN_pc_R,Cerebellum_Crus1_L,Angular_R,Vermis_7,Putamen_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,Cerebellum_9_L,Thal_VPL_R,Occipital_Sup_L,OFCant_R,Thal_VA_L,Vermis_10,Occipital_Mid_R,Olfactory_L,ACC_sub_L,Frontal_Sup_Medial_L,Precuneus_L,OFCant_L,SN_pr_R,OFCmed_R,Thal_PuA_L,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Temporal_Sup_R,Pallidum_L,Amygdala_L,Thal_MGN_L,Amygdala_R,Fusiform_L,Thal_VL_L,Rolandic_Oper_R,Parietal_Inf_L,Putamen_L,Temporal_Inf_L,Thal_IL_L,Hippocampus_L,Cingulate_Mid_L,Thal_PuM_L,Cerebellum_3_R,Frontal_Mid_2_L,Frontal_Inf_Oper_R,Cerebellum_10_L,Thal_MDl_R,Cerebellum_10_R,Hippocampus_R,Thal_LGN_R,Paracentral_Lobule_R,Vermis_1_2,OFClat_L,Temporal_Mid_L,Thal_PuI_L,Cuneus_R,Vermis_6,Temporal_Sup_L,Cingulate_Post_L,Vermis_9,Temporal_Pole_Mid_L,Lingual_R,Frontal_Inf_Oper_L,Thal_PuI_R,ParaHippocampal_R,Thal_PuL_R,Frontal_Sup_2_L,Supp_Motor_Area_L,Red_N_R,SupraMarginal_L,OFCpost_L,Frontal_Med_Orb_R,SupraMarginal_R,Parietal_Inf_R,OFCpost_R,Frontal_Inf_Tri_L,Thal_VPL_L,Thal_MDl_L,VTA_L,ACC_sub_R,Thal_PuL_L,Thal_VA_R,Rolandic_Oper_L,Thal_MDm_R,Cerebellum_Crus2_R
Vermis_10,-0.07958128273522157,0.1671746216487468,0.15291933411971506,-0.036616255735259146,0.34915054759892233,0.14323650738943164,-0.35125836407537203,0.5084202757101626,0.41412320976265865,0.4168099505598153,0.5816944460920392,-0.043053011060041425,0.05183491424409533,0.2764430538438454,-0.36600143979213057,-0.065248141766241,0.2854052490047173,0.07240241570292066,0.10321648858278401,0.2059667080176266,0.3700349079087757,0.24626418523573815,0.39485928892050787,-0.10301754068312374,-0.008145274510899594,0.22035616338294658,0.40542357439130683,0.27603080622052933,0.15900396066677533,0.22860477657423445,0.09787750586269627,0.4405236229390935,0.08279047893393296,0.1909430405071423,0.43833712275466036,-0.0942493545523601,0.27916648652373394,-0.017679604425809976,0.2300515405305463,-0.013753234121281176,-0.129923439110533,0.2622581126977854,0.2014307347646505,0.12646421162819232,0.45034570309655936,0.26315413947244265,0.20676818666794217,0.12140272517885552,0.2659731499233541,0.26796928422875516,0.010813829978634384,-0.4203793748624412,0.027423542957736913,0.2752232821412327,-0.06680378327355772,0.4627778511183788,0.25980075615987064,-0.2600966192239942,0.29304422561920157,-0.12562135845826775,1.0,0.07753637970314854,0.31150792818957224,0.16096210950537626,0.20417190525380977,0.20145960039824162,0.20573159163142987,0.17743702929059796,0.3502420813610768,-0.1421244253674576,0.0359265628628208,-0.24461317731736856,0.056746307830506895,0.18046423311802676,0.42519611540628055,0.1342537943115043,0.23194519234358646,0.4104658970259908,-0.026493853369898308,0.1410534300816155,-0.42461337499034296,0.01726337515673327,0.3072024177258202,-0.21504924663860708,0.32330056829712933,-0.05815853572291431,0.17363822890305333,0.22323724542088452,0.008662562319766188,-0.10480161937644507,0.036013483087652745,0.17170035609178672,-0.05593083097792302,0.39617601196913077,0.12831339012979326,-0.22360317440258626,0.5297660858930973,0.40681594509726193,0.3980803376350277,0.07106927215935693,-0.19940552548790028,0.1354208679079404,0.25015618357345,0.07697372219010051,-0.013206018728984172,0.1851198463569072,0.3508087413236186,-0.3881159332369576,-0.0009566274450638881,0.3914177618431159,-0.1570503409680034,0.030927128774969104,-0.33418803590934154,0.11310060468931737,-0.14474690874287363,0.18734276251687487,0.23456339394847273,-0.022626837738621803,-0.3431541708465575,0.10092433900594086,-0.09108158568468017,0.31191303418524974,0.06783539029421473,0.1578608665428925,0.10198902317820349,0.17738092726598598,0.16131235204713903,-0.17233245151967752,0.14561629777737228,-0.15485477393261216
Occipital_Mid_R,0.043525251031301684,-0.06468893322470447,0.0829852383710563,0.09156184609054852,0.13508834178047893,0.15214090960582205,-0.39233796259296155,0.047519855113281335,0.251899787741305,-0.06562096765446132,0.05511426345218443,-0.041133695905474346,0.06556243940396399,0.036797344002917,-0.28706280514166826,0.024422457221301097,0.2399284850883615,-0.06391079322139723,-0.19650696457976732,-0.13801077635707315,0.24820379691957095,0.43024583730268573,0.03390375803668366,0.13644252425973732,-0.0850227487370004,0.12333322759352396,-0.036006797505819255,0.11635948524962154,0.38736060603250794,0.1549027376029221,-0.12196833358757743,0.10756887718466968,-0.10334774806141223,-0.05031126007496929,-0.11463584856950502,0.03280477885395607,-0.06569264579580258,-0.13702126350879762,0.004870669276170764,0.001937218934030166,-0.1045906644179138,0.15854766285141328,0.07034610161138594,-0.2500142976889128,0.05344944248546361,0.20929067067879767,-0.044934661039546325,-0.034825568087379466,0.034444824194758875,0.19608296280886778,0.16941339302105365,-0.20041043372783662,-0.23461301503335857,0.04744772127238861,0.0009798630339537418,-0.07046510032768184,0.026286973965558392,-0.33810757714768974,-0.10577925244278392,0.13926682260439036,0.07753637970314854,1.0,-0.058313327729781775,-0.03376044009904676,-0.04481458612728002,0.38074756526491527,-0.11593527909099807,0.21667430017024736,0.06313081893743527,-0.17180028550573218,-0.11066933873171912,0.304629947484356,0.013968185679341364,0.11098727757086713,0.15256861825925386,0.05183382368926573,-0.12997882233870525,-0.019818732435467962,-0.1311131921944232,-0.04641184075261373,-0.2641167775253405,-0.096459954426282,0.04114532129602016,-0.4608549991454739,-0.0405819379441286,0.2751773552049627,-0.20050354315560684,-0.05641012007458377,0.08792784039198284,-0.20965086263196034,0.1050738176079579,-0.027881449642503657,-0.14410460648227258,-0.04186154974739038,-0.054553774664384526,0.0693142822701373,0.09220261060316157,0.13440115371893427,0.15473089090286885,-0.08913367850249077,-0.20995419592848494,-0.21919889878037138,0.2602595113580547,0.3091078169206085,-0.09753920328361093,0.05966651531324799,0.3266172970330509,-0.16275786860543112,0.05212680215555069,0.02448667211106427,-0.10489632224134292,0.04073990173090567,0.20519458311524066,-0.21273162100464535,0.04070997400366886,-0.13383861454885687,-0.07400103671892273,0.2502591866187166,-0.14202428921176566,0.032741564674918656,-0.010615541067877954,0.013586935738627563,-0.14102045493644955,-0.14629826992576658,0.1880307494373881,-0.0731191365622629,0.00480737143484433,0.1882478484665747,-0.12354507186310953,-0.28539490758493014
Olfactory_L,0.0708985894292472,0.06256064557174558,0.1941683632351938,-0.09740331606086053,-0.02850558384534853,-0.0635164186929298,0.03312583952838192,0.11499056116886268,0.0062678917497059885,0.2714110284254824,0.5813102551922551,0.12636941529968737,-0.03309886105274078,0.20340734114712258,-0.07354368167085572,-0.16775251399091182,-0.061867925671930495,-0.007258837579124643,0.10341997261861616,0.7581424682118562,0.08880066013498451,-0.03757149068232884,0.11190974074331024,-0.10558246152645337,0.0783897296374277,-0.15017601207844244,0.3453904687687396,0.07840368963124969,-0.14476926362567896,-0.043078897104655,0.011680735561234331,0.24743750793582261,0.18824444454360054,0.34105521354116036,0.34496696064664184,0.06376723212177915,0.2228260904710701,-0.051851980608045314,0.1949437098103001,0.09523292827928742,0.08362052266259262,0.7724555756481799,0.1534141668344468,0.15303312197645816,0.3378418238478166,0.14252759506111262,0.30653556259308007,0.12733287594625547,0.18592121605018141,0.06177666455265584,-0.026001575287571244,-0.1537343171259453,0.541789581624138,0.43027943182004014,-0.10750359723455717,0.022701425116229294,0.17559932323368885,-0.03628502688701695,0.8927038990231194,-0.07721634857674192,0.31150792818957224,-0.058313327729781775,1.0,0.07265801640948652,0.155620283013065,-0.08117869011690361,0.8342732426743082,-0.1188943405597966,0.5477093652014733,0.022097361439770823,0.21363818755431566,-0.1856139572406422,-0.044234065558535436,0.22113619522444813,0.4844916518332661,-0.031533419815812966,0.31390438032525186,0.16372731211962352,0.07221191912503316,-0.025336366168371066,0.032342030393498325,0.24153987503076987,0.3965133855971062,0.09040644717327796,0.450299452128117,-0.12653548092623965,0.22797013248255124,0.38537662106357673,0.2928254187252519,0.056982793029638525,-0.1851414228235226,0.028183569700322497,-0.4788515961637498,0.6802545459287844,0.23961152190962978,-0.03573754721282399,0.3445321491619117,0.26812325899428724,0.0007161338449573094,0.26122830840892214,0.02853045003290025,-0.030759538113193954,0.10100894363862953,-0.1260606374304781,-0.02514448754018418,0.061079985851504835,0.29491441723639444,-0.046326810217185314,-0.027187547966608615,0.42445115067616823,-0.08036643845700112,0.460097514632754,-0.021156921701735387,0.28875844774984794,-0.2191668348032023,0.46552081130031236,0.506147052540563,-0.1875160058694454,0.024212511729125093,-0.16467607337271464,0.05779556715050124,0.02311796671134317,0.10315987482499715,0.3810040333601149,0.20240909047058359,-0.09263746036562855,0.005947474350768639,-0.20050882626216476,0.07388583465105163,-0.17717116140716696
ACC_sub_L,0.157194702576821,0.16227012143309535,0.2609498224342084,-0.39680662559345126,-0.35068145449030125,-0.4036920096006059,0.027969903587154798,-0.18616234785661553,0.13758956909811654,0.2249037594000504,0.13048778763369306,0.2651681171097627,0.08337605689288521,0.002301137479896732,0.09319044452852353,-0.10858777225147498,-0.08676176809073315,0.05388610452388747,-0.07042833802749673,0.1040053706059417,-0.3191787468377765,-0.32739063677472546,0.5650852145011943,0.12193987316606505,-0.23088722379309073,-0.15936218498591118,0.39123159425052395,0.28209410286656766,-0.3916001607611429,-0.12159373852914772,-0.048181664469156,0.2360495432635374,0.4512289886560174,0.16370341867987956,0.2907642083397235,0.3482214029309786,0.2339683361640011,0.2536199250384894,0.5689906433886672,0.19591798241117792,0.3035463101706454,0.08993592311218183,0.027657880345622325,0.0036501530394704653,0.25786963033932836,-0.3356303667935546,-0.06673660276293494,0.07680803212231253,0.31641317335919217,0.23917163794206447,-0.10496611633732478,-0.12673267577978004,-0.02838375519262174,0.06370131583814909,-0.16506738286641123,0.2146596174719324,-0.017075960708030528,-0.08332786463743665,0.11168886748599363,-0.2271078289258052,0.16096210950537626,-0.03376044009904676,0.07265801640948652,1.0,0.23135629102455252,-0.36433159719262964,-0.06587955217582399,-0.14601448596144567,0.3295498206626794,0.11092835524395896,0.09677158077799096,-0.11625520432219762,-0.17060402439589728,0.33462989434662094,0.3104124510301512,0.37873111620848765,0.35502217301812045,0.0141275438969226,0.037114380773488234,0.11552844283937228,-0.2344942476366809,-0.05593779979549885,0.08206945954131444,0.11417189118373963,0.23571763188218098,-0.09809633700067082,0.3047697266723273,0.1993037400273877,0.09442377295279013,0.1809418249888139,-0.31133975842919775,0.19566384804972622,-0.17369611614412694,0.03234744265546889,-0.058020263669548086,-0.2713739045860642,0.17290202797621937,0.10677302656272522,-0.14189328031367035,0.09019565638338982,-0.04231778813746273,-0.33593731963604456,-0.1544160754327326,-0.2922461826592146,-0.34288521647311193,0.49253757682111016,-0.35198923542733246,-0.03775180299671266,-0.07538248974513763,0.2824809435500025,-0.23182983926253864,0.2229445708168409,-0.07732735302071071,0.04510800661348858,-0.03355027200715535,0.029659300498416082,0.24502078148955322,-0.10949020464026894,-0.030492743247228875,0.22932091503566387,0.06875085871303462,0.10426031684343859,-0.14458216238699753,-0.252467958268857,-0.3042819612852133,0.03372485307228721,0.3784615529192317,-0.16530980598696565,0.05621945826321863,0.01735133098931671
Frontal_Sup_Medial_L,0.2966284936164492,0.04131924725313171,0.30862673106987,0.018279766102613306,0.11822234915167724,0.10455230121857355,0.06509207426141833,0.12724596954840428,0.11220836774471361,0.12391154088772731,0.28440777744457124,0.1476022532685853,0.13181029173790235,0.1531042221675229,-0.03293176902883458,0.18153131755793284,0.11900753137371617,-0.029389517160960547,0.1695703478833105,0.06623836750597092,0.07704881723640396,0.024964691713666,0.38105616320876273,0.1896646236714748,0.15590782880570872,0.18445101976157732,0.38265786561620163,0.2893353308887291,-0.06180081051642511,0.16209595572408106,0.006003618940393696,0.22355990171745183,0.46165639855523566,0.33372578333380837,0.35824582246118125,0.1409785810221211,0.6095172002542945,0.11419526009999245,0.14759170988362186,0.22023068167255727,0.40231661922145157,0.1767460354524862,0.2800376123539268,0.07784923012686451,0.30418551541826605,0.1553249733370541,0.07434333025884717,0.20235504631982204,0.05935394340263466,0.28103678309950963,-0.016563995774974895,-0.06860538593412599,0.30514290581955605,0.10813096017621764,-0.00969414459479671,0.21576122407699636,0.03521378969751473,0.07340534406154958,0.19514109553603554,-0.03396863127019198,0.20417190525380977,-0.04481458612728002,0.155620283013065,0.23135629102455252,1.0,0.05948115424582122,0.0906963574764574,0.11931971079931952,0.18450413608287522,0.02265919984309601,0.2447729185426081,-0.19633607846693968,-0.04833185744543495,0.2564205771719408,0.356849341755857,0.30199605186405615,0.26457125092936234,0.4547342356189084,0.38811378647034017,0.10492518489945042,-0.09459628736462695,0.2589294354669027,0.18487738430368297,0.08187579914372058,0.3896947605808748,0.1980054248162902,0.35556998871351464,0.23639203445808563,0.14365835723885062,0.3690277540838968,-0.10048189635109613,0.18337327916167626,0.037372360795180484,0.2561464552838456,0.08078493664678449,-0.13637914356130898,0.19058511841060674,0.34053015084021276,0.4061669612191195,0.31432575956998865,-0.03019516455584321,-0.028908445949103915,0.15703397488778062,0.05080745095254173,0.08453726766927858,0.17959991411241283,0.07468367093483208,0.14037581039566702,-0.005571097845013156,0.3754593654342016,-0.06750557095989797,0.2946127868773364,-0.15206918060684219,0.13088092565242235,0.07457626598178706,0.4345195038637068,0.33570902467099883,-0.26079390982158746,0.0057794502973917946,0.2274236385767255,0.15322720635291603,0.1859216701629139,0.12131828109552463,0.18991983072830143,0.14582858528517376,0.2610614274921911,0.049126354398152536,0.012753507699363334,0.23158082491653212,0.11345153736126186
Precuneus_L,0.2687319498991464,-0.09079692734389685,0.04971079825657732,0.7385877969261844,0.5995159396015577,0.4945124992752893,-0.3186193217597967,0.469919376567687,0.21654360504967163,0.08683510617824561,0.3187934246581044,-0.07475053766160994,0.04483228982111404,0.14484383333060277,-0.22531982544862322,0.16473895225178264,0.24851685983758545,-0.03605751994861072,0.06798949750766718,-0.041615228299404686,0.7004436914631039,0.7853823984550208,-0.2682004498735518,-0.10277488185266635,0.306801567227001,0.222560419422774,0.19367925854172463,0.22979180468552088,0.8181646040697039,0.18403808249641357,0.11874714599792295,0.14916938036442193,-0.09373791599311863,0.09508749708589938,-0.026697989347662397,0.057560265438888564,0.05978224796654274,-0.23281379395525634,-0.39746476771721784,-0.364679770333399,-0.32440908087203585,0.14662145533916449,0.4055493524453642,-0.12190478377697672,0.36161107147476496,0.8137667728964827,0.11745457067869176,0.27640634564840105,-0.186038369508385,0.0698910819007263,0.28110305768090876,0.05481847102418834,-0.08228453965428438,0.21159468821491267,0.24295865728453014,-0.11856953760687569,0.14734982933950197,0.02716978840949325,-0.17570432642960102,0.4167176991650117,0.20145960039824162,0.38074756526491527,-0.08117869011690361,-0.36433159719262964,0.05948115424582122,1.0,-0.14631280961913595,0.6082034702583081,-0.14863675139837457,0.03711980002087429,0.07253675994253349,0.560270829765843,0.36426455460497076,-0.01945254494577294,0.19181448993513828,-0.13933433634404818,0.08414990058894832,0.45414298311096957,0.2750064172072416,0.20846641019482667,-0.027256409818058915,0.12322211118900539,0.23154952247231259,-0.24545229663790044,0.2323452167353042,0.5487450079845835,-0.06537518722626282,0.10098956290794953,0.020506765025247224,-0.07595883837300883,0.5214729638779705,-0.022591192731608332,0.03937269841730181,0.11592021180379837,0.21197093265246342,0.3880173565967692,0.19668977414422714,-0.011499710071696116,0.29646029658140516,-0.0745675225759832,-0.22765331901290747,0.0964405599363391,0.4942072157301621,0.752150437390478,0.05785012300933603,-0.2689794958161703,0.7180228447894551,0.02817373069780905,0.3236945663494669,0.26116871810751613,0.20818906798726955,0.01824192365311377,0.31584562657953696,-0.022229769435457333,0.24390817110467264,0.16693113306699547,-0.3307259882643107,0.48155901135930534,0.04197818215443994,0.18823513684473908,-0.011961332002109535,-0.020068495806143716,0.18677915282771876,0.2777771492435635,0.5060731438529905,0.07752265937270364,-0.17516486766514291,0.5392572482758683,0.12402667746942321,-0.23636296259174594
OFCant_L,-0.13626087782940624,0.04014295358401199,0.08577521385328239,-0.14734665736630062,0.04700385432024487,0.06368748858743785,0.09120812563615692,0.11034349373212445,-0.11461955969785174,0.10325660087716365,0.38035960487590165,-0.05175415996453555,-0.054124287204353166,0.09098867713026618,0.023098173652011098,-0.19284717932213072,-0.05885810460666559,-0.018986027707566577,0.10857039697046546,0.7419268004045053,0.012327596476579583,-0.10882890216620428,0.05879362216946223,-0.07726515329427142,0.1260789810190903,-0.07755223667366024,0.07778544895233581,-0.16357762331852466,-0.1335931686550259,-0.03332789124883203,-0.07943172380313199,-0.05550527779653949,0.008546942030011764,0.1668033795007667,0.18778219385532127,-0.13022463603719192,0.10072640318591854,-0.04206928186491055,0.06146443552693742,0.045837116347459,-0.047019199062047976,0.566203344148323,0.06257230638043818,0.14906244498589258,0.15560771141521165,0.06310326036412156,0.1600905265798925,-0.10765953968297375,-0.04075600231892204,0.03454106850468751,0.03494480829023916,-0.16226416333157384,0.48016456132390856,0.22019430425389178,-0.18075966092444135,0.013066174039889732,0.10457564555537656,0.09455741701740171,0.8884558241808951,-0.23977636229045757,0.20573159163142987,-0.11593527909099807,0.8342732426743082,-0.06587955217582399,0.0906963574764574,-0.14631280961913595,1.0,-0.15371474824643103,0.36680498765180425,-0.04550754259315394,0.06654491093684194,-0.3005056242636959,-0.0574692500492032,0.028300165851229193,0.21715917175092314,-0.1613328800283284,0.03404387634390634,0.0966450626068132,0.0006431722317357015,-0.18752698827395012,0.14797592299955728,0.18689171975521565,0.1721327855109967,0.04098776034553094,0.18639797375783473,-0.27815300151123973,0.09958116373051093,0.14158964829346296,0.02803516839959667,-0.023806054415749876,-0.2418330660225761,-0.023446799908197043,-0.2729504353991994,0.5382028746670964,0.05662677697465869,-0.13097955467345732,0.13060399742091156,0.30137364458496335,0.06035804149060014,0.25948535206206025,0.15082733344785446,0.13293825155601335,0.014698407042445655,-0.2524909321146163,0.271211447784065,-0.027887205518967822,0.18770341624735254,-0.10206730410062294,-0.15393443296030704,0.21573161291150528,-0.10384590414022833,0.1496392888946896,-0.22758832977328422,0.1461830821422957,-0.2639594915188013,0.47214243549181967,0.4019169242318131,-0.20474333568635442,0.10778986280115017,-0.2327902794263724,-0.08497886182081645,0.04686555889729416,0.13585026028877858,0.37374542947940176,0.2103848046228014,-0.04634117819498212,-0.024886729975542126,-0.36408611548520003,-0.00021695348113953976,0.027186628247240077
SN_pr_R,0.3307511750477728,0.09251235647900645,0.34589249226903573,0.5017844718705793,0.38642533421917113,0.529558418818756,-0.33870025738386944,0.48301357993879374,0.11125097657800605,0.12488349745064369,0.3095017500417493,-0.228037069679711,0.300602453952682,0.31577102790491507,-0.08369177607266061,0.29235649304018513,0.15809184438265145,0.099429623348358,0.20530399976252076,-0.09622859981103873,0.5861941645564762,0.5488292825796512,0.0026316688900966836,0.12885765765858553,0.4177018221708648,0.19068713358784878,0.25248680694848896,0.24763695291891114,0.5376808836079334,0.16031204004066016,0.10889025251131369,0.0663347492170738,0.1105428598527312,0.12593307563627198,-0.07261144830561483,-0.09720055969887231,0.2586812933224065,-0.33980939207474753,-0.3830862052105132,-0.2078686260864256,-0.24124579449536876,0.10685037520774848,0.31071627882737196,0.056493450098750175,0.30301050749769043,0.6109049930046566,0.051090418826084213,0.29018083814794216,-0.17118036422657126,0.21637808373083836,0.14680829232984438,-0.07883543243944996,-0.1071629755581025,0.046387783353961085,0.2187084894889559,-0.2490081402098541,0.2722846395665193,0.07733834601088531,-0.20446445672468494,0.2532049049493836,0.17743702929059796,0.21667430017024736,-0.1188943405597966,-0.14601448596144567,0.11931971079931952,0.6082034702583081,-0.15371474824643103,1.0,-0.1835890850272448,0.06416497966381202,0.05825815442104378,0.47652087343850896,0.39788355557978666,0.034584358854805305,0.21122441754517698,-0.243608685233014,0.15451630058036198,0.41070526109403643,0.25066811950863405,0.16633596608822984,-0.10343146939896325,0.1783392382972484,0.1048729722473888,-0.096323794954621,0.20041744952221696,0.5332676372088665,-0.03637228907220352,0.08182277221710119,-0.03315400039278681,0.02662589529398913,0.4769778171880284,0.20332369567310887,0.26388235971533625,-0.05918274648243481,0.2786973549071821,0.2308325565179191,0.04164432732611745,-0.1291422088137893,0.07648871902306723,0.18518572984781623,-0.12669519797951465,-0.046366582606721767,0.1423226923102048,0.589413006850991,0.0035153216032092626,-0.35893406418664286,0.5131015219692385,-0.05491209989113067,0.46262551950437325,0.32480447362014975,0.3499186512266451,-0.0785794498379606,0.3078114141656531,-0.22540102273303828,0.19515530708154671,0.24315601142306284,-0.33089588790564567,0.36702897780539556,0.0014923519757656023,0.5271994327944988,-0.21980099092420216,-0.10989937960895071,0.19891756732707053,0.2788293046985949,0.33228306722133294,0.22535775447367265,0.06587039243748075,0.38847602738894893,0.22081849029089543,-0.13664505934765625
OFCmed_R,0.02844970596843076,0.319297274430971,0.167887685674187,-0.24732092606680756,-0.10614734960740727,-0.24764472366465853,-0.10650438198483159,-0.10102975131595233,0.14329871433327648,0.27930966454881156,0.27736665331675076,0.3836009989420257,0.012823849435807534,0.2480209684107508,-0.053178677437659236,-0.19890309755629343,0.19043818967295634,0.31415600628181317,0.25172894386407246,0.4084410339068791,-0.15075736509024595,-0.1236452396556224,0.4100210225982945,0.09857601791034538,-0.20343492376552688,-0.052068728683602704,0.2744287256347404,0.3235336768304847,-0.2040577846893259,0.0670075215382518,-0.028138698159668518,0.4513719410606086,0.2873960475466447,0.15953678163240598,0.42877838620760605,0.20248765361334964,0.24678728537159703,0.2296494897848268,0.4334362882175091,0.3559915629196582,0.25682456615591603,0.542595750756606,0.1757813137415974,0.31898801872384447,0.2544915852793324,-0.08925617540110443,0.11110042727543087,-0.11260066501816628,0.3524632155755372,0.11851749395698996,-0.05992699818692075,-0.13184758257175389,0.26177358498901987,0.31967994079528045,-0.27582212575507026,0.3007684022608711,0.3177580662382302,-0.18628449275562275,0.5981085093272811,-0.08958640960446985,0.3502420813610768,0.06313081893743527,0.5477093652014733,0.3295498206626794,0.18450413608287522,-0.14863675139837457,0.36680498765180425,-0.1835890850272448,1.0,0.013207934304089865,0.07673661791247306,-0.17615047047805774,-0.23912045842104349,0.4079788461696052,0.43894928972416813,0.32600346653087503,0.2119383447491715,-0.0044673248560993225,0.016319705302198777,-0.12860043577681968,-0.23323129005037022,0.036366765142381914,0.3316127016823351,-0.058906336219334575,0.295216819301735,-0.16250047400699516,0.19070712362936904,0.10639544291363405,0.17230811980067415,0.00038501573085160965,-0.027092408763531545,0.3132653855417865,-0.430620100418247,0.29082876954056053,0.11760696685038512,-0.17844638430047235,0.22061442682507093,0.3050884703521813,0.07452981340581366,0.1126066476600526,-0.0894533582106322,-0.18328507729418808,0.13095730160452743,-0.1993693702936342,-0.2686714707473281,0.4335736114091316,0.028658771154342073,-0.19985618949236073,-0.005829903703679663,0.23291883455325255,-0.15934139367501432,0.42513121971035117,-0.13056517877241197,0.3353069078968544,-0.16686956062423927,0.1840948633169792,0.6000813607586389,-0.32755877272313544,-0.08983566819440252,0.012161829082284848,0.10401246588344706,0.21902656552328872,-0.026548648311542463,-0.1480284252341076,-0.020983016268184024,-0.08031709175416758,0.24883494278755502,-0.30037857046684346,0.08897024557850731,-0.2502831076519416
Thal_PuA_L,0.16663236306708912,0.10257320012259734,0.1575012212957818,0.2213701922859783,-0.06516244935721278,-0.08047465931226078,0.2071810954387335,0.001909561594541135,-0.1379036230307738,0.0920228443304162,0.01739468846368361,0.14657325909745425,-0.12577703388063052,0.001569864451773405,0.19304559066847826,0.061947081941699685,-0.1982936793102531,0.15084676368505118,0.21032791323618544,0.2163929078012813,0.00795883847358571,-0.0952595370560707,-0.11904720477427033,-0.060906393404581524,0.25596204496171526,-0.0454783845932666,0.18420745627214757,0.2775610821541219,0.004433504492416471,-0.11263834565896505,-0.037544791269880945,-0.035822444899527434,0.2487162216337624,0.2412744016567091,0.1759088564542157,0.32665110459693153,0.07765183564007849,0.06695015758513659,-0.05159561592612877,-0.1275109554547122,-0.011574251170196302,0.05625534722305593,0.15344579897791338,0.14748343553603668,0.28532373096051655,0.019939897384455542,0.06632316054241702,0.2101493542853745,-0.03959596514488459,-0.03401604169646825,-0.043850228740196846,0.32547836350553405,0.19046267454130353,0.16541028264495886,0.19157121322696166,-0.11201179751009598,0.10978487401468448,0.2961884918328128,-0.04169787313899416,0.205302632881344,-0.1421244253674576,-0.17180028550573218,0.022097361439770823,0.11092835524395896,0.02265919984309601,0.03711980002087429,-0.04550754259315394,0.06416497966381202,0.013207934304089865,1.0,0.17736188190699562,0.16848050736106368,0.1842931897705662,0.11756721867205357,0.013686870610374336,0.145282502782104,0.22067405137502155,0.016415343042131936,0.3939607742988553,0.11502430349566273,0.19124160302352275,0.2895836044504858,-0.08761767277126867,0.38461026402045684,0.28226317014131624,0.02638067395489462,0.3511229809112003,0.17874963561898904,-0.13105972450678885,0.2517708303648411,0.12623703022629462,0.26805527452969735,0.07021000697473508,0.055352575387999356,0.05375831450495731,0.2619890892929891,-0.14863451742331182,-0.20986416161201216,-0.26502505527187104,0.011077341880708892,0.10428813112807642,-0.04335906691392004,-0.041827930181347964,0.02833639389932916,-0.04023160344133447,-0.2187181920101607,-0.07471989142324025,0.2655101044982393,0.23301846184263333,0.240804722548281,0.2075706963368944,0.16093323281264046,0.0745763466005009,0.19770776820379532,0.17193989665486847,0.2861635981940046,-0.02976305919659181,-0.028645464275411602,0.26875408219641994,0.14434751641065066,0.07128362289023704,0.15987365866473421,0.26919845053653574,0.11290875836608624,-0.10126832310148694,0.14912111454279287,0.007202977291444642,0.15199472367202035,0.2980194405660504,0.12203507228736368
