,OFCant_L,Amygdala_R,Vermis_9,Raphe_M,Vermis_3,Pallidum_L,Thal_IL_L,Thal_LGN_L,OFCpost_R,Heschl_R,Occipital_Mid_L,Hippocampus_R,Frontal_Inf_Oper_L,Thal_AV_L,Insula_R,Thal_MDl_R,Cerebellum_4_5_R,Olfactory_R,Temporal_Inf_L,Thal_PuA_R,Frontal_Med_Orb_R,Lingual_L,Olfactory_L,Cerebellum_8_R,ACC_pre_L,OFClat_L,Parietal_Sup_L,Thal_LP_L,Cerebellum_Crus2_L,Fusiform_L,Rectus_L,Supp_Motor_Area_R,Thal_IL_R,Calcarine_L,Precentral_L,Postcentral_R,LC_L,Occipital_Inf_R,OFCmed_R,Postcentral_L,Frontal_Inf_Orb_2_R,Vermis_1_2,Cerebellum_6_L,SupraMarginal_L,Thal_PuI_R,OFCant_R,Cerebellum_7b_L,SN_pr_R,Caudate_L,SN_pc_L,Frontal_Inf_Tri_L,Cerebellum_9_R,ParaHippocampal_R,ACC_sub_L,Cerebellum_10_R,Vermis_10,Cuneus_L,Hippocampus_L,Cerebellum_9_L,Temporal_Pole_Sup_R,Pallidum_R,Cingulate_Post_L,Thal_PuA_L,Precuneus_L,ACC_sub_R
Cerebellum_6_L,0.04700385432024487,-0.1411855713205346,0.42886754732117915,-0.06984871081849943,0.07945534043074105,-0.06586522574729518,-0.1435551267328981,-0.17420259438791316,0.18955764524323535,-0.07830586781669839,-0.09269237564713557,0.024576931084293107,-0.1034392378950623,0.40329031686678046,0.01737784454704186,0.008584135392198667,0.17407167819263414,-0.4000831257194458,0.011775765489916703,0.055341926273852614,-0.1983282046458752,0.6022227637577926,-0.02850558384534853,0.3121330652985048,0.09636719528785655,0.19921189504876882,-0.041923241473211054,-0.23332673703464293,0.1378050170568107,0.44930676888078247,-0.2753301126076301,-0.08695961877555806,0.059088936260098965,0.5241544370294992,-0.08684118580429855,0.11241233359654684,0.3354745516252724,0.20189128472088233,-0.10614734960740727,0.022132848928671563,-0.04054949181287315,0.0875451189059109,1.0,-0.08031696546970703,0.1087010015217902,-0.06577806777245247,0.09235122538154333,0.38642533421917113,-0.1739773017073534,-0.07021251452125297,-0.12476641494045376,0.029680052033063696,-0.016656704107681632,-0.35068145449030125,0.32653158432921336,0.34915054759892233,0.03913302113956733,-0.03824802392895045,0.33279377320247283,-0.056980892995650956,0.42235874024465203,0.3806036728519998,-0.06516244935721278,0.5995159396015577,0.5104658755953715
SupraMarginal_L,-0.2639594915188013,0.08691146433108039,-0.15883934382300838,0.026531233524575714,0.02727244748114246,0.0410273627460758,0.048982962443884136,0.18608278333128342,0.06802636259392765,0.17556670379233155,0.12989233020590807,-0.1106258306147111,0.29500470084474306,0.20620235477839735,0.11622834837379308,0.13085017359859327,-0.005881334981766996,-0.10747255797792368,0.04323890072725886,-0.17596448807978876,-0.16234806264050936,0.12751590326441187,-0.2191668348032023,-0.08590409096834582,0.05431052320088696,-0.3752548595759624,0.2665263230335872,0.16181694150890405,0.3138854236673468,0.04396878772749598,-0.11942844025976428,0.29303858720999876,-0.06735074907488081,0.29076172020048663,0.436994426513325,0.18976406904524862,-0.16589202845496587,-0.20438582522270712,-0.16686956062423927,0.14645680149497137,0.01741466667047138,-0.08513726110809718,-0.08031696546970703,1.0,0.07950142056157317,-0.23672557333029925,-0.18731350958742837,0.19515530708154671,0.13283242320845234,-0.03833277427856039,0.07247977939300972,0.0860599097188539,0.13458880816584182,-0.03355027200715535,0.03203362815138886,-0.14474690874287363,0.04356563629664521,0.13133172077288946,-0.3249910970547018,-0.011346744163439355,0.13852997524605093,0.27777358811503566,0.17193989665486847,0.24390817110467264,-0.09018444600423578
Thal_PuI_R,-0.15393443296030704,0.24459432674015805,-0.20228020669836624,0.1616351118875125,0.2636951868632645,0.14528906970303238,0.13551002732284695,0.10847041662841647,0.36887860035363607,0.3791159070792046,0.11464573559840784,0.09984669469856267,-0.0618754080081422,0.3143061368637268,0.22664706019951628,0.4302920368751008,0.19677014061948928,0.10965273893410259,0.08195569541396834,0.1532063740252972,-0.1482418249902038,0.18079048254029553,-0.027187547966608615,0.0108364820663215,0.09650671250728143,-0.1069464552261174,-0.05819743298063123,0.09455805761711172,0.21066707064534868,0.054113777518111805,0.004619566016265711,0.35094162815911134,0.4076001270504543,0.29576678941956625,0.11649094401019805,0.4174754353882329,0.0288217814831845,-0.05360692122455001,-0.005829903703679663,0.04610598728441859,0.23114887451221497,0.0636988016158698,0.1087010015217902,0.07950142056157317,1.0,-0.18982699355900406,-0.05810316991181165,0.46262551950437325,0.22778739476714965,0.14110576768937466,-0.11702024306024593,0.08368274390629651,0.342269383125462,-0.07538248974513763,-0.07323305072510064,-0.0009566274450638881,-0.16605739303367079,0.15268120725499862,-0.17765293664041124,0.13163213853730568,0.18171083972673324,0.18900764508627876,0.23301846184263333,0.3236945663494669,0.051373692127696935
OFCant_R,0.8884558241808951,0.130276301247227,0.07702902299044012,0.24900482864092172,0.17607310150298133,0.17070071324156796,0.015073437850200709,0.08298410197724948,-0.20172985497737378,-0.06876872440004907,-0.029475570646556707,0.5734985869503793,-0.11802401783610682,-0.16630487668604935,0.319312009016968,0.02209725084874707,0.4538037591900012,0.5563427574498072,0.2879803891554976,0.1884842312920305,0.5635775064275205,-0.0024680260276516586,0.8927038990231194,-0.02011268921268572,0.2094896426206227,0.35595538746828626,0.006191364489504687,0.011374955472223159,-0.22227883479255311,0.10331865043550773,0.5994672435736951,-0.25431865707716894,0.0020786561428549765,-0.21227696508683022,-0.18613240410740423,-0.37232486887877,-0.13982595636265882,0.08436162125677826,0.5981085093272811,-0.024581703139577624,0.31942084484767347,0.2404539906038535,-0.06577806777245247,-0.23672557333029925,-0.18982699355900406,1.0,-0.0768018168720198,-0.20446445672468494,0.13566124454870732,0.19051946737343647,0.016420647293664027,0.13325300242020532,0.29636421413585323,0.11168886748599363,-0.4267553672053521,0.29304422561920157,0.09188257192211821,0.29358406675457505,0.0767347552526161,0.3276895173407402,0.11693915960481205,-0.2539992717350227,-0.04169787313899416,-0.17570432642960102,0.12425017204615234
Cerebellum_7b_L,-0.07726515329427142,-0.1326616916161837,0.16661627423468392,-0.1043937824254974,-0.11241143618188533,0.19174448418945236,-0.02203675322121339,-0.09327115513966147,0.342820027509726,-0.17942264325787757,-0.02816476873577551,-0.23997103054333013,-0.02925488348819359,0.0990043152497913,-0.2250366347108709,-0.01580008637752909,-0.051169131131537766,-0.0016445943492386908,-0.24146991836844361,-0.0007048071540082949,-0.06748669494852452,-0.0908708408258881,-0.10558246152645337,0.31319190877781905,0.16087752579060366,0.10962422419192641,-0.21000215150877297,-0.2889216511561912,-0.037627446876686496,-0.17726534882863773,0.16338042379166393,-0.03969439321608745,0.11078561011367861,-0.030522004553200192,0.04740797366284398,-0.022966919560580234,0.11608061402587633,0.21122697122589437,0.09857601791034538,0.06750466015877168,-0.2791396466859421,-0.14572222121578254,0.09235122538154333,-0.18731350958742837,-0.05810316991181165,-0.0768018168720198,1.0,0.12885765765858553,0.05977501865020697,-0.22273130498716193,-0.11773413598115699,-0.09269704157452603,-0.14672151302127578,0.12193987316606505,0.2272589545084885,-0.10301754068312374,-0.027897651524339158,-0.20167771462232353,0.24451915794955825,-0.14806716880589757,0.12781210897380335,-0.11052758379075599,-0.060906393404581524,-0.10277488185266635,0.09455057743550643
SN_pr_R,-0.15371474824643103,0.15451630058036198,0.0035153216032092626,0.026432215620970968,0.3363647407415126,0.034584358854805305,-0.096323794954621,0.0847468524962802,0.5271994327944988,0.29018083814794216,0.300602453952682,-0.05918274648243481,-0.05491209989113067,0.3459051471151602,0.19122696283253976,0.20332369567310887,0.3095017500417493,-0.1495595796769049,0.1048729722473888,0.056493450098750175,-0.33089588790564567,0.6109049930046566,-0.1188943405597966,0.16031204004066016,0.2586812933224065,-0.1291422088137893,0.10889025251131369,-0.012698993547692616,0.2187084894889559,0.41070526109403643,-0.2048483755851552,0.43098281607468536,0.099429623348358,0.5017844718705793,0.21723172588665696,0.493278504861199,0.19068713358784878,0.1768263150086338,-0.1835890850272448,-0.09968443892929843,0.046387783353961085,0.04164432732611745,0.38642533421917113,0.19515530708154671,0.46262551950437325,-0.20446445672468494,0.12885765765858553,1.0,0.1105428598527312,0.051090418826084213,-0.21980099092420216,0.0951956980518292,0.32480447362014975,-0.14601448596144567,0.26388235971533625,0.17743702929059796,0.2199201419303236,0.20041744952221696,-0.2490081402098541,-0.07261144830561483,0.31071627882737196,0.589413006850991,0.06416497966381202,0.6082034702583081,0.33228306722133294
Caudate_L,0.008546942030011764,0.44061948041901444,-0.3211863184081202,0.14453267251231558,0.2656478562847441,0.4640844973381183,0.30145757956702035,0.33465436858087416,0.3447212574116281,0.4134841311047479,0.1989960865811508,0.2013565746732671,0.23964200774827618,-0.1400705105924455,0.5480154187208786,0.27921405492780127,0.2867629708251443,0.5095951340094622,0.2762204019253529,0.05239755789066451,0.2910055263407125,-0.010063580858180337,0.18824444454360054,0.016716740864958817,0.5288813521812542,0.08806207624589682,-0.024845551140241815,0.4143993920982171,0.08348764871306585,0.2664338704995664,0.4077738078127405,-0.023130789042136186,0.11513245334047476,-0.05992249937814199,0.12868963844008594,-0.0697178480055893,-0.0032942512028431687,-0.11293746602596398,0.2873960475466447,0.049832900697606264,0.2553741513207908,0.17223616721752444,-0.1739773017073534,0.13283242320845234,0.22778739476714965,0.13566124454870732,0.05977501865020697,0.1105428598527312,1.0,0.10631525068576794,0.21068416793368772,0.18044655936228632,0.5488914782729302,0.4512289886560174,-0.04301666010047712,0.08279047893393296,0.11744686196062012,0.4874293442506597,0.029227187694623607,0.3162490740810125,0.3641632257116565,-0.0827383299070342,0.2487162216337624,-0.09373791599311863,-0.19701670332289586
SN_pc_L,0.1600905265798925,0.4150469713510757,-0.1610813824819122,0.2543516476567795,0.5286705942305517,0.08527278003560705,0.1084759719926583,0.16741903824263699,-0.12418734571377195,0.38044415815788296,0.10660477306072676,0.6779439443601648,0.1831437767146096,-0.0719066758539932,0.4775734721007317,0.026684588068130236,0.4337577428366634,0.2718463209665795,0.35199362112040233,0.196344613934886,0.3258379417437748,0.18110684594445906,0.30653556259308007,0.04074735311571701,0.0157940006153567,0.12280288264615873,-0.013475285534893994,0.2262173843472208,-0.06817751458536461,0.2282570207539165,-0.030998660027225646,0.07592540942663092,0.05917243543354499,-0.03548995579189928,0.07040345092863728,-0.05245590632898969,-0.013880578232273599,-0.047062905605593175,0.11110042727543087,0.010407586636819864,0.5359944497412745,0.4323609749850364,-0.07021251452125297,-0.03833277427856039,0.14110576768937466,0.19051946737343647,-0.22273130498716193,0.051090418826084213,0.10631525068576794,1.0,0.3403347601131476,-0.03920424472324837,0.5015856322586694,-0.06673660276293494,-0.21583472631841533,0.20676818666794217,0.036815443780221835,0.4585370611497674,-0.10965479619962962,0.2673128954160507,-0.0746923381332339,0.12491754317821413,0.06632316054241702,0.11745457067869176,0.036320399703441725
Frontal_Inf_Tri_L,-0.08497886182081645,0.1872890627085362,-0.07002689397783626,-0.07226682839509666,0.2505218668336899,0.2920854620154006,-0.03350571032169999,0.04340134672036415,-0.1493526645381782,0.19006262530554532,-0.06167273843463101,0.32465863884626894,0.6477578682541877,-0.23034669729574964,0.4591422578990563,-0.11648411857225362,-0.013969822339633928,0.18835168194873875,0.29972611999833315,-0.05628078734289213,0.27708967552524594,-0.035143840126719006,0.05779556715050124,-0.021485056963968262,0.11405584162842103,0.0736901232563701,0.003007104733339585,0.2572061730355128,-0.0996995601686055,0.11394631499169505,-0.03656348611837808,0.03213401932900332,-0.058545725414778156,-0.1492450961761538,0.33218962066637586,-0.20559660596019752,0.07696347526618283,-0.019945476746422663,0.10401246588344706,0.018690094357605477,0.37749592484341105,0.25021101060376566,-0.12476641494045376,0.07247977939300972,-0.11702024306024593,0.016420647293664027,-0.11773413598115699,-0.21980099092420216,0.21068416793368772,0.3403347601131476,1.0,0.035961350548464985,0.18160822015528016,0.06875085871303462,-0.2014546524437842,-0.09108158568468017,0.10714801620506753,0.22894235381685288,-0.039493428907884105,0.19200357965121828,-0.03475421765838105,0.06300702287394014,0.07128362289023704,-0.011961332002109535,-0.040753884453002556
Cerebellum_9_R,0.001219505928808999,0.12985360866030005,-0.12669447042472487,0.09403023872600813,0.2128444698813576,0.22739661769434738,-0.306778289166503,-0.2389410760924809,0.03430959117219617,0.0015732652968912155,0.052144054696929995,0.125962950933986,-0.1809905441270536,-0.2094240631527676,0.09101295648401282,0.1370434294846137,0.23236236042378355,0.14901418247350026,0.16162033353274863,-0.14207522555163338,0.09663635047451621,0.009435822416463995,0.14696624324101354,0.0036552735684193655,0.2372092388510445,0.2548866811848564,0.20079352966327216,0.14955251946629627,-0.06731211916146201,0.09480433084387194,0.26856801965688576,0.19518592790516798,-0.06062244929458786,-0.06353355043100947,-0.1347721070234545,0.0285551503155739,-0.01702268746562068,-0.011741861758455202,0.24142950960819032,-0.46266651304585255,0.11546225686444513,0.2976453903823602,0.029680052033063696,0.0860599097188539,0.08368274390629651,0.13325300242020532,-0.09269704157452603,0.0951956980518292,0.18044655936228632,-0.03920424472324837,0.035961350548464985,1.0,0.15690305821045733,0.2262193260346034,-0.1472010141168556,0.3311316773760783,0.2103463777046514,0.11227251600720972,0.13325255878479977,0.055199207274287024,0.11912880127675406,0.0510477570712178,-0.16412293394101254,0.09480804918107448,-0.021540022345952686
ParaHippocampal_R,0.21573161291150528,0.7118566362840699,-0.24435142248351452,0.4764837985650448,0.7177708793264862,0.41032267718998366,0.25077670078751296,0.28784955292581216,0.2814605082988255,0.6387128040889789,0.17043880221154573,0.6813681472176611,0.14647815233925235,0.022565107019633865,0.705593020962659,0.23109131960538773,0.74755374684124,0.5171033464582818,0.37916857067406495,0.09190975087001907,0.27999728279665625,0.3499696417265388,0.42445115067616823,0.026638587572714985,0.4229937125326434,0.12822271751007577,-0.011915121193317455,0.4325751653749089,0.07600811732821436,0.4853583895629688,0.2570713482759894,0.1154384047039872,0.06832928719386323,0.17110839106511488,0.13373328175064322,0.08497894771566236,0.02189132431718862,-0.05690441712941928,0.23291883455325255,0.0025936319684685665,0.569676642835491,0.5447172731392632,-0.016656704107681632,0.13458880816584182,0.342269383125462,0.29636421413585323,-0.14672151302127578,0.32480447362014975,0.5488914782729302,0.5015856322586694,0.18160822015528016,0.15690305821045733,1.0,0.2824809435500025,-0.2350366993085358,0.3914177618431159,0.11337065542561017,0.7499642822382404,-0.08342316004933467,0.5245418379923891,0.283985648463169,0.1837641667992161,0.240804722548281,0.26116871810751613,0.07775439812324868
ACC_sub_L,-0.06587955217582399,0.35502217301812045,-0.34288521647311193,0.14047845080186808,0.09580953073862111,0.33462989434662094,0.11417189118373963,0.1117486896835507,0.22932091503566387,0.07680803212231253,0.08337605689288521,0.03234744265546889,-0.03775180299671266,-0.39257036066045903,0.15734746964924817,0.19566384804972622,0.13048778763369306,0.47196552161562855,0.08206945954131444,0.0036501530394704653,0.24502078148955322,-0.3356303667935546,0.07265801640948652,-0.12159373852914772,0.2339683361640011,0.10677302656272522,-0.048181664469156,0.26970531774973594,-0.16506738286641123,0.0141275438969226,0.5038632194124449,-0.024210520577224087,0.05388610452388747,-0.39680662559345126,-0.08243137833079246,-0.11595015291703746,-0.15936218498591118,-0.06517837403098872,0.3295498206626794,-0.16833400823599903,0.06370131583814909,0.17290202797621937,-0.35068145449030125,-0.03355027200715535,-0.07538248974513763,0.11168886748599363,0.12193987316606505,-0.14601448596144567,0.4512289886560174,-0.06673660276293494,0.06875085871303462,0.2262193260346034,0.2824809435500025,1.0,-0.17369611614412694,0.16096210950537626,0.15522569146039078,0.23571763188218098,0.2146596174719324,0.2907642083397235,0.027657880345622325,-0.2922461826592146,0.11092835524395896,-0.36433159719262964,-0.3042819612852133
Cerebellum_10_R,-0.2729504353991994,-0.1436738843871105,0.3229732860699695,-0.3171519510159961,-0.12196677276688087,-0.25043811308499736,0.1447748888033993,0.17869749093746778,0.2609015380070389,-0.07759353765731099,0.05889458016803377,-0.367519978810817,0.1440856188159714,0.10496038289347454,-0.12900456990636072,0.07151319377342655,-0.22479648559539542,-0.5042372869907313,-0.3337438784527187,0.0808688078706384,-0.27502880708053085,0.07117798026089929,-0.4788515961637498,0.21618637111365716,0.10851321396186286,-0.1458138002930803,0.06023014230036754,-0.2514407358739995,0.12347803800980375,0.09375205470029084,-0.3462315444867017,-0.3227066095008072,0.04363200182854751,0.17287867297924908,0.02906341594800803,-0.06679774932478752,0.2056558529847694,-0.021072716371904825,-0.430620100418247,0.17783044336619422,-0.43251620701189214,-0.25497268116446103,0.32653158432921336,0.03203362815138886,-0.07323305072510064,-0.4267553672053521,0.2272589545084885,0.26388235971533625,-0.04301666010047712,-0.21583472631841533,-0.2014546524437842,-0.1472010141168556,-0.2350366993085358,-0.17369611614412694,1.0,-0.05593083097792302,-0.06046366260733768,-0.263028372526387,0.1290610388568515,-0.17370018096044437,0.11738996932259033,0.09481560776316374,0.07021000697473508,0.03937269841730181,-0.02089999819321791
Vermis_10,0.20573159163142987,0.23194519234358646,-0.013206018728984172,0.16800244385468008,0.4421444244535534,0.18046423311802676,-0.21504924663860708,-0.18881665344073523,0.10092433900594086,0.12140272517885552,0.05183491424409533,0.39617601196913077,-0.3881159332369576,-0.20268852481607288,0.2024126690267433,0.17170035609178672,0.5816944460920392,0.17695065149496503,0.3072024177258202,0.12646421162819232,0.23456339394847273,0.26315413947244265,0.31150792818957224,0.22860477657423445,0.27916648652373394,0.40681594509726193,0.09787750586269627,0.14938135890319926,-0.06680378327355772,0.4104658970259908,0.24299340277331336,-0.1477251176678563,0.07240241570292066,-0.036616255735259146,-0.4163629479652218,-0.1686300966975254,0.22035616338294658,0.022021998190039287,0.3502420813610768,-0.4520814449152167,0.2752232821412327,0.5297660858930973,0.34915054759892233,-0.14474690874287363,-0.0009566274450638881,0.29304422561920157,-0.10301754068312374,0.17743702929059796,0.08279047893393296,0.20676818666794217,-0.09108158568468017,0.3311316773760783,0.3914177618431159,0.16096210950537626,-0.05593083097792302,1.0,0.41092730500659014,0.32330056829712933,0.4627778511183788,0.43833712275466036,0.2014307347646505,0.07697372219010051,-0.1421244253674576,0.20145960039824162,0.10198902317820349
Cuneus_L,-0.007474067785891113,0.03313789483963861,-0.12659493846643577,-0.0841331370745783,0.21362861729661384,0.13044840479069877,-0.34684541533858454,-0.11444282178196029,0.029162811405334152,0.1012480233076678,0.1995932907410496,0.06633880970826499,-0.14353661816856053,-0.2997672650371403,0.14002958214197658,-0.05176010364858542,0.1877839157054547,0.10464375992608013,0.28345263255987196,-0.04589388700352834,0.14358242101810606,0.17486422181666655,0.05353594991544963,0.15012702653929963,0.2091519698291539,0.21739339236500702,0.06469886477896607,0.15380129218541147,-0.10617501017558074,0.25741132464233224,0.08116742610309843,0.07821094031023697,-0.16898944043494182,-0.15238273483163287,-0.1173826751536691,-0.08170174272376957,0.19951137019202866,0.19485874006373285,0.11769089853327365,-0.361027619509845,0.10715933613867161,0.23673823153145288,0.03913302113956733,0.04356563629664521,-0.16605739303367079,0.09188257192211821,-0.027897651524339158,0.2199201419303236,0.11744686196062012,0.036815443780221835,0.10714801620506753,0.2103463777046514,0.11337065542561017,0.15522569146039078,-0.06046366260733768,0.41092730500659014,1.0,0.2597074781583834,0.07694363363227238,0.14232318973233626,0.044461135383170314,0.19993621518261812,-0.1407834933007211,0.13830067391391684,0.10942275673363865
Hippocampus_L,0.18639797375783473,0.7280365029224707,-0.36426312110378245,0.42829731821207534,0.5540432739199646,0.2993203886502026,0.17233141832210758,0.23860515948417335,0.16124837661313837,0.6933294763479128,0.057562268520014725,0.6262194304920651,0.16206036367174737,-0.11315076634101112,0.6158854884323093,0.0678356365242307,0.6272227647539123,0.46153014799794595,0.5867902653851792,-0.016191846187838383,0.311905969122861,0.4442222433208822,0.450299452128117,0.028511144822645287,0.2830762956237258,0.005887873236322717,0.06530596540598343,0.6575415534152725,-0.025063212521235542,0.6388415787386855,0.26632313770878807,0.14142242423179735,-0.1546142011161587,0.10539912839907654,0.21551423816603035,0.043789057559118064,0.1235111109401917,-0.06337515479714957,0.295216819301735,0.001633128573702857,0.45866168562034404,0.5151922141629325,-0.03824802392895045,0.13133172077288946,0.15268120725499862,0.29358406675457505,-0.20167771462232353,0.20041744952221696,0.4874293442506597,0.4585370611497674,0.22894235381685288,0.11227251600720972,0.7499642822382404,0.23571763188218098,-0.263028372526387,0.32330056829712933,0.2597074781583834,1.0,-0.04645902769037403,0.5774052143891487,0.1744303281854761,0.32954221922207255,0.28226317014131624,0.2323452167353042,0.06765931565347968
Cerebellum_9_L,0.013066174039889732,0.021791096585714983,0.2593507920124742,0.043364980817419976,-0.09734950573825935,0.20276257101653522,0.0817983739105161,-0.1954528147855994,0.04446655256650135,-0.1827603615035224,-0.10794589427894563,0.07067901498228008,-0.24379518159121882,-0.18372038047914696,-0.08532032514763405,0.18334310192507194,0.11308187529327887,0.07785711801666716,-0.060091490067609804,0.21989138366128758,0.1523882832693815,-0.14804014527503803,0.022701425116229294,0.23058641082476378,0.12494988155372488,0.42968982756775254,-0.11906738103304687,-0.04859405457352078,-0.14628707391573703,0.06137665419134542,0.27548744449661494,-0.43899826518332113,0.23124513979999917,-0.18117164049133905,-0.4404649719485791,-0.3677314869187304,0.16638751976319435,-0.008594336544272208,0.3007684022608711,-0.1031673982542843,-0.05213025748431624,0.14748891932806796,0.33279377320247283,-0.3249910970547018,-0.17765293664041124,0.0767347552526161,0.24451915794955825,-0.2490081402098541,0.029227187694623607,-0.10965479619962962,-0.039493428907884105,0.13325255878479977,-0.08342316004933467,0.2146596174719324,0.1290610388568515,0.4627778511183788,0.07694363363227238,-0.04645902769037403,1.0,0.28089465371303823,0.18289326110212958,-0.2616439441277642,-0.11201179751009598,-0.11856953760687569,-0.12441959276612327
Temporal_Pole_Sup_R,0.18778219385532127,0.5050869453819085,-0.12007117213616773,0.21476835273791733,0.3402331898428774,0.3672630973479763,0.1563443782608495,0.1569575355924798,0.01011701559121933,0.3563777695563776,0.050841387598923184,0.5376244336313171,0.009305495051043732,-0.2667145675862895,0.5237992605982479,0.31295550706631475,0.46025052160090474,0.42253275413406427,0.3540128183445576,0.28234235310540184,0.538552902017911,0.027633932529470412,0.34496696064664184,0.1477078489401647,0.19175571041499817,0.10278702047524048,0.04738680912404051,0.3696588743404124,-0.14980595469542754,0.2702206130322888,0.38778923062101917,-0.2024590191888133,0.12407141000858368,-0.1279703613289249,-0.14165004029006767,-0.28086746635226084,0.05767351709708016,-0.00788093946348873,0.42877838620760605,-0.06234555864553313,0.4620291458842925,0.3681407568093309,-0.056980892995650956,-0.011346744163439355,0.13163213853730568,0.3276895173407402,-0.14806716880589757,-0.07261144830561483,0.3162490740810125,0.2673128954160507,0.19200357965121828,0.055199207274287024,0.5245418379923891,0.2907642083397235,-0.17370018096044437,0.43833712275466036,0.14232318973233626,0.5774052143891487,0.28089465371303823,1.0,0.06455689153662363,-0.12811929062865737,0.1759088564542157,-0.026697989347662397,-0.10751338376393042
Pallidum_R,0.06257230638043818,0.1339451370729701,0.1301137233099253,0.04166386610795519,0.09193625621927487,0.3895030557851038,0.1696307931148822,0.0752527453230729,0.4085375502161004,0.08955243830659598,0.08748416286515168,0.05568988087886237,0.0762367265543684,0.3414587623892144,0.3236935952179461,0.2123373286765771,0.3053983455782817,0.12936400552568,0.07901052764915428,0.003919185685194126,-0.08078539945902252,0.3281451608517105,0.1534141668344468,0.18725764063756462,0.4557065440101484,0.18355965029893584,0.039598449495996606,-0.014633865994047578,0.2228676469912258,0.32383427626273753,0.15962635784126877,-0.027208828157476564,0.1512811038344199,0.4625633548360214,0.17919983693829641,0.045106096778019716,0.0037857824110161635,0.10216016031025885,0.1757813137415974,0.10738652598880892,0.042913857351398174,0.0654766241578224,0.42235874024465203,0.13852997524605093,0.18171083972673324,0.11693915960481205,0.12781210897380335,0.31071627882737196,0.3641632257116565,-0.0746923381332339,-0.03475421765838105,0.11912880127675406,0.283985648463169,0.027657880345622325,0.11738996932259033,0.2014307347646505,0.044461135383170314,0.1744303281854761,0.18289326110212958,0.06455689153662363,1.0,0.16944557023828802,0.15344579897791338,0.4055493524453642,0.2742374357500773
Cingulate_Post_L,-0.2524909321146163,0.19344394946896007,-0.21861530054180023,0.09357941355121281,0.3115686034150136,-0.12515023836414604,-0.2449960316583949,-0.15556267398351506,0.17452269161458311,0.3355295542662742,0.06893739799902285,0.06651842890248522,0.15570173573838852,0.2691030248755113,0.06900389283349016,-0.07199133290447755,0.2733168663435971,-0.25176099319451034,0.4005950939438599,-0.1356478202480178,-0.2855095437318547,0.7505631202049157,-0.1260606374304781,0.13250257690526973,0.005489410494960223,-0.2469761073670609,0.20281916536514843,0.25872218745834435,0.23345704360805616,0.5214003431737083,-0.35403743361568485,0.540498527112553,-0.09247306497984918,0.5416708060784388,0.4542149985213113,0.43334625233308044,0.24517560809726277,0.13086548071077683,-0.1993693702936342,-0.07095955879370247,0.02114889002103085,0.2753197551130539,0.3806036728519998,0.27777358811503566,0.18900764508627876,-0.2539992717350227,-0.11052758379075599,0.589413006850991,-0.0827383299070342,0.12491754317821413,0.06300702287394014,0.0510477570712178,0.1837641667992161,-0.2922461826592146,0.09481560776316374,0.07697372219010051,0.19993621518261812,0.32954221922207255,-0.2616439441277642,-0.12811929062865737,0.16944557023828802,1.0,0.02833639389932916,0.752150437390478,0.38973823042098615
Thal_PuA_L,-0.04550754259315394,0.22067405137502155,-0.04023160344133447,0.029478675144038968,0.0026722157582669045,0.11756721867205357,0.38461026402045684,0.39326768953701735,0.14434751641065066,0.2101493542853745,-0.12577703388063052,0.055352575387999356,0.2655101044982393,0.2677227386469969,0.293303774270458,0.26805527452969735,0.01739468846368361,0.10131212806844887,-0.08761767277126867,0.14748343553603668,-0.02976305919659181,0.019939897384455542,0.022097361439770823,-0.11263834565896505,0.07765183564007849,-0.20986416161201216,-0.037544791269880945,0.09808265361150562,0.19157121322696166,0.016415343042131936,0.042183812003065445,-0.001810741913375846,0.15084676368505118,0.2213701922859783,0.28784064654601255,0.07459483464829109,-0.0454783845932666,-0.2177173681722051,0.013207934304089865,0.38383549581792953,0.16541028264495886,-0.14863451742331182,-0.06516244935721278,0.17193989665486847,0.23301846184263333,-0.04169787313899416,-0.060906393404581524,0.06416497966381202,0.2487162216337624,0.06632316054241702,0.07128362289023704,-0.16412293394101254,0.240804722548281,0.11092835524395896,0.07021000697473508,-0.1421244253674576,-0.1407834933007211,0.28226317014131624,-0.11201179751009598,0.1759088564542157,0.15344579897791338,0.02833639389932916,1.0,0.03711980002087429,-0.10126832310148694
