,Thal_PuA_R,ACC_sub_L,Parietal_Sup_R,Cuneus_L,Temporal_Mid_R,Red_N_R,Fusiform_R,VTA_L,Postcentral_R,Putamen_R,Temporal_Pole_Mid_L,Occipital_Inf_R,Cerebellum_9_R,Rectus_R,Fusiform_L,Frontal_Sup_2_L,Parietal_Inf_L,Hippocampus_L,Temporal_Pole_Sup_R,SN_pr_R,Pallidum_L,Occipital_Inf_L,Cerebellum_9_L,Occipital_Sup_L,Cerebellum_10_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuL_L,Precentral_L,Precuneus_R,Cerebellum_Crus1_L,Lingual_R,Thal_MDl_R,Vermis_4_5,Vermis_6,N_Acc_R,ACC_pre_L,Thal_MDl_L,N_Acc_L,Occipital_Mid_L,Cuneus_R,Thal_AV_L,OFCpost_L,Vermis_10,Thal_VPL_L,Temporal_Pole_Sup_L,Heschl_L,Pallidum_R,SN_pc_R,Temporal_Sup_L,Thal_VA_R,Thal_PuM_L,Thal_VL_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Cerebellum_8_L,Cerebellum_7b_L,Thal_PuI_R,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Calcarine_L,VTA_R,Thal_MGN_R,Thal_MDm_L,Frontal_Inf_Oper_L,Putamen_L,Thal_LGN_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_L
Thal_VA_R,0.32251598250826274,0.3784615529192317,-0.015307312130497071,0.05285399531996032,0.09431494927438955,0.007222880232694372,0.2357022939367468,-0.2497937204018615,-0.09921911570463145,0.08382712028096734,0.32418334768869195,0.11340411570282523,0.1447081216691758,0.42516703812292145,-0.11595612443339413,0.053903841058806884,-0.23448280895499143,-0.030963457534885323,0.26921813081698637,0.06587039243748075,0.3631218812316364,0.01342301303715095,0.27158031490833445,-0.1046423105069327,0.0035237753580666486,0.14963637872576882,0.1324617311660158,0.29897893768164496,-0.12788528691488185,-0.02048072977914973,0.25451749708622445,-0.12603122282737972,0.52595892395862,0.0016144516792093609,-0.16230029754927458,0.42116374048918453,0.25754647898663413,-0.08200838606779001,-0.0007207088299384004,0.18852438399957522,0.08126597968635431,-0.1839533112936187,0.06654505755768354,0.16131235204713903,0.326189159025697,0.007710938088553303,0.13760523299142335,0.2183127478035769,0.32398379480275363,0.0053726330580746665,1.0,0.10270467599957527,0.04245026834027502,0.03982124856450253,-0.1176584281095331,-0.11035990577530339,0.16419804667878005,0.3845040980915945,-0.0014572430185648307,-0.15767063314275243,-0.27975981474745437,-0.21527136622988763,0.5083716533829797,0.40977996371305314,-0.13576441503177042,0.016252786657305607,-0.02152725539184091,0.015014626298702849,0.049126354398152536,-0.04053769608657356
Thal_PuM_L,0.013090507840753635,0.3047697266723273,-0.010405086474027091,0.18715103950698211,0.17540434449343428,0.2787149033385868,0.4267360702551801,0.14790660948361833,-0.08738775089044261,0.2749734169189746,0.294030499936867,-0.15048850905230904,0.09937540427261221,0.2704415200175934,0.43521759224411655,0.4050467440085036,-0.18383384801169467,0.6546616346271915,0.4023470862007207,-0.03637228907220352,0.29079765424276977,0.05641230859445073,0.010220912862988592,0.11977625870973464,-0.3531158654655558,0.3049886973661447,0.5459551954866708,0.1758309530762688,0.05928828476691761,-0.13709958528324184,-0.03199524150754932,-0.08672570314412369,0.12281975051437408,-0.05853055547135203,-0.2438876043996421,0.2403525920700185,0.36703407531292687,0.04439864527124178,0.1270044607739624,-0.03710388561253987,0.029267638271608012,-0.2579780998011782,0.29785316934217987,0.17363822890305333,0.26758340570374334,0.11612256345377853,0.042871311703639524,0.13571707495942686,0.19069875399521652,-0.001770421208899435,0.10270467599957527,1.0,0.3461685296790881,0.21793226570342109,-0.06347785893433977,-0.251645459104627,-0.17012152777447903,0.06411459521825491,0.5336860678565375,-0.09833904681288919,-0.16395831276910475,0.1653281770655956,0.14034434529038609,0.4166629721271065,0.2504524200670938,0.332433652410148,0.27185618270861894,0.022143556550217696,0.35556998871351464,0.27780351351919996
Thal_VL_L,0.011811155645098976,0.037114380773488234,-0.01910235468046485,-0.030365473416350992,0.20884296044547515,0.16766059058204874,0.4558851725678653,0.2075046714014519,0.15726667428902424,0.4639210870505725,-0.149627704262422,-0.11351468952926769,-0.06331643040292381,0.060679588875888577,0.3304696136536521,0.13950945294145764,0.17524508036202763,0.35721911161782943,0.20753651461038514,0.25066811950863405,0.2890569568112376,0.04161203386332497,0.0072079319699345085,0.36367231531662986,0.22155613884567185,0.2583699124678593,0.43794208042087635,0.22029714821794033,0.23930310354065257,0.14391566165876157,0.026143795191090138,0.14611281560798062,0.2381195800248445,0.21407438764043607,0.07555933772124945,0.2821114938493084,0.3790050800053722,0.598793295063078,0.07352872190314486,0.13443948458982216,0.015783937790671082,0.47316700234318265,0.5023186084358096,-0.026493853369898308,0.2433718593316985,0.03031961436486021,0.12620040851879571,0.4962540734250662,0.008659725016107922,0.12896260839128404,0.04245026834027502,0.3461685296790881,1.0,0.1981510599206953,0.0696080012532793,0.22727995876006413,-0.019218063532218572,0.2851603330727618,0.2412973761258978,0.2824513546311989,0.4197449604295011,0.10754919364754133,0.059805167297318385,0.40655054226859166,0.25366871179966416,0.40651252316937936,0.294348079379587,0.30178548583395143,0.38811378647034017,0.31964191530266994
Frontal_Inf_Orb_2_L,0.14751875988578184,0.09805103881061686,0.060458524269345365,0.030918333834745872,0.09572280100406376,0.4238037354838296,0.2703530815785637,0.024172738772148213,-0.08498133464782355,0.33095839431474383,0.1935390756070708,-0.05410471651713702,0.12824356270819207,0.17811990587093995,-0.05958815982199426,0.4345796910144554,-0.06184308457098145,0.2701260044454998,0.2517403267264142,-0.23714471927129155,0.37747329318079115,-0.12835809783200625,0.11948052112542056,-0.09993509685083163,0.027525366368164224,0.12470722777062479,0.33048276661265685,0.1119077505923231,0.00519923135332671,0.09945101086355075,-0.12416152221033472,0.1186804550616554,0.14245128960529818,0.06536021961259421,-0.14372441172111902,-0.01054985116045929,0.14958694657119462,0.045457321844404285,0.23580170973087142,-0.061074414552868904,-0.11375006799519062,0.10091386197616757,0.19131960635171688,0.11062306408742006,0.4038245802240839,0.06075605451056224,0.085760320316292,0.13332210755391866,0.21709789779381433,0.5418485704304039,0.03982124856450253,0.21793226570342109,0.1981510599206953,1.0,-0.017914163650521505,-0.14159470235136623,-0.1378538204250089,0.20506149287256545,0.2693489977050679,-0.1354418029191164,0.05206216676440332,0.2638411856768044,0.20387775816840176,0.4706563455900423,0.12725469671331302,0.38820994710449797,0.06142106842808959,-0.0335371534771595,0.15788907482639808,0.2862997105351424
Supp_Motor_Area_L,-0.3106657685075348,-0.07732735302071071,-0.06668426482506978,-0.007994227400390987,-0.1241459242042567,-0.09399078866437402,0.037861441280759196,0.11062288867735763,0.4835641571404644,-0.18914556015055659,-0.10968413085792326,0.05162070627949374,0.04525334674027979,-0.13068647084023585,0.008854682722136712,0.3638800333797477,0.13890485068254207,0.16015609314622295,-0.30922425828377775,0.3078114141656531,0.02688973148957943,0.07509114161364548,-0.5134887830976215,0.0012320119082548252,0.321006298009787,0.13184021713412336,0.09698714008037415,-0.3052077192270894,0.7668973858930529,0.37928243255499305,-0.0710743703294029,0.33588428993688196,-0.16939476254855185,0.2396415456117164,-0.3619360718394677,0.06766794695430059,-0.06311980511695511,0.01147484097307826,0.1925355095527124,0.0846615201842886,-0.1794882081042135,0.25571721241865486,-0.11774519690432494,-0.33418803590934154,-0.4555561949246074,-0.5837388977957008,0.08752514801486257,0.08098886390568856,0.04128757404919628,0.01157627678870598,-0.1176584281095331,-0.06347785893433977,0.0696080012532793,-0.017914163650521505,1.0,-0.03815429422301948,0.044441475555039564,0.187437737468967,0.17755107946496243,-0.21905556089648937,0.3509331178383693,0.020747645705820186,-0.16677968180691036,0.09001322797982848,0.33547251148879653,-0.07999709605776507,-0.02951491996344194,0.6548411636239965,-0.15206918060684219,0.3665676978203423
Cerebellum_8_L,-0.107037362720627,-0.4036920096006059,-0.045727645068260506,0.12006214187712126,0.21319599780965262,-0.3225068371503042,0.08802147770247741,0.2684766802504417,0.22258839196654662,0.07276768610793306,-0.445292475112395,0.27783541664661987,-0.10003477418667059,-0.30552622487833,0.26791882773812153,-0.34934197229378616,0.0351148371685213,-0.09794686073445542,-0.12634924733298858,0.529558418818756,-0.05175126164979671,-0.056085912492530206,-0.01954570418319468,0.0883423439968482,0.29143370895934784,0.13888103930782217,0.0320909700328198,0.25891837005824275,0.0018756027815147586,0.3586236019118426,0.1365648839871806,0.3542401324117527,-0.15916713319383638,0.4668071152553185,0.2725935542304555,0.062489209654561,0.14285807545618295,0.21494313946407778,-0.011723784870626234,0.14044404088492898,-0.06521730128310474,0.3651225485394097,0.25413274860505203,0.14323650738943164,0.057642360869596995,0.29249414532381796,0.11017756310076902,0.2851645751351642,-0.3748135193576326,0.33930679404278313,-0.11035990577530339,-0.251645459104627,0.22727995876006413,-0.14159470235136623,-0.03815429422301948,1.0,0.24479682230251426,0.09870599380201404,-0.0909986601745308,0.2672299050226356,0.43369741128773515,-0.030878506643728505,0.014691487683505868,-0.05903128291390655,-0.054786778052731806,0.13410160637802968,-0.042467838008595424,0.16357252878840392,0.10455230121857355,0.08589593055218693
Cerebellum_7b_L,-0.0007048071540082949,0.12193987316606505,-0.08596981469644165,-0.027897651524339158,-0.07297820280776014,-0.18047231637628486,-0.1185972737637976,-0.15213261739409745,-0.022966919560580234,-0.02949002100656101,-0.06649264478510385,0.21122697122589437,-0.09269704157452603,0.11402161372864097,-0.17726534882863773,-0.14753385863016757,0.007873034572188011,-0.20167771462232353,-0.14806716880589757,0.12885765765858553,0.19174448418945236,-0.09126703743107052,0.24451915794955825,0.03775980764907246,0.1446019893552434,-0.051169131131537766,-0.14672151302127578,-0.09831340074545296,0.04740797366284398,-0.12922152860000646,0.3760634715034808,-0.0860463069372092,-0.01580008637752909,-0.027198598873128494,0.09773460015076905,0.23741126733956364,0.16087752579060366,0.06434401548665827,0.07225257884000537,-0.02816476873577551,0.14200756635962505,0.0990043152497913,0.10428764932226996,-0.10301754068312374,-0.032065536962293834,-0.007079718770761987,-0.05300902526768951,0.12781210897380335,-0.013688526331958412,-0.015965953481294263,0.16419804667878005,-0.17012152777447903,-0.019218063532218572,-0.1378538204250089,0.044441475555039564,0.24479682230251426,1.0,-0.05810316991181165,-0.2722486316648872,-0.03476030507599645,-0.030522004553200192,-0.2887558575639812,-0.07224047701196096,-0.020808563563157814,-0.02925488348819359,-0.11592639976801003,-0.09327115513966147,0.1519301170387377,0.1896646236714748,-0.16976023451654867
Thal_PuI_R,0.1532063740252972,-0.07538248974513763,0.03656023546459411,-0.16605739303367079,0.28393891561043294,-0.015528006124471909,0.3642891524393118,0.13604684260182554,0.4174754353882329,0.1318981996455669,-0.09975192524912016,-0.05360692122455001,0.08368274390629651,-0.027222006921652574,0.054113777518111805,0.061764081766624394,-0.039557760495204895,0.15268120725499862,0.13163213853730568,0.46262551950437325,0.14528906970303238,-0.08970172601734272,-0.17765293664041124,-0.029602956444543693,0.33887213904811414,0.19677014061948928,0.342269383125462,0.24690337443076146,0.11649094401019805,0.38761677145082124,-0.016813995742553493,0.35432514418029426,0.4302920368751008,0.4307159423722978,-0.11032506705726415,0.357244723489336,0.09650671250728143,0.12837307793210276,0.028752569062233613,0.11464573559840784,-0.04647065998167696,0.3143061368637268,0.20406887082850186,-0.0009566274450638881,0.19062022974158746,-0.2852626243836728,0.37700943315100544,0.18171083972673324,0.15369818996531603,0.12089144170034088,0.3845040980915945,0.06411459521825491,0.2851603330727618,0.20506149287256545,0.187437737468967,0.09870599380201404,-0.05810316991181165,1.0,0.20096912497226732,-0.01314355129126567,0.29576678941956625,0.027984097506480773,0.5865452311146073,0.4345260841349608,-0.0618754080081422,0.3253478744324421,0.10847041662841647,0.28812677408872567,-0.005571097845013156,0.35033761582360357
Frontal_Inf_Tri_R,0.0027673516823125805,0.09677158077799096,-0.12028125245642968,0.07045276613613065,0.37226843482675775,0.25331865168644196,0.38000740905591934,0.25555915572355536,0.02485446053144863,0.24000352538284134,0.12681633483076035,0.01833696724804426,-0.023704541970424684,0.037865919859204254,0.42243920903640725,0.5059394997323158,-0.06368126530638736,0.5755265506878985,0.5137720365687859,0.05825815442104378,0.23232530411311753,0.03176069729821692,-0.20336645071454218,0.001806301940527931,-0.14882102863807659,0.33347518272840704,0.5467086473911131,0.12673131394743983,0.3020508222755557,0.11436624782734621,-0.1844512723423131,0.1974983288930507,-0.008283109746886789,0.19713410832218278,-0.2229017455516161,0.08707234898898769,0.1272003039171315,-0.14307499852281194,0.13534570351083755,0.04190583644271447,-0.04361713038996753,-0.16865239052369957,0.19911507762467148,0.0359265628628208,0.12225664367350542,-0.12387254817877658,0.08560531170213506,-0.0044237700471111,0.2753382913084031,0.13777097117743403,-0.0014572430185648307,0.5336860678565375,0.2412973761258978,0.2693489977050679,0.17755107946496243,-0.0909986601745308,-0.2722486316648872,0.20096912497226732,1.0,-0.04930451568826436,-0.04138876875986841,0.38782773118269337,0.22496613155134035,0.2522609999545929,0.5247693408289313,0.5854974408070066,0.23893876605782088,0.16562008842578527,0.2447729185426081,0.4932643335147346
Cerebellum_Crus1_R,0.11360225203582562,-0.31980546274838706,-0.22563941310097663,-0.36347466708740594,0.25434449778704854,0.17330806132552545,0.1996823366881966,0.2993436002667193,-0.15435832750399356,0.19151092690558863,-0.5798916052164559,-0.13002548877777956,-0.22219096345581002,-0.31139060390026774,0.10721660172554272,-0.2512352426917299,0.5465944236096583,-0.09661278147991641,0.05451143041545424,0.02876764481089372,-0.2760410047483595,-0.00627535265547274,0.17880753166493552,0.5046309326649868,0.2506673918047201,0.08885986076496101,-0.001318454424653134,0.08499703742367914,0.12735307948013092,-0.07411218461959776,-0.07407486839246648,0.09866380336468455,0.060331761731100185,0.26627174133124576,0.7003528525490825,-0.07757581926093081,-0.04496775420907724,0.3717088336207639,-0.11747439065699877,-0.06955219307087855,0.3259021010927664,0.4088370684812023,0.39333064390290406,-0.02545973095526544,0.006563644545852089,0.007637320382133472,-0.06304543194185634,0.22371259780633623,-0.32068947043917356,-0.1266056763174001,-0.15767063314275243,-0.09833904681288919,0.2824513546311989,-0.1354418029191164,-0.21905556089648937,0.2672299050226356,-0.03476030507599645,-0.01314355129126567,-0.04930451568826436,1.0,0.48338045969958754,0.0834108589070923,-0.07830751780170253,-0.3743927789407868,0.2510876231513179,0.19710445517893646,0.2652872817302417,-0.11854004002822711,0.030806512184814873,0.04495347395909834
Calcarine_L,-0.1131137346786056,-0.39680662559345126,0.007992256568917335,-0.15238273483163287,0.2422951243926405,0.05534703274274632,0.28897540998282173,0.3645151138685808,0.39794792429724607,0.06908970674917092,-0.5282172533231799,-0.027342344819299855,-0.06353355043100947,-0.42832139498634764,0.269661689110556,-0.09356958450284256,0.35969892266831904,0.10539912839907654,-0.1279703613289249,0.5017844718705793,-0.11900699392078781,-0.06780128394088547,-0.18117164049133905,0.319408540592539,0.6234122719442691,0.19741412981050824,0.17110839106511488,0.013011957320775414,0.4242882291051859,0.48643059038826136,-0.05392120160743784,0.528540823400628,-0.0324145173422243,0.5850744318916825,0.31683978316736183,0.080303775506076,0.08403272283200415,0.45157250852125386,0.06838429517284605,0.04243527267054926,-0.017825065054395368,0.7360388622119659,0.29057212004903277,-0.036616255735259146,-0.1696936290360424,-0.14514274252308232,0.10553343785369584,0.4625633548360214,-0.29112286202789267,0.18286845342811067,-0.27975981474745437,-0.16395831276910475,0.4197449604295011,0.05206216676440332,0.3509331178383693,0.43369741128773515,-0.030522004553200192,0.29576678941956625,-0.04138876875986841,0.48338045969958754,1.0,0.08239159682887982,-0.00879208673521451,0.025560942119413423,0.16946190413772128,0.15412302666519237,0.10916538815484746,0.44551218412620497,0.018279766102613306,0.2973234314369121
VTA_R,0.1516330578377178,-0.21446597978395648,-0.07715453405703661,-0.04867748396543705,0.2507907132314429,0.4191631019478005,0.12024221562137213,0.557401453846173,-0.12587175609253393,0.3686889692066343,-0.14196920093953003,-0.17062252773503236,-0.04138491952067698,-0.14609325033692486,0.17596725245177355,0.35641716880964236,0.09474025459996133,0.33405933289260953,0.21735673604722208,-0.0913101683233537,-0.054314088269268125,-0.03380201949044797,-0.1485282009520478,0.032946885714000576,-0.06956317553025385,0.36436902990187686,0.35621308072469715,0.11190158306150866,0.06659469629485984,0.16544969482183894,-0.25143242610053046,0.3296504742616332,-0.018216543241115327,0.25161902885369347,0.04782716938692748,-0.129435045006812,-0.05794257706339399,0.1298160069118078,0.29964894321096314,0.0011965926614245395,0.002188717232257381,0.048011397249545014,0.2289240496191253,0.12083828425084692,-0.0018977598978252436,0.07517493579183605,0.08239132184098609,-0.09925528779254421,0.24268367372905325,0.1953367627702248,-0.21527136622988763,0.1653281770655956,0.10754919364754133,0.2638411856768044,0.020747645705820186,-0.030878506643728505,-0.2887558575639812,0.027984097506480773,0.38782773118269337,0.0834108589070923,0.08239159682887982,1.0,0.1114588894939424,-0.05916875679495665,0.16118681947990235,0.4656242545483773,0.20262862579825008,-0.02435271865921779,0.05874350146808762,0.4987383670593326
Thal_MGN_R,0.4741346486299789,0.002301137479896732,0.06753361747656822,0.029728470354797292,0.29870961131396506,0.11914672043279942,0.2853305221155018,0.17231338215651995,-0.05032998644433892,0.26430802062112807,0.0793607111067711,0.09901599411701288,0.04687402676345539,0.20995369908742925,0.16801806823567023,0.1648453226941608,-0.24749285487430203,0.19557696198166682,0.3852916297093871,0.31577102790491507,0.313537001762672,-0.2083104313017391,0.0957495973814532,-0.06558044915630248,0.1658785829020622,0.2587440376305845,0.3077908455880397,0.32396256923473243,-0.2018838528638987,0.2509151812785701,0.030575835600232727,0.27731916656318806,0.49508756991967867,0.2755474038857004,-0.0010802797183421997,0.2948286289796287,0.24877638923777592,-0.003676071851654646,0.20885642164393511,0.18416928341455838,0.03299734769998013,-0.0011429339901884222,0.2560031860051213,0.2764430538438454,0.3157433817681997,0.13645424916312904,0.3130797489717812,0.16727316256845154,0.21024516189821624,0.20157659372781633,0.5083716533829797,0.14034434529038609,0.059805167297318385,0.20387775816840176,-0.16677968180691036,0.014691487683505868,-0.07224047701196096,0.5865452311146073,0.22496613155134035,-0.07830751780170253,-0.00879208673521451,0.1114588894939424,1.0,0.4287400687319936,-0.12728308213969344,0.35258467262134935,0.021831048901517085,-0.07202827551375394,0.1531042221675229,0.13226243661557366
Thal_MDm_L,0.10894953949732947,0.28209410286656766,0.3202992449082394,0.2723417480927879,0.13262708243110824,0.19104952544740036,0.4213507921836856,-0.0667880788569619,0.08897867510670689,0.20064686706793772,0.31184479448010693,-0.06225906330434343,0.2780472169941139,0.3243988018114635,0.18443369465721213,0.3545141177584355,-0.4284242181984079,0.40953340136894456,0.3215113045333566,0.24763695291891114,0.5991980062203917,-0.11181576057227356,0.04440570210557743,-0.21601297800837174,0.04486843291205612,0.2362486406187787,0.45624292653856713,0.2759666517222863,0.0687117923675901,0.25263391643656014,0.1654591595064579,0.09927576998105836,0.43521375096538994,0.14163695562973472,-0.43450675527760213,0.3366699061170721,0.48291450144343334,0.18716314574242376,0.12021244255002972,0.1292447152727425,-0.2762687928997732,-0.020526295583894127,0.14502619952175874,0.27603080622052933,0.34311722304442155,0.05804788181817053,0.11500437468993499,0.35980638510484875,0.28469988672759655,0.3564723769083034,0.40977996371305314,0.4166629721271065,0.40655054226859166,0.4706563455900423,0.09001322797982848,-0.05903128291390655,-0.020808563563157814,0.4345260841349608,0.2522609999545929,-0.3743927789407868,0.025560942119413423,-0.05916875679495665,0.4287400687319936,1.0,0.03876800522068645,0.27101035525146494,0.05530485712258644,0.2465575030586528,0.2893353308887291,0.22573702344504182
Frontal_Inf_Oper_L,-0.018741658426469618,-0.03775180299671266,-0.2609733146253056,-0.14353661816856053,-0.11958441439010901,0.30601157889942804,0.04036474871578202,0.21045602297402152,-0.22984080447801575,0.13866064752645205,-0.19550918350324878,-0.15792726309203603,-0.1809905441270536,-0.18225994216296101,0.13403038752787927,0.36338058061260003,0.2821816703112333,0.16206036367174737,0.009305495051043732,-0.05491209989113067,0.01688546625091601,0.01626586997858329,-0.24379518159121882,0.30683164237522315,-0.05388752040716732,-0.035170638068478956,0.14647815233925235,-0.09914125732069999,0.7357994763031164,-0.1523173451758949,-0.12326858961208811,-0.0748760296545783,-0.0598030682191558,0.025266190048719113,-0.02660604555402688,-0.10784989838392924,0.12864934560379665,-0.018607181528008707,-0.0453633327059107,-0.02342560584508822,0.15044127150624603,0.04053945008198114,0.1352759873482286,-0.3881159332369576,-0.19335281472520904,-0.2958081032906196,-0.10379638442001275,0.0762367265543684,-0.1208957904648477,0.05332350499766047,-0.13576441503177042,0.2504524200670938,0.25366871179966416,0.12725469671331302,0.33547251148879653,-0.054786778052731806,-0.02925488348819359,-0.0618754080081422,0.5247693408289313,0.2510876231513179,0.16946190413772128,0.16118681947990235,-0.12728308213969344,0.03876800522068645,1.0,0.2979951153088835,0.3235709478962205,0.13192533625760014,0.14037581039566702,0.3968129615780886
Putamen_L,0.26349007171878197,-0.05593779979549885,-0.1217564752816196,-0.09714461799853388,0.28345334722605825,0.307178796008529,0.3739859083951064,0.350382795996801,0.041337713031925266,0.5522462842621441,-0.18886924084534418,0.00605738030625307,-0.028959086352906498,-0.05608923015148401,0.21303457714957166,0.26167643133957913,0.09968401063945799,0.3312382586106949,0.33673333532431127,0.1783392382972484,0.36518201506705866,-0.1252140424776615,-0.10733942633018946,0.21053413187532888,0.007358856159134454,0.26404134856433326,0.5351821501934101,0.34364666603302213,0.05123993552963406,0.13954389419796137,-0.13587226940100064,0.20212915706560788,0.24678365103020106,0.22266728114182469,0.06097830011122711,0.21845292606558087,0.2232842421855792,0.22783174904517503,0.19251856564935527,0.08670747481861284,0.1358353442541532,0.19831114815033177,0.4784756267924104,0.01726337515673327,0.318538495568542,0.04997704957446903,0.1583366463003409,0.2113542025898107,0.13418618033452454,0.23456867325499065,0.016252786657305607,0.332433652410148,0.40651252316937936,0.38820994710449797,-0.07999709605776507,0.13410160637802968,-0.11592639976801003,0.3253478744324421,0.5854974408070066,0.19710445517893646,0.15412302666519237,0.4656242545483773,0.35258467262134935,0.27101035525146494,0.2979951153088835,1.0,0.3999443942490546,0.06607780886874957,0.2589294354669027,0.4352568672031212
Thal_LGN_L,0.19057218238270454,0.1117486896835507,-0.285372447746023,-0.11444282178196029,0.05668580097682926,0.3057268786725404,0.23982248595188577,0.2409809809735264,-0.06304006043700879,0.2742366922101524,-0.24794136672076386,-0.3122094379532541,-0.2389410760924809,0.03768385123045651,0.015104944612950368,0.1586340874859694,0.294555397240153,0.23860515948417335,0.1569575355924798,0.0847468524962802,0.0533930360115198,0.07149623829154297,-0.1954528147855994,0.40340892072636253,-0.1545930036398914,0.08846592306139286,0.28784955292581216,0.09686949321997027,0.2687245099888874,-0.3201738518689225,-0.05827833403484814,-0.18030388864200625,0.16239246749684633,-0.013665748746929473,-0.026092212542548805,0.22221317767574095,0.1655968732496619,0.21276085615122955,0.09429231637400108,0.08149605702461597,0.24129784147268798,0.0811037543188066,0.3963884702860781,-0.18881665344073523,-0.058285050584635414,-0.19232308000713916,0.062333431411988965,0.0752527453230729,-0.12815205341627262,-0.12565179266977372,-0.02152725539184091,0.27185618270861894,0.294348079379587,0.06142106842808959,-0.02951491996344194,-0.042467838008595424,-0.09327115513966147,0.10847041662841647,0.23893876605782088,0.2652872817302417,0.10916538815484746,0.20262862579825008,0.021831048901517085,0.05530485712258644,0.3235709478962205,0.3999443942490546,1.0,-0.05706304426490637,0.0757215195312838,0.3125681752360433
Cingulate_Mid_R,-0.23099391862476196,0.07094007322553636,0.1608262082927421,0.096360706242037,0.14028916873408648,-0.08947712542481734,0.23375997793066344,-0.0021462242839850824,0.5744338847968217,-0.21861384308154325,-0.05424732754477615,0.09163799117371786,0.21937068356557948,-0.1564315081966069,0.26419115827330397,0.18943371504129847,-0.10233703549535662,0.22548133748549268,-0.09958990700083253,0.508246135038442,0.14562160079627978,-0.00879185496466075,-0.15496130713205458,-0.04009820697924287,0.4159451344010017,0.19968856646850738,0.20457175526846128,-0.0241850532950645,0.46641363496387994,0.5117417400250948,0.16397874022636547,0.34910991463811225,0.04347996121470071,0.32490447075026424,-0.1943437087684185,0.29459407120351633,0.10804894211288425,0.13027494988585567,0.051910985082821555,0.12886834208140216,-0.22790028032825432,0.2759981960588945,0.04038696227448473,-0.08673421430553092,-0.15981820150724693,-0.22596914699132697,0.11252604121615264,0.3185199689914455,0.1657259323222504,0.09206630169971332,0.015014626298702849,0.022143556550217696,0.30178548583395143,-0.0335371534771595,0.6548411636239965,0.16357252878840392,0.1519301170387377,0.28812677408872567,0.16562008842578527,-0.11854004002822711,0.44551218412620497,-0.02435271865921779,-0.07202827551375394,0.2465575030586528,0.13192533625760014,0.06607780886874957,-0.05706304426490637,1.0,0.21555452249707063,0.26544341199747384
Frontal_Sup_Medial_L,0.07784923012686451,0.23135629102455252,0.11220836774471361,0.25957693325337616,0.1284503388037704,0.13088092565242235,0.30418551541826605,0.18991983072830143,-0.27567630643148333,0.30514290581955605,0.17959991411241283,0.1368543284988584,0.23366838351344146,0.21836435377423202,0.4547342356189084,0.2946127868773364,-0.09459628736462695,0.3896947605808748,0.35824582246118125,0.11931971079931952,0.2564205771719408,-0.11353661846946148,0.21576122407699636,0.07340534406154958,-0.10048189635109613,0.28440777744457124,0.3754593654342016,0.2610614274921911,-0.0708691305672685,0.024964691713666,0.28103678309950963,0.07468367093483208,0.18337327916167626,0.07704881723640396,-0.028908445949103915,0.30862673106987,0.6095172002542945,0.12131828109552463,0.1767460354524862,0.13181029173790235,-0.03019516455584321,-0.1090064535770218,0.4345195038637068,0.20417190525380977,0.1859216701629139,0.4620373403412949,0.18153131755793284,0.2800376123539268,0.05935394340263466,0.15703397488778062,0.049126354398152536,0.35556998871351464,0.38811378647034017,0.15788907482639808,-0.15206918060684219,0.10455230121857355,0.1896646236714748,-0.005571097845013156,0.2447729185426081,0.030806512184814873,0.018279766102613306,0.05874350146808762,0.1531042221675229,0.2893353308887291,0.14037581039566702,0.2589294354669027,0.0757215195312838,0.21555452249707063,1.0,0.045936613508682576
SN_pr_L,0.016587572475227425,-0.07646144273740645,-0.19357238684469777,-0.005386412174601853,0.229076807632723,0.3329722893369309,0.436446647043876,0.4714984109620434,0.20362329304723012,0.24388738753851824,-0.10742856026630235,-0.07636860449153385,-0.07814402382562473,-0.08251195177891157,0.2796416844703856,0.3844274616379328,0.206665187742325,0.4860659137864986,0.0932310434258236,0.25963890008046303,0.04471099096755383,-0.0021969096926617885,-0.34747769142534124,0.06370984591780496,0.0386359407276058,0.48030402109387943,0.6345799099385002,-0.02195972767628256,0.43399229970752784,0.25404196234225235,-0.13052081672583998,0.40506038574410663,0.021675538246309908,0.4657224703088946,-0.20440267789932062,0.11032540793275802,0.0716525352529729,0.10005494711514894,0.28874445048828384,0.15328535644144853,0.016402926240131614,0.2104843838511334,0.3166698972920762,-0.05627732747177565,-0.051599270278302106,-0.25409789461506654,0.12504288914492567,0.12808549343584852,0.15345321255415176,0.2003556006989078,-0.04053769608657356,0.27780351351919996,0.31964191530266994,0.2862997105351424,0.3665676978203423,0.08589593055218693,-0.16976023451654867,0.35033761582360357,0.4932643335147346,0.04495347395909834,0.2973234314369121,0.4987383670593326,0.13226243661557366,0.22573702344504182,0.3968129615780886,0.4352568672031212,0.3125681752360433,0.26544341199747384,0.045936613508682576,1.0
