,SN_pc_L,Thal_MGN_L,Frontal_Med_Orb_L,Cerebellum_6_R,Parietal_Sup_R,Thal_PuA_L,Caudate_R,Thal_PuI_R,Red_N_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Pallidum_R,ACC_sub_L,Thal_LGN_L,Lingual_R,Thal_PuL_L,Thal_VA_L,Cuneus_R,OFClat_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,Vermis_10,N_Acc_R,Putamen_L,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_3_L,ACC_sup_L,SupraMarginal_R,Thal_LP_R,SN_pr_L,Frontal_Med_Orb_R,Thal_AV_L,OFCant_L,Red_N_R,Thal_AV_R,Thal_VL_R,VTA_L,Rectus_L,Cerebellum_8_R,Thal_MDl_R,Calcarine_L,Thal_IL_L,Vermis_7,Vermis_4_5,Thal_LP_L,Pallidum_L,Rectus_R,Insula_L,Temporal_Inf_L,Putamen_R,Cingulate_Post_L,OFCmed_R,Cerebellum_4_5_R,Temporal_Pole_Sup_R,Thal_MDm_R,Angular_L,Thal_VA_R,Vermis_1_2,Hippocampus_L,Temporal_Sup_R,OFCpost_L,Vermis_6,OFCant_R,Precentral_R,ACC_pre_L,Thal_LGN_R,Hippocampus_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Precuneus_L,Rolandic_Oper_R,Thal_VPL_R,Fusiform_R,Postcentral_R,Vermis_9,Cerebellum_6_L,Occipital_Inf_L,Olfactory_R,Temporal_Pole_Mid_R,Thal_MDl_L,Cerebellum_7b_R,Occipital_Mid_R,SupraMarginal_L,OFCpost_R,SN_pr_R,ACC_pre_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,Paracentral_Lobule_L,Lingual_L,Thal_VL_L
Fusiform_R,0.1096648393530298,0.01660673848011933,-0.22231155817745285,0.5608509500623382,0.22070777241165723,0.11594782124657232,0.16407021282806133,0.24340173509083698,0.22852354038880188,0.6958791106254069,0.5825506432561975,-0.32288128934702437,0.5763205296567162,0.32666753737555776,0.5547577161884184,-0.16141532371023617,0.4816840190656465,0.33428591336004826,0.5452755438594701,0.2366058294795564,0.32289770448091576,-0.021812706548495427,0.5054584307680513,0.05073467423032126,0.11637946960853103,-0.04738342102614106,0.5609452215414511,-0.2096677344724611,0.5288435257807973,0.1180245141878992,0.5502915286291529,0.3949766436271306,0.5120071780582404,0.012152116508871585,0.17901257919346325,0.22027120303415984,-0.1385163772961174,0.36746647564398055,0.24510673409991723,0.6510467127817214,0.40631211366791575,-0.033026545573667576,0.3740363980083843,0.6141540713027256,0.15180029570699777,0.326003226869698,-0.07656693523682681,0.27143445661431487,0.2525161974383328,0.11762969773224487,0.5390755082655493,0.06240764242813549,-0.37071146046419123,0.6290396125166667,0.3633453909635727,0.3010808559747305,0.484419798320826,0.38658396375008514,0.2480058985656003,-0.03772459529243397,0.3982377548362222,0.377116384963597,0.3806392225854447,0.7548557009880853,-0.08492188239826808,-0.007954029763477324,-0.3216944912616024,0.31687668646028405,0.022746312696906437,0.2978158564949606,0.47711182009692793,0.4393226598035606,0.4618503175131579,0.2846523360167526,0.472788164269341,0.7106126464722308,0.4334966159102424,1.0,0.28517385702628206,-0.10568502296338737,-0.2972605955370677,-0.37770394878931884,0.23776203759821654,0.1131208883746982,0.3738311216881121,0.40342579990138977,0.2797638788663586,-0.09355389398517061,0.6113604382642404,0.6393039109967977,-0.10486199322506744,0.253664702814661,0.2596592464570826,0.5986766826957594,-0.04047063330712728,-0.11065211077678105,-0.0022556429543213637,0.5356432852363529,0.08123558483457222,0.44434405899435614
Postcentral_R,0.12056339489249644,0.23350020338458694,0.09963382484363786,0.013795802920535455,0.8723916942175408,0.35893261637423723,0.20760045523115392,0.6018757283880168,0.10009563389349034,0.7339669771993469,0.8341191777818112,0.06073228078444345,0.569562920728379,0.19592680422689887,0.4523166184286089,-0.1529597899052012,0.5954412613919514,0.4535930774171299,0.6715720131891038,0.05324037924494643,0.579645243946722,0.2884566158520667,0.23058469066813844,0.0010093485797121843,-0.124649692447229,-0.02411963534245879,0.5303095833606808,-0.0724962884110909,0.5090035625187659,0.22827568088241504,0.5916621499980801,0.8815289661297272,0.44010588799569533,0.06916447738042765,-0.014955425178656893,0.2990263564758147,0.013722719517264224,0.4727300644825345,0.28230343457149937,0.48862743090404864,0.1601058157385609,0.22243314745938,-0.06900162034307247,0.17630708165097894,0.23497593058788757,0.4486025228258698,0.011167964421401519,0.3797215681098632,0.2445584875293912,0.22447922068970358,0.1072851718795044,0.23507909065966365,-0.23996662649902667,0.5596238101699781,0.30081894471573345,-0.10004124345284628,0.5772334778535365,0.24004658301615994,0.4389676222606478,0.04491150771698224,0.4331112258975429,0.3037496381406175,0.40231482554870684,0.5656050229980816,0.29969556657136875,-0.05746048377917706,-0.009821275527864323,0.9500716090539799,-0.06036109245241374,0.3496330748563874,0.6198041135654414,0.800539291888728,0.6679065768376107,0.4843245966167828,0.6892920841623009,0.5946405288971712,0.20788988023408697,0.28517385702628206,1.0,-0.10193182782263426,-0.20820589309566276,-0.26030074230121997,0.3922163068696282,0.1710722550084262,0.5250091325479385,0.11576658104768117,0.5600793377294196,-0.0995967293041379,0.004159372221022128,0.4904638801003804,-0.11202760231940412,0.50294670585917,0.4322040662256517,0.49801520516374215,0.3208707756659985,0.026776245646882923,0.04390598226461341,0.6871856093750486,0.41044752962592346,0.494384681180132
Vermis_9,0.3342091597623509,0.28596704790093136,0.08822496327797111,0.2988947279369572,-0.28993828950037387,0.014335717730742875,0.28593553047748416,0.04488969821074918,0.36185965589757,-0.2400029777949859,-0.21029941595647203,0.2543887448509391,-0.21110205339795232,-0.22317187432369995,-0.06731685539067561,0.14478699532525396,-0.311161837224097,0.16769972851655093,-0.12015319968270557,0.14784321544634407,-0.1739880410147602,0.12285715303465596,-0.15567093791673622,0.24501924174831824,0.48651039184512646,0.10147404064859204,-0.26123478457821286,0.4236780512750256,-0.16051347406798327,0.30725056619706337,-0.02089906015032962,-0.2232010540597019,-0.12191928957851478,-0.001231069737028586,-0.21569481338771757,0.15579411432570606,0.030993501234453248,0.28301768888036827,-0.3748419653418786,0.01582364817177289,-0.23578647483075785,-0.027660083816688507,0.062423625855798665,-0.07817187199342349,0.3358914665606158,-0.18881974911459518,-0.010623078046147844,0.3101631736548174,0.3426338745923629,0.10643798547455098,0.07809075294145922,0.3346280801976637,0.5667786925812927,-0.1997687990659567,-0.15788091586500475,0.20169115150370498,0.20886156164626835,-0.20884354716722775,0.1426454857059602,-0.015569415499038028,0.06375459060756208,0.1015175201760299,0.17998841930671,-0.36615487683741377,0.40969019396407835,0.4019145628517155,0.3843331822160967,-0.04458020080563633,0.22785090416183637,0.009776034275213261,-0.10824072111625456,-0.14958830387141123,0.0877007969451458,-0.2818062046896623,-0.17578106225515894,-0.34090387989783383,0.20989527743201133,-0.10568502296338737,-0.10193182782263426,1.0,0.5737818517582733,0.4930280443589625,0.0005190570964977035,0.14285170849599563,-0.2472421559712387,0.24462411442735177,-0.4589544209112024,0.1256522221041678,-0.16797991868278697,-0.08535938789740542,0.3647191555160494,0.17656390400284697,0.18481665994429106,-0.12742550134791905,0.12849730498641135,0.32542646685826593,0.47484702525470185,-0.1568279897972907,0.26930794872866815,0.07925368457730422
Cerebellum_6_L,0.5513486705301645,0.4159425457198268,0.0933676348194976,0.3991854433829916,-0.5202988783308039,-0.15086724618044456,0.29755513301331526,-0.07256007429871174,0.539312951080517,-0.43816049540092283,-0.3249216791712208,0.471839015208202,-0.3523652062961363,-0.5622229885228887,-0.2520553848814527,-0.057932176695177584,-0.4919750009686418,0.3503791669257381,0.02443548289815149,0.1913532997351543,-0.2955533407069169,-0.0517790388331708,-0.16427678395292145,0.048577974596114896,0.7294319670637113,0.31768384156612495,-0.2520208412870921,0.7789200172368563,-0.042752119944973,0.5347969581778268,-0.12446412543307583,-0.35162558111727515,-0.4317214630992284,0.48039639493459163,-0.4915674971427811,0.25553761080953535,-0.007123649612020233,0.2701889250335932,-0.46596636857354995,-0.1725148097899508,-0.26980327160228995,-0.10294615494991763,0.0916113466129053,-0.22389256700673885,0.6663937719860977,-0.1454021279146717,0.15749517167607394,0.47952163540318693,-0.016005321652733877,0.050855556995174515,-0.23915743542196433,0.6364489858664404,0.9633899485712589,-0.4986897104902883,-0.05190786458616768,-0.03410970022139502,0.2841982369013469,-0.16461010612910568,0.24594728200122443,0.006118068021816293,-0.008550653174523738,0.3481575061655242,0.3343635855158618,-0.595680242731142,0.40477049483046024,0.7559863817402501,0.5086707417117485,-0.08741997303840818,0.18953650409307818,0.02523646572712363,-0.12575657144012756,-0.19460135096167047,0.2080045489105784,-0.2935770428001912,-0.2985546849512494,-0.46512380222223026,0.43935368059363794,-0.2972605955370677,-0.20820589309566276,0.5737818517582733,1.0,0.7971037898177354,-0.228404537381602,0.03384615912488013,-0.5232905829540424,-0.07840468928408958,-0.7715492514096216,0.4821478581660272,-0.5104518338322303,-0.07327824835590041,0.6121308168590638,0.34302122983630046,0.25028438369063194,-0.15175933929468516,0.08585058401141012,0.36993409128278604,0.7015035284167991,-0.322570133188081,0.4077276882458227,-0.012148885802231123
Occipital_Inf_L,0.3389379994282849,0.3197440996305592,0.15722215623460806,0.22630693153482598,-0.48630448002156895,-0.08450622035583927,0.15732798571840867,-0.19642663300604074,0.3758049794428144,-0.5367674456990317,-0.4224675886795836,0.29171858928199135,-0.4298985466940761,-0.5903011380182828,-0.3889237919547344,-0.0995262846168694,-0.5316110553729513,0.1470361114768968,-0.10614648033298386,0.02993016066764081,-0.3464177993047074,-0.14541194658051035,-0.24384679918633578,0.05237849348338057,0.5431954373263022,0.2439100199817287,-0.3127543582321957,0.6786146971920107,-0.22313075767255908,0.3179713964680105,-0.24295756461495016,-0.37403783306365646,-0.4341811487811705,0.35791678814019945,-0.5168327577519882,0.1556917034651311,-0.10500975988643899,0.18497107247309552,-0.4526220668512574,-0.22848774938468455,-0.3653888342591669,-0.14821399727983817,0.00788099358554754,-0.2366574898523882,0.39600984677042284,-0.19446292673836021,0.16882148560846919,0.26695766483554945,0.017547649707969067,-0.01854922092400467,-0.18361812265652624,0.4270157727277318,0.7542018610985091,-0.551432337680748,-0.18677685458885698,-0.021737573930330174,0.06356034682510167,-0.23692053561916987,0.13331502838099288,-0.01603240790005954,-0.05753646219879465,0.22493253900921925,0.13724940024387303,-0.58888320244714,0.17478978096242445,0.5977638035982681,0.3424624642222888,-0.1932294149800217,0.11319117698349065,-0.12100037467597274,-0.24062020274047166,-0.3452415982476843,-0.00383034474973046,-0.29646791343809265,-0.4287318707889833,-0.5743297924257038,0.21528972183836156,-0.37770394878931884,-0.26030074230121997,0.4930280443589625,0.7971037898177354,1.0,-0.341354654245392,-0.026679401764863254,-0.4187590307707113,-0.13615841398295414,-0.6419653562336823,0.3254395771610703,-0.476420817469029,-0.20697781758809614,0.47627231382497875,0.1436883739125975,0.012067355077579311,-0.3036736082166886,0.05045971056657835,0.26135159189440316,0.47061863229816187,-0.3979969862899935,0.2850103651566592,-0.08911131642552023
Olfactory_R,0.18543679167951407,-0.18458902522507775,-0.2841130685074518,0.1615325904637962,0.3432669802935361,0.006404134605737692,0.6221419953235396,0.2556953765945152,0.09027462450297427,0.5283273653750271,0.5161208309434526,0.038377107152135624,0.4536630110216791,0.3939423242593616,0.6108270429422049,0.22783569843609386,0.5243247920754962,0.17394826984740147,0.27516039912073725,0.47559096918514376,0.33433926247722423,0.4165399836806546,0.4171351157420039,0.3761491917673376,-0.0038825380426771748,0.4092155769012427,0.30038725650562736,-0.24590595594374015,0.38012850123586606,0.14695438996322677,0.5832785842753515,0.32784620204896137,0.3295139754997327,0.06241249276228659,0.32238373796575165,0.1605669747548545,0.08973264394498988,-0.00611194740707674,0.16629224030338258,0.39481995740078696,0.3335045232833332,0.5709520920212472,-0.006156598378886319,0.38328023357642177,0.08812203832998775,0.2779168132663693,-0.020317051536656805,0.25571850694000725,0.1301921947465674,0.44190342400840155,-0.0658746393801728,0.23954660680029752,-0.1646491482620362,0.5614756217919383,0.4404226585718063,-0.1551014184235119,0.3624044954760962,0.0846771455688572,0.1501109692685144,0.21974521763551064,0.349476164522051,0.15803917759888367,0.3531629261347716,0.4399470213908265,0.5303074912861169,-0.030337597264577385,0.09643793454623262,0.36540182427233975,0.32350639810259824,0.3053587565189905,0.5776844814273328,0.4892456265491145,0.4900466449678107,0.25104020927457954,0.5587494855089364,0.5605743169621588,0.2737861002777809,0.23776203759821654,0.3922163068696282,0.0005190570964977035,-0.228404537381602,-0.341354654245392,1.0,-0.17128392423722205,-0.016161246311659848,0.5111178880756891,0.2904929651327666,0.04275507283805516,0.3428742505192472,0.38279180734786433,0.1215679191815239,0.5266497885893233,0.5960920895904259,0.4950300269233306,0.07542863568466676,0.09583278185180653,0.1903082082075483,0.49482968638901803,0.0899218572049052,0.2644418990509737
Temporal_Pole_Mid_R,-0.004114039157789217,0.21872308291315123,-0.036149219989858566,-0.06734752312380901,0.1453051497497117,0.12485288724073193,-0.21845513342881526,0.30700957529207434,0.09649750345001087,0.06906647698192986,-0.03390155523936092,0.1575295049271839,0.04601647583827001,0.06340174667610644,-0.11678930448435008,0.1293821524229258,-0.1400571383694406,0.05843576123022525,0.11472877575666462,-0.11235864679366227,0.023887717805528768,0.02691456552932445,0.13921613996572918,-0.04117977667983038,0.1652973978626893,-0.3005539617019804,0.025376433068396608,0.2967417819464595,-0.0504607639512703,0.1662651780956854,0.006009200120496698,0.08157369577072655,0.02970379645446812,-0.1779419790913467,-0.3586301236217481,0.034803202011996055,0.14855412946889265,0.288313275178128,-0.038503140995340385,-0.02515986241161127,0.0485469158896045,-0.328889727084522,0.13656665889495626,-0.1110368138525634,0.0727242970885858,-0.19392067776273123,0.0073897486053169275,0.10576733152310101,0.07233022568563238,-0.395734870579185,0.4131274823314046,0.10090976898481682,0.07901760107800242,0.054362642858844984,-0.2644759607473851,0.1967266608773981,0.15328792049085677,-0.027813476090042682,0.035769307672427114,-0.18452392028958167,-0.19012159922662647,0.014618391048240826,0.027639889546169426,-0.022671177189910525,-0.059773885713897024,0.17072930197969458,-0.17573378715977833,0.14660548851425997,-0.04040045231476499,0.2597772746583494,-0.1538204873052245,0.08853507189091836,0.07851929746511567,-0.29183378159700063,0.01234706969538305,-0.10742101319687906,0.05207524243218327,0.1131208883746982,0.1710722550084262,0.14285170849599563,0.03384615912488013,-0.026679401764863254,-0.17128392423722205,1.0,0.04502346134224325,0.08967646379688285,-0.1189316366148633,-0.13101034724762986,0.1411128898632498,0.05015795226637752,0.158287596889998,-0.03464921244265836,-0.0028628560702781323,-0.16494341860950115,-0.036513849123232286,0.012258051681288316,-0.014494709920130681,0.008300463403907003,0.2120350824925193,-0.16120312666807526
Thal_MDl_L,-0.30501517611636547,-0.02350167652878904,0.24764632633166006,-0.04942517539563256,0.6121494909724028,0.22421074119703618,-0.2864704022381749,0.2449830784631208,-0.18854159604065113,0.5208311840957653,0.5154102053672908,-0.36789777880707975,0.3004635523008724,0.20189304696680868,0.19334954681186692,-0.13099100779573425,0.5841195228762638,-0.0508305944873035,0.34609069679304716,-0.41607077736437437,0.3216987354477562,-0.05530168066327326,-0.07268510185870605,-0.11482167886914976,-0.43382097219691806,-0.5513926183511199,0.20021809084440317,-0.4831570532342064,0.10452238196319673,-0.29527907377904994,0.15777645754531358,0.6130191213322435,0.5101645725250231,-0.35827571636031424,0.3071156078468185,-0.038291794184163036,-0.10195350366436183,0.19915857260475775,0.36808699215771506,0.3100382494409836,-0.013426124621097373,0.06021947812665103,-0.14751795141518323,-0.09650160909773153,-0.2305579729225173,0.36638411755110456,-0.14718987397155392,-0.2005418226780426,0.25069015201144745,-0.15175070701040083,0.2632918157273931,-0.4303410791421099,-0.6169729884188108,0.4022095399163166,-0.03395890523158302,0.0865870397851279,0.021387126606031214,0.2923102108808331,0.32299416993308705,-0.13806170221125205,0.2318310502260903,-0.17968761741722408,-0.08835928174667498,0.5254566654197795,-0.21317989613888422,-0.5648580909934912,-0.26011689458702025,0.5067650280135346,-0.3990748374617286,-0.1686103024304992,0.21942914637863667,0.3289857203475769,0.07669654809192855,0.3032676379922366,0.3175966676868814,0.4313462322117068,-0.22256633534105633,0.3738311216881121,0.5250091325479385,-0.2472421559712387,-0.5232905829540424,-0.4187590307707113,-0.016161246311659848,0.04502346134224325,1.0,-0.07937508941988913,0.6124700466502253,-0.4023455637857582,0.05791938185757269,0.24386950464357934,-0.6016947767435294,-0.0853583913944888,-0.09266170813056639,0.2235742961914114,0.05119077813037523,-0.2663766515750116,-0.5285216662739075,0.4336309534421494,-0.11423039185800313,0.444103127259537
Cerebellum_7b_R,0.10974938141799735,-0.06167759768672676,-0.30891568563996114,0.34536198186778433,0.06755396165652779,0.0102580602431272,0.4772147283198253,0.1101971978932159,0.1907476533007567,0.2712444147025356,0.23228933086500209,-0.01020247884035025,0.32948615285644184,0.36431886668738567,0.3558486452309435,0.12777603778090965,0.20820604931769293,0.20777315697687226,0.14387432058483354,0.4315266315406141,0.18182604864075563,0.2683198193401178,0.33487979828170295,0.5351079100344341,0.1813813245806829,0.21588337978860994,0.1518295509328551,-0.03337408116045837,0.22564209362421592,0.21559142469785053,0.46061722646604986,0.08316961950156714,0.36226548497872013,-0.12355684629090674,0.12732482930151728,0.15453828923412477,0.058110798630251204,0.15286442990432048,0.012590415704838617,0.3828019091221434,0.22580421121763772,0.27688359050178474,0.20084751818788138,0.4322413359940632,0.10734802367955355,-0.00803635302396354,-0.04835949652767371,0.2906995937775883,0.3457139804316233,0.30631755446640724,0.21421434146755933,0.24187016942660539,-0.03583441821370053,0.412453705502134,0.1643844624720136,0.281707373186555,0.3308275397254209,0.005469763905554812,0.06946193021467677,-0.005970323815124272,0.23680294836090385,0.17714474394948523,0.2515388662699053,0.29180428991959595,0.3380048306559935,0.11727608925599506,0.04529864803615362,0.12452500759128703,0.35207495380452897,0.30517581654701564,0.26664365593278055,0.2137311479351686,0.31602074371201727,0.02216720859461632,0.3154118208197017,0.28264587299089905,0.2501134668685618,0.40342579990138977,0.11576658104768117,0.24462411442735177,-0.07840468928408958,-0.13615841398295414,0.5111178880756891,0.08967646379688285,-0.07937508941988913,1.0,0.06853742984397719,-0.09486113362408423,0.45136789453004106,0.2492925276316349,0.14703610536553047,0.3021287539545084,0.3063600453994502,0.2926299188667861,0.08415025261921273,0.058301948305790344,0.2030707387359384,0.2867247408586793,0.15135071304683226,0.22679483701399294
Occipital_Mid_R,-0.3458412872586775,-0.14998023953139342,-0.07499618668646238,-0.2568234785634508,0.7776275563422639,0.23283921463789636,-0.1590420007330078,0.2441132130497939,-0.3275304042942203,0.5676015390845599,0.5981769732810229,-0.23796195331481923,0.5619578272412696,0.48303163297604895,0.3217570480468088,-0.10405650656686376,0.5861741859216226,0.04743119595898581,0.26957519906988064,-0.1637600328503074,0.6060463641228195,0.2877313717338374,0.1324389017505357,-0.09215854671760028,-0.5314075941409686,-0.15949975103085892,0.3863507855880702,-0.5770585877639297,0.25815349069746524,-0.23645614947960497,0.34854664696864607,0.6682202357131414,0.48485511449788865,-0.24924310983989717,0.3926670995115724,0.00982667630998211,-0.027843173582578817,-0.061442611314236374,0.44549587146807046,0.29741194843862506,0.2277330510682999,0.1763268588497046,-0.07628674589163625,0.21849398010185245,-0.31573141134120747,0.23489093052745866,-0.18916664037964698,-0.1367630111517072,0.1007507257993959,0.10924098574127286,0.11915390735669552,-0.31958379180815577,-0.7766488521533205,0.6444485171655822,0.2551674521276911,-0.0487964225823767,0.03383209141668402,0.26077658989885294,0.04389111379189105,0.07107431172308404,0.17607414782651706,-0.04780688775845328,-0.07210522063853504,0.6793654615082271,-0.12090131698598228,-0.5732658289530338,-0.2985832363723474,0.41502953890331507,-0.12434642309966382,0.11856726570619472,0.28826348917077793,0.5228937018822302,0.08983820515330083,0.5191622681260393,0.5557960410302215,0.5823229060198944,-0.2803989444167994,0.2797638788663586,0.5600793377294196,-0.4589544209112024,-0.7715492514096216,-0.6419653562336823,0.2904929651327666,-0.1189316366148633,0.6124700466502253,0.06853742984397719,1.0,-0.3530556324852256,0.3592707301413061,0.2643671699877565,-0.532493426657294,-0.035874530683893985,-0.015585587808445427,0.2894841741602766,0.24933464726666665,-0.2647752356560502,-0.4628106927647554,0.5043491751385923,-0.022774992159077967,0.21891915821700908
SupraMarginal_L,0.6115774224953606,0.18994405894619468,-0.04819168854415598,0.14528937508547268,-0.2509526874194861,0.23438538512812737,0.4738668801356935,0.27401323720691567,0.39241713001055817,-0.15403904614678232,-0.016177313917148554,0.3725087801634716,0.0007589452100481582,-0.19344896223128796,-0.0016202928298768547,0.130471138358296,-0.08893101282345496,0.37689479869336323,0.0332724914291155,0.4156045831234999,0.1671888023007275,0.09043160353804183,0.26088110334344095,0.05048373104530849,0.3442608229898825,0.42743804324692747,0.1311679181667331,0.3207077045647591,0.3331428871073523,0.5993335759002423,0.11043897503686025,-0.25313171677801194,-0.2779183467788557,0.4710982282188679,-0.22286435884561825,0.41965444724689194,-0.033655619879375695,0.09369329223317983,-0.33447098994068497,-0.059205597712476694,-0.07772122606207904,0.15279332136139698,0.24591283361494193,0.03851377452941715,0.5299375778253497,0.10941835506855953,0.03523197747322398,0.3471499607318587,-0.08724422239490949,0.19693263293392987,-0.1217537291393931,0.3972630918318077,0.5083738781274412,-0.1443476850672169,0.388569119791448,-0.13891661289077678,0.3009452330084084,-0.14078857042671244,0.17523392638857663,0.6294541549452619,0.09001882267614354,0.42853626056158756,0.5964543474744728,-0.28554933822243245,0.26573776719752545,0.33327390738951973,0.19632210901744607,-0.04277876368615677,0.21071761085939675,0.16510616209308707,0.27130267873275654,0.26263239756544793,0.35246600305118975,-0.11532749433648361,0.25254458837130217,0.01231210823485201,0.4324466286750631,-0.09355389398517061,-0.0995967293041379,0.1256522221041678,0.4821478581660272,0.3254395771610703,0.04275507283805516,-0.13101034724762986,-0.4023455637857582,-0.09486113362408423,-0.3530556324852256,1.0,-0.1825496436075931,0.17096952711797148,0.3884141511747496,0.5228206233181648,0.483692661753747,0.3233884744627084,0.12613063262003582,0.4802535003117881,0.6469048925001536,0.15569572310993107,0.503923483293513,0.08465936983494197
OFCpost_R,-0.06084313104282562,-0.32190480197388616,-0.47305963559289566,0.14756310320027716,0.12008407106226769,0.07167201389833826,0.09599879360352279,0.09663713009689757,0.10373073295515349,0.4503511918287964,0.27717152663491923,-0.10735074994014543,0.6236839423276327,0.649421814000534,0.36270552686061247,0.0393130822204773,0.25913967972623186,0.061273789932309176,0.23160040027197426,0.27222224833466335,0.24804586745394422,0.25495208980810563,0.5788732951372174,0.016927009013244825,0.031059095784604362,0.11599502895918037,0.3792095129205577,-0.20293344396790358,0.268630456209952,0.04093744137252263,0.5012082309648604,0.10591498737325727,0.3351111800368386,-0.048530756069794026,0.1685160914529263,0.15174986163409418,0.03735669177842494,0.0010510794064884,0.15801279142681005,0.37031826218713454,0.48893838167862114,-0.15453794289485623,0.4104836409039722,0.6184309325886913,-0.23435333583419968,-0.003381430089814511,-0.016047954240701878,0.03558591365616733,0.14902695147857353,0.05062574613917172,0.4754158884469885,0.01890121959325581,-0.47007849842959515,0.6761543324852951,0.25440152607092714,0.3990326789560182,0.13569998092496266,0.22458625783606037,-0.03815133002304319,0.09718352757897417,0.07121130098098231,0.1779978911672518,0.116445038481535,0.5870661869994142,-0.1275038412085367,-0.16368952116354707,-0.4239792409163503,-0.08426444280974651,0.36343614636269733,0.3461802406362812,0.09165900726776913,0.20668505919283556,0.09280861940799076,0.11247246146425713,0.29429298861160896,0.5001909189812308,0.19133460481741962,0.6113604382642404,0.004159372221022128,-0.16797991868278697,-0.5104518338322303,-0.476420817469029,0.3428742505192472,0.1411128898632498,0.05791938185757269,0.45136789453004106,0.3592707301413061,-0.1825496436075931,1.0,0.36588472542564987,0.035915310820444364,0.029729239162518847,0.13747561968013502,0.2123937387302362,0.03013373602961378,-0.10135539508411508,-0.07060980857140822,0.23273092054498248,0.0018459941752693066,0.05142396115739293
SN_pr_R,0.4879272331899183,0.1832305350117782,-0.14044831602889243,0.4575998199687354,0.3183360525040542,0.27974209148337836,0.36671813872611625,0.4144409028270351,0.45796752941795976,0.681727749546549,0.7011021601206002,0.02941469635002405,0.6138894575731668,0.25956361206840833,0.5765802328961173,-0.14778253222702728,0.5367516781364337,0.4808368226650536,0.6410882058003535,0.3868870900059515,0.4794835573723823,0.13696709132759755,0.553752929396887,0.01575147084081853,0.27855732762530666,0.24772992892330145,0.6527885448110018,0.04116624124301776,0.6265715111777009,0.4267678786476831,0.6621069377690519,0.45495185860248544,0.4066176431849329,0.388002882848583,-0.07950552136084113,0.4543642243411375,-0.07913815051091118,0.49950099003915877,0.22735159506105077,0.6130413455272166,0.4368777555538368,0.05797790421971051,0.29105396703621383,0.5589209431583674,0.35015640669044173,0.4561996928979331,0.010495068741777957,0.4990935761497173,0.14763356080754347,0.31008953100236036,0.21350071311364247,0.3585746196942705,-0.11678106540230926,0.6345434623222819,0.5862226790050893,0.018466055052596648,0.6508174368689743,0.35220713375430907,0.47083872294792084,0.27617787562180107,0.5484380355159303,0.6366480213240662,0.6668095953299711,0.6311821790952074,0.1340363593161638,0.16081601390015793,-0.09904916917051564,0.48321568590240127,0.12572654069168748,0.46669531584771773,0.6185555230148093,0.6575428322092625,0.6678455737957634,0.36389925793750866,0.6239677129860874,0.6893078496674405,0.6017765277264353,0.6393039109967977,0.4904638801003804,-0.08535938789740542,-0.07327824835590041,-0.20697781758809614,0.38279180734786433,0.05015795226637752,0.24386950464357934,0.2492925276316349,0.2643671699877565,0.17096952711797148,0.36588472542564987,1.0,0.1005048717607336,0.6011963698012044,0.5539660693452009,0.6500531484711133,0.1320921577520792,0.1967028628609722,0.30118198769749305,0.6109299800493113,0.37489300194181374,0.5069553276176342
