,Thal_PuA_R,Thal_IL_L,Thal_AV_L,Occipital_Mid_L,Thal_PuM_R,Vermis_6,Lingual_R,Thal_PuM_L,Cerebellum_10_L,Frontal_Inf_Orb_2_R,Raphe_D,ParaHippocampal_R,Cerebellum_6_L,Thal_VL_L,Temporal_Mid_R,Thal_MDm_L,Thal_LGN_R,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Rectus_R,Thal_VL_R,Red_N_L,Cerebellum_3_L,Frontal_Inf_Oper_L,ACC_sub_L,Temporal_Inf_R,Putamen_R,Rolandic_Oper_R,VTA_L,Cuneus_L,Precuneus_R,SupraMarginal_L,Thal_PuL_L,Temporal_Pole_Sup_L,Thal_VPL_L,Precuneus_L,Heschl_R,Vermis_4_5,Frontal_Inf_Orb_2_L,OFCant_L,Temporal_Mid_L,Thal_MGN_R,Thal_PuI_R,Precentral_R,N_Acc_R,Supp_Motor_Area_L,Hippocampus_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Precentral_L,Frontal_Mid_2_R,Cerebellum_Crus1_L,Cingulate_Post_L,Thal_IL_R,Fusiform_R,Cerebellum_3_R,Olfactory_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_R,Occipital_Sup_R,SN_pc_L,Rectus_L,Cerebellum_7b_L,Insula_L,Cerebellum_4_5_L,Cerebellum_9_L,Cerebellum_8_R,Cingulate_Mid_L,OFCpost_R,Caudate_L,Vermis_3,Thal_MDl_R,VTA_R,Cingulate_Mid_R,Thal_PuL_R,Pallidum_R,Red_N_R,Hippocampus_R,Olfactory_L,Putamen_L,Frontal_Sup_Medial_L,Cingulate_Post_R,Parietal_Inf_L,Amygdala_L,Thal_PuI_L,Postcentral_L,Cerebellum_8_L,Parietal_Inf_R,Pallidum_L,Angular_R,Vermis_7,Thal_VA_L,Thal_Re_L,Thal_MDm_R,Temporal_Sup_L,Thal_LP_R,SN_pr_R,Thal_VA_R,Temporal_Pole_Mid_R,Calcarine_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,OFClat_R,SN_pr_L,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Occipital_Sup_L,OFCmed_L,Raphe_M,Cerebellum_Crus2_L,Thal_MDl_L,Paracentral_Lobule_R,Thal_PuA_L,Cerebellum_7b_R,Cuneus_R,OFClat_L,Parietal_Sup_R,Calcarine_L,Vermis_10,Amygdala_R,Vermis_8,ACC_sup_L,Frontal_Inf_Tri_L,ACC_sub_R,SupraMarginal_R
Olfactory_R,-0.05757712450028717,0.2779168132663693,0.1605669747548545,-0.04805746610024668,0.28102011252088016,-0.030337597264577385,0.17394826984740147,0.3668346440855596,0.1335176544837814,0.6110089161026399,0.30670493844246044,0.4950300269233306,-0.228404537381602,0.2644418990509737,0.4214755458063469,0.13708625387149165,0.3053587565189905,0.5283273653750271,0.6353916117404397,-0.0658746393801728,0.39481995740078696,0.09027462450297427,0.14695438996322677,0.5266497885893233,0.22783569843609386,0.28849854305263517,0.5614756217919383,0.5605743169621588,0.3335045232833332,-0.08859951622057803,0.4892456265491145,0.04275507283805516,0.27516039912073725,-0.24590595594374015,0.3345343880991551,0.5587494855089364,0.38012850123586606,0.25571850694000725,0.24507610189876722,0.08973264394498988,-0.1203004842790265,0.17568013943484767,0.2556953765945152,0.36540182427233975,0.4092155769012427,0.4936163911178258,0.3531629261347716,0.4900466449678107,0.3624044954760962,0.5136664097693345,0.5214629392323934,0.19074134855590197,0.4404226585718063,0.40295418014822776,0.23776203759821654,0.41694314105090396,1.0,0.4171351157420039,0.0846771455688572,0.3960023453444311,0.18543679167951407,0.5709520920212472,0.07542863568466676,0.23954660680029752,0.24805381413998012,-0.034861471689354065,-0.006156598378886319,0.36886449786833636,0.3428742505192472,0.396822330142162,0.48079593123367204,0.38328023357642177,-0.021107663656712808,0.5161208309434526,0.23223958003383527,0.6108270429422049,-0.00611194740707674,0.5776844814273328,0.3948892817529728,0.30038725650562736,0.4536630110216791,0.455797119584396,0.3457219870963109,0.3003093230723426,0.3408588214841039,0.43193953930084966,-0.1865786195432569,0.37723879741049426,0.44190342400840155,0.34091647689847004,-0.020317051536656805,0.47559096918514376,-0.06462195845877104,0.1501109692685144,0.25837798993472005,0.3295139754997327,0.38279180734786433,0.349476164522051,-0.17128392423722205,0.3041085186771273,0.4855166619325393,0.487004986835569,0.12075969701660944,0.06241249276228659,0.49482968638901803,0.3761491917673376,-0.04870282218414789,0.49116976545754176,0.09583278185180653,0.038377107152135624,-0.016161246311659848,0.48161250777173126,0.006404134605737692,0.5111178880756891,0.33433926247722423,0.4165399836806546,0.3432669802935361,0.08812203832998775,-0.0038825380426771748,0.48453132371847973,-0.09170740376608388,0.5832785842753515,0.5960920895904259,0.1384470570363762,0.32784620204896137
Frontal_Sup_Medial_R,0.22846478494325506,0.2583380562419449,0.37455427752689435,-0.05781855897186659,0.42815560500987376,0.08024098984154529,0.35053681296056466,0.35995938801758515,-0.12741284150421658,0.5415214749807044,0.30628926127845724,0.5135116322070471,-0.16427678395292145,0.26580989630155605,0.3683308121651093,0.02646863250717481,0.5633558418056523,0.4687727793443911,0.6531206287934219,0.2943626011727605,0.43483222834598295,0.28734614021597904,0.33619275260095244,0.442681911533713,0.04300991119718456,0.19527170992345408,0.543818909809931,0.5164893622091011,0.3987109772493144,0.022046442477176062,0.4462263994778979,0.26088110334344095,0.42245608807498186,0.11483761131345031,0.3758769167511315,0.4844962607796114,0.46024965284406116,0.3157319606066647,0.20793058346842963,0.06396582523210743,0.03773575902744618,0.27036862752350244,0.35586694192857876,0.1686181814229404,0.32615598076408414,0.5540889500024803,0.5211966341664948,0.5566181011920992,0.4806757016497608,0.5578601590056756,0.5084390492467932,0.26063572227742465,0.5072910748837457,0.224632291353355,0.5054584307680513,0.4946784119893272,0.4171351157420039,1.0,0.2092026105918276,0.2761611509343699,0.35811512633128395,-0.05372579439253648,0.12890707722996433,0.390882535850626,0.344276796840441,0.04641036758984849,0.332839418406201,0.5170174182741548,0.5788732951372174,0.4373289857015938,0.46223348710069345,0.5617087374019197,0.28262408780701614,0.39492521103811506,0.2566978391779673,0.5304509585805581,0.2057121003263312,0.4651612417244317,0.20475555103895277,0.6175585006654823,0.6209042739478788,0.4765448618571327,0.4912017578725036,0.47860497406551417,0.2942892199812314,0.5362778425062664,0.01854081400439025,0.17031745941552134,0.17902054728319342,0.182807365408192,0.05524939065186856,0.5646053703541307,-0.06613505156929816,0.21624395950512346,0.36112238929342877,0.20629755784985523,0.553752929396887,0.3855713762652159,0.13921613996572918,0.1878512740660827,0.43176668253049166,0.6689824850322457,0.40703689090112716,0.33402154870022116,0.40189256843845733,0.0019496831485310317,-0.13946585250516103,0.27578667754561453,0.1251943951178901,0.10670551389727848,-0.07268510185870605,0.40448140430720575,0.13483302344858997,0.33487979828170295,0.33066901731771886,0.25664139038388956,0.13545869159238094,0.09844091524755118,0.21305814213302335,0.02836013896614892,0.2392148782213805,0.6100080363448077,0.5052550352814229,0.1722930629701895,0.11062271658514237
Temporal_Pole_Sup_R,0.021885016714047377,0.2277661750037899,0.0525957683121127,-0.0230221961358846,0.1510029740737895,-0.05579407806379591,0.14280538195079875,0.35550791631100215,0.12874632421862456,0.23641594116842884,0.07534604354148526,0.1545076407358614,-0.16461010612910568,0.2050306511929591,0.481703024368153,-0.058718995352867974,0.13587856784474897,0.4283735751831245,0.2310897046287285,0.06916020379046833,0.19915568738788425,-0.024794795681209385,-0.005424482033396905,0.12938558774003617,-0.2560588128674367,0.4749673305915966,0.4048755991821083,0.37787960461509096,0.11410728088403886,0.16154172614732495,0.2913709469708581,-0.14078857042671244,0.35394142037073023,-0.12584584427194948,0.2519515020314751,0.24846721923722223,0.1572038807141123,0.04760406029892054,-0.06547816894292317,-0.00942573538342305,-0.2394227774022206,0.11532915708782279,0.009222166525800424,0.21382145392163546,0.02906142634986796,0.26427761768151803,0.07572492141115233,0.22909592576165133,0.15512012918364962,0.23523345379528388,0.36436118960425135,-0.13126111095977283,0.21329976269879497,0.11928399774475457,0.38658396375008514,0.16628568946765473,0.0846771455688572,0.2092026105918276,1.0,0.41936721129097987,-0.1308604052564685,-0.019433463910336575,0.08804602567470171,-0.00814428362600891,0.053202891525197624,-0.03680651631790583,0.02668543041103775,0.18129931093687252,0.22458625783606037,0.10311691934644125,0.07810828557854385,0.20337080019961065,-0.004370632886711365,0.34264833878757295,0.08971498870318934,0.18151334653134504,0.1231800504858977,0.16710932767568323,-0.08643304923093521,0.2213919949942793,0.27428284071047343,0.29715709304350446,0.1720604153507579,-0.04290994246992191,0.36037159799664636,0.1740137300734791,-0.10380041546734468,0.29043874804991004,0.09516291503122423,0.30397808081482125,-0.006565919719605411,-0.054483508603651844,-0.004888341028893732,0.15824873933263114,-0.1210116057539746,0.21037138751591994,0.35220713375430907,0.22896922965413744,-0.027813476090042682,0.2478493836506352,0.37877322500252725,0.08745604057512012,0.22229591428481074,0.03783861052917482,0.2398487435488656,-0.0963784870613036,-0.04728416815173354,0.049412108921206836,-0.1110396662247456,-0.21468053712071739,0.2923102108808331,0.1695791227527382,-0.04730104911674609,0.005469763905554812,0.2410254636860906,-0.08673206079278009,0.2130126471670273,0.043722554606793564,0.041503732706295114,0.10091036094225955,-0.042112440365706626,0.19370662861909266,0.08472396301776006,0.08810947450521305,0.30869267609829154
Occipital_Sup_R,-0.02548449520091014,0.39475900395447655,0.18519480236621394,-0.08100293888559307,0.24579306937614784,-0.351830002311555,0.24813743276992775,0.580856243779023,-0.03347840910266131,0.6016054523742393,0.11638934916817922,0.4041310987982015,-0.5490079087823442,0.37494160543856464,0.7528196142549893,0.058429945222311486,0.25953527839351703,0.7047378244727698,0.39025488524881097,0.11598744282401542,0.44803148909652313,-0.07154260938694279,0.03578534003888634,0.2750347763656591,-0.16661831218613146,0.46286049297261056,0.7374120399846881,0.6437362589229124,0.310899610500547,0.29234842674416556,0.7275488008254017,-0.23938626258286624,0.49985874792496116,-0.33770564688515736,0.2939846164594181,0.6895034163751738,0.35043979573172007,0.13615534453903097,-0.06632475003103182,-0.045031084158897075,-0.49091693665538727,0.3571853567572761,0.36609518301123867,0.6202833563113433,-0.016010002457920846,0.48823726340519025,0.20648562193779071,0.38677059105025285,0.34289332395211475,0.5837162385916148,0.7569479666398952,-0.05336667803136832,0.3487289249037753,0.3258543438248717,0.3733231498959182,0.4395343318070688,0.3960023453444311,0.2761611509343699,0.41936721129097987,1.0,-0.06824830808847279,0.21192658029901743,0.23885707329515873,-0.03880122280089501,0.14231327858895684,-0.3118171451286277,-0.04775361143805736,0.429694982308248,0.31249928503101887,0.10286363064426973,0.36643394718321276,0.27590708805894426,-0.20805812657282838,0.7601598346617157,0.2930789023575474,0.42322205108935707,0.17801493261763127,0.453609074528024,0.045927044330618706,0.483453627063309,0.6107260627534288,0.44439103920984674,0.4340132552610199,0.12017982062649676,0.7623475992266682,0.511847254735242,-0.5024393175186512,0.8189574469641294,0.24182017656009275,0.8840921799431972,-0.11385452403963679,0.014283552050041427,-0.12643978953485846,0.25580138529245694,-0.13981224358890887,0.472777348330387,0.5037734395307115,0.3852715778463195,0.02339319985989129,0.1937941733252348,0.7505422017802558,0.22322414513086564,0.15009696330802663,-0.06840495439933875,0.65828664561873,0.03874728659671843,-0.13168382344578555,0.33454869023548733,-0.0731129893855931,-0.14920774094252237,0.5714890768608178,0.6060957367859606,0.31194847979286927,0.154987299147865,0.7487969573241212,0.28714075872481687,0.8322412761982572,-0.05059273069948704,-0.2308234388541362,0.4269376812740155,-0.26022691397021197,0.5169272093503856,0.23754742571109833,0.31417655566361075,0.7574763759097535
SN_pc_L,0.4178806577264605,0.24682878380299111,0.5388127565795098,0.3001015910343401,0.5943529397458753,0.4808834934565887,0.47662734128055423,0.26679850329934973,0.0760329835881049,-0.03363074949819708,0.6019812752499687,0.4325007957982414,0.5513486705301645,0.3176865081780362,-0.1564242732046446,0.32482319662140113,0.3040042299022735,0.08940484985061081,0.4709763576822849,0.03174045531807534,0.3063314006014044,0.7206316854746377,0.7246156586441227,0.6710767045416082,0.053336092737504386,-0.23025692255704217,0.05387846762781191,0.15780887388863246,0.3033928710943807,0.18341671182897695,0.3287986687639552,0.6115774224953606,0.341580946002384,0.5018636903419342,0.5482916820609859,0.27475991923869775,0.44083000708481473,0.64567043645235,0.47705857487349407,-0.08589730241504993,0.6398055975293282,-0.023614563832485655,0.32400806965123397,0.16432090997360177,0.46224801905363117,0.5812934169486946,0.7818886582747376,0.5725147460525494,0.6082034432669524,0.37858864285318855,0.23247219491747698,0.3907254240664821,0.44826247805376307,0.418363021439547,0.1096648393530298,0.5891276281868844,0.18543679167951407,0.35811512633128395,-0.1308604052564685,-0.06824830808847279,1.0,0.09125473855193028,0.05542934521299871,0.648877718897442,0.6991094442643285,0.484616733134091,0.2570817505950692,0.5125570103937002,-0.06084313104282562,0.6075898439656418,0.5656362767966538,0.23526913076007608,0.5319254467121031,0.2045474837542019,0.39740809641195135,0.30397055929520606,0.4242474109559774,0.38879544938954325,0.3374880276615632,0.30361539879018634,0.1952166903952309,0.3441678468833575,0.2330197142313855,0.25243632814581307,-0.06914360515260584,0.2641218997750659,0.4859476807298177,0.034572720104971644,0.28523468470355323,-0.18563417189049236,0.10376838359468439,0.5953484549718715,0.2085913943921674,0.47021250133668285,0.7498138291575424,-0.06532605160847932,0.4879272331899183,0.336552932495832,-0.004114039157789217,0.35497564841682655,0.05207544355212665,0.6859407545186196,0.10255380979428792,0.5935823744425456,0.25112738120368405,0.1953460331900373,0.4414641834707896,0.009297608776560549,0.5377270466680716,0.41004027936618787,-0.30501517611636547,0.42478337839970876,0.21334117552072274,0.10974938141799735,0.15521054254881875,0.1578171764390077,-0.16019477816084984,0.6265279300519623,0.6279068046240641,-0.2243635302609468,0.3819858670754322,0.40445093158052103,0.6458389238586729,-0.19091872852846178,-0.04411556334347265
Rectus_L,-0.08157189223908617,0.35433918676900755,-0.08663741144788573,0.1147266831760931,0.21108791376463246,-0.20405387838042785,0.04525854536466909,0.24654309977072397,0.30885294682181336,0.2855980110252668,0.17776291399138539,0.3709332640601323,-0.10294615494991763,0.2854194980361187,0.11749071771249446,0.31183888813209226,-0.1307862935626728,0.2164415504183063,0.2500386789999898,-0.1666945823476374,0.21669436950873172,-0.08565882181286835,0.006630219660349206,0.3828362613146904,0.1812559048592145,0.16941067738319185,0.14147129229794933,0.284043009268773,0.03628498648025712,0.01916917642800361,0.3403185281154133,0.15279332136139698,-0.06898042791906939,-0.4432112704974912,0.048390889371619186,0.4249925451339965,0.13975875047273945,0.11250706385051744,-0.006902513069039552,-0.0014447753863171388,-0.1048445000832291,-0.007430101723277508,0.14064591404092194,0.2624615434244044,0.2164267865541661,0.2719400432843003,0.18700526153397204,0.2506862764010602,0.16606902752984065,0.4132734886699418,0.21107603652108156,-0.04861898214731127,0.24372992123298265,0.44459365433351666,-0.033026545573667576,0.19871167979287843,0.5709520920212472,-0.05372579439253648,-0.019433463910336575,0.21192658029901743,0.09125473855193028,1.0,0.06158461084168471,-0.09963647616036596,0.11180092145680709,-0.13479641840839343,-0.3002930942300527,0.21656036512345744,-0.15453794289485623,0.22365828917039957,0.1626973469259966,0.04235313104557859,-0.19679258516522335,0.27969040192320266,0.15942439994127727,0.3509707819338292,-0.05886081416729576,0.4547605180173688,0.27278650621031614,0.003029255457546152,-0.010970460530853807,0.14018755653134374,0.35493286273556784,0.17552670123549838,0.11606307450713539,0.37050030754666985,-0.21192852439295407,0.21481525151265154,0.45405917669364954,0.18084061786711725,-0.14956433816378448,0.25233668389482766,0.1275370066423569,0.1301468626921727,0.056412647431421464,0.15018641023883508,0.05797790421971051,0.29927520623041587,-0.328889727084522,0.3139383356332131,0.2326320746661785,0.18437960532044628,-0.2992752149416116,-0.09303799307605363,0.47826034360392566,0.5064187638567894,0.17213391043878554,0.48663782271442224,0.1571034555736486,-0.0341559520914702,0.06021947812665103,0.4075156506741537,0.14004983587276215,0.27688359050178474,0.3054363674036129,0.1510054593565145,0.2292429652178831,0.11655550050816524,-0.1580899538225555,0.6446380245459387,-0.40042489150043376,0.14661453035828353,0.36712515661879114,0.08817767530953786,0.1552476113228284
Cerebellum_7b_L,0.21800854547024787,0.1383733068878514,0.2245976934105521,-0.04979407024537356,0.20732242482826405,0.07971701630637286,0.4881706341183,0.1747883379441851,0.21728296689879512,-0.006539594259145252,0.016630517288762976,0.09242097326094498,0.08585058401141012,0.20357783284291,0.03439020527615333,-0.040591945799473284,0.15023001016298224,0.07990980917718454,0.19459132719480174,-0.029645980049698567,0.052299807002135205,-0.015213304028398074,0.267144440092496,0.19901471934463927,-0.01155216952473574,-0.178637257057038,0.2279696315918852,0.0925911194133967,-0.10361031074850095,0.15690041125783508,0.3137765429546295,0.12613063262003582,0.11492375493704864,0.104839359904668,0.009250129705562028,0.30364549898945964,0.12940991612117533,0.2860854054529458,0.3574346135095987,0.22641909965266482,0.1422846347714815,0.11551839513099618,0.2191321995853124,0.25109284177296304,0.13893981625898577,0.1991095771300688,0.15718767631976482,0.16344313013309864,0.2700361721744545,0.18411635506597698,0.21003539337835797,0.4031252142607387,0.16648298936606395,0.21526528150342472,-0.04047063330712728,0.31346691752797545,0.07542863568466676,0.12890707722996433,0.08804602567470171,0.23885707329515873,0.05542934521299871,0.06158461084168471,1.0,0.24973379899232542,0.23094570749275561,-0.04452546322762355,0.08841617451011075,0.24331314592436182,0.03013373602961378,0.2888571300962168,0.31121815741209424,0.042115828131359126,0.003939291804282132,0.18927927543142967,-0.04552956579876912,0.17702931751867343,0.07083231697392839,0.04834604099130406,-0.03247675108476607,0.28805030239036683,0.33370888810524774,0.10939669048029606,0.13977880148511712,0.07294533809549943,0.058094027912854056,0.2529385487106435,-0.00346570800376623,0.27371263130402984,0.13157786910633776,0.27515517791142763,-0.07168053031573393,0.03700689666566537,0.05523335988866761,0.18956189529018402,0.20699283645261746,0.024372527514538417,0.1320921577520792,0.20442117650329314,-0.036513849123232286,0.03100231300734558,0.14279600433597459,0.26715379903253594,-0.014545667874000636,0.1482689967549964,0.21202989552105417,-0.1185451159280665,0.11615946194727887,-0.06468647874784135,0.10972004153902991,0.4436525298156748,0.05119077813037523,0.3583272907063312,0.31882064077518474,0.08415025261921273,0.39029352010045715,0.47266740340055285,0.31053508237034333,0.14151730067881818,0.05287055665364078,-0.050842893319552794,0.11707008574725371,0.2592953597751526,0.19665270980359736,-0.14138837316971392,0.18613484413909592
Insula_L,0.40760752973913555,0.039400953116382746,0.521214355019295,0.2621381993873378,0.4585530991956182,0.6459291185272498,0.6082022521658781,0.1956578755402116,0.10739838702083024,-0.09019164596417792,0.532601329536489,0.24183300380434164,0.6364489858664404,0.2520459938580531,-0.10708848657355198,0.07492117507347343,0.4527918001520979,0.0683934538257257,0.5969449052277926,-0.05004424218389401,0.2503811415401799,0.6771156486714599,0.7381411796356971,0.6397003532669993,-0.09494319423421022,-0.26413471974935937,0.16359195476375515,0.057324328103155166,0.15713721289201585,0.1906922215729899,0.3182610502920091,0.3972630918318077,0.4780101506651079,0.7373512638464809,0.6313027648757996,0.1847596068230182,0.4156973587643695,0.7333729067861335,0.8805295433342278,0.028242960469097043,0.7147650629756588,-0.13333261462155846,0.1972918615071846,0.2302512048971993,0.5745239939613371,0.5498673372937625,0.66365925560227,0.6028352118453387,0.6403741200900307,0.13960656689134032,0.2582713799426314,0.585512200196228,0.3298956889245751,0.2959402514342239,0.06240764242813549,0.6718938000531686,0.23954660680029752,0.390882535850626,-0.00814428362600891,-0.03880122280089501,0.648877718897442,-0.09963647616036596,0.24973379899232542,1.0,0.7672007736184782,0.5486622101278701,0.2672963663824638,0.35688176488871654,0.01890121959325581,0.7148312490048911,0.6307781229362075,0.27026069271526043,0.6241031220910487,0.2264464794073773,0.3001131820745201,0.18727192533627635,0.4124863798658886,0.253390619824596,0.260878335584504,0.3269161392665992,0.3758216699088195,0.4081765088934004,-0.08506205573108058,0.08757489525490036,-0.08440628002803434,-0.02893699660181113,0.5709295148631981,0.21463331381484374,0.32028124782164685,-0.09355012848042873,0.16236852756835907,0.5162355274293209,0.1613005439052183,0.3607419453784633,0.8463484959671396,-0.0682172680534018,0.3585746196942705,0.20259677550899863,0.10090976898481682,0.293669393515949,0.022009027465270434,0.6997524146617878,0.2414614431042942,0.6021955946275372,0.03603242006555515,0.04938123496658283,0.3635112807019581,-0.24110082690050164,0.33368584467051216,0.45513006061408307,-0.4303410791421099,0.28339071106618696,-0.07904066849301977,0.24187016942660539,0.13036199590133865,0.3847007469528277,-0.04543002959013319,0.6761487367811111,0.7006206645379556,-0.3703244773995244,0.5468998592673835,0.5392054434300715,0.5572508379887751,-0.36421136284540245,0.11619873452878576
Cerebellum_4_5_L,0.25310708671256904,0.24714810036253257,0.5745219502773741,0.30585467601661537,0.45419303174508147,0.5578282191662897,0.8027498746483687,0.3973843958751691,0.07425217759436431,-0.02155420554011289,0.6668231099868276,0.47060626667743305,0.5515347454686096,0.4357184783113727,0.0463706622249762,0.340767802694226,0.4594369491019737,0.2851460937428254,0.566346666391031,0.09841895324156229,0.4492908850788103,0.6925874121500445,0.8156491138764561,0.77507374539362,-0.1191422264493437,-0.10120216126006913,0.21248505056875763,0.24726794437266722,0.14313822632354634,0.3539645940610584,0.5724619151139734,0.4548202973457599,0.5214942121646916,0.5281919424725077,0.6719041621759861,0.47335979971030306,0.5174036557312202,0.9204495155718604,0.5917281460348637,-0.07769951099181768,0.5677119374578027,-0.002828235271980423,0.45013271347092565,0.49352724454886354,0.3911107677326038,0.7289474624179316,0.7866329602612722,0.7887950238469291,0.9112443658444072,0.44933973862631094,0.43545432317822225,0.4247841420427184,0.40005269416972694,0.4790720762171632,0.2581638693806908,0.8579578072182565,0.24805381413998012,0.344276796840441,0.053202891525197624,0.14231327858895684,0.6991094442643285,0.11180092145680709,0.23094570749275561,0.7672007736184782,1.0,0.5157712364790968,0.25921295070602,0.5553897733897475,-0.051993042553735255,0.6201946322579228,0.7777678380801621,0.2616250210351025,0.5419951003062692,0.43510185805821405,0.5373420352805255,0.3119172963793676,0.5743299701095367,0.4651916479741118,0.4496966368618467,0.3479686253270946,0.33106034416183244,0.47878579213197625,0.24180904709782466,0.15883169384899581,0.1433948667148598,0.2784339463381918,0.4650382438642011,0.3712725655211271,0.32191472044046054,0.0283044328414294,0.1322270278564461,0.48604162174087884,0.10130637699263131,0.5407809344849701,0.735652387540351,0.1355514111257331,0.5068837874513494,0.37819752573080295,0.14862375547653386,0.5074190631970347,0.2325008014018276,0.6895091276445093,0.07029437311784735,0.487118264460114,0.4048218541585095,0.10076643725239516,0.4604215901603844,-0.10130551593363628,0.49146770655302136,0.40575955379200024,-0.17623315667109052,0.501284902656477,0.24178382193489348,0.2700707180079857,0.36144702135292994,0.22021486518000646,0.14757655377625722,0.8326907119208846,0.6070348909911459,-0.2201143685099217,0.39934496955112375,0.5323241199049887,0.6531592840692892,-0.26688507267211004,0.27129969691170996
Cerebellum_9_L,0.10110780531714263,0.029675917161124513,0.242957617947686,0.36996408020006016,0.14368291054690038,0.6910209120738766,0.31031894147544453,0.0710883869158999,0.27467429676770333,-0.4043704651474933,0.3300878313194177,-0.03994594252989208,0.7571595156824398,0.045337945327225425,-0.24718747758180676,0.18805249581288994,0.14606791147269885,-0.10582941608998143,0.18723349189610533,-0.18146074517249966,-0.016687480118864742,0.4734043371667648,0.3800842902870868,0.41293562067137457,-0.09636295777952701,-0.1506745887439962,-0.27770983013609213,-0.21253147852241533,-0.05903510827299676,-0.04966433947767615,-0.09265081155254283,0.29274195039040957,0.2375716866573752,0.6644498084599074,0.3899966478214467,-0.161699927463351,0.017846900750334124,0.41333368516077496,0.47777085075652254,0.10059217651155047,0.6588941539668468,-0.39665234191532456,-0.04275658172939624,0.09237674349475973,0.23928514711789042,0.17719481260015857,0.3182244478741066,0.34875816013132116,0.387932834496044,-0.10053456756334102,-0.10028667096007936,0.24519290829860202,0.013407866472322755,0.14773933729593722,-0.08408650151971918,0.29869840128623254,-0.034861471689354065,0.04641036758984849,-0.03680651631790583,-0.3118171451286277,0.484616733134091,-0.13479641840839343,-0.04452546322762355,0.5486622101278701,0.5157712364790968,1.0,0.06582601568813612,0.06557062865221326,-0.310053799880527,0.344683065258857,0.3524448135766935,-0.12265948927409474,0.3638029273275654,-0.11622577073847931,0.19505278827451356,-0.02846642301048625,0.34019757348752466,0.03969445218295172,0.23111839092817027,-0.15903604866077273,-0.26295971347748864,0.07140894663480249,-0.14420782535019708,-0.08567374164010805,-0.23260324609039876,-0.19650737580963373,0.797049607352103,-0.0812583552696933,-0.028889702388915854,-0.43517913718937457,0.3001251305189062,0.18778349507156297,0.1517349735235325,0.30992406810325157,0.49855498987815444,-0.2715551764034989,0.0843765705788051,0.11085783595217194,0.1167045541148961,0.1165190855901277,-0.24508348822282128,0.212850629760643,-0.013413880651441378,0.4256623146921473,-0.13751655014138142,0.08698878397024569,0.4517271016341738,-0.3504558631282495,0.1976740204872019,0.3516206577288599,-0.3637828969308415,-0.08421656875799084,-0.1319699498447917,0.010871115939641237,-0.2704790924853485,-0.18533172846704876,-0.36018112190353646,0.5295952471359111,0.6373312209294686,-0.38484395257605275,0.4805915622016136,0.00014627037163623008,0.3087034054918897,-0.3680808362447131,-0.16360908149953368
Cerebellum_8_R,0.3481884292115149,0.008533682481982123,0.38092009116839814,-0.27120140325413505,0.2793143594984322,0.2967687038253992,0.34996027412223335,0.08684148848507069,-0.3737848368467344,0.05454914877733229,0.25097471977188807,0.09089678740631175,0.0916113466129053,0.08482436701521671,0.08720168223579393,-0.16324216938972896,0.2805739380236932,0.16201019538949657,0.16409417010848054,0.16793650557687353,0.10108911532176551,0.40696839210872754,0.4626697638008289,0.22399893042218455,-0.05528852598228548,-0.09691040216934958,0.2496389658735816,0.20506263493262764,0.1967072032679518,0.20280167989221304,0.13540800375299375,0.24591283361494193,0.2692411469397781,0.2343673261303124,0.16906015530205878,0.11451201745609352,0.27334821155451117,0.3300141551627717,0.048382114498017575,-0.07619025767412223,0.16507188212256188,0.27203348368223157,0.10140685673570109,-0.04278728203289009,0.18925333115206633,0.28884318938797127,0.3473663295247431,0.15459602217193466,0.2462672460855371,0.24476054137662975,0.18308406923336265,0.17249210152234443,0.16835743712596432,0.03220231978796263,0.3740363980083843,0.19000527070142265,-0.006156598378886319,0.332839418406201,0.02668543041103775,-0.04775361143805736,0.2570817505950692,-0.3002930942300527,0.08841617451011075,0.2672963663824638,0.25921295070602,0.06582601568813612,1.0,0.3027061003949771,0.4104836409039722,0.22796917487891086,0.2738400053737527,0.3140486636204659,0.42504798129458465,0.11685345894490654,0.08471897068087715,0.039998317813930206,0.18839327442151332,-0.02260245916789687,-0.10852446468762232,0.25916673158154047,0.3105990589492123,0.07368234029657593,0.1455860488741881,0.1984866959590979,0.02171492775746714,0.2133094939929099,0.16231192051200402,-0.16752256274439326,-0.0313492330543212,-0.12378611987469963,0.07820084719349593,0.2823714411355304,-0.008703574717753577,0.11980218979559817,0.2700472739785333,-0.0025610299831999093,0.29105396703621383,0.008462476839291291,0.13656665889495626,0.23692252043570725,0.14941751210819793,0.3050301424920264,0.23901508592737847,0.22531316886228556,0.031868849051349846,-0.13063593949560573,0.03077943883646786,-0.0693753212141039,0.12466376073960217,0.27835230523712956,-0.14751795141518323,0.13901222241342634,0.22006624680756268,0.20084751818788138,0.11029355100955336,0.07137851832016454,-0.18779632675490518,0.26993509578114117,0.39732067792424586,-0.30547194807149675,0.5496788608913225,0.36297602359887227,0.20518095718476484,-0.0671751930265511,-0.08180860687474933
