,Frontal_Mid_2_R,SupraMarginal_L,Caudate_R,Frontal_Sup_2_R,Cerebellum_4_5_R,ParaHippocampal_L,Calcarine_R,Rolandic_Oper_R,Thal_MGN_R,Thal_VL_R,OFCant_R,Hippocampus_R,Cerebellum_6_L,Parietal_Sup_L,SN_pc_R,Rectus_L,Cerebellum_3_R,Precentral_L,Thal_LP_R,Thal_PuA_R,Red_N_L,Cingulate_Post_R,Occipital_Sup_L,ACC_sub_R,Frontal_Sup_Medial_R,Thal_VPL_L,Thal_LGN_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Frontal_Sup_2_L,Paracentral_Lobule_L,Putamen_R,Frontal_Inf_Orb_2_R,Precuneus_L,Thal_VPL_R,Heschl_R,Vermis_3,OFCpost_R,Thal_PuL_L,Frontal_Med_Orb_R,Rolandic_Oper_L,Paracentral_Lobule_R,Fusiform_L,Thal_MGN_L,Thal_PuA_L,Lingual_R,N_Acc_R,Cerebellum_7b_R,Lingual_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,SN_pr_R,Temporal_Sup_R,Postcentral_R,Putamen_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Frontal_Med_Orb_L,SN_pr_L,OFCant_L,Cerebellum_9_R,Occipital_Inf_L,Temporal_Mid_R,ACC_pre_R,Red_N_R,Frontal_Sup_Medial_L,Raphe_D,Cerebellum_6_R,Cerebellum_3_L,Thal_PuM_R,Supp_Motor_Area_R,Temporal_Sup_L,Temporal_Pole_Mid_R,Occipital_Inf_R,Vermis_9,Temporal_Inf_R,OFCmed_L,Angular_R,Thal_LP_L,VTA_R,ACC_sup_L,Heschl_L,Insula_R,Temporal_Pole_Sup_L,Raphe_M,Cerebellum_8_R,ACC_pre_L,Cerebellum_Crus1_L,N_Acc_L
Putamen_L,0.7276895771230572,0.1311679181667331,0.32049322732323704,0.6077144044742872,0.5210812030891476,0.24767783701994414,0.31226329561474125,0.6433432348013993,0.3486631528811045,0.6298862081495606,-0.1341914349506525,0.6575431487378576,-0.2520208412870921,0.47100379610022347,0.37444066844284885,0.003029255457546152,0.6052646513617942,0.6794485204402867,0.395187928070482,0.3296735164005951,0.255641730713271,0.6231388912261319,-0.1940678816001393,0.05818885757575421,0.6175585006654823,0.5105741444193692,0.5127584379679122,0.2213919949942793,0.12394407849075255,0.38787020254792925,0.6442031060292965,0.5758153875788986,0.6016289374873166,0.5653476366636618,0.6095191185761035,0.4917199282732716,0.691341348396046,0.41806059417526964,0.3792095129205577,0.5760986810114722,0.01952355273749718,0.3273221765125777,0.684419509971501,0.14005669899075837,0.07019539205073816,0.2630772746150983,0.44274836649838817,0.3093339187124125,0.1518295509328551,0.30092040038330403,0.6236063314204773,0.6006035107599937,0.6527885448110018,0.5900668582775946,0.5303095833606808,1.0,0.6506851108031817,0.5020805070217956,-0.19575389551902841,0.3790816113378847,-0.10391385248384513,0.0765719372965877,-0.3127543582321957,0.5089242616444084,0.1060632522790136,0.3893987207111691,0.7280693020258733,0.30669013447861093,0.10478461836480855,0.3217139031432907,0.5081164724906391,0.5461611572588279,0.27707970741298626,0.025376433068396608,-0.11719359350741439,-0.26123478457821286,0.27117727560244875,0.3829136655377903,0.4933866787862181,0.09277494291845699,0.19498886735179155,0.692926700629786,0.0617143984494682,0.5862995884341243,-0.05697523242256493,0.0961136539466112,0.25916673158154047,0.2691256501533035,0.05590914819875269,0.16905934590359384
Frontal_Inf_Tri_R,0.9364075993433606,-0.22400908225807722,0.16715101446155523,0.5780980427627874,0.5028977931350761,-0.13098607967586526,0.3483585450786139,0.8879663008756264,0.5336187585636469,0.6708920488912071,-0.3057696319407031,0.637205350952728,-0.5108704681777629,0.6140243003251962,0.1680125997361417,0.2326320746661785,0.5272550457053151,0.7638653899310821,0.6113444478634772,-0.06662254488027865,0.09739871109579294,0.5059159730928853,-0.34138550407457097,0.42013845291358987,0.43176668253049166,0.5103969490990247,0.32658896820474476,0.37877322500252725,-0.1489375998227856,0.2497530988336781,0.3645160637768338,0.7752030703496396,0.8268615115264869,0.7922488087530875,0.7286900006804026,0.28268592048402286,0.5959041886916204,0.47497576447826173,0.4542092688246352,0.6346541187235437,0.22667005399473997,0.35054182705771236,0.6964269997857611,-0.1525606895790559,0.01977287552098037,0.3289691729161307,0.323360811813615,-0.04295580174730941,0.2721795449205672,0.14895626196244485,0.9416822993246295,0.5831501872603653,0.6692865662288047,0.8840539585658763,0.7585535325686871,0.6506851108031817,1.0,0.5021635714747091,-0.03655424241165511,0.0016761801606427565,-0.014254985282166625,-0.15222879431628994,-0.5775199573082543,0.8331611982992481,-0.27271055884359857,0.3846577575636138,0.7392021617464817,0.2549643960263778,0.21837926920434278,0.07639845322072913,0.24604304657627313,0.3431286854664568,-0.06637576787424095,0.08347260718033964,-0.15520100816033736,-0.28672988005816025,0.6601245890166041,0.5326638530705108,0.7562756012235969,0.22392803931293187,-0.026826367421203864,0.6938927982601267,-0.21117689464039455,0.6789194591515795,-0.37354014362128696,-0.06245352943612383,0.14941751210819793,-0.03716818157486592,-0.16253617067282056,0.29473809291784475
Cerebellum_Crus1_R,0.5544413064176474,-0.11532749433648361,0.12704078818623932,0.3637268615442107,0.25593646119977526,-0.08045740376075433,0.2999790481047563,0.5098783102385372,0.15259873610034494,0.3427621889091836,-0.015392553894627284,0.4541412450770997,-0.2935770428001912,0.41208405996703085,0.2075273156168285,0.14306042017363554,0.37549460084221636,0.451034970419217,0.3335324604557814,0.17927068270708332,-0.0502285586641704,0.359216585359851,-0.1344123844877662,0.0831524497256171,0.20294164324393685,0.3015854327503822,0.2871276201525587,0.2997353238389904,-0.0037048104372676377,0.09726031126885985,0.27949252740867764,0.39681614680442645,0.5109393524413892,0.3971571972581779,0.4020957201527776,0.12189567954694507,0.32737170006002175,0.170931629274989,0.11247246146425713,0.37070072678664084,0.1690510719890818,0.14539082999203826,0.4019998915255657,-0.08781524235066497,-0.08354749773757689,0.07824639307491062,0.3220942526315124,0.13159741260827473,0.02216720859461632,0.1063902097256127,0.48254240015671995,0.39884583010368546,0.36389925793750866,0.48295827720750545,0.4843245966167828,0.5020805070217956,0.5021635714747091,1.0,-0.012129521999478253,0.16976912940074204,-0.004747744685689026,-0.24230093417910623,-0.29646791343809265,0.5427734033657975,-0.165372139982456,0.18430604082276542,0.3951905364925881,0.09985296745845194,0.14975769608048203,-0.01949920761254666,0.2989643972789097,0.14673487634513405,-0.04745551914023011,-0.29183378159700063,-0.03172819046083348,-0.2818062046896623,0.4508270934442921,0.2829794388509196,0.51843159386013,0.1331598065579729,-0.19460161604510393,0.4473726885098585,-0.050687765075717435,0.2978594018698739,-0.23775428898160103,-0.1593013306296015,-0.023766385204809736,0.022498540562524486,-0.1363447436181419,0.06018353237198401
Frontal_Med_Orb_L,-0.1130300429620554,-0.04819168854415598,-0.17775540051639488,-0.12851476224812866,-0.07750633998771847,-0.15118281559731162,-0.11745520168084132,-0.1645816485635116,-0.13826580347746503,-0.10318602820194389,0.10020051647580965,-0.0397086057966348,0.0933676348194976,0.05512722460656318,-0.2675933052510436,0.21307396795093947,-0.09755235868341557,-0.018771935473567678,-0.16639979585120304,-0.11939533850255286,-0.10488028522951946,-0.3079752186661324,0.16367961819509197,0.009450400311808696,-0.4617894231038973,-0.10062823511085496,-0.3656300139182243,-0.08261203380877352,-0.26351902154023416,-0.10855501520225885,-0.33246051572510227,0.06487705369611332,-0.2753571672930959,-0.2560649800726456,-0.11582144819542035,-0.17633766310050836,-0.2537021033107052,-0.13179160277660432,-0.47305963559289566,-0.19852586192608315,-0.04071877105711465,-0.03777951619556025,0.035044370101415555,-0.12476617000110181,0.2553241405471257,0.3361627448324856,-0.07923267482982166,-0.25074250424473543,-0.30891568563996114,-0.016701909048385654,-0.08526617548680138,-0.2900777604762683,-0.14044831602889243,-0.20692013780736004,0.09963382484363786,-0.19575389551902841,-0.03655424241165511,-0.012129521999478253,1.0,-0.1483818171648669,0.05156547866151303,-0.20704205933438433,0.15722215623460806,-0.19315367470695832,-0.3057973293887398,0.09896607529818824,-0.4138886405536803,-0.02290673889865487,-0.03502146315885532,-0.10181240322954246,-0.18797280590776153,-0.352434328451541,-0.22348769603019394,-0.036149219989858566,0.13410890176069643,0.08822496327797111,-0.048460954527662234,-0.05453676586158917,-0.005274719350545423,0.04694407634568322,-0.15057463957206274,-0.3369095982746411,-0.14302322470028825,-0.35372413590755375,-0.13418101199822638,0.1428393379219705,-0.25751546452235813,-0.4766610296638911,-0.2833961420861177,0.15972320574548723
SN_pr_L,0.18554637680781633,0.4710982282188679,0.35551847960892174,0.4598362798665984,0.38606782348562724,0.6361428431455556,0.2670236340165794,0.09999340525656891,-0.16364862705603048,0.15555732394360935,0.32809637061217756,0.29382519437517474,0.48039639493459163,-0.16898855964997486,0.5254707420486223,-0.09303799307605363,0.42854995562905795,0.2333490492798421,-0.20296945187972368,0.47995345994054944,0.5067115911171421,0.3873000580613244,0.2982150666824672,-0.384398916063407,0.33402154870022116,0.44100631216823266,0.397191178316057,0.03783861052917482,0.5089547065418446,0.49404846641598044,0.5679905227478261,0.08416695263690166,0.023883114145205473,-0.053119835550821816,0.13917117212455352,0.6389988273401841,0.38117447800530524,0.3374319795630949,-0.048530756069794026,0.3399443589518445,-0.3346551959846441,0.37342598540308314,0.25833404110729263,0.584728835233444,0.17343184932256692,-0.08276975968594885,0.4155648671970333,0.6405373903859589,-0.12355684629090674,0.3703006999389635,0.06879435242780164,0.3951368800481427,0.388002882848583,-0.04445116054986202,0.06916447738042765,0.3790816113378847,0.0016761801606427565,0.16976912940074204,-0.1483818171648669,1.0,-0.14007980663920347,0.5050173548648088,0.35791678814019945,-0.09074457187394987,0.5387559129202552,0.25796256437490184,0.1820402217553883,0.21155703648595137,0.2884392546720706,0.4762699163703364,0.5623001510907515,0.5757324276248957,0.6227981991860838,-0.1779419790913467,0.24250460618009712,-0.001231069737028586,-0.21692885892587963,-0.07625815921417999,-0.13478559651530744,-0.2750764793272558,0.37453560699929483,0.2669091561179774,0.6475165535609272,0.11260729731568801,0.46775155711550215,0.26305431964249654,0.22531316886228556,0.3299229501507874,0.27018528743476294,-0.23057007633818935
OFCant_L,-0.03298648000253503,-0.033655619879375695,-0.04872021873802482,-0.1077604206726861,-0.021007623066219835,-0.053534419502172685,-0.1354826646828905,-0.03450396289273882,0.07990878024153752,-0.1668466243158448,-0.11854040761230226,-0.13279823123131823,-0.007123649612020233,0.020500167435567096,0.0018387145614299528,-0.0014447753863171388,-0.09952458434598553,-0.052212967480484235,-0.07936161420755788,-0.10381469359303191,-0.05962537740487703,-0.20051709175892724,-0.05930870509626954,0.11353827552512162,0.06396582523210743,-0.14595083850924265,-0.04794274945975052,-0.00942573538342305,0.09024894755491925,-0.09690181138393134,-0.049018063865928656,-0.03504227682348613,0.06294952662996504,0.008580459230553977,-0.04225731397463312,-0.102113998190063,-0.1480149851416416,0.08655552847894356,0.03735669177842494,-0.1863205492049832,-0.03230725856008387,-0.0006275651083140013,-0.05248327855124031,-0.018654518190500683,-0.03313255026609752,0.08354532728440964,0.07534582387184303,-0.1360797601807241,0.058110798630251204,0.09804240014832206,-0.05099287187682267,0.05110872105772324,-0.07913815051091118,-0.10177948623904871,0.013722719517264224,-0.10391385248384513,-0.014254985282166625,-0.004747744685689026,0.05156547866151303,-0.14007980663920347,1.0,-0.06811404520710511,-0.10500975988643899,-0.07555590278578661,-0.025005555404889454,-0.1060025854433935,-0.013125049327086052,-0.06475442043595678,-0.1318833294139143,-0.07154674666512,-0.18823860116758964,-0.05074089082120972,-0.02030094580924125,0.14855412946889265,0.07026622190040749,0.030993501234453248,-0.07513459581535646,-0.014954800855775094,0.027168618894289516,0.003155236579510388,-0.06786635747995372,0.028887505019500243,0.0014239128881007497,0.022800569856547746,-0.012943301652741157,0.0568825628522825,-0.07619025767412223,0.11781728426412777,0.16705974181035957,0.12016457846185329
Cerebellum_9_R,-0.030952877520365726,0.46473448940548023,0.32311194968529916,0.2273883718608417,0.2399594506018085,0.6318891005724958,0.371402817757333,0.04755941644657391,-0.06764040417610394,0.09769013417796303,0.21486195505656472,0.07199113370889322,0.5540101408329218,-0.4241958784259597,0.5044461492597188,-0.06701512768998964,0.1423433379172833,0.07307019932220649,-0.2053560555611391,0.391356345944837,0.5811196629567759,0.18526559684019558,0.2816203096723235,-0.32649033633400354,0.19173642599791582,0.3422769874400368,0.18834379496012085,-0.04776451481953944,0.2826807829698456,0.3557264073190737,0.40414122910505107,-0.10314359505385712,-0.15025527833380595,-0.10974728537356669,-0.07082296860081114,0.6141794281235284,0.32211519395531113,0.17701380044473158,0.04259476792626137,0.182549508803026,-0.16283066865962809,0.2960547318005125,0.03963562502948496,0.5678263218870051,0.09344306371060733,-0.16133010182769814,0.17899026159587725,0.3722035995577784,0.04494520160993225,0.10676065787152195,-0.07591914181191448,0.23257752647390018,0.24233010824102777,-0.11714309511499417,-0.312359059735616,0.0765719372965877,-0.15222879431628994,-0.24230093417910623,-0.20704205933438433,0.5050173548648088,-0.06811404520710511,1.0,0.2775698595993181,-0.22958966179541998,0.4320699471658026,0.17089777060366598,0.02157494459721035,0.3477885728071462,0.4663055784436453,0.47270830042133766,0.3777245082154545,0.5098523333480603,0.5768517078310597,-0.09457558378661024,0.07341602348970964,0.19771035242723675,-0.16520979121113222,-0.06463200587585248,-0.46943481064356385,-0.1127140510561685,0.5250421121192415,0.14613194399162582,0.4996276133004464,0.19605223214891207,0.3902828308697271,0.32363691667405226,0.3590645569516358,0.2588766657495776,0.1336811278607002,-0.05242481175787609
Occipital_Inf_L,-0.447733628124722,0.3254395771610703,0.15732798571840867,-0.00383034474973046,0.06356034682510167,0.47061863229816187,-0.0823068500999207,-0.5743297924257038,-0.5302698554434814,-0.22848774938468455,0.3424624642222888,-0.24062020274047166,0.7971037898177354,-0.6499321383825493,0.1659831299548495,-0.14821399727983817,0.062325912935792815,-0.37802847234140413,-0.4341811487811705,0.18063853673169994,0.3758049794428144,-0.1857143733558897,0.526351671333924,-0.47320161284226275,-0.24384679918633578,0.0737571697827593,-0.12100037467597274,-0.23692053561916987,0.45440438657992216,0.26695766483554945,0.03332300695072047,-0.3979969862899935,-0.551432337680748,-0.6769690635527852,-0.4287318707889833,0.21528972183836156,-0.22313075767255908,0.05091818657619095,-0.476420817469029,-0.10614648033298386,-0.5168327577519882,0.179925013624578,-0.2752693417348167,0.5583929531132762,0.3197440996305592,-0.08450622035583927,0.1470361114768968,0.2439100199817287,-0.13615841398295414,0.2850103651566592,-0.5367674456990317,-0.16432205379868095,-0.20697781758809614,-0.58888320244714,-0.26030074230121997,-0.3127543582321957,-0.5775199573082543,-0.29646791343809265,0.15722215623460806,0.35791678814019945,-0.10500975988643899,0.2775698595993181,1.0,-0.5577032954875654,0.47627231382497875,0.18497107247309552,-0.4298985466940761,0.20988414988345927,0.22630693153482598,0.3179713964680105,-0.022552316281044166,0.13355831017824987,0.4169006595669694,-0.026679401764863254,0.351017446149324,0.4930280443589625,-0.46874670839036453,-0.542101089532191,-0.5420506068473551,0.017547649707969067,0.4017076579037306,-0.24295756461495016,0.5908034467765234,-0.5025743489753911,0.6786146971920107,0.26135159189440316,0.00788099358554754,0.11319117698349065,0.29842616275073947,0.0003388057463853744
Temporal_Mid_R,0.7779988574219113,-0.38692023232254147,0.07408152584632427,0.3920390194477414,0.32676576036099453,-0.30108611162382487,0.326974195273534,0.7988113371319022,0.4394033067450374,0.632919067199765,-0.37014657191235467,0.5009483018407631,-0.6137995713513638,0.5279034189687576,0.10558098084581172,0.11749071771249446,0.34293557856968354,0.5741179796978002,0.6222257444731526,-0.12211006310687479,-0.05110943274709808,0.4963091916959924,-0.40633467335677154,0.36194785066728874,0.3683308121651093,0.3479447633793505,0.28539986139259127,0.481703024368153,-0.27232756277002934,0.08271445431728659,0.16997728561157655,0.6071554842322849,0.7625393284896617,0.723117752580597,0.5673462439374792,0.14380642345315742,0.4397697689080909,0.2996484005644547,0.5521332527402708,0.5867312067126096,0.2823195946408465,0.16037454863580844,0.426532565287527,-0.31086878817518243,-0.1547527713551761,0.13276169576321512,0.16429272350908714,-0.06995175538753685,0.310972493871317,-0.0454096965688768,0.8277141573368513,0.39972287452901006,0.5922841455810884,0.9409468822410912,0.5593612099257941,0.5089242616444084,0.8331611982992481,0.5427734033657975,-0.19315367470695832,-0.09074457187394987,-0.07555590278578661,-0.22958966179541998,-0.5577032954875654,1.0,-0.30000702856201444,0.2284185527402792,0.6200792203809546,0.14893126744200366,0.28058909888931177,-0.14948331298800552,0.11903233979654093,0.17967503989348246,-0.2514435273768179,-0.06025666469787835,-0.2752290677274221,-0.35592854050565903,0.805466888617995,0.4724453292168532,0.7050240386241319,0.19034731643771985,-0.13703164731662662,0.5603465394106316,-0.3069579994596483,0.6742550522300097,-0.41636494731547924,-0.2562992365567184,0.08720168223579393,-0.03600243119489512,-0.27259193515264396,0.08426956481918088
ACC_pre_R,-0.07977156242759549,0.3884141511747496,0.4889732024011509,0.37574667764821573,0.3864186850196482,0.7258533630239983,-0.021145682488976726,-0.20931725164237344,-0.2874084998500352,0.08952271821170603,0.31753161661762,0.047383509141594,0.6121308168590638,-0.4883900196695843,0.49335407878142395,-0.22225647087813177,0.3812740043548607,-0.0852519856418515,-0.2664181967508797,0.2706686795351114,0.5270246828502735,0.26004196145866076,0.24731469561387195,-0.3597362972470856,0.3860523717400024,0.3304455302949169,0.44394502210288167,-0.10630219065810553,0.6887376329411139,0.5214638966771192,0.48591028747531495,-0.18406165820892875,-0.12695479983230876,-0.26545623138001767,-0.09252106861865916,0.5976470730788672,0.14621240018979492,0.3997448430843472,0.035915310820444364,0.21925163785174626,-0.46932377297164635,0.4169475463529458,-0.022070860051021577,0.7208032261253238,0.1339749351070023,-0.09051519531164633,0.3177225621144065,0.5604105679422958,0.14703610536553047,0.41795528317805275,-0.16912932373319187,0.35017083727872156,0.1005048717607336,-0.27761882439279195,-0.11202760231940412,0.1060632522790136,-0.27271055884359857,-0.165372139982456,-0.3057973293887398,0.5387559129202552,-0.025005555404889454,0.4320699471658026,0.47627231382497875,-0.30000702856201444,1.0,0.2152790676090985,0.06075829262731895,0.34652732534580977,0.2602902066041027,0.5581720075312571,0.285482082062916,0.6145988183642034,0.6977033722042814,0.158287596889998,0.14558312803799328,0.3647191555160494,-0.38268348581533895,-0.2715122642755717,-0.4492018305595271,-0.0717901944739791,0.4885799878275755,0.2265796682831417,0.668373829097749,-0.010246085966525232,0.7469680832805471,0.31891643748991216,0.2734880916222778,0.5974657705588202,0.5227730060567656,0.0666898968372782
Red_N_R,0.43704762745414855,0.09369329223317983,0.27198411270746237,0.5447572565600695,0.5808110101752807,0.38082346833494635,0.20183771487398192,0.27641939918537783,0.1130433996249827,0.5050520183120001,0.05937880302933645,0.3746879477443656,0.2701889250335932,-0.0632059887087953,0.28513113867315537,-0.05886081416729576,0.6045382471308177,0.3603121735812585,0.24044819787571073,0.11723432336894132,0.568275051768886,0.3492068785497863,0.14720456481207872,-0.0026944398389920545,0.2057121003263312,0.6269353584698013,0.3103550398122271,0.1231800504858977,0.18951511780714836,0.47931267306229797,0.36998743890486124,0.3556665179683384,0.23668464408352333,0.039149655583923505,0.2989569618010994,0.4894132981328334,0.43004494851640335,0.44993199119111366,0.0010510794064884,0.5689683764676092,-0.35566376210524586,0.4776794367714225,0.40093945166550327,0.43346753839319485,0.3506104570860166,0.2981745708640593,0.3950337876990436,-0.005828030257250437,0.15286442990432048,0.3836137385289994,0.39020389520266174,0.3693720454785244,0.49950099003915877,0.26112353753897144,0.4727300644825345,0.3893987207111691,0.3846577575636138,0.18430604082276542,0.09896607529818824,0.25796256437490184,-0.1060025854433935,0.17089777060366598,0.18497107247309552,0.2284185527402792,0.2152790676090985,1.0,0.2838124260097351,0.5655159169597922,0.3803885274219868,0.44012929999483014,0.1900937225687631,0.4974433966555385,0.3378814941626617,0.288313275178128,0.09982312301206152,0.28301768888036827,0.1876792061420429,-0.0771316821933784,0.1508592268877726,0.40736445097622276,0.4021494607607855,0.4103067978716575,0.31804576510887256,0.15409449461200883,0.3188386914752577,0.20144499051356354,0.18839327442151332,0.10541305671386744,0.0630469403905592,0.35916927567086854
Frontal_Sup_Medial_L,0.807254944727892,0.0007589452100481582,0.271267661917667,0.5532015231365477,0.48565444716992273,0.16932171064396775,0.318248861069128,0.7376584133098805,0.5216916589191376,0.5530888400467318,-0.18710754982231803,0.5004864530802016,-0.3523652062961363,0.44363996479664797,0.32000928213393426,-0.010970460530853807,0.5772976708044232,0.6031377340164286,0.4786265075625091,0.24221283806788335,0.2677654362861071,0.6267995834054123,-0.277025769552192,0.21130498534311357,0.6209042739478788,0.506093329640404,0.48307804797904835,0.27428284071047343,0.23233247813417046,0.36691872648316476,0.6441373468967654,0.5208870537639116,0.8256631134691929,0.7220539111139095,0.6687625213794228,0.3578416125848388,0.6851816610275819,0.515558153339039,0.6236839423276327,0.625942693276729,0.19052157539975131,0.32754699885767546,0.6510526923073283,0.092748543349625,-0.020792043710958063,0.16866926739517432,0.4210895728870795,0.21106782200962068,0.32948615285644184,0.3375023613931022,0.6940461955293012,0.683418543574746,0.6138894575731668,0.7098254322886184,0.569562920728379,0.7280693020258733,0.7392021617464817,0.3951905364925881,-0.4138886405536803,0.1820402217553883,-0.013125049327086052,0.02157494459721035,-0.4298985466940761,0.6200792203809546,0.06075829262731895,0.2838124260097351,1.0,0.30322348856767983,0.08204241349919901,0.3296550226033832,0.4116841593487212,0.5697066695726981,0.27852942250183976,0.04601647583827001,-0.14840496968226652,-0.21110205339795232,0.3091123177306682,0.30416722047169303,0.6559820520491838,0.22215306739482416,0.17046463751060034,0.8426575608807553,0.017096227885961938,0.7401108981032389,-0.08551340778864285,-0.021490828232746145,0.3105990589492123,0.39123221340447634,0.2530375216532028,0.22314956923879536
Raphe_D,0.3676347593805264,0.35145373477623576,0.6809327603609984,0.5669602169156921,0.6591356050478294,0.5832055316420449,0.41568749473447636,0.323242560597276,-0.0024940793037842982,0.5524549968807857,0.06602109500669373,0.4763772059536099,0.3150690548218522,-0.027343882814858347,0.520856351551641,0.17776291399138539,0.6268485656534108,0.4330212008636516,0.21461925782185554,0.14594167923421633,0.6603434001090971,0.3447410731854685,0.330819245417382,-0.18935854213048625,0.30628926127845724,0.5290167242888495,0.31136745869814286,0.07534604354148526,0.31470727435109974,0.5778230624530432,0.5489512486171362,0.38747749872689446,0.26536211622927763,0.1300482143674094,0.3739580042334731,0.5914476741658484,0.4702188811897279,0.5308747871545767,0.14885319248417914,0.40983853755946975,-0.19245172637167943,0.6971030257488116,0.3955007925554576,0.5588423414832878,0.2469610274131577,0.3221507535289514,0.5053811820725506,0.3054287558112517,0.3547819319462215,0.48758985341873357,0.3070195381765208,0.47887150820898156,0.4449960755447322,0.20916742535050084,0.2741860874528429,0.30669013447861093,0.2549643960263778,0.09985296745845194,-0.02290673889865487,0.21155703648595137,-0.06475442043595678,0.3477885728071462,0.20988414988345927,0.14893126744200366,0.34652732534580977,0.5655159169597922,0.30322348856767983,1.0,0.4784371548641691,0.6082151393282244,0.2708814382582325,0.5766032850014698,0.5306492424365454,-0.013824195935832154,0.010656120777365288,0.398136901344472,0.045547952323073446,0.014140434189582192,0.023928988093580607,0.5077108738039133,0.5266403539522125,0.5227524159637137,0.37527766908039367,0.34901766570473763,0.30058478357846624,0.461682767500208,0.25097471977188807,0.3356722489533627,0.22481452602311333,0.5797561048534786
Cerebellum_6_R,0.2739412681422891,0.14528937508547268,0.36474164910418055,0.44438428186172274,0.5012301600631035,0.3602314127287788,0.58804716454251,0.3043817364873449,0.06450037255354073,0.3691928876552722,0.09983670120896238,0.24071087214208284,0.3991854433829916,-0.24361570191117968,0.4957367314624922,0.08736452653456495,0.3648888045342675,0.31148591638954753,0.11770243640533087,0.23733290349675143,0.5007414547270216,0.1863532482350872,0.23094282815115963,-0.11864307468738561,0.1692347875095606,0.4882061290964047,0.14709826255715136,0.2989084337963385,0.10903880184690201,0.482768952655858,0.3268689552869004,0.20339020166645239,0.21330597638951945,0.030778815420934785,0.12731444562605237,0.6083090599770592,0.2592786730836295,0.37839105572655984,0.14756310320027716,0.41114572042505265,-0.12279464519852627,0.5020449045883838,0.12054313507057887,0.4419244753472246,0.16212868332150907,-0.05098725488900381,0.4219092413833195,0.22153450056160195,0.34536198186778433,0.2311540530490125,0.29650179576578517,0.36177267732746377,0.4575998199687354,0.26680503537956685,0.013795802920535455,0.10478461836480855,0.21837926920434278,0.14975769608048203,-0.03502146315885532,0.2884392546720706,-0.1318833294139143,0.4663055784436453,0.22630693153482598,0.28058909888931177,0.2602902066041027,0.3803885274219868,0.08204241349919901,0.4784371548641691,1.0,0.3471180061840917,0.23493622970040048,0.4889036044050225,0.3055964970569625,-0.06734752312380901,0.041199699030452536,0.2988947279369572,0.39955362857519044,0.0425672389835644,-0.21243354998914646,0.15206146840153828,0.514265545833577,0.32320742138566616,0.3799077896816252,0.3057352601437216,0.2469193579889503,0.11549109971533128,0.4008811005687494,0.05179032669170839,-0.06700837151617071,0.1959031629317253
Cerebellum_3_L,0.28300665486442717,0.5993335759002423,0.5259796738303991,0.5675607905731996,0.6732869984958381,0.8191444086131152,0.36040767878654684,0.10112726788726656,0.015365139364266893,0.24551928696738498,0.22251599219574839,0.23988728775894316,0.5347969581778268,-0.11268149018507831,0.5793552711158259,0.006630219660349206,0.6792378148860558,0.3529018566441176,-0.07920059576920052,0.4888346095088775,0.7347850177280828,0.37188633571987484,0.46172223764008313,-0.27733871176970676,0.33619275260095244,0.4847817056775344,0.4242831839480847,-0.005424482033396905,0.5774218666356591,0.7843960631999537,0.6625654770123348,0.21706749994075494,0.1801257274869759,-0.10852887883247336,0.35292838249232317,0.6437354624744813,0.46072030758147076,0.6595411782481811,0.04093744137252263,0.4072628885321419,-0.4395254593122788,0.647003957992109,0.4689177952107066,0.7779389109611083,0.4287886825874119,0.34697811477824453,0.69105032231946,0.48880564287687206,0.21559142469785053,0.8150847725113408,0.09818982731286761,0.4275433061215797,0.4267678786476831,-0.070349513519219,0.22827568088241504,0.3217139031432907,0.07639845322072913,-0.01949920761254666,-0.10181240322954246,0.4762699163703364,-0.07154674666512,0.47270830042133766,0.3179713964680105,-0.14948331298800552,0.5581720075312571,0.44012929999483014,0.3296550226033832,0.6082151393282244,0.3471180061840917,1.0,0.5480516399338112,0.7451702865580758,0.7770413400599033,0.1662651780956854,0.21897754352408041,0.30725056619706337,-0.38391819920219933,-0.19515724700772882,-0.08094167196885828,0.22606341515169884,0.6288122151770239,0.5174925242838305,0.5846431998903897,0.2311850658523918,0.5725300834832447,0.5991830337515739,0.4626697638008289,0.40573422919160457,0.5531227288259055,0.28255315037255
