,Thal_LP_R,Rectus_R,Red_N_R,Postcentral_L,Parietal_Sup_L,Vermis_7,Thal_VA_R,Thal_PuI_L,VTA_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Cerebellum_3_L,OFCmed_L,Thal_MDm_L,Amygdala_L,Temporal_Sup_L,Olfactory_R,ACC_sup_R,Putamen_R,Thal_MDm_R,Cingulate_Post_L,Thal_MDl_L,Thal_VPL_R,Thal_IL_L,Thal_VA_L,Thal_MGN_L,Thal_VL_R,Cerebellum_8_R,Thal_LP_L,Cerebellum_7b_R,Hippocampus_L,Rolandic_Oper_R,Occipital_Sup_L,SN_pr_L,Vermis_9,ACC_sup_L,Parietal_Inf_L,Temporal_Pole_Sup_R,Temporal_Mid_L,OFCant_R,OFClat_L,Thal_LGN_L,Cerebellum_6_L,Temporal_Inf_L,Frontal_Med_Orb_L,Thal_Re_L,Frontal_Inf_Tri_L,Rectus_L,Vermis_6,Cuneus_R,Thal_PuM_R,Calcarine_R,SN_pc_L,Cerebellum_4_5_R,Thal_VL_L,Temporal_Sup_R,Cerebellum_Crus2_R,Frontal_Sup_2_R,Temporal_Inf_R,N_Acc_L,SupraMarginal_L,Thal_VPL_L,Insula_L,Thal_AV_R,Frontal_Sup_2_L,Cerebellum_Crus1_R,Insula_R,Angular_R,Vermis_8,Heschl_R,ParaHippocampal_L,Amygdala_R,Caudate_R,Temporal_Mid_R,Vermis_3,Precentral_R,ACC_pre_L,Angular_L,OFCpost_L,Vermis_4_5,Cerebellum_6_R,Cingulate_Post_R,Parietal_Inf_R,SupraMarginal_R,Occipital_Sup_R,Thal_AV_L,Occipital_Inf_R,Frontal_Sup_Medial_L,Occipital_Mid_R,Cerebellum_8_L,Caudate_L,Thal_PuI_R,Frontal_Mid_2_R,Cerebellum_10_L,Cingulate_Mid_R,Thal_IL_R,ACC_sub_R,Frontal_Inf_Oper_R,Cerebellum_9_L,SN_pc_R,Red_N_L,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Cuneus_L,Postcentral_R,Rolandic_Oper_L,Paracentral_Lobule_L,OFCant_L,Precuneus_R,Thal_MDl_R,Occipital_Mid_L,Cerebellum_10_R,Pallidum_L,Thal_PuA_L,Pallidum_R,Heschl_L,Olfactory_L,Frontal_Sup_Medial_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Thal_MGN_R,Cerebellum_Crus1_L,Paracentral_Lobule_R,Lingual_R,Precuneus_L,OFCmed_R,Frontal_Inf_Tri_R,Cerebellum_9_R,Putamen_L,Vermis_1_2
Thal_AV_R,0.2934293127349717,-0.03660441030079812,-0.04119246850335632,0.2295251105352442,0.3600413191074974,0.06028078822629468,0.13211080621776233,0.4647443735254408,0.1845855592083677,-0.038503140995340385,0.3406969042638434,-0.27664348992073723,0.2139517946965278,-0.058066604038742725,-0.0327369785284108,-0.3531587931796847,0.16629224030338258,-0.2147104983337768,0.3081878025752031,-0.0072504885312518865,0.12110568855928314,0.36808699215771506,-0.11601632613465857,0.2601289554128237,-0.13140971094151524,-0.23076237257378507,0.1573114775867745,-0.04815555488520051,-0.08316078575380073,0.012590415704838617,-0.1456045248056416,0.3640143305265433,-0.3752134438020781,-0.1400240664428,-0.3748419653418786,0.16171188583403281,0.1723254672534161,0.3109691593740303,-0.4906832970609421,-0.15048194243537,-0.06396846062237967,0.35374590277790957,-0.46596636857354995,-0.49043822612860394,0.05256666354495545,0.016888137497475423,-0.10460548895496853,0.026657513249852223,-0.3388579514617382,0.1786396918695878,0.07780289266954113,0.01959670923442512,-0.27527878630179875,0.01134390791394883,0.15122187890115038,0.43666364185399537,0.33436374156354765,0.05068653845923952,0.44738932091934525,-0.07733864393950021,-0.33447098994068497,0.07452003546043559,-0.2762900355839312,1.0,-0.1064470710495158,0.326180773488455,0.24031966022119186,0.39719619843120435,-0.211656354486614,0.12765705987286743,-0.3529009976151238,0.32037580368464164,-0.1597311152992903,0.4777030650908559,-0.03611556075849133,0.24726104011823538,-0.17172086631977768,-0.08934017100280918,-0.12490544385627607,-0.1226867251699468,-0.07467691542199595,0.1966663087193627,0.2889669597953286,0.32684061641520146,0.38455130179148594,-0.16119201900526348,-0.14099274289731026,0.22817926440096106,0.44549587146807046,-0.4146957029027504,-0.04386755589330021,0.02148989182597549,0.3616805204071677,0.03043128583221597,0.324534639775223,0.07653624356268514,0.14595421485790067,0.377115944252015,-0.24359155697302864,-0.06809659679891819,-0.2802269719393173,0.04457818908973472,-0.40530890151398663,-0.04074654417100006,0.28230343457149937,-0.16231124955482348,0.2311431317861984,0.06309569516999672,0.1896288837902437,0.11842043371745624,-0.28828714185058285,0.19218738557393197,0.021548095428357686,0.009383612864688742,0.2635444041098552,-0.3923721903207769,-0.11021757421727088,0.09764448282199659,0.1368678221273411,0.2541024510255365,0.24751243032813422,-0.2204207009235226,0.16181633432721837,-0.056439267585465365,0.19965182869756096,-0.06934855976641173,0.40684707029733985,-0.2101548046324955,0.31619048945696526,-0.08942556491393043
Frontal_Sup_2_L,0.16797032583647784,0.11384063775078844,0.36998743890486124,0.5623407720663607,0.20220629948544247,0.011875708198499585,0.44942035388404655,0.2273371173132845,0.23158486255243924,-0.05365179059827665,0.15822822660450622,0.6625654770123348,0.2361729052003696,0.1427406230826531,0.4451530377134856,0.7815461380811607,0.487004986835569,0.6477811460065498,0.45436257522174883,0.40982512346434796,0.7097541355783592,-0.1581815521002397,0.7334940351063878,0.30118218443685796,0.7083379047715385,0.18747751140860267,0.4618286576514726,0.3050301424920264,0.1069598208224871,0.3178896618451048,0.8629313875802084,0.49521511267114277,0.25936348816676624,0.5679905227478261,0.09366863092092152,0.7318791149037422,0.4561516345169268,0.08745604057512012,0.4100023747812694,0.2084207872716224,0.4361611364009359,0.3374452026282268,0.23919251925757998,0.2859854751317261,-0.33246051572510227,0.12741786023624488,0.7899218989499993,0.18437960532044628,0.3055279742192297,0.42966812632538226,0.692730029099613,0.5134624278246221,0.6859407545186196,0.6865708737706765,0.45590411098306133,0.26394555267373776,0.17515352849561563,0.8063122604116267,-0.01657066129574345,0.3301098497421078,0.5857913081232398,0.6395588985204674,0.6997524146617878,-0.1064470710495158,1.0,0.27949252740867764,0.4803126671136745,0.1723668055584311,0.21286189654083118,0.7075810633701568,0.7146032387016571,0.05438952334231832,0.7090942487203931,0.16997728561157655,0.6700800330934159,0.3484243313222073,0.4891842996755979,0.3897363611598966,0.4730940811493279,0.6347313827348988,0.3268689552869004,0.6394224904415208,0.2943970694143402,0.22551702799789974,0.22322414513086564,0.5575679687838125,0.07681275634152684,0.6441373468967654,0.0077676335915576,0.23071747057166217,0.7525273740465511,0.512505820084233,0.5474295843636525,0.15152571758777927,0.5237641570583093,0.45292412859783765,-0.10477762989778587,0.39935908216404287,0.212850629760643,0.7173495016724222,0.5568505948016915,0.8181645750552403,0.2784577389572389,0.3187436005193312,0.3725365517156735,0.7129265555685717,0.4933432760141026,-0.049018063865928656,0.6615801372363517,0.4700050247243697,0.19257261593465047,0.3206767774080767,0.4463971142338749,0.13356507868380726,0.5494528209659821,0.5146693187139567,0.31612656761057145,0.6689824850322457,0.7574644955387904,-0.05489931215704331,0.18564581408268666,0.4670387235980698,0.7024025890020046,0.6253219147582544,0.6300715934672731,-0.006849636453909162,0.3645160637768338,0.40414122910505107,0.6442031060292965,0.6976841280552524
Cerebellum_Crus1_R,0.3335324604557814,-0.10122966893697839,0.18430604082276542,0.4004360621604358,0.41208405996703085,0.1473347795556565,0.3074910889367314,0.5483669372866722,0.14563287332300268,-0.29183378159700063,0.4424976876676409,-0.01949920761254666,0.2829794388509196,-0.010842542208536782,-0.014641151007134935,-0.04745551914023011,0.25104020927457954,0.17479861162943577,0.5109393524413892,0.1508055434121139,0.3297482574648662,0.3032676379922366,0.12189567954694507,0.3386119884500483,0.11965531141803398,-0.08354749773757689,0.3427621889091836,-0.023766385204809736,0.1331598065579729,0.02216720859461632,0.19280167557463124,0.5098783102385372,-0.1344123844877662,0.16976912940074204,-0.2818062046896623,0.4473726885098585,0.31379020426529963,0.2997353238389904,-0.28168237057217865,-0.015392553894627284,0.07693207203488107,0.4865181138347086,-0.2935770428001912,-0.34514919708039776,-0.012129521999478253,0.1724614588175201,0.12858948162381673,0.14306042017363554,-0.16797707607326368,0.3764464711811228,0.2989643972789097,0.2999790481047563,-0.0201662366255031,0.25593646119977526,0.41611343171019927,0.48295827720750545,0.24104373914481758,0.3637268615442107,0.4508270934442921,0.06018353237198401,-0.11532749433648361,0.3015854327503822,0.03428331643125259,0.326180773488455,0.27949252740867764,1.0,0.2978594018698739,0.51843159386013,-0.269613208858501,0.32737170006002175,-0.08045740376075433,0.3585185898200843,0.12704078818623932,0.5427734033657975,0.170931629274989,0.45824559924385355,0.022498540562524486,0.004604562688521908,0.05094069855806862,0.09726031126885985,0.14975769608048203,0.359216585359851,0.48216563593265865,0.49204304326162096,0.5023469055060149,0.19546677922961972,-0.03172819046083348,0.3951905364925881,0.5191622681260393,-0.23868418590971507,0.2842851980726068,0.10168563873311785,0.5544413064176474,0.16271806113973497,0.5417376519496915,0.34891706121099586,0.0831524497256171,0.48254240015671995,-0.13139134061978072,0.2075273156168285,-0.0502285586641704,0.3456282092645784,-0.23775428898160103,0.17396101883730725,0.4843245966167828,0.14539082999203826,0.39681614680442645,-0.004747744685689026,0.464494787586954,0.33907890558943277,-0.04577096425903741,0.10386697664835624,0.3905649598154279,0.07824639307491062,0.39492466458900394,-0.050687765075717435,-0.1060906282810445,0.20294164324393685,0.41684408365353204,0.1690510719890818,0.15259873610034494,-0.1363447436181419,0.4019998915255657,0.3220942526315124,0.4020957201527776,-0.15564477478119398,0.5021635714747091,-0.24230093417910623,0.5020805070217956,0.23061953444411304
Insula_R,0.44911169632096437,0.41723426960209803,0.15409449461200883,0.6010802091744679,0.5041499192877563,-0.026246827417635843,0.31603326075605587,0.48437478361045144,0.5919348248518697,-0.010203925632343694,0.2509105984497326,0.2311850658523918,0.41503220861313284,0.003492456928586796,0.41620134115757973,0.1035056478454771,0.47920698469382694,0.26194763009143446,0.7914868086066372,0.18124916121833493,0.513860584394188,0.17340812051803853,0.403813806645657,0.27936090385191237,0.4284620258753354,-0.19691431062694809,0.5578646933675203,0.4473140979152268,0.16626960277094952,0.3999281235985819,0.43888763743846126,0.7960009958334944,-0.2831940241088009,0.11260729731568801,-0.26475596741002105,0.6988091175386195,0.5247119572022781,0.32445498508580767,-0.3173140203859208,-0.42796188376688693,0.2440724305385693,0.5294941723647131,-0.4553668700215073,-0.45117398295092287,-0.35372413590755375,-0.17326726425710673,0.3951326529913854,0.06883951252790077,-0.1357454117987363,0.4479876824003457,0.3574361847699858,0.4051846916544508,0.19852077902227375,0.3891082947117389,0.31367259445309814,0.7524131040508771,0.6198069039385182,0.38356129035568465,0.4684440691838392,0.14026293603727796,0.06189810424754888,0.2948224714300811,0.10908343575794768,0.24031966022119186,0.4803126671136745,0.2978594018698739,1.0,0.3821236042261251,0.09613648959233653,0.5733350760279414,0.07763553204859389,0.14346066673041283,0.3021011153744446,0.6742550522300097,0.38793249296193616,0.1919112725164603,0.2993063428002376,0.28053412183254156,-0.0016170184973901588,0.22523957560494012,0.3057352601437216,0.44665613654763203,0.18886058601428674,0.310408404171165,0.46765122016205374,0.34593404340024725,-0.3415167659916676,0.7401108981032389,0.43296968498508515,-0.3085447623392574,0.22393261230377026,0.2731100313486741,0.6785163127287667,-0.29121132139933176,0.5863878783992676,0.26761270444861446,0.3001230112819089,0.6916730124604081,-0.23860792276163023,0.3538350173893522,0.24945319821258097,0.5979460055071029,-0.2525399082461884,0.18137611376019053,0.2341486893834447,0.3347926447826929,0.5420226877913362,0.022800569856547746,0.5188683991005065,0.675106906234634,-0.33000026066861377,0.5982267530976708,0.2357956219198287,0.24812460791350546,0.5703668304642177,-0.1649352560479255,0.12736008801399198,0.6609434855708346,0.5066991518676938,0.18996268413194697,0.4972912379679477,0.01642216882500305,0.4520918547771057,0.2717315367164091,0.5752199558660361,0.25655754805936287,0.6789194591515795,0.19605223214891207,0.5862995884341243,0.3662301408560812
Angular_R,0.5018066471941103,0.11159560796164258,0.1508592268877726,0.4708888142569688,0.6882528004513437,-0.16066629252618833,0.24064419875986778,0.7644685826484354,0.23042996890942774,-0.011207668926992511,0.9175739430640013,-0.08094167196885828,0.37045947358720793,-0.018054839870267392,0.12883606006312023,-0.1607606890447881,0.34091647689847004,-0.005099461683279743,0.68012890700469,0.12958842166481077,0.3104347476882692,0.6251645196441213,-0.13027740511601382,0.2907017797905253,-0.12474466990026907,-0.012908438938347394,0.36851810701335347,-0.12378611987469963,0.17235079085339255,0.05912847187991347,0.12052931673709068,0.6441682443873238,-0.27251121376559334,-0.13478559651530744,-0.38271836443476354,0.4766658289227483,0.3367585868804917,0.30397808081482125,-0.5775366032818666,-0.2506548797181363,0.3529451645157596,0.6158210885779892,-0.613276322773372,-0.6285305438397246,-0.005274719350545423,-0.16546836196963455,0.153473325052443,0.18084061786711725,-0.4187098132536105,0.649081207118308,0.1324719563265591,0.14882580514263072,-0.18563417189049236,0.22614012731059832,0.30071432173478874,0.7168271322563601,0.41227584874128537,0.3227239740775341,0.41591783675849897,0.12619693990724984,-0.26746731286287734,0.2539682902607829,-0.09355012848042873,0.39719619843120435,0.1723668055584311,0.51843159386013,0.3821236042261251,1.0,-0.4000234793106901,0.42853400509322265,-0.30073332475941017,0.513725414787829,-0.05833828103923253,0.7050240386241319,0.3057443146635335,0.6523088564676103,-0.11276143199476697,0.04615364702850147,0.012107313944633564,0.02011106997548239,-0.21243354998914646,0.42041095222219294,0.8334431921552076,0.8738906536405006,0.8840921799431972,0.12230350954336625,-0.03751234045925703,0.6559820520491838,0.8771614116466243,-0.6236739391211187,0.000969718938599968,0.4041841201563066,0.7313866507860965,-0.004722116493157228,0.7749822199754937,0.1881377512817682,0.31285917864660556,0.675148007557418,-0.43517913718937457,-0.10534039546367881,-0.19487146098088412,0.4012397314730878,-0.4377480506740023,0.2517373588279278,0.7886657519202671,0.07340645962539671,0.5846839126558075,0.027168618894289516,0.692401505199839,0.22193615211282156,-0.19809187734634878,-0.004876625542328605,0.15880423365289595,0.27070888261792325,0.37222077679162174,-0.3165713434627332,0.0039606860825625095,0.182807365408192,0.4583300212710308,0.2973033164749752,0.4275825628664293,-0.07586417063354996,0.621964799429349,0.1927494754155242,0.6484917513542797,-0.07084912227691144,0.7562756012235969,-0.46943481064356385,0.4933866787862181,0.10266211383665699
Vermis_8,-0.28221152317255654,-0.05834547844120678,0.11688403439497154,-0.1701822665116569,-0.43466675462783844,0.12181624222710943,-0.09590058752262559,-0.2798372031025116,0.15924768311268148,0.29390718004600935,-0.36246940652488246,0.5403333946453917,-0.42970846944194174,-0.1714075655452874,-0.029510098250533582,0.4293253753451358,-0.09170740376608388,0.439102477114877,-0.060016399533075915,0.2019558880107201,-0.017352408847449628,-0.48818004789138586,0.41342921757424445,-0.12918718859339895,0.2511289914324955,0.15607478132719002,-0.1219661833454658,0.5496788608913225,-0.2148443020561864,0.05042939596989879,0.24033585811227998,-0.1871991392553871,0.18936585764751623,0.41944176037484027,0.20602692558522648,0.1304002968110539,-0.13435093938825968,-0.042112440365706626,0.5330221834681595,0.09434850828964833,0.12284325352671634,-0.3836039951292682,0.4913859924799396,0.5322101468446997,-0.2887835034333383,0.14046253931306096,0.2232057846217396,-0.40042489150043376,0.5474988642941141,-0.09748974023344874,0.19615613889149486,-0.027530805578718134,0.3819858670754322,0.2593611448644553,-0.1491113607049098,-0.2513133076669626,0.05337347474332672,0.09796200338148692,-0.36366947108942305,-0.16121630149044774,0.25386098964053777,0.1658984124742386,0.5468998592673835,-0.211656354486614,0.21286189654083118,-0.269613208858501,0.09613648959233653,-0.4000234793106901,1.0,0.006570932427486684,0.5021014945209311,-0.6618257236603264,0.07003825685803186,-0.2744935768303754,0.29271937000377823,-0.16571473957928393,0.3622330606569256,0.07430784843569462,0.12807906383384451,0.4312093882512274,0.26162846928609346,-0.02402561875578088,-0.23101027868540058,-0.2869256493919474,-0.26022691397021197,0.33341402637216544,0.15530279966323016,0.03804722583894171,-0.41291096894892526,0.5643958132974779,0.32522857655871523,-0.02487431142044799,-0.0864553571030774,-0.2883234758747952,-0.21604770548989147,0.003275106048390589,-0.19474013701910908,-0.15231842954735955,0.4805915622016136,0.2866901788173468,0.4840248920828736,0.12660795168936534,0.6654495426016933,-0.03281584164695558,-0.19207614262136125,0.2296721674194337,-0.24583265551209554,0.12375300204774312,-0.084095462812079,0.026839591011945472,-0.07460497185974413,0.30651050069091085,-0.17898805091875264,-0.0016837357094253915,-0.16469282505385663,0.5249169986221985,-0.0465600646189279,0.2392148782213805,0.00308668374380994,-0.5409158529535263,-0.11071415211278413,0.40282266526829785,-0.17331239854698546,0.3001207198226783,-0.14748982019022522,0.1675380145421479,-0.20905277867198613,0.47668083374948106,-0.05547151984324404,0.38891816060618206
Heschl_R,0.4120538306572042,0.2626695978529975,0.43004494851640335,0.5613189986945342,0.3126294767444766,-0.0316661399951356,0.42594729282917126,0.521828143570029,0.3792254460733266,-0.0504607639512703,0.3511090825233438,0.46072030758147076,0.35475251957643084,0.11807412328195915,0.4613456400841236,0.5207307565541481,0.38012850123586606,0.40895842933931575,0.47752421288011415,0.3782807308628403,0.7417997400791829,0.10452238196319673,0.5938123198920484,0.3887442522139649,0.4631318873715972,0.13964699929043514,0.6079156107317136,0.27334821155451117,0.1414968543600129,0.22564209362421592,0.7076640008115855,0.701053516853313,-0.032835633166927974,0.38117447800530524,-0.16051347406798327,0.6743469406095005,0.3837684499386338,0.1572038807141123,0.05290887854348778,0.0027841410703276057,0.24112690852405108,0.4753541859094209,-0.042752119944973,-0.06002144455872606,-0.2537021033107052,0.011849300511076674,0.6288494393148475,0.13975875047273945,0.14585249327965707,0.3474641064810201,0.5089549749444529,0.5438887623858004,0.44083000708481473,0.6023593308136727,0.4404160788728247,0.6068767771325407,0.23077786122816668,0.7264961288384253,0.1966191795411574,0.22281659918135935,0.3331428871073523,0.6139857980745935,0.4156973587643695,0.12765705987286743,0.7075810633701568,0.32737170006002175,0.5733350760279414,0.42853400509322265,0.006570932427486684,1.0,0.41537671027032375,0.22232398675723222,0.48183271321178306,0.4397697689080909,0.5942904454744504,0.5123191143817803,0.21807940899843858,0.19133040978462393,0.2157437888246711,0.4942218285736449,0.2592786730836295,0.750903404810265,0.3955942022317561,0.5173498189077798,0.35043979573172007,0.4433587714263744,-0.049865350355597436,0.6851816610275819,0.25815349069746524,-0.08800832937070519,0.4800526192847746,0.5592079318318417,0.6866467992394639,0.029176572960156247,0.7158485070175038,0.3717868072278293,-0.02857219535756559,0.6353652487535404,0.017846900750334124,0.4416474206274641,0.40325473838449505,0.7697685212920701,0.00365645420546226,0.4013821293835033,0.5090035625187659,0.5437966435387053,0.5907983833512399,-0.1480149851416416,0.6838930442316562,0.5255000756069963,0.0011897210966608867,0.20975889274780643,0.36524684912990435,0.21851125746132358,0.569363982452509,0.24519562777495899,0.24292185839263836,0.46024965284406116,0.8178673649137648,0.04985946127265837,0.37656180715106974,0.12510738253124615,0.7017804766017246,0.483168292062579,0.684130847092226,-0.00673120328479485,0.5959041886916204,0.32211519395531113,0.691341348396046,0.5503015259084929
ParaHippocampal_L,-0.1762268823020927,-0.0335123985812996,0.38082346833494635,0.11506961072893543,-0.3265987593563894,0.13389067295764562,0.2662784729035773,-0.21750691975131153,0.06801548097314507,-0.014494709920130681,-0.26354162575205614,0.8191444086131152,-0.13743459673329303,0.1875934025459696,0.27283630056034064,0.8965822806836474,0.1903082082075483,0.6117417313763535,-0.04670304250144318,0.35231652765547183,0.44882888896532785,-0.5285216662739075,0.7292776539002075,0.07999474803111133,0.6626821367005398,0.32714384170412975,0.21204381473138026,0.3290014787790379,0.12450933625489317,0.2030707387359384,0.7642184455730701,-0.025973085219397892,0.4984903584295506,0.6361428431455556,0.47484702525470185,0.387598114370036,0.06617708929347069,-0.1536792052888671,0.8327374128659581,0.4335054901912618,0.2710815940435629,-0.13358120421852412,0.7015035284167991,0.7475339433658705,-0.15118281559731162,0.2531891208715566,0.641334588529605,0.044533214550694346,0.6214970656438065,0.05221296189481667,0.5227575098621641,0.31969085452224566,0.7916742420336265,0.5754478807727972,0.23256836961573488,-0.22335605873846442,-0.12190366162102621,0.5492230115745017,-0.4366574610371834,0.2477562344551633,0.6469048925001536,0.48219432943418883,0.8059276599407089,-0.3529009976151238,0.7146032387016571,-0.08045740376075433,0.07763553204859389,-0.30073332475941017,0.5021014945209311,0.41537671027032375,1.0,-0.33522392186583105,0.6586752349714844,-0.30108611162382487,0.5511957195548555,0.07621053063120893,0.5002653145950585,0.3467272320809542,0.5492826919038806,0.7248705978896143,0.3602314127287788,0.3671443153709085,-0.039914410883921815,-0.15890874627750046,-0.20983300983610811,0.534010627872726,0.21423412006839748,0.16932171064396775,-0.4628106927647554,0.6170306025545342,0.7198645254058522,0.27862020237407775,0.0938991745262209,0.10554096942775702,0.0810430077131465,0.41711556737101624,-0.4090840922710451,-0.0663982275023602,0.5218833333787614,0.6593246895004112,0.7203370658404195,0.4913643369638683,0.6384730810863003,0.2142677188280583,0.04390598226461341,0.6476298202453505,0.06601707820618799,-0.053534419502172685,0.2483293408541154,0.23471552857802105,0.35742659742957483,0.22360774123201343,0.36722707590191356,0.11391805509318824,0.15919446755193414,0.7229450886592245,0.3125295743789518,0.3191391220758978,0.4251693125992728,-0.38637722004041963,-0.1768723439009467,0.5383130845252985,0.3290464773522706,0.5479669409953595,0.18663445410867197,-0.004464740072662584,-0.13098607967586526,0.6318891005724958,0.24767783701994414,0.6410547725164901
Amygdala_R,0.33151629438794994,-0.1495591427308432,-0.17100051471566594,0.4678401119536514,0.599603559690372,-0.18529878517985707,0.33695822383910934,0.43337098458063134,0.10529137061281581,-0.3375964829457096,0.4773232821746468,-0.36831007842134783,0.6640082362448968,0.12235085957175662,0.2177834922191516,-0.2499553679670133,0.48453132371847973,-0.25133401503806657,0.28979847338192316,-0.0428874499074533,0.2877050297732338,0.373747674251506,-0.16659939110548302,0.41248991621588293,0.02650465960052121,-0.18782208266081946,0.22952232506718098,-0.30547194807149675,-0.02027402885587107,0.0717887912304786,-0.005654111824879369,0.5017434440997836,-0.1955266034254063,-0.19487975556057535,-0.39592349364572915,0.14163277938895688,0.38582540221374556,0.10091036094225955,-0.5363513819550988,-0.03923782950144502,0.11123783219295919,0.6013665936814073,-0.5324557426802401,-0.5383029896599344,0.14970642329362388,0.013786702578892142,0.1540746744395894,0.6446380245459387,-0.47241025425432404,0.31200485863178845,0.125326389471289,0.20360329062764965,-0.2243635302609468,-0.02133517554019962,0.2764902403186054,0.42150879834148025,0.1694002104721285,0.18339659288893,0.4192517165175881,0.13758270459625127,-0.1283952045908048,0.0488210935375269,-0.3703244773995244,0.32037580368464164,0.05438952334231832,0.3585185898200843,0.14346066673041283,0.513725414787829,-0.6618257236603264,0.22232398675723222,-0.33522392186583105,1.0,0.17553217825299813,0.41263849814505804,-0.018661626199780606,0.3768552380717618,-0.26724298482200687,0.07986566439756988,0.1275148823629694,-0.21640524962951416,-0.14884551920833256,0.25025221799849273,0.3548544092119273,0.40702324088320385,0.4269376812740155,-0.2524974846540415,-0.09949752192088705,0.15552518400664114,0.48713008918884415,-0.5521804248237514,0.005454764744169523,0.16490808049804698,0.3537980163508722,0.30006541347396454,0.4506534097897262,0.2323760185515036,0.23993942455109893,0.44369499897066533,-0.38484395257605275,-0.05256771139579308,-0.4013015639580668,0.17155637713632343,-0.6944660847363687,-0.0030468307187528332,0.38378951990067994,0.06205342907045804,0.5024600722124543,-0.05114021445832545,0.3754717808178089,0.11265364187182814,-0.10416768087365197,-0.044211527319182424,0.3064602551959431,0.07262458084694567,0.44593845385480735,-0.3754035100926056,0.04502388341106052,0.02836013896614892,0.3009334302401636,0.5690776315766783,0.20190772985910832,-0.3182593031963483,0.42716477835383015,-0.12343423540749812,0.4537273668648419,-0.34194193609630563,0.47213223418266353,-0.3171797684795434,0.22915662952986113,-0.21993441769679456
Caudate_R,0.14337306760775248,0.0246543593407257,0.27198411270746237,0.40113096695122424,0.06489076835547315,0.1105233220951888,0.5245794233207429,0.06686715265705712,0.1673528599456176,-0.21845513342881526,-0.009275481968730742,0.5259796738303991,0.22234026285714853,0.4073803488756594,0.3468315158635046,0.6479243900285594,0.6221419953235396,0.5427164777893722,0.22429508278790214,0.3826717939605938,0.56410131859923,-0.2864704022381749,0.611294956751463,0.38289861195705355,0.6900005575449755,0.0974849528414352,0.48334214527624925,0.07366207939058189,0.24601567760367216,0.4772147283198253,0.7050437963999401,0.3087967217460814,0.31993427552126996,0.35551847960892174,0.28593553047748416,0.5237307717464303,0.35296182636894247,-0.02244383347876673,0.44321964285589976,0.3075271778725657,0.2440649148729173,0.3016705252196036,0.29755513301331526,0.3406074146907718,-0.17775540051639488,0.12499801625573169,0.7444815159822972,0.492772010884867,0.270808352758159,0.20641105770557766,0.4830935947266542,0.39793836138842464,0.5991701797014702,0.5931511001105104,0.4710146709320603,0.11204268644643606,0.05575357753521618,0.6655825036631083,-0.02555883817206854,0.5125639625521534,0.4738668801356935,0.4385195880088005,0.5429195142592899,-0.1597311152992903,0.7090942487203931,0.12704078818623932,0.3021011153744446,-0.05833828103923253,0.07003825685803186,0.48183271321178306,0.6586752349714844,0.17553217825299813,1.0,0.07408152584632427,0.531654080460727,0.2540084237973633,0.5041482998754631,0.41481226015784545,0.6533616699527313,0.5420787117081142,0.36474164910418055,0.49688461865608713,0.12768948219149298,0.017810726519466615,0.06982813764029,0.3499196137784729,-0.04292363266354579,0.271267661917667,-0.1590420007330078,0.31296880955450107,0.6745397766733344,0.3232600426944754,0.31115452498197343,0.24753169185454438,0.331370423553355,0.6224725068737514,-0.20862021441599066,0.2638818995118678,0.3289117232584154,0.7064433958174756,0.4998772949361821,0.5764649919712752,0.1873955391990143,0.09626828429743008,0.20760045523115392,0.7633693598093761,0.4280079413356836,-0.04872021873802482,0.4209882968258691,0.3694797454238738,0.33140023642816135,0.3255943780696717,0.6197765997698648,0.11957101733606973,0.5474771625656643,0.4027643495185839,0.5017259754413741,0.43957578126713204,0.4675365146603536,-0.018552954226897483,-0.08384916997709059,0.37925016694383934,0.45717535315814656,0.42649339405131687,0.472028496915379,-0.028299441210024617,0.16715101446155523,0.32311194968529916,0.32049322732323704,0.38657784177248955
