,Vermis_9,Temporal_Pole_Sup_L,ACC_sup_L,OFClat_L,Red_N_R,Raphe_D,Thal_MDm_R,Cerebellum_Crus2_R,OFCmed_L,Thal_VPL_L,ACC_pre_L,Thal_VA_R,ACC_pre_R,Caudate_L,Heschl_R,Frontal_Mid_2_R,Rectus_L,Cerebellum_3_R,Frontal_Inf_Oper_L,Thal_LGN_R,Calcarine_R,Lingual_L,OFCant_L,Cuneus_L,Fusiform_R,Cerebellum_Crus1_L,Thal_MGN_L,Cingulate_Post_L,Red_N_L,Lingual_R,Thal_PuA_R,Occipital_Sup_L,Vermis_6,SN_pr_L,Cerebellum_Crus2_L,ParaHippocampal_R,Postcentral_R,Cerebellum_8_R,Precentral_R,OFCpost_L,Precuneus_L,SupraMarginal_L,Cerebellum_10_R,OFClat_R,Heschl_L,Cingulate_Mid_L,Raphe_M,Thal_PuI_R,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Rolandic_Oper_R,Thal_PuL_R,Cerebellum_8_L,Thal_MGN_R,Pallidum_L,Thal_PuM_R,Cerebellum_7b_R,Vermis_10,Frontal_Med_Orb_R,Occipital_Inf_L,Amygdala_R,Supp_Motor_Area_L,Temporal_Inf_R,Thal_LP_R,Frontal_Sup_Medial_L,Vermis_3,Thal_PuI_L,Thal_MDl_L,Thal_AV_L,Temporal_Pole_Mid_R,Occipital_Mid_L,Thal_PuA_L,Paracentral_Lobule_L,N_Acc_L,Cerebellum_10_L,ParaHippocampal_L,Angular_L,Insula_R,Thal_LGN_L,Cingulate_Post_R,Thal_VPL_R,ACC_sub_L,Temporal_Sup_L,Thal_IL_L,Vermis_7,VTA_R,SN_pc_R,Insula_L,Thal_MDm_L,Cerebellum_9_R,OFCant_R,Frontal_Sup_2_L,ACC_sub_R,Thal_IL_R,Paracentral_Lobule_R,Olfactory_L,Thal_VL_R,Vermis_1_2,Cerebellum_7b_L,Supp_Motor_Area_R,Frontal_Sup_2_R,Thal_Re_L,Thal_PuM_L,Vermis_8,Temporal_Mid_L,Parietal_Sup_R,Occipital_Inf_R,Amygdala_L,Frontal_Inf_Orb_2_L,Putamen_L
Pallidum_L,0.10643798547455098,-0.06622300342917246,0.46576622531577666,0.21129511793062478,0.1365670075350488,0.4545478226136422,0.2131510166999547,0.12646333156488657,0.22523354241859853,0.2525171131173307,0.3511555753063183,0.42776521982126464,0.12663232050729353,0.6018221588814133,0.36524684912990435,0.3333285821282973,0.45405917669364954,0.43643396078240615,0.40881943036838153,0.22903069347131597,0.37826065182959406,0.21165619045451975,-0.08028042344448472,0.241701673062143,0.11762969773224487,0.10781066675601413,0.05688808618304288,0.48643018395155835,0.26952902193892564,0.3314116982717203,0.28071877383679716,0.21132606532763087,0.013329396484594178,0.2691127469445297,0.016767083160233523,0.44387901226171883,0.22447922068970358,-0.0313492330543212,0.2094154612946571,0.4147509743593693,0.38150633502802567,0.19693263293392987,0.18480881281344394,0.07010444617100126,0.15117608924902018,0.3352829235219438,0.3208325344411535,0.09852148653677348,0.22478673872063515,0.10924098574127286,0.27327047010843836,0.22500762175314032,0.0010904597798193972,-0.13968184784400078,1.0,0.4158755802723312,0.30631755446640724,0.11577781193769388,0.10566822958106224,-0.01854922092400467,0.3064602551959431,0.3808110059602884,0.08428515524257763,0.17472335086549726,0.24010639698081196,0.21954839197190665,0.15145261957596992,-0.15175070701040083,0.24447522975226776,-0.395734870579185,0.19158124567505824,0.0973096992358095,0.3370640706653575,0.3265602722174082,0.2195113610640129,0.36722707590191356,0.285433016456759,0.2357956219198287,0.24502676701028556,0.4482658197171622,0.35719984732205595,-0.1606006527475491,0.3494547889914945,0.39470284784271165,-0.035073857078745864,0.13929266573737076,0.4793133048293335,0.32028124782164685,0.22902751504379681,0.12125132500771747,0.2219874277717879,0.4463971142338749,-0.2383417346684765,0.6200332337232735,0.37439158988818866,0.09906196723563371,0.4336027114444592,0.33725836820281463,0.13157786910633776,0.28204167635313876,0.39425816665960656,0.2906712490093593,0.41744835368003547,-0.17898805091875264,0.17299634370313052,0.11216380379731009,0.029949002564853177,0.13879574088581148,0.307181031957161,0.42828815842100043
Thal_PuM_R,-0.16725881332814876,0.121560977726506,0.5367519427303511,0.21330417688951184,0.1900937225687631,0.2708814382582325,0.4637013958157498,0.16482154673976065,0.1057004286484167,0.5374815270455522,0.2881326302879663,0.3743555503653874,0.285482082062916,0.7576329376773762,0.5089549749444529,0.42245982413584365,0.21108791376463246,0.5488877264489277,0.555899819480608,0.29782122144263967,0.4276570920780801,0.3809754045037659,-0.18823860116758964,0.32723521182345167,0.17790116125046043,0.2993782318445602,0.0897914743959583,0.6146187352942022,0.42567217499129417,0.44001135637372824,0.572921312149504,0.2771361765926269,0.06240156886514819,0.5623001510907515,0.2676483053298468,0.5233863113532974,0.2442365043072938,0.2793143594984322,0.21362949471797335,0.33702979317486614,0.47295319488937476,0.5239679711829546,0.27567935094680185,0.19211228107825687,0.3199773018653279,0.6435217146527101,0.27542723413719955,0.22852524044694297,0.25521785424248256,0.08712678932245659,0.39242611979048647,0.32984118103117044,0.06858872704158414,0.11084002255797537,0.4158755802723312,1.0,-0.01359765776092468,0.3013698272271109,0.005727376691853258,-0.022552316281044166,0.125326389471289,0.577034157193502,-0.052570174820913265,0.06029606826492756,0.4116841593487212,0.36570484702319417,0.2534516033063326,-0.025380766056287488,0.4703175358029946,-0.28347585727946123,0.096291779152345,0.11590212747221745,0.3523565436403921,-0.01371566147047073,0.10456161545371284,0.5227575098621641,0.44756913356993955,0.3574361847699858,0.3807841528612773,0.48888119831682775,0.5412434714925343,-0.1517482176089408,0.5276169178136368,0.49765410217067724,0.09789867323688414,0.18647287004471372,0.6159554567506696,0.4585530991956182,0.09795892544689998,0.3777245082154545,0.184056722854175,0.692730029099613,-0.22174546016920235,0.578738079949123,0.6043527180901076,-0.14838936576747255,0.25651915404623504,0.49676194543594016,0.20732242482826405,0.5795865048318494,0.5302181236785083,0.5429590379691758,0.5411197236066196,0.19615613889149486,0.3009799957143953,0.08632261386030536,0.1761725802602882,0.11469540049755467,0.38342594374510613,0.5081164724906391
Cerebellum_7b_R,0.24462411442735177,-0.03337408116045837,0.46061722646604986,0.2683198193401178,0.15286442990432048,0.3547819319462215,0.06946193021467677,0.36431886668738567,0.3018424639713884,0.12343285273842446,0.35207495380452897,0.23680294836090385,0.14703610536553047,0.12849406033462119,0.22564209362421592,0.2818282110182617,0.27688359050178474,0.3093282949697305,0.3021287539545084,0.30517581654701564,0.23628928822632775,0.15135071304683226,0.058110798630251204,-0.047069940291395565,0.40342579990138977,0.15641507294801896,-0.06167759768672676,0.1643844624720136,0.1907476533007567,0.20777315697687226,-0.00017641922925222458,-0.0810626048955783,0.11727608925599506,-0.12355684629090674,-0.01020247884035025,0.2926299188667861,0.11576658104768117,0.20084751818788138,0.12452500759128703,0.3380048306559935,0.3154118208197017,-0.09486113362408423,0.4104052712083031,0.14086092342102538,0.00899859057129178,0.07066228343764376,0.058301948305790344,0.1101971978932159,0.31233732080869914,0.06853742984397719,0.28264587299089905,0.2061257095156367,0.011467538485718258,0.22472151549970398,0.30631755446640724,-0.01359765776092468,1.0,0.1813813245806829,0.12732482930151728,-0.13615841398295414,0.0717887912304786,0.3661031329782518,0.2453821536925621,0.36226548497872013,0.32948615285644184,0.38109617597653056,0.09013468817087858,-0.07937508941988913,0.15453828923412477,0.08967646379688285,-0.07578492809533557,0.0102580602431272,0.2867247408586793,0.4524928812070577,-0.04913296105904315,0.2030707387359384,-0.005970323815124272,0.3999281235985819,0.20820604931769293,0.21127893358968416,0.2501134668685618,0.12777603778090965,0.16418742761012403,-0.00803635302396354,-0.04835949652767371,0.2738635312155505,0.33556939610507697,0.24187016942660539,0.1647403746681787,0.04494520160993225,0.04529864803615362,0.3178896618451048,0.17081428583016012,0.12087673013973908,0.17231244441314242,0.43252010882212677,0.3828019091221434,0.17714474394948523,0.08415025261921273,0.3542492592926075,0.31602074371201727,-0.3261116491599099,0.07811801537447874,0.05042939596989879,-0.014966363714414583,0.06755396165652779,-0.24359251364230328,0.21356051516568653,0.14876447937466808,0.1518295509328551
Vermis_10,0.48651039184512646,0.7330639640375297,0.21029547868662943,0.02883997071496394,0.3578770264482408,0.43887068007447594,0.37593524505868386,-0.2114534084451236,-0.3411047891390712,0.4302970691103717,0.3577516865306925,0.17430005916837832,0.662350824673155,0.4834764659022847,0.119224979333982,0.0066446281268873215,-0.1580899538225555,0.35208817720887853,0.4559926726427398,0.24376844981813345,0.21689845606343086,0.4410597519119006,-0.036779613141328035,0.12553999170120725,0.11637946960853103,0.3407580621451251,0.30485754197955356,0.1495205032154785,0.716983988155047,0.3912009468863559,0.4305395810264,0.46307743028551757,0.69431377137565,0.5215319197286521,0.4681623457147227,-0.04190007629753945,-0.124649692447229,0.39732067792424586,-0.06629423014160099,0.3327738919040917,-0.07415969738623823,0.3442608229898825,0.3880248300303823,0.1845477484578435,0.6606691642606438,0.08411694942055097,0.4306975544190094,-0.002753690754443317,-0.32405715549507946,-0.5314075941409686,-0.1472224419553581,0.13767684399722785,0.7114612559660037,-0.20949970637260215,0.11577781193769388,0.3013698272271109,0.1813813245806829,1.0,-0.5192131281950677,0.5431954373263022,-0.5894062576121892,0.34898903267324893,-0.2297657934914631,-0.2626969665963389,0.003958776916741615,0.40296463116583386,-0.3118831450885991,-0.43382097219691806,0.3892375849839369,0.1652973978626893,0.2685663096177435,-0.034150663608441705,-0.08919080249716804,0.09923611504097027,0.01612418858723581,0.7153310579239247,0.1359215005453547,0.05981626360198357,-0.31463948762217325,0.11236413223619102,0.6697583961889549,-0.06078365229303068,0.6253717809460682,0.009414130154309376,0.12044277690462384,0.6971658549875268,0.5262168877930609,0.7006206645379556,0.11903538258782488,0.6392069963673089,0.29788981800319747,0.39383529378578164,-0.27767255748229247,0.19991311307983944,-0.0013562880113909253,0.21288458121017548,0.1529392408679627,0.5910771283482538,0.05287055665364078,0.6054691010804029,0.32534830722351227,0.13500289098591012,0.09868974986395689,0.6932493281711896,0.7333968590185745,-0.4336293760821393,0.1856469664318468,0.03700793595571631,0.55789467327474,0.02564352397682125
Frontal_Med_Orb_R,-0.21569481338771757,-0.6401762337250907,0.061898407646816936,0.18356470293088697,-0.35566376210524586,-0.19245172637167943,-0.2664310757075852,0.28718564782840594,0.45549129652099146,-0.12395295037025456,-0.10709635056821934,-0.014928432747763443,-0.46932377297164635,-0.17480564001925677,0.04985946127265837,0.13886691825872122,0.32714322730134365,-0.21107368930014828,-0.20788269657393402,-0.209285844734049,0.20624274541656476,-0.46678385340676287,-0.03230725856008387,0.024092035596802307,0.17901257919346325,-0.23932676303140146,-0.3948238315515047,0.07233836727615596,-0.37841574899641645,-0.258468198608976,-0.08963074556856941,-0.27191733962551345,-0.5435107049245159,-0.3346551959846441,-0.4529091634330552,0.2510913719180552,-0.014955425178656893,-0.20476889394864756,-0.04777347971301498,-0.010528323743914934,0.15832496493632528,-0.22286435884561825,0.028468010477360264,-0.18329143840293805,-0.4684151173392384,-0.05132833421826687,-0.3517680972239329,-0.11890476365631301,0.49278657109849705,0.3926670995115724,0.3270430828118962,-0.11680816593012633,-0.5396284353255005,0.27597550002916266,0.10566822958106224,0.005727376691853258,0.12732482930151728,-0.5192131281950677,1.0,-0.5168327577519882,0.5690776315766783,-0.06495995460515948,0.38199696376636044,0.29735109537101484,0.19052157539975131,-0.27673059518077353,0.14097248448637845,0.3071156078468185,-0.32344078743888033,-0.3586301236217481,-0.19574628969052235,-0.2840258940643683,0.12178729158279576,0.05355314696337769,0.23852542505111285,-0.38637722004041963,-0.10080663918879963,0.18996268413194697,0.3446404134042331,0.048960662762450785,-0.289208872008167,0.09892225716456425,-0.31422427420831806,0.0029848157158740116,-0.26261309533246785,-0.4165215196743937,-0.10859521606857302,-0.3825455040919331,-0.027489504150649963,-0.16283066865962809,-0.0658310623652005,-0.05489931215704331,0.22859419326928762,-0.06737716986783338,0.07674075536646761,-0.0657497865075042,0.028662979725343367,-0.37164468788116684,-0.13241373063829215,-0.268080027637062,-0.11854368560719958,-0.0874380734976373,-0.09597458023929695,-0.5409158529535263,-0.515943578086423,0.2023479231112451,-0.2262118547098895,0.06319628046888302,-0.281894259052934,0.01952355273749718
Occipital_Inf_L,0.4930280443589625,0.6786146971920107,-0.24295756461495016,-0.14541194658051035,0.18497107247309552,0.20988414988345927,0.13331502838099288,-0.5903011380182828,-0.542101089532191,0.0737571697827593,0.11319117698349065,-0.05753646219879465,0.47627231382497875,0.23011715192443877,-0.22313075767255908,-0.447733628124722,-0.14821399727983817,0.062325912935792815,0.1436883739125975,-0.12100037467597274,-0.0823068500999207,0.2850103651566592,-0.10500975988643899,-0.025559567714370877,-0.37770394878931884,0.29842616275073947,0.3197440996305592,-0.18677685458885698,0.3758049794428144,0.1470361114768968,0.18063853673169994,0.526351671333924,0.5977638035982681,0.35791678814019945,0.29171858928199135,-0.3036736082166886,-0.26030074230121997,0.00788099358554754,-0.1932294149800217,0.17478978096242445,-0.4287318707889833,0.3254395771610703,-0.23155670033105769,-0.1445053342205075,0.5908034467765234,-0.19724459271978495,0.26135159189440316,-0.19642663300604074,-0.6769690635527852,-0.6419653562336823,-0.5743297924257038,-0.06092149481474806,0.7114697279307206,-0.5302698554434814,-0.01854922092400467,-0.022552316281044166,-0.13615841398295414,0.5431954373263022,-0.5168327577519882,1.0,-0.5070266907426841,-0.12141107409933624,-0.46874670839036453,-0.4341811487811705,-0.4298985466940761,0.05091818657619095,-0.5003116820210991,-0.4187590307707113,0.1556917034651311,-0.026679401764863254,0.4954509456474172,-0.08450622035583927,-0.3979969862899935,0.0003388057463853744,0.19358210013665264,0.47061863229816187,-0.01603240790005954,-0.5025743489753911,-0.5316110553729513,-0.1857143733558897,0.21528972183836156,-0.0995262846168694,0.4169006595669694,-0.19446292673836021,0.16882148560846919,0.4017076579037306,0.1659831299548495,0.4270157727277318,0.04074416371845523,0.2775698595993181,0.3424624642222888,0.03332300695072047,-0.47320161284226275,0.05085076483542626,-0.2752693417348167,0.04118817659755933,-0.22848774938468455,0.22493253900921925,0.05045971056657835,0.13355831017824987,-0.00383034474973046,0.190794194571938,-0.20035568734756443,0.3149930693705589,0.7505098532533242,-0.48630448002156895,0.351017446149324,-0.1984954692664401,0.45440438657992216,-0.3127543582321957
Amygdala_R,-0.39592349364572915,-0.6944660847363687,0.14163277938895688,0.11123783219295919,-0.17100051471566594,-0.09741038205857093,-0.0428874499074533,0.1694002104721285,0.6640082362448968,0.0488210935375269,-0.26724298482200687,0.33695822383910934,-0.49829909227954017,0.005454764744169523,0.22232398675723222,0.3537980163508722,0.6446380245459387,0.0703529044780715,0.10604209738033966,-0.11140354476094591,0.20360329062764965,-0.3148461814410398,-0.05114021445832545,-0.0030468307187528332,0.157750536841664,-0.3182593031963483,-0.18782208266081946,0.2877050297732338,-0.4013015639580668,-0.12343423540749812,-0.22912100133889346,-0.1955266034254063,-0.47241025425432404,-0.19487975556057535,-0.33842753962026384,0.4980831096679761,0.38378951990067994,-0.30547194807149675,0.3768552380717618,0.1275148823629694,0.4537273668648419,-0.1283952045908048,-0.044211527319182424,-0.3432108945185621,-0.3754035100926056,0.3009334302401636,-0.16605396277727583,0.16490808049804698,0.5800471829103694,0.48713008918884415,0.5017434440997836,0.0892350410759093,-0.5521804248237514,0.20190772985910832,0.3064602551959431,0.125326389471289,0.0717887912304786,-0.5894062576121892,0.5690776315766783,-0.5070266907426841,1.0,0.17155637713632343,0.4192517165175881,0.33151629438794994,0.15552518400664114,-0.018661626199780606,0.43337098458063134,0.373747674251506,-0.2524974846540415,-0.3375964829457096,-0.10416768087365197,0.07262458084694567,0.5024600722124543,0.13758270459625127,0.30006541347396454,-0.33522392186583105,0.07986566439756988,0.14346066673041283,0.6013665936814073,0.25025221799849273,-0.16659939110548302,0.04618657224791926,-0.2499553679670133,0.41248991621588293,-0.18529878517985707,-0.46097695398186644,-0.05256771139579308,-0.3703244773995244,0.12235085957175662,-0.3171797684795434,-0.03923782950144502,0.05438952334231832,0.23993942455109893,0.2323760185515036,0.42716477835383015,0.04502388341106052,0.22952232506718098,-0.21993441769679456,-0.050842893319552794,-0.18055714270854922,0.18339659288893,0.013786702578892142,0.31597870916153425,-0.6618257236603264,-0.5363513819550988,0.4773232821746468,-0.09949752192088705,0.2177834922191516,-0.2799095152397585,0.22915662952986113
Supp_Motor_Area_L,0.003960336426139731,0.1193183375779681,0.7863535983272281,0.30580477247534094,0.5346561247914879,0.5946358376892954,0.5353174046725273,0.1671007693826288,0.3669215288647521,0.7347862314344578,0.21076947036738827,0.5540010381583482,0.21331446349043923,0.55766110097426,0.7697685212920701,0.8150084997739419,0.2719400432843003,0.8253514608789605,0.7997984919266932,0.515905281911674,0.6375107999480817,0.535826020241413,-0.08973855423478062,0.3916767893617954,0.617156400744999,0.191831050930077,0.31308873605242565,0.6122846949591749,0.5338669552163746,0.6568881420695344,0.25939130865631854,0.17566697897519828,0.2608018596668549,0.4129036742146836,0.13853871775793525,0.7658868649548712,0.6275017987578515,0.28884318938797127,0.6443181081685994,0.4108428637649229,0.7677152828246654,0.3317316591554841,0.3657888473992127,0.16981775149518322,0.3642891462977366,0.8144563670391821,0.2779775302213623,0.5657502521142095,0.5068521989876043,0.21115922078261354,0.7265202263182978,0.5208820489266125,0.06692859056957466,0.34504261207735604,0.3808110059602884,0.577034157193502,0.3661031329782518,0.34898903267324893,-0.06495995460515948,-0.12141107409933624,0.17155637713632343,1.0,0.31268952871713357,0.40303015625478233,0.6828970305658083,0.7819479513850666,0.49888028057976197,0.14986118227295095,0.49975902745796513,0.09043159984588299,0.08405793959740987,0.27956605889532793,0.7546880609011742,0.4224264118877872,0.05430779503565974,0.4913643369638683,0.24425071802073,0.5979460055071029,0.5374813128256072,0.6475603624707922,0.7094194354137752,-0.09483990441340497,0.5407619388969378,0.4535423591569553,0.022339673484374035,0.41543877846559424,0.5958989737381633,0.5498673372937625,0.22818998767273813,0.2951831556634431,0.0038960010010890356,0.8181645750552403,0.07419165254575454,0.472114325955074,0.8068090932804648,0.4009684972393585,0.6742696807344227,0.6700007706193326,0.1991095771300688,0.8126264792801469,0.882471364109046,-0.057237527921985984,0.5923956463391508,0.12660795168936534,0.1226628668317944,0.4151238024309818,0.04184257839945337,0.4356129154941775,0.29341752966855844,0.6624684857509494
Temporal_Inf_R,-0.25314418123714993,-0.4587875589011458,0.2864295524537968,-0.21458096957867917,0.1876792061420429,0.045547952323073446,0.16431888744731413,0.2155226791454372,0.4651518617319284,0.28164671798372953,-0.19667871431277353,0.3177932014059525,-0.38268348581533895,-0.21127826139684847,0.1966191795411574,0.5460321140001455,0.16941067738319185,0.13771452592474617,0.03833964944060855,0.055434520013275645,0.33657129386655305,-0.3329485844332136,-0.07513459581535646,-0.004473912910230684,0.7031009192178249,-0.4824423957340256,-0.1743378433649333,0.12679927712318836,-0.16212570129133788,-0.03281171810853604,-0.18928114353584657,-0.383226652696554,-0.24302553945878844,-0.21692885892587963,-0.5740267379651254,0.38129038706330226,0.31726942282715537,-0.09691040216934958,0.3491205532201553,-0.14489139725435707,0.2994776831078985,-0.4565395059060074,0.31942324294458435,0.09420524893701815,-0.3520352059775978,0.15404495087008183,-0.3850207979160674,-0.007167764869566444,0.597855052064522,0.4333182628063458,0.6396619765953528,0.22483331497446377,-0.3279944830250976,0.356659291652823,0.08428515524257763,-0.052570174820913265,0.2453821536925621,-0.2297657934914631,0.38199696376636044,-0.46874670839036453,0.4192517165175881,0.31268952871713357,1.0,0.5476508039719064,0.3091123177306682,0.0717679614227428,0.5687665693244743,0.5490873298074428,-0.07182049053705444,-0.044541005497379146,-0.20509239176403776,-0.09273452649488609,0.45457722384675486,0.11643410526762141,0.14531366916485774,-0.4366574610371834,-0.2691094954600301,0.4684440691838392,0.5892218760041845,0.24308060416858226,0.07583145061047267,-0.20040465241667896,-0.40082147064769114,0.3332833263145915,0.002656486771010624,-0.19461520469693502,0.0006431974488480255,-0.26413471974935937,0.156290168452467,-0.16520979121113222,-0.3369185781690607,-0.01657066129574345,0.3951052812703945,0.042665637195809306,0.16988142200708073,0.15246608724971025,0.5024790434308959,-0.07660505707377256,-0.178637257057038,0.015536693948214232,0.23268823528478377,-0.26929301025799984,0.31042697704095357,-0.36366947108942305,-0.6302333419770277,0.32736751376921785,-0.2936181460236326,0.06329704467739064,-0.4212436662349258,0.27117727560244875
Thal_LP_R,-0.12191928957851478,-0.3537884402230254,0.47516118993719514,0.10426347810549454,0.24044819787571073,0.21461925782185554,0.23370319515602503,0.39964583343540283,0.3360411455507433,0.3057002921354094,0.02594446125145385,0.2569149279645475,-0.2664181967508797,-0.05676996141023947,0.4120538306572042,0.5734727832902519,0.15018641023883508,0.32228578867307445,0.1327940726554288,0.18199049012628157,0.28642094106214094,0.004730362434913018,-0.07936161420755788,0.17630951685864057,0.5120071780582404,-0.10631001015864436,0.010318276922725904,0.2322309418256662,0.051248623984614196,0.14897291064469462,-0.14338651005960543,-0.27440056731208146,-0.3111431675251005,-0.20296945187972368,-0.2504240712535702,0.4853554295577849,0.44010588799569533,-0.0025610299831999093,0.4447253396435802,0.05728240559325604,0.517887565661892,-0.2779183467788557,0.23417581840124413,0.06114762782512285,-0.3038937231318731,0.3104447775615429,-0.11266650610877213,0.3115099060650328,0.5211516072532489,0.48485511449788865,0.5657823021276137,0.4322925849497077,-0.3576716021028071,0.3970647892983311,0.17472335086549726,0.06029606826492756,0.36226548497872013,-0.2626969665963389,0.29735109537101484,-0.4341811487811705,0.33151629438794994,0.40303015625478233,0.5476508039719064,1.0,0.4786265075625091,0.20315558783224116,0.5271950099292868,0.5101645725250231,0.06764001185925395,0.02970379645446812,-0.19882961043346978,0.12852150781387478,0.5300591052116129,0.3507532286862018,-0.029657082199009897,-0.1762268823020927,-0.11597259533718972,0.44911169632096437,0.6073907866995065,0.35793936509591495,0.06724820671821405,-0.11185396537878427,-0.1896287233268445,0.25564128084988036,-0.03958218315865776,-0.11420846027953321,0.09152434700210134,-0.0682172680534018,0.32331255759579397,-0.2053560555611391,-0.22367845601964315,0.16797032583647784,0.18224926211801695,0.18115050818449324,0.3345828391380224,0.2480831267251747,0.6044075482227348,-0.009134453893155332,0.024372527514538417,0.1372492895262193,0.33575631074621737,-0.21364326632766473,0.3341317270039628,-0.28221152317255654,-0.45994190366871956,0.48544664406080945,-0.33800368090375416,0.0622630659760243,-0.20561396580403005,0.395187928070482
Frontal_Sup_Medial_L,-0.21110205339795232,-0.08551340778864285,0.8426575608807553,0.5649140747674007,0.2838124260097351,0.30322348856767983,0.2883497622417858,0.5768785780812102,0.30416722047169303,0.506093329640404,0.39123221340447634,0.3142570090246332,0.06075829262731895,0.342761271328302,0.6851816610275819,0.807254944727892,-0.010970460530853807,0.5772976708044232,0.4125008413928322,0.48307804797904835,0.318248861069128,0.3375023613931022,-0.013125049327086052,0.29274766423386145,0.5763205296567162,0.2530375216532028,-0.020792043710958063,0.5721299885801834,0.2677654362861071,0.4210895728870795,0.24221283806788335,-0.277025769552192,-0.1294011629384567,0.1820402217553883,0.03603927847604173,0.5717119861685671,0.569562920728379,0.3105990589492123,0.4557771487814589,0.160545646196937,0.6687625213794228,0.0007589452100481582,0.3636730008188128,0.3479549629854583,0.017096227885961938,0.6133336745800755,-0.021490828232746145,0.4715527098857241,0.7220539111139095,0.5619578272412696,0.7376584133098805,0.3413887703032369,-0.3217049150698967,0.5216916589191376,0.24010639698081196,0.4116841593487212,0.32948615285644184,0.003958776916741615,0.19052157539975131,-0.4298985466940761,0.15552518400664114,0.6828970305658083,0.3091123177306682,0.4786265075625091,1.0,0.515558153339039,0.5542990601808158,0.3004635523008724,0.3938369848192565,0.04601647583827001,-0.26709755075456687,0.16866926739517432,0.5208870537639116,0.22314956923879536,-0.12647769580040208,0.16932171064396775,0.10658567553564108,0.7401108981032389,0.5350056178322828,0.6267995834054123,0.3578416125848388,-0.0658472690330102,0.27852942250183976,0.2516328339883436,-0.08966449482628873,0.17046463751060034,0.32000928213393426,0.3758216699088195,0.0008938329548740645,0.02157494459721035,-0.18710754982231803,0.6441373468967654,0.21130498534311357,0.25148129823066273,0.6510526923073283,0.15612808881099743,0.5530888400467318,0.45509257968880235,0.33370888810524774,0.5697066695726981,0.5532015231365477,-0.14716164535425288,0.4360653739360538,0.03804722583894171,-0.21227625865023178,0.5723889226333925,-0.14840496968226652,0.3575205348549992,0.23233247813417046,0.7280693020258733
Vermis_3,0.14791167912385755,0.35001043374553675,0.6422627691595187,0.3023630734496985,0.44993199119111366,0.5308747871545767,0.40627600343131737,0.13889299507862463,0.16410463346877832,0.5934535278128559,0.24628119493298192,0.3534365349081691,0.3997448430843472,0.47654149150615877,0.5942904454744504,0.6073987988696467,0.1626973469259966,0.8187791813974007,0.7550725115495969,0.5516519728883732,0.4346647455711965,0.7164695240666652,0.08655552847894356,0.20038577953915465,0.34116835444211774,0.362494717588682,0.4023655266693676,0.4407595101873504,0.45470446540854725,0.709521727881913,0.08957704218184928,0.1675832097250268,0.5393427353858747,0.3374319795630949,0.3488936545929143,0.5210285285319473,0.6162875250994064,0.2738400053737527,0.6112662953675002,0.4694401567360828,0.5951002142224432,0.31045045530626697,0.3277299746559594,0.13698468231382865,0.4822743992376664,0.6518866174327115,0.3047722661348986,0.568283985297459,0.24788928343744127,0.08954200096877639,0.46703284803259665,0.40486805437462337,0.23026005073864236,0.25637322043620697,0.21954839197190665,0.36570484702319417,0.38109617597653056,0.40296463116583386,-0.27673059518077353,0.05091818657619095,-0.018661626199780606,0.7819479513850666,0.0717679614227428,0.20315558783224116,0.515558153339039,1.0,0.3704252962567126,-0.06061133330331015,0.5234447538269925,0.24661784458008695,0.13171498464643608,0.3292674405526267,0.5340649233129067,0.349955708591003,0.018338816875504555,0.5511957195548555,0.22631207918570362,0.38793249296193616,0.3066098781839664,0.531200521105442,0.6163074316386956,0.019128719467667137,0.6192907944391005,0.1948911610307334,0.132187098695839,0.4190600884717673,0.4765013430651087,0.6307781229362075,0.14181932448862677,0.17701380044473158,0.08087742408187508,0.6700800330934159,0.053122196378687175,0.288536356819535,0.6568243359099638,0.4631415081564755,0.4243243245938391,0.6550551520670033,0.31121815741209424,0.7606101329855093,0.7858444747966388,-0.19469027980664902,0.44609130859884355,0.29271937000377823,0.2951421078989477,0.3828077537326565,0.13383868656983733,0.3303156354562941,0.4477369837945084,0.41806059417526964
