,Parietal_Inf_L,Temporal_Inf_R,Frontal_Inf_Tri_L,Occipital_Inf_L,Thal_PuI_L,Vermis_7,SN_pr_R,Olfactory_R,ACC_sup_L,Pallidum_R,Thal_LP_R,Frontal_Inf_Oper_L,Lingual_R,Thal_AV_L,Cerebellum_6_L,SupraMarginal_L,Thal_PuA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_7b_L,Cerebellum_3_L,OFClat_L,ACC_pre_R,Hippocampus_L,VTA_R,OFClat_R,Thal_PuM_R,OFCpost_L,Frontal_Sup_2_L,Temporal_Mid_L,Precentral_R,Vermis_6,Cerebellum_3_R,Vermis_8,SN_pc_R,Thal_PuL_R,Thal_VPL_R,Insula_R,Frontal_Inf_Oper_R,Thal_IL_L,ACC_pre_L,Thal_VL_L,Supp_Motor_Area_R,Thal_LGN_L,Red_N_R,Occipital_Inf_R,Vermis_9,Cingulate_Post_R,Thal_VPL_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Cingulate_Mid_R,Thal_MDl_R,Parietal_Sup_R,Heschl_L,Frontal_Sup_2_R,ParaHippocampal_L,Cuneus_R,OFCant_R,Raphe_M,Thal_MGN_L,Temporal_Inf_L,Cuneus_L,Angular_R,Olfactory_L,Cerebellum_9_R,Cerebellum_Crus2_R,Amygdala_R,Frontal_Inf_Orb_2_R,Angular_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_IL_R,Fusiform_L,Thal_VA_R,Vermis_10,Thal_MDl_L,Thal_Re_L,Calcarine_R,Paracentral_Lobule_L,OFCant_L,N_Acc_L,Cerebellum_6_R
ACC_pre_L,-0.03920434125961866,-0.19667871431277353,0.3538075988792842,0.11319117698349065,-0.1455853310539194,0.08011819413982517,0.12572654069168748,0.32350639810259824,0.49299878661389607,0.2747993569317879,0.02594446125145385,0.273570408679132,0.24682193574572042,0.3266412471140756,0.18953650409307818,0.21071761085939675,0.3459633505051697,0.30556652917170674,-0.08648130785002661,-0.14667078263245129,0.11526603661380862,0.25104439040773524,0.40573422919160457,0.4165527221650746,0.5974657705588202,0.34504126501717985,0.3266110354732436,0.33601715150500233,0.2881326302879663,0.39853764038059625,0.4891842996755979,0.39862771588749407,-0.12843470781960686,0.15876276553214916,0.300143916178555,0.3622330606569256,0.41723263054496285,0.1725933714862181,0.38280600912900464,0.2993063428002376,-0.0340118926760611,-0.005135433772725612,1.0,0.22773986063517956,0.46063678682433573,-0.10442768441275102,0.10541305671386744,-0.11486705698548458,0.22785090416183637,0.26207447540032,0.1999188998090805,-0.04040045231476499,0.35207495380452897,0.025044051134003292,0.3600340908358599,-0.14051389562903793,0.29267772276067944,0.2174634772947882,0.5002653145950585,0.05992468466557994,0.16989296531611334,0.17872375251977016,-0.08218414921645464,0.2976995227060699,-0.033280562939598315,-0.11276143199476697,0.155265612417593,0.2588766657495776,0.36062496760162627,-0.26724298482200687,0.11405754559184686,0.2210725274460561,0.45997229037306103,-0.10709635056821934,0.25524593648938765,0.4247542573610362,0.13387646820726623,0.3577516865306925,-0.3990748374617286,0.1917309343103371,0.017804028208959072,-0.048666574080794923,0.11781728426412777,0.15761755241122163,0.05179032669170839
Thal_VL_L,0.3652401765400452,0.33705854888480874,0.4412309050401731,-0.08911131642552023,0.41989075336930953,0.023312074033592846,0.5069553276176342,0.2644418990509737,0.6239313845635421,0.5581589011363313,0.4763434672007317,0.47374950053210485,0.409097799586898,0.3628047462370567,-0.012148885802231123,0.08465936983494197,0.23210596612368398,0.4079126484307638,0.2050306511929591,0.41106102280418555,0.5584877403545073,0.20357783284291,0.3287634494184778,0.10311254426647205,0.036941981493215634,0.5468502541128795,0.18296558031476326,-0.045761702850263576,0.5095189210609139,0.3588808442681866,0.45590411098306133,-0.01102932249636084,0.5336118324925976,-0.15352195804034496,0.5822272120891102,-0.1491113607049098,0.41487464777165195,0.69150965064377,0.4347351445039022,0.31367259445309814,0.4989000503336347,0.7000506504671137,0.22773986063517956,1.0,0.37820357388375214,0.5229613510414222,0.4986127468100071,-0.021985051476262167,0.07925368457730422,0.4056899599127411,0.596094370370125,-0.16120312666807526,0.22679483701399294,0.6086021584490512,0.2981411711739268,0.31541994863043654,0.012869762519261708,0.559669601077953,0.23256836961573488,0.39776275072399164,0.07592370161374284,0.24068968214832817,0.22712460369959497,-0.0533996665052473,0.2885384642489134,0.30071432173478874,0.2272990212708676,0.02512911938288002,0.19801533825484455,0.2764902403186054,0.3504574562299746,0.18218321568296972,0.26580989630155605,0.04104601941076192,0.6921043015125803,0.2368003935375298,0.6375465269212633,0.1264256128757977,0.444103127259537,0.18639181570588645,0.33643216665196457,0.5630488388583058,-0.13277143296102023,0.4778347255455539,0.3646230111749631
Supp_Motor_Area_R,0.3177879878596965,0.015536693948214232,0.7570501275505596,0.13355831017824987,0.18515683090936247,0.11586869566645717,0.6157825808097617,0.36632555520377846,0.7027152657145055,0.4441202740425524,0.1372492895262193,0.7466895430071083,0.6689796360360902,0.6223009787843278,0.38060299550281806,0.5004706813590528,0.41147569788322075,0.57505953770094,0.126872631068742,0.1996487554508722,0.568572740517347,0.18993405063331648,0.7451702865580758,0.3005611201924093,0.6145988183642034,0.8355201265307189,0.6145599775447081,0.2618356125248761,0.5795865048318494,0.4344068372365284,0.8771838140421993,0.4901499454776188,0.3513229905682776,0.5144468635244174,0.7710810276261397,0.4448284372997222,0.6921268289916731,0.419092594567861,0.842895885378084,0.46458002815401184,0.40749052971957384,0.2408608799642588,0.46063678682433573,0.37820357388375214,1.0,0.22719431704095963,0.4974433966555385,0.08259860892030381,0.18084676135598948,0.5878762358206563,0.7051865041790266,0.16971461730644632,0.3542492592926075,0.4621598410674223,0.44463983013968755,0.04607921609402672,0.6153554852141797,0.8187068656184949,0.7491842408908996,0.2971132636591002,0.13182567913547327,0.3080573313427948,0.22633585524669592,0.3996335641806644,0.25459968537597943,0.044329732044932416,0.355727308368771,0.5098523333480603,0.13628486719790892,-0.18055714270854922,0.2508940029623181,0.2561404950801272,0.6750255968203557,-0.268080027637062,0.3501860596753537,0.7341486978381708,0.40002241461175514,0.6054691010804029,-0.20239060634544145,0.021487570665012723,0.4749282202314649,0.38147831926570486,-0.05074089082120972,0.277303486692739,0.4889036044050225
Thal_LGN_L,0.5329220849369904,0.5892218760041845,0.3885625639736231,-0.5316110553729513,0.7150216042834766,-0.004564011430621953,0.5367516781364337,0.5243247920754962,0.5322827098030257,0.6003133240975591,0.6073907866995065,0.3668093813986617,0.1286149922013461,0.10713572585032548,-0.4919750009686418,-0.08893101282345496,-0.07838600167694734,0.44490665454566775,0.33803760286417417,0.615733107650895,0.6492583757287703,0.035118124296807246,-0.021412726049129575,0.10169874230943805,-0.2897240187070806,0.32992145896828273,-0.16578771404481382,0.018273208497743828,0.3807841528612773,0.14784435577691393,0.3374452026282268,-0.4859951735026182,0.5703591172745368,-0.36821527578063024,0.4356254704770047,-0.3836039951292682,0.2389553738045222,0.4482588708972332,0.15944985364286302,0.5294941723647131,0.7476100022633121,0.5051302734981371,-0.10442768441275102,0.5229613510414222,0.22719431704095963,1.0,0.24266218275982782,-0.1536591222852796,-0.311161837224097,0.48796884009394587,0.411451093207718,-0.1400571383694406,0.20820604931769293,0.7700766359587821,0.23221160640858954,0.5984529221417063,-0.2803006548371348,0.49152927551801096,-0.13358120421852412,0.4690759958792721,-0.14046078136632364,-0.10973502595312276,-0.07960437381847554,-0.5245467461982493,0.1132168226334457,0.6158210885779892,0.19927989359377118,-0.14825471657293665,0.3779900172185708,0.6013665936814073,0.6959127124569386,0.12137253877320604,0.3362552475385992,0.3446404134042331,0.4135137965053898,-0.17422126444994068,0.46309898971348146,-0.31463948762217325,0.5841195228762638,-0.07690539512081579,0.3234609972929022,0.6873319632069064,-0.16935034698493065,0.28512582336876763,0.17137195350695214
Red_N_R,0.11965257562415353,0.1876792061420429,0.41272675340515685,0.18497107247309552,0.3000283190774981,0.12645920757435636,0.49950099003915877,-0.00611194740707674,0.4103067978716575,0.32405840629874677,0.24044819787571073,0.4596638701622907,0.3950337876990436,0.4205942501429514,0.2701889250335932,0.09369329223317983,0.11723432336894132,0.20771457907029772,0.1231800504858977,0.38242936348140005,0.3678748325357672,0.07083231697392839,0.44012929999483014,-0.03161051377996255,0.2152790676090985,0.5640551859855045,0.4021494607607855,-0.017094755234575557,0.1900937225687631,0.1885600910588797,0.36998743890486124,0.20925213238267104,0.5268463122302705,0.2551166633795582,0.6045382471308177,0.11688403439497154,0.28513113867315537,0.6327803734417461,0.4894132981328334,0.15409449461200883,0.39020389520266174,0.3286768444139558,0.10541305671386744,0.4986127468100071,0.4974433966555385,0.24266218275982782,1.0,0.09982312301206152,0.28301768888036827,0.3492068785497863,0.6269353584698013,0.288313275178128,0.15286442990432048,0.44936007375335607,0.19591845590632007,0.20423323444026775,0.31804576510887256,0.5447572565600695,0.38082346833494635,0.14547498355257943,0.05937880302933645,0.20144499051356354,0.3506104570860166,0.21913903571722015,0.2305611828756653,0.1508592268877726,0.4525329101319319,0.17089777060366598,-0.07239191713991347,-0.17100051471566594,0.039149655583923505,-0.03604622461321219,0.2057121003263312,-0.35566376210524586,0.2796549629290979,0.43346753839319485,0.357069144455189,0.3578770264482408,0.19915857260475775,-0.10982516536699764,0.20183771487398192,0.3556665179683384,-0.1060025854433935,0.35916927567086854,0.3803885274219868
Occipital_Inf_R,-0.07680068050363671,-0.2936181460236326,0.10976732424547121,0.351017446149324,-0.07761372645856947,0.10114222874812302,-0.04858242786467479,-0.1512442099131916,-0.09918140079608848,-0.2785175090078222,-0.33800368090375416,0.21871650199449671,0.18297376065729629,0.125641791611862,0.39922055231389997,0.25911395976431684,0.04726116508707332,-0.05498980179068168,0.01552224943685488,0.07623001947819295,-0.13111970713000293,0.1884516585137585,0.21897754352408041,0.020256280797858198,0.14558312803799328,0.1307359590521427,0.09904371315166277,-0.16602283792764938,0.1761725802602882,0.17628108330659428,0.07681275634152684,0.3409280361704992,0.1041339136047745,0.26923562225443476,0.12199781541006081,0.15530279966323016,0.029971393110161657,0.001075678183201552,0.07925745500134072,-0.3415167659916676,-0.18020265997290794,0.0043289364552041186,-0.11486705698548458,-0.021985051476262167,0.08259860892030381,-0.1536591222852796,0.09982312301206152,1.0,0.09041056308638523,-0.0644169888150383,0.13611065802215377,-0.007100746743395861,-0.24359251364230328,-0.009606203903250012,-0.3090462778964778,0.005308877101010922,0.3830246642506912,0.07137409936031289,0.21423412006839748,0.003982958763474452,0.13809183605201172,0.037825083954923434,0.26728765709287994,0.3734642910617905,0.0677452785912702,-0.03751234045925703,-0.1670495035011211,0.07341602348970964,-0.28177342372464403,-0.09949752192088705,-0.33727157804511826,0.0006709583238189441,-0.1755224422515346,-0.2262118547098895,0.1072497120811547,0.2888648978616923,-0.07605791570245726,0.1856469664318468,-0.10716389209938042,0.23210120427533387,0.0141722746312173,-0.13262480909155705,0.07026622190040749,-0.09755618609579886,0.041199699030452536
Vermis_9,-0.2771488819490233,-0.25314418123714993,0.18481665994429106,0.4930280443589625,-0.4117993127231784,-0.010623078046147844,-0.08535938789740542,0.0005190570964977035,-0.02089906015032962,-0.06731685539067561,-0.12191928957851478,0.17656390400284697,0.16769972851655093,0.15579411432570606,0.5737818517582733,0.1256522221041678,0.04800658162081095,-0.15788091586500475,-0.20884354716722775,-0.2232010540597019,-0.12742550134791905,0.12849730498641135,0.30725056619706337,0.12285715303465596,0.3647191555160494,0.17998841930671,0.4129599842812097,-0.19273233078149432,-0.16725881332814876,0.40969019396407835,0.09366863092092152,0.5226301576540444,-0.04458020080563633,0.4019145628517155,0.1274261066918431,0.20602692558522648,0.1923705883585967,0.138670627766544,0.20989527743201133,-0.26475596741002105,-0.2400029777949859,-0.18881974911459518,0.22785090416183637,0.07925368457730422,0.18084676135598948,-0.311161837224097,0.28301768888036827,0.09041056308638523,1.0,-0.13288599118031186,0.07600633387844614,0.14285170849599563,0.24462411442735177,-0.21029941595647203,-0.07817187199342349,-0.28993828950037387,0.2839869607863204,0.0877007969451458,0.47484702525470185,-0.1739880410147602,0.3843331822160967,0.32542646685826593,0.28596704790093136,0.5667786925812927,-0.008349345698262768,-0.38271836443476354,0.47098856256285954,0.19771035242723675,-0.22317187432369995,-0.39592349364572915,-0.41387746366144235,-0.015569415499038028,-0.15567093791673622,-0.21569481338771757,0.08559043822590767,0.47527257205614504,0.06375459060756208,0.48651039184512646,-0.2472421559712387,-0.20772161949181006,0.0022056113252374903,-0.1568279897972907,0.030993501234453248,0.4479313900872667,0.2988947279369572
Cingulate_Post_R,0.2507853914984676,0.24308060416858226,0.590118164261486,-0.1857143733558897,0.4760315509173956,-0.005911683016809091,0.602954433960825,0.455797119584396,0.6143120450424631,0.5694320569397315,0.35793936509591495,0.5071265291427616,0.3563364466154948,0.33085043210517084,-0.06975322417042013,0.1644839244621886,0.15852291186672993,0.8447640720781052,0.29715709304350446,0.45840850783138437,0.6658446182391755,0.10939669048029606,0.37188633571987484,0.19643725884490118,0.26004196145866076,0.5961556313627988,0.16950751656034432,0.1383059982167679,0.48888119831682775,0.2776508612501587,0.6394224904415208,0.0726371779232297,0.4297922257339633,0.13087418801033138,0.6396060075693802,-0.02402561875578088,0.4973123058338473,0.3377524260209567,0.5223061397447809,0.44665613654763203,0.5730955942378368,0.41574894799770595,0.26207447540032,0.4056899599127411,0.5878762358206563,0.48796884009394587,0.3492068785497863,-0.0644169888150383,-0.13288599118031186,1.0,0.5751160755941432,-0.05629053179817398,0.21127893358968416,0.6380021167867931,0.4649883015962802,0.3515027410685715,0.2262860271765049,0.710999269115551,0.3671443153709085,0.2854504062804469,0.1142088687071742,0.1517289136143561,0.16516297871982408,-0.048214943297991135,0.319210286015207,0.42041095222219294,0.2142683842020363,0.18526559684019558,0.22071204289205523,0.25025221799849273,0.4428958459252866,0.11824734161705865,0.4765448618571327,0.048960662762450785,0.42262602576760405,0.30772362202006964,0.4790930745667679,0.11236413223619102,0.049528518464875944,0.09384907848642741,0.4156541181539524,0.5040408383733298,-0.20051709175892724,0.1668203986161211,0.1863532482350872
Thal_VPL_L,0.15499408256667324,0.28164671798372953,0.6163575076105295,0.0737571697827593,0.42745131664981567,0.12999502630828674,0.6170203810234645,0.3345343880991551,0.6402465940533346,0.4843086111319974,0.3057002921354094,0.6566687030747745,0.4819965678505017,0.499630901613628,0.28457243561319673,0.18193422214140847,0.22311357049804556,0.46428021520202856,0.2519515020314751,0.5211551418439083,0.5697660435012917,0.009250129705562028,0.4847817056775344,0.1249709202601224,0.3304455302949169,0.7139518448854668,0.3875307308216295,0.10167229454124983,0.5374815270455522,0.35701261439214116,0.6395588985204674,0.24382141134178376,0.6027942801788397,0.302703915585822,0.7525945323908394,0.1658984124742386,0.5483418850323952,0.6650028033689088,0.7086807076433984,0.2948224714300811,0.5439133679537762,0.4401860097861644,0.1999188998090805,0.596094370370125,0.7051865041790266,0.411451093207718,0.6269353584698013,0.13611065802215377,0.07600633387844614,0.5751160755941432,1.0,0.041267623690635455,0.12343285273842446,0.6426103508276457,0.2772914726554207,0.2614602613758546,0.4647042151649036,0.7840086349788064,0.48219432943418883,0.21263075530127468,0.14640756187468812,0.21705302333049356,0.20534914292206283,0.25501025402238153,0.21554244391835986,0.2539682902607829,0.34855227455621435,0.3422769874400368,-0.004973635874575733,0.0488210935375269,0.2979061126205789,-0.018695052014551558,0.3758769167511315,-0.12395295037025456,0.44952143585617166,0.5539466570099003,0.448548017322627,0.4302970691103717,0.2023521569493173,0.11271537001628425,0.41518040095296344,0.40572658557346153,-0.14595083850924265,0.2894119674454089,0.4882061290964047
Temporal_Pole_Mid_R,-0.04633009264802362,-0.044541005497379146,-0.0028628560702781323,-0.026679401764863254,0.014387407031155845,0.0073897486053169275,0.05015795226637752,-0.17128392423722205,0.006009200120496698,-0.11678930448435008,0.02970379645446812,-0.03464921244265836,0.05843576123022525,0.034803202011996055,0.03384615912488013,-0.13101034724762986,-0.13708960919539956,-0.2644759607473851,-0.027813476090042682,0.08157369577072655,-0.16494341860950115,-0.036513849123232286,0.1662651780956854,0.02691456552932445,0.158287596889998,0.027639889546169426,0.18972728390279492,0.04968531605662557,-0.28347585727946123,-0.059773885713897024,-0.05365179059827665,0.0027678412404093223,0.14660548851425997,0.17072930197969458,0.09731195805186693,0.29390718004600935,-0.17105538603046877,0.16104871246467756,0.05207524243218327,-0.010203925632343694,0.06906647698192986,-0.19392067776273123,-0.04040045231476499,-0.16120312666807526,0.16971461730644632,-0.1400571383694406,0.288313275178128,-0.007100746743395861,0.14285170849599563,-0.05629053179817398,0.041267623690635455,1.0,0.08967646379688285,-0.03390155523936092,-0.1110368138525634,0.1453051497497117,-0.016752962664986,0.07851929746511567,-0.014494709920130681,0.023887717805528768,-0.17573378715977833,0.012258051681288316,0.21872308291315123,0.07901760107800242,-0.006734422505386972,-0.011207668926992511,0.31091744602866267,-0.09457558378661024,0.06340174667610644,-0.3375964829457096,-0.12216519217651958,-0.18452392028958167,0.13921613996572918,-0.3586301236217481,-0.3400460863884179,0.07791443875488487,-0.19012159922662647,0.1652973978626893,0.04502346134224325,-0.5186911830808066,-0.23185694725609265,0.008300463403907003,0.14855412946889265,0.16579706124627316,-0.06734752312380901
Cerebellum_7b_R,0.09720365738215116,0.2453821536925621,0.3063600453994502,-0.13615841398295414,0.09013468817087858,-0.04835949652767371,0.2492925276316349,0.5111178880756891,0.46061722646604986,0.3558486452309435,0.36226548497872013,0.3021287539545084,0.20777315697687226,0.15453828923412477,-0.07840468928408958,-0.09486113362408423,-0.00017641922925222458,0.1643844624720136,0.005469763905554812,0.08316961950156714,0.2926299188667861,0.08415025261921273,0.21559142469785053,0.2683198193401178,0.14703610536553047,0.2515388662699053,0.2738635312155505,0.14086092342102538,-0.01359765776092468,0.3380048306559935,0.3178896618451048,-0.014966363714414583,0.12452500759128703,0.11727608925599506,0.3093282949697305,0.05042939596989879,0.33556939610507697,0.2061257095156367,0.2501134668685618,0.3999281235985819,0.2712444147025356,-0.00803635302396354,0.35207495380452897,0.22679483701399294,0.3542492592926075,0.20820604931769293,0.15286442990432048,-0.24359251364230328,0.24462411442735177,0.21127893358968416,0.12343285273842446,0.08967646379688285,1.0,0.23228933086500209,0.4322413359940632,0.06755396165652779,0.00899859057129178,0.31602074371201727,0.2030707387359384,0.18182604864075563,0.04529864803615362,0.058301948305790344,-0.06167759768672676,-0.03583441821370053,-0.047069940291395565,0.05912847187991347,0.43252010882212677,0.04494520160993225,0.36431886668738567,0.0717887912304786,0.31233732080869914,-0.005970323815124272,0.33487979828170295,0.12732482930151728,0.12087673013973908,0.14734153124282204,0.23680294836090385,0.1813813245806829,-0.07937508941988913,-0.3261116491599099,0.23628928822632775,0.2867247408586793,0.058110798630251204,0.4524928812070577,0.34536198186778433
Cingulate_Mid_R,0.4841073825285071,0.4949250494517993,0.515023581492037,-0.4224675886795836,0.7961244155053956,-0.0017552716281495275,0.7011021601206002,0.5161208309434526,0.7643689121635672,0.6171338035648675,0.5743278373745894,0.555474302788042,0.4597852681809605,0.347184161306439,-0.3249216791712208,-0.016177313917148554,0.016141929733979845,0.5328473243315442,0.34264833878757295,0.8552265951136621,0.7197643976196831,0.18927927543142967,0.2757941045716786,0.2694990433168834,-0.15701593851715784,0.5582761352574483,0.06535566158934546,0.0923528821889251,0.43288887899719897,0.24901371148742746,0.5237641570583093,-0.31372489568818285,0.7943966789035848,-0.12681471158802482,0.7040818630780846,-0.21604770548989147,0.3082594433888056,0.5700435721248298,0.3641366859511558,0.5863878783992676,0.8654476218113392,0.5215275648759289,0.025044051134003292,0.6086021584490512,0.4621598410674223,0.7700766359587821,0.44936007375335607,-0.009606203903250012,-0.21029941595647203,0.6380021167867931,0.6426103508276457,-0.03390155523936092,0.23228933086500209,1.0,0.4146644970595103,0.7502989867381749,-0.03185283641121261,0.7095940113519444,0.0810430077131465,0.6355217735277782,-0.15678541678802033,0.04770869216933271,0.11437124363267302,-0.3637702960313984,0.3434857110244541,0.7749822199754937,0.26755657374207426,-0.08727775251115706,0.3761804858135538,0.4506534097897262,0.6773320661864618,0.12475455572480829,0.39492521103811506,0.16331607467604037,0.44614557618076944,0.08149030886675565,0.4833621114994129,-0.08385404643193867,0.5154102053672908,-0.09901345736756562,0.4726197380765541,0.7617329455351606,-0.04872784686776432,0.35297965391372216,0.23242016740083338
Thal_MDl_R,0.27990649003348184,0.3517684836839758,0.29941693234638556,-0.2366574898523882,0.3139530642851022,-0.0011174194758909574,0.5589209431583674,0.38328023357642177,0.5744559684406316,0.5268235651114348,0.321235861200836,0.29432624707107835,0.3268107999607624,0.2895141361004305,-0.22389256700673885,0.03851377452941715,0.26212252196492714,0.48090802740629734,0.20337080019961065,0.1870785089394595,0.5300354095591011,0.042115828131359126,0.21886083706619758,0.16173450735179315,0.18552479403228656,0.3992118797683631,0.32346481096219215,0.3529177849353064,0.22079911823649975,0.016256095534528302,0.4700050247243697,-0.09204437018477121,0.164132017474585,0.1484275614923987,0.36079425879274085,0.026839591011945472,0.40487153680159554,0.08257669871620191,0.4882125311418084,0.675106906234634,0.48871751765193705,0.1760220451774264,0.3600340908358599,0.2981411711739268,0.44463983013968755,0.23221160640858954,0.19591845590632007,-0.3090462778964778,-0.07817187199342349,0.4649883015962802,0.2772914726554207,-0.1110368138525634,0.4322413359940632,0.4146644970595103,1.0,0.0995931603418052,0.10577555365759443,0.42136435405928374,0.23471552857802105,0.23927019333406682,-0.18820512635219508,0.11361220089534646,-0.05199050863941086,-0.23098733797939533,0.11244838232843199,0.22193615211282156,0.14023487565531548,0.18887684266057078,0.3203618739010811,0.11265364187182814,0.5041344294947572,0.10747464093188773,0.5617087374019197,0.06202485498774986,0.20470824063839047,0.07710841429484021,0.3937517091218447,0.16336818939118808,-0.09650160909773153,-0.0929568209258826,0.4183684659267927,0.4328489460568125,-0.047849938656054566,0.09498454310976216,0.3454101162764104
Parietal_Sup_R,0.36677924341769574,0.32736751376921785,0.1730432009746163,-0.48630448002156895,0.7318755494139965,-0.08844332653755374,0.3183360525040542,0.3432669802935361,0.44618694339771126,0.33425401816821043,0.48544664406080945,0.22205089170530073,0.25193072963010166,0.08479605681640033,-0.5202988783308039,-0.2509526874194861,-0.2155269739262356,0.17231861118202793,0.2130126471670273,0.875707643497199,0.38015221644524316,0.31053508237034333,-0.012683216135999003,0.3647940266726433,-0.3855340889646826,0.1309853756346251,-0.3020297008131036,-0.04238647159610069,0.08632261386030536,0.12422174620890869,0.15822822660450622,-0.5071521009113532,0.7651531465472179,-0.3868739506403844,0.44839167179573775,-0.36246940652488246,-0.11681796597934108,0.36433119041640266,-0.15370652612565097,0.2509105984497326,0.6358339115404895,0.3010825823699255,-0.14051389562903793,0.31541994863043654,0.04607921609402672,0.5984529221417063,0.20423323444026775,0.005308877101010922,-0.28993828950037387,0.3515027410685715,0.2614602613758546,0.1453051497497117,0.06755396165652779,0.7502989867381749,0.0995931603418052,1.0,-0.2653046008758081,0.37025236927212085,-0.26354162575205614,0.6767221218955196,-0.19577933301560488,-0.11629175526287011,0.09961943777128872,-0.5184941414495501,0.2342602619381201,0.9175739430640013,0.15700242110684082,-0.5501510973399449,0.3376815007519149,0.4773232821746468,0.5223598701877821,0.0337076887999032,0.13545869159238094,0.2023479231112451,0.19928699084514956,-0.21255755288260358,0.21096283456874831,-0.4336293760821393,0.6121494909724028,-0.2321823971957497,0.08368885394083778,0.6302868512261796,0.03111905166319152,0.2890428256649079,-0.26874160530535385
Heschl_L,-0.12010374012463702,-0.3520352059775978,0.4306391737855375,0.5908034467765234,-0.24025833042607536,0.15121285294076348,0.18502809229381226,0.030599455883388454,0.17025721490470994,-0.0014102026905798285,-0.3038937231318731,0.5529354814262288,0.48396850168088545,0.3539955350002455,0.7918685249986036,0.49354096085548094,0.28333779070039455,0.22956965386012596,-0.035892691158673044,-0.0986681883510783,0.10328118871723509,0.15372195135674674,0.5846431998903897,0.12802557342399937,0.668373829097749,0.4979369874825973,0.5595269159134936,0.11516359030726343,0.3199773018653279,0.35952036809749627,0.5146693187139567,0.7902917550650705,0.10791847200698856,0.7824431951110894,0.45763043844979945,0.5249169986221985,0.4717855636347626,0.06151680770004492,0.6086425614483573,-0.1649352560479255,-0.1285494735809441,-0.06933713629375292,0.29267772276067944,0.012869762519261708,0.6153554852141797,-0.2803006548371348,0.31804576510887256,0.3830246642506912,0.2839869607863204,0.2262860271765049,0.4647042151649036,-0.016752962664986,0.00899859057129178,-0.03185283641121261,0.10577555365759443,-0.2653046008758081,1.0,0.4595988257908005,0.7229450886592245,-0.09835780847571828,0.33800005569226377,0.2876808157348536,0.3426688746876786,0.7796020981905242,0.11869817150452569,-0.3165713434627332,0.1423902358008098,0.4996276133004464,-0.40982639709461177,-0.3754035100926056,-0.3114868877392514,0.028629043171727226,0.16520360883400997,-0.4684151173392384,0.14475279533528948,0.807809932185271,0.133443879111457,0.6606691642606438,-0.5302524142226124,0.23300978634247552,0.26313023604891717,-0.07963630666114417,0.0014239128881007497,0.023585452684476187,0.3799077896816252
Frontal_Sup_2_R,0.4637291387534866,0.23268823528478377,0.7941560275833629,-0.00383034474973046,0.4841303601093014,0.09153987807763497,0.6678455737957634,0.4900466449678107,0.6963613200561639,0.6080984063057402,0.33575631074621737,0.8300582560889108,0.6585061440859696,0.5021224829203046,0.2080045489105784,0.35246600305118975,0.13802070034640826,0.6206478917730566,0.22909592576165133,0.5050725388337928,0.7549148650809527,0.16344313013309864,0.5675607905731996,0.20297641940007619,0.37574667764821573,0.7954527386915318,0.3589378934414401,0.041136265300833336,0.5302181236785083,0.4723224967965236,0.8063122604116267,0.24322073660603824,0.7038981182549556,0.35612358193986376,0.885193263575274,0.09796200338148692,0.6231301829391326,0.5703588362139034,0.7272655062018181,0.38356129035568465,0.6528612937666299,0.490782505185748,0.2174634772947882,0.559669601077953,0.8187068656184949,0.49152927551801096,0.5447572565600695,0.07137409936031289,0.0877007969451458,0.710999269115551,0.7840086349788064,0.07851929746511567,0.31602074371201727,0.7095940113519444,0.42136435405928374,0.37025236927212085,0.4595988257908005,1.0,0.5492230115745017,0.4226961576453518,0.1638848171238003,0.27759234083004797,0.3178324056918078,0.1888247212076055,0.265999311748683,0.3227239740775341,0.4701625320513108,0.2273883718608417,0.0563195042151446,0.18339659288893,0.38531404430476035,0.19333164172382192,0.5566181011920992,-0.11854368560719958,0.5033608428817438,0.5911831258987384,0.5986288743454569,0.32534830722351227,0.07669654809192855,1.2319269821775507e-05,0.5154762240647827,0.6624384149838259,-0.1077604206726861,0.4420768862912985,0.44438428186172274
