,Temporal_Inf_R,Postcentral_R,OFCpost_L,Frontal_Inf_Orb_2_L,Temporal_Sup_R,Fusiform_L,Cerebellum_9_L,Angular_R,Lingual_L,Hippocampus_L,Cerebellum_6_R,Cerebellum_Crus1_R,SN_pr_R,Caudate_R,Cingulate_Mid_R,Vermis_1_2,Frontal_Sup_2_L,Thal_VL_L,SN_pc_R,Cerebellum_Crus2_L,Precuneus_L,Thal_PuA_R,Precentral_L,SN_pr_L,Thal_IL_L,Thal_VA_R,Thal_PuI_R,Rolandic_Oper_L,Cerebellum_4_5_L,Thal_PuL_R,Cerebellum_Crus2_R,Thal_LGN_R,Thal_MGN_L,Thal_VPL_L,Amygdala_R,N_Acc_L,ParaHippocampal_R,Parietal_Inf_L,Cerebellum_Crus1_L,Thal_Re_L,Frontal_Inf_Orb_2_R,VTA_L,Thal_LGN_L,OFClat_L,Thal_PuA_L,Precentral_R,Cerebellum_10_L,Occipital_Sup_L,Lingual_R,Cerebellum_8_L,Olfactory_R,Thal_MDm_L,Cingulate_Post_R,OFCpost_R,Thal_AV_R,SupraMarginal_L,Cerebellum_7b_L,Temporal_Sup_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Cuneus_R,Angular_L,Temporal_Pole_Sup_L,Thal_LP_L,Frontal_Mid_2_R,Thal_IL_R,ACC_pre_R,Rectus_R,Red_N_L,Thal_VL_R
Olfactory_R,0.28849854305263517,0.3922163068696282,0.5303074912861169,0.24507610189876722,0.4399470213908265,0.09858362778197288,-0.034861471689354065,0.34091647689847004,0.0899218572049052,0.3531629261347716,0.1615325904637962,0.25104020927457954,0.38279180734786433,0.6221419953235396,0.5161208309434526,0.15803917759888367,0.487004986835569,0.2644418990509737,0.42234119401977305,0.038377107152135624,0.5587494855089364,-0.05757712450028717,0.5136664097693345,0.06241249276228659,0.2779168132663693,0.349476164522051,0.2556953765945152,0.5054738250674222,0.24805381413998012,0.23223958003383527,0.3939423242593616,0.3053587565189905,-0.18458902522507775,0.3345343880991551,0.48453132371847973,0.37761373748482324,0.4950300269233306,0.3457219870963109,0.19074134855590197,-0.06462195845877104,0.6110089161026399,0.3335045232833332,0.5243247920754962,0.4165399836806546,0.006404134605737692,0.36540182427233975,0.1335176544837814,-0.04870282218414789,0.17394826984740147,-0.1865786195432569,1.0,0.13708625387149165,0.455797119584396,0.3428742505192472,0.16629224030338258,0.04275507283805516,0.07542863568466676,0.25837798993472005,0.4536630110216791,-0.2841130685074518,0.33433926247722423,0.21974521763551064,-0.24590595594374015,0.1301921947465674,0.5214629392323934,0.40295418014822776,0.1215679191815239,-0.0658746393801728,0.09027462450297427,0.39481995740078696
Thal_MDm_L,0.156290168452467,0.2406608517699263,0.40658383223392774,0.027394151709649008,0.05133734515246829,0.24539618140745684,0.18805249581288994,-0.018054839870267392,0.11822574193517421,0.34465534060378594,0.16427251412289934,-0.010842542208536782,0.09189102422091015,0.4073803488756594,0.2397020116135991,-0.15112084245339014,0.1427406230826531,0.6133960640067743,0.2216016402052703,0.009056803287489716,0.24407015375071123,-0.05782051020710937,0.24351079862329084,-0.19584517470714574,0.4202909625120076,0.3053812923661529,0.2751345568092164,0.3677679349244849,0.340767802694226,0.7351893667939903,-0.0020990376192315313,-0.09882892699232086,0.24886172338337983,0.37195880270334486,0.12235085957175662,0.6830121615758136,0.29901087193013365,0.16719903001785621,0.06140371190003683,-0.10163349972815652,0.04715236911710041,0.045933977733636513,0.25390359623720715,-0.05412726070804845,0.3101802535092107,0.3307831164461197,0.0984120077709969,0.2057181619547944,0.09754998031735083,0.15720993639457148,0.13708625387149165,1.0,0.10994138987093402,-0.13351739391409384,-0.058066604038742725,0.0564417449775711,-0.040591945799473284,0.08648001151135792,0.0008938329548740645,0.25767544801398024,0.07574943457146485,0.16900511120844275,-0.001542539029477312,0.5931654653351701,0.19012243256029485,0.4206603346144657,0.0850649794911878,0.354170368841454,0.335436082120748,0.5051192235503992
Cingulate_Post_R,0.24308060416858226,0.4911764289135421,0.2776508612501587,0.2873202255985835,0.5569695938836449,0.30772362202006964,0.07140894663480249,0.42041095222219294,0.26531683598945277,0.5961556313627988,0.1863532482350872,0.359216585359851,0.602954433960825,0.49688461865608713,0.6380021167867931,0.4781542126778886,0.6394224904415208,0.4056899599127411,0.4973123058338473,0.07154977171056259,0.6545674309757467,0.15852291186672993,0.5284457902895189,0.3873000580613244,0.41574894799770595,0.4790930745667679,0.42683736366108727,0.4463309332365237,0.47878579213197625,0.3377524260209567,0.22071204289205523,0.565451297753739,0.16516297871982408,0.5751160755941432,0.25025221799849273,0.1668203986161211,0.6658446182391755,0.2507853914984676,0.14355156260519394,0.09384907848642741,0.4428958459252866,0.35213443744240935,0.48796884009394587,0.19643725884490118,0.045962328839121686,0.4297922257339633,0.13122430798221846,-0.04393489280019669,0.3563364466154948,-0.07634033767749726,0.455797119584396,0.10994138987093402,1.0,0.23998775725105256,0.1966663087193627,0.1644839244621886,0.10939669048029606,0.44371439071081903,0.6267995834054123,-0.3079752186661324,0.2854504062804469,0.11824734161705865,0.04605774286765625,0.06987758815366771,0.6185377381242159,0.42262602576760405,0.26004196145866076,0.12156079866703298,0.313134076031358,0.5695424878982804
OFCpost_R,0.3882363754049075,0.004159372221022128,-0.1275038412085367,-0.14833152189761198,0.5870661869994142,-0.22136136132587317,-0.310053799880527,0.24457639132336456,0.0018459941752693066,0.116445038481535,0.14756310320027716,0.11247246146425713,0.36588472542564987,0.09599879360352279,0.27717152663491923,0.1779978911672518,0.23453620253642996,0.05142396115739293,0.14980790170813696,-0.10735074994014543,0.29429298861160896,0.16974629515384598,0.3195153666213568,-0.048530756069794026,-0.003381430089814511,0.07121130098098231,0.09663713009689757,0.04413025948673232,-0.051993042553735255,-0.00429662857361239,0.649421814000534,0.3461802406362812,-0.32190480197388616,0.035030982109254295,-0.04576546519808966,0.03677028259781231,0.2123937387302362,0.2376715176367913,0.013018935117638852,-0.2870017142274892,0.609936676348323,0.48893838167862114,0.25913967972623186,0.25495208980810563,0.07167201389833826,-0.08426444280974651,-0.39824788519279314,-0.4312396570394153,0.061273789932309176,-0.30459123479346123,0.3428742505192472,-0.13351739391409384,0.23998775725105256,1.0,0.15801279142681005,-0.1825496436075931,0.03013373602961378,-0.06712029750367189,0.6236839423276327,-0.47305963559289566,0.24804586745394422,0.09718352757897417,-0.20293344396790358,0.14902695147857353,0.42093135059750947,-0.055435261502216095,0.035915310820444364,0.4754158884469885,0.10373073295515349,0.37031826218713454
Thal_AV_R,0.44738932091934525,0.28230343457149937,-0.12490544385627607,-0.22978401134278598,0.43666364185399537,-0.35652864993482863,-0.24359155697302864,0.39719619843120435,-0.1977679640671348,-0.1456045248056416,-0.07467691542199595,0.326180773488455,0.22735159506105077,-0.1597311152992903,0.324534639775223,-0.08942556491393043,-0.1064470710495158,0.15122187890115038,-0.06809659679891819,-0.179062423246672,0.19965182869756096,-0.11329792880375611,0.20929858185158184,-0.1400240664428,0.2601289554128237,0.13211080621776233,0.02148989182597549,-0.16231124955482348,-0.17888603409897755,0.002926088446410028,0.33436374156354765,0.0816025471035941,-0.23076237257378507,0.07452003546043559,0.32037580368464164,-0.07733864393950021,0.17122669586522718,0.1723254672534161,-0.2204207009235226,0.016888137497475423,0.3387006803042403,0.1845855592083677,0.35374590277790957,-0.06396846062237967,0.009383612864688742,0.24726104011823538,0.03043128583221597,-0.3752134438020781,-0.056439267585465365,-0.4146957029027504,0.16629224030338258,-0.058066604038742725,0.1966663087193627,0.15801279142681005,1.0,-0.33447098994068497,0.08107373592545711,-0.3531587931796847,0.22817926440096106,0.05256666354495545,0.1786396918695878,-0.08934017100280918,-0.40530890151398663,-0.08316078575380073,0.3616805204071677,0.07653624356268514,-0.2817460668660299,-0.03660441030079812,-0.2802269719393173,0.1573114775867745
SupraMarginal_L,-0.4565395059060074,-0.0995967293041379,0.26573776719752545,0.30369617446026853,-0.28554933822243245,0.5819027189294854,0.29274195039040957,-0.26746731286287734,0.503923483293513,0.5964543474744728,0.14528937508547268,-0.11532749433648361,0.17096952711797148,0.4738668801356935,-0.016177313917148554,0.42853626056158756,0.5857913081232398,0.08465936983494197,0.4601005325929549,0.3725087801634716,0.25254458837130217,0.43625090647287457,0.32470969048287535,0.4710982282188679,0.10941835506855953,0.09001882267614354,0.27401323720691567,0.5329375628559224,0.4548202973457599,0.10269951005834661,-0.19344896223128796,0.16510616209308707,0.18994405894619468,0.18193422214140847,-0.1283952045908048,0.06091478675412749,0.3233884744627084,0.4707919881211407,0.4291323729739701,0.3110006125883147,-0.15925474389539335,-0.07772122606207904,-0.08893101282345496,0.09043160353804183,0.23438538512812737,-0.04277876368615677,0.06350212914106136,0.5958112488391728,0.37689479869336323,0.42847061311777374,0.04275507283805516,0.0564417449775711,0.1644839244621886,-0.1825496436075931,-0.33447098994068497,1.0,0.12613063262003582,0.7205914323522629,0.0007589452100481582,-0.04819168854415598,0.1671888023007275,0.6294541549452619,0.3207077045647591,-0.08724422239490949,-0.06656113573558237,0.3229378246241939,0.3884141511747496,-0.1217537291393931,0.39241713001055817,-0.059205597712476694
Cerebellum_7b_L,-0.178637257057038,0.3208707756659985,0.34303839644199935,0.3574346135095987,-0.004362125048982255,0.21730896375357095,-0.04452546322762355,0.27515517791142763,0.5111816734631707,0.15718767631976482,-0.07955826132607818,0.18739583565767065,0.1320921577520792,0.13796025984362423,0.18927927543142967,0.26131056262482777,0.26715379903253594,0.20357783284291,0.13020681811142054,0.4436525298156748,0.30364549898945964,0.21800854547024787,0.18411635506597698,0.1482689967549964,0.1383733068878514,0.20442117650329314,0.2191321995853124,0.1813786975917583,0.23094570749275561,-0.04552956579876912,0.16094949110572562,0.15023001016298224,0.2838728082793297,0.009250129705562028,-0.050842893319552794,0.13996830347120914,0.09242097326094498,0.13977880148511712,0.4031252142607387,0.05523335988866761,-0.006539594259145252,-0.10361031074850095,0.035118124296807246,0.47266740340055285,0.31882064077518474,0.25109284177296304,0.21728296689879512,0.11615946194727887,0.4881706341183,-0.00346570800376623,0.07542863568466676,-0.040591945799473284,0.10939669048029606,0.03013373602961378,0.08107373592545711,0.12613063262003582,1.0,0.20699283645261746,0.33370888810524774,-0.03389470533194364,0.39029352010045715,0.2094850463049928,0.104839359904668,-0.030199137998730682,0.21003539337835797,0.21526528150342472,0.09801344520210176,-0.029645980049698567,-0.015213304028398074,0.052299807002135205
Temporal_Sup_L,-0.40082147064769114,0.13865479191394176,0.5266113725739113,0.7497717934034641,-0.1297995531794821,0.8697167506642308,0.49855498987815444,-0.1607606890447881,0.6292717469841355,0.7515938905669384,0.3055964970569625,-0.04745551914023011,0.3281289659074449,0.6479243900285594,0.16637944807319793,0.6625881644288472,0.7815461380811607,0.1747493088985032,0.6304170002151764,0.49883655019081935,0.28061224457961803,0.44908232981669793,0.257115938626341,0.6227981991860838,0.04967804637381996,0.19787543595628868,0.3444909762011648,0.6863732884789295,0.735652387540351,0.22653302038906742,-0.14022036466316254,0.435636211413828,0.2799161974167386,0.5286022616601537,-0.2499553679670133,0.21582362492867474,0.3688957739891487,0.10977977066942841,0.569912323776659,0.1916309310598737,-0.09057597502936889,0.06543149930528672,-0.10463121148146627,0.35063622980957615,0.044378933417070596,0.15937032542000737,0.1650323756314168,0.48459342149544804,0.5668764411227744,0.5772433340546468,0.25837798993472005,0.08648001151135792,0.44371439071081903,-0.06712029750367189,-0.3531587931796847,0.7205914323522629,0.20699283645261746,1.0,0.27852942250183976,-0.22348769603019394,0.09768241721072028,0.33251603459853474,0.6309710744805355,0.05032812936455678,0.15659198196679758,0.3385090296109662,0.6977033722042814,-0.08628919532855427,0.6349820125749612,0.15889043511982956
Frontal_Sup_Medial_L,0.3091123177306682,0.569562920728379,0.160545646196937,0.23233247813417046,0.7098254322886184,0.092748543349625,-0.26295971347748864,0.6559820520491838,0.3375023613931022,0.5100822093392431,0.08204241349919901,0.3951905364925881,0.6138894575731668,0.271267661917667,0.7506611345190267,0.45509257968880235,0.6441373468967654,0.4123344257747881,0.32000928213393426,0.03603927847604173,0.6687625213794228,0.24221283806788335,0.6031377340164286,0.1820402217553883,0.2516328339883436,0.3142570090246332,0.4715527098857241,0.32754699885767546,0.33106034416183244,0.3413887703032369,0.5768785780812102,0.48307804797904835,-0.020792043710958063,0.506093329640404,0.15552518400664114,0.22314956923879536,0.5717119861685671,0.32192592074556287,0.2530375216532028,-0.14716164535425288,0.7220539111139095,0.4304961657226217,0.5350056178322828,0.5649140747674007,0.16866926739517432,0.4557771487814589,-0.12647769580040208,-0.277025769552192,0.4210895728870795,-0.3217049150698967,0.4536630110216791,0.0008938329548740645,0.6267995834054123,0.6236839423276327,0.22817926440096106,0.0007589452100481582,0.33370888810524774,0.27852942250183976,1.0,-0.4138886405536803,0.5532828221046032,0.10658567553564108,-0.08551340778864285,0.22215306739482416,0.807254944727892,0.25148129823066273,0.06075829262731895,0.34782632809288994,0.2677654362861071,0.5530888400467318
Frontal_Med_Orb_L,-0.048460954527662234,0.09963382484363786,-0.032068816679583584,-0.26351902154023416,-0.20692013780736004,-0.12476617000110181,0.028507937776965617,-0.005274719350545423,-0.016701909048385654,-0.11120180704750447,-0.03502146315885532,-0.012129521999478253,-0.14044831602889243,-0.17775540051639488,-0.06688305355141243,-0.15488334872523968,-0.33246051572510227,0.042533088546720665,-0.2675933052510436,-0.005724590350879673,-0.11582144819542035,-0.11939533850255286,-0.018771935473567678,-0.1483818171648669,0.13190504047525972,0.03606971128620029,0.04265653094398458,-0.03777951619556025,-0.08851754943221898,0.05753568774416668,-0.28004350391438787,-0.3656300139182243,0.2553241405471257,-0.10062823511085496,0.14970642329362388,0.15972320574548723,-0.12246227781835967,0.06258283645070108,-0.2833961420861177,-0.02377831474665835,-0.2560649800726456,-0.29455503711930486,-0.044666266834804014,-0.2517196616582931,0.3361627448324856,0.16841946025946927,0.1549821482598639,0.16367961819509197,-0.07923267482982166,0.03955926609989948,-0.2841130685074518,0.25767544801398024,-0.3079752186661324,-0.47305963559289566,0.05256666354495545,-0.04819168854415598,-0.03389470533194364,-0.22348769603019394,-0.4138886405536803,1.0,-0.023754863987122014,0.09300054017601433,-0.13418101199822638,0.04694407634568322,-0.1130300429620554,0.09519533101278968,-0.3057973293887398,-0.08220464705573842,-0.10488028522951946,-0.10318602820194389
Cuneus_R,0.18594926556473748,0.579645243946722,0.26038348358393965,0.07656803851964755,0.424560029183605,0.037305868432341835,-0.2704790924853485,0.649081207118308,0.46780812828189894,0.3855924648142122,-0.007398161579475105,0.3764464711811228,0.4794835573723823,0.20641105770557766,0.6355217735277782,0.31842598108961667,0.42966812632538226,0.39776275072399164,0.19974663995207162,0.019681303082333335,0.7622339605312525,0.24053981810427244,0.6788631992507489,0.07535173437986036,0.32572546455461604,0.28688677788978395,0.38884225472648243,0.3501024838065656,0.36144702135292994,0.24248228864006838,0.33777421962946275,0.22294194242766296,0.21453662244524477,0.21263075530127468,0.31200485863178845,0.30707292818530746,0.45966211163374177,0.6383958276590554,0.15441333128560758,-0.007037788815446724,0.46988827542522327,0.23161354420261465,0.4690759958792721,0.46371576081951654,0.39190122070286515,0.4948677026179633,-0.0574395236077823,0.200871938459224,0.5176831509745277,-0.35232524701044926,0.33433926247722423,0.07574943457146485,0.2854504062804469,0.24804586745394422,0.1786396918695878,0.1671888023007275,0.39029352010045715,0.09768241721072028,0.5532828221046032,-0.023754863987122014,1.0,0.44223028647372503,-0.2541760171379569,0.22643220019840057,0.6414353781908801,0.3722002629597376,-0.25803515848826036,0.08216325576319568,0.07994045624342,0.34105119839063053
Angular_L,-0.2691094954600301,0.04491150771698224,0.22963553673648077,0.06420351531083439,-0.04648697219762378,0.16689283412854813,0.006573562632234885,0.04615364702850147,0.3952170973601782,0.4166948605401627,-0.06692120276395094,0.004604562688521908,0.27617787562180107,0.41481226015784545,0.12475455572480829,0.2641519332253563,0.3897363611598966,0.18218321568296972,0.3465955386244793,0.30254901923368643,0.44515730636282674,0.3370147745150152,0.45984298947982377,0.24969651306881166,0.2881391742652973,0.22041660908081717,0.26566246290645834,0.38110705161665354,0.22032165019220362,0.08901899864052572,0.16867315864904908,0.07701142103796106,0.05383363871522072,-0.018695052014551558,0.07986566439756988,0.12223404006418474,0.28240916393919285,0.6531769480183336,0.3004239843657647,0.26433786172926665,0.1414261143969989,0.11807129102014358,0.12137253877320604,0.18903080511142203,0.48108497323132204,0.017202971644980802,-0.054742028296032925,0.4025933889802468,0.22397202418705398,0.06458663096289924,0.21974521763551064,0.16900511120844275,0.11824734161705865,0.09718352757897417,-0.08934017100280918,0.6294541549452619,0.2094850463049928,0.33251603459853474,0.10658567553564108,0.09300054017601433,0.44223028647372503,1.0,-0.02319237040090415,0.020447004391083372,0.11718030371190388,0.4361240151503936,0.09839163449908703,-0.04518254964808816,0.21728009136995463,0.08883343892297181
Temporal_Pole_Sup_L,-0.4587875589011458,-0.0724962884110909,0.18298586321634058,0.6712173527876304,-0.4099921839344635,0.7241066501111229,0.6644498084599074,-0.4377480506740023,0.47998063649654565,0.3439248566271221,0.2469193579889503,-0.23775428898160103,0.04116624124301776,0.1873955391990143,-0.24683783972760145,0.4586334397725458,0.2784577389572389,-0.07088801178109175,0.31163486130046386,0.4939180422166142,-0.24731931771804636,0.2612207204153719,-0.2594689936246576,0.46775155711550215,-0.17941572783341603,-0.013834775385853336,0.032713355351289955,0.3086953287195323,0.5281919424725077,0.10498651804226922,-0.384254958029117,0.2686237786897783,0.32944880628581097,0.335859423095842,-0.6944660847363687,-0.019614117867200704,-0.20981376973519306,-0.31939265767939,0.4476273021365781,0.06532440255083961,-0.5228114334018459,-0.10687905166460142,-0.500827026880353,0.01106898363504274,-0.056080973068903375,-0.0461811396579778,0.008398419531340606,0.39681160714058517,0.35295198801436284,0.8020709924853197,-0.24590595594374015,-0.001542539029477312,0.04605774286765625,-0.20293344396790358,-0.40530890151398663,0.3207077045647591,0.104839359904668,0.6309710744805355,-0.08551340778864285,-0.13418101199822638,-0.2541760171379569,-0.02319237040090415,1.0,-0.05018596430558822,-0.1880457205876159,0.0006565461414648809,0.7469680832805471,-0.0328765495599581,0.5427553072631522,-0.07430735898304847
Thal_LP_L,0.17106556881581245,0.2445584875293912,0.24716292100617535,0.05128594838067369,0.19407243109361438,0.1315641208066867,-0.05673299829787206,0.17235079085339255,0.24573409088093168,0.25928700715280617,0.15206146840153828,0.1331598065579729,0.14763356080754347,0.24601567760367216,0.30985453649804284,0.016684802302813453,0.1069598208224871,0.5000290146751752,0.11232200821904502,-0.15708742685167038,0.19289669402839707,0.07815908377902285,0.15247041291821964,-0.2750764793272558,0.039602446502974634,0.04139881691731547,0.12422436700775343,0.23092639786781932,0.2856203898587238,0.5917552666249513,0.22268502684139474,0.013681981788574896,0.06294377374949049,0.2699285153097142,-0.02027402885587107,0.5763779150164676,0.19391806887995955,0.023869560818104842,0.11839476570734295,-0.17115112546909209,0.11527543801439595,0.03760632176836634,0.17077880349092603,0.14271506147412547,0.23409670966238605,0.26132954741916503,-0.13483291772824538,0.1254924598467446,0.2090637286974684,-0.018173303956172657,0.1301921947465674,0.5931654653351701,0.06987758815366771,0.14902695147857353,-0.08316078575380073,-0.08724422239490949,-0.030199137998730682,0.05032812936455678,0.22215306739482416,0.04694407634568322,0.22643220019840057,0.020447004391083372,-0.05018596430558822,1.0,0.2581472921998253,0.2832554924915465,-0.0717901944739791,0.3348615001905919,0.37987724114108706,0.44107167329541397
Frontal_Mid_2_R,0.5460321140001455,0.8079838718263018,0.2330362888121764,0.07422331711264193,0.8314992166278241,0.0823798678696389,-0.10028667096007936,0.7313866507860965,0.32783159169634213,0.5331409160809101,0.2739412681422891,0.5544413064176474,0.7362968792847184,0.31115452498197343,0.9255554490765278,0.444047170306409,0.5474295843636525,0.6052441391464933,0.3471067753530813,-0.031240916643631874,0.7727950721102443,0.08189651475001958,0.804693742551398,0.18554637680781633,0.5373155848150674,0.5260089554554515,0.5242266554606079,0.4869898242714639,0.43545432317822225,0.5247943760474382,0.44655044154819723,0.44604358350362255,0.09716758196289041,0.6431780537628907,0.3537980163508722,0.3364181461997513,0.6819893384776904,0.5042776858459868,-0.008103055833165979,-0.12018589935087558,0.7200129457871834,0.44879643535958236,0.7033225380085626,0.3042854644514249,0.2854078053790835,0.775370989120857,-0.011857816860762767,-0.18761899329456627,0.48612519188043524,-0.300210456480742,0.5214629392323934,0.19012243256029485,0.6185377381242159,0.42093135059750947,0.3616805204071677,-0.06656113573558237,0.21003539337835797,0.15659198196679758,0.807254944727892,-0.1130300429620554,0.6414353781908801,0.11718030371190388,-0.1880457205876159,0.2581472921998253,1.0,0.4477502747409528,-0.07977156242759549,0.2741372642243698,0.27113108538245617,0.7064935244245762
Thal_IL_R,0.042665637195809306,0.37084397267851893,0.4768624318007217,0.2809353747235575,0.197723503979797,0.344426648051106,0.14773933729593722,0.1881377512817682,0.3950668282055327,0.5715867138167708,0.2471541342692702,0.34891706121099586,0.430086407626369,0.6224725068737514,0.44614557618076944,0.3027740696081627,0.45292412859783765,0.6921043015125803,0.5202615104267007,0.2193039363674393,0.4759138820843203,0.2427406839235268,0.5195253652090607,0.3477439277054432,0.6559859330969621,0.6489725987033429,0.2397188484139344,0.5656339354610487,0.4790720762171632,0.5080891058100321,0.12673395642848925,0.15641064661521442,0.13686399039552205,0.44952143585617166,0.2323760185515036,0.33555977855773766,0.4559461678213238,0.4199069508643871,0.2609866497680157,0.4159914734712741,0.20215613443531488,0.1324541166939612,0.4135137965053898,0.14001447094641786,0.33546684336071886,0.4036730712824476,0.10702370928119677,0.29939737609499806,0.3856160601878364,0.04969450790450797,0.40295418014822776,0.4206603346144657,0.42262602576760405,-0.055435261502216095,0.07653624356268514,0.3229378246241939,0.21526528150342472,0.3385090296109662,0.25148129823066273,0.09519533101278968,0.3722002629597376,0.4361240151503936,0.0006565461414648809,0.2832554924915465,0.4477502747409528,1.0,0.1728002637520693,-0.08022816520430906,0.4337583061154095,0.5164577768002658
ACC_pre_R,-0.38268348581533895,-0.11202760231940412,0.38750246403146843,0.6887376329411139,-0.27761882439279195,0.7208032261253238,0.5947235868092018,-0.4492018305595271,0.41795528317805275,0.4402320607733839,0.2602902066041027,-0.165372139982456,0.1005048717607336,0.4889732024011509,-0.15701593851715784,0.4462604061093595,0.48591028747531495,0.036941981493215634,0.49335407878142395,0.4963424948792075,-0.09252106861865916,0.2706686795351114,-0.0852519856418515,0.5387559129202552,-0.03548445206953321,0.14683098086044438,0.09809009273348701,0.4169475463529458,0.5363429421266119,0.15390662195352128,-0.09610582121658073,0.44394502210288167,0.1339749351070023,0.3304455302949169,-0.49829909227954017,0.0666898968372782,0.013097674311215841,-0.14025572336922282,0.5227730060567656,0.19323250665175812,-0.26545623138001767,0.05389518057416639,-0.2897240187070806,0.09581486795573227,-0.09051519531164633,-0.10145144547275446,0.04250206436515818,0.24731469561387195,0.3177225621144065,0.6524187360017895,0.1215679191815239,0.0850649794911878,0.26004196145866076,0.035915310820444364,-0.2817460668660299,0.3884141511747496,0.09801344520210176,0.6977033722042814,0.06075829262731895,-0.3057973293887398,-0.25803515848826036,0.09839163449908703,0.7469680832805471,-0.0717901944739791,-0.07977156242759549,0.1728002637520693,1.0,0.0017998839538900817,0.5270246828502735,0.08952271821170603
Rectus_R,0.27009887123908854,0.1072851718795044,-0.15433438037704433,-0.3015668184824702,0.34956185385071703,-0.060492576538103256,-0.18146074517249966,0.11159560796164258,0.05293964123804831,0.22502630628597056,0.06158945516617325,-0.10122966893697839,0.21350071311364247,0.0246543593407257,0.18821384818860942,0.04386205606456179,0.11384063775078844,0.17573576318220574,-0.0007000648002337099,-0.15781697148318435,0.19549227344437478,-0.03512597346931711,0.24486183421733537,-0.18872738836319214,0.07828018386028127,0.12612095551677027,0.3440662427940943,0.1078048586488752,0.09841895324156229,0.33176483970690196,0.16517934803647608,0.2048041201912271,0.09551328170116333,0.1378735616883715,-0.1495591427308432,0.36309582138358876,0.2530820986579028,0.15182253049858016,-0.06550252846698419,-0.51599064706028,0.28490376507336995,0.1694021420341911,0.11960225607610328,0.015822399852196162,0.28030684485713087,0.105277685275784,-0.2532600413662741,-0.25179298918587634,0.06178788002605962,-0.10841098212839768,-0.0658746393801728,0.354170368841454,0.12156079866703298,0.4754158884469885,-0.03660441030079812,-0.1217537291393931,-0.029645980049698567,-0.08628919532855427,0.34782632809288994,-0.08220464705573842,0.08216325576319568,-0.04518254964808816,-0.0328765495599581,0.3348615001905919,0.2741372642243698,-0.08022816520430906,0.0017998839538900817,1.0,0.19184972692617036,0.5118036803781042
Red_N_L,-0.16212570129133788,0.10009563389349034,0.3549648127181781,0.4618235096194881,0.01036864762632861,0.6804269386838616,0.4734043371667648,-0.19487146098088412,0.5249325846836735,0.7230894061323014,0.5007414547270216,-0.0502285586641704,0.45796752941795976,0.4998772949361821,0.2245283011421542,0.5719869388980353,0.5568505948016915,0.41163699287199834,0.6177754787943407,0.38419994023007875,0.17317871727623388,0.4110469616046225,0.2630132761829878,0.5067115911171421,0.18138319244274315,0.23722783038777548,0.26599346974044524,0.5843105700137013,0.6925874121500445,0.4846890970822442,0.021382077398380953,0.28648138101612214,0.2921783652420589,0.6217875395857094,-0.4013015639580668,0.2974473089902474,0.2682485902967618,0.04866188250058937,0.36504161391446377,0.17773617620751037,-0.067497792317424,0.18314473526160077,-0.022721382878954848,0.1431912972839939,0.1710239051862959,0.16078087809282407,-0.08053195350260826,0.3836790085183646,0.4674165558731285,0.5201566191515521,0.09027462450297427,0.335436082120748,0.313134076031358,0.10373073295515349,-0.2802269719393173,0.39241713001055817,-0.015213304028398074,0.6349820125749612,0.2677654362861071,-0.10488028522951946,0.07994045624342,0.21728009136995463,0.5427553072631522,0.37987724114108706,0.27113108538245617,0.4337583061154095,0.5270246828502735,0.19184972692617036,1.0,0.39864321302333844
Thal_VL_R,0.5024790434308959,0.48862743090404864,0.2272844337203696,0.012425138177927451,0.6687515635157856,0.17240228748259762,-0.016687480118864742,0.36851810701335347,0.19320455905608275,0.5557161833467218,0.3691928876552722,0.3427621889091836,0.6130413455272166,0.48334214527624925,0.6460649992524623,0.3356829618237398,0.4618286576514726,0.7005148001123198,0.3922112492123607,-0.08991280558252324,0.5922533742513987,0.07135266825468255,0.6239043942169388,0.15555732394360935,0.5589737532674147,0.67194679615726,0.42632684126479564,0.4701636183736311,0.4492908850788103,0.6032346549647455,0.22703306170085646,0.3646037673193703,0.15231509121195327,0.5776430594190738,0.22952232506718098,0.44091909623078923,0.6717042386813044,0.33696243727243663,-0.06358886263639323,-0.08989872519951023,0.5267713161376689,0.39066584441076035,0.4869368520948085,0.05025915626365747,0.2697416365557178,0.5205332630071063,-0.007834224263134605,-0.09509570439262782,0.3412307757303567,-0.11182706042436452,0.39481995740078696,0.5051192235503992,0.5695424878982804,0.37031826218713454,0.1573114775867745,-0.059205597712476694,0.052299807002135205,0.15889043511982956,0.5530888400467318,-0.10318602820194389,0.34105119839063053,0.08883343892297181,-0.07430735898304847,0.44107167329541397,0.7064935244245762,0.5164577768002658,0.08952271821170603,0.5118036803781042,0.39864321302333844,1.0
