,Putamen_R,Vermis_3,Thal_VA_R,Cerebellum_Crus1_L,Thal_VPL_R,Temporal_Pole_Sup_R,Parietal_Inf_L,N_Acc_R,Thal_LP_R,Rolandic_Oper_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Parietal_Sup_L,Rectus_L,Rolandic_Oper_R,Thal_PuM_L,Cuneus_L,Frontal_Inf_Orb_2_R,OFClat_L,OFCpost_R,Frontal_Inf_Tri_L,Vermis_1_2,Thal_VPL_L,Frontal_Med_Orb_R,Raphe_M,Cuneus_R,Cerebellum_6_L,SN_pr_R,SupraMarginal_R,Thal_IL_L,Calcarine_R,ACC_sup_R,Caudate_R,ACC_sub_L,Thal_AV_L,Frontal_Med_Orb_L,Cerebellum_8_R,ACC_sup_L,Temporal_Inf_L,Temporal_Mid_R,Cerebellum_8_L,SN_pc_L,ACC_pre_L,Red_N_R,Occipital_Inf_L,Thal_PuA_L,Insula_R,OFCant_L,Frontal_Sup_2_R,Paracentral_Lobule_L,Thal_MDl_R,SN_pr_L,Occipital_Sup_R,SN_pc_R,Insula_L,Hippocampus_R,Vermis_7,Cerebellum_10_L,Cerebellum_3_R,Thal_PuL_L,Thal_VL_R,Vermis_8,Olfactory_L,Occipital_Inf_R,Cerebellum_9_R
Red_N_R,0.23668464408352333,0.44993199119111366,0.357069144455189,0.0630469403905592,0.4894132981328334,0.1231800504858977,0.11965257562415353,-0.005828030257250437,0.24044819787571073,0.4776794367714225,0.3188386914752577,0.26112353753897144,-0.0632059887087953,-0.05886081416729576,0.27641939918537783,0.34053156047280586,0.2305611828756653,0.039149655583923505,-0.03161051377996255,0.0010510794064884,0.41272675340515685,0.40593185155080147,0.6269353584698013,-0.35566376210524586,0.20144499051356354,0.14547498355257943,0.2701889250335932,0.49950099003915877,0.38242936348140005,0.3286768444139558,0.20183771487398192,0.3537726031144618,0.27198411270746237,-0.2313129874973526,0.4205942501429514,0.09896607529818824,0.18839327442151332,0.4103067978716575,0.21913903571722015,0.2284185527402792,0.28346378631971353,0.4242474109559774,0.10541305671386744,1.0,0.18497107247309552,0.2981745708640593,0.15409449461200883,-0.1060025854433935,0.5447572565600695,0.3556665179683384,0.19591845590632007,0.25796256437490184,0.17801493261763127,0.28513113867315537,0.4124863798658886,0.3746879477443656,0.12645920757435636,0.02300405495494648,0.6045382471308177,0.5689683764676092,0.5050520183120001,0.11688403439497154,0.4525329101319319,0.09982312301206152,0.17089777060366598
Occipital_Inf_L,-0.551432337680748,0.05091818657619095,-0.05753646219879465,0.29842616275073947,0.21528972183836156,-0.23692053561916987,-0.35096560255606507,0.2439100199817287,-0.4341811487811705,0.179925013624578,0.6786146971920107,-0.58888320244714,-0.6499321383825493,-0.14821399727983817,-0.5743297924257038,-0.20035568734756443,-0.025559567714370877,-0.6769690635527852,-0.14541194658051035,-0.476420817469029,0.012067355077579311,0.22493253900921925,0.0737571697827593,-0.5168327577519882,0.26135159189440316,-0.3464177993047074,0.7971037898177354,-0.20697781758809614,-0.37403783306365646,-0.19446292673836021,-0.0823068500999207,0.2855159401593126,0.15732798571840867,-0.0995262846168694,0.1556917034651311,0.15722215623460806,0.00788099358554754,-0.24295756461495016,0.7542018610985091,-0.5577032954875654,0.7114697279307206,0.3389379994282849,0.11319117698349065,0.18497107247309552,1.0,-0.08450622035583927,-0.5025743489753911,-0.10500975988643899,-0.00383034474973046,-0.3979969862899935,-0.2366574898523882,0.35791678814019945,-0.49561382547247906,0.1659831299548495,0.4270157727277318,-0.24062020274047166,0.16882148560846919,0.19358210013665264,0.062325912935792815,-0.10614648033298386,-0.22848774938468455,0.3149930693705589,0.04118817659755933,0.351017446149324,0.2775698595993181
Thal_PuA_L,0.20570295561994156,0.3292674405526267,0.25580811844695994,0.0946123364661718,0.09298063819094826,-0.04730104911674609,0.5106485200900688,-0.07400539282851311,0.12852150781387478,0.34571264507115895,-0.056080973068903375,0.15720830328294358,0.4518891335411606,0.14004983587276215,0.2485691311914503,0.3762965328316788,0.2084407289990127,0.1358836399233302,0.08514241789615148,0.07167201389833826,0.19750910071669817,0.2215866744909046,0.05038402588467737,-0.2840258940643683,0.48461811399799604,0.39190122070286515,-0.15086724618044456,0.27974209148337836,0.20882137106045248,0.3149109091507423,-0.02941054794808317,0.10520293288492695,0.11957101733606973,0.14138430155998916,0.2740388733723665,0.3361627448324856,0.22006624680756268,0.19984454748951766,-0.18738089977264677,0.13276169576321512,-0.10216131680224812,0.21334117552072274,-0.09972000168823777,0.2981745708640593,-0.08450622035583927,1.0,0.24812460791350546,0.08354532728440964,0.19785747290034963,0.49409982673017244,0.13906780182093406,-0.08276975968594885,0.31194847979286927,0.004520100844036292,-0.07904066849301977,0.21152785159898307,-0.03393056533331816,-0.28286245956953887,0.32047108736086805,0.13958462070850763,0.2697416365557178,-0.0016837357094253915,0.18026456301342125,0.0719539050520061,-0.16133010182769814
Insula_R,0.7914868086066372,0.38793249296193616,0.31603326075605587,0.01642216882500305,0.403813806645657,0.32445498508580767,0.5247119572022781,0.19171028333480988,0.44911169632096437,0.3347926447826929,-0.2525399082461884,0.7524131040508771,0.5041499192877563,0.06883951252790077,0.7960009958334944,0.40813836885906596,0.18137611376019053,0.7450491652802772,0.2440724305385693,0.8265620085785642,0.3951326529913854,0.3662301408560812,0.2948224714300811,0.18996268413194697,0.06332046231110579,0.4479876824003457,-0.4553668700215073,0.6460010665025057,0.310408404171165,0.27936090385191237,0.4051846916544508,0.26194763009143446,0.3021011153744446,0.018534692686674067,0.34593404340024725,-0.35372413590755375,0.4473140979152268,0.6988091175386195,-0.45117398295092287,0.6742550522300097,-0.3085447623392574,0.19852077902227375,0.2993063428002376,0.15409449461200883,-0.5025743489753911,0.24812460791350546,1.0,0.022800569856547746,0.38356129035568465,0.5420226877913362,0.675106906234634,0.11260729731568801,0.46765122016205374,0.3538350173893522,0.10908343575794768,0.4172335004741561,-0.026246827417635843,-0.29121132139933176,0.3464449640914482,0.45431276401893206,0.5578646933675203,0.09613648959233653,0.12736008801399198,-0.3415167659916676,0.19605223214891207
OFCant_L,0.06294952662996504,0.08655552847894356,-0.18153007285426903,0.16705974181035957,-0.102113998190063,-0.00942573538342305,0.017078568297654664,-0.1360797601807241,-0.07936161420755788,-0.0006275651083140013,-0.012943301652741157,-0.10177948623904871,0.020500167435567096,-0.0014447753863171388,-0.03450396289273882,-0.16731632915313682,-0.20458655641693402,0.008580459230553977,0.22192818090519503,0.03735669177842494,-0.044283976417861144,-0.08021422964622042,-0.14595083850924265,-0.03230725856008387,0.0568825628522825,0.03667232043718714,-0.007123649612020233,-0.07913815051091118,-0.039501205117302575,-0.22015245722076796,-0.1354826646828905,-0.003504171972240743,-0.04872021873802482,0.23138863684123817,-0.03375169051427506,0.05156547866151303,-0.07619025767412223,0.028887505019500243,0.017901972112952174,-0.07555590278578661,0.06442714063542432,-0.08589730241504993,0.11781728426412777,-0.1060025854433935,-0.10500975988643899,0.08354532728440964,0.022800569856547746,1.0,-0.1077604206726861,-0.03504227682348613,-0.047849938656054566,-0.14007980663920347,-0.045031084158897075,0.0018387145614299528,0.028242960469097043,-0.13279823123131823,-0.053547804590584606,-0.06688246923908123,-0.09952458434598553,-0.1863205492049832,-0.1668466243158448,0.12375300204774312,0.09491349683005335,0.07026622190040749,-0.06811404520710511
Frontal_Sup_2_R,0.45444995512426123,0.7858444747966388,0.5986288743454569,0.25275451162723556,0.7272655062018181,0.22909592576165133,0.4637291387534866,0.39480267251288864,0.33575631074621737,0.81083939755184,0.23840095355013366,0.45527568761604365,0.2158081633516611,0.2506862764010602,0.5958656865307841,0.6037716323004161,0.265999311748683,0.38531404430476035,0.20297641940007619,0.09280861940799076,0.7941560275833629,0.6224433184236662,0.7840086349788064,-0.11854368560719958,0.27759234083004797,0.4226961576453518,0.2080045489105784,0.6678455737957634,0.5050725388337928,0.490782505185748,0.5154762240647827,0.586858049626609,0.6655825036631083,-0.13568453890480248,0.5021224829203046,-0.12851476224812866,0.15459602217193466,0.6963613200561639,0.1888247212076055,0.3920390194477414,0.21454494704637075,0.5725147460525494,0.2174634772947882,0.5447572565600695,-0.00383034474973046,0.19785747290034963,0.38356129035568465,-0.1077604206726861,1.0,0.6624384149838259,0.42136435405928374,0.4598362798665984,0.38677059105025285,0.6231301829391326,0.6028352118453387,0.8058647898317586,0.09153987807763497,0.23783463804342295,0.885193263575274,0.7085725407122149,0.6210475927874034,0.09796200338148692,0.4701625320513108,0.07137409936031289,0.2273883718608417
Paracentral_Lobule_L,0.5962037329757213,0.5340649233129067,0.5973703440467798,-0.08421038106661964,0.3184108012515717,0.2398487435488656,0.7682565311780273,0.053930921688751375,0.5300591052116129,0.5889497371499816,-0.3092121877630063,0.6479277483761322,0.7265060116136594,0.47826034360392566,0.7744812904519084,0.6543378703264953,0.3017682312213474,0.620773661247479,0.1907791555603387,0.23273092054498248,0.5276760809049404,0.2874249895223646,0.40572658557346153,0.12178729158279576,0.23945457123586672,0.6829446986676923,-0.322570133188081,0.6109299800493113,0.5651085464723694,0.5824865850110168,0.4127349665577026,0.22601813715973693,0.4280079413356836,0.024017133151815126,0.21508931139920134,0.06487705369611332,0.031868849051349846,0.5515315749139937,-0.35098788341201176,0.6071554842322849,-0.27971817301955565,0.25112738120368405,-0.048666574080794923,0.3556665179683384,-0.3979969862899935,0.49409982673017244,0.5420226877913362,-0.03504227682348613,0.6624384149838259,1.0,0.4328489460568125,0.08416695263690166,0.65828664561873,0.3196438892574645,0.03603242006555515,0.7499211065908985,-0.07196812889582674,0.07073051644826436,0.5992750046521714,0.4662475471747855,0.6794457648793113,-0.24583265551209554,0.40134300420950225,-0.13262480909155705,-0.10314359505385712
Thal_MDl_R,0.553995254380721,0.3772053647097275,0.3937517091218447,-0.058245661273118504,0.4882125311418084,0.20337080019961065,0.27990649003348184,0.38587069726565665,0.321235861200836,0.3184300479900417,-0.04942585824153005,0.5915639837536676,0.2145826698195934,0.04235313104557859,0.5695872164727579,0.3871784106812969,0.11244838232843199,0.5041344294947572,0.16173450735179315,0.6184309325886913,0.29941693234638556,0.5227964245880953,0.2772914726554207,0.06202485498774986,0.11361220089534646,0.23927019333406682,-0.22389256700673885,0.5589209431583674,0.1870785089394595,0.1760220451774264,0.4183684659267927,0.3222993514747715,0.3694797454238738,-0.11748457227965804,0.2895141361004305,-0.3312431340077744,0.3140486636204659,0.5744559684406316,-0.23098733797939533,0.5343625524173657,-0.13394296393050703,0.23526913076007608,0.3600340908358599,0.19591845590632007,-0.2366574898523882,0.13906780182093406,0.675106906234634,-0.047849938656054566,0.42136435405928374,0.4328489460568125,1.0,0.26337899030952994,0.27590708805894426,0.40487153680159554,0.27026069271526043,0.4737871884386831,-0.0011174194758909574,-0.12074967107288498,0.36079425879274085,0.34485291767602777,0.6260634363431307,0.026839591011945472,0.14023487565531548,-0.3090462778964778,0.18887684266057078
SN_pr_L,0.023883114145205473,0.3374319795630949,0.3369653196331946,0.27018528743476294,0.6389988273401841,0.03783861052917482,0.14731941699312304,0.6405373903859589,-0.20296945187972368,0.37342598540308314,0.46775155711550215,-0.04445116054986202,-0.16898855964997486,-0.09303799307605363,0.09999340525656891,0.4021538239796122,0.0970500555673897,-0.053119835550821816,0.11189060224633356,-0.048530756069794026,0.4955910585552473,0.6289000565376254,0.44100631216823266,-0.3346551959846441,0.26305431964249654,0.07535173437986036,0.48039639493459163,0.388002882848583,-0.08140926043628913,0.22831482864106814,0.2670236340165794,0.5318753181715624,0.35551847960892174,-0.166302627095128,0.3953490739954868,-0.1483818171648669,0.22531316886228556,0.2669091561179774,0.46282557060337837,-0.09074457187394987,0.40613557881802126,0.5935823744425456,0.3299229501507874,0.25796256437490184,0.35791678814019945,-0.08276975968594885,0.11260729731568801,-0.14007980663920347,0.4598362798665984,0.08416695263690166,0.26337899030952994,1.0,-0.06840495439933875,0.5254707420486223,0.6021955946275372,0.29382519437517474,0.12428145764450171,0.19872641339361644,0.42854995562905795,0.3399443589518445,0.15555732394360935,0.41944176037484027,-0.09560507351997971,0.24250460618009712,0.5050173548648088
Occipital_Sup_R,0.7374120399846881,0.36643394718321276,0.3852715778463195,-0.05336667803136832,0.0027808838073689114,0.41936721129097987,0.4340132552610199,-0.016010002457920846,0.472777348330387,0.1957056239756405,-0.33770564688515736,0.7113447503376943,0.676992411101497,0.21192658029901743,0.6437362589229124,0.580856243779023,0.29234842674416556,0.6016054523742393,0.28714075872481687,0.31249928503101887,0.23754742571109833,0.19913721569641477,0.2939846164594181,0.19967061015448084,-0.0731129893855931,0.7487969573241212,-0.5490079087823442,0.5037734395307115,0.7574763759097535,0.39475900395447655,0.1937941733252348,0.13406053725777844,0.06982813764029,-0.16661831218613146,0.18519480236621394,-0.023299308033220473,-0.04775361143805736,0.5169272093503856,-0.5558383681867746,0.7528196142549893,-0.5024393175186512,-0.06824830808847279,-0.039426587049198984,0.17801493261763127,-0.49561382547247906,0.31194847979286927,0.46765122016205374,-0.045031084158897075,0.38677059105025285,0.65828664561873,0.27590708805894426,-0.06840495439933875,1.0,0.047240749156348634,-0.03880122280089501,0.453609074528024,-0.11385452403963679,-0.03347840910266131,0.4395343318070688,0.49985874792496116,0.44803148909652313,-0.26022691397021197,0.045927044330618706,-0.10058020478867967,-0.39681106958989404
SN_pc_R,0.2688171405562233,0.4765013430651087,0.36064980259032253,0.3696160746305694,0.6957721522650013,0.14164785060065332,0.27759196754450177,0.5384724451702236,0.09152434700210134,0.6235286999739944,0.31163486130046386,0.11772514507431592,-0.04062316419519857,0.19748006816838862,0.30833226702338046,0.37142172997170747,0.1471528615802546,0.14128741036064105,0.2062760371595399,0.14980790170813696,0.6108817304777311,0.538245677433037,0.5483418850323952,-0.10859521606857302,0.3978514683145456,0.19974663995207162,0.3674773500104912,0.5403651373774127,-0.027217644787145008,0.2834408829123255,0.4710778853002073,0.5330301617547005,0.7064433958174756,-0.11265290544447028,0.4355903112765637,-0.2675933052510436,0.2669706447677677,0.5468626957027725,0.3898100342808987,0.10558098084581172,0.3623459583601886,0.654346312696415,0.41723263054496285,0.28513113867315537,0.1659831299548495,0.004520100844036292,0.3538350173893522,0.0018387145614299528,0.6231301829391326,0.3196438892574645,0.40487153680159554,0.5254707420486223,0.047240749156348634,1.0,0.6075391497063888,0.48596176742579383,0.11417931519781302,0.16154680496461848,0.5809590410240127,0.35301761935284887,0.3922112492123607,0.2866901788173468,0.25538968696887765,0.029971393110161657,0.5044461492597188
Insula_L,0.16359195476375515,0.6307781229362075,0.20259677550899863,0.585512200196228,0.6806552558995673,-0.00814428362600891,-0.08506205573108058,0.5745239939613371,-0.0682172680534018,0.5824582017317292,0.7373512638464809,-0.04927364809481877,-0.3735105956938797,-0.09963647616036596,0.057324328103155166,0.1956578755402116,0.1906922215729899,-0.09019164596417792,0.3847007469528277,0.01890121959325581,0.5572508379887751,0.6706517468331713,0.6313027648757996,-0.3825455040919331,0.33368584467051216,0.13036199590133865,0.6364489858664404,0.3585746196942705,0.11619873452878576,0.039400953116382746,0.293669393515949,0.7534335839633828,0.5429195142592899,-0.09494319423421022,0.521214355019295,-0.3400567349888529,0.2672963663824638,0.5392054434300715,0.6874475542595532,-0.10708848657355198,0.5709295148631981,0.648877718897442,0.5879238216287654,0.4124863798658886,0.4270157727277318,-0.07904066849301977,0.10908343575794768,0.028242960469097043,0.6028352118453387,0.03603242006555515,0.27026069271526043,0.6021955946275372,-0.03880122280089501,0.6075391497063888,1.0,0.253390619824596,0.16236852756835907,0.10739838702083024,0.6718938000531686,0.4780101506651079,0.2503811415401799,0.5468998592673835,0.260878335584504,0.2586744001484802,0.46220724629176096
Hippocampus_R,0.45903292409475716,0.5409047149886331,0.6410561753029608,0.0016944613317820569,0.5175939197355777,0.16710932767568323,0.5714215793878946,0.3020312441970032,0.4415293420238949,0.6348541229916075,-0.1788463648894149,0.5704520167047629,0.47971973820707675,0.4547605180173688,0.7168988264316172,0.5997708465056284,0.21510292181224197,0.5934543734406263,0.1610083323068309,0.09165900726776913,0.6623654345591606,0.3941018276527397,0.6018209282010019,0.2049080132028337,0.15311478922637786,0.41934527583894593,-0.12575657144012756,0.6185555230148093,0.5174714440522387,0.5681690738449604,0.5244612522526677,0.316383383430806,0.6264562005860318,-0.06468031397272714,0.3081240516278657,-0.0397086057966348,-0.02260245916789687,0.593986443657503,-0.1421778929855305,0.5009483018407631,-0.11878818874816849,0.38879544938954325,0.07990573084037245,0.3746879477443656,-0.24062020274047166,0.21152785159898307,0.4172335004741561,-0.13279823123131823,0.8058647898317586,0.7499211065908985,0.4737871884386831,0.29382519437517474,0.453609074528024,0.48596176742579383,0.253390619824596,1.0,-0.023178773416305767,0.29087887587419353,0.688671034311961,0.5508749673854925,0.6549320314736666,-0.3157128033139334,0.3827893445550729,-0.05385523605356525,0.07199113370889322
Vermis_7,-0.08879087172196996,0.132187098695839,-0.010952838836293709,0.07430947782360575,0.12468061020535177,-0.006565919719605411,-0.011694894535660352,0.027211544767952504,-0.03958218315865776,0.10687299404989967,0.20085506029335615,-0.04449450411488911,-0.15045283460610692,-0.14956433816378448,-0.058153102831255105,0.11645735068883575,-0.17330927096053003,-0.12463676360805481,-0.2277856499396925,-0.016047954240701878,-0.0310775439731767,0.029672380798666825,0.12999502630828674,-0.26261309533246785,0.0060838488323990015,-0.17733696893374368,0.15749517167607394,0.010495068741777957,-0.042077046167361604,0.037660602839988594,-0.06718210000269478,0.188122735268346,0.1105233220951888,-0.11158238784642491,0.12780549784658612,-0.09826649242692781,0.07820084719349593,0.04345754250081877,0.15685549382561456,0.011523368347059627,0.18082800376201263,0.10376838359468439,0.08011819413982517,0.12645920757435636,0.16882148560846919,-0.03393056533331816,-0.026246827417635843,-0.053547804590584606,0.09153987807763497,-0.07196812889582674,-0.0011174194758909574,0.12428145764450171,-0.11385452403963679,0.11417931519781302,0.16236852756835907,-0.023178773416305767,1.0,-0.04886301761820794,0.14501412333739844,0.14694008040630538,0.01160530328533775,0.12181624222710943,0.01618193445662638,0.10114222874812302,0.015644558523636436
Cerebellum_10_L,-0.11913861137781723,0.018338816875504555,0.2702152515399916,-0.002046081909225024,0.10651137956108221,0.12874632421862456,-0.059072820282986944,0.1563498259069755,-0.029657082199009897,0.15495398259023904,0.008398419531340606,-0.064474581240624,-0.08176394303471717,0.30885294682181336,-0.005650349225869724,0.08352364346255337,0.030168447912452427,-0.030149306451275316,0.07099395415214058,-0.39824788519279314,0.18397869616972617,0.015669233028066522,0.18922924323257717,0.23852542505111285,-0.12027275588503823,-0.0574395236077823,0.29973703700421594,-0.020582444519033297,0.039656713152275334,0.15813205936121555,0.20010325556530426,0.04156740259687909,0.24753169185454438,-0.008409553421908317,-0.12054824567285825,0.1549821482598639,-0.3737848368467344,-0.07813372486039558,0.2260717674871001,-0.03155262152728693,0.23733418753241178,0.0760329835881049,-0.06656801601929489,0.02300405495494648,0.19358210013665264,-0.28286245956953887,-0.29121132139933176,-0.06688246923908123,0.23783463804342295,0.07073051644826436,-0.12074967107288498,0.19872641339361644,-0.03347840910266131,0.16154680496461848,0.10739838702083024,0.29087887587419353,-0.04886301761820794,1.0,0.13040497599333453,0.01570800272823139,-0.007834224263134605,-0.2883234758747952,0.12072469277284108,0.1740316459507819,0.055878426174086164
Cerebellum_3_R,0.48849114284256195,0.8187791813974007,0.5194647503947272,0.3646414910738525,0.6380922941022398,0.16628568946765473,0.4001396390290453,0.35413934614170667,0.32228578867307445,0.7860852383077369,0.3070492800088899,0.37934815879938766,0.20851348048446622,0.19871167979287843,0.5110512680465854,0.5823022458959366,0.3219535244968586,0.28170370275472606,0.2735583529877907,0.08414101602515453,0.696373256953459,0.6454659841259323,0.7525945323908394,-0.21107368930014828,0.3295455739229055,0.5134778150167637,0.2277873546105271,0.6329127687679413,0.5299677592522338,0.43435282746882403,0.4775066291313547,0.6271610995598514,0.619209392047427,-0.1593286696245158,0.5891837929743488,-0.09755235868341557,0.19000527070142265,0.7196930081613645,0.22317685205907145,0.34293557856968354,0.20593316042154397,0.5891276281868844,0.300143916178555,0.6045382471308177,0.062325912935792815,0.32047108736086805,0.3464449640914482,-0.09952458434598553,0.885193263575274,0.5992750046521714,0.36079425879274085,0.42854995562905795,0.4395343318070688,0.5809590410240127,0.6718938000531686,0.688671034311961,0.14501412333739844,0.13040497599333453,1.0,0.6898260045351647,0.5836045181264846,0.1630873961137089,0.41973122086695436,0.12199781541006081,0.1423433379172833
Thal_PuL_L,0.5030988438436375,0.6190914609361956,0.45692455225775597,0.08250409119487098,0.592596718410011,0.35394142037073023,0.2177237897959586,0.13231616960653617,0.35145974051116663,0.4848220426040347,0.23277970205951778,0.6166376302012587,0.1448206803919464,-0.06898042791906939,0.6116866147217256,0.5771450989198286,0.19879793906773927,0.3905890953350573,0.05742364268438968,0.23160040027197426,0.49017717732307425,0.5304027478000298,0.8176859598007397,-0.13411385342960644,0.027561048919351034,0.2926925214360722,0.02443548289815149,0.6410882058003535,0.6620731629055329,0.44971180693932106,0.3458504016101959,0.42623622448246035,0.2627203342273185,-0.3264876807811843,0.5285514157289268,-0.19852586192608315,0.2692411469397781,0.6701544745254414,-0.031061466938455295,0.5867312067126096,0.05549486477248135,0.341580946002384,0.11951248802215847,0.5689683764676092,-0.10614648033298386,0.13958462070850763,0.45431276401893206,-0.1863205492049832,0.7085725407122149,0.4662475471747855,0.34485291767602777,0.3399443589518445,0.49985874792496116,0.35301761935284887,0.4780101506651079,0.5508749673854925,0.14694008040630538,0.01570800272823139,0.6898260045351647,1.0,0.5839019784012809,0.15989674462428824,0.1677861111636906,0.07113353405183416,0.182549508803026
Thal_VL_R,0.5257357863568698,0.4243243245938391,0.67194679615726,-0.06358886263639323,0.5221862105375891,0.19915568738788425,0.33696243727243663,0.17054917438931086,0.6044075482227348,0.4701636183736311,-0.07430735898304847,0.6687515635157856,0.27607051879220035,0.21669436950873172,0.619578592131276,0.5779891059482987,0.1953027871425124,0.5267713161376689,0.05025915626365747,0.37031826218713454,0.47898818047624525,0.3356829618237398,0.5776430594190738,0.028662979725343367,0.24312794840530633,0.34105119839063053,-0.1725148097899508,0.6130413455272166,0.46212374650212124,0.5589737532674147,0.3799592149878513,0.2778825941529367,0.48334214527624925,-0.1718683182065824,0.3492559032117209,-0.10318602820194389,0.10108911532176551,0.6351413817060001,-0.19387085551776795,0.632919067199765,-0.11182706042436452,0.3063314006014044,0.2587316994991775,0.5050520183120001,-0.22848774938468455,0.2697416365557178,0.5578646933675203,-0.1668466243158448,0.6210475927874034,0.6794457648793113,0.6260634363431307,0.15555732394360935,0.44803148909652313,0.3922112492123607,0.2503811415401799,0.6549320314736666,0.01160530328533775,-0.007834224263134605,0.5836045181264846,0.5839019784012809,1.0,-0.1219661833454658,0.45245034069681334,-0.2857803937862253,0.09769013417796303
Vermis_8,-0.060016399533075915,0.29271937000377823,-0.09590058752262559,0.40282266526829785,0.41342921757424445,-0.042112440365706626,-0.13435093938825968,0.27877012517586447,-0.28221152317255654,0.2296721674194337,0.6654495426016933,-0.2513133076669626,-0.43466675462783844,-0.40042489150043376,-0.1871991392553871,-0.017551098421786655,-0.03281584164695558,-0.30204837682784696,0.12284325352671634,0.15559188679656216,0.2232057846217396,0.38891816060618206,0.1658984124742386,-0.5409158529535263,0.24849760683466166,-0.09748974023344874,0.4913859924799396,0.10064862925224788,-0.2869256493919474,-0.12918718859339895,-0.027530805578718134,0.439102477114877,0.07003825685803186,0.01868940531078608,0.33341402637216544,-0.2887835034333383,0.5496788608913225,0.1304002968110539,0.5322101468446997,-0.2744935768303754,0.5643958132974779,0.3819858670754322,0.3622330606569256,0.11688403439497154,0.3149930693705589,-0.0016837357094253915,0.09613648959233653,0.12375300204774312,0.09796200338148692,-0.24583265551209554,0.026839591011945472,0.41944176037484027,-0.26022691397021197,0.2866901788173468,0.5468998592673835,-0.3157128033139334,0.12181624222710943,-0.2883234758747952,0.1630873961137089,0.15989674462428824,-0.1219661833454658,1.0,-0.0465600646189279,0.15530279966323016,0.47668083374948106
Olfactory_L,0.14257963120670114,0.4631415081564755,0.29429282308385346,0.10581220658929422,0.3186362166591485,-0.08643304923093521,0.150556162695177,-0.010877820939720728,0.2480831267251747,0.5628645095612319,0.13240050185178684,0.12945034412524978,-0.01670779747679571,0.27278650621031614,0.21129869663577258,0.025363611826688684,-0.02235608495497392,0.17557679534979567,0.17788538211992916,0.06788775756015886,0.49468492859522023,0.030270789069806348,0.34855227455621435,-0.0657497865075042,0.2907384746886605,0.0891985645874158,0.1709375540277799,0.21849933486615514,0.17008775654610403,0.09526410401115469,0.1164931976677914,0.21995858864051207,0.5017259754413741,0.2887615231840306,0.08994033018296954,0.07392142214602201,-0.10852446468762232,0.2706534892220211,0.2017073606787401,0.07179183224753631,0.22246973804432296,0.3374880276615632,0.155265612417593,0.4525329101319319,0.04118817659755933,0.18026456301342125,0.12736008801399198,0.09491349683005335,0.4701625320513108,0.40134300420950225,0.14023487565531548,-0.09560507351997971,0.045927044330618706,0.25538968696887765,0.260878335584504,0.3827893445550729,0.01618193445662638,0.12072469277284108,0.41973122086695436,0.1677861111636906,0.45245034069681334,-0.0465600646189279,1.0,-0.1670495035011211,0.10560486601384933
Occipital_Inf_R,-0.18168896903571446,0.13383868656983733,-0.07605791570245726,0.24227493933265246,0.07925745500134072,0.01552224943685488,-0.07680068050363671,0.14505512397198828,-0.33800368090375416,0.15180845955027253,0.2780402111025001,-0.27620345452518996,-0.16690855883089945,0.03667986905937781,-0.1781155105525746,0.12027378167589056,0.0677452785912702,-0.33727157804511826,0.020256280797858198,-0.44606523355058525,0.10976732424547121,0.1420941462597839,0.13611065802215377,-0.2262118547098895,0.037825083954923434,0.003982958763474452,0.39922055231389997,-0.04858242786467479,0.07623001947819295,0.0043289364552041186,0.0141722746312173,0.15899191355520884,-0.04292363266354579,-0.029825492230021018,0.125641791611862,0.13410890176069643,-0.02341258487967633,-0.09918140079608848,0.3734642910617905,-0.2752290677274221,0.26605131742527555,0.160131576867328,-0.11486705698548458,0.09982312301206152,0.351017446149324,0.0719539050520061,-0.3415167659916676,0.07026622190040749,0.07137409936031289,-0.13262480909155705,-0.3090462778964778,0.24250460618009712,-0.10058020478867967,0.029971393110161657,0.2586744001484802,-0.05385523605356525,0.10114222874812302,0.1740316459507819,0.12199781541006081,0.07113353405183416,-0.2857803937862253,0.15530279966323016,-0.1670495035011211,1.0,0.07341602348970964
Cerebellum_9_R,-0.15025527833380595,0.17701380044473158,0.11321706424062265,0.1336811278607002,0.6141794281235284,-0.04776451481953944,-0.057270535662381786,0.3722035995577784,-0.2053560555611391,0.2960547318005125,0.3902828308697271,-0.11714309511499417,-0.4241958784259597,-0.06701512768998964,0.04755941644657391,-0.007176258705613057,0.09870733018260261,-0.10974728537356669,-0.02716030905737568,0.04259476792626137,0.39751277714023614,0.37781964319696915,0.3422769874400368,-0.16283066865962809,0.32363691667405226,-0.22123586628472264,0.5540101408329218,0.24233010824102777,-0.3247150380614847,0.008938918586877441,0.371402817757333,0.28481958091623594,0.32311194968529916,-0.023133252972977244,0.2776503959522437,-0.20704205933438433,0.3590645569516358,0.14613194399162582,0.5531161519595335,-0.22958966179541998,0.4928709777564953,0.5867988487373988,0.2588766657495776,0.17089777060366598,0.2775698595993181,-0.16133010182769814,0.19605223214891207,-0.06811404520710511,0.2273883718608417,-0.10314359505385712,0.18887684266057078,0.5050173548648088,-0.39681106958989404,0.5044461492597188,0.46220724629176096,0.07199113370889322,0.015644558523636436,0.055878426174086164,0.1423433379172833,0.182549508803026,0.09769013417796303,0.47668083374948106,0.10560486601384933,0.07341602348970964,1.0
