,Cuneus_L,Temporal_Sup_L,Temporal_Pole_Mid_L,OFCpost_R,Hippocampus_R,Rolandic_Oper_L,Cerebellum_9_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Mid_R,Frontal_Sup_2_L,Cingulate_Mid_R,SN_pr_L,Frontal_Inf_Tri_L,Thal_LP_R,Thal_PuM_L,Cuneus_R,Cerebellum_7b_R,Lingual_L,Putamen_R,Thal_PuA_R,Rolandic_Oper_R,Amygdala_L,Parietal_Inf_R,Thal_MGN_R,Parietal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,ACC_pre_R,Putamen_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_L,Cerebellum_10_R,Angular_L,Hippocampus_L,Frontal_Sup_Medial_L,Caudate_R,SN_pc_L,Temporal_Pole_Sup_R,Amygdala_R,Frontal_Mid_2_L,Cerebellum_7b_L,Thal_PuL_R,Vermis_8,Thal_VPL_R,Frontal_Mid_2_R,Cingulate_Post_L,Olfactory_R,VTA_L,Parietal_Sup_R,Occipital_Inf_L,N_Acc_L,LC_R,Precuneus_R,Cerebellum_9_R,Red_N_L,Cerebellum_8_L,Cerebellum_3_R,Frontal_Inf_Oper_R,Rectus_R,Thal_AV_R,Temporal_Mid_L,Precentral_L,Thal_MDl_L,Thal_VA_R,N_Acc_R,Thal_LP_L,Thal_PuI_R,Paracentral_Lobule_L,Thal_VPL_L,Fusiform_R,OFCant_L,Temporal_Pole_Mid_R,Thal_VL_R,Paracentral_Lobule_R,Frontal_Med_Orb_L,Temporal_Inf_R,OFCant_R,OFCmed_R,Precuneus_L,Temporal_Sup_R,Vermis_3,SN_pr_R,Vermis_10,Frontal_Sup_2_R,Lingual_R,ACC_sup_L,Cingulate_Post_R,Thal_MDl_R,Pallidum_R,ACC_pre_L,Cerebellum_6_L,OFClat_R,Thal_IL_L,Rectus_L,Cerebellum_10_L,Thal_MDm_R,Thal_Re_R,Occipital_Mid_R,Cerebellum_Crus1_R,Thal_VA_L,Occipital_Inf_R,ACC_sup_R,Thal_LGN_R,Parietal_Sup_L,Vermis_4_5,Angular_R,Occipital_Sup_R,Cerebellum_8_R,OFCmed_L,Precentral_R,Postcentral_R,Thal_MDm_L,Cerebellum_4_5_R,Vermis_7,SupraMarginal_R,Thal_IL_R,Pallidum_L,Thal_PuL_L,Temporal_Inf_L,Cingulate_Mid_L,Vermis_6,SN_pc_R,Frontal_Inf_Orb_2_R,Raphe_D,Caudate_L,ACC_sub_L,Calcarine_R,OFClat_L
Thal_VA_L,0.30848796487955327,0.5329700591407766,-0.5212259639213274,0.556083830328252,0.24786970126824218,0.29368282948700203,0.008525093031052184,-0.1131404857591789,0.6293389472025017,0.35262284471649874,0.4834058158968286,0.3795538735256792,-0.18752764033325922,0.3539726573552559,-0.2404685311010716,-0.21043056894788484,0.4813580477770781,-0.06053281572426972,0.4099745159654597,0.42167615533667985,0.7568334219539333,0.6084296068355927,0.47050326687573607,-0.11369752211793012,0.4688312682257656,0.6017657807752214,0.2114873826273337,0.424154008682784,0.4769518649333743,-0.05320049944938957,-0.22421179505472916,0.15589761617308687,0.19125078358616127,0.062243978120751074,0.44901433144040354,0.6159531285876394,0.4868261388195683,0.3854617089631112,-0.4866568598321505,0.27708540148327393,0.23529765752131415,0.5497694385762865,-0.09620798106416427,0.1940027867560348,0.14210072161069714,0.8594459412833344,0.5803876733182373,0.4848938225847314,-0.1393744248071194,-0.09216697732015348,0.04534112095487635,0.26354562451382746,-0.09842299982493491,0.21603367942747276,0.62509058988828,-0.0747950036754438,0.5592837784410477,-0.15405929810560023,-0.032751789098579724,0.722286591434704,-0.4988452168689383,0.8526382074245983,0.13896597351883921,0.741133148715399,-0.19390630501135026,0.8328805033957597,-0.3736885783794187,0.33682282292731935,0.003879153451192037,0.4229982287228343,0.7951263530524825,0.3415640841871411,0.14688228036206002,-0.33371609043043965,0.9082380697284461,0.48315695841967565,-0.22366096362547247,-0.0034406998216970565,-0.1923023233027037,-0.3269655880799432,0.5724969794484721,0.4746818484306207,0.09748480137792438,-0.18555437933455754,0.5704157914264418,0.5412750372712849,0.39432243675318734,0.32537199199510286,0.4416726692514958,0.6125450035536781,0.14688046644047284,0.15326902856438665,0.26231137266451965,-0.15500997935394686,0.6937124616289297,-0.3914270292950571,0.1259240667017823,0.7310744593600786,-0.07847945524150766,0.02090104648279781,-0.10085627219088855,1.0,-0.05846408070734159,0.26154389191772026,0.651173207762071,0.14906017520120055,0.21026643413671323,0.1404029233904404,0.13327418988036058,-0.13141348417951423,-0.4567798922158641,0.6464028878877588,0.44799005066687964,0.5112435402071186,0.2205543362672278,0.1501800010705998,0.6090730235915829,0.5443316143291802,-0.37191168164772764,0.42369415591531523,-0.10803935003684782,0.40751332596662154,0.1854704226106408,0.1989666216510626,0.13611610025182197,0.018525004025909165,0.5699360709782006,0.005677671559475893,0.2965200366540937,0.23429958262248896
Occipital_Inf_R,0.7431562469088516,-0.1051482718057827,-0.21444429049956062,0.04142954049876119,0.1550370208621757,-0.2334584165281343,0.0476503316883994,-0.06977881454829422,0.058822763085153926,0.4963154384991543,0.13404129336678175,0.02307007689162522,-0.022699502657451357,-0.041909508871356096,0.2877328377753265,-0.15686207313764203,0.4980083900969676,0.350415837012655,0.018728793827935186,-0.05894684440718438,0.0031468414902043377,0.07242994421252456,-0.029171002777440336,0.194810370656415,0.05898391829838863,0.10806967393206367,-0.09089290516447913,-0.02391226763499664,-0.12930580772021225,-0.2813970684167405,-0.10017827572658361,-0.2505454805666494,-0.10468492266872005,0.4093911351955433,0.05392097225969624,-0.2914944505744264,0.16933280658282251,0.12326924242751643,0.09785598835778801,0.10671473981282886,-0.15727806655899262,0.19032840779190183,-0.17224000006309098,0.17462136442217155,0.18343100964570933,-0.03292830315533686,0.05375867879002515,-0.12361806358717353,0.11201595357968504,0.09349332717534903,0.13930668723180983,-0.21963352370012057,-0.054873595342374355,-0.035050335984202576,0.17784388303026882,0.22406887217287247,0.1391224527859934,-0.12829104937351185,0.10199868160738738,0.10919234557492911,-0.0092219808492386,0.12415543023875177,-0.30935427283386274,0.0550667373418977,-0.09071172411672156,-0.06143842141980702,0.14427022526434857,-0.15911106652018572,-0.37850294828440284,0.2726506729806438,-0.21668667579062972,0.3334168452030965,-0.18064541390599734,0.1824540280992878,-0.01569067309334724,-0.04269207399434509,-0.2184896271766834,0.6019634722832768,0.03042855594380434,-0.062062895668805164,0.16864329302196598,0.16831174830809037,0.011209100079355624,0.1318661494338933,0.09158172798850074,0.0409946092205616,0.2204933067188873,-0.03940459072549498,-0.19739684698671794,0.20029303442092214,0.20237850814045183,-0.12238303893911098,-0.15074047554292702,0.07100830758096552,0.05224492589494334,-0.11623959513215464,0.03755978603697566,0.13505448918334603,0.05447317807926456,0.8463972696431238,0.5647089796684348,-0.05846408070734159,1.0,-0.29982707711731776,-0.05220951424502299,0.5470599987836123,0.052243597218211285,0.18634875069325274,0.8185013383974505,0.4809728518624399,-0.1803364802728494,-0.028044586144219112,0.19350572660235005,-0.055268169881958325,0.17276950581819006,0.10968199188882755,0.09209646440892397,0.054929935916594654,-0.07219450652388905,0.09278709354484388,-0.2564589324880747,0.07516686980717567,0.1361194995454902,0.1857342599916368,0.2545045125527205,-0.08711441800987224,-0.17019963060824042,-0.11433981438353011,0.5615709512547189,-0.08250136206646974
ACC_sup_R,-0.07970238183563488,0.7000418036843236,0.39513574823193637,0.6491202020789362,0.7114931191090248,0.8035873709607017,0.6025811264198511,-0.02804539062643467,0.5168785643345709,0.4635160332007949,0.18286796562657123,0.8191838662490367,0.5077427447717752,0.6130476071078059,0.4563017752613799,0.5842293428018105,-0.0032508754404135397,-0.11766263822860541,0.5212883695745723,0.7175108986527169,0.08879529739630618,0.6657894785141611,0.5224399795521608,0.0644059040654963,0.5241108825601899,-2.9471160124643118e-05,0.7309088803202705,0.789517540212115,0.8267570523269979,0.7547412439143757,0.6362281965399174,0.7677613006911483,0.6332391153809923,0.38576193339386255,0.12332113799045147,0.6731703503217561,0.5478393286462409,0.762100663141357,0.350287204171908,0.7442779518313517,0.6054836257508144,0.04214322159203098,0.20782757468968818,0.061932354687289186,0.46221659274211135,0.19272751478284558,0.16334194708714134,0.7154801740732232,0.6856468658265676,0.35429874246758025,-0.09273842495152812,0.1729935333766091,0.5884718670367268,0.23587182544578375,0.5029735216452541,0.4196452100461707,0.09817786774712373,0.2653510383479852,0.5634245042895599,0.6149647914386714,0.4198542665351503,0.017330158075720307,0.6877079864628005,0.028173102895101856,0.5085656698993137,0.5483822029791326,0.49528695592735505,0.32861938133794494,0.302823868013166,0.16556900007945521,0.29440763185505114,0.6029080413341652,0.7818766692682579,0.48212635337719545,0.3676583460372207,0.12062246645720483,0.6399917222719553,0.37406261424326825,0.6246434338332044,0.571032413399446,0.48755164542866974,0.7049403110560212,0.6475818044376858,0.5665802233293926,0.46701219890450585,0.3615984217375238,0.4836693939223677,0.8270402238085997,0.7725430552682576,-0.14026495727610036,0.5856146430843971,0.7890272830931809,0.634011473811213,0.6007184399722232,0.11271156239682928,0.49185800421999487,0.7099116562879257,0.4388705135480193,0.2459518779388357,-0.27075517861019716,-0.14186462235212713,0.26154389191772026,-0.29982707711731776,1.0,0.22970240417616528,-0.12135953491744284,0.6920772333667986,0.06912354101779845,-0.23676541375109358,0.0401059870703298,0.497700392883288,0.07963804093016222,-0.07087636740877179,0.6321255803843835,0.581267215036897,0.2636438729081701,-0.09733518105178875,0.5863745944468262,0.6118175738772739,0.2846498259580337,0.560958721721502,0.7805000610951152,0.4711633294331716,0.4751741910879393,0.6993849709417289,0.07020786864466122,0.754141143707441,0.7540037751803678,0.29996502991723606,0.7488478793345097
Thal_LGN_R,0.3184968453856786,0.33319837376376304,-0.3413166097535079,0.3718032339302488,0.28486984107893726,0.12993296942648994,-0.08437599477850291,-0.25173765263829967,0.40701733593942113,0.2857570480397335,0.3453818985906213,0.2881494601173491,-0.37273894421041387,0.20105804934145374,-0.16840065486528427,-0.17689720829368097,0.566452784338672,-0.031486195337639786,0.44568509602721895,0.3744334587061028,0.4200631491111721,0.6351157743126599,0.16193329425976832,-0.08915679244354655,0.6135401466284992,0.5489089503222268,0.2418117799586218,0.395517323052284,0.27536726245367327,0.007262788589644721,-0.036500988755769806,0.047217251589162915,0.09098034813825172,-0.08612238465732476,0.530043338284304,0.492314948803967,0.2879090367571401,0.3576638685429238,-0.44447414568994253,0.20847085847396285,0.10643340604713589,0.32564521531797946,-0.2156577400554474,0.11482192606554342,0.015773224173881457,0.6731982984400378,0.41207228518065253,0.3628544288802644,0.02355587658908804,-0.18970605685084252,0.2173135739906059,0.19692634628250558,-0.21038866159508862,0.2394843373458729,0.6197319047181634,-0.1295240781855492,0.43894220170410103,-0.3252511020230522,0.02835945914439935,0.5536836579153285,-0.22315598646328597,0.4661560144167515,-0.016635245394607343,0.541849616096251,-0.06470559381207548,0.5710889339730146,-0.34558738388121457,0.36535665539630635,-0.026543191912095015,0.5244337332772934,0.4797028282253674,0.37966675236556924,0.18561177703128454,-0.181308658306114,0.6816099666417267,0.6601735420682532,-0.012518519540557762,-0.01299263192721106,0.007192936098309414,-0.16469165077845768,0.5534765796378283,0.4264295281616518,-0.0696017062577153,-0.18047970879269903,0.5663942018668611,0.4025325170867209,0.47557644776174046,0.20373943666851313,0.2927004321068948,0.714026891326506,0.05998794530166808,0.04002724672562862,0.1578995395219076,-0.024616354301735043,0.5279837699305611,-0.09385201350131026,0.12291632042148277,0.54130680254427,-0.1640986545590295,0.1218580849620378,-0.2687069459405021,0.651173207762071,-0.05220951424502299,0.22970240417616528,1.0,0.2169973962636578,0.12560036825796722,0.2541985592227115,0.21127068923778913,-0.25080683438397944,-0.1887133584331455,0.6307978675926119,0.6111324083032466,0.44710146319104294,0.10770798188840237,0.08269596483008834,0.6554115806784044,0.4684722971834678,-0.2933596932563252,0.2806797431435281,-0.23669680881534322,0.30224319607697936,0.29412803428491663,0.30694523435389176,0.20068108176257593,0.17858718602427037,0.42023313080819147,0.10724321338350337,0.2578336090669143,0.0917425891655591
Parietal_Sup_L,0.6450224936738608,0.01653146709241744,-0.23672404998392332,0.15821413787840202,0.2885531431339819,-0.13756786275627594,-0.13590039567707815,-0.32413543453266813,0.04962304281717579,0.2693321765833528,0.0768850036086729,0.09541230052947457,-0.0846421322039977,0.04402784665093928,-0.048351351407892304,-0.13901439506617677,0.5568183054429107,0.0040544139864446705,0.08021006949927391,0.21146462439526595,0.17738207657015598,0.24050795199341915,-0.010285918773522695,0.2939305565974504,0.2088178856799057,0.2818395911433159,0.053405339563287094,0.1157178254372382,0.08612609580617911,-0.1661731788613662,-0.028775576880005323,-0.04718963192005658,-0.11196830471677063,0.1872743442899416,0.2336876623947822,0.05668914161722131,0.14781764279493126,0.22278102763409016,-0.13979262434010176,0.09200906683213733,0.028154799061604504,0.09487269379467285,-0.29191475701710373,0.07005548739274164,-0.03325168029342123,0.16581905627513305,0.043520826442033755,0.03523347425279412,0.09142351493174537,0.01642823127221658,0.22122549979706943,-0.24485959974871652,-0.09131205289569301,0.04805500985822268,0.31259152811173363,-0.004891905841022483,0.007077580126919566,-0.36278272041837456,0.048051017869643865,0.20880467450318949,-0.011301312810608822,0.24866922936960598,-0.26983228185838204,0.1134020506372216,-0.1699696983664991,0.1814017284472994,0.030863521883510516,0.1129229667585534,-0.09221156196931064,0.2934166000015441,-0.009319172729253106,0.26909293170372367,-0.06149039140374632,-0.00877203696415469,0.1950252101256307,0.18365184492420863,-0.16579751914342972,0.23849417326908154,0.0748278501807364,-0.0280527278502787,0.26670522270151437,0.20811203061140168,0.02652438212551361,0.17174189033664636,0.1924552562914899,0.07951006061630085,0.23019612090450475,0.07236967779724783,-0.09349514559005483,0.2599754873993448,0.16582310302963066,0.02716045942995111,-0.13055504260724418,0.11035709874106898,0.053020838716728594,-0.004234431470020808,0.003037643223152393,0.1941857245539479,-0.00973967725172986,0.6314024922498509,0.05603918454484428,0.14906017520120055,0.5470599987836123,-0.12135953491744284,0.2169973962636578,1.0,0.0685899287287385,0.19948533099195798,0.6896222547615353,0.028590047495506317,-0.08963232598342895,0.07035015714902713,0.45648850891301873,0.10283512747624526,0.11836316044692334,-0.09721555704034546,0.2975643027478801,0.147600189456107,-0.05155796157508236,0.08406701694266895,-0.2774984575335189,0.09579701851303693,0.043155966019187704,0.09365400061134936,0.2756718159927849,0.17497432791940232,0.07166583261724982,0.006075013914795007,0.3428987224272782,0.11038109996526829
Vermis_4_5,0.16416387236054442,0.7565966010715645,0.37027409396773303,0.6576807077440687,0.8251045856575838,0.7991815775679071,0.7548491975334267,0.14645608375226368,0.4155810477504216,0.6126907137429124,0.2641161133134309,0.8347394119982806,0.6042167303956384,0.6887091790574752,0.44491715616834665,0.6303178659410563,0.11598681206381585,0.12164171994631696,0.740251076254399,0.616225416426127,0.2260995505361286,0.6235495158272931,0.47830094582433447,0.11737203595282336,0.5871906124644509,-0.0011501244059230983,0.5745718218600415,0.6416130949181568,0.6104417559527628,0.6324981236139444,0.4874666735812732,0.7267225653092767,0.8616269083411714,0.6754731489041128,-0.012658999631535155,0.6740262969708369,0.6182085963191744,0.6486746498131468,0.48348018083398503,0.6648102480236913,0.41356999283279944,0.17873562833283824,0.3607465840275764,0.2780927318799479,0.6847067067778432,0.28596067898084615,0.1736365838110608,0.8270854015766557,0.5778633061005872,0.4507334381626381,-0.07906061392284477,0.22067382845498074,0.6549899720958546,0.34183560261181073,0.5565424718812828,0.6153776723538013,0.2179545777238195,0.41413127092455637,0.7179818474685645,0.6025835203602542,0.32772527977105825,0.12341999354116626,0.7717839854030086,0.04180436962796007,0.5268999074603656,0.5122370183261105,0.5780304608205019,0.3622962311261831,0.3133544516724059,0.10136819220863229,0.34248614726309223,0.8205646435542191,0.5683827301074112,0.4780848103279792,0.41419815061058296,-0.03518154522356067,0.43778363427040684,0.6041288401724881,0.49999821357585694,0.5129244495430871,0.5532678538715367,0.735670171197369,0.7907961191446629,0.5739698456566888,0.589134363085193,0.3702655865063353,0.7057172519572089,0.7428761647771098,0.7664816392453528,-0.05364494222645476,0.5761093851036156,0.6463188755666205,0.8300846416168598,0.436235474738726,0.15694188515245075,0.3767783972847942,0.7387216688718993,0.4830387582178314,0.20378486519216937,-0.05459267244808546,0.20116710100966367,0.21026643413671323,0.052243597218211285,0.6920772333667986,0.12560036825796722,0.0685899287287385,1.0,0.1753608028287849,0.013093273855738488,0.38059115755525685,0.40580633555128953,0.01855812048293541,0.029399841646118086,0.6470510561329641,0.8479683877085693,0.510228852655891,-0.06465946068150034,0.57457989574853,0.6059409545394501,0.40192805481689214,0.7139616666888065,0.8136308809826996,0.6994190565291981,0.555999369448187,0.6565304914177154,0.12204728170390021,0.5972956760495158,0.5971200023189543,0.6331665110067561,0.6736410309353407
Angular_R,0.3766144670593363,0.18937991645766478,-0.009327835264172987,0.21718907589511272,0.2746227851334819,-0.00033526804567748664,0.13102438363268934,-0.020242680122185504,0.109651061377338,0.29647726047370876,0.13008506930513122,0.18605547082994087,0.009060325756778488,0.06406539698222082,-0.046887223342668795,-0.14270670791751444,0.4784733262775872,0.12610910469324282,0.40598098312211134,0.1318150040343304,0.24657871038924023,0.2863649585822149,0.05565016937557653,0.05938859486359396,0.18015419728547127,0.27615229884967524,0.07773617698534405,0.19360120467826153,0.06940616520398303,0.01890916525414661,0.07464679069208148,0.12718255895923872,0.020126975678865427,0.22848180451684566,0.3907557000492692,0.16925806681954922,0.08626534255582101,0.05994357361563876,0.002251695974173115,0.17259686838927227,0.09198642641364203,0.133738560522118,0.08119834064860315,-0.04144809690554257,0.1251879601518738,0.2335516317155188,0.2273197730841516,0.1574064143546013,0.15993868631369737,0.11463384205782022,0.20349538659366626,0.224737518044301,0.21782661930281325,0.13811747183226644,0.4226632981631842,0.08496898207982015,0.32217915470820074,-0.08135978755390073,0.03287703381974972,0.2969428971140668,-0.06295215511517292,0.1409249942892638,0.13075202582681547,0.22578193002217423,-0.010572107914347796,0.08581043351400555,0.14751917697467448,0.12448533970036783,-0.003327883198174932,0.3876470653649104,0.14362008777994192,0.2999560253368047,0.0903723576566781,0.05446745612107071,0.12839797202721556,0.49677000880783606,-0.009121834082259202,0.1628064263347699,0.13321738408759626,0.10883764655157172,0.44623965757199285,0.3264558621925513,-0.09857605839504881,-0.0472848983868713,0.24611802886776465,0.23862372466470524,0.48662784685931443,0.07901570521319269,0.045762716192486515,0.2707731585668264,0.09782553285126697,0.07090713748945622,0.12289332213724549,0.08571950234004796,0.2710652595111165,-0.02390214802700579,0.24008386008740934,0.27999534416545246,-0.054703537253081164,0.24693925830985855,0.007827516637150471,0.1404029233904404,0.18634875069325274,0.06912354101779845,0.2541985592227115,0.19948533099195798,0.1753608028287849,1.0,0.29998307882597913,0.11189842034392539,0.036580571773309076,0.3333544733119931,0.4467770967092687,0.1535657362212035,0.10823190425492873,0.19313951967314774,0.3819274198035272,0.1381793404151904,-0.04644020718179578,0.054001787900377365,-0.0641893744595458,0.24156895379312876,0.3480828613130183,0.298997800859604,0.22959365531268497,-0.03935749920420199,0.028838807630210413,0.08698203132534099,0.4008667200339144,0.14289153328346324
Occipital_Sup_R,0.8788820827712934,-0.07004736331582483,-0.3014404601994623,0.1313016246115595,0.2784624362481798,-0.2055035977083676,-0.15281168083260457,-0.3946324689252121,0.01593047947234836,0.44008497612847874,0.015527780372895553,0.12171507417428487,-0.12627797037138563,-0.0876023703211243,0.09338327774569526,-0.3018877825058764,0.7714683419937995,0.06814399213516543,0.13102270596536278,0.18559143595224,0.17506198811466525,0.28621803997808615,0.0024723487549492317,0.2392330893454696,0.23630562506031505,0.2738805420656847,0.019402525888000448,0.08739358568223378,-0.07330200847416968,-0.2624338089783578,0.0026761231533557455,-0.16044564929223992,-0.20815526208015028,0.2669705691491827,0.3197241558504757,-0.08861562430694427,0.11518092635609226,0.23003681104170398,-0.1703106742955097,0.2071408896137787,0.04622732311756811,0.05765678848827798,-0.3985592223449962,0.09567478226799375,-0.03985845650330236,0.15060018100823203,0.004233237632170439,-0.03044072948499784,0.1338829044384664,0.029092913523366862,0.20988665416796948,-0.18879448125363993,-0.10343796158105914,-0.029611257546293113,0.3925869288493064,-0.027139175185607732,0.10528244263389228,-0.4554842124241416,0.018458401193283326,0.22910135815369936,0.007381060704998011,0.27436845386782416,-0.3564246962102605,0.12317621711487986,-0.21036545115904065,0.12244729199073251,0.04818291425330977,0.07516704692137448,-0.2649425577112211,0.32274447502114056,-0.09575138740670804,0.3612848559082971,-0.12215854406737484,0.0966395053871117,0.16396557653106617,0.17049561715873707,-0.18191343438566462,0.4167532137263272,0.1279146207448956,-0.02059920872298104,0.36673456271681,0.28306530809140673,-0.05994821713341837,0.13061929715672613,0.2320148512481648,-0.0005209339982401079,0.33799441742556097,0.020037002723237926,-0.13761197863232855,0.30949851369211495,0.2711520132949159,-0.07763987478660676,-0.22340773991129204,0.1963286441176664,0.06446408035605355,-0.029389216296503394,0.02053046262866493,0.28174949760741963,-0.07325789018023825,0.9461884406657347,0.14122884937133642,0.13327418988036058,0.8185013383974505,-0.23676541375109358,0.21127068923778913,0.6896222547615353,0.013093273855738488,0.29998307882597913,1.0,0.08158178662061594,-0.13051888262723346,0.09753835796127477,0.4796299583983734,0.07713765040316772,0.11115816015586126,-0.0650675267635929,0.36668933924514235,0.12914782026988336,-0.12257619793927972,0.1352985109310786,-0.3898251765254449,0.13399242387724528,0.11203391176721966,0.10209958108098699,0.3252272457466387,-0.0628587191931056,-0.00904483291429202,-0.011327982556092698,0.520974930879906,0.016174856974223255
Cerebellum_8_R,0.15303436719523686,0.17959758340051526,0.25151089822007167,0.19719009183590522,0.1890230561568349,0.09505724956121635,0.5912047893223545,0.6276728880721978,0.2057440669767668,0.44504161080437576,0.3463246994133539,0.10755341585524543,0.3500170376017502,0.283012341924723,0.35516665910688916,0.27381460386869844,-0.05685013655284307,0.7341836651996458,0.2738371884811791,-0.1228221637295452,0.029190379886509073,-0.0012647518441463142,0.09121027448976465,-0.02317751441798188,0.03656034264532705,-0.13751936168573828,0.026350605912483838,0.09755296294846298,0.042009129433198546,0.1334894289777531,-0.01721481332179601,0.13487119908213402,0.4006226889987159,0.6202104148693472,-0.28866446974890875,-0.103523767312335,0.3158898274964827,0.08763733510081223,0.5909022821517453,0.08528579980922424,-0.25551284486664255,0.33314553977858147,0.5638797374576178,0.29447173638964835,0.7167698914454652,0.00907800794933201,0.2419194434320233,0.13217904568184877,0.18911874069795773,0.2111327517178437,-0.0737588689592561,0.2611967712765795,0.4006340351649922,0.18054446001634172,0.013961131143930553,0.7391529187690019,0.3560329107473284,0.6353424723305805,0.36113216087702393,0.10301286743069737,-0.012677836526309147,-0.05474043422915944,0.2704727404614812,-0.050303811964434494,0.2721894566902391,-0.0674742866222848,0.3871334459266983,-0.10864986150853832,-0.12939120392655726,0.015856138214783197,0.036769768159640205,0.3938603180427864,0.023086534879721555,0.3075421792015612,-0.02080533669433361,-0.17781974781904164,-0.010313508112238967,0.6109763900444247,0.03177591207271717,0.10577806465260858,0.01684689071504207,0.20617669727000754,0.2024447916740258,0.14708509670061937,0.15169486617522346,0.31071058205405133,0.3168229189000581,0.13567854927426176,0.08866949181670962,-0.004446180415461156,0.1906094376639693,0.12623901981834346,0.4260725324916711,-0.09120244307134233,0.2058041599433806,-0.1549033679034546,0.3343917067911393,0.08901783262914222,0.26562520352282387,0.09137750721988985,0.8905625445970239,-0.13141348417951423,0.4809728518624399,0.0401059870703298,-0.25080683438397944,0.028590047495506317,0.38059115755525685,0.11189842034392539,0.08158178662061594,1.0,-0.011072490629717088,-0.118471201850483,-0.07745294854533265,0.0984617386916634,0.48759278019457936,0.6576503673167555,-0.14612479359170344,0.13443873368275858,0.2012606775634229,0.033407867733012846,0.3571743089357365,0.18127256631740832,0.4315079151783218,0.42015951559470666,0.2050061488348348,0.02583341196172111,-0.07612678778827574,0.041296956120145854,0.5074664694807856,0.049410453279813964
OFCmed_L,-0.17677808650201637,0.17422988933282618,0.7602150619617538,0.06556294523403473,0.45356202665894174,0.40671509997259103,0.43095477977697466,-0.17806135811196147,-0.3048341842793776,0.15672945591172552,-0.4760034114953427,0.4379794605319025,0.5833542642073031,0.12929212329808276,0.4720376640065133,0.5159308183561901,-0.15774496474672892,-0.10435440979823456,0.20924041065908544,0.32137902959479026,-0.36001190940542366,0.13777887447358533,0.06252891904625936,0.21268082883109188,0.19250902338341044,-0.38777117595341515,0.4859265117688288,0.2729275462042131,0.2095611654858818,0.5999076849979037,0.8388412886500025,0.5511174836436855,0.26424652429027695,0.29774382384369985,-0.10630425100899082,0.10977609654252553,-0.10229283481688076,0.34838257673001755,0.6064250430452001,0.4683218222764207,0.4037671566524731,-0.6308977236480979,0.05404163675732403,-0.1074331853429684,0.1226651751716878,-0.3520554491874547,-0.5375193744082766,0.2770852795393546,0.7371782516189542,0.37694414880374705,-0.10864665277536056,-0.04833454657943424,0.5883930983838671,0.07184173378342873,0.08174651003292495,0.35084601270509785,-0.24073807326206123,0.15885398243057045,0.3966658517492581,-0.04129979368397764,0.9069509670474811,-0.5804237740756495,0.43472874279705775,-0.6345148525909214,0.4380069544638728,-0.11882020644389528,0.7244181363108588,0.14139276965284475,0.28175281826745546,-0.2511868235384143,-0.26751526292888844,0.31837025439607936,0.6150118215095192,0.7240689637936816,-0.2874007541791824,-0.27396694854222836,0.7713190671909358,0.3028773756942929,0.790794982216488,0.8858322812980716,0.09475128621955575,0.2977276956360342,0.37718523044392493,0.6271871659888396,0.02832790657462044,-0.3525057681130975,0.23523635781184576,0.3848934491030036,0.33139138130257145,-0.5697472297942299,0.38184996734692467,0.5020172329654436,0.26955497946023316,0.6960404907968644,-0.3725508082162905,0.8709382425304795,0.4396671638426424,-0.1344709675083933,0.27818104892697726,-0.0992687599398717,-0.22636200333937853,-0.4567798922158641,-0.1803364802728494,0.497700392883288,-0.1887133584331455,-0.08963232598342895,0.40580633555128953,0.036580571773309076,-0.13051888262723346,-0.011072490629717088,1.0,-0.4079242857680593,-0.2991326352704182,0.12270512855763945,0.35076162939867794,0.06677489716777643,-0.41449036441350784,0.16429718954144468,0.7680377244350375,0.003627358188643582,0.5343199863471072,0.3367567990807384,0.24895124533994875,0.23700590942219796,0.5066361023347401,-0.03458941982003298,0.1688869899663312,0.703006018399543,0.11102415788264533,0.330526065608963
