,Parietal_Inf_L,Precuneus_R,Insula_R,Vermis_3,ParaHippocampal_R,Frontal_Inf_Tri_R,Lingual_R,Rectus_R,Cerebellum_Crus1_L,Occipital_Mid_L,Thal_MGN_R,Vermis_1_2,Cerebellum_4_5_R,Thal_PuM_L,Thal_VA_R,Thal_VA_L,OFCpost_R,Red_N_L,Temporal_Pole_Mid_L,Lingual_L,Rolandic_Oper_L,Temporal_Sup_L,LC_R,Paracentral_Lobule_L,SN_pr_R,OFCmed_L,Postcentral_R,Cerebellum_Crus2_R,Precentral_L,Heschl_R,Vermis_7,Angular_L,Putamen_L,Precentral_R,ParaHippocampal_L,ACC_sub_R,Thal_PuA_R,Vermis_8,Cerebellum_Crus1_R,Hippocampus_R,ACC_sub_L,Supp_Motor_Area_L,Parietal_Inf_R,Frontal_Med_Orb_L,ACC_sup_L,Cerebellum_10_L,Thal_PuM_R,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Inf_Oper_R,Thal_LP_R,Thal_MDm_R,VTA_L,Temporal_Mid_L,Thal_VPL_L,SN_pc_L,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_7b_L,Olfactory_R,Temporal_Pole_Mid_R,Hippocampus_L,Thal_VL_L,Temporal_Sup_R,Frontal_Inf_Oper_L,Thal_Re_R,LC_L,Frontal_Sup_Medial_L,Cuneus_R,Heschl_L,Supp_Motor_Area_R,Vermis_6,SN_pr_L,Cerebellum_9_L,Thal_PuL_L,Rolandic_Oper_R,Cingulate_Mid_L,Thal_VL_R,Cerebellum_3_R,OFClat_R,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Angular_R,Caudate_L,ACC_pre_L,Parietal_Sup_L,Red_N_R,Temporal_Pole_Sup_R,Occipital_Sup_R,Vermis_4_5,Vermis_10,OFCant_R,Frontal_Sup_2_L,OFClat_L,OFCant_L,Cingulate_Post_R,Raphe_D,Thal_PuL_R,Occipital_Inf_R,OFCmed_R,OFCpost_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_10_R,SupraMarginal_R,Thal_LGN_L,ACC_sup_R,Thal_IL_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Thal_PuI_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Orb_2_L
OFCant_L,0.03742595086358893,0.39112354816677486,0.5355774156604176,0.5231954801768213,0.5393951459135788,0.6429190554374173,0.4244368802936129,0.6155844694103415,-0.023722970381469772,-0.1325031057922812,0.4538408918033359,0.36697468258580584,0.5291080752259834,0.49597586415049477,0.42413784469413757,0.14688228036206002,0.5153069539493745,0.13842531695060117,0.46084450738969013,0.4531044447405878,0.6910357737478637,0.5688986834300438,0.24989977890183768,0.043946777754594456,0.4898976101572038,0.6150118215095192,-0.15910832744495904,-0.21709869738572612,-0.043562175865822964,0.42057226106761386,0.18497215355624916,0.1909633780889253,0.6277939925091051,-0.05718115092447728,0.5821785619033979,0.8024277011155405,-0.008590237867999631,0.35129932817026377,-0.15176684735154006,0.6006001151494795,0.8213434684109574,-0.07091739714793792,0.1023338213717744,0.8199742491595632,0.6931329572083732,0.5919374216127636,0.4405745499640638,-0.18155085111778274,0.2978709426127606,0.39772503300935674,0.5089777715244425,0.3187641494019278,0.25498412232655915,0.5734369869280116,0.13990918328423732,0.3495165343854048,0.15726452853844547,0.2737039744912113,0.06205163880357936,0.7569216446800807,0.608254110664249,0.45484635607117624,0.2923569288767837,0.5270228873820095,0.5679813920188507,0.28507362795280217,0.3653416536019899,0.41532587065960536,0.027876745934473604,0.6392729496710272,-0.005417818243960244,0.34714245781862346,0.4156868482175592,0.45753958897492425,0.26000306340839663,0.5512047792788096,0.5664750107236586,0.2466052458641106,0.45747583656979224,0.595294493396593,0.5403084420052268,0.5833211817768906,0.638811925785851,0.0903723576566781,0.644702938667323,0.7350247451252422,-0.06149039140374632,0.6021571858270179,0.6802225299883625,-0.12215854406737484,0.5683827301074112,0.4438486921624323,0.7858221884016081,0.06824124916614119,0.630002613887765,1.0,0.5497568101737095,-0.09549816722287785,-0.042542412284238905,-0.18064541390599734,0.6914909063770572,0.3420774480839168,-0.05628816308205814,0.5077476290096058,0.3419508961467207,-0.13596585971645037,0.20716346029714203,0.7818766692682579,0.024441064555051448,0.5394802075601416,0.5574420122387468,0.07974359569970034,-0.009926166080697345,0.12270507023548247,0.669011682110037
Cingulate_Post_R,0.06994425465686102,0.6767575296284533,0.6566249811988737,0.6555480192749898,0.8437653194356045,0.6594107070185413,0.5365544711265056,0.23344168106043,0.138656744349903,-0.20761189675133512,0.6541710753622674,0.4151242447637449,0.7096832675202167,0.47035948462777,0.6655041788924314,0.4416726692514958,0.6438213173346113,0.23659734064035898,0.18626963236074578,0.5678157867882838,0.8567992230949519,0.8008098494096917,0.22853476410481147,0.16959184126820315,0.4460798263117697,0.33139138130257145,-0.003923917321681618,-0.01973070772739054,0.15993169806036742,0.6341655804778606,0.35417045155685695,0.06468142732374864,0.5474528259269551,0.2686324600150987,0.7922389904363522,0.5565565664775967,0.24225713045292763,0.46525234536292853,-0.037757575921361246,0.723394258712888,0.5313868892850765,0.3077981051076024,0.026085738321853357,0.38874707002867587,0.7378477261377445,0.6168902448682837,0.5583108894689157,0.02490506437681969,0.3474490457823878,0.7395752785302273,0.32614133257822214,0.5373479667196011,0.2984471192412799,0.6759605532234291,0.5102325821132443,0.22860437610443585,0.25300886520107396,0.517398496201514,0.17747429820012325,0.4890342411703568,0.3154473759206913,0.7533737834428668,0.5969758056018107,0.7978168565010523,0.6945334702134318,0.15303878027563014,0.4213990318047674,0.5316116516600038,0.11385527496789401,0.7559665086489342,0.2811485645645381,0.5276842746032266,0.46262658372722104,0.5932157191010715,0.3996115811620763,0.7146772127711507,0.8856950079400848,0.571757210224993,0.6199450169074865,0.4117288458300342,0.5188033643519977,0.623572762569974,0.5496260867921109,0.045762716192486515,0.7081307496365288,0.5397990442416848,-0.09349514559005483,0.629868201983839,0.7004182313581582,-0.13761197863232855,0.7664816392453528,0.501141106944718,0.3615517350432542,0.1677754651773424,0.5849334379464093,0.5497568101737095,1.0,0.09227327018022051,0.23189075752230004,-0.19739684698671794,0.39105102619184984,0.5404376892413681,0.17891975691727988,0.7224191422052499,0.40235684420738377,-0.013615388430981645,0.31899338967898927,0.7725430552682576,0.2475649927215725,0.5567653345775154,0.8977276268889122,0.3508807126266314,-0.16773615473132067,0.3294179966787157,0.605423748626068
Raphe_D,0.038874640303639685,-0.0015241001791522948,0.17568838394950534,0.06169317905637774,0.13323454192575906,0.08837097850616125,0.07537580020817282,-0.0850933806034214,0.1249636720504476,0.03967425260843358,0.12561582648680805,-0.10017082658986483,0.2248037851406485,0.2011867768383061,0.09984554380982853,0.018525004025909165,0.07925501522133716,-0.0027551941260995946,0.08207291038858454,0.09557272492760044,0.11307606237421707,0.07619534920708537,0.1595629978951537,-0.021056807300040267,-0.00010714965586122202,-0.03458941982003298,0.1794879880268935,0.09539348580590985,0.05834359095161628,0.07698597638343775,0.11893480101256326,-0.023212557584904616,0.15963864884238163,-0.08572385498761761,0.12236337956188473,0.0963600378723116,0.01881727176931981,0.23698355086514614,0.1072406227800185,0.21705955231352156,0.09118108030985184,0.07454123730499969,0.01959717951585784,0.020349116175558513,0.08770152492810838,0.0526181101748155,0.1994821018448345,0.20180580281463037,0.1404285503545469,-0.005213847788699021,-0.15943435225821917,-0.033627251982834665,-0.2663460888101765,-0.0012891480024636072,0.05450647041353449,0.0751228701789331,0.45138446681240696,0.13797046862974507,0.17333020602381355,0.07735425114319464,-0.044576059574969726,0.21248485601905437,0.14358974641440242,0.03386443891301452,-0.05238817155345136,0.1960750818356348,0.009736442876296254,0.14326155411909447,-0.07302175285344933,0.22074519014033742,0.0717069905273456,0.19237578052960191,-0.08243236337846267,-0.09670971406972524,0.06027653918918548,0.08793302448174593,-0.0036945017188000735,0.07637751515819592,0.30614330822795727,-0.1854471001460053,-0.2229611256254179,0.18089476878305868,0.06923919580914686,-0.03935749920420199,0.15559264904683778,0.10383261227866832,0.17497432791940232,0.17494281347253876,-0.07235916990764474,-0.0628587191931056,0.12204728170390021,0.08887502608775612,-0.07797667086190108,0.2332076484344989,0.019302937835745212,-0.09549816722287785,0.09227327018022051,1.0,-0.02124202834336354,-0.08711441800987224,-0.06954865301617315,0.062241798701740056,0.11219732217867655,0.1292338055216693,-0.1463990520484365,0.0037765372872539107,0.33549294306339844,0.07020786864466122,0.1229336599539358,0.19788311143034934,0.11901300957286295,0.10280184769934647,0.08423711309081784,-0.006503340971266187,0.05163445602563466
Thal_PuL_R,0.15005144666469214,0.28378845865148195,0.22471029764689193,0.23991424505952033,0.22314847712093142,0.008004370695474074,0.24301411407719914,-0.056891618269915414,0.1107293120942594,-0.001541067294217734,0.22124715462047526,0.18031971539999453,0.2389860971556374,0.13884539870829962,0.202783444175483,0.1940027867560348,0.25260613493026235,0.24461090806440322,-0.06335445513888309,0.24425579457976382,0.0935467147104997,0.3349536998569849,0.1053558961029101,0.18543901922229183,0.07302238059597088,-0.1074331853429684,0.12881820081696643,0.25114207428393015,0.09624483649507325,0.19057134060297232,0.16042579558565026,-0.014474484357147155,0.06581231729169462,0.10149574560346868,0.137234762090182,0.007535202414630812,0.23525799964595073,0.1556065115872519,0.2369625800369147,0.16319167322522468,-0.03039652827483134,0.16918881722752488,0.1896574524977558,-0.0716200520461522,0.13862470229564672,0.13054114891233853,0.08940579959625657,0.02997769344124923,0.07305984735661315,0.23912547214747235,0.06147669058606454,0.34300433545529374,0.21539833137530767,0.17200122118955385,0.197651531809707,0.0726612590869957,0.13009886478887808,0.1306290939131478,0.027671289166522773,0.00704914902307798,-0.016502231397306864,0.13299887276577924,0.2480529897481023,0.2623326880825174,0.11716723607140285,-0.019833706169445155,-0.023574478206177404,0.21055019557872182,0.13893550179678713,0.11590368383899932,0.17669653623976012,0.1554140360323132,0.11029034466636198,0.24377904368482056,0.2835000981707633,0.10314447357232051,0.2661365482780474,0.26641553971388804,0.13265444711223887,-0.05153754420423416,-0.1148597288288895,0.20166807787831773,0.14882257097584428,-0.04144809690554257,0.08576921199588654,-0.03623852598333701,0.07005548739274164,0.18402540916121737,0.019986368506529288,0.09567478226799375,0.2780927318799479,0.1742831403173394,-0.04526631928917555,0.12655083724187732,0.16454472241351079,-0.042542412284238905,0.23189075752230004,-0.02124202834336354,1.0,0.17462136442217155,0.002637861586778794,0.2635536184842332,0.07020668157516892,0.2912134718156731,0.399799697443203,0.22439589485043146,0.05826623682061698,0.061932354687289186,0.18915174229060247,0.18264851665024048,0.2757971157716901,-0.08353925006269974,0.19200457571564014,0.15359806233451484,0.12423752401272965
Occipital_Inf_R,0.10806967393206367,0.17784388303026882,0.2188529742417581,0.011209100079355624,-0.0026801443749176427,-0.02391226763499664,0.2204933067188873,-0.0092219808492386,-0.1277346104263474,0.7743948110488454,0.05898391829838863,0.12192716688327591,0.17276950581819006,-0.15686207313764203,-0.06143842141980702,-0.05846408070734159,0.04142954049876119,0.1391224527859934,-0.21444429049956062,0.018728793827935186,-0.2334584165281343,-0.1051482718057827,-0.035050335984202576,0.2726506729806438,0.1318661494338933,-0.1803364802728494,0.19350572660235005,0.5109988278857969,0.0550667373418977,0.17495312865028473,0.10968199188882755,0.05392097225969624,-0.2813970684167405,-0.028044586144219112,-0.25503612973395856,-0.09089290516447913,0.0031468414902043377,0.18343100964570933,0.5647089796684348,0.1550370208621757,-0.11433981438353011,0.04540683923083677,0.194810370656415,-0.2184896271766834,-0.03940459072549498,0.03755978603697566,-0.1594581644879076,-0.06977881454829422,-0.15911106652018572,0.10919234557492911,0.2877328377753265,0.13505448918334603,0.09349332717534903,-0.30935427283386274,-0.21668667579062972,0.09785598835778801,-0.15097870248570727,0.058822763085153926,-0.17224000006309098,0.11201595357968504,0.1824540280992878,-0.2914944505744264,-0.07781624031168426,0.16831174830809037,-0.078091620654408,0.05447317807926456,-0.30644466503086,0.16933280658282251,0.4980083900969676,-0.15708501374778183,0.13484187200412265,0.1361194995454902,-0.022699502657451357,0.0476503316883994,0.09278709354484388,0.07242994421252456,0.07516686980717567,-0.01569067309334724,0.10199868160738738,0.07100830758096552,-0.15727806655899262,0.054929935916594654,0.2545045125527205,0.18634875069325274,-0.17019963060824042,-0.12238303893911098,0.5470599987836123,0.05818153826430921,0.10671473981282886,0.8185013383974505,0.052243597218211285,0.09158172798850074,0.03042855594380434,0.13404129336678175,-0.08250136206646974,-0.18064541390599734,-0.19739684698671794,-0.08711441800987224,0.17462136442217155,1.0,-0.062062895668805164,-0.023281851351193508,0.05375867879002515,0.3334168452030965,0.4093911351955433,0.09209646440892397,-0.14405298128503435,-0.29982707711731776,0.05224492589494334,-0.041909508871356096,-0.12361806358717353,-0.37850294828440284,0.350415837012655,-0.12829104937351185,-0.2505454805666494
OFCmed_R,-0.21523001075664483,0.19020566961574747,0.49761426350474175,0.4582922286411595,0.40078506164310645,0.3773916370278244,0.3537234821768063,0.8783650105090742,-0.0817344566326795,0.009711444628245499,0.24995293609033434,0.41187902558192896,0.4732111226933953,0.5448719009020394,0.03004564137615208,-0.3269655880799432,0.27524679551280273,-0.1515968703639986,0.7137409081509977,0.3497009459875049,0.5133492301455307,0.3552645465645962,0.014872484499943425,-0.16870940301997128,0.6445265281587768,0.8858322812980716,-0.23006642019930207,-0.17360587218421214,-0.45710546237749805,0.35447536367304106,0.10109492324102394,-0.0030872072213599068,0.6581883059955492,-0.4183794471987896,0.5360358899545291,0.5901703041562119,-0.25959898349300464,0.2528249729005661,-0.13385814183089725,0.5759452004684642,0.7564499996073941,-0.4181946338112845,0.21619172724971356,0.8127161784665163,0.5293579880468672,0.5249866288017756,0.549311625608449,-0.1995978887409104,0.20467321831099827,0.0655523985406026,0.5486164916382184,0.04715854404888572,0.31792668739064883,0.49802573008629647,-0.17913185405107218,0.5386659430119989,0.04676937278884568,-0.15614069666674843,0.03792803870783334,0.7994498833704968,0.7916895291247078,0.23281825764257955,-0.13379602273540925,0.42223873977124177,0.22204200378969965,0.30495835482369277,0.45484473311322365,0.09433058448562504,-0.060163138363117596,0.49362972609324385,-0.360660990597481,0.35377174952889223,0.5805585887186101,0.45739774293634883,0.13183867086975393,0.26649923045173396,0.4452507778072282,-0.16781679549101303,0.4626504661958682,0.7216934049099374,0.42498163337676487,0.3118504425979092,0.636515604393439,0.10883764655157172,0.28487379538682656,0.6094911135613176,-0.0280527278502787,0.5920100144130463,0.5894837005491733,-0.02059920872298104,0.5129244495430871,0.1509070255782799,0.8780679698163233,-0.28570478237784264,0.4907436863818932,0.6914909063770572,0.39105102619184984,-0.06954865301617315,0.002637861586778794,-0.062062895668805164,1.0,-0.04878576005488399,-0.4349115478728893,0.4340740999700484,0.41421332425378615,-0.32955452600767626,-0.09945089854633452,0.571032413399446,-0.2720956211770253,0.3041866870254566,0.38690363269183786,0.15316099381423642,0.0025102547822813703,0.12528856305471767,0.6548522864462897
OFCpost_L,0.4834409008319899,0.5328213012467574,0.4665530237980693,0.3519377456263693,0.5413520044062663,0.5138831683945373,0.350331208154824,-0.21370357909973364,0.06361579427396223,-0.09694194401878609,0.3875824140740775,0.1101675503545153,0.35713474506537923,0.1196849502213297,0.6844777139177672,0.713335622940437,0.7361708357633392,0.37100184455692525,-0.27947597476797476,0.40807517857874265,0.46177640179644497,0.664506317488243,0.13752121297427627,0.45208062107815483,0.089868262084701,-0.2627875264833838,0.23289315334209892,0.045998673336742256,0.5742440167532361,0.30667567433342374,0.16984080455552633,0.2985598804126993,0.27709358474798695,0.428686356680537,0.4030757258526912,0.3369990864954144,0.47093188289186166,0.3677449388639362,0.09474922312857595,0.395927177983472,0.1798806103722267,0.6353648986943164,-0.05075452453826562,0.0558362225264844,0.4583460723323531,0.36178824265987264,0.09560802689741983,0.03844757514866614,0.1708649166469849,0.6898705994415469,0.0912088141436275,0.6943197132749281,0.010039094068734164,0.3026997781227463,0.5863268169050089,-0.18064424577667068,0.2856772621897224,0.7213636494832031,0.02830227830873244,0.1478892105182608,-0.06572923207355053,0.5957850781900361,0.7344960823381328,0.5476649140952256,0.5051092953706684,0.08307711485157306,-0.08144534930384631,0.5701067240248716,0.24557627879305208,0.37776109574454003,0.5908400253140939,0.29863922002188165,-0.004055933954136963,0.2044548721862293,0.3989663715154537,0.5653000709488634,0.5370717600858825,0.6735182135232586,0.2956522955344059,0.04244380392596811,0.24229389303678214,0.5726046440243306,0.3852571808725753,0.02896134440589159,0.5578747496557502,0.2698550946431211,0.04508780607556329,0.1948315391856014,0.4534820970203106,-0.02089357708820351,0.38322078679353055,0.4797473071131972,0.017258423607947142,0.5066574385841861,0.46588660570623563,0.3420774480839168,0.5404376892413681,0.062241798701740056,0.2635536184842332,-0.023281851351193508,-0.04878576005488399,1.0,0.5084939629943227,0.412657744870956,0.23998805871160594,0.35954320244941224,0.41895854415820194,0.502089353460029,0.6056020361225637,0.4808249935952652,0.5368721757662254,-0.030889350681824284,0.0704969269745979,0.051763760645082,0.3460510272992515
Frontal_Mid_2_R,0.28974496147657175,0.24964043552924373,0.13755706912727464,-0.014893529355280943,0.19858973478098857,0.4937455080630437,0.2106131292204694,-0.6232580694825167,0.3801913537844891,0.08904635378077518,0.23292907344673516,-0.11707462734471102,0.18004609736154678,-0.024393087587897905,0.4857760346424314,0.5803876733182373,0.4723157707770711,0.37958454747943426,-0.3377559526910765,0.2097777370828057,0.1388242265331406,0.2424020184983467,0.11000620100798966,0.3494374410175292,-0.195732120567944,-0.5375193744082766,0.37259461461494164,0.33828569592363505,0.6486632397854386,0.21253478386845967,0.33155913969692924,0.06210322740767138,-0.008349298112528167,0.6228772728535917,0.10541269212428231,0.12655436595017433,0.40855538550313436,0.4034190661865624,0.29739944893874193,0.12928061313878586,-0.08189689242824964,0.742418713876333,-0.30869599414455623,-0.27277386717473384,0.17358457162664315,0.11404320747042791,-0.004565186902148648,0.38840097550871877,0.1467170746106832,0.5701582189327582,-0.1354038113667951,0.38063772498831605,-0.15602802674250915,0.12532739410410415,0.44909698300753753,-0.19962754577248967,0.296654081965036,0.8140605405808883,0.32303043198799414,-0.20378395402099322,-0.32489006496176814,0.3639423273727686,0.5138003720750659,0.25559776685297353,0.38702846771525756,-0.009038976386705097,-0.056116233344016886,0.6233909067915974,0.14336054740430296,0.1505725189104639,0.7783238196089869,0.23572258022369477,-0.14690817185320992,0.19207238926465384,0.10647406949553469,0.46303640922312145,0.21195972629175586,0.535197597124501,0.06739328748763652,-0.29746029670775603,0.03891680861332764,0.3047649333491298,0.031106955742132313,0.2273197730841516,0.30596112996651215,0.09608736209127199,0.043520826442033755,0.030050252213851665,0.08583131014968905,0.004233237632170439,0.1736365838110608,0.3145994381462222,-0.33441523714452603,0.8233281594800956,0.13960344762159874,-0.05628816308205814,0.17891975691727988,0.11219732217867655,0.07020668157516892,0.05375867879002515,-0.4349115478728893,0.5084939629943227,1.0,0.21026920088714643,0.07700438243148756,0.3894253248966882,0.2938016505648971,0.16334194708714134,0.47937788949664745,0.4032982177671962,0.22633144433331331,0.023361118160793514,0.22195132962201275,0.25961867813898,0.05517993167700344
Fusiform_R,0.154004481910693,0.7487027462878099,0.8016770016997197,0.5713363545281868,0.8256779739416233,0.6949396931484788,0.8330993854644391,0.2794716238301328,0.11804944242893864,0.35358333348413035,0.7707989290891972,0.40204153752081556,0.8436143015672668,0.41099975766739194,0.5991537718510296,0.3415640841871411,0.674673116127659,0.3982421350995516,0.24154266114504064,0.7306787570254578,0.6404322515144973,0.7034808147941061,0.2872616359012961,0.2780484701747505,0.49403015594964583,0.31837025439607936,0.2713085707250711,0.2546311635824327,0.12011830115305039,0.7722021420886318,0.5286286128670841,0.15534358907534093,0.4344693864260538,0.1758222921765517,0.5717523423325928,0.5698998121820765,0.31220397854882487,0.6452526532583134,0.2611003970620277,0.8612456715096103,0.5707041436260043,0.25882414390703784,0.1233263650591884,0.33484519099191895,0.7444128348766003,0.6936423973795439,0.4863127914922043,0.020036195220805113,0.4108826333525483,0.7271426750674834,0.4312841251282374,0.596857246238197,0.3004642306474711,0.5543436014182971,0.3554165338727636,0.33077735667134656,0.32647315966700036,0.4553513775116181,0.20218659745798992,0.6097184517797293,0.4992602976255529,0.5891989980868028,0.534560298701567,0.872026312047234,0.5507515291605479,0.1843567680743218,0.17831201412815656,0.6198880423039761,0.4670601225438376,0.6459269571229199,0.3213943132168067,0.7263953761106168,0.4160349475916088,0.6415767109155619,0.4035283998971291,0.7822522191709264,0.8397173958478195,0.5538023298325396,0.6798579054106291,0.4414524317247244,0.3948248677388982,0.6848108074800028,0.7315632778315865,0.2999560253368047,0.6192126919687605,0.5671214478351412,0.26909293170372367,0.6921779796903501,0.7408578207221418,0.3612848559082971,0.8205646435542191,0.7124093720467615,0.5172457063072842,0.2841188406140993,0.5574098850665735,0.5077476290096058,0.7224191422052499,0.1292338055216693,0.2912134718156731,0.3334168452030965,0.4340740999700484,0.412657744870956,0.21026920088714643,1.0,0.6709987977337099,0.15272735400198953,0.35587267280417845,0.6029080413341652,0.2794870369519753,0.5978019367235192,0.7878865335020285,0.1560779721769024,0.20428876948766236,0.2291236681251034,0.5500440422084162
Cerebellum_10_R,-0.06616052998275125,0.40256004150724434,0.6105453213129515,0.5246966917156859,0.4651713067403412,0.4174496315952767,0.6149378655018068,0.29243292541753,0.25923483771661415,0.3005838166840936,0.3327960141323961,0.5501846777280641,0.6351253523646585,0.3594905502275993,0.2505181470706491,0.062243978120751074,0.4566012814271178,0.3188831184750439,0.3447987423534857,0.5347424759879202,0.35543746069476667,0.501868713422605,0.3650881979339705,0.1270318951478736,0.5044273678902889,0.29774382384369985,0.0600679889259865,0.44265858700816335,-0.1551463448980091,0.57031698343193,0.48415024065122764,-0.04433374004361259,0.4185942100848684,-0.09686227895804435,0.3942035667333262,0.3156604883315059,0.23708779770189267,0.5407195699269202,0.46022947189779473,0.5833830743791941,0.3780601805932547,0.03935334179906787,0.198827236570591,0.24334425621336614,0.47947811202174384,0.5967272763468802,0.45732432121046673,0.09789943446488743,0.13642265830988384,0.43008375712848124,0.42274052553151364,0.38602554258460514,0.6317482906166033,0.4949716267511507,0.20872151598810168,0.5994902495724586,0.1087390964681898,0.19885269671612935,0.22978697754915375,0.4720689625205794,0.534564485235677,0.24742925413615646,0.17242480909963254,0.6268135071808943,0.24386999456924602,0.14556831070822654,0.2808113512773848,0.36771312648421145,0.23776523109663797,0.290178041971027,0.08216763790227884,0.4323306629878583,0.6866040861168147,0.7563580765879244,0.2549870903449252,0.3376961485898579,0.5792856036060674,0.22660471842645508,0.349147424700514,0.43526013991487333,0.18773881371100393,0.33862920997508006,0.6553482288044373,0.22848180451684566,0.23390982555783751,0.42519401819496055,0.1872743442899416,0.5340978689357505,0.5184921514473377,0.2669705691491827,0.6754731489041128,0.47158351145113125,0.4340221462102368,0.10711059350192419,0.46385511866207796,0.3419508961467207,0.40235684420738377,-0.1463990520484365,0.399799697443203,0.4093911351955433,0.41421332425378615,0.23998805871160594,0.07700438243148756,0.6709987977337099,1.0,0.007687397465642958,-0.1470124502131647,0.38576193339386255,0.14024778540157676,0.411539381480051,0.45293404506083595,0.0435730638500725,0.4032156033348434,0.36084075924890574,0.5357494772874963
SupraMarginal_R,0.6671532364256204,0.5560840169164579,0.07478529446133692,-0.2793563898994558,0.15480649102897423,0.07426828559071084,0.45292093664432964,-0.4516726240370983,-0.20292206942964341,0.29150338140872634,0.27831216738433434,-0.24951480974652465,-0.10330273616548796,-0.4181055960361769,0.3512117386329356,0.6090730235915829,0.2539107879001437,0.4781329272496602,-0.44664812842333235,0.4096713821664438,-0.16013454670840552,0.18847771516449613,0.23839429234263007,0.5171142022349193,-0.3649350549964068,-0.41449036441350784,0.8208975350576302,-0.11186559187327086,0.5427533368428409,0.13429487148444585,0.07265722699276683,0.5937138014491512,-0.2130599151373601,0.6126499757053897,-0.3082759670017525,-0.11072520980234576,0.6347378994509265,-0.1130788194200769,-0.16881432302860108,0.051211493446013216,-0.18887176168758998,0.590806932767115,-0.03440928868280565,-0.3116458779422179,-0.05959789768444753,-0.04304630449909966,-0.33131119613229276,-0.17667574043242698,0.22592537269319618,0.402183169993095,-0.4009214536672321,0.5334435737509764,-0.06216266641740247,-0.1330137731242864,0.4888653259470456,-0.4569334864703645,0.23080101957350502,0.23314280556431016,-0.199862215325345,-0.21750184260550434,-0.3830974267016552,0.22388407375985403,0.5661087552817117,0.25018488784750037,-0.03367324317186912,-0.255210576525338,-0.6365181687492484,0.0998134410834049,0.7298143005408366,-0.1299672629161929,0.5486555721446635,0.16417762870175842,-0.36571413905972067,-0.2300273540341726,0.2903048783811124,0.36601806828384026,0.10734105968827498,0.535033032131104,-0.2160904429242227,-0.21069197009241578,-0.13465924527265263,0.1886904936928481,0.030167264335368055,0.3819274198035272,0.08422205283627164,-0.21562454737459733,0.2975643027478801,-0.27594960011808883,-0.05152374297897136,0.36668933924514235,-0.06465946068150034,0.41557785041496353,-0.2215633735701112,0.2669407673752608,-0.04354374774488548,-0.13596585971645037,-0.013615388430981645,0.0037765372872539107,0.22439589485043146,0.09209646440892397,-0.32955452600767626,0.35954320244941224,0.3894253248966882,0.15272735400198953,0.007687397465642958,1.0,0.4399483599620049,-0.09733518105178875,0.5862064602577238,-0.02909477793849128,0.14096028187082013,-0.053134274463078314,0.05917382112856594,-0.37838678710857937,-0.08472308186293283
Thal_LGN_L,0.5383609813202199,0.5396337468473249,0.26858737400557187,0.10666148403157272,0.4282807381737752,0.3042345216078167,0.45034651752456845,-0.1715126609173129,-0.18462692113278592,-0.0011693068593315898,0.6301076161080388,-0.1352663454535889,0.18283349948348393,0.0518087234076276,0.5694164073551072,0.5403471619093431,0.3859786896809504,0.3155538913205487,-0.2693471447772083,0.4762057383822323,0.2641750336228988,0.47560213149136843,0.20632632320214966,0.4821131702230355,-0.11555991774295217,-0.15358252752894241,0.43868843299781984,-0.2367891800901343,0.5683920619757217,0.24731025275351612,0.1690301890132417,0.4997093937326907,0.12731229555701828,0.42132163517843013,0.08210681374851425,0.3078357533107622,0.3479383784127196,0.12373115509321578,-0.25137970206680943,0.34033811566688255,0.17436753540991695,0.47794082639126756,-0.04769735981351115,0.05997792041880933,0.3182264729703598,0.13249917540959888,-0.10355976313279239,-0.16662997440350893,0.44582318063597415,0.4076293611257335,-0.13184361346492168,0.48985497451845605,-0.23160524872110705,0.1603120130510731,0.42113584679002125,-0.3915914431955339,0.48438258916551435,0.3618504255578127,-0.11367139436284078,0.06015532671594953,-0.16216599028809692,0.6160246359340112,0.6966451554247802,0.31043064196467246,0.40426635103917796,-0.07478531854592749,-0.4076052118875188,0.38215173194548835,0.3826523828275976,0.409338473466788,0.5206077669845264,0.35191584716555135,-0.33220425560864925,-0.08906504613414575,0.3556501454199162,0.5172500490444499,0.3195372985661196,0.6011752701276823,0.19997659212513144,-0.08088685000788527,0.07471346447697043,0.5454794080160532,0.15764690771442366,0.20680017963027658,0.5030856704633062,0.14191644058562142,0.1617319989801652,0.11023046980557767,0.14852743287780587,0.05666018735082589,0.24813877331974551,0.5232975793600603,0.04225031631268981,0.41321725551227656,0.19158184607651396,0.20716346029714203,0.31899338967898927,0.33549294306339844,0.05826623682061698,-0.14405298128503435,-0.09945089854633452,0.41895854415820194,0.2938016505648971,0.35587267280417845,-0.1470124502131647,0.4399483599620049,1.0,0.2860050086979247,0.4394721700482759,0.37366259279230196,0.48448507221864057,-0.01104074087186178,-0.09709728879670053,-0.2744397111881081,0.13625267032961022
