,Thal_LGN_R,Paracentral_Lobule_L,SN_pc_L,Thal_AV_R,Cerebellum_6_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Vermis_8,Thal_Re_R,Rolandic_Oper_R,Precentral_R,Frontal_Sup_Medial_L,Precuneus_R,Postcentral_L,Amygdala_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,SN_pr_L,ACC_sub_L,Vermis_10,Parietal_Sup_R,Olfactory_R,Heschl_R,Fusiform_L,Thal_MDm_R,SupraMarginal_L,Thal_PuI_R,Angular_R,Precentral_L,SupraMarginal_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Supp_Motor_Area_L,Cerebellum_7b_R,Thal_PuI_L,Thal_LP_R,Caudate_R,Thal_IL_R,OFCpost_R,Frontal_Mid_2_L,Cuneus_L,Thal_VPL_R,OFCmed_L,Thal_VL_L,Red_N_L,Vermis_1_2,Thal_MDl_R,Temporal_Inf_R,OFCant_R,Thal_PuM_R,LC_L,Precuneus_L,Angular_L,Cerebellum_Crus2_R,Olfactory_L,Thal_VL_R,Cuneus_R,Calcarine_R,SN_pc_R,Putamen_R,Cerebellum_Crus1_L,Hippocampus_L,Thal_PuA_L,Cerebellum_8_R,Parietal_Inf_R,Cerebellum_3_L,Lingual_L,SN_pr_R,Raphe_D,Cerebellum_10_R,VTA_L,Insula_R,Thal_MDm_L,Vermis_4_5,Putamen_L,Cingulate_Mid_R,Temporal_Mid_L,Thal_VPL_L,Temporal_Pole_Mid_L,Temporal_Pole_Sup_L,Thal_PuL_L,Occipital_Mid_R,ACC_pre_R,Cerebellum_4_5_L,OFClat_R,Cerebellum_3_R,Cerebellum_9_L,Thal_LP_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Thal_VA_L,Vermis_6,Thal_VA_R
Thal_IL_R,0.4684722971834678,0.341336182447844,0.06504919994878611,0.37272258191138585,0.5233034888718203,0.6262386097425559,0.4893934585218104,0.48072957855646864,0.45974549390059444,0.7192402568638852,0.2504993112985938,0.7106473254523857,0.627677051386433,0.4119049072780921,0.37304650239423537,0.6332663038581697,0.547167443130372,0.5687968064719082,0.16312652284809043,0.6182370950199396,0.5797669476484618,0.04250433790642758,0.5161379367918946,0.5580066223012728,0.5747416047128182,0.6118773387279847,0.2799481336681474,0.03409968093177187,0.1381793404151904,0.3407205330422209,0.1886904936928481,0.3047649333491298,0.5847570146409173,0.5454794080160532,0.2781107369318377,0.049909877261196944,0.33034289856721333,0.2309745843610769,0.7865910085297891,1.0,0.742666527907133,0.4012937725399397,0.271995723886421,0.4630742947558542,0.16429718954144468,0.6724071480734403,0.38126878927190827,0.20061797245864676,0.3797880736770981,0.36650844873304,0.4102777355634355,0.28737545726088803,0.08831002931981852,0.5052371830766509,0.2494454855640659,0.010091934332755808,0.6151040359590619,0.6299055328690915,0.2805903748564995,0.43639556591455675,0.5341430679648437,0.6584225191270348,-0.003613172333560629,0.6520179212059831,0.37425868118247513,0.13443873368275858,0.09075599040542981,0.5303630154803207,0.5187851193371462,0.3272933862118204,0.18089476878305868,0.33862920997508006,-0.043256146112430824,0.7055763167226062,0.6346066942209211,0.57457989574853,0.49141040303458355,0.6997134132734733,0.4965033299875972,0.3977818448855524,0.07859309629299385,0.6335304573892248,0.448864760776323,0.0434679435447861,0.6101995435470625,0.5332649981175162,0.232501434524973,0.5472460249572025,0.31744586446248124,0.3850642145638096,0.47761835229979993,0.5293809275604432,0.5443316143291802,0.44121185757110903,0.7770101246469076
OFCpost_R,0.3718032339302488,0.33209279692105204,0.06426727913543558,0.4236576064397324,0.6013128386194585,0.7531473269398136,0.5433378223707047,0.5295331814292502,0.1707491492092604,0.7472031700856094,0.3353359515323943,0.7187342341813726,0.6410278953341481,0.37896360836925247,0.48870188194945496,0.7249853183476037,0.6556323054207727,0.4531660124894796,0.24471151781912037,0.4949177123581809,0.5709350372982208,0.014849299977235202,0.3951226527360273,0.6518055836802019,0.645257846505485,0.7082620092242298,0.33546921593288354,0.19724396442037578,0.21718907589511272,0.3495497010912816,0.2539107879001437,0.4723157707770711,0.6229138847221595,0.3859786896809504,0.44517507233860093,0.03686658008689349,0.322857988641063,0.19856566159062478,0.7271705956156687,0.742666527907133,1.0,0.42510753176157073,0.33328961460689954,0.529401672452994,0.06556294523403473,0.6798458703358388,0.33071397513211637,0.3447009371398638,0.29802714461404023,0.34197706389781307,0.3373866394973652,0.387694796317881,0.18082291980569895,0.5848720511705544,0.23105728584972432,0.07679082861589136,0.5035665463208661,0.6627821574052906,0.3001845872084603,0.49336484034209593,0.5307482974079396,0.7722357120187151,0.134449853433135,0.727710871139273,0.32246198658742903,0.19719009183590522,0.0262031966173341,0.5673289296684032,0.5744208878999106,0.35342472281181003,0.07925501522133716,0.4566012814271178,0.11625720567962033,0.784459551849086,0.7382919239236307,0.6576807077440687,0.5300735239751931,0.7250316287332231,0.5959753658269789,0.5150006492188194,0.05642786081630847,0.6489394163402337,0.40402970528587784,0.028335058043424056,0.6973452203247001,0.6511413248774155,0.2538337482647486,0.5536844850107633,0.4670516411480524,0.4111027360657638,0.5955605279602376,0.6493346828368615,0.556083830328252,0.5189837292632032,0.7638309033980579
Frontal_Mid_2_L,0.32564521531797946,0.36460966165642655,-0.24084739650897527,0.5414735478025792,0.3040047515416222,0.38551452022150473,0.19012008261645383,0.4367517601597168,0.04248514937723442,0.33165000214714985,0.4019665864395618,0.7189213783993069,0.21536936166305407,0.6479345584414834,-0.12970109929089044,0.28338779740632586,-0.001445854170424641,0.36667078362305355,-0.2430169002759482,-0.12093832670776804,0.3359140962619207,0.10927048333271899,-0.22334789431604937,0.1816830283357723,0.113302069423874,0.39550205725390253,0.38594290261734626,-0.18353745881500316,0.133738560522118,0.7934824525330084,0.3155540067388725,0.8150478442247288,-0.012474914008676183,0.38955945205659137,0.6462191840648381,0.35426232486523485,0.26625650419923763,-0.1445149926054347,0.18035682444512022,0.4012937725399397,0.42510753176157073,1.0,0.19405650135365077,0.4568287221407242,-0.6308977236480979,0.5180198317518823,0.3832766974639535,-0.11505906004774373,0.6247006556979777,0.10010978046717711,-0.32743491858687185,-0.15789975035332834,-0.15423537879367855,0.17221185732398026,0.10059592525311147,0.46432722512658925,-0.06702550265215484,0.4887504939515279,0.11896012994835298,0.18863127306545954,0.25706086460854594,0.08860070675100165,0.3070263397528683,0.32089495675632534,-0.1512427015233934,0.33314553977858147,-0.1464183782867766,0.11770082430058963,0.22521908676953017,-0.23918226469915171,0.19331559091566586,0.08223631585565701,-0.27897085334000804,0.17057647408943621,0.2600214268840838,0.17873562833283824,-0.1008503900590751,0.09111221577940504,0.09511078874187594,0.40538520254723776,-0.399537718279614,-0.0259614438702907,0.23966505958269946,0.02150061842060859,0.23955435624214388,0.2882317951117386,-0.3955807008052737,0.10884922859988921,0.05092980884053359,0.1323403361942387,0.8280387739317997,0.7279386436286067,0.5497694385762865,0.22213832203995398,0.4718757743609047
Cuneus_L,0.3184968453856786,0.5450781212773205,-0.1593808987301527,0.41303934529436,-0.06728414396929007,0.45312258426052576,0.6511901674790699,0.09534259521270425,-0.04836472474270185,0.40191988986408766,0.3249595942620285,0.20324208008239328,0.6119774794956004,0.4813132207744035,0.09764206885824528,0.17900614766837553,-0.03742768951814467,0.41756786729919904,-0.11515287957057933,-0.03018259061586766,0.3464500842315513,0.16590714286790473,0.15670943044490437,0.305603657601836,-0.04249753987219138,0.47475890797583264,0.2015801933979861,-0.2011931219572938,0.3766144670593363,0.2947072268183552,0.4778826699517486,0.1370292222196213,0.4455891364689176,0.19291656183920822,0.3528625040518851,0.0891452391560048,0.0033970827370991548,0.09233109843742542,0.2754805500819222,0.271995723886421,0.33328961460689954,0.19405650135365077,1.0,0.32281931905947453,-0.17677808650201637,0.3176289349080283,0.2744844056746215,0.1348541175309878,0.4277481912923197,0.48602495798939327,0.0808014820499773,-0.15864114140889238,-0.4667816663058338,0.6055141402705354,0.4531368562401888,0.17158578707311847,0.05599375939935678,0.3201060408080657,0.8538217957807165,0.6657701604734586,0.2483406275809199,0.2629039403883604,-0.3221434107133477,0.08497640533144112,-0.21742373593960304,0.15303436719523686,0.23105029066363636,0.2564863445169162,0.3270681324350876,0.08915987344049815,-0.033404044970009907,0.37117800263014117,0.09902851548688404,0.42084255234848855,0.24680748445996603,0.16416387236054442,-0.18825031588978985,0.28793920728462297,-0.14510873819866166,0.13736320577938624,-0.3458097918224191,-0.019043379207489095,0.2734908544851835,0.8111203032688131,0.033082525360409294,-0.017761697207312056,0.1915010842332832,0.14125729872002127,-0.01464781884505094,0.07188371318787543,0.10864366474362779,0.21626025681070027,0.30848796487955327,0.2706772180550452,0.2505209873699883
Thal_VPL_R,0.6731982984400378,0.3211280230011943,-0.3443846364108282,0.7200829664157721,0.3818501158150506,0.6615598699222186,0.35942084249018913,0.21902512571575172,-0.20908667260057795,0.5807179851807976,0.595139087083335,0.38200152841734364,0.641659036343972,0.6434122955539778,0.09705286171904275,0.3723078895139296,0.18460139002011275,0.49878840194193075,-0.09414987322234983,-0.02415994372355012,0.6921884908765082,0.055962712389206005,-0.1689386626946159,0.49391859850400893,0.2668870668925612,0.6811150759114825,0.47554761719005756,0.07981250167708039,0.2335516317155188,0.5739867033423466,0.6912003283752401,0.5144333546119386,0.1296496370835749,0.5499391581199646,0.5812043326703078,0.11189429505732199,0.32392349377105545,-0.2599658009966119,0.30093945516601806,0.4630742947558542,0.529401672452994,0.4568287221407242,0.32281931905947453,1.0,-0.3520554491874547,0.866122263913446,0.6847835678744304,-0.10253258839957817,0.6343075805320998,0.04714661614659768,-0.1492075506174775,-0.01670966674805803,-0.27616148358206305,0.5834510231731685,0.3842014739864041,0.030747107272452574,0.11266395398599575,0.9116189784739076,0.5322222953277919,0.4387268236458106,0.2286235115615068,0.3803357251741556,0.10253898276157754,0.5887115383483342,-0.2858886490765083,0.00907800794933201,-0.11853580668518768,0.3308448376360663,0.5585983526879901,-0.24058802199277604,0.019841126607513356,0.21952637509601597,0.012008503055371359,0.31777683740880375,0.5019934573790722,0.28596067898084615,-0.04107313379969307,0.3615279655750996,0.2462737442823911,0.8773727484001348,-0.3093489833744453,0.071782124385237,0.41620341037814784,0.013963513363306332,0.3341733691283428,0.22667263442497096,-0.2054703109052292,-0.04021474123930403,0.1684427052566437,0.45534131451971493,0.49267460526432416,0.4486762977350535,0.8594459412833344,0.3235399904178484,0.7558308774018332
OFCmed_L,-0.1887133584331455,-0.2511868235384143,0.6064250430452001,-0.5804237740756495,0.26955497946023316,-0.04129979368397764,0.15672945591172552,0.1226651751716878,0.27818104892697726,0.13777887447358533,-0.4079242857680593,-0.10229283481688076,0.08174651003292495,-0.5325763152909821,0.4037671566524731,0.2729275462042131,0.5511174836436855,-0.09712307018301013,0.5833542642073031,0.703006018399543,0.02832790657462044,-0.10864665277536056,0.7371782516189542,0.228284417041577,0.42702708493428004,-0.1344709675083933,-0.17944026749021064,0.28175281826745546,0.036580571773309076,-0.6345148525909214,-0.41449036441350784,-0.5375193744082766,0.5066361023347401,-0.15358252752894241,-0.510271802669311,-0.10435440979823456,0.025703596427880403,0.4720376640065133,0.34838257673001755,0.16429718954144468,0.06556294523403473,-0.6308977236480979,-0.17677808650201637,-0.3520554491874547,1.0,-0.2632038312399241,-0.24073807326206123,0.38891785715297533,-0.5697472297942299,0.3028773756942929,0.790794982216488,0.5672036266417005,0.5152927332791051,0.09475128621955575,-0.10630425100899082,-0.25945392422407354,0.570370546795156,-0.2874007541791824,-0.15774496474672892,0.11102415788264533,0.23700590942219796,0.32137902959479026,-0.06620807262941125,0.10977609654252553,0.6006471095270359,-0.011072490629717088,0.21268082883109188,0.23893807456177207,0.20924041065908544,0.6271871659888396,-0.03458941982003298,0.29774382384369985,0.37694414880374705,0.3197613309802058,0.12270512855763945,0.40580633555128953,0.5999076849979037,0.4379794605319025,0.43472874279705775,-0.26751526292888844,0.7602150619617538,0.5750604870805435,0.003627358188643582,-0.0992687599398717,0.2095611654858818,0.26424652429027695,0.6960404907968644,0.3966658517492581,0.43095477977697466,0.14139276965284475,-0.3525057681130975,-0.3048341842793776,-0.4567798922158641,0.24895124533994875,-0.11882020644389528
Thal_VL_L,0.7395117516508141,0.4401953364297293,-0.3306393151413777,0.6928465296554297,0.46102498870251146,0.7692973574543629,0.44390990813650355,0.2870857445626653,-0.12235019116487304,0.7239403787530848,0.6044895946567246,0.5669941938344139,0.7296726586518509,0.7021619393765636,0.25189269105620893,0.5285008848918943,0.2979457014753445,0.714127753482577,-0.09669925421926046,0.19637436588879123,0.6993044302066187,0.039337591208464605,0.05554226016920213,0.49380517649041034,0.4258498150860798,0.816446157388988,0.5279975460617574,0.06990878157090265,0.16656246838912464,0.660543817980321,0.5661087552817117,0.5138003720750659,0.28919655423503626,0.6966451554247802,0.6429316367778344,-0.00821497349782678,0.385350633845319,-0.13094329759154635,0.5341576934227339,0.6724071480734403,0.6798458703358388,0.5180198317518823,0.3176289349080283,0.866122263913446,-0.2632038312399241,1.0,0.611700340651809,-0.0568187687421045,0.6368528193040589,0.1336677854875356,0.0010190363680717938,0.04053148008757212,-0.2097655006529486,0.6532290519154479,0.4444804357841706,-0.059048968548157686,0.3314751102700924,0.9281360774461153,0.4815367063376287,0.4204963279811535,0.3813427461790195,0.5610297425200609,0.012812195735011897,0.7314505584638179,-0.08278248610260097,-0.05866030508987306,-0.09568553534536173,0.3788904084476229,0.5790534650140211,-0.05642717660231301,0.14358974641440242,0.17242480909963254,-0.056480691501510825,0.4728252809552894,0.6879321506053115,0.3939133754270038,0.1631890770238536,0.545183071492211,0.3310348597893318,0.8065733201490393,-0.3151924285530915,0.29036206947852833,0.4911023253226737,-0.021970445522723724,0.546214372055017,0.383960057223715,-0.06185803939041155,0.19414546165848068,0.16442364611543933,0.47870668589878423,0.5476693336416649,0.6325273440969816,0.9039622383680458,0.37310576607765444,0.8754364887429862
Red_N_L,0.43894220170410103,0.26973556343214494,0.02558516375046356,0.43693551473004805,0.38387826861408075,0.43050153870489366,0.43173850532621627,0.4246751841546603,-0.07437330092112218,0.3482969340435953,0.45010816374327284,0.27028562069564993,0.47573532490202936,0.47607399732750366,-0.14532277712509428,0.20036565477925686,0.03487486465379832,0.4808672198194592,-0.041081472958058876,-0.0069133326396734335,0.6055793079282934,0.039773727261612345,0.0035051285758395216,0.2272357633939165,0.19407509625167552,0.5777056713191402,0.4277875938806932,-0.07289927167249827,0.32217915470820074,0.41024812159332935,0.4781329272496602,0.37958454747943426,0.09261763982010442,0.3155538913205487,0.4023114923436078,0.49143864875595095,0.4993545676611457,-0.09079769238015,0.17671374514668328,0.38126878927190827,0.33071397513211637,0.3832766974639535,0.2744844056746215,0.6847835678744304,-0.24073807326206123,0.611700340651809,1.0,-0.24539505809379455,0.5301261953078474,0.2628556630886586,-0.05654538277637276,-0.11936117830805672,-0.18129445575120234,0.4018941633788456,0.33059105513188447,0.3105868923643954,0.12764144232534683,0.5576914460836073,0.4242667784057141,0.46043376456895696,0.4017571613533558,0.12951587453370922,0.3755045110890776,0.1883879807540312,-0.17653181052937394,0.3560329107473284,-0.20433022871512505,0.1920509562308908,0.5816020625845633,-0.31698705251302534,-0.0027551941260995946,0.3188831184750439,0.013476571337609114,0.13864915911459255,0.3518640207284234,0.2179545777238195,-0.026205429047453255,0.20253732540412445,0.2787917051449118,0.6392666496499994,-0.05666789237845141,0.07448890904595871,0.2767175858390413,0.03474661976277305,0.16193858620410856,0.20037356564695075,-0.29092677976590436,0.0208652155565939,0.2659807818137798,0.21020368266747017,0.38892542332102464,0.3162419008400501,0.5592837784410477,0.44492297116236734,0.3983978079956755
Vermis_1_2,-0.2844402734795999,0.039973800585583266,0.4680269829656671,-0.05174293417236274,0.3277552713071852,0.2933744423920374,0.3846734908939455,0.285453381146731,0.18422190609261763,0.23962233035312203,-0.19509160441956447,0.28110559120358336,0.25129617956522665,-0.07535130218376755,0.4556474240113961,0.3164916403945511,0.5750611976271469,-0.19892738370850596,0.6204374051732028,0.3940254785212885,0.14485177136830474,-0.06502507675213323,0.44889045001394057,0.470640009090941,0.5024758856068275,0.13408883745726013,0.0899354195313147,0.22609522024846088,0.04234483477115584,-0.19763702820814535,-0.24951480974652465,-0.11707462734471102,0.5228278336550585,-0.1352663454535889,-0.062100389913650196,-0.18834526980519348,-0.18062147650243504,0.4698564144410448,0.37452208899424355,0.20061797245864676,0.3447009371398638,-0.11505906004774373,0.1348541175309878,-0.10253258839957817,0.38891785715297533,-0.0568187687421045,-0.24539505809379455,1.0,-0.3671234262637301,0.38694642895694786,0.3802052434035847,0.5134070859689837,0.4304576591026563,0.34337122953832055,-0.1287560337516095,0.044448208564068635,0.41677255404107844,0.03283554253247289,-0.005197512498258038,0.3793922481143392,0.17624935667785346,0.40093886767359893,-0.03186888582641368,0.30570331683390367,0.45430628476138485,0.1552112155451058,0.21748984604487762,0.6537371930625664,0.2732735464138921,0.645461259536819,-0.10017082658986483,0.5501846777280641,0.6531044453704195,0.5408527185211647,0.29703689514410103,0.6659968283134143,0.4673418645733314,0.5738121212164563,0.48704375768229036,-0.03979317452599357,0.2505938140367247,0.4618758438015447,0.18098052339331713,0.06235526856960875,0.42130975936707643,0.4902108801858158,0.5426161523316806,0.474908967435663,0.5092713576711502,0.06699468652847301,-0.0029961230679388714,0.1197719130131805,-0.10138878990680149,0.23274158586576826,0.1675180164035169
Thal_MDl_R,0.714026891326506,0.5674470482537886,-0.5042756103916766,0.60329723829822,0.04032330509824109,0.3491104662654587,0.159152106575488,0.06323947769980512,-0.1365932799371271,0.33434431235219886,0.6130240401410072,0.32547063358250633,0.43685306631712933,0.7122146414187942,-0.2296419926674887,0.06306368403256302,-0.21380012186180508,0.6634891267743549,-0.5337743056849177,-0.2435880261914193,0.38217143827582295,0.24595706878073986,-0.2888862956769991,0.06315900648790415,-0.100624960567903,0.5180034580692287,0.3287556967393857,-0.1813483863548859,0.2707731585668264,0.7108393162479022,0.7077700566333552,0.5443740219333729,-0.06782473206839316,0.6832070028462623,0.618881578364235,0.15141842088020602,0.37800661001873637,-0.32654110012618764,0.093893284653658,0.3797880736770981,0.29802714461404023,0.6247006556979777,0.4277481912923197,0.6343075805320998,-0.5697472297942299,0.6368528193040589,0.5301261953078474,-0.3671234262637301,1.0,-0.10194326312593485,-0.3540459389378094,-0.41930489785705105,-0.6130069890373729,0.3643595066397462,0.49321578289725565,0.08270926691736417,-0.12448856462192676,0.5667454015939445,0.5393491434820182,0.24268917930672979,0.21991879816912385,0.12255643034812991,-0.06138266320948531,0.2530085969922853,-0.3502073235004987,-0.004446180415461156,-0.11084942942343438,-0.038320876633984265,0.2946209456470987,-0.4443890985705161,0.21841454379702227,-0.11664381497330531,-0.3499762138176891,0.04918816890754255,0.33380004905603583,-0.05364494222645476,-0.22829925086475494,-0.010455540437383714,-0.12402059364762279,0.42742321668555966,-0.5409480549839423,-0.18507099848557912,0.29932618590822535,0.21010747795542464,0.03685880243703457,-0.012587468144251423,-0.4472704509108701,-0.07899787358835267,-0.24895968996024864,0.2619046055061043,0.48915401902110867,0.3905828244811623,0.6125450035536781,0.20973107450283704,0.41897368384694367
Temporal_Inf_R,-0.01299263192721106,0.1760449643872375,0.5252904532908924,-0.03932841109317027,0.4179709149870929,0.40591490169541133,0.8462445170940674,0.5853385478947944,0.2272194817821109,0.38897117271333265,-0.15337474811763105,0.4180768670051202,0.420032760452556,0.06569394160801516,0.15530542438356476,0.4299568981133448,0.33077222332625944,0.22318129325765018,0.47014137421694774,0.40279569900238904,0.4318310041871547,-0.05655996988201107,0.5935846055292721,0.48046671111832545,0.4225771514724994,0.32603049417807173,0.07956300605073399,-0.13914216376403737,0.1628064263347699,-0.08761787254776356,-0.1134157722524403,-0.0065301658108119455,0.7022892749762425,-0.06487147048043551,0.030843532771205412,0.43652389279529935,0.10411430880600187,0.5865580156264836,0.4973664533791363,0.36650844873304,0.34197706389781307,0.10010978046717711,0.48602495798939327,0.04714661614659768,0.3028773756942929,0.1336677854875356,0.2628556630886586,0.38694642895694786,-0.10194326312593485,1.0,0.5158315719560412,0.34115509866238625,0.17678037469243807,0.42562698747565314,-0.016511685220596324,0.5092369569552025,0.45922678841157055,0.1386375445966802,0.29606289859181356,0.7262165464245465,0.5069578171556469,0.23052269684446566,0.12517586471871534,0.12807770814712163,0.2842078696237469,0.6109763900444247,0.221890919594752,0.4635366778992674,0.4566264281040775,0.49912772923520704,-0.025674084378171987,0.7764936249982581,0.3988496046700988,0.5955446297031554,0.3085786112024507,0.6041288401724881,0.254755963899281,0.5780508748670659,0.3012161029744021,0.029023591124396234,0.29047666552778206,0.46090318185247003,0.27162281601032456,0.40644489891910435,0.29499798525606913,0.4415864201843284,0.5088238728766342,0.5148270493104063,0.5923969108458602,0.043321738519811546,0.13471839387183465,0.26975416556020854,-0.0034406998216970565,0.4956729836573325,0.19035006087875933
OFCant_R,0.007192936098309414,-0.07748988553094846,0.4419465388610105,-0.36788343214141433,0.33486564497392446,0.1629554904831403,0.3692409475073769,0.26551091367706764,0.24196428745365328,0.39236795422122783,-0.3693209037368934,0.238533466040033,0.2752345852202337,-0.22126044241616016,0.48138778429335216,0.5257824246619887,0.6157740498635563,0.153591406059557,0.4783669867811625,0.8432476748344244,0.364065384810678,0.029638654467635757,0.847555223264748,0.4062990745666884,0.4040583444409362,0.143227151643669,-0.05832517059703613,0.0583884271092443,0.13321738408759626,-0.3526253288814017,-0.2215633735701112,-0.33441523714452603,0.737376589368589,0.04225031631268981,-0.3602598660267626,0.031132817044066823,0.03405493575391179,0.5445124404500341,0.6287420978116832,0.4102777355634355,0.3373866394973652,-0.32743491858687185,0.0808014820499773,-0.1492075506174775,0.790794982216488,0.0010190363680717938,-0.05654538277637276,0.3802052434035847,-0.3540459389378094,0.5158315719560412,1.0,0.4870167426167583,0.3041191813436267,0.2675629566298246,0.12651886828213904,-0.19009631520619333,0.7071366047532825,-0.04428580283065505,0.08640213010714755,0.26400752847773556,0.33883264027703147,0.49513359206856944,-0.1846424327850496,0.256316417575237,0.5300587253367909,0.03177591207271717,0.1746538834600017,0.42707063395729306,0.3938506991330221,0.6148169847219777,-0.07797667086190108,0.4340221462102368,0.2931011090663218,0.5963954916705173,0.3134846930641422,0.49999821357585694,0.593786798280129,0.5880408484647576,0.44769963073545427,-0.1553531370899862,0.6528187896548918,0.6914005175769689,0.1451926605624088,0.13386402021140167,0.44434278138902444,0.34665125259647334,0.7926080043289137,0.43258120855409504,0.416002895397393,0.2731703601035117,-0.08566220986967422,-0.031132583186302673,-0.1923023233027037,0.32878929421285863,0.16020174263426107
Thal_PuM_R,-0.13362666637264406,-0.24715657739725577,0.5636122365467912,-0.19637743539553454,0.5323533442969837,0.32455072878920954,0.2466477221223342,0.43034324507879484,0.2834312561374885,0.3648899570797641,-0.2458607413419753,0.2903438204252366,0.1484353687550233,-0.3812944796818261,0.41970696828753623,0.5792687144674236,0.6340196195831915,-0.0889126598714722,0.6748898480411386,0.5957026798056377,0.21397817606441397,-0.21569101567412044,0.5317520241590951,0.5605424085460086,0.6098570024171106,0.07061342240364214,-0.20404846533942295,0.4283806111527504,-0.006528529740384542,-0.3888357960471928,-0.33131119613229276,-0.004565186902148648,0.5448873083212082,-0.10355976313279239,-0.16102285278299017,-0.061613005820257666,0.13911783561291874,0.3775387522052414,0.4860362067765348,0.28737545726088803,0.387694796317881,-0.15789975035332834,-0.15864114140889238,-0.01670966674805803,0.5672036266417005,0.04053148008757212,-0.11936117830805672,0.5134070859689837,-0.41930489785705105,0.34115509866238625,0.4870167426167583,1.0,0.6372536326056193,0.13291872102716357,-0.31620682501384534,0.04861517780365536,0.5467540281847634,0.10042786540926357,-0.20915548054136404,0.24027380710608312,0.32723506240934747,0.5027426300303928,0.20682408922220116,0.4420768955820604,0.5897355098102913,0.1805533101881658,0.13621176325632847,0.5023461345559956,0.2740618393033343,0.6538050443779502,0.1994821018448345,0.45732432121046673,0.4029042258986588,0.5750886735374313,0.27049599215191045,0.6243361826785656,0.6259590421814422,0.5673234328277373,0.5129281658186436,0.11811607574071922,0.5604370229510278,0.511605415412818,0.08536101161419632,-0.18088900626279264,0.4839361491169573,0.48101173477393844,0.5061901319492536,0.4874413546146346,0.6084105790756018,0.23632072455215858,0.17303085632367604,0.16835474047123503,-0.08591798942047162,0.3353968026099758,0.2552209136231543
LC_L,-0.506791085334228,-0.46814915115978806,0.6350899970998432,-0.38975863325655696,0.4632427961750546,0.05557883527025742,0.00940145424906183,0.39630578844367176,0.24842906456978783,0.03832646017172453,-0.30525371803787443,0.19779114767158795,-0.1737089224737263,-0.5144605069571095,0.3266906495659584,0.3052527175028937,0.49169840059276776,-0.38360059212843883,0.6745572769579343,0.42250013518308843,-0.13136125062879925,-0.26907454964591426,0.34593851677087806,0.25781609120363796,0.5578427113269673,-0.17764560596573575,-0.11947085291568753,0.4096209452530488,-0.16313408644590022,-0.4148477700281819,-0.6365181687492484,-0.056116233344016886,0.16707626666445047,-0.4076052118875188,-0.32889960040243105,-0.028963028401544248,-0.009575747161248878,0.3084516676705206,0.20356132032013496,0.08831002931981852,0.18082291980569895,-0.15423537879367855,-0.4667816663058338,-0.27616148358206305,0.5152927332791051,-0.2097655006529486,-0.18129445575120234,0.4304576591026563,-0.6130069890373729,0.17678037469243807,0.3041191813436267,0.6372536326056193,1.0,-0.18759344065874559,-0.5450350836253103,0.16819485145679894,0.37107039110390116,-0.16156552318359832,-0.5833768583830296,0.005143087966179245,0.12988831284108257,0.20306257091318825,0.4962314799010446,0.16851942978195036,0.5922454785762887,0.257404990479861,-0.01812460080383147,0.24364647788371768,-0.004941513674757649,0.457636597303082,0.009736442876296254,0.2808113512773848,0.259579042712198,0.2362750595479511,0.0887684942552251,0.45468275872729763,0.49680884038095235,0.33121824127783,0.5993883217498366,-0.04296570833499048,0.6021708311140801,0.45710184398742876,-0.05058684558109459,-0.4346358968399568,0.2754365761226412,0.4626625759074255,0.24796705826176932,0.44087240673951833,0.5955180247263705,0.04519180000911202,0.06621638839811055,0.08543912210348382,-0.28161842110456403,0.13010666522114023,0.014145635255357388
