,Pallidum_R,Parietal_Sup_L,Heschl_L,Cerebellum_3_R,Thal_LGN_L,Vermis_1_2,Thal_PuI_L,Rectus_R,Thal_LGN_R,Caudate_L,ParaHippocampal_R,Temporal_Sup_R,Cerebellum_6_R,Lingual_L,Cerebellum_6_L,ACC_sup_R,Amygdala_R,Vermis_3,Occipital_Inf_L,Red_N_R,Calcarine_R,Cingulate_Mid_R,Olfactory_L,Rolandic_Oper_R,Rectus_L,Temporal_Sup_L,Amygdala_L,Thal_IL_R,Lingual_R,Thal_PuM_L,Cerebellum_4_5_R,ACC_sup_L,Thal_PuL_L,Cerebellum_7b_R,Thal_Re_R,Frontal_Inf_Oper_L,Thal_MDm_L,Fusiform_R,Cerebellum_9_L,LC_L,Cerebellum_8_R,SupraMarginal_L,Fusiform_L,Thal_IL_L,Frontal_Med_Orb_R,Precuneus_R,Thal_MGN_L,Frontal_Mid_2_R,Thal_VPL_R,Caudate_R,Cerebellum_4_5_L,Occipital_Inf_R,Cuneus_R,ACC_sub_R,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Heschl_R,Insula_R,OFCpost_R,Cerebellum_8_L,OFCmed_R,Angular_L,LC_R,SupraMarginal_R,Frontal_Med_Orb_L,ParaHippocampal_L,Temporal_Mid_L,Occipital_Sup_L,Thal_MGN_R,Thal_VA_R
Occipital_Inf_R,0.20237850814045183,0.5470599987836123,-0.15708501374778183,0.10199868160738738,-0.14405298128503435,0.12192716688327591,-0.15097870248570727,-0.0092219808492386,-0.05220951424502299,-0.17019963060824042,-0.0026801443749176427,0.16831174830809037,0.30854720512468375,0.018728793827935186,-0.15074047554292702,-0.29982707711731776,-0.15727806655899262,0.011209100079355624,-0.21963352370012057,0.05818153826430921,0.5615709512547189,0.02307007689162522,-0.0440419127237301,0.07242994421252456,-0.11623959513215464,-0.1051482718057827,-0.029171002777440336,0.054929935916594654,0.2204933067188873,-0.15686207313764203,0.17276950581819006,-0.03940459072549498,0.09278709354484388,0.350415837012655,0.05447317807926456,-0.078091620654408,-0.055268169881958325,0.3334168452030965,0.0476503316883994,-0.30644466503086,0.4809728518624399,-0.05213458847056723,-0.18786510810123097,0.05224492589494334,-0.10017827572658361,0.17784388303026882,0.07948933971029526,0.05375867879002515,-0.03292830315533686,0.12326924242751643,-0.10468492266872005,1.0,0.4980083900969676,-0.09089290516447913,0.13404129336678175,0.1824540280992878,0.17495312865028473,0.2188529742417581,0.04142954049876119,-0.12829104937351185,-0.062062895668805164,0.05392097225969624,-0.035050335984202576,0.09209646440892397,-0.2184896271766834,-0.25503612973395856,-0.30935427283386274,0.80012965800133,0.05898391829838863,-0.06143842141980702
Cuneus_R,0.2542426453239728,0.5568183054429107,-0.030328862831402553,-0.0007487388740564513,0.3826523828275976,-0.005197512498258038,0.1087994687507449,-0.13604018665469605,0.566452784338672,0.16614633847065985,0.3260699951596826,0.5024874429589208,0.39247733294604226,0.47227634401292573,-0.05851568785793715,-0.0032508754404135397,0.12688630327723793,-0.07354463681004786,0.13340185879391947,-0.047892428221257506,0.6101557629476542,0.307803484449883,0.15154346620635548,0.5129097121868786,-0.0669987956958205,0.23799774677581875,0.18974978163666967,0.2805903748564995,0.6315541879793847,-0.3682840182554569,0.10650495274434574,0.1048857557894487,0.3147898073989804,-0.005715185081694539,-0.21379059409112294,0.07579048458847529,0.3352402074156408,0.4670601225438376,-0.0891725132690887,-0.5833768583830296,-0.05685013655284307,0.34641847040890983,-0.037660711252631804,0.4332178136380066,-0.012705793753487384,0.7609768997389569,0.5502683408274441,0.14336054740430296,0.5322222953277919,0.2718030740538059,-0.08844397225626817,0.4980083900969676,1.0,0.04227466900260707,0.06414978547986161,-0.02452631605271817,0.3304296244450988,0.33580212256533915,0.3001845872084603,-0.45850290833728413,-0.060163138363117596,0.6773142522101071,0.1982949220920217,0.7298143005408366,-0.1749607311853875,-0.2204346353567549,-0.11683181773377163,0.7634771649470098,0.4355669473584981,0.3546936981264937
ACC_sub_R,0.5072983495211142,0.053405339563287094,0.6806833371649685,0.5306331231282481,0.3078357533107622,0.29414812080028324,0.19238630192868753,0.4872070282427898,0.2418117799586218,0.8012851567769476,0.6628791861466299,0.5469552324968993,0.5339136636967696,0.4059563035642674,0.5213458659589817,0.7309088803202705,0.5201182874505748,0.5115376741063731,0.05627577777531292,0.7449790727192375,0.25741019346137894,0.6843536551587402,0.7807260808514731,0.6610188543405324,0.4969454696100136,0.5725707385730913,0.38951426610327633,0.7351919624806581,0.40547167190684735,0.5565918932054856,0.6226470829239531,0.7823729510467038,0.2879754879152458,-0.021230104253546413,0.318679232734983,0.6125455620501405,0.5239716043666249,0.5698998121820765,0.4088754578496608,0.35195791968550694,0.026350605912483838,0.1126530056838723,0.5510481277615651,-0.014196727849525812,0.7371854269686328,0.3905930014939805,0.3613275251904531,0.12655436595017433,0.14849176772864178,0.8626282702879732,0.49138786810980983,-0.09089290516447913,0.04227466900260707,1.0,0.28781259235637996,0.5065864211002981,0.5419113899747249,0.7055106805279061,0.6409160414875259,0.09666711760723468,0.5901703041562119,0.10186196809519782,0.16080731302185133,-0.11072520980234576,0.7520702184810605,0.5844947964085956,0.5263624340959897,0.04106914368251678,0.5750448771133029,0.5827074743516315
Frontal_Sup_2_L,0.028562267509412417,0.0768850036086729,0.2949654576388921,0.21826042287751252,0.41321725551227656,-0.08606186645465802,0.33009213858460806,-0.46345685322362573,0.3453818985906213,0.38656588204914955,0.22293228108899116,0.19473427311894445,0.37520777600576016,0.280532445688543,0.3979768785295291,0.18286796562657123,-0.07200158608196826,0.11714080404959287,0.18812559989976216,0.19639841462219132,0.17271583978022598,0.16657099239509257,0.07096380902196628,0.4184291260185069,-0.4373054763221398,0.3890738618857287,0.1736355071658086,0.4735803646539013,0.24376064197265793,0.13408753120144426,0.339228833967734,0.3223791584089913,0.21866644553080034,0.38641602112509965,0.14201886750748768,0.486309232571522,0.3081168548709242,0.2841188406140993,0.1417586913815584,-0.06050694962285533,0.3463246994133539,0.30294769670550237,0.18766472025272757,0.4134145289477831,-0.1799314976884723,0.20583834184671498,0.3889034280674001,0.8233281594800956,0.40722692899665297,0.3082831329154533,0.37042189163791406,0.13404129336678175,0.06414978547986161,0.28781259235637996,1.0,-0.12193640007743863,0.24141101795952222,0.2566405118580395,0.48091881805110676,0.17690552686010327,-0.28570478237784264,0.06605655939536642,0.1370395899423501,0.2669407673752608,-0.062306331996161264,0.10336069256874525,0.18216221394435075,0.045515900877629245,0.28517136289092826,0.48618395350266863
Temporal_Pole_Mid_R,0.4273360909505362,-0.00877203696415469,0.38306815852053927,0.4381980906570129,-0.16216599028809692,0.35655711330064455,0.04933086116100503,0.791186329328614,-0.181308658306114,0.186399817490698,0.28933844578801854,0.42938916377775843,0.48868268481049615,0.34716860299777214,0.3508058154555861,0.48212635337719545,0.2597841731581348,0.38744512755704374,0.09743674996262548,0.5394127636412029,0.31607417114286673,0.48013038602217706,0.5204723729867059,0.2306160307677102,0.6765671207081598,0.25342531235129423,0.1109662940274145,0.2533535300676757,0.3914673531800288,0.39969865028237134,0.5622534603092633,0.44049440259374484,0.06555107353994485,0.3169612435619269,0.3261224554824568,0.17957352646100647,0.11025071547400107,0.4992602976255529,0.5341163607739057,0.3805067829356856,0.3075421792015612,-0.0709442215855725,0.3568696655542117,-0.21603785822108118,0.7957411656803556,0.1333394441239888,0.02569650805264735,-0.32489006496176814,-0.25287419078337453,0.44612343802941556,0.3513770007650264,0.1824540280992878,-0.02452631605271817,0.5065864211002981,-0.12193640007743863,1.0,0.27797684002742057,0.4446804547083645,0.13705682947609812,0.18963064019665604,0.7916895291247078,-0.08089142715800131,0.23494785860361103,-0.3830974267016552,0.7383840894877616,0.3761514399881063,0.3829471982741006,0.11407889616394032,0.22279299485095333,-0.04073664619376148
Heschl_R,0.5117702241826335,0.3014220154676789,0.6086549528566352,0.44373298597973687,0.24731025275351612,0.470640009090941,0.09697189410383182,0.15626286990458094,0.22733980433869863,0.683282897958843,0.8276950281820281,0.7552630881847098,0.7706909886995448,0.5477895374419652,0.5978439909254452,0.5321822266519395,0.4549266615958099,0.5855647789763395,0.11270610050315337,0.6315290417614979,0.608098069019845,0.7521014127820318,0.6139827629910602,0.726522148428166,0.21966791844171749,0.6300398139654453,0.48945178320777194,0.5580066223012728,0.6397321373966861,0.37132179075865224,0.7348185901708021,0.7652356469244903,0.3458225895648175,0.012551798444025826,0.10832289609249186,0.4585390441758724,0.5475614608501116,0.7722021420886318,0.5445253783735797,0.25781609120363796,0.1927152136229261,0.12950098001650096,0.5872685817675289,0.11385906783221601,0.34484887078508975,0.5743785863173543,0.2144910541307812,0.21253478386845967,0.49391859850400893,0.6587959130316219,0.5174842184941343,0.17495312865028473,0.3304296244450988,0.5419113899747249,0.24141101795952222,0.27797684002742057,1.0,0.8200438759899714,0.6518055836802019,0.1589430739243058,0.35447536367304106,0.014075530887260171,0.3063296116768147,0.13429487148444585,0.21123048775117761,0.5176314441241628,0.47878831470759947,0.3201540876242489,0.6655624720345907,0.6980194427019747
Insula_R,0.6853976506732027,0.33473130975015397,0.5986975607165512,0.6291236338992726,0.26858737400557187,0.5408527185211647,0.14499794383381262,0.3340610107039792,0.20048877704950327,0.752346314107853,0.8520755975448538,0.7839622527662845,0.7638862664198074,0.5554909476732235,0.5554234886569485,0.6682915472382348,0.49580095363677107,0.666551687138385,0.05299243745143831,0.7346152516932942,0.5912483744015566,0.8253176741139594,0.7071607549862137,0.7250170605546027,0.3776667593531361,0.6912751284560056,0.500998252037993,0.7055763167226062,0.6248394377822586,0.4989668945785977,0.7837254447086683,0.8453358501696628,0.3906510837250407,-3.161575881777701e-05,0.2519870835522815,0.4740362317887404,0.6604451197083332,0.8016770016997197,0.4874967254711242,0.2362750595479511,0.18122112385614877,0.03680978805666269,0.6189816238310308,0.11266324254918629,0.5342490166692139,0.6101907093076805,0.34252844922757153,0.13755706912727464,0.31777683740880375,0.8114635037035053,0.5989430942657861,0.2188529742417581,0.33580212256533915,0.7055106805279061,0.2566405118580395,0.4446804547083645,0.8200438759899714,1.0,0.784459551849086,0.06430187391558152,0.49761426350474175,0.11908963178991745,0.22257140113070137,0.07478529446133692,0.4351468674129659,0.5716087117806712,0.5304836973703109,0.38485714349816197,0.6685947927401903,0.6636927438835539
OFCpost_R,0.5238092878099045,0.15821413787840202,0.529360029993826,0.5536844850107633,0.3859786896809504,0.3447009371398638,0.322857988641063,0.018587295698164488,0.3718032339302488,0.7489433253079929,0.7680909005952398,0.7216558785690198,0.6594357206212399,0.5744208878999106,0.6013128386194585,0.6491202020789362,0.48870188194945496,0.4854199319238989,0.18138906136847707,0.5404826100931464,0.49336484034209593,0.7250316287332231,0.5035665463208661,0.7472031700856094,0.05098017078806343,0.7663595389123009,0.5577830431792083,0.742666527907133,0.5716715944231382,0.3964454748832796,0.6292311158227595,0.7229429941311034,0.40402970528587784,0.03686658008689349,0.1707491492092604,0.5881702908919021,0.7382919239236307,0.674673116127659,0.4670516411480524,0.18082291980569895,0.19719009183590522,0.33546921593288354,0.645257846505485,0.42385527580292354,0.2654670305153439,0.6410278953341481,0.4531660124894796,0.4723157707770711,0.529401672452994,0.7271705956156687,0.6511413248774155,0.04142954049876119,0.3001845872084603,0.6409160414875259,0.48091881805110676,0.13705682947609812,0.6518055836802019,0.784459551849086,1.0,0.2021244475200811,0.27524679551280273,0.23105728584972432,0.1259164937754685,0.2539107879001437,0.29322318138987,0.5983779388529242,0.5959753658269789,0.14654242142868756,0.624181970069819,0.7638309033980579
Cerebellum_8_L,0.02627366622526593,-0.36278272041837456,0.2248717604907438,0.3995943902137836,-0.2744397111881081,0.1923124632623957,0.24560013728828756,0.007777332956931701,-0.3252511020230522,0.08346467282503577,0.11071721875625724,0.1393462853454696,0.3217133158102807,0.13701574603640548,0.5789390167809557,0.2653510383479852,-0.005456583460433219,0.26400228196797765,0.3609183160655558,0.4233343355445266,0.22070365301003075,0.19915414269957676,0.13127244789855533,0.014509932571505572,-0.07492560863479142,0.20666144512727294,0.0855807520078851,0.03285666566619634,0.09047308076603329,0.4716464438380064,0.4445484147709793,0.21163392476030551,-0.06327488964980721,0.34302884276536466,0.12407540704892006,0.25961137129404094,0.11517966895723204,0.2291236681251034,0.7483476537450501,0.6847167803185723,0.6353424723305805,0.023945114598327516,0.5497310816939347,0.009434990659953738,0.003308249865531548,-0.11364672907135433,-0.20102556649719572,0.25961867813898,-0.009647317043404153,0.0642860042670472,0.503854525255802,-0.12829104937351185,-0.45850290833728413,0.09666711760723468,0.17690552686010327,0.18963064019665604,0.1589430739243058,0.06430187391558152,0.2021244475200811,1.0,0.12528856305471767,-0.5337400465328819,0.14778536656721739,-0.37838678710857937,0.08801962347852028,0.5425530365249638,0.5745830266773947,-0.44988596273089004,0.07737593849213818,-0.0006958935726167843
OFCmed_R,0.5364739701647445,-0.0280527278502787,0.49362972609324385,0.4626504661958682,-0.09945089854633452,0.41187902558192896,0.04676937278884568,0.8783650105090742,-0.16469165077845768,0.28487379538682656,0.40078506164310645,0.42223873977124177,0.4055081443752816,0.3497009459875049,0.3724201810033995,0.571032413399446,0.42498163337676487,0.4582922286411595,0.026880911566794723,0.5920100144130463,0.20671183838825866,0.5473876346289448,0.6087528475180143,0.26649923045173396,0.7759299879766196,0.3552645465645962,0.19724970375868553,0.3118504425979092,0.3537234821768063,0.5448719009020394,0.4732111226933953,0.5293579880468672,0.13183867086975393,0.0025102547822813703,0.30495835482369277,0.22204200378969965,0.2499911674821104,0.4340740999700484,0.45739774293634883,0.45484473311322365,0.10577806465260858,-0.06021124975364049,0.4933855261924336,-0.2720956211770253,0.8921911995421428,0.19020566961574747,0.003003381336912204,-0.4349115478728893,-0.23892617151326548,0.48439404026932575,0.4167223938549308,-0.062062895668805164,-0.060163138363117596,0.5901703041562119,-0.28570478237784264,0.7916895291247078,0.35447536367304106,0.49761426350474175,0.27524679551280273,0.12528856305471767,1.0,-0.0030872072213599068,0.014872484499943425,-0.32955452600767626,0.8127161784665163,0.5360358899545291,0.49802573008629647,-0.0024610001550133143,0.24995293609033434,0.03004564137615208
Angular_L,0.1793895700587059,0.2336876623947822,-0.007588552866899247,-0.12315439540994721,0.4997093937326907,-0.1287560337516095,0.1551870723223015,-0.08837449748003041,0.530043338284304,0.18610668738204741,0.13396572600641027,0.2461862990457003,0.11224791258377483,0.4159221411260779,-0.08067630522422077,0.12332113799045147,0.12002964593000612,-0.12838431893690597,0.1451698725006192,-0.17873360675268715,0.21172813331925203,0.19342289688628297,0.11942838723331134,0.3134835308174796,-0.018832078214056754,0.27184874011615484,0.17124930455973292,0.2494454855640659,0.4248327912686327,-0.27995590775550666,-0.14098830849967317,0.06470681009762282,0.33073583862534056,-0.12238475805114238,-0.16023230138893957,0.14953991278375695,0.33954318834309427,0.15534358907534093,-0.24424950453688793,-0.5450350836253103,-0.28866446974890875,0.46921291168142004,-0.058120172837193236,0.4589164765960403,0.08879885749158348,0.588081076147251,0.5448216776646764,0.06210322740767138,0.3842014739864041,0.19531910097319005,-0.09828626942385715,0.05392097225969624,0.6773142522101071,0.10186196809519782,0.06605655939536642,-0.08089142715800131,0.014075530887260171,0.11908963178991745,0.23105728584972432,-0.5337400465328819,-0.0030872072213599068,1.0,0.12819315093021263,0.5937138014491512,0.01542831409570367,-0.2216868349708777,-0.027120798863101987,0.32129081255228437,0.2359494242400551,0.2643438069882405
LC_R,0.04196291929201983,0.04805500985822268,0.14501311888222088,0.04681371801696994,0.20632632320214966,0.2114748552175655,0.3061565213955278,0.008424507518897801,0.2394843373458729,0.18215371154543464,0.16235084069131978,0.3431856319543051,0.4381546051421424,0.5107909085530562,0.34148623532572936,0.23587182544578375,-0.10493241568921828,0.17332913470518757,0.38620016829708337,0.12791883776039875,0.2952299832449844,0.2663864686594558,0.23859931666307246,0.2557008222642675,0.1191316916317209,0.33286330363368055,0.19223313810046722,0.15793473115487128,0.49942712506762316,0.024232168376874804,0.343449054036813,0.17965621354834674,0.1850841734375782,0.3769088256901073,-0.012542988678513521,0.11183864693722032,0.12260521463476733,0.2872616359012961,0.3327521279391597,-0.011718371095074977,0.18054446001634172,0.19726645005096735,0.18808197261806958,0.2938012720547759,0.1313002633631075,0.2979946729945868,0.18014467336946438,0.11000620100798966,0.3936625419221493,0.16161730068861144,0.22493158539813285,-0.035050335984202576,0.1982949220920217,0.16080731302185133,0.1370395899423501,0.23494785860361103,0.3063296116768147,0.22257140113070137,0.1259164937754685,0.14778536656721739,0.014872484499943425,0.12819315093021263,1.0,0.23839429234263007,0.1519015935702139,0.013788724691396474,0.22739553547501337,0.013932545594236364,0.25138381854982644,0.21350910115968363
SupraMarginal_R,0.010830813868020745,0.2975643027478801,-0.1299672629161929,-0.2160904429242227,0.4399483599620049,-0.24951480974652465,0.23080101957350502,-0.4516726240370983,0.6554115806784044,0.08422205283627164,0.15480649102897423,0.25018488784750037,0.16769199502174958,0.4096713821664438,-0.05321219795900673,-0.09733518105178875,-0.13465924527265263,-0.2793563898994558,0.30906056554816524,-0.27594960011808883,0.2681027410423804,0.03892691462172674,-0.09506886266879773,0.36601806828384026,-0.3190679938616839,0.18847771516449613,0.15897795290736177,0.1886904936928481,0.45292093664432964,-0.4181055960361769,-0.10330273616548796,-0.05959789768444753,0.2903048783811124,0.05917382112856594,-0.255210576525338,-0.03367324317186912,0.28886850281068166,0.15272735400198953,-0.2300273540341726,-0.6365181687492484,-0.14612479359170344,0.3167415664936959,-0.1344940804765197,0.5862064602577238,-0.2752641625763354,0.5560840169164579,0.49204131365794307,0.3894253248966882,0.6912003283752401,0.027845290272186102,-0.1072093800140981,0.09209646440892397,0.7298143005408366,-0.11072520980234576,0.2669407673752608,-0.3830974267016552,0.13429487148444585,0.07478529446133692,0.2539107879001437,-0.37838678710857937,-0.32955452600767626,0.5937138014491512,0.23839429234263007,1.0,-0.3116458779422179,-0.3082759670017525,-0.1330137731242864,0.3680962402583213,0.27831216738433434,0.3512117386329356
Frontal_Med_Orb_L,0.4028428914139724,-0.16579751914342972,0.5267193104950258,0.4461362183741055,0.05997792041880933,0.31984640676733855,0.12275066535195925,0.802105519712865,-0.012518519540557762,0.41129649281644737,0.3386902517490342,0.3409448771548215,0.3152199394844876,0.2941219301567648,0.3678746299215085,0.6399917222719553,0.3734750563285762,0.42484611290230967,0.03476213641481277,0.570030095521405,0.041295172696697864,0.5020563581192765,0.6442083806432195,0.3088607658258654,0.7526572336996592,0.3771664294970161,0.15814833027601663,0.4310615437230933,0.25123088014155887,0.5609183459474786,0.4369101706313542,0.529424160382989,0.13338687181837738,0.028351973173441455,0.331049245219031,0.33439055805120077,0.24547411552331058,0.33484519099191895,0.35245385213059044,0.4272148925969193,-0.010313508112238967,0.014545945494040424,0.42452539378079013,-0.19891780659799735,0.906098605590879,0.13885995224315031,0.13729673401140538,-0.27277386717473384,-0.22287735214897228,0.5487392910989555,0.39946573318666756,-0.2184896271766834,-0.1749607311853875,0.7520702184810605,-0.062306331996161264,0.7383840894877616,0.21123048775117761,0.4351468674129659,0.29322318138987,0.08801962347852028,0.8127161784665163,0.01542831409570367,0.1519015935702139,-0.3116458779422179,1.0,0.5049577343890872,0.479742507036854,-0.1614831294275709,0.2783199665820564,0.11378598740368574
ParaHippocampal_L,0.49643421579192815,-0.16971601671809186,0.7046980903520172,0.6721931518392977,0.08210681374851425,0.44657382945271723,0.23291231642160923,0.39820735107992017,0.0017834493734512514,0.5927074676294626,0.703423762193823,0.5905923426560309,0.5288667582404141,0.33271785553706074,0.6954792109762242,0.7499779417327329,0.5515555990019103,0.6761111887518091,0.05561317688313231,0.6908068161062025,0.2996009461048502,0.7228438460469218,0.6270504133411565,0.5068292989068224,0.3514163004483148,0.6196538761435282,0.42065634623945924,0.5022842875225061,0.29610128883377107,0.6757043849144397,0.6593826785490513,0.6982653025797666,0.18986055117327724,-0.08675657854288084,0.2803711169288078,0.5803251099976168,0.5106816635734285,0.5717523423325928,0.6780009238414101,0.6992384706018089,0.22293372240659798,0.11086200229908783,0.8531632461245034,0.03235435993358622,0.46300053506374134,0.3242490633159957,0.1339154846680829,0.10541269212428231,0.07997991094860285,0.5727163757033191,0.7148550931050335,-0.25503612973395856,-0.2204346353567549,0.5844947964085956,0.10336069256874525,0.3761514399881063,0.5176314441241628,0.5716087117806712,0.5983779388529242,0.5425530365249638,0.5360358899545291,-0.2216868349708777,0.013788724691396474,-0.3082759670017525,0.5049577343890872,1.0,0.7135304182983535,-0.30891109663322097,0.45333988694773,0.44379407531597354
Temporal_Mid_L,0.3447644567823254,-0.26983228185838204,0.49799370719097513,0.5886528349640003,0.1603120130510731,0.48704375768229036,0.34340543966445414,0.2706416103023923,-0.016635245394607343,0.5595631439457399,0.5571254398213275,0.522124026948532,0.5835545724445462,0.6086044171263145,0.7648329947783935,0.6877079864628005,0.4147774464493469,0.5549012668524771,0.4647440426558459,0.6510951998109635,0.3740187104007078,0.6821262254596487,0.5458425563496668,0.4205466869244187,0.32741885911761887,0.7226850546936818,0.4028413996808979,0.4965033299875972,0.5212247279789336,0.640013272642967,0.6620045741369387,0.6691690634016657,0.3046632239759024,0.046938702786180675,0.1571754908293721,0.5951778838659305,0.5908753940624428,0.5543436014182971,0.7332529823917739,0.5993883217498366,0.2704727404614812,0.2993687526481316,0.8239978994426814,0.17209634513311292,0.44944717621984775,0.37452193449273125,0.16106290320135117,0.12532739410410415,0.2462737442823911,0.4592583641887576,0.7467529617168864,-0.30935427283386274,-0.11683181773377163,0.5263624340959897,0.18216221394435075,0.3829471982741006,0.47878831470759947,0.5304836973703109,0.5959753658269789,0.5745830266773947,0.49802573008629647,-0.027120798863101987,0.22739553547501337,-0.1330137731242864,0.479742507036854,0.7135304182983535,1.0,-0.3271157385782596,0.47415414687459645,0.40473932898393233
Occipital_Sup_L,0.25796635421072905,0.7235894257028784,-0.13500360200020387,0.06716710992644154,0.07757989474517646,0.06443860947192159,-0.11704937480694234,0.013189072385715084,0.19892041631123167,0.016523816759319205,0.17161007008664705,0.277616282664896,0.3196944461955145,0.149811875764753,-0.20897601001820837,-0.20981167585136645,0.022302216387151227,-0.06781241418006119,-0.19048397005959353,0.049437209535375046,0.5031212668817109,0.11041946513760452,0.08281270858926852,0.2855406449481975,0.0014146311917644272,-0.0731854880488882,-0.038607468126189926,0.1580696396672962,0.3629106654637148,-0.2578169875521295,0.14349524305690536,0.04903642152961681,0.11594507151567947,0.0975122168632865,-0.01503309087214147,-0.1439421005800608,0.07486269243875932,0.36859059706440517,-0.15165529792516824,-0.46489482233608825,0.09931464482322946,-0.1081491073568811,-0.24267577497381473,0.06895298737237512,0.03023498882961505,0.37465516147799294,0.2650470628967541,0.012444495461837922,0.12765614729846003,0.23267968701560687,-0.19647392836069924,0.80012965800133,0.7634771649470098,0.04106914368251678,0.045515900877629245,0.11407889616394032,0.3201540876242489,0.38485714349816197,0.14654242142868756,-0.44988596273089004,-0.0024610001550133143,0.32129081255228437,0.013932545594236364,0.3680962402583213,-0.1614831294275709,-0.30891109663322097,-0.3271157385782596,1.0,0.24097540053455532,0.11373091010427272
Thal_MGN_R,0.34953346368114335,0.2088178856799057,0.6176204986107944,0.5116335350796647,0.6301076161080388,0.18784029783679312,0.3074994133624473,0.14722990572149644,0.6135401466284992,0.7226808288945801,0.808178705632079,0.6701948812824867,0.6815278056003246,0.5793362607371086,0.5357261675381239,0.5241108825601899,0.4077375259713559,0.3644094854848656,0.26943860985905804,0.5924546370286433,0.6137506556249729,0.7274798483046732,0.5974772380318429,0.7765367783801703,0.21704349246802154,0.6356555520197287,0.34679705834602165,0.6951920702062484,0.657202705261705,0.30359125889988925,0.6259880962735693,0.6996514855838297,0.32316786939292935,-0.07337459211720548,-0.053781338834905594,0.564315371079605,0.7014108311573388,0.7707989290891972,0.40442403053603687,0.027122414251257308,0.03656034264532705,0.26056173834997604,0.5732652490699416,0.228074058383365,0.3338574408783033,0.7230008166422719,0.638066489425502,0.23292907344673516,0.567691416542446,0.695469262155192,0.46766379192166424,0.05898391829838863,0.4355669473584981,0.5750448771133029,0.28517136289092826,0.22279299485095333,0.6655624720345907,0.6685947927401903,0.624181970069819,0.07737593849213818,0.24995293609033434,0.2359494242400551,0.25138381854982644,0.27831216738433434,0.2783199665820564,0.45333988694773,0.47415414687459645,0.24097540053455532,1.0,0.7192706353130516
Thal_VA_R,0.3599941891877035,0.1814017284472994,0.5753089237796892,0.30485929754715846,0.5694164073551072,0.1675180164035169,0.19298296741885101,-0.1523235416639585,0.5710889339730146,0.8634467399776062,0.799572573918681,0.6599318261551418,0.5426103797519997,0.45653959345076134,0.4801250738428003,0.5483822029791326,0.4687215423413556,0.43176233594103536,0.15681596341272894,0.45048977732187834,0.40275315354265073,0.6736837734737309,0.5023340453354862,0.7951526507145168,-0.042449766784804804,0.7214979528019,0.5563985727320961,0.7770101246469076,0.48143188020296646,0.21404569502096646,0.5461888110162506,0.6982059406886008,0.457695308843977,-0.12506336975611765,0.06021357471242226,0.6524016215375137,0.6631003214695621,0.5991537718510296,0.26781679614897613,0.014145635255357388,-0.0674742866222848,0.3904703478095176,0.4997761446602755,0.4329059855134442,0.12654178954822487,0.6676774413085014,0.5000992093319305,0.4857760346424314,0.7558308774018332,0.7129657932210154,0.4286170228867946,-0.06143842141980702,0.3546936981264937,0.5827074743516315,0.48618395350266863,-0.04073664619376148,0.6980194427019747,0.6636927438835539,0.7638309033980579,-0.0006958935726167843,0.03004564137615208,0.2643438069882405,0.21350910115968363,0.3512117386329356,0.11378598740368574,0.44379407531597354,0.40473932898393233,0.11373091010427272,0.7192706353130516,1.0
