,Thal_IL_R,Occipital_Sup_L,Putamen_R,Thal_PuL_R,Cerebellum_4_5_L,Cuneus_L,Cingulate_Mid_L,Thal_PuL_L,Cerebellum_3_L,Calcarine_L,Red_N_R,Postcentral_L,Thal_PuM_R,ParaHippocampal_L,Thal_VL_L,Frontal_Mid_2_R,Putamen_L,Temporal_Inf_L,Rolandic_Oper_R,Thal_MGN_R,Thal_LP_L,ACC_pre_L,Cerebellum_3_R,Paracentral_Lobule_R,ACC_sup_L,Temporal_Inf_R,Cerebellum_4_5_R,Parietal_Inf_L,Lingual_L,Temporal_Mid_L,Occipital_Mid_R,Fusiform_R,Frontal_Sup_2_L,Amygdala_L,Cerebellum_9_L,ACC_sup_R,Cerebellum_6_R,Temporal_Mid_R,Cerebellum_10_L,Thal_PuA_R,VTA_L,Angular_R,Angular_L,Occipital_Inf_R,Rolandic_Oper_L,Amygdala_R,Cerebellum_8_R,OFCmed_R,Vermis_3,Occipital_Mid_L,Parietal_Sup_L,SN_pc_L,OFCant_L,Frontal_Inf_Orb_2_L,Vermis_10,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Thal_Re_R,OFCpost_R,OFClat_L,Calcarine_R,Vermis_6,Precuneus_L,Insula_L,Thal_PuI_R,Thal_AV_R,SN_pr_L,SN_pr_R,Frontal_Inf_Oper_R,ACC_sub_R,SN_pc_R,SupraMarginal_L,Temporal_Pole_Mid_R,Vermis_9,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Thal_VL_R,Vermis_1_2,Precentral_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Pallidum_L,OFClat_R,Cingulate_Post_L,Cerebellum_7b_R,Rectus_L,Temporal_Sup_L,Thal_LGN_L,Thal_PuM_L,Vermis_8,Thal_PuI_L,Thal_MDl_L,Supp_Motor_Area_R,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Heschl_R,N_Acc_R,Cerebellum_Crus2_L,Fusiform_L,Hippocampus_R,Thal_LP_R,Pallidum_R,Cuneus_R,Frontal_Sup_2_R,Hippocampus_L,Thal_VPL_R
Frontal_Inf_Orb_2_L,0.547167443130372,-0.12545670318587163,0.6708140407927269,0.12423752401272965,0.635861390176815,-0.03742768951814467,0.6528821472149345,0.28554750863246864,0.5802139629975679,0.3315574938232926,0.6111265827010841,-0.06267203425999074,0.6340196195831915,0.7146022138777194,0.2979457014753445,0.05517993167700344,0.7959988727795011,0.6406283325203076,0.525698086832244,0.4273945444010698,0.37684166206701936,0.7837971375998561,0.49753208672901267,0.02131330962591288,0.7535682310438021,0.33077222332625944,0.606346248222945,-0.08144384943070827,0.5200059034242077,0.7386774740034584,-0.22071941680410703,0.5500440422084162,0.10640233223823228,0.5371855544448896,0.5972710883294406,0.7677613006911483,0.5675774063126716,0.3667631715259022,0.6208913590052326,0.17737539270861324,0.4388521193098102,0.12718255895923872,0.027837642707591852,-0.2505454805666494,0.7230764428953481,0.5898540891718811,0.13487119908213402,0.6548522864462897,0.6549162499503994,-0.12603562105947574,-0.04718963192005658,0.4421199914178167,0.669011682110037,1.0,0.429154151442513,0.6740175643285954,-0.10667217002482156,-0.11489095221013666,0.29585665891901103,0.6556323054207727,0.7743074938835494,0.2743711560122947,0.41691429586192275,0.3974270445214831,0.5050881681964816,0.315296917460352,0.021199351112829588,0.6418641505374849,0.6563023593224787,0.45433895558142345,0.6719070337476958,0.45554515683025043,0.12553721657011666,0.44926657406938747,0.6857761856564951,0.6530841468642858,0.5991063636489439,0.31747900126556317,0.5750611976271469,-0.10484030722792685,0.6997827402124129,0.7011141811707501,0.02698809466533898,0.5010592661088356,0.7207348292801156,0.5526191257572731,0.6495121160468796,-0.015213260531653896,0.5011592421123574,0.6665595654901282,0.13625267032961022,0.6130358787345631,0.4619290660626833,0.17591666501865408,0.5353000465066835,0.048838904209050446,0.11403230276351527,0.6818024049577803,0.5879659058852994,0.6147392840044239,0.6378861747577339,-0.027288960701324798,0.6868050139602694,0.7231295935453591,0.3452276193078032,0.6317431276283609,-0.029248093625509414,0.2412375391063374,0.6276957780790777,0.18460139002011275
Vermis_10,0.5797669476484618,0.25856718438728477,0.5049438456810649,0.1742831403173394,0.4831156391885906,0.3464500842315513,0.5623641265459902,0.3309530875230243,0.5526942506909256,0.6452005682096684,0.39512561423533177,0.43398041024701184,0.21397817606441397,0.22053518836265437,0.6993044302066187,0.3145994381462222,0.2715263050475293,0.1990071515771419,0.7117489187024486,0.7045976932389231,0.48832822192148556,0.4584815361135008,0.300002952353369,0.24911722710029846,0.5809097909471795,0.4318310041871547,0.6298712365261285,0.37600194312993795,0.7715510886480833,0.42911708655756403,0.15327740889727776,0.7124093720467615,0.393970162012822,0.43430521455666743,0.423006742065772,0.46701219890450585,0.7557511417950175,0.5527729719384703,0.5542264380366884,0.588836734817216,0.16815757074070017,0.24611802886776465,0.3182032483615819,0.09158172798850074,0.4684964661268481,0.23925576630849962,0.15169486617522346,0.1509070255782799,0.2959629606562197,0.22102415847137674,0.1924552562914899,0.013233533801651326,0.4438486921624323,0.429154151442513,1.0,0.5342589926799266,0.0936105040046249,0.11595802891141564,-0.055651442606296606,0.5709350372982208,0.4292303381383522,0.5423981166439704,0.5610962057001885,0.577692730823077,0.4632272836675007,0.06018710933632547,0.3902590791394183,0.1504167184846899,0.09971768470359499,0.6127604360825857,0.4654280898780519,0.4589118772109423,0.3321774859916701,0.2905362623316981,0.4248513341373706,0.5505319228378881,0.2018040636092027,0.7104961630938141,0.14485177136830474,0.3353811290922857,0.410047686495337,0.5938151768485648,0.20417184772932778,0.4399024820989796,0.1095112122437397,0.19065755025695527,0.6146236248305224,0.31606568851984623,0.09020791287513988,0.6250370588472612,0.5232975793600603,0.12146402663332237,0.5163830319739718,0.35383911677509094,0.11929537454118681,0.34535694917483634,-0.0669325554501078,0.4791728372389735,0.5836747733729837,0.6279799553022817,0.09688184392234062,-0.005454611323882523,0.43199526174699515,0.5878655260617898,0.08182753659358229,0.3246743914538851,0.48264860632296946,0.455942092085246,0.5691869045670502,0.6921884908765082
Temporal_Pole_Sup_R,0.5847623798542448,0.2029545326819369,0.681724193883575,0.019986368506529288,0.5226769333115294,0.34446864605904537,0.8015938658288606,0.2888776164980423,0.6138497956606769,0.5431109518092185,0.5423304677317249,0.07386513761012145,0.5149193951193156,0.6206317206043042,0.38317720230912344,0.08583131014968905,0.5202219490631683,0.3690907925109396,0.7356989677656163,0.5315932611481271,0.2680309654679342,0.6665932207702071,0.5469929210536242,0.086019983916962,0.7169133576047645,0.6110263939813184,0.6566319805245855,0.03901584475529531,0.5141386299238516,0.518202833029597,0.19835886646073717,0.7408578207221418,0.09528581143413395,0.4796545005851232,0.5526845822403879,0.7442779518313517,0.6442528434572954,0.7133287148706852,0.6997115949216822,0.13679395220291904,0.34349862321064867,0.17259686838927227,0.15528715792709702,0.10671473981282886,0.7218736155670894,0.7223530181135644,0.08528579980922424,0.5894837005491733,0.5556443011439383,0.19655525640905938,0.09200906683213733,0.26771157432668236,0.6802225299883625,0.6740175643285954,0.5342589926799266,1.0,-0.02232532229607373,-0.07325773528124385,0.287953045269971,0.6630502341221346,0.6833296277992699,0.5004204587436895,0.5043587475404425,0.6008329096697113,0.5546283381882346,0.18617448768698822,0.09479217238898131,0.4685352935649999,0.5967191400567143,0.6563621818629128,0.6581343622433249,0.4449746946681987,0.28296580788257486,0.622770421077943,0.7452415151625068,0.47146596027063936,0.5451711638591794,0.38954151450301183,0.4961597896317139,0.03770251435615354,0.7611426253409216,0.8388760244419727,0.22181628750102914,0.5525325078009816,0.5096136511086375,0.7377988188740937,0.6300847762639691,-0.026419491340900204,0.47131979423498527,0.6068721550071238,0.14852743287780587,0.3367747483716783,0.45553085627972634,0.09260844677358566,0.27135624441461903,0.1800705985756888,0.0763268041129695,0.8193819217965512,0.48839345424875225,0.622829146049495,0.5199012665273683,-0.174488015318083,0.6078327674667333,0.7902478728245353,0.53518876671337,0.6433648730149266,0.2983263847478284,0.22811002307402833,0.5376374246877518,0.20907352220894998
Cerebellum_Crus1_R,0.04943443549639862,0.16234947982048567,-0.2726328144176371,0.2369625800369147,0.2439097994222019,0.1962234463223179,0.02197712772239097,-0.011380952977691136,0.04916370511661832,0.17254460328109483,0.2236661388792303,0.010286559762689029,0.03149335207447661,0.056951397689676074,-0.07603033781371671,0.29739944893874193,-0.10279444774539973,0.1328307058314919,-0.09190955855034007,-0.08143458779696253,-0.21784613669424427,-0.02955582853596509,0.25885136191007047,-0.22698816148451312,-0.012876996900486956,0.5634951283231033,0.40993472210503334,-0.11358280856203862,0.08667711563589786,0.05851840846832305,0.1784210267444434,0.2611003970620277,0.41287304155554244,-0.05716006753049436,0.38299658386431074,-0.14186462235212713,0.3939865630653,0.39419788059233507,0.16125970340964896,0.021790844143739295,0.03352738239442502,0.007827516637150471,-0.35980253481204805,0.5647089796684348,-0.026333330918263675,-0.3787923296963591,0.8905625445970239,-0.13385814183089725,0.0810103870339286,0.29175884631098403,0.05603918454484428,0.4555433035245919,-0.15176684735154006,-0.10667217002482156,0.0936105040046249,-0.02232532229607373,1.0,0.9453821960609913,0.22866605583011868,0.0695719355966215,-0.10373229854106344,0.38201969293732435,0.2572620072111055,-0.13736113191101562,0.17401492127140147,-0.26157136833286343,-0.002516803090112789,0.16581766397450687,-0.02167589802024787,0.03294133793405887,-0.09900099182454702,0.3045235660735428,-0.05819176462165383,0.21477580589492676,0.07968674543528134,0.19231162423105466,-0.14425670878188424,-0.03591975634187124,0.03697618905664085,0.024927304985068347,-0.03976559556597784,-0.04537057136276656,-0.05174055781517885,0.008062733028909837,-0.011483002142243775,-0.24902878544988805,-0.029243976991971746,0.7691945585748684,-0.32318199673895176,0.03792146287205308,-0.25137970206680943,0.10554249280394284,0.6624069698700124,0.17183140610176775,0.0907954307022687,0.13601573857470559,-0.01996644604250964,0.07472082371687988,-0.08739599500370132,0.07101277477064992,0.1724794405610442,0.668878395811999,0.1051276673062692,0.04229378902903919,0.2581135749371119,-0.000462879943984289,-0.08145149379557998,0.3224911994599982,-0.25362645561825703,-0.017115084654088196
Cerebellum_Crus2_R,0.010091934332755808,0.150233021039059,-0.25465733858500905,0.25114207428393015,0.23403411580605568,0.17158578707311847,0.036222602627200604,-0.05568611895117257,0.05221568735370355,0.1907014824017808,0.21708718750035347,0.024469751957287872,0.04861517780365536,0.04322233772977084,-0.059048968548157686,0.33828569592363505,-0.10904937125552921,0.17420156050474483,-0.07243589351005289,-0.01269212868365545,-0.12840160303252007,-0.05219358212848985,0.2505398812143835,-0.24797332072556125,0.005859324195578898,0.5092369569552025,0.39779229792966414,-0.12458649247464404,0.08300969614376741,0.07365135776694275,0.14687224535430796,0.2546311635824327,0.44014648338994544,-0.06377492762415099,0.40020766849585054,-0.15459091803726988,0.38665713129902546,0.32616705597005047,0.11030177733456945,0.05876945820912158,0.05497894701931503,0.02432630620502095,-0.3786692928301165,0.5109988278857969,-0.04155199064502258,-0.396862999980568,0.8471439005718097,-0.17360587218421214,0.05233307276363329,0.28713797152610526,0.027818556667901458,0.4228936617287466,-0.21709869738572612,-0.11489095221013666,0.11595802891141564,-0.07325773528124385,0.9453821960609913,1.0,0.11861632483569254,0.07679082861589136,-0.09027463559062726,0.39654024414907385,0.2526230927290425,-0.126355138812652,0.13480506874252146,-0.20587201891739232,-0.012766572199500273,0.16239945517744636,-0.06532383232868373,0.043624014626377265,-0.11169119983379465,0.22252499319797578,-0.06761398381037655,0.15839137983777415,0.05699322947071974,0.1991451122952522,-0.1856499282959381,-0.005426214868203941,0.044448208564068635,0.025545403620807722,-0.056070161870239096,-0.03370499095457618,-0.08345321078031859,-0.012977380957898247,-0.021100800761271164,-0.2670223332822515,0.014623886458911934,0.7066654496389276,-0.34530816214731935,0.046756818620081894,-0.2367891800901343,0.11758723920038143,0.6156456094650238,0.1488739045270405,0.09021441831748117,0.16347966087423638,-0.05941933331189715,0.03711479280798679,-0.07494640418586937,0.12693898704293122,0.11150201463482393,0.6752244924105475,0.10530581407462715,0.04324350829434244,0.16745502874717874,-0.04959739581914009,-0.08336010729887186,0.3679027692773209,-0.20904029015096753,0.030747107272452574
Thal_Re_R,0.45974549390059444,-0.01503309087214147,0.1263005841707762,-0.019833706169445155,0.20781439289192075,-0.04836472474270185,0.1660376588127456,0.06454647037459793,0.23793257017808983,-0.048836990588477756,0.2930058679946134,-0.19278577267658376,0.2834312561374885,0.2803711169288078,-0.12235019116487304,-0.009038976386705097,0.33354248096414796,0.18757338591767905,0.0952309122779284,-0.053781338834905594,-0.14774242539511614,0.3150479907117293,0.3870835206293299,-0.07945940265871208,0.2557578087503912,0.2272194817821109,0.34779832797729204,-0.2666175142725689,0.02152886122906198,0.1571754908293721,-0.05271064683014258,0.1843567680743218,0.14201886750748768,-0.11275050340265094,0.1615971825939669,0.2459518779388357,0.21103219601312273,0.16635646221551953,0.18778178867472925,-0.20392326056410018,0.033087333065646506,-0.054703537253081164,-0.16023230138893957,0.05447317807926456,0.2736489248766452,0.0808438493778605,0.26562520352282387,0.30495835482369277,0.17283517013095467,0.028713972361292174,-0.00973967725172986,0.39465489164244527,0.28507362795280217,0.29585665891901103,-0.055651442606296606,0.287953045269971,0.22866605583011868,0.11861632483569254,1.0,0.1707491492092604,0.2043024694161792,0.01193444135194842,0.1994709204866347,-0.07575936467690723,0.1625295499256596,-0.0801084616134052,-0.023003976743396586,0.22793629525567072,0.36286684726948254,0.017530317775201535,0.318679232734983,0.2793492163957977,-0.1935300801866112,0.3261224554824568,0.24921841723279503,0.28390844120553926,0.331049245219031,-0.0857127729686788,0.18422190609261763,-0.15416160384285932,0.33300303288574684,0.2045880530324793,0.004270930392777785,0.1684564145298675,0.4269336796755491,0.22467951867095423,0.13386299316175904,0.16713985499377534,0.288367997052165,0.11741649567892024,-0.07478531854592749,0.27621600174436667,0.343770944665274,0.09253347825564655,0.26657762348786357,-0.03947773687206413,0.18523894130396992,0.33874260605257206,-0.06653236149828771,0.10832289609249186,0.3344327406828297,0.12159712419611203,0.2212320335455873,0.28944647551643715,0.3231110542330966,0.239386627927562,-0.21379059409112294,0.11618186523121421,0.03431774562316904,-0.20908667260057795
OFCpost_R,0.742666527907133,0.14654242142868756,0.7722357120187151,0.25260613493026235,0.6511413248774155,0.33328961460689954,0.7334106486163647,0.40402970528587784,0.5673289296684032,0.543475717258238,0.5404826100931464,0.37896360836925247,0.387694796317881,0.5983779388529242,0.6798458703358388,0.4723157707770711,0.5300735239751931,0.41170755509793583,0.7472031700856094,0.624181970069819,0.4111027360657638,0.5595135915295819,0.5536844850107633,0.29847822130915697,0.7229429941311034,0.34197706389781307,0.6292311158227595,0.2860206266489775,0.5744208878999106,0.5959753658269789,0.028335058043424056,0.674673116127659,0.48091881805110676,0.5577830431792083,0.4670516411480524,0.6491202020789362,0.6594357206212399,0.5433378223707047,0.5401410882600023,0.47642182611922906,0.11625720567962033,0.21718907589511272,0.23105728584972432,0.04142954049876119,0.6268473739251008,0.48870188194945496,0.19719009183590522,0.27524679551280273,0.4854199319238989,0.12301232888307917,0.15821413787840202,0.06426727913543558,0.5153069539493745,0.6556323054207727,0.5709350372982208,0.6630502341221346,0.0695719355966215,0.07679082861589136,0.1707491492092604,1.0,0.7172175018073543,0.49336484034209593,0.5189837292632032,0.5848720511705544,0.6680111633538276,0.19724396442037578,0.4236576064397324,0.24471151781912037,0.35342472281181003,0.7531473269398136,0.6409160414875259,0.5307482974079396,0.33546921593288354,0.13705682947609812,0.6011386781023594,0.6953402128433108,0.29322318138987,0.6627821574052906,0.3447009371398638,0.3495497010912816,0.6489394163402337,0.7250316287332231,0.33209279692105204,0.5881702908919021,0.3243620583798009,0.2538337482647486,0.7232144700424517,0.03686658008689349,0.05098017078806343,0.7663595389123009,0.3859786896809504,0.3964454748832796,0.5295331814292502,0.322857988641063,0.37382819733148226,0.522696552684709,0.0262031966173341,0.6229138847221595,0.7382919239236307,0.6518055836802019,0.22492774364944243,0.03114818249628789,0.645257846505485,0.7386847667542069,0.19856566159062478,0.5238092878099045,0.3001845872084603,0.5955605279602376,0.727710871139273,0.529401672452994
OFClat_L,0.549084548322555,0.052375525721343595,0.6600455030896115,0.16454472241351079,0.5826430622950535,0.12519978412199606,0.7013759228718301,0.2545256048818806,0.5987342545324721,0.3809219021211827,0.5700110200841807,0.04953634949205206,0.5485284013047266,0.6386197666401777,0.32921479631518674,0.13960344762159874,0.6318866088496501,0.4829300456859356,0.5762206651804421,0.46312399389039144,0.3258415090586248,0.754806140968389,0.48911661166165177,0.03855308650920193,0.776507202898916,0.37741119021355113,0.5667650710512453,0.013472487733237691,0.4156812688037074,0.6042667974503642,-0.05499241661898634,0.5574098850665735,0.20610245062320412,0.5435833190293602,0.4902234574601589,0.7488478793345097,0.5375047818429949,0.4352183385925145,0.5604265464482943,0.152810016198714,0.33398335193388784,0.14289153328346324,0.09199951787121761,-0.08250136206646974,0.6690833665284542,0.5989912925276875,0.049410453279813964,0.4907436863818932,0.6661566332732765,0.05798019910454182,0.11038109996526829,0.23825256374580128,0.630002613887765,0.7743074938835494,0.4292303381383522,0.6833296277992699,-0.10373229854106344,-0.09027463559062726,0.2043024694161792,0.7172175018073543,1.0,0.3304460211687758,0.32541498865887997,0.43597133458553516,0.5755528369938728,0.22421609343115145,0.11659302402774961,0.4996510734869664,0.5742889012620259,0.5295024213911995,0.6428258378345301,0.3699331854102921,0.0836331304925042,0.35571070868050236,0.6868620764786241,0.650049141302567,0.4966049149094453,0.3642703517366324,0.5970422990526111,0.0028117076742380045,0.6718680516771712,0.7306405333148791,0.16829741243027058,0.48124543147129273,0.6135144496129677,0.5919865670194935,0.6181501837764688,-0.13050606900118347,0.38899223478899453,0.6450346826407588,0.19158184607651396,0.558497175413872,0.41820911979949454,0.08804579551538273,0.45817626134244904,0.18002099808287494,0.16055786244782352,0.7031728165945881,0.566033884714852,0.6421832145449906,0.47434286118667035,-0.16242368016231992,0.5992030328182467,0.7693991876176179,0.3596644229443832,0.6151976530103466,0.07440695678447513,0.3224693755678116,0.6476263591916851,0.17878341990762897
Calcarine_R,0.43639556591455675,0.5031212668817109,0.40762167849783704,0.3559510878967502,0.3916405559669162,0.6657701604734586,0.7189443924720645,0.3479863313621013,0.4762633482202369,0.8842297188104294,0.4671097792192527,0.32901854470227104,0.24027380710608312,0.2996009461048502,0.4204963279811535,0.21535344471707926,0.1813201434531527,0.3328514527799985,0.5693314882595651,0.6137506556249729,0.22933503920138298,0.23184950505469967,0.45040943625982655,0.11852408290544249,0.4335434567820008,0.7262165464245465,0.6163393657129971,0.20271002292534546,0.6309069997276984,0.3740187104007078,0.46052228497778075,0.821290310463871,0.17271583978022598,0.3730920356460685,0.5913677268208893,0.29996502991723606,0.7875433880488648,0.8127174068891526,0.504187553175957,0.3514948317009918,0.41147388563155896,0.4008667200339144,0.21172813331925203,0.5615709512547189,0.33751119812613345,0.19935010603919776,0.5074664694807856,0.20671183838825866,0.35667387717600363,0.4622620085095429,0.3428987224272782,0.2774660635511827,0.21765572301315272,0.2743711560122947,0.5423981166439704,0.5004204587436895,0.38201969293732435,0.39654024414907385,0.01193444135194842,0.49336484034209593,0.3304460211687758,1.0,0.6015614083163616,0.7294992223854984,0.46069884185029303,0.048788286561754164,0.26641687610154746,0.3500619482441565,0.3063221847957722,0.6575065170054398,0.25741019346137894,0.46198536846144045,0.3046889593906221,0.31607417114286673,0.49455180139679983,0.30381398096532763,0.041295172696697864,0.446612054075912,0.3793922481143392,0.1398790606102066,0.3205784404852374,0.6444041341113913,0.3893984737471102,0.37748358892978773,0.16990371890597497,0.3017782865980086,0.5869038393949447,0.2106302180683814,0.08661443895965687,0.5244163565029002,0.1867731985050678,0.1532337525751429,0.4773479532735621,0.17766304368725713,0.15898579139941202,0.37643311845804994,0.11562311253868471,0.577684257574572,0.49764961064226726,0.608098069019845,0.3524482707467378,0.0366149825309069,0.5071381287556187,0.6264419655261809,0.35012218913990556,0.4556292074808297,0.6101557629476542,0.27790465332400427,0.3463565277424593,0.4387268236458106
Vermis_6,0.44121185757110903,0.1384778512160978,0.43292515504457774,0.1554140360323132,0.6757072023378311,0.2706772180550452,0.6077431825878474,0.326370443671402,0.40585479899363947,0.5507163169151219,0.4333855639377477,0.19769296594658697,0.3353968026099758,0.43529731548045386,0.37310576607765444,0.23572258022369477,0.40400869814392076,0.38328716640099164,0.5621742823789797,0.46931707036631615,0.29467523294308806,0.38419407628332874,0.6000764713841428,0.25109128343783893,0.47222206690593466,0.4956729836573325,0.6359089854542309,0.147893281463056,0.8081536413076275,0.5456478372176935,0.04739964300799387,0.7263953761106168,0.3029930340666009,0.18200113436926996,0.5638583756254962,0.4711633294331716,0.8066859813667967,0.5397799896996197,0.7062730221055368,0.27160197267604974,0.23437810724917804,0.3480828613130183,0.19848443568160049,0.1361194995454902,0.5126067014851148,0.13216213652689496,0.4315079151783218,0.35377174952889223,0.31384602713738,0.20017381725462638,0.043155966019187704,0.35547160523095256,0.34714245781862346,0.41691429586192275,0.5610962057001885,0.5043587475404425,0.2572620072111055,0.2526230927290425,0.1994709204866347,0.5189837292632032,0.32541498865887997,0.6015614083163616,1.0,0.5359381860946845,0.3178646081412245,0.18194118358721093,0.1273948392281755,0.25810354732535806,0.22797875018366456,0.45466535294196697,0.3614926030409401,0.6250690607522712,0.3052726171075092,0.357697435264617,0.5934558767543795,0.42562814924801123,0.24117902075167713,0.31160821233240804,0.23274158586576826,0.17417247934371435,0.48538745842706116,0.6069345131525935,0.23068346236116952,0.4310207016199181,0.3066840086880098,0.2295004577887733,0.5836445348761471,0.33595527207007286,0.14223111188744536,0.5338625770553109,0.35191584716555135,0.2873316312188287,0.6775523516145802,0.5574357886560117,0.3568356238247934,0.3796419494087336,-0.0020592612389155004,0.460883961698308,0.4561705053115753,0.4909211354814083,0.35624360114537007,0.3110554690805382,0.6716569849758772,0.6155268007782067,0.287507441191391,0.3451187553638265,0.3000264045974964,0.39557952259821744,0.4775620996778796,0.3235399904178484
Precuneus_L,0.5052371830766509,0.3374231662017743,0.5610111667663232,0.2856697362418158,0.35859829275266963,0.6055141402705354,0.7967760483742776,0.5007120525625273,0.4712456400034085,0.8504869637907035,0.22864198118458579,0.5986376497103938,0.13291872102716357,0.28914079504978346,0.6532290519154479,0.2214346643997975,0.21593650150765745,0.14080605661128004,0.7164128997268177,0.6098967790237998,0.310565640969226,0.24279429211818965,0.3001040280278324,0.5209717563911861,0.45283742029605145,0.42562698747565314,0.38061761973856983,0.504773634600969,0.7188659098414943,0.3764531331247215,0.2532024349057063,0.6876659928773832,0.14827520132072325,0.49394049016659086,0.330506757724898,0.48755164542866974,0.6012820617667944,0.7401966083151293,0.5372006290478114,0.4694998173795854,0.3876615840221595,0.44623965757199285,0.6183370614445632,0.16864329302196598,0.4614975116402671,0.4142282922333351,0.01684689071504207,0.19619633143020748,0.3514642479867107,0.23561330977714795,0.26670522270151437,-0.05545612501314441,0.3529369798273067,0.3974270445214831,0.577692730823077,0.6008329096697113,-0.13736113191101562,-0.126355138812652,-0.07575936467690723,0.5848720511705544,0.43597133458553516,0.7294992223854984,0.5359381860946845,1.0,0.5782616449036126,0.14540620715031913,0.47879420687844293,0.16111191380896686,0.22495890308525718,0.7840290831139481,0.3017844693521769,0.4214488029115959,0.6049844830302343,0.14477579006224467,0.5448744956414856,0.27969841208489093,0.11166780161971125,0.601629213840257,0.34337122953832055,0.4403423058939703,0.38554758474802603,0.7322435926065368,0.6622248496969133,0.4871610495502779,0.044299499060092465,0.40714418592517354,0.6810496614724478,-0.11501960752182806,0.1464901965647112,0.6910880429982131,0.4668226034758046,0.014419987801920308,0.19501017755956515,0.21835765877459679,0.06743628405977217,0.5725981341826826,0.10992786115146896,0.5864900551852653,0.6294887057468138,0.5158163996323472,0.2074632092079633,-0.25600300434232803,0.4855771610054295,0.6128915480070426,0.16224763607445195,0.47523891185843514,0.7502238009519111,0.2656625432317356,0.5924764104659914,0.5834510231731685
Insula_L,0.5931295165510236,0.023299378166511977,0.4741877594404259,0.4304690866178522,0.5945065735999892,0.2793490480437416,0.691262774065712,0.5071942419449624,0.5419374118844266,0.5291391361421559,0.4179593826667874,0.5234789252623453,0.26913085934996095,0.46569413039000285,0.587885213830846,0.27959500672996124,0.4012297529052152,0.29651695917740345,0.5400915510726603,0.40160488234520736,0.16644911010322666,0.4045598947968561,0.4045567766643275,0.10545960166400382,0.6011464970186045,0.5116727742983623,0.5111515855021532,0.3474132710188425,0.4704453167607028,0.41183233436753136,-0.030228206746165793,0.5507486535890878,0.37154091113346743,0.6443596101478108,0.36744631171844977,0.579627734461606,0.5124718482274311,0.641098144186256,0.4967514697564733,0.3105006231473127,0.28225029028441556,-0.03489178266271112,0.20080925050035162,0.11777715313299057,0.637328243065125,0.3099738652759627,0.23023919606394944,0.2063088651288839,0.638572287469284,-0.041921760548032094,0.07680263159805685,0.08132633207715857,0.43351863865268153,0.5050881681964816,0.4632272836675007,0.5546283381882346,0.17401492127140147,0.13480506874252146,0.1625295499256596,0.6680111633538276,0.5755528369938728,0.46069884185029303,0.3178646081412245,0.5782616449036126,1.0,-0.09265914669433213,0.4335083869471016,0.28898305805652924,0.36111983428780814,0.6499477658134056,0.42391460452380686,0.4229518555389583,0.43602125773648825,0.20848430134352194,0.6147854779928474,0.571101836837051,0.24612742152698397,0.547566890582374,0.43546642420631176,0.3854245239482379,0.5508432141546491,0.6697707364392906,0.3771609943233999,0.5784635093885606,0.2460317254920133,0.31216386748888075,0.657297566188485,0.058351745446007186,0.08160134636795945,0.7770605105732882,0.2527239291628372,0.31751828461817166,0.40701273357620527,0.09118817034108033,0.2957045098977494,0.3878226222674965,0.11705392160262862,0.5815462058559374,0.5882176096712944,0.4529314598483462,0.2813514993040461,-0.05421042730960047,0.5591487390778958,0.5439859498026801,0.35221321464052274,0.5893907061560872,0.2101125363932999,0.35717232841350616,0.5457525590997135,0.4046998631990841
