,Thal_PuM_R,Thal_PuI_L,Rolandic_Oper_L,Frontal_Mid_2_L,Cerebellum_10_R,Thal_VL_R,Thal_IL_L,Vermis_9,Thal_PuM_L,Cerebellum_9_R,Cerebellum_4_5_R,Postcentral_L,Thal_MDl_R,Occipital_Inf_L,Rolandic_Oper_R,Olfactory_L,Pallidum_L,Putamen_R,Vermis_4_5,Thal_LGN_R,Thal_MDm_R,N_Acc_L,Precentral_R,Fusiform_R,Frontal_Sup_Medial_L,Thal_VPL_L,Vermis_6,Caudate_L,Thal_LGN_L,Pallidum_R,Lingual_R,Hippocampus_L,Cerebellum_9_L,Vermis_7,Temporal_Pole_Sup_L,ACC_sup_L,VTA_L,Calcarine_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Thal_LP_R,OFCpost_R,Cerebellum_Crus1_L,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_VL_L,Thal_PuL_R,Raphe_D,Cuneus_R,Vermis_10,SN_pr_R,Paracentral_Lobule_R,Thal_VPL_R,Olfactory_R,Rectus_R,Temporal_Pole_Mid_L,Thal_MGN_L,OFCant_L
Thal_VL_L,0.04053148008757212,0.385350633845319,0.4457697536412825,0.5180198317518823,0.17242480909963254,0.9281360774461153,0.6623748862974671,0.2989649926742239,0.019062403266855887,0.07341602187810285,0.40697869147566296,0.7021619393765636,0.6368528193040589,0.3630868464885522,0.7239403787530848,0.3314751102700924,-0.17302926686891812,0.5610297425200609,0.3939133754270038,0.7395117516508141,0.816446157388988,0.06631318917197124,0.6044895946567246,0.534560298701567,0.5669941938344139,0.8065733201490393,0.37310576607765444,0.6921927491213541,0.6966451554247802,0.23489586805897014,0.5603393506997882,0.7314505584638179,0.16442364611543933,0.31241581609120833,0.29036206947852833,0.4814066401104048,-0.056480691501510825,0.534766634910343,-0.15167805742979898,0.4985108950840192,0.46102498870251146,0.5641799417643693,-0.13094329759154635,0.6798458703358388,0.012812195735011897,0.4911023253226737,0.6325273440969816,1.0,0.2480529897481023,0.14358974641440242,0.4815367063376287,0.6993044302066187,-0.05642717660231301,0.4801175451471098,0.866122263913446,0.05554226016920213,-0.3169790527315091,-0.3151924285530915,0.714127753482577,0.2923569288767837
Thal_PuL_R,0.08940579959625657,0.13009886478887808,0.0935467147104997,0.1896814522002225,0.399799697443203,0.26641553971388804,0.18915174229060247,0.174809918912172,0.13884539870829962,0.23651902012459222,0.2389860971556374,0.28727600256868063,0.20127627872405246,0.10223994742130565,0.10314447357232051,0.04264394973516092,0.02676522947354167,0.056494383134543906,0.2780927318799479,0.11482192606554342,0.34300433545529374,0.1049241130236968,0.10149574560346868,0.2912134718156731,0.21055019557872182,0.197651531809707,0.1554140360323132,0.08576921199588654,0.05826623682061698,0.16618476428236956,0.24301411407719914,0.13299887276577924,0.24377904368482056,0.16042579558565026,0.1455269387858184,0.13862470229564672,0.21539833137530767,0.3307852856635483,-0.016502231397306864,0.18264851665024048,0.20027468954857858,0.11716723607140285,0.06147669058606454,0.25260613493026235,0.1107293120942594,0.2835000981707633,0.1306290939131478,0.2480529897481023,1.0,-0.02124202834336354,0.13893550179678713,0.1742831403173394,0.07302238059597088,9.881900250030765e-05,0.3099520661551477,0.00704914902307798,-0.056891618269915414,-0.06335445513888309,0.12365791992762656,-0.042542412284238905
Raphe_D,0.1994821018448345,0.45138446681240696,0.11307606237421707,0.19331559091566586,-0.1463990520484365,0.07637751515819592,0.1229336599539358,-0.002482643830422466,0.2011867768383061,-0.0968843393938066,0.2248037851406485,0.018197025348621547,0.21841454379702227,0.008310262682524125,0.08793302448174593,0.13852141013802907,0.07131809143813242,0.04789351608876015,0.12204728170390021,0.17858718602427037,-0.033627251982834665,0.011787530483915093,-0.08572385498761761,0.1292338055216693,0.14326155411909447,0.05450647041353449,0.19237578052960191,0.15559264904683778,0.33549294306339844,-0.053619021768570765,0.07537580020817282,0.21248485601905437,-0.09670971406972524,0.11893480101256326,-0.011088116952322946,0.08770152492810838,-0.2663460888101765,-0.11796138235779506,-0.044576059574969726,0.19788311143034934,0.19623444579451577,-0.05238817155345136,-0.15943435225821917,0.07925501522133716,0.1249636720504476,0.06027653918918548,0.13797046862974507,0.14358974641440242,-0.02124202834336354,1.0,-0.07302175285344933,0.08887502608775612,-0.00010714965586122202,0.1266824109940739,0.019841126607513356,0.07735425114319464,-0.0850933806034214,0.08207291038858454,0.3133595948893344,-0.09549816722287785
Cuneus_R,-0.20915548054136404,0.1087994687507449,-0.0357505003692472,0.11896012994835298,0.23776523109663797,0.47075171739251587,0.4332178136380066,0.136058132400004,-0.3682840182554569,-0.06775785671483232,0.10650495274434574,0.5861975808623,0.5393491434820182,0.13340185879391947,0.5129097121868786,0.15154346620635548,-0.2815369502836135,0.3159585716281469,0.11598681206381585,0.566452784338672,0.5820983505182571,-0.04647946700124209,0.4930267156330017,0.4670601225438376,0.12921778441581158,0.30738943499314436,0.3000264045974964,0.16614633847065985,0.3826523828275976,0.2542426453239728,0.6315541879793847,0.1976159190760384,-0.0891725132690887,0.07770966281480013,-0.05774189747518584,0.1048857557894487,0.08593497183735506,0.7275848364013237,-0.02452631605271817,-0.03966681223556551,-0.05851568785793715,0.07579048458847529,-0.04598423770437891,0.3001845872084603,-0.4122839264260589,0.3147898073989804,0.18161216410108247,0.4815367063376287,0.13893550179678713,-0.07302175285344933,1.0,0.48264860632296946,-0.0576189547946281,0.5633846031494042,0.5322222953277919,0.11702069930137284,-0.13604018665469605,-0.37685467780440873,0.5502683408274441,0.027876745934473604
Vermis_10,0.21397817606441397,0.35383911677509094,0.4684964661268481,0.3359140962619207,0.47158351145113125,0.7104961630938141,0.4265770109083879,0.4248513341373706,0.12146402663332237,0.3271523469029715,0.6298712365261285,0.43398041024701184,0.38217143827582295,0.4765189392742906,0.7117489187024486,0.47369317641404834,0.1095112122437397,0.5049438456810649,0.589134363085193,0.5663942018668611,0.65852655304359,0.26538215741971194,0.2293442823161765,0.7124093720467615,0.5290100648537703,0.5886169985021916,0.5610962057001885,0.5985521711923656,0.5232975793600603,0.3246743914538851,0.7955472202298995,0.5691869045670502,0.423006742065772,0.5117608276335226,0.410047686495337,0.5809097909471795,0.16815757074070017,0.6452005682096684,0.2905362623316981,0.5505319228378881,0.597343881154111,0.4399024820989796,0.08182753659358229,0.5709350372982208,0.12408877231286383,0.3309530875230243,0.4197988487828457,0.6993044302066187,0.1742831403173394,0.08887502608775612,0.48264860632296946,1.0,0.09971768470359499,0.24911722710029846,0.6921884908765082,0.30778953751161237,-0.013046099877600017,0.10187262525902353,0.5851761183923228,0.4438486921624323
SN_pr_R,0.6538050443779502,-0.12558960062294794,0.5157442380583988,-0.23918226469915171,0.5044273678902889,-0.014356256223076397,-0.3030133149089703,0.6554033111651038,0.6200052805284981,0.4270036273420444,0.47307691651585515,-0.3046699737856868,-0.4443890985705161,-0.3215766362977527,0.34716973353055186,0.6356334543690316,0.7936237861344936,0.5297256780913298,0.5739698456566888,-0.18047970879269903,0.09077770606413992,0.557102228159838,-0.3233659671511426,0.49403015594964583,0.30844755751185815,-0.21299293366607666,0.22797875018366456,0.39318010525881386,-0.11555991774295217,0.6952580481428657,0.20981722851359397,0.3347087080206866,0.4737226225261815,0.03142194978483447,0.5232347526189651,0.5897530495207889,0.520093604708847,0.2213526448009669,0.5306061510600671,0.37798422535146625,0.2988550062041921,0.31218504438169314,0.5419009670500057,0.35342472281181003,-0.14276685176726184,0.11521877958293396,0.09404926781321497,-0.05642717660231301,0.07302238059597088,-0.00010714965586122202,-0.0576189547946281,0.09971768470359499,1.0,-0.26147759749155175,-0.24058802199277604,0.7155011637948046,0.650946457311584,0.39848617317526824,-0.07198482054363647,0.4898976101572038
Paracentral_Lobule_R,-0.28427783472014073,0.39780920654431046,-0.030874632722038133,0.33972336666382735,-0.14841296183025016,0.3694452182674453,0.5995185061277707,0.016196703835308926,-0.28600908732169456,-0.2268577056876731,-0.15382748937093585,0.5250031932019305,0.6534693588765227,0.1341961783351721,0.39408920495087696,0.015349650016889904,-0.34640547979599706,0.21917588505168634,-0.03518154522356067,0.6601735420682532,0.434318493484333,-0.10134754001622659,0.6644475262881541,0.09591073959953465,0.13732243501202407,0.3359767205054184,0.25109128343783893,0.1496892976812059,0.5581426372168862,0.04197477753893941,0.35971987151324547,0.27435509578994416,-0.2030489815574863,0.004733431744124439,-0.07397953540410228,-0.02295597194395449,-0.13792098364794256,0.26531017804046586,-0.2969092992294676,0.01766771530687955,-0.0188074466199202,0.14834962726808873,-0.20083861678116144,0.29847822130915697,-0.21285096730917352,0.18349580312586447,0.3516485227466109,0.4801175451471098,9.881900250030765e-05,0.1266824109940739,0.5633846031494042,0.24911722710029846,-0.26147759749155175,1.0,0.4222667189849313,-0.047303175504081175,-0.34132657376909864,-0.38865719217089006,0.5793905105021938,0.057310575742187356
Thal_VPL_R,-0.01670966674805803,0.32392349377105545,0.2160037884427192,0.4568287221407242,0.21952637509601597,0.9116189784739076,0.66476796446655,0.15191788171287074,-0.1530205957655649,0.10221391754959123,0.30911576576604693,0.6434122955539778,0.6343075805320998,0.4807087370919871,0.5807179851807976,0.11266395398599575,-0.34767183404912877,0.3803357251741556,0.28596067898084615,0.6731982984400378,0.6811150759114825,-0.023280908668586106,0.595139087083335,0.4338233238808452,0.38200152841734364,0.8773727484001348,0.3235399904178484,0.47193202147612723,0.5499391581199646,0.055079041820523846,0.5809280617961697,0.5887115383483342,0.1684427052566437,0.3838815462916597,0.071782124385237,0.29182761437309895,0.012008503055371359,0.5576877145271302,-0.25287419078337453,0.3271523161382016,0.3818501158150506,0.3418482838158677,-0.2599658009966119,0.529401672452994,0.10253898276157754,0.41620341037814784,0.4486762977350535,0.866122263913446,0.3099520661551477,0.019841126607513356,0.5322222953277919,0.6921884908765082,-0.24058802199277604,0.4222667189849313,1.0,-0.1689386626946159,-0.4541671092788675,-0.3093489833744453,0.49878840194193075,0.09993600892623244
Olfactory_R,0.5317520241590951,0.1591418484821153,0.5853554410592694,-0.22334789431604937,0.4720689625205794,-0.013379583269448096,-0.11458481141429736,0.5693673875719525,0.5644527623390024,0.46088675637987403,0.5870564440458587,-0.17285532318133429,-0.2888862956769991,-0.01807738089583255,0.46736407122607265,0.8264412327021462,0.7792796832660833,0.5269657347336292,0.5778633061005872,0.02355587658908804,0.2141353653660586,0.6657769135522682,-0.20574836629582907,0.6097184517797293,0.3393935516185759,-0.17024224547561492,0.407525993918042,0.4835108096876423,0.06015532671594953,0.655581455947133,0.4573751093628163,0.2698653533890634,0.46375838892866567,0.18231758545432367,0.7014360709248947,0.6581310130218615,0.33911670424333834,0.3227567051195728,0.7594735249513614,0.4333132725919375,0.4052314690042314,0.38682781169168884,0.6406054831445165,0.3951226527360273,-0.08790135332684558,0.14990357516764424,0.14636169584640854,0.05554226016920213,0.00704914902307798,0.07735425114319464,0.11702069930137284,0.30778953751161237,0.7155011637948046,-0.047303175504081175,-0.1689386626946159,1.0,0.7759514033316276,0.5547209050879038,0.2446104348353415,0.7569216446800807
Rectus_R,0.43937281266014283,-0.11340579281135932,0.3467968316205083,-0.6049177799550296,0.29243292541753,-0.3464308179812083,-0.4462198623639696,0.33440044540710473,0.46826403061604527,0.29136138606545336,0.3147476122373735,-0.45844749342620167,-0.5808908449728616,-0.20065084668570782,0.08388565644002656,0.533217876856428,0.7702200930659177,0.23545849664597351,0.32772527977105825,-0.22315598646328597,-0.17294576225219221,0.47564285556765556,-0.5178320773122361,0.2794716238301328,-0.08326645479464462,-0.42047478885250095,0.1240940504447906,0.1313001784307164,-0.1715126609173129,0.4276013337880442,0.13506238104089852,-0.011722412761442529,0.30818525904781213,-0.05588893387755042,0.5694931588774744,0.3575896837334002,0.32909039843741816,0.0278138734219033,0.791186329328614,0.10426759662525141,0.13428665017273553,0.07300604371662704,0.5883373296832288,0.018587295698164488,-0.21833393657917988,0.010407231934887705,-0.31376072874581235,-0.3169790527315091,-0.056891618269915414,-0.0850933806034214,-0.13604018665469605,-0.013046099877600017,0.650946457311584,-0.34132657376909864,-0.4541671092788675,0.7759514033316276,1.0,0.6704312289819935,-0.0970138441357079,0.6155844694103415
Temporal_Pole_Mid_L,0.5604370229510278,0.20130481908817524,0.3048000691268669,-0.399537718279614,0.3447987423534857,-0.31511601608700923,-0.3343634264541357,0.23702966905179698,0.5676400804234745,0.42675560759968434,0.46229043654261853,-0.6173188962227023,-0.5409480549839423,0.22651345916393495,-0.009877553916386828,0.4242532094682065,0.7036080037930026,0.11992371594137806,0.37027409396773303,-0.3413166097535079,-0.23973089229950562,0.5887771059152662,-0.5499298047925589,0.24154266114504064,0.01276924609004252,-0.1892614072336422,0.2820519044758411,0.1336962236363345,-0.2693471447772083,0.173851206294391,0.19151219438422917,-0.023369460704811544,0.5199345069913259,0.3085211759408455,0.5169859423029745,0.3641811084391332,0.2445629921327721,-0.08124883499031228,0.7137796139431721,0.259812336753631,0.3922121435362171,-0.04647217018688298,0.35601602082152234,0.05642786081630847,0.38459410051440923,-0.11388748943355682,-0.2533052507638824,-0.3151924285530915,-0.06335445513888309,0.08207291038858454,-0.37685467780440873,0.10187262525902353,0.39848617317526824,-0.38865719217089006,-0.3093489833744453,0.5547209050879038,0.6704312289819935,1.0,-0.2174126155722152,0.46084450738969013
Thal_MGN_L,-0.0889126598714722,0.5571052030467446,0.2810030887704972,0.36667078362305355,0.02890915956096828,0.5327696858896492,0.5200901623685743,0.13757942353581418,0.014222898347408043,-0.008915567638104478,0.3000016319439399,0.5581073001580463,0.6634891267743549,0.296587606084962,0.605586973132263,0.326013230647496,-0.09191976744592524,0.397128359339254,0.29222616385095446,0.800944354088886,0.6728858754076893,0.03124971624343722,0.4693288336256604,0.5226681247559956,0.39539765571257734,0.3725670065263177,0.4874400436858594,0.45958328920878866,0.8018931331769842,0.2081015647808914,0.5927458247745091,0.49499112910727,0.012178635287311767,0.24044298812809406,0.28494258410828055,0.3077352360566047,-0.2080158142754494,0.46588003026933855,0.02569650805264735,0.3328919700503196,0.32531950594153974,0.38502075160504157,-0.04085695417878575,0.4531660124894796,-0.1129384859059988,0.3945220804628027,0.44085598741350546,0.714127753482577,0.12365791992762656,0.3133595948893344,0.5502683408274441,0.5851761183923228,-0.07198482054363647,0.5793905105021938,0.49878840194193075,0.2446104348353415,-0.0970138441357079,-0.2174126155722152,1.0,0.2751817993964308
OFCant_L,0.4405745499640638,0.15726452853844547,0.6910357737478637,-0.09433671197853119,0.3419508961467207,0.2466052458641106,0.024441064555051448,0.5378954599185901,0.49597586415049477,0.4017175817549598,0.5291080752259834,-0.021698248672688582,-0.18362477470238056,0.11284422300665804,0.5512047792788096,0.7486543003864894,0.6160460924086633,0.6214061729224561,0.5683827301074112,0.18561177703128454,0.3187641494019278,0.5742349449079817,-0.05718115092447728,0.5077476290096058,0.41532587065960536,0.13990918328423732,0.34714245781862346,0.644702938667323,0.20716346029714203,0.4909911324353604,0.4244368802936129,0.45484635607117624,0.45753958897492425,0.18497215355624916,0.7468666301873131,0.6931329572083732,0.25498412232655915,0.2506954606727154,0.608254110664249,0.5394802075601416,0.48648944667856986,0.5679813920188507,0.5089777715244425,0.5153069539493745,-0.023722970381469772,0.26000306340839663,0.2737039744912113,0.2923569288767837,-0.042542412284238905,-0.09549816722287785,0.027876745934473604,0.4438486921624323,0.4898976101572038,0.057310575742187356,0.09993600892623244,0.7569216446800807,0.6155844694103415,0.46084450738969013,0.2751817993964308,1.0
