,Occipital_Sup_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Vermis_10,Cerebellum_7b_R,Temporal_Pole_Mid_R,Olfactory_L,Rolandic_Oper_L,Cingulate_Mid_L,Temporal_Mid_R,Fusiform_L,Supp_Motor_Area_L,Thal_MGN_R,Cuneus_R,Temporal_Mid_L,Frontal_Sup_2_L,Amygdala_L,Parietal_Inf_L,ACC_pre_L,Thal_PuI_R,SupraMarginal_R,Thal_PuL_R,Cingulate_Post_R,SN_pr_L,Vermis_1_2,Thal_LGN_L,Precuneus_R,Cerebellum_3_L,Occipital_Sup_L,Supp_Motor_Area_R,OFCant_R,Raphe_D,Frontal_Inf_Oper_L,OFCmed_L,Thal_PuL_L,VTA_L,Thal_AV_L,Putamen_L,Cerebellum_10_R,SN_pr_R,Thal_IL_R,N_Acc_R,SupraMarginal_L,Rectus_R,Cerebellum_Crus2_L,Frontal_Sup_2_R,Temporal_Inf_R,Thal_VL_R,LC_R,Lingual_L,Thal_LGN_R,Heschl_R,Putamen_R,Cerebellum_Crus1_L,Pallidum_R,Parietal_Sup_R,ACC_sub_L,Pallidum_L,Olfactory_R,OFCmed_R,Heschl_L,Calcarine_R,LC_L,Frontal_Inf_Orb_2_L,Cerebellum_6_L,Frontal_Mid_2_L,Frontal_Mid_2_R,OFClat_L,Thal_PuA_R,Cingulate_Post_L,Cerebellum_4_5_L,Occipital_Inf_L,Parietal_Sup_L,Insula_R,Precentral_L,Vermis_9,Thal_LP_L,Red_N_L,Frontal_Med_Orb_L,Thal_VPL_L,Cerebellum_Crus1_R,Occipital_Mid_L,Cerebellum_9_L,Thal_AV_R,ACC_sub_R,Insula_L,Thal_MDm_L,Vermis_6,SN_pc_R,Cerebellum_Crus2_R,Vermis_4_5,Thal_VA_L,ACC_sup_R,Cerebellum_9_R,Caudate_R,Rolandic_Oper_R,OFCant_L,Thal_MDm_R,N_Acc_L,Thal_MDl_L,Vermis_8,Temporal_Inf_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Red_N_R
Fusiform_L,0.38397620550852546,0.5143448024178484,0.4089880809869822,0.5119785768167019,0.15571032413054167,0.412867327346973,0.20582016360954336,0.6546672225611186,0.4593992396120595,0.5501589784832915,1.0,0.6067533601241824,0.3604441034705851,0.4285006903482886,0.6692468537220448,0.5763972591623847,0.6547401064592417,0.3696713421464939,0.518412082072508,0.5559593387482835,0.3958094077099396,0.5643816980880578,0.40152995795170476,0.18038152864897208,0.41502621002837975,0.4727476640791374,0.5150701386812263,0.5757859062012172,0.283377949721462,0.5373691616914722,0.3463649079472168,0.20247862885294846,0.4697373324931539,0.14259956047834127,0.6927840849268911,-0.13544136646109659,0.43009529390507056,0.31950828145900895,0.5123094392898918,0.21497764074235792,0.36171270320365717,0.1722752589485409,0.5133913109361272,0.4016110063448504,0.5020525940800816,0.565365535466207,0.5293775628808798,0.5592838204494113,0.006271607135797962,0.6331186647239702,0.5768841389769358,0.38415804889290917,0.43604801290072304,0.5413872749533887,0.41152854809762557,0.10674993427542417,0.3942687493688847,0.22780335991773334,0.40735104902240626,0.1508792740101315,0.5660440108342667,0.4240285604064262,-0.015297588114464892,0.3978942820923238,0.7643023266542167,0.6108700547606442,0.6181152111202146,0.30001948908987097,0.2579099867071325,0.28103947143647573,0.7686957275988857,0.311592189438576,0.257625538308092,0.6102844356168025,0.49223118922698816,0.693460070755588,0.6276450519666469,0.09486170929413512,0.19687796549375508,0.6786265403203058,0.4717163967501314,0.27669627695064836,0.6012962485482968,0.30059588875744614,0.38240178555432025,0.46975006400407693,0.6427868063255827,0.6946796733057119,0.3053371275912294,0.2553106505020217,0.6800004507658995,0.37439643331851813,0.5533957285443126,0.746696636210263,0.647501715848057,0.47666638063486927,0.23881008130715844,0.3596534096895281,0.18744885585325943,0.3673933532822391,0.39354074089371927,0.787550825218115,0.6529212021251128,0.6324997863431218,0.314047510641349
Supp_Motor_Area_L,0.5265907232522007,0.8018682820170218,0.5457344193896717,0.6401626149743742,0.22344931578934712,0.35821531870653517,0.3004035375506817,0.6837372491677438,0.7014951218231771,0.594528569578185,0.6067533601241824,1.0,0.3620465708585994,0.3492885285001235,0.6304230821462163,0.855147269315745,0.35073240123731697,0.737257225760193,0.5500479313916332,0.5057589426757525,0.689997121918508,0.6977733088408352,0.5302093715067003,0.037007354553155465,0.4187443053683361,0.4997775845176754,0.7227628218393098,0.5907412794344217,0.42746078717830527,0.9129379252120371,0.44778775777351204,0.28237034986165677,0.704675203552376,0.13760025480177296,0.7808590753544479,0.05037923095958746,0.3732777826330163,0.43309342866613515,0.6306257618954066,0.20332580531635847,0.4028600676267853,0.1415910695938367,0.8008959428967543,0.3131095474214663,0.24522012415589722,0.9023970784589649,0.3615026342614864,0.7077469036970265,0.19226973953544071,0.6284706994364813,0.4339916793614559,0.7424960604609528,0.586536941934612,0.5096620923171578,0.5612885073813655,0.4917388737400742,0.41096626645437134,0.4718172383771944,0.43551553209033916,0.3305758393867027,0.5167733404364127,0.45995586024369844,0.14576584640187984,0.4720512006861941,0.7737586703727253,0.8189305992456947,0.845276873081999,0.42766428730019723,0.3907509935822994,0.33560413361231056,0.7742256971873703,0.12481144521453229,0.5614960055214133,0.6750145901924535,0.8301295563039949,0.7197336130451354,0.7425171495155216,0.2739577441296961,0.20188103950262767,0.7858645140668931,0.3784518900614315,0.3676627177717589,0.7922298439819719,0.23555693714467657,0.37765634414396504,0.5914689428548418,0.6209367785764539,0.49535884548023545,0.2791367239051958,0.3510806556191376,0.7859854707861297,0.5629271809395555,0.7925036634856788,0.7697701059511906,0.7972788797752444,0.6778796864457203,0.23515514779249377,0.4653515012654435,0.12005312627245093,0.4419258367692289,0.40219230848774506,0.5194693914984423,0.8319552922531135,0.5897621798765464,0.4694358928510016
Thal_MGN_R,0.10114905767236984,0.3256665520167482,0.39279938674404785,0.39419801029687035,0.1021727638002847,0.09894891074528227,0.1456054189904537,0.1888625969603717,0.2822733435224032,0.05133126495280915,0.3604441034705851,0.3620465708585994,1.0,0.11724349645631547,0.13843651401903312,0.4406277608225443,0.04509625941935977,0.2983775848623502,0.3804864634424822,0.10021659614123621,0.12673128886558524,0.1593671567880531,0.290496115876255,-0.14962211378808,0.1355990501243504,0.12106059625127306,0.38285698524196554,-0.005638211596991835,0.10830661609446741,0.28713539541638916,0.358887016348652,-0.1165683572480519,0.135463703995356,-0.11534960591374926,0.31931392839634903,0.08809150132765556,0.3975752327807801,0.17927114014105064,0.46839576666187444,0.07123511174508869,0.19329282293086458,0.2117012226303745,0.20644800920348585,0.29474165621931836,0.12308175786616099,0.40167277396504,-0.04484141985697216,0.3488831825594821,-0.005297120577289898,0.22769448684842647,0.2930213892510517,0.08846371754680533,0.3672713781541388,0.30419399665952007,0.3909502918771572,0.18298984777119187,0.4078946997123208,0.34554447092465934,0.20684244759038628,0.12734111101978354,0.39465599373773264,0.28978927963278084,-0.08503381564543755,0.21683674178685725,0.37865551508183226,0.44595775868967075,0.4146756137307416,0.32014535127912325,-0.1459028925234801,0.24025467130734773,0.41725605759525275,-0.07199230554520017,0.24957633260348636,0.34427660621034284,0.27568667068412417,0.4097945986107601,0.3154102378998512,-0.026802938337607878,0.008894563587303025,0.3775807913407835,0.14465292558723555,0.0770543129194687,0.470783003952851,0.3702844095543127,0.3109135519112726,0.10986947461699038,0.5066927970370372,0.256684489925824,0.14389823030300256,-0.0303359930908994,0.49945123836031635,0.35759865008199515,0.29801384433293576,0.3826356567409784,0.384858058354893,0.066889671654778,0.2722406685339886,0.2762335594053343,0.07840165602049824,0.33597931299300265,0.13449426127711106,0.18510420171250194,0.4004085955983107,0.34347246619533506,0.04174586451178287
Cuneus_R,0.834382370805789,0.4040479198560921,-0.11476532433408111,-0.020359155480070053,0.26409336982249976,0.19584802054436945,0.07181020292291056,0.3835405205376247,0.557371066963464,0.7097307263365262,0.4285006903482886,0.3492885285001235,0.11724349645631547,1.0,0.3818976785699972,0.37409832931938325,0.19247438118679094,0.48746250017620046,-0.10427448874087658,0.41370478480547374,0.33167345383232577,0.0009306279241802756,0.1416829614519044,-0.0733386682181051,0.14323865554714732,0.53390063490883,0.668159147821463,0.12171261406072009,0.8109229212352432,0.4239362518964662,-0.32069466534817825,0.5354942825781357,0.34948946511924806,0.07446694611958304,0.2391168042736231,-0.25683086251549636,-0.3002504224573736,-0.0205606954206088,0.32577995499811085,-0.040573079595141275,0.31669246927111094,0.32097086305634087,0.3997939678396188,-0.060277335336395864,0.6153814518234249,0.2521545823156553,0.45633226270754945,-0.06464813513165174,0.3873923598865027,0.7414267547318114,0.30000353097339094,0.22069132139941508,-0.16535381431207952,0.7439899945278203,0.09145773484177629,0.46848519475027683,-0.2943569773153683,-0.12287456091495697,-0.03177560380103122,-0.2559542988136964,0.17045560460503004,0.8377723186742485,0.28569197388689205,0.1302604940845792,0.545161223080711,0.28574128329719256,0.43893433950797534,-0.3632564101533502,0.43231287000113783,0.23619204830286497,0.36313816030394863,0.7164728467926315,0.6542443106464754,0.2586472384481528,0.4515693240215225,0.1871829152140063,0.20697731872126884,0.1173811609886401,-0.11505491699868871,0.24197750325289655,0.6784811860453382,0.8155334257978927,0.12808145279114702,0.11823516124992714,-0.27115745568822697,0.3509203000408549,0.023555171856303837,0.7516133632620393,-0.2774958736230988,0.27131354707230115,0.5708851076264503,-0.006395530406610289,0.2040218865892164,0.3815392143396576,0.19896254813552652,0.4003292174329027,-0.0031381115935849757,0.005450111443004295,0.24744501434856078,-0.23454289227017006,0.7237804015547243,0.11511495868753414,0.37596537630758453,0.7259199000304993,0.07281645514954209
Temporal_Mid_L,0.4469005608396828,0.6325399363765822,0.3948212457555646,0.47253607684491866,0.37348964852134214,0.1829167595818919,0.1468964747213285,0.6914650913906386,0.5627927346874014,0.5588662002844608,0.6692468537220448,0.6304230821462163,0.13843651401903312,0.3818976785699972,1.0,0.6693391628190096,0.4433262803540434,0.6120189923496651,0.3608238501748953,0.5155242494358586,0.4376121746641049,0.5596698655193707,0.7011730105974537,0.1353158564120297,0.461084356439849,0.673665376704851,0.5706857553609189,0.4785168563718546,0.4594209997537383,0.6323188708170374,0.2609172106912644,0.16990759993104254,0.6132919212733042,0.18465172798301246,0.6400249843698651,-0.27972728617987314,0.25302032827184223,0.37437946292078617,0.5720720349398403,-0.03770491069776856,0.4436996848421947,0.14947971554974473,0.758723556829937,0.334302427525947,0.40815327465081613,0.5188904847767736,0.37222726635950465,0.5507684374162354,0.27917850087521856,0.6900653168361084,0.3390344600620968,0.5254582719501284,0.3059539926497338,0.5183649191855646,0.2182230905187314,0.2935548531965683,0.25130329989414235,0.1293424280927238,0.22358960915050655,0.28971947529449465,0.3673478171719817,0.4664560336767568,0.3460678928396975,0.3448233256622271,0.6608721417668326,0.6682308850266986,0.5402925804271291,0.3670842585671691,0.6135259242971507,0.5921321678470058,0.6711717623467958,0.4445834709369112,0.45694763205590144,0.5789209928575434,0.577523286077043,0.5487992624018297,0.5873290809528549,0.2881052067049348,0.24710208248072343,0.6739636142622728,0.4746178632083628,0.5054216326625799,0.5258738370821211,-0.07233685445759941,0.3199902090507882,0.5866955748157033,0.48997246443167586,0.5379236338593466,0.29948841317723446,0.39865532995961256,0.6461709458072252,0.393182769420726,0.6006721726567272,0.6936084370633139,0.4846159141145761,0.6271911665827402,-0.09637094451623804,0.4463868785075108,0.27360645119810056,0.3807880769435341,0.49573673164119064,0.7418692445931077,0.6197498107228626,0.47651227238498617,0.4559663756510499
Frontal_Sup_2_L,0.4924995271094749,0.7835679405976583,0.5930723407870757,0.654032971062984,0.29481644238223004,0.4200260122556996,0.41552746380854244,0.693474840102571,0.7376792913792566,0.509548294377099,0.5763972591623847,0.855147269315745,0.4406277608225443,0.37409832931938325,0.6693391628190096,1.0,0.4456988556657657,0.8079970022108716,0.6603709446945911,0.4317998926943401,0.6143906736293886,0.5872253718963505,0.682527090867525,0.05239546054425355,0.36407211613420465,0.5302746855185368,0.7290030174438858,0.5030076358923732,0.5120219066916819,0.8250678510772835,0.5233268413037387,0.3570728245950144,0.68282331158743,0.19064136568469292,0.7465589251322032,-0.002708169835160992,0.3597869982296014,0.40158213825582445,0.6900574217081842,0.2178525871982438,0.34117687991033013,0.1672745076756528,0.7843006155997952,0.3766108294713463,0.26764312870504164,0.8827217121961877,0.2632258555721731,0.703845985755517,0.2868389028695376,0.6191537939058006,0.34907609206782764,0.6974694029521344,0.5486702253740856,0.5001619452178439,0.5002261222739661,0.5399818777634495,0.47307686969657375,0.4519691130568466,0.4831902148828658,0.3948154826143069,0.5955261189893751,0.5267016000991455,0.19939947689604798,0.626850067206017,0.7002301776441606,0.9340347098922459,0.8516087524499932,0.43079671188744584,0.36834668638261836,0.5870564745245379,0.7389073740622077,0.13843015041739626,0.670072903619116,0.6902376272467869,0.820560594726756,0.6350321113078892,0.7450578513097917,0.44513479713701737,0.36861469333252217,0.7796627812759634,0.3464921022979857,0.48336781642133864,0.6949134079833936,0.28326425043359216,0.48461193263513724,0.651909089755005,0.6386854332248356,0.44184042676384727,0.2608595766171791,0.38382614860885017,0.7778544921494042,0.507505906476234,0.8413061603280207,0.7275803502859248,0.817617723335855,0.6739908408690122,0.2973523469096893,0.4528122741882694,0.22031940779516138,0.47816456587284567,0.42717985060489977,0.5195267532655651,0.8588363279383218,0.5614633004157176,0.5676711436679914
Amygdala_L,0.10623614421418619,0.17384232633219981,0.46193773411167416,0.17209809206452384,0.24965505672752672,0.5982621528042795,0.23240080267135954,0.45979924474709233,0.09874792556781131,0.35897996186810305,0.6547401064592417,0.35073240123731697,0.04509625941935977,0.19247438118679094,0.4433262803540434,0.4456988556657657,1.0,0.13788821529433373,0.5534375299420111,0.3298852631372086,0.1281121580503269,0.3940891656374683,0.19571189457848248,0.16089688704864913,0.1338090973585276,0.17436979115320372,0.20375810762212257,0.4537586515820008,0.10613977059748637,0.22562874445988296,0.3718914823276685,0.2616263129238348,0.2811381412837968,0.27919470615956654,0.4406484622387789,0.019445848901750332,0.44376587755761504,0.08572076828723557,0.13583741464262464,0.425199009785989,0.01760321339777355,-0.15391396979075503,0.31222417014522175,0.3272938974473872,0.4468958264320491,0.4251126828605904,0.41868177502815535,0.4171027477007998,-0.00605301289429102,0.3575912605737132,0.40051558108099533,0.22301286249056992,0.3159395803603588,0.3226881561335046,0.27927465767334114,-0.09825993537757892,0.4517303136938458,0.3232998781012349,0.43083115378609643,0.22239576018818724,0.37453327620853794,0.2221806601011879,-0.2556452373019921,0.4754318148700123,0.446333370027827,0.4713845551061293,0.42304869362498493,0.22622341866248924,0.03518928410880712,0.2264572570197255,0.40493099737494653,0.1758937844851878,0.03692703533651521,0.32217450106694895,0.19230316183105653,0.31426607126620903,0.45037462237256953,0.13877121973325504,0.43522171495595624,0.38896392743352054,0.31772948203782186,0.17993224392763515,0.222547485399324,0.35715467072284246,0.447310725988314,0.2901818625363362,0.43308855585832007,0.4408250613009721,0.1329733081240905,0.31439896576813325,0.3349393670402405,0.2564803219975128,0.4107575286523558,0.4440837689097591,0.560614816850039,0.3234189277078331,0.45774722144693447,0.26096696273148595,-0.05949230689998974,0.3389447507383569,0.3120121780614158,0.5211798410880797,0.451210542995804,0.4471512694135867,0.2752801524566844
Parietal_Inf_L,0.7379008451904728,0.8193636256587513,0.3629409675099379,0.5342233286522421,0.2505275337369772,0.22188324178030483,0.39287800745291973,0.5974013844645993,0.8013409589486864,0.5870351413962902,0.3696713421464939,0.737257225760193,0.2983775848623502,0.48746250017620046,0.6120189923496651,0.8079970022108716,0.13788821529433373,1.0,0.3527362010699071,0.42735164480296267,0.7492380392317745,0.557930985526716,0.6200744611210378,0.10779739161893839,0.3031559766530945,0.6333539272686315,0.8135673649057343,0.38700484376548716,0.7261977879062655,0.8244548139724993,0.31101955673033577,0.4187133526977726,0.6927674839249932,0.17165585272082345,0.6658488750079687,-0.12461309383480178,0.0461252520795015,0.46104656785626436,0.647629798812404,0.06912709280377177,0.4808850998388332,0.2912538203277139,0.8710758395132483,0.2622470717866114,0.2098844403845981,0.7196778820696498,0.2202675768365292,0.5252472952440408,0.3388606775228186,0.6387876411193752,0.2207557877745656,0.6951131330213228,0.35177711391846006,0.45899320061808313,0.3517281674300398,0.8334816960786661,0.1728934829185922,0.25672794404252613,0.36021495527953945,0.3184144761165991,0.3635282266421774,0.5995213928908085,0.3502859846973597,0.4759617804393862,0.5943341104617423,0.7541369735690769,0.7240514331806012,0.2535488644074409,0.5790276230520607,0.46117834498149485,0.6243100283905323,0.2333769847596522,0.9076968719572702,0.6174517925005224,0.8528413612835615,0.5447481500336341,0.6381790943126037,0.5240478435604395,0.04180280506050145,0.7176681393608123,0.3322595188338153,0.6614101680445978,0.6086032206067286,0.09501334705770714,0.21764206421050372,0.6588715405781486,0.4341344623181862,0.37032663407864397,0.21489431201762282,0.34313540564038164,0.6953850027871935,0.31497309317192673,0.7581749751114423,0.632718571593158,0.5969169385935064,0.6391502064710048,0.041537171956127036,0.31020376596725546,0.3860992282501777,0.2080113700221888,0.4233972954382939,0.3083950508737728,0.7411073927014198,0.46160718351750724,0.48638267931904916
ACC_pre_L,-0.024315673563822485,0.41082143688194733,0.7874393941356874,0.5943979570188425,-0.018216701010362966,0.3771093398213777,0.5271310293284843,0.5304167390386957,0.24726129738883193,0.15283290635711816,0.518412082072508,0.5500479313916332,0.3804864634424822,-0.10427448874087658,0.3608238501748953,0.6603709446945911,0.5534375299420111,0.3527362010699071,1.0,0.13796199064034964,0.30770847862672,0.5835201318474463,0.42267260870992557,0.2919524345442839,0.2939738334350144,0.07597991729673452,0.31995861670207787,0.5686658735911986,-0.08020454641195868,0.4511515002289137,0.799178759358766,0.11338849087116783,0.5101964192473366,0.438254300131618,0.6387669770259177,0.2848654076991594,0.7092844708061801,0.5399120627151506,0.37942239783409115,0.5153877931027557,-0.017952186845126936,-0.15339230842814922,0.45325867479147836,0.6561561132971988,-0.012115346138744824,0.7056861567365267,0.2003655005561905,0.8234172987099072,-0.13123207428377281,0.22851003140727558,0.25853780000544063,0.4414423341205655,0.796230724335521,0.10497869991873111,0.6523138360471866,0.10088534196107264,0.8486840705748568,0.6714302252194256,0.7217184694069286,0.5174907116738195,0.6359013086076207,0.07843747785693463,-0.2520202417476053,0.7461178570885822,0.48953319062976014,0.7448117644846743,0.6365980049420692,0.7317696564753299,-0.09193359614980957,0.2526868328729058,0.5917965465887427,-0.3265950849746279,0.12100000699264896,0.5903185307236049,0.4304464197483294,0.6116016411011502,0.6447622513480206,0.39664089414220144,0.39532734739628367,0.6596190814346753,0.056307758210768964,-0.11243931358503838,0.6276603814443862,0.45245865445426897,0.8592485237753834,0.4518090001965287,0.7377713261267816,0.1970769513095397,0.5317403903490813,0.2166410048947695,0.49881789892082967,0.5546173894347858,0.7536012587334716,0.5444224761957824,0.8326527380658997,0.4356951240567272,0.4660366135222065,0.2705117322063016,0.025895103433138746,0.7058543400811575,0.0665010263616568,0.4848718021379594,0.7312898643270067,0.23827677043906473,0.5815327061097211
Thal_PuI_R,0.4968483939609157,0.42921560615619286,0.03493013641659326,0.3248204871322694,0.33894749360391413,0.3434923153619083,-0.0015360625015168766,0.4855695889652478,0.4535400213972376,0.6462894159006598,0.5559593387482835,0.5057589426757525,0.10021659614123621,0.41370478480547374,0.5155242494358586,0.4317998926943401,0.3298852631372086,0.42735164480296267,0.13796199064034964,1.0,0.4280842232293917,0.49468203290132085,0.2949388854366941,0.09456477931340053,0.2148569183981042,0.6031957343915239,0.4927318384735294,0.36887577921381925,0.4044881757787452,0.4518659528343416,0.1156565239950915,0.15993960495344473,0.36433040843685705,-0.08174236482570453,0.49693226646932037,-0.3599951267679373,0.07266417259796804,0.19605269308832504,0.38283774987370683,-0.1680844353857825,0.6471470559512167,0.38715668051416774,0.45156952961392094,0.1212929398320128,0.3933683208771779,0.39080188468271876,0.4626558451075124,0.2853789082980141,0.22096575641803523,0.5426178738551717,0.4325036669144122,0.40434110435140513,0.030485276598841312,0.4026961861165274,0.10647182933633204,0.29139356278223233,0.04493076718773271,-0.07973293987921387,0.18747336679737903,-0.007530039649163578,0.1610559954655407,0.365789539967004,0.27152082068834604,0.12248551577161287,0.4813016627956736,0.4068997850974705,0.4728848186901588,-0.013607941380602786,0.5582155192669105,0.221550740831678,0.5309419478410413,0.3645839481279019,0.38441864473968507,0.45902591324307956,0.47843098699401615,0.40151439908582687,0.40906699277073255,-0.08363398465305984,0.05595748116247371,0.45181707017172307,0.44539412678417734,0.4132158859510248,0.3949952069112561,-0.04500029503316166,0.12956521971334908,0.4257352026844133,0.4048329151415611,0.4682245508897666,0.22362800630758056,0.36791113338012865,0.46565771375843446,0.2106586334403302,0.37563123353404115,0.56448795723725,0.4192083983693212,0.41555531638248544,-0.06292676259840825,0.2385237612113637,0.25276032290961303,-0.0356062248294682,0.3824407359187812,0.3914636200635663,0.4164435144502271,0.4495390021700893,0.01847102368939819
SupraMarginal_R,0.5648914103537452,0.7786767502931677,0.24310796482981434,0.5789040324317622,0.06334524615656541,0.20048742125643604,0.2892672154892505,0.6404336464685039,0.6824134861432423,0.5755418053235797,0.3958094077099396,0.689997121918508,0.12673128886558524,0.33167345383232577,0.4376121746641049,0.6143906736293886,0.1281121580503269,0.7492380392317745,0.30770847862672,0.4280842232293917,1.0,0.643270202895438,0.4546138566177685,0.10167534615923639,0.3549358538271774,0.5609263262519668,0.6466681384027267,0.5800983917557394,0.5013999115823334,0.7890064383142344,0.27724933155216824,0.45656026683577344,0.6570005453782405,0.11876567264424409,0.6903426989311617,-0.06392308884233612,0.05319104414048228,0.41159209809864755,0.5281232971836167,0.1400400464590255,0.4958234005445427,0.2641456239897343,0.7460131729446424,0.14263611056323355,0.11412274996912115,0.7177215587853074,0.27498140442003655,0.5069885307024304,0.2934406426245529,0.5029500354286323,0.30445030873875556,0.7289961154004311,0.38164871367126885,0.3107459145949408,0.25906403925965826,0.6364171546599184,0.06735463584919431,0.21561310349266066,0.3626122771639638,0.2599676386465434,0.3955789807457902,0.3696516071294064,0.2519174235906274,0.353505582068187,0.5703390493344596,0.5324196335436641,0.7011085254159537,0.18142023314792755,0.49455093995599575,0.1338141876712409,0.5930158615153649,0.09732578442286867,0.6229895061541111,0.5876383265242618,0.7590198796452868,0.5701312292491386,0.6178129113897716,0.3758915850753632,0.09054185956322101,0.674771782509694,0.2440769396435796,0.3655599181806819,0.6370283297665219,0.09486990277223074,0.12840495196384524,0.6342951870462912,0.37581249564262026,0.2937101992640983,0.21738085308692198,0.2647391019344651,0.597423309771734,0.2751790223597538,0.687630773690393,0.5864512578906176,0.5616082885149761,0.681849057358868,0.06244754403370166,0.29755474484827665,0.2903189467220941,0.13266124169985977,0.23722727389192597,0.38345411754437786,0.6312674325147999,0.3633761865618433,0.40053380355208046
Thal_PuL_R,0.2959765381468096,0.6039220198132792,0.5466539544303738,0.6367332069273935,0.13667153732442996,0.3699565831759936,0.2582354754479468,0.5775440769355769,0.39401206566005526,0.49050831511836035,0.5643816980880578,0.6977733088408352,0.1593671567880531,0.0009306279241802756,0.5596698655193707,0.5872253718963505,0.3940891656374683,0.557930985526716,0.5835201318474463,0.49468203290132085,0.643270202895438,1.0,0.5177962561638404,0.21871462023068006,0.373525813744753,0.3844756148745379,0.45603127778808783,0.7045640239329601,0.1315138917978524,0.6514464542322168,0.5387540033714672,0.1282832218059901,0.5659531657247184,0.22348098444111889,0.8309828853048393,0.07708492414654505,0.47787123062959896,0.5638584999012554,0.45501623526966817,0.2837169625987322,0.3815762433380949,0.01701602749595986,0.650488979947077,0.4190413926114257,0.0936831791331616,0.7193626224572465,0.3742375631905462,0.7729341152974786,-0.06494286390497012,0.45303293219970636,0.40502750901751966,0.6825458711997425,0.629986868340777,0.17377876571526463,0.4680333998404259,0.32041187661403076,0.4780441795127283,0.4306734013582284,0.5103628465940302,0.40764747989530836,0.38228584635276835,0.1731175978410254,-0.04150979882198593,0.4294538416383942,0.6183048157781811,0.6782449619668469,0.6601269509079905,0.5444195381132597,0.3591482856029738,0.1601316288125957,0.7193561200350512,-0.1020788081268031,0.2815537440074107,0.5847823187328863,0.5957174757112625,0.7408885048869972,0.7464503842915332,0.22084886081684937,0.07277902690483842,0.7724947068812389,0.16182528782196773,0.09093185534333773,0.7445373740574585,0.1481450358056851,0.4726644905156068,0.5288263839782593,0.6449580559418163,0.26740752792590733,0.4674239334366617,0.3047243223334606,0.5610753124432404,0.5071280110277453,0.77012589796606,0.7147055152575423,0.7255701653220358,0.5011211045678781,0.16459895275113118,0.4207055932919974,0.06072962791181345,0.4348511028778166,0.12145159440849293,0.5301480123677482,0.70228305944807,0.3309245990058373,0.44024229403415044
