,Cerebellum_4_5_R,Putamen_L,Occipital_Sup_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Sup_L,SN_pr_L,SupraMarginal_L,Raphe_D,Thal_PuI_R,Cerebellum_9_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,Calcarine_R,VTA_R,Putamen_R,Supp_Motor_Area_L,Angular_R,Vermis_9,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_7b_R,Parietal_Inf_R,Cerebellum_4_5_L,Thal_VPL_R,OFCant_R,Thal_IL_L,Frontal_Med_Orb_L,Rolandic_Oper_R,ACC_sub_R,Thal_PuI_L,Cingulate_Post_L,ACC_sup_L,Temporal_Inf_R,Thal_MDl_R,ParaHippocampal_L,Calcarine_L,Frontal_Inf_Orb_2_R,Insula_L,Thal_MDm_R,SN_pc_R,Postcentral_R,SN_pr_R,Precentral_R,OFCmed_R,Paracentral_Lobule_R,VTA_L,Caudate_R,Thal_PuL_R,Thal_PuA_R,Temporal_Pole_Mid_R,Precuneus_L,Vermis_10,Temporal_Pole_Mid_L,Thal_Re_R,Cerebellum_Crus1_L,Rectus_L,Precuneus_R,Frontal_Inf_Oper_L,Cuneus_L,Frontal_Inf_Oper_R,OFClat_R,Frontal_Mid_2_L,Parietal_Sup_R,Cerebellum_10_R,Thal_PuA_L,SupraMarginal_R,N_Acc_L,Frontal_Mid_2_R,Insula_R,Pallidum_R,Postcentral_L,Cuneus_R,Thal_MDl_L,OFClat_L,Frontal_Sup_2_R,Cerebellum_7b_L,Red_N_L,Thal_Re_L,Temporal_Pole_Sup_R,ACC_sup_R,Thal_LP_R,Cerebellum_8_L,Precentral_L,Thal_LGN_L,Red_N_R,Thal_AV_R,Supp_Motor_Area_R,Lingual_R
Rectus_L,0.27497255586898633,0.6216359928954632,-0.04955450816820363,0.006507518897456006,0.3633343449006039,0.3773666899698789,0.4876595568629526,0.25900863950359376,-0.2879846601726526,0.23896395773037793,0.4486224185859764,0.3417341880218905,0.08521885180683152,0.40692767891435155,-0.011617593710954678,0.5060342400611842,0.5445757469079122,0.3434385500781345,-0.016963976899700507,0.42287725162375855,0.3204354493797482,0.3210228770074126,0.055399608990094294,0.07331324546880766,0.45048605231042915,0.3424438808781544,0.7996211642539607,0.4083584515038834,0.04822891438526104,0.18223416614565563,0.7699447031841583,0.16576459659433612,0.09808502695730956,0.41208226017371063,0.14523179750735457,0.3090129842821735,0.4626771249562046,0.04255012387168081,0.47599633363460725,0.3354998887881664,0.08336102566653444,0.7971678654895793,0.26235667630009346,0.12195877899976984,0.2274587929785554,0.46860219067233544,0.2787719429464793,-0.06707720836099046,0.5382284768660315,0.4708622071574084,0.031949038512044114,0.03298856732358493,0.12658334522580003,0.4608811330772162,0.6027945896356144,0.008324499588965329,0.05032868501310647,1.0,0.22385725503621684,0.3265248615989046,-0.005921693693026687,0.31201689224480744,0.8293796729065505,0.4800601604400849,0.0699934812194214,0.2717145851522359,0.20431803990966152,0.15843531409322667,0.21968160283571692,0.3599443112819313,0.5294170334199993,0.45291305396479475,0.22667039182151005,-0.19897819493136676,0.4719240654624316,0.68457810612531,0.4048309048426873,0.4557444078078029,0.17738644173557055,-0.19889040056544438,0.11119853881669162,0.4577932210674693,0.46410702740258797,0.31340254561101333,0.24451708341167594,0.08256535829952524,0.2715474951299345,0.2037277214165622,0.19735582781129196,0.12681898527971705
Precuneus_R,0.6790910832700856,0.41925431440532945,0.7903445911638225,0.28525040892518383,0.628055323302671,0.587378764300649,0.13473556999686012,0.7155221469754371,0.36138677503629313,0.4927318384735294,0.5960394282486432,0.38285698524196554,0.4967332068105608,0.3373954310678844,0.6542874446790511,0.18115234349277756,0.32263004477461366,0.7227628218393098,0.7412363099884501,0.5294077782279702,0.5765317530837892,0.36671574237360016,0.11220986278260467,0.7781382339080108,0.6897440145036405,0.6017064567965241,0.2593954738736909,0.27935613453634456,0.07255784461254144,0.592305088843347,0.18047575117433767,0.3533873277381645,0.4253506077142855,0.6192555410511266,0.35058461134591595,0.3185181864399846,0.47383854840105366,0.6572895811164339,0.46959893560772853,0.5964206312247236,0.18497771173062702,0.19764004686875783,0.778450905472583,0.10403523410700932,0.7751777306910363,0.17663887904337586,0.8212745331621126,-0.16961653259852166,0.5645578804049246,0.45603127778808783,0.45993026311819674,0.20289717818847197,0.905995270690393,0.47954649138643535,0.2901801945181921,0.03540492227197325,0.6197048830274651,0.22385725503621684,1.0,0.6179169051940615,0.7912404670684217,0.7011760461568393,0.2623717501868801,0.6913399472648258,0.7102234728734956,0.5204458281768729,0.570623350575048,0.6466681384027267,0.3247831657104099,0.7429981369830045,0.5936580714869536,0.40338102926081193,0.7768378924128174,0.668159147821463,0.17606532169551806,0.1965581218486545,0.680191779248152,0.5256883359806841,0.35740561730472725,0.018042172789910244,0.38126683079767726,0.576343879831734,0.4426305026558515,0.4587878972354239,0.7273429300795666,0.5392528996069716,0.3731622991870563,0.1748253337400139,0.7548247050465777,0.7207481881257792
Frontal_Inf_Oper_L,0.6949554768679298,0.5598200552421607,0.45551652333937936,0.15592566502577115,0.7533115143930482,0.6835893331864925,0.4049681810755744,0.8175255640655124,0.43825744940566563,0.36433040843685705,0.6485918994006015,0.135463703995356,0.33440278227460646,0.43256957706592486,0.43072200956682305,0.14954321828737108,0.5162009145397405,0.704675203552376,0.46392279434609784,0.6015521623982946,0.8664683238125358,0.39394449248244195,0.2199434548614319,0.5592313754751159,0.6961793443939779,0.6340728640990055,0.39057336055520425,0.49858068668029504,0.11152987519605218,0.8509998657016175,0.4572338708992489,0.3779597079347529,0.3240231674135996,0.7753571364033627,0.3478731439776306,0.16669194469381934,0.5543695334755802,0.4227601743208638,0.5788617177722593,0.8081268138142289,0.23218424694555173,0.2795437919970155,0.7172011834991306,0.2078819984841363,0.7273069468955219,0.37098166845725067,0.5623503727072044,-0.04229478770982941,0.669704358843667,0.5659531657247184,0.36700090648759703,0.17170782377417565,0.5970762214236834,0.5584400862196199,0.3931969015940073,-0.06067885268478483,0.4028046815561953,0.3265248615989046,0.6179169051940615,1.0,0.5291706216009727,0.8118968996103404,0.38411741537206756,0.6715506596380267,0.41100508975465505,0.5403996581371865,0.5944637484750984,0.6570005453782405,0.4034812307313132,0.6629508998330389,0.7727203078629843,0.4932314712554474,0.7662979781046185,0.34948946511924806,0.3354892564867255,0.3647371468837458,0.6878054238497023,0.3787200962173596,0.46287570873456585,0.002024097290788669,0.3671865224113584,0.7418489721522546,0.5039323235191677,0.49537814480492975,0.7715570378810928,0.5186258985358503,0.6752789925727446,0.11356890349679007,0.76806642476818,0.5187435565575972
Cuneus_L,0.6638065119474601,0.20685677705505132,0.8794134521297059,0.4533278375803291,0.5018645631145031,0.5040076586806919,0.02177689975178908,0.6229423247850728,0.356489339575409,0.5183067820544093,0.33489124948967713,0.15035424198301647,0.6601780008791924,0.15905111193723015,0.8303723022678496,0.02120851779126908,0.02635757738935351,0.529070163108356,0.7165212778330259,0.37394165168900284,0.46691546360089264,0.17982740851329265,0.3693936454809263,0.6432177437524712,0.5534083263922942,0.531534058962438,-0.05398145289544798,-0.0364436565435,-0.07768178692210655,0.5005236055296705,-0.08325989457623362,0.1577324737936033,0.3742237166575836,0.4862289763090786,0.48799764145596064,0.11841021378116943,0.2864610936210807,0.8638093761105258,0.21287902919743085,0.5434883970599951,0.14460571913530038,0.011287705847197106,0.6001143532453851,-0.1461393638904699,0.6228412654735463,0.01646617518640573,0.5793719723348519,-0.2902184069644655,0.3385111962198228,0.35316285602284525,0.6473219862088427,0.19952109612620683,0.7929904880093147,0.256608600919133,0.08272632886911387,-0.13197158148973182,0.65768682693547,-0.005921693693026687,0.7912404670684217,0.5291706216009727,1.0,0.5739757891783617,0.07619128550050061,0.49266443120640263,0.6401726002737392,0.43434963419058414,0.4907620022234202,0.5338608898768794,0.3249570547216381,0.5445210934415111,0.4403132575416121,0.17821393065330657,0.6413809941051448,0.7968826459370363,-0.10808417310559129,-0.046085734891045844,0.42361910543852094,0.30024234256852783,0.21721218389113642,0.08456737852524725,0.5132175283090171,0.4143951994648474,0.32151487563394227,0.3624749113533636,0.5989355785396612,0.6702939081780548,0.24407590040362795,-0.08507522726531518,0.6056564217607228,0.7824893691017357
Frontal_Inf_Oper_R,0.8194535356562986,0.5443098269506583,0.5735763781116191,0.171422845308455,0.776749689746603,0.7812750263776561,0.25293600368145897,0.7574140426577969,0.3643449890621638,0.5116465296768873,0.7878316129555755,0.283211741875273,0.29425855811267976,0.4322681958168943,0.49381192250226474,0.20881585058473806,0.5263354776878683,0.7764370973411228,0.5567144048474719,0.7518370884468034,0.836116140275229,0.5256508056208732,0.039859926183833154,0.6708764076102813,0.8240310224208225,0.7657092642020568,0.37698303523456705,0.35598364698386925,0.060899796466306215,0.7683150217851787,0.36811344178699906,0.39308130125883933,0.2601831304949789,0.8118489025680207,0.3056609681118965,0.38731069751689357,0.5728546401605638,0.4944368208511995,0.5854207958756947,0.7125232830608863,0.2693676457239075,0.3233600270959875,0.8323920466165267,0.13301862842171153,0.8607088111537309,0.2577161996722786,0.5971369658553357,-0.12850571205325845,0.713081118619553,0.6696386333400061,0.4971335754307459,0.16671649900849095,0.6695121000011022,0.6521272928045699,0.3603815859081831,-0.08549929286708843,0.4207705579871698,0.31201689224480744,0.7011760461568393,0.8118968996103404,0.5739757891783617,1.0,0.3826254204461463,0.7287223726283095,0.5489091214504371,0.7013735660648229,0.7018474493316998,0.7324308849566112,0.36741737420056764,0.8159412800843967,0.8399477415007128,0.5219161762109215,0.8029555156153441,0.41361383612646707,0.2825013243794556,0.3333014782039087,0.7724811675950299,0.4599213509140981,0.2913894179967839,-0.022831665896949224,0.31097466136584473,0.780308532261859,0.6191525751232695,0.48936778864690306,0.7898282224507905,0.6593384549854233,0.5133223410464465,0.10571518581227715,0.8176209084696121,0.6124864601042794
OFClat_R,0.34049780818856484,0.6748394393051765,-0.043917686026500764,-0.20383839381726035,0.4660384600605025,0.39335607688744306,0.42586062093977384,0.3594218526018374,-0.31954944817296527,0.20403865623984835,0.5225879172728112,0.31384567725328677,0.03238180843929666,0.44682211877863715,-0.0817170809259263,0.42545460280713,0.6285339065815467,0.37385880189943,0.02840799694729156,0.5080279795806454,0.32284738574928357,0.2975005298583711,0.0709695262707425,0.170544060065636,0.48591941173952224,0.4497397328025887,0.8145390762882766,0.2915861657555786,0.05041597467448176,0.22092374214857988,0.6970164213711074,0.010049624065822837,0.2040237349055022,0.5050266106635878,0.1122745478706219,0.20690106108546139,0.4121933947359142,8.652579572987159e-05,0.472225016289116,0.399155932032936,0.16994142190058764,0.8334396445043913,0.3919660392241955,0.00919842964241354,0.3718206907593394,0.6666002175984249,0.39247647445854167,-0.0316196618452479,0.5227064755593737,0.5681888309323831,0.19048801957387124,-0.059620548828602044,0.22795393453043866,0.6360979049658524,0.5795718190356288,-0.044146715164553624,-0.04743882246385971,0.8293796729065505,0.2623717501868801,0.38411741537206756,0.07619128550050061,0.3826254204461463,1.0,0.5213237710611471,0.15842333349927953,0.3536209685950394,0.22135252920928478,0.2934089073087941,0.27285466797493396,0.35338373437397747,0.5119285353752622,0.41690604657092395,0.32517902813597777,-0.28038306777552047,0.5102957400800894,0.7701985887428294,0.43582699158378707,0.32961995741550204,0.31032348002666693,-0.10613088050306485,-0.009194852291797586,0.5325913823901585,0.48393968999061243,0.22244930411834876,0.3467671620592605,0.1591461346661321,0.39038679943026394,0.007238177434999286,0.3259614571231856,0.06369769123439666
Frontal_Mid_2_L,0.7278455384385772,0.4965389327652664,0.45237969650069454,0.18596607705489027,0.8594879676150984,0.8245408786006584,0.13712222078692393,0.7370851598345608,0.22379654562915857,0.4068997850974705,0.7418612983494011,0.44595775868967075,0.29123119177008805,0.5582526176401598,0.4669769632788,0.31375898652934286,0.6711135080629358,0.8189305992456947,0.42070139971468906,0.7410344668557621,0.641070618815192,0.5222202150451815,0.21936674855919555,0.5274527088267048,0.7802857801680383,0.740088099655854,0.62302108061709,0.4581138790428833,0.2681418845075586,0.5666342131406419,0.5854356085247362,0.5152849280495612,0.4979378640746534,0.803684691397267,0.2785474448680786,0.4344977226878959,0.7188184124802791,0.45607064113250484,0.5964182427056461,0.5833991128849646,0.4259601201240745,0.38535994356820935,0.7350783014431255,0.258795476394003,0.7039919356253567,0.4897670024901566,0.5851385191506921,0.06040443777952704,0.8758433486941019,0.6782449619668469,0.3242513853209516,0.39822786475740035,0.7107044020407424,0.685410716369623,0.7140396682849073,0.12174197233595788,0.43235683819114445,0.4800601604400849,0.6913399472648258,0.6715506596380267,0.49266443120640263,0.7287223726283095,0.5213237710611471,1.0,0.49464731246751603,0.6629362483494974,0.6890338794859971,0.5324196335436641,0.1650080903197528,0.8684932615837252,0.7023258937315838,0.6571649300797816,0.7498664039147365,0.28574128329719256,0.5643972837957104,0.5935470489362742,0.8785887308510391,0.5747888644388454,0.41822065246463996,0.0015568921906650452,0.404323230065531,0.8531758361413878,0.6572797309608399,0.4962095013785399,0.7420325580485182,0.4479306427995739,0.6180983167165175,0.2671865012989079,0.7636187791911303,0.6052881551567133
Parietal_Sup_R,0.38929173557436003,0.31020718382825757,0.7826045073460919,0.06444942029057882,0.5067585244324728,0.3353533035672643,0.1052685957788108,0.5644281681119172,0.35428458352391823,0.29139356278223233,0.35347554718289276,0.18298984777119187,0.12533786757761853,0.05548355211844392,0.5462259500206088,0.022139677085388804,0.10958870193511087,0.4917388737400742,0.8673153925121059,0.2840130417798112,0.31343837262101776,0.07541170675594179,-0.03984738245632935,0.8974218317655183,0.36660843439696267,0.37869717209058357,0.11177341644576098,0.05635712045709489,-0.13203930614318254,0.3506514354214848,-0.012508480025938278,0.11439984805912332,0.17681868931467667,0.5344691908417326,-0.025586872708573644,0.0320695112468678,0.17997337707921712,0.5926083944996531,0.33876348513448223,0.4202427528873116,0.05574536589881161,0.1096254986974065,0.7697099917695743,-0.02172252590472338,0.6754587308247645,0.11725928281576292,0.6476547967534095,-0.1960374751601493,0.33196198729163495,0.32041187661403076,0.5291319320228685,0.02413787595313355,0.8230187637309612,0.29075986014933525,0.11587516716561334,-0.028729167936901823,0.28555794142342167,0.0699934812194214,0.7102234728734956,0.41100508975465505,0.6401726002737392,0.5489091214504371,0.15842333349927953,0.49464731246751603,1.0,0.45858803263748776,0.480603782215545,0.6364171546599184,0.34061459939280414,0.5490752220238312,0.41031402980792203,0.22229885307667396,0.7491241255834519,0.46848519475027683,-0.1072231664104112,0.03736133795476228,0.515164226540195,0.315267874557229,0.39859803115061637,0.18879803359339573,0.08347947201588804,0.5057639816777313,0.3950238442744383,0.02633901701107943,0.6330067308730318,0.4944735869871444,0.2267143829977606,0.00966242784664411,0.6044349899869484,0.49265955702306263
Cerebellum_10_R,0.7374676037793654,0.41739140826734317,0.4325031789178817,0.34540545309541076,0.6153604069309242,0.7504160790827239,0.037582684831601335,0.6009046412911413,0.1850665666025104,0.38283774987370683,0.6826622657454502,0.46839576666187444,0.2846618999995966,0.31495859109662794,0.4848533891406987,0.28439884279232697,0.35369315843550614,0.6306257618954066,0.4378027836242924,0.6546142160726404,0.6003448085609162,0.426722530914054,0.2462405377623339,0.5306579394672262,0.6613032234224303,0.6760143223472668,0.2494322149140529,0.14859823330725802,-0.06752914449936213,0.45338277822863626,0.21086359948361225,0.3415513718653374,0.34206701536158013,0.6984474028359151,0.10153088118678019,0.39029626932517153,0.47560320553226304,0.48119301256105523,0.45017059365626977,0.5198148229418245,0.3170990211793926,0.21840420603469313,0.6983378460601813,-0.046372734659261915,0.6798252723859554,0.1992880458829984,0.4785120160143344,-0.20940256588053022,0.5107645943745379,0.45501623526966817,0.44876775093380056,0.0742111687738354,0.5943237609805758,0.5210886331088019,0.2768185817056821,-0.10271055636407175,0.45814677453874675,0.2717145851522359,0.5204458281768729,0.5403996581371865,0.43434963419058414,0.7013735660648229,0.3536209685950394,0.6629362483494974,0.45858803263748776,1.0,0.5685205486360769,0.5281232971836167,0.3712916140841435,0.6654127806933786,0.6852374784060687,0.2930709416100726,0.7143836706595242,0.32577995499811085,0.24162995240922613,0.23347307539054873,0.6116437010077863,0.44419749416569765,0.18544150262856007,0.06357248222341408,0.3082179570601201,0.6440692855351451,0.39896856796993957,0.3391464490574298,0.664163550468419,0.6464956111916247,0.3411657272033495,0.050340455261108565,0.6896778742322348,0.5830723764281647
Thal_PuA_L,0.7155957846478157,0.38892490339295466,0.5282029642843316,0.26591233064353914,0.7137325991678748,0.693287901467796,0.08248317612596788,0.7139540504994366,0.5484643222431999,0.4724558971920367,0.673153538712742,0.27992519526475257,0.19949554670993114,0.3619041092555718,0.46007850705857345,0.3454654309775276,0.438215653687855,0.7285112743750128,0.5296724609212786,0.607547908487769,0.6671436005590713,0.40764075466587224,0.1388397016155254,0.6258856544372384,0.6921989530191468,0.7885358996633335,0.2896585055278065,0.44343078397277713,0.12093165123249976,0.6673105332987144,0.22934606427497825,0.6890775629306678,0.30406140717039404,0.799727318167165,0.256005928755944,0.41172784560130143,0.6273688112514976,0.44578183726477133,0.5430066862551117,0.6175835715453161,0.34183889752605634,0.10307745306672614,0.7116932442008563,0.41652594139378374,0.6664891803501226,0.09277677657153577,0.36637315015129324,0.03990648381334728,0.7151990913556919,0.7103884101189875,0.36028688653892693,0.4827661686422757,0.5918496310583092,0.5117602561803548,0.3738252735761599,0.12181531643807512,0.32216975012727156,0.20431803990966152,0.570623350575048,0.5944637484750984,0.4907620022234202,0.7018474493316998,0.22135252920928478,0.6890338794859971,0.480603782215545,0.5685205486360769,1.0,0.672835557645878,0.21622009602663148,0.7508480306641802,0.6571040843796119,0.38845857651714727,0.7295082364326161,0.36521747675219274,0.1989033431678909,0.13859320776471995,0.7443341471392864,0.6283660352349494,0.2621002419387262,0.04602570916955256,0.39655749813565927,0.7850611311939275,0.7289755930631541,0.48789826595968183,0.7045124269753742,0.56179133332483,0.3501980642871837,0.417224819358992,0.6908268923533479,0.5847941553161343
SupraMarginal_R,0.6458962717132368,0.41159209809864755,0.5648914103537452,0.11412274996912115,0.7321666298212075,0.5298166408629134,0.10167534615923639,0.7460131729446424,0.45656026683577344,0.4280842232293917,0.6370283297665219,0.12673128886558524,0.2440769396435796,0.2751790223597538,0.3696516071294064,0.17300167076988812,0.38164871367126885,0.689997121918508,0.7519689562094218,0.5701312292491386,0.6404336464685039,0.38345411754437786,0.06334524615656541,0.8389732289277566,0.5930158615153649,0.6975026079843429,0.27724933155216824,0.2664469979083016,0.09054185956322101,0.681849057358868,0.12840495196384524,0.3001955388639852,0.1338141876712409,0.7426050873144896,0.27498140442003655,0.2646062546346943,0.43025956778148583,0.3936868063575316,0.4718775515838483,0.6342951870462912,0.29755474484827665,0.21738085308692198,0.8423916203705528,0.1400400464590255,0.8203764007548204,0.2599676386465434,0.5919004922862295,-0.06392308884233612,0.5616082885149761,0.643270202895438,0.49455093995599575,0.20048742125643604,0.6191833192343728,0.5789040324317622,0.24310796482981434,-0.04675792021853629,0.3107459145949408,0.15843531409322667,0.6466681384027267,0.6570005453782405,0.5338608898768794,0.7324308849566112,0.2934089073087941,0.5324196335436641,0.6364171546599184,0.5281232971836167,0.672835557645878,1.0,0.2903189467220941,0.7011085254159537,0.5876383265242618,0.25906403925965826,0.7508538476649723,0.33167345383232577,0.13266124169985977,0.18142023314792755,0.7177215587853074,0.37722954703944556,0.3758915850753632,0.10193950345444648,0.2701803382758202,0.687630773690393,0.6017942517423287,0.44319784142047364,0.7590198796452868,0.5609263262519668,0.40053380355208046,0.09486990277223074,0.7890064383142344,0.4482078272488515
N_Acc_L,0.27362418762868734,0.4627067991963072,0.3587325994697366,0.08587616398595826,0.16441244108495914,0.22178780766689324,0.4062867743488194,0.3194165357555763,0.17288480522658536,0.25276032290961303,0.15256629503137772,0.07840165602049824,0.11022034560602549,-0.1708351964409114,0.22828343306232574,0.19762868648595175,-0.09759012421272435,0.12005312627245093,0.3512899597788042,0.07154716187414109,0.41540707320568543,0.13008982073899694,-0.005221712439177826,0.38883929080818597,0.22572548482968482,0.25347891633853376,0.15013703762512104,0.12183331278306851,-0.11083932218462252,0.3847417188968559,0.0829276863551802,-0.0012386758542227772,0.2218150192681938,0.32912970369362643,-0.0008205924019423583,-0.1433836609744893,0.24934499354610332,0.2901581796671409,0.6179577008214242,0.6038941059778463,-0.28116154296816004,0.2991979659009392,0.3404257607735812,-0.20703697005285346,0.3080071679053433,0.0328470299986466,0.26846548974107,-0.6460169516484728,0.04514022653987689,0.06072962791181345,0.38215170889256095,-0.19344044380818676,0.40851838808507884,0.192438138632119,-0.1765191881558045,-0.32415720960162686,0.09621095834038025,0.21968160283571692,0.3247831657104099,0.4034812307313132,0.3249570547216381,0.36741737420056764,0.27285466797493396,0.1650080903197528,0.34061459939280414,0.3712916140841435,0.21622009602663148,0.2903189467220941,1.0,0.16977582129018307,0.5758522154731973,-0.07614210896284097,0.4003492608275937,0.24744501434856078,-0.2296774150287347,-0.09146394549759453,0.07428484335627986,0.14702181944021916,0.29356203763740957,-0.08708734635044953,0.01341674691668797,0.20339969547596062,0.06031179872544617,-0.03653361165234636,0.32000835554603413,0.5274915998550913,0.12378974865084082,-0.15530361063304565,0.23711956062640796,0.23806868915761684
Frontal_Mid_2_R,0.7924906337320372,0.43842552652778644,0.5692860022232306,0.25358564167502856,0.8284297905145754,0.7746284675794969,0.06714941784760728,0.7045470895387094,0.3776960354291454,0.4728848186901588,0.7402297077674546,0.4146756137307416,0.3178947641553774,0.46955494334674724,0.5562009569714849,0.2894279263000716,0.5949808110944432,0.845276873081999,0.5834642571266312,0.7341398709035506,0.6732417604105105,0.4623374568383283,0.079383190977495,0.6600850306285105,0.7773305740258754,0.758648965540999,0.4729791602439786,0.43198241419735856,0.1925786333167546,0.623759935112505,0.4087104293620194,0.5617083290749879,0.23042066612582707,0.7837973985694021,0.3046253726937572,0.4907716852198432,0.6394955336207804,0.5426495023946345,0.5920814355562587,0.5595597502148368,0.35117059181100957,0.2593054763147136,0.8111003549158862,0.3031091352149865,0.7891214082174881,0.32874443231673,0.5505439014045327,0.03708765698724071,0.8562562281490915,0.6601269509079905,0.36499435578889255,0.39060747903874615,0.6943176021165856,0.597378097445699,0.5722969112567375,0.15676721448330244,0.4693814208088268,0.3599443112819313,0.7429981369830045,0.6629508998330389,0.5445210934415111,0.8159412800843967,0.35338373437397747,0.8684932615837252,0.5490752220238312,0.6654127806933786,0.7508480306641802,0.7011085254159537,0.16977582129018307,1.0,0.7188312477418894,0.6273585196670423,0.7620709884559876,0.43893433950797534,0.401554349886874,0.3867270776207981,0.9256981727465474,0.5441170873670645,0.3373909254964008,-0.003042837542663312,0.44868887496966003,0.8256993580761085,0.6937600268756461,0.5075792973919069,0.7500659218728548,0.5128248271296986,0.50778000788697,0.3074752289679297,0.8198664167861878,0.707712538394173
Insula_R,0.7209991962918902,0.6174330447465454,0.42277781216009547,0.17234142112995046,0.6942184759122155,0.7301349231796218,0.38998953002531084,0.6661146973465923,0.22919972555843018,0.45902591324307956,0.7258000150005954,0.34427660621034284,0.23830959789089992,0.33342742063163533,0.40133919597334006,0.41116600157757893,0.4764385326894651,0.6750145901924535,0.4105111317922307,0.6413356122956598,0.7868191655897335,0.4829773398258987,0.0523201495857491,0.5328230051010584,0.7848842013054781,0.7061910728817379,0.5182675914167671,0.4165496951686906,0.09478918248497614,0.7122983534404295,0.4935648296446233,0.38936429198959577,0.31503661784151826,0.7554116887811083,0.18007882891310806,0.3341589224857424,0.600287118432822,0.421920488910775,0.7502879661038248,0.7702335778905754,0.07171452625384092,0.4700302007282698,0.6937566358105931,0.0983860418890866,0.6905301380512788,0.22748932188948665,0.4994546167808521,-0.30075264986163514,0.6772062001547627,0.5847823187328863,0.3892236121664191,0.14001418392542003,0.5828311375290471,0.6316749904798624,0.3758316071278776,-0.14888877252866106,0.34102725302067366,0.5294170334199993,0.5936580714869536,0.7727203078629843,0.4403132575416121,0.8399477415007128,0.5119285353752622,0.7023258937315838,0.41031402980792203,0.6852374784060687,0.6571040843796119,0.5876383265242618,0.5758522154731973,0.7188312477418894,1.0,0.4579433038083201,0.6837437713586543,0.2586472384481528,0.23710362070329793,0.34868415479461556,0.6867301431716613,0.5478151775137413,0.20470395219306772,-0.18116829246658897,0.2626535043751856,0.7119928505388294,0.6021485722281421,0.4075248950749587,0.6552531884197027,0.6403610706578142,0.4493703802466135,0.1258689725557665,0.6585472112318999,0.5393551185835653
Pallidum_R,0.4326565997368523,0.432577615453987,0.18685013853317045,-0.10337329897478181,0.564235470504489,0.4805934838675988,0.17372560986621963,0.39018238732996396,0.06226150815177288,0.10647182933633204,0.593496750677415,0.3909502918771572,0.09210195693533944,0.5408373313100717,0.20562183832883682,0.19525609256603835,0.7655446745566312,0.5612885073813655,0.12994111400550418,0.6312939135109977,0.34983583121011785,0.26235083871556175,-0.07872330521012753,0.24953338457799862,0.575053597704238,0.3402892303102529,0.5658546971813541,0.47660321608714307,0.04941122185615589,0.2801690114533583,0.5437985404835323,0.3937415555267404,0.042602224004741236,0.5000085711450619,0.18317562609247406,0.35012662763144586,0.45591364031937875,0.21544464173075886,0.3927406474880084,0.22776920591298086,0.21271289127166582,0.37495096121711186,0.45311399930584595,0.349077354919351,0.4695517181181222,0.4411491820889518,0.30982513639482084,0.34696787243787935,0.7620985813454464,0.4680333998404259,-0.07137060619340743,0.2281636765222529,0.3276080640456945,0.4977876413509357,0.6663096480674642,0.2214813213889295,0.19576487041871046,0.45291305396479475,0.40338102926081193,0.4932314712554474,0.17821393065330657,0.5219161762109215,0.41690604657092395,0.6571649300797816,0.22229885307667396,0.2930709416100726,0.38845857651714727,0.25906403925965826,-0.07614210896284097,0.6273585196670423,0.4579433038083201,1.0,0.4356154670154712,0.09145773484177629,0.5498234656134973,0.6204538998791058,0.6402305655427082,0.4167808734712942,0.2704693805791859,-0.1498517935475233,0.07909377378523279,0.5724925336789026,0.5357991824762529,0.38609753836365057,0.4536013515054649,0.012435531624456844,0.4879802928432826,0.2920524056889405,0.48963669004197913,0.36409949946986137
Postcentral_L,0.7354139369030203,0.5230165281170962,0.6856623058077036,0.2213646740222599,0.7663101531614901,0.6923586099397505,0.09991095252942789,0.8650806427959452,0.5008078826618737,0.4322881530230133,0.6890314744449347,0.33650463507923706,0.30275756975695667,0.3667833126621981,0.5657224069244754,0.16420389466125201,0.43518958855539674,0.7871906963378872,0.7175665538785799,0.6398795179042276,0.7011405636355608,0.3586978041952613,0.21344101090985113,0.825438247494104,0.6788744346837143,0.7143700776190325,0.3104945401870368,0.38778226828099543,0.004137149983294769,0.7105326952202111,0.2466517662969483,0.4558038475392734,0.3810446570057374,0.8746505758615912,0.24964018120016804,0.2637393817576937,0.517081540351674,0.5671637487618477,0.5447256530771823,0.6986481055435552,0.28785286721041325,0.218070083220221,0.9158330245844216,0.13245636696795737,0.872239677037347,0.28888134507039703,0.6913801197920778,-0.0654133467833876,0.661279642026846,0.5618373357945722,0.47265811547543085,0.20817941622500463,0.858661752493351,0.5689033770441222,0.33869892097516624,-0.010574139248590048,0.4457412752357748,0.22667039182151005,0.7768378924128174,0.7662979781046185,0.6413809941051448,0.8029555156153441,0.32517902813597777,0.7498664039147365,0.7491241255834519,0.7143836706595242,0.7295082364326161,0.7508538476649723,0.4003492608275937,0.7620709884559876,0.6837437713586543,0.4356154670154712,1.0,0.48809475605253344,0.26073951860044414,0.24018662675221458,0.7597755958879787,0.502349137367312,0.5291476759458537,0.0923791444360533,0.35728392032805384,0.8119524369263759,0.5298955137360026,0.3886502262780077,0.950314055802289,0.613543848139337,0.5194300364786569,0.17199784302904128,0.8822597163519248,0.6431907526942859
