,Frontal_Inf_Oper_R,SN_pc_L,Cerebellum_9_R,Insula_L,Thal_IL_R,Parietal_Sup_L,Thal_PuA_R,Supp_Motor_Area_L,Cerebellum_9_L,SupraMarginal_L,Thal_PuM_L,Frontal_Sup_Medial_R,Vermis_9,Thal_VA_R,Cerebellum_4_5_L,Thal_PuA_L,Occipital_Inf_L,Vermis_4_5,Thal_AV_R,Thal_PuI_L,Vermis_3,Cerebellum_7b_R,Amygdala_R,Frontal_Med_Orb_R,Parietal_Inf_R,Temporal_Pole_Mid_R,Rectus_L,Caudate_R,Cerebellum_8_R,Amygdala_L,Thal_LP_L,Insula_R,Thal_AV_L,Precentral_L,Temporal_Sup_L,Cingulate_Post_R,Cerebellum_Crus1_R,Occipital_Inf_R,Parietal_Sup_R,LC_R,Red_N_R,Temporal_Pole_Mid_L,Cerebellum_3_L,ACC_sup_L,Occipital_Mid_R,Paracentral_Lobule_L,Cingulate_Mid_R,Thal_LGN_R,ACC_sub_R,Temporal_Mid_R,Hippocampus_L,Cerebellum_6_L,Thal_VL_L,Thal_PuM_R,Frontal_Sup_2_L,Postcentral_L,SN_pr_L,Cerebellum_7b_L,Occipital_Sup_R,Precentral_R,Vermis_10,Thal_MDm_L,Thal_MGN_L,Thal_VA_L,Pallidum_L,OFCmed_R,Thal_LP_R,Cerebellum_10_L,Temporal_Sup_R,Cerebellum_Crus2_R,Cerebellum_6_R,Rectus_R,Thal_VPL_L,OFCant_R,Hippocampus_R,Raphe_M,Olfactory_L,OFCmed_L,OFCant_L,Vermis_8
Cingulate_Mid_R,0.7879465931910264,0.3726533594429264,0.6896281649953626,0.6234308374619064,0.40087991702590203,0.656076473369295,0.44083211918736875,0.8018682820170218,0.721587893287427,0.847011264273599,0.7615451035294722,0.8038394795689086,0.6974229713715158,0.3408248334619672,0.7310573187802418,0.6892009247305548,0.1306411644253836,0.7667558479775736,0.136150216720463,0.4249432515803289,0.6279449875212112,0.16689039708325423,0.30777693733033934,0.13659900185580065,0.7163905973742514,0.20823237179935117,0.1468005727990515,0.6754087897094667,0.2660527793189902,0.17384232633219981,0.6674739028843923,0.6344342301001614,0.19693993315630393,0.8575121916334735,0.7182600748504374,0.6422302212044715,0.31604628694293785,0.06775654018801752,0.564943562385869,0.22259355446645493,0.5280227657472134,0.3855997222119917,0.6116643151575212,0.8287671676586081,0.3578665898296097,0.7614261902075233,1.0,0.3556821866361264,0.2425248088894653,0.5876004570988503,0.6152547435045771,0.6802890437809388,0.5187273077536185,0.5044449096666268,0.7835679405976583,0.8607739575983496,0.037092951178313266,0.4267665719565858,0.5500415771310525,0.8695190668503717,0.6387585702517986,0.49423226753670235,0.20080378264487478,0.42503022299381443,0.3497601464637381,0.35737182804210177,0.5572302304695019,0.6391104417020634,0.7655566996299674,0.3170978094797839,0.5002805879431892,0.2134041523918368,0.756133398134992,0.31469112351261264,0.6755034787778958,0.19606250472863193,0.3001904979556748,0.1472722637351477,0.0830440428928061,0.3417831156766371
Thal_LGN_R,0.41095539839881584,0.06077278480599955,0.465801752863156,0.24038618175121598,0.2238264951366441,0.1440378195161028,0.06435374369334465,0.4339916793614559,0.4266663273605375,0.29415621744327336,0.44963845014459736,0.3510842295188529,0.3875937772063061,-0.008266690647132254,0.44001392409668316,0.49762059560235183,0.1528830218188195,0.4080879776451814,0.3368505764288683,0.5046687722950203,0.3763046394111071,0.09842716396125822,0.24192148414112147,0.2313858642025682,0.22738149068126506,0.4913775630049293,0.09778660435716083,0.4106762056629594,0.30226266668164026,0.40051558108099533,0.4081056108492077,0.3548116968250221,0.2375400413989572,0.274126802498682,0.43256192269884514,0.2772303186667911,0.269146768995553,0.2764499109699673,0.058700847326201275,-0.0500573571559869,0.0656159514385145,0.13171126312696926,0.29813465299169783,0.3177485531682932,0.217054814723226,0.23056939819457167,0.3556821866361264,1.0,0.15195932644221308,0.40923686997505665,0.49550538351490914,0.43272465316160624,0.3002588038686011,0.46959629539804987,0.34907609206782764,0.2796304123433602,-0.00904656254635995,0.3868089523076057,0.27600286405495916,0.3020951689185202,0.16912584944948159,0.4131850672097923,0.5692797851405774,0.19199288880739437,0.10531242696053042,-0.13050568726957384,0.3589716711404328,0.3863211544215581,0.31311218831519333,0.012143179604367369,0.4604327122167248,0.10891176304962293,0.3948516772000522,0.04392469395000533,0.41840114947190016,0.1985476890091313,0.012503300796324958,-0.05665436253072973,0.3537601082570605,0.20274811454784192
ACC_sub_R,0.36811344178699906,0.4710879709667231,0.38372658794295295,0.379889021185511,0.0002645295765498239,0.005175791414390039,-0.11488138009322083,0.37765634414396504,0.44928246055708254,0.32498738387313264,0.4370106655650789,0.48643691242661863,0.44713521858034705,0.6347753031913559,0.4369826096442051,0.22934606427497825,-0.37782135584569787,0.3031081297044021,0.2799992199613059,0.29554786370335506,0.6077140085636509,0.03297901450865571,0.5858703881363827,0.4673681841233067,-0.0012271793153646776,0.2501212785177096,0.7699447031841583,0.6708806264036019,0.005267643979621837,0.447310725988314,0.44026689511378836,0.4935648296446233,0.7162384632804627,0.25959189109328223,0.4548677128313911,0.36818070357574956,-0.0005925563562595222,-0.2575479939383598,-0.012508480025938278,-0.1616117046748873,0.5352695009328376,0.7027795084773806,0.4486916914765366,0.4400590415056373,-0.36215443510270257,0.1792909625691993,0.2425248088894653,0.15195932644221308,1.0,0.029856538499000745,0.5674891502700543,0.30239522950804837,0.7128175089319632,-0.21597244081789724,0.48461193263513724,0.2466517662969483,0.4826136209381616,0.2958321886602086,-0.16654093454311392,0.201917059117732,0.4976241105574361,0.7172857276892051,0.5888170526761675,0.49169265901654646,0.5702682870423693,0.5898568831872232,0.42896217451759544,0.3685376791300201,0.3221309498934081,0.18896091219228772,0.06154470262914844,0.7244285504473358,0.4729849162510066,0.8277595859505258,0.4940798537944765,0.2340330461656335,0.49098756833336105,0.4098725846258608,0.3038960831202926,-0.04845409613855665
Temporal_Mid_R,0.5777208251940249,0.3034488497352709,0.6593797613597231,0.6055820752203148,0.46517413546634806,0.5409238109686771,0.49917365328114827,0.594528569578185,0.42325082313311657,0.6111402152628397,0.5262550507419994,0.5195920401282763,0.4589060356740563,0.08578484659099428,0.5683268776876604,0.5347620630456106,0.4913283391982802,0.6894796069189016,0.06811883918595543,0.2835953223624625,0.3684005039087385,0.4190019484854881,0.33551336223511674,0.025040292685731595,0.5160077471679371,0.41244303371628266,0.1034640167500903,0.4806742855618512,0.6588931925520036,0.35897996186810305,0.4495116872307459,0.4639410903055801,-0.018407972931011842,0.6027842206837422,0.503086535742392,0.36152161050401,0.7599298771967841,0.47366942546079016,0.3950882836710926,0.2811889354226808,0.2073992319202532,0.13667722685417932,0.473971199582043,0.5120099704986367,0.6880381096951709,0.5109074475096892,0.5876004570988503,0.40923686997505665,0.029856538499000745,1.0,0.47880680279318205,0.7345379013804907,0.18117319792138067,0.5715346659123528,0.509548294377099,0.5643586183544603,0.03901284127824921,0.3497687682585612,0.7428941385934056,0.5877370766300494,0.26547305897379886,0.2692530114522908,0.15291023799735592,0.25629992056932527,0.1019769896049535,0.012481288311582845,0.4251490214796477,0.4891041080212827,0.7167302133478934,0.5862493531359567,0.7710618138023916,0.11313484317785027,0.48198938112499834,0.02579860255882165,0.5841621750385495,0.23605459152727704,0.1508174133832609,0.14262826995939296,0.04505696969617629,0.6692665092237483
Hippocampus_L,0.6326989071707415,0.4869908112053459,0.7553579816200446,0.5806508744756453,0.1467899893138554,0.3165009540297727,0.2039506287080676,0.6771989166344481,0.6566154409672218,0.6914019988058628,0.7959730306513494,0.716657803755604,0.71768937482868,0.39721080242067464,0.730562989603557,0.7117891648230236,0.06444497083828737,0.661295593283674,0.4164234257991103,0.7097627494671906,0.8195645150294639,0.15408993025014703,0.7249609441205357,0.36256016066490737,0.3517748538955163,0.48617061758530306,0.45360170683648543,0.8024757186915069,0.383625714155446,0.7244484929821973,0.7471793602727638,0.6204273192908912,0.5519332972091571,0.5916807236155366,0.8160463101453852,0.5592996374096285,0.28976240120063884,0.16596004553276061,0.19196190445592753,-0.02572282420173679,0.5997614165189329,0.6631195003247612,0.723954174941245,0.74863660071733,0.10987202895765134,0.4550219602623839,0.6152547435045771,0.49550538351490914,0.5674891502700543,0.47880680279318205,1.0,0.6995698521860889,0.746914975477783,0.3720557586617582,0.7174825240666105,0.5815485121567903,0.2620486412037432,0.47226840367909545,0.3139932307297584,0.522970992591159,0.5510283308580325,0.6564430648952295,0.6203315760302324,0.5013837665941647,0.5022300001744788,0.4584453917402793,0.6025856236144609,0.6418417734081444,0.636941715918433,0.3204388530946627,0.5267770267580001,0.5193437798569754,0.8036549155696199,0.5458801851541807,0.9046330437351047,0.2662391474722586,0.4787517599045533,0.44367285112050087,0.39787077788981806,0.29908125504194566
Cerebellum_6_L,0.7075161390699728,0.21970958592919962,0.8653291088351194,0.5815547663462064,0.3601235853074283,0.4490545992193414,0.3619462008062018,0.7737586703727253,0.7412680248626002,0.6859731418084128,0.7235794083998172,0.6964134405340728,0.7843949280796262,0.3371511745573119,0.8351940458417012,0.6203218458036944,0.34438544461572695,0.8954641836302917,0.27033199824679593,0.5091434414129725,0.6343630248154479,0.3715321906622057,0.37110176225529257,0.15797438964000865,0.4581565695811694,0.3862274904348041,0.33024616775427446,0.7033848639720057,0.5596710876723929,0.446333370027827,0.6644836573521471,0.6020281368115022,0.38142218081763946,0.6953810514349559,0.7673240526697338,0.5108674671481314,0.6716395729536516,0.3846781663290843,0.32131004325983986,0.18485553929382456,0.41936406564259154,0.5030190044633133,0.5868696219093628,0.6680768927031949,0.3934183246721942,0.5731674235362554,0.6802890437809388,0.43272465316160624,0.30239522950804837,0.7345379013804907,0.6995698521860889,1.0,0.6072818928293698,0.4958229100792919,0.7002301776441606,0.6449572411783301,0.032918934581190475,0.537183135646692,0.5506939800380188,0.6859088089811641,0.5646750058023399,0.5521452303868215,0.3873739436461389,0.5098459670567249,0.4571597798228861,0.244542510038536,0.5345989414184074,0.702170607328471,0.7144480384741215,0.4583647835922631,0.8280607769066125,0.3812457942702741,0.7222289323342613,0.3157278627506946,0.6925265020480816,0.37865969438214003,0.23488028248471204,0.20921618465189126,0.20078040272361353,0.6585155350730244
Thal_VL_L,0.5139853437631536,0.20423221102392905,0.6342697928406149,0.3348302492693806,-0.03367057257122581,0.16177656181589825,-0.03956797337564834,0.6354257991306386,0.7005763640574619,0.5278599411351292,0.7024625207801797,0.6314501515882576,0.7006749916027477,0.5576272136521017,0.652215135975477,0.5022291167846485,-0.23060263928078015,0.5956276550270493,0.4347244372654177,0.6081474156724493,0.7331089952081213,0.12368533207842172,0.48658828540970195,0.3849219907623069,0.1736383701557076,0.2923368072991961,0.6018360031819615,0.8091531332773684,0.13450025091917814,0.4487713938158096,0.6889015959837168,0.5466291208637944,0.7985082561914546,0.5155181255077865,0.6930380514606048,0.5247272847027354,0.1470161065375115,-0.14860999488073257,0.07154642534119211,-0.10130293035872096,0.5805654672298599,0.8128825563060288,0.5549845318284382,0.6430568517937575,-0.19887395789980486,0.3473521227611912,0.5187273077536185,0.3002588038686011,0.7128175089319632,0.18117319792138067,0.746914975477783,0.6072818928293698,1.0,0.06861800501524568,0.6967571550149896,0.4849312124550042,0.11694298312623443,0.5687251250775074,0.02139605605179724,0.45453532487583526,0.6329111703012881,0.7711677833681373,0.5980356597471111,0.6751913484648211,0.7084437449337081,0.5084866950039172,0.5246143404431189,0.6002511321762276,0.4728928745956194,0.25588966586864825,0.35997793988695825,0.616519129533601,0.7413907853617793,0.7097311151909891,0.651413943279905,0.2938744370269553,0.41839700660540935,0.36885895150981735,0.41950542117824596,0.17509495688027746
Thal_PuM_R,0.5240347236420726,-0.0010053043112654234,0.4996640990417051,0.4206531731599335,0.5745831165713169,0.6281556129744867,0.6553247510806121,0.48650181500415834,0.33168637969871384,0.5531335353512485,0.5318608366927511,0.40473746387186765,0.28889690383923833,-0.22761712106568327,0.45038156486771747,0.624131867464191,0.65516427211634,0.52801919471437,0.06927577566713901,0.41499837195751643,0.2073755945329616,0.22805170022117038,0.005763201885846177,-0.04663253971955215,0.5658288750807831,0.23884688681164115,-0.11469012405497069,0.2477754678066053,0.4435790859945102,0.23311067097135885,0.4465827285508829,0.4170169315335649,-0.2159143327332392,0.5000239514307404,0.5484829101115065,0.3267632549118058,0.4540665983390671,0.4926266320259442,0.4802980752435689,0.4084354038998603,0.02101252823652005,-0.08023684350546938,0.17071586266751687,0.4641110475003911,0.7111384052739316,0.4665475164704462,0.5044449096666268,0.46959629539804987,-0.21597244081789724,0.5715346659123528,0.3720557586617582,0.4958229100792919,0.06861800501524568,1.0,0.48009844559029385,0.5590924283172485,-0.1145136737680571,0.36875632012988074,0.7037061274031984,0.5183034435459858,0.1568692068357271,0.25050034654251113,-0.005452973802844037,0.033832996163377566,-0.2326282984428115,-0.26224194117663796,0.25480292680669203,0.4097897414245914,0.4180161780710692,0.1400349188106699,0.5612963363217204,-0.05163007877590926,0.471400775331001,-0.235362569348392,0.4473804995049164,0.15187562638563948,-0.0070696096005151655,-0.176931047773032,-0.02826992493870113,0.5281970638972552
Frontal_Sup_2_L,0.7172283751628071,0.30638120586851203,0.7275803502859248,0.651909089755005,0.34117687991033013,0.670072903619116,0.36834668638261836,0.855147269315745,0.6949134079833936,0.7843006155997952,0.8013486974357407,0.8755607703746807,0.6350321113078892,0.36117635525430775,0.7389073740622077,0.7191744883710556,0.13843015041739626,0.7778544921494042,0.28326425043359216,0.5450167246676751,0.6010123962429929,0.29481644238223004,0.4390364992247101,0.4196350572800905,0.6240693059408113,0.4200260122556996,0.3610855835726884,0.817617723335855,0.29698312467976995,0.4456988556657657,0.7450578513097917,0.6902376272467869,0.3597869982296014,0.820560594726756,0.7834347395006557,0.682527090867525,0.3464921022979857,0.07519431687501385,0.5399818777634495,0.2868389028695376,0.5676711436679914,0.5930723407870757,0.5030076358923732,0.8204735982083176,0.30532117731633385,0.7323670050959025,0.7835679405976583,0.34907609206782764,0.48461193263513724,0.509548294377099,0.7174825240666105,0.7002301776441606,0.6967571550149896,0.48009844559029385,1.0,0.8160429414415271,0.05239546054425355,0.5954784906458701,0.4924995271094749,0.7723954395278207,0.654032971062984,0.6386854332248356,0.34466942476137125,0.507505906476234,0.4519691130568466,0.3948154826143069,0.5696147626471016,0.6978489495996676,0.6971573237649716,0.38382614860885017,0.5614633004157176,0.3766108294713463,0.7796627812759634,0.5233268413037387,0.7385876806959211,0.2827412605852006,0.41552746380854244,0.19064136568469292,0.2973523469096893,0.42717985060489977
Postcentral_L,0.8029555156153441,0.41705891947337126,0.7097272632363584,0.6986481055435552,0.4293727169182284,0.8358829433396908,0.47265811547543085,0.7871906963378872,0.6890314744449347,0.8650806427959452,0.7453030339649095,0.7663101531614901,0.6398795179042276,0.22134702671618117,0.6788744346837143,0.7295082364326161,0.2021572125185214,0.7238529909675004,0.17199784302904128,0.4558038475392734,0.5429003957134486,0.21344101090985113,0.3033016209653299,0.018113303237258536,0.825438247494104,0.20817941622500463,0.22667039182151005,0.661279642026846,0.28396970737458044,0.14561583998063116,0.6719668678335007,0.6837437713586543,0.1144272897511559,0.950314055802289,0.6923586099397505,0.5579261992204909,0.30275756975695667,0.05708539495186561,0.7491241255834519,0.3339319759614911,0.5194300364786569,0.33869892097516624,0.48077720863801304,0.8746505758615912,0.49943160543873544,0.8966245433519408,0.8607739575983496,0.2796304123433602,0.2466517662969483,0.5643586183544603,0.5815485121567903,0.6449572411783301,0.4849312124550042,0.5590924283172485,0.8160429414415271,1.0,0.09991095252942789,0.502349137367312,0.6856623058077036,0.872239677037347,0.5689033770441222,0.4894519246831709,0.12710590507312233,0.3667833126621981,0.30941435586700483,0.28888134507039703,0.5298955137360026,0.606427362569871,0.7156500063683895,0.35751648111319206,0.5003992448063406,0.27409078168792395,0.7730109605954467,0.3104945401870368,0.6729464386329201,0.15551541087354168,0.43205840571189497,0.21234412825385643,0.07941915210775699,0.4057659519194459
SN_pr_L,0.25293600368145897,0.6832469059489337,0.1151690808047317,0.368396180428749,0.2301593840405133,0.04872798089863132,0.09097686415381745,0.037007354553155465,0.1457903430014325,0.14972501358881143,0.11694800316003408,0.10596851987923991,0.10541541188651272,0.16929420461551373,0.27567544000763594,0.08248317612596788,-0.11584319553368734,0.04937276567673757,0.04435613318155442,0.01726976199950461,0.28156239927353394,-0.21803072393568232,0.49339858426513156,-0.02655044129175481,0.10192043872163473,-0.1585694555990541,0.4876595568629526,0.18945613044763024,-0.10635128857965132,0.16089688704864913,0.19996028319199122,0.38998953002531084,0.09240862557847015,0.07586441430102195,0.1202181226762327,0.11874289776454712,-0.07866837115600234,-0.20573696579336143,0.1052685957788108,-0.07740883356715775,0.3491676007088776,0.09392046348978138,0.35943157821401456,0.19713680668235287,-0.0608372449146224,0.06385103639660916,0.037092951178313266,-0.00904656254635995,0.4826136209381616,0.03901284127824921,0.2620486412037432,0.032918934581190475,0.11694298312623443,-0.1145136737680571,0.05239546054425355,0.09991095252942789,1.0,0.07085575298506966,0.03962056081419517,0.07063269284256425,0.19339826087473913,0.32877491532359826,0.08260861236591328,0.05690563949678191,0.06422502716969897,0.1924095941516225,0.22908618732244299,0.0657445546308975,0.1646025860488488,-0.002911029447154547,-0.15034178404806228,0.5813816073716968,0.2071582325374021,0.3594986385556576,0.32101842977038025,-0.016852342522910728,0.46779407829550823,0.41060717947444886,-0.04849959631044014,-0.1026051803542034
Cerebellum_7b_L,0.4599213509140981,0.0665532095285972,0.564340764536359,0.3975003763546094,0.316671079119343,0.38150963843215635,0.10273293704280193,0.5883890628992278,0.6240490781892758,0.49400979332647227,0.5636752849658313,0.47416447382408367,0.4142394094050178,0.10144113497306922,0.6142918951186023,0.6283660352349494,-0.021507437935418403,0.6282098756867107,0.522395091572081,0.5455029897747915,0.38497973274439323,0.19244014522889696,0.22873038456904363,0.2020816622551004,0.41279350830330347,0.3167872725001889,0.4557444078078029,0.5794069017335288,0.13374149906670382,0.26202234779022043,0.6391164604717986,0.5478151775137413,0.3489325195179638,0.4982596779221733,0.47168330566417255,0.3840468744449009,0.26918832642944407,-0.07712306685076752,0.315267874557229,0.13978626823278278,0.09700214862884529,0.413979753308806,0.28344526466442793,0.5211598575964873,0.20721872791305587,0.39601971902171734,0.4267665719565858,0.3868089523076057,0.2958321886602086,0.3497687682585612,0.47226840367909545,0.537183135646692,0.5687251250775074,0.36875632012988074,0.5954784906458701,0.502349137367312,0.07085575298506966,1.0,0.30077484126680143,0.4856007651403239,0.485496914003888,0.6161525129665275,0.43838428005430335,0.47988552831777104,0.3718772250983142,-0.009527573988355544,0.5006087139658779,0.6898262902617502,0.3893691863575401,0.1538174766930239,0.47122829951451,0.3858412523624792,0.6121260838706734,0.39947410595052985,0.49647978484849903,0.3326493082541166,0.2763952705245488,0.03197825425277823,0.4677873154878464,0.22978732892930842
Occipital_Sup_R,0.5735763781116191,0.21778862883391648,0.4609743352643682,0.4647142589736667,0.496444001431344,0.8399044228598456,0.6015231483066633,0.5265907232522007,0.3018998423470177,0.5790175204887025,0.4178518728967732,0.43188193159439453,0.32945068504707714,-0.13620815195619226,0.4462544354354083,0.5282029642843316,0.5846296144488647,0.5814278408784469,0.015838138079211566,0.24914114197399015,0.13569837547426372,0.18162442817620095,0.12964586188716204,-0.16558362868394352,0.7783359161081249,0.18216520143986484,-0.04955450816820363,0.32478149925469496,0.37934035879229355,0.10623614421418619,0.392862742763006,0.42277781216009547,-0.30263233447694937,0.6162015402157389,0.42185020835426656,0.23898155423383055,0.5243748592516446,0.33891617053758694,0.7826045073460919,0.3360253992803534,0.151047119181348,0.003194382513808235,0.22730644226222135,0.4806106131215307,0.8682072609938614,0.6449106341294669,0.5500415771310525,0.27600286405495916,-0.16654093454311392,0.7428941385934056,0.3139932307297584,0.5506939800380188,0.02139605605179724,0.7037061274031984,0.4924995271094749,0.6856623058077036,0.03962056081419517,0.30077484126680143,1.0,0.6222490212594372,0.15467543787338903,0.11669049302043362,-0.12867609187933765,0.042267611682265734,-0.07298394670768288,-0.09280711438693252,0.3196837526035852,0.2679448432926118,0.47763208572745475,0.2608126152251189,0.5914756020960803,0.004090894743364673,0.4203729309762574,-0.12942936340798766,0.4283042919764048,0.06709486812920175,0.18344459967466384,0.0891750439941612,-0.07349351889749957,0.6138117879098282
Precentral_R,0.8607088111537309,0.3210181066851039,0.6841068574101904,0.6241765730479268,0.5449882079192131,0.6974801109179488,0.5345694237495572,0.8496273041210067,0.7399115222118623,0.8031999437182027,0.7524783594989439,0.7951541551903389,0.6697388714800164,0.3647329698041787,0.7475460387856768,0.6664891803501226,0.19356619992382076,0.7571087681353397,0.061149825229010295,0.32184939667570905,0.570779913477648,0.1391768262179695,0.28296178075836564,0.13367873023365393,0.8222803311873466,0.10223503164000347,0.2274587929785554,0.66527188170479,0.21793010550393513,0.12594889151070693,0.6634937749596873,0.6905301380512788,0.14013562145469008,0.8860840788327103,0.6672969850283362,0.5279714734059452,0.34407901671388824,0.023297005324058085,0.6754587308247645,0.3043458891723808,0.4484516295717795,0.3346533213577348,0.5872267623768807,0.8026136054432429,0.4282620626500956,0.8250149328292258,0.8695190668503717,0.3020951689185202,0.201917059117732,0.5877370766300494,0.522970992591159,0.6859088089811641,0.45453532487583526,0.5183034435459858,0.7723954395278207,0.872239677037347,0.07063269284256425,0.4856007651403239,0.6222490212594372,1.0,0.6327921532600114,0.5026717718392115,0.13287627707596966,0.40861185482885143,0.29493167597789427,0.31622523049152323,0.5636650653698578,0.6432693874441947,0.7926938202644426,0.31240717957863806,0.4641638360321497,0.24187818929619515,0.7457603318568041,0.3458434137564708,0.6253839235897262,0.28326043954973484,0.265777013749484,0.13069590643900267,-0.024365256424151875,0.3899270196859001
Vermis_10,0.6521272928045699,0.3238613460551835,0.6297018839797466,0.5476279731068164,0.37551197754555343,0.31062779628075904,0.2890836927129527,0.6401626149743742,0.7908306556954039,0.5840497071494938,0.7452378546748686,0.7010897301450091,0.7447138487864363,0.63488894221035,0.7437716445429708,0.5117602561803548,-0.252343414347739,0.6160178564242361,0.07128948652146803,0.2584875371063725,0.7572669989792865,0.02609655789204998,0.3634000513817983,0.26927688795656207,0.39241167598540133,0.14641679135936217,0.4608811330772162,0.6773217746432675,-0.03266822362917353,0.17209809206452384,0.6426053828399114,0.6316749904798624,0.4599353414032787,0.6295742697100951,0.5914982743748552,0.6077251577983505,0.07342939520908016,-0.24238725995138033,0.29075986014933525,0.05093024501309393,0.5254217105996909,0.5301711238770522,0.6107271403831986,0.6836998306106478,-0.06924057506182263,0.5347818980688436,0.6387585702517986,0.16912584944948159,0.4976241105574361,0.26547305897379886,0.5510283308580325,0.5646750058023399,0.6329111703012881,0.1568692068357271,0.654032971062984,0.5689033770441222,0.19339826087473913,0.485496914003888,0.15467543787338903,0.6327921532600114,1.0,0.6122593307190014,0.3659438310192699,0.5102091442350326,0.4644800905643247,0.4899448803518431,0.5782015229815513,0.6551900804047525,0.6381251965731926,0.21760507100489743,0.2080038361448478,0.45065678751410193,0.743435059957744,0.6481707022858065,0.6285261438161756,0.3879540049606994,0.2582528322039373,0.13234406321767966,0.09291225551743036,-0.019259771496739634
Thal_MDm_L,0.5712327985263826,0.24372761739645518,0.6563042949243479,0.4234562474614664,0.3773682038518023,0.22791394179755134,0.10411884913945639,0.6209367785764539,0.6576119192242513,0.5208709998877751,0.7491092764117555,0.586460149087668,0.6113861260983974,0.4973230778829381,0.6850200052984307,0.5704757404784597,-0.13403919818628318,0.5481346848692483,0.39431580007414785,0.5181175764980867,0.7177644069726645,0.1509052910116876,0.49844072981851223,0.3389816076278272,0.26940892112957426,0.25370283702814955,0.6869112968198959,0.7509584859489346,0.21428217572259511,0.43308855585832007,0.6914021096481596,0.6436482421381899,0.6758060331495838,0.5220180836767527,0.6306992101831295,0.4766227680809196,0.20037771423869633,-0.08446269157787657,0.1457953723514056,-0.02042923254526937,0.4087321672624214,0.6028160630474221,0.50216271065238,0.6732085860758484,-0.04771307478244384,0.3802935663170428,0.49423226753670235,0.4131850672097923,0.7172857276892051,0.2692530114522908,0.6564430648952295,0.5521452303868215,0.7711677833681373,0.25050034654251113,0.6386854332248356,0.4894519246831709,0.32877491532359826,0.6161525129665275,0.11669049302043362,0.5026717718392115,0.6122593307190014,1.0,0.6397500154400617,0.5498678000933996,0.4620265503307729,0.31827657730431186,0.5913708856318798,0.6235275764634783,0.4846139685702315,0.25171290093159443,0.3279133787414353,0.6672744955788859,0.7303133494440244,0.6335007712300783,0.6338356577712386,0.3776788722016535,0.2732795681506446,0.17570471019872433,0.28704828336874716,0.15076332354420333
Thal_MGN_L,0.2699377112337424,0.1473990872932651,0.4508902909735767,0.18014261531944267,-0.053327558699360914,-0.15033091026598577,-0.32250949493380576,0.40186752097935646,0.4764545454000992,0.19903949768412427,0.4507773603891604,0.33064597372248583,0.48208343961689676,0.3679180982937119,0.40481330658960774,0.403628525533476,-0.295012067580425,0.30426496238100603,0.533722501465609,0.5347862440724013,0.6170994421311523,0.04365942896144595,0.47045332312650023,0.4661669336480624,-0.03559463471216401,0.529975532552195,0.4617593381893954,0.5782475289243657,0.17446675594362218,0.5460693286086233,0.42872443909216956,0.3132869399267848,0.7031064741287127,0.18221278729513576,0.3973011926645019,0.20202094168535104,0.08403767167172135,0.006056446803581524,-0.20016514873622293,-0.2835170723619858,0.17503546036843612,0.5124083615328096,0.41047742796795866,0.3218684582326243,-0.2424099121238977,0.08025064218012033,0.20080378264487478,0.5692797851405774,0.5888170526761675,0.15291023799735592,0.6203315760302324,0.3873739436461389,0.5980356597471111,-0.005452973802844037,0.34466942476137125,0.12710590507312233,0.08260861236591328,0.43838428005430335,-0.12867609187933765,0.13287627707596966,0.3659438310192699,0.6397500154400617,1.0,0.42997993821160263,0.46061725881015797,0.2159439378635092,0.4662636356376465,0.46418301665761064,0.2497925498202377,0.03889927370079341,0.29126377330509473,0.36437645999787266,0.415510459959491,0.49489789859219085,0.43529992395961864,0.35335358696555935,0.18163110664588675,0.10934274630095364,0.5848317019699802,-0.07937087859388017
Thal_VA_L,0.4322681958168943,0.13471818948422304,0.4751884295317605,0.2847885696525242,0.05185049123621942,0.10041319370481774,0.0463210506759613,0.5629271809395555,0.5478665513325084,0.4496795194230478,0.5225761471446292,0.4899916706901275,0.5493245899112111,0.568786280110485,0.5165840260746326,0.3619041092555718,-0.1741459788017302,0.521863135581584,0.2964916665887701,0.35259768122062024,0.5543895392180859,0.20362942821018745,0.3222748977460893,0.2679475945279269,0.14130304352578243,0.21507317904323198,0.40692767891435155,0.5845664963189818,0.15189219793380598,0.2564803219975128,0.44592863361256746,0.33342742063163533,0.6369130537894784,0.44058745249468684,0.5009081060628247,0.43236969473216663,0.17708728224392098,-0.11238626177463064,0.05548355211844392,-0.0730435690956561,0.371933825758787,0.5946966783151099,0.49565868282099196,0.45563520431798865,-0.11229793446838908,0.3172148532553298,0.42503022299381443,0.19199288880739437,0.49169265901654646,0.25629992056932527,0.5013837665941647,0.5098459670567249,0.6751913484648211,0.033832996163377566,0.507505906476234,0.3667833126621981,0.05690563949678191,0.47988552831777104,0.042267611682265734,0.40861185482885143,0.5102091442350326,0.5498678000933996,0.42997993821160263,1.0,0.6322367233223956,0.4158552378929161,0.46104206199289555,0.5523872222869792,0.441894328427889,0.2821776226214268,0.3474044765949052,0.4330234249658571,0.5242778468236098,0.5291591690848171,0.4600675959441055,0.25479464474391694,0.22645030340796396,0.23273763987005433,0.2470063783817002,0.14244150257801277
