,Postcentral_R,Putamen_R,Thal_VPL_L,Amygdala_R,Lingual_L,Cerebellum_3_R,Thal_Re_L,Precentral_L,Vermis_8,Thal_IL_L,OFCpost_R,Thal_PuL_R,Vermis_6,Frontal_Sup_Medial_L,Cingulate_Post_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Thal_LGN_R,Postcentral_L,LC_R,Angular_R,Hippocampus_R,Vermis_10,Cerebellum_8_R,OFClat_L,Insula_L,Vermis_3,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_Crus1_R,Supp_Motor_Area_L,Vermis_7,Cerebellum_8_L,VTA_L,Parietal_Sup_L,Frontal_Inf_Tri_R,Parietal_Inf_L,OFCmed_R,Thal_IL_R,Thal_PuI_L,Parietal_Sup_R,ACC_sup_R,Occipital_Mid_L,SN_pr_L,Cerebellum_9_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Vermis_9,Amygdala_L,Thal_MGN_R,N_Acc_R,Cerebellum_3_L,Precuneus_L,Frontal_Med_Orb_R,Temporal_Sup_L,Thal_PuM_R,Cingulate_Mid_L,Precuneus_R,ParaHippocampal_L,Calcarine_L,Precentral_R,Thal_MDm_R,Thal_VA_L,ParaHippocampal_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,ACC_sup_L,Calcarine_R,OFCmed_L,Red_N_R,OFCpost_L,Lingual_R,Frontal_Mid_2_L,Temporal_Sup_R,Temporal_Pole_Mid_L,Paracentral_Lobule_L,Cuneus_L,Rolandic_Oper_R,Temporal_Inf_R,Hippocampus_L,Caudate_R,Thal_MDl_R,Thal_VL_L,Raphe_M,Temporal_Pole_Sup_L,Vermis_4_5,Thal_PuA_L,Occipital_Mid_R,Thal_AV_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Thal_Re_R,Rectus_L,Cerebellum_9_R,Fusiform_R,Caudate_L,Occipital_Sup_L,Thal_LGN_L,Thal_MGN_L,Thal_MDl_L,Red_N_L,ACC_sub_L,Rectus_R,Thal_LP_L,Frontal_Inf_Oper_L,Thal_PuM_L,Thal_VA_R,SN_pc_R,Paracentral_Lobule_R,OFCant_L,Pallidum_L,OFCant_R,SupraMarginal_R,Thal_PuI_R,Thal_VL_R,Heschl_R,VTA_R,Vermis_1_2,Thal_MDm_L,Occipital_Inf_L,Angular_L,Cerebellum_10_R,Heschl_L,Olfactory_L,ACC_pre_R,Parietal_Inf_R,Cerebellum_10_L,Cerebellum_6_R
Thal_MDl_L,0.2595896867129506,0.7553178739687021,0.4818704489260222,0.4558518636079919,0.08794861468010821,0.39536985589142387,-0.0374650647177902,0.3233423378182123,0.008926629100456473,0.5050625277861212,0.2977171751922419,0.4348511028778166,0.15189217473164784,0.4237945906658298,0.4824080673278516,0.13337176206169704,0.5073713668425417,0.14151775081021956,0.26073951860044414,-0.25171779730977345,-0.19272127129120808,0.45228318521597666,0.5125183412715918,0.09311491112951353,0.819787744714339,0.13358549124284458,0.6734471006759641,0.30872374144895176,0.5122955193104157,0.030552169169961584,0.4419258367692289,-0.049656172985476005,0.42825620319400465,0.434230887751201,-0.040654062554132404,0.37705219790750083,0.2080113700221888,0.671735998483682,-0.2247812455216804,0.4043714985283739,-0.1072231664104112,0.5094076078438292,-0.28189401008274595,0.07433394818256828,0.49341574274767697,0.4737860708891203,0.45960515523470225,0.36820741892820563,0.5503213176034467,0.3389447507383569,0.33597931299300265,-0.427236090662505,0.436022240066299,0.11841755474188506,0.40865851526679736,0.5095952636980479,-0.16257801670363517,0.171514282584196,0.17606532169551806,0.533368823346269,-0.17783079316045203,0.2635540644686663,0.5619008622389482,0.6229122578794063,0.5172422252982735,0.18853669755035496,0.36064485361418136,0.4081003059270989,-0.12513765750700964,0.3085583194735002,0.6121076544770595,0.6175095170232465,0.05697746615703463,0.5643972837957104,0.29664842810767106,0.7765274345506938,0.22042164211595464,-0.10808417310559129,0.2388598223690109,0.1954962623804543,0.5975347502052154,0.5948211518683909,0.4102352486006727,0.8371572710919659,0.2119749589443484,0.5761913849278724,0.34734398452070514,0.1989033431678909,-0.4169567101250159,0.2666715183536814,0.3776625412972711,0.42315742091235653,0.38615362049417606,0.20613781480921636,0.4719240654624316,0.41021499447613885,0.14209043562848647,0.6742453298641047,-0.23777907739257056,-0.1244170613229613,0.5422238226295016,1.0,0.3965804077662112,0.7405030129266494,0.4817484313401195,0.37974043311477684,0.3354892564867255,0.5017303567553381,0.7015422727201367,0.42287641818565136,0.2779482211780871,0.2927873612439167,0.703454930233289,0.673510731605221,0.13266124169985977,-0.0356062248294682,0.7804799060528202,0.27663422175698926,0.1269903581542938,0.30772061853502686,0.6002231773937035,-0.35088687103142707,-0.036987236833738724,0.24162995240922613,0.399227849236565,0.26712229618073047,0.6347565131638986,-0.044578293522411355,0.3773765727994097,0.14539266117489072
Red_N_L,0.4532489503221833,0.4077784384469669,0.3508713582816072,0.4433437403208561,0.17367382873326587,0.30403765047344994,0.2816468995022417,0.4804694313218173,0.04301953463775972,0.4211745776492405,0.2364674314872344,0.22084886081684937,0.03391306388014957,0.5036817964383083,0.40206088206536855,0.07903530952088865,0.38694423699715397,-0.12624496488459758,0.5291476759458537,0.04168230360689258,0.32212555485650546,0.49596956685586324,0.298914203137083,0.0281366848892901,0.3645382719689658,0.43418984141640343,0.40336388965540354,0.32626298091748807,0.22381494424193388,-0.025486061098327704,0.2739577441296961,-0.1963343301840754,0.06431057280924561,0.1388463380262088,0.4554400826716409,0.33038819915049733,0.5240478435604395,0.5686660735405497,-0.11660183070264128,0.27071402435490866,0.39859803115061637,0.5333315275545459,0.1677869733693859,0.2589450421253434,0.18186577649962427,0.4026237569119049,0.45930030969026153,0.2253870921081217,0.22269445447960845,0.13877121973325504,-0.026802938337607878,-0.07320978476511776,0.35658820417738246,0.458582304003665,0.09388542361156241,0.3257456532066821,0.028552682010822904,0.4537761097796928,0.35740561730472725,0.3910800467771163,0.14035525694163503,0.3595391481789133,0.1478965124322371,0.19754430305577728,0.3746558519888254,0.03564902770157656,0.46612288041928196,0.5197374561944144,0.14687010054219576,0.4834052055420324,0.6646950064468877,0.40634383020010734,0.18461411239709316,0.41822065246463996,0.3645295518658259,0.38147879470691426,0.47261844482447557,0.21721218389113642,0.41199314769566553,0.07757885514703927,0.46782173983934916,0.35659290658153847,-0.20493921402710127,0.33489493408488086,-0.16535761386936051,0.32314543857731093,0.24155561401869505,0.2621002419387262,0.06704524776052848,0.12094067759558538,0.5091504758295862,0.5996238203781121,0.4254872759339741,0.2698335990427649,0.17738644173557055,0.20978078112009726,0.07654278129601234,0.35051493739496786,0.24067878898469267,0.12943149301910353,-0.02411290509767278,0.3965804077662112,1.0,0.2070889493473712,0.21115485924725108,0.22239718996391972,0.46287570873456585,0.3192735301660615,0.2710326091155315,0.2807914659869842,0.3657301898814159,0.05590258699535434,0.3649765994599212,0.3663625098644616,0.3758915850753632,-0.08363398465305984,0.4235412599003076,0.33675837132454073,-0.13533569841107698,0.1467589150633008,0.14731721933983952,-0.11222780089167031,0.3817974786597695,0.18544150262856007,0.2573497274119221,0.635425716195538,0.525968904274209,0.4221948655218235,0.15055014340989983,0.04462487192559632
ACC_sub_L,0.19067857259481671,0.6888009022216501,0.46668705245331976,0.4858480388727848,0.0475992569739821,0.3213351779321623,-0.1818266282301071,0.19403913700625725,-0.061127336088588814,0.5628628895119636,0.49514983177360644,0.4780441795127283,0.0775235614283598,0.4076720559116962,0.328955054876434,0.1570555506965982,0.5242916706880774,0.20396968499396004,0.1768097319393031,-0.2503604878732753,-0.194003202058733,0.4151770153866488,0.47682413940493984,-0.021120967928371082,0.8024134387409874,0.2011602335280291,0.5802818512574807,0.2957691890982495,0.38418141131070394,-0.00930210093377022,0.41096626645437134,-0.05101087677724208,0.33337634960156676,0.35599122080589757,-0.054149267201415635,0.4318184722474309,0.1728934829185922,0.5062643715137091,-0.12143874089228415,0.3720422354609575,-0.06351048130259883,0.5260779100413324,-0.255846417448853,0.19789337691616685,0.47335173284968307,0.5134937245479138,0.4947747731626406,0.390346224444351,0.4810238285323628,0.4517303136938458,0.4078946997123208,-0.2760442370523185,0.3570374921700941,0.08838026042849632,0.5054886308576678,0.4395933122491654,-0.2306832524441116,0.0038229337726099362,0.12636317883994053,0.5503481385950109,-0.11971944112973133,0.16126502125945436,0.3597908973096478,0.5234087608165913,0.5137354857624264,0.3811735600652573,0.20883721485352735,0.38929840626320367,-0.0774858888728795,0.2944946690573738,0.4343423584299475,0.6638641028574699,0.08398824060319833,0.5993451131472715,0.27236841504143217,0.798346842521965,0.14867098544376928,-0.10339812054235116,0.18444209146070747,0.17913433181828597,0.5503729091050956,0.6835795671683946,0.4070657807567707,0.7688776960007417,0.26095551686578944,0.5687858360198164,0.3058661558221673,0.25961149883942397,-0.40367586608647416,0.34486240860773065,0.2603031909643552,0.510042174956939,0.2552204095363272,0.12238387337845943,0.6905197290657089,0.3797341154795316,0.2084639116532045,0.658039028702614,-0.24970239004800984,-0.14375331768841765,0.6393526903583363,0.7405030129266494,0.2070889493473712,1.0,0.6246822724557107,0.44800054620589663,0.3046943674474964,0.44762537890102055,0.6397001068874336,0.5097558623465552,0.1797233889806822,0.44705807043375434,0.6454741518691031,0.7883680534924589,0.06735463584919431,0.04493076718773271,0.7372875608408791,0.27899954695645623,0.27580133050388683,0.1733604191129472,0.6778270288863896,-0.4184834047532725,-0.057158124814250894,0.179138430025612,0.3920680995594318,0.3630864023908037,0.6497931008735712,-0.05875769066832095,0.37130161809701895,0.12870282078891088
Rectus_R,0.25642117583538704,0.5492995156856502,0.5361415564226416,0.51798386248109,0.25107306007704633,0.4284480671881323,-0.1423968727845861,0.2700428229894213,0.09973606074727097,0.4510785575440687,0.5513587559931906,0.4190413926114257,0.14118082590898187,0.37746732778308173,0.3528184054588205,0.10777413071342866,0.3848726889293801,0.10891176304962293,0.27409078168792395,-0.1379132951617792,0.02995772608964218,0.48494513472040907,0.45065678751410193,0.10601270364953676,0.6335572172547488,0.3981082826903195,0.5244527779674903,0.4705301197153508,0.2911162286016128,0.07431676930023717,0.3131095474214663,0.17022405783415348,0.3337710510650042,0.010628959265657139,0.08308133948627879,0.46675186607235286,0.2622470717866114,0.45384119484613206,0.20077043361325844,0.25680344959005136,0.06787967302393527,0.4854526175778799,-0.05264838201789111,0.5813816073716968,0.4513423579872129,0.531013410653096,0.42028875863259857,-0.026336689018704115,0.468306219530415,0.3272938974473872,0.29474165621931836,-0.05240267446126177,0.48166723205600304,0.16848954513905426,0.11295226100346753,0.4615671936812445,-0.05163007877590926,0.07527683000383036,0.23614216348450506,0.4782935060224181,0.10696685328842347,0.24187818929619515,0.09328220914867219,0.4330234249658571,0.46838058352175477,-0.010192012576157653,0.2134041523918368,0.4651216284522965,0.07910861620113009,0.5629468862882718,0.4865461317627609,0.71872863340118,0.20294005239482904,0.5140166344370319,0.32445702018657135,0.5920215311092489,0.1681291459478896,0.07939341474044968,0.3032672410608172,0.14534635015367375,0.5193437798569754,0.5339936608616764,0.24705304704501704,0.616519129533601,0.22621856532561238,0.6185557381236798,0.3475853080271896,0.26082799849281724,-0.11402009296026082,0.20582327349150992,0.32556630338228526,0.5234848331954056,0.23767162083600826,0.03558026740242604,0.769832027601421,0.45275225492516674,0.2721044876991023,0.5759522245496493,-0.03580118467139518,0.1654851680533833,0.36437645999787266,0.4817484313401195,0.21115485924725108,0.6246822724557107,1.0,0.5152654464895206,0.5258899495443167,0.4595202298018031,0.4292034213581746,0.5929243155429298,0.27204540056404297,0.0995190062277294,0.45962222248921913,0.6490707556328132,0.14263611056323355,0.1212929398320128,0.6028899541658977,0.2377820931352866,0.46242296361956736,0.26717460008877575,0.6672744955788859,-0.14675828939449323,0.13384816775824995,0.3255396373232203,0.37126222110574647,0.4511376701503108,0.5718359686029741,0.07156601266659944,0.3338916030186854,0.12303800923968741
Thal_LP_L,0.6981339116879115,0.5888394720691361,0.8803140402148925,0.4248416196837272,0.5745206542406224,0.6903169427607599,-0.029149583718048995,0.6653106149851384,0.28316318800557483,0.4241936925722991,0.611511377457028,0.7464503842915332,0.3278261912797422,0.7135382368656205,0.5015687802001021,0.3459093382196721,0.7778772224180832,0.4081056108492077,0.6719668678335007,0.15867761690634574,0.39038438576522194,0.764222617069212,0.6426053828399114,0.19256944179736107,0.41634997418366926,0.5886188096181788,0.700514823290166,0.6917851976369378,0.4964344671298898,0.19655300998909964,0.7425171495155216,0.13208859608333012,0.5186950337021838,-0.0638220992627876,0.4322986377967447,0.7532763213491721,0.6381790943126037,0.2721703847191736,0.3903333306875862,0.5556195233287844,0.37935291363484636,0.8140252505247718,0.29739406497341464,0.19996028319199122,0.7550485767395211,0.8232937895474407,0.7545237960055022,0.12249389477410548,0.7030659257180754,0.45037462237256953,0.3154102378998512,0.14957508878524015,0.6373843620352702,0.5241697372735716,0.21336340083289176,0.7817193937496363,0.4465827285508829,0.5497874652233603,0.5299222479303609,0.6449353238416936,0.36130127435400666,0.6634937749596873,0.2807762136061232,0.44592863361256746,0.710696011730172,0.29693309226658715,0.6674739028843923,0.8092980474489524,0.35226646974533676,0.26318465918571693,0.4593416516937771,0.5429433279408834,0.531146318044611,0.7816527876727758,0.7006076823359094,0.5482243044677454,0.5306925639760939,0.3977910423191153,0.6323495929610756,0.22712581441923413,0.7471793602727638,0.7850848218085701,0.43421635070429726,0.6889015959837168,0.40160565748620797,0.6142934935997083,0.6720351753620215,0.7980781236780052,0.20805537579402678,0.2768578728167189,0.709281392046942,0.5959457662006711,0.6685805011154321,0.0924081337571235,0.4827655641833312,0.7547096626542419,0.5636588764007536,0.7582290490193285,0.3254195449688444,0.5869248915647827,0.42872443909216956,0.37974043311477684,0.22239718996391972,0.44800054620589663,0.5152654464895206,1.0,0.644492555292216,0.8571674395539846,0.34177129348174423,0.40882057148970524,0.38210817427953764,0.2598267799680368,0.38206663856856665,0.516406372213955,0.6178129113897716,0.40906699277073255,0.7099966897468459,0.6973724541454478,0.4203555585758564,0.37657367828600363,0.6914021096481596,0.05511450373812262,0.5182069977446492,0.6473291564635177,0.6343019607241158,0.39274983367339883,0.763253183158934,0.5105540942432526,0.7317803505252963,0.420852488142203
Frontal_Inf_Oper_L,0.7172011834991306,0.5162009145397405,0.7179609328546975,0.40383061370810736,0.6128950626891084,0.6685603984508247,0.002024097290788669,0.7715570378810928,0.3590862597299476,0.49858068668029504,0.45439633288135706,0.5659531657247184,0.4063156621337017,0.730162039428398,0.5274213472633659,0.3671865224113584,0.6878054238497023,0.2672533408870139,0.7662979781046185,0.30596031563854975,0.46392279434609784,0.6561951976457867,0.5584400862196199,0.3287357038523512,0.3647371468837458,0.8081268138142289,0.6097602744447738,0.8664683238125358,0.39394449248244195,0.33440278227460646,0.704675203552376,0.26672635725353366,0.49537814480492975,-0.04229478770982941,0.5054055402295423,0.7840131748965364,0.6927674839249932,0.37098166845725067,0.3613163911408147,0.3779597079347529,0.41100508975465505,0.7418489721522546,0.36974162607163386,0.4049681810755744,0.6485918994006015,0.7885297903661677,0.7533115143930482,0.11152987519605218,0.6015521623982946,0.2811381412837968,0.135463703995356,0.20788531929740003,0.6698163424963037,0.5970762214236834,0.11549768292061444,0.6835893331864925,0.34694217163314967,0.6645026137309351,0.6179169051940615,0.5543695334755802,0.4227601743208638,0.7273069468955219,0.23218424694555173,0.43256957706592486,0.6637842210339205,0.17170782377417565,0.742483384185887,0.7753571364033627,0.43072200956682305,0.4019779819316629,0.6752789925727446,0.4772880280905238,0.5187435565575972,0.6715506596380267,0.7910664760172879,0.3931969015940073,0.6473666085296056,0.5291706216009727,0.8509998657016175,0.3478731439776306,0.6318873257945425,0.669704358843667,0.16669194469381934,0.49821313610539847,0.05527201381590209,0.5123666470348902,0.6738332658525782,0.5944637484750984,0.29511367951955064,0.11356890349679007,0.8175255640655124,0.6067673125345636,0.76806642476818,-0.06067885268478483,0.3265248615989046,0.6746786671450068,0.5117267620844083,0.6171587644315218,0.42214084718765044,0.5186258985358503,0.21809762389689857,0.3354892564867255,0.46287570873456585,0.3046943674474964,0.5258899495443167,0.644492555292216,1.0,0.670906641554928,0.3394975129988504,0.2795437919970155,0.5623503727072044,0.06669521345871772,0.3982699424070811,0.39057336055520425,0.6570005453782405,0.36433040843685705,0.6014807288032878,0.7217216971167499,0.14954321828737108,0.46050132905714247,0.5194905530217094,0.13513377635567292,0.5566784568802796,0.5403996581371865,0.48702704736641217,0.4851827666543922,0.7087918996837491,0.5592313754751159,0.6141047144014938,0.4460271303512669
Thal_PuM_L,0.7537501600113407,0.5966590423672834,0.9391548618227631,0.47007626967702804,0.6166719358899642,0.7533385991347121,-0.034219998412306066,0.7764065191113502,0.31503705083904354,0.36676269108686194,0.5929836191118325,0.8059777513060072,0.4069989828428029,0.7772345518106618,0.6712424590037159,0.40982859288506085,0.7820370828410247,0.44963845014459736,0.7453030339649095,0.15566839701888835,0.40922942344483165,0.8241309018422283,0.7452378546748686,0.33028116521733836,0.46570831495278325,0.6377601763018321,0.8353153185001654,0.7401059309449493,0.6214324920168875,0.2983340652481219,0.8043165033254086,0.2652555143756057,0.601144129677071,-0.032348940890854355,0.4838776689739569,0.7301581628195053,0.711471615321479,0.37661816389928704,0.4885077615270984,0.558347648492583,0.3748438937161297,0.8645027919308823,0.2996376270216235,0.11694800316003408,0.8044980784110866,0.8169033298792218,0.8162969329668873,0.1512949053193707,0.7902670840631759,0.4199948758050223,0.330449778519227,0.1634803871207996,0.6527456877431951,0.5830708725141713,0.21488016614015365,0.8450130725524333,0.5318608366927511,0.6708648514586776,0.5775752385075444,0.7204263791336171,0.3583001827362798,0.7524783594989439,0.5239015160732076,0.5225761471446292,0.7586245142080461,0.3414194725557566,0.7615451035294722,0.8789218858927151,0.3495102417405012,0.16196512880200672,0.5515164204736435,0.5815598287737532,0.5173732039630223,0.8051611383448642,0.7833129943952346,0.5446406015119089,0.6430206671229381,0.4680729120810226,0.6671626892532542,0.3662971926655955,0.7959730306513494,0.7963825724321995,0.5158029020247256,0.7024625207801797,0.4194349894809219,0.6337377134092121,0.7266871680311547,0.8202829815937712,0.22011720762901887,0.1643307368986901,0.7864900307890741,0.47152401283308903,0.7847507965195503,-0.03359292776261252,0.42560195156402736,0.844065733552328,0.5839132504730955,0.7471652432494856,0.37656621266832807,0.6182950252128925,0.4507773603891604,0.5017303567553381,0.3192735301660615,0.44762537890102055,0.4595202298018031,0.8571674395539846,0.670906641554928,1.0,0.5010203166342972,0.4089305729756958,0.4566522468162698,0.14427912923812303,0.37128190390581706,0.5061069299352394,0.6800046403091466,0.5129416805333729,0.8175757191446841,0.7494455943124098,0.37932476644209345,0.43205580115288755,0.7491092764117555,0.0799400487918168,0.5934141658217833,0.6960239445582216,0.5752601493324615,0.28954806872145716,0.8146945036099157,0.5251085169322358,0.7422043717029676,0.47826061949822646
Thal_VA_R,0.33623727244770496,0.6906821798561744,0.4490537659050325,0.4386367914572458,0.09387985340276264,0.3834665528938693,-0.02775318086363781,0.2999061281441244,-0.08346678343331951,0.17397342171493702,0.3338353070207135,0.617770827390436,-0.03448388081568052,0.2816932836157863,0.3938074928223642,-0.022668686422957288,0.48459815192994327,-0.008266690647132254,0.22134702671618117,-0.273953073644219,-0.11026106824831353,0.3749813350646376,0.63488894221035,-0.009313085914770784,0.8594773898359783,0.20054047620588022,0.6520062862207301,0.24802894388431035,0.4183421078683523,0.004396841736346381,0.44505636069911253,0.09515179316065052,0.3174799527354462,0.24028432311339815,-0.04220515655248664,0.4344258695296874,0.24214478509277823,0.7638919358616136,0.1554697261218557,-0.03314879839973595,0.02978337289194288,0.4855224014867288,-0.29133588415865197,0.16929420461551373,0.508741068758208,0.40247703492040227,0.5036455837379581,0.22593274780485423,0.5715318347783669,0.16699803419664333,0.17236785656390918,-0.2288511372427054,0.5088301894324252,0.09956947965657618,0.28619420686915553,0.4024581060109685,-0.22761712106568327,0.08175008584342504,0.1640295830276041,0.3721856565194557,-0.14438830266693709,0.3647329698041787,0.4916198115472252,0.568786280110485,0.38502910018990155,0.06143757992639372,0.3408248334619672,0.38150675934282174,-0.1951058977076895,0.1976861237329186,0.4689082255544035,0.7140905031187889,-0.06824599861010315,0.49968699116668064,0.4293903526478195,0.648668291704436,0.2930472610187696,0.006285630961128601,0.16664507184427033,0.20400338021648184,0.39721080242067464,0.537938194999115,0.27599359485020886,0.5576272136521017,0.3571543161828763,0.4552220805217558,0.25848644446655816,0.14398857853459246,-0.39558075661588404,-0.12423751847218811,0.3584067675037033,0.2430735187639665,0.3907635895335788,-0.05371530000725127,0.5573230269336231,0.3921157303994847,-0.04464025049537717,0.4320054809456086,-0.2619286941582801,-0.007630153570476515,0.3679180982937119,0.7015422727201367,0.2710326091155315,0.6397001068874336,0.4292034213581746,0.34177129348174423,0.3394975129988504,0.5010203166342972,1.0,0.6290627243579054,0.3056093492879297,-0.03833352741291154,0.5645136428002363,0.7254789548330932,0.2831480980400936,0.17063342764190154,0.7678221387439172,0.42107438227664995,0.09896295564538378,0.23665404602898618,0.4973230778829381,-0.37032352085662057,0.009496145746342081,0.19627403722891976,0.07238899443103011,0.16402719970476745,0.5926923786711064,0.04546486206001456,0.34558135436891674,-0.02852039012817699
SN_pc_R,0.30599955152213926,0.4946751411311655,0.4425175911943439,0.5152452136805032,0.09139375302877646,0.39492494906763836,-0.11706130565133314,0.24968278294953586,-0.06470702870013326,0.18101685667988265,0.5566630925026207,0.4674239334366617,-0.12114583837159171,0.20744476171715062,0.30023510006105864,-0.1504861807949129,0.31090637919131764,-0.04095733257876582,0.218070083220221,-0.21527788773765547,-0.031529171499759784,0.4670827852024453,0.5130512157179365,-0.10062684559823601,0.6865034114793589,0.25486278288578007,0.559448339133012,0.23466728747754614,0.36529751387289405,-0.04002105759833763,0.2791367239051958,0.05586314357598909,0.16346236270347445,-0.167144661126812,0.02683724788355614,0.3709129030576836,0.21489431201762282,0.5046792129372221,0.29927757180671505,-0.041554290617068834,0.1096254986974065,0.4246269428284502,-0.22730016526945335,0.5025223417866735,0.3793501798600093,0.32396365482018197,0.3352524904544707,0.055744795261177114,0.38168756496223905,0.1329733081240905,0.14389823030300256,0.027058681072411144,0.42726054223205384,0.1393555308999129,0.15161642977519155,0.3174404479637796,-0.1742081810383665,0.10148023628870272,0.19764004686875783,0.3332028556964441,-0.06397023429685667,0.2919015389040958,-0.038908229873267926,0.31546485114988376,0.31416143738458613,-0.2066519538057056,0.2322661630455826,0.39442314648534765,-0.1515220502310038,0.34401419713785614,0.32374281830763485,0.7918969937211499,-0.014305047410846816,0.38535994356820935,0.3424709086504333,0.4466113931011328,0.18743129074443468,0.011287705847197106,0.16781359054907835,0.029033395577459258,0.33648146159507675,0.3989953739765133,0.14736609718118254,0.4686545768652708,0.3815942389150213,0.3971320146501751,0.16368624215806832,0.10307745306672614,-0.30387660433475056,-0.09432669763374997,0.2642199693626935,0.4010658781252156,0.23056472291040217,-0.02970965116911674,0.7971678654895793,0.3286123699743658,0.037959203774545515,0.3855460016665797,-0.1909791922021973,0.17686834083291517,0.2549772930469509,0.42287641818565136,0.2807914659869842,0.5097558623465552,0.5929243155429298,0.40882057148970524,0.2795437919970155,0.4089305729756958,0.6290627243579054,1.0,0.2872289983555674,-0.13475986690032132,0.2581002816822153,0.7231729030110003,0.21738085308692198,0.22362800630758056,0.5887537419745543,0.25450619261955854,0.3135374022877286,0.09433516878048974,0.5603696953147355,-0.28673066327503033,0.014245470710057079,0.21840420603469313,0.19179962554258592,0.3591175753222762,0.4359842223991942,0.11768834018096903,0.24670545539656327,-0.18226821087881687
Paracentral_Lobule_R,0.7114310650076937,0.39363581138891457,0.47441370173553754,0.3148824263966614,0.4888968335451797,0.43152630016634574,0.09406783007485166,0.6620596531287075,0.34812011384684455,0.2504831987097578,0.40761411747586074,0.43287486735936287,0.42149990982694824,0.5669204740767059,0.5909329821629637,0.2317488842786788,0.595387809672458,0.1829682747890897,0.6913801197920778,0.16255301814622083,0.5918521935710175,0.4630827090165798,0.49249558376284536,0.1699506403675065,0.37128002070218363,0.5587700105573963,0.3670475998430253,0.477549113363699,0.32128917545417474,0.38978047763297646,0.6305087487110715,0.09082473812292532,0.3772393414909342,-0.11864345771375812,0.6623472263514038,0.5537413217583855,0.7322797286404724,0.3248719718506236,0.3902350268024567,0.16640636431253839,0.6476547967534095,0.5007477165957811,0.3934270078354359,0.19272871649614315,0.5717465639317656,0.5537820209697385,0.6002027090549127,0.0834243343093411,0.46107101794205313,0.044332321479064955,0.37128041537174034,0.18694117033204458,0.3460158099133355,0.7537593978650294,0.14454627993547725,0.48104089880633405,0.3205739980886187,0.5773098085347661,0.8212745331621126,0.347177484818715,0.45597291735642165,0.7313640548606899,0.21380568371003558,0.36392909984215505,0.4577150829841229,0.06875473911329807,0.6532978533325549,0.5268043924070456,0.46673102472853745,0.19261692777369885,0.3710046570970017,0.46672063617745874,0.5005131224766834,0.5851385191506921,0.5492556309814696,0.3255307545058613,0.7615542384796997,0.5793719723348519,0.500221553350584,0.21876302723148197,0.3708640013739655,0.43011949717431813,0.2155206505028442,0.3491447207585906,0.16373840704951198,0.37318027016898603,0.6692798635555923,0.36637315015129324,0.3585278581955499,0.14067800266034872,0.6552103469982219,0.39278604214707774,0.7050515997046528,-0.01213873888901469,0.2787719429464793,0.5054842440456708,0.4123484919058328,0.40974977034874155,0.4555717352663433,0.3650933608379696,0.09437787279112893,0.2779482211780871,0.3657301898814159,0.1797233889806822,0.27204540056404297,0.38210817427953764,0.5623503727072044,0.4566522468162698,0.3056093492879297,0.2872289983555674,1.0,0.020260109629159435,0.28706836008420417,0.3758975146971118,0.5919004922862295,0.30128450347119584,0.4427229050985442,0.4512601911774797,0.18469103734156314,0.3776276160582493,0.4012455250080146,0.14499470584410298,0.5693223487911343,0.4785120160143344,0.3214237138331214,0.2760414719504842,0.44968145778160756,0.6798762038632149,0.495343508717648,0.4106799093307202
