,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_7,Thal_PuL_L,Occipital_Inf_R,Frontal_Mid_2_L,Vermis_3,Raphe_D,Thal_MGN_L,ACC_sup_L,Thal_IL_L,Cerebellum_7b_R,Cerebellum_6_L,VTA_R,Supp_Motor_Area_L,Temporal_Mid_L,Cerebellum_Crus1_R,Supp_Motor_Area_R,Lingual_L,Olfactory_R,Precentral_L,Hippocampus_R,Amygdala_R,Frontal_Inf_Orb_2_R,Thal_MDm_L,Occipital_Inf_L,Cerebellum_7b_L,OFCmed_L,Paracentral_Lobule_L,Thal_VL_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_MDm_R,Temporal_Sup_R,Thal_PuM_L,Cuneus_L,Paracentral_Lobule_R,OFClat_R,Vermis_10,Thal_VL_R,Thal_MGN_R,SN_pr_R,Temporal_Pole_Mid_L,OFCpost_L,Parietal_Inf_L,Insula_L,Precentral_R,Frontal_Sup_Medial_L,Temporal_Mid_R,Frontal_Inf_Oper_L,Rectus_L,Parietal_Inf_R,ACC_sub_R,Occipital_Mid_R,Frontal_Mid_2_R,Thal_PuL_R,ACC_pre_L,Thal_AV_R,Occipital_Sup_R,Rolandic_Oper_R,Thal_MDl_R,Lingual_R,Thal_IL_R,Temporal_Pole_Mid_R,ParaHippocampal_R,Vermis_9,Thal_MDl_L,Occipital_Sup_L,Vermis_6,Temporal_Pole_Sup_L,Cerebellum_3_R,Precuneus_R,Pallidum_R,Cerebellum_3_L,Cingulate_Post_R,Occipital_Mid_L,Precuneus_L,Cingulate_Mid_L,Thal_VA_R,Temporal_Inf_R,Temporal_Pole_Sup_R,Caudate_L,Vermis_1_2,Amygdala_L,Hippocampus_L,LC_L,Thal_LGN_R,Thal_PuI_R,VTA_L,Angular_R,Postcentral_L,Red_N_L,Thal_VPL_R,Parietal_Sup_R,OFCant_L,Rectus_R,Olfactory_L,Frontal_Inf_Oper_R,Calcarine_L,Cingulate_Mid_R,Thal_PuI_L,Cerebellum_8_L,Calcarine_R,Frontal_Med_Orb_L,Temporal_Inf_L,Frontal_Inf_Tri_L,ACC_pre_R,Thal_LP_R,Cerebellum_10_L,Red_N_R,OFClat_L,Thal_PuA_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,Caudate_R
OFCant_L,0.10637039850264214,0.07314389591100239,-0.37688650655772205,0.27693047747785043,-0.07564847612492162,0.3008360154003738,0.21814375436791197,0.34012792725511687,0.5848317019699802,0.13761610123457055,0.610667127245175,-0.05522050066027858,0.20078040272361353,0.2700356568442413,0.23515514779249377,-0.09637094451623804,-0.050482590797627125,0.07629798219416248,-0.09495165455458165,0.4461562156380639,0.08748305920300647,0.24849422101886226,0.3010125225486111,0.2928004842900649,0.28704828336874716,-0.34051148575416623,0.4677873154878464,0.0974674768563817,0.01647454082588928,0.41950542117824596,0.09784609441304333,0.169717676279807,0.14126468497266256,0.06687802306169775,0.14427912923812303,-0.1326698421853629,0.020260109629159435,-0.05512356756006101,0.09291225551743036,0.2564094511481908,0.2722406685339886,0.7062387208595613,0.40884896333687765,0.07529972439790593,0.041537171956127036,0.053757345622212405,-0.024365256424151875,0.2430159877334349,0.04505696969617629,0.06669521345871772,0.13953600986359457,0.02577788851260145,0.3038960831202926,-0.09321682604278013,0.29824266819337203,0.16459895275113118,0.4660366135222065,0.7680242169562875,-0.07349351889749957,0.161742501989522,0.29850319906416634,0.11852354872103094,-0.355405215330894,0.6506864396801256,0.4347155806063868,0.10930697374012925,0.2927873612439167,-0.07512138229492114,0.15281811408772017,0.12734906675847454,0.103787782224412,0.10434653609879706,0.3384040927872191,0.1386296743296327,0.04374477783472856,-0.08157187849148945,0.04065950009424346,0.019633198995857443,-0.03833352741291154,0.07121710417620444,0.20719483595186322,0.4230458763382267,0.01522075872126831,0.45774722144693447,0.39787077788981806,-0.6502344431146355,0.3537601082570605,-0.06292676259840825,0.4770741708593779,-0.012291820654590944,0.07941915210775699,0.05590258699535434,0.07546807147824035,-0.06849311381978476,1.0,0.0995190062277294,0.2499600364896728,0.005633408729531511,-0.0837888938164385,0.0830440428928061,0.6421780892221114,0.274549792486227,0.006338646479631984,0.3903695225054243,0.10713819721364727,0.28619698927934045,0.2162420197569285,0.28434183024027887,0.3436880584965167,0.10109067275682203,0.14988723601223133,0.3878593773667122,0.1954166174060089,-0.12072841463195427,0.4265331759696828
Rectus_R,0.20963878692826285,0.12519189233206632,0.17022405783415348,0.4583083775288881,-0.16499842918787241,0.5140166344370319,0.5244527779674903,-0.1474842240163001,0.36437645999787266,0.4651216284522965,0.4510785575440687,0.05879904325579115,0.3812457942702741,0.46242296361956736,0.3131095474214663,0.334302427525947,0.07431676930023717,0.23767162083600826,0.25107306007704633,0.5381770205999041,0.2700428229894213,0.48494513472040907,0.51798386248109,0.3855651618686084,0.6672744955788859,-0.14675828939449323,0.3858412523624792,0.5629468862882718,0.1681291459478896,0.616519129533601,0.37058841604246107,0.46675186607235286,0.09328220914867219,0.32445702018657135,0.4595202298018031,0.07939341474044968,0.27204540056404297,0.7046982844658248,0.45065678751410193,0.6028899541658977,0.29474165621931836,0.20386011462427958,0.5920215311092489,0.71872863340118,0.2622470717866114,0.3981082826903195,0.24187818929619515,0.37746732778308173,0.11313484317785027,0.5258899495443167,0.769832027601421,0.07156601266659944,0.7244285504473358,-0.11402009296026082,0.3603881793302593,0.4190413926114257,0.6561561132971988,0.20582327349150992,0.004090894743364673,0.3032672410608172,0.24705304704501704,0.20294005239482904,0.20077043361325844,-0.010192012576157653,0.46838058352175477,0.468306219530415,0.4817484313401195,-0.03580118467139518,0.14118082590898187,0.6185557381236798,0.4284480671881323,0.23614216348450506,0.4961089219138782,0.48166723205600304,0.3528184054588205,-0.05264838201789111,0.16848954513905426,0.07527683000383036,0.4292034213581746,0.14534635015367375,0.10777413071342866,0.5759522245496493,0.26717460008877575,0.3272938974473872,0.5193437798569754,-0.04347983511154096,0.10891176304962293,0.1212929398320128,0.010628959265657139,0.02995772608964218,0.27409078168792395,0.21115485924725108,0.35563125653011346,0.06787967302393527,0.0995190062277294,1.0,0.4511376701503108,0.4193235039024106,0.10696685328842347,0.2134041523918368,0.25680344959005136,0.3337710510650042,0.07910861620113009,-0.026336689018704115,0.2911162286016128,0.531013410653096,0.5718359686029741,0.3878092951430183,0.3338916030186854,0.4865461317627609,0.6335572172547488,0.26082799849281724,0.42028875863259857,0.2594167919949738,0.5339936608616764
Olfactory_L,0.10854251413512322,0.029147182680017543,-0.17630761083804433,0.34953305387675,-0.13637590069420116,0.457909585272483,0.3328135073285145,0.3189980686283727,0.18163110664588675,0.4649375048531935,0.5528792537333989,-0.11375241833870638,0.23488028248471204,0.24740048697966388,0.3004035375506817,0.1468964747213285,0.0016248172456273162,0.30449644830405115,0.20561693855852922,0.7634822050916636,0.36481336028574585,0.48740797114106454,0.41610917750256954,0.7465235867494697,0.2732795681506446,-0.10378168089091395,0.2763952705245488,0.5352844352868398,0.3218514846921699,0.41839700660540935,0.2621122027835072,0.4397619860375864,-0.07443178073896929,0.3258285355469251,0.28954806872145716,0.110253061303293,0.2760414719504842,0.4189826874364943,0.2582528322039373,0.33843463440425486,0.1456054189904537,0.4215564075427628,0.3930527197630356,0.5162069812822039,0.39287800745291973,0.5263799618915094,0.265777013749484,0.41172738422811234,0.1508174133832609,0.4851827666543922,0.5060847760438075,0.3476620010651506,0.49098756833336105,0.06628396411484007,0.42639237175958716,0.2582354754479468,0.5271310293284843,0.3589328764339553,0.18344459967466384,0.3570512196960659,-0.0691208038139894,0.2627247447858035,-0.02128618355077518,0.0822214420871947,0.39791102975785486,0.28350429167097196,0.26712229618073047,0.14096112353143106,0.05601107110782307,0.3877240723828566,0.282629532353355,0.3294236512047052,0.35714543868543963,0.3509188387166274,0.23242389096832333,0.09239334417974832,0.3333452858072959,0.273082668127375,0.16402719970476745,0.05557976555038121,0.11048874281742291,0.43087216980035487,0.14593977371241904,0.23240080267135954,0.4787517599045533,-0.09499089835870275,0.012503300796324958,-0.0015360625015168766,-0.010598756413675994,0.2582729988779791,0.43205840571189497,0.635425716195538,0.2003446710642656,0.3079679408155179,0.2499600364896728,0.4511376701503108,1.0,0.32579728335752206,0.18025565789396278,0.3001904979556748,0.329292527616943,0.12317039051613575,0.16270149945606519,0.0928808308403846,0.13380824123852633,0.48970357913611845,0.48679247755671834,0.31487254295922723,0.24434193665332507,0.4089377620566222,0.3463870133065184,0.3611311163891943,0.38412453876751523,0.15388076529625913,0.4361526412878115
Frontal_Inf_Oper_R,0.2601831304949789,0.4207705579871698,0.26120985010917697,0.789149153031864,0.08054469783960863,0.7287223726283095,0.6697744930280505,0.3643449890621638,0.2699377112337424,0.8118489025680207,0.35598364698386925,0.039859926183833154,0.7075161390699728,0.20881585058473806,0.7764370973411228,0.6342983255797797,0.29425855811267976,0.8176209084696121,0.6758517905451907,0.48040800974538,0.7898282224507905,0.6966732971829616,0.3387574118952544,0.5854207958756947,0.5712327985263826,0.18743991142326533,0.4599213509140981,0.24817010383824528,0.7090329873332287,0.5139853437631536,0.8194535356562986,0.8748477278345985,0.2693676457239075,0.8065956133129308,0.7816545198273354,0.5739757891783617,0.5971369658553357,0.3826254204461463,0.6521272928045699,0.6309153389411218,0.283211741875273,0.13301862842171153,0.3603815859081831,0.43790066558779334,0.7151360868925527,0.7125232830608863,0.8607088111537309,0.7218125633406077,0.5777208251940249,0.8118968996103404,0.31201689224480744,0.6708764076102813,0.36811344178699906,0.37146594757024304,0.8159412800843967,0.6696386333400061,0.5020261614148619,0.10571518581227715,0.5735763781116191,0.7683150217851787,0.38731069751689357,0.6124864601042794,0.5121497907852609,0.16671649900849095,0.6708152802028235,0.7518370884468034,0.2825013243794556,0.4721708837179944,0.4505454679876296,0.47709112916627894,0.7355993171769193,0.7011760461568393,0.5219161762109215,0.6834745316240353,0.5377379127161644,0.3858487515632592,0.6695121000011022,0.7163362167783388,0.35516304061805637,0.3056609681118965,0.31097466136584473,0.6320121582181746,0.5146545034215678,0.21989996710586635,0.6326989071707415,0.32712153931950055,0.41095539839881584,0.5116465296768873,-0.12850571205325845,0.5567144048474719,0.8029555156153441,0.2913894179967839,0.7657092642020568,0.5489091214504371,0.005633408729531511,0.4193235039024106,0.32579728335752206,1.0,0.4944368208511995,0.7879465931910264,0.39308130125883933,0.48936778864690306,0.49381192250226474,0.060899796466306215,0.5256508056208732,0.8408578377746863,0.7066348307818108,0.6191525751232695,0.6246425814173234,0.5133223410464465,0.3333014782039087,0.7018474493316998,0.776749689746603,0.2596833928922079,0.713081118619553
Calcarine_L,0.26444515494174403,0.6840854462126983,0.37178341421875555,0.3341916348073025,0.4503704579108205,0.45607064113250484,0.02375734414933421,0.3522583005020223,-0.1863501602480944,0.42435633692224506,-0.03651756727858933,0.3787875636140785,0.6037210985066471,0.11583898468832651,0.4490609000651467,0.4502834388639369,0.6171608652499241,0.4919873510675242,0.8678170715250692,0.05412589630330054,0.52202407698175,0.35868725616181785,0.05588765782757538,0.18451687848687937,0.1226091537948343,0.707197076348867,0.3390589083152799,0.10188285177430588,0.481544266707641,0.07618328943874164,0.6352506536793685,0.39721559079220836,0.041874309871035506,0.4214331410423253,0.3583001827362798,0.8638093761105258,0.45597291735642165,8.652579572987159e-05,0.114667858355025,0.08960694542466345,0.22910873151807445,-0.12078060973870125,0.12861085423976878,0.1435161639883418,0.6185518095768738,0.4291406494162658,0.5287580849032093,0.5085426756150289,0.6833521505801675,0.4227601743208638,0.04255012387168081,0.566177298475667,-0.1089833240630625,0.7706992631230768,0.5426495023946345,0.19704651773929463,0.02313699670704209,0.03179126396296852,0.8235213912302528,0.3899783270089128,0.1186234516560353,0.8800578793859826,0.45283279410414595,0.1428064742116832,0.382155650585677,0.29102127759181545,-0.17783079316045203,0.814481395537105,0.6122892404012299,0.48914937414304466,0.21087064916233314,0.6572895811164339,0.21544464173075886,0.14163839918778048,0.22291469215577941,0.8324514513943297,0.6909253750494087,0.5299770407698402,-0.14438830266693709,0.33489284083276105,0.5172884770712458,0.2496506960669731,0.17809789364274287,0.18832468317791726,0.2838571539775446,0.35712712519931783,0.1602875070012221,0.4087714953437872,-0.2880587921907339,0.6642752145179331,0.5671637487618477,0.14035525694163503,0.3844578222384661,0.5926083944996531,-0.0837888938164385,0.10696685328842347,0.18025565789396278,0.4944368208511995,1.0,0.45980981959194805,0.18915193147430134,0.25960266336717547,0.9640608916947266,-0.14073344385170247,0.06732485976663169,0.5052705098105472,0.287670719822452,0.24270376923349632,0.300215542727831,0.13359967818155408,-0.11951202441747348,0.44578183726477133,0.4161827418154791,0.4153071627932426,0.3095939511313035
Cingulate_Mid_R,0.410619830138554,0.4422736212558534,0.12885193590253227,0.7143081585356045,0.06775654018801752,0.7336569373684766,0.6279449875212112,0.42029130818679855,0.20080378264487478,0.8287671676586081,0.3378220060022328,0.16689039708325423,0.6802890437809388,0.1178236022973396,0.8018682820170218,0.6325399363765822,0.31604628694293785,0.8831016665520642,0.612316886835931,0.3576023883544233,0.8575121916334735,0.6755034787778958,0.30777693733033934,0.48611536301598385,0.49423226753670235,0.1306411644253836,0.4267665719565858,0.1472722637351477,0.7614261902075233,0.5187273077536185,0.740825666469118,0.7185586819451291,0.39331869612245934,0.7655566996299674,0.7615451035294722,0.6015397649171804,0.6532978533325549,0.32195816542014927,0.6387585702517986,0.6358807475412025,0.3256665520167482,0.15943738538966315,0.3855997222119917,0.4031894220344627,0.8193636256587513,0.6234308374619064,0.8695190668503717,0.7717657354584658,0.5876004570988503,0.742483384185887,0.1468005727990515,0.7163905973742514,0.2425248088894653,0.3578665898296097,0.7671597400353544,0.6039220198132792,0.41082143688194733,0.136150216720463,0.5500415771310525,0.7192694362148352,0.3472770430839871,0.572229074538427,0.40087991702590203,0.20823237179935117,0.6610722232690232,0.6974229713715158,0.36064485361418136,0.4966438153804331,0.41600123670278094,0.45221488549933153,0.661701172845154,0.7384981602422763,0.46883285919317935,0.6116643151575212,0.6422302212044715,0.4249552260676535,0.7626499626421862,0.8929112579129385,0.3408248334619672,0.28411849463823824,0.31992318198222325,0.6051148411123157,0.40176696728374567,0.17384232633219981,0.6152547435045771,0.28879146138227785,0.3556821866361264,0.42921560615619286,0.04191142695902236,0.5718760585452434,0.8607739575983496,0.46612288041928196,0.7457722083356526,0.564943562385869,0.0830440428928061,0.2134041523918368,0.3001904979556748,0.7879465931910264,0.45980981959194805,1.0,0.4249432515803289,0.47267986752171776,0.4703263042149067,0.13484868174200917,0.47666709369888177,0.7780473751704062,0.6804481332728008,0.5572302304695019,0.6391104417020634,0.5280227657472134,0.3272857774286116,0.6892009247305548,0.8038394795689086,0.3170978094797839,0.6754087897094667
Thal_PuI_L,0.2486423951348033,0.31778471907475925,-0.026528076564899302,0.6047212176345411,0.18684503068624714,0.5152849280495612,0.5082308306167088,0.5193696651556874,0.5347862440724013,0.5426280951733111,0.639606374037756,0.03379916355147186,0.5091434414129725,0.2774976784701782,0.5098302172440838,0.29527654900746864,0.16832948107237003,0.43284550018654167,0.31402323472054167,0.4487554898783071,0.4410124972844777,0.5911510972319348,0.3782041850089962,0.39617384352071194,0.5181175764980867,0.009123785007389779,0.5455029897747915,0.15569717019725535,0.28774331988957336,0.6081474156724493,0.49895703715778783,0.44457115065580793,0.28688354463793764,0.3279744913122571,0.558347648492583,0.1577324737936033,0.16640636431253839,0.010049624065822837,0.2584875371063725,0.4789387285274075,0.3182492074608042,0.6538975090643256,0.4313521735043615,0.1886922479459756,0.3553099437842153,0.34481024934211146,0.32184939667570905,0.5410962246659838,0.2835953223624625,0.3779597079347529,0.16576459659433612,0.2827169705791126,0.29554786370335506,0.19641589333973183,0.5617083290749879,0.3414735354631562,0.5595329030874978,0.6885215172982596,0.24914114197399015,0.48253828357474565,0.4597432134688006,0.44777914821767845,-0.06190339545795124,0.5420950474622293,0.6156665826481975,0.4270751186234299,0.4043714985283739,0.24792483502114088,0.4664827660075588,0.40434217138666717,0.4148587587348197,0.3533873277381645,0.3937415555267404,0.33607561082902854,0.2751734737457537,0.19508188155668366,0.32551767919674274,0.4370566842341685,-0.03314879839973595,0.23724957770351238,0.4149762919551408,0.6923201097929266,0.2711464146038991,0.5263548954666586,0.7097627494671906,-0.36945063932365585,0.5046687722950203,0.14654477175880165,0.2980007981276038,0.22011453421163973,0.4558038475392734,0.27071402435490866,0.5014981060675828,0.11439984805912332,0.6421780892221114,0.25680344959005136,0.329292527616943,0.39308130125883933,0.18915193147430134,0.4249432515803289,1.0,0.5210712970690566,0.29226316956059023,0.17348150396154263,0.3781413594544202,0.5986826855335877,0.49355550586460484,0.3680647718154599,0.5096599212185097,0.3547891593304014,0.1319383112646704,0.6890775629306678,0.4372697669113344,0.05560634861233831,0.5951516589415997
Cerebellum_8_L,0.18786422738225741,0.5821549354017627,0.4472411474711612,0.6421327162362003,0.3779117464238944,0.4962095013785399,0.6516231636453127,0.20154089619467414,0.6383321192509012,0.4926195051584811,0.4459140846735742,0.3058687099313955,0.7735519765153012,0.22956305385650805,0.5905309052071797,0.6034225084796294,0.5552583718565882,0.5370812479380265,0.539805196197257,0.37760766603954116,0.45005813509198395,0.6218624257409159,0.46916170524449796,0.25439180107218434,0.5469110755923478,0.2190620764945864,0.45195158776920413,0.1907890931525514,0.33639986046211245,0.5083910092032907,0.5993286564387418,0.49255979913174813,0.47265785259632126,0.5485783576439567,0.601144129677071,0.3624749113533636,0.3772393414909342,0.22244930411834876,0.370313491865416,0.541232290351061,0.215518935354331,0.3062660922681191,0.45202881859570865,0.4060994942554708,0.33995885411218757,0.4104748814417559,0.43128784570046463,0.414821778836155,0.6187386838875601,0.49537814480492975,0.31340254561101333,0.23168903527294887,0.3012717598478979,0.20057730470999516,0.5075792973919069,0.6185911308059274,0.4292906093421926,0.3165877186095235,0.3038088651537843,0.46564405927389907,0.5369393074812198,0.45271538118313215,0.20484764729018548,0.44392173899146486,0.6779307663766944,0.6506129993658125,0.42825620319400465,0.17621876807876377,0.6911282239818068,0.5709461471375645,0.5990704670080278,0.4587878972354239,0.38609753836365057,0.5566070693557549,0.39443297941865535,0.19503020348574976,0.24387442660596592,0.3224151869797172,0.3174799527354462,0.6559606119392823,0.5888033519660986,0.6030713982025387,0.40056036309432436,0.5525612951368499,0.7280170316007897,-0.19234471645847845,0.5748928541387368,0.42661595110442496,0.08854276207232147,0.204920499280948,0.3886502262780077,0.06431057280924561,0.6106822060812647,0.02633901701107943,0.274549792486227,0.3337710510650042,0.12317039051613575,0.48936778864690306,0.25960266336717547,0.47267986752171776,0.5210712970690566,1.0,0.3037253379731066,0.05823219768704732,0.6381725617687826,0.580634349668426,0.46958056014733507,0.46222054135848795,0.5982044284858128,0.3139859944792998,0.32451695392651947,0.48789826595968183,0.49823982636949193,0.32762663866642794,0.5644124316430306
Calcarine_R,0.31241395051187404,0.7172591819353253,0.3441820960138756,0.3514425148631514,0.5292291171585701,0.4669769632788,0.033432197902732066,0.41362923266686547,-0.11750076187735313,0.4282140624193873,0.04652486853586414,0.3811829762769245,0.6313055920907207,0.0827044066415988,0.45995586024369844,0.4664560336767568,0.6236077159601884,0.503782783202776,0.8605627585642828,0.06809874841775394,0.5141422448674925,0.3550249548876296,0.02490934005910041,0.192459663020541,0.12910277796851213,0.692300785054153,0.35924313258788165,0.08271057056901442,0.4784736930773897,0.12447723580798592,0.6618954629913686,0.40417474863198133,0.09247851321449738,0.40631086929650895,0.3495102417405012,0.8303723022678496,0.46673102472853745,-0.0817170809259263,0.0957781927138021,0.09514597483032108,0.28978927963278084,-0.027703784266986265,0.14881891948599774,0.08120033810395526,0.5995213928908085,0.4383903291846957,0.5083464618058359,0.5504625782124917,0.6593901418489415,0.43072200956682305,-0.011617593710954678,0.5353046666250396,-0.08827089916260239,0.7487251004288062,0.5562009569714849,0.1731175978410254,0.07843747785693463,0.12534494283213685,0.7771696365060945,0.44019004449418253,0.14337773131473106,0.9144948371465043,0.36399914937806543,0.219362395709801,0.40223344004075284,0.2973601896117349,-0.12513765750700964,0.7972988846422198,0.6742580778589305,0.480319840757499,0.22180728134018785,0.6542874446790511,0.20562183832883682,0.11226323821727957,0.26163953798138334,0.8133665693411404,0.6854214951691675,0.5391040089016247,-0.1951058977076895,0.3425770248468903,0.5689459639563405,0.3048833680464151,0.23668394126912073,0.2221806601011879,0.31791770110810125,0.2702893997674367,0.22985035101979184,0.365789539967004,-0.21101039170174227,0.6276732909606895,0.5657224069244754,0.14687010054219576,0.3797234414931397,0.5462259500206088,0.006338646479631984,0.07910861620113009,0.16270149945606519,0.49381192250226474,0.9640608916947266,0.4703263042149067,0.29226316956059023,0.3037253379731066,1.0,-0.06939071028329152,0.10678425988107283,0.5267559580829643,0.3096865953077886,0.21153512393267562,0.3441774066328607,0.15678900587507727,-0.12858144227008,0.46007850705857345,0.43671833930192694,0.3573967740695521,0.31743856137991194
Frontal_Med_Orb_L,0.3824410005968507,0.0012799708274618678,-0.16900540277234552,0.1273968765464583,-0.04674601270708217,0.2681418845075586,0.23386272967513544,0.11204320950614068,0.29021769442788226,0.06936140038823775,0.2514675817064102,0.024966673594570308,0.0582935886722208,-0.038416153180167036,0.20188103950262767,0.24710208248072343,-0.0014825467455184041,0.13258467594165935,-0.05636343177503997,0.19731222378632654,0.048713687047555056,0.2644682945356592,0.29560594599808154,0.21139910991017719,0.16595058090919587,-0.16804283122583083,0.08874396647017943,-0.005400020423798302,-0.014850065252669523,0.2919596934289659,0.08906359990327178,0.15406698423582738,0.27541407520347605,0.18650316826917063,0.1512949053193707,-0.07768178692210655,0.0834243343093411,0.05041597467448176,0.22934598628189978,0.29061282287630924,0.008894563587303025,0.2389005976785966,0.32850051277189923,0.04938246667828851,0.04180280506050145,0.14171010826794272,0.06824482513423565,0.3851636767569744,-0.016209612947636474,0.11152987519605218,0.04822891438526104,-0.03364358092551313,0.39949063593254774,-0.27884561447746575,0.1925786333167546,0.07277902690483842,0.39532734739628367,0.15106292255719816,-0.19406210721278225,0.3017182249912746,0.15008240519778263,-0.019296372181955235,-0.19729804125611072,0.41464473382961814,0.29748883090606376,0.014793111440727839,0.36820741892820563,-0.06550450807170309,0.03970200298533562,0.07691787306388076,0.2675207456338237,0.07255784461254144,0.04941122185615589,0.19991469044631624,0.2933667139662215,-0.06988353173588065,0.10837945427004642,0.08845352106943992,0.22593274780485423,0.05235065475287106,0.1812556045386195,0.37032118344783865,0.12046699003384165,0.43522171495595624,0.30538734244545396,-0.12039418585218599,0.10185553885209105,0.05595748116247371,0.11217584691005314,-0.12953854758077202,0.004137149983294769,0.2253870921081217,0.18434505106756452,-0.13203930614318254,0.3903695225054243,-0.026336689018704115,0.0928808308403846,0.060899796466306215,-0.14073344385170247,0.13484868174200917,0.17348150396154263,0.05823219768704732,-0.06939071028329152,1.0,0.408574879605134,0.1311087000236728,0.3138968851575603,0.06425025359943004,0.2471712522998959,0.25241873897048617,0.2671017429941678,0.12093165123249976,0.2991714383042922,0.020290743487656065,0.3059461424092606
Temporal_Inf_L,0.32045803283553803,0.2837003507659921,0.23777523089170752,0.5926497477868345,0.12590440185314383,0.5222202150451815,0.7206243968161825,0.08602888267833936,0.5419628817111466,0.4897209993557143,0.30964466436070665,-0.008941390958862691,0.5220900493212286,0.1544778262619007,0.5194693914984423,0.7418692445931077,0.18519088257562286,0.49019306502891563,0.35159494322767293,0.34241484819396034,0.39175932534695007,0.6443237588144559,0.4659203498041329,0.3274276861194761,0.5489495388612026,0.13806676087868763,0.27247339811979276,0.10248844170078077,0.3285776675997633,0.5187213199970688,0.5028895479197268,0.4401362472798355,0.4983224073818785,0.44133580351638324,0.6214324920168875,0.17982740851329265,0.32128917545417474,0.2975005298583711,0.5343235366240994,0.5808984226289358,0.18510420171250194,0.16419058439175518,0.4138558416073482,0.3609872863221218,0.3083950508737728,0.3629102248436467,0.4236520460380816,0.4747682401380691,0.2528988240838667,0.39394449248244195,0.3210228770074126,0.21956265680349726,0.4223247124379346,-0.07679089761475483,0.4623374568383283,0.5301480123677482,0.4848718021379594,0.106762134327326,0.14686843704990535,0.44975801244852437,0.5035962880858109,0.2590267227097384,0.24931321590668074,0.23010616262148548,0.5546257046553444,0.5721587502676665,0.5122955193104157,0.09021893109188996,0.4014884152172173,0.40702315398029004,0.6896082453021771,0.36671574237360016,0.26235083871556175,0.5307506094116272,0.5067831916172696,0.0655158865078782,0.29530906634079174,0.3757105409345131,0.4183421078683523,0.2695523329517194,0.2589708738159003,0.6305150410271407,0.41176727294885956,0.5211798410880797,0.7174154822090076,0.08196331281864597,0.4323759177120928,0.3914636200635663,-0.13627022411270875,0.06872809224548082,0.3586978041952613,0.22381494424193388,0.6529885627014151,0.07541170675594179,0.10713819721364727,0.2911162286016128,0.13380824123852633,0.5256508056208732,0.06732485976663169,0.47666709369888177,0.3781413594544202,0.6381725617687826,0.10678425988107283,0.408574879605134,1.0,0.4843040095265333,0.5606614503732132,0.3716226292886374,0.503879100118234,0.36530897042849414,0.44745926941113207,0.40764075466587224,0.5181573841368292,0.009937633046269377,0.49747632007116604
Frontal_Inf_Tri_L,0.3126530507796067,0.48302961945805467,0.18325951406469027,0.8146891700049371,0.08561840408989277,0.9144416841160464,0.6962548395457001,0.3788087827651107,0.4276066614753138,0.8709216002676311,0.5356347145921008,0.18856365799514707,0.7787765098332491,0.32233196362169453,0.8319552922531135,0.6197498107228626,0.3514500378650114,0.8174004906932526,0.6727908396232449,0.60038001337468,0.7890002212763384,0.7684442416958511,0.481387648424573,0.6350553133239054,0.661848700352498,0.10928669353713694,0.581891350096458,0.37026720045980643,0.6705249464583256,0.7308358649988107,0.8135159592833415,0.8493102960118841,0.35317169075605565,0.744704590267586,0.8169033298792218,0.5107696540497886,0.5537820209697385,0.4434180110759807,0.6341295615623006,0.7542586043525775,0.4004085955983107,0.33059592290454903,0.6350504077273834,0.5874818647367929,0.7411073927014198,0.660635376886869,0.7635756681164415,0.8467798055468808,0.5507570076755763,0.7885297903661677,0.4421041544684031,0.5757336713514799,0.532365443172346,0.2870571016548633,0.8989045186187675,0.70228305944807,0.7312898643270067,0.3271369395169766,0.5002691309657725,0.679204874519347,0.4430560830761421,0.6811984669987307,0.32023222197900186,0.38375934239147214,0.7900499763803941,0.7845342580252735,0.4737860708891203,0.4203234611687235,0.499031083970713,0.7260562751679842,0.6690770322270484,0.6669226672354319,0.6847321256710194,0.667275450898021,0.543050881567145,0.385419008292067,0.6517243794427935,0.6557318003580423,0.40247703492040227,0.3572257975281495,0.45420219884291424,0.8215214764762834,0.43224957778556067,0.451210542995804,0.7931080465554341,0.11530770555393369,0.4179967512369275,0.4164435144502271,0.07033110571971171,0.4801200704556775,0.8061570164613306,0.4026237569119049,0.7559222549092487,0.4869559697331277,0.28619698927934045,0.531013410653096,0.48970357913611845,0.8408578377746863,0.5052705098105472,0.7780473751704062,0.5986826855335877,0.580634349668426,0.5267559580829643,0.1311087000236728,0.4843040095265333,1.0,0.8736009177964855,0.6805148751723399,0.6621435578870846,0.6065331076866267,0.4928101579136853,0.7618538020937935,0.8695453142477733,0.38791934117462684,0.8913599926397002
