,Cerebellum_7b_L,Cingulate_Mid_R,Thal_MDm_R,Olfactory_L,Putamen_L,VTA_R,Calcarine_L,Cingulate_Post_L,N_Acc_R,SN_pr_L,ACC_pre_R,ACC_sub_L,Occipital_Sup_R,SN_pc_L,Cerebellum_Crus2_L,Caudate_R,Pallidum_R,Thal_PuL_L,Cingulate_Post_R,Cerebellum_10_L,OFClat_R,Frontal_Mid_2_R,Thal_AV_R,Thal_PuM_R,Cuneus_L,Cerebellum_10_R,OFCant_L,Cerebellum_Crus2_R,Parietal_Sup_L,Parietal_Sup_R,SupraMarginal_R,N_Acc_L,Precuneus_L,Frontal_Inf_Orb_2_R,SN_pr_R,Insula_R,Vermis_1_2,Cerebellum_9_R,Fusiform_L,Thal_PuA_R,Parietal_Inf_L,Cerebellum_3_R,Precentral_R,Vermis_3,Frontal_Inf_Oper_L,Cerebellum_8_R,Thal_MDl_L,Thal_VA_L,ParaHippocampal_R,Vermis_10,Frontal_Mid_2_L,Thal_IL_L,Thal_PuI_R,Vermis_7,Thal_PuL_R,LC_R,Cerebellum_3_L,Heschl_R,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_6_L,OFClat_L,Temporal_Pole_Mid_L,Thal_VPL_R,Occipital_Mid_R,Temporal_Pole_Sup_L,OFCmed_R,LC_L,ParaHippocampal_L,ACC_sup_L,Temporal_Mid_R,Vermis_8,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Mid_L,Rolandic_Oper_R,Paracentral_Lobule_L,Thal_MGN_R,Parietal_Inf_R,Insula_L,Temporal_Inf_R,Putamen_R,OFCant_R,Amygdala_R,Thal_VL_L,Frontal_Inf_Orb_2_L,Raphe_D,Thal_VA_R,Temporal_Sup_R,Hippocampus_L,Thal_MDm_L,Cuneus_R,Thal_MGN_L,Thal_MDl_R,Occipital_Inf_L
Parietal_Inf_L,0.4872927728629794,0.8193636256587513,0.31020376596725546,0.39287800745291973,0.46104656785626436,0.15009270668260002,0.6185518095768738,0.46117834498149485,0.2912538203277139,0.10779739161893839,0.6498332962834652,0.1728934829185922,0.7379008451904728,0.39978272691883654,0.2098844403845981,0.5969169385935064,0.3517281674300398,0.6658488750079687,0.6200744611210378,0.5487600471703834,0.34406301536997375,0.7240514331806012,0.09501334705770714,0.5702668302695748,0.7314766858996357,0.647629798812404,0.041537171956127036,0.34313540564038164,0.9076968719572702,0.8334816960786661,0.7492380392317745,0.3860992282501777,0.9127086779849123,0.48046009806631773,0.06912709280377177,0.6174517925005224,0.3031559766530945,0.632718571593158,0.3696713421464939,0.5790276230520607,1.0,0.4775116172302059,0.8232724200562264,0.4548315073763835,0.6927674839249932,0.2611892149501698,0.2080113700221888,0.31497309317192673,0.5584637995296855,0.5342233286522421,0.7541369735690769,0.26574892684435647,0.42735164480296267,0.11157011466989084,0.557930985526716,0.3388606775228186,0.38700484376548716,0.6951131330213228,0.0461252520795015,0.7196778820696498,0.5943341104617423,0.2535488644074409,0.3629409675099379,0.7000850283759062,0.5557565486818654,0.49117553174206086,0.3184144761165991,0.3502859846973597,0.4732056909508277,0.7960120809778509,0.5870351413962902,0.4233972954382939,0.5995213928908085,0.7546253709358508,0.6120189923496651,0.6391502064710048,0.8721025659810541,0.2983775848623502,0.8558703417523517,0.6588715405781486,0.2202675768365292,0.35177711391846006,0.31101955673033577,0.3080399545083823,0.40221298214336804,0.4759617804393862,0.4187133526977726,0.24214478509277823,0.6883392092703784,0.5250196397947996,0.4341344623181862,0.48746250017620046,0.04060264644490669,0.21084170172162536,0.2333769847596522
Cerebellum_3_R,0.3806165820292997,0.661701172845154,0.304693747818883,0.282629532353355,0.5014301562242369,0.2803878483150521,0.21087064916233314,0.37630468439318,0.10007318653040018,0.25649078994681546,0.6476644911019294,0.3213351779321623,0.28277151656699295,0.44332716830744745,0.16337636832891106,0.6454914756843888,0.3466380775004106,0.771345441082157,0.6259705149186183,0.639799913456849,0.44095387183987805,0.6042054201681583,0.14730824242631754,0.3923373772017081,0.375053388326914,0.539054356137341,0.103787782224412,0.3154504166437403,0.2756495023648199,0.19165732910516506,0.612061292555052,0.2621367789468442,0.4096733079191858,0.5265295462452815,0.24174105251216202,0.6644060494119359,0.6366771051781173,0.7176231707305174,0.7106174813478522,0.38523614517613625,0.4775116172302059,1.0,0.6163095606856603,0.8225131003746989,0.6685603984508247,0.2847300382582272,0.39536985589142387,0.4380890662827975,0.7551517179032251,0.6910802408860467,0.6031930534820613,0.3942573145241451,0.4793717892242563,0.29233638805907136,0.6770215912359855,0.12660945146124208,0.79554731527847,0.6398635158406732,0.36862004001077947,0.6195420623414261,0.6837094288329073,0.39519065858699404,0.3747929014992936,0.747925486581556,0.11188096701199263,0.44791464202224307,0.3089818328089767,0.12092289471666905,0.6851882949663167,0.6996660465329437,0.5078734946416819,0.19875039592467608,0.22180728134018785,0.6887203486903573,0.6634817651702826,0.7050341308844892,0.5020495719944466,0.10154321209743766,0.3754289019137084,0.6640510934713021,0.42588061759648693,0.5362796519556063,0.4050286259372974,0.4936548927054604,0.5468931699252666,0.48591758268080626,0.3115916617963672,0.3834665528938693,0.7717161517407733,0.7423656240696719,0.5648940822456209,0.21479857079178283,0.42156279269781827,0.3378387142627954,0.07013410463279046
Precentral_R,0.4856007651403239,0.8695190668503717,0.3271252275326713,0.265777013749484,0.4771019291612767,0.16844834281808554,0.5287580849032093,0.3096230645732321,0.2982926610193729,0.07063269284256425,0.6605032384246948,0.16126502125945436,0.6222490212594372,0.3210181066851039,0.15384451916279376,0.66527188170479,0.4695517181181222,0.7017341996309766,0.5279714734059452,0.6432693874441947,0.3718206907593394,0.7891214082174881,0.061149825229010295,0.5183034435459858,0.6228412654735463,0.6798252723859554,-0.024365256424151875,0.31240717957863806,0.6974801109179488,0.6754587308247645,0.8203764007548204,0.3080071679053433,0.7744167453895069,0.47346999700332476,0.025277302307144457,0.6905301380512788,0.3937308284554069,0.6841068574101904,0.48170639015981476,0.5345694237495572,0.8232724200562264,0.6163095606856603,1.0,0.570779913477648,0.7273069468955219,0.21793010550393513,0.2635540644686663,0.40861185482885143,0.5892448369346444,0.6327921532600114,0.7039919356253567,0.2301388303844502,0.4860796996870759,0.18010811381946035,0.6048783533047087,0.3043458891723808,0.5872267623768807,0.7552157482637769,0.14013562145469008,0.8130003743959916,0.6859088089811641,0.2947422480045909,0.3346533213577348,0.740060327087653,0.4282620626500956,0.43095479162548195,0.31622523049152323,0.3909504613022947,0.4567180389765833,0.8026136054432429,0.5877370766300494,0.3899270196859001,0.5083464618058359,0.7951541551903389,0.5689671739740445,0.7177810891639175,0.8250149328292258,0.3151813267858419,0.8222803311873466,0.6241765730479268,0.24012936669755908,0.484866329545763,0.3458434137564708,0.28296178075836564,0.45453532487583526,0.3933767095918875,0.34458644646829306,0.3647329698041787,0.7926938202644426,0.522970992591159,0.5026717718392115,0.4368324791908808,0.13287627707596966,0.3651332278055536,0.19356619992382076
Vermis_3,0.38497973274439323,0.6279449875212112,0.46251717723770724,0.3328135073285145,0.5798684202639216,0.27607449431304953,0.02375734414933421,0.2635062487320957,-0.07157441886564135,0.28156239927353394,0.7603784350139233,0.5802818512574807,0.13569837547426372,0.42830147967924626,0.009988097863574219,0.7676046976290197,0.5406266545949155,0.8065130412993105,0.5818958349101453,0.6384175949680412,0.6000606313201501,0.6151561515083397,0.21664943039977821,0.2073755945329616,0.19700622900702724,0.45328598421448835,0.21814375436791197,0.26919098149425735,0.1800942938015189,0.1355529797475501,0.563600734911596,0.09974851679050067,0.3231709145167027,0.5058633326457033,0.352196601459917,0.6044549731244307,0.49419299219455803,0.7197503470609019,0.6927575937413754,0.22050650766778332,0.4548315073763835,0.8225131003746989,0.570779913477648,1.0,0.6097602744447738,0.19387168222764817,0.6734471006759641,0.5543895392180859,0.7799851837483486,0.7572669989792865,0.6742267957215897,0.5070064942242567,0.36457198929807544,0.17837573839040521,0.804428031374328,-0.1302398878352281,0.8054866572764922,0.6093369592926849,0.6226277870848347,0.690570628668224,0.6343630248154479,0.6506111321788046,0.6066269951090795,0.7782190734732368,-0.10683526974677077,0.5244966465526728,0.5093910672910145,-0.0680649425509575,0.7501240658053159,0.7509121080011602,0.3684005039087385,0.04603913010899644,0.033432197902732066,0.7150122334452229,0.5845102419655407,0.5777391398845774,0.48449940414158826,0.18148117498640254,0.30248088471101536,0.5368333308351086,0.410051802165469,0.7545596831018355,0.6255154937495988,0.6214551029187921,0.7331089952081213,0.5081581179619036,0.14894212352652483,0.6520062862207301,0.7055090651937124,0.8195645150294639,0.7177644069726645,-0.013147991804456898,0.6170994421311523,0.42393878541940067,-0.21443393008138675
Frontal_Inf_Oper_L,0.3787200962173596,0.742483384185887,0.23218424694555173,0.4851827666543922,0.5598200552421607,0.14954321828737108,0.4227601743208638,0.3240231674135996,0.20788531929740003,0.4049681810755744,0.7087918996837491,0.3046943674474964,0.45551652333937936,0.6200276961134027,0.15592566502577115,0.669704358843667,0.4932314712554474,0.6766120774541659,0.5274213472633659,0.6141047144014938,0.38411741537206756,0.6629508998330389,0.11356890349679007,0.34694217163314967,0.5291706216009727,0.5403996581371865,0.06669521345871772,0.4685908049698693,0.5054055402295423,0.41100508975465505,0.6570005453782405,0.4034812307313132,0.5970762214236834,0.5788617177722593,0.2078819984841363,0.7727203078629843,0.46050132905714247,0.6746786671450068,0.4697373324931539,0.36700090648759703,0.6927674839249932,0.6685603984508247,0.7273069468955219,0.6097602744447738,1.0,0.3287357038523512,0.3354892564867255,0.43256957706592486,0.6637842210339205,0.5584400862196199,0.6715506596380267,0.49858068668029504,0.36433040843685705,0.26672635725353366,0.5659531657247184,0.30596031563854975,0.6698163424963037,0.7217216971167499,0.2165604396382164,0.6878054238497023,0.6419575668367177,0.3647371468837458,0.3931969015940073,0.6340728640990055,0.29511367951955064,0.5123666470348902,0.37098166845725067,0.23196957848673905,0.5543695334755802,0.7753571364033627,0.5663316117494629,0.3590862597299476,0.43072200956682305,0.7533115143930482,0.6132919212733042,0.8509998657016175,0.6473666085296056,0.135463703995356,0.5592313754751159,0.8081268138142289,0.3478731439776306,0.5162009145397405,0.39057336055520425,0.40383061370810736,0.49821313610539847,0.6067673125345636,0.43825744940566563,0.3394975129988504,0.7910664760172879,0.6318873257945425,0.5194905530217094,0.34948946511924806,0.21809762389689857,0.16669194469381934,0.13513377635567292
Cerebellum_8_R,0.13374149906670382,0.2660527793189902,0.3230915710089238,-0.013550092000643046,0.023100620711679492,0.039761203996353744,0.48250271572487163,0.2954558621824674,0.11294152331936962,-0.10635128857965132,0.1900393793523498,-0.021120967928371082,0.37934035879229355,0.08758993627317407,0.7784854293439678,0.20332336626303996,-0.01692884442980723,0.2785069226713262,0.22702520109620145,0.28185893305656784,-0.018067095516207856,0.20180763730638018,0.005582063410937162,0.4435790859945102,0.4977638898723008,0.28177034683474467,-0.07119041100041755,0.6788178689442439,0.22497192513642092,-0.03823010285972046,0.1408388073155705,0.09054031500925773,0.22614395028925607,-0.03495098045944809,-0.14220388429114186,0.1549924107309717,0.19830266472308175,0.5922030347939348,0.47791714723502676,0.2949966420267431,0.2611892149501698,0.2847300382582272,0.21793010550393513,0.19387168222764817,0.3287357038523512,1.0,0.09311491112951353,0.15189219793380598,0.33938088759774365,-0.03266822362917353,0.24861502045851977,0.07805556721145028,0.4385497477846193,0.6668353705082645,0.19557863928415353,0.2780532597765657,0.1556574150332426,0.15697283613632698,0.0633308848118718,0.1382223637100118,0.5596710876723929,-0.08283364564250548,0.07861455122649434,0.38861515537229807,0.4350140826835697,0.5444875115088108,0.005530309229925722,0.13232658508282855,0.3424513021294564,0.2854075336283553,0.6588931925520036,0.7656819613233145,0.49595332497882233,0.22074329978405402,0.5480756791312115,0.31422407264847246,0.2058864790172066,0.0019383214912675774,0.05469780060578685,0.3520021357217388,0.734383836632274,-0.051919205304244986,-0.14984227335720962,0.22381866321085803,0.13450025091917814,0.06835760572578645,0.22234683063403576,-0.009313085914770784,0.3219019521672268,0.383625714155446,0.21428217572259511,0.54887182372336,0.17446675594362218,0.24225696088467785,0.6523831066403776
Thal_MDl_L,0.21893537365821547,0.36064485361418136,0.5619008622389482,0.26712229618073047,0.3688821422846929,0.1269903581542938,-0.17783079316045203,0.30202194221363166,-0.427236090662505,0.07433394818256828,0.6347565131638986,0.7405030129266494,-0.20410356869547733,0.17875870315904785,-0.09675123398501582,0.5948211518683909,0.5498234656134973,0.4298292757257774,0.4824080673278516,0.3773765727994097,0.5102957400800894,0.401554349886874,0.2666715183536814,-0.16257801670363517,-0.10808417310559129,0.24162995240922613,0.2927873612439167,0.14859684966834538,-0.040654062554132404,-0.1072231664104112,0.13266124169985977,-0.2296774150287347,0.11841755474188506,0.2479656932949012,0.3437177766369273,0.23710362070329793,0.30772061853502686,0.41021499447613885,0.3673933532822391,-0.13653368977528235,0.2080113700221888,0.39536985589142387,0.2635540644686663,0.6734471006759641,0.3354892564867255,0.09311491112951353,1.0,0.6229122578794063,0.5172422252982735,0.5125183412715918,0.5643972837957104,0.5050625277861212,-0.0356062248294682,-0.049656172985476005,0.4348511028778166,-0.25171779730977345,0.436022240066299,0.27663422175698926,0.8214656050438632,0.5073713668425417,0.40566008562765166,0.819787744714339,0.7765274345506938,0.40822620853120434,-0.4169567101250159,0.5761913849278724,0.671735998483682,-0.20692577095426237,0.533368823346269,0.4081003059270989,-0.020738436083836527,0.008926629100456473,-0.12513765750700964,0.45960515523470225,0.3807880769435341,0.2388598223690109,0.22042164211595464,0.33597931299300265,-0.044578293522411355,0.13358549124284458,0.1954962623804543,0.7553178739687021,0.673510731605221,0.4558518636079919,0.8371572710919659,0.42315742091235653,-0.12813732859430582,0.7015422727201367,0.29664842810767106,0.5975347502052154,0.6002231773937035,-0.23454289227017006,0.5422238226295016,0.4102352486006727,-0.35088687103142707
Thal_VA_L,0.47988552831777104,0.42503022299381443,0.3865189118878272,0.22645030340796396,0.3855264068636163,0.18830443955556178,0.12344329414592232,0.28179777466050093,-0.23481130507076453,0.05690563949678191,0.5658267957971918,0.5234087608165913,0.042267611682265734,0.13471818948422304,0.03528816868885789,0.5845664963189818,0.5408373313100717,0.5239277841953891,0.43236969473216663,0.5523872222869792,0.44682211877863715,0.46955494334674724,0.2964916665887701,0.033832996163377566,0.15905111193723015,0.31495859109662794,0.2470063783817002,0.2821776226214268,0.10041319370481774,0.05548355211844392,0.2751790223597538,-0.1708351964409114,0.2555058604340757,0.2183866269588212,0.26490917471108405,0.33342742063163533,0.4010166299775015,0.4751884295317605,0.37439643331851813,0.0463210506759613,0.31497309317192673,0.4380890662827975,0.40861185482885143,0.5543895392180859,0.43256957706592486,0.15189219793380598,0.6229122578794063,1.0,0.5329062299295042,0.5102091442350326,0.5582526176401598,0.37729524697913436,0.2106586334403302,0.061975834381672076,0.5071280110277453,-0.0730435690956561,0.49565868282099196,0.43484153674703113,0.6369130537894784,0.5418551979922538,0.5098459670567249,0.6009246548943851,0.5946966783151099,0.44388983693609346,-0.11229793446838908,0.5181298144761304,0.4158552378929161,-0.14977027089121814,0.42301586898398214,0.45563520431798865,0.25629992056932527,0.14244150257801277,0.15668974968474375,0.4899916706901275,0.393182769420726,0.38371358181591214,0.3172148532553298,0.35759865008199515,0.14130304352578243,0.2847885696525242,0.23120117869419055,0.6585482916371092,0.5291591690848171,0.3222748977460893,0.6751913484648211,0.3574845308995585,-0.023196551124113594,0.568786280110485,0.441894328427889,0.5013837665941647,0.5498678000933996,-0.006395530406610289,0.42997993821160263,0.36418916263074064,-0.1741459788017302
ParaHippocampal_R,0.5327619845511348,0.6610722232690232,0.34040444959452926,0.39791102975785486,0.48373483520234156,0.34779522130099666,0.382155650585677,0.3686552606246834,0.008210253432824718,0.21286015116135795,0.7081479723082693,0.5137354857624264,0.3824613937467466,0.44947343644224413,0.23706553725861115,0.8236146854566231,0.5872446346647548,0.77397740879256,0.5622931940211898,0.6721249113706683,0.4219822180651474,0.7513813443722794,0.3889528940322254,0.29912180542264216,0.4775670726682433,0.45565962457213566,0.4347155806063868,0.39706843612471926,0.3709638055391277,0.2378438359910058,0.5528960216005595,0.15928122805146072,0.5188461060892843,0.5828265485981287,0.44888126528254163,0.6321378413597429,0.4576372403102207,0.7556112088982078,0.760825785982766,0.1857191724590297,0.5584637995296855,0.7551517179032251,0.5892448369346444,0.7799851837483486,0.6637842210339205,0.33938088759774365,0.5172422252982735,0.5329062299295042,1.0,0.6480777941827701,0.7610633014733161,0.5880324999963855,0.45994903355115024,0.18071711095081117,0.685928198761581,0.009259337125187396,0.7324424894871973,0.6556480600716771,0.5164620852610834,0.7398905707585632,0.7586873410335316,0.4525915194159782,0.5948796815102021,0.7063822403940895,0.17925747531030894,0.6117295185929245,0.3862526340707585,-0.14023939499427432,0.8152317623015992,0.7207391340856614,0.6073744397655386,0.2813377701802896,0.40223344004075284,0.7305259235589078,0.546033849701132,0.6488114269969569,0.5182180341618846,0.30241743998023596,0.3946522547871911,0.6025834054989812,0.5408725495812218,0.6734884825001873,0.5485087517383002,0.6564333120752637,0.6976017926090777,0.657606028169899,0.3723280224002885,0.38502910018990155,0.729335646455373,0.871284591720804,0.6038282251371847,0.3466298329228865,0.5560022516286295,0.3923691653131904,-0.0026124868804962608
Vermis_10,0.485496914003888,0.6387585702517986,0.3724389067645921,0.2582528322039373,0.5374938538365321,0.340470058092832,0.114667858355025,0.3535259243783997,0.1259267073218271,0.19339826087473913,0.6777953247374567,0.47682413940493984,0.15467543787338903,0.3238613460551835,-0.18052322629512754,0.6773217746432675,0.4977876413509357,0.6837628354894546,0.6077251577983505,0.6551900804047525,0.6360979049658524,0.597378097445699,0.07128948652146803,0.1568692068357271,0.256608600919133,0.5210886331088019,0.09291225551743036,0.21760507100489743,0.31062779628075904,0.29075986014933525,0.5789040324317622,0.192438138632119,0.47606836657151386,0.5083647770642746,0.07779615277320469,0.6316749904798624,0.48656373675994485,0.6297018839797466,0.5119785768167019,0.2890836927129527,0.5342233286522421,0.6910802408860467,0.6327921532600114,0.7572669989792865,0.5584400862196199,-0.03266822362917353,0.5125183412715918,0.5102091442350326,0.6480777941827701,1.0,0.685410716369623,0.3250212988222994,0.3248204871322694,0.05882558258422273,0.6367332069273935,0.05093024501309393,0.6107271403831986,0.6394017701113023,0.4599353414032787,0.6657011328384927,0.5646750058023399,0.624386162166593,0.5301711238770522,0.6704261062529868,-0.06924057506182263,0.3986484523672756,0.4899448803518431,0.15373447963690945,0.5505296111151123,0.6836998306106478,0.26547305897379886,-0.019259771496739634,0.0957781927138021,0.7010897301450091,0.47253607684491866,0.5026805125961173,0.5347818980688436,0.39419801029687035,0.39241167598540133,0.5476279731068164,0.14785399221446135,0.6992761689065582,0.6481707022858065,0.3634000513817983,0.6329111703012881,0.4331906545525025,-0.005919927897187645,0.63488894221035,0.6381251965731926,0.5510283308580325,0.6122593307190014,-0.020359155480070053,0.3659438310192699,0.3749608332391167,-0.252343414347739
Frontal_Mid_2_L,0.5747888644388454,0.7336569373684766,0.4259601201240745,0.457909585272483,0.4965389327652664,0.31375898652934286,0.45607064113250484,0.4979378640746534,0.10656865591340273,0.13712222078692393,0.8770945004337467,0.5993451131472715,0.45237969650069454,0.3530643804264296,0.18596607705489027,0.8758433486941019,0.6571649300797816,0.749194793322116,0.6611378542931912,0.6465400703402392,0.5213237710611471,0.8684932615837252,0.2671865012989079,0.3558826199118678,0.49266443120640263,0.6629362483494974,0.3008360154003738,0.3613452746818812,0.5658099860746225,0.49464731246751603,0.5324196335436641,0.1650080903197528,0.7107044020407424,0.5964182427056461,0.258795476394003,0.7023258937315838,0.36212509451360775,0.7461568612011028,0.6108700547606442,0.3242513853209516,0.7541369735690769,0.6031930534820613,0.7039919356253567,0.6742267957215897,0.6715506596380267,0.24861502045851977,0.5643972837957104,0.5582526176401598,0.7610633014733161,0.685410716369623,1.0,0.4581138790428833,0.4068997850974705,0.09401269630807671,0.6782449619668469,0.08647646025731828,0.5802249485964615,0.6889337247495327,0.48197044633707753,0.8785887308510391,0.72425316228581,0.5935470489362742,0.7140396682849073,0.740088099655854,0.20187001184090594,0.74530664140146,0.4897670024901566,0.1382484937809359,0.7188184124802791,0.803684691397267,0.48854625315473865,0.38835515990406777,0.4669769632788,0.8594879676150984,0.6682308850266986,0.5666342131406419,0.6671601913916563,0.44595775868967075,0.5274527088267048,0.5833991128849646,0.2785474448680786,0.6711135080629358,0.62302108061709,0.5204439209456195,0.7723669706129919,0.6820873636262762,0.22379654562915857,0.49968699116668064,0.6729179970226131,0.7698383413721931,0.6649946953058578,0.28574128329719256,0.4107388424989935,0.4344977226878959,0.045697214953924745
Thal_IL_L,0.4180693441523157,0.3378220060022328,0.1423966463661984,0.5528792537333989,0.4390403393105701,0.23069487301085342,-0.03651756727858933,0.1753125511137626,-0.07444507188279363,0.2952570506205415,0.5172400160377889,0.5628628895119636,0.0003512231132545287,0.5464424646609799,0.05493494501385,0.6061354707513091,0.47660321608714307,0.5158148570817108,0.2707477745530492,0.44391295480902754,0.2915861657555786,0.43198241419735856,0.6586573853304185,-0.042640297075186816,-0.0364436565435,0.14859823330725802,0.610667127245175,0.08451003237851602,0.1266541415313081,0.05635712045709489,0.2664469979083016,0.12183331278306851,0.20472554144089192,0.5873086952598627,0.7103093920403961,0.4165496951686906,0.2449562724866904,0.3759947555861146,0.3702531786000963,-0.34336856904907104,0.26574892684435647,0.3942573145241451,0.2301388303844502,0.5070064942242567,0.49858068668029504,0.07805556721145028,0.5050625277861212,0.37729524697913436,0.5880324999963855,0.3250212988222994,0.4581138790428833,1.0,0.018477564709074745,-0.16921455213365844,0.37137492447101106,-0.03949710768758596,0.44061738412306223,0.24249911229409327,0.5240475587263039,0.4816136609862431,0.32155194462234354,0.3853836555412318,0.5258467417016989,0.2804484504806648,-0.07856676795007733,0.35713380833535374,0.28411750499020016,-0.4761645896878695,0.6086537799063856,0.49992209478395516,0.14835227519871758,-0.0640142202180116,0.04652486853586414,0.391391630683819,0.15821151422361224,0.4636388591007836,0.2597834457668828,0.34614081290746057,0.19256369076219637,0.4490166049990137,0.19916773446555253,0.5772601811375492,0.5131508940259153,0.48173568454817156,0.5995165604826741,0.7004828201976678,0.4237148481632432,0.17397342171493702,0.3313541986741186,0.6354088182847925,0.5523825163800663,0.011559386172139495,0.6464994694963804,0.26224342241803267,-0.33546847213760267
Thal_PuI_R,0.3432162281229587,0.42921560615619286,0.2385237612113637,-0.0015360625015168766,0.19605269308832504,0.2634780330984983,0.4087714953437872,0.221550740831678,0.38715668051416774,0.09456477931340053,0.2979706092780251,0.04493076718773271,0.4968483939609157,0.2155353965009335,0.3933683208771779,0.4192083983693212,0.10647182933633204,0.49693226646932037,0.2949388854366941,0.42217890293263877,0.20403865623984835,0.4728848186901588,-0.04500029503316166,0.5773785196715754,0.5183067820544093,0.38283774987370683,-0.06292676259840825,0.36791113338012865,0.38441864473968507,0.29139356278223233,0.4280842232293917,0.25276032290961303,0.4161586613666214,0.24436666138622917,-0.1680844353857825,0.45902591324307956,0.2148569183981042,0.56448795723725,0.5559593387482835,0.5582155192669105,0.42735164480296267,0.4793717892242563,0.4860796996870759,0.36457198929807544,0.36433040843685705,0.4385497477846193,-0.0356062248294682,0.2106586334403302,0.45994903355115024,0.3248204871322694,0.4068997850974705,0.018477564709074745,1.0,0.39267902044270503,0.49468203290132085,0.22096575641803523,0.36887577921381925,0.40434110435140513,0.07266417259796804,0.39080188468271876,0.4813016627956736,-0.013607941380602786,0.03493013641659326,0.6124245529296077,0.4165059670300336,0.30220097582757793,-0.007530039649163578,0.27152082068834604,0.4308852155148008,0.41278233962240646,0.6462894159006598,0.3824407359187812,0.365789539967004,0.4031101784155918,0.5155242494358586,0.41555531638248544,0.3907657499080323,0.10021659614123621,0.3610841637370852,0.4257352026844133,0.4626558451075124,0.030485276598841312,0.1156565239950915,0.2869271166135318,0.15774660113386635,0.12248551577161287,0.15993960495344473,0.17063342764190154,0.5057993888381016,0.3718114540059772,0.4048329151415611,0.41370478480547374,0.23030653988570096,0.42034276650455293,0.3645839481279019
Vermis_7,-0.06377663623556805,0.12885193590253227,0.12096140987205012,-0.17630761083804433,-0.025345650181000823,0.053920993412698216,0.37178341421875555,0.04006812222880898,0.2440239314749853,0.06505152532236003,0.0726001438770389,-0.05101087677724208,0.29525130571687896,0.019600476435308174,0.5204221265220531,0.07834582044698167,-0.03462136604383715,0.17525906111218703,0.10339971912655162,0.11761732815320287,0.06410673174530553,0.12990518503015502,-0.31825673758808803,0.36021701067408457,0.42311538227646733,0.24983365504027677,-0.37688650655772205,0.4584563438900104,0.08816578163463115,-0.06261373086240617,0.1377136498382472,0.1509036331888194,0.0994354517349328,-0.09636706383189643,-0.36378461845381704,0.26036712206398965,0.22178528176252907,0.414332730917979,0.43074573273189737,0.40402720763934646,0.11157011466989084,0.29233638805907136,0.18010811381946035,0.17837573839040521,0.26672635725353366,0.6668353705082645,-0.049656172985476005,0.061975834381672076,0.18071711095081117,0.05882558258422273,0.09401269630807671,-0.16921455213365844,0.39267902044270503,1.0,0.1936996112434451,0.21240811441815727,0.17461879775980624,0.1612391543294531,-0.038395095884822344,0.040910274646720056,0.42644293767061303,-0.06703857514393265,-0.07952226572127373,0.36186881334301224,0.3326681784135484,0.32186252444425095,-0.029815557637958966,0.3305233620462885,0.19732995434136194,0.127187961727185,0.5095663217419861,0.5843966110430358,0.3441820960138756,0.1364056702464198,0.42751682991717954,0.18609563730803055,0.07900637254881598,-0.06831444612225533,-0.0006162336026937273,0.2630472090363866,0.5768500952179609,-0.12507419794621966,-0.13398655612223312,0.1528020421561704,-0.02596020674676376,-0.14595001475344976,-0.05768112723300671,0.09515179316065052,0.3043134756214559,0.17685515751823264,0.16491330565426496,0.3914793942901073,0.047109491449083836,0.21821172470304318,0.5713872542001324
Thal_PuL_R,0.4201653436519697,0.6039220198132792,0.4207055932919974,0.2582354754479468,0.5638584999012554,0.30720682400115684,0.19704651773929463,0.1601316288125957,0.01701602749595986,0.21871462023068006,0.7208733584247392,0.4780441795127283,0.2959765381468096,0.40853517204989176,0.0936831791331616,0.7255701653220358,0.4680333998404259,0.8309828853048393,0.5177962561638404,0.6640207807351752,0.5681888309323831,0.6601269509079905,0.1481450358056851,0.29315134644265106,0.35316285602284525,0.45501623526966817,0.16459895275113118,0.3047243223334606,0.2815537440074107,0.32041187661403076,0.643270202895438,0.06072962791181345,0.36697760334212326,0.4653974691510074,0.2837169625987322,0.5847823187328863,0.373525813744753,0.7147055152575423,0.5643816980880578,0.3591482856029738,0.557930985526716,0.6770215912359855,0.6048783533047087,0.804428031374328,0.5659531657247184,0.19557863928415353,0.4348511028778166,0.5071280110277453,0.685928198761581,0.6367332069273935,0.6782449619668469,0.37137492447101106,0.49468203290132085,0.1936996112434451,1.0,-0.06494286390497012,0.7045640239329601,0.6825458711997425,0.47787123062959896,0.7193626224572465,0.6183048157781811,0.5444195381132597,0.5466539544303738,0.7822794808502547,0.07451499611100215,0.5244193113735035,0.40764747989530836,-0.04150979882198593,0.6160027678348777,0.7211736985803918,0.49050831511836035,0.12145159440849293,0.1731175978410254,0.725841592583828,0.5596698655193707,0.5011211045678781,0.5809698156901433,0.1593671567880531,0.42204983808444935,0.5288263839782593,0.3742375631905462,0.629986868340777,0.5387540033714672,0.49874163759595586,0.5496557346596898,0.4294538416383942,0.1282832218059901,0.617770827390436,0.7349783951280134,0.6934641461047086,0.6449580559418163,0.0009306279241802756,0.5317447287222958,0.35330416538755266,-0.1020788081268031
