,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Cuneus_R,Thal_PuL_R,OFCmed_R,Thal_LP_L,VTA_R,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_8_L,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_R,Thal_Re_R,Cerebellum_Crus1_L
Paracentral_Lobule_L,0.37050436781770346,0.3461570797600048,0.39984797710487,0.6684354603937375,0.256125010361275,0.685928661095148,0.6136934646905765,0.017981637209080328,0.24807396876635304,0.4482220877497624,0.3125832407068767,0.06352031368603878,0.48778084301601093,0.7615542384796997,0.5686681424000554,0.24598789610008456,0.5774710077148194,0.29283011157643796,0.11131677497660716,0.8765468135683809,0.38883608997838714,0.4567875494771075,0.618686863570355,0.8966245433519408,0.07900637254881598,0.5364986400388588,0.6160916096050955,0.7924120331312302,0.8029404892277151,0.7333742100463281,0.3248638875886452,0.14867098544376928,0.6449106341294669,0.42782940875123127,0.7424915846635144,0.06385103639660916,0.5109074475096892,0.3773939410282296,0.6543425398467672,0.7323670050959025,0.3285776675997633,0.345661696559466,0.3473521227611912,0.5136825111778353,0.5702594875124929,0.574258274422544,0.6333905824628667,0.3966977662620525,0.7994227080221871,0.2420010231040674,0.3172148532553298,0.6660815219078573,0.18743129074443468,-0.009131429560357908,0.2830906544894429,0.1706000559760868,0.4181764060834697,0.3802935663170428,0.8565499603641991,0.3907657499080323,0.5337836320330503,0.47261844482447557,0.2930472610187696,0.2693835006011551,0.1681291459478896,0.7090329873332287,0.3478489282524065,0.0817497441904814,0.3218514846921699,0.28774331988957336,0.7352234733780804,0.10795232770882543,0.6430206671229381,0.506328130379853,0.2597834457668828,0.3313176568485875,0.2893255792437898,1.0,0.2389181880537687,0.08025064218012033,0.4550219602623839,0.22042164211595464,0.6216282577377787,0.3722840165177822,0.5809698156901433,0.28198265199108585,0.5306925639760939,0.08658911851913073,0.259751074717678,0.481544266707641,0.48742345975006796,0.33639986046211245,0.5182180341618846,0.6200778982819081,0.8582438931871585,0.79360476233558,0.2777165660888033,0.6287051559711443,-0.038802371235545786,0.3672189988588697
Cerebellum_Crus2_R,0.23552389064853643,0.13616214219281333,0.3282943787936788,0.5213806300117396,0.12569717159665864,0.44685341099338666,0.4400777969563531,0.3336553619346778,0.5849372197949396,0.2843632586552962,0.5925105182964264,0.09179688893262082,0.3707681970180434,0.14671580906902335,0.29050353354465996,0.2536501153108149,0.3503864975142443,0.18284016919718935,-0.006969842964197744,0.4619300693342821,0.14259589489927857,0.15597797983217473,0.4660300561370705,0.35751648111319206,0.4584563438900104,0.39457018101684094,0.2700463514364417,0.21566227119065864,0.25001391090155217,0.2647391019344651,0.3331754589708288,0.14039325303040476,0.2608126152251189,0.19906497273551896,0.3510806556191376,-0.002911029447154547,0.5862493531359567,0.2935154497241639,0.2724878335544727,0.38382614860885017,0.009937633046269377,0.17008477881052356,0.25588966586864825,0.22749063774954065,0.42147990729196155,0.3146237211225638,0.390168833175471,0.3111935891629159,0.1163783578360167,0.6124873452140448,0.2821776226214268,0.45324957722315445,0.1822864601349412,0.030620752831294645,0.20073276776243554,0.2618370518432751,0.49892173166486986,0.25171290093159443,0.26058994136481756,0.36791113338012865,0.5333655126603264,0.16996466864392226,0.2246285359165271,0.32393925757791486,0.2594167919949738,0.2596833928922079,0.2553106505020217,-0.10370034477457735,0.15388076529625913,0.05560634861233831,0.3832877841896182,0.2272689671894967,0.41504198454896096,0.39865532995961256,0.08451003237851602,0.2876075736374046,0.6012688752865636,0.2389181880537687,1.0,0.03889927370079341,0.3204388530946627,0.14859684966834538,0.36926765888973956,0.27131354707230115,0.3047243223334606,0.25060763649345724,0.352853218695967,0.11262317139066233,-0.0303359930908994,0.4153071627932426,0.3553980134278725,0.32762663866642794,0.39706843612471926,0.3433232033342608,0.3494674597367968,0.01866483393482919,0.17399013005426076,0.45648404108573376,-0.12130895900046987,0.38693069397502233
Thal_MGN_L,0.1473990872932651,0.4008220676756344,0.4874475927621055,0.2497925498202377,0.43752781475588415,0.16252497225056356,-0.12254121478587801,0.006056446803581524,0.34518671769497233,0.17503546036843612,-0.07937087859388017,0.7031064741287127,-0.08433709772729622,0.09437787279112893,0.48208343961689676,0.47045332312650023,0.3973011926645019,-0.14194672049364274,-0.27845266838303195,0.18221278729513576,0.027117580377668433,0.35257177408347046,0.18014261531944267,0.12710590507312233,0.047109491449083836,0.43529992395961864,0.14449630874165387,-0.15033091026598577,-0.02561165733951809,0.17132051498566864,0.27279921660711226,0.6393526903583363,-0.12867609187933765,0.676820968783179,0.40186752097935646,0.08260861236591328,0.15291023799735592,0.33862446524590134,0.36714433570405763,0.34466942476137125,0.5419628817111466,0.2180072174830818,0.5980356597471111,0.4662636356376465,0.21896697503231421,-0.2266876710151009,0.41827690572818615,0.5984782163330725,-0.03559463471216401,0.08403767167172135,0.42997993821160263,0.26790464704685185,0.2549772930469509,0.4661669336480624,0.46061725881015797,0.4617593381893954,0.29126377330509473,0.6397500154400617,0.13483341923118605,0.23030653988570096,0.038472119313878575,-0.02411290509767278,0.3679180982937119,-0.2835170723619858,0.36437645999787266,0.2699377112337424,0.6012618241363447,0.533722501465609,0.18163110664588675,0.5347862440724013,0.33064597372248583,0.10934274630095364,0.4507773603891604,0.2216480025232829,0.6464994694963804,0.0530620733408086,0.2761343661397397,0.08025064218012033,0.03889927370079341,1.0,0.6203315760302324,0.5422238226295016,0.30426496238100603,-0.13535609422597578,0.5317447287222958,0.2159439378635092,0.42872443909216956,0.3050341624501259,0.4032486351877154,-0.1863501602480944,-0.2487986395896801,0.6383321192509012,0.5560022516286295,0.5460441674396105,0.23671759429231762,-0.20016514873622293,0.49489789859219085,0.29643944434235125,0.06810557869556771,0.13366649646451143
Hippocampus_L,0.4869908112053459,0.4318078688596818,0.6262533518156883,0.636941715918433,0.49986508626662224,0.5485271196808318,0.34022956313814384,0.16596004553276061,0.44659784386250956,0.5997614165189329,0.29908125504194566,0.5519332972091571,0.38249871579758166,0.3708640013739655,0.71768937482868,0.7249609441205357,0.8160463101453852,0.1694334281681318,-0.012559380204369128,0.5916807236155366,0.375786661484912,0.5727271587793855,0.5806508744756453,0.5815485121567903,0.17685515751823264,0.9046330437351047,0.5060899158590605,0.3165009540297727,0.4405481040416543,0.49088723220593045,0.5262232217863752,0.5503729091050956,0.3139932307297584,0.9026145034257831,0.6771989166344481,0.2620486412037432,0.47880680279318205,0.6904552887089725,0.7176833906774893,0.7174825240666105,0.7174154822090076,0.42329858240319634,0.746914975477783,0.6025856236144609,0.6201069849384808,0.22721596221755977,0.7453117791570646,0.8587031398023826,0.3517748538955163,0.28976240120063884,0.5013837665941647,0.720566508013176,0.33648146159507675,0.36256016066490737,0.5022300001744788,0.45360170683648543,0.5267770267580001,0.6564430648952295,0.5596898142982141,0.3718114540059772,0.5460358615050629,0.46782173983934916,0.39721080242067464,-0.02572282420173679,0.5193437798569754,0.6326989071707415,0.8001891559129994,0.4164234257991103,0.4787517599045533,0.7097627494671906,0.716657803755604,0.44367285112050087,0.7959730306513494,0.6723101369415617,0.6354088182847925,0.36160684932047704,0.49624575054706527,0.4550219602623839,0.3204388530946627,0.6203315760302324,1.0,0.5975347502052154,0.661295593283674,0.26488376638593747,0.6934641461047086,0.4584453917402793,0.7471793602727638,0.3013614150870625,0.2501038752870175,0.2838571539775446,0.2141202260166334,0.7280170316007897,0.871284591720804,0.7993868079817386,0.6319034205968925,0.19196190445592753,0.5458801851541807,0.7036254402433532,0.2511714518635289,0.3605384096631478
Thal_MDl_L,0.17875870315904785,0.5619008622389482,0.2977171751922419,0.29664842810767106,0.819787744714339,0.27663422175698926,-0.10808417310559129,-0.1946495917785236,0.1954962623804543,0.6121076544770595,0.008926629100456473,0.8214656050438632,-0.1244170613229613,0.2779482211780871,0.5503213176034467,0.4558518636079919,0.5095952636980479,-0.2296774150287347,-0.0374650647177902,0.3233423378182123,-0.12813732859430582,0.2479656932949012,0.13358549124284458,0.26073951860044414,-0.049656172985476005,0.45228318521597666,0.24162995240922613,-0.040654062554132404,0.11841755474188506,0.13266124169985977,0.15189217473164784,0.7405030129266494,-0.20410356869547733,0.533368823346269,0.4419258367692289,0.07433394818256828,-0.020738436083836527,0.42315742091235653,0.401554349886874,0.47816456587284567,0.5122955193104157,0.30772061853502686,0.8371572710919659,0.31675614825093074,0.2388598223690109,-0.23777907739257056,0.40822620853120434,0.6742453298641047,-0.044578293522411355,0.030552169169961584,0.6229122578794063,0.4237945906658298,0.42287641818565136,0.40865851526679736,0.703454930233289,0.4719240654624316,0.14539266117489072,0.6002231773937035,0.2595896867129506,-0.0356062248294682,0.08794861468010821,0.3965804077662112,0.7015422727201367,-0.25171779730977345,0.4817484313401195,0.2825013243794556,0.3673933532822391,0.2666715183536814,0.26712229618073047,0.4043714985283739,0.45960515523470225,0.3085583194735002,0.5017303567553381,0.3807880769435341,0.5050625277861212,0.30202194221363166,0.13337176206169704,0.22042164211595464,0.14859684966834538,0.5422238226295016,0.5975347502052154,1.0,0.34734398452070514,-0.23454289227017006,0.4348511028778166,0.671735998483682,0.37974043311477684,0.1269903581542938,0.33597931299300265,-0.17783079316045203,-0.28189401008274595,0.42825620319400465,0.5172422252982735,0.4298292757257774,0.38615362049417606,-0.1072231664104112,0.673510731605221,0.3019327652590065,0.20613781480921636,0.07564051445802705
Vermis_4_5,0.2740827213707956,0.3473165358614213,0.47361774981870836,0.7362008125249321,0.32529094023688765,0.6400052646573817,0.6954489150550688,0.2836555350992692,0.4517546468037417,0.4382601728886149,0.5521341074244444,0.2873191031569891,0.5623804011390271,0.6692798635555923,0.7370201315924674,0.3129035534400689,0.7815366475423041,0.1896059986801785,0.04884345093225845,0.7253325851430333,0.3466118529605663,0.4880738900567275,0.649952119293824,0.7238529909675004,0.26895281889952527,0.6884970112312205,0.6414921653463872,0.580883513439075,0.7159576270702245,0.597423309771734,0.7474405418245951,0.3058661558221673,0.5814278408784469,0.563383440056139,0.7859854707861297,0.04937276567673757,0.6894796069189016,0.5051444992542278,0.7953031528516664,0.7778544921494042,0.45484348685039105,0.5617421436174891,0.5956276550270493,0.5459032674263647,0.6745843275006069,0.5325943669754064,0.7047937250834146,0.7115395450362406,0.5558327922077841,0.5913035351808111,0.521863135581584,0.7605110061754616,0.16368624215806832,0.18006288404264006,0.4000453109237955,0.2571163276542071,0.78079628228193,0.5481346848692483,0.7035864276750353,0.46565771375843446,0.8156387449641609,0.24155561401869505,0.25848644446655816,0.28366470710927794,0.3475853080271896,0.7796914442725636,0.6800004507658995,0.31589424505367125,0.27102339497889844,0.5106829383029208,0.7441492734676475,0.1879609416197357,0.7266871680311547,0.6461709458072252,0.36998907539779424,0.47702669539761383,0.5218347704232044,0.6216282577377787,0.36926765888973956,0.30426496238100603,0.661295593283674,0.34734398452070514,1.0,0.5708851076264503,0.5610753124432404,0.20082683118910988,0.6720351753620215,0.28921036276442486,0.49945123836031635,0.6448282970397078,0.4859902792840786,0.6127627885387328,0.7562148728620125,0.7464322112194035,0.7745273049918319,0.44551016775458196,0.3238051027159343,0.9076897475052811,0.08474781312663764,0.6959504400590678
Cuneus_R,0.07457395677972738,0.005450111443004295,0.1174769070265787,0.3277265597590569,-0.3632564101533502,0.22069132139941508,0.7968826459370363,0.5617567588775542,0.45633226270754945,0.07281645514954209,0.7237804015547243,-0.3002504224573736,0.53390063490883,0.35942304952910004,0.1871829152140063,0.05839699823764841,0.3443972608236386,0.24744501434856078,0.017761412276381446,0.4515693240215225,0.5354942825781357,0.08338386364875662,0.3509203000408549,0.48809475605253344,0.3914793942901073,0.34441757754904706,0.32577995499811085,0.6542443106464754,0.63509319948531,0.33167345383232577,0.7516133632620393,-0.2943569773153683,0.834382370805789,0.21212625717271838,0.3492885285001235,-0.0733386682181051,0.7097307263365262,0.1302604940845792,0.43893433950797534,0.37409832931938325,0.11511495868753414,0.14323865554714732,-0.012141250404605224,0.022236712798656973,0.4003292174329027,0.8109229212352432,0.3069378153839478,0.19423569944694685,0.5200735654050497,0.6784811860453382,-0.006395530406610289,0.4037697120111629,-0.2774958736230988,-0.1045108495127387,-0.12287456091495697,-0.19897819493136676,0.7259199000304993,0.023555171856303837,0.40217927977767426,0.41370478480547374,0.7414267547318114,0.1173811609886401,-0.3706531376464878,0.3873923598865027,-0.060277335336395864,0.41361383612646707,0.4285006903482886,0.11823516124992714,0.07181020292291056,0.32666037685452043,0.25340407741534904,0.07446694611958304,0.23843114100573845,0.3818976785699972,0.011559386172139495,0.23619204830286497,0.5642323434443555,0.3722840165177822,0.27131354707230115,-0.13535609422597578,0.26488376638593747,-0.23454289227017006,0.5708851076264503,1.0,0.0009306279241802756,-0.2559542988136964,0.20697731872126884,-0.004541141137476997,0.11724349645631547,0.8210936733611881,0.8155334257978927,0.3356954570163289,0.3466298329228865,0.2391168042736231,0.4239362518964662,0.46848519475027683,-0.32069466534817825,0.5459897299732002,0.00746924039870214,0.7439899945278203
Thal_PuL_R,0.40853517204989176,0.4207055932919974,0.5612219338418639,0.7349783951280134,0.5444195381132597,0.6825458711997425,0.35316285602284525,-0.013610414485233792,0.3742375631905462,0.44024229403415044,0.12145159440849293,0.47787123062959896,0.3844756148745379,0.43287486735936287,0.7408885048869972,0.49874163759595586,0.6866748978760508,0.06072962791181345,0.045555239781150614,0.5957174757112625,0.1282832218059901,0.4653974691510074,0.5288263839782593,0.5618373357945722,0.1936996112434451,0.6940706774033273,0.45501623526966817,0.2815537440074107,0.36697760334212326,0.643270202895438,0.26740752792590733,0.4780441795127283,0.2959765381468096,0.6160027678348777,0.6977733088408352,0.21871462023068006,0.49050831511836035,0.4294538416383942,0.6601269509079905,0.5872253718963505,0.5301480123677482,0.373525813744753,0.5496557346596898,0.8616042182961177,0.5011211045678781,0.1315138917978524,0.7822794808502547,0.5959018636282011,0.42204983808444935,0.16182528782196773,0.5071280110277453,0.5407874527644279,0.4674239334366617,0.18976257320297732,0.4306734013582284,0.4708622071574084,0.3309245990058373,0.6449580559418163,0.631001884996525,0.49468203290132085,0.45303293219970636,0.22084886081684937,0.617770827390436,-0.06494286390497012,0.4190413926114257,0.6696386333400061,0.5643816980880578,0.1481450358056851,0.2582354754479468,0.3414735354631562,0.725841592583828,0.22348098444111889,0.8059777513060072,0.5596698655193707,0.37137492447101106,0.1601316288125957,0.30952232018233417,0.5809698156901433,0.3047243223334606,0.5317447287222958,0.6934641461047086,0.4348511028778166,0.5610753124432404,0.0009306279241802756,1.0,0.40764747989530836,0.7464503842915332,0.30720682400115684,0.1593671567880531,0.19704651773929463,0.09093185534333773,0.6185911308059274,0.685928198761581,0.8309828853048393,0.6514464542322168,0.32041187661403076,0.5387540033714672,0.6165715860386177,0.008209923144308266,0.17377876571526463
OFCmed_R,0.46257718098353523,0.38192023143238324,0.36825488540335,0.3427302895015757,0.7634736193904945,0.3495331763033256,0.01646617518640573,-0.28355407884961753,0.1048683357194148,0.5666934303615951,-0.015363652765017435,0.5204710673963874,-0.01788489904927933,0.3248719718506236,0.4394257094391297,0.5393578877900799,0.3512187480077431,0.0328470299986466,0.05918075247708591,0.30998479609064367,-0.17019637687451353,0.3409806458692933,0.24241363547624128,0.28888134507039703,-0.029815557637958966,0.4255227298930018,0.1992880458829984,0.09767985863547689,0.18433561095907736,0.2599676386465434,-0.06834529819162022,0.5062643715137091,-0.09280711438693252,0.39639882790896536,0.3305758393867027,0.1924095941516225,0.012481288311582845,0.4653748304119821,0.32874443231673,0.3948154826143069,0.3123517607050328,0.18089229514989863,0.5084866950039172,0.29198717292062326,0.1992516327498228,-0.1451437949773071,0.3005904238923217,0.42367855701847557,0.12261776676565429,-0.04964857914102326,0.4158552378929161,0.36690859521924246,0.5046792129372221,0.3020102351554071,0.5401180115537865,0.46860219067233544,-0.04494841912086645,0.31827657730431186,0.3452485342483395,-0.007530039649163578,0.08967855469983715,0.5686660735405497,0.7638919358616136,-0.20802414720185697,0.45384119484613206,0.2577161996722786,0.1508792740101315,-0.044582773975401835,0.4002376953581363,0.02108177454797524,0.4831479444362946,0.4910380897625898,0.37661816389928704,0.28971947529449465,0.28411750499020016,0.16865294602946723,0.001251364046711261,0.28198265199108585,0.25060763649345724,0.2159439378635092,0.4584453917402793,0.671735998483682,0.20082683118910988,-0.2559542988136964,0.40764747989530836,1.0,0.2721703847191736,0.09151986344841806,0.12734111101978354,-0.04806998192117533,-0.16624738671151482,0.186501497149094,0.3862526340707585,0.2692011735132876,0.3548853025872188,0.11725928281576292,0.717215372254786,0.20278467602284783,0.10309853475280802,-0.02804510572427407
Thal_LP_L,0.3046594392783666,0.2807762136061232,0.611511377457028,0.7006076823359094,0.41634997418366926,0.6973724541454478,0.3977910423191153,0.002122847825783267,0.22712581441923413,0.4593416516937771,0.28316318800557483,0.3797896764605718,0.5869248915647827,0.38210817427953764,0.7030659257180754,0.4248416196837272,0.7817193937496363,0.2741405829665591,-0.029149583718048995,0.6653106149851384,0.24973224379821407,0.5801597622741783,0.5886188096181788,0.6719668678335007,0.13208859608333012,0.764222617069212,0.6473291564635177,0.4322986377967447,0.5241697372735716,0.6178129113897716,0.3278261912797422,0.44800054620589663,0.392862742763006,0.6449353238416936,0.7425171495155216,0.19996028319199122,0.4495116872307459,0.5959457662006711,0.7829339094023421,0.7450578513097917,0.4964344671298898,0.37657367828600363,0.6889015959837168,0.7868334866547778,0.6323495929610756,0.3254195449688444,0.8011514365051267,0.7582290490193285,0.5105540942432526,0.19655300998909964,0.44592863361256746,0.7135382368656205,0.40882057148970524,0.21336340083289176,0.38206663856856665,0.4827655641833312,0.420852488142203,0.6914021096481596,0.6981339116879115,0.40906699277073255,0.5745206542406224,0.22239718996391972,0.34177129348174423,0.15867761690634574,0.5152654464895206,0.7280301652997587,0.6276450519666469,0.2768578728167189,0.39274983367339883,0.5556195233287844,0.7545237960055022,0.26318465918571693,0.8571674395539846,0.5873290809528549,0.4241936925722991,0.2941656974403952,0.3459093382196721,0.5306925639760939,0.352853218695967,0.42872443909216956,0.7471793602727638,0.37974043311477684,0.6720351753620215,0.20697731872126884,0.7464503842915332,0.2721703847191736,1.0,0.4203555585758564,0.3154102378998512,0.36130127435400666,0.29739406497341464,0.5186950337021838,0.710696011730172,0.8630490036423045,0.6685805011154321,0.37935291363484636,0.516406372213955,0.7252070658916246,0.0924081337571235,0.318845178530343
VTA_R,0.15784608851051454,0.0511113260812809,0.5369799634435157,0.18890194805586696,0.20601487426090864,0.10494978056267039,0.02120851779126908,-0.02674997682276604,0.08523264772109881,0.04553381699285381,0.07974720347758622,0.29020338301245896,0.17924481327490632,0.18469103734156314,0.25240454114193367,0.26035461013572037,0.23109195911302283,0.19762868648595175,-0.1592124333053594,0.18658519236395685,-0.053194478587833265,0.36200958633033975,0.2590757246364292,0.16420389466125201,0.053920993412698216,0.3418406581940515,0.28439884279232697,0.05694554830977193,0.10205702811486028,0.17300167076988812,0.1885300083878067,0.27580133050388683,0.01665475961770811,0.2812069417722024,0.2186107592601577,0.2566359897361646,0.16014921658327488,0.3260100621035942,0.2894279263000716,0.2865618114061896,0.1544778262619007,0.12313597558919973,0.3562602706694223,0.309053568568734,0.15033834772957833,0.047708851132640576,0.3245370156244243,0.35961446101373895,0.07692842070993668,0.1049911742780457,0.18830443955556178,0.2274421132952349,0.3135374022877286,0.09407417113789075,0.1689803452688111,0.5060342400611842,0.19546931362931685,0.4907926851581211,0.15072226718937956,0.2634780330984983,0.18766821480851903,-0.13533569841107698,0.09896295564538378,-0.04307743480985823,0.46242296361956736,0.20881585058473806,0.36163423367373637,0.32493984322155256,0.24740048697966388,0.2774976784701782,0.25455918665698585,0.10390239738594446,0.37932476644209345,0.09608604817383849,0.23069487301085342,0.14954643521015992,0.17378526918181847,0.08658911851913073,0.11262317139066233,0.3050341624501259,0.3013614150870625,0.1269903581542938,0.28921036276442486,-0.004541141137476997,0.30720682400115684,0.09151986344841806,0.4203555585758564,1.0,0.3472844295779039,0.11583898468832651,-0.009099633424228681,0.22956305385650805,0.34779522130099666,0.3986258325293563,0.1033009036541525,0.022139677085388804,0.4181802517410926,0.329053808373645,0.03639400008258625,0.18458007469118723
Thal_MGN_R,-0.09174119016711367,0.2762335594053343,0.4025607816781073,0.0938758053273217,0.32014535127912325,0.08846371754680533,0.15035424198301647,-0.055601973864950915,-0.04484141985697216,0.04174586451178287,0.13449426127711106,0.3975752327807801,0.12106059625127306,0.37128041537174034,0.4097945986107601,0.021442086776375952,0.33855340258250405,0.07840165602049824,-0.18981502759172336,0.27568667068412417,-0.1165683572480519,0.2949465340524919,0.10986947461699038,0.33650463507923706,-0.06831444612225533,0.18154204720354417,0.46839576666187444,0.24957633260348636,0.36202291238490886,0.12673128886558524,0.256684489925824,0.4078946997123208,0.10114905767236984,0.318925577401953,0.3620465708585994,-0.14962211378808,0.05133126495280915,0.21683674178685725,0.4146756137307416,0.4406277608225443,0.18510420171250194,0.1355990501243504,0.5156765322467454,0.23885575227340194,0.066889671654778,0.10830661609446741,0.29272024500924965,0.44114926474207355,0.20630718609419726,0.14465292558723555,0.35759865008199515,0.3342646403826658,0.14389823030300256,0.1971570139804696,0.34554447092465934,0.3417341880218905,0.34347246619533506,0.5066927970370372,0.3243492313581632,0.10021659614123621,0.22769448684842647,-0.026802938337607878,0.17236785656390918,-0.005297120577289898,0.29474165621931836,0.283211741875273,0.3604441034705851,0.3702844095543127,0.1456054189904537,0.3182492074608042,0.29194760286410987,-0.11534960591374926,0.330449778519227,0.13843651401903312,0.34614081290746057,0.24025467130734773,0.041487428230967634,0.259751074717678,-0.0303359930908994,0.4032486351877154,0.2501038752870175,0.33597931299300265,0.49945123836031635,0.11724349645631547,0.1593671567880531,0.12734111101978354,0.3154102378998512,0.3472844295779039,1.0,0.22910873151807445,0.0770543129194687,0.215518935354331,0.30241743998023596,0.31931392839634903,0.28713539541638916,0.18298984777119187,0.358887016348652,0.3889411159488151,-0.03140436507584078,0.30419399665952007
Calcarine_L,0.12460309006773847,0.041874309871035506,0.29327716155664074,0.4214331410423253,-0.11951202441747348,0.418420645595023,0.8638093761105258,0.4503704579108205,0.33489284083276105,0.13359967818155408,0.7535836859177134,-0.21350932721214005,0.6162406348027266,0.45597291735642165,0.29102127759181545,0.05588765782757538,0.4701006474277233,0.2901581796671409,0.09412537654184279,0.52202407698175,0.3522583005020223,0.18451687848687937,0.4291406494162658,0.5671637487618477,0.37178341421875555,0.35868725616181785,0.48119301256105523,0.710446310374231,0.6909253750494087,0.3936868063575316,0.6122892404012299,-0.11971944112973133,0.8235213912302528,0.2158430154821045,0.4490609000651467,-0.013988193015439633,0.6833521505801675,0.24090190097180547,0.5426495023946345,0.49148999800823684,0.06732485976663169,0.17809789364274287,0.07618328943874164,0.24270376923349632,0.3899783270089128,0.814481395537105,0.3844578222384661,0.2496506960669731,0.566177298475667,0.6171608652499241,0.12344329414592232,0.5085426756150289,-0.06397023429685667,-0.09841349014144662,0.00895215844785091,0.04255012387168081,0.6852294174709168,0.1226091537948343,0.5214775556614903,0.4087714953437872,0.8678170715250692,0.14035525694163503,-0.14438830266693709,0.45373717386064905,0.10696685328842347,0.4944368208511995,0.4031154632449491,0.03179126396296852,0.18025565789396278,0.18915193147430134,0.4161827418154791,0.10188285177430588,0.3583001827362798,0.4502834388639369,-0.03651756727858933,0.26444515494174403,0.5172884770712458,0.481544266707641,0.4153071627932426,-0.1863501602480944,0.2838571539775446,-0.17783079316045203,0.6448282970397078,0.8210936733611881,0.19704651773929463,-0.04806998192117533,0.36130127435400666,0.11583898468832651,0.22910873151807445,1.0,0.8324514513943297,0.25960266336717547,0.382155650585677,0.3341916348073025,0.4919873510675242,0.5926083944996531,-0.06444832521307771,0.6352506536793685,-0.07164622697476591,0.6840854462126983
Occipital_Mid_L,0.09933604290102549,0.051743494111615704,0.17212093147736318,0.35716762388668505,-0.310506325027807,0.35295646615203113,0.829094612326699,0.4210622199887164,0.253670367322352,0.09280177259322844,0.6778208824632204,-0.3820262346753034,0.6476047224684817,0.3934270078354359,0.09802274309983393,0.01973126879443369,0.38585556848089375,0.3362365195800176,0.13727070824668922,0.47579780257893184,0.4631416521944382,0.1209656022103122,0.42329444223031104,0.5508546842083605,0.3274157172412262,0.30955612505311875,0.39589502431714974,0.7906007326114298,0.7389381009589133,0.3655599181806819,0.5138630030133287,-0.255846417448853,0.8302156259129257,0.18777366507973317,0.3676627177717589,-0.07857865237283852,0.6523450267363408,0.1511900055572157,0.42941733750015487,0.48336781642133864,0.0655158865078782,0.08880784296529823,-0.0712261074215566,0.13791030354476716,0.40080391085543654,0.9206612559848267,0.37249333723602823,0.14492143395786386,0.5871775887419062,0.5378448879414989,-0.034978937763807116,0.49667092505111604,-0.22730016526945335,-0.09267855587822041,-0.17943978558201776,-0.15327157593623023,0.5726798288059187,0.026057447882915714,0.4686319353850495,0.4132158859510248,0.7037170595207609,0.1677869733693859,-0.29133588415865197,0.49996715678683684,-0.05264838201789111,0.3858487515632592,0.27669627695064836,-0.028094848471293222,0.09239334417974832,0.19508188155668366,0.3336631069722502,-0.013022441979743251,0.2996376270216235,0.5054216326625799,-0.09188386900879761,0.4025731967245396,0.5153502092164446,0.48742345975006796,0.3553980134278725,-0.2487986395896801,0.2141202260166334,-0.28189401008274595,0.4859902792840786,0.8155334257978927,0.09093185534333773,-0.16624738671151482,0.29739406497341464,-0.009099633424228681,0.0770543129194687,0.8324514513943297,1.0,0.19503020348574976,0.24403071533863127,0.2608160344383122,0.423602531248743,0.6298352172455799,-0.2471469614854379,0.45498508255366804,-0.12037969582776305,0.6184197489365937
