,SN_pc_R,Precuneus_L,Frontal_Inf_Oper_R,Cingulate_Post_R,Thal_PuL_R,Thal_MDm_R,Cerebellum_Crus1_R,Vermis_6,Cerebellum_10_R,Frontal_Sup_Medial_L,Precuneus_R,Cerebellum_3_L,Thal_LP_L,Frontal_Inf_Oper_L,Cingulate_Mid_L,Thal_AV_R,Postcentral_L,Occipital_Sup_R,Thal_VA_R,LC_L,Temporal_Sup_L,Temporal_Inf_R,Supp_Motor_Area_R,Pallidum_R,Frontal_Sup_2_R,Frontal_Inf_Tri_R,OFCant_R,N_Acc_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Insula_L,Amygdala_L,OFClat_L,Frontal_Sup_2_L,Vermis_3,Frontal_Med_Orb_L,Hippocampus_R,Thal_MDm_L,Cerebellum_Crus1_L,Postcentral_R,Raphe_D,Cerebellum_10_L,Insula_R,OFCmed_L,Thal_LGN_L,Thal_MDl_L,OFCmed_R,Cerebellum_Crus2_R,ACC_sup_R,Cingulate_Mid_R,Cuneus_R,Precentral_R,Thal_PuA_R,Thal_PuA_L,OFCpost_R,Thal_MGN_R,Pallidum_L,Occipital_Inf_R,Temporal_Sup_R,Frontal_Sup_Medial_R,Cerebellum_9_R,OFCant_L,Cingulate_Post_L,Temporal_Pole_Mid_R
Insula_R,0.4700302007282698,0.5828311375290471,0.8399477415007128,0.4959703025692782,0.5847823187328863,0.07171452625384092,0.23830959789089992,0.32756581732880236,0.6852374784060687,0.675180698806345,0.5936580714869536,0.5696941123400221,0.7858248694612503,0.7727203078629843,0.5895235430024458,0.1258689725557665,0.6837437713586543,0.42277781216009547,0.2778367703461161,0.27543065874948597,0.7301349231796218,0.18007882891310806,0.6585472112318999,0.4579433038083201,0.6867301431716613,0.7867023459347532,0.5182675914167671,0.5758522154731973,0.41031402980792203,0.3758316071278776,0.7868191655897335,0.7702335778905754,0.32217450106694895,0.34868415479461556,0.6902376272467869,0.6044549731244307,0.09478918248497614,0.6899381346935928,0.6436482421381899,0.34102725302067366,0.6937566358105931,0.22919972555843018,0.6379828064686768,1.0,0.24449395666298673,0.6403610706578142,0.23710362070329793,0.22748932188948665,0.3250888254126157,0.7119928505388294,0.6344342301001614,0.2586472384481528,0.6905301380512788,0.3892236121664191,0.6571040843796119,0.6972811213816466,0.34427660621034284,0.2002446716753887,-0.0016210707021894395,0.7189948075937129,0.6942184759122155,0.7042183239052398,0.06373074602780286,0.31503661784151826,0.14001418392542003
OFCmed_L,0.34401419713785614,0.11889422164882141,0.24817010383824528,0.18549784225772714,0.22348098444111889,-0.19688947777219806,0.02336797307230653,0.09602326741839462,0.05480312943805771,0.2527464013644731,0.20991050979615591,0.5054548595514331,0.26318465918571693,0.4019779819316629,0.059842055319123996,0.2041454684494822,0.21234412825385643,0.0891750439941612,0.1976861237329186,-0.09973376254434524,0.2637153326404409,0.15426293694289234,0.17423823351645842,0.33816934656060477,0.25980463391408926,0.35733619744568784,0.3802304463723424,0.14969362855615712,0.09820535658888285,0.43482568596792354,0.30902951329172346,0.28123766288505053,0.27919470615956654,0.4038476349127135,0.19064136568469292,0.3243412252244089,-0.005400020423798302,0.4341232935187594,0.17570471019872433,0.031222980307678273,0.19128337751526478,0.17721121928995495,0.08404709097019816,0.24449395666298673,1.0,-0.012348226966155703,0.3085583194735002,0.4910380897625898,0.2272689671894967,0.3382857650689588,0.1472722637351477,0.07446694611958304,0.13069590643900267,0.00361755183673707,0.09939605911295042,0.25441964977950765,-0.11534960591374926,0.35979630205119284,-0.09722485131580734,0.29381860051490516,0.25320825675447434,0.19192032969671435,0.0974674768563817,0.048364852762099085,-0.049662396966969204
Thal_LGN_L,0.17686834083291517,0.612527964277189,0.6593384549854233,0.4728251562661726,0.3844756148745379,0.13549990544976775,0.3927835525279653,0.38523017246998514,0.6464956111916247,0.5998110349808566,0.5392528996069716,0.3307407845485292,0.5869248915647827,0.5186258985358503,0.6321365683609025,-0.21267685598746028,0.613543848139337,0.6201246552389497,-0.007630153570476515,0.5815094180045577,0.6226809027668767,0.20051424171237792,0.5602431302414831,0.012435531624456844,0.41002302321428113,0.4871107490527157,0.01858574413358581,0.5274915998550913,0.4944735869871444,0.008395184251297035,0.6272338806766059,0.5832104599843146,0.17436979115320372,-0.08103338535551476,0.5302746855185368,0.3003915317670577,0.0010718040581799294,0.5354766644569714,0.2920927964269509,0.4309479277801094,0.624893590884582,0.29631294678641784,0.42028985359200277,0.6403610706578142,-0.012348226966155703,1.0,-0.1244170613229613,-0.01788489904927933,0.3707681970180434,0.4996718845227281,0.5815488024194779,0.53390063490883,0.6366577315227315,0.7796396348912038,0.56179133332483,0.3658385251685405,0.12106059625127306,-0.23520221084161763,0.2961610338885118,0.5791503190596043,0.525068462898244,0.5612167368834439,-0.29405753354561204,0.3752996332964641,0.02456789552289587
Thal_MDl_L,0.42287641818565136,0.11841755474188506,0.2825013243794556,0.4824080673278516,0.4348511028778166,0.5619008622389482,0.030552169169961584,0.15189217473164784,0.24162995240922613,0.4237945906658298,0.17606532169551806,0.436022240066299,0.37974043311477684,0.3354892564867255,0.171514282584196,0.2666715183536814,0.26073951860044414,-0.20410356869547733,0.7015422727201367,-0.20692577095426237,0.5095952636980479,0.1954962623804543,0.38615362049417606,0.5498234656134973,0.5073713668425417,0.37705219790750083,0.673510731605221,-0.2296774150287347,-0.1072231664104112,0.7765274345506938,0.30872374144895176,0.13358549124284458,0.3389447507383569,0.819787744714339,0.47816456587284567,0.6734471006759641,0.36820741892820563,0.45228318521597666,0.6002231773937035,0.07564051445802705,0.2595896867129506,-0.12813732859430582,0.3773765727994097,0.23710362070329793,0.3085583194735002,-0.1244170613229613,1.0,0.671735998483682,0.14859684966834538,0.5094076078438292,0.36064485361418136,-0.23454289227017006,0.2635540644686663,-0.13653368977528235,0.1989033431678909,0.2977171751922419,0.33597931299300265,0.703454930233289,-0.1946495917785236,0.29664842810767106,0.45960515523470225,0.41021499447613885,0.2927873612439167,0.30202194221363166,0.18853669755035496
OFCmed_R,0.5046792129372221,0.18433561095907736,0.2577161996722786,0.37567034621684137,0.40764747989530836,0.38192023143238324,-0.04964857914102326,-0.06834529819162022,0.1992880458829984,0.36690859521924246,0.17663887904337586,0.4753582994943719,0.2721703847191736,0.37098166845725067,0.1495838011020291,-0.044582773975401835,0.28888134507039703,-0.09280711438693252,0.7638919358616136,0.08108185257076968,0.3512187480077431,0.1048683357194148,0.3548853025872188,0.4411491820889518,0.45789206218167056,0.3530624965832014,0.717215372254786,0.0328470299986466,0.11725928281576292,0.6680594884590704,0.2474697213259899,0.24241363547624128,0.22239576018818724,0.7634736193904945,0.3948154826143069,0.5093910672910145,0.2663846598445226,0.4255227298930018,0.31827657730431186,-0.02804510572427407,0.3452485342483395,-0.17019637687451353,0.2332204385787586,0.22748932188948665,0.4910380897625898,-0.01788489904927933,0.671735998483682,1.0,0.25060763649345724,0.4561670835644759,0.35737182804210177,-0.2559542988136964,0.31622523049152323,0.1139467350481383,0.09277677657153577,0.36825488540335,0.12734111101978354,0.5401180115537865,-0.28355407884961753,0.3427302895015757,0.4831479444362946,0.28457065457715963,-0.01611266172897004,0.16865294602946723,0.00039780602904056613
Cerebellum_Crus2_R,0.1822864601349412,0.25001391090155217,0.2596833928922079,0.2497261492619856,0.3047243223334606,0.13616214219281333,0.6124873452140448,0.3331754589708288,0.2700463514364417,0.45324957722315445,0.22211012547843806,0.33172357721040674,0.352853218695967,0.4685908049698693,0.34207562469972974,-0.10370034477457735,0.35751648111319206,0.2608126152251189,0.2246285359165271,0.1847807325695698,0.3503864975142443,0.5849372197949396,0.3494674597367968,0.13174515676966742,0.2728722933095641,0.26067249998890235,0.17399013005426076,0.18284016919718935,0.01866483393482919,0.23436106639532975,0.3816524051757935,0.4660300561370705,0.31439896576813325,0.12569717159665864,0.38382614860885017,0.26919098149425735,0.020290743487656065,0.39457018101684094,0.25171290093159443,0.38693069397502233,0.26058994136481756,0.14259589489927857,0.369000623718343,0.3250888254126157,0.2272689671894967,0.3707681970180434,0.14859684966834538,0.25060763649345724,1.0,0.3801109459032375,0.3170978094797839,0.27131354707230115,0.31240717957863806,0.31296080718674196,0.2489744127590827,0.3282943787936788,-0.0303359930908994,0.20073276776243554,0.3336553619346778,0.5213806300117396,0.3832877841896182,0.5581025166630555,-0.12072841463195427,0.2876075736374046,0.21899470280555275
ACC_sup_R,0.4246269428284502,0.6211206593169513,0.780308532261859,0.5720920531924057,0.77012589796606,0.39357841132566174,0.18188350879282877,0.29778132589588385,0.6440692855351451,0.8384127846303797,0.576343879831734,0.6658310752662512,0.8140252505247718,0.7418489721522546,0.6670999510011485,0.2720895960464107,0.8119524369263759,0.40549088690667795,0.4855224014867288,0.09640157060478018,0.7954149302236635,0.24970000039123674,0.8007450306571314,0.5724925336789026,0.8657088249955566,0.8026597500528381,0.5707843768148498,0.20339969547596062,0.5057639816777313,0.6254461589857355,0.7188384401191547,0.6409993708903878,0.4107575286523558,0.5279250239453447,0.8413061603280207,0.7620596908656386,0.17599362846131197,0.7811052562646514,0.7049214125544164,0.25987065723449254,0.8149948242070045,0.3855807096432297,0.6530913418584692,0.7119928505388294,0.3382857650689588,0.4996718845227281,0.5094076078438292,0.4561670835644759,0.3801109459032375,1.0,0.7743234179767131,0.2040218865892164,0.7623715414924493,0.36972692841781657,0.7850611311939275,0.5477574848340835,0.29801384433293576,0.5056789411250704,-0.04132475246070861,0.7525749141852905,0.8853561535477312,0.7401574882022282,0.20403048274157598,0.31209599988811376,0.2914553048939222
Cingulate_Mid_R,0.2322661630455826,0.7626499626421862,0.7879465931910264,0.6422302212044715,0.6039220198132792,0.39331869612245934,0.31604628694293785,0.41600123670278094,0.6611144217384242,0.7717657354584658,0.7384981602422763,0.6116643151575212,0.6674739028843923,0.742483384185887,0.8929112579129385,0.136150216720463,0.8607739575983496,0.5500415771310525,0.3408248334619672,0.28879146138227785,0.7182600748504374,0.28411849463823824,0.8831016665520642,0.46883285919317935,0.7929574214138092,0.7185586819451291,0.31469112351261264,0.2563108703052152,0.564943562385869,0.3855997222119917,0.6757265851413368,0.6234308374619064,0.17384232633219981,0.3272857774286116,0.7835679405976583,0.6279449875212112,0.13484868174200917,0.6755034787778958,0.49423226753670235,0.4422736212558534,0.8661847099094229,0.42029130818679855,0.6391104417020634,0.6344342301001614,0.1472722637351477,0.5815488024194779,0.36064485361418136,0.35737182804210177,0.3170978094797839,0.7743234179767131,1.0,0.4040479198560921,0.8695190668503717,0.44083211918736875,0.6892009247305548,0.37487976303500936,0.3256665520167482,0.3497601464637381,0.06775654018801752,0.7655566996299674,0.8038394795689086,0.6896281649953626,0.0830440428928061,0.410619830138554,0.20823237179935117
Cuneus_R,-0.2774958736230988,0.63509319948531,0.41361383612646707,0.1416829614519044,0.0009306279241802756,0.005450111443004295,0.6784811860453382,0.7516133632620393,0.32577995499811085,0.4037697120111629,0.668159147821463,0.12171261406072009,0.20697731872126884,0.34948946511924806,0.557371066963464,0.11823516124992714,0.48809475605253344,0.834382370805789,-0.3706531376464878,0.28569197388689205,0.3443972608236386,0.45633226270754945,0.4239362518964662,0.09145773484177629,0.2521545823156553,0.2786323637469001,-0.32069466534817825,0.24744501434856078,0.46848519475027683,-0.11476532433408111,0.3835405205376247,0.3509203000408549,0.19247438118679094,-0.3632564101533502,0.37409832931938325,-0.013147991804456898,-0.11505491699868871,0.34441757754904706,0.023555171856303837,0.7439899945278203,0.40217927977767426,0.5354942825781357,0.18626979052991624,0.2586472384481528,0.07446694611958304,0.53390063490883,-0.23454289227017006,-0.2559542988136964,0.27131354707230115,0.2040218865892164,0.4040479198560921,1.0,0.4368324791908808,0.43231287000113783,0.36521747675219274,0.1174769070265787,0.11724349645631547,-0.12287456091495697,0.5617567588775542,0.3277265597590569,0.25340407741534904,0.3815392143396576,-0.0031381115935849757,0.23619204830286497,0.19584802054436945
Precentral_R,0.2919015389040958,0.7744167453895069,0.8607088111537309,0.5279714734059452,0.6048783533047087,0.3271252275326713,0.34407901671388824,0.4082760515640367,0.6798252723859554,0.7333764233584094,0.7751777306910363,0.5872267623768807,0.6634937749596873,0.7273069468955219,0.8090350376298329,0.061149825229010295,0.872239677037347,0.6222490212594372,0.3647329698041787,0.3909504613022947,0.6672969850283362,0.24012936669755908,0.9167450433274235,0.4695517181181222,0.8130003743959916,0.7752799183286346,0.3458434137564708,0.3080071679053433,0.6754587308247645,0.3346533213577348,0.6853910031208641,0.6241765730479268,0.12594889151070693,0.2947422480045909,0.7723954395278207,0.570779913477648,0.06824482513423565,0.6253839235897262,0.5026717718392115,0.4813874495510842,0.9561619200883613,0.34458644646829306,0.6432693874441947,0.6905301380512788,0.13069590643900267,0.6366577315227315,0.2635540644686663,0.31622523049152323,0.31240717957863806,0.7623715414924493,0.8695190668503717,0.4368324791908808,1.0,0.5345694237495572,0.6664891803501226,0.42438848263362045,0.3151813267858419,0.29493167597789427,0.023297005324058085,0.7926938202644426,0.7951541551903389,0.6841068574101904,-0.024365256424151875,0.3096230645732321,0.10223503164000347
Thal_PuA_R,0.2037524189498938,0.5205921741445096,0.4971335754307459,0.39409583890082256,0.3591482856029738,0.18962896281498628,0.3807811781017628,0.2964116045586629,0.44876775093380056,0.4290281476919981,0.45993026311819674,0.26276857302607076,0.3624498279449545,0.36700090648759703,0.4548732886389803,-0.3866352973304208,0.47265811547543085,0.6015231483066633,0.14622698075452936,0.6242363002424499,0.45152760908974876,0.21057608539393893,0.4595055268705635,-0.07137060619340743,0.27915282184158013,0.3850384677866704,-0.017049668746849777,0.38215170889256095,0.5291319320228685,-0.015625201620250696,0.3748442540530904,0.44789818618769334,0.03518928410880712,-0.01007525778242607,0.36834668638261836,0.22050650766778332,-0.03655785766688843,0.4091690560328656,0.10411884913945639,0.34527947868713793,0.5242486031804742,0.12220270856141553,0.22943564898815952,0.3892236121664191,0.00361755183673707,0.7796396348912038,-0.13653368977528235,0.1139467350481383,0.31296080718674196,0.36972692841781657,0.44083211918736875,0.43231287000113783,0.5345694237495572,1.0,0.36028688653892693,0.22264569647089522,-0.1459028925234801,-0.27003607809242175,0.22069874707433645,0.5071023702361875,0.42308580244032234,0.4032584227765615,-0.4667629532067162,0.2839387625730318,-0.06455054818329138
Thal_PuA_L,0.10307745306672614,0.5918496310583092,0.7018474493316998,0.4750749539013524,0.7103884101189875,0.34183889752605634,0.19949554670993114,0.3989466950811031,0.5685205486360769,0.7184283771967,0.570623350575048,0.5551336242750456,0.7980781236780052,0.5944637484750984,0.6498551089240924,0.417224819358992,0.7295082364326161,0.5282029642843316,0.14398857853459246,-0.05317195455843612,0.693287901467796,0.256005928755944,0.6908268923533479,0.38845857651714727,0.7443341471392864,0.6843656125289298,0.2896585055278065,0.21622009602663148,0.480603782215545,0.3738252735761599,0.6671436005590713,0.6175835715453161,0.40722928534882746,0.13859320776471995,0.7191744883710556,0.6190215092390536,0.12093165123249976,0.716913126540675,0.5704757404784597,0.32216975012727156,0.7116932442008563,0.5484643222431999,0.7016871798457626,0.6571040843796119,0.09939605911295042,0.56179133332483,0.1989033431678909,0.09277677657153577,0.2489744127590827,0.7850611311939275,0.6892009247305548,0.36521747675219274,0.6664891803501226,0.36028688653892693,1.0,0.5021209379627702,0.27992519526475257,0.3002120917119567,0.11986377274859668,0.6857674888704164,0.7137325991678748,0.6744586131937034,0.3878593773667122,0.30406140717039404,0.4827661686422757
OFCpost_R,0.5566630925026207,0.39053070261770734,0.4897598027468916,0.3729045296602659,0.5612219338418639,0.1597841192142814,0.2785104378239069,0.29175415203359256,0.48009440218764954,0.48012236734991265,0.4596053713821033,0.38380178406847726,0.611511377457028,0.45439633288135706,0.3190492420905534,0.2680252737439415,0.4735845225688961,0.2707405952851335,0.3338353070207135,-0.002165372135260047,0.5372389170569932,0.3100114837181164,0.41902954162871364,0.32985425465316215,0.5285772206031445,0.4975539778015099,0.6581263599465325,0.5123046945000441,0.25472723515522433,0.4505373593270381,0.517520820148935,0.6133892861993803,0.46984896088556827,0.4155021902295762,0.5674681767570896,0.5131716837371804,0.0970511658723006,0.6731794709741967,0.6156880030765897,0.289094022484758,0.4684910016932128,0.04036407342001479,0.5475263980766796,0.6972811213816466,0.25441964977950765,0.3658385251685405,0.2977171751922419,0.36825488540335,0.3282943787936788,0.5477574848340835,0.37487976303500936,0.1174769070265787,0.42438848263362045,0.22264569647089522,0.5021209379627702,1.0,0.4025607816781073,0.27393413013334983,0.03676161182005091,0.48837456080156116,0.4929348582347767,0.6414861991273496,0.20845582507838362,0.26151478679741214,0.2889183748239789
Thal_MGN_R,0.14389823030300256,0.36202291238490886,0.283211741875273,0.290496115876255,0.1593671567880531,0.2762335594053343,0.14465292558723555,0.256684489925824,0.46839576666187444,0.3342646403826658,0.38285698524196554,-0.005638211596991835,0.3154102378998512,0.135463703995356,0.2822733435224032,0.3702844095543127,0.33650463507923706,0.10114905767236984,0.17236785656390918,-0.08503381564543755,0.33855340258250405,-0.04484141985697216,0.28713539541638916,0.3909502918771572,0.40167277396504,0.23053616472849348,0.358887016348652,0.07840165602049824,0.18298984777119187,0.39279938674404785,0.1888625969603717,0.10986947461699038,0.04509625941935977,0.32014535127912325,0.4406277608225443,0.18148117498640254,0.008894563587303025,0.18154204720354417,0.5066927970370372,0.30419399665952007,0.3243492313581632,-0.1165683572480519,0.3860541706662099,0.34427660621034284,-0.11534960591374926,0.12106059625127306,0.33597931299300265,0.12734111101978354,-0.0303359930908994,0.29801384433293576,0.3256665520167482,0.11724349645631547,0.3151813267858419,-0.1459028925234801,0.27992519526475257,0.4025607816781073,1.0,0.34554447092465934,-0.055601973864950915,0.0938758053273217,0.29194760286410987,0.3826356567409784,0.2722406685339886,0.24025467130734773,0.09894891074528227
Pallidum_L,0.2581002816822153,0.14978452425067965,0.2534107732356123,0.27731089720310975,0.4306734013582284,0.3620618739363033,0.011967445137831993,0.15081640645738134,0.12358542438916066,0.38236854900717804,0.22461755452266766,0.4357169724868126,0.38206663856856665,0.3982699424070811,0.14120679853050466,0.46078432221642995,0.30941435586700483,-0.07298394670768288,0.5645136428002363,-0.3856763218255787,0.3390382764386427,0.15795351346362674,0.3719136794623371,0.6960230123728594,0.5747013510354623,0.4127201263162684,0.6067807505021544,-0.2961589331445676,0.045941224772773556,0.7767497987358174,0.23748718289862494,0.1896111814283163,0.3232998781012349,0.6899616644378795,0.4519691130568466,0.5100346877655881,0.17547617433178597,0.36726100440949355,0.4620265503307729,0.06920330481507575,0.2990524018459035,0.05107829200586747,0.44844969467401324,0.2002446716753887,0.35979630205119284,-0.23520221084161763,0.703454930233289,0.5401180115537865,0.20073276776243554,0.5056789411250704,0.3497601464637381,-0.12287456091495697,0.29493167597789427,-0.27003607809242175,0.3002120917119567,0.27393413013334983,0.34554447092465934,1.0,-0.22842619417016005,0.31973714199571135,0.48683808366767645,0.38051667035871417,0.5120045198424804,0.1345743729992192,0.29448574049532966
Occipital_Inf_R,-0.4161334224136619,0.08296564595391422,0.08054469783960863,0.03626325232597409,-0.013610414485233792,0.19014420011601907,0.6577561810201892,0.623272004202785,0.16739880795291864,0.130912910070242,0.1539037087204317,-0.032081302661540835,0.002122847825783267,0.11139494892913818,0.12732120242911618,0.01633545299064552,0.05708539495186561,0.33891617053758694,-0.3265660545285182,0.07154343593688205,0.23708334993535268,0.5663839599977725,0.12890708868533374,-0.2689112706197202,-0.03483777476512979,0.017324727067997772,-0.3971534779767779,0.04101015126639703,-0.09506961077010999,-0.1844404247632646,0.2557022423185812,0.23126463846013415,0.30416468356464593,-0.3769814803846417,0.07519431687501385,-0.062155766515531195,-0.04674601270708217,0.11079089298337855,-0.08446269157787657,0.5654983926681239,-0.029949235016415204,0.27577656696315217,0.14359809181901115,-0.0016210707021894395,-0.09722485131580734,0.2961610338885118,-0.1946495917785236,-0.28355407884961753,0.3336553619346778,-0.04132475246070861,0.06775654018801752,0.5617567588775542,0.023297005324058085,0.22069874707433645,0.11986377274859668,0.03676161182005091,-0.055601973864950915,-0.22842619417016005,1.0,0.12869625067397583,0.039136239919482604,0.31691207272874905,-0.07564847612492162,0.08519467675390373,0.28921620133067333
Temporal_Sup_R,0.3424709086504333,0.5865573430888329,0.8065956133129308,0.623319890180813,0.7349783951280134,0.2903669993595445,0.41800513856826993,0.4290431112373229,0.5342416422074804,0.7094180367298768,0.6444492264800532,0.7343323970412236,0.7006076823359094,0.7910664760172879,0.6424642950364621,0.051991657162953835,0.7156500063683895,0.47763208572745475,0.4293903526478195,0.21869520251411215,0.7124086958073705,0.48304651206560884,0.8093062353366938,0.41726020444297607,0.7512864606891518,0.8217288545665942,0.4058831579148882,0.2997798067555322,0.42099836886417213,0.39183972379220067,0.7590386173506497,0.7646056178142088,0.31843371863614406,0.34530995396712105,0.6971573237649716,0.7055090651937124,0.18650316826917063,0.7523178166571773,0.4846139685702315,0.39404960302702463,0.7509261823702765,0.37586641240543756,0.658768210519109,0.7189948075937129,0.29381860051490516,0.5791503190596043,0.29664842810767106,0.3427302895015757,0.5213806300117396,0.7525749141852905,0.7655566996299674,0.3277265597590569,0.7926938202644426,0.5071023702361875,0.6857674888704164,0.48837456080156116,0.0938758053273217,0.31973714199571135,0.12869625067397583,1.0,0.8067237457131818,0.74030903243226,0.06687802306169775,0.33413022475439846,0.3296726080051882
Frontal_Sup_Medial_R,0.3352524904544707,0.6399780267419459,0.776749689746603,0.6562397458023259,0.725841592583828,0.4651894312359545,0.281633121860378,0.3825231514860027,0.6153604069309242,0.879495415754862,0.628055323302671,0.660978223534531,0.7545237960055022,0.7533115143930482,0.6502336817540423,0.15725509843358243,0.7663101531614901,0.43188193159439453,0.5036455837379581,0.17986247651789547,0.7721883959629362,0.3283010848891009,0.8460823375346282,0.564235470504489,0.9050420944399548,0.8377753892851307,0.5467962402126381,0.16441244108495914,0.5067585244324728,0.6144799322051298,0.7078156034257013,0.6563462106706812,0.3945922970736798,0.5190255976209665,0.8755607703746807,0.7150122334452229,0.2991714383042922,0.7268022674566537,0.586460149087668,0.3779284959047482,0.7979636769897102,0.3229324962149618,0.6621435756701406,0.6942184759122155,0.25320825675447434,0.525068462898244,0.45960515523470225,0.4831479444362946,0.3832877841896182,0.8853561535477312,0.8038394795689086,0.25340407741534904,0.7951541551903389,0.42308580244032234,0.7137325991678748,0.4929348582347767,0.29194760286410987,0.48683808366767645,0.039136239919482604,0.8067237457131818,1.0,0.7182131197261825,0.1954166174060089,0.4087790541308973,0.3896950678644288
Cerebellum_9_R,0.3286123699743658,0.5399538551165183,0.737648503082863,0.5719360803448998,0.7147055152575423,0.44010386372932503,0.5615068994747797,0.6249289666664432,0.7253260733546676,0.6923162617481627,0.5967782067279166,0.582155683278537,0.7547096626542419,0.6746786671450068,0.6183678941812483,0.1820568079879626,0.7097272632363584,0.4609743352643682,0.3921157303994847,0.13950080644344762,0.813482075247495,0.567337747870047,0.7517309152268272,0.45080678026612153,0.7023354859154783,0.6703077576073873,0.38606703483430665,0.24411249832635837,0.29763617564386347,0.49049780102083784,0.7198234869706955,0.6713791733737596,0.4440837689097591,0.38316950536957545,0.7275803502859248,0.7197503470609019,0.005900070467284536,0.7745539805127956,0.6563042949243479,0.5850056506218221,0.6646800235342339,0.22633083454078,0.7330914094628913,0.7042183239052398,0.19192032969671435,0.5612167368834439,0.41021499447613885,0.28457065457715963,0.5581025166630555,0.7401574882022282,0.6896281649953626,0.3815392143396576,0.6841068574101904,0.4032584227765615,0.6744586131937034,0.6414861991273496,0.3826356567409784,0.38051667035871417,0.31691207272874905,0.74030903243226,0.7182131197261825,1.0,0.12386520934880453,0.35944068944768015,0.38217850085022487
OFCant_L,-0.13475986690032132,0.04065950009424346,0.005633408729531511,0.04374477783472856,0.16459895275113118,0.14126468497266256,-0.050482590797627125,0.15281811408772017,-0.08638664501727658,0.2430159877334349,0.10434653609879706,0.1386296743296327,0.2598267799680368,0.06669521345871772,0.019633198995857443,0.7680242169562875,0.07941915210775699,-0.07349351889749957,-0.03833352741291154,-0.6502344431146355,0.10760409647207117,0.07121710417620444,0.07629798219416248,0.3384040927872191,0.34948389590216317,0.169717676279807,0.2983740023498782,-0.24440521266343715,-0.06849311381978476,0.40884896333687765,0.13581466128165992,0.053757345622212405,0.45774722144693447,0.14988723601223133,0.2973523469096893,0.21814375436791197,0.3903695225054243,0.24849422101886226,0.28704828336874716,0.07314389591100239,0.02239280299992271,0.34012792725511687,0.3436880584965167,0.06373074602780286,0.0974674768563817,-0.29405753354561204,0.2927873612439167,-0.01611266172897004,-0.12072841463195427,0.20403048274157598,0.0830440428928061,-0.0031381115935849757,-0.024365256424151875,-0.4667629532067162,0.3878593773667122,0.20845582507838362,0.2722406685339886,0.5120045198424804,-0.07564847612492162,0.06687802306169775,0.1954166174060089,0.12386520934880453,1.0,0.10637039850264214,0.6506864396801256
Cingulate_Post_L,0.11623482833269413,0.5195203724644766,0.2601831304949789,0.7964543876218834,0.1601316288125957,0.24667657626449255,0.2924028922979137,0.28617785116828964,0.34206701536158013,0.632019507226213,0.4253506077142855,0.13115669137689956,0.2941656974403952,0.3240231674135996,0.46672191804906943,0.07946676449888883,0.3810446570057374,0.1920460702217765,0.08987397107927647,0.14887388218762432,0.44659095910924135,0.1027211841614909,0.32396745613713335,0.042602224004741236,0.2668470780999814,0.11068548765279086,0.21540707239093324,0.2218150192681938,0.17681868931467667,0.27002100841029403,0.3627326187370432,0.4320981899718643,0.2264572570197255,0.20467701142938374,0.5870564745245379,0.2635062487320957,0.3824410005968507,0.42826210071985465,0.33262351734607065,0.3574379824367534,0.26968808897772556,0.13483847707177093,0.3857198891279007,0.31503661784151826,0.048364852762099085,0.3752996332964641,0.30202194221363166,0.16865294602946723,0.2876075736374046,0.31209599988811376,0.410619830138554,0.23619204830286497,0.3096230645732321,0.2839387625730318,0.30406140717039404,0.26151478679741214,0.24025467130734773,0.1345743729992192,0.08519467675390373,0.33413022475439846,0.4087790541308973,0.35944068944768015,0.10637039850264214,1.0,0.21978028537152014
Temporal_Pole_Mid_R,-0.2066519538057056,0.18211587317109637,0.16671649900849095,0.21802938674020614,0.3699565831759936,0.3975670942435304,0.2981296750871817,0.4151484057744848,0.0742111687738354,0.4048930741264098,0.20289717818847197,0.20871819487966595,0.29693309226658715,0.17170782377417565,0.16812457470919598,0.42064034199580186,0.20817941622500463,0.18216520143986484,0.06143757992639372,-0.35582128085552434,0.30914986850862614,0.5073174104527368,0.2749763860521989,0.2281636765222529,0.39728005697006846,0.2624833183609663,0.15350101115627376,-0.19344044380818676,0.02413787595313355,0.30521865236150936,0.28646532493771887,0.256858832318768,0.5982621528042795,0.03556422636252331,0.4200260122556996,0.3291406327369396,0.41464473382961814,0.4029939578615828,0.25370283702814955,0.2824864940024109,0.11376958166880455,0.354491957093571,0.3644489778384935,0.14001418392542003,-0.049662396966969204,0.02456789552289587,0.18853669755035496,0.00039780602904056613,0.21899470280555275,0.2914553048939222,0.20823237179935117,0.19584802054436945,0.10223503164000347,-0.06455054818329138,0.4827661686422757,0.2889183748239789,0.09894891074528227,0.29448574049532966,0.28921620133067333,0.3296726080051882,0.3896950678644288,0.38217850085022487,0.6506864396801256,0.21978028537152014,1.0
