,Parietal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Raphe_D,Cerebellum_3_L,Frontal_Inf_Oper_L,Vermis_1_2,Vermis_3,Postcentral_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,SN_pc_R,SupraMarginal_L,Thal_PuI_L,Thal_MDl_R,ACC_pre_R,Lingual_R,VTA_R,Putamen_R,Postcentral_L,Fusiform_L,OFCpost_R,Cerebellum_Crus1_L,Precuneus_L,Caudate_R,Cuneus_R,Vermis_10,Frontal_Sup_2_L,Thal_PuM_L,Vermis_4_5,Cerebellum_6_L,SN_pr_L,Thal_LP_L,Thal_VL_R,OFClat_R,LC_L,Rolandic_Oper_L,Caudate_L,Thal_PuL_L,Thal_MDm_R,Red_N_L,Olfactory_R,Cerebellum_8_R,Hippocampus_L,Rectus_R,Frontal_Sup_Medial_L,Frontal_Mid_2_L,Temporal_Inf_L,N_Acc_R,Pallidum_R,Thal_LP_R,Thal_MGN_L,Occipital_Mid_R,Thal_PuL_R,SN_pc_L,Thal_LGN_R,Vermis_7,Paracentral_Lobule_L,Red_N_R,Cerebellum_Crus2_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,OFCant_R,Thal_IL_R,Rolandic_Oper_R,Fusiform_R,LC_R,Cerebellum_3_R,Thal_LGN_L,Thal_PuM_R,ACC_sub_L,ACC_pre_L,Rectus_L,Temporal_Sup_R,Lingual_L,Thal_VPL_R,Temporal_Sup_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_L,Angular_L,Thal_IL_L,Occipital_Inf_L,Temporal_Inf_R,Precuneus_R,Cerebellum_8_L,SupraMarginal_R,Angular_R,Precentral_R,Parietal_Sup_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,N_Acc_L,Precentral_L,Heschl_L,Thal_MDm_L,ACC_sup_R,ParaHippocampal_R,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Temporal_Pole_Sup_R,Occipital_Mid_L,Hippocampus_R
Cerebellum_Crus2_L,-0.11354464198900148,0.5466712624709626,0.7312996442463114,0.41492691434891854,0.42151268941123454,0.37074700071007727,0.051541861251417076,0.30661081450084393,0.09205861468105768,0.35369074184707616,0.4629777009898138,-0.35743504139159304,0.01275668051584944,-0.32109552017669635,0.01758917708077031,-0.23273305387228624,0.7055126306867038,0.03339121436428653,-0.1931848497799143,-0.1284267326116029,0.5282384242532121,-0.12681051737658086,0.8057765356120603,-0.01449202878655588,-0.5285611480147128,0.2126032144827403,-0.5577170136522667,0.22064721538012183,-0.2695572323176861,0.1980649718203684,0.6480135056431672,-0.2845260600155604,-0.23654727342935605,-0.2077864756679498,-0.06190166892607901,-0.14731771196919305,0.11907752576741262,-0.43661092182069083,-0.05132535725920855,0.02522412738210781,-0.35908744165678547,-0.37023275120819255,0.7422815831043827,-0.2075626961386583,-0.012350828725244916,0.3903801303562974,0.36999226232175597,0.23113517036140535,-0.47837258952042694,0.14432605277029686,-0.2355563002766689,-0.045705250390273074,0.16084356272908024,-0.36924652776700345,-0.1541757937993941,-0.28852476759848766,0.8598119911903601,0.16008404835728765,-0.2496922096600859,0.6957084613633038,0.6275144224702539,-0.35586919121163685,0.794682993804746,-0.2887941761254863,-0.17719094763241103,-0.07673417154381947,0.3943808744326062,-0.2915547855836519,0.0018512703085505578,-0.1768878515915919,-0.1954799938683169,-0.5183059743245104,-0.4956000573477411,-0.3460533752662586,-0.26866722110363567,0.6150043683966225,-0.31201948869233126,-0.42565043843491707,0.024247454346935916,1.0,-0.1591741158250873,-0.21893370134402387,0.5136557872692249,0.23585434346618186,-0.0604397235634423,0.6095391127161418,0.002467806524774112,0.0932895944759146,0.30210806283020275,0.03397923324697603,-0.3190267385694809,0.45467043785443156,0.017883466987039,-0.4738251563424981,0.29501619670007967,0.045931157480525904,-0.08239523295498072,-0.49884586159603594,-0.33962585037074733,-0.22764856527173305,-0.3943508317708446,-0.4365717566700392,-0.4325480532315757,0.27105051955713766,-0.4211652432202255
Angular_L,0.40375540478653155,0.2686561873050071,-0.1732044913636924,0.2892284573163858,0.24359616739250697,-0.03985136971627092,-0.321078863640062,0.08994759927238834,0.2727791893571208,0.18072138893380757,0.21124972391018082,-0.04686872022740131,0.7232752454953992,-0.3393183683412409,-0.022259813254163374,0.08056743422689547,0.020771548451749083,-0.022721181217395872,-0.05935401577107805,0.6620341645170801,0.05564742621578613,0.2573258345162485,-0.06261840160565185,0.616595515777035,-0.13997846078454276,0.49790631131725127,-0.10756307901645647,-0.10187317398013643,-0.353397675358629,-0.016395238820329287,-0.1987848386103228,-0.06472557484826696,-0.2987950815126981,-0.1797464684744646,0.11246532660020085,-0.33504962764386015,0.09077464870798532,-0.11308114046945071,-0.1472295428446963,-0.09286841327966804,-0.22122432714726264,0.010207983395353157,0.06830419515032882,-0.02043438626312007,-0.010788983373920641,0.059130702298727515,-0.05807761809524073,-0.1958217860295512,-0.045443506147891714,0.1520973089438704,-0.1583797383723098,0.044620601002077535,0.4978568291360014,-0.3835633706423624,0.02184468151246131,-0.21532076889898602,-0.0023030005428401196,0.49114507874786434,-0.22727203872653604,-0.1600012815177057,-0.007449764787432453,0.17487505006956067,0.05284872398324254,0.22012914527469318,-0.01018130887465019,0.04738968440039062,-0.13702870973706313,-0.18161224053677497,-0.06604129526172436,-0.040221857210227925,-0.41393764289440443,-0.16000571598785948,-0.12444734134197526,-0.22276641782153683,0.03145291297956446,-0.008008949843640803,-0.27458001494647183,-0.016829126083780007,0.06508288270764236,-0.1591741158250873,1.0,0.03460848469131949,0.21460297456158972,-0.0048799164714764245,0.5875735239039103,0.002067676332726537,0.07568935755816154,0.556032764061474,0.05799596960822752,0.5679336142847415,-0.15513603513321028,0.06965789479391561,-0.019326872181670333,-0.14608932725755086,0.4450455006196402,0.46049540752129914,-0.14829094181606484,-0.22249672238652754,0.006788589928647731,-0.4144173771417574,-0.4313399199246913,-0.21299672604604256,0.07363611953711954,0.6065954978708913,-0.22089257380333605
Thal_IL_L,-0.21879872661907376,-0.05826779855793973,0.08924965569277163,-0.3404453630918349,0.00878249211730322,0.19118515547498283,0.1182251907657087,0.17615137695704425,-0.03910034612488535,0.20888291011972202,0.0931719093667072,0.4774131179992222,0.15126014968073861,0.38043922772376787,0.5137859469951938,0.2893890393434615,0.1297502084483864,0.26465632998962413,0.3742941831395318,0.17297358509815403,-0.0037693405674689936,0.31388433783133973,-0.26718585595439365,0.21481290969231226,0.2579140125934941,-0.1647893348537539,0.07732260155835165,0.22954001922117243,0.44334304662278695,0.48077651876791655,0.15196982346690158,0.4211363940566561,0.24325230583254465,0.4419647959809409,0.17551715984370966,-0.08306435434532077,0.2706725061523398,0.17477706250569996,0.28264837681155336,0.49959237560078995,0.40262810347578226,0.24531869141889107,0.04788375350106183,0.26366204548958466,0.2856948585811581,0.2034660457637205,0.2098603590247024,-0.042428889402973916,0.4136620237050311,-0.0060224667392354755,0.23320940000886806,0.15927240056304195,-0.2690268512693503,0.47409870731713577,0.3041834380003911,0.33863678392961366,-0.07605222027700069,0.2061780604761727,0.40903642657935696,0.020770940511483805,-0.021050480409430118,0.31984501477608596,-0.014292663624494259,0.31392966793891924,0.5356033471862713,0.4028917244032787,0.18438279508573427,0.1190330463943527,0.29289633790759484,0.38943990302460463,0.4238813199550855,0.07214201463629027,0.14940269565328673,0.18295599526559134,0.365279193182497,-0.061281913061323835,0.6503456403944428,0.2555530181966175,0.27305508577006743,-0.21893370134402387,0.03460848469131949,1.0,-0.3012185951969622,0.16233524389482085,0.1872759313788867,-0.26773125467687503,-0.21476292082847787,-0.15338051526989308,-0.08846425229510238,-0.01937150391585979,0.3402326312593128,0.1601328887088045,0.3639698348704279,0.2001613798324844,0.17210218808519284,0.11324177181619895,0.5631333221979636,-0.02406719206959012,0.3596041081448801,0.3534598737213864,0.36743708963897703,0.12909713776506943,0.18735536136660752,-0.28615962498116837,0.2517194743785218
Occipital_Inf_L,0.33731649598654334,0.5182238389128355,0.21811704753637093,0.6271067193168361,0.7458237216402366,0.004527068575604192,-0.03999109992590605,0.18197222162179358,0.3583770042982486,-0.061934081859909694,0.24400069708156918,-0.4273051109879744,-0.13152043952869166,-0.5494135285470603,-0.23008995106604166,0.12395388156952125,0.5362160960039986,-0.0856567820948083,-0.0975348545941841,-0.23548243803601768,0.7130790852820975,-0.22515306369987115,0.8325135239001213,0.04725697866119458,-0.3609993656726736,0.506254179455185,-0.17589103619136873,0.13293795268346087,-0.4495456650495277,-0.03254245384823704,0.41485152161158473,-0.3669190044818251,-0.19496861487782344,-0.2833199782963892,-0.5006297651572363,-0.0757782280627479,0.018013113585030723,-0.21115080587729657,-0.11507592456939657,-0.28493168300473437,-0.4991821688738739,-0.3202827435572189,0.26088329037329694,-0.05381548995626076,-0.37472194455218505,0.23752820947683467,-0.16474782802690566,0.6239288794776126,-0.39192947324647653,0.4201785740789507,-0.180014570549551,0.11406910800956933,0.6620784159366045,-0.5182568190911075,-0.3384176787855898,-0.42394139630935196,0.4986186849035843,-0.06086877536193578,-0.4153813595143986,-0.08144082892753479,-0.023650566038009895,-0.08177592406943136,0.35622883114462145,0.0015325439109628812,-0.15307773558421536,-0.08804006141049188,0.08902648609414936,-0.18354219883524495,-0.10493542459942638,-0.4366993425358479,-0.45162386319398645,-0.24407004203850075,-0.10299876956862926,-0.3773264911749915,-0.36308250153394184,0.5579523513783015,-0.4985927257936064,-0.16857926580950777,0.13027817496074487,0.5136557872692249,0.21460297456158972,-0.3012185951969622,1.0,-0.0012092958357124372,0.014302334354633905,0.6226716255959633,0.33935773875307623,0.3421402767836071,0.382179299447909,0.15276396866827033,-0.7524539180677985,0.2248541232890679,0.016562071971373157,-0.4218934179822332,-0.07244376331191814,0.08561711984321026,-0.14831735946797311,-0.23735859136652132,-0.2924312406977167,-0.31516594321245284,-0.4900403523213738,-0.2652629203892631,-0.34646161703139794,0.8375466596927215,-0.5114921954442253
Temporal_Inf_R,-0.39888418867209213,0.3669235333834949,0.6029785590948087,-0.16754138660656895,-0.04029439642112213,0.11285487713444055,0.18150853170912293,0.47942825683887913,-0.03012061316521717,0.26900193645910325,0.06296036401161491,-0.15716391139486982,0.034320668899422875,-0.16587475807962057,0.3912232187933251,0.28991930323490717,0.47763740779466074,0.1692008636392123,0.03726776608468433,-0.0672166285740196,0.17311301559806053,0.030174615153497935,0.02356724050957728,0.23586766203103085,0.41472099863738865,0.2526369937038189,-0.2997402972759594,-0.35637295618229126,-0.02415584224868547,0.5083717509062949,0.495308219784507,0.1881674730905985,-0.2119815646642182,0.6725629599805492,0.2324851791403377,-0.12352265751349994,-0.03337246035978974,-0.15774426158705565,-0.10912625625842111,0.4209488839774803,-0.08440662544974377,0.17449674051697714,0.39974801739039645,-0.14478646810319534,0.22153278864436327,-0.047347628900408174,-0.09546644015635214,-0.15707145417723029,0.07721568814532966,-0.24599617510603156,0.22470273595559426,0.01221862659678684,0.03858342391072734,0.21958374901820196,0.0119084707011926,0.040025825044690114,0.36185005653920127,0.039962581630985636,0.14420848966274258,0.5204006704716834,0.3908896207036651,-0.18342652071111307,0.1721384262035429,0.23156913031615994,0.3959335936864001,0.6685415363976316,0.7646389688880918,-0.14390292784941,0.3157126308602312,-0.08336880168215027,0.30341862316593643,0.13853975199069585,0.022769277276190564,0.11717203593239836,0.6571786795931908,0.41116856725457473,0.33415785328566155,-0.18513370828338457,-0.13909218609222188,0.23585434346618186,-0.0048799164714764245,0.16233524389482085,-0.0012092958357124372,1.0,0.16606024971635155,0.30457958760130804,-0.39420664742669026,-0.04002915436876386,-0.2506594108751142,-0.008800416150322834,-0.0889963587881127,0.12627138287240108,0.3716834793880091,0.06027517537629243,0.0157918805523689,-0.0011791508388824597,0.41104062000537955,0.10299788918742404,0.41874209402117074,-0.02171586305552814,-0.1091708473768401,0.1946478135249017,0.593124117239326,0.04594891094462688,0.4420138054814508
Precuneus_R,0.4310286649666649,0.3265436319799687,0.149008555019763,0.11488215561446237,0.14209311910258676,0.2558831173806313,-0.34591702011631204,0.3522270238817401,0.48215726873182824,0.42902626996878507,0.46655501044829056,-0.03639645305941829,0.6042243290712457,-0.15701471055875366,0.43489169780506187,0.09617065748138609,0.303111578563613,0.0315739442259123,0.040197386493954726,0.6515871026927155,0.07437300579263603,0.4353288199112594,-0.15637165565286945,0.9358066913827342,-0.08946204264731328,0.547164985595205,-0.23289062246150333,-0.18760808708954851,-0.2517191901359869,0.42119785359314654,0.04162493402987304,0.1261689553259393,-0.3825719982132671,0.12727369550746992,0.3059569546808328,-0.3153577730844234,0.1733875938675724,-0.24666902284042425,-0.10221096720235566,0.41581859990402953,-0.11241891660015005,0.11385720570413785,0.28405165593782467,0.07452814238720626,0.21151228181745693,0.06115014205564406,-0.056994372557472306,-0.28757176629588127,0.009541947156337454,0.11624217443427802,-0.1960538846285225,0.052699766120589846,0.41698678516086446,-0.2315371846906946,0.08552760798995064,0.12122804863765592,0.19966308860214743,0.7506487829357444,-0.008231553689166957,0.13994770365618645,0.28931510429346546,-0.03982387631695307,0.20318920352010628,0.16397790195063308,0.20400224850612678,0.1696542800927217,0.18971257399825633,-0.3419974552619908,0.09347657525621436,0.13824081622184012,-0.28365660878603854,-0.29000159470021936,-0.3026494719519682,-0.15700049951061415,0.3118909869472063,0.1980861371881107,-0.012653485177932041,-0.19182464128930343,0.1802805600487207,-0.0604397235634423,0.5875735239039103,0.1872759313788867,0.014302334354633905,0.16606024971635155,1.0,-0.09105116025466806,0.0845945017792591,0.6304649524421314,0.2282096716818566,0.7282872448849547,0.06001252278653399,0.17905763820116383,0.2510534573669449,-0.03193446510067539,0.5515945859567907,0.4172414825290307,0.20431208819552005,-0.25882034934406245,0.06242097904250317,-0.3293665198380477,-0.24073912199302408,-0.2597982490857121,0.14228294555397925,0.34798649557975697,-0.06044476522848507
Cerebellum_8_L,-0.11873125469558517,0.28236492600355745,0.358684527158492,0.43153288134912254,0.474857074733285,-0.007788766331267922,0.29383310475691815,0.2324487369933708,-0.01753782747520591,0.0039780037291976674,0.14320304334429684,-0.3730597716672234,-0.1250424825576097,-0.42874761665193645,-0.12132996120812051,-0.0894035746134477,0.4640218613641097,-0.042253509922770965,-0.06571958075745292,-0.20103085549179225,0.4326814127903459,-0.30485501386355296,0.6723056815259411,-0.0705107313238789,-0.22209709275678347,0.16038955363497573,-0.21406077778894964,-0.014970736959147983,-0.26765814990090053,0.1417644669944164,0.5066435973833511,-0.34010775278178274,-0.10097090267311551,-0.1092336940540632,-0.2287488830652773,0.14220334446431454,-0.0008177384684239584,-0.0949292331352282,-0.03432497253285805,-0.1649920144950534,-0.3038133551878041,-0.30824263637363125,0.29235230023628944,-0.2358304223557857,-0.17118438471744132,0.09569002061130576,0.03716027683941198,0.49179966709444534,-0.330876166886474,0.1721623301050463,-0.046473989407459365,0.06586228848269379,0.2529285948384787,-0.33587145533573654,-0.18149615279239878,-0.30051810856365285,0.48567176201478646,-0.09261723198733689,-0.20530440658493296,0.26071882729877605,0.1133097597613874,-0.18712046197198462,0.5125744329144671,-0.19163162727617108,-0.08315408984062236,0.00321415330254088,0.17856189444241052,0.11977411677423397,0.1301047137577606,-0.26727326046749267,-0.1866135415573461,-0.1205929635618899,-0.10032598497892561,-0.09964075265422093,-0.16123165689501567,0.4910866378235934,-0.33462890303156795,-0.031315470208755386,-0.0796650778107577,0.6095391127161418,0.002067676332726537,-0.26773125467687503,0.6226716255959633,0.30457958760130804,-0.09105116025466806,1.0,-0.04421311041120733,0.0377605668193255,0.08011328465474787,-0.1483926261378438,-0.4707971656451482,0.11105477007390352,-0.1123260180090361,-0.48116525515843855,-0.03318990983940337,-0.017692824119486132,-0.037210078266066385,-0.07263598030251711,-0.1935207675688288,-0.19726846699862582,-0.4057941255287563,-0.17437382543781044,-0.132083287295312,0.4816711741849075,-0.2641055636138341
SupraMarginal_R,0.8408525313994815,0.10273272671771234,-0.08416911044724529,0.42295422564858376,0.1959947105672706,-0.22733264855768934,-0.0354587188349199,0.0033203557981431684,0.7207187460419741,-0.15740801771715965,0.2658587103926882,-0.2727117282808229,-0.28094979402487663,-0.38877350472912237,-0.21653094400701364,-0.09164141426812909,0.022841141230257732,-0.14819830981871127,-0.47901757558234764,-0.2384266826538967,0.014181321798826663,-0.2574425153110746,0.23944595363206114,0.15730356112590332,-0.27548681940279324,0.2490403376803531,0.26023005125523835,0.1568553531726792,-0.5034364405116422,-0.1632546090400426,-0.026644341637853827,-0.22248375739494544,-0.5313722029975054,-0.3904541903444344,-0.2674701227985889,0.08937713575636881,-0.26482847354259753,-0.41949465334395925,-0.4638578410357277,-0.2921963916554033,-0.18102431375520858,-0.34486145908323573,-0.0909668164277621,-0.2615684762964052,-0.2549208512690109,0.028186335221810417,-0.20696633034662823,0.11213122816013402,-0.4106161858885647,0.07064839784839673,-0.45321103526842754,0.03223762544193517,0.5706797123185948,-0.2502866331927527,0.02162362522852089,-0.09856806606700134,0.043861776304451726,0.12260523344022389,-0.17440596775357906,-0.2766635105555884,-0.17453003173911294,-0.07310655903346687,-0.062377533080480205,-0.205988783244979,-0.17983885610563216,-0.19436091978464512,-0.13157113908840584,0.004161776213210108,0.001640085705480372,-0.2953392528764467,-0.565295160614568,-0.33058054452853347,-0.32374020033088136,-0.28095436527148304,-0.11379995564090792,0.006602966715248652,-0.3952835251528335,-0.2689794619820965,-0.2435283282994655,0.002467806524774112,0.07568935755816154,-0.21476292082847787,0.33935773875307623,-0.39420664742669026,0.0845945017792591,-0.04421311041120733,1.0,0.6311136654859987,0.7329992260757776,0.3211510171458852,-0.41895377521465943,0.10457628534788266,-0.10540823176749432,-0.3292225067238386,-0.15610810724707425,0.03446432554230061,-0.5368512840313097,-0.06840088953650404,-0.5739204836044358,-0.5120066046518257,-0.11031592956747782,-0.34398617510396307,-0.4723531069020899,0.3198723426602353,-0.4228411814421984
Angular_R,0.8189892426237442,0.42899637312843997,0.12270335747829422,0.4074041401020314,0.29370310814805967,0.04533347280743468,-0.3497264087690485,0.27855509918592136,0.7728620176848926,0.310277762965833,0.5027159193297811,-0.23420718161908982,0.2733379026603505,-0.47782515269921516,0.09744726190762475,0.07280009711503337,0.2230580645526268,-0.04866821575141387,-0.41508424909482233,0.22962954598836496,0.15970027015068028,0.14188154663232366,0.1723400598147145,0.6840206329903207,-0.2498311218185433,0.6643188854300291,-0.22316960007892298,-0.11091929876082536,-0.5480834004316858,0.07512784258552174,0.017704888527087164,-0.10139200668259508,-0.642629394069312,-0.1710270190818595,0.10731530244684541,-0.2898059711994894,-0.1352255093542007,-0.5182652240045992,-0.42943212322274543,0.05440304827080614,-0.3100506285074702,-0.16435364651517506,0.2944937790211308,-0.15257947590300844,-0.005494640968399965,0.1500577363944783,-0.2034319406607498,-0.0888908422333711,-0.28203978978728217,0.028319672751347568,-0.4109723146189094,-0.013820201662599691,0.7490135105442233,-0.42596593719914877,0.07270149319052505,-0.10708311503736899,0.2569307805470601,0.5282013594107573,-0.23319626613812003,0.023047978356921905,0.19983952322385437,-0.15661101831124002,0.23385312359974358,0.017695292841371148,0.002709953393483308,-0.01198495075675105,0.03495861885345419,-0.3455974928631526,-0.02472232239316555,-0.11112315961274456,-0.5577519755388606,-0.3609206973399886,-0.41137591135745716,-0.3999598173104206,0.11283511806068199,0.15984481426277167,-0.3605152070133968,-0.4109245974730088,-0.04039143577742884,0.0932895944759146,0.556032764061474,-0.15338051526989308,0.3421402767836071,-0.04002915436876386,0.6304649524421314,0.0377605668193255,0.6311136654859987,1.0,0.5868384224395025,0.803936742035143,-0.2887746431814604,0.30996111740263865,0.08840261274775071,-0.2522866061931725,0.279179043625682,0.296934239501928,-0.2379335385391643,-0.32102048235779884,-0.29302877442072295,-0.581745904751872,-0.4019084409336704,-0.38996254363073996,-0.16679687848558666,0.5537323890705972,-0.3754892783460867
Precentral_R,0.6472772812037435,0.273922460957534,0.22604800814033768,0.36266577358534735,0.37570001531410774,0.21784407174180956,-0.30220626445101484,0.2259217291060049,0.8337031722858793,0.30992093740923893,0.7451251430717417,-0.1663222596473515,-0.03866846038876493,-0.23377790448203006,0.1082808474276884,-0.07332270495189026,0.3809646480751741,-0.05167654117838165,-0.4344944085539899,-0.001365029597339257,0.2704781697492446,-0.023639510284977207,0.38613046199399786,0.30577517490730277,-0.5515635624789291,0.32074974435587716,-0.0975594523005771,0.3954548249524834,-0.39773216429432195,0.1359259952577668,0.304967539382653,-0.09161323454086669,-0.5568251657528507,-0.30993805257458024,-0.04016756859739092,-0.2683525762072083,-0.16544136125404532,-0.7039591982798618,-0.3201789191489171,0.12134161744363127,-0.21649158768624396,-0.49695286358038837,0.3103874886057107,-0.14645514638378546,-0.22258997398769703,0.467565122213393,0.22246197673092621,0.15441031827560897,-0.47077168821362536,0.16777567982464867,-0.5447507509889234,0.07999588823926972,0.4291814560043042,-0.3046318560454932,0.10981106377980414,-0.031006722513094203,0.36525774694204916,0.47723111580965516,-0.2384686350936393,0.037707502471471185,0.11505675062504052,0.07488539803567883,0.31874529255253325,-0.34271881768022794,-0.11695689251831237,-0.09132119468223779,-0.04958974683667684,-0.25431378198107774,-0.016535951991700677,-0.057967439859477374,-0.47863832062998934,-0.6603725935967147,-0.6801955193591123,-0.5703622202186975,-0.18316896347905512,0.19317593382300619,-0.29309778487047694,-0.44296948330344527,-0.0036107294587981223,0.30210806283020275,0.05799596960822752,-0.08846425229510238,0.382179299447909,-0.2506594108751142,0.2282096716818566,0.08011328465474787,0.7329992260757776,0.5868384224395025,1.0,0.44165256000445396,-0.27582714576008466,0.570379467193987,0.19547207448589157,-0.3580385218953808,0.3133629427609707,0.18709489654475495,-0.32721675387107657,-0.507665967239267,-0.6434563653208792,-0.49034714955222153,-0.19002446904572465,-0.6650646713365636,-0.6168213136975381,0.26517564598165666,-0.5707413860537638
Parietal_Sup_R,0.6453658965566578,0.4616704028566463,0.11932760976589439,0.2209184681561333,0.2092400026592399,0.29484328307977037,-0.5579813226145369,0.24360810177876133,0.6877411999188008,0.5260304582109027,0.5482992337630639,-0.05957849002608638,0.5144365204306108,-0.2544538465468424,0.2962355322393884,0.18812184302279653,0.19908116911205442,0.08775244694188795,-0.28624753681392207,0.48170326020483684,0.06970964536770734,0.46463921262853836,-0.02259398776977906,0.7959479147836765,-0.24619715334673964,0.5660991627019292,-0.38317934476114485,-0.10106307769094304,-0.3982149152138863,0.18716635314383012,-0.08231582339046684,0.07811995698766107,-0.5306285318309982,-0.025429391023419037,0.29127946748918176,-0.4642597972012479,-0.011374053176569168,-0.515460621881907,-0.24608247853207935,0.30186366881879506,-0.19847214713659928,0.02011448575497402,0.440275278109672,-0.011825597938192886,0.17859474895331784,0.2763536615491605,-0.10645705288210394,-0.32342206102557297,-0.049908080484662415,-0.01660345640173142,-0.39796743233688253,-0.055038852651193404,0.5600844623342107,-0.34861560891782156,0.13870144273010973,-0.036803717266227734,0.24621547910100552,0.659482655608725,-0.16757671424178422,0.12669165513465702,0.330829297500745,-0.026918480404174883,0.2757421285079955,0.17098703754616035,0.0430994377718119,-0.003512881455299387,0.00037542275098906405,-0.48848474609319054,-0.06856903749791182,0.05175341101671215,-0.4270790438686217,-0.4030807453638412,-0.41848851034138074,-0.47602981008738227,0.11969978526410566,0.0463896976411584,-0.18540429321920962,-0.4999235984290835,0.20822298458470864,0.03397923324697603,0.5679336142847415,-0.01937150391585979,0.15276396866827033,-0.008800416150322834,0.7282872448849547,-0.1483926261378438,0.3211510171458852,0.803936742035143,0.44165256000445396,1.0,-0.06541504039719469,0.4211560701354407,0.28821685912998546,-0.10006124929862402,0.5088014825613875,0.3916111736950959,-0.02966673733087543,-0.5080277597768919,-0.10118156987300071,-0.4787265652812976,-0.38454360215567335,-0.3891186317033498,-0.04930918193880519,0.41813545656963164,-0.3138500206761203
Cerebellum_10_R,-0.35327970476370996,-0.3219914799343315,-0.1308402086210844,-0.5149839795674073,-0.511444025641915,0.11010802933591644,-0.05686398606960682,-0.1093151520387275,-0.34478234338957725,0.19625706065167736,-0.09209043728053774,0.45368655142834596,0.1673581578510641,0.5290331513438017,0.2642222525704612,-0.09570040270575023,-0.35503817258116654,0.07668219465052276,0.27495290324594673,0.2679564530310992,-0.43635745277543087,0.31044828318313555,-0.6286370627709896,0.0235180170457061,0.21670775258079075,-0.38289747299884025,0.05879426291820141,-0.03144636010368874,0.5146034306268942,0.05076724126720491,-0.3155480424733929,0.3068845144334087,0.32266500752874583,0.2518610461128188,0.45637817380149187,-0.01455716084935968,0.1440361160662984,0.25784119899834,0.2484302193177574,0.39159563813385084,0.40698359094543407,0.24337972140951927,-0.14058321739397153,0.23284573314313728,0.19531155107089,-0.05423643172667797,0.2226274309590126,-0.3719653529372814,0.3291064109392458,-0.15199723229277004,0.23252920320388917,-0.15466569045311074,-0.5751964092004104,0.3740543758192776,0.27688574335308097,0.3891368960196139,-0.33727127484252106,0.16358689655399788,0.2955551991253041,0.11252563475331498,0.10433629512187514,0.12707581889488864,-0.16641949361142924,-0.010309353492174997,0.24326789789207934,-0.004510211537038396,-0.15129901860442319,0.07491332032400785,0.009437748515051119,0.5090292687008233,0.4741193495505514,0.18284416560357686,0.10728988945162989,0.17735298882423858,0.17916033288186003,-0.366529284487684,0.4718059817951649,0.2541213066270315,0.10839657448336537,-0.3190267385694809,-0.15513603513321028,0.3402326312593128,-0.7524539180677985,-0.0889963587881127,0.06001252278653399,-0.4707971656451482,-0.41895377521465943,-0.2887746431814604,-0.27582714576008466,-0.06541504039719469,1.0,-0.08611411366586152,-0.008868805371067896,0.39701270810562844,0.19938929701801503,-0.04821097015033067,0.33917381068707736,0.0711869705712265,0.29345124915846554,0.4554453101979224,0.4739304545667078,0.20733143770530812,0.1873649554027548,-0.6809391591191772,0.3745696627609827
Frontal_Sup_Medial_R,0.10849077437795765,0.44227521746801934,0.4751131982512948,-0.037989801806119015,0.3022543035173193,0.682796621338231,-0.41842695729085244,0.2521670322682188,0.5061449686935754,0.8216043857738646,0.8320397190118131,0.07816385248609456,0.20462921575876578,0.14727034348815515,0.4676850546356904,0.33764908761821244,0.4954601542184538,0.2576782664719371,-0.3586738434002011,0.10926013144106429,0.32136549816970245,0.5094814478997521,0.35578366606703343,0.30371788026509866,-0.39558877498837725,0.15524127121487513,-0.550841911021481,0.46742327490019814,-0.0796841398744003,0.4499935674431021,0.41413594333909787,0.30174717364751524,-0.25759021354783435,0.041383191995460256,0.32371230194716416,-0.5133829581411924,-0.1289327280961995,-0.703387480556109,0.05679693914108058,0.4953248410142459,-0.06917345855688532,-0.029511542788817006,0.7615154765912406,0.036700849150943814,0.28279705198860783,0.9317518094222869,0.4763437917855835,0.04120870281972579,0.006523451389452443,-0.20388109279499772,-0.47462084797460113,0.12039982931767779,0.09749742211371938,-0.03841669919873426,0.11947060237850492,-0.04369362992300565,0.5901202942066246,0.5180694292023372,-0.06562502409984894,0.39096639547898593,0.41021806776102293,0.2697888892596002,0.650136347285542,0.02913033897251771,-0.04218473402673849,0.17866374554556566,0.11654779928729325,-0.2956839834955482,0.0182490940758859,0.22715992173867183,-0.10535377806082417,-0.5753539882435045,-0.5660642735021334,-0.5208169312674263,0.014593536938369397,0.12283747166116708,0.06359570962524838,-0.5196879572881057,0.39243487611012035,0.45467043785443156,0.06965789479391561,0.1601328887088045,0.2248541232890679,0.12627138287240108,0.17905763820116383,0.11105477007390352,0.10457628534788266,0.30996111740263865,0.570379467193987,0.4211560701354407,-0.08611411366586152,1.0,0.5936516408316285,-0.07657925395238432,0.5695712657106617,0.150508154535795,0.13170631636842925,-0.8277926200444726,-0.1797010749201256,-0.1955166802850372,-0.2638208761568177,-0.5933916273149806,-0.22508464175383855,0.08971160501579012,-0.40651152147591124
