,Fusiform_R,SN_pc_L,Temporal_Sup_L,OFClat_L,OFCmed_L,Thal_MDm_R,Rolandic_Oper_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Thal_VL_L,Thal_MGN_L,Cerebellum_9_L,ACC_pre_R,ParaHippocampal_R,Parietal_Inf_L,N_Acc_L,Temporal_Mid_R,Amygdala_R,N_Acc_R,Postcentral_R,Frontal_Mid_2_L,Parietal_Inf_R,Thal_PuI_L,Occipital_Inf_L,Cerebellum_Crus1_L,Rectus_L,Caudate_R,Cerebellum_Crus2_L,Cerebellum_10_R,Thal_LP_R,SN_pr_R,Temporal_Pole_Mid_L,Putamen_L,SupraMarginal_R,Precuneus_R,Thal_VPL_R,Cingulate_Post_R,Vermis_9,OFCpost_R,Lingual_L,Postcentral_L,Lingual_R,Occipital_Sup_R,Vermis_1_2,VTA_R,Thal_IL_R,Thal_LGN_L,Thal_VA_R,Cerebellum_8_R,Temporal_Inf_L,Cerebellum_8_L,Thal_VA_L,Thal_Re_L,Cuneus_R,LC_L,Occipital_Sup_L,Fusiform_L,Cerebellum_3_R,Vermis_3,Caudate_L
Thal_IL_R,0.3655816215589885,0.27713571680380517,0.13660916190949235,0.013183418010544573,0.06513032076111402,0.47230556045933625,0.19918748113217363,-0.0976034395274108,0.12192443520696979,0.49097971004891516,-0.03338519717502421,-0.07219146232613577,0.22434433785837837,0.40567708210509806,0.04609564733115471,0.1673476064192144,0.348924898697277,0.2928726335467103,0.18108287535651246,0.009659355398628265,-0.07684806908723446,-0.1632188486381778,0.04184573093755047,-0.15307773558421536,-0.23286056083063267,0.02404484933378337,0.3788633543376631,-0.17719094763241103,0.24326789789207934,0.33704148096188746,0.17764117347831654,0.14279666267073185,0.3292242483156751,-0.17983885610563216,0.20400224850612678,0.5621975531606055,0.4805174299228687,0.16606233666583733,0.10858862095072913,0.17935747187372456,0.016374922743446995,0.1949776320337377,-0.01435763441562709,0.11760604863408994,0.14666883360177635,1.0,0.21441453275404604,0.3535924248192112,-0.012558797842220698,-0.030934964178461845,-0.08315408984062236,0.16091955921887344,0.1025948958741161,0.1711700170045902,-0.012991493501561657,-0.010419621894091543,0.062354162061813476,0.34536075195012483,0.3937821333017765,0.14804477815496223
Thal_LGN_L,-0.07945666111488475,0.1455190247036597,0.19882152609911363,-0.022353702494619113,0.0434961832709205,0.3784211165366304,0.03058906178007327,0.268446289723152,0.21086099595352908,0.37691478341353946,0.08418858014086153,-0.21110889729398175,0.1322946118394232,0.17449841552745543,0.1901682340661165,0.4349838197535476,-0.24285526414717673,-0.17833743620394013,0.3082984246778679,-0.09283432055803673,0.26687128922635595,-0.1537922292739793,0.6013335530618559,-0.4366993425358479,-0.35537137070516833,-0.04885590294412198,0.03669272132212903,-0.1768878515915919,0.5090292687008233,-0.006101111032215316,0.4340801256194303,-0.06016894672882842,0.24412560324325114,-0.2953392528764467,0.13824081622184012,0.33859641680986535,0.10679529411321192,-0.04477176419136706,0.4080569189665197,-0.21688739447075675,0.26720762939641535,-0.1012129021936572,-0.4195478097635751,-0.15596937924821003,0.06293759067912097,0.21441453275404604,1.0,0.22520874644671512,0.04470138929184628,-0.0963323296861959,-0.26727326046749267,0.3066706412348542,-0.002709414536212744,-0.21268754733777354,-0.22519288392359735,-0.3913166303626415,-0.07195028688065978,-0.05810673991288945,-0.14218640496965804,0.0305528956653432
Thal_VA_R,0.39412932587263283,-0.13427521079373117,0.006411278416009412,-0.15359772488889753,0.2049582844330257,0.5004349811697324,-0.0875857562311782,-0.09037013671603775,0.2803022647731152,0.36832971578102774,0.09008377471989532,-0.17000037674671278,0.40500243730556956,0.3848788895235248,0.10765453185882538,0.49240573202843396,0.434273739180733,0.4224251807667068,0.2889480225686854,0.05658231213231151,-0.1869519472365157,-0.14711378780348552,0.3296775569530941,-0.30436645444862265,-0.3459599581613574,0.21661769981910473,0.49828314813337055,-0.242743332809777,0.18642221791582786,0.13071170664015375,0.20818410984640487,-0.17363086683823992,0.5580808583063521,-0.2545058231791989,0.3064063728507803,0.47783839267759287,0.25774164973732394,0.1757289764505366,0.22316676500338078,0.09095957271912304,0.02121435275709778,0.08455033530934428,-0.01666786929697484,-0.08036879848474163,0.07367908577021726,0.3535924248192112,0.22520874644671512,1.0,0.050705733976619545,-0.21206133480166633,-0.22566651522867556,0.16796334610115884,-0.07246224008939633,0.15066767519032445,-0.11256461160225395,-0.07183524033962976,-0.021595503049727828,0.026772874160642217,0.13564750740218942,-0.011596131990684093
Cerebellum_8_R,0.40880627285761195,0.03395630810677777,-0.6480635751966849,-0.4906213071772807,0.12414777599536354,0.418526008092535,0.11479690645312954,0.617499488858016,0.20021181025415424,0.045833036779609315,-0.011589536903176925,0.3762987826492132,0.13773239786760613,-0.1329243088910957,0.16923322195344526,-0.29689133493336817,0.35263353426573135,-0.18087148654185317,-0.16694842277364563,0.3204965765153202,0.37596503261710523,-0.043838631686577346,-0.13277801928611735,0.26088329037329694,0.48801543689486265,-0.35872780253113346,-0.3559875287268625,0.7422815831043827,-0.14058321739397153,-0.3825184644845855,-0.21620374077533203,0.2827716902555155,0.015196789299490697,-0.0909668164277621,0.28405165593782467,-0.045107590209699636,0.11607193977274309,0.8040059177328303,0.3427432441868515,0.36624235970675834,0.13905095452860336,0.6642399283382963,0.17292239278851318,-0.23712516581752194,0.2619532136475787,-0.012558797842220698,0.04470138929184628,0.050705733976619545,1.0,-0.10606108887844388,0.29235230023628944,-0.18956500579846075,-0.1213396914130793,0.260058842102781,-0.43988603328439907,0.22118617578671484,0.3411403092834195,0.07883765187130673,0.34841308865017184,-0.62364570252396
Temporal_Inf_L,-0.057987394417382376,-0.22811607149700847,0.3165175752085246,0.17695872029966112,0.05535960132878688,-0.17797779057001442,0.029414441754851577,0.1422290116357407,0.13015533234326196,0.1446786851114911,0.19241930448194614,0.031289272182175414,0.14561985437065955,-0.033066625762649106,-0.5890005140556646,-0.02755808877415098,-0.12180097387587843,0.031117711315459578,-0.02487198735752002,0.016813729420000458,-0.10791917594365501,-0.009207258735464819,-0.017184558707107618,0.6239288794776126,0.594657761983106,-0.06667087609875252,-0.1035606088648376,0.23113517036140535,-0.3719653529372814,0.18042367752974214,-0.19246820573189474,0.07798910077637926,-0.051655050301426225,0.11213122816013402,-0.28757176629588127,-0.13757114402650544,0.13643773447235347,0.11411505670382392,-0.26248394090271815,0.2897979849110326,-0.4686606633011612,0.2499978945114897,0.027734770855889636,0.14095189974785863,-0.002949513322637684,-0.030934964178461845,-0.0963323296861959,-0.21206133480166633,-0.10606108887844388,1.0,0.49179966709444534,0.1305378456215144,0.36681670944539624,0.10958351696790855,0.1987874559265426,0.17083040758162288,0.6445913322962389,-0.10661336101054557,0.02000637925952044,0.20726422932796348
Cerebellum_8_L,0.17856189444241052,-0.18149615279239878,-0.031315470208755386,-0.07463976443567985,-0.17551033856713785,-0.1649920144950534,-0.0008177384684239584,0.09569002061130576,-0.06037393886653605,-0.06968584927730252,0.06586228848269379,0.6346311111236519,-0.0894035746134477,-0.1935207675688288,-0.27085979176122826,-0.48116525515843855,0.3395684510062723,0.15477744573900346,-0.330876166886474,-0.01753782747520591,0.03716027683941198,-0.11873125469558517,-0.42874761665193645,0.6226716255959633,0.6723056815259411,-0.09964075265422093,-0.22209709275678347,0.6095391127161418,-0.4707971656451482,-0.046473989407459365,-0.5537770619958499,0.040101619657480936,-0.12143967515726022,-0.04421311041120733,-0.09105116025466806,-0.33462890303156795,0.02681554715290308,0.4496923081928855,-0.30485501386355296,0.4910866378235934,-0.20103085549179225,0.4640218613641097,0.23674688296594618,0.29383310475691815,-0.042253509922770965,-0.08315408984062236,-0.26727326046749267,-0.22566651522867556,0.29235230023628944,0.49179966709444534,1.0,-0.19168623980350954,0.055784090968742345,0.16038955363497573,0.14220334446431454,0.43030445868327233,0.4326814127903459,0.1301047137577606,0.2324487369933708,-0.0949292331352282
Thal_VA_L,-0.13123050291819785,0.11362394871879233,0.49449722302639726,0.19310379352099993,0.07834660623032644,0.23877872597564626,0.2985749003636959,0.06812364141600274,0.2630957941101154,0.61793356526897,0.22200063201077758,-0.14758095308870184,0.19168693354982108,0.42370171366334164,0.012656778733130817,0.35092431013135666,-0.3272057825670196,0.030695531998734697,0.5617092360484843,-0.45908230818792034,0.16493127691160908,-0.45125154999248374,0.6219048373356322,-0.3386704533658758,-0.28224703531366857,0.35545366087723246,0.23935708497996566,-0.2730706411180571,0.3861964631818145,0.45525960157663065,0.3538493063466417,0.03261799072617801,0.12819429585462105,-0.49095655811638605,-0.07712823642426214,0.5102605457258461,0.32468618676907385,-0.1792325971634284,0.2572033653232533,-0.1908829863748431,0.104621153354635,-0.1622226370752046,-0.5806632624215874,0.14833134109192125,0.2810486404742505,0.16091955921887344,0.3066706412348542,0.16796334610115884,-0.18956500579846075,0.1305378456215144,-0.19168623980350954,1.0,0.28232063416998765,-0.40692055694284507,0.08936019812145286,-0.4709660982729123,-0.03996558939336961,0.09777220604917669,-0.03668069011073013,0.5438168881640161
Thal_Re_L,-0.040916312041610295,0.01411200259083469,0.24767422804279532,0.18492337578814527,-0.03772998637869849,-0.16659121937340957,0.1758228409171754,-0.17668489475255597,-0.07398485135894366,0.2313871710607096,-0.00802736798530065,0.02981285493654413,0.04204158480525699,0.18140289161740672,-0.23414461469993014,0.03274578021311589,-0.11107563996648813,0.09607081922208881,0.1368228382260098,-0.21967642090314177,-0.21783805936283704,-0.09686470191484974,-0.028231523750743507,0.16374356239458393,0.1425117211286391,0.127424522811391,0.09377582838006655,0.03263717765984306,-0.047662857045683266,0.3053240781740756,-0.07921268956075622,0.12833303246975133,-0.01319673769210436,-0.09046835381571938,-0.19458845286824722,0.024673416083265884,0.08375845985671901,-0.12675134081614955,-0.19030105785393828,0.06388979039792714,-0.2530346951517571,-0.028784991341247367,-0.07961358807326634,0.18879483985239437,0.0073068449404881265,0.1025948958741161,-0.002709414536212744,-0.07246224008939633,-0.1213396914130793,0.36681670944539624,0.055784090968742345,0.28232063416998765,1.0,-0.038083388504302845,0.1351281652044494,-0.004700109798545228,0.2135529849694107,0.028995297000736508,0.017097400629444013,0.3701718826800846
Cuneus_R,0.3000541089209227,-0.14337891502484346,-0.3406264225616273,-0.35008330904146134,0.2018324816051739,0.12950285689954563,0.026377231954625355,0.004077025039604267,-0.17341594187247353,-0.14489433395986667,-0.07887033148510757,0.04949082539438919,0.040282079973106864,-0.014510048639289091,0.3013200121445771,-0.07719946119605478,0.4247595081832796,0.05172281069024057,-0.3080907222593787,0.5121196068436289,-0.25079220342556496,0.4761106659801704,-0.5126887501649579,0.506254179455185,0.32614699593662394,-0.4928315616906763,-0.20803190288999276,0.2126032144827403,-0.38289747299884025,-0.12673903679176568,-0.054233669752090805,0.0553552339191454,0.057103737043507616,0.2490403376803531,0.547164985595205,-0.3063868181704209,-0.059018181213683366,0.3872300560063488,0.0690977139732633,0.5287813625456687,0.1888336402881059,0.4692028240165073,0.7473208047136878,-0.4380352118037438,-0.07520508297575469,0.1711700170045902,-0.21268754733777354,0.15066767519032445,0.260058842102781,0.10958351696790855,0.16038955363497573,-0.40692055694284507,-0.038083388504302845,1.0,-0.34632455523791417,0.7616767638072599,0.5164416251104161,-0.10063844538573968,0.40598030969526716,-0.35566187385842013
LC_L,-0.02391425641236408,-0.08161089742578864,0.3025388673513505,0.17916585443213862,-0.11657581757172826,-0.3707582423456597,-0.012269913610743172,-0.4448411406350416,-0.163719371506391,-0.04583642256652157,-0.020380390342359233,0.13811217540546905,-0.2092126571960862,0.006717485760097476,-0.32076283934085814,-0.04224117200923502,-0.09757063665841864,0.18731360308352918,0.02116721199784456,-0.277635378181042,-0.22561693556733267,-0.07301723267346857,0.001132647693682132,-0.0757782280627479,-0.042591342067070305,0.4036801969945744,0.19397243825312233,-0.14731771196919305,-0.01455716084935968,0.20219181927674584,-0.10113699360925078,-0.04452677830008774,0.01579579710928296,0.08937713575636881,-0.3153577730844234,-0.02316863319514774,-0.02087937013151534,-0.32774078076186086,-0.3489116947214597,-0.12740666940665396,-0.3291312991550935,-0.26580661652218257,-0.08933451655539489,0.5050786296640781,-0.03060845619295283,-0.012991493501561657,-0.22519288392359735,-0.11256461160225395,-0.43988603328439907,0.1987874559265426,0.14220334446431454,0.08936019812145286,0.1351281652044494,-0.34632455523791417,1.0,-0.17259316319071533,-0.17997166445082832,0.08496109685239198,-0.23169923579597215,0.37099119408396025
Occipital_Sup_L,0.15764910245489952,-0.22877141575233287,-0.22801071560623196,-0.2858009163656922,0.14891416825651824,-0.2184021279160761,0.10895500230143824,-0.03977663321558736,-0.27051557274652366,-0.23096237872983788,-0.0005519652782528874,0.159198961823092,0.021570573537894766,-0.17979891942704782,0.2337601231898405,-0.3914942033576187,0.41620821917466544,0.05426408629707124,-0.38263090909905184,0.41905487001457564,-0.2970193732759316,0.48990478639673135,-0.6811368030078762,0.7018277437963103,0.47295490581400434,-0.32095043860584715,-0.23031343336659937,0.2665486117262724,-0.5835170746844086,-0.2223032925852898,-0.3762409975374452,-0.05871376244642693,-0.1030339813551162,0.306905121921704,0.4306489873698528,-0.5084367817306711,-0.135157680899779,0.34865588290975513,-0.08683234651088177,0.5076275358327503,0.16065676658659217,0.3932645775331201,0.8532489958675072,-0.17817768150457441,-0.13385330963651962,-0.010419621894091543,-0.3913166303626415,-0.07183524033962976,0.22118617578671484,0.17083040758162288,0.43030445868327233,-0.4709660982729123,-0.004700109798545228,0.7616767638072599,-0.17259316319071533,1.0,0.4471799627304065,-0.07646504081884292,0.24198175131204036,-0.239175418378356
Fusiform_L,0.38657245193041,-0.3786623540866915,-0.01878269950662018,-0.11165650843946626,0.20243639202432592,0.12003571247999105,0.17735973624172646,0.33861888583390165,0.09037995321056465,0.10824784848713777,0.2032591375565384,0.19808111305482068,0.11995943503296423,-0.0010835284814598386,-0.21042460553840528,-0.020262085833031632,0.2009151046904543,0.03092684117416921,-0.21898761215092072,0.20526209252455022,0.04360598115500273,0.043295259160743726,-0.1422485857077192,0.7130790852820975,0.716153122272972,-0.3707681795465343,-0.29209596879178784,0.5282384242532121,-0.43635745277543087,0.07310013036394677,-0.07176260499094834,0.0417420716068637,0.18737718937818992,0.014181321798826663,0.07437300579263603,-0.16925521955701703,0.014183909725075142,0.5124474487968715,-0.01780082759269249,0.7289767906674924,-0.16333059753307902,0.6826582835820232,0.27018628539753453,-0.10853616401414165,0.00048531205812727714,0.062354162061813476,-0.07195028688065978,-0.021595503049727828,0.3411403092834195,0.6445913322962389,0.4326814127903459,-0.03996558939336961,0.2135529849694107,0.5164416251104161,-0.17997166445082832,0.4471799627304065,1.0,-0.18690474361683185,0.34196237363802967,-0.13726472514919305
Cerebellum_3_R,0.2847408996058238,0.6513018582621655,-0.0008448476737943976,-0.042496469900908426,-0.17012255312145824,0.09065718875777226,0.04317296978473609,-0.04723650120168244,0.200515385714901,0.24487671554449192,-0.0861750911266524,0.1483934401476359,0.10626737836588748,0.10865885530173351,0.015265136248201633,-0.341615470918194,0.26422005752968836,0.16823423400880277,0.12805387252018036,0.005297259764545155,0.03245776184895298,-0.15884446311974293,-0.16873606136342012,-0.10493542459942638,-0.08272427790165812,0.2139265258622594,0.20744724907095044,0.0018512703085505578,0.009437748515051119,0.14649104675513616,-0.15789513496814964,0.36117314863570754,-0.1546176077543723,0.001640085705480372,0.09347657525621436,0.3073397903662391,0.4666384626359327,0.19041456192357242,-0.08612242747412842,0.012926508937952347,0.02714977450816141,0.2653837970971997,-0.03382929352448738,0.4909547517731906,0.2935299752067341,0.34536075195012483,-0.05810673991288945,0.026772874160642217,0.07883765187130673,-0.10661336101054557,0.1301047137577606,0.09777220604917669,0.028995297000736508,-0.10063844538573968,0.08496109685239198,-0.07646504081884292,-0.18690474361683185,1.0,0.4408784216522067,0.020688619498677136
Vermis_3,0.526692387055227,0.39149640162892435,-0.123747405455033,-0.12222849930273141,-0.059752559324085526,0.46449080916349894,0.14487746244415176,0.1695820139033391,0.14453445461694112,0.2520244308547933,-0.022376849044143422,0.22543943051683618,0.12120856716280086,0.13742641621430707,0.12821476306459814,-0.24315862428530127,0.5058319640030678,0.26467221889897485,-0.07539610767190429,0.20934575924470167,0.1326451937827853,-0.04261957752157629,-0.2686927100134833,0.18197222162179358,0.18938983090818698,-0.1662533072076608,0.01501268498886096,0.30661081450084393,-0.1093151520387275,0.28221860571575214,0.0034708129691232263,0.3142765151015875,0.120526937384347,0.0033203557981431684,0.3522270238817401,0.22396858711565626,0.40062671170616704,0.4678872287757119,0.007820183491449343,0.49137988597842536,0.1353629012248314,0.5776852390635135,0.21942549337102119,0.11450181473824245,0.23852076270794734,0.3937821333017765,-0.14218640496965804,0.13564750740218942,0.34841308865017184,0.02000637925952044,0.2324487369933708,-0.03668069011073013,0.017097400629444013,0.40598030969526716,-0.23169923579597215,0.24198175131204036,0.34196237363802967,0.4408784216522067,1.0,-0.191157546042296
Caudate_L,-0.2011443681077553,-0.018837834310337226,0.7368134544894156,0.3859654487807049,-0.07929974374922713,-0.21273423209123732,0.30278804706861245,-0.5114327156629046,-0.09246281421205035,0.46086177020077357,-0.011662156321875125,-0.022869994331417468,0.0023581031982390713,0.4923972431171601,-0.09761278445245271,0.29216473792970105,-0.28779250835880205,0.34917627696036196,0.43390201238940873,-0.7036671602004194,-0.25563385575266645,-0.41357921862593683,0.25187158615104255,-0.21115080587729657,-0.30091078596613297,0.591837633960349,0.5105797176307583,-0.43661092182069083,0.25784119899834,0.6768261967564084,0.07068393623791269,-0.03014100872419121,0.0875237976527603,-0.41949465334395925,-0.24666902284042425,0.27744670886379874,0.07078877295667606,-0.5289528122414553,-0.13579722556741322,-0.19366640386533943,-0.10751134828565691,-0.43830294518821944,-0.3660754001018886,0.4012597592032946,0.007160062789770515,0.14804477815496223,0.0305528956653432,-0.011596131990684093,-0.62364570252396,0.20726422932796348,-0.0949292331352282,0.5438168881640161,0.3701718826800846,-0.35566187385842013,0.37099119408396025,-0.239175418378356,-0.13726472514919305,0.020688619498677136,-0.191157546042296,1.0
