,Vermis_4_5,ParaHippocampal_L,Vermis_6,Thal_LGN_R,Olfactory_R,Putamen_L,Temporal_Pole_Sup_R,Supp_Motor_Area_L,ACC_sup_R,ACC_sub_L,Caudate_L,OFClat_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,Caudate_R,VTA_R,Thal_PuL_R,VTA_L,OFCant_R,Rectus_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_Re_L,Thal_PuI_R,Temporal_Inf_R,Cerebellum_3_R,Fusiform_R,Thal_LGN_L,Putamen_R,Thal_IL_L,Cingulate_Post_R,OFCpost_L,Cerebellum_6_L,OFCmed_R,Insula_L,Red_N_L,Cingulate_Mid_L,Thal_VL_L,Parietal_Inf_L,Frontal_Mid_2_R,Vermis_3,Frontal_Inf_Oper_R,Thal_AV_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Thal_MDm_L,Amygdala_R,Cuneus_L,Fusiform_L,Vermis_8,SN_pr_R,SN_pr_L,Cuneus_R,Thal_AV_R,ACC_pre_L,Cerebellum_9_L,Thal_PuM_R,Temporal_Inf_L,N_Acc_L,N_Acc_R,Cerebellum_9_R,Occipital_Sup_L,Angular_R,Frontal_Inf_Oper_L,Temporal_Mid_L
Frontal_Inf_Oper_R,0.44666280132505215,0.275651135675717,0.15984812327740305,0.2455921521974595,0.256435159189579,0.21174403967241548,0.20378531025945104,0.23317560715143193,-0.11442022974384454,-0.0024139458779682903,-0.09246281421205035,0.013079029579263811,-0.07328469676412759,0.4019932855085369,0.2327734859824165,0.3233044003245258,0.4772263720124229,0.17261383672067354,0.2623720652280885,0.02560851290922897,0.006753345840675925,0.20390770113286316,-0.07398485135894366,0.3569483187787253,0.18024242328243908,0.200515385714901,0.16655506561628827,0.21086099595352908,0.24945588036459979,0.34918777748493324,0.5006718710362907,0.4334521034408992,0.24511301185598136,0.27983986991585724,0.23153376220830896,0.3563343266990661,-0.05099713000270537,0.42914716516550155,-0.2290903677917788,-0.03522440434325612,0.14453445461694112,1.0,-0.17212799747372798,-0.05545298724146272,0.20317142167979843,0.4278279968939174,0.03277475008515345,-0.1866127632485213,0.09037995321056465,0.2835239966204752,0.15957949773603403,0.5617620724159953,-0.17341594187247353,0.13924515665685125,0.005318746318463322,-0.3149022589817339,0.35135508232074164,0.13015533234326196,0.22202984341013865,0.42757393619062806,0.056979161192418935,-0.27051557274652366,-0.13717274784781236,0.5852562108750229,-0.07748998309019661
Thal_AV_L,-0.09388032129326745,0.09826711649732908,0.13582918310552458,-0.0466452426915966,0.14622700498961091,0.3174216804942124,0.29734976902633736,-0.49803804893883147,0.474786892609972,0.4348227242338124,0.5572441161499208,-0.3005301158354637,0.09771085225779369,-0.5426592725088984,0.3786610253453904,-0.07484204489781193,-0.076423293526375,0.014820632664425713,0.1874345850700232,0.28668555476351765,-0.008516209873660684,0.3599479268392085,0.3664125044856858,0.07946942887317439,0.28899269104882486,-0.05742174266502846,0.20307957037087485,-0.22156599042733297,0.5460703489087017,-0.0337387849955775,0.07742066880663523,-0.3653369206564852,0.018804045636245693,-0.43514197718834285,0.32727085114151405,-0.1320997482667384,0.3549664774523365,0.3305515474558392,-0.07456744286177872,-0.21833005179062387,0.1194103492502,-0.17212799747372798,1.0,0.23906426010167356,-0.005685147165121097,0.34928933898478626,0.500624789352258,0.2700292648221895,0.21734210054619807,-0.024264572262786045,-0.2955509261538823,-0.21020997962845744,0.2037138359490025,0.579526813737584,0.5366195028801354,0.32972427692772366,0.19451993979443036,0.23561103062876007,-0.0038359035142239563,0.03234751866470351,-0.016617142792672745,0.32959272529896755,-0.10849930696364853,-0.25525263356373584,0.5274095330459447
Temporal_Pole_Mid_R,0.21988998693329068,0.03604107967488841,0.14329037848403373,0.1551808161106417,0.27103311686660586,0.18429497754141141,0.6295439433011912,-0.23663924705875491,0.3595690963960842,0.5053698697622971,0.2578689020363806,0.3417575462978581,-0.35755449253861304,-0.2332674963882433,0.5708629583914752,0.1403734408110789,0.44206687388573457,0.11935931139782878,0.1952016376132555,0.41414308191724813,0.2457844443674767,0.5116466797854107,0.035577337631324216,0.3110317249509548,0.5791934337036044,0.2640260153619199,0.33202036217633274,0.18255077974756137,0.15105782718381974,0.22218194107490194,0.128310521508557,-0.02960441032167391,-0.008859099634840785,-0.5504019043428666,0.24450936494791456,0.26147060326422045,0.0373964129000705,0.367137838903817,0.11665812892184904,-0.37582776682970437,0.1926548091212172,-0.05545298724146272,0.23906426010167356,1.0,0.1991651862919885,0.38329574033912905,0.5201024685258551,-0.08791699391427177,-0.25178225990062203,-0.13669469977593676,-0.11980744845439872,0.2258578556286472,-0.16983280639921544,0.5490809463394895,0.369464785340846,0.23021151883803778,0.5594287574058285,-0.2933069033987356,0.2284355714935438,0.3395485194016118,0.1104994586982803,-0.2838783764516481,-0.3136481355560251,-0.07776177733874161,-0.2596600341541387
Cerebellum_6_R,0.48288015881189505,-0.23853880162878285,0.3964664760284938,0.0365240232570057,-0.14765364357806107,0.22596468456670069,-0.029268410644727245,0.43313099086744267,-0.383979641484159,-0.3605100262923816,-0.4908844041134658,0.11868446484340066,0.44761130359137113,0.3273574658995957,-0.176138951143479,0.05313277507479925,-0.05359335415732891,0.015304568783035119,-0.04347598120208158,-0.2713837357812457,0.6672990258591466,-0.029049264226360075,-0.09737261740774579,0.1677959110351722,0.6029785590948087,0.21973892089234973,0.7667917395906931,-0.011882068844435666,-0.11237972967629485,0.08924965569277163,0.1692004189576912,0.052024015494951184,0.7854156136516952,0.20173155808503165,-0.01986386946699348,-0.17805266457997726,-0.36172294420261836,0.026517859706844095,-0.05672846537402278,-0.3141703356039879,0.4867807441417063,0.20317142167979843,-0.005685147165121097,0.1991651862919885,1.0,0.17515004299989262,0.133818162820659,0.2819043850894901,0.4257568104345382,0.6999255339615256,-0.2050002903289368,0.009798216018332414,0.2720107379405781,0.05073055294094938,-0.4445394414721549,0.4499997470083644,0.014737282165269166,-0.02704820792856145,-0.20310030804745932,-0.27736283497860936,0.7362906450470774,0.1560242883494825,0.12270335747829422,0.37988527532678257,-0.11548853035232295
Thal_MDm_L,0.49436619414662397,0.3853628676705654,0.32454370110048075,0.2826619719660071,0.3908103350920282,0.313067935215471,0.48947610730371127,-0.01851239607348901,0.06929825025296459,0.3322170798023662,0.32566368352722963,0.15935936852895416,-0.15535013495022698,0.15008471665382225,0.4428263768506337,0.36134580623687357,0.41462810801396616,0.06756946885901835,0.4324844552937346,0.17621611195480683,0.13509700055030047,0.6875190378802913,0.16214196514266974,0.6724767479004883,0.41104062000537955,0.18620526608791937,0.28027957210145865,0.2804844688888703,0.514564684178063,0.5631333221979636,0.5821317932168761,0.2891079656823713,0.20093815940701584,-0.26008638444282256,0.5819842499138428,0.17809752758557715,0.28703956835128414,0.8211464231971735,-0.0017728582058505514,-0.3491742359964617,0.3403270922690841,0.4278279968939174,0.34928933898478626,0.38329574033912905,0.17515004299989262,1.0,0.3062136046091435,0.007285560330222827,0.1977305935885065,0.24305285682781144,0.23591478330737928,0.5045296248098752,0.02982383363985988,0.5796612515876362,0.35861353423706427,-0.06361333119567499,0.6930156197296302,0.1527007747430157,0.4336518854427663,0.5740359455815324,0.11856932441941666,-0.1908993792951339,-0.2379335385391643,0.35352047157120936,0.11315747809623657
Amygdala_R,0.0998757213151097,0.23993269555993474,0.12227518872609897,0.10856690548932055,0.2624648709732685,0.33980712933956125,0.7157767765716851,-0.48613144930345575,0.5954858244218904,0.5946074307837764,0.34917627696036196,0.03359938900875201,-0.17638265071887027,-0.454774039872485,0.7082971117638767,0.12327158788021994,0.36994158309170255,0.04239810317806249,0.26532565776564726,0.35606575530144846,-0.06381537782269815,0.5784412391764218,0.09607081922208881,0.27329267046409367,0.6132009297131753,0.16823423400880277,0.5006462447194592,-0.17833743620394013,0.25655062956234537,-0.003859246961057078,0.08674858793752419,0.015278446350803991,0.07310683559754474,-0.4745660543549571,0.3429193742488556,0.02727208119155283,0.10223072647080657,0.17337034778463503,-0.14490004345756968,-0.1895213777752801,0.26467221889897485,0.03277475008515345,0.500624789352258,0.5201024685258551,0.133818162820659,0.3062136046091435,1.0,0.12086363769746238,0.03092684117416921,-0.060920920407507684,-0.13666839903003444,0.19707785470280445,0.05172281069024057,0.5576337895127964,0.5101605374994026,0.18739220603199677,0.4671371284786904,0.031117711315459578,0.31609963578567424,0.2916483801904521,-0.1463754443427681,0.05426408629707124,-0.2129728097892272,-0.30501024674496874,0.12873388005382894
Cuneus_L,0.11946288348994748,-0.27982648373769803,0.2617838111580931,-0.19025621709165008,-0.22553286583677962,0.00684319026646459,0.04961682301756993,0.21468600103329644,-0.1184084207517826,-0.15085494656675916,-0.3082779912256593,-0.10475525387210965,0.29690168455011534,-0.06298337779808492,-0.11595781799533901,-0.0735879978437708,-0.5017510176510768,-0.08516762824638184,0.10583257804356448,-0.3474225779607744,0.23474933432503345,-0.014353760527198183,-0.0523484681203725,-0.2069259574992688,0.3415558623704643,0.0656433859937585,0.31914278628121817,-0.2854108450531203,-0.18450091051823314,-0.11018931914991902,0.005450767049794196,0.010161199115849092,0.28507325091455116,-0.03500550424179615,-0.08628342189463145,-0.5051947355205976,-0.1368652447967819,-0.10321394959727725,0.2991664990526457,-0.2900676945449267,0.48788263307502455,-0.1866127632485213,0.2700292648221895,-0.08791699391427177,0.2819043850894901,0.007285560330222827,0.12086363769746238,1.0,0.4281717056086392,0.3239016466801322,-0.18994072763316594,-0.184350246789717,0.8963739014374666,0.1586027501400446,-0.22001257984149153,0.08733197580289506,-0.34478836085954906,0.049092706957766886,-0.2385074702426749,-0.3015734104982426,0.1541451670139152,0.8515566468483762,0.7133886865433188,-0.08103341301323284,0.273720163642771
Fusiform_L,0.13042730985748913,0.06898174014620206,0.4101326268455397,-0.08734559624021049,-0.19730502858709822,0.18737718937818992,-0.20555003726648463,0.2105384676011195,-0.33409736534128165,-0.1937343868797092,-0.13726472514919305,-0.23222369894557118,0.716153122272972,0.33861888583390165,-0.29209596879178784,0.00048531205812727714,-0.2995332587731463,-0.09823264368309303,0.02766245790859339,-0.3707681795465343,0.1343846151747174,-0.0010835284814598386,0.2135529849694107,0.05168292883348636,0.17311301559806053,-0.18690474361683185,0.38657245193041,-0.07195028688065978,0.1563976895094724,-0.0037693405674689936,0.014183909725075142,0.01567272861401293,0.667685096684693,0.15065354835992756,0.24120000836409286,-0.48248079837817365,-0.08614409098098597,0.10824784848713777,-0.21042460553840528,0.01334740422094422,0.34196237363802967,0.09037995321056465,0.21734210054619807,-0.25178225990062203,0.4257568104345382,0.1977305935885065,0.03092684117416921,0.4281717056086392,1.0,0.6353605597879476,-0.07176260499094834,-0.08875608849325764,0.5164416251104161,0.035401986003760405,-0.10845943314438665,0.19808111305482068,-0.04752208829027533,0.6445913322962389,-0.020262085833031632,-0.21898761215092072,0.3561448416697939,0.4471799627304065,0.15970027015068028,0.17049327871508205,0.5843237663719418
Vermis_8,0.4408830259287034,-0.08901774565277136,0.26041601005078424,-0.1771549494512698,-0.10784568928889479,0.09478695230232702,-0.146084286747492,0.5918608383032419,-0.612483297522071,-0.4886611170830421,-0.5549074311418806,0.06520619165581665,0.6569748915239059,0.6058960145180816,-0.3330273747714567,0.19908785173699278,-0.2340486750895372,0.10960695196220713,0.006716486390771955,-0.44528548763915876,0.46767414075670105,-0.08179336351237024,-0.05533976681083181,0.1512132432589603,0.42718634240457865,-0.013217709140684175,0.42642168614256737,-0.01949423546518741,-0.1770644515099813,0.042439425974838914,0.18988369275351935,0.1935403273836505,0.7328580138025916,0.33005731952845996,-0.00021515584426427397,-0.36348179915068624,-0.3926266701876116,0.07743796092100902,-0.1316309315614417,-0.2365925014848103,0.3573782104635567,0.2835239966204752,-0.024264572262786045,-0.13669469977593676,0.6999255339615256,0.24305285682781144,-0.060920920407507684,0.3239016466801322,0.6353605597879476,1.0,-0.14276722143921672,0.09438517458417814,0.3884558918803558,-0.037928154363526,-0.45341100718819854,0.3129732692563058,-0.0993105506976768,0.3169982925216194,-0.1639795537500749,-0.20167411003054778,0.7238145142703828,0.31977338294173435,0.20809846262894183,0.500083643619431,0.13933177021091
SN_pr_R,0.006827998071940777,0.2883172734036097,-0.04760913561967959,0.4386944721979265,0.17433631093447502,0.19018170907687315,0.036061240309005295,0.16929998294108187,-0.16417128702614261,-0.043008073096005316,0.07068393623791269,0.3350679327827847,-0.46250456977074705,0.13566401008197299,-0.02048842325575682,0.1938692894465739,0.24331839096013005,-0.3354242986874916,0.01819238959445285,-0.1226755553290658,-0.10243251186967772,0.24954781913293264,-0.07921268956075622,0.5113203478607657,-0.21863085173366475,-0.15789513496814964,-0.09179261870398034,0.4340801256194303,0.19745831840116393,0.34744371662687035,0.040834701102716295,0.38218710374877835,-0.18832405503475277,0.04229397694666697,0.4101434759732924,0.11920779850391955,0.1264272923786808,0.21500146701637254,0.27329295692026734,0.05207140894825916,0.0034708129691232263,0.15957949773603403,-0.2955509261538823,-0.11980744845439872,-0.2050002903289368,0.23591478330737928,-0.13666839903003444,-0.18994072763316594,-0.07176260499094834,-0.14276722143921672,1.0,0.5039972020827894,-0.054233669752090805,-0.21577270934574724,-0.08444213341411462,-0.3866654724455671,0.3245394281520462,-0.19246820573189474,0.5603122022396408,0.30704657732539636,-0.2430624039776559,-0.3762409975374452,-0.09629093440960478,0.07786190286120287,-0.1830316431461075
SN_pr_L,0.31206673814826047,0.493109728736882,-0.054163229219441035,0.3698856809591123,0.5271634256678362,0.24650950870751187,0.4909130005492051,0.156055138339221,-0.05905869218282666,0.1746675468324633,0.020370083012995897,0.36561289219343923,-0.3933084814729802,0.30486793994037525,0.40146019529720717,0.47606311278415686,0.5734411119258107,0.13596228974864485,0.3322511503024879,0.08798915124836787,-0.06373955826536729,0.5526962442433048,-0.02732683289678673,0.521932273226692,0.1881674730905985,0.08884619186885853,0.1315156330020484,0.3724425991790886,0.1583052937934157,0.4211363940566561,0.3064995754427122,0.6377621164212844,-0.03070444749223603,-0.038254485616640084,0.427433375548407,0.39119599503132685,0.022578655040537042,0.44713805477130103,0.06973604395404581,-0.20681837951950582,0.06206066530321511,0.5617620724159953,-0.21020997962845744,0.2258578556286472,0.009798216018332414,0.5045296248098752,0.19707785470280445,-0.184350246789717,-0.08875608849325764,0.09438517458417814,0.5039972020827894,1.0,-0.12724810183747215,0.16702856042943212,0.1250491342789723,-0.4158665328742468,0.5192505572444968,-0.07840675332146596,0.5985477575228213,0.7084560402392833,-0.08924358529631018,-0.3692526290829277,-0.10139200668259508,0.352321733547995,-0.28505953067962353
Cuneus_R,0.044052006282499945,-0.24464294829725222,0.25655672974893656,-0.230483030527316,-0.2197533142462192,0.057103737043507616,0.017772628502625495,0.24330507288455513,-0.20853238205243751,-0.2106564201007005,-0.35566187385842013,-0.05693240556358139,0.32614699593662394,0.004077025039604267,-0.20803190288999276,-0.07520508297575469,-0.5770645832485363,-0.19885347820616586,0.03536759073863324,-0.4928315616906763,0.23093085043884065,-0.014510048639289091,-0.038083388504302845,-0.1325191017355265,0.2526369937038189,-0.10063844538573968,0.3000541089209227,-0.21268754733777354,-0.21973295148651137,-0.1647893348537539,-0.059018181213683366,0.13376823249032266,0.29329062813769274,0.0029711331327397865,-0.03398170955354949,-0.5965250191592836,-0.1268284300537509,-0.14489433395986667,0.3013200121445771,-0.2614819495383278,0.40598030969526716,-0.17341594187247353,0.2037138359490025,-0.16983280639921544,0.2720107379405781,0.02982383363985988,0.05172281069024057,0.8963739014374666,0.5164416251104161,0.3884558918803558,-0.054233669752090805,-0.12724810183747215,1.0,0.049370609026829514,-0.29747403850461746,0.04949082539438919,-0.3484206944633419,0.10958351696790855,-0.07719946119605478,-0.3080907222593787,0.16821142134095798,0.7616767638072599,0.6643188854300291,-0.025266192076354065,0.2549099375628745
Thal_AV_R,0.3045443330333985,0.07025020146137449,0.30531627857600785,0.000569224907424673,0.10670434670891994,0.1789221368021745,0.5379403241134699,-0.38318853564857913,0.5230589813310985,0.5159698111950866,0.4406087411147072,-0.06697792253444018,-0.08370040802201899,-0.33994716846403633,0.6061095599563862,0.31926012792829445,0.34782134823975336,0.31377813648885455,0.32733733531808906,0.44815152087215504,0.02183749345405244,0.5114138401067755,0.2657973242472415,0.22643052368588593,0.5046397266987447,0.40490313750687024,0.3128899486942972,-0.18205623229835294,0.3954326109836361,0.214526536306446,0.36755178590156506,-0.19825862698788027,0.1270289920162655,-0.49819636978292703,0.3368671956136835,0.12370837632692656,0.33938039357343525,0.5147724036387988,-0.08433645628866013,-0.23983299580086828,0.4405939368094717,0.13924515665685125,0.579526813737584,0.5490809463394895,0.05073055294094938,0.5796612515876362,0.5576337895127964,0.1586027501400446,0.035401986003760405,-0.037928154363526,-0.21577270934574724,0.16702856042943212,0.049370609026829514,1.0,0.5185886944422174,0.1592216918320279,0.5522215443736183,0.12787326962035356,-0.009560818272779341,0.3254795012414734,-0.023617741559359265,0.023831236693918442,-0.188314004623174,-0.035744153762857785,0.17888780462730217
ACC_pre_L,-0.14237840151557193,0.5000226070828251,-0.0401017452473603,0.11891878378985721,0.42506378823133845,0.15303416519107851,0.5066064536646009,-0.7449622685074084,0.6912742064228727,0.8512893376229939,0.8158663748808506,-0.2605494165674495,-0.2869353434905317,-0.4237280199139503,0.7164445784200258,0.044065972737110465,0.47340367938441263,0.13940945897224008,0.43184849978129763,0.5835060088807146,-0.4505012245837501,0.5460889362705964,0.3578950710826763,0.18031105787821206,0.022769277276190564,-0.00805939453673407,-0.09980768304036153,-0.019817062041627878,0.5622943720371009,0.14940269565328673,0.1418324476250345,-0.15884715041248337,-0.37006444618925244,-0.5882929859910695,0.45755217396154424,0.2728497239320921,0.43784850347845394,0.4312770059511674,-0.2862931147521425,0.0080221463517073,-0.16303004379115718,0.005318746318463322,0.5366195028801354,0.369464785340846,-0.4445394414721549,0.35861353423706427,0.5101605374994026,-0.22001257984149153,-0.10845943314438665,-0.45341100718819854,-0.08444213341411462,0.1250491342789723,-0.29747403850461746,0.5185886944422174,1.0,-0.18797565857657736,0.4874115623930668,0.23819716854156975,0.3756158535014985,0.5186723405929988,-0.5032119454946381,-0.15926946139123546,-0.41137591135745716,-0.33763532705275207,0.31423638959942685
Cerebellum_9_L,0.11629204048935518,-0.3757216084091892,0.21450689841132597,-0.27965140404022804,-0.29125880219897626,0.015816620922860503,-0.1632135798208062,0.030664852946904218,-0.03930660982241232,-0.1859411934515277,-0.022869994331417468,-0.007156271348476567,0.4732188760966025,-0.13744382958000945,-0.24543712087759242,-0.050123470959282726,-0.28020796116374924,0.11735491117418985,-0.3715012104856322,0.05747080075034234,0.4979095122432983,-0.16027759681298306,0.02981285493654413,-0.12135307634742255,0.3449967035143979,0.1483934401476359,0.35373295985732467,-0.21110889729398175,-0.016772131736722384,-0.22824455115993084,-0.12711410689954428,-0.5058190688359514,0.40453699319230246,-0.029491759684207804,-0.040627862269325694,-0.2640182360981198,-0.031797367048666016,-0.12778613433763192,0.02586606829615497,-0.10432264288330605,0.22543943051683618,-0.3149022589817339,0.32972427692772366,0.23021151883803778,0.4499997470083644,-0.06361333119567499,0.18739220603199677,0.08733197580289506,0.19808111305482068,0.3129732692563058,-0.3866654724455671,-0.4158665328742468,0.04949082539438919,0.1592216918320279,-0.18797565857657736,1.0,-0.05531380127366868,0.031289272182175414,-0.44706157781857636,-0.42738806847905275,0.6435983164954113,0.159198961823092,-0.15060009383711379,0.004994049347834023,0.16044867560787712
Thal_PuM_R,0.1721775373968067,0.32881794805213194,0.10045575483880645,0.3452348440956647,0.28601660436406917,0.25553933695555947,0.49027967975743697,-0.32004597927495587,0.3250634623213448,0.5534244498490065,0.48396956834504407,0.17875967629781994,-0.35318107058173664,-0.041867051690776945,0.5857160401633762,0.332493779385914,0.7145040917982324,0.048271945474729044,0.26147389041916935,0.34615009428315463,-0.03261160839827811,0.6967228664590464,0.19450273991348518,0.7006105777954678,0.30341862316593643,0.1606204752804656,0.21044054018846794,0.2658929759520999,0.4821473881443143,0.4238813199550855,0.31390615385219506,0.09569217345800785,0.012964920544626854,-0.36444382589243907,0.5425634827785494,0.375469928915058,0.34205839743842387,0.6326750139397846,-0.19321169067918587,-0.04833096523516613,0.24827366619337227,0.35135508232074164,0.19451993979443036,0.5594287574058285,0.014737282165269166,0.6930156197296302,0.4671371284786904,-0.34478836085954906,-0.04752208829027533,-0.0993105506976768,0.3245394281520462,0.5192505572444968,-0.3484206944633419,0.5522215443736183,0.4874115623930668,-0.05531380127366868,1.0,0.058531842541902246,0.5206617714183611,0.6249998759071875,-0.0785161059255652,-0.5678250905362662,-0.5577519755388606,0.08323570161598438,-0.08737279948363154
Temporal_Inf_L,-0.08141875303424935,0.22266891161686556,0.19019113211559915,-0.13914327704993243,-0.19166592690512838,-0.051655050301426225,-0.215213751836986,-0.1542733406130076,0.06937043546488765,0.12602728007097574,0.20726422932796348,-0.447749179719621,0.594657761983106,0.1422290116357407,-0.1035606088648376,-0.002949513322637684,-0.12353843698517679,0.10456836442615813,-0.027262026190137966,-0.06667087609875252,-0.33808666479360727,-0.033066625762649106,0.36681670944539624,-0.08364891286252873,-0.15707145417723029,-0.10661336101054557,-0.057987394417382376,-0.0963323296861959,0.1843785704233439,-0.042428889402973916,0.13643773447235347,-0.1560473073022548,0.35542841001756287,0.024006548722901224,0.12720954524935074,-0.1835813990724597,0.2493614984658413,0.1446786851114911,-0.5890005140556646,0.3822201936318602,0.02000637925952044,0.13015533234326196,0.23561103062876007,-0.2933069033987356,-0.02704820792856145,0.1527007747430157,0.031117711315459578,0.049092706957766886,0.6445913322962389,0.3169982925216194,-0.19246820573189474,-0.07840675332146596,0.10958351696790855,0.12787326962035356,0.23819716854156975,0.031289272182175414,0.058531842541902246,1.0,-0.02755808877415098,-0.02487198735752002,-0.05711427721478198,0.17083040758162288,-0.0888908422333711,-0.07925026801157263,0.7174863826570317
N_Acc_L,-0.12739130443960792,0.6670149439504299,-0.146588149166983,0.4704366719161769,0.6211989374706175,0.3840712793883145,0.5691127165422578,-0.2603095082146069,0.1622322945768519,0.4858422187450719,0.29216473792970105,0.281017185125844,-0.5072754507024713,-0.029712000695944204,0.4763703698895453,0.02880915896772819,0.3841802411985613,-0.3924120047329176,0.29694222752338656,0.09752427192759615,-0.2562273129917895,0.6579313721036497,0.03274578021311589,0.6054103486514895,0.06027517537629243,-0.341615470918194,0.021358817378614187,0.4349838197535476,0.2780242507903017,0.2001613798324844,-0.0021557337208952857,0.6153062866176133,-0.24763382887095378,-0.33386278587252716,0.501171301708031,0.15487749638478138,0.04548678772380144,0.3067530740275721,-0.02866796279788413,-0.1361667017354277,-0.24315862428530127,0.22202984341013865,-0.0038359035142239563,0.2284355714935438,-0.20310030804745932,0.4336518854427663,0.31609963578567424,-0.2385074702426749,-0.020262085833031632,-0.1639795537500749,0.5603122022396408,0.5985477575228213,-0.07719946119605478,-0.009560818272779341,0.3756158535014985,-0.44706157781857636,0.5206617714183611,-0.02755808877415098,1.0,0.6338424417866192,-0.36415601482585647,-0.3914942033576187,-0.2522866061931725,-0.0034569909384969274,-0.16398933800461538
N_Acc_R,0.17264899273074066,0.6488538944065062,-0.17842685176444292,0.2959466350947443,0.7148639366179309,0.05423732452169452,0.6343656931206128,-0.22494249293894628,0.17631764773598305,0.5136819766961178,0.43390201238940873,0.19989494983946005,-0.5120767024445414,0.09064467119319321,0.5882931759098862,0.37066119040101647,0.6206737703665473,0.23793719353408013,0.5593415429044304,0.3424158265588016,-0.23496262915936705,0.7726957101078203,0.1368228382260098,0.4377043691148614,0.07721568814532966,0.12805387252018036,-0.06397290462593445,0.3082984246778679,0.37380171232792264,0.4136620237050311,0.30857473920284756,0.5331320730134395,-0.3087627772589184,-0.20787486495798463,0.4687521079785733,0.5644369361532293,0.2728879719545747,0.5784882976301504,0.045602234255467555,-0.22237719485785665,-0.07539610767190429,0.42757393619062806,0.03234751866470351,0.3395485194016118,-0.27736283497860936,0.5740359455815324,0.2916483801904521,-0.3015734104982426,-0.21898761215092072,-0.20167411003054778,0.30704657732539636,0.7084560402392833,-0.3080907222593787,0.3254795012414734,0.5186723405929988,-0.42738806847905275,0.6249998759071875,-0.02487198735752002,0.6338424417866192,1.0,-0.28396712861808243,-0.38263090909905184,-0.28203978978728217,0.22323508100644715,-0.12825030755946593
Cerebellum_9_R,0.3948069520667677,-0.31489661604495306,0.15789400268873646,-0.20759713705082541,-0.15075776223750387,0.017753603408074907,-0.2665747094968728,0.542678534201702,-0.608124193842241,-0.524635105181475,-0.47213752081342475,0.2083678152569647,0.5628591334013836,0.46527745798503184,-0.41190851059083666,0.198104209357637,-0.22562047300077134,0.21820982347581877,-0.1564837476594864,-0.2698005661764617,0.8323161231321458,-0.16736027613833032,-0.04408666510241581,0.0355994428050471,0.3689017653052287,0.07976981122408268,0.41563935175395933,-0.001251774042359038,-0.1582791917086751,-0.010054609596570716,0.03606791854867141,-0.09311959634223965,0.5539105239595085,0.321966337066719,-0.037033051714488396,-0.21180858425720578,-0.3690309373540627,0.017320040308076115,0.1078677757535748,-0.34649361653554434,0.3206808852299138,0.056979161192418935,-0.016617142792672745,0.1104994586982803,0.7362906450470774,0.11856932441941666,-0.1463754443427681,0.1541451670139152,0.3561448416697939,0.7238145142703828,-0.2430624039776559,-0.08924358529631018,0.16821142134095798,-0.023617741559359265,-0.5032119454946381,0.6435983164954113,-0.0785161059255652,-0.05711427721478198,-0.36415601482585647,-0.28396712861808243,1.0,0.1392761608968033,0.10382034898835174,0.5753658549787503,-0.13079522594606816
Occipital_Sup_L,-0.03367652327432873,-0.2181595089643892,0.11548173165099462,-0.36727341219837734,-0.18493634237772927,-0.1030339813551162,-0.08906497836993248,0.15695783531837762,-0.15054393040962985,-0.2240642482363198,-0.239175418378356,-0.24086980620676132,0.47295490581400434,-0.03977663321558736,-0.23031343336659937,-0.13385330963651962,-0.6242920591536821,0.042927611599406994,0.14053124266150516,-0.32095043860584715,0.11045555978609894,-0.17979891942704782,-0.004700109798545228,-0.4401258840008835,0.15959514907368286,-0.07646504081884292,0.15764910245489952,-0.3913166303626415,-0.15627468682882498,-0.2577367128132737,-0.135157680899779,-0.08787110315574335,0.21745945778543355,0.08150571895039611,-0.15688837450749607,-0.5309999307580003,-0.12445983883193225,-0.23096237872983788,0.2337601231898405,-0.22902652913484153,0.24198175131204036,-0.27051557274652366,0.32959272529896755,-0.2838783764516481,0.1560242883494825,-0.1908993792951339,0.05426408629707124,0.8515566468483762,0.4471799627304065,0.31977338294173435,-0.3762409975374452,-0.3692526290829277,0.7616767638072599,0.023831236693918442,-0.15926946139123546,0.159198961823092,-0.5678250905362662,0.17083040758162288,-0.3914942033576187,-0.38263090909905184,0.1392761608968033,1.0,0.6519181036271122,-0.0990860172997366,0.46658580356580637
