,Hippocampus_L,Temporal_Sup_R,VTA_R,Red_N_L,Thal_MDl_L,Thal_PuI_L,Cerebellum_Crus2_L,Cuneus_R,Occipital_Mid_R,Raphe_M,Putamen_R,Thal_AV_R,Frontal_Med_Orb_L,ParaHippocampal_R,Frontal_Sup_2_L,Thal_PuM_R,Frontal_Inf_Oper_R,Angular_L,Postcentral_L,Angular_R,Thal_Re_R,Frontal_Inf_Orb_2_L,OFClat_R,Rolandic_Oper_L,Precuneus_L,Vermis_8,Cerebellum_Crus1_L,OFCpost_L,OFCpost_R,Occipital_Mid_L,ACC_pre_R,Thal_LP_R,Cerebellum_9_R,Temporal_Inf_R,Thal_VA_R,Cerebellum_3_R,Thal_MDm_L,Olfactory_R,Parietal_Inf_R,Frontal_Inf_Tri_L,Cerebellum_6_L,OFCant_R,Cerebellum_Crus2_R,Temporal_Mid_R,Parietal_Sup_R,Caudate_L,Temporal_Pole_Mid_R,Thal_IL_L,Thal_VL_R,Hippocampus_R,OFCmed_R,Vermis_4_5,Lingual_R,Fusiform_R,Cingulate_Post_L,SupraMarginal_R,Parietal_Inf_L,Frontal_Sup_Medial_R,Cerebellum_7b_R,ACC_sub_L,Olfactory_L,Cerebellum_7b_L,Cerebellum_4_5_L,Red_N_R,Cuneus_L,Supp_Motor_Area_R,Raphe_D,Occipital_Sup_R,Paracentral_Lobule_R,Thal_PuA_L,Parietal_Sup_L,Thal_LGN_L,Heschl_R,Thal_PuL_R,Thal_MDm_R,SupraMarginal_L,Thal_LGN_R,Thal_MGN_L,Frontal_Inf_Oper_L,Thal_PuA_R,SN_pc_L,Paracentral_Lobule_L,Thal_AV_L,Thal_VPL_R,ACC_sub_R,Temporal_Pole_Sup_L,Postcentral_R,LC_L,Rectus_R,Cerebellum_9_L,OFClat_L,Cerebellum_8_R,Putamen_L,OFCmed_L,Frontal_Med_Orb_R,Thal_MDl_R,ACC_sup_L,Pallidum_R,Thal_VL_L,Precentral_R,ACC_pre_L,N_Acc_R,Occipital_Inf_L,Cerebellum_3_L,Precuneus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Vermis_1_2,Vermis_6,Insula_R,ACC_sup_R,Occipital_Sup_L,Temporal_Pole_Mid_L,Heschl_L,Frontal_Mid_2_L,Rolandic_Oper_R,SN_pr_R,Vermis_10,Frontal_Inf_Tri_R,Thal_LP_L,Thal_IL_R,ParaHippocampal_L,Cerebellum_Crus1_R,Cingulate_Mid_L,Amygdala_L,Temporal_Mid_L,Precentral_L,Cerebellum_8_L,Cerebellum_4_5_R,VTA_L
Parietal_Sup_L,0.025521491017362116,0.12367804440013554,-0.06672137699280757,-0.14176263213141205,-0.09322383535994135,-0.26012800932394153,-0.2906976250549055,0.5399512314284005,0.5127370272993587,-0.17555016663708503,-0.02417491063201146,-0.09294633550252558,0.25826038261970824,0.10060869781534405,-0.288864590565753,-0.3835389717870498,-0.21841399316727536,0.8250490286852987,0.7036363513776661,0.602448372698432,-0.0714866781620738,0.05424503175482861,0.20833178904817784,0.06691536331148924,0.758004428424894,-0.15963281168370907,-0.2914987375140863,0.259674888370876,0.35028184880655816,0.4719319918227691,0.03773958321651288,-0.1464241564937924,-0.17920129341949534,-0.04489628263556125,0.13609832600798719,-0.09218487557760043,-0.06282575083545919,0.13577184651233992,0.5110412706405526,0.07742793493137991,-0.3257381633239675,0.23280790266375456,-0.16178200839946147,0.1019438747706721,0.7201029898440638,-0.08157221367975623,-0.10621904653618035,0.016582115522356975,-0.09983035810802071,-0.06979041040589315,0.010155442596936647,-0.026077696051571862,-0.06847404578458509,-0.09443386708973382,0.25903134274111766,0.09199537886526928,0.7934767372687029,-0.08291969198413472,0.03393457276121638,-0.11066143238971851,0.007112992091205907,-0.0853375634542998,-0.0751145923297246,-0.13985851844076885,0.5724929707225567,0.14572871411511318,0.18988024036513604,0.5468973768602952,0.5973643280461381,-0.3474806922172986,1.0,0.024951463589184247,0.06441267045721248,-0.3664636382249401,0.04506905177613047,0.6814393405548352,-0.016223672107307952,-0.04441139222237445,-0.05065033194117736,-0.34562547531786925,0.0551302695812723,0.5400824562230907,0.09764511268814115,-0.2150350241730857,-0.09974500675504178,0.12170766289883124,0.32348909404868575,-0.26437724343589636,0.034318142938473094,-0.22022469620593776,-0.3605136641245663,-0.018345568191614633,-0.045385401360510245,0.24696235978593403,0.22756331110068276,0.0799076989485392,-0.08014973944637317,0.12434673435459323,-0.009602341808595162,0.023991689501551054,-0.12770318805816885,0.04747892614858703,0.020971488115854177,0.05455227375091733,0.7838397458152236,0.2094668117516848,0.145649389444949,-0.41102113734337176,-0.10349636063666218,0.06468938573353555,-0.12367929901149079,0.5576047144872907,-0.17903636196480985,0.43925191507031247,-0.2465127577862923,-0.04718782140630532,0.14260818637712788,-0.07459981384390908,-0.021137634202589014,-0.32494406991707053,0.05780503299664136,-0.024899298162383163,-0.012880026981017319,0.03665923115493059,-0.11464600990622782,0.052473799464780466,0.4103732288438875,-0.1903871596837618,-0.14001457002183862,-0.12113591579320643
Thal_LGN_L,0.36176866633718363,0.06446505598137765,0.06293759067912097,0.39523710016123154,0.5321092265171964,0.6013335530618559,-0.1768878515915919,-0.21268754733777354,-0.33769899949257526,-0.09976949320080039,0.20218047985832438,-0.18205623229835294,0.08884311564111125,0.17449841552745543,0.13698092814690985,0.2658929759520999,0.21086099595352908,-0.040221857210227925,0.26720762939641535,-0.11112315961274456,0.014680476122237008,0.26701987219889284,0.5075870787929146,0.03058906178007327,0.07773693444451435,-0.01949423546518741,-0.35537137070516833,0.37001837724341413,0.4080569189665197,-0.4233167433631125,0.1322946118394232,-0.006101111032215316,-0.001251774042359038,-0.08336880168215027,0.22520874644671512,-0.05810673991288945,0.2804844688888703,0.2256168551390555,-0.1537922292739793,0.26472194511296815,-0.0753167076153458,0.0030664443646914604,0.025264751569372274,-0.24285526414717673,0.05175341101671215,0.0305528956653432,0.18255077974756137,0.38943990302460463,0.1183112334623539,0.11502221304567947,-0.03109052290323469,0.19889682980334594,-0.1012129021936572,-0.07945666111488475,0.10168402654073187,-0.2953392528764467,0.1901682340661165,0.22715992173867183,0.02345550408665263,0.05492132754776511,0.19356000337847368,0.10236781140891732,0.15316863031970154,0.32232067518398244,-0.2854108450531203,0.14270873855767266,-0.4340893234458429,-0.4195478097635751,0.11415523519977838,0.3857307686565961,0.024951463589184247,1.0,-0.13026513737406334,0.21648578009152963,0.3784211165366304,0.20990014618926695,0.4774801581546429,0.08418858014086153,0.28544198545396904,0.32960721377717,0.1455190247036597,0.2474254063172754,-0.22156599042733297,0.33859641680986535,0.021355947213417725,-0.0903864393295427,-0.09283432055803673,-0.22519288392359735,0.18134707170266687,-0.21110889729398175,-0.022353702494619113,0.04470138929184628,0.24412560324325114,0.0434961832709205,0.1448567661658392,0.2704328894747181,-0.14284071608294838,-0.13284209814247502,0.37691478341353946,-0.057967439859477374,-0.019817062041627878,0.3082984246778679,-0.4366993425358479,-0.2983377630532124,0.13824081622184012,0.23631132359613127,0.3782395501262226,-0.15596937924821003,-0.012243536853632657,0.3903615446685158,-0.21008712143335517,-0.3913166303626415,-0.06016894672882842,0.09533828278706682,0.26687128922635595,-0.005910707529584112,0.4340801256194303,-0.06766663641951803,0.17463840128134012,0.2088073008145892,0.21441453275404604,0.3067002627952082,-0.02583445604972404,-0.03617426399214743,-0.23561454388934877,-0.1907478374360725,0.29984876186252024,-0.26727326046749267,0.0646458172543432,-0.12749704139827778
Heschl_R,-0.01849836433867801,-0.44962968289846506,-0.30814986365235136,-0.12343022565485158,-0.24994236153358312,-0.23156821506713482,-0.002460792961206858,0.06068468013837912,0.28627949454155527,-0.09688824816317997,-0.11840859674800674,-0.49504391883835996,-0.15323734076164608,-0.6260839708597763,0.3182205766511951,-0.5068936752004536,-0.25864006583327304,0.05931812117411468,0.029619034079097713,0.2852678179162433,-0.20580659100282114,0.04647781057493041,-0.29630285705664366,0.01587169207865271,-0.06414406480668676,-0.2542608271919835,0.1961858317267516,-0.2923897552210588,-0.35253414162637936,0.2028708928402563,-0.448384472379968,-0.2250180439671812,-0.26866147153655684,-0.6519539751118786,-0.4653823635179222,-0.1440505227377698,-0.5793194515429265,-0.46369840015648506,0.5724466547444412,-0.21225500901878117,-0.08338776346352561,-0.4172263015270907,-0.36422060988527855,-0.32037017381598465,0.05036037894366325,-0.06758463905266357,-0.6134494022392234,-0.1760970659754626,-0.6608123407314616,-0.40849306562916693,0.3331836158091547,-0.2893882777337186,-0.036633418922983316,-0.3150765369614437,-0.06127930667334447,0.6537785750738355,-0.06927593051450939,-0.13359942483801412,-0.2868134787470097,-0.33935973222572796,-0.3139997510453138,-0.10925704008343634,-0.307184277075064,-0.2377701575827624,0.025620024602461888,0.12971438921583062,0.4832841586335391,0.2527902552595619,-0.022708443521479483,-0.33539019996274166,0.06441267045721248,-0.13026513737406334,1.0,-0.3126224569020953,-0.4267929906926329,-0.11416905390650577,-0.021384747328105413,0.06111928605600343,-0.31759094410795846,-0.5334143085156804,-0.05189661389696645,0.09155612181952827,-0.21594932202273967,-0.4950466273205997,-0.36271930549838544,-0.04319797733648138,0.28818474762629276,0.14083780451604802,-0.45022449981258006,-0.09505435745971169,0.1914700660963567,-0.31623769443492433,-0.11676445975689632,-0.18231708733417856,-0.6292263829532797,-0.35091993611887773,0.06717027756726203,0.4435946850473207,-0.41128371406631786,0.5182929238755792,-0.23324561479839256,-0.4672853254594761,0.25397694624145567,0.22286087552908793,-0.008239840255343071,0.08906759720099568,-0.3088613406433068,0.023941862254706677,0.022672515021546897,-0.1524754283003305,-0.07252370562241689,0.13525323374929746,-0.23025862951323914,0.18443831312926323,0.060590307926263,-0.45891818877768864,0.07456086103918048,0.34054606046570907,-0.47308164962728,-0.15909683520968226,-0.261308874500203,-0.17793559555948926,-0.36865181297961985,0.1152194568404971,-0.23608994577021133,0.2686536550073691,-0.005103646743339409,-0.027651920376055884,-0.2019811746044707,-0.11011980895505741
Thal_PuL_R,0.17394717050744832,0.5774466926519239,0.32979816464396017,0.5990135081323346,0.3592816147774446,0.5476114160467861,-0.36924652776700345,-0.5770645832485363,-0.485275143994887,-0.004910992864532265,0.36794193256873187,0.34782134823975336,-0.09413307188196063,0.4642594398841256,0.07272901077171909,0.7145040917982324,0.4772263720124229,-0.3835633706423624,-0.22985005771155045,-0.42596593719914877,0.34363906108251707,0.2910466873334392,0.1784170481773758,-0.09565775090444109,-0.2079034213018642,-0.2340486750895372,-0.48065844633886995,0.17774235980876063,0.11735761507040154,-0.6379401154861439,0.4400273283950523,0.4748306839971829,-0.22562047300077134,0.21958374901820196,0.34720773654292825,0.3027937886288724,0.41462810801396616,0.41829210961032987,-0.43178170776205754,0.18277701898679335,-0.10203338228654633,0.3464054815596617,-0.08027892948045512,0.04433390291301808,-0.34861560891782156,0.34045893401719357,0.44206687388573457,0.47409870731713577,0.6022713288450039,0.5973503671888549,-0.19666710335855697,0.30523403432807333,-0.2101538992457525,0.20401751026169776,0.1342283092426861,-0.2502866331927527,-0.24893094797205592,-0.03841669919873426,-0.13536257946078656,0.4491441004344765,0.30732365180937943,-0.28624808414456004,0.2097946604591907,0.628250330396984,-0.5017510176510768,-0.27361533670380295,-0.5579659992392855,-0.5195230732750218,-0.3161206478475034,0.4557799592278523,-0.3664636382249401,0.21648578009152963,-0.3126224569020953,1.0,0.3245120210405977,-0.2967393974934534,0.42749896095524365,0.11842017625002992,0.07110119900017149,0.651626978928772,0.33085869135452195,-0.26586575286550745,-0.076423293526375,0.7558643802248576,0.4708048782158413,0.017093209265096578,-0.25876253862911164,0.13542371680802845,0.29550104991110443,-0.28020796116374924,0.2707058978683115,-0.18441093212866486,0.3034904159062948,0.043742962228152674,0.39788713494786987,0.2835747724474103,0.15722045593363765,-0.3718993572002546,0.48236691722266695,-0.3046318560454932,0.47340367938441263,0.6206737703665473,-0.5182568190911075,-0.38840054830065085,-0.2315371846906946,-0.22535750071348937,-0.028130656683139445,0.3755984255625228,0.031293918639820256,0.5560471924483439,0.34363806928696033,-0.6242920591536821,0.06569662057761623,-0.2785390442973208,-0.010248870173584008,0.4691933320116186,0.24331839096013005,0.2449178200570735,0.38829842817578947,0.4616935912708374,0.2848812703916293,0.439920346578761,-0.17861487213495614,0.0856344748098471,-0.05867589020384915,-0.2771421285415738,-0.2547148856897815,-0.33587145533573654,0.2770422111709324,0.25670941979932776
Thal_MDm_R,0.35944180533290354,0.45777034953536844,0.25389967796797447,0.09510482124003099,0.6594356224091212,0.39305360107557724,0.02522412738210781,0.12950285689954563,-0.19004644661472067,-0.07352306985522594,0.16035383605665274,0.2086468897818487,0.32952821413562927,0.3611573807572039,0.05765118452045604,0.46621318581218196,0.5178661577740848,-0.09286841327966804,0.1941762498271249,0.05440304827080614,0.1906876338025323,0.20181831199556227,0.43044057436726074,0.07895427523457028,0.4158116268707362,0.3953800559412075,-0.2087146689225659,0.46751613628241406,0.549652543166183,-0.28166705586621194,0.35899940033329647,0.09120161483816124,0.30455986960499554,0.4209488839774803,0.5004349811697324,0.09065718875777226,0.7210465112785701,0.24925607940314468,-0.209198043726064,0.3363510566841947,0.29614413443406074,0.19198587407430856,0.37122283033428566,0.25859879020063914,0.30186366881879506,-0.21273423209123732,0.27504561928236365,0.49959237560078995,0.6621840530043301,0.3365876565942099,0.019525479198772785,0.5874034725314737,0.3251062996790718,0.34478021920324015,0.35981301186899844,-0.2921963916554033,0.16645833783784728,0.4953248410142459,0.3811465634004494,-0.09032344894862342,0.15009841944471425,0.21620223385806026,0.6195294580035526,0.15780961347997188,0.08861566083059562,0.44166702572864913,-0.4863232165975805,-0.22796394697849184,0.4853630946838373,0.2778128890180056,0.04506905177613047,0.3784211165366304,-0.4267929906926329,0.3245120210405977,1.0,0.17478227501464966,0.3823303816640797,0.0007578782603472936,0.5139089554207403,0.37641681482841766,0.18135763335096014,0.4288181802205485,-0.059231905526729876,0.6439848040438779,-0.046909152418894845,-0.07104478233939725,0.19261181247989306,-0.3707582423456597,0.29717441478226964,-0.11095499602337124,-0.27770711536585907,0.418526008092535,0.3947188789051433,0.1692480792406894,0.36711512916459915,0.7813517268279291,-0.36772261857412974,-0.11086863805776773,0.5600578200481571,0.12134161744363127,-0.15787412602421502,0.32857363314681765,-0.28493168300473437,-0.045744804480578036,0.41581859990402953,0.4398739986475235,0.6407545338291408,-0.29289269475744784,0.29576397435289054,0.5144599897917271,-0.3006386095294999,-0.2184021279160761,0.1618713504085667,0.09232784307913648,0.24615380622362934,0.4211283786081924,0.3813852466770234,-0.30161413710388485,0.6099150778491899,0.021823657905522407,0.47230556045933625,0.16262641306247078,0.37509446289557746,-0.1681202571149984,0.06399123418480869,-0.2614799224163468,0.39073697493881054,-0.1649920144950534,0.4264912485118157,-0.09984318585458168
SupraMarginal_L,0.051996280636721265,-0.011653646018733607,0.17809191580234787,-0.032398185768726315,0.05935994203310899,-0.03991883867256911,0.01275668051584944,0.2646534810370455,0.015162011647582999,-0.3006799648370028,0.03320334498717939,-0.09654834442070422,0.2693311339943744,0.03821106901039167,-0.023886071131734146,-0.19493645454654834,-0.12084605530065838,0.7232752454953992,0.9119277035976141,0.2733379026603505,-0.1488701084162888,0.018214784672064534,0.3960504401542815,0.40045357347734867,0.6036731545959589,0.06215461781693093,-0.1697100578372827,0.16796673137610169,0.47980133639527955,0.19760529468645238,-0.14896882193475341,-0.1535695025034011,0.2554514634358545,0.034320668899422875,-0.014801611174375277,0.028719627035637667,0.0291738526772987,0.0301990149975967,0.040957972544535516,0.17929987016797222,-0.11868373846471338,0.08820863838604916,0.2504890257808195,-0.05547109471912829,0.5144365204306108,-0.15708846118626335,0.0320933666564716,0.15126014968073861,-0.127848447525125,-0.17900223218834113,0.12012877263754965,0.19525332501388823,0.07737645087009223,-0.07872270068686318,0.40212397889265505,-0.28094979402487663,0.8974535871565532,0.20462921575876578,0.3513920330402239,-0.3704922403341548,-0.24332810016703377,0.25997677013068604,0.10670061365318236,-0.09926942394510839,0.306307430532633,0.378119656224507,0.12008580050659537,0.11331329269972006,0.5768968177416484,-0.2711566231400691,0.6814393405548352,0.20990014618926695,-0.11416905390650577,-0.2967393974934534,0.17478227501464966,1.0,-0.06706405810125636,-0.05469825755413269,0.3594088011735256,-0.26849036770989737,0.21279192835913638,0.6933966998171014,-0.09938386646261692,-0.11438322178259264,-0.3587687954227406,-0.1765779878308271,0.04736770384906221,-0.4297861741955495,0.28593838936996135,0.040479977912075894,-0.3544015594943627,0.3207833215616514,-0.16324767989675612,0.09340883754491447,0.08073448832964994,0.21824049396863113,-0.21726031213587502,0.0572631603688374,0.10325365231891158,-0.03866846038876493,-0.3434861488192657,0.019781342672198422,-0.13152043952869166,0.14429662853469155,0.6042243290712457,0.49254307509961165,0.471033469599044,-0.36850730940952037,-0.07312338755994754,0.10358661179473895,-0.4358993225732421,0.29484422867536586,-0.02902395311986867,0.5775820633047947,0.3724100010074369,0.046441268238382294,0.2017219079583867,-0.3744003627906369,0.04942623074763044,-0.17510803983281947,0.018634515719773155,-0.23500960433468968,0.32198656371650963,0.051057070280280344,-0.28137336810845465,-0.0732065923008861,0.8185568337693732,-0.1250424825576097,-0.0738258375922929,0.022132557004633197
Thal_LGN_R,0.3527040065250656,0.2870226045853968,-0.02235645469399905,0.35348435812249085,0.48400558147632466,0.45495808614536476,-0.28852476759848766,-0.230483030527316,-0.2181494343038341,0.03176091872706623,0.3684927948264306,0.000569224907424673,-0.10458799352774005,0.2292110246082955,0.003346779197346033,0.3452348440956647,0.2455921521974595,-0.21532076889898602,0.04604663121400531,-0.10708311503736899,0.11657442363316817,0.18460699143203338,0.2981927948237088,-0.00863363799182689,0.07872706664933407,-0.1771549494512698,-0.43034441252395556,0.2802872778215327,0.192710986613695,-0.42427937381953607,0.08372991732735406,0.18950015629968192,-0.20759713705082541,0.040025825044690114,0.35131804986146065,-0.006526668599633392,0.2826619719660071,0.2856253129626497,-0.08532516668635896,0.0793423408082519,-0.009131822664856678,0.05243125095490108,-0.062084199265929396,-0.001251217285864567,-0.036803717266227734,0.12379814080347377,0.1551808161106417,0.33863678392961366,0.31953497783601065,0.4412521712203897,-0.11795590063599662,0.20292030332146627,-0.1242817415540511,0.1341947232610384,0.043797623638638504,-0.09856806606700134,0.0027652891610096372,-0.04369362992300565,-0.06231584669182384,0.15165501122681607,0.3680630635860239,-0.20300866346129076,0.2534027831037946,0.38761492062290237,-0.19025621709165008,-0.0026427329044625167,-0.3740944827669456,-0.29031663274715297,0.03405380788586274,0.36612792368209435,-0.016223672107307952,0.4774801581546429,-0.021384747328105413,0.42749896095524365,0.3823303816640797,-0.06706405810125636,1.0,0.14044830451541554,0.042040277753059546,0.35773417908081495,0.06670264718807042,0.10940937737624215,-0.0466452426915966,0.4612258244620362,0.18412063097229067,-0.061971907124939,-0.017259156591293484,0.056825176605142844,0.105142904900805,-0.27965140404022804,0.05712090839145121,-0.1729444679796799,0.4671371090556433,0.03708903947660064,0.1493892180094642,0.24755014437011888,0.08126906280492466,0.05572985994299277,0.32624893729768706,-0.031006722513094203,0.11891878378985721,0.2959466350947443,-0.42394139630935196,-0.372344090962083,0.12122804863765592,0.02597423992386222,0.07843933312032603,0.0735433995412377,0.12086371342233172,0.5197362032894175,0.10212363060032928,-0.36727341219837734,-0.23459758788829,0.07941840296998151,0.04577263501093834,0.10286004442936213,0.4386944721979265,0.2001977268921531,0.1406757930915564,0.14447104148544435,0.3382418266426876,0.3504021233489228,-0.1574489059781497,-0.026699833963109237,-0.09512483766972747,-0.14484197168034618,0.03436581496837471,-0.30051810856365285,0.2728884194726198,-0.2499873814597223
Thal_MGN_L,0.19590850004514893,0.0784203934787794,0.0400787827699445,-0.020015949457494086,0.0006814402163674728,0.20752082432285093,-0.045705250390273074,-0.07887033148510757,0.006505553760967687,0.11814432413550596,0.0733266622179268,-0.010761824591861443,0.0809290251107286,-0.06806570306051234,0.1450350441911412,-0.03464008484624508,0.12573067616933467,0.044620601002077535,0.0028788696460045793,-0.013820201662599691,0.07942330684523703,0.214460826972505,0.027364745768383592,-0.0031190228547583027,0.0660363475142234,0.11795677891996384,0.06638512393933908,0.09040707794642566,0.037551969041775046,0.08546758615226593,0.18161196338456148,-0.043665765906555555,-0.08999781257204538,0.01221862659678684,0.09008377471989532,-0.0861750911266524,0.02561532167692831,0.07681420313951091,0.031651178396317946,0.09304427808142463,0.11020032491658134,0.034355457331221445,-0.13228777841626355,0.04993152357556042,-0.055038852651193404,-0.011662156321875125,-0.11362796380538023,0.15927240056304195,0.03249002348562081,-0.022913884305520146,0.010834825742574761,0.17923800987236674,0.11616755859671571,0.03838679498269026,-0.013845380827606325,0.03223762544193517,-0.07815303391288538,0.12039982931767779,-0.1822230641632594,-0.05837654684419991,0.03016165128942837,0.029560549918731485,0.10081104480616133,0.04219463290344544,-0.06194724058795438,0.13780936136983388,-0.040848262369624765,-0.02436204626896443,0.05164614658798281,-0.03741502096517037,-0.04441139222237445,0.08418858014086153,0.06111928605600343,0.11842017625002992,0.0007578782603472936,-0.05469825755413269,0.14044830451541554,1.0,0.07251321406205632,-0.08222670253867813,-0.17840565873663392,0.10166933851696522,-0.06836889482253637,0.044393498107876725,-0.12885057828090088,0.15580821844092474,0.11673603893520812,-0.020380390342359233,0.00726273832480133,-0.1331112719184231,0.06215771139767467,-0.011589536903176925,0.19225141281805416,0.12195814060320337,0.029843953474672988,0.026737737838727425,-0.11504881863329157,0.08310925683884313,0.10469580905056054,0.07999588823926972,0.07491637934023751,0.06533692474836714,0.11406910800956933,0.041359789083827314,0.052699766120589846,0.1414404424620279,0.042063639739042175,0.027560810838612535,0.12506614565131852,0.06781368607560605,-0.06923494333811762,-0.0005519652782528874,-0.2303305501693635,0.12980250985669198,0.05249381001054056,0.02622338696155985,0.03287487563376683,0.05118423585758909,0.1383001155842835,0.06069418386803991,-0.03338519717502421,0.25387372291644555,-0.08074442942352844,-0.11263479257342336,-0.06352064100813512,0.19604157897651628,0.03224493987362047,0.06586228848269379,-0.034804101201340865,-0.056045973899620474
Frontal_Inf_Oper_L,0.12257007139928819,0.04919312373797849,0.37027054536534953,0.1171988258449169,0.36743246168666993,0.3322987765230015,0.37074700071007727,-0.025266192076354065,-0.14834908605675798,-0.19897886617778052,0.018960770628363384,-0.035744153762857785,0.6018670156193706,0.030950246578178704,0.22322871460474705,0.08323570161598438,0.5852562108750229,-0.03985136971627092,0.23327018386907125,0.04533347280743468,0.09742540362442756,-0.05734247829294497,0.2788081999871126,0.2822313158270396,0.288985548546338,0.500083643619431,0.17731888467625648,0.39761347223233645,0.6132736629314398,-0.07405680608019949,0.25889990421758113,-0.25421711731956337,0.5753658549787503,0.11285487713444055,0.08914323829951996,0.05755221628253701,0.35352047157120936,0.21467798599008836,-0.15930167112881752,0.7030273479212282,0.25618855035077914,0.1296568214157416,0.4579983406694677,-0.03446634336747155,0.29484328307977037,-0.3260452421987009,-0.07776177733874161,0.19118515547498283,0.17380756172326078,-0.24601207847459175,0.37758783161001436,0.4772842463998464,0.36426307085847687,0.12266965695778898,0.36349669841235177,-0.22733264855768934,0.15748985451870667,0.682796621338231,0.510333644318727,-0.3997737380821035,-0.11841794911924734,0.5702279733341798,0.3164494384563618,0.12009527319800907,-0.08103341301323284,0.5531207716419418,-0.1285873785956727,-0.21312873645463612,0.4660590352835444,0.025024249650125494,-0.05065033194117736,0.28544198545396904,-0.31759094410795846,0.07110119900017149,0.5139089554207403,0.3594088011735256,0.042040277753059546,0.07251321406205632,1.0,0.06531614060960315,0.120805073461894,0.42638899711161526,-0.25525263356373584,0.19080239131715998,-0.3769171636483425,-0.04429979616419881,0.16863019215414954,-0.3692006526885149,0.503649973105804,0.004994049347834023,-0.5815322066051176,0.6792567478252819,0.04188397605028137,0.27367620342239213,0.2956993689601362,0.5489917538639033,-0.5414779077797258,-0.17093811734407707,0.3050172086347648,0.21784407174180956,-0.33763532705275207,0.22323508100644715,0.004527068575604192,0.17112093059490624,0.2558831173806313,0.5645922348511623,0.729201451348893,-0.2965217631476409,0.02943037584782401,0.2005794834740268,-0.6220881115588718,-0.0990860172997366,0.2682323927455396,0.12721909901847778,0.44961719839072467,0.20403984353293683,0.07786190286120287,-0.5900767710455602,0.6759761147138912,0.04505212297225894,-0.049986542526423094,0.06651728997900404,0.555649926612377,-0.22466318161609844,-0.08253705744500231,-0.21830830003387233,0.5867251785015777,-0.007788766331267922,-0.025281397014548505,0.23386467018871632
Thal_PuA_R,0.4416691057667067,0.31396250401651454,0.2300478211134757,0.4352992560219499,0.6089197399444857,0.5731102943782926,-0.25862818107563995,-0.38357192853008987,-0.5209760930899827,0.18850587721387496,0.5615665848826248,0.4503638172830701,-0.1502756993431725,0.7370387553700797,-0.03888600728204426,0.8970263535602173,0.3418531394813441,-0.43425343007404343,-0.2724711054842891,-0.580122125705661,0.15137755350581134,0.1530382309348307,0.0866099552638812,0.0974427569928209,-0.3421841241340218,-0.13746904527679818,-0.36444907470611954,0.17253391163744827,0.21421619938327913,-0.5549445471210929,0.34600887613912057,0.6385602042152918,-0.14256902897156856,0.21423884534897247,0.27554771678778867,0.05099915830220801,0.6947855004100957,0.46750284499747446,-0.6294240142356999,0.321481225775267,-0.08711069258874023,0.33768982330608893,-0.03953180474842468,-0.08135486962916831,-0.43270559659933905,0.5696891714794016,0.4604481919082673,0.3947667984277128,0.6213245164660159,0.6640563851371735,-0.35405401527564845,0.0757801004158059,-0.224369026046129,0.1402880682908303,0.014546969311104394,-0.5585558721808567,-0.25207865507752847,-0.18338045791418403,-0.12834261832908173,0.6229272333170559,0.5651620466636248,-0.26049075264631316,0.23972497544729288,0.4329447308432702,-0.3933323203085813,-0.4715857846974497,-0.6425108080952503,-0.6018052464923985,-0.3449637967932967,0.8824541989421552,-0.34562547531786925,0.32960721377717,-0.5334143085156804,0.651626978928772,0.37641681482841766,-0.26849036770989737,0.35773417908081495,-0.08222670253867813,0.06531614060960315,1.0,0.11852104189436083,-0.43485453545068087,0.28942297401240186,0.7456724081323604,0.6794902954971996,0.22418033259208192,-0.5306042625027396,0.16875886669661125,0.14231407293057335,-0.1209557941827448,0.17305401929433653,-0.2150932500725729,0.28691222602352434,0.10273828703892558,0.4435785142413434,0.2040491094182944,0.3829727298422404,-0.17890075559843155,0.62976195893644,-0.5626569434119029,0.5909244033512718,0.6717809066244417,-0.4125556411302758,-0.310854498020384,-0.2972009249960099,-0.4478395101846868,-0.08047611759646396,0.21687021735004577,-0.0032758682211273256,0.5006233204444274,0.3638587513762309,-0.5252549147272246,0.1537462455282351,-0.3244383820782192,-0.08702038200956665,0.2900501675257124,0.2815824945461391,0.10324943682520446,0.24647650465571022,0.682594642067142,0.378490887150246,0.4856957215059389,-0.1762873489364751,0.3485027650532859,0.2689256148536695,-0.058207550923355875,-0.32235515668257125,-0.22089260149678266,0.3181308881388557,0.0021290435620501375
