,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Med_Orb_R,ParaHippocampal_R,Olfactory_L,OFCmed_R,Cerebellum_8_R,Vermis_7,Parietal_Inf_L,Occipital_Mid_L,Temporal_Mid_R,Raphe_D,Cingulate_Post_R,Temporal_Inf_L,OFCmed_L,Temporal_Pole_Mid_L,Putamen_R,VTA_L,ParaHippocampal_L,OFCpost_R,Vermis_4_5,VTA_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,Vermis_6,SN_pc_R,SupraMarginal_R,Calcarine_L,Occipital_Sup_R,SN_pr_R,Thal_MDm_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_L,Cuneus_L,Occipital_Inf_R,Rectus_R,Thal_PuA_L,OFCant_L,Pallidum_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Cerebellum_6_R,Cerebellum_Crus1_L,Vermis_10,Heschl_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Thal_LGN_L,N_Acc_R,OFClat_R,Rectus_L,Frontal_Sup_Medial_R,Thal_VPL_L,Temporal_Sup_R,Rolandic_Oper_R,Cerebellum_7b_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_R,Occipital_Inf_L,Thal_PuA_R,Cingulate_Post_L,Angular_L,Hippocampus_L,LC_R,Cerebellum_4_5_R,Thal_PuI_L,OFCpost_L,Thal_AV_L,Amygdala_L,Cerebellum_8_L,Putamen_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,SupraMarginal_L,Calcarine_R,ACC_pre_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Red_N_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_MDm_L,Precentral_R
Rectus_R,0.3824921034269264,-0.3923997791971954,0.40411072319731256,0.4550746695484333,0.21337823344784926,0.24734635796329196,0.4347980223503717,0.46977620508034607,0.5509062536888867,0.7995581542656668,-0.21183290533960394,-0.16297008044547914,0.12474144249008592,0.059585519924275514,0.2184265489469804,-0.28909930733036704,0.06757241207759615,0.020309858705937954,0.3883788705502986,-0.30041188809420694,0.4515100577907859,0.060067019342020446,0.3680167677133686,0.5779694466557912,0.15296947792178903,0.026905421681211645,0.13211147258681594,0.2514804659196556,0.02288467486579288,0.22229191567356965,-0.058707840205500655,-0.10047654812458122,-0.21253999018705969,0.5262263180429938,0.15153167308005908,0.3852543579081375,0.2421153236237882,0.5991417896594902,0.14723049344796532,-0.31077686315167685,1.0,0.12065788417133158,0.27895161955930514,0.44806130978514713,-0.26101919545047203,0.23634185272185151,0.014498990234141649,-0.1975365234974606,0.05502394911924445,0.18095200933702704,0.28415754641100854,0.2857108433235643,0.291792075888881,0.14611504962282765,0.5828212360101235,0.5382895883595363,0.2536392820545093,0.1703304669169944,0.37793466430261774,0.5037252427207828,-0.2563478564267874,0.17032171050695788,0.0987734271614622,-0.002212848277284144,-0.3127938955722192,0.5129994333395391,0.03867879339395478,-0.20603663472189626,0.34977354291334406,0.3671025281782138,0.12963166780789245,0.1826591040335034,0.4824077495144451,0.010125407690689679,0.4781145943164894,-0.158859353449683,0.4712175204397307,0.24207928305375306,-0.11805996646142078,-0.01622081989707721,-0.06011923109733219,0.413488591115562,0.12506686699606895,0.1310013774032354,0.1794961196312804,-0.16010591930089849,0.45556473615031595,0.2376501667926806,0.16004296430151696,0.08413656519083211
Thal_PuA_L,0.11989515411143652,0.04094524198657622,0.1829430411430482,0.10253416566756471,0.371568885523368,0.30581971460882534,0.06081996105828443,0.23436037673804824,0.06103237212532676,0.298101301191457,0.001960410416710901,0.018957613067683638,0.47318714472921275,0.6285609513265517,0.5223105561293602,0.08238857999959127,0.13282174964848104,-0.10625290566852695,-0.19027579342846615,0.08702187296232675,0.3672232348441861,0.32995584535405587,0.00959317885345989,0.21829518833206782,0.26689809897793254,0.05071232754345908,0.19718806874979913,0.2002081479733655,0.1528684640208301,-0.18750215930629513,0.3502646384031537,0.20521350416157072,0.39844765065308313,0.13538914148851955,0.6981513542593711,0.08246609586909676,0.3337579929244046,0.19193960882933442,0.5598119837689439,0.19170537814967092,0.12065788417133158,1.0,-0.13888860428077604,0.0755606361671417,-0.10219257526277288,0.03580645499043532,0.08328441730169724,-0.09522883719686502,0.19561687270934194,0.2289094278483262,0.10253670143421593,0.31145845729943084,0.6512904918454949,0.5449350096446387,0.058860781077362145,0.1398500615968057,0.3864292828001507,0.8704383523033782,0.559229585699135,0.3471961417220157,0.031374163531145145,0.14018851182129455,0.09630912049209592,0.20943275654880134,0.04943372176941257,0.2962736413547615,0.17120691993672252,0.3264189177261105,0.5225579358944831,0.038949322237192725,-0.11359245285072822,0.5614131181546617,0.3728374874665688,0.7334260510586583,0.1713539743996106,0.02552119186696157,0.5245926388133507,0.4581743563629339,0.10226892790873705,0.4581173065492691,0.172410933861192,0.5876152525726955,0.09617459573230915,0.03990538481257587,0.006193818465387997,0.11598452897320853,0.28303906686993197,0.34462719498727534,0.842156297007258,0.2975521289076871
OFCant_L,0.3459170594151918,-0.2282308684039449,0.11627568996860464,0.21855092541505156,-0.1327375312184968,-0.1420198655562746,0.7142092511212077,0.16284240444689005,0.35549689465565076,0.15221632154777745,-0.1888305178153069,-0.12633683648977548,0.06595591432999745,0.03682877479534453,-0.14037311808152161,0.019591344044686793,0.14456979155193514,0.10140006066456572,0.6076986473311282,-0.016350026717488475,0.20201485816251633,-0.08313776007022249,0.34511970990215246,0.25224416744594236,0.1524660947958839,0.20500806161803833,0.017431347329550994,-0.08449679674679898,-0.2230715146225251,0.3052029620811863,0.005709378595263914,-0.021793851240755318,-0.028830370599168327,0.20805836103830852,-0.15159078133835402,0.4272893734199739,0.13773671029754375,0.07697797574839688,0.1182075791920395,-0.25284042597322864,0.27895161955930514,-0.13888860428077604,1.0,0.3602979781808713,-0.27553074305726094,0.08198932848123804,-0.15035708467596556,-0.16114939263129388,-0.0042752142719574455,0.18184219623861947,0.4057852902427607,0.07772738619011009,0.17365728604649874,-0.31972483368610694,0.5251743625884524,0.15910211276518507,0.06325963041870061,0.00010287578268200378,-0.015375577268762984,0.0010012876426676227,-0.2748405672376476,-0.10573399599214388,-0.03695732420616451,0.16873139032985682,-0.2697441630981196,0.0487033713360135,-0.061121766417080094,-0.08857099349982742,0.155078485756029,0.24784528364364902,0.10300476150567506,-0.22974805516526717,0.21318718786715543,-0.15093251813396566,0.11766205796367457,-0.15949613919226827,-0.06998914506572308,-0.1943587858481035,-0.038711205110196927,-0.07304695635636486,-0.015106867925599914,0.035127068767613,-0.08185655785931963,0.060062132724921086,0.2662880781870307,-0.18693766893859615,0.2597234327802809,0.27435359959087624,-0.23224934541037973,-0.10635467960285369
Pallidum_R,0.487137736838155,-0.2680847680849579,0.4589377122465176,0.6114022102784259,0.21892761619342269,0.4829282955917898,0.39473970923412344,0.6112237433809043,0.7733264506024876,0.34499290475267447,-0.024848548086580737,-0.030712085546519788,-0.07427109132227601,-0.17652910628182236,0.1007251596764327,-0.2170931944080828,0.2156715015338054,0.10056985928280199,0.40778896934270553,-0.21599089372492972,0.8676343609279193,-0.2260331661671222,0.6415930935165439,0.43092056708401116,0.3240003980537078,0.17697850772291696,0.369246474740562,0.39606069419830103,0.03077531115933408,0.31367787164022687,-0.20938174633005457,-0.015260216102674428,-0.37449559246907477,0.3564765768858944,0.15835088414933524,0.9059458153308535,0.4107165974188311,0.7093768462261523,-0.04108019198194144,-0.22640218096126896,0.44806130978514713,0.0755606361671417,0.3602979781808713,1.0,-0.10585015967348463,0.47697219668086743,0.1478566449456601,-0.07475528080537866,0.3556199377277354,0.34060625952529117,0.5244843100517989,0.4416995174506091,0.5439297275478203,0.30757663929678936,0.6198476616325137,0.3213780285852302,0.34072654344557174,0.3789794020046195,0.4131268204501408,0.5497441169213793,-0.10508731806429157,0.29621508282732484,0.0029638422800713554,-0.049835746693191525,-0.27570391686412155,0.5712624878121605,0.3585120239612056,-0.3345339935208397,0.632464436677935,0.6234839949801035,0.4940816820577454,0.12120054272953255,0.4342932098508018,0.27704829202102504,0.6806623914622374,0.004920849344111898,0.5933453891384927,0.2987224220815773,-0.1521247426636452,-0.13553656487560076,0.06368110699606222,0.4986612275285323,0.2539523155085907,0.05038107730960635,0.2755363257428621,0.030343017676483727,0.4927276457870148,0.3071915058228907,0.24643358920156325,-0.06542239447449633
Cerebellum_Crus1_R,0.036423986609147835,0.8204015731833127,0.23148828936717736,-0.28702322228949356,0.19779774292729213,0.23980570717392427,-0.3168107226659119,0.37530436971723125,0.05795566847446905,-0.18921718272944477,0.9045678808575592,0.7106252396155193,-0.6130399598579676,-0.350392803095659,0.38588007502215826,0.13803527369805152,0.1884991783768296,0.6845561736421597,-0.21339347493652902,0.670965316637078,0.07611959106779434,-0.013995853370456966,0.33712261401967,0.14554794211340402,0.3013228739453257,0.16151416968774207,0.4936389350970523,0.3338376064971301,0.6737356672822005,0.035177954474209586,-0.1654545176503646,0.40420568043345256,-0.07463482032339476,0.12945931180660247,0.20501669418189808,-0.11338916711399807,0.18158106609875904,-0.052395745112712264,-0.4694865637556894,0.8494361881884629,-0.26101919545047203,-0.10219257526277288,-0.27553074305726094,-0.10585015967348463,1.0,0.3570784403170485,0.8508083337047231,0.9221775977730704,0.5136718785495704,-0.03748841377487362,0.193595874489522,-0.02101441242915505,-0.21787331320130707,0.24959444317169774,-0.20143190309990708,-0.19817543557837322,0.14869443583223557,-0.15003071318692074,0.15735804484403726,0.14416285079306834,0.8706340826812855,0.7208688813931448,-0.025077066983387738,-0.5676295703861458,0.7928529815703383,-0.16750671266765674,0.43740449741480425,-0.10690276525914483,0.04888030544327535,-0.2982858397730116,0.3738383510174977,0.26181903537490114,-0.03705857941665734,-0.005303314769891441,-0.025039690519574956,0.801673929561446,0.15723034244808082,0.19604072043902512,-0.21902916610958958,-0.2549202607247491,0.3262457741948424,0.04707472294155462,0.38135298898113834,0.01499221021002584,0.24297087721301547,0.8376855164773078,0.24530840619849797,0.007055912923622702,0.0857357735427178,0.01918513904304751
Cerebellum_4_5_L,0.5412670053747078,0.07966931277182386,0.49447181269852103,0.3521243219585183,0.4878082334016559,0.5113465015544449,0.11235087943168748,0.6635027658493041,0.6467810914965882,0.29973653305346676,0.3301021622511729,0.4481367984585433,-0.1632455146022936,-0.07206387598498432,0.4007088032182559,0.13546868617495147,0.673779223939107,0.5254180719073394,0.36785566012627385,0.11086508204204774,0.49052464844133276,0.060658400823927955,0.6942507746003628,0.46636961608321637,0.8383223134608843,0.4813339751878262,0.5106855138747839,0.6104026104608814,0.3142935007013894,0.5979565144312918,0.11398207092556589,0.6105798991384712,-0.0390057664570422,0.2569893385227318,0.2862664503847506,0.4107008673937172,0.5507594728786107,0.41026511793271664,-0.013943872936862356,0.1771623797162982,0.23634185272185151,0.03580645499043532,0.08198932848123804,0.47697219668086743,0.3570784403170485,1.0,0.5929978000215964,0.3677123544231696,0.3980990057576478,0.5009029871157655,0.34302126252630205,0.35605653832643336,0.30909979098194174,0.31653583936075064,0.39363355879009454,0.1475233599615323,0.48112488069537085,0.2258376600694383,0.5216750201247662,0.5156475474145151,0.2757567709939244,0.5725173464198577,0.37981382571205713,-0.08539680835579427,0.164059363785574,0.3223896337511672,0.7075427487542442,-0.011511025419234272,0.4489414042368454,0.36431367931625647,0.8797029782502581,0.012871937100498701,0.4180740251818736,0.1870213817355853,0.557939360800477,0.3890556710103326,0.5896110333159511,0.4102282100818986,0.18280598258452885,0.16186339898301705,0.6261962120479464,0.3086906140772544,0.5251955357845394,0.4897303129274911,0.27826631660499657,0.3760333612145092,0.658445406826258,0.3533530688646828,0.10386874602092211,0.26170934570216126
Cerebellum_6_R,0.3061939021900747,0.6547587908229038,0.43768816482663603,-0.06443770141421463,0.3494292921220735,0.4095697102198239,-0.11450044797882704,0.6141761674458484,0.34417291451498966,0.050626642555123995,0.7827464386099519,0.7388680630806717,-0.5053703112255494,-0.13802220451933764,0.5494154142636928,0.01794539763280947,0.4265246118809716,0.7706220996277414,-0.04644046070017368,0.5404834198953812,0.354747361175509,0.028955569870221094,0.5675118235752769,0.37770871144678947,0.5089055542588911,0.2587085725115653,0.5645761802506798,0.4831535018384649,0.718936562382755,0.24966987142513167,-0.03955159879612518,0.585901867725089,0.017601316568788068,0.44241309968016834,0.3923348669550322,0.12866055304232443,0.40970095955275965,0.2698793707291691,-0.20854999632068835,0.7017074353135293,0.014498990234141649,0.08328441730169724,-0.15035708467596556,0.1478566449456601,0.8508083337047231,0.5929978000215964,1.0,0.8379747546723822,0.5667630551569218,0.16108289808226886,0.33235628748541474,0.20688310669441604,0.019503517929329906,0.366713368804653,0.03724865857169236,-0.08964451998962884,0.36475292453853364,0.06358563165855755,0.40715522215786615,0.43648180208258036,0.727685930045576,0.8043217757905233,0.0839634176180475,-0.5004019657786454,0.6632438928675362,0.13192628957355515,0.5987460578555008,-0.09093547319287178,0.2840334182723135,-0.16493172907873074,0.5013080165291702,0.4281744446538081,0.17464843210059325,0.11742737096562406,0.2752890830223047,0.7471478790111832,0.4597197528266638,0.3895664754010505,-0.19217847306808336,-0.157137057540602,0.48750963055641616,0.33541219526211796,0.4393526313600969,0.20536672684077567,0.36426863694306116,0.7535305449930926,0.5317751474240624,0.2332333045598404,0.26030143779042436,0.11734915618968958
Cerebellum_Crus1_L,0.14268530204055394,0.8059702215224046,0.3284282767993726,-0.20708236497946841,0.235044462378187,0.20390714890266662,-0.2607500817619302,0.3628986716422073,0.14282279931221759,-0.11973065712208059,0.8976301149341761,0.7496664996679184,-0.70708115727699,-0.32029227007056016,0.37969849317555737,0.07517590167145488,0.27863089545538217,0.8138668207413561,-0.1622888631777788,0.7158142401333137,0.10417333861472763,-0.02567065265370388,0.4087747223603189,0.21515251242792194,0.34789347699907347,0.20638298875324798,0.5568410208712232,0.4466708302843742,0.6916932689663846,0.16830137779865614,-0.11458447906118573,0.45994489351916285,-0.04982372680356107,0.3019310137308285,0.2410880739029611,-0.028692082734278253,0.28155791177831596,-0.031525309242253746,-0.44711640643387235,0.8065168640825148,-0.1975365234974606,-0.09522883719686502,-0.16114939263129388,-0.07475528080537866,0.9221775977730704,0.3677123544231696,0.8379747546723822,1.0,0.5100137022842529,0.04561231946340125,0.3018745370441566,0.004424669669201165,-0.23271560730997087,0.2642545446396632,-0.06260688961027046,-0.20154205588554622,0.25785407040372194,-0.12957447360993524,0.13680007567867344,0.20075932664078205,0.826563513839304,0.614877997046313,-0.010317963191730447,-0.5690388928864389,0.8733026300287293,-0.03456014842918015,0.4753069225837973,-0.13380239710316338,0.02021954431708741,-0.3462336901815769,0.3073426976245967,0.30381210916072515,-0.03030565232079455,-0.047964420650884014,0.04425739838019095,0.879708621256845,0.162402957930903,0.23090651511599455,-0.1952780667574376,-0.3237366845060134,0.38089318397903893,0.09070146637300099,0.43195300959393546,0.10201380262196713,0.36654304164581963,0.8653917780202863,0.28388624622422126,0.1273357781129562,0.07644070991852542,0.14401309403396725
Vermis_10,0.3643698569390707,0.40463698647573587,0.442809203421147,0.02625558958437448,0.41749448015558377,0.7898188910364902,-0.03895042933157053,0.5793546756890166,0.4786683164205359,0.12635648756920528,0.6759852399772425,0.35215231843688355,-0.2584050498417598,-0.029120721599001788,0.42954641271831234,0.014604289252005756,0.22857842433597103,0.40401701703661336,-0.1077836426995891,0.39094447517634295,0.5494296202782837,-0.14344134642558798,0.44886441526577814,0.3040373852080999,0.43401911558051465,0.39923716624004135,0.5984985162704431,0.49722756951115576,0.46865309760622453,0.11442574947099851,-0.12708706007044593,0.2601272420005537,-0.07416154892868913,0.32276794255230007,0.5218727501849298,0.20962580710961484,0.44940739894696635,0.3298314935564628,-0.17848416866552527,0.47324194027945615,0.05502394911924445,0.19561687270934194,-0.0042752142719574455,0.3556199377277354,0.5136718785495704,0.3980990057576478,0.5667630551569218,0.5100137022842529,1.0,0.08891949603638703,0.5795117643957809,0.26121612460480753,0.13138591969163158,0.6039587006384723,0.2676106151686734,0.1230865662420661,0.4894274672863781,0.20895800155553235,0.37058427422804435,0.35480309987528263,0.6621678480942208,0.6539203787980732,0.05317201675518246,-0.25540927986368644,0.3446349434885982,0.29017158014490313,0.47443149087764525,-0.01686599712838382,0.4142936532433965,0.25930970504540507,0.3921125183064208,0.4799997068427552,0.38991437446549915,0.16908115212543262,0.36589135604596873,0.6222021478910498,0.4330485260637086,0.38264672005377404,-0.07776930223377077,-0.034733921360163234,0.258516038398436,0.4426400510822942,0.4027896774740842,0.16416067261119952,0.5731037591932646,0.7002687605492924,0.5109621686228658,0.3099344014295454,0.36643235761104553,0.0249206412286681
Heschl_R,0.3681593347960565,-0.12896695010477113,0.5297965000045267,0.4190879476957425,0.4576508027179565,0.08635804431535046,0.07897467286276694,0.28323019277225214,0.27557694527760485,0.36559797932248495,-0.1286608303731809,0.1498508460664657,0.06092668588932039,0.050271506519652974,0.2303078222538308,0.38527314744305247,0.5629770576198175,0.29984712391705953,0.4541515956473483,-0.17500061822805243,0.4532337306128204,0.23678327085976295,0.4649210163294838,0.5305893094019556,0.5125624524829968,0.4776483754239233,0.4406527540444706,0.4980535730156651,-0.03187091013071581,0.5703677324796422,0.6076152044943361,0.49794363890694626,0.2526385007938878,-0.034670349485190405,0.3409651957419457,0.38944973810466343,0.5214032915068607,0.0938990112451678,0.3582394779098401,-0.08410935941032761,0.18095200933702704,0.2289094278483262,0.18184219623861947,0.34060625952529117,-0.03748841377487362,0.5009029871157655,0.16108289808226886,0.04561231946340125,0.08891949603638703,1.0,0.012375643067194146,0.3587436679992028,0.532273270518954,0.22682269829172022,0.3457103745365265,0.24784589102245141,0.42887351353039205,0.4376667464206484,0.6408962238500457,0.6181648981729351,-0.17351331555756375,0.07815011820298463,0.5184712052964576,0.04444919852347552,0.019358979849033633,0.12264610209791457,0.4843500455553136,0.170820588662267,0.49551134779329364,0.47957769432352737,0.5229638775693876,-0.232751372216989,0.2899886707135631,0.4548531155091052,0.2815691012190635,-0.05607678752885982,0.4773668880154444,0.6392695550274469,0.2379149956207905,0.32310581928712706,0.4943384508999154,0.27663207626169795,0.34481922375543916,0.49840997073103027,0.1317412600018116,-0.05878316514627682,0.5036780397707055,0.5541988650291094,0.18123131898843234,0.6118856760412396
Frontal_Inf_Orb_2_R,0.6318431552230269,0.15985479025744984,0.392749815974943,0.23970002787231584,0.21722419200220416,0.5222024751688447,0.3339946890682342,0.5255197718121397,0.6451209744139031,0.22809417065451812,0.39510844006107926,0.24560182518604107,-0.20149708602999947,-0.003159255201255899,0.3094675617508208,-0.15834546733600197,0.20851819581475936,0.35686342015038497,0.2551740326536199,0.25472471299221633,0.5527555078530242,-0.23144957247522543,0.454654272112432,0.34118992660286396,0.3696446707234404,0.18339325246046997,0.5343405888921469,0.44432215280206266,0.27671684773930083,0.17268234846641048,-0.2503646428741926,0.13680346954641992,-0.2075366766342218,0.4952834410052604,0.24666556752523272,0.40739812741684384,0.3741567775143742,0.45728314517281166,-0.12521698331336079,0.19803798378161044,0.28415754641100854,0.10253670143421593,0.4057852902427607,0.5244843100517989,0.193595874489522,0.34302126252630205,0.33235628748541474,0.3018745370441566,0.5795117643957809,0.012375643067194146,1.0,0.19876832191775173,0.19251332034737817,0.33100927634761257,0.6329351522912038,0.12235586470054037,0.41117561349062326,0.16526751435937298,0.23337174474584177,0.3023649134506757,0.32457733183886694,0.4908594480402297,-0.1192824704085155,-0.04928751328543648,0.08175112559733821,0.4814295163308946,0.29053917386405587,-0.15945842138733948,0.2780319786454854,0.14420729398008897,0.21574523946775254,0.36444010551918715,0.4267513838113268,-0.028565211463817814,0.4665437233398577,0.4528474076266016,0.38826673402352524,0.1488441565185635,-0.11200494658544037,-0.12288589146746491,0.1256853140397513,0.39078268743268363,0.32832328114668136,0.051039374056409174,0.43145674432112396,0.44092566635180586,0.4547577783404131,0.35729028296964255,0.20082747625320624,-0.10988741679862277
Thal_PuL_L,0.415786308240799,-0.011968891209572386,0.4088796307651378,0.3402689291940818,0.282827157618551,0.32131225887256043,0.12772703989373368,0.41899064512610923,0.3934585630194803,0.30346243331070777,-0.005208708186057608,0.08641217858039706,0.06338303426161228,0.13320438295969134,0.2564339782880621,-0.027268476171318723,0.294203284588379,0.19342803953421545,0.20778771228564674,-0.20341545229071492,0.5278080505644774,-0.14571042850767826,0.4582302384595195,0.28931540569866426,0.2710154478761409,0.19637294937618244,0.3251984634303514,0.38672945117391644,0.10261740107516616,0.26391365368175373,0.0643174935668315,0.22571146015570157,0.15298988805564415,0.1995711704483723,0.3206681912181383,0.40426263126333006,0.4044927710606598,0.4414386876532142,0.24545903521614215,-0.027679826077301583,0.2857108433235643,0.31145845729943084,0.07772738619011009,0.4416995174506091,-0.02101441242915505,0.35605653832643336,0.20688310669441604,0.004424669669201165,0.26121612460480753,0.3587436679992028,0.19876832191775173,1.0,0.48555804354004917,0.33541312964474973,0.3257433848419765,0.2695370105923033,0.3233881033297024,0.47909878191521005,0.4329350648389348,0.36074151353022904,-0.02049055384796682,0.26529310898609615,0.17325637953902626,0.07001209044674676,-0.09895233855889037,0.34553712554689237,0.4063533857253906,0.0020620157286289514,0.5039724416035539,0.42202875449965527,0.366371627829974,0.14503464657867743,0.3639888628182262,0.4209693303297931,0.39271742410740473,0.023863764471107086,0.5306492147996708,0.4195275678523823,-0.005738392541307499,0.15786101059686766,0.24725614468740428,0.4019884664947712,0.13641186021563143,0.16467488686135226,0.18859622239352977,0.054847214962025166,0.356878763051767,0.2902001418033897,0.3220448300883661,0.10218552755624304
Thal_LGN_L,0.33894514340758675,-0.17712347130579295,0.39474919285434096,0.4343353176627405,0.34913260863340545,0.30594896365361873,0.30344979851231835,0.4574234277244376,0.3606678989359183,0.3982759229426521,-0.17831852937254516,-0.0926953179587582,0.3695685082260157,0.2741162446681459,0.3300504822103715,0.12267051468402165,0.235295065289466,-0.054945770136549776,0.23599053532971256,-0.15148922183303834,0.6517828782770879,0.1843961472766148,0.3676255542901718,0.4133301991057838,0.3713309786898382,0.1642772683648566,0.3308596419906072,0.33216413904015507,-0.03141585647369104,0.09464760531504297,0.2577035209652866,0.10653319417839488,0.12409096028913684,0.06832098242889802,0.4797432370566734,0.5886509791472867,0.40366445929758804,0.4189390085227868,0.4197865383104383,-0.08393973246381937,0.291792075888881,0.6512904918454949,0.17365728604649874,0.5439297275478203,-0.21787331320130707,0.30909979098194174,0.019503517929329906,-0.23271560730997087,0.13138591969163158,0.532273270518954,0.19251332034737817,0.48555804354004917,1.0,0.451070941187699,0.3608692924953159,0.29104542165082237,0.35141555788909845,0.8538173587013493,0.6465440406589842,0.4876722314833282,-0.19892264746647406,0.13372133580480158,0.17190097207020572,0.1927019984183503,-0.196088378833971,0.33681453532958505,0.2715061040579747,0.08063822769556417,0.8160857766018501,0.4743068679857911,0.2786580681011037,0.1566952291742312,0.5159310614697474,0.7088750317944519,0.3970375166014155,-0.1701957159818723,0.6196019752634494,0.46168672421200124,0.06666561000293976,0.36510439231797803,0.14914700468800676,0.5857698271963542,0.17645996071896006,0.07811459272109225,-0.024346816358394953,-0.05960175943370747,0.46399462179674233,0.40331421476141394,0.6192186819130044,0.22665000034163688
N_Acc_R,0.28914562940056465,0.1926720384131486,0.455773412259974,0.21031266784264335,0.5619095890684261,0.7030771468449476,-0.15593193137589054,0.41738473972418816,0.41122992235648975,0.3452177609593788,0.3790883856598051,0.24770189506740659,0.03669778308336508,0.14669179871651652,0.4853650681831148,0.009644813728854354,0.22781910783450887,0.15161376584072486,-0.2035260540799346,0.1637415056226728,0.5899502375239681,0.09192256612188739,0.26088298575768276,0.306229741099657,0.367299855785632,0.26112028736641885,0.5645784061420882,0.6273637376590517,0.3461795930485699,0.032309518996818984,0.08798967702198356,0.1794032670814227,0.01137517352726363,0.32328656349189666,0.5743626554620554,0.23015521467036185,0.4755562641790894,0.4336417028023009,0.0710850237418649,0.3114830776092405,0.14611504962282765,0.5449350096446387,-0.31972483368610694,0.30757663929678936,0.24959444317169774,0.31653583936075064,0.366713368804653,0.2642545446396632,0.6039587006384723,0.22682269829172022,0.33100927634761257,0.33541312964474973,0.451070941187699,1.0,0.24735488251990206,0.19810058465865116,0.49700004096646416,0.5879437683451434,0.5342662114758001,0.45025124573738906,0.3819318127675656,0.4138127704940407,0.1696708300917968,-0.14972567553219476,0.23310337198060804,0.420161194327253,0.43509940095247046,0.08337630800751172,0.5375200513692463,0.23331818825858613,0.1774079897249668,0.48243564778764897,0.43371860119142985,0.4660078245547804,0.5571322374381752,0.37564857553347286,0.6427098833389687,0.5291518583097004,0.07471686348129976,0.23077847777795057,0.15992736074455427,0.5315298082252947,0.478298612343017,0.16903371642669665,0.2735663226809603,0.47885268040082707,0.45162814765403286,0.2994926459576981,0.6062488613384923,0.3134565816379069
OFClat_R,0.636424038962193,-0.2600787850469871,0.45704888282330025,0.6019260746661276,0.29963960924744504,0.2894468436098305,0.28806838029946435,0.44802550388635276,0.6560973136383348,0.560073253738406,-0.09759978883017481,-0.05154721278100767,-0.0008473904150520628,-0.041429960776742374,0.16583144642600012,-0.2067229472606547,0.3058715705901195,0.16780461733394628,0.5507443799107316,-0.29094116422450894,0.5815227960789925,-0.17870668174836066,0.4986178644026442,0.559796606297777,0.3550638077585324,0.29396404361918116,0.38606011766122406,0.45538455628227265,-0.019625339558172913,0.48730684389364054,-0.054225567875902464,0.06045293232122686,-0.2455455399361974,0.4794039463603519,0.1607381984351835,0.5186930340605744,0.3572604521939937,0.5081837289479244,0.03717657424372755,-0.28964675968484493,0.5828212360101235,0.058860781077362145,0.5251743625884524,0.6198476616325137,-0.20143190309990708,0.39363355879009454,0.03724865857169236,-0.06260688961027046,0.2676106151686734,0.3457103745365265,0.6329351522912038,0.3257433848419765,0.3608692924953159,0.24735488251990206,1.0,0.45445418825851575,0.34186339490573286,0.23484495314730727,0.28404174603362,0.39262851242051816,-0.16463602766284116,0.20839459716498776,0.19157279411750475,0.044798046918650955,-0.2877861415878306,0.5563842163879392,0.22779915546261145,-0.21433948009967177,0.33776976280010496,0.5004443265766626,0.3269618188499645,0.03541927767454125,0.549039038430567,0.03752681546479331,0.6089034097706958,0.0008324850711850439,0.41036918002221295,0.2761541604623529,0.027322262849375886,-0.010233522165705637,0.20791238778186028,0.2411604559094489,0.3128117126123139,0.35504992004148056,0.45777120533591825,-0.03257630680880409,0.5582381870450464,0.4181065063612143,0.08471184978065299,0.14869209471058134
