,Cerebellum_7b_L,Insula_L,ACC_sup_R,Insula_R,Temporal_Mid_L,Postcentral_L,Frontal_Inf_Oper_L,Heschl_R,Cerebellum_10_R,OFCmed_R,Cuneus_R,Thal_IL_R,Frontal_Med_Orb_R,Cerebellum_4_5_R,OFCpost_L,Thal_PuM_L,Parietal_Sup_L,Frontal_Sup_2_R,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_PuA_R,Cerebellum_8_L,Lingual_R,Thal_AV_R,OFClat_L,Thal_PuL_L,Hippocampus_L,ParaHippocampal_L,Occipital_Mid_R,LC_L,Supp_Motor_Area_L,Fusiform_R,Parietal_Inf_L,SN_pc_R,Temporal_Sup_R,OFClat_R,Cuneus_L,SN_pr_L,Vermis_4_5,N_Acc_L,Angular_L,Temporal_Pole_Mid_L,Red_N_L,Thal_LGN_L,Temporal_Inf_R,Cingulate_Post_R,Occipital_Sup_L,Fusiform_L,Occipital_Mid_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Thal_AV_L,SupraMarginal_R,OFCant_R,LC_R,Cerebellum_3_L,Thal_PuM_R,Cerebellum_9_L,Calcarine_L,Rolandic_Oper_R,Cerebellum_3_R,Olfactory_L,Thal_MGN_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_R,Cerebellum_6_R,Thal_LP_L,OFCpost_R,Frontal_Inf_Tri_R,VTA_L,Paracentral_Lobule_L,Caudate_L,Vermis_1_2,Frontal_Sup_Medial_L,Thal_VPL_R,Thal_PuL_R,Precuneus_L,Parietal_Sup_R,Vermis_8,Thal_VL_R,Thal_PuI_R,OFCmed_L,Parietal_Inf_R,Putamen_R,Cerebellum_9_R,OFCant_L,Amygdala_L,Cingulate_Post_L,Thal_MGN_L,Frontal_Mid_2_L,Thal_VA_L,Thal_MDm_R,ParaHippocampal_R,Cerebellum_Crus2_R,SN_pc_L,Temporal_Inf_L,ACC_pre_R,Cerebellum_6_L,Thal_MDl_R,Amygdala_R,Occipital_Inf_L,Thal_VA_R,Cingulate_Mid_L,Thal_VPL_L,Thal_MDl_L,Precentral_R,Temporal_Mid_R,SN_pr_R,Raphe_D,Temporal_Sup_L,Temporal_Pole_Sup_L,N_Acc_R,Supp_Motor_Area_R,Frontal_Inf_Orb_2_L,Red_N_R,Precuneus_R,ACC_sup_L,Putamen_L,Rectus_L,Vermis_7,ACC_pre_L,Angular_R,Heschl_L,Occipital_Inf_R,Pallidum_L,Frontal_Mid_2_R
Paracentral_Lobule_L,-0.20974367929487583,0.2241735089505306,0.129894827686826,0.15139006797017865,0.06628110109490981,0.7209566747881828,-0.004829312594451731,0.33523585862463273,-0.13712670568038482,0.15519483107065302,0.698120120976029,-0.19270267518409787,0.11134177405863296,-0.019130931235193632,0.08954049868176116,0.12166257203954997,-0.12341811467133174,0.38474788656613357,-0.15049358229467064,0.25508460757049517,-0.05571872038206594,-0.14094555844847356,0.09729411463139181,0.02032765548178975,-0.4054905738850244,-0.0027818622981418124,0.17583261009939888,0.2548376415127665,0.05413533755508923,0.11416664843940036,-0.16570685345075184,-0.37388113872966355,-0.09213271088350393,0.7197334151710045,-0.13607295779163334,0.7303854190232649,0.2115470679318457,0.24681560397958588,0.03797220119609943,0.738319152336123,-0.2928031742467528,0.18207899261188967,-0.13411464102008536,0.6337017028327857,-0.33187699010278177,0.09737063842511239,0.26277782972481,-0.3070519547421603,0.28041973291468625,0.4380117243144175,-0.18106407215540055,0.6194391755282941,-0.44054733741274504,0.10632360566558664,0.18169620073602666,0.6510274389934271,0.033923700413125084,0.22409671942643367,-0.1398385654961895,0.10652921795733195,-0.3636696902337198,0.2557896167114846,0.0821647956200736,0.1128125665105518,-0.08272126326287216,0.18196656373781406,0.27422019274959664,-0.04820702798404207,-0.23341116312532617,-0.294070405665098,0.34354288854070714,0.10503303780166978,-0.07056272359773634,0.4114961899089944,1.0,-0.03178116278840171,0.10798462527967395,0.23377854211073573,0.023944726245773932,-0.1574918962284581,0.8296551330949907,0.4831224560304541,-0.3007303519508817,0.23835603567528552,0.17544311147373184,0.1489869024993862,0.7321304301293103,-0.06102207564168276,-0.41134758532022025,0.04909460135242212,-0.13837319252854793,0.07590051126129797,-0.01174251897899463,0.028180614736158537,-0.18500947534338008,0.33909298203947835,-0.16564916183969797,-0.18296693411108256,-0.18485767553831678,-0.2468999585020806,0.05310055184733006,-0.2791101384714775,0.2478320791674083,0.17605542692612555,-0.36782863443377467,0.26028368845397615,0.45319135748184647,0.23146092034402535,0.3646114537438836,0.5548121390497043,0.0870427652801391,-0.18929939527046952,0.2951578147448136,0.36747836035945614,-0.03732103710966148,0.033468841314363264,0.5013700625654023,0.11723507039630554,-0.16765490770957422,0.6974794744221889,0.23096634204905175,0.10870911455293239,0.10779977775750724,-0.24504745495002567,-0.019159412014393654,0.5870094424979639,0.4860986255777079,-0.35351686830054835,-0.024520107218108336,0.5145656706015488
Caudate_L,0.23150501667750245,0.5985758369006368,0.6672708910882678,0.6396719075703869,0.4176503252387561,0.04473422835342222,0.5289519211247133,0.4588027937818525,0.5374228120647127,0.31673882107257045,0.10202343097693396,0.43267998981148675,0.408390372968669,0.42987187959564926,0.4518371243846444,0.5932262588605529,0.1437323641460866,0.5262454399775576,0.332972114408424,0.6495940984393878,0.553657751538835,0.011440870592057152,0.45362002787150274,0.43127941895911104,0.30833920434241024,0.4090898021961844,0.6429057392428468,0.09424643101744348,0.5141878602074076,0.6538006945609685,0.6564113638235112,0.10240049159905035,0.2194893173527583,0.09946728952187478,0.6355584540670808,-0.048139251959236545,0.31789327488562225,0.5902077063544694,0.4316853028366589,0.21515952878171543,0.4293613154698177,0.5273450172821019,0.7044280133913224,0.05036077082174149,0.1762625022396658,0.4579674518295749,0.582532528657448,0.3793144709048661,0.530474046089997,0.19699039154777093,0.5449676691781966,0.1439182429273515,0.18675730159917275,0.5001602184501951,0.4674542202292731,0.12946980236400413,0.2218154223062408,0.3546811491424688,0.37069710142628576,0.5968010761429597,0.31264554280917484,0.36500153424591164,0.567599073201812,0.21566856209082463,0.6719166218676422,0.3631537246499267,0.45872535712397944,0.5689184823586682,0.5422256292087666,0.3871742398585699,0.35814579741563984,0.4462919907268727,0.6911242349875328,-0.06525307548865213,-0.03178116278840171,1.0,0.2782542786393445,0.7361654335675425,0.4388836874132894,0.4841454428550465,0.19822656464872104,-0.003927832469786273,0.25104587633742265,0.39551572150454906,0.3262362407245131,0.27881053060337796,0.011964410187440742,0.7977689458242873,0.3729187476830565,0.3429119803893185,0.565193210674468,0.5785765643940333,0.46902742936292463,0.4110513348476049,0.7075568229520229,0.4675406786003198,0.6012126148433246,0.06472549435351697,0.47148707057476197,0.3670520056183399,0.7295584690733032,0.3085497716398313,0.26179039616907324,0.46646443685622635,0.10309346973292759,0.5336274802369109,0.5251828864503434,0.5987051282987756,0.35222834242107254,0.13512566585050026,0.4003518907799789,0.39379024471667035,0.0398598779903569,0.54323680759448,0.5392788871130326,0.4819651507352123,0.21027457924358536,0.569471007174486,0.474376669031157,0.26458005376365257,0.38491343602002065,0.6441564114533629,0.21358907573419725,0.22699028848660513,0.6930906112112516,0.16659007476325233,0.28156883702122987,0.1331499941038505,0.6647465095742768,0.5513190951949807
Vermis_1_2,0.06091463243629811,0.22644072608996768,0.3073059506354551,0.2772734180714488,0.45857855262555375,0.15095998550272594,0.1558083635862919,0.08233077878135896,0.23999520343619427,-0.09132205670235392,0.27632730619288265,0.13204514707628234,0.11290660379124756,0.0002990113494024482,0.15009613750364506,0.5900176807065298,0.29578940030948164,0.11603639076494858,0.35729587787033584,0.2454579078821105,0.2779912340007755,0.3829337446508938,0.41292530011208556,-0.13808813312334206,0.44798112127077455,0.6466806565431326,0.376763305519839,-0.5426319413015901,-0.06017644756504135,0.27280137232415835,0.028941494085176933,0.4039353843224544,-0.4021288061603814,-0.032412897734356114,0.4342585312081364,0.1439314564507052,-0.13247269436061423,0.26999238697132427,-0.23035972818712167,0.22328915806395588,-0.15889781604324205,0.4591705598613684,0.14376423277030206,0.3671273672827568,0.6922425374232479,0.1727876994273161,0.23193140261993928,0.22817328816328625,0.20627588244614375,0.41279082305835335,0.36068741499791335,0.43609996415713276,0.4444017043651988,0.04648232599796045,0.2656752862242543,0.27833827765706215,-0.45253080608753715,-0.22335645061996673,0.2729945416519344,0.02273537642591877,0.5420897100931888,0.3441172192787646,0.037265286934100764,0.3235498392170158,-0.002231449343198208,-0.2512694322638728,0.09061955469333625,0.20768421412347912,0.1654880524375977,0.32483309685084333,0.24261075783773056,0.03667204861686024,0.13363412472244704,0.3492835354033785,0.10798462527967395,0.2782542786393445,1.0,0.21485587605865245,0.5749255789564003,0.008869819102280754,0.20679395021190083,0.06083733793668122,0.1321750569899876,0.5245985266028989,-0.2607142932693645,-0.2497308943741999,0.35523740311858604,0.021647040829245616,0.4338308216046663,-0.02088262576550259,-0.09814094201740793,0.18346062232337748,0.4731266372315844,0.10517446419766134,-0.1693158226650083,0.4749618720838873,0.19037912274686142,0.250505969701791,-0.16050212938923203,0.1714998340540928,0.34110035647035725,0.35073435022911903,0.6221094440598088,-0.07559092976808701,0.4744499281656667,0.3326584703814209,0.12467745904598727,0.40510710212128637,0.4342587479273596,0.16384520434786348,0.37967622096953696,-0.02864093582036136,0.3699167361079507,0.3845688986968971,0.1361025935111509,0.3748828682402905,0.018471316917663804,0.010692241589501104,0.1152205282754577,0.2329083562091018,0.1411711574349932,0.1262507704106366,-0.19341268608215575,0.3465746061866299,0.27874990002542877,0.21173433289734067,0.02976511846821401,0.6265221877033904,0.29189220055771464,0.15501200131086534
Frontal_Sup_Medial_L,0.24287262800257012,0.6820013525292973,0.7290958835165117,0.625639848959334,0.623557896395134,0.2874039008523548,0.7273108743821595,0.5214032915068607,0.4727700791894846,0.36197697413740626,0.264751199157414,0.28476657955884743,0.19670161726396973,0.47406181934311875,0.40242354897830024,0.4656769487690396,0.08590486407650683,0.8420692897151197,0.23841757303364167,0.9306730323677582,0.5013536078324478,0.12516813117549855,0.34488889836030423,0.39885076830465344,0.367084381882289,0.48042771674301515,0.5804150564498857,0.15566422025870033,0.4044927710606598,0.442462803614328,0.5369465424735087,0.14156191048994135,0.1718522735993116,0.5073561246818393,0.460216974153222,0.027905443993006877,0.4180044559374909,0.6318330627141309,0.3572604521939937,0.27362104658850694,0.2386017372236174,0.6273932396389935,0.5440830567537981,0.25285972934711454,0.17453340389100389,0.35589096267502207,0.40366445929758804,0.3513350821868973,0.7071406319931253,0.15635890840902367,0.531545736876909,0.16477619369662896,0.11912404989395617,0.6498580198594591,0.3877123739345909,0.3998375638851186,0.18799165750864988,0.23519114895587748,0.44786567782394876,0.5570343929024457,0.35177446386526745,0.5223722052653866,0.6247536287103213,0.33861031523749585,0.5236056020940347,0.34182703298881234,0.6684591016588054,0.7018908908098445,0.3741567775143742,0.40970095955275965,0.391273962300191,0.4325864131549892,0.6849541719827361,0.12744775897273267,0.23377854211073573,0.7361654335675425,0.21485587605865245,1.0,0.38658725901977353,0.4543393698002299,0.31762375130264403,0.0510530014517865,0.2780352547318401,0.3969747416504285,0.2727443657513236,0.2337767013560902,0.10178196973361073,0.5842681160577953,0.3664567101292443,0.13773671029754375,0.46105092778418066,0.7179302351735191,0.3364231287768899,0.6760688317660121,0.43312875288151614,0.5626675686123903,0.4711073943584522,0.1658072472766193,0.2772381362584641,0.4434470595503243,0.7167074848239688,0.36151957650403765,0.3050783175863993,0.45920391012106804,0.17356566862370074,0.46808305515025594,0.8480423412310062,0.4563795610591303,0.32816427232223305,0.56423717091021,0.5447223481977309,0.32874405373846893,0.15719526999681752,0.7563794388413717,0.607815298997175,0.4755562641790894,0.5187176904840004,0.5793860556274804,0.4004231413740592,0.5031912273036547,0.6599163513900049,0.6551206495949559,0.21989978028234514,0.27502449554474556,0.5692958409687943,0.3445255060480653,0.4831789317175636,0.13938342365193135,0.585936164781618,0.7808421016306684
Thal_VPL_R,0.20795447826868066,0.4858156855854776,0.1917524945089658,0.6599195401577079,0.5204649467724316,0.09070161280299537,0.32983932384453585,0.11131465134737874,0.4018728059695431,0.19111807412951548,0.29910079491913855,0.7042376334227082,-0.07544183307870539,-0.06640150491880986,0.33878595282130136,0.7559526768319125,0.37978537494102804,0.16977649771388698,0.8152293208279785,0.47082186604749915,0.41055474577223233,0.24708071288558311,0.8934608149999977,0.34930297596994303,0.37434574876644255,0.6175279083406245,0.7596730664878897,-0.3496656034449833,0.25056148770306647,0.4862354350612342,0.1877093815617279,0.359481907269631,-0.06105082847400587,-0.06178096444454603,0.5767638443289943,0.06210955577632689,-0.26091539484333665,0.5384331747700933,-0.0018035536802436835,0.263500566016143,0.3202534028599448,0.263298773133445,0.3612174915018073,0.1324613503031078,0.38801763637835224,0.3107423182940453,0.43884709587212095,0.3820128940964458,0.11731492846751951,0.1335453763583472,0.4007520029890592,0.3889521905356124,0.3091575839848159,0.30228694162797926,0.6173355646117538,0.1706154465208655,-0.25273041219334025,-0.1221683856922213,0.3010123833644064,0.3939248581715762,0.4619936269304659,0.26238136742008117,0.4222972867904786,-0.040294919975613755,0.10768082272927981,-0.054711304405744905,0.47616478410629526,0.3434654306832402,0.21985134642383775,0.38766837939110227,0.6432138364668127,0.24059752573323415,0.46882946658852,0.18290905302529883,0.023944726245773932,0.4388836874132894,0.5749255789564003,0.38658725901977353,1.0,0.18667705638770068,0.16224023372652807,-0.09574578047120726,0.3084396268452656,0.9070642600513609,-0.18187624061198981,-0.3749829887805551,0.24339289214380644,0.3653910892838311,0.4409567526128352,-0.22129850807454177,0.1714199712680376,0.3237506260300129,0.7655153036815135,0.19672990441616225,0.1172288581792474,0.7863449013185703,0.39825007332986606,0.14787067089902048,0.251302923884748,0.20740623797276833,0.599967527824459,0.3752209195238694,0.5780644234454654,0.029178329111564028,0.40053098102107065,0.6580725271285951,0.13251374029294954,0.704648128414969,0.47164241550043956,0.22615816596868515,0.6401006953988351,0.35410564356489377,-0.0619158886965672,0.49926394997384366,0.28827208595679815,0.5948313241277094,-0.053460460897889174,0.055514296541380646,0.25435174685461653,0.0334298304848653,0.39857403281918113,0.5288760161459214,0.08634618439466327,0.25415558430541685,0.7032770112565692,0.03992594998628394,-0.11111207171002227,0.5069354672759226,0.5628359140046812,0.32398260737951085
Thal_PuL_R,0.43759835618120585,0.5029474140142203,0.4791379473734732,0.5407453516581863,0.33627741058232213,-0.17977147024229054,0.5005221337202024,0.5108889478017258,0.3463878399482264,0.1339543977537497,-0.17057936149282404,0.15064636283364405,-0.08167863641763605,0.698272186489361,0.34266784135156614,0.3252136531207783,0.12466090264147583,0.25754349419096334,0.0750093396183594,0.39191249853818677,0.35146150824965544,0.2703444867414288,0.20501839492755666,0.15022412022296008,0.34656871860166333,0.3011826830323358,0.3123655756753685,0.15821913669440418,0.37315259646672144,0.4945657285414044,0.6816899504549215,0.2994244854726208,0.15524682198819464,0.23425151686081205,0.5070822748722076,-0.4164285670227627,0.37425728153141347,0.5421308381090625,0.25466395550156806,-0.1586782616166563,0.2726957411561137,0.41590840742096646,0.3697789640179684,-0.11767037101642772,0.09487395415303218,0.45735042663847,0.27217513146465355,0.572951028025081,0.4069349732948938,-0.17044912460766826,0.6289682634034581,-0.2978054474876373,0.21351346228577878,0.5060513905038927,0.31551030760576637,0.05385843257316175,0.15680629169895854,0.3864716276058097,0.4597997862415307,0.380505877473409,0.37508358255265833,0.4387772946669547,0.5159681209435381,0.4042731724348626,0.37918070115145974,0.2129056552551386,0.5415442824044824,0.5859112722898338,0.2922191694671405,0.5661973053286163,0.04703683472348411,0.4880834985016967,0.5976849523209063,-0.07874407783299442,-0.1574918962284581,0.4841454428550465,0.008869819102280754,0.4543393698002299,0.18667705638770068,1.0,-0.1737363402730365,-0.3230814166269292,0.3201484799893231,0.20210122831654811,0.21913760398183849,0.17101424328834086,-0.38235213429737164,0.571618146496128,0.4611329112217164,0.027639667144461037,0.30458849434942487,0.6687056463863289,0.403427394088207,0.3765815893386287,0.4093043189757429,0.3496074303177538,0.6169435765792711,0.5642742565357053,0.24653206212223808,0.5739253873324468,0.4769187622354167,0.4996664539352061,0.2576155549726626,0.4867749664781298,0.29270703517661656,0.313961646771618,0.40383487499983045,0.1758655803154646,0.2887994368470228,0.17478643870296443,0.35640689602932024,0.13726470234763227,0.16372837012954564,0.33039076855075006,0.48923433704710817,0.2742109240967515,0.2165820631285015,0.3608786689902584,0.32222841221875803,0.09411035894880908,0.5085949357421488,0.5029384548885935,0.19876290987341372,0.3763154974575151,0.3300972465596503,0.07384270604179566,0.3277792513433952,0.283411369316083,0.487984767877325,0.3812363147470794
Precuneus_L,-0.21123083202806817,0.23737884463089426,0.21099782654647883,0.21201501201441192,0.13563469279085158,0.6753115961976934,-0.040876633089928185,0.35678748431413826,-0.10431115090167302,0.1678257098209406,0.7714033733259905,-0.040874823947100986,0.22208001760455146,-0.030923199968832676,0.16353401478860033,0.36499747772185087,-0.1945068615992807,0.500483557605354,-0.0220080828653964,0.3160352806449371,-0.016733368932452215,-0.3031101566914109,0.2362987365119462,0.05880212602496902,-0.40950428756029555,0.09113721410628416,0.29128291299998677,0.17646561084509824,0.213895898444739,0.2089837264471602,-0.07120686491362137,-0.40889333448114124,-0.01243963636122496,0.5485802238400211,0.03362462913776955,0.7556321773564708,0.18712129887974926,0.31481885878807,0.044994702953054126,0.9295896691792269,-0.17668985085385328,0.19685787802291244,-0.07718788625317675,0.7373971416524078,-0.32613569341525556,0.14960943109453836,0.36199396449098564,-0.2721431583071691,0.38447100288616504,0.6845132366796461,-0.06541284496797013,0.8077219009706036,-0.46010513480315407,-0.0073778180040809304,0.35776233229216486,0.7042898719636598,-0.010256093141613746,0.19665836475628176,-0.14506736546522156,0.135013098890344,-0.4066305650324035,0.37552689142768264,0.1091544974341087,0.07256808246148079,-0.02894224836667204,0.13152599854460317,0.2732443670059744,-0.13698323008399,-0.15018194893666115,-0.2649352070751372,0.4420418593858873,0.08567160317637963,0.002032095233903093,0.3082216791732765,0.8296551330949907,0.19822656464872104,0.20679395021190083,0.31762375130264403,0.16224023372652807,-0.1737363402730365,1.0,0.5456776353836352,-0.2648842305403789,0.32493713823402187,0.14477650831550606,0.20700630824250998,0.7991026679206623,0.01805245939609822,-0.4320584483033218,0.15093168950335653,-0.0013201322236474496,0.13629498399616666,0.07568982831395601,-0.08500405411114106,-0.07520103198420702,0.36485942440477837,-0.12138263927277172,-0.34631486970230113,-0.0633651502187129,-0.22287442824763018,0.1378977957664393,-0.23324453652486837,0.3510887958099459,0.16537756501090176,-0.3729789424421274,0.34600738601659436,0.4880207431081936,0.4199598766142821,0.45458493217004475,0.4393404167273477,0.15936684946930949,-0.1100864740189706,0.28734539940749015,0.37587187224945895,0.016888562716326553,0.051134753742426896,0.43237587791453547,0.1612276156293237,-0.07352900837891117,0.7341584377616914,0.18812207962331393,0.181614812494614,0.11749965188237697,-0.22505682607483044,0.15800950413429907,0.724530205360266,0.44950641297803484,-0.34357379048698905,0.02356548349574876,0.5004454628415002
Parietal_Sup_R,-0.4439452903508476,-0.007700856683410517,0.13521760275919215,-0.14141763589924694,-0.16543941941129234,0.5456048854135832,-0.18952610882507073,0.04444919852347552,-0.08039026685982076,0.027516649028447755,0.35969282256457397,-0.10639294078209723,0.269801203481542,-0.13940890354271293,0.028280589000570653,-0.021148451274279723,-0.22351213798672287,0.3052308593208573,-0.16507438358063983,0.07590136923315292,-0.010208786459984614,-0.4246669636946198,-0.026690540484253383,0.005124562182397027,-0.3502615852730242,-0.0896279608296703,0.0118645771259828,0.13189672278312187,0.07001209044674676,-0.06360234618932738,-0.2999290487077795,-0.4923567358637067,0.03453920171349173,0.24546012782086452,-0.26549372147044925,0.6325191020616305,0.002464883097037385,-0.036148840175267566,0.044798046918650955,0.47653297729646227,-0.18805940622712466,0.03779478939164351,-0.15344696695336477,0.3785523853483685,-0.283459014016039,-0.2302326519982899,0.1927019984183503,-0.376022754461191,0.09407332741819015,0.4573049860860878,-0.34832468353620527,0.45947302027982007,-0.31760684605663886,-0.1741617413858203,0.0503238178129828,0.29856610515039217,-0.027677972698613013,0.13605551832753898,-0.21668588581158094,-0.04414827452329913,-0.3959433294890749,-0.05273206560960579,-0.1798328411843146,0.04223072479978406,-0.045457169285223885,0.15292462516288233,-0.13913524744950173,-0.24793344302470532,-0.04928751328543648,-0.5004019657786454,0.12598006416383126,-0.19560089039963932,-0.16544594633864704,0.05980010864418509,0.4831224560304541,-0.003927832469786273,0.06083733793668122,0.0510530014517865,-0.09574578047120726,-0.3230814166269292,0.5456776353836352,1.0,-0.3043778706649022,-0.00992554189260034,0.16359992406855903,0.15623250312295914,0.5171944277890648,-0.13085841580939436,-0.44347625600511115,0.16873139032985682,-0.03713901663563563,-0.1541196827971126,-0.23146974703265052,-0.12842803744145212,-0.06065785426838794,-0.052113483502223244,-0.24151005427240355,-0.5361839208982414,-0.08659882654193357,-0.4389232892053423,-0.020511635873176882,-0.47522621953699923,0.006252105086667431,-0.12287303690354785,-0.5359299771743766,0.09000528491200768,0.1678013882061341,0.20241293991046239,0.12413315206866114,0.112474685168518,-0.12562761193489688,-0.21625695786486032,0.058465445704746474,0.08222405326762915,-0.1967601617815785,-0.14972567553219476,0.176467576465739,0.13819150118811285,-0.24894711576061174,0.35687047718497195,-0.05253868628025468,-0.07297968483183608,0.008593484348553735,-0.330081304458726,-0.01974020431037619,0.31193631108471975,0.2226815512864555,-0.41701059753541136,-0.1270806649162167,0.12069549614626902
Vermis_8,0.1778166297035943,0.10490681891076169,0.249552293741291,0.18784043573045084,0.4395685200928887,-0.3030019477483398,0.2879728068861775,-0.08014225395642409,0.35651551239448226,-0.020066084324388028,0.03525582150490516,0.294416108306935,-0.22637966422280845,0.22967616324526097,0.10619897908047926,0.3032955849709398,0.31700987229900707,0.20280631111509437,0.4518737917606688,0.3271450431504541,0.35352459875844483,0.22115120034219096,0.226707443432474,0.22200680477797327,0.6376592752727556,0.42497144648283613,0.2083977820239286,-0.12754814383918256,0.11694546412193679,0.04792045071115553,0.3522067550397495,0.4216059420888541,0.06241311479875176,-0.05284422368375275,0.35106378077596445,-0.4396148226187696,0.04617414997618966,0.21818470715490418,0.06879856191029357,-0.21561006944701677,0.3224197369323337,0.2034188944973806,0.2696633715301751,-0.0647208885237052,0.3223146322177245,0.2064328397578289,-0.13402101746012526,0.6077658260380757,0.1984983457845045,-0.07981638382802471,0.48885014502156077,-0.12787559441690718,0.4509712848441331,0.26947424664947955,0.08575982915864279,-0.09912685685014475,-0.04713679780921339,-0.18577013978975412,0.3489267020538093,0.07225174409084698,0.5842716269993778,0.30826418835568536,0.22969105422783345,0.1234135662544956,0.20902996441210867,-0.10900062813122095,0.2373137284140958,0.31126490939718493,0.33439529810797297,0.5757861952476148,0.051188437513124754,0.23475439405244133,0.3401713674772698,-0.3296158901344977,-0.3007303519508817,0.25104587633742265,0.1321750569899876,0.2780352547318401,0.3084396268452656,0.3201484799893231,-0.2648842305403789,-0.3043778706649022,1.0,0.14966209584685922,-0.22346629397676138,-0.11441619401183671,-0.35208907316179106,0.16413449086671664,0.6038993347509156,-0.15158529989926603,0.12418792539965537,0.36289339342387333,0.32299696717419607,0.2132635460285846,0.04213171556725474,0.28305832140688814,0.2901253384424878,0.2830354765645417,0.30914260303954594,0.5466915188141447,0.22105149267373564,0.616749179349191,0.21653424483827483,-0.04976146863140208,0.40761161393578815,0.01825864433529523,0.12660153349875872,-0.02267995305921815,-0.0326391057586757,-0.03287235958575924,0.4586727730077734,0.3113319959775171,-0.08264436577131738,0.12830659703292346,0.31823593134384254,0.2464669077902483,0.036471752360974795,0.279004862425185,0.513317063134036,-0.11956659626081148,0.2682267853371791,0.28414380033899345,0.055797149452670614,0.2231084713814639,0.2652521906776418,-0.01470955500986276,-0.07024416338088728,0.46137301549097764,0.34707693435298576,0.09654398903768648
Thal_VL_R,0.13429849209877587,0.5720426414636556,0.25435585477104217,0.728193962585173,0.44955255830643215,0.29909716970646066,0.32606109379283,0.30212956215820014,0.2947218555928533,0.2312428261550346,0.41782956915189784,0.6086950315082862,-0.07872286436999484,0.007794395965002863,0.3864647379554378,0.7573190731806917,0.25383362458594705,0.22530681585409,0.6316888580446003,0.47222200349089993,0.322887753761769,0.20229119782946545,0.9257889443123105,0.27160518114057736,0.18112326657980382,0.5223205262983639,0.7962587083047596,-0.25897761423682214,0.2906938345989548,0.5822353577275825,0.16167075098199638,0.24168554436732181,-0.10108657786503694,0.13238117040051434,0.4983668295182892,0.22617161257062374,-0.19790291712324704,0.6686979153904665,-0.00259439482655867,0.4293540238008033,0.21671764522620904,0.2600274482338891,0.22710631909353116,0.2512422919746902,0.2138920783136164,0.3713480636993867,0.620630134801072,0.30107803863513805,0.18442539725761342,0.2170156385581668,0.32496488846476007,0.4165828022445632,0.14161376078898832,0.3271735739523115,0.7670976942032183,0.3779901498228277,-0.21500141425875455,0.022107042280090184,0.17698781777850764,0.38467412124055844,0.2860070994274364,0.30320291905684654,0.47762333700386433,0.024455609127178413,0.02996004280378062,0.021567199736948567,0.6083047312972018,0.3428095945786144,0.0759643518492005,0.2582028801337287,0.6316319971176761,0.2824756988994772,0.4822493817914743,0.2517265840896178,0.23835603567528552,0.39551572150454906,0.5245985266028989,0.3969747416504285,0.9070642600513609,0.20210122831654811,0.32493713823402187,-0.00992554189260034,0.14966209584685922,1.0,-0.06257003897173985,-0.27305433462378037,0.3732751834998341,0.3776024388376283,0.26337133427068987,-0.2334480252132417,0.11480246286698179,0.3384083535100916,0.7763202907616312,0.1866905405569766,0.11988937006416273,0.8223630418467202,0.37272573826126076,0.12145134231830766,0.16408271089970555,0.10393745902871812,0.6423063874705435,0.22942278286790127,0.6979936701682815,0.13574373185596655,0.27814578786761185,0.8524283561425056,0.20973777586228057,0.8035292978040512,0.6822675871479295,0.3771720702940956,0.645881838751373,0.14458703261705316,0.12868183624679622,0.5609545015928312,0.2352318040454177,0.5763099593030118,0.05176284897489806,0.0444227980317274,0.0640006844660012,0.16691395834196115,0.5207111728313368,0.5742235349495329,0.12362043827605171,0.17796657343667208,0.6935948301327226,0.2199433455742352,0.10202135946622296,0.3875549864328931,0.5125409558830585,0.41474150666820325
