,Parietal_Sup_R,Fusiform_L,Olfactory_R,Thal_PuI_R,Frontal_Inf_Oper_L,Cerebellum_7b_L,SN_pr_L,Cerebellum_9_R,Supp_Motor_Area_R,Cerebellum_4_5_R,Pallidum_L,OFCpost_R,Rolandic_Oper_R,Rolandic_Oper_L,Thal_PuL_L,Caudate_L,ACC_sub_R,SN_pc_L,Frontal_Sup_2_L,Amygdala_R,Postcentral_R,N_Acc_R,N_Acc_L,OFCmed_R,Thal_MDm_R,Thal_VA_L,SN_pc_R,ParaHippocampal_R,Thal_PuM_R,Heschl_R,Hippocampus_R,Thal_PuI_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Raphe_D,Vermis_6,Occipital_Sup_R,Cerebellum_3_R,Occipital_Inf_R,OFCpost_L,ACC_sup_R,Angular_L,Temporal_Mid_L,Olfactory_L,Insula_R,Precentral_L,Thal_VL_R,Cerebellum_10_R,Paracentral_Lobule_L,Heschl_L,Cingulate_Mid_L,Frontal_Mid_2_L,Vermis_3,Thal_PuA_R,Thal_PuM_L,ACC_sup_L,SN_pr_R,Cerebellum_8_R,Cerebellum_6_L,OFCmed_L,Cerebellum_Crus2_R,Cuneus_R,Red_N_L,Vermis_10,Frontal_Mid_2_R,Temporal_Pole_Sup_R,LC_R,Calcarine_R,Thal_VA_R,Cerebellum_Crus2_L,Lingual_R,Thal_AV_L,Frontal_Med_Orb_R,Red_N_R,Frontal_Inf_Tri_L,Cerebellum_8_L,Vermis_8,Parietal_Inf_R,Occipital_Mid_L,Supp_Motor_Area_L,Amygdala_L,Cerebellum_10_L,Thal_MGN_R,Thal_MDm_L,ACC_pre_R,Cuneus_L,Temporal_Inf_L,Frontal_Inf_Oper_R,ACC_pre_L,Thal_MDl_R,Cerebellum_3_L,Temporal_Mid_R,Thal_LGN_L,Vermis_9,Cerebellum_Crus1_R,Thal_IL_L,Vermis_1_2,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Thal_PuL_R,Vermis_4_5,Pallidum_R,Angular_R,Paracentral_Lobule_R,Thal_LP_R,Cerebellum_9_L,Temporal_Pole_Mid_R,OFCant_L,Cingulate_Post_R,Hippocampus_L,Cingulate_Post_L,Temporal_Sup_R,Putamen_L,OFClat_L,Thal_PuA_L,Occipital_Inf_L,Occipital_Mid_R,Thal_MGN_L
Frontal_Sup_2_R,0.3052308593208573,0.38378874385836775,0.2592968459632657,0.19004805935108154,0.5128424199493566,0.058980208613297794,0.10666679099015425,0.13134941082997043,0.6353486193241052,0.3857732671692599,0.3336593778598469,0.26594484963165393,0.37723065405483563,0.4165053427791008,0.276628948050382,0.5262454399775576,0.20688104017176676,0.14792361828478742,0.7043691466024576,0.3202158972831066,0.6426549867803409,0.24100542392271673,0.3087249155176561,0.2588806220611404,0.34134949928134495,0.23045996097833682,0.4239039182457032,0.25282735999207545,0.2942161789371551,0.44463031808195763,0.19509108864779104,0.0323393262644064,0.02888191775502005,0.08661508073456858,0.20200448466380647,0.0010078396488290824,0.4583797765682223,0.3318328249751607,-0.04678384810705074,0.2772451028432641,0.6622081808001258,0.4493526702737875,0.5137322825249819,0.3529358882142794,0.36518436979631375,0.42178923898867987,0.22530681585409,0.32243278546918125,0.38474788656613357,0.5242817135529715,0.867450491803423,0.5013954140794961,0.4028514359629014,0.2152361955537832,0.3388656874223516,0.557628484312102,0.21578683178113472,0.09295212904740924,0.2089240675624512,0.3190498295142069,-0.03997952868116654,0.3373730076079029,0.2511523834349297,0.20688415452901707,0.7087577543979254,0.3963358527742999,0.1990293910174982,0.435732946819045,0.3405305519038139,-0.13614034888621465,0.3301702129951853,0.3004288694311724,0.17438528308660817,0.26682504085205144,0.44137341717418,0.22196493441694218,0.20280631111509437,0.25106266113015135,0.25135214389207333,0.6426550788162219,0.3431360929156371,0.3632537900667491,0.21626611569486678,0.16451525210967308,0.5006447969646246,0.4060018949105084,0.33208037888692776,0.513999842311724,0.36203896963507753,0.2872272696684231,0.3071098873360094,0.4417441238835435,0.26082149623140993,0.29876715164935597,-0.00277600159104183,0.21132867234701613,0.11603639076494858,1.0,0.020642546925807467,0.8420692897151197,0.5485206710171099,0.25754349419096334,0.47198586655076813,0.22137109119924597,0.5761085391742081,0.47408526848929505,0.1639923141625931,0.13195122595901182,-0.02156849483913318,0.1758988228636285,0.7117581324084442,0.237246574307789,0.5903807452264301,0.4648743016975508,0.4485960828638232,0.25072977206582453,0.22107995705585665,-0.007574238038920759,-0.026115858538161625,0.0825708619009429
Temporal_Pole_Mid_L,-0.283459014016039,0.431037757857048,0.24257329484678114,-0.42809562687864505,0.18156916079528906,0.22171123885913172,-0.0400056620868893,0.6985927102960436,-0.18972276631397048,-0.02689228283774267,0.1877944415534329,-0.09627730600138808,-0.007293325768601631,0.12248866277692146,-0.20341545229071492,0.1762625022396658,0.21017416216323942,-0.18401542584208527,0.07056044690303645,-0.28875659143241883,-0.08225978953718142,0.1637415056226728,0.18910841228932945,-0.2436668200546431,0.16440106596295953,-0.09791470523131626,-0.1994725738129789,0.21309573058984776,-0.10814745025317088,-0.17500061822805243,-0.03503381149857076,0.3746504281677707,0.7467447428689374,0.7158142401333137,0.06323629722186866,0.5008317815389063,0.032640646492802045,0.23146459196109614,0.7911401922030258,-0.0698074483639462,0.17656498422469433,-0.057865550290052616,0.48980518407473,0.045950299443669594,0.04694164171827552,-0.15337428679097792,0.2138920783136164,0.2615613896785125,-0.33187699010278177,-0.21123058797279287,0.012316658424767766,0.2524913724534121,-0.07897386596429241,-0.17201238582129644,0.23308099628156848,0.00010319179260881664,0.19024635355800693,0.8046851728149149,0.5478430400049976,-0.3448247030219986,0.4351484515076858,-0.2027469409407879,0.031959205100395446,0.39094447517634295,0.03794063237172194,0.1349098118995991,-0.4840214808057155,0.03699052544456375,-0.0012968917052803544,0.5633352541211022,0.5874479992973096,-0.10875477473082641,0.11582751376473308,0.15142830250467174,0.31703353291796355,0.7773194847917818,0.3223146322177245,-0.08290230093332913,-0.08087688981444098,-0.2656106373384839,-0.1766513494114199,0.18765035628321955,-0.34653597696930044,0.13331166491890453,0.2349403928591921,-0.28211480620103047,0.4404391735429238,-0.09724038804643921,0.16083046991423547,0.2420063839767995,0.3965112870989872,0.2569466329964887,-0.15148922183303834,0.7009224715166893,0.670965316637078,-0.015658256766914274,0.6922425374232479,0.020642546925807467,1.0,0.17453340389100389,-0.04578573473241472,0.09487395415303218,0.282946872053766,-0.21599089372492972,-0.17882498678339354,-0.15722355673647984,0.06568360586922618,0.8217310375721718,0.8008342621028309,-0.016350026717488475,0.054912799470336705,-0.024254121048862615,0.193695915271839,0.0034312387068473143,-0.04642360943593784,-0.5640653799620797,0.08702187296232675,0.7435080771537236,0.7007917392537777,0.3508817613083141
Frontal_Sup_Medial_L,0.0510530014517865,0.531545736876909,0.4622855405107915,0.2727443657513236,0.7273108743821595,0.24287262800257012,0.2386017372236174,0.3664567101292443,0.5187176904840004,0.47406181934311875,0.585936164781618,0.4325864131549892,0.6247536287103213,0.6498580198594591,0.4044927710606598,0.7361654335675425,0.3335323990620518,0.2772381362584641,0.8280102901219185,0.45920391012106804,0.5293102697104832,0.4755562641790894,0.5440830567537981,0.36197697413740626,0.5626675686123903,0.43312875288151614,0.4180044559374909,0.4711073943584522,0.5570343929024457,0.5214032915068607,0.40825544958116033,0.23841757303364167,0.22168993727924802,0.28155791177831596,0.15719526999681752,0.1865057413522368,0.25676201189554626,0.33861031523749585,0.13938342365193135,0.40242354897830024,0.7290958835165117,0.25285972934711454,0.623557896395134,0.5236056020940347,0.625639848959334,0.41109856244195114,0.3969747416504285,0.4727700791894846,0.23377854211073573,0.4831789317175636,0.8480423412310062,0.6760688317660121,0.5344794005883808,0.39885076830465344,0.4656769487690396,0.6599163513900049,0.32874405373846893,0.28563285942575634,0.36151957650403765,0.2337767013560902,0.1658072472766193,0.264751199157414,0.35589096267502207,0.44940739894696635,0.7808421016306684,0.5692384777567483,0.23519114895587748,0.48992477182288385,0.46808305515025594,0.12516813117549855,0.48042771674301515,0.3877123739345909,0.19670161726396973,0.4004231413740592,0.7018908908098445,0.367084381882289,0.2780352547318401,0.10178196973361073,0.16477619369662896,0.5073561246818393,0.46105092778418066,0.5013536078324478,0.34182703298881234,0.34488889836030423,0.7167074848239688,0.27362104658850694,0.4434470595503243,0.6684591016588054,0.5692958409687943,0.3050783175863993,0.44786567782394876,0.5447223481977309,0.40366445929758804,0.4607005122047525,0.18158106609875904,0.40523222529475234,0.21485587605865245,0.8420692897151197,0.17453340389100389,1.0,0.5793860556274804,0.4543393698002299,0.6273932396389935,0.4107165974188311,0.3445255060480653,0.2508088706989565,0.3811262970157339,0.35177446386526745,0.11912404989395617,0.13773671029754375,0.7071406319931253,0.442462803614328,0.7179302351735191,0.6318330627141309,0.6551206495949559,0.15566422025870033,0.3337579929244046,0.17356566862370074,0.14156191048994135,0.3364231287768899
Frontal_Inf_Orb_2_L,0.13819150118811285,0.4694153592570074,0.34682344687697975,0.3461318473821958,0.5670866579146193,0.19419678959903586,0.37431536546816174,0.21614041519859345,0.4525907263772058,0.4077429802039781,0.4911713629737652,0.4605028682807404,0.4773536260888467,0.6594411569941172,0.415786308240799,0.569471007174486,0.14622292203354031,0.4723189044902467,0.4339217372977526,0.47234155960523866,0.21743282975210926,0.28914562940056465,0.5449558458124591,0.33918769652696695,0.2752760865088937,0.4324576733685174,0.5413137619446282,0.46681543048045443,0.56915213528867,0.3681593347960565,0.4422257117516543,0.07868142673399363,0.06429527379342859,0.14268530204055394,0.08527516467899615,0.021964880883759235,0.05151167618887373,0.36130551579825504,-0.05301395727973627,0.5247927297439712,0.6361265792721047,0.01733902806969424,0.5017856157362579,0.6383287667198165,0.4438424067601547,0.21730334827390338,0.0444227980317274,0.4177412561827727,0.11723507039630554,0.3997484289233832,0.5394576762336857,0.40066542729909516,0.5471431891923941,0.4954508069840415,0.19451636279113577,0.3941552953201127,0.38500325540833963,0.14059882633057108,0.29825935136809206,0.5002710725536126,0.004257323501812845,0.14782280893885952,0.3462692506655991,0.3643698569390707,0.4928056573629883,0.5742462852339236,0.3204503243100964,0.354714439897563,0.18912881731560058,-0.19205979247714214,0.35767325435243547,0.09613536081804865,0.34679315489329815,0.28176973873352684,0.5539797789395507,0.25789310677646166,0.279004862425185,-0.05040778428847733,0.07466188972955895,0.3069246348014291,0.5056278078766474,0.44035890725325344,0.4415218139104309,0.09978350816648689,0.43867951693239915,0.1514050628163014,0.42185056419093925,0.3776988299556242,0.3656539473394497,0.005565042364636835,0.40496310909498484,0.4564608980982078,0.33894514340758675,0.3463065877044914,0.036423986609147835,0.2898066540797552,0.010692241589501104,0.5485206710171099,-0.04578573473241472,0.5793860556274804,1.0,0.3608786689902584,0.5031430743608964,0.487137736838155,0.19417507746609602,0.14340128443743305,0.29169354118013807,0.18449806079202424,0.02953400728620513,0.3459170594151918,0.5870354538229761,0.34373953174075617,0.48389340476346937,0.46382717074670005,0.5817647032987794,0.5321255799416977,0.11989515411143652,-0.1146440399669017,-0.02997355894903266,0.07483010067203309
Thal_PuL_R,-0.3230814166269292,0.6289682634034581,0.3310757059631777,0.21913760398183849,0.5005221337202024,0.43759835618120585,0.2726957411561137,0.4611329112217164,0.2165820631285015,0.698272186489361,0.487984767877325,0.4880834985016967,0.5159681209435381,0.5060513905038927,0.37315259646672144,0.4841454428550465,0.0998378373541278,0.24653206212223808,0.3566690189737462,0.4867749664781298,0.07587445535162883,0.2742109240967515,0.3697789640179684,0.1339543977537497,0.3496074303177538,0.4093043189757429,0.37425728153141347,0.6169435765792711,0.380505877473409,0.5108889478017258,0.535652056182143,0.0750093396183594,0.3433490128541783,0.4588673204877234,0.16372837012954564,0.32974734175496073,-0.06388813786922204,0.4042731724348626,0.283411369316083,0.34266784135156614,0.4791379473734732,-0.11767037101642772,0.33627741058232213,0.37918070115145974,0.5407453516581863,0.009647591070825828,0.20210122831654811,0.3463878399482264,-0.1574918962284581,0.3277792513433952,0.40383487499983045,0.3765815893386287,0.6237661062673489,0.15022412022296008,0.3252136531207783,0.5085949357421488,0.13726470234763227,0.38052163258061167,0.4996664539352061,0.17101424328834086,0.5642742565357053,-0.17057936149282404,0.45735042663847,0.5035002470948524,0.3812363147470794,0.5387358654507424,0.3864716276058097,0.3899600413854157,0.313961646771618,0.2703444867414288,0.3011826830323358,0.31551030760576637,-0.08167863641763605,0.32222841221875803,0.5859112722898338,0.34656871860166333,0.3201484799893231,-0.38235213429737164,-0.2978054474876373,0.23425151686081205,0.30458849434942487,0.35146150824965544,0.2129056552551386,0.20501839492755666,0.4769187622354167,-0.1586782616166563,0.5739253873324468,0.5415442824044824,0.3300972465596503,0.2576155549726626,0.4597997862415307,0.35640689602932024,0.27217513146465355,0.361362256526044,0.48363708581136466,0.3554435023425778,0.008869819102280754,0.25754349419096334,0.09487395415303218,0.4543393698002299,0.3608786689902584,1.0,0.41590840742096646,0.46254796098979734,0.07384270604179566,-0.10622427977160942,0.48376180404611974,0.37508358255265833,0.21351346228577878,0.027639667144461037,0.4069349732948938,0.4945657285414044,0.6687056463863289,0.5421308381090625,0.5029384548885935,0.15821913669440418,0.019292521083426883,0.29270703517661656,0.2994244854726208,0.403427394088207
Vermis_4_5,0.03779478939164351,0.6180964796064746,0.3703865127615456,0.29116316785208557,0.6449044500942389,0.21107902705981843,0.1802723226228374,0.39701339970526567,0.5033801277614288,0.6754149848314247,0.5595744192304597,0.4074049918629082,0.5161058573380417,0.526141977455924,0.2710154478761409,0.5273450172821019,0.21862043066279244,0.2265498519631208,0.5777415979705726,0.4497406233847441,0.26502690693094677,0.367299855785632,0.5219507164526155,0.2688829944134053,0.459338830441058,0.2882440521054563,0.546171893188213,0.5224497498736216,0.454113754731926,0.5125624524829968,0.4252731385664424,0.09825691388154174,0.30425718855095146,0.34789347699907347,0.22133637956441063,0.3488684585507789,0.11607166571822876,0.7782065451304825,0.27038406967927675,0.3466350579475108,0.6083627167165321,0.16253038892999164,0.5356398039911439,0.5783932197890623,0.5259556983865906,0.42532734619911516,0.2600274482338891,0.4293609304757075,0.18207899261188967,0.5057677138395557,0.5945773551327065,0.5835640937688465,0.6114588753289132,0.2794666453681344,0.3271037035941315,0.44984793540406215,0.2066765688029438,0.34188420801642905,0.5052433534570699,0.2548798999086623,0.2630567179543769,0.21610750697793388,0.22718602867653293,0.43401911558051465,0.5011748365537276,0.6226383288073312,0.20539209164691258,0.6677141989338411,0.3212653899529029,0.23687523522356377,0.7185098990846663,0.18854788094195268,0.1967482518798483,0.258498536609478,0.5766672984637068,0.39945242864739755,0.2034188944973806,0.0034538261643765377,0.19559488592115262,0.4022703532843494,0.3682954100411437,0.4488507432609908,0.3428733164411299,0.18860326138767092,0.5280844483535362,0.1693060808054935,0.44288545836729076,0.42864728845614675,0.318781859260485,0.2724080594846763,0.7021461232090183,0.4485260983938285,0.3713309786898382,0.5685158326468719,0.3013228739453257,0.2995699802611421,0.4591705598613684,0.47198586655076813,0.282946872053766,0.6273932396389935,0.5031430743608964,0.41590840742096646,1.0,0.3240003980537078,0.2441036784886946,0.2707560948782543,0.26196397442556624,0.4346447196684049,0.23627149405807835,0.1524660947958839,0.6855582080340555,0.4060696843374673,0.6271979333935428,0.5464804401921817,0.5368318271981168,0.011308502493295597,0.26689809897793254,0.21930380700153862,0.13138755665776863,0.25017142146514504
Pallidum_R,-0.049835746693191525,0.2691998468226906,0.40998550504457326,0.6547787215152948,0.39606069419830103,0.10179251098656544,0.6486008123766612,0.1524422112911523,0.05038107730960635,0.4940816820577454,0.63226872476675,0.43092056708401116,0.5497441169213793,0.4589377122465176,0.4416995174506091,0.6893448776432177,0.3148313965261739,0.7093768462261523,0.21892761619342269,0.5378409160182414,-0.11293008382516462,0.30757663929678936,0.727431471202114,0.34499290475267447,0.15835088414933524,0.9059458153308535,0.31367787164022687,0.6112237433809043,0.6768188349319461,0.34060625952529117,0.7013949119546112,0.12120054272953255,-0.10508731806429157,-0.07475528080537866,-0.2170931944080828,0.03077531115933408,-0.37449559246907477,0.13442555364430767,-0.22640218096126896,0.4342932098508018,0.362810812733799,-0.3345339935208397,-0.03816507556612518,0.7733264506024876,0.4675184818044482,0.02797105397038431,0.059571747859645315,0.4902045233475913,-0.16034425170003494,0.14586716546706108,0.2662586897171508,0.2539523155085907,0.4669904560940499,0.5712624878121605,0.13560230617235353,0.16142837117514156,0.3564765768858944,-0.024848548086580737,0.037484374141177716,0.40778896934270553,-0.0803597588858946,-0.14191422169493795,0.35548228290942163,0.3556199377277354,0.3071915058228907,0.4927276457870148,0.6234839949801035,0.06368110699606222,0.34256411319240604,-0.15066640611598572,0.011643471203057367,0.27704829202102504,0.39473970923412344,0.2755363257428621,0.369246474740562,0.004920849344111898,0.09472317251591855,-0.25261395463006736,-0.17652910628182236,0.0029638422800713554,0.6806623914622374,0.4829282955917898,0.6114022102784259,0.24643358920156325,0.5037225146094944,-0.04108019198194144,0.10056985928280199,0.2987224220815773,0.4986612275285323,-0.21748830901039476,0.3002587157403104,0.1007251596764327,0.5439297275478203,0.08331488620154587,-0.10585015967348463,0.6743344426507658,-0.21484337904742956,0.22137109119924597,-0.21599089372492972,0.4107165974188311,0.487137736838155,0.46254796098979734,0.3240003980537078,1.0,-0.19182672518021557,-0.1521247426636452,0.388981723295511,0.030343017676483727,0.0479260761836063,0.3602979781808713,0.2156715015338054,0.632464436677935,0.3585120239612056,0.4131268204501408,0.5933453891384927,0.3175665703310562,0.0755606361671417,-0.27570391686412155,-0.2680847680849579,0.21931776729351887
Angular_R,0.31193631108471975,0.19143921620900625,-0.08418943858384528,0.05183475275738574,0.0629478419582096,0.018800191858583,-0.2836495060587348,-0.2708994597726317,0.5197038021386512,0.14946288801314309,-0.08219314937454651,0.21507109839258864,0.13981958496373614,0.04346936044866516,0.11566821234829552,0.16659007476325233,-0.07885993918901736,-0.23152450509735462,0.29718634241329744,0.22125846373169278,0.7492602940589821,-0.02171735081598092,-0.2428850535413325,0.07332558423437022,0.2581906771514169,-0.15760493651890262,0.3243936111015823,-0.13800082745899075,-0.06022774813468902,0.555200926746423,0.03927560211533757,-0.21955542090340943,-0.20790083374521592,-0.12313409687714166,0.49699493712866427,-0.1400199116603663,0.8198104412301197,0.21094344655100375,-0.08696164877613381,0.06894084393173866,0.38243257483145787,0.6882842781382519,0.314516658479875,-0.14801999210474748,0.19537155671033576,0.2257096984446579,0.2199433455742352,-0.20905817628796344,0.5870094424979639,0.6242534346168205,0.518155992198049,0.04237811492540781,0.1766503196625576,-0.17655156454452817,0.36287493074792154,0.3224643115872526,-0.2184810111912301,-0.24439217466386498,0.05656728002004167,0.25975729510179113,-0.08570939004844501,0.6443956897392679,0.20477410015410105,-0.12301934628591472,0.45805494964236576,0.18282318894267105,0.07360052984286046,0.4873899208608034,0.3007752677202084,-0.13048905285994492,0.15245629372555738,0.35189739497860584,-0.027757478452583466,0.042081969442441754,0.0304624036812897,-0.16522562779636427,-0.01470955500986276,0.5366508161275962,0.4613401979681675,0.5461244032081892,-0.07350531638991327,-0.12077225711733333,-0.044026124718669776,0.08312731673451275,0.15470132507398385,0.6804395251235179,0.1617887213107632,0.38368990843496553,0.05990797102254982,0.5266067842379075,-0.07767932976502445,0.2832424446109234,0.17624209825211368,-0.0012806205017303173,-0.17015000821362522,-0.01502097196319479,0.21173433289734067,0.5761085391742081,-0.17882498678339354,0.3445255060480653,0.19417507746609602,0.07384270604179566,0.2441036784886946,-0.19182672518021557,1.0,0.6024789747448482,-0.024631506096573372,-0.22587852691825858,-0.37350423819093287,0.09990009549002002,0.5637875242483844,0.124949880947328,0.25621847546091375,0.37511807681071596,0.09402773661101849,0.2275200646440353,0.23237480797672566,-0.019084698349634187,-0.14558684750240158,0.05990107808460857
Paracentral_Lobule_R,0.4630237811920781,-0.07711746245511618,-0.10266501023189875,0.05364859952709703,0.12103586375322291,-0.22917763703549301,-0.2738878011766738,-0.16389797359465152,0.41410222579508854,0.14521022403965275,-0.0553594474879732,0.02034883815930294,-0.12212352771713848,-0.05889054449965284,-0.005738392541307499,0.017359046643212365,-0.19974474960130809,-0.12810356724333627,0.3231979227238022,0.03569482736382688,0.45969237636924754,0.07471686348129976,-0.12359454205563308,0.07046750985400144,0.09134967104866099,-0.1645831944941049,0.2096251544823802,-0.20828936865699185,-0.07005567281039637,0.2379149956207905,-0.11058254080727802,-0.25214123259585314,-0.09939464610427241,-0.1952780667574376,0.2604842839343523,-0.13463487646431058,0.45966922574518626,0.2577472468579514,-0.17865430477761368,0.09481689156868368,0.33240658590403716,0.62286106008544,0.13205508773149507,-0.047440742925614274,0.00979890834159281,0.44602537164976686,0.02400517983787687,0.0023451348978207743,0.46369199521967586,0.4106616250802788,0.39060317139678075,0.23851125914663898,0.15579198571787803,-0.07827142897255715,0.1421891373437086,0.2641531857438713,-0.2375104072797087,-0.16098167586182638,-0.1355311266671579,0.06787135716626348,-0.21608724350766723,0.44942607350896413,-0.045327865272777206,-0.07776930223377077,0.19715458466735522,0.08188290745169458,0.10859967546691346,0.27299054515700805,0.10574145978401693,-0.17749059822754337,0.06857111401578016,0.18324713088730538,-0.1274355879077998,0.05698044642702728,0.023619407917632174,-0.06884066683235344,0.001243961532746466,0.37925027992159954,0.355125620549413,0.47995590561556767,0.033797796877859845,0.08159021196616038,0.01120723740535317,-0.06655473813636888,0.04270277183827397,0.3292822509824365,-0.08111657103210668,0.08802642111154202,-0.08967128411315087,0.3157622026684154,0.04174570949746887,0.08254401552977045,0.06666561000293976,0.005461841956166706,-0.21902916610958958,-0.0800951585002022,0.1773123664855835,0.47408526848929505,-0.15722355673647984,0.2508088706989565,0.14340128443743305,-0.10622427977160942,0.2707560948782543,-0.1521247426636452,0.6024789747448482,1.0,0.012517709417102627,-0.11732057952243752,-0.2404538172919293,-0.038711205110196927,0.34573818318591387,-0.02257775538269352,0.1255278050071323,0.0935304786727588,0.021066556258414398,0.055477706337709355,0.10226892790873705,-0.13408792459723104,-0.26936550460948444,-0.2127061222980423
Thal_LP_R,-0.24733661602120008,0.3835065341100122,0.3833009740614826,0.2161176588670907,0.4145133357742305,0.2833745296155075,0.31322276885099476,0.3532595806357761,-0.09789521127949183,0.3446904392798395,0.3881655737684233,0.4756618489582353,0.4406774903013719,0.5568084272185255,0.2308463965901765,0.3522246211342607,0.15931579698695775,0.37668448140908656,0.25975815820321735,0.23146167670421822,0.07524840588843373,0.30785359997949113,0.34738486107195904,0.26080024258229023,0.3512480527437582,0.33507210274569327,0.03415339731848293,0.40962717687621414,0.413644797274032,0.24724741575347545,0.4389266027528829,0.22753540912745424,0.27965946039398426,0.2860079730663304,-0.02030556261130642,0.3856103299655029,-0.08323890697974783,0.07877216128833965,0.22415369025037885,0.40569355175211597,0.34719106182796367,-0.15197099880808482,0.34293606167541124,0.2838012090958179,0.4088819814812626,-0.10248938727594004,0.1602655145291773,0.3108371878797783,-0.12362229468432478,0.07645435108417346,0.20298736477949783,0.20611667868780983,0.32203540086740856,0.33094607413321814,0.2426140985791515,0.3310659246704489,0.11765288487244369,0.28686813363676117,0.29820249333321225,0.04730743847282186,0.2563794991279055,-0.02407960292766222,0.4601816296242976,0.4190794442690538,0.29172403486847787,0.32123734181442576,0.2647919833868177,0.08780739418072521,0.15673938698236842,0.24353196688977974,0.1747072341722187,0.18961521586816513,-0.055479658631693365,0.37977019874984896,0.4246985744682585,0.2156525752013724,0.4064145603380228,-0.1466586823227912,-0.1919365767340801,0.02083232532466354,0.17677668338188746,0.32249204075673815,0.13360046005165088,0.22350655948614742,0.4954214193131229,-0.1395513359471115,0.436392356538215,0.4053746456526017,0.3452911785852781,0.09937960303512675,0.2599270298251275,0.33957441318669596,0.1909487437276508,0.20947590919866335,0.24457564962599782,0.3280250972280185,-0.008538549565205045,0.1639923141625931,0.06568360586922618,0.3811262970157339,0.29169354118013807,0.48376180404611974,0.26196397442556624,0.388981723295511,-0.024631506096573372,0.012517709417102627,1.0,0.31331120279085756,0.16468439824113984,0.012119571495048083,0.08717231352977949,0.41082549726981044,0.4062736442987776,0.4322630879358176,0.39908094082362894,0.13382621310233014,0.03273017986915743,0.18618690298368643,0.09315166285001071,0.3951410623223661
Cerebellum_9_L,-0.3959433294890749,0.6479724530908656,0.4582904980290363,-0.2996940916365439,0.5035021228427462,0.3858392490850764,0.17968073923525876,0.9521029481287204,-0.01024010429758585,0.2718675822138315,0.48737664519756285,0.12374927414789832,0.2009203818882685,0.36418947154616005,0.054847214962025166,0.31264554280917484,0.17183463011214262,0.10645184390876734,0.3258018492460009,-0.05302082423038518,-0.09771414180348731,0.47885268040082707,0.45180802118705876,-0.06542255700659379,0.34342287638189467,0.026240070504108502,-0.01972999043893866,0.4437924357707755,0.11686777649896385,-0.05878316514627682,0.18483123246325434,0.4749786263742312,0.9190194506229197,0.8653917780202863,-0.001121358843886119,0.697429380991513,-0.06193640373642348,0.3165277384303314,0.8347776879943413,0.12379998596275585,0.32650181128593747,-0.09588067031592194,0.5882937441825621,0.2911649423505549,0.3060262434624675,-0.009177594285508706,0.2860070994274364,0.5474351741411924,-0.3636696902337198,-0.1389077423703883,0.1413442124885615,0.4690201746515497,0.2574787192843474,0.08152622069745079,0.3649274197951708,0.33070934166517996,0.30768241957842,0.9678212779520765,0.7527983421984186,-0.28701069717445965,0.633249520771574,-0.23921179709688362,0.19998310638724512,0.7002687605492924,0.14944388475590514,0.3139604063844111,-0.2276561295646294,0.23701456714607444,0.08232223280135009,0.5779421744373685,0.6614573521146149,0.03672279622483039,-0.133957621135914,0.34727916539643666,0.5925820580916424,0.9319823910424274,0.5842716269993778,-0.30318196751649895,-0.17767119961016276,-0.07349528393139655,0.12661338371772426,0.514687985065052,-0.16141088591126201,0.2556807049334388,0.3784072104798222,-0.3751513406282711,0.6244579677861182,0.20377998140156198,0.25436446423233006,0.30324312868421593,0.5597644968849238,0.44456837426058393,-0.05960175943370747,0.8342812419605944,0.8376855164773078,0.14246923269269546,0.5420897100931888,0.13195122595901182,0.8217310375721718,0.35177446386526745,0.18449806079202424,0.37508358255265833,0.4346447196684049,0.030343017676483727,-0.22587852691825858,-0.11732057952243752,0.31331120279085756,1.0,0.7696080291122467,-0.18693766893859615,0.17719507670671952,0.15640950333028983,0.4705337506717576,0.20384181401576437,0.26116160043638925,-0.4004689094629498,0.11598452897320853,0.7592246780801868,0.7424922902001754,0.4353608476620634
