,Vermis_10,Vermis_9,Temporal_Mid_L,SN_pc_L,Insula_L,Thal_MGN_L,Raphe_D,SN_pc_R,Thal_VPL_L,N_Acc_L,Cerebellum_4_5_R,Parietal_Inf_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cingulate_Post_R,Cerebellum_10_L,Rolandic_Oper_L,Precentral_R,Cerebellum_3_R,Cerebellum_10_R,Calcarine_L,Postcentral_R,SN_pr_R,Hippocampus_L,Vermis_3,Insula_R,Parietal_Sup_R,Precuneus_L,ACC_sup_L,Thal_LGN_L,Pallidum_L,Thal_VL_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,ACC_sub_R,Postcentral_L,Vermis_8,Fusiform_L,Olfactory_L,Thal_IL_L,Cingulate_Post_L,LC_R,Cerebellum_9_R,Paracentral_Lobule_R,ParaHippocampal_R,Cuneus_R,Putamen_L,Putamen_R,Cerebellum_6_L,Thal_PuL_R,LC_L,Rolandic_Oper_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Precuneus_R,Caudate_L,Cingulate_Mid_L,OFClat_R,ACC_sub_L,Occipital_Mid_L,Olfactory_R,Temporal_Inf_R,ACC_sup_R,Thal_PuM_R,OFCmed_R,Thal_VPL_R,Thal_PuA_L,Precentral_L,Thal_PuM_L,Vermis_4_5,OFClat_L,OFCpost_L,Thal_MGN_R,Rectus_R,Amygdala_L
Cerebellum_6_L,0.511587252772913,0.6565935135345146,0.6434228225008122,0.19788660204223915,0.27890053281133464,0.42533659301175053,0.024240497945212436,0.25088301290460324,0.013831507799146579,0.37568785171642904,0.41056800691175677,-0.5254097093133137,0.8084834966639691,0.8614353133229643,0.4230807516290655,0.3314191774639203,0.4034021704102141,0.16565153850695896,0.40746435420201205,0.36409736371802903,0.6474391811217844,0.052453426814343194,0.3897762952898517,0.17897581899843698,0.4520373830050106,0.40150348250625767,-0.47522621953699923,-0.23324453652486837,0.38930486388507973,-0.0654145190009779,0.468817218942186,0.22942278286790127,0.40199155985806234,0.07007336078505201,0.16097316484204036,-0.30527428026711,0.616749179349191,0.8621981533546429,0.28080510380593143,0.1451490718418315,0.5788165768498588,-0.2475066106208625,0.7498883646215164,-0.1355311266671579,0.47505846187121786,-0.12604686785472477,0.38265016472720703,0.24268506374984064,1.0,0.4996664539352061,0.09088541346916891,0.39455240294193855,-0.2791101384714775,0.5478430400049976,0.08154278152151337,0.3085497716398313,0.25282931823021326,-0.015013863556899354,0.18739323098454289,-0.08722577324229906,0.3476322676330358,0.7348211993438534,0.33096013997210205,0.17439337756839898,-0.003248517675279954,0.3752209195238694,0.07599575492200795,-0.11276473712596408,0.3297911844409987,0.5052433534570699,-0.1303445821346672,0.0524831861333719,-0.0902853892272534,-0.044162803809164985,0.1790177104026832
Thal_PuL_R,0.5035002470948524,0.361362256526044,0.33627741058232213,0.24653206212223808,0.5029474140142203,0.403427394088207,0.16372837012954564,0.37425728153141347,0.1758655803154646,0.3697789640179684,0.698272186489361,-0.4164285670227627,0.5739253873324468,0.4588673204877234,0.4069349732948938,0.35146150824965544,0.5060513905038927,0.17478643870296443,0.4042731724348626,0.3463878399482264,0.4387772946669547,0.07587445535162883,0.13726470234763227,0.4945657285414044,0.6237661062673489,0.5407453516581863,-0.3230814166269292,-0.1737363402730365,0.5085949357421488,0.27217513146465355,0.487984767877325,0.20210122831654811,0.5387358654507424,0.23425151686081205,0.0998378373541278,-0.17977147024229054,0.3201484799893231,0.6289682634034581,0.37918070115145974,0.3554435023425778,0.6687056463863289,0.3864716276058097,0.4611329112217164,-0.10622427977160942,0.6169435765792711,-0.17057936149282404,0.5029384548885935,0.571618146496128,0.4996664539352061,1.0,0.15524682198819464,0.5159681209435381,-0.1574918962284581,0.09487395415303218,0.09411035894880908,0.4841454428550465,0.40383487499983045,0.25466395550156806,0.2602507818257714,-0.2978054474876373,0.3310757059631777,0.572951028025081,0.4791379473734732,0.380505877473409,0.1339543977537497,0.18667705638770068,0.019292521083426883,0.009647591070825828,0.3252136531207783,0.41590840742096646,0.15821913669440418,0.34266784135156614,0.2129056552551386,0.08650393489938941,0.30458849434942487
LC_L,0.1355849980265063,0.02452910715625566,-0.0412968940588852,0.6509343459290589,0.2630673764016561,-0.09302386316560278,-0.32698490990548673,0.1742163951700131,0.045473281178097014,0.4543392734730333,0.24897532710082396,0.012367663047046888,0.011592393253381173,-0.11551017420475007,0.12699051005160977,0.4602856325917572,0.2137092172609594,-0.03931621831333797,0.01659000180872244,0.5073544172588047,-0.04986979571001295,-0.05995489181602714,0.48567167152462937,0.18796997934972537,0.23572194445533537,0.2029595833946036,0.03453920171349173,-0.01243963636122496,0.05460082331521581,0.1262501402145891,0.36024156916709116,-0.10108657786503694,0.31761852835579907,0.08512509014349776,0.2616979682316728,0.04926894031082496,0.06241311479875176,0.15001338755236773,0.5164471965909975,0.30170750972653465,0.16718876605961397,0.3943716583186297,0.08644723907682916,-0.09297466109023042,0.4287415631317568,-0.21058469238565383,0.4098150330472176,0.41600070968863145,0.09088541346916891,0.15524682198819464,1.0,0.32975390793878157,-0.09213271088350393,-0.30662032213414514,-0.09319805401445509,0.2194893173527583,0.16069002098853516,0.44145955186833324,-0.09650097454727885,-0.09524287840260863,0.3272827428962427,0.3008824026560151,0.08928575748934799,0.40949534630761886,0.36394951961032856,-0.06105082847400587,-0.05690008076385897,0.08364935051732264,-0.08932743822159261,0.07933612308403462,0.36552795440398006,0.3304664663416145,0.28287815939257976,0.5402212771692623,0.6149842050890577
Rolandic_Oper_R,0.35480309987528263,0.2838471433413656,0.43068430695700527,0.5176912947890184,0.7109641993100543,0.4949238403419991,0.014291060947826601,0.3602166072592867,0.45293496257919913,0.5198286295472144,0.4116679281055176,-0.058144149562317476,0.3513114242336861,0.20075932664078205,0.4792158109593009,0.4063695299545526,0.7695935308868891,0.3778275502117396,0.2351961818232167,0.42620169118171963,0.4107988520607246,0.3378461800339532,0.4270642906247555,0.5397768492414772,0.46706565628693236,0.800716823977101,-0.1798328411843146,0.1091544974341087,0.5561989890667554,0.4876722314833282,0.6526993138799744,0.47762333700386433,0.648850695704491,0.2383035927416043,0.4409770485943178,0.10796397721510591,0.22969105422783345,0.5228408174496976,0.5324855155705159,0.5930430935277989,0.5499763373211392,0.30476340389144546,0.25100803658781995,-0.12212352771713848,0.5921300889178057,0.14349748531609005,0.7974963374772763,0.6960967657796352,0.39455240294193855,0.5159681209435381,0.32975390793878157,1.0,0.0821647956200736,-0.007293325768601631,0.22873286386570763,0.567599073201812,0.4602694840144403,0.39262851242051816,0.17561208231571657,0.03545037885404477,0.5069084933116437,0.4512371483970182,0.5042664541126106,0.7248787956591581,0.4507116369500139,0.4222972867904786,0.3471961417220157,0.24045336348504728,0.3307510997143472,0.5161058573380417,0.19588144726205473,0.4513304750548389,0.45552239966157454,0.5037252427207828,0.45495733600345867
Paracentral_Lobule_L,-0.15457746358910032,-0.11428882980062113,0.06628110109490981,-0.18485767553831678,0.2241735089505306,-0.01174251897899463,0.2951578147448136,0.2115470679318457,0.23146092034402535,-0.13411464102008536,-0.019130931235193632,0.7303854190232649,-0.2468999585020806,-0.42605953367768334,0.28041973291468625,-0.05571872038206594,0.10632360566558664,0.5548121390497043,0.1128125665105518,-0.13712670568038482,0.2557896167114846,0.6240794592981611,-0.18929939527046952,0.11416664843940036,-0.005326919901536976,0.15139006797017865,0.4831224560304541,0.8296551330949907,0.23096634204905175,0.26277782972481,-0.024520107218108336,0.23835603567528552,0.06047192630260825,0.7197334151710045,0.09218840700405631,0.7209566747881828,-0.3007303519508817,-0.18106407215540055,-0.08272126326287216,-0.10122968159277675,0.07590051126129797,0.22409671942643367,-0.41134758532022025,0.46369199521967586,-0.16564916183969797,0.698120120976029,0.10870911455293239,-0.06102207564168276,-0.2791101384714775,-0.1574918962284581,-0.09213271088350393,0.0821647956200736,1.0,-0.33187699010278177,0.6974794744221889,-0.03178116278840171,0.45319135748184647,0.03797220119609943,0.13847518175248374,0.6194391755282941,0.0057599362850239595,-0.3070519547421603,0.129894827686826,0.10652921795733195,0.15519483107065302,0.023944726245773932,0.33699292560222627,0.590677617667667,0.12166257203954997,0.18207899261188967,0.2548376415127665,0.08954049868176116,0.18196656373781406,0.10136720069716072,-0.13837319252854793
Temporal_Pole_Mid_L,0.39094447517634295,0.7009224715166893,0.48980518407473,-0.18401542584208527,0.0475275084571285,0.3508817613083141,0.06323629722186866,-0.1994725738129789,-0.008555139786253404,0.18910841228932945,-0.02689228283774267,-0.35080497354888024,0.4404391735429238,0.7158142401333137,0.054912799470336705,0.18765035628321955,0.12248866277692146,-0.007101989308808918,0.23146459196109614,0.2615613896785125,0.1721043296643278,-0.08225978953718142,0.19024635355800693,-0.024254121048862615,-0.07897386596429241,0.04694164171827552,-0.283459014016039,-0.32613569341525556,0.00010319179260881664,-0.15148922183303834,0.1877944415534329,0.2138920783136164,0.1349098118995991,-0.2656106373384839,0.21017416216323942,-0.27242556585619765,0.3223146322177245,0.431037757857048,0.045950299443669594,-0.015658256766914274,0.193695915271839,-0.4840214808057155,0.6985927102960436,-0.15722355673647984,0.21309573058984776,-0.2027469409407879,-0.04642360943593784,-0.07858438595847111,0.5478430400049976,0.09487395415303218,-0.30662032213414514,-0.007293325768601631,-0.33187699010278177,1.0,-0.13536710158429557,0.1762625022396658,0.012316658424767766,-0.29094116422450894,0.22901418870904386,-0.08087688981444098,0.24257329484678114,0.3500533239979956,0.17656498422469433,-0.10814745025317088,-0.2436668200546431,0.38801763637835224,0.08702187296232675,-0.15337428679097792,0.23308099628156848,0.282946872053766,-0.5640653799620797,-0.0698074483639462,-0.34653597696930044,-0.30041188809420694,-0.1766513494114199
Precuneus_R,-0.004063144871540412,0.14940011025498418,0.3331446605055857,-0.1821257756990796,0.29558419381010115,-0.026001635407190277,0.38296579838121125,0.5924001267493954,0.21187580044792373,0.017171768230311184,0.29150256351875864,0.38140951581532406,0.16467335228341082,-0.06651028898215278,0.7824241034383899,-0.0076272834154475925,0.18807637110023648,0.6048117760525952,0.4143856254573155,-0.10405117024637178,0.6882954065153034,0.6497947394057177,-0.04184771739835555,0.09402012946789004,0.4063164758397127,0.2290513791155842,0.35687047718497195,0.7341584377616914,0.36390148507698106,0.1722479294819067,0.09202929669373909,0.16691395834196115,0.28681322714694213,0.7194212839455857,0.0824223351837373,0.5045187479119052,-0.11956659626081148,0.19626938441376848,0.08582474573350665,-0.054831757119533836,0.4238988934505158,0.12482632098751527,-0.1874308956148197,0.5572150380867674,-0.009077410680903257,0.5922500351335567,0.19256000475569565,0.03160769255817252,0.08154278152151337,0.09411035894880908,-0.09319805401445509,0.22873286386570763,0.6974794744221889,-0.13536710158429557,1.0,0.26458005376365257,0.7041847937706557,0.14088355311063297,0.42182814801126317,0.5063550672082272,0.03940976385180954,-0.09362700994527047,0.42884879979265095,0.1619354609761653,0.0843780976948931,0.0334298304848653,0.19981266762790503,0.47633115180110264,0.23953913752826464,0.5059454109454615,0.2148792948261665,0.06183549928730647,0.2213118209703956,-0.03583854027886225,0.06580203579990478
Caudate_L,0.5517067838428436,0.47384768999481175,0.4176503252387561,0.47148707057476197,0.5985758369006368,0.46902742936292463,0.0398598779903569,0.31789327488562225,0.5987051282987756,0.7044280133913224,0.42987187959564926,-0.048139251959236545,0.3670520056183399,0.1999053366623941,0.530474046089997,0.553657751538835,0.5001602184501951,0.13512566585050026,0.21566856209082463,0.5374228120647127,0.36500153424591164,0.17394077634916896,0.39379024471667035,0.6538006945609685,0.4897413506038248,0.6396719075703869,-0.003927832469786273,0.19822656464872104,0.38491343602002065,0.582532528657448,0.6647465095742768,0.39551572150454906,0.6243931798467639,0.09946728952187478,0.42431265457584333,0.04473422835342222,0.25104587633742265,0.5449676691781966,0.6719166218676422,0.6550304341962728,0.5785765643940333,0.3546811491424688,0.3729187476830565,0.017359046643212365,0.6012126148433246,0.10202343097693396,0.6441564114533629,0.7977689458242873,0.3085497716398313,0.4841454428550465,0.2194893173527583,0.567599073201812,-0.03178116278840171,0.1762625022396658,0.26458005376365257,1.0,0.5251828864503434,0.4316853028366589,0.48121019076514804,0.1439182429273515,0.5213810502161139,0.3793144709048661,0.6672708910882678,0.5968010761429597,0.31673882107257045,0.4388836874132894,0.38458278860249523,0.05357782078742016,0.5932262588605529,0.5273450172821019,0.09424643101744348,0.4518371243846444,0.3631537246499267,0.23773717727598834,0.565193210674468
Cingulate_Mid_L,0.22723799477285891,0.32429759943717706,0.5152015263565792,0.09984047510306446,0.5587496879350504,0.1221627323082513,0.27053124434625864,0.5938922725797569,0.28869330067711624,0.3336238726633034,0.5287160368809422,0.14262447409094467,0.3667694290030326,0.15381656803183857,0.8048057795671836,0.3007535529636017,0.4903375667327863,0.6561065296746508,0.47715968474189685,0.26119901892048214,0.5995794630079119,0.629786957412217,0.1521460199382251,0.27678293556387207,0.5532470852731262,0.43022821655610066,0.1678013882061341,0.4880207431081936,0.6133620539256794,0.28297376974920785,0.38180790443140994,0.20973777586228057,0.4697190656735989,0.7349757180159633,0.16809943681922201,0.37685851791839287,0.12660153349875872,0.41587905824476773,0.37485434060366246,0.16693769568893468,0.7046471997280286,0.27103850851564265,0.14052204605490085,0.39060317139678075,0.3207405817740216,0.33694681254811604,0.48487222103780636,0.37965177369901654,0.25282931823021326,0.40383487499983045,0.16069002098853516,0.4602694840144403,0.45319135748184647,0.012316658424767766,0.7041847937706557,0.5251828864503434,1.0,0.3001651673405145,0.3763017945092333,0.24008804619263116,0.22693509508366247,0.1768190509339819,0.6940843396978018,0.3937411827116836,0.2385867910228787,0.13251374029294954,0.19785996370244224,0.48802821130124213,0.3128652991442199,0.5945773551327065,0.26617925312643476,0.28008946974587967,0.3312828362273109,0.14152276542974662,0.3022692488480935
OFClat_R,0.2676106151686734,0.01806592446211879,0.10435727139289769,0.5081837289479244,0.3832188195327921,-0.02643110260529922,-0.2067229472606547,0.48730684389364054,0.23484495314730727,0.5684695711338641,0.3269618188499645,-0.0008473904150520628,0.16780461733394628,-0.06260688961027046,0.3058715705901195,0.2894468436098305,0.45704888282330025,0.14869209471058134,0.1795319173313307,0.2724013337754147,0.06045293232122686,0.05810636400189847,0.4794039463603519,0.33776976280010496,0.4499350616302675,0.3925460572865185,0.044798046918650955,0.044994702953054126,0.13582066797957368,0.3608692924953159,0.4051043497625743,-0.00259439482655867,0.5582381870450464,0.19157279411750475,0.08837728198709054,0.07859153959371493,0.06879856191029357,0.1741517674284097,0.6560973136383348,0.32177928192657956,0.22779915546261145,0.5004443265766626,0.007670067381584253,0.027322262849375886,0.44802550388635276,0.11479174998530939,0.41036918002221295,0.5815227960789925,-0.015013863556899354,0.25466395550156806,0.44145955186833324,0.39262851242051816,0.03797220119609943,-0.29094116422450894,0.14088355311063297,0.4316853028366589,0.3001651673405145,1.0,0.06469061664727148,-0.041429960776742374,0.22554172960456872,0.20839459716498776,0.25235945762867895,0.6227771399233455,0.560073253738406,-0.0018035536802436835,0.058860781077362145,0.2002782568375463,0.05135850949602594,0.3550638077585324,0.5193646518604618,0.549039038430567,0.6019260746661276,0.5828212360101235,0.6089034097706958
ACC_sub_L,0.12154807657332246,0.2804517878649175,0.271294560016652,-0.09624368708503517,0.21624108711301773,0.07843873238264927,0.40649200017621884,0.4147538157644884,0.07984436472684935,0.2184061574993909,0.40695468291216674,0.025603178080909957,0.2942248045981974,0.1282178318834797,0.4431441622191284,0.09207262545351635,0.16973015556635923,0.09555604617229246,0.48338387301488067,0.07839051778411335,0.4251551893967395,0.13720337380991635,-0.09083278966554208,0.26878044045005417,0.33062297663213275,0.16762609408006468,0.14824247953523595,0.251491248206718,0.08212823205855921,0.20862381373891717,0.16982388203033094,-0.09045022830650921,0.36425355183589275,0.18630996361257124,0.13900612266355644,0.050205195720271795,-0.1614087769577541,0.373787225100938,0.3724901300276246,0.04135480168946975,0.3124036828770897,0.1998829047898247,0.06919817995140935,0.1582126245705512,0.21568811925680148,0.02488946929387942,0.12048942207950557,0.2390054926942718,0.18739323098454289,0.2602507818257714,-0.09650097454727885,0.17561208231571657,0.13847518175248374,0.22901418870904386,0.42182814801126317,0.48121019076514804,0.3763017945092333,0.06469061664727148,1.0,0.150732605672935,0.04091615621161365,0.07591069829710197,0.49791693797414194,0.08943047886608138,0.03195568884500865,-0.1246862677287108,-0.02549316777520667,0.013301199490769786,0.16933750803943917,0.510664753218304,0.06797157460109418,0.09219500944117592,0.117463372797704,0.015046638881525033,0.08677983933673808
Occipital_Mid_L,-0.029120721599001788,0.13924028313627873,0.2152586760834837,-0.033062638330459033,0.153989843997472,0.23099299526688558,0.15293610593914883,-0.02020526037732301,0.43082431370928925,0.01992219990324129,-0.22027348097227317,0.6875583777203362,-0.24242307416264433,-0.32029227007056016,0.19022005902020234,0.08266584249583837,-0.12735019597966415,0.18036048992877488,0.004010481923703119,-0.002309015216567743,0.30087656979243993,0.36109749447794215,0.03656013520848097,0.14909994617902678,-0.13181460752407104,0.1861418326898188,0.45947302027982007,0.8077219009706036,0.06080886881100227,0.2741162446681459,0.1296459478614214,0.4165828022445632,0.09029160158416578,0.2520881258646737,0.2574620040034417,0.5191652554967736,-0.12787559441690718,-0.05475950887496782,-0.037405579759421895,0.0807594017166244,-0.03560107865877253,-0.0846900245990607,-0.22248645690366692,0.355125620549413,-0.09910365907564386,0.7232490836797147,0.15357417935781612,-0.038831174987551634,-0.08722577324229906,-0.2978054474876373,-0.09524287840260863,0.03545037885404477,0.6194391755282941,-0.08087688981444098,0.5063550672082272,0.1439182429273515,0.24008804619263116,-0.041429960776742374,0.150732605672935,1.0,0.16117667233122476,-0.1435887319047112,0.06567088315985173,0.09396133453507649,0.09200504813998868,0.3889521905356124,0.6285609513265517,0.23443158882153653,0.4758743261253656,0.19559488592115262,-0.10248115692678479,0.12739335279127892,-0.03002073409521664,0.059585519924275514,-0.02065691454554269
Olfactory_R,0.7349574354879174,0.6260962550347318,0.3592330762022968,0.5134816704269195,0.5129439480632627,0.5577846697927746,-0.087290491181842,-0.036093230443007024,0.3818717179271601,0.6649211083907774,0.23595867008722715,-0.014268990005417917,0.20732811399088485,0.22790440439269277,0.20277591091042255,0.7974774163967308,0.47165880871762045,0.09473838517529107,0.07870977974279039,0.7608392991232109,0.16537625590589203,0.04121047029129843,0.41233985885071817,0.5669508712784208,0.2815959497022621,0.6042503280130112,-0.1213454525094504,0.03521739206227424,0.36548003738514095,0.30395615134857307,0.7675028835235981,0.48405261852806175,0.5542720668586573,0.05585093468220818,0.6768804057188802,0.044530305774477016,0.31092570734921343,0.4387301599629688,0.5265583091943553,0.4975748409591539,0.42214596043326247,0.23202596026381797,0.5708659743309203,-0.10266501023189875,0.6702627839828548,0.040782173993328744,0.6432265623231519,0.6098498959775505,0.3476322676330358,0.3310757059631777,0.3272827428962427,0.5069084933116437,0.0057599362850239595,0.24257329484678114,0.03940976385180954,0.5213810502161139,0.22693509508366247,0.22554172960456872,0.04091615621161365,0.16117667233122476,1.0,0.5701690676690518,0.34817345543962486,0.5739385001362955,0.3104169921116761,0.5580936275987695,0.4126294494274053,0.12145664876696584,0.5179697547856469,0.3703865127615456,-0.08353576857489993,0.5168138123989313,0.1422743457788195,0.3457456053843775,0.4732380589926164
Temporal_Inf_R,0.6539203787980732,0.6228211681104006,0.49362293591923073,0.41625919582877813,0.4493465885730541,0.5458820515317415,0.044262172204925995,0.09207463312742133,0.15102088341529862,0.4693850106484361,0.5608807428006861,-0.3689035553529039,0.6169038539581603,0.614877997046313,0.30653734108372155,0.5809825476251486,0.4324816612148809,-0.056318304680628616,0.42068625105584756,0.5705923047082736,0.42775035576777126,-0.13762215480574738,0.3536203972451297,0.40718690355740267,0.4227655762952665,0.48496435973450686,-0.376022754461191,-0.2721431583071691,0.3810520453676026,0.13372133580480158,0.5989771810659257,0.30107803863513805,0.5721388049078387,0.01122803282864508,0.2915973105806208,-0.18652827483387266,0.6077658260380757,0.7376056395633578,0.40574472998448813,0.3683282427278312,0.5423023588153384,0.06781035217617307,0.760843632047596,-0.18181707308053252,0.6985275321668107,-0.13114940592023558,0.535627152964723,0.45108581246523205,0.7348211993438534,0.572951028025081,0.3008824026560151,0.4512371483970182,-0.3070519547421603,0.3500533239979956,-0.09362700994527047,0.3793144709048661,0.1768190509339819,0.20839459716498776,0.07591069829710197,-0.1435887319047112,0.5701690676690518,1.0,0.36204712438259956,0.28757242981184694,0.1315998308089885,0.3820128940964458,0.14018851182129455,-0.05006445988817446,0.4228997752784677,0.44020850518513777,-0.09646376579347704,0.41929151834996337,-0.06078780184910573,0.17032171050695788,0.3381435741299655
ACC_sup_R,0.41298449431638656,0.49391675062274293,0.4889433612418991,0.18457604218212614,0.5760102908045621,0.22394086328656318,0.3639494062507726,0.44420427964502374,0.40191354652791705,0.40914650282077486,0.546356647095524,-0.010524936777145267,0.3834433692682043,0.24674975137539867,0.6869461122046926,0.46869374877414893,0.5078670175476162,0.3776092656524647,0.5117038987183551,0.40379108136402075,0.5102665829425456,0.3774633552035252,0.04846594289126776,0.3948422332521637,0.5270826634892021,0.5031044270207901,0.13521760275919215,0.21099782654647883,0.6515746458429004,0.403050649682263,0.48013030427490677,0.25435585477104217,0.5143616555138352,0.39931150394837156,0.20731958364932182,0.26346574475570733,0.249552293741291,0.5169649299159272,0.4454421807266517,0.3316621419768611,0.6717330413015239,0.2846967916821462,0.3384385582676581,0.33240658590403716,0.38814033745583065,0.11608762954309115,0.5502804400143066,0.49673151644900165,0.33096013997210205,0.4791379473734732,0.08928575748934799,0.5042664541126106,0.129894827686826,0.17656498422469433,0.42884879979265095,0.6672708910882678,0.6940843396978018,0.25235945762867895,0.49791693797414194,0.06567088315985173,0.34817345543962486,0.36204712438259956,1.0,0.3526994662877947,0.18345666687651285,0.1917524945089658,0.24201618726347712,0.3335965605720647,0.43928805289698203,0.6083627167165321,0.1474408474378113,0.3731738104824538,0.26305346815789926,0.0444879659722079,0.37256001232344743
Thal_PuM_R,0.42074648766007017,0.25021348355446055,0.29328870637302334,0.664813065241745,0.6669200938970941,0.3513704248240531,-0.2008148360147385,0.3387769906225308,0.5025414227088967,0.7028074245435961,0.2909669560750666,0.04148215137219186,0.18730456983632893,0.023439246603743625,0.3385097006944513,0.5262881731563277,0.706346592787799,0.2858947517033137,0.09545495392526143,0.5356533492457642,0.16875072801909569,0.20457449106314896,0.5402227847521193,0.6208427884174944,0.4329206349853845,0.7163723994045149,-0.04414827452329913,0.135013098890344,0.38364981774079165,0.5556841358574455,0.7282946061058285,0.38467412124055844,0.6285834326466722,0.16833556615826897,0.478219927938834,0.09449891816896934,0.07225174409084698,0.3565189953704799,0.6592124371556953,0.6195170893735794,0.3974983826294333,0.43930063107767464,0.18117078783477453,-0.07005567281039637,0.6124676615129366,0.1733408223874314,0.734247413353781,0.7838976029377639,0.17439337756839898,0.380505877473409,0.40949534630761886,0.7248787956591581,0.10652921795733195,-0.10814745025317088,0.1619354609761653,0.5968010761429597,0.3937411827116836,0.6227771399233455,0.08943047886608138,0.09396133453507649,0.5739385001362955,0.28757242981184694,0.3526994662877947,1.0,0.5268806613878366,0.3939248581715762,0.37722838079094,0.25654901758349596,0.2805019042694364,0.454113754731926,0.2934996531655204,0.5820576593204833,0.6075959369493763,0.5792597197317652,0.6103878763437933
OFCmed_R,0.12635648756920528,-0.004508701969216801,0.1470483413649132,0.46504430325820434,0.5395888045396724,0.09564538269483562,-0.10565239209042483,0.20498963550237476,0.3812073271413254,0.3821662813555875,0.21375651733824558,0.14058990310421474,0.04884461940163759,-0.11973065712208059,0.16497581366296804,0.287812358513252,0.38610090208915904,0.3093268583221096,0.039612516884774185,0.3315101627521777,0.0014770660277670063,0.296962769666287,0.33683161908709675,0.42394167592993603,0.21642282455441045,0.5934915569616811,0.027516649028447755,0.1678257098209406,0.3059444381337857,0.3982759229426521,0.30976340155410376,0.2312428261550346,0.49909255838653876,0.21127079935092954,0.23825440586377816,0.25775808979372705,-0.020066084324388028,0.17950810735752876,0.44586205328191264,0.3796116344013489,0.1439884920653332,0.417024710899638,-0.027365648178898208,0.07046750985400144,0.4523936701908503,0.14439897636168272,0.5109752730711321,0.4567202639757483,-0.003248517675279954,0.1339543977537497,0.36394951961032856,0.4507116369500139,0.15519483107065302,-0.2436668200546431,0.0843780976948931,0.31673882107257045,0.2385867910228787,0.560073253738406,0.03195568884500865,0.09200504813998868,0.3104169921116761,0.1315998308089885,0.18345666687651285,0.5268806613878366,1.0,0.19111807412951548,0.298101301191457,0.271265118998726,0.17060075921974602,0.2688829944134053,0.304497211533948,0.5342826221924762,0.39475918312839664,0.7995581542656668,0.5080514199861134
Thal_VPL_R,0.43852169396128576,0.5197949646253579,0.5204649467724316,0.251302923884748,0.4858156855854776,0.7655153036815135,-0.0619158886965672,-0.26091539484333665,0.704648128414969,0.3612174915018073,-0.06640150491880986,0.06210955577632689,0.20740623797276833,0.30039409284541546,0.11731492846751951,0.41055474577223233,0.30228694162797926,0.22615816596868515,-0.040294919975613755,0.4018728059695431,0.26238136742008117,0.2628064855963099,0.35410564356489377,0.4862354350612342,-0.027117541362513098,0.6599195401577079,-0.09574578047120726,0.16224023372652807,0.39857403281918113,0.43884709587212095,0.5628359140046812,0.9070642600513609,0.36422697197007886,-0.06178096444454603,0.5172236395228565,0.09070161280299537,0.3084396268452656,0.4007520029890592,0.10768082272927981,0.6134429453333824,0.3237506260300129,-0.1221683856922213,0.4409567526128352,-0.06490612795621174,0.39825007332986606,0.29910079491913855,0.5288760161459214,0.3653910892838311,0.3752209195238694,0.18667705638770068,-0.06105082847400587,0.4222972867904786,0.023944726245773932,0.38801763637835224,0.0334298304848653,0.4388836874132894,0.13251374029294954,-0.0018035536802436835,-0.1246862677287108,0.3889521905356124,0.5580936275987695,0.3820128940964458,0.1917524945089658,0.3939248581715762,0.19111807412951548,1.0,0.8101894376629463,0.07502850049659598,0.7559526768319125,0.263298773133445,-0.3496656034449833,0.33878595282130136,-0.054711304405744905,0.056182823200011826,0.1714199712680376
Thal_PuA_L,0.19561687270934194,0.3077129626634625,0.3306840350935173,0.19193960882933442,0.49806287724102377,0.5723233385373322,0.08238857999959127,-0.18750215930629513,0.8704383523033782,0.2453895135154149,-0.11359245285072822,0.47318714472921275,-0.10625290566852695,-0.09522883719686502,0.13282174964848104,0.30581971460882534,0.1829430411430482,0.2975521289076871,-0.004405083980365209,0.2615151298391582,0.20521350416157072,0.4042458188694735,0.13538914148851955,0.5225579358944831,-0.15068187004362635,0.6354288455447311,0.20943275654880134,0.48465912933245403,0.41059626434399127,0.6512904918454949,0.45970122774433103,0.8521583371978738,0.28303906686993197,0.09630912049209592,0.44512742260424026,0.4272510073711396,0.004770559585151134,0.19660718987060102,0.06103237212532676,0.5926771540101516,0.17120691993672252,0.038949322237192725,0.08142377422306141,0.10226892790873705,0.23436037673804824,0.498707381269704,0.5245926388133507,0.3672232348441861,0.07599575492200795,0.019292521083426883,-0.05690008076385897,0.3471961417220157,0.33699292560222627,0.08702187296232675,0.19981266762790503,0.38458278860249523,0.19785996370244224,0.058860781077362145,-0.02549316777520667,0.6285609513265517,0.4126294494274053,0.14018851182129455,0.24201618726347712,0.37722838079094,0.298101301191457,0.8101894376629463,1.0,0.28707606349956205,0.739720978592927,0.26689809897793254,-0.16068446228495306,0.3728374874665688,0.10253416566756471,0.12065788417133158,0.1713539743996106
