,OFCmed_R,Raphe_D,Thal_VL_R,Putamen_R,Cingulate_Mid_R,Hippocampus_L,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_10,Precentral_L,Thal_PuM_L,Precuneus_R,Vermis_4_5,Frontal_Mid_2_L,Vermis_9,Cerebellum_10_R,Olfactory_L,Temporal_Sup_L,Hippocampus_R,ACC_sup_R,LC_R,Vermis_3,Thal_MDm_R,Thal_PuA_R,Caudate_L,Red_N_L,Cerebellum_3_R,Thal_PuL_L,Thal_AV_L,N_Acc_R,Cerebellum_4_5_R,Thal_IL_R,Angular_R,Vermis_8,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Amygdala_R,ParaHippocampal_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cerebellum_6_R,Cerebellum_9_R,Thal_VPL_R,VTA_L,N_Acc_L,Cerebellum_3_L,Thal_PuA_L,Temporal_Inf_R,SN_pc_R,Heschl_L,Thal_IL_L,OFCpost_L,Thal_VA_L,Postcentral_L,SupraMarginal_R,ACC_pre_L,Thal_LP_L,Occipital_Inf_R,Insula_L,Parietal_Inf_L,Temporal_Mid_R,Cuneus_R,Thal_MDl_L,Thal_MDm_L,ACC_sub_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,Cuneus_L,ACC_sub_L,SN_pr_L,ACC_pre_R,Rolandic_Oper_L,Cerebellum_10_L,Frontal_Sup_2_R,Temporal_Sup_R,Calcarine_R,Thal_PuI_R,Fusiform_R,ParaHippocampal_L,OFCant_R,OFCpost_R,Insula_R,VTA_R,Rectus_L,Frontal_Sup_Medial_R,SN_pc_L,Frontal_Med_Orb_L,Lingual_R,OFCant_L,Precuneus_L,Occipital_Inf_L,Thal_MDl_R,Cerebellum_7b_L,Parietal_Sup_L,Frontal_Inf_Tri_R,SN_pr_R,Calcarine_L,Thal_VA_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Lingual_L,Angular_L,Cerebellum_8_L,Temporal_Mid_L,Thal_AV_R,OFClat_L,Occipital_Sup_R,Temporal_Inf_L,Frontal_Inf_Oper_R,OFCmed_L,Occipital_Mid_L,Cerebellum_Crus1_L,Parietal_Sup_R,Thal_MGN_R,SupraMarginal_L,Thal_PuL_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Fusiform_L,Supp_Motor_Area_L,Cingulate_Mid_L
Thal_MDl_L,0.12608601408045392,0.5554438974236847,0.6822675871479295,0.27360852858898654,0.256437753906803,0.5681383931913475,0.14899878589301335,0.541178635373233,0.13995778654193894,0.23489737458126736,0.7206492182560329,0.3212434415445679,0.2347804400664202,0.0802960742125724,0.17423017163685675,0.02731558034397698,-0.14716850597068862,0.44354016955764874,0.42078604291127336,0.4321299194179371,0.22614226375978283,0.05476251955143335,0.5627561049082026,-0.13309065422770766,0.35222834242107254,0.37878101196391883,0.1883230017256557,0.26810195770818934,0.8454714041998195,0.3308717930203722,0.21189848560092583,0.035590470101433125,0.5248006754517278,-0.0326391057586757,0.263440978277608,0.34375951125189413,0.029074042794061592,-0.006451159884476285,0.2282169044795411,0.13158938411369037,0.10367351933575279,0.25102982753103037,0.04367826337988291,0.01827014145775632,0.47164241550043956,0.2074286831791052,-0.08442303587440253,-0.07658897024751152,0.6567045517356447,0.12494218655325522,-0.045364213289700375,0.4473226972876897,0.4409216732729353,0.278201293721169,0.06638254173508756,0.38659783710609097,0.5892094002701758,0.3620218350673234,0.2935264222764955,0.21409825196444707,0.4439994007147505,0.2827194043931356,0.421617410806113,0.4258042145162821,1.0,0.5948631375320542,0.08040541968198037,0.5632406531961364,0.022839339123655426,0.46749576173216817,0.24533213814274002,-0.22578406502151474,0.4806508408075294,0.12112688084610278,0.11910889935030881,0.26831844689106815,0.6037932415429357,0.3119784460511071,0.035762873810352744,0.2647392454962596,0.15167419523863904,-0.18011042443973355,0.27385649517784916,0.5229269434843918,0.21501502456587107,0.2199741531956564,0.3189013759715251,-0.15670181188366483,-0.19431914177302756,0.24809411679289037,-0.09860539750303578,0.45458493217004475,0.1421344519159123,0.8163137961765299,-0.021691261890011502,0.05500527661768457,0.3262253283199185,-0.3881604648348068,0.3484136547134036,0.7552875397163342,0.282797108187128,-0.12569180120789392,0.09876855510583482,0.14519290573026583,0.26979894832083057,0.5225901390064261,-0.06848578933264812,0.2745697532888142,0.45326372939456216,-0.08386689559777212,0.571589458754436,0.03088841126907062,0.5221013680866211,-0.0005758309365011917,0.36481181009387276,-0.03784688310081615,0.12413315206866114,-0.05532431035044122,0.48733329309195056,0.2887994368470228,0.32816427232223305,-0.08179557266551102,0.2207500727722236,0.30329936632809434,0.296726469110196
Thal_MDm_L,0.24672093190718677,-0.026973754676912372,0.9257889443123105,0.5137455105190458,0.1102408460999498,0.6330933197881683,0.2605179176882908,0.4515048299860539,0.36643235761104553,0.1101438719894329,0.7635409611542492,0.015340623907051373,0.18860326138767092,0.10467709064936158,0.3613794367806537,0.4073845922957642,0.14106541549562424,0.42848457363576603,0.5875211258084779,0.23373274350296416,0.07747281997876636,-0.02832104914738053,0.790515774634393,0.4206077998441175,0.45362002787150274,0.38096004580686355,-0.06007743082494238,0.3220448300883661,0.7625164518638794,0.6062488613384923,-0.0068116843941327665,0.761446589491197,0.08312731673451275,0.226707443432474,0.39772713752037625,0.319501163030119,0.2556807049334388,0.13331166491890453,0.12491428643868958,0.446039133208675,-0.06074667028824463,0.2771090915562818,0.26030143779042436,0.29020761915619414,0.8934608149999977,0.08210794532709265,0.3561360815000067,0.18812956648073426,0.842156297007258,0.38424588277315164,-0.2619110123189788,0.001163292566907018,0.7680152619744096,0.44655593382513076,0.22750637814702704,0.16803409704728653,0.2060851579612056,0.7823957471939332,0.6326599530565982,0.31964076752697285,0.5371571828481098,0.1766493674380594,0.6357897689178919,0.32472006312174095,0.5948631375320542,1.0,0.5716005038202063,0.8035495213949199,0.09978350816648689,0.3701604780369013,-0.15739393278561054,0.4190456526955966,0.6778074578003991,0.2960641377772552,0.44085316421766946,0.16451525210967308,0.6530005587028804,0.16241303913031316,-0.013153254014491546,0.5468116915625693,0.21427684638967706,-0.1801975372098203,0.29735445326961796,0.7150817006875843,-0.0044827911107170135,0.19347513802485866,0.4491293586358819,0.3742991428691729,-0.03019769310969363,0.4561630729636793,-0.23224934541037973,0.2362987365119462,0.1716911781757335,0.5593729710621834,0.08065625883366483,0.3078374257551895,0.5336994634951269,0.2468008906921327,0.1871517194855157,0.8039663589524091,-0.06655473813636888,0.20082747625320624,0.10386874602092211,0.05034650598702036,0.2474310325269103,0.11925966327977264,0.15926787803922096,0.34504664605977686,0.8375685528612168,-0.2283749373673745,0.23907510522733355,0.04407947980790514,0.5628301950320824,-0.2569090826352414,0.3848967998268554,0.07644070991852542,-0.026690540484253383,0.058085199360742884,0.17921364477769608,0.20501839492755666,0.34488889836030423,0.17176347993685834,0.3138968528138999,-0.017373081643720138,0.1275978362701692
ACC_sub_R,0.23825440586377816,-0.27200480889364453,0.4722433093193804,0.4448340309656663,0.17178508688295938,0.458821271580975,0.17450467256697128,0.13560429989233974,0.27606764845491477,0.08152771040712277,0.3299365054654016,0.0824223351837373,0.21862043066279244,0.0807036373280388,0.3432503063355127,0.47407560724227105,0.380465198258223,0.3303228166316583,0.4369214334550772,0.20731958364932182,0.1212261996411476,-0.049805421987045705,0.44450542418993777,0.4085417567776965,0.42431265457584333,0.32164729321597396,0.008957028736393579,0.20931512377178718,0.2277645368416836,0.34015019998654095,0.04977547733795903,0.6206833225300439,-0.07885993918901736,-0.03474939725779375,0.3792386995222705,0.30511579574520314,0.17183463011214262,0.21017416216323942,0.08280872122829855,0.5072497508184661,-0.04526223770015251,0.1786285731668475,0.24523853532794163,0.22837595686318965,0.5172236395228565,0.17353440642589912,0.5039806362880285,0.29911137386529496,0.44512742260424026,0.2915973105806208,-0.1514742886396927,-0.04780305072614804,0.4956984598091641,0.3603849068440281,0.2657459013297722,0.11251856860704733,0.017798862152299182,0.6893941919032089,0.4210285601766638,0.11306450816230836,0.3880738769929922,0.18284444068199718,0.3598077928089927,0.03356738222886425,0.08040541968198037,0.5716005038202063,1.0,0.49404193856631085,0.14622292203354031,0.28666039456822073,0.13900612266355644,0.5485703203478053,0.6314781960741479,0.3086248916977977,0.45537256145091864,0.20688104017176676,0.4161185506572531,-0.015018997251796474,0.08710106490813127,0.49761239998137524,0.23137124170447027,-0.19012437841248717,0.1779242426462737,0.4720907992664807,0.08763110722729321,0.1349454712099741,0.40921387283723376,0.42962651605722807,0.35231881407292726,0.30593912687013836,0.03236677735290011,0.19844961369313827,0.0016808755418592136,0.030317387562749765,0.08783802437856865,0.28566774116619437,0.44820893705247206,0.40991003119772723,0.06337331226192101,0.3619975660723809,-0.19974474960130809,0.25732925889827535,0.19370717032553872,0.04132152137241406,0.06825670576337516,-0.09165291225468046,0.09707247890069177,0.1911712552896904,0.5587489977218274,-0.14923418729346968,0.039685206467246686,0.027480098413633882,0.2736231009591938,-0.11001437719047041,0.2574620040034417,-0.00745535557186541,0.0579240474629193,0.1400220526421026,0.058560049451171194,0.0998378373541278,0.3335323990620518,0.2847157488561777,0.27443409504411764,-0.0471367105146051,0.16809943681922201
Thal_MGN_L,0.09564538269483562,0.12462526563515576,0.7763202907616312,0.46848056513034625,0.09305944691476649,0.6649318267071989,0.2315647877232269,0.33299769205574997,0.49393977442596937,-0.15732198886824214,0.7261764560152735,-0.026001635407190277,0.25017142146514504,0.03754111223932829,0.48431595710084424,0.36085079393385516,0.13516671394301985,0.4029825323587348,0.6582702724504772,0.22394086328656318,0.018184933381969394,0.08645588750347734,0.7598915558311837,0.17918352879183488,0.46902742936292463,0.5703336182358351,0.0734619954025205,0.27425755901541804,0.5852032306346886,0.4263374798650671,0.16217345295468635,0.5331581815771812,0.05990107808460857,0.32299696717419607,0.47932191359282955,0.3363985297086753,0.4353608476620634,0.3508817613083141,0.12145860572478416,0.5634199094141381,-0.14962528322647747,0.35595235211386367,0.48720107922822437,0.47584756362326946,0.7655153036815135,0.06293573270268123,0.31351983891068247,0.25752736137086557,0.5723233385373322,0.5458820515317415,-0.21535499894822932,-0.02791754444693558,0.6065439871402064,0.40712613088759375,0.23815059777588657,-0.12674931819641766,0.13752384410480978,0.7017880833985043,0.45781154275224095,0.5572476582284858,0.49272042856363835,-0.12248254704229079,0.6420323608321873,0.17276628197952354,0.5632406531961364,0.8035495213949199,0.49404193856631085,1.0,0.07483010067203309,0.2112887887036927,0.07843873238264927,0.3514141981238018,0.6355907232833402,0.3840163794852444,0.3587674963035618,0.0825708619009429,0.6500806924563707,0.22429618398015258,-0.12662014193149243,0.652227844554753,0.43644191282931794,-0.226222807740485,0.37633364801950286,0.656037910782392,0.026827900908715074,0.10256154756797381,0.4022627664835683,0.24657408479735418,0.031249221358691168,0.5076540061198008,-0.08697102723532658,0.07568982831395601,0.40473905488079637,0.5680012812519009,0.3371483298802745,0.31099547671017586,0.5363202699740177,0.1726512059634308,0.2978751251155119,0.6110720588851312,-0.2127061222980423,0.23256225521085883,0.1565768745899511,0.3848645948353628,0.4288487959944145,0.06633134459642089,0.30518159395475486,0.46756133570608704,0.6257198088577095,-0.31393561338252035,0.24479339798472818,0.3420460969873605,0.5009703773141027,-0.20017823645663044,0.23099299526688558,0.34423776736808137,-0.23146974703265052,-0.1236747945266693,-0.016048488356302248,0.403427394088207,0.3364231287768899,0.36913398304041645,0.4963272961446937,-0.06663241520891318,0.1221627323082513
Frontal_Inf_Orb_2_L,0.33918769652696695,0.08527516467899615,0.0444227980317274,0.5366761449182194,0.4601298835266687,0.34373953174075617,0.5670866579146193,0.3941552953201127,0.3643698569390707,0.21730334827390338,0.19451636279113577,0.3127825758954968,0.5031430743608964,0.40066542729909516,0.3463065877044914,0.4177412561827727,0.6383287667198165,0.5585260069798166,0.4422257117516543,0.6361265792721047,0.3204503243100964,0.5471431891923941,0.2752760865088937,0.4954508069840415,0.569471007174486,0.3462692506655991,0.36130551579825504,0.415786308240799,0.09613536081804865,0.28914562940056465,0.4077429802039781,0.15332030801938812,0.19417507746609602,0.279004862425185,0.5742462852339236,0.4928056573629883,0.18449806079202424,-0.04578573473241472,0.47234155960523866,0.46681543048045443,0.4525907263772058,0.5539797789395507,0.3061939021900747,0.21614041519859345,0.055514296541380646,-0.1605417049292441,0.5449558458124591,0.40496310909498484,0.11989515411143652,0.39160980565531617,0.5413137619446282,0.3997484289233832,0.2898066540797552,0.5247927297439712,0.4324576733685174,0.13158736141077473,0.14676517519174673,0.3656539473394497,0.10397419622020419,-0.05301395727973627,0.5685491539563464,-0.0197571671374681,0.4564608980982078,0.14782280893885952,0.022839339123655426,0.09978350816648689,0.14622292203354031,0.07483010067203309,1.0,0.1514050628163014,0.3267468427195787,0.37431536546816174,0.43867951693239915,0.6594411569941172,0.44035890725325344,0.5485206710171099,0.46382717074670005,0.354714439897563,0.3461318473821958,0.40845393228430016,0.5124865751944331,0.4104742101650834,0.4605028682807404,0.4438424067601547,0.3161402973773659,0.166229262768621,0.5614478616468459,0.4723189044902467,0.21379565597223274,0.35767325435243547,0.3459170594151918,0.1612276156293237,-0.1146440399669017,0.005565042364636835,0.19419678959903586,0.1320746735437071,0.5623580680492416,0.38500325540833963,0.3656297708625509,0.18912881731560058,0.14340128443743305,0.6318431552230269,0.5412670053747078,0.004257323501812845,0.2916594658407341,0.01733902806969424,0.25789310677646166,0.5017856157362579,0.4121157162789146,0.5321255799416977,0.05151167618887373,0.42185056419093925,0.3776988299556242,0.5002710725536126,0.07466188972955895,0.14268530204055394,0.13819150118811285,0.4415218139104309,0.19459672273011092,0.3608786689902584,0.5793860556274804,0.02953400728620513,0.4694153592570074,0.3069246348014291,0.5394576762336857
Cuneus_L,0.1632858021887428,0.2555514897293511,0.4293540238008033,0.06243190438522752,0.46360876350650376,0.24271310630399096,-0.056968844498210235,0.1715638970059319,-0.17848416866552527,0.284516810823187,0.40315055295038016,0.6459436978906327,0.1693060808054935,-0.16518422674455774,-0.040756170812643044,-0.10089544865021197,-0.017119964510096716,0.3671491420669271,0.17476626291381991,0.19913024115987624,0.15001500111143962,-0.07933138673642534,0.4176669768205684,0.1113114555717949,0.21515952878171543,0.1641113898330405,0.02946678655376986,0.24545903521614215,0.39579111912733544,0.0710850237418649,-0.08879601575855199,0.08000628000479539,0.6804395251235179,-0.21561006944701677,0.1084657583333892,0.4742012648046368,-0.3751513406282711,-0.28211480620103047,0.14329707500246017,-0.07118296932910612,0.3274291764621712,-0.14876852425946122,-0.20854999632068835,-0.4050942848242027,0.263500566016143,0.2853703623472705,-0.05002572762477647,-0.1569967860814779,0.5598119837689439,-0.1982599422286204,0.12092512578295157,0.4062923808303702,0.1695775125431529,0.1788916174284922,-0.05212232501656183,0.5964536124781095,0.6555829881165306,0.27044984554432355,0.49435178189927464,-0.2652804198658573,0.25251874535447566,0.7212829743513908,0.2212585437440735,0.7363616669826426,0.46749576173216817,0.3701604780369013,0.28666039456822073,0.2112887887036927,0.1514050628163014,1.0,0.20974398188546037,-0.07804050195989887,0.2083437550014701,0.03383973264806685,-0.031003406433201024,0.4060018949105084,0.3970606157855121,0.27961884652866104,0.11207317084476001,0.10864394114850949,-0.07125062586028362,-0.034114332702801356,0.11301258181629455,0.2867597459449786,0.1788717459843032,0.06151490313639027,0.28978016517290367,-0.005330471761673182,0.27557891997722944,0.15265635066778313,0.1182075791920395,0.9295896691792269,-0.3477323750767029,0.35085904297527165,-0.1949768097728856,-0.17965160272142508,0.10170054462948677,-0.041344795988400705,0.37929163704565616,0.41794928155223104,0.3292822509824365,-0.12521698331336079,-0.013943872936862356,-0.3387975498873203,-0.01681961040392755,0.6167730606255469,-0.38098677909808704,0.1558072848380078,0.3795862052089786,0.11844454703442965,0.6907937543697749,-0.20844146272186587,0.3136470156648072,0.20707974551486236,0.8051489149662531,-0.44711640643387235,0.47653297729646227,0.13209172149637585,0.707839971162395,-0.1586782616166563,0.27362104658850694,-0.4074352678531207,-0.013028386276882437,0.4128644832483908,0.3900174744244138
ACC_sub_L,0.03195568884500865,0.40649200017621884,-0.09045022830650921,0.2390054926942718,0.3814612715063132,0.26878044045005417,0.16667584959963916,0.08212823205855921,0.12154807657332246,0.013301199490769786,0.16933750803943917,0.42182814801126317,0.510664753218304,0.1770170098674074,0.2804517878649175,0.07839051778411335,0.3724901300276246,0.3277408056870384,0.2560065238556,0.49791693797414194,0.1998829047898247,0.33062297663213275,0.043607861579588424,-0.12345569063298283,0.48121019076514804,0.23554404441056548,0.48338387301488067,0.11048906737534885,0.029659612007887942,-0.06351662939555883,0.40695468291216674,-0.277456011040795,0.30904173842374255,-0.1614087769577541,0.36425355183589275,0.2999108682478149,0.11090666412527082,0.22901418870904386,0.318457609843192,0.21568811925680148,0.23041086771861063,0.2510440743875306,0.187089294867542,0.06919817995140935,-0.1246862677287108,0.15862722458679562,0.2184061574993909,0.24242938143242979,-0.02549316777520667,0.07591069829710197,0.4147538157644884,0.41716804766808563,0.04135480168946975,0.09219500944117592,0.2778182874278203,0.050205195720271795,0.2510093621113371,0.11665356550605259,-0.1010973273873713,0.07588814967836645,0.21624108711301773,0.025603178080909957,0.06341845706712967,0.02488946929387942,0.24533213814274002,-0.15739393278561054,0.13900612266355644,0.07843873238264927,0.3267468427195787,0.20974398188546037,1.0,-0.10002985126171618,0.27507249199216144,0.16973015556635923,0.09207262545351635,0.30269491741155813,0.24934829920315874,0.33769506893692447,0.17403483470148318,0.2856628363436804,0.3761896540247942,0.04112990053771883,0.2018576922144436,0.16762609408006468,0.437674247057533,-0.08528975628594737,0.24192947324787986,-0.09624368708503517,0.3761968270793191,0.26669873991583126,0.4517253002348746,0.251491248206718,0.09700554576611418,0.13321818964230886,0.06315572474322659,-0.07800188488185235,0.2025095858584195,-0.09083278966554208,0.4251551893967395,0.06829987527634104,0.1582126245705512,0.18993496692534273,0.427414449050834,0.14609325151353367,0.36588636529590196,0.2512058286297242,0.1078578026305043,0.271294560016652,0.006260104257332754,0.06797157460109418,0.23851148232482253,0.2942248045981974,0.042650821305164614,0.41188758909100126,0.150732605672935,0.1282178318834797,0.14824247953523595,0.117463372797704,0.2096361752058802,0.2602507818257714,0.34525649770368794,0.08105253882001615,0.373787225100938,0.18630996361257124,0.3763017945092333
SN_pr_L,0.36945528920345894,-0.5031309286598857,0.21671764522620904,0.6213313478401457,0.011861455948756617,0.4966160451391059,0.30227499428943033,0.10387487901690337,0.3096830229595262,-0.14829375012201798,0.11985076980527867,-0.21193498444386832,0.1802723226228374,0.11658033423372376,0.17838378620358167,0.5374611469066911,0.6450334241369403,0.12702460229199572,0.6391066421083067,0.08027480312761467,0.25546205312712295,0.2797616926731584,0.24866971940639704,0.6359639395361527,0.4293613154698177,0.38832112814928993,-0.0251580937732173,0.3700115666375893,0.1445832232629641,0.31336448433189334,0.22299067124399236,0.7136723224310538,-0.2836495060587348,0.3224197369323337,0.45612786638458935,0.11798164344592192,0.17968073923525876,-0.0400056620868893,0.2730532904279514,0.6814392117967001,-0.043831958154407685,0.214076702936911,0.3778024915938219,0.29563911479979205,0.3202534028599448,-0.2668070511897432,0.6751393550527599,0.45858163535944896,0.1277100922349153,0.46968467514835865,0.08399963202226035,-0.1296209148111365,0.6477200733028778,0.3621404636816541,0.5726202025277347,-0.2260079146307048,-0.2800183705844339,0.648608019978256,0.2593166062301294,0.005741052322312,0.3543177447855198,-0.22775030784932396,0.3258077421015099,-0.17104811882761622,-0.22578406502151474,0.4190456526955966,0.5485703203478053,0.3514141981238018,0.37431536546816174,-0.07804050195989887,-0.10002985126171618,1.0,0.48720270619020595,0.41779804420241845,0.47822285942615234,0.10666679099015425,0.37220021080932064,0.03552993958943684,0.2798788830056717,0.5686380415528741,0.5478983002467606,0.20982376824541826,0.3524756700243714,0.4737207102286342,-0.04307980622016839,0.22923808317409491,0.2749095947741809,0.8806146062115103,0.2535318405363973,0.20313569677742863,0.08039982194048433,-0.17668985085385328,-0.06392086862630054,-0.229757757054403,0.26820085577916714,0.19211622653328023,0.4721558336641133,0.6683069891359116,0.003673725025838888,0.22833007777506742,-0.2738878011766738,0.4577171807920432,0.3791315475162286,-0.04434923619427602,0.07585585484953877,-0.4398551824775546,0.17659261264573436,0.12611395897491973,0.4832805090777342,0.13896786000148215,-0.3198790452698007,0.2269837981773007,0.2552998370790282,0.08437642081711053,-0.11832792117543021,0.1071742429440718,-0.18805940622712466,0.35969524224499216,-0.31901173162661145,0.2726957411561137,0.2386017372236174,0.23309307805552143,0.3750688975966656,-0.17586039157401628,0.033858637716327716
ACC_pre_R,0.42188303338832717,0.027020788644771615,0.6423063874705435,0.7045901185095579,0.3878999296089622,0.7073031383452023,0.604684389700514,0.6243099597283127,0.46961935005247674,0.22000870807001657,0.5830043072135835,0.1997410040094429,0.5280844483535362,0.4445044124409212,0.46879820700893565,0.5607583605847746,0.4981611014984439,0.6351426205563299,0.6817202921633476,0.6482437248993815,0.26778102016670996,0.3080663073285978,0.6238342790568397,0.4226690079657344,0.7295584690733032,0.47733561633637306,0.24218927534927412,0.4281173395168154,0.5753593840198535,0.6091064181827784,0.3721664574958406,0.5523122689885839,0.15470132507398385,0.22105149267373564,0.6103614523286885,0.5296431042129094,0.3784072104798222,0.2349403928591921,0.3471846665378582,0.6589611429527769,0.12643441342238898,0.6186626284659879,0.40779482925616417,0.41244884783507324,0.599967527824459,0.09563737814660227,0.5853512769765293,0.412283251350562,0.5356925471351647,0.44561244945543454,0.10295776296278192,0.31414233846617545,0.7310043918461779,0.5228816979454904,0.5006579350842774,0.1578217512086082,0.26477496846500387,0.856183471375595,0.4324521788892535,0.28809073122773127,0.7242333095378878,-0.022084795395979417,0.5952607501070288,0.09009172972261384,0.4806508408075294,0.6778074578003991,0.6314781960741479,0.6355907232833402,0.43867951693239915,0.2083437550014701,0.27507249199216144,0.48720270619020595,1.0,0.6343533586530052,0.5715056896446569,0.5006447969646246,0.7859845039433233,0.22642254543383455,0.27316525010481846,0.6184454017877451,0.5237660507703127,-0.012692003228399905,0.47081475539277357,0.8087904746786297,0.23104031539091688,0.2897798793220474,0.7471103496543297,0.4704218476026408,0.0631468517556896,0.4842317589695958,-0.009072814641341038,0.1378977957664393,0.21890161055040674,0.3842660315636999,0.2291903566233166,0.28068090043491395,0.787321475548595,0.27923456385783135,0.32396055531736623,0.7002658263186733,0.04270277183827397,0.3664604460173312,0.4708640008298765,0.16928681321056827,0.36341310620318684,0.004556695696568353,0.306836670852518,0.48102864510306964,0.760230170034441,0.002251140009797505,0.13149576233267776,0.3250493058788327,0.672291897329934,0.005537323007718686,0.09677121488073835,0.22750219353749943,-0.020511635873176882,0.30412044932596255,0.17063675366882197,0.4769187622354167,0.7167074848239688,0.2653798664994477,0.5613163808580662,0.16566498009942743,0.47695595118411194
Rolandic_Oper_L,0.38610090208915904,0.008992123587978618,0.3271735739523115,0.6126615710508101,0.4626365901155612,0.4857737107637744,0.7730042092582731,0.5480520418330593,0.442809203421147,0.30157557561481807,0.20656291710295938,0.18807637110023648,0.526141977455924,0.5205184346730221,0.3475500456120897,0.4621748983954227,0.540383461592535,0.6781477587049793,0.5413620605814328,0.5078670175476162,0.3225075206382287,0.4862417893341834,0.503322302862213,0.4973757915146124,0.5001602184501951,0.4446689900198659,0.27228592898387943,0.4088796307651378,0.19242364947296928,0.455773412259974,0.42154936702048046,0.3221179869759833,0.04346936044866516,0.26947424664947955,0.6091565147295904,0.6148755808099104,0.36418947154616005,0.12248866277692146,0.46596632342123545,0.555455246973677,0.31423731457038134,0.7391830653681075,0.43768816482663603,0.3697293867501953,0.30228694162797926,0.07499059969739666,0.5479522015643016,0.4610110786633454,0.1829430411430482,0.4324816612148809,0.39080796379816873,0.3617699635596326,0.40676720942737293,0.49931734326936683,0.49366369999193477,0.08074777341396902,0.17182174189745242,0.5119538923197214,0.30915438820748137,0.1592308771492032,0.733538502833916,-0.18037991700233894,0.5283537427751127,0.07084888628687364,0.12112688084610278,0.2960641377772552,0.3086248916977977,0.3840163794852444,0.6594411569941172,0.03383973264806685,0.16973015556635923,0.41779804420241845,0.6343533586530052,1.0,0.4224636019317491,0.4165053427791008,0.6585198433807856,0.2985309108528863,0.37428751897870965,0.4852027012298791,0.5608222498575522,0.335505051100251,0.5151500111976681,0.6908508819407887,0.20917553561151586,0.18712615919910713,0.6447069648267606,0.42405880981992006,0.006804981231053301,0.39790335747530947,0.11627568996860464,-0.0073778180040809304,0.14097535367146177,0.06179765233451479,0.4078278817673867,0.15903337002841844,0.6937489658012401,0.39561147384776946,0.31322193293582234,0.37589568058905504,-0.05889054449965284,0.392749815974943,0.49447181269852103,0.2682836628645828,0.33013641644605646,-0.18768232049489475,0.32024019980674867,0.5555704757687555,0.5296864820664204,0.3092299561109483,-0.08183246247384235,0.5220797918514948,0.6534118857324703,0.2133149416274069,-0.12735019597966415,0.3284282767993726,-0.1741617413858203,0.4309787910240627,0.0574686849703919,0.5060513905038927,0.6498580198594591,0.1557571793184228,0.5501864614590065,0.3326085641358064,0.4903375667327863
Cerebellum_10_L,0.287812358513252,-0.07241212488760637,0.322887753761769,0.6277043543601855,0.17576530277941646,0.500608328018895,0.5161253056161247,0.4327106405349251,0.7898188910364902,0.25906548413802305,0.46986157403591156,-0.0076272834154475925,0.4488507432609908,0.4567726061653296,0.6553594034596322,0.951335673187802,0.6322895091074126,0.39792402474231064,0.4831775038351765,0.46869374877414893,0.3939664037296308,0.3909559585516486,0.46014028491168285,0.4746933005213682,0.553657751538835,0.3085573255482028,0.20045093781914622,0.32131225887256043,0.25530199985000274,0.7030771468449476,0.40167170616489684,0.4918363307057766,-0.12077225711733333,0.35352459875844483,0.5070845787637135,0.274735919218865,0.514687985065052,0.18765035628321955,0.26017472377942746,0.5814940750735239,0.19016336826991942,0.5047258933564956,0.4095697102198239,0.644685234528566,0.41055474577223233,-0.11210275045421443,0.7017573735195954,0.40233682934375903,0.30581971460882534,0.5809825476251486,0.06128693571062002,0.06683287530385298,0.4552668392820674,0.4941643075772118,0.3077485089634228,0.13420668358108653,-0.08003710257200107,0.5718438164511019,0.3163126720625898,0.2156332529982733,0.5410274094350427,-0.003903055420701131,0.46140034996847745,-0.044550741265749164,0.11910889935030881,0.44085316421766946,0.45537256145091864,0.3587674963035618,0.44035890725325344,-0.031003406433201024,0.09207262545351635,0.47822285942615234,0.5715056896446569,0.4224636019317491,1.0,0.3632537900667491,0.44667872295548877,0.13298355127609465,0.19261583186859202,0.5188749935033169,0.38011971204400563,-0.07944464585603032,0.24074625528693144,0.5108783163696522,0.28369541800633385,0.1813207139047305,0.5500722295232384,0.5504179525244725,-0.018074930120738058,0.33739794592907324,-0.1420198655562746,-0.016733368932452215,0.0709386623171581,0.19773435517771132,0.07120423567401324,0.35923676237637364,0.47205858000420753,0.3609311371125551,0.13318157134295855,0.26847683832318536,0.08159021196616038,0.5222024751688447,0.5113465015544449,0.22287927254901,0.27875604265634557,0.03403222299971691,0.44251911332340244,0.30175775262262367,0.5773757573568452,-0.0912117405315689,-0.08621813524634427,0.16981889833987354,0.375021896303646,-0.05558372331531447,0.08266584249583837,0.20390714890266662,-0.010208786459984614,0.16643548161228244,0.16078082770233978,0.35146150824965544,0.5013536078324478,0.3857507211661227,0.43349931390199475,0.12933640394025683,0.3007535529636017
