,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R
Thal_VPL_R,0.3202534028599448,0.5780644234454654,0.24059752573323415,0.5384331747700933,-0.3496656034449833,0.11131465134737874,0.263500566016143,0.5069354672759226,0.3820128940964458,0.3107423182940453,0.3084396268452656,0.6173355646117538,0.7655153036815135,-0.06490612795621174,0.5197949646253579,0.029178329111564028,0.49926394997384366,0.1917524945089658,0.8934608149999977,0.07502850049659598,-0.1221683856922213,0.21985134642383775,0.4858156855854776,0.09070161280299537,0.25415558430541685,0.42757363528724435,0.4018728059695431,0.37978537494102804,0.16224023372652807,0.1706154465208655,0.47073900367420796,0.18667705638770068,0.26736349846858387,0.1877093815617279,-0.06178096444454603,-0.26091539484333665,0.24789296702752672,0.7596730664878897,0.1714199712680376,0.32398260737951085,0.4033724991117376,0.6429142625779157,0.20740623797276833,0.5749255789564003,0.4222972867904786,0.1335453763583472,0.1172288581792474,0.4388836874132894,0.24339289214380644,0.6134429453333824,1.0,0.38658725901977353,0.251302923884748,-0.07544183307870539,0.5628359140046812,0.08634618439466327,0.38766837939110227,0.7042376334227082,0.2628064855963099,0.4619936269304659,0.3798550980660165,0.35410564356489377,0.6432138364668127,-0.06105082847400587,0.056182823200011826,0.47616478410629526,0.4007520029890592,0.39857403281918113,0.10768082272927981,-0.054711304405744905
Frontal_Sup_Medial_L,0.2386017372236174,0.3050783175863993,0.4325864131549892,0.6318330627141309,0.15566422025870033,0.5214032915068607,0.27362104658850694,0.13938342365193135,0.3513350821868973,0.35589096267502207,0.2780352547318401,0.3877123739345909,0.3364231287768899,0.2508088706989565,0.4607005122047525,0.45920391012106804,0.7563794388413717,0.7290958835165117,0.34488889836030423,0.41109856244195114,0.23519114895587748,0.3741567775143742,0.6820013525292973,0.2874039008523548,0.27502449554474556,0.40825544958116033,0.4727700791894846,0.08590486407650683,0.31762375130264403,0.3998375638851186,0.1865057413522368,0.4543393698002299,0.25676201189554626,0.5369465424735087,0.5073561246818393,0.4180044559374909,0.18158106609875904,0.5804150564498857,0.46105092778418066,0.7808421016306684,0.8280102901219185,0.5134927473105994,0.4434470595503243,0.21485587605865245,0.6247536287103213,0.15635890840902367,0.43312875288151614,0.7361654335675425,0.10178196973361073,0.40523222529475234,0.38658725901977353,1.0,0.2772381362584641,0.19670161726396973,0.585936164781618,0.21989978028234514,0.40970095955275965,0.28476657955884743,0.5293102697104832,0.35177446386526745,0.4006448446267044,0.32874405373846893,0.391273962300191,0.1718522735993116,0.2421153236237882,0.6684591016588054,0.531545736876909,0.6599163513900049,0.5236056020940347,0.34182703298881234
SN_pc_L,0.8806146062115103,-0.22497971924838744,0.37722101920490825,0.40842077009017774,0.21458174638526867,0.0938990112451678,-0.005330471761673182,-0.10267280572557837,0.41625919582877813,0.3641998146241177,0.30914260303954594,0.2092765128796115,0.24657408479735418,-0.12810356724333627,0.16059812704120488,0.3341907424237601,0.1678680788058287,0.18457604218212614,0.3742991428691729,-0.019065079659642666,0.4038457306092479,0.45728314517281166,0.42825862963646577,-0.055339167932644685,-0.02714898291750507,0.6639105159482297,0.5893666843507747,0.15866883853303348,-0.0633651502187129,-0.2359294257786645,0.27388845938837625,0.24653206212223808,-0.3026160370861,0.5095955779387628,-0.11125540619912275,0.10797898150734944,-0.052395745112712264,0.4761134885679458,0.6931468976758398,0.10971324719403668,0.17064738154839884,0.43234811803839784,0.10873551800751834,-0.16050212938923203,0.5176912947890184,-0.1989289245469424,0.5919350308309536,0.47148707057476197,-0.21635331659010926,0.6581600539497208,0.251302923884748,0.2772381362584641,1.0,0.25114629262098925,0.6204806096157639,0.319597633568423,0.2698793707291691,0.615628763524964,-0.11380712379169529,0.10645184390876734,0.01957640069676446,0.5784947761734744,0.2633868505770073,0.6509343459290589,0.5991417896594902,0.25724451411460997,0.30660194197646,0.15594321041079007,0.6873362754918709,0.4131662054327664
Frontal_Med_Orb_R,0.23432879091847372,-0.30116713978535764,0.13010583236622278,0.15730102362039652,0.09522787409811245,0.07897467286276694,0.2763128412823393,-0.21179566933053726,-0.07151974360343315,0.16012383652594253,-0.22637966422280845,-0.13797655928056513,0.05061085745385918,-0.1274355879077998,0.06816801093254041,0.18803016685850554,0.19842945202597242,0.15710743581663383,-0.03963050125327531,-0.1130167359861685,0.1854856474612682,0.3339946890682342,0.20548117139999986,0.0343883479961512,-0.05133673079157789,0.32562262917948126,0.14860673934086416,-0.10805238210326805,0.22208001760455146,-0.03781585931357548,-0.27968106960015515,-0.08167863641763605,-0.050978550007686474,0.25360933440378897,-0.1231388094268623,0.11978628173589878,-0.3168107226659119,0.05845911620729821,0.16134850502375542,0.22608114687461084,-0.0792696879381824,0.09725089570499343,-0.0685528882614787,0.11290660379124756,0.18599297476921975,0.09798600744991394,0.46779580736318555,0.408390372968669,0.25273990640629457,0.19565316469956984,-0.07544183307870539,0.19670161726396973,0.25114629262098925,1.0,0.13686242535591772,-0.007124169023496241,-0.11450044797882704,0.04350685851025751,-0.0296358259880358,-0.133957621135914,-0.12249841421240577,0.28062418741036776,0.02730514292597839,0.18874623680666516,0.4347980223503717,-0.19634803931373532,0.024147579815432457,-0.31370978917579034,0.47949134326770326,0.2369764274514813
Pallidum_L,0.643833981328826,0.22681969014366843,0.4817143902876019,0.6285823209146875,-0.018850574550303357,0.26747069411177893,0.06989744160594126,0.2624651860156411,0.5989771810659257,0.47380583659405745,0.34707693435298576,0.4212851987038145,0.5719624204335902,-0.0553594474879732,0.5955209357703626,0.45836966616895986,0.5088709849150508,0.48013030427490677,0.6253881652295452,0.21389346339632545,0.2966143597947284,0.5741313741857326,0.6573854548278428,0.04212891430387185,0.3386648511404543,0.7149410673845136,0.733605983017663,0.3130524253514717,0.02356548349574876,-0.038043295255717216,0.39599404389442117,0.487984767877325,-0.11258232890988115,0.5771401913537018,0.17472129125787259,0.2415078201339376,0.28581896798400397,0.7560693928298337,0.640242209936516,0.4469876966549014,0.5654799529747746,0.6033630754612849,0.3239539759463427,0.29189220055771464,0.6526993138799744,-0.04854011428281767,0.5085189793131668,0.6647465095742768,-0.12344604566135597,0.6778300174872995,0.5628359140046812,0.585936164781618,0.6204806096157639,0.13686242535591772,1.0,0.1432969911801657,0.5438808909006662,0.66606061292312,0.06839491431121106,0.48737664519756285,0.4028199062281606,0.49526226385382444,0.426599463451293,0.36024156916709116,0.33129959443687684,0.5605650547966302,0.5582346280787697,0.5162006566420748,0.7087199934150668,0.39743605150327294
Rectus_L,0.22923808317409491,0.06628011452274163,0.5975264933255525,0.30641998135081105,0.31033805895906724,0.24784589102245141,0.06151490313639027,-0.18539279010993787,0.13511216599016887,0.3370735942639003,0.055797149452670614,0.2950383568278368,0.10256154756797381,0.15752501070207642,-0.15699007253834216,0.4856341148832169,0.15528001948642822,0.08706857618344496,0.19347513802485866,0.07989496025818797,0.48391466303258457,0.12235586470054037,0.2979577407287571,0.13526635834811093,-0.34537701609016475,0.3861643338624639,0.14030867271121686,-0.01612219029922725,0.11749965188237697,0.12636119401135587,0.05957597145505461,0.19876290987341372,0.04350391420899443,0.38173588089661137,0.13080237817501453,-0.006840606659894363,-0.19817543557837322,0.20544771443964385,0.3329457485099856,0.16574511957741764,0.1657981550965527,0.3125225996754175,0.02863407103295917,-0.19341268608215575,0.172440403569257,0.0635445848240552,0.23188884185681433,0.21358907573419725,0.09077962309005422,0.296657372331417,0.08634618439466327,0.21989978028234514,0.319597633568423,-0.007124169023496241,0.1432969911801657,1.0,-0.08964451998962884,0.11454705826792148,0.17965989419995423,-0.16905593162974847,-0.18650502468379024,0.05324274472442541,0.2670805836673896,0.20091196625129104,0.5382895883595363,0.24506916916186447,0.05210470551846191,0.1749101080049169,0.1819571932410001,0.23189942316783002
Cerebellum_6_R,0.3778024915938219,0.22776086515993796,0.37770871144678947,0.40715522215786615,-0.15171430681715392,0.16108289808226886,-0.20854999632068835,0.7017074353135293,0.8043217757905233,0.3624607455992932,0.5757861952476148,0.11742737096562406,0.48720107922822437,-0.19217847306808336,0.6788769172411931,0.2320119259097058,0.37490753619557265,0.3535979852862744,0.26030143779042436,-0.07367497582975731,-0.16493172907873074,0.33235628748541474,0.3900483224007574,-0.28376748497644066,0.7388680630806717,0.3815967894024575,0.4615345581285452,0.4259196879232217,-0.2649352070751372,-0.03955159879612518,0.718936562382755,0.5661973053286163,0.017601316568788068,0.5675118235752769,0.0839634176180475,0.24966987142513167,0.8508083337047231,0.3109027421046591,0.2752890830223047,0.2332333045598404,0.3494292921220735,0.16193521164643376,0.7706220996277414,0.32483309685084333,0.43648180208258036,-0.18141932994156892,0.12866055304232443,0.3871742398585699,-0.4124225328570761,0.23967425080392202,0.38766837939110227,0.40970095955275965,0.2698793707291691,-0.11450044797882704,0.5438808909006662,-0.08964451998962884,1.0,0.25413590190448104,-0.003188774536723637,0.7535305449930926,0.7815308161837863,0.44241309968016834,0.048338465850462094,0.1729390442373609,0.014498990234141649,0.3895664754010505,0.8496625673279039,0.39834292047940223,0.34417291451498966,-0.06443770141421463
Thal_IL_R,0.7136723224310538,0.0795664909239841,0.2009178000302837,0.41134914844812454,-0.15305389295460267,-0.005065033912596657,0.08000628000479539,0.15415503302153138,0.3594504998663147,0.20274908387971718,0.294416108306935,0.3755798856354385,0.5331581815771812,-0.23706924935667634,0.2852974151346936,0.075167941913393,0.2248272269032103,0.0671304357705145,0.761446589491197,-0.0002286511637494472,0.0535970477701158,0.3825210497285067,0.38104400479733946,-0.06439806608031584,0.09238906647203216,0.4573091306410571,0.5041729819763762,0.263795758822699,-0.040874823947100986,-0.15918051361173904,0.34328338905835054,0.15064636283364405,-0.15508711716816956,0.25496558007045883,-0.2194535058928852,-0.1675752124021297,0.030421869045609798,0.7388472611626664,0.4489937348634995,0.20079347979393267,0.27526002672871136,0.5607485524283709,0.046351970203315614,0.13204514707628234,0.5294418703758693,-0.1845103276149709,0.4179132427001368,0.43267998981148675,-0.05258766433491335,0.7235154429873606,0.7042376334227082,0.28476657955884743,0.615628763524964,0.04350685851025751,0.66606061292312,0.11454705826792148,0.25413590190448104,1.0,-0.006110927100268777,0.25983640131167574,0.11710282109302748,0.5483630637591349,0.5418645412588953,0.33437237633876427,0.30308853414913167,0.36645297819698897,0.24144014469919425,0.20030918486590948,0.3953729480233181,0.25502124132132636
Postcentral_R,-0.14881227422035256,0.4438592633316546,0.2890842406091976,0.507573228612552,0.2597331383118326,0.6011807943374814,0.5762442630785197,-0.048023933457897454,-0.13762215480574738,0.23601609593170098,-0.09503297437029488,0.4298798116483799,0.1455628926695045,0.45969237636924754,0.0316699176364232,0.3152841834015103,0.5700784523771968,0.3774633552035252,0.2766930546148365,0.45689511836408686,0.1136074309931143,-0.18074042691187592,0.42121015719711813,0.4875582528804757,0.006835396483732517,0.12668532102494365,-0.06633894761689511,-0.09160138660848224,0.6365804743690426,0.9182997674411665,-0.08213284336313463,0.07587445535162883,0.6542275306699724,0.10251850362326714,0.6061738587849411,0.2204202651168534,-0.15213282110877518,0.3214609182534581,0.013886138066632445,0.604841300762778,0.540412794315137,0.34070688498772206,0.16000080615232642,0.19905649901480374,0.3378461800339532,0.4092312555562006,-0.008873074381099334,0.17394077634916896,0.6097672876725181,0.1711135470601119,0.2628064855963099,0.5293102697104832,-0.11380712379169529,-0.0296358259880358,0.06839491431121106,0.17965989419995423,-0.003188774536723637,-0.006110927100268777,1.0,-0.09771414180348731,0.16894473865511264,-0.07030000371328478,0.3417590955365495,-0.05995489181602714,0.07801067410614952,0.572137729165097,0.19785109912736715,0.5237189411360783,-0.07138795865037269,0.13580116680455911
Cerebellum_9_L,0.17968073923525876,0.30324312868421593,0.12374927414789832,0.20384181401576437,-0.4004689094629498,-0.05878316514627682,-0.3751513406282711,0.8347776879943413,0.6596408809302159,0.19998310638724512,0.5842716269993778,0.03672279622483039,0.4353608476620634,-0.11732057952243752,0.8342812419605944,-0.05302082423038518,0.3370826713475651,0.32650181128593747,0.2556807049334388,-0.009177594285508706,-0.2276561295646294,0.44092566635180586,0.2635446744824396,-0.25975488399225677,0.6261334684624178,0.18483123246325434,0.5474351741411924,0.5333556208284487,-0.4066305650324035,-0.16358685688384839,0.697429380991513,0.37508358255265833,-0.06193640373642348,0.33856643222862826,-0.07349528393139655,-0.01972999043893866,0.8376855164773078,0.2942552684444441,0.12661338371772426,0.14944388475590514,0.3258018492460009,0.10089221021414471,0.6244579677861182,0.5420897100931888,0.2009203818882685,-0.13851234391554348,0.026240070504108502,0.31264554280917484,-0.30318196751649895,0.14246923269269546,0.4619936269304659,0.35177446386526745,0.10645184390876734,-0.133957621135914,0.48737664519756285,-0.16905593162974847,0.7535305449930926,0.25983640131167574,-0.09771414180348731,1.0,0.6703858179221105,0.30768241957842,0.06279681496382954,-0.06630552711752871,-0.16010591930089849,0.20377998140156198,0.6479724530908656,0.33070934166517996,0.2911649423505549,-0.16141088591126201
Lingual_L,0.07585585484953877,0.47640156843969045,0.2859134543521737,0.4422469626942157,-0.20105876548162843,0.2942086311553816,-0.01681961040392755,0.6926351617157085,0.6607397882679277,0.2631384623225092,0.45577743475776494,0.23522065451048357,0.4288487959944145,0.06984975758524758,0.6668565579379543,0.17971854019974906,0.45343720310095414,0.45810362834872304,0.2474310325269103,0.01601909696940849,-0.18491482268879067,0.2456563007910066,0.393405641830564,-0.13966327854290528,0.7027450491317584,0.2709416551661606,0.2744311552005381,0.2071879209750232,-0.04812449169172157,0.19507942050872343,0.5463330187885784,0.49175110777717046,0.25672087350782824,0.4654833476958671,0.19704328872461152,0.3059618613339654,0.7231689555577222,0.27845140408164193,0.10060312639845148,0.2707243880610866,0.35027661365022944,0.18146429507124648,0.7370204831065464,0.5011260706055208,0.3442658506358953,0.05861479064222127,0.00027801848308199947,0.3230641905904949,-0.18616425428014338,0.19516996023140668,0.3798550980660165,0.4006448446267044,0.01957640069676446,-0.12249841421240577,0.4028199062281606,-0.18650502468379024,0.7815308161837863,0.11710282109302748,0.16894473865511264,0.6703858179221105,1.0,0.12978962020773246,0.04871045451175894,-0.059481158197494235,-0.1696266601679096,0.3939616326872745,0.828954775104331,0.45540627065576234,0.22078322020347596,-0.1189329505668968
SN_pr_R,0.6683069891359116,-0.28810579330815833,0.3161923972031532,0.1731864201662541,0.12217021657434804,-0.034670349485190405,-0.041344795988400705,0.07149354173604382,0.3536203972451297,0.21219596164303478,0.3113319959775171,-0.09235351821334296,0.1726512059634308,-0.2375104072797087,0.2853596237951332,0.25330178996643304,0.26118100722947685,0.04846594289126776,0.2468008906921327,-0.06429339266664685,-0.08224992829111465,0.4952834410052604,0.2946815553980957,-0.18013365928903688,0.30593492434504577,0.30991255081287494,0.44461517691325714,0.23159083070127748,-0.1100864740189706,-0.23002422322567528,0.3518717486388188,0.13726470234763227,-0.24204075198631608,0.3778309968385053,-0.05916160329413964,0.22939275436444992,0.12945931180660247,0.3849866934873606,0.5635786450253922,0.28448643942496876,0.27024652436245844,0.16141661441314148,0.3476097885322433,-0.02864093582036136,0.4270642906247555,-0.22905138210656004,0.36966024260120495,0.39379024471667035,-0.17397956620525307,0.30625945616646894,0.35410564356489377,0.32874405373846893,0.5784947761734744,0.28062418741036776,0.49526226385382444,0.05324274472442541,0.44241309968016834,0.5483630637591349,-0.07030000371328478,0.30768241957842,0.12978962020773246,1.0,0.3395837896451091,0.48567167152462937,0.5262263180429938,0.1538327474817403,0.3774051835952281,0.046619254568607174,0.5742222508468093,0.2661928351797496
Thal_LP_L,0.2593166062301294,0.2976079504644564,0.26473468389847676,0.41837588248158847,-0.06760836185758125,0.2164628534728559,0.49435178189927464,0.029535337163294585,0.07995215567667265,0.2106545293806804,0.051188437513124754,0.37454358242370267,0.45781154275224095,0.06979424841830942,0.20454720223655676,0.20447660067386164,0.36104153906076153,0.09947386966853107,0.6326599530565982,0.17803241778839715,0.1473203453905327,0.15533069484369075,0.38120340756323945,0.23601857475900126,-0.048623861894049436,0.3292800755708296,0.27290809264671667,0.10995704801502364,0.4420418593858873,0.25963145188430875,0.1617222699088443,0.04703683472348411,0.2686755673384466,0.14391034042975256,0.19959090998420062,0.005684669325666407,-0.1783218905992513,0.674080117780758,0.2190591229210345,0.5122766167764691,0.4408006978605187,0.4424996412110379,0.010648639770953658,0.24261075783773056,0.39906646867285533,0.11827241943936105,0.12068593767496097,0.35814579741563984,0.42732370316316753,0.37766420698614483,0.6432138364668127,0.391273962300191,0.2633868505770073,0.02730514292597839,0.426599463451293,0.2670805836673896,0.048338465850462094,0.5418645412588953,0.3417590955365495,0.06279681496382954,0.04871045451175894,0.3395837896451091,1.0,0.043213570122014766,0.26911310937665905,0.47505036235247733,0.14765285804090073,0.3112011581099244,0.2104180934841612,0.23250231592915616
LC_L,0.6300848666485991,-0.3639844642344808,0.22355166196316298,0.17418763800371884,0.36552795440398006,0.016348430599696113,0.014530676618222788,-0.2662312654016498,0.3008824026560151,0.13438442569674428,0.06241311479875176,-0.019680454118008256,-0.09302386316560278,-0.09297466109023042,0.02452910715625566,0.3268075719610079,0.07642139414670292,0.08928575748934799,0.07320166660055265,0.08364935051732264,0.3943716583186297,0.3252217647798387,0.2630673764016561,0.04926894031082496,0.09617537692511288,0.315734149445351,0.5073544172588047,0.0187692392490537,-0.01243963636122496,-0.16574914938280647,-0.0410473697421544,0.15524682198819464,-0.2556410725376313,0.3049343018003735,0.08512509014349776,0.1742163951700131,-0.09934919853513977,0.20588168287850817,0.6149842050890577,0.036560487611714,0.16602230370644355,0.11671384555272647,0.011592393253381173,-0.4021288061603814,0.32975390793878157,-0.16489581812236678,0.35264058679933047,0.2194893173527583,-0.25027265616705885,0.30170750972653465,-0.06105082847400587,0.1718522735993116,0.6509343459290589,0.18874623680666516,0.36024156916709116,0.20091196625129104,0.1729390442373609,0.33437237633876427,-0.05995489181602714,-0.06630552711752871,-0.059481158197494235,0.48567167152462937,0.043213570122014766,1.0,0.5402212771692623,0.1107653583816343,0.15001338755236773,0.05460082331521581,0.5164471965909975,0.28287815939257976
Rectus_R,0.5773034945699709,-0.33085307503284206,0.5779694466557912,0.37793466430261774,0.4024477733645676,0.18095200933702704,0.14723049344796532,-0.31077686315167685,0.17032171050695788,0.32143042201026917,-0.0049313231551711125,0.010125407690689679,0.05748379768498185,-0.11805996646142078,-0.11229235782801462,0.5149885296785469,0.2695262429257538,0.0444879659722079,0.16004296430151696,0.1117655494192102,0.3671025281782138,0.28415754641100854,0.40963089489240573,0.10851233903966401,-0.16297008044547914,0.4896806611629062,0.2996442773839457,-0.04530048451374017,0.09048573379021141,-0.058707840205500655,0.02288467486579288,0.08650393489938941,-0.21253999018705969,0.3680167677133686,0.0987734271614622,0.22229191567356965,-0.26101919545047203,0.2647269515321048,0.4781145943164894,0.2376501667926806,0.21337823344784926,0.2225233730392179,0.020309858705937954,-0.29506583189490393,0.5037252427207828,-0.17156004717396067,0.3852543579081375,0.23773717727598834,0.03777775342758355,0.3167217030405869,0.056182823200011826,0.2421153236237882,0.5991417896594902,0.4347980223503717,0.33129959443687684,0.5382895883595363,0.014498990234141649,0.30308853414913167,0.07801067410614952,-0.16010591930089849,-0.1696266601679096,0.5262263180429938,0.26911310937665905,0.5402212771692623,1.0,0.24207928305375306,0.10739388419743805,0.10009038203678461,0.5509062536888867,0.4550746695484333
Frontal_Inf_Oper_R,0.2552998370790282,0.47162089934489476,0.5004876452824252,0.7833555555983807,0.18368869089383125,0.6392695550274469,0.3136470156648072,0.14380047878539456,0.4027447123719192,0.44689352830116585,0.2373137284140958,0.5957513267686005,0.5009703773141027,0.08802642111154202,0.2674984277594332,0.48180781522002675,0.5761906571959073,0.5215391952050467,0.5628301950320824,0.39120754027306026,0.28827486571514815,0.1488441565185635,0.669694320491736,0.22594438261099753,0.21985067122130797,0.5098757937418069,0.31663433599456764,0.06418503003071149,0.2732443670059744,0.4845874370721864,0.22724006049108755,0.5415442824044824,0.25988553724939867,0.4006646391794006,0.5059842366972238,0.33584986345356665,0.19604072043902512,0.6720005600701511,0.30144219840023595,0.6900567147836769,0.7245599191335538,0.5825189645326898,0.3746836146411008,0.09061955469333625,0.7514000115429734,0.047287779510907006,0.2551283667617864,0.45872535712397944,0.07864948969552223,0.48158073731074935,0.47616478410629526,0.6684591016588054,0.25724451411460997,-0.19634803931373532,0.5605650547966302,0.24506916916186447,0.3895664754010505,0.36645297819698897,0.572137729165097,0.20377998140156198,0.3939616326872745,0.1538327474817403,0.47505036235247733,0.1107653583816343,0.24207928305375306,1.0,0.5170723673941686,0.8247943736919217,0.25258942829545256,0.3407711739704388
Fusiform_L,0.3750688975966656,0.32703884993874116,0.4746927135853707,0.5605368598764741,0.020592885835005632,0.41271029680655924,-0.013028386276882437,0.5934578318432415,0.7376056395633578,0.5066714957005948,0.48885014502156077,0.2691709004241306,0.4963272961446937,-0.07711746245511618,0.640639557906823,0.3681417103807971,0.5075892563849301,0.5169649299159272,0.3138968528138999,-0.07860367455594777,0.040947399177041106,0.406353656719004,0.5020569706292033,-0.21736337578578213,0.6348238043303277,0.5128826139266257,0.45237092018265207,0.30891747747677956,-0.06541284496797013,0.16512087999911085,0.6369873829624111,0.6289682634034581,0.20308571388900135,0.6956630534570076,0.15321966720004135,0.3465447974549827,0.6481962568365983,0.39772044377887955,0.3231518525396249,0.40985651273585616,0.3739994750826975,0.3104237335515876,0.8538811330496981,0.36068741499791335,0.5228408174496976,-0.009359065234135574,0.2675021934419537,0.5449676691781966,-0.20644176963038624,0.3638946088323613,0.4007520029890592,0.531545736876909,0.30660194197646,0.024147579815432457,0.5582346280787697,0.05210470551846191,0.8496625673279039,0.24144014469919425,0.19785109912736715,0.6479724530908656,0.828954775104331,0.3774051835952281,0.14765285804090073,0.15001338755236773,0.10739388419743805,0.5170723673941686,1.0,0.4871805184274375,0.4294502609868435,0.049671113831372266
ACC_sup_L,0.10387487901690337,0.5186703608559967,0.3795706007577622,0.6485649927933117,0.14116073492229678,0.523796662778511,0.1715638970059319,0.21512347814230068,0.3810520453676026,0.3309168912555098,0.2682267853371791,0.5712385648152947,0.33299769205574997,0.2641531857438713,0.37092484539409987,0.4031500892859872,0.6085338276874386,0.6515746458429004,0.4515048299860539,0.5150775477177777,0.21327124364324432,0.09133370118823994,0.6388855557352568,0.3228962450481518,0.31398888994449253,0.36189747865906075,0.3661594556299087,0.16830544954712456,0.18812207962331393,0.4216855435299287,0.22232532158525323,0.5085949357421488,0.2508593834474781,0.32300481689090454,0.5853008466445623,0.3589009294358464,0.30473249738857494,0.5863223123815964,0.32826101056021834,0.5278727623335638,0.7516777221582277,0.5030513469463637,0.35484391831201834,0.1411711574349932,0.5561989890667554,0.11135941459419124,0.10425509843848561,0.38491343602002065,-0.009693252532916436,0.35090013924835606,0.39857403281918113,0.6599163513900049,0.15594321041079007,-0.31370978917579034,0.5162006566420748,0.1749101080049169,0.39834292047940223,0.20030918486590948,0.5237189411360783,0.33070934166517996,0.45540627065576234,0.046619254568607174,0.3112011581099244,0.05460082331521581,0.10009038203678461,0.8247943736919217,0.4871805184274375,1.0,0.22905271934859917,0.27867125952779515
Olfactory_L,0.6450334241369403,-0.20096830328460671,0.4415620793771272,0.40551910455586915,0.2303926216341738,0.27557694527760485,-0.017119964510096716,-0.056505261518740274,0.40574472998448813,0.32861858522079435,0.20902996441210867,0.0298042372974518,0.13516671394301985,-0.047440742925614274,0.36461848173404626,0.5480420219468723,0.3877429049038803,0.4454421807266517,0.14106541549562424,0.16042752692422133,0.4564524624028797,0.6451209744139031,0.5015032296838029,0.01220171611142219,0.2056599265457611,0.6009468819533651,0.6575339612034302,0.12422355517601207,-0.02894224836667204,-0.1704843131190386,0.1845626393655179,0.37918070115145974,-0.28495503849437054,0.6430178750549298,0.1348637778339327,0.478167437779932,0.05795566847446905,0.42443512689515767,0.7454892442761138,0.37044588383126553,0.38766147611028184,0.3341878877314145,0.2840923596468452,-0.002231449343198208,0.5324855155705159,-0.11460037277461636,0.6701399897322527,0.6719166218676422,-0.20200634453772578,0.4582124415413654,0.10768082272927981,0.5236056020940347,0.6873362754918709,0.47949134326770326,0.7087199934150668,0.1819571932410001,0.34417291451498966,0.3953729480233181,-0.07138795865037269,0.2911649423505549,0.22078322020347596,0.5742222508468093,0.2104180934841612,0.5164471965909975,0.5509062536888867,0.25258942829545256,0.4294502609868435,0.22905271934859917,1.0,0.5819620817645392
Thal_MGN_R,0.35969524224499216,-0.27767383230704595,0.33277377078655135,0.28404952075073947,0.4824205092068295,0.4190879476957425,0.13209172149637585,-0.4230439951053478,-0.06078780184910573,0.09025524784313259,-0.10900062813122095,0.08458863753674865,-0.1236747945266693,0.01120723740535317,-0.10718092186465226,0.5217485089742204,0.25812609831568606,0.26305346815789926,0.058085199360742884,0.40028771639076977,0.46723969265076826,0.23970002787231584,0.35373548076866107,0.24231160873792343,-0.14793739520585947,0.37405131262989016,0.15844432415327678,-0.08737213135628219,0.13152599854460317,-0.011833655670341336,-0.11275366910531426,0.2129056552551386,-0.2733729838577805,0.2906661149065927,0.2665617676750736,0.5077916711427432,-0.28702322228949356,0.35469785011279636,0.4927928514669359,0.3762583594609945,0.3381577046835041,0.32489624980783427,-0.046548120864753385,-0.2512694322638728,0.45552239966157454,-0.1502732123623695,0.5537844180379142,0.3631537246499267,-0.019317192617171314,0.3352714473538207,-0.054711304405744905,0.34182703298881234,0.4131662054327664,0.2369764274514813,0.39743605150327294,0.23189942316783002,-0.06443770141421463,0.25502124132132636,0.13580116680455911,-0.16141088591126201,-0.1189329505668968,0.2661928351797496,0.23250231592915616,0.28287815939257976,0.4550746695484333,0.3407711739704388,0.049671113831372266,0.27867125952779515,0.5819620817645392,1.0
