,Thal_LP_R,Insula_R,Thal_LGN_R,LC_R,Cerebellum_8_R,Vermis_3,Occipital_Sup_L,Raphe_D,N_Acc_L,Temporal_Inf_L,Cerebellum_3_L,Cuneus_L,OFClat_R,Frontal_Inf_Oper_R,Rectus_R,Temporal_Pole_Mid_R,Cuneus_R,ACC_sup_R,Vermis_6,Fusiform_R,Parietal_Sup_R,Cerebellum_7b_L,Frontal_Med_Orb_R,Thal_AV_L,Frontal_Sup_Medial_R,Heschl_R,Occipital_Sup_R,Thal_VA_L,Precuneus_R,Temporal_Mid_R,ACC_sub_L,Parietal_Inf_R,ParaHippocampal_L,Thal_MDm_R,Thal_PuI_L,Postcentral_L,Cerebellum_Crus1_L,LC_L,Precuneus_L,OFCpost_R,Angular_R,Vermis_8,Frontal_Sup_2_R,OFCpost_L,Thal_PuM_L,Calcarine_L,SN_pr_L,Hippocampus_L,Temporal_Mid_L,Olfactory_R,Vermis_7,Temporal_Pole_Mid_L,Thal_VA_R,Frontal_Inf_Orb_2_L,SN_pc_L,Hippocampus_R,Precentral_L,Pallidum_L,Thal_PuL_L,VTA_L,Vermis_1_2,ACC_pre_R,Vermis_9,Putamen_R,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Cerebellum_8_L,Thal_VL_R,Rolandic_Oper_R,Parietal_Sup_L,Thal_MGN_R,Thal_VPL_R,Occipital_Inf_R,Thal_PuM_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Cerebellum_4_5_R,OFCmed_R,Cerebellum_10_L,OFCmed_L,Thal_IL_R,Thal_IL_L,Lingual_L,Thal_LGN_L,Thal_MGN_L,Amygdala_R,Lingual_R,Cerebellum_9_R,Rolandic_Oper_L,Thal_MDl_R,OFClat_L,Supp_Motor_Area_L,Occipital_Mid_R,Thal_PuL_R,SN_pr_R,OFCant_L,Postcentral_R,Frontal_Sup_Medial_L,SupraMarginal_R,Cingulate_Mid_L,Heschl_L,Cerebellum_6_L,Cerebellum_7b_R,Cingulate_Post_L,Cerebellum_Crus2_L,Thal_PuA_R,ACC_pre_L,Precentral_R,Supp_Motor_Area_R,VTA_R,Fusiform_L,OFCant_R,Thal_LP_L,Frontal_Med_Orb_L,Pallidum_R
Cerebellum_3_L,0.2599270298251275,0.43980219440618545,0.3238079520182889,0.00406749777418859,0.5283146212327873,0.47498431418475157,-0.16246728502408642,-0.11213810915669044,0.5401791812915766,0.596058094256826,1.0,-0.1569967860814779,0.31333621517780913,0.26442725868554945,0.22619391425926388,0.4549948548425403,-0.0805808998052199,0.36909468005985957,0.5638268415183604,0.6588992797285609,-0.21668588581158094,0.3459368315901858,0.09433618492797916,0.03801860553961607,0.41619001032185393,0.2275448332559541,-0.14310212498946728,0.2898903213149998,0.15943630464898878,0.422711703705799,0.24242938143242979,-0.295013777728686,0.6050896633554801,0.33823635727482537,0.2899114681570022,-0.08093479447311591,0.5602952143700172,0.28231704344247643,-0.14506736546522156,0.4351452809069675,-0.07767932976502445,0.3489267020538093,0.3071098873360094,0.3128684119688131,0.1361867399584086,0.49813351640671066,0.45858163535944896,0.3258306641962725,0.5118441159549395,0.3567207177069376,0.521864287863974,0.3965112870989872,0.16065398884920162,0.40496310909498484,0.3820806739644785,0.4240820936990167,0.14912923185633714,0.5714353542478826,0.17278682601790166,0.1841987644824623,0.2729945416519344,0.412283251350562,0.5409888098042877,0.37449190747249617,0.39143131741365095,-0.1398385654961895,0.5571497198583578,0.17698781777850764,0.42839546283737007,0.2332460468869261,0.21885517113109193,0.3010123833644064,0.3967480701841171,0.41481879504686703,0.4322696914269913,0.29361933243945076,0.5745481571040921,0.22166003552383148,0.40233682934375903,0.12822665779311554,0.3142812235730139,0.3194836364591396,0.6638093052783359,0.1708727709451598,0.25752736137086557,0.36754695811514465,0.7018095313643039,0.5497272013793187,0.4610110786633454,0.024731040452490676,-0.013353093554935977,0.1745456977304876,0.29619679062619675,0.4597997862415307,0.5117145470039624,0.04341871252121225,0.049154961516384446,0.44786567782394876,-0.049250539763849494,0.3924385115670302,0.1970228163268203,0.6620521092890438,0.43898042204558746,0.5594366653533042,0.22212297280294022,0.3511810818017431,0.3017926262609019,0.19486247368886037,0.2914434917013651,0.2471175070514541,0.6884664509134866,0.08232247994945587,0.1046967651391025,0.0026582010334045645,0.3002587157403104
Cuneus_L,-0.1395513359471115,0.2867597459449786,0.08248700939833861,0.15001500111143962,-0.4526337256896261,-0.07933138673642534,0.6048770857581826,0.2555514897293511,-0.05002572762477647,-0.20844146272186587,-0.1569967860814779,1.0,0.03717657424372755,0.3136470156648072,0.14723049344796532,-0.4074352678531207,0.7363616669826426,0.19913024115987624,-0.2611763205616194,0.10864394114850949,0.47653297729646227,-0.1949768097728856,0.2763128412823393,0.39579111912733544,0.28978016517290367,0.3582394779098401,0.6907937543697749,-0.05212232501656183,0.6459436978906327,0.2212585437440735,0.20974398188546037,0.758391903663266,-0.07125062586028362,0.4176669768205684,0.12374404686276638,0.5964536124781095,-0.44711640643387235,0.014530676618222788,0.9295896691792269,0.11301258181629455,0.6804395251235179,-0.21561006944701677,0.4060018949105084,0.1788916174284922,0.40315055295038016,0.37929163704565616,-0.07804050195989887,0.24271310630399096,0.1558072848380078,0.08558730616885517,-0.1702798365560318,-0.28211480620103047,0.41794928155223104,0.1514050628163014,-0.005330471761673182,0.17476626291381991,0.284516810823187,0.06989744160594126,0.24545903521614215,0.2853703623472705,0.22328915806395588,0.2083437550014701,-0.040756170812643044,0.06243190438522752,0.10170054462948677,0.738319152336123,-0.38098677909808704,0.4293540238008033,0.24609876971586486,-0.17965160272142508,0.13209172149637585,0.263500566016143,-0.2652804198658573,0.16072347833772394,-0.12521698331336079,0.4742012648046368,-0.08879601575855199,0.1632858021887428,-0.031003406433201024,0.20707974551486236,0.08000628000479539,0.1695775125431529,-0.01681961040392755,0.4197865383104383,0.2112887887036927,0.14329707500246017,0.15265635066778313,-0.4050942848242027,0.03383973264806685,0.35085904297527165,0.11844454703442965,0.4128644832483908,-0.3782930292034141,-0.1586782616166563,-0.041344795988400705,0.1182075791920395,0.5762442630785197,0.27362104658850694,0.6555829881165306,0.3900174744244138,0.4062923808303702,-0.17490667229345036,-0.4398883210365456,0.11682598954787723,-0.3056735764656315,0.1113114555717949,0.27044984554432355,0.3496673387968891,0.3274291764621712,0.1788717459843032,-0.013028386276882437,-0.034114332702801356,0.49435178189927464,0.27557891997722944,-0.04108019198194144
OFClat_R,0.2295626979023279,0.3925460572865185,-0.09713536962925247,0.5004443265766626,-0.09759978883017481,0.4499350616302675,-0.038172862377211694,-0.2067229472606547,0.5684695711338641,0.16780461733394628,0.31333621517780913,0.03717657424372755,1.0,0.2761541604623529,0.5828212360101235,-0.15532897358880904,0.11479174998530939,0.25235945762867895,-0.019625339558172913,0.2726761851491822,0.044798046918650955,0.17097259744159202,0.28806838029946435,0.03752681546479331,0.34186339490573286,0.3457103745365265,-0.2455455399361974,0.5186930340605744,0.14088355311063297,0.16583144642600012,0.06469061664727148,-0.09058420465308108,0.4986178644026442,0.1607381984351835,0.03541927767454125,0.07859153959371493,-0.06260688961027046,0.44145955186833324,0.044994702953054126,0.559796606297777,-0.011125040205498286,0.06879856191029357,0.28073371347949205,0.549039038430567,0.05135850949602594,0.06045293232122686,0.4447738844195887,0.33776976280010496,0.10435727139289769,0.22554172960456872,-0.05154721278100767,-0.29094116422450894,0.16404727799838353,0.636424038962193,0.5081837289479244,0.4550800082058087,0.2002782568375463,0.4051043497625743,0.3257433848419765,-0.17870668174836066,-0.23035972818712167,0.2535264707877424,0.01806592446211879,0.5815227960789925,0.42644285831890527,0.03797220119609943,0.0008324850711850439,-0.00259439482655867,0.39262851242051816,-0.07472110101093839,0.6019260746661276,-0.0018035536802436835,-0.28964675968484493,0.6227771399233455,0.6329351522912038,0.4181065063612143,0.3269618188499645,0.560073253738406,0.2894468436098305,0.5507443799107316,0.283623098375099,0.32177928192657956,-0.03368364228515206,0.3608692924953159,-0.02643110260529922,0.626799676556935,0.07560374032944381,0.007670067381584253,0.45704888282330025,-0.20629481314796483,0.5193646518604618,0.19157279411750475,-0.2600787850469871,0.25466395550156806,0.4794039463603519,0.5251743625884524,0.05810636400189847,0.3572604521939937,-0.054225567875902464,0.3001651673405145,0.16819467163121296,-0.015013863556899354,-0.16463602766284116,0.22779915546261145,-0.1593717889472061,0.5563842163879392,0.2411604559094489,0.14869209471058134,0.35504992004148056,0.29396404361918116,0.1741517674284097,0.7943072367410662,0.266265368986411,0.26887213049159286,0.6198476616325137
Frontal_Inf_Oper_R,0.4053746456526017,0.7890377209934487,0.36433954611354835,0.28827486571514815,0.1413325812011713,0.45972131393881055,0.047287779510907006,0.194706125960052,0.31740034466356826,0.3746836146411008,0.26442725868554945,0.3136470156648072,0.2761541604623529,1.0,0.24207928305375306,-0.1353446241391212,0.33638867203706874,0.5215391952050467,0.22724006049108755,0.44340536662861446,-0.13913524744950173,0.34013001400205667,-0.19634803931373532,0.5957513267686005,0.704610880091785,0.6392695550274469,0.25988553724939867,0.2551283667617864,0.40839295525415864,0.5987801620466773,0.042650821305164614,0.07864948969552223,0.4006646391794006,0.7025604344380881,0.28715431216249676,0.22594438261099753,0.23090651511599455,0.1107653583816343,0.2732443670059744,0.5004876452824252,0.38368990843496553,0.2373137284140958,0.513999842311724,0.4103446632727351,0.5217393826832248,0.5254598715838104,0.2552998370790282,0.5122140675914748,0.4502950392262966,0.43368972145904267,0.21985067122130797,-0.09724038804643921,0.6437302026240758,0.3776988299556242,0.25724451411460997,0.5098757937418069,0.39120754027306026,0.5605650547966302,0.4195275678523823,0.12312836707470853,0.09061955469333625,0.672291897329934,0.2674984277594332,0.5761497250079466,0.7532260908649883,0.27422019274959664,0.1805730653541198,0.6083047312972018,0.7514000115429734,0.06418503003071149,0.3407711739704388,0.47616478410629526,0.14380047878539456,0.5593624695223797,0.1488441565185635,0.6900567147836769,0.41763866925456217,0.366478077857682,0.375021896303646,0.06392849209205209,0.36645297819698897,0.48158073731074935,0.3939616326872745,0.46168672421200124,0.5009703773141027,0.48180781522002675,0.36941534262337,0.24708337094835642,0.6534118857324703,0.47162089934489476,0.18368869089383125,0.5059842366972238,0.14071007602792715,0.5415442824044824,0.1538327474817403,-0.1943587858481035,0.572137729165097,0.6684591016588054,0.4845874370721864,0.5834875399869176,0.456081092054406,0.3734909455485863,0.15432682666204722,0.639623201662103,0.17965293695462525,0.3822237052200749,0.5595230830756861,0.64262480835214,0.45713599435610697,0.31778016409486565,0.5170723673941686,0.16389198708534133,0.47505036235247733,-0.33873546826407536,0.2987224220815773
Rectus_R,0.2406180291049863,0.44637637604105634,-0.04532997075179202,0.3671025281782138,-0.21183290533960394,0.1619207855401137,-0.17156004717396067,-0.28909930733036704,0.4450248133183395,0.020309858705937954,0.22619391425926388,0.14723049344796532,0.5828212360101235,0.24207928305375306,1.0,-0.08381738498197602,0.08241295935206859,0.0444879659722079,0.02288467486579288,0.2780424216078723,-0.002212848277284144,0.050361124610753955,0.4347980223503717,0.010125407690689679,0.2536392820545093,0.18095200933702704,-0.21253999018705969,0.3852543579081375,-0.03583854027886225,0.2184265489469804,0.015046638881525033,0.03777775342758355,0.3680167677133686,0.15153167308005908,0.1826591040335034,0.10851233903966401,-0.1975365234974606,0.5402212771692623,0.09048573379021141,0.5779694466557912,-0.10274796792271028,-0.0049313231551711125,0.16070934119886796,0.4824077495144451,-0.048360317972894105,-0.10047654812458122,0.5773034945699709,0.34977354291334406,0.06784668581510783,0.3457456053843775,-0.16297008044547914,-0.30041188809420694,0.08420136506379199,0.3824921034269264,0.5991417896594902,0.4896806611629062,0.1117655494192102,0.33129959443687684,0.2857108433235643,0.060067019342020446,-0.29506583189490393,0.31959774366742716,-0.11229235782801462,0.4515100577907859,0.32245233906916604,0.10136720069716072,-0.158859353449683,0.058558858033347254,0.5037252427207828,-0.04530048451374017,0.4550746695484333,0.056182823200011826,-0.31077686315167685,0.5792597197317652,0.28415754641100854,0.2376501667926806,0.12963166780789245,0.7995581542656668,0.24734635796329196,0.3883788705502986,0.30308853414913167,0.3167217030405869,-0.1696266601679096,0.291792075888881,0.05748379768498185,0.5149885296785469,-0.03151042264569564,-0.09870461227688254,0.40411072319731256,-0.33085307503284206,0.4024477733645676,0.0987734271614622,-0.3923997791971954,0.08650393489938941,0.5262263180429938,0.27895161955930514,0.07801067410614952,0.2421153236237882,-0.058707840205500655,0.14152276542974662,0.1091974532781715,-0.044162803809164985,-0.2563478564267874,0.03867879339395478,-0.1830883377594638,0.5129994333395391,0.413488591115562,0.08413656519083211,0.1310013774032354,0.026905421681211645,0.10739388419743805,0.4471908334773253,0.26911310937665905,0.3314636845279084,0.44806130978514713
Temporal_Pole_Mid_R,0.16468439824113984,0.06880285168735958,0.5078331404765443,-0.21011901845482236,0.8042075715617301,-0.01439560788332789,-0.1816057799727346,-0.0917872978274579,0.3160239118315846,0.34331226922477587,0.4549948548425403,-0.4074352678531207,-0.15532897358880904,-0.1353446241391212,-0.08381738498197602,1.0,-0.3363750962792186,0.13067090654302413,0.5209968908460111,0.4280747304823258,-0.31760684605663886,0.1528700184725876,0.15202966723905412,-0.054806805404669104,0.12040361570334368,-0.283205518521574,-0.19261758201468654,0.06562762510233318,-0.36865492193191834,0.3104738157779732,0.08105253882001615,-0.3239080198506386,0.2458343522831719,0.08707520185845982,0.39931871889929577,-0.23659614426556708,0.5828462587130034,0.026218104660654284,-0.46010513480315407,-0.030834623398843002,-0.37350423819093287,0.4509712848441331,-0.02156849483913318,0.10353565488059985,0.16686933521668176,0.002870783842523959,0.23309307805552143,0.1221059539367558,0.3080968015090152,0.3771985508969251,0.4268301008921738,0.8008342621028309,-0.02535934289751153,0.02953400728620513,0.13594589115023883,0.16805431863157813,-0.1415838422757183,0.29751597529062196,-0.07578715689749031,-0.06813312190795721,0.4444017043651988,0.2653798664994477,0.6262630816176751,0.08231154215331106,0.2071897977303533,-0.44054733741274504,0.7013718533801332,0.14161376078898832,0.05581578142680291,0.48069538777438997,-0.29506388029363134,0.3091575839848159,0.6976369966756483,-0.05187582299727224,0.3217825693631285,-0.0894592351911856,0.1826391701111175,-0.13227490067717018,0.3857507211661227,-0.24566738857820525,0.21431798230692461,0.15528033079370238,0.4188329016581438,-0.061509387674633396,0.36913398304041645,-0.24997169712005762,0.4732963200760307,0.7585672318736022,0.1557571793184228,0.09679575657572814,-0.44120135727980314,-0.31678925488512466,0.574050905721573,0.21351346228577878,0.238927768165598,-0.0007371821085332639,-0.3181714791441208,0.11912404989395617,-0.3254500430368724,-0.08296902924772258,-0.211003343149553,0.5002299019294572,0.7433506422047471,0.20781420328080583,0.3674200726704455,-0.08564471905533962,0.24402190396415097,-0.24905652167551828,-0.28973426464605484,-0.06757139453479846,0.40242515804131174,-0.4190521909090313,-0.17019080608700007,0.10837532483848235,0.0479260761836063
Cuneus_R,-0.02407960292766222,0.2206183521800668,0.053967720141940435,0.002265780780448085,-0.2988870201047104,0.010594370752105096,0.5342294364136988,0.2460258469362197,-0.10208865441234975,-0.0967687057720017,-0.0805808998052199,0.7363616669826426,0.11479174998530939,0.33638867203706874,0.08241295935206859,-0.3363750962792186,1.0,0.11608762954309115,-0.12305367415270942,0.030004907328532282,0.35969282256457397,-0.13387756231117137,0.06425834584960474,0.3454732082955141,0.3420416047367703,0.2710449581272011,0.6164390180661161,-0.129407121282538,0.5922500351335567,0.3134754564754672,0.02488946929387942,0.7047590167777303,-0.10253233546645543,0.498073294199678,0.11684454735594407,0.5050221869246349,-0.30447644737350404,-0.21058469238565383,0.7714033733259905,0.17316872718357113,0.6443956897392679,0.03525582150490516,0.3373730076079029,0.21689930840448937,0.3873196400797228,0.36561112497473164,-0.17104811882761622,0.1447827699180535,0.2250975983289941,0.040782173993328744,-0.31468103232940536,-0.2027469409407879,0.3535685655146728,0.14782280893885952,-0.07786189223813572,0.07910273251658334,0.30959568075071603,0.05199124734068746,0.10031028870397843,0.2539741554206479,0.27632730619288265,0.09009172972261384,-0.034947556495509326,-0.03848663880208509,0.0960966581491556,0.698120120976029,-0.25794660385937485,0.41782956915189784,0.14349748531609005,-0.10523898175249262,0.10124854432354086,0.29910079491913855,-0.1807059857126856,0.1733408223874314,-0.04324937890327277,0.5157404142620788,-0.10125450011423487,0.14439897636168272,-0.044550741265749164,0.04138610239977266,0.07838182630251771,0.09569274318784375,0.04810865319777,0.28204997874483423,0.17276628197952354,0.10690269221764219,0.21836909859298334,-0.31201077351201806,0.07084888628687364,0.432366347221241,0.11488132442762458,0.39481882257993317,-0.28051370425619593,-0.17057936149282404,-0.044407957048852156,0.1374626810506278,0.5805621072799596,0.264751199157414,0.6500404438268842,0.33694681254811604,0.3343317906127384,-0.12604686785472477,-0.2251943717887213,0.058065719198595024,-0.11061902022759645,0.1956768997658833,0.1838043990075154,0.4299570153448483,0.3564031001731089,0.06407195770387754,-0.028405203046483658,0.07551318025222278,0.4877452677228352,0.14823205271398457,-0.14191422169493795
ACC_sup_R,0.34719106182796367,0.5031044270207901,0.21252445444579282,0.2846967916821462,0.28068662835494046,0.5270826634892021,0.3103681772230259,0.3639494062507726,0.40914650282077486,0.3834433692682043,0.36909468005985957,0.19913024115987624,0.25235945762867895,0.5215391952050467,0.0444879659722079,0.13067090654302413,0.11608762954309115,1.0,0.07090415408273752,0.3921355558944861,0.13521760275919215,0.10252139638557889,0.15710743581663383,0.3798801389504761,0.6881360777099685,0.5644854640436798,0.25541531005400353,0.323779041447203,0.42884879979265095,0.4425886476367939,0.49791693797414194,-0.012809469976928443,0.4402501758655606,0.3889937659937269,0.0272776791622337,0.26346574475570733,0.24674975137539867,0.08928575748934799,0.21099782654647883,0.3564042909102694,0.38243257483145787,0.249552293741291,0.6622081808001258,0.3731738104824538,0.43928805289698203,0.5102665829425456,0.08027480312761467,0.3948422332521637,0.4889433612418991,0.34817345543962486,0.3272090519201054,0.17656498422469433,0.43082992245680707,0.6361265792721047,0.18457604218212614,0.3763904820788817,0.3335965605720647,0.48013030427490677,0.34696179810439387,0.009147144104629563,0.3073059506354551,0.6482437248993815,0.49391675062274293,0.49673151644900165,0.612627328164145,0.129894827686826,0.37402748572669026,0.25435585477104217,0.5042664541126106,0.12459060907385311,0.26305346815789926,0.1917524945089658,0.1701131587628291,0.3526994662877947,0.36726146866903847,0.5261415154032614,0.546356647095524,0.18345666687651285,0.46869374877414893,0.3139917021728397,0.0671304357705145,0.3316621419768611,0.45810362834872304,0.403050649682263,0.22394086328656318,0.37445186201306674,0.43553919247822837,0.3384385582676581,0.5078670175476162,0.38288376597638246,0.1474408474378113,0.39931150394837156,0.13030798103551247,0.4791379473734732,0.04846594289126776,0.10254299792222886,0.3774633552035252,0.7290958835165117,0.381603365572349,0.6940843396978018,0.5874624683240606,0.33096013997210205,0.22684972026038858,0.6717330413015239,3.568083459273319e-05,0.22570602169430212,0.39740845185422635,0.3776092656524647,0.4396820923298076,0.4764271390797384,0.5169649299159272,0.07906364403923012,0.09947386966853107,-0.012529536692901418,0.362810812733799
Vermis_6,0.3856103299655029,0.33458576015657066,0.5096462769658044,-0.21458433146049655,0.6810040913707297,0.20568436383529945,-0.17030591749441226,-0.2905471630394344,0.3589285241268257,0.5854445268777614,0.5638268415183604,-0.2611763205616194,-0.019625339558172913,0.22724006049108755,0.02288467486579288,0.5209968908460111,-0.12305367415270942,0.07090415408273752,1.0,0.5754132996696749,-0.4396625429656952,0.4484160496444501,-0.27968106960015515,0.08178882134591992,0.20241197409787554,-0.03187091013071581,-0.021306145228022724,0.005037886440859099,-0.15235044175310236,0.36588440715813736,-0.049916077884260605,-0.26682304329159245,0.37449059662796164,0.3149408414657903,0.5032799786902703,-0.3144113705640529,0.6916932689663846,-0.0410473697421544,-0.30599037586276356,0.22373768843405034,-0.1400199116603663,0.5957939164771354,0.0010078396488290824,-0.00043856201088706185,0.3034268355245499,0.32973630642788754,0.3967518343229732,0.20230093501919558,0.42652896993419465,0.3302842755284969,0.3549092133972344,0.5008317815389063,0.05922805097912035,0.021964880883759235,0.27388845938837625,0.24973693592387852,-0.17937999694263232,0.39599404389442117,0.10261740107516616,0.02377451449616799,0.3357913731027318,0.33627788915837165,0.49234956954590897,0.1826391662508624,0.3109987599247851,-0.3412072546531197,0.6110736015771996,0.2696437236141927,0.22893728209498054,0.48043237342916256,-0.11275366910531426,0.47073900367420796,0.6785954535083121,0.13978825663740668,0.27671684773930083,0.05168014744589839,0.209818046751709,0.08463697763525244,0.2915036943239033,-0.3086890425733124,0.34328338905835054,0.20502842503026983,0.5463330187885784,-0.03141585647369104,0.44714544598357386,-0.0520384919130041,0.5685244190974498,0.6726916174047449,0.245400737366015,0.19854371029690798,-0.26804843454061905,-0.14388588514158593,0.5465767465231784,0.32974734175496073,0.3518717486388188,-0.2230715146225251,-0.08213284336313463,0.1865057413522368,-0.1362446942712221,-0.0022460006346840485,-0.16758987111861778,0.7904499122200926,0.6402716115945487,0.36909731768530757,0.5503374917767644,0.14702743105095664,0.2590240815505422,0.02716342829974681,-0.10690939296590089,-0.013320707336258954,0.6369873829624111,-0.15312785268873003,0.1617222699088443,-0.22180369887523949,0.03077531115933408
Fusiform_R,0.30471929216638394,0.719942294457046,0.6400742152873776,0.12878715311941388,0.46442616478506066,0.36538159220134003,0.03857717393042463,-0.011997151222793285,0.619200839076492,0.5580568616003051,0.6588992797285609,0.10864394114850949,0.2726761851491822,0.44340536662861446,0.2780424216078723,0.4280747304823258,0.030004907328532282,0.3921355558944861,0.5754132996696749,1.0,-0.26549372147044925,0.43726177749753753,0.21479379996376166,0.4059505474255384,0.39920156506286564,0.3316976383827524,0.11161260461225794,0.4138452013631129,0.08314539306197714,0.5976127362981822,0.2856628363436804,-0.0824995204778873,0.6856036302018088,0.5235601755445618,0.5246664386662316,-0.10110749850212888,0.46560298090536856,0.29445940603543286,0.03362462913776955,0.5503390743389548,0.07462946988837925,0.35106378077596445,0.26608624474912745,0.4788994176514611,0.5763528546705469,0.479183331757109,0.5686380415528741,0.6892307905249859,0.5096450091143663,0.5921113660982581,0.5037553713475974,0.344560477239806,0.4362278251139019,0.40845393228430016,0.5245322275812643,0.7480401013265415,-0.06619097023884797,0.6977247905404931,0.39089431557058185,0.09536932739764797,0.4342585312081364,0.6184454017877451,0.600407357285708,0.6411916702743519,0.5827973251663893,-0.13607295779163334,0.4508426199457179,0.4983668295182892,0.5568320646373957,0.3334255922833115,0.11764259676564028,0.5767638443289943,0.5017335623402333,0.5197800756419365,0.44685469055292404,0.3399759315706501,0.45062432062770086,0.32870729249169656,0.5188749935033169,0.11634053764667433,0.4644182930042835,0.6170153061517786,0.6031733852562997,0.46860628381471897,0.652227844554753,0.4411186978108068,0.6615801186800204,0.5656116412759585,0.4852027012298791,0.2841336904379167,-0.05055874415402714,0.021682024146527083,0.34025949707289926,0.5070822748722076,0.5211851213967144,0.11441822488765185,0.1218927723780947,0.460216974153222,0.0770895451518399,0.2835753909227762,0.15801317052781919,0.6948962939511961,0.40681167389319806,0.5449986279333389,0.1992964774810258,0.3021496015654952,0.6363727515337273,0.11125234332318198,0.108769428480276,0.25726498505376383,0.8144563407638776,-0.004331798939803386,0.3190085908242527,0.143196868582552,0.4274209654455452
