,Cerebellum_7b_L,Lingual_R,Thal_AV_R,Rectus_R,Thal_VA_L,Occipital_Inf_R,Thal_VL_R,Vermis_1_2,ParaHippocampal_L,Frontal_Inf_Tri_L,Pallidum_L,Heschl_L,Supp_Motor_Area_L,SN_pr_L,N_Acc_R,Thal_MGN_R,Fusiform_L,Occipital_Sup_R,Thal_MDl_L,Thal_PuI_L,Angular_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,Hippocampus_L,Thal_Re_L,ACC_sub_L,OFCpost_L,Paracentral_Lobule_L,Thal_AV_L,Thal_PuM_L,Temporal_Sup_L,OFClat_R,Precuneus_L,Cingulate_Mid_L,Cerebellum_4_5_R,Caudate_R,Thal_LGN_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Vermis_8,Cerebellum_9_R,Frontal_Sup_2_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Pallidum_R,Amygdala_L,Temporal_Mid_R,Precuneus_R,Cerebellum_7b_R,Cerebellum_Crus2_L,OFCant_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Cerebellum_Crus1_L,Frontal_Med_Orb_L,Frontal_Sup_2_R,Cerebellum_6_R,Rolandic_Oper_L,Vermis_10,Frontal_Mid_2_R,Cerebellum_3_R,Olfactory_R,Occipital_Inf_L,Thal_MGN_L,Rectus_L,Paracentral_Lobule_R,N_Acc_L,Cerebellum_10_L,Temporal_Mid_L,ACC_pre_L,Temporal_Inf_R,Thal_PuL_L,Calcarine_R,Parietal_Sup_R,OFClat_L,Thal_LP_L,Lingual_L,Red_N_L,ACC_sub_R,Frontal_Sup_Medial_L,Raphe_M,ParaHippocampal_R,Cerebellum_6_L,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Inf_Oper_R,Amygdala_R,Thal_VPL_L,Thal_VPL_R,Thal_PuI_R,Thal_PuL_R,Thal_IL_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Postcentral_L,Cuneus_R,Precentral_R,SupraMarginal_R,ACC_sup_R,Frontal_Mid_2_L,Occipital_Sup_L,ACC_pre_R,Thal_MDm_L,Putamen_L,OFCant_R,Cerebellum_Crus1_R,Vermis_6,Postcentral_R,OFCpost_R,Temporal_Inf_L,Cerebellum_10_R,Calcarine_L,Vermis_9,Frontal_Inf_Tri_R,Parietal_Inf_L,Parietal_Sup_L,Thal_LP_R,Angular_L,Thal_PuM_R
Thal_IL_R,-0.12676633313709565,0.2925754097645032,0.3885688187027577,0.2957945461344886,0.47938037833157715,-0.04547134815297285,0.5705596440152361,0.798944072104227,0.7313819592293308,0.4872893601493245,0.5075335293773122,0.5312469060582904,0.5450293664960484,0.4570419839955039,0.40077038021282074,0.5914217854261308,0.4594103868962705,-0.11855061970898816,0.6077114962549781,0.6880161077832927,0.1048326777077398,0.057172637476684,0.3387202874714737,0.784509973629807,0.03443508680302997,0.3561743150671756,0.15145548401402764,0.5105108430300744,0.3345251310645452,0.6069530106569243,0.5874030334008103,0.27985307415510763,0.48402277852258646,0.6508478735910641,0.19241849962518429,0.5997511702294419,0.7997863260165281,0.49852711714206493,-0.1523615756261755,0.28127964359491076,0.08102398971839567,0.4865488289272658,0.44966369237988074,0.12051856752540024,0.4567045785354133,0.4038407477180473,0.2828440665594584,0.4410033555631248,0.0033801230941526103,-0.008942321628545663,0.26515446289577993,0.4027678513901482,0.12016267146699498,-0.23143574214946774,0.10616890095817859,0.38734706140821673,-0.06705418701184805,0.29314001199336476,-0.1211465179572204,0.45159942286961247,0.4977276629282523,0.456410481390268,0.17370342245141027,0.7183592645348162,0.3500517780399,0.6040162404417745,0.2311010764926533,0.07929140156993358,0.28082155130311276,0.26188463257551126,0.18832175684721847,0.007569849514393526,0.15863860354440149,0.5544716790511393,0.13058766165313612,0.47473107180139323,0.2869486405921365,-0.14329820567760512,0.27738355324000874,0.47565254445285654,0.44351259221058403,0.7028141121981467,0.01480525424545451,0.500788444362083,0.46911881823318863,0.7220829450235852,0.47974212024469703,0.4033442568749811,0.6410060302411179,0.7965026048766592,0.5813095136141266,0.2930232404088445,1.0,0.03732991668443313,-0.078966037722818,0.6199635926590074,-0.07130855261118983,0.616353224165568,0.4616190968343031,0.7244981456094617,0.5582153130750944,-0.0804037102252921,0.4848042557676243,0.6152356678673563,0.5494570966620352,0.22077858435816497,-0.14147999821765364,0.04403782229522262,0.6698893583394271,0.08792978781511328,0.42436415210142436,-0.0004478286704757662,0.07607629577295152,0.07142401332084748,0.5620558439216197,0.4327413242579354,0.5052224621656193,0.27922627865543437,0.09515327017498573,0.6873471232906349
Temporal_Pole_Mid_L,0.0527832560352921,-0.3178639957358105,0.04659114242778163,0.35627971175931766,0.1482933750872866,0.2107736081866214,-0.19297202914803446,0.05900509728200886,0.2358282843801735,-0.1971606359021787,0.2323960702396872,-0.1633762823449165,-0.11595329528343427,0.10757997299734338,-0.037809090787900256,0.09303596156595366,-0.15897653585085242,-0.1952652732624137,-0.15990185879620628,-0.04388154153561926,-0.31212064129986217,-0.13924461190439383,0.10352041890635909,0.003873701487401573,-0.01517048459540384,0.053208105539653744,0.2361740130080802,-0.2522995498674597,0.07008423100777494,-0.15107491219595998,-0.1886298337153618,0.0028462059224987754,-0.14354110298681602,-0.03211730714279519,-0.23447276095685046,0.17377985017404796,0.1671864527786247,-0.24850479973142567,-0.2978434713543542,0.18242419987548286,-0.3707579427937868,0.26196358807266357,-0.25288116044313136,0.20500039724439792,0.08393858661603566,0.19047651424666792,-0.363515090559183,-0.24745884825570605,-0.23407530910916727,0.2160411176549734,0.1507891434172592,-0.1802716504408384,-0.3801546602938731,-0.21172607980528055,-0.17837331491983424,0.23348474765239302,-0.32999609293624393,-0.1843800439704681,-0.3887822190805529,0.16739565821304947,0.34447964545701426,0.25754236140179215,0.308442275226802,-0.03952158614168364,0.3534248435470479,-0.18819376102389648,-0.16672899820174147,-0.3610310037942452,-0.319292240280979,0.16972949387335948,-0.0028474491814398733,-0.34586522598969455,-0.39965817882176424,0.022641616610759797,0.172963347639863,-0.3305692361153697,-0.4226300318944723,-0.011887344150339032,-0.12619208906789334,0.09680681238583595,0.2501543734967605,0.2669024932763358,-0.3713648757226177,-0.1777848067665834,0.06960563017391552,0.036028837749084136,-0.21237541920535555,0.24198153493622623,-0.1454593530463288,-0.004683225380241638,0.05879809450672167,-0.4273253152979547,0.03732991668443313,1.0,0.038113053820230364,-0.18754760027355508,-0.2234324102552201,-0.051257699360874744,-0.3214476108509028,0.052580205872122,0.13476857446732424,-0.2100477545962748,0.17730913547317337,-0.14908127102051263,0.02048948590480045,0.12580504339396012,-0.16064549311764043,-0.028052080281338557,-0.13664671723611668,-0.13376715808590436,0.032480727132640594,-0.4164494263727448,-0.33291706922260017,0.32630795286448383,-0.13744029349009698,-0.2498475559886464,-0.07025603814108704,-0.09407170826501274,-0.33530186495424413,0.017173924349026454
Temporal_Pole_Mid_R,0.5173483832113348,0.4588882939877019,-0.2151913272745534,-0.33745809154707607,-0.5057297355264954,-0.006153102574555936,0.13889672304064127,-0.1404082411598605,-0.35435086431876783,-0.22737823755065986,-0.38491035547860053,0.23424320195817297,-0.11562740395807096,-0.4281756588003836,-0.02552554320075169,-0.1546699575971844,0.15253527940925662,0.5216055068759959,0.0708006700934995,-0.23455584886274272,0.5202695579040418,0.497178921345237,-0.5130185010141728,-0.057330097756699,-0.07330897891405293,-0.10353853174515301,-0.13568279023508403,0.1325343898771414,-0.5548488711124087,0.026578443201295966,0.012765913760956572,-0.24603331577772924,0.13651825571980153,-0.04637420936207451,0.5483004634441287,-0.49328056636910883,-0.15542257423132647,-0.08716389503874786,0.6262577316857875,-0.45124128292900617,0.3678594934944466,-0.3859039996274106,-0.02518212273065857,-0.11693122077430755,-0.2755918449672523,-0.5434048143747231,0.41523381172444485,0.19620278655385986,-0.18978937625848183,0.014567973052424868,-0.5064558242585734,0.06523645359083523,0.5003740284555728,0.5683742594615386,0.2965180422684749,-0.46565496662545214,0.637911842990106,0.18798932170120905,0.6069882537563459,-0.5059406481613545,-0.5422972306075133,-0.4319087646823403,-0.5175464645203572,-0.08723273888241423,-0.4930507028818074,-0.007099932237270451,0.16349780620815602,0.4369255945293331,0.33502299641578903,-0.5168602535430911,0.48769422837528753,0.4054349537170541,0.4597287742766637,-0.032879408630440074,-0.4903728090498102,0.15457881695298675,0.41256597159678815,0.24845432633898362,0.15813057130395272,-0.31791734356233875,-0.28721751652189237,-0.44433166076820985,0.5842588203189581,0.24711379615503876,-0.35205454961528027,0.11674497730966386,-0.20319339932116906,-0.4388171645226177,-0.05293145757484006,-0.10396757029787371,-0.16528439899694664,0.3210000450220713,-0.078966037722818,0.038113053820230364,1.0,0.0038666483579891933,0.5342991439805996,-0.12350234464360464,0.3068061814696397,-0.3185152788508119,-0.46621009638305355,0.4447553813819923,-0.44317528292796804,0.13634990637298575,-0.417475336882893,-0.4154797414090645,0.5836620090457376,-0.11959339390001707,0.09779496840307626,0.2678020784239391,-0.24675434574720373,0.5155823469153359,0.5696936827106667,-0.5090144149278002,-0.17705652999416144,0.25867427962146716,0.13929527402736414,0.14180471251816168,0.4662418861877948,-0.1709173134301469
Postcentral_L,-0.06479766543860357,0.41188947843738544,0.400458857744577,0.04537354272033345,0.338701892071247,-0.22020611329071033,0.6783690228895913,0.6502649841967434,0.5043993955091722,0.7906580493163826,0.3694958969823883,0.6342489102036902,0.7941581345042135,0.4690742396585737,0.46553531225569844,0.5590275088598606,0.5523720632132934,-0.11060176722488031,0.6981112050644338,0.5574890243697578,0.1889318040373428,0.10358001091884479,0.4450137123225477,0.7511226234190008,0.07112114294317615,0.30639966381028416,0.14831914258030743,0.8984694927149005,0.4000666580020207,0.8355339325623323,0.7945733188254938,0.26216902216984084,0.5099647373012388,0.800982024178354,0.3277805249143825,0.46941483588599026,0.5072336907199398,0.8116152525581066,0.12696404997406616,0.15586980679314527,0.3985728967567105,0.5247960538244124,0.7760862435175387,-0.08263138227850189,0.4112478336745557,0.3004379966861939,0.39677823943470475,0.5895066612676773,0.2738697012110265,0.03846584483321805,0.2182460971191176,0.6351049325425895,0.26446504406454746,-0.11248268444411776,0.139112811925295,0.42446823425568075,0.08950632670764896,0.5800098649806553,0.07461243528719655,0.5210974319653253,0.2892883050084877,0.2274164025722785,0.11550435175605904,0.5603854416399526,0.16315523536755328,0.893644061445457,0.259710148682163,0.2715215646324531,0.4815758658474524,0.24291841015527532,0.20709728507393782,0.38173535265514263,0.4322566963982956,0.40125498331167087,0.15803710069601537,0.6927960468932365,0.5239216211817218,-0.04257115603173453,0.42097455362653796,0.6178148200407102,0.17989419821461342,0.4657842113188995,0.20767502795940346,0.5643090394111654,0.5380149578628047,0.4393755858557412,0.7520554855109436,0.20982931068077623,0.7091154153656298,0.7128116490394193,0.38285759993711516,0.41966839328935995,0.6199635926590074,-0.18754760027355508,0.0038666483579891933,1.0,-0.0001540538186112335,0.8846440383480586,0.6566321757358732,0.5822748942765218,0.6172319742704159,0.012148537725491074,0.4674310712841401,0.6571194064207295,0.6736003073466484,0.21764832402695936,-0.05843417389201195,0.18016089606328123,0.9096232922454263,0.2562400140812933,0.49213727140837155,0.18986015540213372,0.2792687477869375,-0.03814803469768267,0.7664134077294398,0.6352227882662361,0.4270147693453533,0.3157762057130046,0.20328328912390883,0.7049106492114743
Cuneus_R,0.4060989241045184,0.6649162620868045,-0.4239882169836054,-0.5086627287308271,-0.6111557222244646,0.27530574021200094,0.3395854772696359,-0.07889136230520737,-0.3759511390031618,-0.12639106982367274,-0.38250995066340315,0.43816040500744075,0.04487730106982309,-0.4476060254633865,0.08541591036006993,-0.2878536049963863,0.4630932423525204,0.9136767125989885,0.07100514163687044,-0.09497429135827914,0.8929315494757206,0.31373857132040067,-0.5078044550959265,0.13172397940965352,-0.08132952627443854,-0.04068408854641849,-0.3371077791396017,0.17116587134842398,-0.7959433416283911,0.07190004003476999,0.011960460444434136,-0.43584806523381614,0.5704083276063164,0.1324249342673245,0.791069561983638,-0.46354908302940906,-0.1118164448528889,0.022371124565200948,0.6814569525129826,-0.6320258635595771,0.4392516230744003,-0.3779628731170861,0.14341964620111605,-0.3584636317053483,-0.26545901237055197,-0.6212668636363717,0.6404239810912898,0.5230434104433592,-0.13909463164445046,-0.14733222592400405,-0.5723927507448652,0.09553783128038067,0.5034238133078451,0.6900426032037366,0.4080018218989033,-0.5120354231792827,0.7322255772633016,0.22671615377709034,0.6682590939517797,-0.5418526993851315,-0.5507063545993485,-0.5118470876762955,-0.5527200324714349,-0.12219831068496213,-0.6708676561869701,0.12530932950545856,0.41387732613660155,0.4433102176867802,0.559929687869742,-0.7287426796938596,0.45318990427892814,0.4892116628328488,0.6958788925876509,0.4150175798782609,-0.5962497085107518,0.4359524464699877,0.5774424666195841,0.5025372314450347,0.19272202708712122,-0.2825090583250763,-0.31635845951934566,-0.44368898910519855,0.7651875657416787,0.6359169456838988,-0.40526661520326246,0.2414524124380563,-0.1657452882298317,-0.5563831793859342,0.20458621091360396,-0.0005274197539684767,-0.025973710044679674,0.6947768389406808,-0.07130855261118983,-0.2234324102552201,0.5342991439805996,-0.0001540538186112335,1.0,-0.03869831064526306,0.5202201784622085,-0.07339860750482627,-0.4284851595476704,0.9220996273233778,-0.556968288044188,0.29363816463308495,-0.40950868358189607,-0.6201543655896695,0.5442510982720125,0.22215821925630824,0.14305109242443026,0.20555336794824255,-0.05801982111128833,0.5585001179843369,0.853955330267127,-0.5052852137280556,-0.2093969113250814,0.5594348091605038,0.582304934174595,0.3463606425344944,0.898663848911897,0.010197663238045536
Precentral_R,-0.1983337826492018,0.25235855072817887,0.31972939730825717,0.09944013455624952,0.39126816838313605,-0.09240878581747457,0.6157463423427545,0.6536128307424697,0.6006859991452589,0.8222772767620556,0.4464582023089811,0.5687213214673708,0.8054711312825293,0.5866672817262023,0.48391862807161906,0.5077002594711258,0.5546911432815848,-0.13492280559885833,0.6009933556911858,0.6095011332851041,0.09011904560472997,-0.13733410315992142,0.5995278456839276,0.803946638406948,0.012705277794304855,0.43698014538581337,0.2708839717368511,0.7755485290118708,0.4122362981866884,0.8063692541562247,0.6922271801297378,0.33266705401827856,0.5083248629494589,0.8297103695080761,0.20406467059466363,0.5709180318826897,0.5896135566194765,0.7419415345907143,-0.06798500860621155,0.2547327825548395,0.28009449902948347,0.6928845368701788,0.8202810103563705,-0.01645266626837239,0.43235182003374767,0.4247311187574602,0.22817731409144873,0.49496008988464746,0.3810973643056018,0.002766852519639508,0.33956729442862765,0.5589388695535101,0.11857632342157674,-0.2884748590744327,0.031142027290073843,0.5861846430862032,-0.10286806746685669,0.546343367544774,-0.1328205986869264,0.6626562177172872,0.46495087983348293,0.30523055105986224,0.33054489857705077,0.5306014579855955,0.26026618393897816,0.8100427676478287,0.25483344137324965,0.032848601839550476,0.35466152493933584,0.3105691852388695,0.05238751431154574,0.19357055147928762,0.26301720722334293,0.4950841385669189,0.3091848677845671,0.6038284687717843,0.3223888133374835,0.024365282384121337,0.3957599674766004,0.747632063726697,0.20953764218322163,0.5836403224444139,0.025724901053891757,0.5028643517269628,0.6566702332372446,0.441970933980048,0.6766548453719958,0.3310938622291149,0.7148407518081619,0.7489148578918646,0.46614983248908887,0.29549243062300007,0.616353224165568,-0.051257699360874744,-0.12350234464360464,0.8846440383480586,-0.03869831064526306,1.0,0.4887891096016846,0.6967661989418186,0.7333859090699226,0.036630762803318895,0.5623329061037687,0.6388007632759122,0.7547406527230985,0.3147875769174604,-0.3081631745380023,0.27821770839765114,0.8266476822691131,0.2713714905930734,0.5362317306343983,-0.014372007320822625,0.1409538824610956,0.16790833387978119,0.7133666171326488,0.5459379391542741,0.4746072930943632,0.337241713624451,0.11846548888748706,0.8065889512879243
SupraMarginal_R,0.2895388914975042,0.7455969738021153,0.14531195838064417,-0.24639706731549146,-0.08742996984960946,-0.0813455440450743,0.7159118602163258,0.440968348094653,0.11727133774704598,0.4172490641683917,0.019139132354799276,0.7354678848011766,0.5283466397280674,-0.0031566456370261927,0.39703632953837614,0.2493057064234571,0.5670458373197278,0.40374626794168506,0.6361477908747916,0.31658700948559526,0.6909773514820435,0.4493469574268195,-0.14204497487775708,0.5177172737256726,-0.007954255938109302,0.14269481742612763,-0.1858555853350207,0.7152735335483287,-0.1600453573630461,0.551720345072084,0.5330841322857234,-0.011306188848369808,0.6305652468918741,0.5747596499951272,0.6911534780543455,0.03816241461338515,0.2384567010469237,0.6172703424845899,0.5453169728399292,-0.28664205969485507,0.5448692420838697,0.00443843193025254,0.5789749617303693,-0.3432338220044646,0.14882242325068493,-0.1983498621180974,0.7598684185901146,0.7139689199490484,-0.05787808871653723,-0.07856038784215658,-0.2800317973877473,0.49425651417435373,0.6125792069867538,0.39282809896680176,0.39583094819811215,-0.09653003202319282,0.577704997595172,0.4493787517695084,0.546054610819185,-0.016178111230391288,-0.19599104374969517,-0.12590940405478757,-0.3338323999492557,0.38220557077774564,-0.3028714644692715,0.6985175567938512,0.4400446451134017,0.5827994474446988,0.6430490429188799,-0.3050041440410797,0.5626621365939541,0.6257334427957109,0.7720033067602438,0.4782642211315309,-0.38497168847284285,0.7216338012612638,0.783890339951841,0.08810837332791217,0.4423717224075974,0.14533821022642662,0.04688408610618631,0.04119858061126328,0.6259978910975239,0.8213692726240578,0.18727838338870612,0.4158298565811324,0.4751719932166635,-0.1617903738888067,0.5727555104119808,0.4891377909595803,0.20000187235141106,0.81722758757358,0.4616190968343031,-0.3214476108509028,0.3068061814696397,0.6566321757358732,0.5202201784622085,0.4887891096016846,1.0,0.3253297948789946,0.08551078145776098,0.4339024420213905,-0.03198361104948491,0.6267390673726123,0.13798219712991378,-0.23908057539473593,0.4447759263546116,0.04726036786939641,0.7809907305059136,0.32466194233014567,0.10625642476781383,0.5904294134144016,0.7211051712666914,-0.5251918182667427,0.5337403447712029,0.8097571239904932,0.6146290391584773,0.47295325248549824,0.694670345512522,0.4137790513358352
ACC_sup_R,-0.37890907621970815,0.14575366638967263,0.29235595657157293,0.32436607485151,0.5618821618291165,0.11080638831638187,0.5591664665128544,0.7332234500723412,0.7580745113715113,0.636709173758053,0.5496412818203346,0.4842884452512645,0.5982084655037008,0.6034438407795996,0.3885777775603013,0.46792965603878717,0.5059311143702517,-0.08642208857353532,0.5048955446011877,0.6925702560747944,-0.01717056773445685,-0.29834934114444966,0.6047400406174287,0.8117766100871936,0.001135592610094324,0.4438557445616605,0.27910360224768677,0.42832320170994664,0.42539679711297235,0.5913695188757675,0.5260558733582614,0.42145738737146876,0.5042610280215878,0.7598701314036375,0.09857312800640866,0.6901284485855412,0.6710255293444906,0.48330113117816254,-0.31919143510024145,0.4198221814331029,0.0025311464108623708,0.6877206323793635,0.6075859554094567,0.19966075919032317,0.45896169720783353,0.5164396340228944,0.14335289032264842,0.36570884374813284,0.2204513455384154,0.0768615942666958,0.5251402385775623,0.28745491320329614,-0.00888768710868449,-0.3781136294830084,0.06547487859039558,0.6098349197559197,-0.2578701034289139,0.3126793180136848,-0.3302448261427322,0.6299226541951783,0.6504651441372865,0.4933500024916269,0.4384766689993772,0.5203190423005543,0.4709717404205691,0.6334584816864173,0.14875423966398607,-0.18342580989537305,0.20053583749181153,0.43349303728339794,-0.06002264528272741,-0.12230519639606621,0.05126878738967722,0.6564270169212422,0.3926159946711341,0.4412129096361132,0.12513712767894408,-0.07332494623534645,0.29153292194043734,0.7000311190014035,0.3593657075993759,0.7788995280168204,-0.11478139863014536,0.4647579917169038,0.6492749410432023,0.5737233623976762,0.5136169274428659,0.46139354317675724,0.6510621592084281,0.7581562569448604,0.6011567631746996,0.22801320681730947,0.7244981456094617,0.052580205872122,-0.3185152788508119,0.5822748942765218,-0.07339860750482627,0.6967661989418186,0.3253297948789946,1.0,0.7620257044854424,0.015852736603880185,0.6335006463447614,0.5606609841148898,0.7113671321425826,0.4114265963224779,-0.4178772865265928,0.28089599346150573,0.5931907740330654,0.11499362604316674,0.5845705696475244,-0.20896831258960655,-0.04470660296235774,0.3634671012814339,0.5619172195405641,0.43344442464958155,0.567251485141111,0.3436899181121875,0.033967621100976154,0.7965176710372064
Frontal_Mid_2_L,-0.5362467521058303,-0.26726876239806185,0.3272916457854329,0.43547616632118447,0.7111794849196621,-0.036579586402346286,0.3034605809599113,0.6388462938406999,0.7796952838513251,0.7967330705494405,0.7052845875501299,0.2997044793121064,0.7235682431587268,0.8187331374615976,0.36209736167048445,0.42630756526425223,0.22222387280727124,-0.4021334989751941,0.3077607126964555,0.7033271431235752,-0.39217852327974106,-0.4644194251431971,0.8964103865211194,0.6307722003843718,0.061173012097086574,0.4093290911264002,0.4052707677829613,0.4658949511637688,0.7214628064907769,0.5456426009438919,0.48696298215378725,0.4921334734739496,0.32555897908922476,0.7275219594059689,-0.3048175740062872,0.891095214848258,0.5364439551360847,0.6130856846522411,-0.5813748866955472,0.6623144473616532,-0.23916361827184923,0.9172510275393216,0.542497712596952,0.2783166875414306,0.5700040807910814,0.8199803239474857,-0.25577086914933383,0.2290925722642325,0.4567464823001008,0.14251810222875752,0.7150701160880307,0.4106924931035114,-0.32989663965770666,-0.6424250703482912,-0.3026728262384389,0.9216379459542793,-0.640984576069721,0.2559426425627221,-0.6737480537836132,0.9556099160157687,0.8736329650869413,0.6631674643052924,0.6797199430109314,0.3771249781654748,0.6737416127739722,0.6215384871499579,-0.04258838649334872,-0.4801988554686321,-0.07663309377115339,0.7588337918690314,-0.4075977680404541,-0.31216854630441143,-0.2047501008286479,0.44493386064575524,0.7020189669880763,0.29019779663489326,-0.19089768056260822,-0.07363557092817317,0.22173174419687383,0.8850442752456278,0.43560351266488995,0.8321463196782242,-0.49593597389292127,0.2119633525745581,0.8053094176913038,0.31297482797607007,0.7063546993177852,0.7217906701743924,0.5651591749012291,0.6417216047686842,0.49379733096510686,-0.11692357538971994,0.5582153130750944,0.13476857446732424,-0.46621009638305355,0.6172319742704159,-0.4284851595476704,0.7333859090699226,0.08551078145776098,0.7620257044854424,1.0,-0.3142493132045728,0.8747790214239649,0.3510287605514118,0.9021112506352822,0.6587636490560197,-0.6459411436983971,0.27422484541479925,0.51885475245406,-0.025265023829440007,0.6168160601897777,-0.5611304476754381,-0.3629247498731798,0.6538960764288437,0.7247106047623042,0.2788610161786581,0.2969115800808677,0.05377107920594581,-0.3015637292730497,0.7493474163798204
Occipital_Sup_L,0.3326331260716771,0.5787405751502297,-0.5150056046517659,-0.5043798939341346,-0.5851336271421277,0.2734655819104133,0.3056492416312269,-0.0446553130942082,-0.31794616934004144,-0.047177864204287295,-0.3127277868740707,0.4275207609480036,0.08932252850047746,-0.3609666579055995,0.09187815478288573,-0.3223888221420612,0.5296639668219665,0.9012257077142953,0.0691683507927387,-0.03920595413733422,0.8327968528334417,0.15109928750086585,-0.345911554610757,0.16662070234760118,-0.04811933920317995,0.033112877768664534,-0.24651799830287316,0.17425439425296993,-0.7387073620343743,0.11438389285909178,0.029707331433696613,-0.33932645315974125,0.6126278533925222,0.18368751312541534,0.7168429099131346,-0.4089506845004819,-0.11236885251610161,0.03717510946708237,0.5291977036122182,-0.6133563518004904,0.4247823742715599,-0.2649314344646193,0.23840475457698862,-0.2264487865909194,-0.21094633903565607,-0.5092114020722522,0.564034912934253,0.5284350643397163,-0.019430734910016078,-0.19281575232238518,-0.4258104941482221,0.16371024114672597,0.4832816035239332,0.5782173530932279,0.3696900456717866,-0.39231433458450443,0.6206174016965077,0.3144018888713096,0.5486922563836479,-0.4376952591510401,-0.4635694592100585,-0.43048995886796493,-0.42693178065121373,-0.1508927639419605,-0.6336943986123568,0.16246402973928933,0.3978313022156469,0.3325493141712883,0.5726931378782167,-0.6304238961491825,0.3572226160651015,0.3777455001510133,0.644240991140267,0.46334316966695804,-0.4446963548072439,0.4414957626832024,0.49417161382291336,0.49255360351933625,0.15779143682240537,-0.16413500174140158,-0.3969388599639295,-0.37635389399227626,0.6614882158358378,0.6132503953994013,-0.2948038159461327,0.18761644421532933,-0.18275767171425256,-0.4989908717395436,0.2600732926238608,0.005539259610643129,0.04405183764097964,0.643341306955188,-0.0804037102252921,-0.2100477545962748,0.4447553813819923,0.012148537725491074,0.9220996273233778,0.036630762803318895,0.4339024420213905,0.015852736603880185,-0.3142493132045728,1.0,-0.4679193165664108,0.3048555085249714,-0.28107439183001287,-0.46922798183130954,0.3479613253971496,0.29031946311535395,0.12854326616862935,0.29910876803320935,0.03492751625002536,0.45959648643528006,0.8122861122020386,-0.3755379907292371,-0.19881338332322526,0.5503831438551636,0.6170310651281798,0.32976604432111317,0.865560962815362,0.055178343444048795
ACC_pre_R,-0.4828352207633524,-0.39183088051034676,0.32831702959729897,0.5193376465784502,0.7617993503900691,-0.08398625642310119,0.2127668163534529,0.5421567372602698,0.7190560805317183,0.7199485414340399,0.7133864535010059,0.1812877432107424,0.5385477092264227,0.7730505092425354,0.21657445123282104,0.39527288240217345,0.034060199718473606,-0.5147798025322697,0.3332205240789037,0.5863591098031105,-0.5302299557108215,-0.36020637980482156,0.8476910088608774,0.4949619376597864,-0.005478825734147407,0.2917972483709501,0.45514373857559925,0.3146352029456493,0.7807325498316899,0.45633989055854846,0.3418181050655417,0.5335453449990307,0.07652020312126269,0.5825815376134904,-0.433214080357846,0.8558065845659633,0.4656197601874672,0.5383689321793493,-0.5856345976457954,0.6844790022775205,-0.23220077510387516,0.844041992458757,0.36302383492633017,0.4659532083819203,0.5644919895599625,0.8189713459721337,-0.4056560252593347,0.026107723996944925,0.31576821610343736,0.16855127934118425,0.6870375197447777,0.30517538763919433,-0.3144355986192824,-0.6115282803123986,-0.32758795644619815,0.8177377912144098,-0.6615592716528172,0.14394828320538683,-0.6736021580816971,0.88389440794386,0.8283444985673127,0.7034712052844724,0.6578891927276603,0.2772438963185193,0.7319441226875689,0.46539888671020974,-0.1949852684034229,-0.44869991958776156,-0.2806830956146252,0.8712675616777232,-0.41894492232729696,-0.3319958825125987,-0.3490111761660381,0.20468667187227021,0.678646723920057,0.1424313343882541,-0.3148915767461168,-0.14788507154983713,0.09113123861519452,0.8202933849992844,0.44537386370298654,0.7598889405454166,-0.5683304037661546,0.0016400250905154899,0.7883482768352772,0.17720395092760113,0.6200166266446825,0.7687589429675578,0.37126097459013724,0.5078591717586206,0.3983428249321383,-0.27937741359230406,0.4848042557676243,0.17730913547317337,-0.44317528292796804,0.4674310712841401,-0.556968288044188,0.5623329061037687,-0.03198361104948491,0.6335006463447614,0.8747790214239649,-0.4679193165664108,1.0,0.28699126699642513,0.785008077451518,0.7300662033731051,-0.5773915234181687,0.04264445561836817,0.3721049514210349,-0.036842726040032775,0.46523232139782744,-0.5537292429614022,-0.4879073469404257,0.5920288290253231,0.6933380723916696,0.09133957450924525,0.06368563484733826,-0.050446487980493206,-0.4484909418125122,0.5893894764703688
