,Postcentral_L,Cuneus_R,Cerebellum_Crus1_R,Thal_VA_R,Cingulate_Post_L,OFCmed_L,Cuneus_L,Occipital_Sup_L,Vermis_1_2,Frontal_Inf_Tri_L,Insula_L,Thal_VL_R,Supp_Motor_Area_L,SN_pr_L,Vermis_7,Lingual_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Cerebellum_3_R,Parietal_Inf_R,Precentral_R,Occipital_Inf_L,Thal_MDl_L,ACC_sub_R,Cerebellum_Crus1_L,Cerebellum_10_R,SN_pc_R,ACC_pre_R,SN_pr_R,Temporal_Inf_R,Cerebellum_8_R,ACC_sup_R,Temporal_Sup_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Vermis_6,Temporal_Sup_R,Cingulate_Post_R,ParaHippocampal_R,Vermis_8,Raphe_D,Temporal_Inf_L,ACC_sub_L,Frontal_Mid_2_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,Thal_VA_L,Cerebellum_4_5_R,Thal_MDl_R,Red_N_R,OFClat_L,Thal_MDm_R,Rectus_R,Supp_Motor_Area_R,Vermis_3,Frontal_Inf_Oper_R,OFCmed_R,Precuneus_R,Temporal_Pole_Mid_R,Frontal_Sup_2_R,Occipital_Mid_L,Cingulate_Mid_R,Thal_MGN_R,Cerebellum_8_L,Cerebellum_3_L,Vermis_4_5,Thal_IL_R,Angular_L,Parietal_Sup_R,Temporal_Pole_Sup_R
OFClat_L,0.15803710069601537,-0.5962497085107518,-0.7099698920094206,0.7678551340628115,0.04568195952684807,-0.06474173155705515,-0.7108745763582152,-0.4446963548072439,0.24437377110127584,0.4572964032610905,-0.05203161666018047,-0.18855763012071783,0.26311482054180574,0.5880331536882363,-0.3866409703153635,-0.6132246118907833,-0.7562961440184566,0.172963347639863,0.7531560139497198,-0.26083848374166424,0.3091848677845671,0.6385029938862957,-0.07979814428796306,0.11244158708283769,-0.7346734503869875,-0.7635084436420955,-0.20553784879571238,0.678646723920057,0.024639945143398106,-0.5926712091883898,-0.7069669227729889,0.3926159946711341,0.24399969516240577,-0.056581838314476454,-0.5319632057897281,0.2506838247936215,-0.5785412502275123,-0.19342826421064258,0.5797470520208147,0.7136366165245299,0.38276839310364724,0.4494163781429166,0.456106225417537,0.748545568639125,-0.07118954914529806,0.8426163362351724,0.5615662634283937,-0.5794033336311971,-0.5279469022539521,-0.573635683801232,1.0,0.00265367754239387,0.5538597007433845,0.35092651445003414,0.3200001204428741,0.31754654536256993,0.19523019091615954,-0.20352970606755186,-0.4903728090498102,0.8055599940241484,-0.4384742713318306,0.21868102892829328,0.14041143968643288,-0.5636964026213903,0.7674645269501764,-0.7147426470598707,0.13058766165313612,-0.6021234256185433,0.012750563185086158,-0.4539519031838945
Thal_MDm_R,0.7354577273007316,0.0879324447018878,0.04006428083173371,0.22399733355211096,0.45844783883613077,0.0910952718754714,0.22836991892282887,0.08122003882387913,0.6479361134674548,0.5390986069276114,0.5672100404136492,0.6976435075805794,0.587291431620595,0.31711328185811066,-0.20981493190280728,0.45446785985965227,0.24572405355322752,0.007663166470359622,0.18223165301317243,0.5038726530305295,0.7061038606779385,0.03962320254589816,0.8145008277391851,0.39911112945795385,-0.02228591508766978,0.27438316170465843,0.5892324902061613,0.372538283675383,0.6062107121879441,0.4018866334886665,0.1675061933963508,0.5913773759407382,0.5807591798995385,-0.12591163480869053,0.1190212189022909,-0.014538195675274476,0.49658298762409897,0.4244868546393668,0.4025385003590527,0.021707297729610792,0.36530511437329605,0.26825827039177635,0.3622470960114602,0.3303150635240658,0.5479677143275937,0.23105546029312402,0.2708738343677415,0.3782970721445278,0.4559824881529944,0.08810455248128991,0.00265367754239387,1.0,0.018443201616394345,0.6414292938537103,0.6006637096259219,0.43854602817874977,0.09777260864471261,0.45263006391234945,0.08813870345254642,0.2276726849470459,0.10809405898435477,0.7071047217602833,0.550085653480395,0.18043973170727215,0.23209809257638894,0.33114922821627857,0.6741432185177473,0.19604140046315455,0.34485631709234865,0.3068526512347992
Rectus_R,0.04537354272033345,-0.5086627287308271,-0.3262437568547747,0.5298285347013129,-0.08432959109830354,0.12578385633714348,-0.5106018099467627,-0.5043798939341346,0.36536682356995087,0.16223640906297776,-0.290016376951737,-0.17091412608664802,0.008038329467150305,0.3207373482238442,-0.30578044881383326,-0.31767548462581435,-0.4406616196319674,0.35627971175931766,0.6160358396610514,-0.17594927228507415,0.09944013455624952,0.4642510354719291,-0.08254360509190614,0.027241635380122954,-0.4382070863336043,-0.4905274870201624,-0.05176518510910145,0.5193376465784502,0.09548932566867221,-0.14676265232229693,-0.5389188651130699,0.32436607485151,0.08220595941175285,0.06629206284011595,-0.5415925067759212,-0.03469960702094603,-0.30413063898903897,-0.274336707285563,0.6317570401377476,0.5741912068867847,0.31506931951818273,0.33630710029702277,0.20976415789008637,0.47288556385512703,-0.21948609761036858,0.43885240632513417,0.5066200661852128,-0.39679733501306624,-0.3531311917316602,-0.4628521409908031,0.5538597007433845,0.018443201616394345,1.0,0.1902673734064051,0.11330894818366247,0.20669346562852453,0.147555064687862,-0.1461264345252731,-0.33745809154707607,0.5096730459387141,-0.4299282382874807,0.11483261650660861,0.2236970926966972,-0.43536056506865983,0.6512117764129245,-0.4722198604176175,0.2957945461344886,-0.49232081907249525,0.08241004827032826,-0.32843108843482405
Supp_Motor_Area_R,0.8785509092564108,-0.09025624366092369,-0.2433741658383944,0.6152276980877122,0.6191984627945312,-0.16370240234251915,-0.017651207049073532,-0.06335100844952374,0.6602534393326137,0.8601629235596754,0.4944277574528603,0.6082254859996757,0.9102064430022054,0.6543391510843137,-0.374094393563033,0.16675011674309978,-0.160762844785378,-0.09543482391574327,0.5515295962320398,0.5519885075050955,0.8638669719118721,0.36193230109654106,0.5629493788264265,0.3987669621867619,-0.2924237215821823,-0.12526194336380586,0.4500936023358625,0.6575376311202165,0.6281237009706488,-0.04513429220033253,-0.1113852865250426,0.7079093343424593,0.6629470442001579,-0.060524198102024626,-0.19399821740990056,0.2791003778732692,0.2268472864994454,0.49967758446350924,0.617959034875026,0.3669563465381266,0.4910833432358346,0.5541979905729856,0.35660593579958016,0.7391774407220969,0.6849256255189963,0.6285665867808354,0.5024736203140252,0.09690153924890509,0.1911429745949184,-0.15058485310956546,0.35092651445003414,0.6414292938537103,0.1902673734064051,1.0,0.7154729225082365,0.8520765741947358,-0.0304758586943948,0.57810951771621,-0.1727143498085356,0.6769241819037538,-0.05263550717741431,0.9025431845078199,0.47952908402479794,-0.05276623510599423,0.5699115144979031,0.0066432679526634,0.6350760864948065,0.09627707087716116,0.5419138218956988,0.05050594945000852
Vermis_3,0.6379259912675875,-0.015856407491860885,-0.47047225441749074,0.545476902419884,0.44205967531719076,-0.09892567443552903,-0.07727743080562399,0.10001066042010269,0.7459469839264675,0.6964685908488596,0.4737074267725316,0.5069233317691979,0.6858495754383649,0.6685385527653509,-0.36451601399580963,0.11292156566733078,-0.2659552275859504,0.11301058408287547,0.6307160140536228,0.5005790872883621,0.7816821429652119,0.38763858973223736,0.5305912773347454,0.1974344259178351,-0.3542901476877887,-0.20287997567678012,0.244191953808002,0.627259647011989,0.5075991374699946,-0.11769473277984387,-0.30492082201538734,0.7662480686575535,0.5350656869880452,0.03950527050241524,-0.18638219018622315,0.28558322338483827,0.09134174856752324,0.3725291424096317,0.7091302778239773,0.2679942881774095,0.5370617531635754,0.5997129684632269,0.3707327259739101,0.6506369905003188,0.42430585936550225,0.6366791980397285,0.44260569363611085,0.12076392919521017,0.06418213011787458,-0.15857101482381414,0.3200001204428741,0.6006637096259219,0.11330894818366247,0.7154729225082365,1.0,0.5074844265712543,0.030304054315699387,0.4216340600020144,-0.2150231266791432,0.5789332745319046,0.10846639094075021,0.7524018108482677,0.40430797991315526,-0.20482254449406634,0.554585346971168,-0.0013170622651238818,0.676796953357991,0.08370302629266331,0.6543971948494417,-0.08553815842082102
Frontal_Inf_Oper_R,0.7520554855109436,-0.1657452882298317,-0.17693516629404843,0.5998828836349962,0.5458204827748778,-0.18565880181299946,-0.06339770304900884,-0.18275767171425256,0.5082514274394122,0.8503020098719933,0.3561638328673455,0.4872766132524549,0.787925645467345,0.6128190550913043,-0.3700910205424503,0.07739089353563425,-0.17149222839559825,-0.21237541920535555,0.4704683811234632,0.3646542269664688,0.6766548453719958,0.27862444606214865,0.4335628608510221,0.2832214478969793,-0.27286576405817914,-0.1401080933070614,0.43342974402353335,0.6200166266446825,0.5656709989291724,-0.13278812065579595,-0.11199986137155239,0.5136169274428659,0.5563542537166533,-0.18566023206677917,-0.22956190436265322,0.22386955538820652,0.13597779850166952,0.3768840621335943,0.47418052403156463,0.3970279327065446,0.45371038481770354,0.47884152079010917,0.18675273689487767,0.6786017334971196,0.685503575444207,0.5725237093128006,0.5027518099663738,-0.03196647930796157,0.17351919120643158,-0.19930812876894533,0.31754654536256993,0.43854602817874977,0.20669346562852453,0.8520765741947358,0.5074844265712543,1.0,-0.06215612494019724,0.4664859872301708,-0.20319339932116906,0.5881403710842831,-0.16315493711347775,0.727576819421298,0.33275820916668786,-0.07347406220509445,0.5046646727781535,-0.09200338308187014,0.47974212024469703,0.06869047088870982,0.33551183204762297,-0.007329679311029148
OFCmed_R,-0.06192551139569244,-0.08127962969871584,-0.061693081833138166,0.05580290692964114,-0.002959666942417958,0.8715557234586856,-0.1341905954929725,-0.042933679188313034,-0.019669141315427588,-0.013365623288109639,0.04143970042692043,-0.032784593272787634,-0.05459909578184894,0.10448727026831243,-0.027022379490809396,-0.12428184262498461,-0.10826944794038905,0.19871173797786063,0.10270182763849445,-0.1183204621088969,-0.005142953583310201,0.18589979526161002,0.073946723059316,-0.3001401564034721,0.0463746764629524,-0.1364661773355812,-0.08153487675180042,0.1500656625662976,-0.05484468405306109,0.1512902519589564,-0.09528889439521523,0.0637484953083151,0.12024535073425549,-0.047544509441424784,0.005967259374194995,-0.06650472645296622,-0.1129155037578943,-0.015263334183633168,0.054238832581060124,0.1057764664219075,0.01693250779698396,-0.17566781401203427,-0.02477278395218102,0.06465912879365841,-0.047582907595795115,0.10856105511007869,-0.061434063413383824,-0.10404681234351279,-0.09516434049242603,-0.06689152374923671,0.19523019091615954,0.09777260864471261,0.147555064687862,-0.0304758586943948,0.030304054315699387,-0.06215612494019724,1.0,-0.04147782645119685,0.10809603626319025,0.09905725318004005,-0.015825791729909743,0.031227174141676337,-0.03369528358739428,0.015404400699691201,0.11529605830568819,-0.12827145084800892,0.06988083625700231,-0.138399181038576,-0.036589239356782294,-0.027576512890063746
Precuneus_R,0.5895066612676773,0.5230434104433592,0.2280500224601841,0.016170955977512728,0.6894215855903973,-0.01006014885365613,0.576439875836571,0.5284350643397163,0.4637443273791604,0.42969324395531616,0.48577484586413533,0.6371904795388714,0.596710777311393,0.06241171130824784,0.03576359479633944,0.6510041066731377,0.33843390038062027,-0.24745884825570605,-0.04089219570286851,0.7874193686565012,0.49496008988464746,-0.18620378664351822,0.3889174465691206,0.32081454151059074,0.26722026349237765,0.350645616695184,0.36357185559876737,0.026107723996944925,0.40460072362592053,0.39071706392590727,0.30197783216023977,0.36570884374813284,0.48919007080563537,0.012131186114762268,0.32244872101813904,0.35174744018575527,0.612059660916102,0.8028824866496849,0.1508095428875802,-0.24277030808758973,0.04763289124326927,0.37606557886943415,0.05485156220337885,0.08876532197773472,0.6625226597216652,0.026648222842966984,-0.07781714495426122,0.5948226937248524,0.4741303604831721,0.2183292306141594,-0.20352970606755186,0.45263006391234945,-0.1461264345252731,0.57810951771621,0.4216340600020144,0.4664859872301708,-0.04147782645119685,1.0,0.19620278655385986,0.054506587081542664,0.41501407913352356,0.717208456466776,0.18664872708421443,0.20494127098994577,-0.02574585121467085,0.5559860285830909,0.4410033555631248,0.6573332474490099,0.7117780368691661,0.3811170171763971
Temporal_Pole_Mid_R,0.0038666483579891933,0.5342991439805996,0.5836620090457376,-0.577710939181502,0.06523645359083523,0.24514302853774922,0.5737705901515604,0.4447553813819923,-0.1404082411598605,-0.22737823755065986,0.25504450908695286,0.13889672304064127,-0.11562740395807096,-0.4281756588003836,0.46792551711307556,0.4588882939877019,0.5893541618137742,0.038113053820230364,-0.5422972306075133,0.24711379615503876,-0.12350234464360464,-0.5175464645203572,0.0708006700934995,0.15813057130395272,0.5683742594615386,0.5155823469153359,0.08853987595418156,-0.44317528292796804,-0.05237275674539004,0.48769422837528753,0.6262577316857875,-0.3185152788508119,0.012765913760956572,-0.006153102574555936,0.5746074298536339,-0.11959339390001707,0.4426936800809417,0.3324270395700404,-0.44433166076820985,-0.45124128292900617,-0.4299833939138087,-0.24675434574720373,-0.10353853174515301,-0.5059406481613545,0.18491955603272303,-0.5130185010141728,-0.5057297355264954,0.5483004634441287,0.36557605220460265,0.5702637920747982,-0.4903728090498102,0.08813870345254642,-0.33745809154707607,-0.1727143498085356,-0.2150231266791432,-0.20319339932116906,0.10809603626319025,0.19620278655385986,1.0,-0.46565496662545214,0.4265814597291854,-0.03577104759171806,-0.1546699575971844,0.6455937648515099,-0.5234263013617545,0.5913625331675568,-0.078966037722818,0.4662418861877948,-0.032879408630440074,0.5003740284555728
Frontal_Sup_2_R,0.42446823425568075,-0.5120354231792827,-0.6657762381641458,0.8408137230418696,0.28988118651865813,-0.12846420601213462,-0.5685351195031808,-0.39231433458450443,0.4315174523956035,0.6508528468036968,0.11960004009740159,0.0847488492231303,0.6062101976429323,0.7822374848654479,-0.44372165409944236,-0.46881937639890675,-0.7349913630568602,0.23348474765239302,0.8848786937161607,0.04738165758478673,0.5861846430862032,0.7375285434451542,0.07831998022155039,0.18785068250171297,-0.6755667387362458,-0.7248888152537442,-0.031090403515994857,0.8177377912144098,0.26338992478459616,-0.5047501828399218,-0.6428293172010892,0.6098349197559197,0.35084366002926387,0.01737088307922316,-0.5751012976946255,0.27802291736383317,-0.43150189975853454,0.06002302378096777,0.7413325307644871,0.7062303352880017,0.5086114612393152,0.5120083875797743,0.45923906596717207,0.9555730563301627,0.15438283292767646,0.8793109300185256,0.6468624385089444,-0.453644669569027,-0.3487088931877354,-0.4851720845160529,0.8055599940241484,0.2276726849470459,0.5096730459387141,0.6769241819037538,0.5789332745319046,0.5881403710842831,0.09905725318004005,0.054506587081542664,-0.46565496662545214,1.0,-0.2974970616864439,0.5617523631268172,0.26071087204104865,-0.42784437999988356,0.869250317261559,-0.5840419833498894,0.38734706140821673,-0.4298181251689398,0.30578332434191047,-0.4298201544275141
Occipital_Mid_L,-0.048960520937194656,0.8600441415730398,0.35008355257512697,-0.5245175287177944,0.08847342217043087,0.05417205703386389,0.6455073938839083,0.8842677242015665,-0.022931669610893365,-0.08023327002461066,0.46142434925650355,0.2833025434261944,0.10783939796406845,-0.2640046402095794,0.5365043605793023,0.429230518785249,0.34461764176635007,-0.04304493843001204,-0.3515645885414789,0.57966883607171,0.014468287461857665,-0.2808261190700104,0.05742575779149744,0.16160161413971752,0.533313680380765,0.31667342217219474,-0.042118877110446956,-0.3930966081951536,-0.02932168347633853,0.28229690543066593,0.4638116350807702,0.04262567622539727,-0.058347706220229945,0.36670984946880764,0.6343974513366768,0.16460804625431077,0.34253893071426106,0.6059927050180963,-0.31939732924925346,-0.533057459155917,-0.43472815833373873,-0.0815348771713196,0.12095437914389713,-0.35151030857203336,0.28970588828329114,-0.34244317031210864,-0.5108140101360018,0.598106850528319,0.3292218125405436,0.631364031683115,-0.4384742713318306,0.10809405898435477,-0.4299282382874807,-0.05263550717741431,0.10846639094075021,-0.16315493711347775,-0.015825791729909743,0.41501407913352356,0.4265814597291854,-0.2974970616864439,1.0,0.2051849469663613,-0.3229111903940162,0.520637354670193,-0.4618453450176487,0.6235566114524463,-0.02742888989639408,0.800297814805536,0.4407754505564661,0.37038443853597075
Cingulate_Mid_R,0.8264622953682979,0.1400757820720908,-0.14473096696520765,0.44460653390064725,0.6888925320671055,-0.04944689004796503,0.19479725387891164,0.1988929014783123,0.691403356339705,0.7766921544332139,0.6233663279446607,0.6973607585173555,0.8828585984190008,0.5506896642081192,-0.22119883500717935,0.2997786337217566,-0.0623270996518803,-0.0629756396051095,0.454811686628646,0.6725052955449167,0.831760185403361,0.2718121438627382,0.6091954610988958,0.38559753104488564,-0.13565023280413752,-0.029582688264440327,0.44409874153799805,0.5493645801413684,0.631753451676399,0.09963625269900957,-0.00750367069042431,0.7460728596944841,0.6011551730267358,0.05491593051469621,-0.003798020639065807,0.3180347677783043,0.3066786305779193,0.6738031463951429,0.5549669947362298,0.20066897668163988,0.39568661408632877,0.5234416578863237,0.3770256064735475,0.6055658130138047,0.7022088188594581,0.5175127966708318,0.34214533075444503,0.27309195536651193,0.3190782174402659,0.017203439011543403,0.21868102892829328,0.7071047217602833,0.11483261650660861,0.9025431845078199,0.7524018108482677,0.727576819421298,0.031227174141676337,0.717208456466776,-0.03577104759171806,0.5617523631268172,0.2051849469663613,1.0,0.4120697323298431,0.05872246772322844,0.44664356833259583,0.1938165966086227,0.675107310521806,0.2996070425176049,0.6646711089894266,0.1728467810432049
Thal_MGN_R,0.5590275088598606,-0.2878536049963863,-0.18722196614301753,0.4083802806203284,0.20920498768122342,-0.07782698423224153,-0.11730128534538602,-0.3223888221420612,0.5184128824070942,0.35088008096935136,0.17069922051288708,0.42519607437687584,0.29606713277477303,0.2540115138825853,-0.5111872504850905,0.20163867576120365,0.027725822903123698,0.09303596156595366,0.3255270842543275,0.13535222980812872,0.5077002594711258,0.2038952733308746,0.5034495128969864,0.2113954897729084,-0.2998518963631641,0.0867989998269199,0.3883174914514832,0.39527288240217345,0.3908309517539083,0.17799236014246914,-0.12843689970069228,0.46792965603878717,0.45471637039820134,-0.22141453585103443,-0.3101559199619281,-0.02804994411856809,0.2812729942755559,-0.055472271628855006,0.5384706516938922,0.28541492576455985,0.43674849508658015,0.28087545282336146,0.09893800560039616,0.3458625658192996,0.2445992335287665,0.28535662289882757,0.44425655658275814,0.04010338673558399,0.19447509089196255,-0.2643189698600872,0.14041143968643288,0.550085653480395,0.2236970926966972,0.47952908402479794,0.40430797991315526,0.33275820916668786,-0.03369528358739428,0.18664872708421443,-0.1546699575971844,0.26071087204104865,-0.3229111903940162,0.4120697323298431,1.0,-0.19555682703895244,0.43934406497079875,-0.01513130510152525,0.5914217854261308,-0.18965535954102364,0.18100740308251187,0.09815348981131625
Cerebellum_8_L,0.08184361226526748,0.5836965157306968,0.7233541699696745,-0.5860888362306856,0.11484722650708847,0.13688684498987616,0.6564990413501807,0.4561053587661413,-0.173000660054975,-0.10576043861337352,0.38750397231411954,0.3388965275491158,0.06389414806831328,-0.3383315793812903,0.6127539375780375,0.43931878571021976,0.6009012736818842,-0.1185741040263504,-0.5311184287996705,0.313064623531989,-0.025761948855810637,-0.47230176066387936,0.18700599274730115,0.2214246764457882,0.6789576908928631,0.5081221260732037,0.1816186275526366,-0.4226041988863643,0.042790386091628385,0.46891068922280194,0.8129432644725252,-0.28202727558594687,-0.029620923178726707,0.05646276091215513,0.6348668405913641,-0.1129540072262623,0.4366045590970382,0.4222597365991217,-0.5162339936323999,-0.47160798257820824,-0.5226508979503695,-0.3593943762795608,-0.039306775570946785,-0.4105387336653089,0.3020058502811719,-0.5186222170598762,-0.441228301529281,0.5762552723832505,0.5200087581784169,0.7769666567043476,-0.5636964026213903,0.18043973170727215,-0.43536056506865983,-0.05276623510599423,-0.20482254449406634,-0.07347406220509445,0.015404400699691201,0.20494127098994577,0.6455937648515099,-0.42784437999988356,0.520637354670193,0.05872246772322844,-0.19555682703895244,1.0,-0.5569826387018306,0.66208897120808,-0.10293674634196423,0.5569021844253915,-0.08350641763804635,0.5017201903765992
Cerebellum_3_L,0.33781965481112297,-0.6281758675657438,-0.6730170816998101,0.8988652620836051,0.16166322317766704,-0.08089626980563054,-0.6554566260756008,-0.568120400507656,0.552432424074249,0.5098045351863192,-0.08106453734920269,0.058083854568887656,0.43715274025864503,0.7560786420296159,-0.5660983396892415,-0.46753436517479097,-0.7411827602666805,0.33094098619050016,0.947818641279168,-0.044463658742222606,0.45674205226004777,0.724340381234299,0.11917061671753856,0.10566795129725966,-0.7766115637594461,-0.732076862360098,0.018574517200103356,0.8266210917948621,0.2988979902989214,-0.4722655572296688,-0.747355173463546,0.6189848443807395,0.33534483325952547,-0.03318484591006819,-0.7700014139246933,0.17282554096143604,-0.42124023545530226,-0.1561650687148242,0.8745769974010156,0.7835931688309823,0.5680588804857144,0.5120555892149247,0.3516376273112808,0.8637706435922858,0.0017798238918346882,0.8235899257222357,0.7805161556615817,-0.521900439283687,-0.41348630859697194,-0.6036600513595397,0.7674645269501764,0.23209809257638894,0.6512117764129245,0.5699115144979031,0.554585346971168,0.5046646727781535,0.11529605830568819,-0.02574585121467085,-0.5234263013617545,0.869250317261559,-0.4618453450176487,0.44664356833259583,0.43934406497079875,-0.5569826387018306,1.0,-0.6565451114669941,0.49861034349779965,-0.5601157699359909,0.2803504900021932,-0.5248574037323531
Vermis_4_5,0.24885046457123852,0.8165392118796032,0.6970023987582669,-0.6286715317455717,0.19099523052418757,0.06958111006311686,0.8623710944925748,0.7270711120890306,0.10663683400662793,-0.0713299915586107,0.5303576222123725,0.5232289740801896,0.03801663648987535,-0.49491890517051856,0.4560873217649397,0.9153363283957282,0.8787055303844159,-0.2861425531341659,-0.6379803176669849,0.6419855310441062,0.10659105431880454,-0.6556296625413969,0.35839224285759635,0.2951628356005013,0.765500368280389,0.850343326729053,0.34143733864188563,-0.5283196257261014,0.14209091783173503,0.7689969753582143,0.8292568443800847,-0.0333999631365116,0.2170022005451714,0.04066480491875264,0.8089712369347463,0.06419221578993341,0.8438433640920484,0.570950352258508,-0.36215385459447597,-0.6765507543407571,-0.38516863513330113,-0.02750281453326581,-0.022674995020737748,-0.5564763575510583,0.46968202753832905,-0.5869078403624757,-0.5185899381352469,0.962933439914015,0.6860589838103295,0.7044256129226422,-0.7147426470598707,0.33114922821627857,-0.4722198604176175,0.0066432679526634,-0.0013170622651238818,-0.09200338308187014,-0.12827145084800892,0.5559860285830909,0.5913625331675568,-0.5840419833498894,0.6235566114524463,0.1938165966086227,-0.01513130510152525,0.66208897120808,-0.6565451114669941,1.0,0.12258261047391694,0.8275227471148215,0.29341199999787804,0.722433484291774
Thal_IL_R,0.6199635926590074,-0.07130855261118983,-0.14147999821765364,0.44092162235499066,0.4027678513901482,0.027475620288636,0.06813952774716195,-0.0804037102252921,0.798944072104227,0.4872893601493245,0.3583912394526655,0.5705596440152361,0.5450293664960484,0.4570419839955039,-0.3617558582528566,0.2925754097645032,-0.014088883417961535,0.03732991668443313,0.4977276629282523,0.500788444362083,0.616353224165568,0.17370342245141027,0.6077114962549781,0.27738355324000874,-0.23143574214946774,-0.0004478286704757662,0.44355481148250714,0.4848042557676243,0.6778217198919858,0.18832175684721847,-0.1523615756261755,0.7244981456094617,0.5874030334008103,-0.04547134815297285,-0.16763778490567807,0.04403782229522262,0.35286749473121976,0.2829408762920195,0.7028141121981467,0.28127964359491076,0.5016553905440843,0.42436415210142436,0.3561743150671756,0.45159942286961247,0.39394035270887434,0.3387202874714737,0.47938037833157715,0.19241849962518429,0.24276740859638415,-0.1419009480403669,0.13058766165313612,0.6741432185177473,0.2957945461344886,0.6350760864948065,0.676796953357991,0.47974212024469703,0.06988083625700231,0.4410033555631248,-0.078966037722818,0.38734706140821673,-0.02742888989639408,0.675107310521806,0.5914217854261308,-0.10293674634196423,0.49861034349779965,0.12258261047391694,1.0,0.09515327017498573,0.5544716790511393,0.12016267146699498
Angular_L,0.20328328912390883,0.898663848911897,0.5304312995197356,-0.5187319934036738,0.2783786609567028,-0.01594901574846504,0.8665750643594067,0.865560962815362,0.06313697321957756,0.06432811688460223,0.5529513913701842,0.4845464245766559,0.20946192485991955,-0.3123645520623044,0.41996811459583155,0.7383920967886913,0.6304810425722025,-0.33530186495424413,-0.5016810977671639,0.7634703603732766,0.11846548888748706,-0.5633999165004095,0.25636734983509313,0.21542299137436421,0.6265907703155408,0.6227101247424237,0.22057923020744216,-0.4484909418125122,0.17214449831777853,0.49069480282181765,0.644962431464008,0.033967621100976154,0.2077424362723261,0.17062525949888932,0.7332471001989825,0.2080743976796923,0.6661992407498516,0.6820800208773646,-0.3207564350080499,-0.5823648931476554,-0.3108619580590139,0.04929165296060451,-0.02289205407242921,-0.42129935857065914,0.5677153223683656,-0.42697001882239677,-0.4903773116645766,0.7816216493913783,0.5987955588034755,0.5897997817061984,-0.6021234256185433,0.19604140046315455,-0.49232081907249525,0.09627707087716116,0.08370302629266331,0.06869047088870982,-0.138399181038576,0.6573332474490099,0.4662418861877948,-0.4298181251689398,0.800297814805536,0.2996070425176049,-0.18965535954102364,0.5569021844253915,-0.5601157699359909,0.8275227471148215,0.09515327017498573,1.0,0.5012328941600345,0.6166818766022443
Parietal_Sup_R,0.40125498331167087,0.4150175798782609,-0.16214045872164404,0.23468819961611298,0.32839434061351147,-0.06694861227622978,0.28344223561545073,0.46334316966695804,0.5744729287325644,0.39277259433534173,0.3799066706723955,0.4698715772300338,0.5142942494793178,0.2745734191471113,-0.10629853826983138,0.4036672965926414,-0.031240970128746146,0.022641616610759797,0.3380686489672724,0.8006175037172129,0.4950841385669189,0.1075608023028209,0.24307937466867996,0.2468950759330653,-0.04544665228851527,-0.013979428951109705,0.10381812038908028,0.20468667187227021,0.3260434382886136,0.1163122466215312,-0.0812640086307055,0.6564270169212422,0.43555057575900324,0.2815694087143578,0.01719016272866227,0.45429279380005005,0.31732837013353066,0.5221332673072034,0.5114912081391557,0.035058161864346335,0.19747806527128356,0.5355541887055013,0.2243905919428237,0.281270239653312,0.4196057838006533,0.23781960058058363,0.10868906819434891,0.3900115390691385,0.14726043837042868,0.009430033108318666,0.012750563185086158,0.34485631709234865,0.08241004827032826,0.5419138218956988,0.6543971948494417,0.33551183204762297,-0.036589239356782294,0.7117780368691661,-0.032879408630440074,0.30578332434191047,0.4407754505564661,0.6646711089894266,0.18100740308251187,-0.08350641763804635,0.2803504900021932,0.29341199999787804,0.5544716790511393,0.5012328941600345,1.0,0.08062047191125056
Temporal_Pole_Sup_R,0.26446504406454746,0.5034238133078451,0.5354979200285062,-0.45707871053517934,0.22194870521417942,0.08208376398199867,0.7061869367282207,0.4832816035239332,0.05669958356707627,0.060028750600565034,0.46103056067600734,0.44753558956796735,0.013772252456095656,-0.41138208177422225,0.20637358458110286,0.6720717550121692,0.7305115602747558,-0.3801546602938731,-0.5690722326740759,0.4246437757135885,0.11857632342157674,-0.5039812918174641,0.40414522619246523,0.29906159164505614,0.5656238348793159,0.7751048039374668,0.4346922185009873,-0.3144355986192824,0.2604042020033674,0.6517673104320133,0.6171437905344588,-0.00888768710868449,0.2263083702472712,-0.023991063719787202,0.6739709817337042,-0.082799713726309,0.771439726305505,0.3812379176230518,-0.287177730059539,-0.42655924041874327,-0.17978914788725314,-0.11406629122116564,0.05978954019414507,-0.41089981992658375,0.45929902427569247,-0.41809958586099805,-0.33821379006394847,0.6406735656254624,0.7006958064278077,0.441763494283713,-0.4539519031838945,0.3068526512347992,-0.32843108843482405,0.05050594945000852,-0.08553815842082102,-0.007329679311029148,-0.027576512890063746,0.3811170171763971,0.5003740284555728,-0.4298201544275141,0.37038443853597075,0.1728467810432049,0.09815348981131625,0.5017201903765992,-0.5248574037323531,0.722433484291774,0.12016267146699498,0.6166818766022443,0.08062047191125056,1.0
