,VTA_L,Thal_VL_L,Temporal_Sup_R,Temporal_Inf_R,Thal_PuI_R,Thal_MGN_R,Parietal_Sup_R,SN_pr_R,Fusiform_R,Cingulate_Post_R,Putamen_R,Cerebellum_6_L,OFClat_R,Lingual_L,Temporal_Mid_L,OFCant_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,Pallidum_L,Insula_L,Vermis_9,Caudate_R,Thal_PuI_L,Vermis_8,Rolandic_Oper_L,Calcarine_R,Thal_IL_L,Fusiform_L,Angular_L,Cerebellum_9_R,Thal_PuA_L,Lingual_R,N_Acc_L,Thal_Re_L,SN_pr_L,Vermis_4_5,Thal_PuA_R,Angular_R,Red_N_R,Occipital_Sup_L,Frontal_Sup_2_L,OFCpost_R,Cerebellum_Crus2_L,Temporal_Mid_R,ACC_pre_R,OFCant_R,Temporal_Sup_L,N_Acc_R,Thal_MDm_R,ACC_sub_R,SN_pc_R,OFCmed_L,Cerebellum_Crus1_L,Precentral_R,ACC_sup_R,Cerebellum_3_R,Heschl_L,Thal_MDl_L,Temporal_Pole_Mid_R,VTA_R,Hippocampus_R,Thal_PuL_L,Hippocampus_L,Rectus_L,Supp_Motor_Area_R,Temporal_Inf_L,Vermis_3,Occipital_Inf_L,Postcentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,Thal_LP_L,Thal_PuL_R,Vermis_6,Cerebellum_3_L,Thal_LGN_L,Putamen_L,Pallidum_R,Vermis_10,Cerebellum_8_R,Thal_PuM_R,Cerebellum_10_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_L,SupraMarginal_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_L,Heschl_R,Raphe_M
Frontal_Sup_2_L,-0.5469612228510775,0.6129882886927535,-0.3386652735478968,-0.4025289919136994,0.4800440430044344,0.3247210940027554,0.3698150452836761,0.3403011671216493,-0.22629761435369916,0.17654406994978308,0.66714929353383,-0.5242444855362399,0.4784162636753412,-0.3107785180651585,-0.20592082842437276,0.6554298027052735,0.5606803900575787,0.5292793619992658,0.6675935058519672,0.30400333048358763,0.6827802546852763,0.8416613996044449,0.5665119373685606,0.6237022969612993,0.31839893618615,-0.30472932432279787,0.5618771615080943,0.14673317353078935,-0.326541013224016,-0.2699111969147051,0.4879188414764689,-0.350954424514297,-0.04026662259559686,-0.014035525926163675,0.8103477589788364,-0.4241655472884328,0.34854247020466045,-0.41876893690529016,-0.31856592294113784,-0.2649314344646193,1.0,0.023190390020912263,0.22541896539834191,-0.35582020155375976,0.844041992458757,0.6491617384682516,0.3863402300342776,0.3410910167463813,0.4032881539698513,0.21822602073887157,0.06856724419804296,-0.07322665895998577,-0.584877580428977,0.6928845368701788,0.6877206323793635,0.8627495630612179,0.30352378760193705,0.2730017066547733,-0.3859039996274106,-0.1055802154431983,0.815043970669892,-0.3444174373729919,0.6092271687997068,0.6219418516242211,0.7266908342639553,0.5356432385975184,0.7268793729357207,0.7066300935313945,0.5247960538244124,0.941574264793004,0.34691247322708707,0.7936356675240185,0.24777625716116666,-0.21555397765575687,0.240726802214495,0.8228673498518452,0.23955565275794555,0.8106141235916707,0.49225910756414787,-0.691410449813093,-0.5140829679162986,0.7292578022197402,-0.5551099168881741,-0.3680316718720871,0.26196358807266357,0.00443843193025254,0.920462751103261,0.8665103506242322,0.8096408837212784,0.428286826742353
OFCpost_R,0.3309554518608282,0.26963537309594166,0.3356872239193155,0.3898489495595388,0.04509979187364419,0.0654973011439949,-0.05063348545960362,0.1712079858888857,0.32505918037262643,0.2903304664202049,0.3550010898554562,0.2855737959936787,0.4113227518383724,0.27687111143366877,0.28897217720862794,0.04294512318718042,-0.005139269249080173,0.21211492752828548,-0.06272713003879259,0.532294623310161,-0.2257640700964776,-0.18398505694968326,-0.10834554365787613,-0.18099452899670299,0.5645163761429598,0.30551821312154526,-0.04785443397035996,0.26147346639548336,0.24812962853933657,0.3963007627405423,0.2054850705013627,0.23228803181443713,0.31313115622981663,-0.039450553308617346,-0.03768403501191864,0.30239621690451757,0.13930189227799625,0.24452985717209919,0.23998305946213797,0.29910876803320935,0.023190390020912263,1.0,0.019876951959943413,0.28719123499901256,-0.036842726040032775,0.1932412404547809,0.3052427621443588,0.17085617929357802,0.3593590110863309,0.12444317483377036,0.18989904126067883,0.42012222425966195,0.2604992210123553,0.2713714905930734,0.11499362604316674,-0.21096613181810886,0.3158723842579798,0.39963516592679454,0.2678020784239391,0.25046561986126625,-0.012438446148546684,0.18000454555099976,0.2128454082652487,-0.325609668432766,0.11827817264574385,-0.14544673512178208,0.08630937697429328,-0.09718605036389154,0.2562400140812933,0.13771238390553656,0.22379856664260525,0.2667591040457659,0.26096412280159875,0.21945976851013282,-0.04531736205150526,-0.2184511640027045,-0.039432864706073684,0.1243049082703147,0.051838769062889235,0.2785592276670798,0.29787822973250494,0.07338702227441721,0.2494597525447202,0.543924295832036,-0.13376715808590436,0.32466194233014567,-0.039113163923243405,0.0008422234762177396,-0.139151412886757,-0.2725232493827343
Cerebellum_Crus2_L,-0.04488541989647797,-0.0600789584735823,-0.22222375745472414,-0.024221221731674132,0.0010307054336656926,0.07406440903973661,-0.11865986384365469,0.06261998407395816,-0.16838073104178491,-0.042164452910531384,0.20786064319084,-0.22438206655329163,0.25145866487227436,-0.24826868523660772,-0.3090536855944141,0.16383498059043283,0.09581285470148582,0.07297323338961076,0.10836098629595087,-0.04629222347602003,0.21636466630507192,0.20670294076134157,0.0028316411501159125,0.3073706504886109,-0.052037842216123495,-0.1813643723757002,0.017556721071119177,-0.26103290408448154,-0.18599453411087244,-0.3208293196621841,-0.014927025905030474,-0.2513934976103111,-0.13034786128609838,0.036478892592143736,0.08721405493458217,-0.17063543130149325,-0.02068293679609986,-0.2840881038906,-0.03174344715675844,-0.19281575232238518,0.22541896539834191,0.019876951959943413,1.0,-0.20036051428568924,0.16855127934118425,0.22459820860217075,-0.13597391968783598,0.014131288496500445,0.015667066767856497,-0.02355410195724372,0.08082989198856712,0.04862378575599651,-0.01615416534570514,0.002766852519639508,0.0768615942666958,0.15718163155322626,-0.041525925597403104,-0.0807036149119541,0.014567973052424868,-0.2901677706254087,0.07121163093812372,-0.1889796046608064,-0.05068882753578307,0.26603424714856083,0.11229920877053497,-0.05072521680097435,-0.11915194718112129,0.2477508720426726,0.03846584483321805,0.23776516628833988,-0.005167141058263067,0.20223798893072,-0.030395393122147948,-0.11973991707272173,-0.06472242048190292,0.18159531591927455,-0.039739602882255566,0.07037688208043526,0.09837521799133325,-0.20295712234354188,0.007818101039595458,0.05481190393508513,-0.2556724234670134,-0.02889565862397371,0.2160411176549734,-0.07856038784215658,0.2520110950277286,0.08293304585764356,0.24639514360013354,0.1760475719746591
Temporal_Mid_R,0.7080716624051955,0.2588111687788589,0.9140406013688235,0.7758913023665855,0.08804928096033529,0.14287486264614438,0.39911029615585036,0.29381025334817046,0.8924112103960943,0.5167304861453483,0.0680725968820727,0.8801121880149042,-0.21807874148192644,0.9210683920143522,0.8349131105793526,-0.417361552433415,0.11881727875415914,0.4174874347027206,-0.2518334993945672,0.4856603918825338,-0.6903625215512839,-0.3060428749018755,0.12828287206455158,-0.5173498544703943,0.3191099185575884,0.8033244707223842,0.014483411314870659,0.7161142034814665,0.7453107016825845,0.626970349095732,0.15740685724838616,0.9420255936714822,0.42500498149067817,0.008789184225876885,-0.3691156455275677,0.8893479561321684,0.39476442558389135,0.8354815049647989,0.45481310891553617,0.564034912934253,-0.35582020155375976,0.28719123499901256,-0.20036051428568924,1.0,-0.4056560252593347,-0.46369780035694574,0.3807299833364971,0.21813587369808382,0.3653908839510066,0.3143958516313651,0.47280999759308384,0.030807727751384434,0.6021888514857112,0.22817731409144873,0.14335289032264842,-0.484901370196435,0.5054202652183298,0.4082253192230182,0.41523381172444485,0.5951662566949777,-0.012003608890776086,0.6338945596391192,0.3555684510702795,-0.4813194354826768,0.18170557196922987,0.12460743794573761,0.06475944143825674,-0.5564978497426936,0.39677823943470475,-0.2366228655387554,0.2549105062281846,-0.17954037418158733,0.5990763462553212,0.8502729355031476,0.13682678890126307,-0.4632826319191482,0.44137386375567295,-0.12463074752824492,-0.10692161836696458,0.7809734166531127,0.6747309504970209,0.1454519852962803,0.7593812003731575,0.7028091399928796,-0.363515090559183,0.7598684185901146,-0.43624947987784835,-0.43778389287877423,-0.5206404506905794,-0.12973682857502689
ACC_pre_R,-0.5420049678643809,0.5200905619289404,-0.31235612349448383,-0.41894492232729696,0.3983428249321383,0.39527288240217345,0.20468667187227021,0.4154380733443593,-0.31092034511672106,0.007968519496143226,0.6706696579226827,-0.5683304037661546,0.5335453449990307,-0.3148915767461168,-0.2806830956146252,0.6870375197447777,0.6200166266446825,0.46539888671020974,0.7133864535010059,0.08626578372526357,0.5920288290253231,0.8558065845659633,0.5863591098031105,0.6844790022775205,0.14394828320538683,-0.3490111761660381,0.598253184535851,0.034060199718473606,-0.4484909418125122,-0.23220077510387516,0.3649058081923688,-0.39183088051034676,-0.1949852684034229,-0.005478825734147407,0.7730505092425354,-0.5283196257261014,0.36977698515216484,-0.5302299557108215,-0.4961167513733592,-0.4679193165664108,0.844041992458757,-0.036842726040032775,0.16855127934118425,-0.4056560252593347,1.0,0.7300662033731051,0.3418181050655417,0.21657445123282104,0.372538283675383,0.09113123861519452,0.18442194085162855,-0.04181121893503284,-0.6115282803123986,0.5623329061037687,0.6335006463447614,0.8283444985673127,0.1812877432107424,0.3332205240789037,-0.44317528292796804,-0.06189749398432125,0.7232261563316047,-0.3319958825125987,0.4949619376597864,0.7319441226875689,0.6575376311202165,0.46523232139782744,0.627259647011989,0.6578891927276603,0.4674310712841401,0.8202933849992844,0.30517538763919433,0.7883482768352772,0.1424313343882541,-0.27937741359230406,0.04264445561836817,0.8266210917948621,0.17720395092760113,0.785008077451518,0.5644919895599625,-0.6736021580816971,-0.5856345976457954,0.5893894764703688,-0.44869991958776156,-0.3144355986192824,0.17730913547317337,-0.03198361104948491,0.8177377912144098,0.8476910088608774,0.7139663794739805,0.44537386370298654
OFCant_R,-0.5131165172460346,0.2011128820629175,-0.36131848910609615,-0.41097488394831316,0.22852060917880676,0.2722911367402578,-0.057971117941270175,0.15109707780571258,-0.3671811557160624,-0.1708740540548831,0.5748491374702387,-0.6043662129197251,0.8378095398152144,-0.4330935546024124,-0.3283418293089396,0.8258424463053587,0.28716784005261403,0.19350619228878727,0.5073152672658429,-0.060681891712705695,0.5948040671661206,0.5844981442171712,0.2982274702327425,0.6437328618148682,0.1857121823036768,-0.43410074029731116,0.40898820263417973,-0.09669552489930622,-0.5687304214306753,-0.36482528017535004,0.18703482616850667,-0.506222611917126,-0.24937486280515203,0.05432648197950277,0.5097469201089143,-0.59067070722424,0.11925056272089792,-0.6189357221488987,-0.5399494008309094,-0.46922798183130954,0.6491617384682516,0.1932412404547809,0.22459820860217075,-0.46369780035694574,0.7300662033731051,1.0,0.1895565971565487,0.15768746618250506,0.14661191302699825,0.11183130335789683,0.03137688207807959,-0.030248517716267534,-0.5849650282949291,0.3147875769174604,0.4114265963224779,0.664789062854369,-0.052051931352820754,0.07873690216178479,-0.4154797414090645,-0.1772348328745391,0.4875158727712108,-0.4441913708169459,0.23005369536446507,0.6831025344509125,0.36303324143768956,0.284746049632787,0.31397096327962803,0.6327731993357022,0.21764832402695936,0.6243302030512586,0.1452572567138044,0.7746647360450141,-0.0833975725558631,-0.4364569662095727,-0.061273719531654156,0.687198466022029,0.008969986325917955,0.6429935106133714,0.3894337650693533,-0.6397315545303086,-0.6258403042176874,0.26907985972113707,-0.4953756355924413,-0.1671053401994567,0.12580504339396012,-0.23908057539473593,0.7217348262993841,0.7294909363066931,0.5412300693960557,0.33009554873219454
Temporal_Sup_L,0.09940734505853273,0.6572039974637792,0.4583314506941242,0.20475235699057492,0.27300481490571493,0.45471637039820134,0.43555057575900324,0.5025802186377116,0.4050389252677262,0.3292295182045655,0.6478713909699743,0.20956993545627306,0.2799893149365782,0.5159071211110007,0.6354653267694197,0.3140507429774143,0.5563542537166533,0.6812174714397253,0.30605970952664796,0.589907113847516,0.008069376261036274,0.37476352012829983,0.4789222071276595,0.1728527309310449,0.6482634002588417,0.35504070655159886,0.5017098365910737,0.5937641750599599,0.2077424362723261,0.3168982127378683,0.4865372338201259,0.408106509200695,0.3175493922062416,0.1043201103400026,0.389981490720834,0.2170022005451714,0.580406203337038,0.20944489244603082,-0.09994653503549582,0.029707331433696613,0.3863402300342776,0.3052427621443588,-0.13597391968783598,0.3807299833364971,0.3418181050655417,0.1895565971565487,1.0,0.42874230742397396,0.5807591798995385,0.39072665070722845,0.3789140496093289,0.021843882624274346,-0.16075983029183286,0.6922271801297378,0.5260558733582614,0.26246862927409004,0.5985843519827574,0.6016726726710692,0.012765913760956572,0.4779909277030287,0.539350619014346,0.27530114784659565,0.7184378819958281,0.17642803882218486,0.6629470442001579,0.5173608847358275,0.5350656869880452,-0.007187267862867459,0.7945733188254938,0.4414997337712238,0.42243791553397464,0.4028682430893864,0.5269422282404362,0.34239397506973024,0.25555628491068816,0.33534483325952547,0.5029654872795647,0.6645627181703132,0.31455441591841754,0.03890660487968789,0.03157441844607042,0.5423652890577163,0.24152588507996672,0.2263083702472712,-0.1886298337153618,0.5330841322857234,0.35084366002926387,0.38446828895138435,0.14769978198800388,0.11750004760580597
N_Acc_R,-0.005863837524154071,0.45858898427518735,0.2597274948589423,0.12653050965234489,0.2732861945926289,0.28028860476380646,0.3748085244929618,0.38487488592504043,0.24726638513686347,0.30367003866766756,0.4586556374176338,0.06742519235890475,0.24779954755234965,0.2047453783794918,0.24806777020476142,0.16234770910518867,0.39255026229375156,0.47053150300521346,0.5381850073754206,0.37398933158940784,0.05722938493141179,0.39619175855925376,0.335027971884769,0.1524164964064044,0.35336925470269703,0.20544196695130088,0.2756088624082787,0.2829886882102692,0.1782562076435498,0.0751560943133362,0.25701745538476256,0.19824178497829434,0.5974955597879087,-0.13095228848049628,0.3094385579056642,0.14511741950352033,0.34698456863840743,0.14704105583116844,0.14568601174999143,0.09187815478288573,0.3410910167463813,0.17085617929357802,0.014131288496500445,0.21813587369808382,0.21657445123282104,0.15768746618250506,0.42874230742397396,1.0,0.48345584585773604,0.5549783240494678,0.22221183689886143,-0.2069166249997108,-0.06923096998998485,0.48391862807161906,0.3885777775603013,0.23263050416961875,0.4084496915071438,0.33049597311610623,-0.02552554320075169,0.1700881789027069,0.40515067090697315,0.12557360346823657,0.4532854349581814,0.10836453917373999,0.4953459916916462,0.32189284454532197,0.39991330348647663,0.016024940404386658,0.46553531225569844,0.37898492575059906,0.3144701772555996,0.35337737203347047,0.37999711035704786,0.25119937825715355,0.18331649759457952,0.24509008624269646,0.3493878405799216,0.4003236864037117,0.5833449715433799,-0.01761024200923109,0.07901986300410242,0.5044084386584373,0.016893292595953107,0.10018695832956226,-0.037809090787900256,0.39703632953837614,0.3015429536031932,0.21965994565167146,0.25277016503088934,0.2578546848268485
Thal_MDm_R,0.2290593493555692,0.6271853867411881,0.49658298762409897,0.4018866334886665,0.3670117575693207,0.550085653480395,0.34485631709234865,0.6062107121879441,0.4886283337112629,0.4244868546393668,0.666578542228952,0.2337873289283339,0.24336190381328987,0.46030569043711794,0.3468019977943973,0.08093280542905415,0.43854602817874977,0.6811967802296675,0.3391918327126929,0.5672100404136492,-0.17706780878617775,0.33657430619724077,0.3917931308702407,0.021707297729610792,0.47972237583744026,0.39363558499039036,0.6584906757154361,0.47528834471208997,0.19604140046315455,0.42556550377268115,0.4524591102570067,0.45446785985965227,0.3158308161315021,-0.11859434936121103,0.31711328185811066,0.33114922821627857,0.4929782484808787,0.23846553421195002,0.08810455248128991,0.08122003882387913,0.4032881539698513,0.3593590110863309,0.015667066767856497,0.3653908839510066,0.372538283675383,0.14661191302699825,0.5807591798995385,0.48345584585773604,1.0,0.39911112945795385,0.5892324902061613,0.0910952718754714,-0.02228591508766978,0.7061038606779385,0.5913773759407382,0.18223165301317243,0.6361298266333302,0.8145008277391851,0.08813870345254642,0.37389103760341175,0.511956504685326,0.4012231777854075,0.7064518798472674,0.10271029278093019,0.6414292938537103,0.26825827039177635,0.6006637096259219,0.03962320254589816,0.7354577273007316,0.46132909094968644,0.45844783883613077,0.4443911379103906,0.54856433444512,0.3831710513579607,-0.014538195675274476,0.23209809257638894,0.4321249468121979,0.43895715533990187,0.4081156500557167,0.1521244365629585,0.1675061933963508,0.6475664637686167,0.34710063192706647,0.3068526512347992,0.007663166470359622,0.6171324614974022,0.2276726849470459,0.23105546029312402,0.14731939217706613,0.20999982976069678
ACC_sub_R,0.19307215848178547,0.29563361920826753,0.3807726647007192,0.17382745596479604,0.11503903171032036,0.2113954897729084,0.2468950759330653,0.2931510519881703,0.33120617449763917,0.3652079792136494,0.45378877309562604,0.22932543138882688,0.33340942336478374,0.32308985562612924,0.30475650268267834,0.16874910025850084,0.2832214478969793,0.43716914803479484,0.2183173199952792,0.4050402459257443,-0.06917972224106765,0.19024025409183548,0.20567627508154004,0.05629063713562744,0.4358453522152668,0.2663893826991656,0.26453120494347254,0.2967523449550919,0.21542299137436421,0.1225039246851488,0.24777227103396424,0.32338108037985536,0.4107482459945844,-0.19151917782290814,0.03724729840154084,0.2951628356005013,0.2482668082654725,0.21073295344039983,0.274520656884928,0.15779143682240537,0.21822602073887157,0.12444317483377036,-0.02355410195724372,0.3143958516313651,0.09113123861519452,0.11183130335789683,0.39072665070722845,0.5549783240494678,0.39911112945795385,1.0,0.24369380037037114,-0.2893199010475373,0.06502646113211878,0.3957599674766004,0.29153292194043734,0.07386628682546852,0.48789526182666276,0.252127514398024,0.15813057130395272,0.10546979415021863,0.25295457822693834,0.2471958107160206,0.35954261074800614,0.05651572675993527,0.3987669621867619,0.24765038722966587,0.1974344259178351,-0.10627226576617513,0.42097455362653796,0.30994145316472,0.23914764652445938,0.2896665684465438,0.3970659202638443,0.30529809661505897,0.13861778207506292,0.10566795129725966,0.2946297613333536,0.28892651169047984,0.23175280712359222,0.13417069612806118,0.21612807389239017,0.4421067370953572,0.10018788219634404,0.29906159164505614,-0.12619208906789334,0.4423717224075974,0.18785068250171297,0.10235515257081397,0.09542185649424316,0.23137323561634723
SN_pc_R,0.4342793155416566,0.26163607322630805,0.5926293653458505,0.38397108936228586,0.18143737199672177,0.3883174914514832,0.10381812038908028,0.6733161498737636,0.3887658025679683,0.3479320734992433,0.47785166046327854,0.3166238708794298,0.1710637384316453,0.532454710284074,0.2823123905672472,-0.09801833630173189,0.43342974402353335,0.5460455953139324,0.09249790536755849,0.28745517072236687,-0.4115492337090754,0.15209183890380046,0.3119085979861112,-0.022509308285696642,0.23216065166717445,0.4611186293631884,0.41761714470328,0.2728962417082961,0.22057923020744216,0.4228691806383108,0.161786382338175,0.45535613323650154,0.19839011666615852,-0.011995664095940377,0.10063618497142304,0.34143733864188563,0.35752193730720294,0.2419055514096982,-0.009665459114070027,-0.03205818860861299,0.06856724419804296,0.18989904126067883,0.08082989198856712,0.47280999759308384,0.18442194085162855,0.03137688207807959,0.3789140496093289,0.22221183689886143,0.5892324902061613,0.24369380037037114,1.0,-0.007762108695731985,0.1745713286998335,0.39341369150626365,0.2830878611959852,-0.050469670952074386,0.44560045040640045,0.5800284825567495,0.08853987595418156,0.40258416149241644,0.18141743880739206,0.4507934692441946,0.38585177006779653,-0.028306366363334296,0.4500936023358625,0.0333707768388612,0.244191953808002,-0.14898661426715112,0.5943064523684215,0.18455562158870367,0.4018963100300912,0.2537493579367937,0.5317138955157682,0.4689314366797795,-0.29648635909776,0.018574517200103356,0.26923974169844334,0.19756295732658405,0.21101348578473744,0.34204812858409245,0.3019586904230635,0.3303260671625075,0.5161439880212308,0.4346922185009873,-0.2842445120860921,0.6379997309442264,-0.031090403515994857,0.0027264599643059555,-0.11600164297052472,0.19001457767496369
OFCmed_L,0.10634878265728907,-0.07964125561350478,0.026628500050037095,0.3608368113160464,-0.12775500965680314,-0.07782698423224153,-0.06694861227622978,-0.07816222722296808,0.1568662504536626,0.015677213789699926,-0.03117357956808054,0.09701072136804377,0.011187040949757808,-0.004358516705925423,-0.015168214228925996,-0.08028310428385647,-0.18565880181299946,-0.13153077364332744,-0.1386131290963785,0.03866647857223668,-0.126025791584333,-0.22491370407115177,-0.22678731394384682,-0.12811966503776182,0.07823972150255196,0.037927901404444825,-0.01404944448940748,0.0005053203411477308,-0.01594901574846504,0.10165424025944769,0.09917259922180535,0.051301588475304395,-0.10795636382893978,-0.06587975189082365,-0.1286648699879698,0.06958111006311686,-0.12631622703334947,0.05845719921762089,0.09681747541672982,0.06148278618472083,-0.07322665895998577,0.42012222425966195,0.04862378575599651,0.030807727751384434,-0.04181121893503284,-0.030248517716267534,0.021843882624274346,-0.2069166249997108,0.0910952718754714,-0.2893199010475373,-0.007762108695731985,1.0,0.24110186606509584,-0.13209308240222997,-0.05963762501809529,-0.09671088840790548,-0.033198870726969115,0.06418880628309362,0.24514302853774922,0.11134952056295162,-0.12399660483929456,-0.02013451440593567,-0.014425149620781532,-0.06346319103708055,-0.16370240234251915,-0.2581295730927451,-0.09892567443552903,-0.002275575599784243,-0.1199412991050272,-0.10626692258669783,-0.05048600481089008,-0.048536742289757955,-0.1204824955237878,-0.0031509424623622586,-0.1450609968524028,-0.08089626980563054,-0.0622336856725204,-0.12473065176178993,-0.17153502066394333,0.07709458428462536,0.10469117987820563,-0.19074763935630892,0.0778276634391226,0.08208376398199867,0.21353358572188508,0.001076349777318946,-0.12846420601213462,-0.12126475104430397,-0.14153698444503254,-0.05963101979868771
Cerebellum_Crus1_L,0.7139496037286653,-0.16147562283316028,0.5414925238765825,0.608952108422061,-0.2180547996710869,-0.2998518963631641,-0.04544665228851527,-0.06726003192884775,0.5506162938186846,0.38020339492804067,-0.326555985407065,0.7864195598481853,-0.4592388055922324,0.5299725656341548,0.39030723922393096,-0.711787403920884,-0.27286576405817914,-0.07356937159128396,-0.42684624275935884,0.22835673607459847,-0.7322054178635662,-0.5946907279804307,-0.36093438551740287,-0.6763806833141669,0.09498068320419069,0.566950050105358,-0.46406537762993705,0.1976790936070241,0.6265907703155408,0.5086152932888197,-0.048837804652684,0.5874722398624278,0.3206287227696477,-0.12789258602057765,-0.593362218166596,0.765500368280389,-0.035582369465297345,0.6791335768946491,0.7095866642957804,0.5782173530932279,-0.584877580428977,0.2604992210123553,-0.01615416534570514,0.6021888514857112,-0.6115282803123986,-0.5849650282949291,-0.16075983029183286,-0.06923096998998485,-0.02228591508766978,0.06502646113211878,0.1745713286998335,0.24110186606509584,1.0,-0.2884748590744327,-0.3781136294830084,-0.7440471526302357,0.1961220283880467,0.0409309608134387,0.5683742594615386,0.21436797062383103,-0.5055015435364355,0.5099857520696167,-0.16974545811610636,-0.7449569992919203,-0.2924237215821823,-0.3379870733454823,-0.3542901476877887,-0.630235379310046,-0.11248268444411776,-0.4955515568280588,0.037720984690663366,-0.49495709601849497,0.2986713520618753,0.5218071652438165,-0.17001080143604277,-0.7766115637594461,-0.03142101085246412,-0.5912166060786724,-0.30050119147676607,0.8075126097327162,0.8057335140735425,-0.28350719333374025,0.6004097602706348,0.5656238348793159,-0.21172607980528055,0.39282809896680176,-0.6755667387362458,-0.7186791820001202,-0.5309888432061535,-0.3146273557874893
Precentral_R,-0.029233040500049264,0.7512872992481753,0.2827244956608826,0.05238751431154574,0.46614983248908887,0.5077002594711258,0.4950841385669189,0.5217926932376861,0.27132423739499795,0.4647334863639266,0.7311990378317189,0.025724901053891757,0.33266705401827856,0.3223888133374835,0.35466152493933584,0.33956729442862765,0.6766548453719958,0.8100427676478287,0.4464582023089811,0.6438268702760335,0.16790833387978119,0.5709180318826897,0.6095011332851041,0.2547327825548395,0.546343367544774,0.26301720722334293,0.5890101712855614,0.5546911432815848,0.11846548888748706,0.28009449902948347,0.568632558511855,0.25235855072817887,0.25483344137324965,0.012705277794304855,0.5866672817262023,0.10659105431880454,0.5456342421095305,0.09011904560472997,-0.07902009534744175,0.036630762803318895,0.6928845368701788,0.2713714905930734,0.002766852519639508,0.22817731409144873,0.5623329061037687,0.3147875769174604,0.6922271801297378,0.48391862807161906,0.7061038606779385,0.3957599674766004,0.39341369150626365,-0.13209308240222997,-0.2884748590744327,1.0,0.6967661989418186,0.46495087983348293,0.5687213214673708,0.6009933556911858,-0.12350234464360464,0.3559069538946564,0.7350530848254774,0.19357055147928762,0.803946638406948,0.26026618393897816,0.8638669719118721,0.5362317306343983,0.7816821429652119,0.33054489857705077,0.8846440383480586,0.747632063726697,0.5589388695535101,0.6566702332372446,0.6038284687717843,0.29549243062300007,0.27821770839765114,0.45674205226004777,0.441970933980048,0.7547406527230985,0.43235182003374767,-0.1328205986869264,-0.06798500860621155,0.8065889512879243,0.032848601839550476,0.11857632342157674,-0.051257699360874744,0.4887891096016846,0.5861846430862032,0.5995278456839276,0.3863278226199872,0.20953764218322163
ACC_sup_R,-0.2548751826608792,0.7521710280657311,0.13078511752732794,-0.06002264528272741,0.6011567631746996,0.46792965603878717,0.6564270169212422,0.5258763768333489,0.20667922490420793,0.2763682443828446,0.6295499319758638,-0.11478139863014536,0.42145738737146876,0.12513712767894408,0.20053583749181153,0.5251402385775623,0.5136169274428659,0.6334584816864173,0.5496412818203346,0.4270516936095519,0.3634671012814339,0.6901284485855412,0.6925702560747944,0.4198221814331029,0.3126793180136848,0.05126878738967722,0.6640999440286159,0.5059311143702517,0.033967621100976154,0.0025311464108623708,0.4911918618663376,0.14575366638967263,0.14875423966398607,0.001135592610094324,0.6034438407795996,-0.0333999631365116,0.5948447180210242,-0.01717056773445685,-0.24494799154342717,0.015852736603880185,0.6877206323793635,0.11499362604316674,0.0768615942666958,0.14335289032264842,0.6335006463447614,0.4114265963224779,0.5260558733582614,0.3885777775603013,0.5913773759407382,0.29153292194043734,0.2830878611959852,-0.05963762501809529,-0.3781136294830084,0.6967661989418186,1.0,0.6504651441372865,0.4842884452512645,0.5048955446011877,-0.3185152788508119,0.29560019323706327,0.8693290036281687,-0.12230519639606621,0.8117766100871936,0.4709717404205691,0.7079093343424593,0.5845705696475244,0.7662480686575535,0.4384766689993772,0.5822748942765218,0.7000311190014035,0.28745491320329614,0.6492749410432023,0.4412129096361132,0.22801320681730947,0.28089599346150573,0.6189848443807395,0.5737233623976762,0.7113671321425826,0.45896169720783353,-0.3302448261427322,-0.31919143510024145,0.7965176710372064,-0.18342580989537305,-0.00888768710868449,0.052580205872122,0.3253297948789946,0.6098349197559197,0.6047400406174287,0.4769467609532461,0.3593657075993759
