,Thal_LGN_R,Frontal_Sup_Medial_R,Thal_LP_L,Lingual_L,Hippocampus_R,SupraMarginal_L,Cerebellum_10_L,Frontal_Sup_2_L,Fusiform_L,Olfactory_L,Amygdala_R,Insula_L,Supp_Motor_Area_R,Vermis_8,Occipital_Inf_L,Precentral_R,OFCant_L,Parietal_Inf_L,Thal_Re_L,Parietal_Sup_L,Parietal_Inf_R,Raphe_M,VTA_R,Olfactory_R,Vermis_10,Frontal_Sup_2_R,Thal_VPL_R,Cerebellum_7b_L,Precentral_L,Angular_R,Cerebellum_6_L,OFCant_R,Temporal_Pole_Mid_L,Supp_Motor_Area_L,ParaHippocampal_R,Cuneus_R,Thal_VA_R,Cuneus_L,Thal_MDm_R,Vermis_6,OFClat_L,OFCpost_L,Calcarine_R,Cingulate_Mid_L,Thal_MGN_L,Pallidum_R,Amygdala_L,Occipital_Sup_L,Cerebellum_9_R,Temporal_Pole_Mid_R,Vermis_4_5,Thal_MGN_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Thal_LGN_L,Thal_IL_R,Hippocampus_L,Calcarine_L,Thal_PuM_R,Thal_AV_R,Temporal_Inf_R,Thal_PuA_R,Thal_VL_L,Cingulate_Mid_R,Thal_PuL_R,Occipital_Sup_R,N_Acc_R,Frontal_Inf_Oper_R,Paracentral_Lobule_R,Cerebellum_Crus2_L,Thal_PuI_R,Temporal_Mid_R,Cingulate_Post_R,SN_pr_L,Red_N_L,Pallidum_L,Thal_LP_R,Thal_MDl_L,ACC_sup_L,Raphe_D,Precuneus_L,Thal_MDl_R,Thal_VA_L,Red_N_R,OFCpost_R,Temporal_Sup_R,Cerebellum_Crus1_R,Temporal_Inf_L,Thal_VL_R,Postcentral_L,Thal_PuL_L,Caudate_R,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Vermis_1_2,Vermis_3,Lingual_R,ACC_pre_R,VTA_L,Occipital_Mid_R,Temporal_Sup_L,Cerebellum_9_L,SN_pc_L,Vermis_9,Precuneus_R,Temporal_Pole_Sup_R,Thal_AV_L,Vermis_7,Paracentral_Lobule_L,Putamen_L,Postcentral_R,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_6_R,Parietal_Sup_R,Cerebellum_10_R,Rolandic_Oper_R,ACC_sub_L,Thal_VPL_L,Cerebellum_Crus2_R,Fusiform_R,Thal_MDm_L,OFCmed_L,Temporal_Mid_L,SupraMarginal_R
Thal_PuA_R,0.6011341098948993,0.26642736617931084,0.5953329516483238,0.4150870352709682,0.5696437845310228,0.43834805472840827,0.19379288976685932,0.34854247020466045,0.5778155187612305,0.2733624329455634,0.1748946636455094,0.5083036095787536,0.5492013739801341,0.16873711871787236,0.06489754728683421,0.5456342421095305,0.19688927269179837,0.38539800616430164,0.018496629593853984,0.4323604074806485,0.4528458942886485,0.18597505819471608,0.4062872927390407,0.22437630977273587,0.08096379298078638,0.24897214428935815,0.6440184497601654,-0.1447393800674502,0.5422202375731422,0.21862337893356698,0.2374002847117351,0.11925056272089792,-0.20984069098916572,0.44270856236414147,0.4760867553907477,0.09207291204115238,0.33294553950739264,0.14681655955780987,0.4929782484808787,0.23998288763959066,0.07624386098104345,0.056771344973440045,0.259709561935676,0.577375200507368,0.4554255147634785,0.28593456902216646,0.21415845725709373,0.08239165683120935,0.26427525007303815,-0.036900213511584144,0.27751227046141336,0.5235848861845657,0.35876684295844746,0.5931473467408499,0.5843245003781085,0.649591742086244,0.6992880721155234,0.21035796732353848,0.5709789933220141,0.19544864796755534,0.18531335150048156,1.0,0.6661179821250884,0.5921145019913606,0.38244964669035725,-0.00041243175276604806,0.34698456863840743,0.44742537151044526,0.5783293000097148,-0.02068293679609986,0.462534250769554,0.39476442558389135,0.307719700039119,0.29978496545403105,-0.030275972807665908,0.3455288779813575,0.06070613287466054,0.5627513425345365,0.5281562236661153,0.340136085075456,0.4815016581775047,0.48716505522361625,0.3374012579033472,0.015926865614117987,0.13930189227799625,0.3903744728038635,-0.06485481936670719,0.5226004516590645,0.634524192346295,0.5766970722820491,0.17595040547186164,0.4413423767343377,0.30591237142639277,0.1422747390785081,0.5965278242586843,0.5349639562134905,0.40417109596520573,0.36977698515216484,0.13104343927203577,0.07584485382860492,0.580406203337038,0.14531472220512123,0.29325898448481397,-0.022849142846896993,0.47770789539803593,0.27164499694973143,0.21891009184586316,-0.28553380241500576,0.519602137704442,0.4837279106660269,0.583638003344117,0.5113738014827804,0.38855552088996764,0.11815308428751976,0.4658476473052481,0.18100313519091576,0.5514033047087871,0.24993450656318028,0.5712959248729528,0.0263227067947831,0.4303686782610184,0.5790180296842816,-0.12631622703334947,0.43049210329909293,0.42824482353091875
Thal_VL_L,0.548549479487164,0.5079215798209816,0.6407178377234881,0.2940664818019082,0.737146684181361,0.5892188267323671,-0.014142702959380629,0.6129882886927535,0.5961546298316545,0.3708036749979328,0.33541593759229577,0.7109502666220375,0.7107034114091536,0.19772639592242208,0.20077884171658328,0.7512872992481753,0.2777286776870518,0.5709703041994075,-0.0007589557405446407,0.5366877126219471,0.5511343812615973,0.10815966860698364,0.3329622468388292,0.37075674939938297,-0.12880282195789214,0.4759423286891949,0.7200287007879017,-0.1560648919955135,0.6467683457483143,0.18531964980953275,0.0773183233119942,0.2011128820629175,-0.04336651448569215,0.692179832265737,0.5438261524867918,0.11905753335710652,0.45477389250211436,0.09427071096413034,0.6271853867411881,0.36396383186357667,0.23342331737884464,0.24102495373811655,0.21336152634557912,0.7611517909686822,0.40980679786187135,0.5397856338491152,0.4117163819542949,0.2051737940331141,0.22225561252725157,-0.08615425123512366,0.18259535534069546,0.3580715887153684,0.5296499229680066,0.7446301367549968,0.47977479683120317,0.6580302937755828,0.8050187031802768,0.20554433002752392,0.792757507168171,0.06565939379571431,0.009335915257879034,0.6661179821250884,1.0,0.7657884010953173,0.33296918017159266,0.10002782046609825,0.45858898427518735,0.5917536970432083,0.6988208505168444,-0.0600789584735823,0.5417728162366676,0.2588111687788589,0.4898409647178468,0.5698479620817105,0.22304449510876326,0.56509699052373,0.40014885827924535,0.6317213722259121,0.8006108796807665,0.3694865915605485,0.5575748558507126,0.25105825101022644,0.40728825274480307,0.042293244612665475,0.26963537309594166,0.23297239326225322,-0.24301983210509295,0.5737054987936636,0.7274040380697184,0.6863094999989957,0.07396832040010545,0.6055462049706823,0.5299895827221643,0.05183915769703205,0.6134351952665447,0.7877215837897745,0.24604992110295412,0.5200905619289404,-0.08529530054637802,-0.005374313712283972,0.6572039974637792,-0.09138834741350069,0.46114744214514847,0.20786395202043217,0.4744581148136857,0.12114886313279788,0.24472656821719682,-0.23608402972813303,0.6207319681843089,0.6790541846332507,0.6721244587323022,0.5967244286369703,0.5712356897250054,-0.05893121176789264,0.5706105002478308,-0.041819992064176005,0.726281689648716,0.4327039089903307,0.6972207642864947,-0.11479018879032633,0.29807239954455006,0.7624284971331697,-0.07964125561350478,0.4112082681635517,0.4535823660424273
Cingulate_Mid_R,0.5608373319679284,0.5832741987658251,0.7204636109814382,0.34514270308076916,0.7345836445833256,0.7022088188594581,-0.005026947474483556,0.6747338168543825,0.532619953901643,0.28318139718730584,0.3247615002363069,0.6233663279446607,0.9025431845078199,0.20066897668163988,0.2718121438627382,0.831760185403361,0.26262684173568646,0.737967480465996,0.03254670826320296,0.6656057842268017,0.6725052955449167,0.24892020395332284,0.3450124760356676,0.2632797009206437,-0.10372203912303865,0.5617523631268172,0.7806733203392747,-0.16093516146775894,0.8106991332223459,0.22357933938069166,0.09690182169523004,0.25019784993056765,-0.0629756396051095,0.8828585984190008,0.5549669947362298,0.1400757820720908,0.44460653390064725,0.19479725387891164,0.7071047217602833,0.3180347677783043,0.21868102892829328,0.18841322091618912,0.3823180505089529,0.9701155232761537,0.4600932218977662,0.41027862295209355,0.3704939969162296,0.1988929014783123,0.19083766997080515,-0.03577104759171806,0.1938165966086227,0.4120697323298431,0.598248794969923,0.8080125908509982,0.4933423283141378,0.675107310521806,0.7840507949737657,0.27985093545835255,0.8324467421541041,0.21293524188502344,0.09963625269900957,0.5921145019913606,0.7657884010953173,1.0,0.44786491999715905,0.0946706702691735,0.4871838968279206,0.727576819421298,0.9120581985199149,0.13500432359445716,0.4973602606390906,0.30158351226225366,0.6738031463951429,0.5506896642081192,0.10842617709462782,0.4302441817301767,0.33642182541956317,0.6091954610988958,0.7691977589958803,0.39568661408632877,0.7241133232154428,0.3190782174402659,0.34214533075444503,0.017203439011543403,0.21804937967073476,0.3066786305779193,-0.14473096696520765,0.5234416578863237,0.6973607585173555,0.8264622953682979,0.1647124733151891,0.5979398981403949,0.5175127966708318,0.05637623244699808,0.691403356339705,0.7524018108482677,0.2997786337217566,0.5493645801413684,-0.008621333189655198,0.03006211625614443,0.6011551730267358,-0.0623270996518803,0.48163969331312284,0.1500585249552709,0.717208456466776,0.1728467810432049,0.3005815126713733,-0.22119883500717935,0.8113410164162113,0.6689642772167179,0.8446488079616687,0.5501327620480413,0.47381183177002567,-0.047069751667376196,0.6646711089894266,-0.029582688264440327,0.7011768689522068,0.3770256064735475,0.7622287628988531,-0.005472331425162129,0.31058334184379743,0.6965689332476025,-0.04944689004796503,0.3354267355862899,0.6244267955256552
Thal_PuL_R,0.11650771110218569,-0.3013283771459658,0.7159081457141817,0.7851972586261787,0.07448374111212706,0.6398599493528474,0.5762020399565578,-0.21555397765575687,0.6221379254808583,-0.3400838085986781,-0.354345744503133,0.5394660401529503,0.30643420952795347,-0.46020098457291914,-0.4200665212468121,0.29549243062300007,-0.3802435997992521,0.6806917266800063,0.026693544375096266,0.6466347974350845,0.7519613303013806,-0.12174917987141477,0.5887005047643344,-0.295218488327888,0.6399802239098923,-0.28994048566570196,0.3624793143666451,0.2830592036425955,0.3671444540050365,0.8126989081065557,0.7387340955218105,-0.4364569662095727,-0.4273253152979547,0.3222638398413664,-0.12124863376138731,0.6947768389406808,-0.3290966714397825,0.7650104360651401,0.3831710513579607,0.18956980200685486,-0.5070585459841985,-0.3427568322630256,0.7882458326250936,0.3814296351230226,0.24846008171304348,-0.0216831557560074,-0.36623953092868383,0.643341306955188,0.5261294998823582,0.3210000450220713,0.7841013197617736,0.04795346551119558,-0.07793286986925367,0.4004686401184486,0.38909598651547744,0.2930232404088445,0.3958338592220241,0.7915460878255931,0.28571820179083207,-0.02153721751316608,0.5698834126423689,0.38244964669035725,0.33296918017159266,0.44786491999715905,1.0,0.6021674403018092,0.25119937825715355,0.2571817746067843,0.5148538534484118,-0.11973991707272173,0.14286408859493158,0.8502729355031476,0.6942024488666115,-0.22282884820785934,0.1457845568136813,-0.1568126443390231,0.35618998237897326,0.3885575653180344,0.15486958329465284,-0.09836079545650223,0.6843078925868242,0.6509537700729289,-0.28983096487677595,0.4446653050106235,0.21945976851013282,0.7839628799746012,0.47219689943492965,0.08774849879712404,0.623265249664268,0.41966839328935995,0.5715508858560063,-0.17029858371288348,-0.29153142742911403,0.46878410685597943,0.2691414079983625,0.17105920650118214,0.8097764013630367,-0.27937741359230406,0.6215085143893734,0.7479146598729318,0.34239397506973024,0.6243871297754121,-0.04179838066961666,-0.565711052549412,0.7296531203395621,0.6062068405959575,-0.40231247273430587,0.1994827384120723,0.5337933169520527,-0.035222352208569535,0.5370762544290386,-0.0459744012634431,0.3095743136613374,0.6759082386555538,0.5080859784412104,0.6399258697563761,0.44849511697460437,0.010058927442402653,0.514779501382181,0.3655909404740171,0.7070934311428796,0.4798046934129149,-0.0031509424623622586,0.705500252422104,0.81722758757358
Occipital_Sup_R,-0.19547036390821843,-0.4524481015704543,0.36596672680281767,0.3976569889336876,-0.18821419300659048,0.28055264617374076,0.2552758559262211,-0.33573432168833195,0.3451451297408144,-0.5222131305628385,-0.4940022847302633,0.410714294527474,-0.13502202268269603,-0.5430611908907921,-0.5005029405928808,-0.13492280559885833,-0.45876963375619845,0.5111882743236142,-0.051976881228147816,0.5409334257718613,0.5523822722569559,-0.3346687125536879,0.18224243629014286,-0.44847162610206004,0.5333332512627809,-0.4213593560163749,-0.04920157649449117,0.36449244167921047,-0.1537554222654578,0.783214951782969,0.6261280549751143,-0.482731502133708,-0.1952652732624137,-0.0026954216209158113,-0.4487204663588431,0.9136767125989885,-0.6207666185348014,0.7393028334713396,-0.041365027400929594,0.24184417409904374,-0.46864760975311454,-0.28179273978984276,0.5598694796877152,0.09575742323047741,-0.206099671755921,-0.24272507189364978,-0.556450086788317,0.9012257077142953,0.2872307979137688,0.5216055068759959,0.6937081265889904,-0.42967266400621845,-0.3559193838126096,-0.008527766180414353,0.1654406641055632,-0.11855061970898816,0.036280672533608914,0.7758265131924695,-0.0061661476619249535,-0.5190762790130385,0.3261812536552176,-0.00041243175276604806,0.10002782046609825,0.0946706702691735,0.6021674403018092,1.0,0.07514023875288295,-0.1955075220321603,0.05038627023267071,-0.054060928710381,-0.027628409818649502,0.5228175471111698,0.6116387261794252,-0.4244435909775946,0.5819190744731422,-0.3430718228314541,0.31885455159224585,-0.04566292306678292,-0.045379661458396336,-0.5647796274383989,0.529016292941883,0.3600872676501249,-0.5706570438716153,0.683560932434769,0.23200118663080097,0.3936188036514619,0.4853360065945715,-0.08115947766740406,0.23622413247488744,-0.11060176722488031,0.3012516165131878,-0.4148117421525517,-0.45779336114372343,0.3336544385201701,-0.16456386785824365,-0.06790157406788667,0.48555224941756336,-0.5147798025322697,0.4837658367137336,0.8084624667684038,-0.08780873162134364,0.46912947032228436,-0.2994113638415383,-0.3609982377675156,0.4297857149021927,0.49174821663593205,-0.7717537847626288,0.6651653189730713,0.06394476624487229,-0.40247268124942975,0.051684456480919946,-0.40144646677123164,0.20566354594955813,0.6198776782527293,0.3715990392090284,0.40159194247181235,0.07818919132097231,0.02966248915001752,0.08228027443258823,0.27454485278853696,0.4572598827374494,0.22112542137524205,0.06348632400115153,0.44378316636915877,0.40374626794168506
N_Acc_R,0.3361949121959335,0.277705777363202,0.37999711035704786,0.2047453783794918,0.40515067090697315,0.40520687660480315,0.016893292595953107,0.3410910167463813,0.2829886882102692,0.22734678539717199,0.3462470689452619,0.37398933158940784,0.4953459916916462,0.1524164964064044,0.016024940404386658,0.48391862807161906,0.16234770910518867,0.43578543516754575,-0.13095228848049628,0.40130982513627167,0.43068938673388457,0.2578546848268485,0.1700881789027069,0.3094939374635299,-0.01761024200923109,0.3015429536031932,0.48284847553484816,0.0284160969696062,0.4667147897562796,0.14704105583116844,0.06742519235890475,0.15768746618250506,-0.037809090787900256,0.4751506542828532,0.30559155733854204,0.08541591036006993,0.24562240280402559,0.11485966048498109,0.48345584585773604,0.18331649759457952,0.14557945346466297,0.11528520211618214,0.20544196695130088,0.4855311327030759,0.2983194326021421,0.5833449715433799,0.3267281814494535,0.09187815478288573,0.0751560943133362,-0.02552554320075169,0.14511741950352033,0.28028860476380646,0.35337737203347047,0.3808441608088809,0.3493878405799216,0.40077038021282074,0.4532854349581814,0.1644498378657494,0.5044084386584373,0.1377583366092979,0.12653050965234489,0.34698456863840743,0.45858898427518735,0.4871838968279206,0.25119937825715355,0.07514023875288295,1.0,0.39255026229375156,0.47053150300521346,0.014131288496500445,0.2732861945926289,0.21813587369808382,0.30367003866766756,0.3094385579056642,0.15349370852958427,0.5381850073754206,0.260725649233339,0.33049597311610623,0.40670698254638143,0.19406440122420038,0.41067241892397155,0.25492240113780645,0.3162613189660599,0.14568601174999143,0.17085617929357802,0.2597274948589423,0.01601279648176614,0.32189284454532197,0.460910157837271,0.46553531225569844,0.12557360346823657,0.39619175855925376,0.21965994565167146,-0.09234115537835066,0.40296648657922146,0.39991330348647663,0.19824178497829434,0.21657445123282104,-0.005863837524154071,-0.012379570479956135,0.42874230742397396,0.03058390129002813,0.20438386656159993,0.05722938493141179,0.3654410408534669,0.10018695832956226,0.13595787517018187,-0.13521309991157077,0.46244011179493266,0.4003236864037117,0.5166947265269435,0.3369901908472427,0.35336925470269703,0.017880204950848248,0.3748085244929618,0.017554052829986757,0.4205049995507788,0.4825812836139911,0.36353800051107593,0.08733624949735144,0.24726638513686347,0.3528658896516743,-0.2069166249997108,0.24806777020476142,0.39703632953837614
Frontal_Inf_Oper_R,0.28909263210359526,0.5511033938594643,0.5155362567961518,0.20723005490408913,0.5259819432179564,0.685503575444207,-0.0507674455209402,0.5606803900575787,0.23858108146396947,0.372740954338364,0.4163990501303366,0.3561638328673455,0.8520765741947358,0.3970279327065446,0.27862444606214865,0.6766548453719958,0.3392983598508964,0.5243412723312761,0.14338413636030742,0.2882633988464737,0.3646542269664688,0.26333819821761595,0.299950359763885,0.32529860144070727,-0.21873569388752367,0.5881403710842831,0.5627196771653284,-0.2615408285445692,0.8184762006799143,-0.05462683517579553,-0.09482988130380811,0.28716784005261403,-0.21237541920535555,0.787925645467345,0.47418052403156463,-0.1657452882298317,0.5998828836349962,-0.06339770304900884,0.43854602817874977,0.22386955538820652,0.31754654536256993,0.09062631435670179,0.20649468177123217,0.6902086956368871,0.4006498878267229,0.48900776419023656,0.505714247989112,-0.18275767171425256,0.04104901290797408,-0.20319339932116906,-0.09200338308187014,0.33275820916668786,0.5546126297383678,0.6423348563587281,0.27796059438448784,0.47974212024469703,0.4958600593063395,-3.067001430405927e-05,0.6275225152712668,0.314957065021621,-0.13278812065579595,0.44742537151044526,0.5917536970432083,0.727576819421298,0.2571817746067843,-0.1955075220321603,0.39255026229375156,1.0,0.7779505773267491,0.09581285470148582,0.2801209041462146,0.11881727875415914,0.3768840621335943,0.6128190550913043,0.014574142696414572,0.457887905274558,0.10382405298406536,0.4335628608510221,0.5318867429768104,0.45371038481770354,0.3914461749471653,0.17351919120643158,0.5027518099663738,-0.19930812876894533,-0.005139269249080173,0.13597779850166952,-0.17693516629404843,0.47884152079010917,0.4872766132524549,0.7520554855109436,0.06324025868303655,0.6522969730020699,0.5725237093128006,-0.0819327126758321,0.5082514274394122,0.5074844265712543,0.07739089353563425,0.6200166266446825,-0.16621927473253487,-0.18443199208835653,0.5563542537166533,-0.17149222839559825,0.5390117288379955,0.2390706404749929,0.4664859872301708,-0.007329679311029148,0.5267239183654804,-0.3700910205424503,0.7063657019082109,0.7065912104691578,0.6584324400575249,0.4748402332380591,0.2765367054869483,-0.24075127401831448,0.33551183204762297,-0.1401080933070614,0.6206696528048802,0.18675273689487767,0.5981585400542835,-0.02643781357270673,-0.01641237057855843,0.4195138426530985,-0.18565880181299946,0.19075081583736309,0.4751719932166635
Paracentral_Lobule_R,0.44056117804914224,0.4710151207523431,0.7386157556968089,0.5049029536058274,0.6168807547553948,0.7905622579930202,0.17446756564584293,0.5292793619992658,0.5658891801812849,0.22607176778066185,0.23591177776452502,0.6121622877661583,0.9003497822534778,0.1549064722860507,0.12278802030842974,0.8100427676478287,0.2081315288678013,0.74987959319823,0.09123414135543102,0.5915665795109623,0.6887927829339173,0.19475821116193473,0.4364979931622533,0.22972690580388527,0.04209255639465289,0.44713172058451683,0.7097913687659534,-0.07875265014131456,0.8569164585200127,0.26732633193917654,0.2098422678114662,0.19350619228878727,-0.18819376102389648,0.8468247436370155,0.4685569426387205,0.12530932950545856,0.40471482860900715,0.2639642621727261,0.6811967802296675,0.2549237132778816,0.14624728773911863,0.0739531736548082,0.49542190533528574,0.8657947841232367,0.49402470188869335,0.40061450956013,0.30922495054261195,0.16246402973928933,0.3270620778638495,-0.007099932237270451,0.26783213305612186,0.42914881536869026,0.5199370554231972,0.815970698922954,0.4336854578414191,0.6040162404417745,0.7175405708676509,0.35304697647240035,0.7407062458765896,0.3008540843266575,0.1901990577612098,0.5783293000097148,0.6988208505168444,0.9120581985199149,0.5148538534484118,0.05038627023267071,0.47053150300521346,0.7779505773267491,1.0,0.07297323338961076,0.403110679110189,0.4174874347027206,0.6318762268908086,0.46151152086320407,0.017578238989642964,0.3651954718178634,0.3162218478253734,0.6374941391446773,0.6306566115657863,0.39073900379709964,0.6845325622234425,0.39775384073848674,0.3108040847652135,-0.006746719722952823,0.21211492752828548,0.43540668028923213,-0.019612399122253734,0.52265631029716,0.6939664633036022,0.893644061445457,0.28507005981982353,0.4968506222202268,0.4370820331500679,0.14037705887909438,0.6507551563222791,0.6213401020597132,0.4118696867643053,0.46539888671020974,0.12301270524789655,0.10025939690685781,0.6812174714397253,0.09219214486607487,0.4950635585394277,0.00404216729278009,0.7283940535591672,0.28310949695548265,0.33136835141113835,-0.2463121953916774,0.9067167552359844,0.6398827133851908,0.906613134581797,0.48900734278523134,0.4695846762111033,0.07182796441130718,0.5673858855005554,0.12990723955612313,0.7069413426648495,0.29103227846059343,0.7669550665082834,0.08467853321645656,0.36034657573225987,0.6373062214862946,-0.13153077364332744,0.4740653424803677,0.6985175567938512
Cerebellum_Crus2_L,-0.008834427209711447,0.25783973483966005,-0.030395393122147948,-0.24826868523660772,0.07121163093812372,-0.04383682386088514,-0.2556724234670134,0.22541896539834191,-0.26103290408448154,0.10009878480503029,0.14308504002288436,-0.04629222347602003,0.11229920877053497,0.3073706504886109,0.2477508720426726,0.002766852519639508,0.16383498059043283,0.018669762496407925,0.036478892592143736,-0.08462492366589668,-0.1420266051765722,0.1760475719746591,-0.2901677706254087,0.060489915308199194,-0.20295712234354188,0.2520110950277286,0.0022833064905749497,-0.09103445200603268,0.03729872556142097,-0.2840881038906,-0.22438206655329163,0.22459820860217075,0.2160411176549734,0.09648579042487752,0.09049105159083039,-0.14733222592400405,0.09359603951442727,-0.07489177022830727,0.015667066767856497,-0.06472242048190292,0.1836997012689397,0.17637009024477782,-0.1813643723757002,0.1419170246738941,-0.06257210883076526,0.09837521799133325,0.1053182567872151,-0.19281575232238518,-0.3208293196621841,0.014567973052424868,-0.17063543130149325,0.07406440903973661,0.20223798893072,0.020105799025587144,-0.039739602882255566,-0.008942321628545663,-0.05068882753578307,-0.15526631053950213,0.05481190393508513,0.08621067086800173,-0.024221221731674132,-0.02068293679609986,-0.0600789584735823,0.13500432359445716,-0.11973991707272173,-0.054060928710381,0.014131288496500445,0.09581285470148582,0.07297323338961076,1.0,0.0010307054336656926,-0.20036051428568924,-0.042164452910531384,0.08721405493458217,0.06506972215246128,0.10836098629595087,-0.06919366073879565,-0.0807036149119541,0.12513383711381798,-0.024656871890125966,-0.11442000889727183,-0.0053648219304188996,0.14101674388307256,-0.03174344715675844,0.019876951959943413,-0.22222375745472414,0.0906682078839996,-0.05072521680097435,-0.03642104695333015,0.03846584483321805,-0.1889796046608064,0.20670294076134157,0.08293304585764356,-0.06482821648425235,-0.08320064778352995,-0.11915194718112129,-0.2513934976103111,0.16855127934118425,-0.04488541989647797,-0.10683349971079271,-0.13597391968783598,-0.17662888946194868,0.10319112526239689,0.21636466630507192,-0.12474743463152768,-0.02889565862397371,0.16151644772944498,0.16194036654384067,0.02474538425555727,0.07037688208043526,0.08248804702256649,0.042386394831682404,-0.052037842216123495,-0.16967994919121024,-0.11865986384365469,-0.25947392758213567,-0.13666709417233072,0.04278163825985131,-0.21021889927447718,0.19534578118113868,-0.16838073104178491,-0.027822925212484986,0.04862378575599651,-0.3090536855944141,-0.07856038784215658
Thal_PuI_R,0.5724061431744089,0.43338773446496415,0.32082872131496465,0.07659628117038325,0.6537942002464034,0.19864529501913047,-0.10364756065418299,0.4800440430044344,0.3882376945240576,0.48460329279650965,0.3574890884880295,0.2644814056511346,0.4312400032845602,0.24446537379429703,0.25695623330846507,0.46614983248908887,0.2381044066927935,0.2804309226984125,0.023500152678784594,0.3941772647091004,0.36448952584872674,0.23379454077671455,0.08180654372234457,0.4584464735503093,-0.20329939580684914,0.3860227404819373,0.5667526808671624,-0.28694714311465297,0.377299924824542,0.02683168887089116,-0.07282433551756688,0.22852060917880676,0.05879809450672167,0.430177189167283,0.5494181260080319,-0.025973710044679674,0.3792277555983222,0.025767888679288403,0.3670117575693207,0.14633121233860738,0.15473409818045614,0.10491426810749883,0.035773842703108884,0.4734779016208977,0.306771276132583,0.3429297700332485,0.3825753640676989,0.04405183764097964,0.028841971281703124,-0.16528439899694664,0.029571509432535528,0.36019791719815974,0.40169427401717467,0.4379100326281812,0.49376745922822085,0.5813095136141266,0.6088567202143098,-0.005643734855647386,0.5356486020812088,-0.03106764473498492,-0.0380199858208744,0.462534250769554,0.5417728162366676,0.4973602606390906,0.14286408859493158,-0.027628409818649502,0.2732861945926289,0.2801209041462146,0.403110679110189,0.0010307054336656926,1.0,0.08804928096033529,0.20675670674918095,0.4496892268672709,-0.08057345876049395,0.4651394894782377,0.1702139727782944,0.2996727314517849,0.5780901792987782,0.42414381481556496,0.366094049985818,0.1058115693548179,0.34318287349484733,-0.18042735722177813,0.04509979187364419,0.05624427220283919,-0.2529246847970478,0.4214782704133965,0.4158041898854114,0.38285759993711516,-0.1587033288790002,0.5118053264122138,0.3629786448789628,0.024467490901044244,0.5887321919548036,0.634718756107946,0.11005017111614342,0.3983428249321383,-0.18217096013601367,-0.12485322158575386,0.27300481490571493,-0.15215812416521635,0.23938523043490553,0.2029638768862631,0.2538034758917837,0.00523612771819438,0.21716915855446844,-0.2175944415285878,0.26755493649868184,0.41537098465842553,0.43513424924894833,0.5636482345469058,0.21996512227616866,-0.15162221201633597,0.4976933174804065,-0.12900290563333217,0.2953232513225665,0.225601700329813,0.405224536787449,-0.16353592944632428,0.1749812195795181,0.38254414203058223,-0.12775500965680314,0.09173475769272289,0.20000187235141106
Temporal_Mid_R,0.1760963420886542,-0.45798657026811224,0.5990763462553212,0.9210683920143522,-0.012003608890776086,0.5663818460554345,0.7593812003731575,-0.35582020155375976,0.7161142034814665,-0.41165611862847024,-0.4747447714412844,0.4856603918825338,0.18170557196922987,-0.5173498544703943,-0.5564978497426936,0.22817731409144873,-0.417361552433415,0.5265965819941361,0.008789184225876885,0.521824258253127,0.6663060527578184,-0.12973682857502689,0.5951662566949777,-0.3297481050812309,0.7809734166531127,-0.43624947987784835,0.29661715295612245,0.4352634446954632,0.31959919281596594,0.8354815049647989,0.8801121880149042,-0.46369780035694574,-0.363515090559183,0.13151334004977808,-0.13499904278536617,0.6404239810912898,-0.39334446357843644,0.7630164345081404,0.3653908839510066,0.13682678890126307,-0.585563973954739,-0.34975983165250574,0.8033244707223842,0.22997107410730047,0.3142051464591891,-0.10692161836696458,-0.4987552134527796,0.564034912934253,0.626970349095732,0.41523381172444485,0.8893479561321684,0.14287486264614438,-0.17954037418158733,0.30933182561476263,0.44137386375567295,0.2828440665594584,0.3555684510702795,0.8299124333659292,0.1454519852962803,0.09234976550675865,0.7758913023665855,0.39476442558389135,0.2588111687788589,0.30158351226225366,0.8502729355031476,0.5228175471111698,0.21813587369808382,0.11881727875415914,0.4174874347027206,-0.20036051428568924,0.08804928096033529,1.0,0.5167304861453483,-0.3691156455275677,0.02390669511732946,-0.2518334993945672,0.3527574077291817,0.4082253192230182,0.03274332664163517,-0.14031956447386518,0.5658037491116589,0.6506286852726579,-0.3270096266028355,0.45481310891553617,0.28719123499901256,0.9140406013688235,0.5667798558999277,0.12460743794573761,0.587160452699691,0.39677823943470475,0.6338945596391192,-0.3060428749018755,-0.43778389287877423,0.5974688468076371,0.2614743848579595,0.06475944143825674,0.9420255936714822,-0.4056560252593347,0.7080716624051955,0.7483505022924988,0.3807299833364971,0.7938522033769789,-0.20448212113303915,-0.6903625215512839,0.6553930433984423,0.7028091399928796,-0.4291815237853787,0.17990076403637112,0.4683967415712495,-0.12463074752824492,0.5016401562973348,-0.04895820464535034,0.3191099185575884,0.8195163052084871,0.39911029615585036,0.8142120636739281,0.3712699582429441,0.0042596491521530964,0.40989841714791103,0.4726736767731149,0.8924112103960943,0.4284672153980013,0.030807727751384434,0.8349131105793526,0.7598684185901146
